Date,IWF,IWM,MRSN,MTUM,SPY,VLUE,VXX
2018-11-27,-1.65456572915376,-3.422252508982778,1.0,-0.0,-3.3409738570189567,-2.972246313963573,0.0
2018-11-28,-1.653483758988346,-3.4333002727498143,1.0,-0.0,-3.339077609719812,-2.9718571782791967,0.0
2018-11-29,-1.5377969762419006,-3.5311904459407955,1.0,-0.0,-3.487612755685427,-3.1481387371363234,0.0
2018-11-30,-1.5374650749301497,-3.530861061722123,1.0,-0.0,-3.4886969773939547,-3.143002286004572,0.0
2018-12-03,-1.5302183849669884,-3.53453529710513,1.0,-0.0,-3.4892077196546474,-3.142839004570848,0.0
2018-12-04,-1.5006977039198275,-3.5584168463782824,1.0,-0.0,-3.4826842572624637,-3.1438538627426107,0.0
2018-12-06,-1.4768351757545648,-3.337846230281953,1.0,-0.0,-3.5294994410632223,-3.0766364426779282,0.0
2018-12-07,-1.4888115365489807,-3.3393833913475888,1.0,-0.0,-3.5323222277473896,-3.0711089010442567,0.0
2018-12-10,-1.3829605182740499,-3.333088864442,1.0,-0.0,-3.5100843417675107,-2.9974330766409976,0.0
2018-12-11,-1.3955734898508192,-3.329909513328442,1.0,-0.0,-3.5138175593054535,-2.9886280264123255,0.0
2018-12-12,-1.4019103600293903,-3.3339456282145483,1.0,-0.0,-3.5206955669850597,-2.9892236100906198,0.0
2018-12-13,-1.402160569604714,-3.3288730665357233,1.0,-0.0,-3.551068008838694,-2.9938620181684263,0.0
2018-12-14,-1.4063495954890906,-3.307550870311351,1.0,-0.0,-3.5545476832557,-2.9895807796028437,0.0
2018-12-17,-1.3467006926722567,-3.2893425689634217,1.0,-0.0,-3.5043140114230162,-3.011666059059424,0.0
2018-12-18,-1.295364238410596,-3.2416616496086696,1.0,-0.0,-3.4885009030704395,-3.0154124021673687,0.0
2018-12-19,-1.2853696779640573,-3.2512362803039445,1.0,-0.0,-3.5005427572066097,-3.0240019298034015,0.0
2018-12-20,-1.2695662564225116,-3.190942764965946,1.0,-0.0,-3.4971920181622655,-2.9912773330146973,0.0
2018-12-21,-1.248341232227488,-3.181042654028436,1.0,-0.0,-3.492061611374407,-2.9268957345971565,0.0
2018-12-24,-1.175109221867989,-3.1158342189160466,1.0,-0.0,-3.500295194237808,-3.0165308773172743,0.0
2018-12-26,-1.1494653649465365,-3.081357508135751,1.0,-0.0,-3.4341004184100417,-2.9574616457461644,0.0
2018-12-27,-0.9332897318508829,-2.896664486592544,1.0,-0.0,-3.1630695443645083,-2.9072378460867667,0.0
2018-12-28,-0.9200305476761946,-2.9165393846825225,1.0,-0.0,-3.167248527165612,-2.905956796857953,0.0
2018-12-31,-0.9078407452589553,-2.998003770655429,1.0,-0.0,-3.226128424087834,-2.9580791837640015,0.0
2019-01-02,-0.8981399468556245,-2.9945748449955714,1.0,-0.0,-3.2188883968113373,-2.9600310008857393,0.0
2019-01-03,-0.89466105449712,-2.9971200708905625,1.0,-0.0,-3.220425343376163,-2.9643331856446613,0.0
2019-01-04,-0.7978560490045942,-3.0028440166265584,1.0,-0.0,-3.1732662437103483,-2.964559177422883,0.0
2019-01-07,-0.7157030083208875,-2.8981224663964156,1.0,-0.0,-3.1559633027522933,-2.8980157883507576,0.0
2019-01-08,-0.7117653310660007,-2.8752258475927306,1.0,-0.0,-3.1550643001381657,-2.886066532043788,0.0
2019-01-09,-0.7040501754012969,-2.877856915063251,1.0,-0.0,-3.1599872435420435,-2.8885936005102586,0.0
2019-01-10,-0.708244793880153,-2.867722056948576,1.0,-0.0,-3.165108372290693,-2.883659158521037,0.0
2019-01-11,-0.7104841295286951,-2.848135086031848,1.0,-0.0,-3.1967510954365714,-2.9318157529122586,0.0
2019-01-14,-0.7251149363840479,-2.847000962258099,1.0,-0.0,-3.194910723831925,-2.924836950711002,0.0
2019-01-15,-0.7189352300894494,-2.872184502640371,1.0,-0.0,-3.21974350684341,-2.966052376333657,0.0
2019-01-16,-0.672070503753672,-2.9063214013709064,1.0,-0.0,-3.238058970732238,-3.0637580241540636,0.0
2019-01-17,-0.6837336244541485,-2.8939956331877728,1.0,-0.0,-3.257423580786026,-3.081877729257642,0.0
2019-01-18,-0.6800614844093106,-2.8691260430390866,1.0,-0.0,-3.269433465085639,-3.1607378129117265,0.0
2019-01-22,-0.09252058554437328,-3.0978956999085088,1.0,-0.0,-3.8403476669716374,-3.4057639524245196,0.0
2019-01-23,-0.08485474796187852,-3.0213572166724076,1.0,-0.0,-3.8886209668159375,-3.487656447353313,0.0
2019-01-24,-0.09278824069820854,-3.0161920073495634,1.0,-0.0,-3.8902158934313276,-3.484497014239779,0.0
2019-01-25,-0.0,-2.942430703624734,1.0,-0.0,-4.201255626628761,-3.701729447998105,0.0
2019-01-28,-0.003956834532374101,-2.950239808153477,1.0,-0.0,-4.287170263788968,-3.7489208633093525,0.0
2019-01-29,-0.0,-2.933212778782399,1.0,-0.0,-4.323327305605787,-3.7980711271850516,0.0
2019-01-30,-0.0,-2.935210927112293,1.0,-0.0,-4.336999879124864,-3.815302792215641,0.0
2019-01-31,-0.0,-2.9697189922480622,1.0,-0.0,-4.2957848837209305,-3.846778100775194,0.0
2019-02-01,-0.0,-2.9616222760290554,1.0,-0.0,-4.309443099273607,-3.83547215496368,0.0
2019-02-04,-0.0,-2.96193477997333,1.0,-0.0,-4.312765183658626,-3.8478603467086927,0.0
2019-02-05,-0.0,-2.969998785375926,1.0,-0.0,-4.315923721608162,-3.860439693914733,0.0
2019-02-06,-0.0,-2.9586877278250303,1.0,-0.0,-4.317861482381531,-3.8741190765492104,0.0
2019-02-07,-0.0,-2.9478878324708147,1.0,-0.0,-4.260801540498255,-3.826332892044771,0.0
2019-02-08,-0.0,-2.994884287454324,1.0,-0.0,-4.343239951278928,-3.8421437271619974,0.0
2019-02-11,-0.0,-2.9930224017627616,1.0,-0.0,-4.373485126698494,-3.874892887746358,0.0
2019-02-12,-0.0,-3.06363748916677,1.0,-0.0,-4.410177045932897,-3.9070199331434945,0.0
2019-02-13,-0.0,-3.083893027231652,1.0,-0.0,-4.31835388936378,-3.8092563194529245,0.0
2019-02-14,-0.0,-3.005014677103718,1.0,-0.0,-4.37646771037182,-3.8494373776908026,0.0
2019-02-15,-0.0,-3.027278003482298,1.0,-0.0,-4.043412652350551,-3.536970400464306,0.0
2019-02-19,-0.0,-2.9617329349574812,1.0,-0.0,-4.032866007814295,-3.4970121811077917,0.0
2019-02-20,-0.0,-2.9767682576193217,1.0,-0.0,-4.032087406555492,-3.492121909143186,0.0
2019-02-21,-0.0,-2.986990559521068,1.0,-0.0,-4.034423209762837,-3.491365415611328,0.0
2019-02-22,-0.0,-2.989864086615987,1.0,-0.0,-4.0439990785533295,-3.484220225754435,0.0
2019-02-25,-0.0,-2.967196132596685,1.0,-0.0,-4.057435543278085,-3.4853821362799264,0.0
2019-02-26,-0.0,-2.975331412103747,1.0,-0.0,-4.067319884726225,-3.484610951008646,0.0
2019-02-27,-0.0,-2.976335439402642,1.0,-0.0,-4.07145318782309,-3.4398621481906946,0.0
2019-02-28,-0.0,-2.912648575913882,1.0,-0.0,-3.9580623458174484,-3.342453464902445,0.0
2019-03-01,-0.0,-3.0105556199976804,1.0,-0.0,-4.066117619765689,-3.5230251710938405,0.0
2019-03-04,-0.0,-3.0426194181731114,1.0,-0.0,-4.209146414461871,-3.7198611277385374,0.0
2019-03-05,-0.0,-3.0152387808975285,1.0,-0.0,-4.2488600911927055,-3.734941204703624,0.0
2019-03-06,-0.0,-3.011128395357185,1.0,-0.0,-4.236089505803518,-3.718798611942084,0.0
2019-03-07,-0.0,-2.9504525964745114,1.0,-0.0,-4.263339685564554,-3.696760362077179,0.0
2019-03-08,-0.0,-2.963224549439844,1.0,-0.0,-4.426814417924988,-3.7872625426205553,0.0
2019-03-11,-0.0,-2.975231053604436,1.0,-0.0,-4.443253234750462,-3.9043746149106595,0.0
2019-03-12,-0.0,-2.8907234686160828,1.0,-0.0,-4.5938996722964465,-4.119359717670784,0.0
2019-03-13,-0.0,-2.9954164484023047,1.0,-0.0,-4.811681508643269,-4.288632792037716,0.0
2019-03-14,-0.0,-2.9960942585600834,1.0,-0.0,-4.762921494597057,-4.26012237989845,0.0
2019-03-15,-0.0,-2.963054830287206,1.0,-0.0,-4.78798955613577,-4.303916449086161,0.0
2019-03-18,-0.0,-3.0002596391016487,1.0,-0.0,-4.726470206413086,-4.255225236920681,0.0
2019-03-19,-0.0,-2.9520539234388905,1.0,-0.0,-4.58145745898512,-4.184280808851583,0.0
2019-03-20,-0.0,-2.9717680122636687,1.0,-0.0,-4.595809913132346,-4.207077158916709,0.0
2019-03-21,-0.0,-2.9664925468212506,1.0,-0.0,-4.603388966747356,-4.170722385017199,0.0
2019-03-22,-0.0,-2.9579517606087964,1.0,-0.07958209725267638,-4.688636656778021,-4.17206242744744,0.0
2019-03-25,-0.0,-2.6157841398530532,1.0,-0.31821636686090704,-4.6302254877121864,-4.103623004813783,0.0
2019-03-26,-0.0,-2.6548989511383985,1.0,-0.3688922998209261,-4.625351752366334,-4.141852136096188,0.0
2019-03-27,-0.0,-2.6255264837268664,1.0,-0.37932354818123803,-4.625015954052329,-4.133375877472878,0.0
2019-03-28,-0.0,-2.616525965720133,1.0,-0.409823484267076,-4.611793297518547,-4.152852391916091,0.0
2019-03-29,-0.0,-2.5977746514899605,1.0,-0.43330349149507613,-4.60148356567336,-4.156925438035555,0.0
2019-04-01,-0.0,-2.6090571830625557,1.0,-0.4135857745938339,-4.604323909428169,-4.16566457720353,0.0
2019-04-02,-0.0,-2.6109763880025527,1.0,-0.544862795149968,-4.573324824505424,-4.034205488194002,0.0
2019-04-03,-0.0,-2.611295257521673,1.0,-0.5479347271800102,-4.561703212646609,-4.0277919428862825,0.0
2019-04-04,-0.0,-2.6056517311608958,1.0,-0.5234215885947046,-4.555117107942973,-4.044806517311608,0.0
2019-04-05,-0.0,-2.591061308603812,1.0,-0.5510046367851623,-4.645801133436374,-4.092091705306543,0.0
2019-04-08,-0.0,-2.5727331189710614,1.0,-0.5610289389067524,-4.6439871382636655,-4.083987138263665,0.0
2019-04-09,-0.0,-2.5558713344529127,1.0,-0.6053481462343366,-4.677431856349308,-4.0794470998579,0.0
2019-04-10,-0.0,-2.534139128198534,1.0,-0.6013887102996013,-4.6809823839526805,-4.041918477562041,0.0
2019-04-11,-0.0,-2.503474009264025,1.0,-0.6354863612969636,-4.701492537313433,-4.026248069994853,0.0
2019-04-12,-0.0,-2.5043009372191554,1.0,-0.6321735781229939,-4.682629349082038,-4.0193863140326105,0.0
2019-04-15,-0.0,-2.5158260422027796,1.0,-0.6437210499227998,-4.673443129181678,-4.033710756562018,0.0
2019-04-16,-0.0,-2.5194705050764683,1.0,-0.6569849633723172,-4.657884590669579,-4.017349955018634,0.0
2019-04-17,-0.0,-2.4301775903922316,1.0,-0.7035901367062731,-4.647374472978153,-3.9951450108598436,0.0
2019-04-18,-0.0,-2.430926517571885,1.0,-0.6990415335463258,-4.648306709265175,-4.001405750798722,0.0
2019-04-22,-0.0,-2.4385449904275687,1.0,-0.6684109763880025,-4.653222718570517,-4.003063178047223,0.0
2019-04-23,-0.0,-2.4358483339716583,1.0,-0.6725392569896591,-4.6593897612664374,-3.9987233499297843,0.0
2019-04-24,-0.0,-2.400915797506996,1.0,-0.6712032561689137,-4.649453065377767,-3.9978377003307046,0.0
2019-04-25,-0.0,-2.3558804831532107,1.0,-0.6962492053401145,-4.660775588048316,-4.001652892561983,0.0
2019-04-26,-0.0,-2.3108090943731745,1.0,-0.7114187730217199,-4.684364282992506,-3.9950463609805666,0.0
2019-04-29,-0.0,-2.3112212479349346,1.0,-0.7028847375778371,-4.694751556741644,-3.999237514296607,0.0
2019-04-30,-0.0,-2.3327368017384638,1.0,-0.6806851591461077,-4.732072095104181,-4.037198005880097,0.0
2019-05-01,-0.0,-2.3432778489116517,1.0,-0.6727272727272727,-4.753393085787452,-4.034699103713188,0.0
2019-05-02,-0.0,-2.343798250128667,1.0,-0.6727997941327845,-4.759907359752959,-4.090195573854864,0.0
2019-05-03,-0.0,-2.2685939887926643,1.0,-0.7002037697401935,-4.718288334182374,-4.048522669383596,0.0
2019-05-06,-0.0,-2.2181195279786827,1.0,-0.6867148838979824,-4.715898997589138,-4.0680116736454766,0.0
2019-05-07,-0.0,-2.2226597231042806,1.0,-0.7031627079893307,-4.706084084846946,-4.06973199542741,0.0
2019-05-08,-0.0,-2.2068529523327856,1.0,-0.7954229358958149,-4.608800101150588,-4.0326210646099385,0.0
2019-05-09,-0.0,-2.194377915038447,1.0,-0.8024706920458843,-4.59170553384596,-4.017017521744611,0.0
2019-05-10,-0.0,-2.2,1.0,-0.8145754119138149,-4.634347275031685,-4.025475285171103,0.0
2019-05-13,-0.0,-2.1885714285714286,1.0,-0.8201904761904761,-4.65168253968254,-4.03784126984127,0.0
2019-05-14,-0.0,-1.9868703446534526,1.0,-1.092160080797879,-4.577704835248074,-3.967933341749779,0.0
2019-05-15,-0.0,-1.9917324314167606,1.0,-1.1332832268570712,-4.543279468871352,-3.8584492045596894,0.0
2019-05-16,-0.0,-2.002884735983946,1.0,-1.1581587859024207,-4.522638906308793,-3.858647936786655,0.0
2019-05-17,-0.0,-2.0314334159384373,1.0,-1.1746445806704056,-4.680057388809182,-4.156645363245076,0.0
2019-05-20,-0.0,-1.8986461763629712,1.0,-1.1328210757409443,-4.313086961824613,-3.852055128674229,0.0
2019-05-21,-0.0,-1.9149812280489282,1.0,-1.1678575753905776,-4.221630132009204,-3.806467239917646,0.0
2019-05-22,-0.0,-1.8863086598935652,1.0,-1.1933962264150941,-4.220125786163522,-3.7948717948717947,0.0
2019-05-23,-0.0,-1.8628254580520733,1.0,-1.2160077145612342,-4.216610414657666,-3.758558341369334,0.0
2019-05-24,-0.0,-1.7694069431051107,1.0,-1.2890549662487945,-4.2123915139826416,-3.783148505303761,0.0
2019-05-28,-0.0,-1.747862733293197,1.0,-1.3016255267910897,-4.211318482841662,-3.7802528597230585,0.0
2019-05-29,-0.0,-1.742610984803159,1.0,-1.2972358501854733,-4.189063060907023,-3.7371066172071314,0.0
2019-05-30,-0.0,-1.7336665476615496,1.0,-1.276805902653814,-4.163751041294776,-3.7262882303939073,0.0
2019-05-31,-0.0,-1.7357593055060057,1.0,-1.2662623379712215,-4.155666547746462,-3.73421334284695,0.0
2019-06-03,-0.0,-1.6803826648224989,1.0,-1.304172429691102,-3.999308437067773,-3.5421853388658366,0.0
2019-06-04,-0.0,-1.6730545876887342,1.0,-1.3558652729384437,-4.089779326364693,-3.495586527293845,0.0
2019-06-05,-0.0,-1.6357790791135607,1.0,-1.429096337122517,-4.097370536226892,-3.320128602595017,0.0
2019-06-06,-0.0,-1.6598920656791825,1.0,-1.3862670800321506,-4.081410035595361,-3.3548053737512915,0.0
2019-06-07,-0.0,-1.692431377052946,1.0,-1.3881934076030782,-4.059951762949352,-3.3444355116572875,0.0
2019-06-10,-0.0,-1.692025664527956,1.0,-1.4012373968835932,-4.031966086159487,-3.3320348304307976,0.0
2019-06-11,-0.0,-1.6641994989751767,1.0,-1.4943065360965613,-3.9608289683443405,-3.267592803461626,0.0
2019-06-12,-0.0,-1.6743735763097949,1.0,-1.5,-3.9578587699316623,-3.2572892938496585,0.0
2019-06-13,-0.0,-1.7267634617583172,1.0,-1.5428146793186233,-3.9426088944781066,-3.220304104264319,0.0
2019-06-14,-0.0,-1.6739455235030456,1.0,-1.6322261808987473,-4.008389840248247,-3.1784852315825765,0.0
2019-06-17,-0.0,-1.6621854532919684,1.0,-1.6333448236240378,-4.018729173848099,-3.1759163506836723,0.0
2019-06-18,-0.0,-1.6596744612563046,1.0,-1.6270059605685467,-4.010660247592847,-3.1652911508482346,0.0
2019-06-19,-0.0,-1.6239872189889306,1.0,-1.655597398151318,-3.9952071208490247,-3.1369394043135914,0.0
2019-06-20,-0.0,-1.6443581544084056,1.0,-1.6379625399725901,-3.996459570580174,-3.141959798994975,0.0
2019-06-21,-0.0,-1.6510840108401084,1.0,-1.6230803974706414,-3.924006323396567,-3.0934959349593494,0.0
2019-06-24,-0.0,-1.6224085193157358,1.0,-1.630565310977682,-3.9330463351081906,-3.142857142857143,0.0
2019-06-25,-0.0,-1.5873105632209907,1.0,-1.6362813843021942,-3.9402850033928973,-3.145668400814295,0.0
2019-06-26,-0.0,-1.611416151910318,1.0,-1.6042095630290552,-3.9405170441546558,-3.2828872111644936,0.0
2019-06-27,-0.0,-1.610766045548654,1.0,-1.6497584541062802,-3.976190476190476,-3.2654704393834826,0.0
2019-06-28,-0.0,-1.5533256880733943,1.0,-1.6637614678899082,-3.992201834862385,-3.2586009174311927,0.0
2019-07-01,-0.0,-1.5196751315488446,1.0,-1.6890871654083737,-4.002859757492565,-3.2274079158087394,0.0
2019-07-02,-0.0,-1.5263698630136986,1.0,-1.6786529680365296,-3.986986301369863,-3.22351598173516,0.0
2019-07-03,-0.0,-1.5364155251141551,1.0,-1.6704337899543378,-3.982420091324201,-3.226255707762557,0.0
2019-07-05,-0.0,-1.4791192888153812,1.0,-1.2082902625594376,-3.7787885052718626,-2.870891048170353,0.0
2019-07-08,-0.0,-1.472601323407775,1.0,-1.216708023159636,-3.7811207609594706,-2.868589743589743,0.0
2019-07-09,-0.0,-1.4609383020223796,1.0,-1.2164048865619546,-3.7464326044553946,-2.842110666256031,0.0
2019-07-10,-0.0,-1.445676730334771,1.0,-1.2151365783528447,-3.762579585130417,-2.8456561922365995,0.0
2019-07-11,-0.0,-1.4458376156217883,1.0,-1.2250770811921892,-3.7621788283658786,-2.844398766700925,0.0
2019-07-12,-0.0,-1.4744547967646153,1.0,-1.211733387938978,-3.7106583393058257,-2.841711886966315,0.0
2019-07-15,-0.0,-1.525965379494008,1.0,-1.2608829253303289,-3.6906688517873603,-2.7652360954624604,0.0
2019-07-16,-0.0,-1.5269344781764287,1.0,-1.3306756618624143,-3.6660533578656858,-2.698149851783706,0.0
2019-07-17,-0.0,-1.535050071530758,1.0,-1.328223993460045,-3.6571632945023502,-2.698140200286123,0.0
2019-07-18,-0.0,-1.5367023991832567,1.0,-1.3427258805513018,-3.6495150587034204,-2.680347115875447,0.0
2019-07-19,-0.0,-1.5459199344732262,1.0,-1.3474966724685165,-3.668168321900276,-2.6769734821337154,0.0
2019-07-22,-0.0,-1.5013996889580095,1.0,-1.3058579574909281,-3.73343701399689,-2.827475375842406,0.0
2019-07-23,-0.0,-1.5091833558161256,1.0,-1.2950088201722527,-3.732800664107087,-2.839576631731867,0.0
2019-07-24,-0.0,-1.5147978324301792,1.0,-1.346185910796165,-3.7421842434347643,-2.8178407669862438,0.0
2019-07-25,-0.0,-1.4620352046661806,1.0,-1.3765232788251225,-3.78689719820852,-2.790126028538694,0.0
2019-07-26,-0.0,-1.4502655973336112,1.0,-1.3705863972502865,-3.8007499218831375,-2.793979793771482,0.0
2019-07-29,-0.0,-1.4018914986489297,1.0,-1.362190812720848,-3.802951569320308,-2.825815838702972,0.0
2019-07-30,-0.0,-1.4058860232945092,1.0,-1.3636647254575707,-3.801684692179701,-2.8282029950083194,0.0
2019-07-31,-0.0,-1.4308172826652785,1.0,-1.3617907339927122,-3.793753253513795,-2.824778761061947,0.0
2019-08-01,-0.0,-1.480012459765341,1.0,-1.3541688298203718,-3.7643027722977878,-2.784757553732738,0.0
2019-08-02,-0.0,-1.4375715922107675,1.0,-1.4279912527335208,-3.758721232948037,-2.78912839737582,0.0
2019-08-05,-0.0,-1.4288529350757104,1.0,-1.3955610869114292,-3.7497407176934243,-2.797137523335407,0.0
2019-08-06,-0.0,-1.4233569261880687,1.0,-1.359251769464105,-3.5858442871587464,-2.7427704752275024,0.0
2019-08-07,-0.0,-1.4919694840393496,1.0,-1.3055611323027505,-3.506725557117045,-2.733989158803453,0.0
2019-08-08,-0.0,-1.4750000000000003,1.0,-1.2751004016064258,-3.522791164658635,-2.767269076305221,0.0
2019-08-09,-0.0,-1.4286993730719475,1.0,-1.2537565926957905,-3.4730818986963876,-2.7957010647825657,0.0
2019-08-12,-0.0,-1.4118290258449304,1.0,-1.2892644135188869,-3.4856858846918493,-2.7534791252485094,0.0
2019-08-13,-0.0,-1.38016693163752,1.0,-1.2812996820349762,-3.504173290937997,-2.7707670906200317,0.0
2019-08-14,-0.0,-1.4005726698262244,1.0,-1.2726105845181677,-3.4585308056872037,-2.7420023696682465,0.0
2019-08-15,-0.0,-1.4605352139889867,1.0,-1.3058641677132645,-3.354941551540914,-2.539561395034296,0.0
2019-08-16,-0.0,-1.4536670209682094,1.0,-1.3103681515122234,-3.355976422842787,-2.5428543820659,0.0
2019-08-19,-0.0,-1.3790938073616075,1.0,-1.3458603033523329,-3.4055646797410875,-2.5303835378224324,0.0
2019-08-20,-0.0,-1.4049356635298635,1.0,-1.3368542346840793,-3.3792010754753217,-2.481467255617438,0.0
2019-08-21,-0.0,-1.4202856868948328,1.0,-1.336976320582878,-3.3709136228549514,-2.45872878918608,0.0
2019-08-22,-0.0,-1.426780245022971,1.0,-1.321688361408882,-3.369352986217458,-2.453388208269525,0.0
2019-08-23,-0.0,-1.43082547623629,1.0,-1.329805657109871,-3.4031171829901865,-2.457283047912257,0.0
2019-08-26,-0.0,-1.3805885681946801,1.0,-1.3219203923787963,-3.3422939068100357,-2.38737973967176,0.0
2019-08-27,-0.0,-1.3742227247032222,1.0,-1.3174109666478238,-3.3436027887695494,-2.3862822687017147,0.0
2019-08-28,-0.0,-1.3530961791831357,1.0,-1.3338979860718994,-3.352437417654809,-2.3715415019762847,0.0
2019-08-29,-0.0,-1.3194209437864262,1.0,-1.3510058281631885,-3.364636209813875,-2.365200225606317,0.0
2019-08-30,-0.0,-1.2854601629060949,1.0,-1.3657897200636646,-3.373466903847954,-2.337796086508754,0.0
2019-09-03,-0.0,-1.1927289048473966,1.0,-1.2041292639138241,-3.31786355475763,-2.262028725314183,0.0
2019-09-04,-0.0,-1.2058403286301127,1.0,-1.1727987140560816,-3.310859081978925,-2.2405786747633507,0.0
2019-09-05,-0.0,-1.2332265527673962,1.0,-1.1650649581776116,-3.3108204306816162,-2.1893575369282794,0.0
