Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WWW
2019-07-02,-0.0,-0.8004725464611913,-0.0,-1.0258137320591036,-0.70014458511126,0.0,1.0
2019-07-03,-0.0,-0.8032931387067204,-0.0,-1.0219307524152035,-0.7006205486213949,0.0,1.0
2019-07-05,-0.0,-0.7759645482362043,-0.0,-1.0349593781873174,-0.706116132662751,0.0,1.0
2019-07-08,-0.0,-0.7757929530909347,-0.0,-1.0351993811097826,-0.7053941908713692,0.0,1.0
2019-07-09,-0.0,-0.7721011946591707,-0.0,-1.034082923401265,-0.707554462403373,0.0,1.0
2019-07-10,-0.0,-0.7595889928918291,-0.0,-1.0434935604194526,-0.7158139207544514,0.0,1.0
2019-07-11,-0.0,-0.7667472073397066,-0.0,-1.0198550267885282,-0.7151661589102497,0.0,1.0
2019-07-12,-0.0,-0.7747855016634564,-0.0,-1.0174750481526877,-0.7097531080371212,0.0,1.0
2019-07-15,-0.0,-0.7557339849886543,-0.0,-1.011974166521208,-0.7233024960726131,0.0,1.0
2019-07-16,-0.0,-0.7583967600027931,-0.0,-1.0187836044968928,-0.7141610222749808,0.0,1.0
2019-07-17,-0.0,-0.7672127711600936,-0.0,-1.0144618716596219,-0.7115310720648339,0.0,1.0
2019-07-18,-0.0,-0.7674848336936057,-0.0,-1.0153754968272783,-0.7036468865490552,0.0,1.0
2019-07-19,-0.0,-0.7676387582314205,-0.0,-1.0201735131180099,-0.6963868854743738,0.0,1.0
2019-07-22,-0.0,-0.7446282430785304,-0.0,-1.0138255267281908,-0.7240466655058332,0.0,1.0
2019-07-23,-0.0,-0.745759760387281,-0.0,-1.011109950196775,-0.7258732978093546,0.0,1.0
2019-07-24,-0.0,-0.7453431287211448,-0.0,-1.0111416733400647,-0.7252881167090282,0.0,1.0
2019-07-25,-0.0,-0.7316422358526528,-0.0,-1.0266833004123783,-0.707038153654226,0.0,1.0
2019-07-26,-0.0,-0.7077242094349404,-0.0,-1.0356315880421634,-0.7126663210644548,0.0,1.0
2019-07-29,-0.0,-0.6875800256081946,-0.0,-1.0380316295809253,-0.7349551856594111,0.0,1.0
2019-07-30,-0.0,-0.6816465125948512,-0.0,-1.0392224801635426,-0.7440144139149718,0.0,1.0
2019-07-31,-0.0,-0.6781461996400387,-0.0,-1.03907656098574,-0.7439429599889242,0.0,1.0
2019-08-01,-0.0,-0.6859821490348025,-0.0,-1.0345602988998823,-0.7389469314329206,0.0,1.0
2019-08-02,-0.0,-0.683258858983685,-0.0,-1.0257023104368006,-0.754962070040528,0.0,1.0
2019-08-05,-0.0,-0.6740279613271197,-0.0,-1.0487932113792864,-0.7549906100020867,0.0,1.0
2019-08-06,-0.0,-0.671853044998115,-0.0,-0.996812776311731,-0.7584564241406492,0.0,1.0
2019-08-07,-0.0,-0.6790748597235527,-0.0,-0.9849117284795402,-0.7573901738059395,0.0,1.0
2019-08-08,-0.0,-0.6732894140611385,-0.0,-1.0182996967478826,-0.7940674125971627,0.0,1.0
2019-08-09,-0.0,-0.6763410028673333,-0.0,-1.0260857402615566,-0.7943562486887195,0.0,1.0
2019-08-12,-0.0,-0.6796184844965333,-0.0,-1.027839369302784,-0.8120930559954951,0.0,1.0
2019-08-13,-0.0,-0.6587011526567332,-0.0,-1.0304329491144222,-0.8250632555524319,0.0,1.0
2019-08-14,-0.0,-0.6714135759272218,-0.0,-1.0127711686494052,-0.8147655703289014,0.0,1.0
2019-08-15,-0.0,-0.6864444828181662,-0.0,-0.9920221032636851,-0.7751683647038509,0.0,1.0
2019-08-16,-0.0,-0.6938796752480745,-0.0,-0.9825133578516412,-0.7931788217333982,0.0,1.0
2019-08-19,-0.0,-0.6699758703895208,-0.0,-0.9895897966218544,-0.7875215442950706,0.0,1.0
2019-08-20,-0.0,-0.6735473217050264,-0.0,-0.9866171259503904,-0.7801630715244091,0.0,1.0
2019-08-21,-0.0,-0.6877138413685848,-0.0,-1.0043891480905478,-0.7639191290824261,0.0,1.0
2019-08-22,-0.0,-0.6873029620647844,-0.0,-1.0051273168196777,-0.7719383336220336,0.0,1.0
2019-08-23,-0.0,-0.681148850454956,-0.0,-1.0076752101132183,-0.7841216920191708,0.0,1.0
2019-08-26,-0.0,-0.6724499261346067,-0.0,-0.9911361528154741,-0.7719792489779091,0.0,1.0
2019-08-27,-0.0,-0.6721294578437436,-0.0,-0.9920634920634921,-0.7715591287019858,0.0,1.0
2019-08-28,-0.0,-0.6636797473134893,-0.0,-1.005012531328321,-0.7645483571943558,0.0,1.0
2019-08-29,-0.0,-0.6551084866794836,-0.0,-1.01036803076078,-0.7676462510299369,0.0,1.0
2019-08-30,-0.0,-0.6537460621832626,-0.0,-1.0081838104369265,-0.7622585947130529,0.0,1.0
2019-09-03,-0.0,-0.6623750171209423,-0.0,-1.0045541706615533,-0.7572592795507465,0.0,1.0
2019-09-04,-0.0,-0.6803484728487311,-0.0,-1.0124995695740506,-0.7505595537343756,0.0,1.0
2019-09-05,-0.0,-0.6835438692846354,-0.0,-1.0108128518467665,-0.7382946587944528,0.0,1.0
2019-09-06,-0.0,-0.6866088997825112,-0.0,-1.0099423481893188,-0.755687506472883,0.0,1.0
2019-09-09,-0.0,-0.6788949588548511,-0.0,-1.0124472719728927,-0.7662333171979808,0.0,1.0
2019-09-10,-0.0,-0.682222606889389,-0.0,-0.9964341353643761,-0.7833131383070798,0.0,1.0
2019-09-11,-0.0,-0.6879430159833217,-0.0,-0.9631341209173037,-0.8235580264072273,0.0,1.0
2019-09-12,-0.0,-0.6957712305025997,-0.0,-0.9541074523396881,-0.8163604852686309,0.0,1.0
