Date,IWF,IWM,MTUM,RCII,SPY,VLUE,VXX
2018-10-29,-0.6121706959239651,-1.6520380174778337,-0.0,1.0,-1.6080244944823627,-1.5065382407348344,0.0
2018-10-30,-0.5933792575583621,-1.6530169664498022,-0.0,1.0,-1.6093889526725347,-1.522515626993239,0.0
2018-10-31,-0.6004804349200329,-1.6068019470257286,-0.0,1.0,-1.6040204816992225,-1.5102092420506985,0.0
2018-11-01,-0.572707781561357,-1.6249211754319588,-0.0,1.0,-1.6000126119308866,-1.5083869340396014,0.0
2018-11-02,-0.5904312244255587,-1.5633616619452315,-0.0,1.0,-1.634057286748505,-1.5073969153289266,0.0
2018-11-05,-0.5835169678272366,-1.5843354530000628,-0.0,1.0,-1.6358370584902096,-1.4923503116539696,0.0
2018-11-06,-0.5905571293673277,-1.5898646521875985,-0.0,1.0,-1.630531948378974,-1.4842933585143216,0.0
2018-11-07,-0.5884201923681399,-1.58842019236814,-0.0,1.0,-1.6273967435720125,-1.4823033884453387,0.0
2018-11-08,-0.5266205865869605,-1.5936857836727067,-0.0,1.0,-1.6103119745936856,-1.4964194532660813,0.0
2018-11-09,-0.5258996388992653,-1.5932636035362968,-0.0,1.0,-1.6110073465321877,-1.4957664051799275,0.0
2018-11-12,-0.5234408868520468,-1.5582461138291943,-0.0,1.0,-1.6223447079952933,-1.4890691769368922,0.0
2018-11-13,-0.466740372213009,-1.552975861433573,-0.0,1.0,-1.6346661752963576,-1.4876850316319636,0.0
2018-11-14,-0.46815306185123756,-1.551931699527056,-0.0,1.0,-1.6349118604508324,-1.4871322400343958,0.0
2018-11-15,-0.46640898214614396,-1.5548193140683477,-0.0,1.0,-1.641941223387938,-1.4721762071292717,0.0
2018-11-16,-0.4581624533268042,-1.5363897900471324,-0.0,1.0,-1.641305013160311,-1.4851563934626923,0.0
2018-11-19,-0.4621931059817547,-1.5357252188820179,-0.0,1.0,-1.6398089756933816,-1.4848466295230516,0.0
2018-11-20,-0.375319459656809,-1.5207496653279784,-0.0,1.0,-1.655044420104661,-1.5338931483509797,0.0
2018-11-21,-0.38561263868789203,-1.5096478533526294,-0.0,1.0,-1.6544259527255187,-1.4802219006271107,0.0
2018-11-23,-0.38742100511585914,-1.488654829972916,-0.0,1.0,-1.6613301233824858,-1.481312067408968,0.0
2018-11-26,-0.38584667228306657,-1.4967505114935613,-0.0,1.0,-1.6576603682753641,-1.4773739318810928,0.0
2018-11-27,-0.3640285183631897,-1.5069198969504525,-0.0,1.0,-1.6510694386196152,-1.4692349170211492,0.0
2018-11-28,-0.36478552600047925,-1.5066498921639107,-0.0,1.0,-1.6504912532949916,-1.4689671699017492,0.0
2018-11-29,-0.29733412322274877,-1.4868483412322273,-0.0,1.0,-1.652132701421801,-1.4878554502369667,0.0
2018-11-30,-0.29710359533258307,-1.4872949120416987,-0.0,1.0,-1.6538529882129953,-1.484866433690695,0.0
2018-12-03,-0.29292690145013317,-1.4883693400414326,-0.0,1.0,-1.6535661438295355,-1.4840485350695474,0.0
2018-12-04,-0.2736194868156557,-1.5023649048125811,-0.0,1.0,-1.6511174175239447,-1.485160222301052,0.0
2018-12-06,-0.24860864077112857,-1.3759251821676517,-0.0,1.0,-1.6726146078375121,-1.4404727752596247,0.0
2018-12-07,-0.2503585565945729,-1.3754804658367277,-0.0,1.0,-1.6728816476392636,-1.4381848430956343,0.0
2018-12-10,-0.19191289060284697,-1.3870583564906709,-0.0,1.0,-1.6815062666591052,-1.4107071967333977,0.0
2018-12-11,-0.19808324827038676,-1.384881478961098,-0.0,1.0,-1.6824316660995804,-1.4055234206646252,0.0
2018-12-12,-0.19899058636724512,-1.3846546444368832,-0.0,1.0,-1.682318248837473,-1.404899625723035,0.0
2018-12-13,-0.19828904877910603,-1.3766925386663644,-0.0,1.0,-1.6893093875701093,-1.401053764659226,0.0
2018-12-14,-0.2046187807777212,-1.3597101941472802,-0.0,1.0,-1.6959302654666895,-1.3999547178355125,0.0
2018-12-17,-0.17152996845425866,-1.358720144209103,-0.0,1.0,-1.6750788643533123,-1.4278391167192426,0.0
2018-12-18,-0.14328825304571366,-1.3364815021795016,-0.0,1.0,-1.6727953503967812,-1.4359003017771321,0.0
2018-12-19,-0.11609943082820305,-1.4149727029852481,-0.0,1.0,-1.7664072482285982,-1.5103960971076782,0.0
2018-12-20,-0.13362673810435005,-1.5419696389845643,-0.0,1.0,-2.0230896798060978,-1.6796785304247992,0.0
2018-12-21,-0.1237774467258242,-1.5922663384934257,-0.0,1.0,-2.0910680743571475,-1.669991579765529,0.0
2018-12-24,-0.08723675813656669,-1.5428206764518186,-0.0,1.0,-2.0687938736439055,-1.6828334396936822,0.0
2018-12-26,-0.08797219898320355,-1.6149044340047622,-0.0,1.0,-2.0498101550936356,-1.6827337666516506,0.0
2018-12-27,-0.0,-1.4883331338997248,-0.0,1.0,-1.8583821945674284,-1.6362929280842406,0.0
2018-12-28,-0.0,-1.5011386791322066,-0.0,1.0,-1.8586839266450919,-1.6332254584681767,0.0
2018-12-31,-0.0,-1.4990406523563975,-0.0,1.0,-1.8610744693608345,-1.6358076507974577,0.0
2019-01-02,-0.0,-1.4949434504218777,-0.0,1.0,-1.854287594997307,-1.6348512955538268,0.0
2019-01-03,-0.0,-1.4927674835624625,-0.0,1.0,-1.8590555887627018,-1.625463239689181,0.0
2019-01-04,-0.0,-1.4917372504886572,-0.0,1.0,-1.8090386779600782,-1.6222827696499438,0.0
2019-01-07,-0.0,-1.434129812467138,-0.0,1.0,-1.8142197815037682,-1.5937956417596542,0.0
2019-01-08,-0.0,-1.4044983102202542,-0.0,1.0,-1.833352756089034,-1.5890339121314534,0.0
2019-01-09,-0.0,-1.4008964433319753,-0.0,1.0,-1.8314802957098786,-1.5886838581989637,0.0
2019-01-10,-0.0,-1.3960396039603962,-0.0,1.0,-1.840128130460105,-1.5879440885264997,0.0
2019-01-11,-0.0,-1.3826929814317412,-0.0,1.0,-1.8498189886721945,-1.6065631204017283,0.0
2019-01-14,-0.0,-1.3755154190138799,-0.0,1.0,-1.8341367094488645,-1.5978860561008188,0.0
2019-01-15,-0.0,-1.3742063260907555,-0.0,1.0,-1.833867303547504,-1.617055979495544,0.0
2019-01-16,-0.0,-1.375131409882023,-0.0,1.0,-1.8171942530078262,-1.6481135381380678,0.0
2019-01-17,-0.0,-1.367797491764434,-0.0,1.0,-1.7921169739351557,-1.6194879500664627,0.0
2019-01-18,-0.0,-1.3782707955277176,-0.0,1.0,-1.8119182813323187,-1.6635836796815546,0.0
2019-01-22,-0.0,-1.3497143559186684,-0.0,1.0,-2.0760488973524174,-1.717058787394803,0.0
2019-01-23,-0.0,-1.3175592300098715,-0.0,1.0,-2.1024185587364266,-1.7498149062191508,0.0
2019-01-24,-0.0,-1.3126281135474254,-0.0,1.0,-2.14137524069818,-1.7576246971861607,0.0
2019-01-25,-0.0,-1.2197837978640271,-0.0,1.0,-2.3978900755405053,-1.894438655899974,0.0
2019-01-28,-0.0,-1.1947071184659839,-0.0,1.0,-2.461715261360651,-1.9103624901497243,0.0
2019-01-29,-0.0,-1.1379085393698218,-0.0,1.0,-2.457759801683084,-1.9279144105942985,0.0
2019-01-30,-0.0,-1.119694122221502,-0.0,1.0,-2.432246775970449,-1.9285205106603591,0.0
2019-01-31,-0.0,-1.1412116873820524,-0.0,1.0,-2.384069759875057,-1.982169584173879,0.0
2019-02-01,-0.0,-1.1413448343462067,-0.0,1.0,-2.404626543814938,-1.9886950271188655,0.0
2019-02-04,-0.0,-1.1515744181498142,-0.0,1.0,-2.400873590194928,-1.9668818045504923,0.0
2019-02-05,-0.0,-1.1373246266244263,-0.0,1.0,-2.384496023792591,-1.9435572509213161,0.0
2019-02-06,-0.0,-1.1488760436737315,-0.0,1.0,-2.353050738599871,-1.9206807964033397,0.0
2019-02-07,-0.0,-1.136945119611104,-0.0,1.0,-2.3524369962901366,-1.9069336062428042,0.0
2019-02-08,-0.0,-1.1202495384811253,-0.0,1.0,-2.36113056209816,-1.8843974791520783,0.0
2019-02-11,-0.0,-1.104269346476349,-0.0,1.0,-2.3744479293349547,-1.9221020290597195,0.0
2019-02-12,-0.0,-1.0705441615340656,-0.0,1.0,-2.3651660422883993,-1.9138992951933458,0.0
2019-02-13,-0.0,-1.0980876393110437,-0.0,1.0,-2.3434650455927053,-1.8907674772036476,0.0
2019-02-14,-0.0,-1.0713421237021468,-0.0,1.0,-2.3872858143830817,-1.911204535320721,0.0
2019-02-15,-0.0,-1.1213737065955691,-0.0,1.0,-2.3494572462388117,-1.8771662540468481,0.0
2019-02-19,-0.0,-1.0934721869443738,-0.0,1.0,-2.377825755651511,-1.8787147574295149,0.0
2019-02-20,-0.0,-1.1017476962186208,-0.0,1.0,-2.3790276453765493,-1.8744836352081349,0.0
2019-02-21,-0.0,-1.0989129743817938,-0.0,1.0,-2.382620303858623,-1.8754052507787171,0.0
2019-02-22,-0.0,-1.0922935779816514,-0.0,1.0,-2.2456880733944953,-1.7782262996941895,0.0
2019-02-25,-0.0,-1.0929400148111579,-0.0,1.0,-2.274129844482844,-1.8042458652184648,0.0
2019-02-26,-0.0,-1.0605766900896536,-0.0,1.0,-2.2447298279622,-1.7523624909134963,0.0
2019-02-27,-0.0,-1.044033223402956,-0.0,1.0,-2.2800781727128374,-1.7831317943080494,0.0
2019-02-28,-0.0,-1.040295952060658,-0.0,1.0,-2.276935306347071,-1.79754188577718,0.0
2019-03-01,-0.0,-1.044509660063585,-0.0,1.0,-2.2807532404010757,-1.788701393983859,0.0
2019-03-04,-0.0,-1.0526186830015314,-0.0,1.0,-2.279571209800919,-1.7933843797856046,0.0
2019-03-05,-0.0,-1.0495415102467844,-0.0,1.0,-2.3008185119084255,-1.8038648532217367,0.0
2019-03-06,-0.0,-1.028296686470264,-0.0,1.0,-2.3074661603478903,-1.789061064494396,0.0
2019-03-07,-0.0,-0.9675834970530451,-0.0,1.0,-2.388568271119843,-1.7833374263261297,0.0
2019-03-08,-0.0,-0.9584221748400853,-0.0,1.0,-2.4880847861532676,-1.8246582214975544,0.0
2019-03-11,-0.0,-0.9731736987003009,-0.0,1.0,-2.5195595108521673,-1.9097253345284588,0.0
2019-03-12,-0.0,-0.9353609669578926,-0.0,1.0,-2.6079616369966496,-2.0256848190238452,0.0
2019-03-13,-0.0,-0.9767426451099921,-0.0,1.0,-2.6200636098595282,-2.0292207792207795,0.0
2019-03-14,-0.0,-0.9942647549183061,-0.0,1.0,-2.6316105368456153,-2.0430143381127044,0.0
2019-03-15,-0.0,-0.9675545764069697,-0.0,1.0,-2.6382936110554773,-2.070164897523199,0.0
2019-03-18,-0.0,-1.0177909562638991,-0.0,1.0,-2.638520115910776,-2.0826875126356224,0.0
2019-03-19,-0.0,-1.0171142528580126,-0.0,1.0,-2.6550091321112093,-2.0924034363796253,0.0
2019-03-20,-0.0,-1.0934905462917741,-0.0,1.0,-2.7239238121816784,-2.159422312146794,0.0
2019-03-21,-0.0,-1.0957661993443537,-0.0,1.0,-2.733207784055242,-2.145985910581014,0.0
2019-03-22,-0.0,-1.1047929665343164,-0.0,1.0,-2.813386273397618,-2.172007941009643,0.0
2019-03-25,-0.0,-0.9074099819268734,-0.0,1.0,-2.8778673710551925,-2.1658556930348953,0.0
2019-03-26,-0.0,-0.9487723767069977,-0.0,1.0,-2.917144272270572,-2.2097219274039483,0.0
2019-03-27,-0.0,-0.9104162264948236,-0.0,1.0,-2.9278118177336427,-2.2045214451721953,0.0
2019-03-28,-0.0,-0.9126303099070988,-0.0,1.0,-2.9370257428551168,-2.2421104886178287,0.0
2019-03-29,-0.0,-0.9060131737375168,-0.0,1.0,-2.9320065160422124,-2.2446348891564556,0.0
2019-04-01,-0.0,-0.9355596696097978,-0.0,1.0,-2.944175448590145,-2.2407433779549986,0.0
2019-04-02,-0.0,-0.9735438446767655,-0.0,1.0,-2.97347272597966,-2.164853139890477,0.0
2019-04-03,-0.0,-0.9729557522123895,-0.0,1.0,-2.952212389380531,-2.1544778761061947,0.0
2019-04-04,-0.0,-0.972460785009582,-0.0,1.0,-2.960039747320605,-2.1652352899425087,0.0
2019-04-05,-0.0,-0.9718229685498792,-0.0,1.0,-2.9769460651771738,-2.1666429486267256,0.0
2019-04-08,-0.0,-0.957395269307495,-0.0,1.0,-2.998931319464235,-2.1682815616984894,0.0
2019-04-09,-0.0,-0.9440895715208496,-0.0,1.0,-3.0660302878059285,-2.1671571090217467,0.0
2019-04-10,-0.0,-0.9186892329852359,-0.0,1.0,-3.1163845876845517,-2.166942743968311,0.0
2019-04-11,-0.0,-0.8885842112858998,-0.0,1.0,-3.1667628806465578,-2.1607013999134073,0.0
2019-04-12,-0.0,-0.8904978027519632,-0.0,1.0,-3.1571932857863265,-2.1564728765939054,0.0
2019-04-15,-0.0,-0.8981085585912022,-0.0,1.0,-3.1667512138560765,-2.1820421769693454,0.0
2019-04-16,-0.0,-0.8973708324522451,-0.0,1.0,-3.065975893423557,-2.085359836470008,0.0
2019-04-17,-0.0,-0.8657368272752888,-0.0,1.0,-3.095942519019442,-2.0825584671738517,0.0
2019-04-18,-0.0,-0.8494524249751103,-0.0,1.0,-3.1143507324704878,-2.1475608021618546,0.0
2019-04-22,-0.0,-0.8650394831299353,-0.0,1.0,-3.1390524048815505,-2.174659009332376,0.0
2019-04-23,-0.0,-0.8886517515454813,-0.0,1.0,-3.2570650574035915,-2.213791580806594,0.0
2019-04-24,-0.0,-0.8687247547605308,-0.0,1.0,-3.1729659549913443,-2.1712348528563186,0.0
2019-04-25,-0.0,-0.8882669380633905,-0.0,1.0,-3.2160511776679273,-2.1652369874963653,0.0
2019-04-26,-0.0,-0.8724915775596895,-0.0,1.0,-3.28255456276549,-2.16888823787901,0.0
2019-04-29,-0.0,-0.8495731527818664,-0.0,1.0,-3.2990138357374152,-2.210847806888431,0.0
2019-04-30,-0.0,-0.8552119297730111,-0.0,1.0,-3.2925879673841183,-2.1981194446484977,0.0
2019-05-01,-0.0,-0.8469604751778251,-0.0,1.0,-3.299186037984894,-2.186844613918017,0.0
2019-05-02,-0.0,-0.8486557761336166,-0.0,1.0,-3.2775620833638563,-2.199326056699143,0.0
2019-05-03,-0.0,-0.8551860533255201,-0.0,1.0,-3.273000292997363,-2.1966744799296807,0.0
2019-05-06,-0.0,-0.795160464946268,-0.0,1.0,-3.3002412457050956,-2.215001096571387,0.0
2019-05-07,-0.0,-0.8045757864632984,-0.0,1.0,-3.3067390188457875,-2.221676321771651,0.0
2019-05-08,-0.0,-0.8184694184995481,-0.0,1.0,-3.3758662247664963,-2.3380536306116304,0.0
2019-05-09,-0.0,-0.8168283329573652,-0.0,1.0,-3.3687495300398527,-2.333709301451237,0.0
2019-05-10,-0.0,-0.8225685034628124,-0.0,1.0,-3.361487503763926,-2.3437217705510385,0.0
2019-05-13,-0.0,-0.8135618703954293,-0.0,1.0,-3.359569989475267,-2.34453465644264,0.0
2019-05-14,-0.0,-0.7341424649617108,-0.0,1.0,-3.2452680248519004,-2.244979049270337,0.0
2019-05-15,-0.0,-0.7469236787822748,-0.0,1.0,-3.209830002133865,-2.156127747350452,0.0
2019-05-16,-0.0,-0.7523707664884135,-0.0,1.0,-3.213262032085561,-2.1644919786096257,0.0
2019-05-17,-0.0,-0.7516218721037997,-0.0,1.0,-3.1924146289299205,-2.185071647536893,0.0
2019-05-20,-0.0,-0.7281788409511605,-0.0,1.0,-3.2018368218709954,-2.1894489534387014,0.0
2019-05-21,-0.0,-0.7331913383031594,-0.0,1.0,-3.1853035143769968,-2.181256656017039,0.0
2019-05-22,-0.0,-0.6995462478184992,-0.0,1.0,-3.145968586387435,-2.135287958115183,0.0
2019-05-23,-0.0,-0.695076944502472,-0.0,1.0,-3.142329921314672,-2.125896525311608,0.0
2019-05-24,-0.0,-0.6371252509866372,-0.0,1.0,-3.153223014609153,-2.1334210344111333,0.0
2019-05-28,-0.0,-0.6158421194917545,-0.002906190862395242,1.0,-3.078399567450662,-2.0614355231143553,0.0
2019-05-29,-0.0,-0.5062450496557607,-0.0,1.0,-2.7863888381161277,-1.8000974837019434,0.0
2019-05-30,-0.0,-0.4993912831750669,-0.0,1.0,-2.7833576820063306,-1.8044192841490139,0.0
2019-05-31,-0.0,-0.5034390407206769,-0.0,1.0,-2.7860490595897502,-1.7973705033781728,0.0
2019-06-03,-0.0,-0.5148627591993288,-0.0,1.0,-2.7660314035718567,-1.7121539014742897,0.0
2019-06-04,-0.0,-0.13235228934887638,-0.0,1.0,-2.154204157617127,-1.1458711936527637,0.0
2019-06-05,-0.0,-0.11741997050403401,-0.0,1.0,-2.1607096382406525,-1.059469072612128,0.0
2019-06-06,-0.0,-0.14019505398815743,-0.0,1.0,-2.1169453152211775,-1.0967868338557996,0.0
2019-06-07,-0.0,-0.17202754532775452,-0.0,1.0,-2.0938807531380754,-1.0925296373779638,0.0
2019-06-10,-0.0,-0.17459485432228192,-0.0,1.0,-2.0816843576639146,-1.1118682566723452,0.0
2019-06-11,-0.0,-0.18075673777543677,-0.0,1.0,-2.097928188921078,-1.1107892195593012,0.0
2019-06-12,-0.0,-0.1755745472257893,-0.0,1.0,-2.114909445157862,-1.137625647611035,0.0
2019-06-13,-0.0,-0.22194013896312131,-0.0,1.0,-2.121815428469624,-1.110190628897203,0.0
2019-06-14,-0.0,-0.22497438410478016,-0.0,1.0,-2.1284358711631843,-1.1015280438365929,0.0
2019-06-17,-0.0,-0.2227912361952262,-0.0,1.0,-2.1305664410402563,-1.0997951549697185,0.0
2019-06-18,-0.0,-0.23147158382326743,-0.0,1.0,-2.1267593087475505,-1.0957598432210938,0.0
2019-06-19,-0.0,-0.22730314521525766,-0.0,1.0,-2.1587329913004685,-1.075306714253848,0.0
2019-06-20,-0.0,-0.2302083802151312,-0.0,1.0,-2.1775507448580043,-1.092848463027139,0.0
2019-06-21,-0.0,-0.24317517427479202,-0.0,1.0,-2.1587137395997305,-1.0955250730829773,0.0
2019-06-24,-0.0,-0.250136587142597,-0.0,1.0,-2.169595702057913,-1.1331724640320524,0.0
2019-06-25,-0.0,-0.2216036142928855,-0.0,1.0,-2.1973714233559987,-1.14452608040889,0.0
2019-06-26,-0.0,-0.21715842452786627,-0.0,1.0,-2.164011635960659,-1.2362284711640579,0.0
2019-06-27,-0.0,-0.21237342211124982,-0.0,1.0,-2.1814398668331254,-1.230036528413557,0.0
2019-06-28,-0.0,-0.2192491088375538,-0.0,1.0,-2.1784176658488033,-1.2317485301606406,0.0
2019-07-01,-0.0,-0.21715606936416185,-0.0,1.0,-2.1803468208092482,-1.2267745664739886,0.0
2019-07-02,-0.0,-0.2205604025296589,-0.0,1.0,-2.17324470294973,-1.2223607071966025,0.0
2019-07-03,-0.0,-0.21430221277775213,-0.0,1.0,-2.1822885388275512,-1.2229870189864644,0.0
2019-07-05,-0.0,-0.20378665435234358,-0.0,1.0,-2.1818517663357193,-1.2321865619949204,0.0
2019-07-08,-0.0,-0.20335381346144962,-0.0,1.0,-2.182380930382963,-1.2338430267473552,0.0
2019-07-09,-0.0,-0.19188839615668885,-0.0,1.0,-2.1864837398373984,-1.2409922394678492,0.0
2019-07-10,-0.0,-0.1716625034693311,-0.0,1.0,-2.203117772226848,-1.2509945415857155,0.0
2019-07-11,-0.0,-0.16550224401980293,-0.0,1.0,-2.2175079813075462,-1.2438347290982281,0.0
2019-07-12,-0.0,-0.17631542412883522,-0.0,1.0,-2.2144476838354388,-1.236892035725855,0.0
2019-07-15,-0.0,-0.20704642130571482,-0.0,1.0,-2.2098668392824115,-1.2067690031440725,0.0
2019-07-16,-0.0,-0.21297752289334937,-0.0,1.0,-2.2118212931273704,-1.2001202478956619,0.0
2019-07-17,-0.0,-0.2192954029906023,-0.0,1.0,-2.212582750798574,-1.1975371510578214,0.0
2019-07-18,-0.0,-0.21664575491426183,-0.0,1.0,-2.2237557507319115,-1.2067010548817325,0.0
2019-07-19,-0.0,-0.22156050807239566,-0.0,1.0,-2.2283534173917086,-1.2027171637277252,0.0
2019-07-22,-0.0,-0.20432110262618738,-0.0,1.0,-2.232026448128143,-1.220013037809648,0.0
2019-07-23,-0.0,-0.2078908142351407,-0.0,1.0,-2.2335103409726105,-1.2166946152412892,0.0
2019-07-24,-0.0,-0.21311934309974806,-0.0,1.0,-2.2496034337967714,-1.2027619669683678,0.0
2019-07-25,-0.0,-0.2041358110940338,-0.0,1.0,-2.2573238321456848,-1.1959852824740347,0.0
2019-07-26,-0.0,-0.18976913051573263,-0.0,1.0,-2.267547942654999,-1.1973096257680134,0.0
2019-07-29,-0.0,-0.16291872725576187,-0.0,1.0,-2.2703181860595314,-1.232247830549594,0.0
2019-07-30,-0.0,-0.16500956915464687,-0.0,1.0,-2.264575456285301,-1.2382952901087616,0.0
2019-07-31,-0.0,-0.1939886878885617,-0.0,1.0,-2.2520450614687046,-1.2283924648249427,0.0
2019-08-01,-0.0,-0.223352148155059,-0.0,1.0,-2.235340765965387,-1.206092270373653,0.0
2019-08-02,-0.0,-0.20493252675663098,-0.0,1.0,-2.238064215914379,-1.2103303862261516,0.0
2019-08-05,-0.0,-0.2042004284250722,-0.0,1.0,-2.231954922231536,-1.2206389121728605,0.0
2019-08-06,-0.0,-0.20965703971119135,-0.0,1.0,-2.110559566787004,-1.1924187725631767,0.0
2019-08-07,-0.0,-0.2267175572519084,-0.0,1.0,-2.07175572519084,-1.191917377638078,0.0
2019-08-08,-0.0,-0.22543066612692844,-0.0,1.0,-2.0746188098772094,-1.1977690819952322,0.0
2019-08-09,-0.0,-0.21919033773205102,-0.0,1.0,-2.056184298814583,-1.1978528293446657,0.0
2019-08-12,-0.0,-0.21235262593783494,-0.0,1.0,-2.0827527688460163,-1.1708199356913183,0.0
2019-08-13,-0.0,-0.18528573367720916,-0.0,1.0,-2.1341568254830094,-1.20523958191937,0.0
2019-08-14,-0.0,-0.20335694626178766,-0.0,1.0,-2.111672607498985,-1.1969949916527547,0.0
2019-08-15,-0.0,-0.25106851729455826,-0.0,1.0,-2.077285745758978,-1.0779026217228462,0.0
2019-08-16,-0.0,-0.26670239371204,-0.0,1.0,-2.0802072168631653,-1.1189710610932475,0.0
2019-08-19,-0.0,-0.2263923059718184,-0.0,1.0,-2.1342428986803847,-1.1125922612390964,0.0
2019-08-20,-0.0,-0.23737983456293316,-0.0,1.0,-2.1421417393248383,-1.0917505030181087,0.0
2019-08-21,-0.0,-0.24044983934309175,-0.0,1.0,-2.1413334523384506,-1.0808639771510176,0.0
2019-08-22,-0.0,-0.24276040274436425,-0.0,1.0,-2.134099616858238,-1.0783213044640472,0.0
2019-08-23,-0.0,-0.24226758178090738,-0.0,1.0,-2.1358855512969073,-1.0786166324984403,0.0
2019-08-26,-0.0,-0.22375943787369618,-0.0,1.0,-2.101077990660324,-1.0394972286474926,0.0
2019-08-27,-0.0,-0.22335224792666958,-0.0,1.0,-2.1033173286774334,-1.0382365779135747,0.0
2019-08-28,-0.0,-0.20743358199188588,-0.0,1.0,-2.124111154735419,-1.0309296339920604,0.0
2019-08-29,-0.0,-0.19274692703338855,-0.0,1.0,-2.1304158312265713,-1.035611542149769,0.0
2019-08-30,-0.0,-0.18997749697074606,-0.0,1.0,-2.1176216029080837,-1.0199065258784836,0.0
2019-09-03,-0.0,-0.22095171079250595,-0.0,1.0,-2.1870876946081452,-0.9898847743864896,0.0
2019-09-04,-0.0,-0.21511525602674644,-0.0,1.0,-2.1933397853246523,-0.9906299489706142,0.0
2019-09-05,-0.0,-0.22383288079180172,-0.0,1.0,-2.190943330121748,-0.9646141718489972,0.0
2019-09-06,-0.0,-0.2170539256288417,-0.0,1.0,-2.2139151663106498,-0.9284188499934608,0.0
2019-09-09,-0.0,-0.23770276194651468,-0.0,1.0,-2.2316527838667253,-0.9147303814116615,0.0
2019-09-10,-0.0,-0.24054801738901332,-0.0,1.0,-2.219119132305801,-0.931497826373337,0.0
2019-09-11,-0.0,-0.2492437195843746,-0.0,1.0,-2.2100925073435924,-0.9249419088956113,0.0
2019-09-12,-0.0,-0.20442450631129877,-0.0,1.0,-2.2514843646919123,-0.942208734661565,0.0
2019-09-13,-0.0,-0.2021679739138098,-0.0,1.0,-2.2458799682735524,-0.9584031021415352,0.0
2019-09-16,-0.0,-0.2030857394754243,-0.0,1.0,-2.2450958783337005,-0.9599735508044963,0.0
2019-09-17,-0.0,-0.16319612590799032,-0.0,1.0,-2.260136473695796,-0.9790006603565926,0.0
2019-09-18,-0.0,-0.16723218613669413,-0.0,1.0,-2.269025690741638,-0.9704314105671352,0.0
2019-09-19,-0.0,-0.17185433383299534,-0.0,1.0,-2.2624988978044263,-0.974384974869941,0.0
