Date,IWF,IWM,MTUM,PKX,SPY,VLUE,VXX
2018-11-27,-0.24932387983334556,-0.6566771434836636,-0.0,1.0,-0.8952196476865727,-0.8534829325341715,0.0
2018-11-28,-0.2518559151581642,-0.6488206253428414,-0.0,1.0,-0.8998354360943499,-0.8564271347595538,0.0
2018-11-29,-0.21897281841543306,-0.6370842230989179,-0.0,1.0,-0.8989105649860655,-0.8644540157081329,0.0
2018-11-30,-0.21847401187201387,-0.6370710873027363,-0.0,1.0,-0.8992326625162878,-0.8647386709135659,0.0
2018-12-03,-0.21963328018553413,-0.6378098275112335,-0.0,1.0,-0.900384113639658,-0.8658863603420786,0.0
2018-12-04,-0.2216082594154428,-0.6387596335611458,-0.0,1.0,-0.9055911007706849,-0.8693470990257379,0.0
2018-12-06,-0.21610289937464466,-0.5641344513928368,-0.0,1.0,-0.924744172825469,-0.8481381466742467,0.0
2018-12-07,-0.21340726523068176,-0.5646904101798537,-0.0,1.0,-0.9258903817445084,-0.8503945404137343,0.0
2018-12-10,-0.18802365697387877,-0.5664296275434767,-0.0,1.0,-0.9290290783637262,-0.8369358586214181,0.0
2018-12-11,-0.18872773357741324,-0.5663944237133001,-0.0,1.0,-0.9287474477223122,-0.8365134126592974,0.0
2018-12-12,-0.1906606564304832,-0.5664178053246937,-0.0,1.0,-0.9296731934075222,-0.8348711086068461,0.0
2018-12-13,-0.1908499032201302,-0.5645609713179659,-0.0,1.0,-0.9302833010733768,-0.8335738166461375,0.0
2018-12-14,-0.19871072284063687,-0.5437861068056925,-0.0,1.0,-0.9451528814992249,-0.8349302522192475,0.0
2018-12-17,-0.1861926154710094,-0.5416257195002107,-0.0,1.0,-0.9361224203285133,-0.8458163695072302,0.0
2018-12-18,-0.16939032055311123,-0.5288427962846567,-0.0,1.0,-0.93815908932188,-0.855471750820588,0.0
2018-12-19,-0.1740132727907789,-0.5279776458260566,-0.0,1.0,-0.9361159622773315,-0.8547327977645827,0.0
2018-12-20,-0.17309697601668403,-0.51619742787626,-0.0,1.0,-0.937886687521724,-0.848627042057699,0.0
2018-12-21,-0.16732515422471755,-0.5208290011783461,-0.0,1.0,-0.9496430304290565,-0.8279614611492341,0.0
2018-12-24,-0.15572640143418603,-0.5071364545266497,-0.0,1.0,-0.9472178170033786,-0.8374819002964904,0.0
2018-12-26,-0.15775767543859648,-0.5256304824561404,-0.0,1.0,-0.9196477521929826,-0.8235334429824561,0.0
2018-12-27,-0.1201999470338983,-0.4963916843220339,-0.0,1.0,-0.8610632944915254,-0.8326933262711863,0.0
2018-12-28,-0.11599669148056245,-0.5008105872622002,-0.0,1.0,-0.8610752688172042,-0.8306368899917287,0.0
2018-12-31,-0.1139290798927259,-0.505247823063934,-0.0,1.0,-0.8614044962420951,-0.8303479786776148,0.0
2019-01-02,-0.11143821116697539,-0.5047300873246892,-0.0,1.0,-0.8599497221487166,-0.8316353532680604,0.0
2019-01-03,-0.1259065470079809,-0.502135973772229,-0.0,1.0,-0.8737622942676423,-0.8097824287180845,0.0
2019-01-04,-0.10847703518085,-0.5057865409344192,-0.0,1.0,-0.8684097728246892,-0.8145009726664248,0.0
2019-01-07,-0.10234757091620478,-0.49060971633518097,-0.0,1.0,-0.863775676556896,-0.8037821975872188,0.0
2019-01-08,-0.10561593024012494,-0.4761501919698054,-0.0,1.0,-0.8716079911498666,-0.8003514023556972,0.0
2019-01-09,-0.10265158900370443,-0.4653928641060635,-0.0,1.0,-0.8728472086826542,-0.8086046662767271,0.0
2019-01-10,-0.09919299506648806,-0.47564282680432574,-0.0,1.0,-0.8755840167281994,-0.8168066128663377,0.0
2019-01-11,-0.09907171340785775,-0.4736876511734327,-0.0,1.0,-0.8767078512126562,-0.8191475452703144,0.0
2019-01-14,-0.10972658294086868,-0.47700811093668244,-0.0,1.0,-0.8768642072213502,-0.8069400837257981,0.0
2019-01-15,-0.11053698737654521,-0.47540715547125384,-0.0,1.0,-0.8759892733337693,-0.8083916541304206,0.0
2019-01-16,-0.09866657951500099,-0.4789855546114125,-0.0,1.0,-0.8695666383423754,-0.8209686907641023,0.0
2019-01-17,-0.09681223995020148,-0.48389738885430655,-0.0,1.0,-0.8711135864757724,-0.8243619565573502,0.0
2019-01-18,-0.10353103629668595,-0.48513940031562336,-0.0,1.0,-0.8680299842188322,-0.8310428721725408,0.0
2019-01-22,-0.0,-0.4098020166828582,-0.0,1.0,-1.0597299922950656,-0.8804730159793642,0.0
2019-01-23,-0.0,-0.396225152265578,-0.0,1.0,-1.0677665484238004,-0.882504517769895,0.0
2019-01-24,-0.0,-0.40354317622814595,-0.0,1.0,-1.0380908063551153,-0.8821711094861396,0.0
2019-01-25,-0.0,-0.31163575042158514,-0.0,1.0,-1.1484991568296796,-0.9125463743676222,0.0
2019-01-28,-0.0,-0.3120876890287222,-0.0,1.0,-1.155722453398288,-0.9152542372881356,0.0
2019-01-29,-0.0,-0.31144268507240497,-0.0,1.0,-1.1483285965624577,-0.9236703207470566,0.0
2019-01-30,-0.0,-0.31031332476145357,-0.0,1.0,-1.1467483250998172,-0.9266089192664274,0.0
2019-01-31,-0.0,-0.31543829787234046,-0.0,1.0,-1.1672510638297873,-0.9215659574468085,0.0
2019-02-01,-0.0,-0.31633704161516274,-0.0,1.0,-1.1747356132399396,-0.94248729570114,0.0
2019-02-04,-0.0,-0.31728755364806865,-0.0,1.0,-1.175450643776824,-0.9407038626609442,0.0
2019-02-05,-0.0,-0.30568671730650787,-0.0,1.0,-1.169848764798467,-0.9461096284130567,0.0
2019-02-06,-0.0,-0.29822339369458806,-0.0,1.0,-1.173621332968199,-0.9512888097764693,0.0
2019-02-07,-0.0,-0.29577031004038057,-0.0,1.0,-1.1762370816508112,-0.9500718636643625,0.0
2019-02-08,-0.0,-0.29444844494736483,-0.0,1.0,-1.1912697596269246,-0.9432842985975379,0.0
2019-02-11,-0.0,-0.2893014604574263,-0.0,1.0,-1.1816616147699088,-0.9735119867732157,0.0
2019-02-12,-0.0,-0.30903629018335005,-0.0,1.0,-1.1811056248057732,-0.9627775284002625,0.0
2019-02-13,-0.0,-0.2994549754910362,-0.0,1.0,-1.174407842868406,-0.9539300037706098,0.0
2019-02-14,-0.0,-0.2589579901153213,-0.0,1.0,-1.2091570565623284,-0.9640650741350905,0.0
2019-02-15,-0.0,-0.2923525377229081,-0.0,1.0,-1.189951989026063,-0.9470507544581619,0.0
2019-02-19,-0.0,-0.28005347410276626,-0.0,1.0,-1.2023103554656704,-0.9454632708326193,0.0
2019-02-20,-0.0,-0.2889666049509703,-0.0,1.0,-1.1959473359391073,-0.9437701433175616,0.0
2019-02-21,-0.0,-0.2987218251786696,-0.0,1.0,-1.1953683342495875,-0.9418980208905992,0.0
2019-02-22,-0.0,-0.30439556668839857,-0.0,1.0,-1.1883128023882235,-0.9386130460144803,0.0
2019-02-25,-0.0,-0.2932426397334158,-0.0,1.0,-1.1998351025456044,-0.9422858909615581,0.0
2019-02-26,-0.0,-0.29213598901098903,-0.0,1.0,-1.202300824175824,-0.9396291208791208,0.0
2019-02-27,-0.0,-0.2844525396934497,-0.0,1.0,-1.210804866313836,-0.9414049075537837,0.0
2019-02-28,-0.0,-0.2759632647424389,-0.0,1.0,-1.2074989642314597,-0.9690995718823366,0.0
2019-03-01,-0.0,-0.27715964063579823,-0.0,1.0,-1.2036973047684865,-0.9745680718728404,0.0
2019-03-04,-0.0,-0.26761000862812767,-0.0,1.0,-1.2057981018119068,-0.9778084555651424,0.0
2019-03-05,-0.0,-0.2600608491218365,-0.0,1.0,-1.2205780666574473,-0.9766629788411009,0.0
2019-03-06,-0.0,-0.26309771309771307,-0.0,1.0,-1.2168052668052667,-0.985100485100485,0.0
2019-03-07,-0.0,-0.21512228728901137,-0.0,1.0,-1.2458835687220118,-0.9837409576300379,0.0
2019-03-08,-0.0,-0.19553555978543002,-0.0,1.0,-1.2755494030109016,-0.9897214050873855,0.0
2019-03-11,-0.0,-0.1977401129943503,-0.0,1.0,-1.27704540698891,-1.0126944270070448,0.0
2019-03-12,-0.0,-0.15831924485770638,-0.0,1.0,-1.3005071851225698,-1.063292476754015,0.0
2019-03-13,-0.0,-0.17894588698895225,-0.0,1.0,-1.2977974808247135,-1.0416578706635706,0.0
2019-03-14,-0.0,-0.1794547053649956,-0.0,1.0,-1.2973087071240104,-1.0412664907651716,0.0
2019-03-15,-0.0,-0.17677319333356822,-0.0,1.0,-1.300341777950037,-1.0463690497163596,0.0
2019-03-18,-0.0,-0.19053208137715177,-0.0,1.0,-1.306622563664817,-1.059539052496799,0.0
2019-03-19,-0.0,-0.1895210222000143,-0.0,1.0,-1.311085730601756,-1.0685273752587623,0.0
2019-03-20,-0.0,-0.1911261582323592,-0.0,1.0,-1.2950819672131146,-1.077583749109052,0.0
2019-03-21,-0.0,-0.19161143182952037,-0.0,1.0,-1.3226783550709145,-1.0492837288860382,0.0
2019-03-22,-0.0,-0.19078169241245835,-0.0,1.0,-1.352030393175872,-1.0413246837030932,0.0
2019-03-25,-0.0,-0.15237621652340697,-0.0,1.0,-1.3656674007245861,-1.033885060737373,0.0
2019-03-26,-0.0,-0.15027822779460448,-0.0,1.0,-1.362013101359442,-1.0095794886243572,0.0
2019-03-27,-0.0,-0.13881458538645644,-0.0,1.0,-1.3703012811488104,-1.0105237223708292,0.0
2019-03-28,-0.0,-0.13200971591509136,-0.0,1.0,-1.3611433801527792,-1.027105995001232,0.0
2019-03-29,-0.0,-0.1360836354676335,-0.0,1.0,-1.3584427470167904,-1.0254848815516209,0.0
2019-04-01,-0.0,-0.15141922549329956,-0.0,1.0,-1.3520453026625867,-1.0138229397488656,0.0
2019-04-02,-0.0,-0.1444364937388193,-0.0,1.0,-1.3567799642218246,-1.0766010733452593,0.0
2019-04-03,-0.0,-0.13143178700805402,-0.0,1.0,-1.3468504906270882,-1.0387929518517216,0.0
2019-04-04,-0.0,-0.13021291571353158,-0.0,1.0,-1.3276438500791834,-1.0614112264648952,0.0
2019-04-05,-0.0,-0.13018834712198554,-0.0,1.0,-1.3296954761485653,-1.060623129730681,0.0
2019-04-08,-0.0,-0.1278595058773844,-0.0,1.0,-1.3303301189554444,-1.0612374181741393,0.0
2019-04-09,-0.0,-0.09107741755170486,-0.0,1.0,-1.3882755729457799,-1.0142188373392957,0.0
2019-04-10,-0.0,-0.08575820030041569,-0.0,1.0,-1.3881999510951197,-1.0192475634890137,0.0
2019-04-11,-0.0,-0.07872474306089632,-0.0,1.0,-1.4080262881912888,-1.0090540446060268,0.0
2019-04-12,-0.0,-0.07956176274983373,-0.0,1.0,-1.415030277573594,-1.0057054849662221,0.0
2019-04-15,-0.0,-0.08090300655407982,-0.0,1.0,-1.3857197350625932,-1.001179040815619,0.0
2019-04-16,-0.0,-0.0829518657234013,-0.0,1.0,-1.3844846719378554,-1.0004508253571924,0.0
2019-04-17,-0.0,-0.04158306233999862,-0.0,1.0,-1.4030651075901197,-1.0148758043312809,0.0
2019-04-18,-0.0,-0.0257928264783271,-0.0,1.0,-1.404479988921202,-1.0318515441074645,0.0
2019-04-22,-0.0,-0.036338370679173185,-0.0,1.0,-1.4052457877366684,-1.03248219558798,0.0
2019-04-23,-0.0,-0.05098615190935795,-0.0,1.0,-1.3989718841796057,-1.0470345502867535,0.0
2019-04-24,-0.0,-0.05575884300400767,-0.0,1.0,-1.3830981007144103,-1.0460707440320614,0.0
2019-04-25,-0.0,-0.02482927683417965,-0.0,1.0,-1.4061635440378215,-1.0710208369812642,0.0
2019-04-26,-0.0,-0.025369165092028835,-0.0,1.0,-1.4081811183427813,-1.0656798936244665,0.0
2019-04-29,-0.0,-0.009935628323537645,-0.0,1.0,-1.4058914077805766,-1.082633641197873,0.0
2019-04-30,-0.0,-0.02728380024360536,-0.0,1.0,-1.395823908125979,-1.056968853314773,0.0
2019-05-01,-0.0,-0.03356662836449737,-0.0,1.0,-1.3978898986733521,-1.0505936836240817,0.0
2019-05-02,-0.0,-0.032665854083231756,-0.0,1.0,-1.3950548493818562,-1.0547797318474663,0.0
2019-05-03,-0.0,-0.053638916819805135,-0.0,1.0,-1.3697513955826774,-1.0438958427239,0.0
2019-05-06,-0.0,-0.03085073231536304,-0.0,1.0,-1.377549253834701,-1.0540839998615006,0.0
2019-05-07,-0.0,-0.021362186156193647,-0.0,1.0,-1.3836523789707311,-1.0628381190178942,0.0
2019-05-08,-0.0,-0.04498914055228049,-0.0,1.0,-1.3503292308753059,-1.0521598234908816,0.0
2019-05-09,-0.0,-0.045224748082677034,-0.0,1.0,-1.3581181002166662,-1.035801492588644,0.0
2019-05-10,-0.0,-0.04287775716347145,-0.0,1.0,-1.361952861952862,-1.0308871023156738,0.0
2019-05-13,-0.0,-0.047208086920643655,-0.0,1.0,-1.3560033007839363,-1.0351052124879658,0.0
2019-05-14,-0.0,-0.031239354091435575,-0.0,1.0,-1.3504122095796143,-1.025039176943517,0.0
2019-05-15,-0.0,-0.0321657353141611,-0.0,1.0,-1.3554586343192039,-1.0197628458498023,0.0
2019-05-16,-0.0,-0.033489891770471715,-0.0,1.0,-1.3488190048328907,-1.0211353890136818,0.0
2019-05-17,-0.0,-0.03003340833162883,-0.0,1.0,-1.3327878911842912,-1.046192131997,0.0
2019-05-20,-0.0,-0.02185699762792274,-0.0,1.0,-1.3274822094205354,-1.0393425957302609,0.0
2019-05-21,-0.0,-0.01447559779483884,-0.0,1.0,-1.329962458145906,-1.0377109615449656,0.0
2019-05-22,-0.0,-0.008953912690904176,-0.0,1.0,-1.335248006487363,-1.0345992701716449,0.0
2019-05-23,-0.0,-0.006584278768233387,-0.0,1.0,-1.3409305780659104,-1.0290383576445166,0.0
2019-05-24,-0.0,-0.0,-0.0,1.0,-1.342295899457529,-1.027089861518245,0.0
2019-05-28,-0.0,-0.0,-0.0,1.0,-1.340411948523235,-1.019690198582037,0.0
2019-05-29,-0.0,-0.022237151494793415,-0.0,1.0,-1.355324151830702,-0.9815250251931474,0.0
2019-05-30,-0.0,-0.016705882352941175,-0.0,1.0,-1.3541848739495799,-0.990453781512605,0.0
2019-05-31,-0.0,-0.01303381382190489,-0.0,1.0,-1.3706048767344738,-0.9842718577394585,0.0
2019-06-03,-0.0,-0.029679144385026737,-0.0,1.0,-1.3794786096256684,-0.9330882352941176,0.0
2019-06-04,-0.0,-0.02556446472305163,-0.0,1.0,-1.3530714261750596,-0.9762807394236253,0.0
2019-06-05,-0.0,-0.043400948366701796,-0.0,1.0,-1.3661419915700739,-0.8833969968387777,0.0
2019-06-06,-0.0,-0.05835096535308119,-0.0,1.0,-1.322699021422904,-0.9249537159481617,0.0
2019-06-07,-0.0,-0.0652367596106253,-0.0,1.0,-1.3128526645768026,-0.9216960897541661,0.0
2019-06-10,-0.0,-0.07703679369250985,-0.0,1.0,-1.2804862023653087,-0.9276281208935612,0.0
2019-06-11,-0.0,-0.07724529173125762,-0.0,1.0,-1.2886308915201687,-0.9323526501533691,0.0
2019-06-12,-0.0,-0.07514031033344337,-0.0,1.0,-1.288114889402443,-0.9381974248927039,0.0
2019-06-13,-0.0,-0.06926605504587155,-0.0,1.0,-1.2782765399737874,-0.9289973787680209,0.0
2019-06-14,-0.0,-0.06492187755904222,-0.0,1.0,-1.2915916014281503,-0.9190933211045236,0.0
2019-06-17,-0.0,-0.07242814538065742,-0.0,1.0,-1.2752269524464983,-0.9296693212728999,0.0
2019-06-18,-0.0,-0.09432005961831319,-0.0,1.0,-1.2363671710462365,-0.9094708874704338,0.0
2019-06-19,-0.0,-0.08957601768760567,-0.0,1.0,-1.2390102744179998,-0.9228443230589154,0.0
2019-06-20,-0.0,-0.09838625715773033,-0.0,1.0,-1.23269130661114,-0.9224687662675689,0.0
2019-06-21,-0.0,-0.10314645495070446,-0.0,1.0,-1.2284840399570494,-0.9222008915497999,0.0
2019-06-24,-0.0,-0.08410789730256744,-0.0,1.0,-1.2110822229444265,-0.9547286317842054,0.0
2019-06-25,-0.0,-0.07276392365965471,-0.0,1.0,-1.2220307572259974,-0.9564977078388659,0.0
2019-06-26,-0.0,-0.07112153184837826,-0.0,1.0,-1.1920672137553732,-0.9932916503842647,0.0
2019-06-27,-0.0,-0.06970072373997523,-0.0,1.0,-1.1996479102823236,-0.9907413444611071,0.0
2019-06-28,-0.0,-0.06396428687803449,-0.0,1.0,-1.2041773925510768,-0.9903548502720844,0.0
2019-07-01,-0.0,-0.053304695889876005,-0.0,1.0,-1.219759835985551,-0.9811904064564417,0.0
2019-07-02,-0.0,-0.04849959448499594,-0.0,1.0,-1.2140470397404703,-0.981573398215734,0.0
2019-07-03,-0.0,-0.05813991235189093,-0.0,1.0,-1.2005843207271547,-0.9875020288914138,0.0
2019-07-05,-0.0,-0.08312602978709656,-0.0,1.0,-1.1673181920976963,-0.9802603947921041,0.0
2019-07-08,-0.0,-0.08285418954712837,-0.0,1.0,-1.1678402997609663,-0.9794883390399896,0.0
2019-07-09,-0.0,-0.08432024266675273,-0.0,1.0,-1.1677692084287972,-0.9748620478234211,0.0
2019-07-10,-0.0,-0.13154950289313003,-0.0,1.0,-1.1069339215498226,-0.9583453214411305,0.0
2019-07-11,-0.0,-0.13499904391611958,-0.0,1.0,-1.092772005863981,-0.9591752183058194,0.0
2019-07-12,-0.0,-0.1467609401872731,-0.0,1.0,-1.0808968724122556,-0.9572584241034461,0.0
2019-07-15,-0.0,-0.17164868048260273,-0.0,1.0,-1.0839461369496706,-0.9278005921115461,0.0
2019-07-16,-0.0,-0.16910921371224674,-0.0,1.0,-1.09124506180706,-0.9256085128074424,0.0
2019-07-17,-0.0,-0.17043572429608866,-0.0,1.0,-1.0889603771181042,-0.9257230220410243,0.0
2019-07-18,-0.0,-0.16620940470873477,-0.0,1.0,-1.094078989344733,-0.9298794104510942,0.0
2019-07-19,-0.0,-0.17689393939393938,-0.0,1.0,-1.0623421717171717,-0.9173295454545454,0.0
2019-07-22,-0.0,-0.17050589313363038,-0.0,1.0,-1.0542547476854047,-0.9350965336366798,0.0
2019-07-23,-0.0,-0.17079411207277784,-0.0,1.0,-1.0512034872702003,-0.9367616400277972,0.0
2019-07-24,-0.0,-0.17034441392808664,-0.0,1.0,-1.0490892445623008,-0.9374309435868295,0.0
2019-07-25,-0.0,-0.14585045193097781,-0.0,1.0,-1.090449402692624,-0.9240882371531509,0.0
2019-07-26,-0.0,-0.15751865435689896,-0.0,1.0,-1.0843872518022006,-0.9198178828885798,0.0
2019-07-29,-0.0,-0.14003545201316792,-0.0,1.0,-1.0853380602684226,-0.9400164598632567,0.0
2019-07-30,-0.0,-0.1418737566705611,-0.0,1.0,-1.0804256528466323,-0.9353626574883954,0.0
2019-07-31,-0.0,-0.14870839386092338,-0.0,1.0,-1.0770542537737635,-0.9321985726015285,0.0
2019-08-01,-0.0,-0.14293375394321767,-0.0,1.0,-1.0775078864353311,-0.9341640378548896,0.0
2019-08-02,-0.0,-0.13806488260540267,-0.0,1.0,-1.0792097955061855,-0.9384940671547589,0.0
2019-08-05,-0.0,-0.13914363417873632,-0.0,1.0,-1.080545190057555,-0.9426981215609385,0.0
2019-08-06,-0.0,-0.14757832979652977,-0.0,1.0,-1.0497441018599427,-0.9233865934340282,0.0
2019-08-07,-0.0,-0.146101367558643,-0.0,1.0,-1.0435500451699324,-0.925516339054858,0.0
2019-08-08,-0.0,-0.14331170451709507,-0.0,1.0,-1.0442038931869229,-0.932025205889693,0.0
2019-08-09,-0.0,-0.133950046253469,-0.0,1.0,-1.02368177613321,-0.9259636139377121,0.0
2019-08-12,-0.0,-0.1304949277589917,-0.0,1.0,-1.0181985859206888,-0.9253919458960961,0.0
2019-08-13,-0.0,-0.13854519903461338,-0.0,1.0,-1.0070570983411236,-0.9094491797268811,0.0
2019-08-14,-0.0,-0.13978101076646232,-0.0,1.0,-1.0028364900722848,-0.9073718241986153,0.0
2019-08-15,-0.0,-0.15905597251107695,-0.0,1.0,-0.9869789311872683,-0.8681013955451065,0.0
2019-08-16,-0.0,-0.1584009165184359,-0.0,1.0,-0.9916186800928578,-0.8648135307063824,0.0
2019-08-19,-0.0,-0.1539849081562096,-0.0,1.0,-0.9938369960616902,-0.8585214803234825,0.0
2019-08-20,-0.0,-0.14699854456886563,-0.0,1.0,-0.9741883743725309,-0.8491104048474767,0.0
2019-08-21,-0.0,-0.15383473821678736,-0.0,1.0,-0.9743262495547905,-0.8399026475127627,0.0
2019-08-22,-0.0,-0.15576250074144374,-0.0,1.0,-0.9687407319532594,-0.8412717243015602,0.0
2019-08-23,-0.0,-0.16039780317648805,-0.0,1.0,-0.973370936618673,-0.8349116817574588,0.0
2019-08-26,-0.0,-0.15711509011662153,-0.0,1.0,-0.9672222876663918,-0.8206208033926259,0.0
2019-08-27,-0.0,-0.1560312885961301,-0.0,1.0,-0.9678880197612186,-0.8167382226665882,0.0
2019-08-28,-0.0,-0.13862172416835788,-0.0,1.0,-0.9912350363245976,-0.8113768052001529,0.0
2019-08-29,-0.0,-0.13577015820737517,-0.0,1.0,-0.9942363112391932,-0.8106510615773689,0.0
2019-08-30,-0.0,-0.1258103311724502,-0.0,1.0,-1.0042533219911414,-0.8032618579683787,0.0
2019-09-03,-0.0,-0.1248236538913708,-0.0,1.0,-0.9981777568774982,-0.8161003997178462,0.0
2019-09-04,-0.0,-0.11940298507462686,-0.0,1.0,-0.9963053103832508,-0.8166143741019852,0.0
2019-09-05,-0.0,-0.11656297687522009,-0.0,1.0,-0.9978870759478812,-0.8201666862307783,0.0
2019-09-06,-0.0,-0.11618439550140579,-0.0,1.0,-1.0031630740393627,-0.809454076850984,0.0
2019-09-09,-0.0,-0.12658486707566463,-0.0,1.0,-0.9952088810984517,-0.7996202161846334,0.0
2019-09-10,-0.0,-0.12634345794392524,-0.0,1.0,-1.0005257009345794,-0.7936915887850468,0.0
2019-09-11,-0.0,-0.12896993823727426,-0.0,1.0,-0.9640254076047187,-0.8341187834792027,0.0
2019-09-12,-0.0,-0.15233343117111828,-0.0,1.0,-0.954358673319636,-0.8284414440857059,0.0
2019-09-13,-0.0,-0.15358622513442832,-0.0,1.0,-0.9648870214203861,-0.8198513207768929,0.0
2019-09-16,-0.0,-0.16576301984115352,-0.0,1.0,-0.9471586413059406,-0.8178541074411652,0.0
