Date,AFYA,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-05-21,1.0,-0.6094913394466651,-0.4261305744964339,-0.9518379183321576,-0.9313033936828904,-0.0,0.0
2020-05-22,1.0,-0.6086223789927494,-0.4325690770135215,-0.9485008818342152,-0.9295708406819518,-0.0,0.0
2020-05-26,1.0,-0.6131429919773478,-0.4303130407424886,-0.949307849614598,-0.9399087619946515,-0.0,0.0
2020-05-27,1.0,-0.6135907821778285,-0.42986354162570295,-0.9497424200715717,-0.9393212473947067,-0.0,0.0
2020-05-28,1.0,-0.6121734340572867,-0.43319169027384324,-0.9488117721120555,-0.940352533836953,-0.0,0.0
2020-05-29,1.0,-0.6255673520937759,-0.4091644630382445,-0.960453092315586,-0.9516122666456172,-0.0,0.0
2020-06-01,1.0,-0.6274649278798656,-0.4040703418296779,-0.9683066587630903,-0.9519462556806955,-0.0,0.0
2020-06-02,1.0,-0.6275788475219349,-0.4018259426132321,-0.9685400363607619,-0.9543119121018101,-0.0,0.0
2020-06-03,1.0,-0.6277470355731225,-0.40197628458498025,-0.9681818181818181,-0.9546245059288538,-0.0,0.0
2020-06-04,1.0,-0.6293404154114476,-0.41315205327413984,-0.9573093388298716,-0.9640478833042652,-0.0,0.0
2020-06-05,1.0,-0.6262334059837527,-0.415216960570636,-0.954586883297008,-0.9666732712502476,-0.0,0.0
2020-06-08,1.0,-0.627520900194144,-0.38888228535203456,-0.9851024208566107,-0.9606165062007211,-0.0,0.0
2020-06-09,1.0,-0.6291587452471483,-0.386367237008872,-0.9857810519645122,-0.9594423320659063,-0.0,0.0
2020-06-10,1.0,-0.6420826879542476,-0.37058659994439813,-1.002184359982525,-0.9567496723460026,-0.0,0.0
2020-06-11,1.0,-0.646427719939601,-0.36207581657792265,-1.0106492887228802,-0.9545021060160535,-0.0,0.0
2020-06-12,1.0,-0.644535240040858,-0.31272098687829025,-1.038107959456274,-0.9333307142295907,-0.0,0.0
2020-06-15,1.0,-0.6449087189172175,-0.31830343090966323,-1.0352533836953102,-0.9361032420522505,-0.0,0.0
2020-06-16,1.0,-0.6546113540558641,-0.3038647913958161,-1.0303746602056494,-0.9507938383957767,-0.0,0.0
2020-06-17,1.0,-0.6523346839227411,-0.3001062114000236,-1.030683293340152,-0.950631367766807,-0.0,0.0
2020-06-18,1.0,-0.6599408866995075,-0.28796059113300493,-1.0398029556650246,-0.9532216748768474,-0.0,0.0
2020-06-19,1.0,-0.6598478577903907,-0.28828189665365966,-1.0400457214930432,-0.9533719601119389,-0.0,0.0
2020-06-22,1.0,-0.6584875143003669,-0.2873486133575289,-1.0502583928360094,-0.9488342735413626,-0.0,0.0
2020-06-23,1.0,-0.6560366262777757,-0.28570864743260843,-1.0508742155740618,-0.9541776848087777,-0.0,0.0
2020-06-24,1.0,-0.6566015393724096,-0.28588908624432596,-1.05044404973357,-0.9542135385829879,-0.0,0.0
2020-06-25,1.0,-0.6517407057340895,-0.27874921235034655,-1.0556080655324513,-0.9521502835538753,-0.0,0.0
2020-06-26,1.0,-0.6524939962993582,-0.27609149246092674,-1.0547222550293294,-0.953545136018267,-0.0,0.0
2020-06-29,1.0,-0.6468300730615132,-0.271820252965669,-1.0584492104642942,-0.9509388011626995,-0.0,0.0
2020-06-30,1.0,-0.6539776075427225,-0.2554704380278924,-1.0667059516794344,-0.9523472795128658,-0.0,0.0
2020-07-01,1.0,-0.6522080471050049,-0.2552698724239451,-1.064062806673209,-0.9538763493621197,-0.0,0.0
2020-07-02,1.0,-0.6428206839687463,-0.27158506419568884,-1.0581098590443283,-0.9537869566924495,-0.0,0.0
2020-07-06,1.0,-0.6440937463196325,-0.2699328700977506,-1.0587681074078434,-0.952969811172614,-0.0,0.0
2020-07-07,1.0,-0.6416366201598996,-0.2703793698071798,-1.0591001724408213,-0.9479934158959085,-0.0,0.0
2020-07-08,1.0,-0.6277775630869112,-0.24442555164818178,-1.0547204080843993,-0.9374734320052557,-0.0,0.0
2020-07-09,1.0,-0.6263277840009269,-0.2482135269805709,-1.0514890494032214,-0.9366140059484723,-0.0,0.0
2020-07-10,1.0,-0.6271873913547341,-0.24734422683200064,-1.0522269865183298,-0.9361841851122186,-0.0,0.0
2020-07-13,1.0,-0.6491452494476102,-0.2370818312206846,-1.0566344923828352,-0.9335581656781796,-0.0,0.0
2020-07-14,1.0,-0.640348499515973,-0.23481122942884802,-1.0518489835430784,-0.9452468538238142,-0.0,0.0
2020-07-15,1.0,-0.6425253541844081,-0.22900054192149877,-1.0558953317333746,-0.9434079120538824,-0.0,0.0
2020-07-16,1.0,-0.6465144972239358,-0.2105181986428131,-1.062885564466379,-0.9356878470080199,-0.0,0.0
2020-07-17,1.0,-0.6480638691761802,-0.2114702252391237,-1.0637534711508794,-0.933546744831842,-0.0,0.0
2020-07-20,1.0,-0.6606748537558593,-0.21578274512842363,-1.0643474218417075,-0.9332506876380118,-0.0,0.0
2020-07-21,1.0,-0.6553420624467343,-0.21960951421709152,-1.0624467343302084,-0.9364685829394903,-0.0,0.0
2020-07-22,1.0,-0.6423187719505938,-0.2652618286571169,-1.0535495836786235,-0.9850045381003116,-0.0,0.0
2020-07-23,1.0,-0.6461258553178025,-0.27026064944824585,-1.0560851164814302,-0.9827552110113514,-0.0,0.0
2020-07-24,1.0,-0.6303274479598688,-0.2852233676975945,-1.0496504325157008,-0.9847138286526839,-0.0,0.0
2020-07-27,1.0,-0.6311815630311896,-0.28774162944222637,-1.050875597896984,-0.9832391192631539,-0.0,0.0
2020-07-28,1.0,-0.6328177538668459,-0.2844258079829107,-1.0444637841686775,-0.9941453380276117,-0.0,0.0
2020-07-29,1.0,-0.6434668678286418,-0.28744987493548263,-1.041648469448525,-0.9977369277802043,-0.0,0.0
2020-07-30,1.0,-0.6435891325071498,-0.29115030187480145,-1.0406736574515412,-0.9966237686685734,-0.0,0.0
2020-07-31,1.0,-0.6465630342305093,-0.2933248519063333,-1.0409096330457601,-0.9949111437999443,-0.0,0.0
2020-08-03,1.0,-0.636951519479489,-0.30103943505514563,-1.042093152424026,-0.9872252638260731,-0.0,0.0
2020-08-04,1.0,-0.6313519075510527,-0.2948393224631945,-1.0354598701915465,-0.9958841222099096,-0.0,0.0
2020-08-05,1.0,-0.6336355358486084,-0.2939150401836969,-1.0355912743972446,-0.9958430658379192,-0.0,0.0
2020-08-06,1.0,-0.6303817394726485,-0.2994883903974813,-1.025029515938607,-0.9805588351042896,-0.0,0.0
2020-08-07,1.0,-0.6377160445110884,-0.3088548654407703,-1.0230052876647462,-0.9764422697498225,-0.0,0.0
2020-08-10,1.0,-0.6357540136483768,-0.31123032621987295,-1.0214192734014438,-0.976174509881267,-0.0,0.0
2020-08-11,1.0,-0.6349450289632345,-0.3179256807345234,-1.0157623044489104,-0.9719430980809395,-0.0,0.0
2020-08-12,1.0,-0.6282802848487232,-0.3224220010229374,-1.0092064366368967,-0.9744659086438211,-0.0,0.0
2020-08-13,1.0,-0.623422077156003,-0.33996618034527504,-0.9900507294820873,-0.9790790042864446,-0.0,0.0
2020-08-14,1.0,-0.47586913510457884,-0.30847230073487847,-0.894043244771057,-0.8367015262860372,-0.017983323911814585,0.0
2020-08-17,1.0,-0.46023647833431,-0.3340687372884277,-0.8628011996277017,-0.7900996242545416,-0.0,0.0
2020-08-18,1.0,-0.4595229865191842,-0.32557898375388866,-0.8447977877635673,-0.8066712754925682,-0.020048392671966814,0.0
2020-08-19,1.0,-0.460466724286949,-0.32532411408815903,-0.8444943820224718,-0.8062921348314607,-0.020639585133967155,0.0
2020-08-20,1.0,-0.45774307235159967,-0.3235781908644876,-0.8438601340612258,-0.8059912929306889,-0.023978992467694006,0.0
2020-08-21,1.0,-0.4391250515889393,-0.3308914568716467,-0.8163089833539688,-0.8012450130691979,-0.05165772458384922,0.0
2020-08-24,1.0,-0.43750214916956087,-0.3347202640899556,-0.8135208555414188,-0.8000756507685429,-0.05288676455417626,0.0
2020-08-25,1.0,-0.4386912543865686,-0.3403633110851167,-0.8197894447120347,-0.7965320305511595,-0.045069841051400265,0.0
2020-08-26,1.0,-0.43745493252755563,-0.34031521477869725,-0.8126566631184974,-0.7933248635099406,-0.04996051230985819,0.0
2020-08-27,1.0,-0.42141949661779354,-0.35154345362771694,-0.8084331971294166,-0.7907152422483948,-0.061600796621227215,0.0
2020-08-28,1.0,-0.4216487061569085,-0.35462282929507866,-0.8078454252179285,-0.7889354108037615,-0.058926487747958,0.0
2020-08-31,1.0,-0.42759146341463417,-0.35559866962305986,-0.8148212305986696,-0.8014828159645232,-0.06499445676274944,0.0
2020-09-01,1.0,-0.4271955655638316,-0.3549627576649922,-0.8160401870777758,-0.8024250822795773,-0.06374501992031872,0.0
2020-09-02,1.0,-0.41623208426869285,-0.35420480055258163,-0.8129165947159386,-0.7973752374374029,-0.07287169746157832,0.0
2020-09-03,1.0,-0.42023426972115685,-0.36242700666873984,-0.8187346670813033,-0.7927162157492831,-0.061228015617981406,0.0
2020-09-04,1.0,-0.37203636987476413,-0.36664951106536287,-0.7876136558586379,-0.8078229541945446,-0.09696345856922285,0.0
2020-09-08,1.0,-0.37137271043424575,-0.3665020237360225,-0.7849694724566096,-0.8047609247444604,-0.102490224325993,0.0
2020-09-09,1.0,-0.35052710843373497,-0.37910733844468786,-0.7519167579408543,-0.8120208105147865,-0.12917579408543267,0.0
2020-09-10,1.0,-0.342544263637294,-0.38505100126223857,-0.73748848633712,-0.8091631699246069,-0.1372087469723331,0.0
2020-09-11,1.0,-0.33849744613198934,-0.3920441091905422,-0.7375435510604472,-0.7865575212258565,-0.12793018299901904,0.0
2020-09-14,1.0,-0.34259886240520043,-0.39781960996749727,-0.7389287648970747,-0.7858545503791983,-0.1204631635969664,0.0
2020-09-15,1.0,-0.3436029386870704,-0.39702745708772047,-0.7370078206994616,-0.7853878186681111,-0.12255814740833532,0.0
2020-09-16,1.0,-0.3472353977503727,-0.38402900121967753,-0.7370239869901072,-0.7862854045263586,-0.13341916248814203,0.0
2020-09-17,1.0,-0.3569973518028111,-0.37967678413797784,-0.7430909214368167,-0.7903171046377401,-0.12504243905751342,0.0
2020-09-18,1.0,-0.3611573900921424,-0.3782938356397266,-0.746217401652443,-0.792594607459794,-0.12182516745435382,0.0
2020-09-21,1.0,-0.3620502006666213,-0.3768451125773757,-0.7462077409700021,-0.7940956397523977,-0.12189646962791646,0.0
2020-09-22,1.0,-0.3772928741902489,-0.35813160586430276,-0.7610296624616433,-0.7939311285373338,-0.1190930787589499,0.0
2020-09-23,1.0,-0.3854113308062699,-0.35580370863641025,-0.7603387631048731,-0.7976641737526894,-0.11576682716934741,0.0
2020-09-24,1.0,-0.37771193079254795,-0.34644596573686187,-0.7553557440141685,-0.8003133408262662,-0.12608562378665578,0.0
2020-09-25,1.0,-0.37924920726925565,-0.34614204371100277,-0.7543728050734768,-0.8011183470285383,-0.12871219611988136,0.0
2020-09-28,1.0,-0.375795961453332,-0.34354888139748696,-0.748799673102462,-0.8013416419790923,-0.13573058194572138,0.0
2020-09-29,1.0,-0.37528510638297874,-0.34352340425531913,-0.7494127659574468,-0.8008851063829787,-0.13514893617021276,0.0
2020-09-30,1.0,-0.37545531914893615,-0.34308085106382974,-0.7504,-0.8001021276595744,-0.13521702127659574,0.0
2020-10-01,1.0,-0.3750382900513937,-0.3464143494094823,-0.7496341172866818,-0.7992920594942309,-0.1331813076477996,0.0
2020-10-02,1.0,-0.37300830723137685,-0.3387920468473376,-0.747548685823233,-0.8050524308865586,-0.14013346043851288,0.0
2020-10-05,1.0,-0.3650863828050605,-0.3447830227179975,-0.7401373962726159,-0.8053326078084614,-0.14555842742484013,0.0
2020-10-06,1.0,-0.3662000543625985,-0.34017396031530306,-0.7390935036694753,-0.8064011959771676,-0.1457597173144876,0.0
2020-10-07,1.0,-0.36512465185789006,-0.3403980707832348,-0.7398953875416072,-0.8054819645404524,-0.14560831465253718,0.0
2020-10-08,1.0,-0.3661938373829239,-0.33639880548391476,-0.7432129767883806,-0.8052124338265236,-0.14242568209583278,0.0
2020-10-09,1.0,-0.3699745547073791,-0.3380152671755725,-0.7455131467345207,-0.8056318914334182,-0.13357082273112808,0.0
2020-10-12,1.0,-0.359117706850986,-0.3351968557294843,-0.7455783695873145,-0.8036525038964559,-0.14464322016670053,0.0
2020-10-13,1.0,-0.35393828664230614,-0.3380024360535932,-0.7430978481526593,-0.7996345919610232,-0.1487007714169712,0.0
2020-10-14,1.0,-0.35454545454545455,-0.33511321392362287,-0.7472794863129436,-0.7982426495437648,-0.1443393038188577,0.0
2020-10-15,1.0,-0.3530870909646947,-0.3269903836351898,-0.7531346630874308,-0.805565938360121,-0.1592306908151823,0.0
2020-10-16,1.0,-0.3486942642714028,-0.3347709444085985,-0.7441844670085238,-0.8020851020477469,-0.16616293680171154,0.0
2020-10-19,1.0,-0.3543963522526202,-0.3375527426160338,-0.7486048727371717,-0.8032530284469852,-0.15890839798557235,0.0
2020-10-20,1.0,-0.3591197977174879,-0.3375931114603978,-0.7555183489373335,-0.8140846032939247,-0.1505842957698353,0.0
2020-10-21,1.0,-0.3596596151874509,-0.3376507979904993,-0.7540070400874885,-0.8153173165647107,-0.15091760363623938,0.0
2020-10-22,1.0,-0.36086421441268973,-0.3350198277040886,-0.7522904416792014,-0.8180979078353616,-0.15229727881854233,0.0
2020-10-23,1.0,-0.3639782556668604,-0.33136175595746864,-0.7563335498649526,-0.8174980341208246,-0.14971452015453518,0.0
2020-10-26,1.0,-0.3680227381686186,-0.3379905485925621,-0.7554277104307924,-0.823676460516403,-0.13930552701869736,0.0
2020-10-27,1.0,-0.36380418432927664,-0.3363188841788595,-0.7601873376179407,-0.8244564474223984,-0.13380281690140847,0.0
2020-10-28,1.0,-0.35626560842940713,-0.3350210393075844,-0.7637097601861037,-0.8252540111525435,-0.1408094146625158,0.0
2020-10-29,1.0,-0.3393495658096373,-0.3350587434020092,-0.7672058573131277,-0.824008172995062,-0.13982632385492932,0.0
2020-10-30,1.0,-0.33678262645517054,-0.33504663353529857,-0.7702021921165498,-0.8236095037102594,-0.13826673020627683,0.0
2020-11-02,1.0,-0.3229832675826418,-0.3288668208407019,-0.7682628213848455,-0.8265542103115222,-0.15423071690926404,0.0
2020-11-03,1.0,-0.32514023457419683,-0.3297637259901411,-0.7700492945775964,-0.8258711541730409,-0.14876763556008837,0.0
2020-11-04,1.0,-0.3246757656005975,-0.32433625314049025,-0.7689617708969918,-0.8256603517349086,-0.15149045969987096,0.0
2020-11-05,1.0,-0.29894081418564517,-0.3394470576291834,-0.7504991370850395,-0.8268755710466651,-0.16821765760887955,0.0
2020-11-06,1.0,-0.2975606455323612,-0.3395473153567683,-0.7497377947694286,-0.8267077172920121,-0.16973982474540716,0.0
