Date,HCC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-24,1.0,-0.6940432135609407,-1.5787871553061956,-0.0,-1.3806255222633401,-1.3152679957025188,0.0
2018-10-25,1.0,-0.6248788552534063,-1.472493016361667,-0.0,-1.3643463884613192,-1.239153982099082,0.0
2018-10-26,1.0,-0.5997866127583109,-1.4421046720575021,-0.0,-1.357030548068284,-1.216475741239892,0.0
2018-10-29,1.0,-0.5514449567075228,-1.4804340492522208,-0.0,-1.3465084898234567,-1.2439559203868211,0.0
2018-10-30,1.0,-0.5452348842436503,-1.4797707349966285,-0.0,-1.346089008766015,-1.2482018431108113,0.0
2018-10-31,1.0,-0.5571939231456657,-1.4382819481680071,-0.0,-1.3477993744414656,-1.2421246648793565,0.0
2018-11-01,1.0,-0.538367233212594,-1.4496517135692393,-0.0,-1.34444134856506,-1.2401783226525493,0.0
2018-11-02,1.0,-0.5758608932833277,-1.3991930901238778,-0.0,-1.434083418570292,-1.2732696897374702,0.0
2018-11-05,1.0,-0.5656963470319635,-1.4437785388127855,-0.0,-1.4453196347031965,-1.2529680365296805,0.0
2018-11-06,1.0,-0.5867355727820844,-1.47022681596325,-0.0,-1.4430663221360895,-1.2421475739305197,0.0
2018-11-07,1.0,-0.5870342600069212,-1.4821201984081207,-0.0,-1.4482639289422077,-1.2502595455069787,0.0
2018-11-08,1.0,-0.5298720584875486,-1.486806031528444,-0.0,-1.431288553803975,-1.2637080191912269,0.0
2018-11-09,1.0,-0.533444049937006,-1.4912953842629708,-0.0,-1.4336845722139504,-1.2682396060016035,0.0
2018-11-12,1.0,-0.5326297775242441,-1.457159155733029,-0.0,-1.4505419281232173,-1.2641756988020536,0.0
2018-11-13,1.0,-0.48066048405338163,-1.4518208550101788,-0.0,-1.4617733544446958,-1.2605745306491745,0.0
2018-11-14,1.0,-0.48514907606847296,-1.4535766919850357,-0.0,-1.4665570796961798,-1.2629520462532593,0.0
2018-11-15,1.0,-0.4828815573538566,-1.4524361948955915,-0.0,-1.4669232075151377,-1.2567483447456285,0.0
2018-11-16,1.0,-0.4785009861932939,-1.4375880529726683,-0.0,-1.4607495069033531,-1.2585517047055508,0.0
2018-11-19,1.0,-0.477709519247027,-1.4380882601589358,-0.0,-1.4614214056247532,-1.2588626500591782,0.0
2018-11-20,1.0,-0.40647361359570655,-1.4213998211091232,-0.0,-1.4691413237924864,-1.2933251341681573,0.0
2018-11-21,1.0,-0.4026469268730372,-1.427658142664872,-0.0,-1.4757738896366084,-1.3018169582772543,0.0
2018-11-23,1.0,-0.40544476809321084,-1.4044924938382253,-0.0,-1.4865001120322652,-1.3051198745238628,0.0
2018-11-26,1.0,-0.40714526457701383,-1.4035501629030445,-0.0,-1.4943264801707672,-1.3123806313897315,0.0
2018-11-27,1.0,-0.38323831242873435,-1.4599771949828961,-0.0,-1.5233751425313569,-1.3346636259977196,0.0
2018-11-28,1.0,-0.39565693220436615,-1.442255630436035,-0.0,-1.5600483843096598,-1.3620759172858707,0.0
2018-11-29,1.0,-0.36166355034279557,-1.411864694883563,-0.0,-1.5390673692560484,-1.3535044478440705,0.0
2018-11-30,1.0,-0.36154543394516203,-1.4123045547246769,-0.0,-1.5407319283933831,-1.3504985270790844,0.0
2018-12-03,1.0,-0.3579918496717229,-1.4127235680326011,-0.0,-1.5399026488566898,-1.3493321258772923,0.0
2018-12-04,1.0,-0.3519512057378438,-1.412209860507144,-0.0,-1.5368498333992204,-1.346473146213362,0.0
2018-12-06,1.0,-0.3392896658552777,-1.2937596813454304,-0.0,-1.5833148926753706,-1.3158331489267536,0.0
2018-12-07,1.0,-0.3276302633040773,-1.3025774913898456,-0.0,-1.593322964115098,-1.3313520719920007,0.0
2018-12-10,1.0,-0.2685638795618429,-1.3205812737380966,-0.0,-1.609291572631695,-1.306104475147245,0.0
2018-12-11,1.0,-0.2577069431423372,-1.3279655876027132,-0.0,-1.6086692770087687,-1.3205205978051067,0.0
2018-12-12,1.0,-0.2598598929891334,-1.3278173092834684,-0.0,-1.6094103370290693,-1.3189365105631858,0.0
2018-12-13,1.0,-0.2604287210007164,-1.3245164489998347,-0.0,-1.6089711798093351,-1.3166914641538547,0.0
2018-12-14,1.0,-0.272606823451474,-1.294965220271613,-0.0,-1.6323837915424535,-1.3206359721762173,0.0
2018-12-17,1.0,-0.24068578964721396,-1.294043301461699,-0.0,-1.6112759643916912,-1.3491042971755138,0.0
2018-12-18,1.0,-0.22462979094076652,-1.2744446864111496,-0.0,-1.6010452961672474,-1.3441310975609755,0.0
2018-12-19,1.0,-0.227243031358885,-1.2737369337979094,-0.0,-1.5996842334494772,-1.3435866724738676,0.0
2018-12-20,1.0,-0.22482169872487573,-1.2478928031121677,-0.0,-1.6003890209639076,-1.3299113896693322,0.0
2018-12-21,1.0,-0.21488447071466954,-1.2502955400322409,-0.0,-1.610048361096185,-1.2982267598065558,0.0
2018-12-24,1.0,-0.17216880341880342,-1.2112179487179486,-0.0,-1.6116987179487179,-1.346794871794872,0.0
2018-12-26,1.0,-0.17111791407157184,-1.222579964108519,-0.0,-1.5665575847144517,-1.3179035152538794,0.0
2018-12-27,1.0,-0.10633076229590303,-1.1493038164880296,-0.0,-1.44280276469999,-1.3100771311229091,0.0
2018-12-28,1.0,-0.09816196724595583,-1.1587118745930787,-0.0,-1.4439825712425505,-1.3074072219161619,0.0
2018-12-31,1.0,-0.09723474601743312,-1.1614066726780883,-0.0,-1.4437932070934778,-1.3070333633904418,0.0
2019-01-02,1.0,-0.09162788370114597,-1.1609868388129911,-0.0,-1.4414252114297152,-1.310213681629385,0.0
2019-01-03,1.0,-0.10994239919859755,-1.1573253193087905,-0.0,-1.4575006260956676,-1.2839969947407965,0.0
2019-01-04,1.0,-0.10355177588794397,-1.1575787893946974,-0.0,-1.456928464232116,-1.2844422211105553,0.0
2019-01-07,1.0,-0.0800351373773852,-1.1093162851983798,-0.0,-1.4418525206188082,-1.249036162217559,0.0
2019-01-08,1.0,-0.08706066383145133,-1.0779684215671896,-0.0,-1.473725375177201,-1.2495967150608596,0.0
2019-01-09,1.0,-0.08473584077272062,-1.066052002536709,-0.0,-1.472559637055466,-1.254939265330016,0.0
2019-01-10,1.0,-0.08292587522002738,-1.072217876002347,-0.0,-1.4744279288089184,-1.259925679640133,0.0
2019-01-11,1.0,-0.08299466288008618,-1.0639475101601137,-0.0,-1.4794104685893357,-1.2701366106840328,0.0
2019-01-14,1.0,-0.09207048458149779,-1.0630934899657365,-0.0,-1.4733724914341653,-1.2662750856583453,0.0
2019-01-15,1.0,-0.0890894819466248,-1.0564167974882261,-0.0,-1.4774332810047095,-1.2828689167974883,0.0
2019-01-16,1.0,-0.048402186222856865,-1.0753360579053621,-0.0,-1.465458663646659,-1.334679206263233,0.0
2019-01-17,1.0,-0.051823416506717845,-1.0708204143904718,-0.0,-1.4638515674984003,-1.3350066440277573,0.0
2019-01-18,1.0,-0.06196315972394618,-1.0703540042698971,-0.0,-1.4658656471873293,-1.366813961570925,0.0
2019-01-22,1.0,-0.0,-1.002202868852459,-0.0,-1.7151639344262293,-1.4055840163934425,0.0
2019-01-23,1.0,-0.0,-0.950948634891254,-0.0,-1.7403979639055993,-1.4503059283253636,0.0
2019-01-24,1.0,-0.0,-0.9489250077152556,-0.0,-1.7453965641394915,-1.4491821829029934,0.0
2019-01-25,1.0,-0.0,-0.7913524914315844,-0.0,-1.963511732138149,-1.5180068547324015,0.0
2019-01-28,1.0,-0.0,-0.7682920386708225,-0.0,-1.9997358550372442,-1.514871361403138,0.0
2019-01-29,1.0,-0.0,-0.7603537760830421,-0.0,-2.0071496663489037,-1.528598665395615,0.0
2019-01-30,1.0,-0.0,-0.7576591354039898,-0.0,-2.0049738081379966,-1.528652309646013,0.0
2019-01-31,1.0,-0.0,-0.7484442569349223,-0.0,-1.994251661217171,-1.53095665014239,0.0
2019-02-01,1.0,-0.0,-0.7467672982530216,-0.0,-1.998574972291128,-1.5325381326859133,0.0
2019-02-04,1.0,-0.0,-0.7543360219305182,-0.0,-1.995413569508145,-1.5220095946017187,0.0
2019-02-05,1.0,-0.0,-0.7346239054752611,-0.0,-1.986390969511552,-1.5538031437915392,0.0
2019-02-06,1.0,-0.0,-0.733692210259658,-0.0,-1.9809478572936459,-1.56296179016255,0.0
2019-02-07,1.0,-0.0,-0.7495499311659429,-0.0,-2.005136079635709,-1.5402414486921527,0.0
2019-02-08,1.0,-0.0,-0.7539825828377231,-0.0,-2.0276656754460496,-1.528515293118097,0.0
2019-02-11,1.0,-0.0,-0.7516746411483254,-0.0,-2.0281233386496544,-1.5365231259968102,0.0
2019-02-12,1.0,-0.0,-0.761150234741784,-0.0,-2.0375053350405463,-1.5363849765258217,0.0
2019-02-13,1.0,-0.0,-0.7642617895688234,-0.0,-2.0269020149928227,-1.5254399489606039,0.0
2019-02-14,1.0,-0.0,-0.7342116492425859,-0.0,-2.0573394495412844,-1.5423511841263067,0.0
2019-02-15,1.0,-0.0,-0.7453031596925704,-0.0,-2.053106319385141,-1.5389090520922288,0.0
2019-02-19,1.0,-0.0,-0.70084835630965,-0.0,-2.0774655355249205,-1.5239130434782608,0.0
2019-02-20,1.0,-0.0,-0.6828636387669856,-0.0,-2.0865542219637288,-1.5179506159784277,0.0
2019-02-21,1.0,-0.0,-0.6961991859174288,-0.0,-2.0827826822434847,-1.5073214568906275,0.0
2019-02-22,1.0,-0.0,-0.6699315429173248,-0.0,-2.1083201685097417,-1.4876777251184832,0.0
2019-02-25,1.0,-0.0,-0.6369884411121525,-0.0,-2.104706862438821,-1.465010934083099,0.0
2019-02-26,1.0,-0.0,-0.6440095763505777,-0.0,-2.0994587280108257,-1.4610180077027168,0.0
2019-02-27,1.0,-0.0,-0.6415781803039766,-0.0,-2.1123776806162815,-1.4511242973141785,0.0
2019-02-28,1.0,-0.0,-0.640270903881219,-0.0,-2.109872362594426,-1.4594946600677259,0.0
2019-03-01,1.0,-0.0,-0.6481867444768653,-0.0,-2.1172363484785324,-1.4450812838682783,0.0
2019-03-04,1.0,-0.0,-0.6240855082239402,-0.0,-2.1217246925751048,-1.4427956208166863,0.0
2019-03-05,1.0,-0.0,-0.6193622223378245,-0.0,-2.134890495760287,-1.4479009519846018,0.0
2019-03-06,1.0,-0.0,-0.6208668569945497,-0.0,-2.129665195951207,-1.4402283934596418,0.0
2019-03-07,1.0,-0.0,-0.5534604120639162,-0.0,-2.151621024508041,-1.4329240096593538,0.0
2019-03-08,1.0,-0.0,-0.5254598358100384,-0.0,-2.22570923828328,-1.4447157850982024,0.0
2019-03-11,1.0,-0.0,-0.5297556351379819,-0.0,-2.2341478828733936,-1.502580577206657,0.0
2019-03-12,1.0,-0.0,-0.4555431250332961,-0.0,-2.2716424271482607,-1.6001811304672102,0.0
2019-03-13,1.0,-0.0,-0.4852633274279272,-0.0,-2.2783593708058194,-1.6048746443334945,0.0
2019-03-14,1.0,-0.0,-0.48633557046979864,-0.0,-2.2753825503355705,-1.6074093959731544,0.0
2019-03-15,1.0,-0.0,-0.47256064690026955,-0.0,-2.2847439353099728,-1.633477088948787,0.0
2019-03-18,1.0,-0.0,-0.5160140426681069,-0.0,-2.262813934647583,-1.6221982176613556,0.0
2019-03-19,1.0,-0.0,-0.5194749068121657,-0.0,-2.2405596672248933,-1.6422127383717788,0.0
2019-03-20,1.0,-0.0,-0.5260732870771899,-0.0,-2.2406764960971377,-1.6539462272333043,0.0
2019-03-21,1.0,-0.0,-0.5289064188459045,-0.0,-2.269451048195375,-1.6046574454290037,0.0
2019-03-22,1.0,-0.0,-0.5289649141982731,-0.0,-2.340037162531424,-1.5960760738878563,0.0
2019-03-25,1.0,-0.0,-0.3995376095489005,-0.0,-2.3823861497929997,-1.5947631593096403,0.0
2019-03-26,1.0,-0.0,-0.41802171681702777,-0.0,-2.395278483064124,-1.5888930905947816,0.0
2019-03-27,1.0,-0.0,-0.3999676095875621,-0.0,-2.4110883178579146,-1.5873461455409201,0.0
2019-03-28,1.0,-0.0,-0.3908874200888504,-0.0,-2.39245855455629,-1.6343049084407844,0.0
2019-03-29,1.0,-0.0,-0.3908021159451582,-0.0,-2.3776854150923024,-1.629331749973011,0.0
2019-04-01,1.0,-0.0,-0.4017614091273019,-0.0,-2.3344542300507074,-1.6013344008540167,0.0
2019-04-02,1.0,-0.0,-0.4233265935937002,-0.0,-2.3527721613280836,-1.5447483239331703,0.0
2019-04-03,1.0,-0.0,-0.4176872912358836,-0.0,-2.35321563013626,-1.5310428927416364,0.0
2019-04-04,1.0,-0.0,-0.4061296618663291,-0.0,-2.3282164899509414,-1.5407501186896662,0.0
2019-04-05,1.0,-0.0,-0.398297017135604,-0.0,-2.3447746985403004,-1.5456949439390735,0.0
2019-04-08,1.0,-0.0,-0.3890386343216532,-0.0,-2.3489773267797687,-1.5471698113207548,0.0
2019-04-09,1.0,-0.0,-0.3834339582671328,-0.0,-2.362726406101049,-1.5498887829679062,0.0
2019-04-10,1.0,-0.0,-0.37439101885193815,-0.0,-2.361470027536539,-1.5596271976276213,0.0
2019-04-11,1.0,-0.0,-0.34605019815059446,-0.0,-2.409669749009247,-1.5283487450462352,0.0
2019-04-12,1.0,-0.0,-0.3475342248533221,-0.0,-2.411068238278979,-1.527142026534172,0.0
2019-04-15,1.0,-0.0,-0.348854319949548,-0.0,-2.3819634223249944,-1.5245427790624344,0.0
2019-04-16,1.0,-0.0,-0.35233841303205465,-0.0,-2.382238570677877,-1.5202837624802943,0.0
2019-04-17,1.0,-0.0,-0.29139902866990447,-0.0,-2.4107264086897486,-1.5200793775131862,0.0
2019-04-18,1.0,-0.0,-0.2717308954997727,-0.0,-2.2845598262538513,-1.4944694176473559,0.0
2019-04-22,1.0,-0.0,-0.2750567465321564,-0.0,-2.2771752837326606,-1.491904161412358,0.0
2019-04-23,1.0,-0.0,-0.30384383781613805,-0.0,-2.2598855881172217,-1.454385788839823,0.0
2019-04-24,1.0,-0.0,-0.3341564598972738,-0.0,-2.1882655077044646,-1.4163374160410904,0.0
2019-04-25,1.0,-0.0,-0.3503674838455088,-0.0,-2.1825087554875946,-1.399743501208504,0.0
2019-04-26,1.0,-0.0,-0.3493408662900188,-0.0,-2.1772722767370403,-1.4292298542967588,0.0
2019-04-29,1.0,-0.0,-0.3392131602417996,-0.0,-2.1757506689128925,-1.4399464869685858,0.0
2019-04-30,1.0,-0.0,-0.328415111155122,-0.0,-2.175768678516611,-1.447046591077883,0.0
2019-05-01,1.0,-0.0,-0.3243537684460731,-0.0,-2.1917401208279688,-1.4359215608596612,0.0
2019-05-02,1.0,-0.0,-0.3131388310012901,-0.0,-2.1874069663590356,-1.4612980053587377,0.0
2019-05-03,1.0,-0.0,-0.3397820435912818,-0.0,-2.194011197760448,-1.4652069586082785,0.0
2019-05-06,1.0,-0.0,-0.30384039900249377,-0.0,-2.214064837905237,-1.4696259351620946,0.0
2019-05-07,1.0,-0.0,-0.3054501896586145,-0.0,-2.215711718905969,-1.4698542623278097,0.0
2019-05-08,1.0,-0.0,-0.3038199585430856,-0.0,-2.1515151515151514,-1.4800118448326918,0.0
2019-05-09,1.0,-0.0,-0.303134858044164,-0.0,-2.1606368296529967,-1.4652996845425867,0.0
2019-05-10,1.0,-0.0,-0.3051423505073392,-0.0,-2.158358782385972,-1.462121958427741,0.0
2019-05-13,1.0,-0.0,-0.3014879779266851,-0.0,-2.1613618446984626,-1.4642294048088293,0.0
2019-05-14,1.0,-0.0,-0.2615324851898611,-0.0,-2.147858599592114,-1.4461008060600176,0.0
2019-05-15,1.0,-0.0,-0.2619972799689139,-0.0043714785311832136,-2.1510588692442196,-1.4397707402370312,0.0
2019-05-16,1.0,-0.0,-0.26596878937675683,-0.02030629058834933,-2.1283318794223125,-1.431714645730348,0.0
2019-05-17,1.0,-0.0,-0.270805109347784,-0.011176698277530482,-2.111428294948713,-1.4450358041416682,0.0
2019-05-20,1.0,-0.0,-0.2594991781881466,-0.020980373199265205,-2.1079474040413806,-1.445760417673789,0.0
2019-05-21,1.0,-0.0,-0.23411579098341062,-0.021800449395228762,-2.0972414782234545,-1.4276903953721853,0.0
2019-05-22,1.0,-0.0,-0.21717943818077584,-0.039461112172749856,-2.09827059048347,-1.4224154404739155,0.0
2019-05-23,1.0,-0.0,-0.20957969562520873,-0.03167787796383761,-2.101998950431754,-1.4275082295691999,0.0
2019-05-24,1.0,-0.0,-0.19036327421037658,-0.03718106800720857,-2.098501375320118,-1.4164848714787064,0.0
2019-05-28,1.0,-0.0,-0.1760436432637571,-0.04278937381404175,-2.103889943074004,-1.4211100569259962,0.0
2019-05-29,1.0,-0.0,-0.19614984391259105,-0.047677608551698045,-2.1056664459369974,-1.3804275849020906,0.0
2019-05-30,1.0,-0.0,-0.188603720273134,-0.05646338591947257,-2.086366847186249,-1.3778196373910996,0.0
2019-05-31,1.0,-0.0,-0.2021821944222358,-0.05328504914640455,-2.079668908432488,-1.3678220382824624,0.0
2019-06-03,1.0,-0.0,-0.2194864740944521,-0.06373223292067859,-2.017056396148556,-1.284777624942687,0.0
2019-06-04,1.0,-0.0,-0.20820724438331042,-0.057359009628610735,-2.019578175149014,-1.2999082989454378,0.0
2019-06-05,1.0,-0.0,-0.21581177319030018,-0.07464166591544216,-2.000135220409267,-1.21675831605517,0.0
2019-06-06,1.0,-0.0,-0.21400953151694993,-0.048556784461828977,-1.9931660821868535,-1.2403111231004407,0.0
2019-06-07,1.0,-0.0,-0.2595550742295023,-0.040657010062722806,-1.97608411172781,-1.2361806777672488,0.0
2019-06-10,1.0,-0.0,-0.2643465716990488,-0.0322318892845873,-1.9649280980931343,-1.2464499842221521,0.0
2019-06-11,1.0,-0.0,-0.26083416267076814,-0.0644621369763865,-1.9585632859857052,-1.239753912964806,0.0
2019-06-12,1.0,-0.0,-0.246106483158276,-0.05310575878304963,-1.9684444042013765,-1.259688518652662,0.0
2019-06-13,1.0,-0.0,-0.2834905021883319,-0.08108108108108109,-1.9209944502098093,-1.226458511934305,0.0
2019-06-14,1.0,-0.0,-0.26927243184690375,-0.09694890774508033,-1.9343744358187398,-1.21289944033219,0.0
2019-06-17,1.0,-0.0,-0.2692221575388473,-0.09462182616094218,-1.8957055214723926,-1.2185750750078366,0.0
2019-06-18,1.0,-0.0,-0.3042599024047127,-0.10348617400096716,-1.8156680001758472,-1.1727700356090913,0.0
2019-06-19,1.0,-0.0,-0.2610953523892647,-0.13868644992363083,-1.7916648483526074,-1.1724634518874102,0.0
2019-06-20,1.0,-0.0,-0.26440144997161197,-0.13752893392147442,-1.7916757653841113,-1.1738218980652488,0.0
2019-06-21,1.0,-0.0,-0.2756029360363509,-0.13561691716183152,-1.7785739252009787,-1.1793516253058371,0.0
2019-06-24,1.0,-0.0,-0.2730967572764618,-0.13587099029805086,-1.7785595664714624,-1.1827200419543746,0.0
2019-06-25,1.0,-0.0,-0.29431968295904887,-0.12487890797005724,-1.789079700572435,-1.1950242184059887,0.0
2019-06-26,1.0,-0.0,-0.29555457746478875,-0.12988556338028168,-1.7944102112676055,-1.1815580985915493,0.0
2019-06-27,1.0,-0.0,-0.26633210072195806,-0.14712097200211305,-1.7791864764923402,-1.2094999119563303,0.0
2019-06-28,1.0,-0.0,-0.23075237719644187,-0.1487226677183296,-1.7961088471144997,-1.2063888523728146,0.0
2019-07-01,1.0,-0.0,-0.2276009979428371,-0.14999781152886593,-1.8022497483258195,-1.1970937103339607,0.0
2019-07-02,1.0,-0.0,-0.22548420868958297,-0.14452102599895306,-1.7958035246902808,-1.1964316873146048,0.0
2019-07-03,1.0,-0.0,-0.2524522683482221,-0.12151865475564898,-1.7947976878612717,-1.2102382203538273,0.0
2019-07-05,1.0,-0.0,-0.2773911140293281,-0.10063471219085139,-1.7845918144014008,-1.2146640402713944,0.0
2019-07-08,1.0,-0.0,-0.2874972629735056,-0.0895117144733961,-1.7815633895336107,-1.2207138165097438,0.0
2019-07-09,1.0,-0.0,-0.28209606986899566,-0.08877729257641921,-1.779170305676856,-1.2168122270742359,0.0
2019-07-10,1.0,-0.0,-0.30609309623430964,-0.09100418410041841,-1.7482566248256624,-1.2131276150627615,0.0
2019-07-11,1.0,-0.0,-0.30064988877742405,-0.10454922144196799,-1.7495093121646967,-1.206961224756837,0.0
2019-07-12,1.0,-0.0,-0.31483091367469357,-0.09788750760671129,-1.7197252890550292,-1.2142484569242806,0.0
2019-07-15,1.0,-0.0,-0.3377650330205075,-0.1174400417101147,-1.704509906152242,-1.1850886339937434,0.0
2019-07-16,1.0,-0.0,-0.3324430276138371,-0.06793607030543229,-1.690862878559428,-1.2166889243096541,0.0
2019-07-17,1.0,-0.0,-0.35023696682464456,-0.05988797931925894,-1.688410168031021,-1.2099526066350712,0.0
2019-07-18,1.0,-0.0,-0.34854593806296646,-0.051471219010036894,-1.6914300420348292,-1.1977781590460668,0.0
2019-07-19,1.0,-0.0,-0.3575092499159098,-0.08043222334342416,-1.6032626976118398,-1.1633030608812647,0.0
2019-07-22,1.0,-0.0,-0.3393957295974344,-0.06401384083044982,-1.6093763186766816,-1.2069372942864376,0.0
2019-07-23,1.0,-0.0,-0.34715069649641195,-0.06192486281131279,-1.6067116926973408,-1.205403123680878,0.0
2019-07-24,1.0,-0.0,-0.3487035327683142,-0.060333976671981204,-1.5921792397415457,-1.1944281278845346,0.0
2019-07-25,1.0,-0.0,-0.32521790144150187,-0.07329031176667784,-1.6092859537378479,-1.1826181696278915,0.0
2019-07-26,1.0,-0.0,-0.33788367321301455,-0.07047443574389683,-1.6033248188936813,-1.1757464092793433,0.0
2019-07-29,1.0,-0.0,-0.3127723768018773,-0.07291317465638619,-1.6027070063694266,-1.2020616828695945,0.0
2019-07-30,1.0,-0.0,-0.3207892004153686,-0.07293873312564901,-1.5800207684319834,-1.179896157840083,0.0
2019-07-31,1.0,-0.0,-0.36777372867318203,-0.06762464800397548,-1.5490309756501575,-1.156700347854895,0.0
2019-08-01,1.0,-0.0,-0.37366884585337773,-0.047078656305250606,-1.548373833312775,-1.142551704288475,0.0
2019-08-02,1.0,-0.0,-0.4152984102163148,-0.0,-1.6465120319694206,-1.2818608287724784,0.0
2019-08-05,1.0,-0.0,-0.40818445299995676,-0.0,-1.6576977981572003,-1.2599385733442923,0.0
2019-08-06,1.0,-0.0,-0.409770309069414,-0.0,-1.5818696166188144,-1.2306620503293364,0.0
2019-08-07,1.0,-0.0,-0.4387434109845264,-0.0,-1.54965141982656,-1.262582894065635,0.0
2019-08-08,1.0,-0.0,-0.4478795589482612,-0.0,-1.5444020356234096,-1.2486005089058525,0.0
2019-08-09,1.0,-0.0,-0.4286135444743935,-0.0,-1.5211842991913747,-1.2618345687331536,0.0
2019-08-12,1.0,-0.0,-0.4277817629435841,-0.0,-1.5252542301362926,-1.2665091354065572,0.0
2019-08-13,1.0,-0.0,-0.41798027480401245,-0.0,-1.5286183933237798,-1.268186799291916,0.0
2019-08-14,1.0,-0.0,-0.41823608542122076,-0.0,-1.5242138893559778,-1.2613082226332604,0.0
2019-08-15,1.0,-0.0,-0.4539976059768027,-0.0,-1.4945308952821232,-1.1791389771742269,0.0
2019-08-16,1.0,-0.0,-0.46436516437340364,-0.0,-1.4778775644722748,-1.1773502512976846,0.0
2019-08-19,1.0,-0.0,-0.43920748215604233,-0.0,-1.494626302403807,-1.168225449175486,0.0
2019-08-20,1.0,-0.0,-0.4462312791554137,-0.0,-1.4930845404697601,-1.1526720680906786,0.0
2019-08-21,1.0,-0.0,-0.45706801997216995,-0.0,-1.5006957518212327,-1.1348940001637062,0.0
2019-08-22,1.0,-0.0,-0.4595798594082066,-0.0,-1.4893738760830473,-1.1379761320908943,0.0
2019-08-23,1.0,-0.0,-0.45763681693709896,-0.0,-1.4899660767564473,-1.1395348837209303,0.0
2019-08-26,1.0,-0.0,-0.4473396722638074,-0.0,-1.4738822577382156,-1.1249443657697753,0.0
2019-08-27,1.0,-0.0,-0.44689459842201096,-0.0,-1.4742868703216672,-1.1249848270281206,0.0
2019-08-28,1.0,-0.0,-0.4289873827240375,-0.0,-1.5042866386282756,-1.110724684568101,0.0
2019-08-29,1.0,-0.0,-0.4163957080149569,-0.0018289708990408063,-1.5534059502519915,-1.092749146480247,0.0
2019-08-30,1.0,-0.0,-0.4024015525188,-0.0010511846041885663,-1.5584620360637178,-1.0811837955850245,0.0
2019-09-03,1.0,-0.0,-0.40275588960278014,-0.001333494969087162,-1.5563098557400896,-1.0804946054067162,0.0
2019-09-04,1.0,-0.0,-0.40960097225035447,-0.0032408345148875837,-1.5610289649584768,-1.0771318614543244,0.0
2019-09-05,1.0,-0.0,-0.4256462035541196,-0.0021809369951534736,-1.5616720516962845,-1.0492730210016155,0.0
2019-09-06,1.0,-0.0,-0.41534306216238004,-0.018584213496734663,-1.5800209626703217,-1.0173345158429412,0.0
2019-09-09,1.0,-0.0,-0.41512929992749537,-0.01961653105615081,-1.5782244421171352,-1.0150648513655038,0.0
