Date,IWF,IWM,MTUM,PEIX,SPY,VLUE,VXX
2018-12-26,-1.6341577958672509,-4.364589855979962,-0.0671571696931747,1.0,-4.374139010644959,-4.214308077645585,0.0
2018-12-27,-1.4275161588180978,-4.338257925515543,-0.0,1.0,-4.274699907663897,-4.348876577408434,0.0
2018-12-28,-1.4169872288044314,-4.352361901831051,-0.0,1.0,-4.273580550853977,-4.344052931220188,0.0
2018-12-31,-1.425925925925926,-4.356790123456791,-0.0,1.0,-4.289351851851852,-4.360030864197531,0.0
2019-01-02,-1.4006149116064566,-4.3454265949269795,-0.0,1.0,-4.275941583397387,-4.3509607993850885,0.0
2019-01-03,-1.4355620155038757,-4.584948320413436,-0.0,1.0,-4.486111111111112,-4.643087855297157,0.0
2019-01-04,-1.302292490118577,-4.540079051383399,-0.0,1.0,-4.378181818181818,-4.589723320158103,0.0
2019-01-07,-1.124700956937799,-4.2813995215311005,-0.0,1.0,-4.184808612440192,-4.3612440191387565,0.0
2019-01-08,-1.126246836385291,-4.224951615304452,-0.0,1.0,-4.194580914098556,-4.341819264552628,0.0
2019-01-09,-1.106978811675804,-4.184027263298267,-0.0,1.0,-4.18224922210698,-4.343606460216329,0.0
2019-01-10,-1.093786982248521,-4.177810650887574,-0.0,1.0,-4.181508875739645,-4.339792899408285,0.0
2019-01-11,-1.106367152633145,-4.156203510859863,-0.0,1.0,-4.21779232371318,-4.3961618565903,0.0
2019-01-14,-1.1275517806586202,-4.161823871256146,-0.0,1.0,-4.226344807033229,-4.385188496498286,0.0
2019-01-15,-1.1147540983606556,-4.145007451564828,-0.0,1.0,-4.224441132637853,-4.418926974664679,0.0
2019-01-16,-1.0809644292305403,-4.146896859651734,-0.0,1.0,-4.20732251823188,-4.448132162524185,0.0
2019-01-17,-1.0963873482236546,-4.157847399190526,-0.0,1.0,-4.2483885474441605,-4.487782941088292,0.0
2019-01-18,-1.089183489002712,-4.13859596263935,-0.0,1.0,-4.2686050015064785,-4.568243446821333,0.0
2019-01-22,-0.7098804279421019,-4.412366268093139,-0.0,1.0,-4.714285714285714,-4.896633102580239,0.0
2019-01-23,-0.7210743801652892,-4.333280356007629,-0.0,1.0,-4.8075333757151935,-5.031309599491418,0.0
2019-01-24,-0.7290507234854507,-4.3305771982827155,-0.0,1.0,-4.810939736047066,-5.030370488153919,0.0
2019-01-25,-0.7080574842564186,-4.228806717261424,-0.0,1.0,-5.008073631519458,-5.202325205877604,0.0
2019-01-28,-0.6943189154293092,-4.187863137508069,-0.0,1.0,-5.0490639122014205,-5.208037443511943,0.0
2019-01-29,-0.6671085335542667,-4.28053024026512,-0.0,1.0,-5.213421706710854,-5.408782104391052,0.0
2019-01-30,-0.6723679840584523,-4.288774493523746,-0.0,1.0,-5.224510129525075,-5.420292261707074,0.0
2019-01-31,-0.5938864628820961,-4.401914679207255,-0.0,1.0,-5.24319785018475,-5.556600604635539,0.0
2019-02-01,-0.6127108536377577,-4.460385074118249,-0.0,1.0,-5.328676094735049,-5.6369057761117745,0.0
2019-02-04,-0.6100886162235855,-4.45961145194274,-0.0,1.0,-5.330606680299932,-5.641104294478527,0.0
2019-02-05,-0.5712095400340714,-4.440885860306644,-0.0,1.0,-5.333049403747871,-5.690630323679727,0.0
2019-02-06,-0.5651729425796558,-4.429545067302777,-0.0,1.0,-5.336173112966434,-5.707957062531948,0.0
2019-02-07,-0.5699931880108992,-4.423365122615804,-0.0,1.0,-5.335320163487738,-5.701294277929156,0.0
2019-02-08,-0.5695814903028241,-4.407961891799932,-0.0,1.0,-5.348758080979925,-5.686457978904389,0.0
2019-02-11,-0.5863721965416882,-4.404725218284541,-0.0,1.0,-5.386064030131827,-5.743194658448895,0.0
2019-02-12,-0.6002064338551522,-4.428694305866162,-0.0,1.0,-5.418716669533803,-5.755203853431963,0.0
2019-02-13,-0.5922262710393892,-4.511018566718723,-0.0,1.0,-5.463994447336456,-5.78483428769738,0.0
2019-02-14,-0.6117235345581802,-4.503062117235346,-0.0,1.0,-5.534558180227472,-5.848468941382327,0.0
2019-02-15,-0.614911200984702,-4.558114999120802,-0.0,1.0,-5.54861965887111,-5.862141726745209,0.0
2019-02-19,-0.6435129049021306,-4.430278884462151,-0.0,1.0,-5.481032392170449,-5.767365321323402,0.0
2019-02-20,-0.633160621761658,-4.4511226252158895,-0.0,1.0,-5.447668393782383,-5.739032815198618,0.0
2019-02-21,-0.6257763975155279,-4.461180124223603,-0.0,1.0,-5.440303657694962,-5.726017943409248,0.0
2019-02-22,-0.650068212824011,-4.378410641200546,-0.0,1.0,-5.382673942701228,-5.642053206002728,0.0
2019-02-25,-0.6794605809128631,-4.422717842323651,-0.0,1.0,-5.466632088520056,-5.720435684647303,0.0
2019-02-26,-0.6605444408002624,-4.175303378156773,-0.0,1.0,-5.162348310921614,-5.4006231551328305,0.0
2019-02-27,-0.6837467362924282,-4.1486618798955615,-0.0,1.0,-5.119288511749347,-5.367003916449086,0.0
2019-02-28,-0.6796798431885005,-4.153217902646194,-0.0,1.0,-5.125612544919961,-5.376020908199935,0.0
2019-03-01,-0.6784371423900605,-4.162170998855648,-0.0,1.0,-5.136014386136996,-5.37126042177538,0.0
2019-03-04,-0.6677059402691171,-4.16754184443715,-0.0,1.0,-5.152773219560223,-5.421726288152281,0.0
2019-03-05,-0.7038762269173183,-4.177175178838795,-0.0,1.0,-5.262518715687905,-5.492596905672934,0.0
2019-03-06,-0.7102943622152004,-4.169133543988026,-0.0,1.0,-5.264260768335273,-5.486944952602694,0.0
2019-03-07,-0.7756081416514977,-4.048485851398312,-0.0,1.0,-5.279827900049645,-5.444150256495119,0.0
2019-03-08,-0.8098022355975925,-4.172828890799656,-0.0,1.0,-5.548237317282888,-5.66603611349957,0.0
2019-03-11,-0.7373826810695946,-4.292367628829467,-0.0,1.0,-5.742163980874801,-5.936780591464494,0.0
2019-03-12,-0.7153887592027294,-4.143113664930867,-0.17238283354282632,1.0,-5.819357155683246,-6.106302747351409,0.0
2019-03-13,-0.756505914467698,-4.187807097361238,-0.2576888080072794,1.0,-5.857506824385805,-6.139035486806187,0.0
2019-03-14,-0.7532347504621072,-4.2794824399260625,-0.2560073937153419,1.0,-5.953604436229205,-6.242144177449168,0.0
2019-03-15,-0.791658874135029,-4.2982981110903316,-0.29437067514494114,1.0,-6.002992332148868,-6.3147559379091085,0.0
2019-03-18,-0.7686510926902789,-4.33232856066315,-0.4485681989449887,1.0,-5.97569706103994,-6.314431047475509,0.0
2019-03-19,-0.7326565143824026,-4.335965407031397,-0.43053205489753715,1.0,-5.965783041925174,-6.335589396503102,0.0
2019-03-20,-0.7508487363259148,-4.3491135420596,-0.42625424368162956,1.0,-5.9703885326291966,-6.364202187853641,0.0
2019-03-21,-0.7949395770392749,-4.340823262839879,-0.45128398791540786,1.0,-5.984516616314199,-6.310611782477341,0.0
2019-03-22,-0.8056798288270764,-4.4185956039681,-0.5815989107177593,1.0,-6.2073526551254625,-6.438436101925696,0.0
2019-03-25,-0.755399772641152,-4.029556650246305,-0.7817355058734369,1.0,-6.094353921940129,-6.285524820007578,0.0
2019-03-26,-0.7410030627871363,-4.07771822358346,-0.8587289433384379,1.0,-6.110260336906585,-6.3549004594180705,0.0
2019-03-27,-0.7606413437678946,-4.023096010689063,-0.8686772284787173,1.0,-6.100782592097729,-6.334414964687918,0.0
2019-03-28,-0.7996172248803828,-4.029282296650718,-0.9255502392344498,1.0,-6.066794258373206,-6.317511961722488,0.0
2019-03-29,-0.7888675623800383,-4.018809980806142,-0.9535508637236084,1.0,-6.085796545105566,-6.346641074856046,0.0
2019-04-01,-0.786155032780563,-4.065175472425762,-0.9596991901272657,1.0,-6.111646741226378,-6.36000771307366,0.0
2019-04-02,-0.8063956848391447,-4.058755538431901,-1.1038335580812946,1.0,-6.08071662492776,-6.214409554999037,0.0
2019-04-03,-0.8558052434456928,-3.932022471910112,-1.0897003745318352,1.0,-5.871910112359551,-5.977340823970037,0.0
2019-04-04,-0.8742953776775648,-3.9404359263434796,-1.0945133408493048,1.0,-5.8874483276963545,-5.993423524990604,0.0
2019-04-05,-0.8811281468862389,-3.9532462615937916,-1.0721181147075525,1.0,-5.955139125496877,-6.06719666855953,0.0
2019-04-08,-0.8871639530480878,-3.930708065126846,-1.0798939795531997,1.0,-5.962892843619842,-6.071753123816736,0.0
2019-04-09,-0.9682569496619082,-3.8059729526671675,-1.122464312546957,1.0,-5.925619834710743,-5.960555972952667,0.0
2019-04-10,-0.9701520555659846,-3.757274263187535,-1.1563731931668857,1.0,-5.940867279894875,-5.947437582128778,0.0
2019-04-11,-1.0203543158688277,-3.704485488126649,-1.2082548058801357,1.0,-5.976630229928383,-5.936863927629099,0.0
2019-04-12,-1.0188359389715578,-3.700696929741948,-1.2053117347899793,1.0,-5.97532491994726,-5.935581088717273,0.0
2019-04-15,-1.00075117370892,-3.699342723004695,-1.2016901408450706,1.0,-5.949107981220657,-5.928638497652582,0.0
2019-04-16,-1.0050599700149925,-3.699587706146927,-1.2050224887556222,1.0,-5.925974512743628,-5.9049850074962515,0.0
2019-04-17,-1.0058226897069873,-3.6677310293012773,-1.2454921111945905,1.0,-5.957738542449286,-5.906085649887302,0.0
2019-04-18,-1.0121996996996996,-3.6587837837837838,-1.2394894894894894,1.0,-5.9508258258258255,-5.907657657657658,0.0
2019-04-22,-1.0378459800414235,-3.6723780832234985,-1.215778572773489,1.0,-5.972886462059876,-5.930144982112597,0.0
2019-04-23,-1.0506666666666666,-3.7064761904761907,-1.221142857142857,1.0,-6.075238095238095,-5.993904761904762,0.0
2019-04-24,-1.0293333333333334,-3.6653333333333333,-1.2512380952380953,1.0,-6.077904761904762,-6.023619047619048,0.0
2019-04-25,-1.0568638713383114,-3.681600612674708,-1.2996362243921118,1.0,-6.083476928968027,-6.024698449167145,0.0
2019-04-26,-1.056643223721726,-3.614712031933093,-1.293670404865995,1.0,-6.058163847177343,-5.98460368751188,0.0
2019-04-29,-1.035020936429387,-3.6189569851541683,-1.2784545108488767,1.0,-6.0911686334221535,-6.009516558812334,0.0
2019-04-30,-1.0380517503805173,-3.61472602739726,-1.2848173515981736,1.0,-6.087709284627092,-6.000380517503805,0.0
2019-05-01,-1.0702991045913508,-3.604877119451324,-1.2688131072585256,1.0,-6.11411697466184,-5.9931415507715755,0.0
2019-05-02,-1.0778625954198473,-3.6146946564885494,-1.2681297709923662,1.0,-6.100381679389312,-6.022900763358778,0.0
2019-05-03,-1.077731092436975,-3.6136363636363638,-1.2664247517188694,1.0,-6.109816653934302,-6.030939648586708,0.0
2019-05-06,-1.069634703196347,-3.512176560121765,-1.3009893455098933,1.0,-6.105974124809741,-6.037290715372906,0.0
2019-05-07,-1.0691509796388783,-3.561659623511333,-1.3426815213215522,1.0,-6.150211294660008,-6.084902036112178,0.0
2019-05-08,-1.092074592074592,-3.561577311577312,-1.445998445998446,1.0,-6.1781274281274285,-6.147241647241648,0.0
2019-05-09,-1.0959038991729027,-3.588617565970855,-1.4643560456872784,1.0,-6.310161480897992,-6.2335565183142965,0.0
2019-05-10,-1.0956881275841701,-3.586532782043709,-1.4709588501673556,1.0,-6.311478637527072,-6.224256743453436,0.0
2019-05-13,-1.1109141055949567,-3.592001576044129,-1.458628841607565,1.0,-6.3079196217494085,-6.2310874704491725,0.0
2019-05-14,-0.921594558851313,-3.2869828074815794,-1.6287549593803137,1.0,-6.0750047232193465,-5.980540336293218,0.0
2019-05-15,-0.8813719916619293,-3.309645631987872,-1.6945234034489294,1.0,-6.1131324616259235,-5.951487587644495,0.0
2019-05-16,-0.8468690702087288,-3.316318785578748,-1.706641366223909,1.0,-6.135863377609108,-5.969449715370019,0.0
2019-05-17,-0.8352562890107811,-3.2678267448458485,-1.7325515415169284,1.0,-6.083222999810857,-5.995271420465292,0.0
2019-05-20,-0.825808878856283,-3.2234762979683977,-1.7430398796087285,1.0,-6.051166290443943,-5.9676448457486835,0.0
2019-05-21,-0.7974065025371171,-3.2279646682954333,-1.766961097538057,1.0,-6.038338658146964,-5.962788949445593,0.0
2019-05-22,-0.7775494957041464,-3.171647366454987,-1.7949196862159136,1.0,-6.011580127007845,-5.922114307060142,0.0
2019-05-23,-0.7771566983417179,-3.1557667225638157,-1.8162847028134896,1.0,-6.000558971492453,-5.882615986584684,0.0
2019-05-24,-0.7424521354933725,-3.0581737849779085,-1.841863033873343,1.0,-5.937223858615612,-5.829712812960236,0.0
2019-05-28,-0.734937545922116,-3.045371050698016,-1.8265980896399705,1.0,-5.933137398971344,-5.828802351212343,0.0
2019-05-29,-0.7762002615355874,-3.1104053801606577,-1.8632542499532971,1.0,-6.050999439566597,-5.880254063142163,0.0
2019-05-30,-0.7737185461323391,-3.098602050326188,-1.8546132339235788,1.0,-6.0370922646784715,-5.875302889095992,0.0
2019-05-31,-0.7856610800744879,-3.106145251396648,-1.8510242085661082,1.0,-6.0117318435754195,-5.867597765363128,0.0
2019-06-03,-0.7642961876832846,-3.0696480938416424,-1.8665689149560118,1.0,-5.916422287390029,-5.711510263929619,0.0
2019-06-04,-0.7461482024944974,-3.072267057960382,-1.861885546588408,1.0,-5.929567131327953,-5.732208363903156,0.0
2019-06-05,-0.7260647979614124,-3.0080087368037858,-1.951219512195122,1.0,-5.951037495449581,-5.565344011649071,0.0
2019-06-06,-0.7014079356372279,-3.0912415432437372,-1.8943134028158712,1.0,-5.9528250137136585,-5.644907661364051,0.0
2019-06-07,-0.6996699669966997,-3.131829849651632,-1.901906857352402,1.0,-5.951778511184452,-5.64998166483315,0.0
2019-06-10,-0.6497039230199853,-3.1817172464840864,-1.8974833456698743,1.0,-6.027757216876387,-5.748149518874908,0.0
2019-06-11,-0.614267562170993,-3.1101833363586855,-1.9669631512071155,1.0,-5.865311308767471,-5.595389362860773,0.0
2019-06-12,-0.6174386920980927,-3.1175295186194365,-1.9729336966394186,1.0,-5.864305177111716,-5.593278837420527,0.0
2019-06-13,-0.6364800585437249,-3.1716062934504206,-2.0162824734723745,1.0,-5.876326381266008,-5.594218807171607,0.0
2019-06-14,-0.609702717490425,-3.1437169432792267,-2.023344884187489,1.0,-5.889294182017144,-5.572132044501186,0.0
2019-06-17,-0.6168359941944848,-3.1284470246734397,-2.011429608127721,1.0,-5.841799709724238,-5.543722786647315,0.0
2019-06-18,-0.6195652173913044,-3.1259057971014497,-2.013949275362319,1.0,-5.8222826086956525,-5.534239130434782,0.0
2019-06-19,-0.5886053199137311,-3.076383896477354,-2.0100647016534867,1.0,-5.804457225017973,-5.493170381020849,0.0
2019-06-20,-0.6142003260278935,-3.1117551168266617,-2.0048904184024634,1.0,-5.846223510233653,-5.535410251765984,0.0
2019-06-21,-0.6202646365778504,-3.130686967554831,-1.9972811310494836,1.0,-5.835780315388799,-5.541598694942904,0.0
2019-06-24,-0.6168784029038112,-3.094010889292196,-2.0074410163339382,1.0,-5.835934664246824,-5.594555353901995,0.0
2019-06-25,-0.6155241204207471,-3.0667392092854553,-2.015959376133478,1.0,-5.8425825172288715,-5.594849474066014,0.0
2019-06-26,-0.57005444646098,-3.078584392014519,-1.9987295825771325,1.0,-5.835390199637023,-5.66606170598911,0.0
2019-06-27,-0.5893149191350172,-3.0488824277666726,-2.0288933309104125,1.0,-5.836998001090314,-5.667817554061421,0.0
2019-06-28,-0.6191520467836258,-2.966374269005848,-2.0736476608187138,1.0,-5.915204678362573,-5.7006578947368425,0.0
2019-07-01,-0.6629008746355686,-2.930393586005831,-2.068695335276968,1.0,-5.906158892128279,-5.653425655976676,0.0
2019-07-02,-0.6448326055312954,-2.9592430858806407,-2.0591339155749635,1.0,-5.8835516739446865,-5.648107714701601,0.0
2019-07-03,-0.7053890078515347,-2.9029264810849393,-2.0365810135617415,1.0,-5.710385438972163,-5.48893647394718,0.0
2019-07-05,-0.7195230468054814,-2.859405588182951,-2.041466453105535,1.0,-5.692294002491547,-5.484071898914397,0.0
2019-07-08,-0.7119942969167706,-2.870967741935484,-2.0349313847798967,1.0,-5.704152557476386,-5.499910889324541,0.0
2019-07-09,-0.7045131485429993,-2.8491471215351813,-2.032871357498223,1.0,-5.687633262260128,-5.493958777540867,0.0
2019-07-10,-0.7008880994671404,-2.8584369449378326,-2.033570159857904,1.0,-5.67797513321492,-5.4911190053285965,0.0
2019-07-11,-0.7300265721877768,-2.8263950398582818,-2.0595217006200177,1.0,-5.652081488042516,-5.446767050487157,0.0
2019-07-12,-0.8015817223198594,-2.795430579964851,-2.049560632688928,1.0,-5.575746924428822,-5.352548330404218,0.0
2019-07-15,-0.8149585464808609,-2.8585288410654437,-2.1128946904215913,1.0,-5.570470982536603,-5.282942317869113,0.0
2019-07-16,-0.8457597173144877,-2.8503533568904595,-2.160070671378092,1.0,-5.56660777385159,-5.24487632508834,0.0
2019-07-17,-0.8431129232405601,-2.887254032972877,-2.1531643325651477,1.0,-5.584648112036873,-5.259173905335933,0.0
2019-07-18,-0.8389546176938019,-2.874448172346813,-2.1465654246865618,1.0,-5.564012007769733,-5.234328094649479,0.0
2019-07-19,-0.8646403958296519,-2.876479943452907,-2.15179360311009,1.0,-5.553454673970666,-5.224597985509807,0.0
2019-07-22,-0.8547790881886992,-2.840168984333744,-2.123745819397993,1.0,-5.539165639852139,-5.244675233233585,0.0
2019-07-23,-0.853495333685508,-2.84891706286318,-2.1246698362387746,1.0,-5.538651170980806,-5.242824440922698,0.0
2019-07-24,-0.8573940566203623,-2.8413926499032884,-2.152980481800598,1.0,-5.521892034464568,-5.21030420256726,0.0
2019-07-25,-0.8802395209580838,-2.7831983092638253,-2.193906305036985,1.0,-5.565868263473054,-5.1887988728425505,0.0
2019-07-26,-0.8856248913610291,-2.7512602120632716,-2.177124978272206,1.0,-5.4674083087084995,-5.100643142708152,0.0
2019-07-29,-0.8780743066457353,-2.707657421943136,-2.191697191697192,1.0,-5.4992150706436425,-5.166230594802023,0.0
2019-07-30,-0.8948101706722397,-2.7103796586555204,-2.189829327760362,1.0,-5.475269940787182,-5.1452455590386625,0.0
2019-07-31,-0.9374021909233177,-2.726830116501478,-2.2003129890453836,1.0,-5.4190575552077895,-5.104677447400452,0.0
2019-08-01,-0.9577292576419213,-2.786724890829694,-2.1951091703056766,1.0,-5.4281222707423575,-5.099737991266375,0.0
2019-08-02,-0.9671252456673217,-2.7861354296944794,-2.3316062176165806,1.0,-5.571913525102734,-5.209933893157049,0.0
2019-08-05,-0.928955666852161,-2.859580782786125,-2.402337228714524,1.0,-5.8946392135039885,-5.463921350398813,0.0
2019-08-06,-0.8638724035608308,-2.8805637982195846,-2.419510385756676,1.0,-5.856454005934718,-5.5255934718100885,0.0
2019-08-07,-0.852,-3.022666666666667,-2.4329523809523814,1.0,-6.0120000000000005,-5.7278095238095235,0.0
2019-08-08,-0.8509952606635072,-3.023886255924171,-2.431658767772512,1.0,-5.967393364928911,-5.683412322274882,0.0
2019-08-09,-0.8306888183684898,-2.9555721485906292,-2.376890050401344,1.0,-5.840582415531081,-5.663617696471906,0.0
2019-08-12,-0.8273875882571535,-2.921590486807878,-2.4085841694537344,1.0,-5.822370865849127,-5.600520252694166,0.0
2019-08-13,-0.832500462705904,-2.8715528410142515,-2.3990375717194152,1.0,-5.806218767351471,-5.598926522302424,0.0
2019-08-14,-0.7821382725105447,-2.8846506510177883,-2.3783238584265542,1.0,-5.7401430405281495,-5.553273427471116,0.0
2019-08-15,-0.7613656465593491,-2.8436228551211746,-2.330620909251725,1.0,-5.520077834777994,-5.234035025650098,0.0
2019-08-16,-0.7624358293503275,-2.8397946539210484,-2.336519738006727,1.0,-5.52504868118251,-5.238449283058949,0.0
2019-08-19,-0.7831959305385021,-2.7482897737239083,-2.3373092439922822,1.0,-5.497807402210139,-5.174179968426593,0.0
2019-08-20,-0.7790064946463051,-2.7674214498859047,-2.3586097946287516,1.0,-5.497279269791118,-5.150956643847639,0.0
