Date,CWEN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-05,1.0,-0.0913179122516091,-0.677422074819416,-0.0,-0.6074650777143821,-0.43446977149442084,0.0
2018-11-06,1.0,-0.09013926009284007,-0.6766352510901674,-0.0,-0.6093684062456042,-0.43722042481361656,0.0
2018-11-07,1.0,-0.08933895921237693,-0.6777496483825598,-0.0,-0.6083825597749649,-0.4374402250351618,0.0
2018-11-08,1.0,-0.06600990705181722,-0.6771581232259142,-0.0,-0.5992096621584015,-0.44050203150219847,0.0
2018-11-09,1.0,-0.0650399710314476,-0.6780033982340324,-0.0,-0.6014038606166959,-0.44099050165733544,0.0
2018-11-12,1.0,-0.06428373510667774,-0.6636187309504018,-0.0,-0.6055417013022999,-0.43737877528401214,0.0
2018-11-13,1.0,-0.04455649028580824,-0.6586468637820952,-0.0,-0.6060340339243143,-0.4310141671005399,0.0
2018-11-14,1.0,-0.04273315274476201,-0.6685278345956106,-0.0,-0.6136878766100945,-0.4391619216098181,0.0
2018-11-15,1.0,-0.058580311207903295,-0.7862891771612537,-0.0,-0.7237635324937665,-0.5876653094719565,0.0
2018-11-16,1.0,-0.05093625691277773,-0.7932796481355714,-0.0,-0.7557646906633033,-0.6340351217619095,0.0
2018-11-19,1.0,-0.042917684240770006,-0.9168222956471771,-0.0,-0.8893118804769429,-0.7423502370349087,0.0
2018-11-20,1.0,-0.0,-0.905891628440367,-0.0,-0.8981866399082569,-0.7796373279816513,0.0
2018-11-21,1.0,-0.0,-0.8950606371318458,-0.0,-0.8925502952303503,-0.7480818866456881,0.0
2018-11-23,1.0,-0.0,-0.8803756796836381,-0.0,-0.9000423698891321,-0.7504413530117929,0.0
2018-11-26,1.0,-0.0,-0.8849004659042777,-0.0,-0.89714810108711,-0.7475292954962586,0.0
2018-11-27,1.0,-0.0,-0.8829198205775162,-0.0,-0.884847210541071,-0.7365783571628819,0.0
2018-11-28,1.0,-0.0,-0.8780325340064508,-0.0,-0.8886551675781797,-0.7391319590520263,0.0
2018-11-29,1.0,-0.0,-0.8520579189273249,-0.0,-0.8684037737153125,-0.7353215606317172,0.0
2018-11-30,1.0,-0.0,-0.8524635477852256,-0.0,-0.8697049270955703,-0.7330177596572455,0.0
2018-12-03,1.0,-0.0,-0.8527876672081849,-0.0,-0.870173861947392,-0.7335038539974422,0.0
2018-12-04,1.0,-0.0,-0.8541515996831628,-0.0,-0.8614181905844268,-0.7283121534593794,0.0
2018-12-06,1.0,-0.0,-0.773561730239352,-0.0,-0.8567207781429473,-0.6894399628191084,0.0
2018-12-07,1.0,-0.0,-0.7743210040507338,-0.0,-0.8586559532505479,-0.6872966332425792,0.0
2018-12-10,1.0,-0.0,-0.7729360808505054,-0.0,-0.8491599947499673,-0.6591416196351227,0.0
2018-12-11,1.0,-0.0,-0.7741109250320165,-0.0,-0.8466160969362624,-0.663021705579089,0.0
2018-12-12,1.0,-0.0,-0.7742454596210057,-0.0,-0.8463332129133961,-0.6636014319025255,0.0
2018-12-13,1.0,-0.0,-0.7693670055755986,-0.0,-0.8494588389635946,-0.6609052148245326,0.0
2018-12-14,1.0,-0.0,-0.75100322347214,-0.0,-0.8715216104203669,-0.6667653443852378,0.0
2018-12-17,1.0,-0.0,-0.7447984820727559,-0.0,-0.8494504056529704,-0.6771460350693536,0.0
2018-12-18,1.0,-0.0,-0.7444644317252657,-0.0,-0.8496811120196239,-0.676500408830744,0.0
2018-12-19,1.0,-0.0,-0.7449203285017832,-0.0,-0.850243758793312,-0.6767660242777214,0.0
2018-12-20,1.0,-0.0,-0.729121325320773,-0.0,-0.8507065129121325,-0.6685073899626441,0.0
2018-12-21,1.0,-0.0,-0.7252226093689508,-0.0,-0.8476577622919085,-0.653374628984385,0.0
2018-12-24,1.0,-0.0,-0.7011343665122224,-0.0,-0.8335836395590349,-0.6607125738935933,0.0
2018-12-26,1.0,-0.0,-0.6995595272047406,-0.0,-0.8190575783502867,-0.6502519250879361,0.0
2018-12-27,1.0,-0.0,-0.658155035456676,-0.0,-0.7514380497306511,-0.6338984082539489,0.0
2018-12-28,1.0,-0.0,-0.6623262040220269,-0.0,-0.7495512488971372,-0.6305029054732423,0.0
2018-12-31,1.0,-0.0,-0.6729723122058553,-0.0,-0.75135994132388,-0.6317156653016319,0.0
2019-01-02,1.0,-0.0,-0.6716313139020297,-0.0,-0.7482984892415688,-0.6321074317106669,0.0
2019-01-03,1.0,-0.0,-0.6711513820245286,-0.0,-0.757489779730307,-0.6221856123009335,0.0
2019-01-04,1.0,-0.0,-0.6707952274241414,-0.0,-0.7364181454787717,-0.6210708012839925,0.0
2019-01-07,1.0,-0.0,-0.6456162227962353,-0.0,-0.7227516997713845,-0.6006947537187138,0.0
2019-01-08,1.0,-0.0,-0.625805480277025,-0.0,-0.7713038241493525,-0.6140319180969587,0.0
2019-01-09,1.0,-0.0,-0.6143214915128467,-0.0,-0.8061404322419071,-0.6713972111430604,0.0
2019-01-10,1.0,-0.0,-0.612444773998208,-0.0,-0.8069020916365434,-0.6701887725152161,0.0
2019-01-11,1.0,-0.0,-0.6017803418008126,-0.0,-0.8139325703297045,-0.6859278558357372,0.0
2019-01-14,1.0,-0.0,-0.6068224850234348,-0.0,-0.8188844398919825,-0.6782444051277277,0.0
2019-01-15,1.0,-0.0,-0.716000955077259,-0.0,-0.9145888051301293,-0.7803663403486033,0.0
2019-01-16,1.0,-0.0,-0.7166621123104249,-0.0,-0.898244295668807,-0.8008607733296897,0.0
2019-01-17,1.0,-0.0,-0.7224693723906647,-0.0,-0.89836424611594,-0.8012456368489494,0.0
2019-01-18,1.0,-0.0,-0.7348582586561596,-0.0,-0.9144670316259284,-0.8375466369120262,0.0
2019-01-22,1.0,-0.0,-0.7062618731854188,-0.0,-1.0421878920391412,-0.8359080970644108,0.0
2019-01-23,1.0,-0.0,-0.6057824205972354,-0.0,-1.023741690408357,-0.8877633568991594,0.0
2019-01-24,1.0,-0.0,-0.6074818537130096,-0.0,-0.9987088218872139,-0.8834798994974875,0.0
2019-01-25,1.0,-0.0,-0.4863473351560559,-0.0,-1.0907573766999255,-0.9736888825764302,0.0
2019-01-28,1.0,-0.0,-0.4619123007253046,-0.0,-1.2086079304885682,-1.011266153676227,0.0
2019-01-29,1.0,-0.0,-0.4297374806971101,-0.0,-1.207404956246783,-1.0395984998896979,0.0
2019-01-30,1.0,-0.0,-0.4280145625712499,-0.0,-1.2056779318206892,-1.0437244879196852,0.0
2019-01-31,1.0,-0.0,-0.46133026842651637,-0.0,-1.1177517425478274,-1.1284294824262198,0.0
2019-02-01,1.0,-0.0,-0.46103534133561264,-0.0,-1.1332268014418967,-1.1219666282656362,0.0
2019-02-04,1.0,-0.0,-0.4540398235010568,-0.0,-1.133412436501168,-1.1204716526382144,0.0
2019-02-05,1.0,-0.0,-0.4398012532908154,-0.0,-1.1274796989135676,-1.140680040045979,0.0
2019-02-06,1.0,-0.0,-0.47395597768732095,-0.0,-1.118083823307704,-1.1769938187848636,0.0
2019-02-07,1.0,-0.0,-0.4773839090840672,-0.0,-1.1141341160532852,-1.1715210355987056,0.0
2019-02-08,1.0,-0.0,-0.4922131302085298,-0.0,-1.1368829895546588,-1.141785135186093,0.0
2019-02-11,1.0,-0.0,-0.46398704136216384,-0.0,-1.1418292774805998,-1.1612295637760868,0.0
2019-02-12,1.0,-0.0,-0.4815711798985848,-0.0,-1.144781654431242,-1.1577991372133505,0.0
2019-02-13,1.0,-0.0,-0.49472529965591566,-0.0,-1.1403183725942452,-1.1461035278103378,0.0
2019-02-14,1.0,-0.0,-0.4409319108879824,-0.0,-1.2996548478192655,-1.1816363351113899,0.0
2019-02-15,1.0,-0.0,-0.5098763449494138,-0.0,-1.312590332423318,-1.1923076923076925,0.0
2019-02-19,1.0,-0.0,-0.49523007856341184,-0.0,-1.324354657687991,-1.1887926887926887,0.0
2019-02-20,1.0,-0.0,-0.5049218530274419,-0.0,-1.330547631483788,-1.182369721563743,0.0
2019-02-21,1.0,-0.0,-0.49821191786876684,-0.0,-1.3339092698999477,-1.1860409048901033,0.0
2019-02-22,1.0,-0.0,-0.501248188114028,-0.0,-1.3465533902399742,-1.1785714285714286,0.0
2019-02-25,1.0,-0.0,-0.4992095342332482,-0.0,-1.3642628400016217,-1.1901982244922777,0.0
2019-02-26,1.0,-0.0,-0.497954720343445,-0.0,-1.3677453323073185,-1.18439917378802,0.0
2019-02-27,1.0,-0.0,-0.4964343598055106,-0.0,-1.3729740680713127,-1.1824149108589952,0.0
2019-02-28,1.0,-0.0,-0.5049079256915713,-0.0,-1.3785186987912712,-1.1727103107000891,0.0
2019-03-01,1.0,-0.0,-0.5082114185582135,-0.0,-1.408614857981173,-1.15827865846204,0.0
2019-03-04,1.0,-0.0,-0.49103765827988816,-0.0,-1.4175300115112646,-1.202598256865647,0.0
2019-03-05,1.0,-0.0,-0.4587594853183768,-0.0,-1.464986803035302,-1.200305179808644,0.0
2019-03-06,1.0,-0.0,-0.4566033068074053,-0.0,-1.4690553745928339,-1.1975425720529418,0.0
2019-03-07,1.0,-0.0,-0.3956858361280172,-0.0,-1.5535130211567922,-1.1910735726410797,0.0
2019-03-08,1.0,-0.0,-0.36161961552896044,-0.0,-1.6161961552896043,-1.1921104207497604,0.0
2019-03-11,1.0,-0.0,-0.36515260551157774,-0.0,-1.6259154214113365,-1.2421369004783476,0.0
2019-03-12,1.0,-0.0,-0.31172852780525573,-0.0,-1.6639714420885123,-1.325147305492237,0.0
2019-03-13,1.0,-0.0,-0.338639715450681,-0.0,-1.6724646482172292,-1.3265810705300598,0.0
2019-03-14,1.0,-0.0,-0.34385584020842375,-0.0,-1.673816760746852,-1.3244897959183675,0.0
2019-03-15,1.0,-0.0,-0.32760570732556116,-0.0,-1.6697407342961545,-1.3527492604837308,0.0
2019-03-18,1.0,-0.0,-0.3605879246611512,-0.0,-1.675013201901074,-1.3650325646893153,0.0
2019-03-19,1.0,-0.0,-0.3634554140127389,-0.0,-1.6758669497523,-1.3838464260438783,0.0
2019-03-20,1.0,-0.0,-0.37935174069627847,-0.0,-1.6748921790938598,-1.3919345515984172,0.0
2019-03-21,1.0,-0.0,-0.3800862720683062,-0.0,-1.709432116333882,-1.357495441810824,0.0
2019-03-22,1.0,-0.0,-0.37481514676226757,-0.0,-1.7551870938830385,-1.351243558144746,0.0
2019-03-25,1.0,-0.0,-0.249093321539142,-0.0,-1.8140203449800973,-1.3596638655462185,0.0
2019-03-26,1.0,-0.0,-0.2699419146011617,-0.0,-1.7910255841794882,-1.3730324125393516,0.0
2019-03-27,1.0,-0.0,-0.25107381658769873,-0.0,-1.8021963423814373,-1.3747951999291503,0.0
2019-03-28,1.0,-0.0,-0.23856972796613904,-0.0,-1.7766412415678319,-1.39376570697941,0.0
2019-03-29,1.0,-0.0,-0.23484848484848486,-0.0,-1.7729474982381959,-1.396758280479211,0.0
2019-04-01,1.0,-0.0,-0.24273127753303966,-0.0,-1.7723788546255508,-1.3901762114537446,0.0
2019-04-02,1.0,-0.0,-0.2713561190738699,-0.0,-1.8111135611907385,-1.3276295479603086,0.0
2019-04-03,1.0,-0.0,-0.27195267317116245,-0.0,-1.8223036510529338,-1.320559798684385,0.0
2019-04-04,1.0,-0.0,-0.26811274076691993,-0.0,-1.8195794309948754,-1.33009365612299,0.0
2019-04-05,1.0,-0.0,-0.25690143337462396,-0.0,-1.826844806228986,-1.3402052734029375,0.0
2019-04-08,1.0,-0.0,-0.24932584766367535,-0.0,-1.8325449803280138,-1.338800229874895,0.0
2019-04-09,1.0,-0.0,-0.2295590516286284,-0.0,-1.8819410591624197,-1.3201418125415467,0.0
2019-04-10,1.0,-0.0,-0.20896512090535344,-0.0,-1.8906768047389595,-1.3209849255116926,0.0
2019-04-11,1.0,-0.0,-0.20607240860405415,-0.0,-1.9031158714703018,-1.3167655129680447,0.0
2019-04-12,1.0,-0.0,-0.20512138933191565,-0.0,-1.903553074605706,-1.3215931242247032,0.0
2019-04-15,1.0,-0.0,-0.2042225290632934,-0.0,-1.920894392231972,-1.3290276602378512,0.0
2019-04-16,1.0,-0.0,-0.20480584904819224,-0.0,-1.926084436717043,-1.3272257144130888,0.0
2019-04-17,1.0,-0.0,-0.1874832604231765,-0.0,-1.9544237121685564,-1.3220248192125703,0.0
2019-04-18,1.0,-0.0,-0.18518683274021353,-0.0,-1.9242882562277581,-1.338923487544484,0.0
2019-04-22,1.0,-0.0,-0.19077211964054186,-0.0,-1.9320427415388743,-1.3480574059999106,0.0
2019-04-23,1.0,-0.0,-0.1974850085026403,-0.0,-1.9294280855634118,-1.3481159939138998,0.0
2019-04-24,1.0,-0.0,-0.19000619633531027,-0.0,-1.889882269629105,-1.3460653270779854,0.0
2019-04-25,1.0,-0.0,-0.19279510811768877,-0.0,-1.9057515065579582,-1.3325062034739454,0.0
2019-04-26,1.0,-0.0,-0.18437638703950288,-0.0,-1.928184642698624,-1.3259209942299157,0.0
2019-04-29,1.0,-0.0,-0.1834280134919226,-0.0,-1.9290786437067282,-1.325625776673176,0.0
2019-04-30,1.0,-0.0,-0.17606982232711405,-0.0,-1.9487910228436567,-1.3280936901634235,0.0
2019-05-01,1.0,-0.0,-0.17616649583314764,-0.0,-1.9523151655599627,-1.3280894870537903,0.0
2019-05-02,1.0,-0.0,-0.18097272282294308,-0.0,-1.927602011302452,-1.34120945134161,0.0
2019-05-03,1.0,-0.0,-0.18318505338078292,-0.0,-1.9248220640569393,-1.340391459074733,0.0
2019-05-06,1.0,-0.0,-0.15053429698931406,-0.0,-1.9263069214738615,-1.3572030328559392,0.0
2019-05-07,1.0,-0.0,-0.14783573806881245,-0.0,-1.9296337402885682,-1.3620421753607104,0.0
2019-05-08,1.0,-0.0,-0.1629903579447893,-0.0,-1.8819178444062872,-1.3578567340289702,0.0
2019-05-09,1.0,-0.0,-0.1614720901567177,-0.0,-1.887788343018137,-1.352967071667547,0.0
2019-05-10,1.0,-0.0,-0.1594266619767851,-0.0,-1.8929387970453746,-1.344354555047485,0.0
2019-05-13,1.0,-0.0,-0.15548137737174983,-0.0,-1.888879128601546,-1.3477687983134226,0.0
2019-05-14,1.0,-0.0,-0.09275637430432719,-0.0,-1.8887786358341603,-1.332714957504638,0.0
2019-05-15,1.0,-0.0,-0.10033704952035262,-0.0,-1.9149166018494512,-1.3059372569354422,0.0
2019-05-16,1.0,-0.0,-0.1023833210779013,-0.0,-1.9165621350404427,-1.3065011462433496,0.0
2019-05-17,1.0,-0.0,-0.08234178306604586,-0.0,-1.8908863597171925,-1.3379030867390929,0.0
2019-05-20,1.0,-0.0,-0.06352556096300443,-0.0,-1.9009001248977129,-1.3424350747232867,0.0
2019-05-21,1.0,-0.0,-0.07168936042266226,-0.0,-1.8853142047162923,-1.3383445728276278,0.0
2019-05-22,1.0,-0.0,-0.056655524127882065,-0.0,-1.8952172795063,-1.3337190365989544,0.0
2019-05-23,1.0,-0.0,-0.05667323003167537,-0.0,-1.909468367434295,-1.3143138429928944,0.0
2019-05-24,1.0,-0.0,-0.017496692698331415,-0.0,-1.9246361968164554,-1.3253104596082448,0.0
2019-05-28,1.0,-0.0,-0.01552901023890785,-0.0,-1.9256825938566553,-1.3250000000000002,0.0
2019-05-29,1.0,-0.0,-0.01581647797142009,-0.0,-1.9233770088623159,-1.3011491328499343,0.0
2019-05-30,1.0,-0.0,-0.015455819285805274,-0.0,-1.9283257611141777,-1.302280157955076,0.0
2019-05-31,1.0,-0.0,-0.024389209365456396,-0.0,-1.923057346454021,-1.294155072955548,0.0
2019-06-03,1.0,-0.0,-0.03930923830434049,-0.0,-1.948572876203344,-1.234377638912346,0.0
2019-06-04,1.0,-0.0,-0.028012035428232402,-0.0,-1.9298215874899352,-1.280035597745476,0.0
2019-06-05,1.0,-0.0,-0.02529588264710785,-0.0,-1.932988831471912,-1.2090765127521252,0.0
2019-06-06,1.0,-0.0,-0.04558120191307964,-0.0,-1.8946142649199418,-1.218673320856727,0.0
2019-06-07,1.0,-0.0,-0.05458860759493671,-0.0,-1.889282145236509,-1.2199783477681543,0.0
2019-06-10,1.0,-0.0,-0.060932048513042035,-0.0,-1.8659661073267984,-1.2266157168964946,0.0
2019-06-11,1.0,-0.0,-0.06546651664791432,-0.0,-1.8857357169646205,-1.2159436596241198,0.0
2019-06-12,1.0,-0.0,-0.06471250469082267,-0.0,-1.8849601801275906,-1.2199474627861402,0.0
2019-06-13,1.0,-0.0,-0.09209317859230191,-0.0,-1.8780161977122818,-1.2045587375803624,0.0
2019-06-14,1.0,-0.0,-0.08303414878517158,-0.0,-1.9006428988895383,-1.1910328128913752,0.0
2019-06-17,1.0,-0.0,-0.07497285105672041,-0.0,-1.9155876702029906,-1.186199983292958,0.0
2019-06-18,1.0,-0.0,-0.0844723092998955,-0.0,-1.9148171368861027,-1.1804388714733542,0.0
2019-06-19,1.0,-0.0,-0.06448255765548248,-0.0,-1.9275247689617852,-1.1708017650487055,0.0
2019-06-20,1.0,-0.0,-0.07508347245409014,-0.0,-1.9256677796327213,-1.1728714524207011,0.0
2019-06-21,1.0,-0.0,-0.07931135347457273,-0.0,-1.9257448497764407,-1.1735823826835485,0.0
2019-06-24,1.0,-0.0,-0.052916215991347035,-0.0,-1.8956235959730428,-1.211540061569182,0.0
2019-06-25,1.0,-0.0,-0.040780658316341395,-0.0,-1.905580292122675,-1.2149307144937789,0.0
2019-06-26,1.0,-0.0,-0.034429641965029144,-0.0,-1.8735220649458784,-1.2552456286427978,0.0
2019-06-27,1.0,-0.0,-0.05119784430129258,-0.0,-1.9347395899120037,-1.2244116037219486,0.0
2019-06-28,1.0,-0.0,-0.08034014468841223,-0.0,-1.9212251977831367,-1.2291322925921226,0.0
2019-07-01,1.0,-0.0,-0.07368154372334586,-0.0,-1.9385213021998902,-1.2102351897985897,0.0
2019-07-02,1.0,-0.0,-0.07964079429992832,-0.0,-1.928327501159408,-1.2081032083983305,0.0
2019-07-03,1.0,-0.0,-0.07729265003371544,-0.0,-1.9288182737693866,-1.2083192852326368,0.0
2019-07-05,1.0,-0.0,-0.05618639078139457,-0.0,-1.934813693329969,-1.2146101438304315,0.0
2019-07-08,1.0,-0.0,-0.05522864828513786,-0.0,-1.9354825151311366,-1.2123823133826497,0.0
2019-07-09,1.0,-0.0,-0.045177558310569445,-0.0,-1.9391889052321918,-1.2181550745955032,0.0
2019-07-10,1.0,-0.0,-0.02910987716641427,-0.0,-1.9571765101800438,-1.2203432609793035,0.0
2019-07-11,1.0,-0.0,-0.025986606578781116,-0.0,-1.9702228025102135,-1.2155582698058374,0.0
2019-07-12,1.0,-0.0,-0.02026316895783411,-0.0,-1.9811661832093161,-1.202589649808719,0.0
2019-07-15,1.0,-0.0,-0.041476985331310064,-0.0,-2.0052689259821275,-1.1683527229809474,0.0
2019-07-16,1.0,-0.0,-0.04406436936557419,-0.02607633330524897,-1.9952818266071277,-1.147190159238352,0.0
2019-07-17,1.0,-0.0,-0.044230283646157734,-0.024745391802036866,-1.9909519400723845,-1.1484723508122212,0.0
2019-07-18,1.0,-0.0,-0.044634218164990955,-0.03230827478860797,-1.991039501914097,-1.1388246182322999,0.0
2019-07-19,1.0,-0.0,-0.04508971719124259,-0.028869185191410685,-1.9936966844560238,-1.134596797915704,0.0
2019-07-22,1.0,-0.0,-0.0,-0.0006702693645008588,-1.991872983955427,-1.1966402748104394,0.0
2019-07-23,1.0,-0.0,-0.0,-0.001255702984387426,-1.9891590975681217,-1.1952199573060986,0.0
2019-07-24,1.0,-0.0,-0.0,-0.015548589341692792,-1.981901776384535,-1.1822779519331243,0.0
2019-07-25,1.0,-0.0,-0.0,-0.01718456725755996,-1.99007299270073,-1.1637539103232533,0.0
2019-07-26,1.0,-0.0,-0.0,-0.011567428119668788,-1.9901385594807142,-1.1591977697332834,0.0
2019-07-29,1.0,-0.0,-0.0,-0.012865886663613274,-1.980430528375734,-1.1703793146521215,0.0
2019-07-30,1.0,-0.0,-0.0,-0.019736842105263157,-1.9693954030646235,-1.1747584943371085,0.0
2019-07-31,1.0,-0.0,-0.0,-0.021957418440898296,-1.9689596266822216,-1.1755760176659307,0.0
2019-08-01,1.0,-0.0,-0.003984725219990038,-0.029802424041175495,-1.9518097293707455,-1.1652000664120872,0.0
2019-08-02,1.0,-0.0,-0.0,-0.05017444758265493,-1.9510300714404385,-1.152267818574514,0.0
2019-08-05,1.0,-0.0,-0.0,-0.03664007976071785,-1.9651046859421737,-1.1524592888002658,0.0
2019-08-06,1.0,-0.0,-0.0,-0.03539607970192775,-1.8828365462497973,-1.131702575733031,0.0
2019-08-07,1.0,-0.0,-0.016627854720758263,-0.0,-1.891571679535891,-1.1771458920619358,0.0
2019-08-08,1.0,-0.0,-0.015619888779849525,-0.0,-1.8926643768400393,-1.1806918547595682,0.0
2019-08-09,1.0,-0.0,-0.0,-0.0,-1.8655336064576318,-1.19080842088184,0.0
2019-08-12,1.0,-0.0,-0.0,-0.002719045493283552,-1.8957428675784262,-1.159855525343939,0.0
2019-08-13,1.0,-0.0,-0.0,-0.0,-1.8966243870810877,-1.1557320581918387,0.0
2019-08-14,1.0,-0.0,-0.0,-0.0,-1.879898403483309,-1.1517094017094016,0.0
2019-08-15,1.0,-0.0,-0.001930577991410898,-0.02013317048185651,-1.844765769670226,-1.0730861668176983,0.0
2019-08-16,1.0,-0.0,-0.0,-0.024539877300613498,-1.8368334119867862,-1.0712993550416863,0.0
2019-08-19,1.0,-0.0,-0.0,-0.027936235055091036,-1.830741580057826,-1.0484879268578573,0.0
2019-08-20,1.0,-0.0,-0.0,-0.03358647146324278,-1.845572692398027,-1.0353479996868393,0.0
2019-08-21,1.0,-0.0,-0.003677909069567259,-0.04108302684091088,-1.845958212692699,-1.0219500743407153,0.0
2019-08-22,1.0,-0.0,-0.00859375,-0.0309375,-1.8450390625000002,-1.0216796875,0.0
2019-08-23,1.0,-0.0,-0.00921443073559269,-0.029478369514290177,-1.843979384663439,-1.021708574105888,0.0
2019-08-26,1.0,-0.0,-0.0,-0.0292467332820907,-1.8258262874711761,-0.9881245196003076,0.0
2019-08-27,1.0,-0.0,-0.0,-0.02389445019752234,-1.8194300617497028,-0.9920223986499442,0.0
2019-08-28,1.0,-0.0,-0.0,-0.025759779529970144,-1.8211360330705044,-0.9806705963408099,0.0
2019-08-29,1.0,-0.0,-0.0,-0.028920087219310664,-1.8214299376458438,-0.9750200833939023,0.0
2019-08-30,1.0,-0.0,-0.0,-0.03196190476190476,-1.8183999999999998,-0.9591238095238095,0.0
2019-09-03,1.0,-0.0,-0.0,-0.04630511833530241,-1.8054803917832234,-0.959335340523648,0.0
2019-09-04,1.0,-0.0,-0.0,-0.049481549252820986,-1.8031793229643183,-0.9595150960658737,0.0
2019-09-05,1.0,-0.0,-0.0,-0.03135307275277704,-1.8159760397315843,-0.943852598855063,0.0
2019-09-06,1.0,-0.0,-0.0,-0.045765724876129954,-1.8304777033927153,-0.9060857067211316,0.0
2019-09-09,1.0,-0.0,-0.0,-0.049377106289522514,-1.836154341323034,-0.9010564580256731,0.0
2019-09-10,1.0,-0.0,-0.0,-0.08216273522395971,-1.8383628033773807,-0.8657377607814924,0.0
2019-09-11,1.0,-0.0,-0.0,-0.07734952481520592,-1.823389651531151,-0.8705310001508523,0.0
2019-09-12,1.0,-0.0,-0.0,-0.0761969491013442,-1.8255172934602022,-0.8741504304485727,0.0
2019-09-13,1.0,-0.0,-0.0,-0.06740978651048556,-1.826714528622709,-0.8844511619119592,0.0
2019-09-16,1.0,-0.0,-0.0,-0.06780749471139318,-1.82664702326987,-0.8831595648232093,0.0
2019-09-17,1.0,-0.0,-0.0,-0.0682943421898031,-1.8277712687554328,-0.8833667183189085,0.0
2019-09-18,1.0,-0.0,-0.0,-0.08046281241728741,-1.8258403599652135,-0.8748440276779975,0.0
2019-09-19,1.0,-0.0,-0.0,-0.08164114199281527,-1.8234826999432783,-0.8763093212327472,0.0
2019-09-20,1.0,-0.0,-0.0,-0.10229423790414174,-1.8059362459301886,-0.8776785038237299,0.0
2019-09-23,1.0,-0.0,-0.0,-0.1099292122496877,-1.7942234167392208,-0.8812885641821553,0.0
