Date,IWF,IWM,LAC,MTUM,SPY,VLUE,VXX
2018-10-19,-1.080781514183731,-2.923069697538982,1.0,-0.0,-2.1120608679316173,-2.2773811760285554,0.0
2018-10-22,-1.0808858027587502,-2.907384817490851,1.0,-0.0,-2.115229426667918,-2.2799099183635168,0.0
2018-10-23,-1.092036063110443,-2.91087528174305,1.0,-0.0,-2.110443275732532,-2.278174305033809,0.0
2018-10-24,-1.0850285928564731,-2.900909346582919,1.0,-0.0,-2.108746601668698,-2.280022499296897,0.0
2018-10-25,-0.9772874157510848,-2.8104514818576307,1.0,-0.0,-2.207921706213646,-2.2370972209398947,0.0
2018-10-26,-0.9252214452214452,-2.8301165501165504,1.0,-0.0,-2.3035897435897437,-2.265174825174825,0.0
2018-10-29,-0.8640140324963073,-2.8382570162481535,1.0,-0.0,-2.2658788774002954,-2.263663220088626,0.0
2018-10-30,-0.878829954642229,-2.8455984448764235,1.0,-0.0,-2.272424326575951,-2.259927797833935,0.0
2018-10-31,-0.9384178114637612,-2.8443391757460916,1.0,-0.0,-2.3639981051634296,-2.3274277593557553,0.0
2018-11-01,-0.8972712680577849,-2.867623453875932,1.0,-0.0,-2.355112831649514,-2.321971485223303,0.0
2018-11-02,-0.9128326996197719,-2.89106463878327,1.0,-0.0,-2.3644486692015207,-2.337357414448669,0.0
2018-11-05,-0.9225128814902894,-3.1195996829171624,1.0,-0.0,-2.4946492271105827,-2.3720768925881885,0.0
2018-11-06,-0.9187928124689764,-3.1216122307157748,1.0,-0.0,-2.5041199245507797,-2.3830040702869058,0.0
2018-11-07,-0.9143791497373898,-3.118620552967991,1.0,-0.0,-2.498166683183034,-2.378654246358141,0.0
2018-11-08,-0.8153602846693684,-3.1539982208164474,1.0,-0.0,-2.4890777898586536,-2.4259167737471583,0.0
2018-11-09,-0.8293266832917706,-3.181945137157107,1.0,-0.0,-2.5119201995012466,-2.4519700748129676,0.0
2018-11-12,-0.8577273192185743,-3.1907538099621564,1.0,-0.0,-2.6499948859568376,-2.529610309911016,0.0
2018-11-13,-0.7672924405180203,-3.1533982531874307,1.0,-0.0,-2.625740387511294,-2.4927216142957533,0.0
2018-11-14,-0.7668508287292818,-3.1560020090406833,1.0,-0.0,-2.6275238573581117,-2.494726268206931,0.0
2018-11-15,-0.7628783323311285,-3.1566446181599526,1.0,-0.0,-2.6327921427139707,-2.4696331930246544,0.0
2018-11-16,-0.7484070091596974,-3.120569494225408,1.0,-0.0,-2.6168857029072083,-2.470230983671844,0.0
2018-11-19,-0.7494525184152897,-3.119749153892097,1.0,-0.0,-2.6156679275333468,-2.4694405733625326,0.0
2018-11-20,-0.6154907370910524,-3.0874063854946785,1.0,-0.0,-2.6222901064249116,-2.5290697674418605,0.0
2018-11-21,-0.6177609916715088,-3.0466782878171603,1.0,-0.0,-2.589386015882239,-2.430563625798954,0.0
2018-11-23,-0.619903381642512,-3.0116908212560385,1.0,-0.0,-2.599130434782609,-2.4311111111111114,0.0
2018-11-26,-0.6178571428571429,-3.017277992277992,1.0,-0.0,-2.592664092664093,-2.4248069498069498,0.0
2018-11-27,-0.5836930455635492,-3.027434052757794,1.0,-0.0,-2.5748681055155878,-2.4063309352517988,0.0
2018-11-28,-0.5829566221025295,-3.0543425988265844,1.0,-0.0,-2.573242281427335,-2.4077137635856496,0.0
2018-11-29,-0.5078695896571107,-2.977796514896009,1.0,-0.0,-2.513115982761851,-2.3697770282930484,0.0
2018-11-30,-0.5055367867867868,-2.9833896396396398,1.0,-0.0,-2.5176426426426426,-2.377815315315315,0.0
2018-12-03,-0.49929676511954996,-2.9845288326300987,1.0,-0.0,-2.5166432255039854,-2.375996249413971,0.0
2018-12-04,-0.4742777260018639,-2.9843429636533085,1.0,-0.0,-2.4984156570363463,-2.362628145386766,0.0
2018-12-06,-0.4340501792114695,-2.774462365591398,1.0,-0.0,-2.4876344086021502,-2.264426523297491,0.0
2018-12-07,-0.41775574583145564,-2.794231635872015,1.0,-0.0,-2.508517350157729,-2.2924740874267693,0.0
2018-12-10,-0.3192492519720736,-2.876235379454166,1.0,-0.0,-2.5817390515912595,-2.2896908151237643,0.0
2018-12-11,-0.3392954421645179,-2.8729798438351186,1.0,-0.0,-2.5914290902487744,-2.2756491737788265,0.0
2018-12-12,-0.33709193416386285,-2.8779667181958715,1.0,-0.0,-2.594616713649177,-2.2837137401109393,0.0
2018-12-13,-0.3355107965886409,-2.8642714570858283,1.0,-0.0,-2.5977136635819273,-2.2753583741607697,0.0
2018-12-14,-0.34580879021295874,-2.836248300860897,1.0,-0.0,-2.607068418667875,-2.272949705482555,0.0
2018-12-17,-0.29583295832958334,-2.830168301683017,1.0,-0.0,-2.568085680856808,-2.3060030600306005,0.0
2018-12-18,-0.25693767177941307,-2.784289387357035,1.0,-0.0,-2.536217749800514,-2.2886780742973665,0.0
2018-12-19,-0.24966716961036653,-2.789296174669388,1.0,-0.0,-2.5431791958817787,-2.2934232715008434,0.0
2018-12-20,-0.2437225636523266,-2.7399473222124673,1.0,-0.0,-2.5325724319578575,-2.2634767339771726,0.0
2018-12-21,-0.22642825992150023,-2.74295682511993,1.0,-0.0,-2.5404273877017007,-2.212472743131269,0.0
2018-12-24,-0.1661636630162973,-2.679141157195826,1.0,-0.0,-2.5220315598861776,-2.255669569716306,0.0
2018-12-26,-0.15768480013578884,-2.6877705168463035,1.0,-0.0,-2.4413137571076975,-2.1999490791818723,0.0
2018-12-27,-0.0,-2.63480412371134,1.0,-0.0,-2.3077938144329897,-2.304742268041237,0.0
2018-12-28,-0.0,-2.6341905703923505,1.0,-0.0,-2.3058028354764257,-2.3026706231454006,0.0
2018-12-31,-0.0,-2.6406533575317606,1.0,-0.0,-2.3062200956937797,-2.3026728262662925,0.0
2019-01-02,-0.0,-2.648742554599603,1.0,-0.0,-2.3155195234943746,-2.3084877564526805,0.0
2019-01-03,-0.0,-2.645678400264419,1.0,-0.0,-2.322095521401421,-2.29540571806313,0.0
2019-01-04,-0.0,-2.6424539877300615,1.0,-0.0,-2.250633946830266,-2.286952965235174,0.0
2019-01-07,-0.0,-2.5237794778768037,1.0,-0.0,-2.175329284643899,-2.1878697058127607,0.0
2019-01-08,-0.0,-2.483334646599953,1.0,-0.0,-2.2103065164289655,-2.1859585533054924,0.0
2019-01-09,-0.0,-2.4514957770936934,1.0,-0.0,-2.2214855158260325,-2.2203015234035837,0.0
2019-01-10,-0.0,-2.448730083609402,1.0,-0.0,-2.2209339012462532,-2.2180154598517117,0.0
2019-01-11,-0.0,-2.4254813406227718,1.0,-0.0,-2.2422945883844387,-2.2555265034466365,0.0
2019-01-14,-0.0,-2.423630895853118,1.0,-0.0,-2.240978157644824,-2.249287749287749,0.0
2019-01-15,-0.0,-2.4101729884145375,1.0,-0.0,-2.24377083002698,-2.281383907316299,0.0
2019-01-16,-0.0,-2.4054675118858952,1.0,-0.0,-2.2217115689381934,-2.2967511885895404,0.0
2019-01-17,-0.0,-2.399159663865546,1.0,-0.0,-2.2280006342159506,-2.3005390835579513,0.0
2019-01-18,-0.0,-2.4004819277108433,1.0,-0.0,-2.262008032128514,-2.369558232931727,0.0
2019-01-22,-0.0,-2.5028328611898014,1.0,-0.0,-2.429595067488752,-2.3995167472087986,0.0
2019-01-23,-0.0,-2.481715425531915,1.0,-0.0,-2.433261303191489,-2.396110372340426,0.0
2019-01-24,-0.0,-2.47341309405118,1.0,-0.0,-2.443668993020937,-2.3914091060152876,0.0
2019-01-25,-0.0,-2.338964346349745,1.0,-0.0,-2.633106960950764,-2.516893039049236,0.0
2019-01-28,-0.0,-2.2683050418039015,1.0,-0.0,-2.6858373448188497,-2.491090279537201,0.0
2019-01-29,-0.0,-2.208371936326118,1.0,-0.0,-2.690474185125916,-2.5236250315842668,0.0
2019-01-30,-0.0,-2.202134812573542,1.0,-0.0,-2.683140023533367,-2.519415027735754,0.0
2019-01-31,-0.0,-2.2220631578947367,1.0,-0.0,-2.6257684210526313,-2.5732210526315793,0.0
2019-02-01,-0.0,-2.2234617985125085,1.0,-0.0,-2.6445233265720085,-2.583671399594321,0.0
2019-02-04,-0.0,-2.2322526315789473,1.0,-0.0,-2.629557894736842,-2.559326315789474,0.0
2019-02-05,-0.0,-2.1915037086985842,1.0,-0.0,-2.62618004045853,-2.611176668914363,0.0
2019-02-06,-0.0,-2.1774873524451936,1.0,-0.0,-2.6261382799325466,-2.6280775716694773,0.0
2019-02-07,-0.0,-2.175870499957845,1.0,-0.0,-2.6274344490346513,-2.6277716887277633,0.0
2019-02-08,-0.0,-2.175609343263372,1.0,-0.0,-2.659952606635071,-2.6276235612728502,0.0
2019-02-11,-0.0,-2.082457895614474,1.0,-0.0,-2.6289811572452892,-2.626063031515758,0.0
2019-02-12,-0.0,-2.0918452779638312,1.0,-0.0,-2.6568151373074347,-2.6237441393168117,0.0
2019-02-13,-0.0,-2.12610118298515,1.0,-0.0,-2.655759711385183,-2.608020807114691,0.0
2019-02-14,-0.0,-2.022177588082685,1.0,-0.0,-2.7161268725416354,-2.6305130136413086,0.0
2019-02-15,-0.0,-2.101279494848787,1.0,-0.0,-2.6425722831505487,-2.564556331006979,0.0
2019-02-19,-0.0,-2.059349391606655,1.0,-0.0,-2.664597301547885,-2.5535965565764425,0.0
2019-02-20,-0.0,-2.078903792018546,1.0,-0.0,-2.653833416128498,-2.5467792680907433,0.0
2019-02-21,-0.0,-2.1214677351328555,1.0,-0.0,-2.709995782370308,-2.6037958667229018,0.0
2019-02-22,-0.0,-2.132109155827595,1.0,-0.0,-2.7622205219756863,-2.6069030009351355,0.0
2019-02-25,-0.0,-2.1274811772758384,1.0,-0.0,-2.7981690622861057,-2.630047912388775,0.0
2019-02-26,-0.0,-2.1183649086874894,1.0,-0.0,-2.7987711213517663,-2.6168288103771977,0.0
2019-02-27,-0.0,-2.128941297103307,1.0,-0.0,-2.813210287960352,-2.6026659830812617,0.0
2019-02-28,-0.0,-2.128949615713066,1.0,-0.0,-2.809479077711358,-2.6013663535439795,0.0
2019-03-01,-0.0,-2.133937735203558,1.0,-0.0,-2.8323640095791998,-2.5865549093397195,0.0
2019-03-04,-0.0,-2.124423175525551,1.0,-0.0,-2.8148179798325073,-2.6063066142539735,0.0
2019-03-05,-0.0,-2.108145223585958,1.0,-0.0,-2.8587245729980255,-2.6161702858123768,0.0
2019-03-06,-0.0,-2.1057009183850286,1.0,-0.0,-2.926442557615665,-2.631779587593138,0.0
2019-03-07,-0.0,-1.9979186540629608,1.0,-0.0,-3.0443153239094616,-2.630040759691267,0.0
2019-03-08,-0.0,-1.9870916050921392,1.0,-0.0,-3.2106293955310248,-2.7046203151428827,0.0
2019-03-11,-0.0,-1.9858392712185444,1.0,-0.0,-3.224587354559394,-2.8091458464868766,0.0
2019-03-12,-0.0,-1.8033035714285715,1.0,-0.0,-3.2101785714285715,-2.915,0.0
2019-03-13,-0.0,-1.8290882908829087,1.0,-0.0,-3.234452344523445,-2.936549365493655,0.0
2019-03-14,-0.0,-1.828267340128078,1.0,-0.0,-3.2435284567511498,-2.9477766753855867,0.0
2019-03-15,-0.0,-1.8325190010857764,1.0,-0.0,-3.251990589938473,-2.963626492942454,0.0
2019-03-18,-0.0,-1.903714655331732,1.0,-0.0,-3.3151912770282754,-3.02143781186472,0.0
2019-03-19,-0.0,-1.896453247351451,1.0,-0.0,-3.278765545831414,-3.037125748502994,0.0
2019-03-20,-0.0,-1.9177045852938461,1.0,-0.0,-3.2610941968816314,-3.0471445705323372,0.0
2019-03-21,-0.0,-1.9189513523493031,1.0,-0.0,-3.322994553678575,-2.9891073571494506,0.0
2019-03-22,-0.0,-1.875366837857667,1.0,-0.0,-3.382153338224505,-2.9133345561261925,0.0
2019-03-25,-0.0,-1.6136569462053976,1.0,-0.0,-3.5054337982249595,-2.9372396305017205,0.0
2019-03-26,-0.0,-1.6192584394023242,1.0,-0.0,-3.559859804464121,-3.044272274488102,0.0
2019-03-27,-0.0,-1.5745347337387139,1.0,-0.0,-3.590657822001106,-3.0479086051225357,0.0
2019-03-28,-0.0,-1.550339262791124,1.0,-0.0,-3.549147258389877,-3.069778103796075,0.0
2019-03-29,-0.0,-1.5250252548443384,1.0,-0.0,-3.5643309762145288,-3.0942235283313435,0.0
2019-04-01,-0.0,-1.557044515832951,1.0,-0.0,-3.5519045433685172,-3.069573198715007,0.0
2019-04-02,-0.0,-1.5720471715496591,1.0,-0.0,-3.5796941219826794,-3.0614519992629443,0.0
2019-04-03,-0.0,-1.5659907834101383,1.0,-0.0,-3.614746543778802,-3.035852534562212,0.0
2019-04-04,-0.0,-1.5546622308474263,1.0,-0.0,-3.6363552351908326,-3.0501802051566402,0.0
2019-04-05,-0.0,-1.5373714920811337,1.0,-0.0,-3.655089376678707,-3.069371121607854,0.0
2019-04-08,-0.0,-1.577256453740343,1.0,-0.0,-3.7109478047861315,-3.1333144902958354,0.0
2019-04-09,-0.0,-1.5529735369439437,1.0,-0.0,-3.814094659963957,-3.11780328179835,0.0
2019-04-10,-0.0,-1.490824820279985,1.0,-0.0,-3.8481838819523273,-3.120034052213394,0.0
2019-04-11,-0.0,-1.4439712284686732,1.0,-0.0,-3.9205943592655688,-3.099848570887753,0.0
2019-04-12,-0.0,-1.44521261483095,1.0,-0.0,-3.926981721753954,-3.098399469646747,0.0
2019-04-15,-0.0,-1.4499810534293294,1.0,-0.0,-3.9128457749147407,-3.1105532398635845,0.0
2019-04-16,-0.0,-1.4562849294307094,1.0,-0.0,-3.909917590224496,-3.1060907454769344,0.0
2019-04-17,-0.0,-1.4322568316453277,1.0,-0.0,-4.0265622014141025,-3.0959296770494933,0.0
2019-04-18,-0.0,-1.453831417624521,1.0,-0.0,-4.031417624521072,-3.093199233716475,0.0
2019-04-22,-0.0,-1.477141203703704,1.0,-0.0,-4.051601080246914,-3.1163194444444446,0.0
2019-04-23,-0.0,-1.4839861084314103,1.0,-0.0,-4.051225159174224,-3.11171136407486,0.0
2019-04-24,-0.0,-1.449328214971209,1.0,-0.0,-4.016698656429942,-3.130902111324376,0.0
2019-04-25,-0.0,-1.426869113972708,1.0,-0.0,-4.044397463002114,-3.1385738996732653,0.0
2019-04-26,-0.0,-1.4279543054622252,1.0,-0.0,-4.048382451761544,-3.1234520495344147,0.0
2019-04-29,-0.0,-1.4361220756715123,1.0,-0.0,-4.06989506113411,-3.1214980263791277,0.0
2019-04-30,-0.0,-1.4248113024966131,1.0,-0.0,-4.115928004644862,-3.136055738339462,0.0
2019-05-01,-0.0,-1.3429490210914594,1.0,-0.0,-4.098174595668212,-3.016929915823323,0.0
2019-05-02,-0.0,-1.2935720248585474,1.0,-0.0,-4.040441517484463,-2.9415638623504314,0.0
2019-05-03,-0.0,-1.3241661246864258,1.0,-0.0,-4.030288952894175,-2.9366347672581994,0.0
2019-05-06,-0.0,-1.2759578012215436,1.0,-0.0,-4.038312048861743,-2.9398482324634463,0.0
2019-05-07,-0.0,-1.258463241398395,1.0,-0.0,-4.026196845309473,-2.9395812194447006,0.0
2019-05-08,-0.0,-1.2560708417016615,1.0,-0.0,-3.9381048018988496,-2.9348183312032132,0.0
2019-05-09,-0.0,-1.2547487048986639,1.0,-0.0,-3.9340179950922476,-2.8996637280741617,0.0
2019-05-10,-0.0,-1.2586848072562358,1.0,-0.0,-3.9220861678004537,-2.88952380952381,0.0
2019-05-13,-0.0,-1.2551011154439102,1.0,-0.0,-3.922916477736465,-2.8906320848825606,0.0
2019-05-14,-0.0,-1.1445578231292517,1.0,-0.0,-3.946204797708557,-2.860096670247046,0.0
2019-05-15,-0.0,-1.1560756075607561,1.0,-0.0,-4.005400540054005,-2.8393339333933394,0.0
2019-05-16,-0.0,-1.160136899936954,1.0,-0.0,-4.004503287399801,-2.8419346122669547,0.0
2019-05-17,-0.0,-1.1389441330681613,1.0,-0.008226360513469536,-4.015367926233955,-2.877327788826614,0.0
2019-05-20,-0.0,-1.1127941574249391,1.0,-0.03119646560274096,-4.000270489586152,-2.871968262555225,0.0
2019-05-21,-0.0,-1.0984020944298998,1.0,-0.0534440733050465,-3.9971111311727,-2.878757786404261,0.0
2019-05-22,-0.0,-1.110157889933376,1.0,-0.04198229442365611,-4.043898877429953,-2.930546682486082,0.0
2019-05-23,-0.0,-1.127504553734062,1.0,-0.06320582877959928,-4.010018214936248,-2.9068306010928966,0.0
2019-05-24,-0.0,-1.0706541380556558,1.0,-0.08736899168774846,-3.9870798698951933,-2.8899530177087094,0.0
2019-05-28,-0.0,-1.0784650112866818,1.0,-0.06961625282167043,-3.9888939051918735,-2.8924604966139955,0.0
2019-05-29,-0.0,-1.1214311528731478,1.0,-0.08230936031803397,-4.006324539212143,-2.8249909649439826,0.0
2019-05-30,-0.0,-1.1072178118441462,1.0,-0.07865681175289715,-4.05328953371658,-2.885664750433434,0.0
2019-05-31,-0.0,-1.12616226071103,1.0,-0.07137648131267092,-4.043664539653601,-2.874658158614403,0.0
2019-06-03,-0.0,-1.1314244422364736,1.0,-0.12537259506819617,-4.01354891157077,-2.7622617649715475,0.0
2019-06-04,-0.0,-1.076647243388615,1.0,-0.14863290004482296,-4.025638727028238,-2.7136709995517703,0.0
2019-06-05,-0.0,-1.0469828348964785,1.0,-0.2223500265439745,-4.04928331268802,-2.529375331799682,0.0
2019-06-06,-0.0,-1.1,1.0,-0.16255545696539486,-4.021295474711624,-2.5892635314995567,0.0
2019-06-07,-0.0,-1.1385063559322033,1.0,-0.17231638418079095,-3.958774717514124,-2.55808615819209,0.0
2019-06-10,-0.0,-1.1554931554931553,1.0,-0.18638118638118636,-3.877413127413127,-2.555809055809056,0.0
2019-06-11,-0.0,-1.1501812074604438,1.0,-0.22381331211880137,-3.903385485724388,-2.5620083090250154,0.0
2019-06-12,-0.0,-1.158866125044154,1.0,-0.2236842105263158,-3.8937654539032147,-2.554486047333098,0.0
2019-06-13,-0.0,-1.201926475786497,1.0,-0.25653941322021917,-3.8531283138918346,-2.52536231884058,0.0
2019-06-14,-0.0,-1.173717212752804,1.0,-0.2999205157643734,-3.8699991168418264,-2.487944890929966,0.0
2019-06-17,-0.0,-1.1615235408217244,1.0,-0.30365014988538175,-3.863251631105625,-2.488361840945159,0.0
2019-06-18,-0.0,-1.175088028169014,1.0,-0.30818661971830985,-3.841901408450704,-2.477640845070422,0.0
2019-06-19,-0.0,-1.139803784162579,1.0,-0.3453048353188507,-3.826471618780659,-2.4480553608969866,0.0
2019-06-20,-0.0,-1.1644207210360518,1.0,-0.3116030801540077,-3.8248162408120403,-2.4495974798739937,0.0
2019-06-21,-0.0,-1.1784747095308814,1.0,-0.30811566349261815,-3.8041408229230367,-2.4451821437931334,0.0
2019-06-24,-0.0,-1.1414937396024867,1.0,-0.31932405218457227,-3.793012871027055,-2.5019700551615442,0.0
2019-06-25,-0.0,-1.133199054207899,1.0,-0.32095630090200544,-3.797618005079254,-2.505473333917156,0.0
2019-06-26,-0.0,-1.1326656123704095,1.0,-0.2898436127218415,-3.7640133544192587,-2.5992795642242137,0.0
2019-06-27,-0.0,-1.1100061603449793,1.0,-0.319369884713544,-3.763970782363813,-2.60714600017601,0.0
2019-06-28,-0.0,-1.055956361076896,1.0,-0.3360021115607954,-3.7961464015484783,-2.610065106457857,0.0
2019-07-01,-0.0,-1.047832585949178,1.0,-0.3307834344500132,-3.8075265980831796,-2.6066121515870924,0.0
2019-07-02,-0.0,-1.0737841878462755,1.0,-0.3185295928238501,-3.790783572245185,-2.6111159968340516,0.0
2019-07-03,-0.0,-1.0406971600460053,1.0,-0.3424754489958418,-3.841458019994691,-2.6225780766168274,0.0
2019-07-05,-0.0,-1.0566004415011037,1.0,-0.3252980132450331,-3.8234878587196466,-2.624635761589404,0.0
2019-07-08,-0.0,-1.0487611321752932,1.0,-0.3355965082444229,-3.818269993827705,-2.614936954413191,0.0
2019-07-09,-0.0,-1.0338818973862536,1.0,-0.3355627915163249,-3.8114054387045675,-2.619730704919476,0.0
2019-07-10,-0.0,-1.0106598537573783,1.0,-0.327283939740992,-3.8374592546912165,-2.634393445511409,0.0
2019-07-11,-0.0,-0.976498340031452,1.0,-0.37296872269788567,-3.8091909837497813,-2.5780185217543248,0.0
2019-07-12,-0.0,-1.0038481721182437,1.0,-0.37047402483820185,-3.804705264999125,-2.566905719783103,0.0
2019-07-15,-0.0,-1.0124386825508058,1.0,-0.4007533286615277,-3.8208654519971974,-2.525578135949545,0.0
2019-07-16,-0.0,-0.9962016574585636,1.0,-0.3187154696132597,-3.763207872928177,-2.554385359116022,0.0
2019-07-17,-0.0,-1.002242732683516,1.0,-0.3203657379453118,-3.7470887604588974,-2.5561977055119467,0.0
2019-07-18,-0.0,-1.0027533987265531,1.0,-0.3333333333333333,-3.732231973842712,-2.5360523145758043,0.0
2019-07-19,-0.0,-1.0105952278404686,1.0,-0.33163924541304163,-3.744164010681368,-2.5276078904298394,0.0
2019-07-22,-0.0,-0.990602638158462,1.0,-0.31511337184240024,-3.7485990171566517,-2.5670316406586777,0.0
2019-07-23,-0.0,-1.0018130018130018,1.0,-0.3120089786756453,-3.747388414055081,-2.572131572131572,0.0
2019-07-24,-0.0,-0.9970812945317196,1.0,-0.33470684178899474,-3.7170572581337455,-2.535496609151,0.0
2019-07-25,-0.0,-0.9451433461703038,1.0,-0.3641420624732563,-3.7419768934531454,-2.5066324347454003,0.0
2019-07-26,-0.0,-0.9234318919842762,1.0,-0.3627585028200308,-3.750042727738848,-2.5093146470688774,0.0
2019-07-29,-0.0,-0.8782869379014989,1.0,-0.36890792291220553,-3.7566595289079223,-2.5614561027837257,0.0
2019-07-30,-0.0,-0.8791246366900325,1.0,-0.3773294580270132,-3.7355103436484867,-2.556505385535989,0.0
2019-07-31,-0.0,-0.7795878471939399,1.0,-0.28361977681844097,-3.6560234584996336,-2.4260812902174798,0.0
2019-08-01,-0.0,-0.8093965168084244,1.0,-0.2528959092750101,-3.6435803969218306,-2.394491697043337,0.0
2019-08-02,-0.0,-0.774599081311951,1.0,-0.27665404142154887,-3.6098799258602625,-2.3975340478684823,0.0
2019-08-05,-0.0,-0.7657244100829508,1.0,-0.27140211001046954,-3.631634050092615,-2.384714504308609,0.0
2019-08-06,-0.0,-0.7719284481405932,1.0,-0.25866938647418797,-3.468852973481877,-2.3461478110779854,0.0
2019-08-07,-0.0,-0.8321661814462192,1.0,-0.20528759147061135,-3.4444881579982685,-2.3864190730978048,0.0
2019-08-08,-0.0,-0.8318249783583852,1.0,-0.20657905091681752,-3.4461320531990247,-2.3851420476902496,0.0
2019-08-09,-0.0,-0.7921632780244605,1.0,-0.1836098776972813,-3.4050790683181424,-2.409129859001324,0.0
2019-08-12,-0.0,-0.7796610169491525,1.0,-0.20401181775773594,-3.4140102627896125,-2.3771575182708755,0.0
2019-08-13,-0.0,-0.8150514998872266,1.0,-0.14788361777309977,-3.3186978422674986,-2.236523569656417,0.0
2019-08-14,-0.0,-0.8471494837647763,1.0,-0.14409696244201706,-3.2789166541972166,-2.211506808319617,0.0
2019-08-15,-0.0,-0.8967974091399784,1.0,-0.19877653832313782,-3.1206189276718246,-1.9805685498380714,0.0
2019-08-16,-0.0,-0.8842589266470291,1.0,-0.20569006394137507,-3.112723615202241,-1.9817515626122564,0.0
2019-08-19,-0.0,-0.8369867904319885,1.0,-0.21792217065333808,-3.128454123527311,-1.956943948589789,0.0
2019-08-20,-0.0,-0.824857564887107,1.0,-0.2470985439966238,-3.057607090103397,-1.904269536470423,0.0
2019-08-21,-0.0,-0.8443526170798898,1.0,-0.13044077134986226,-3.037465564738292,-1.874724517906336,0.0
2019-08-22,-0.0,-0.8517241379310345,1.0,-0.12586206896551724,-3.053172413793104,-1.865793103448276,0.0
2019-08-23,-0.0,-0.8417760670836483,1.0,-0.13107430063921918,-3.036359887277476,-1.8641143721217952,0.0
2019-08-26,-0.0,-0.8071712610365978,1.0,-0.13129338815124353,-2.9950124688279303,-1.8064298712677764,0.0
2019-08-27,-0.0,-0.7989112171516903,1.0,-0.12460514819544324,-2.985953357080449,-1.811344848444116,0.0
2019-08-28,-0.0,-0.7914485165794066,1.0,-0.12317089542220433,-2.9853671633776346,-1.8123238018525978,0.0
2019-08-29,-0.0,-0.7588723717691175,1.0,-0.13131110218293826,-2.992701218695594,-1.813244944422124,0.0
2019-08-30,-0.0,-0.7118030412744389,1.0,-0.13626489368705155,-2.977091699032322,-1.7576196432097955,0.0
2019-09-03,-0.0,-0.7232401792776166,1.0,-0.14388346954916953,-2.987938307408384,-1.7360928025309783,0.0
2019-09-04,-0.0,-0.7010010537407798,1.0,-0.15878556375131717,-2.9836011591148575,-1.7424262381454163,0.0
2019-09-05,-0.0,-0.7448747152619589,1.0,-0.17305564594858444,-2.9342011064106734,-1.6561666124308492,0.0
2019-09-06,-0.0,-0.7193513096080829,1.0,-0.2099234184953987,-2.9245768710985263,-1.5816333097367912,0.0
2019-09-09,-0.0,-0.7601608141214901,1.0,-0.19498712230667756,-2.8241723726364723,-1.5024813116401785,0.0
2019-09-10,-0.0,-0.7359307359307359,1.0,-0.2509567726959031,-2.8428383210991908,-1.4441934876717486,0.0
2019-09-11,-0.0,-0.7571739807033925,1.0,-0.2633675692499222,-2.8019296607531903,-1.4022408963585435,0.0
2019-09-12,-0.0,-0.8115633034426538,1.0,-0.24688029096381767,-2.8117514266006145,-1.4005769110177462,0.0
