Date,IWF,IWM,MTUM,OHI,SPY,VLUE,VXX
2018-12-19,-0.0,-0.5661448991793032,-0.0,1.0,-0.6782977335724768,-0.47312353932278933,0.0
2018-12-20,-0.0,-0.5551351351351351,-0.0,1.0,-0.6797297297297298,-0.46783783783783783,0.0
2018-12-21,-0.0,-0.5543104374932818,-0.0,1.0,-0.6810168762764699,-0.45197785660539613,0.0
2018-12-24,-0.0,-0.5349655944951193,-0.0,1.0,-0.6713607510535019,-0.4607670560623033,0.0
2018-12-26,-0.0,-0.5359289470859718,-0.0,1.0,-0.6811205323602018,-0.4662444993023505,0.0
2018-12-27,-0.0,-0.5081268041505215,-0.0,1.0,-0.6320703196109536,-0.46038020440537797,0.0
2018-12-28,-0.0,-0.5101993087856975,-0.0,1.0,-0.6304861887067017,-0.45783852610243486,0.0
2018-12-31,-0.0,-0.5092128173809091,-0.0,1.0,-0.6310455053405754,-0.4585618129369266,0.0
2019-01-02,-0.0,-0.5083737958611378,-0.0,1.0,-0.6284890816088075,-0.4596629709448758,0.0
2019-01-03,-0.0,-0.5173238067719143,-0.0,1.0,-0.669100843205758,-0.4403845648690536,0.0
2019-01-04,-0.0,-0.5272045520098592,-0.0,1.0,-0.6450166504968927,-0.44987807116448597,0.0
2019-01-07,-0.0,-0.5027912839906357,-0.0,1.0,-0.6375961513724885,-0.43219881145326855,0.0
2019-01-08,-0.0,-0.492312036347768,-0.0,1.0,-0.6445054804014683,-0.43014092460918446,0.0
2019-01-09,-0.0,-0.5006699994846158,-0.0,1.0,-0.6472968097716848,-0.4289542854197804,0.0
2019-01-10,-0.0,-0.4994591253283882,-0.0,1.0,-0.6479163447174574,-0.4282439602328337,0.0
2019-01-11,-0.0,-0.47727856885827374,-0.0,1.0,-0.6499768673212357,-0.44304220428725644,0.0
2019-01-14,-0.0,-0.478266457599671,-0.0,1.0,-0.6496414158291135,-0.44258797522042004,0.0
2019-01-15,-0.0,-0.47573115209506905,-0.0,1.0,-0.6493042158602772,-0.44717956632456207,0.0
2019-01-16,-0.0,-0.478119810959254,-0.0,1.0,-0.630885170519862,-0.445599693447439,0.0
2019-01-17,-0.0,-0.484679524545708,-0.0,1.0,-0.6186734926628988,-0.43105152444433187,0.0
2019-01-18,-0.0,-0.4773318374215922,-0.0,1.0,-0.6175735631597736,-0.4549441582946606,0.0
2019-01-22,-0.0,-0.4638932295002178,-0.0,1.0,-0.7229551451187336,-0.37482388503214903,0.0
2019-01-23,-0.0,-0.4530577750460971,-0.0,1.0,-0.7305623847572219,-0.3773304650686335,0.0
2019-01-24,-0.0,-0.4529340949258472,-0.0,1.0,-0.7302835480648548,-0.3781921569631926,0.0
2019-01-25,-0.0,-0.42309484365293026,-0.0,1.0,-0.8308656036446469,-0.33456719817767655,0.0
2019-01-28,-0.0,-0.4216125708397733,-0.0,1.0,-0.8234672849046883,-0.3308861411643483,0.0
2019-01-29,-0.0,-0.4155837445423308,-0.0,1.0,-0.8226935696385667,-0.34523471206758466,0.0
2019-01-30,-0.0,-0.4135262709897083,-0.0,1.0,-0.821300523614228,-0.3445278444117723,0.0
2019-01-31,-0.0,-0.4334923687957435,-0.0,1.0,-0.7380910748632379,-0.3263557565008867,0.0
2019-02-01,-0.0,-0.43347177742193754,-0.0,1.0,-0.7447958366693355,-0.3237339871897518,0.0
2019-02-04,-0.0,-0.43089903251067274,-0.0,1.0,-0.7810644908682143,-0.3140930103316746,0.0
2019-02-05,-0.0,-0.44281368821292777,-0.0,1.0,-0.7882382762991128,-0.3038276299112801,0.0
2019-02-06,-0.0,-0.4588961984633154,-0.0,1.0,-0.769572640988299,-0.28245367347963646,0.0
2019-02-07,-0.0,-0.46120408060706564,-0.0,1.0,-0.7762199105482687,-0.2752650886979245,0.0
2019-02-08,-0.0,-0.4630030181086519,-0.0,1.0,-0.7846830985915493,-0.26737927565392355,0.0
2019-02-11,-0.0,-0.4517642311281495,-0.0,1.0,-0.7843072965270247,-0.2860349567454412,0.0
2019-02-12,-0.0,-0.4450145889928564,-0.0,1.0,-0.7804859643827347,-0.28984304255961363,0.0
2019-02-13,-0.0,-0.4778415977235601,-0.0,1.0,-0.8341676766612215,-0.3227327817884808,0.0
2019-02-14,-0.0,-0.44141689373297005,-0.0,1.0,-0.8748710351578001,-0.3291711859474617,0.0
2019-02-15,-0.0,-0.4352959822489896,-0.0,1.0,-0.8761655704361148,-0.33005784927490295,0.0
2019-02-19,-0.0,-0.4198916919825651,-0.0,1.0,-0.8926958129705456,-0.32907145687491746,0.0
2019-02-20,-0.0,-0.42463940717215826,-0.0,1.0,-0.8983723699880904,-0.32356755326187636,0.0
2019-02-21,-0.0,-0.41269040921394834,-0.0,1.0,-0.9077012897404597,-0.3333687171593865,0.0
2019-02-22,-0.0,-0.4086432534310212,-0.0,1.0,-0.9196198667409945,-0.32629874439223805,0.0
2019-02-25,-0.0,-0.40424568506285957,-0.0,1.0,-0.9300554016620498,-0.32924035797997014,0.0
2019-02-26,-0.0,-0.4045341929296428,-0.0,1.0,-0.9357966806084664,-0.32368063510669476,0.0
2019-02-27,-0.0,-0.4033512707123448,-0.0,1.0,-0.9359582289946188,-0.32465768021737973,0.0
2019-02-28,-0.0,-0.40276704075920344,-0.0,1.0,-0.9345293631541065,-0.32844613867192707,0.0
2019-03-01,-0.0,-0.4042643923240939,-0.0,1.0,-0.9357942430703625,-0.3251865671641791,0.0
2019-03-04,-0.0,-0.3875788061703554,-0.0,1.0,-0.9418913480885311,-0.35329309188464114,0.0
2019-03-05,-0.0,-0.3751448669918874,-0.0,1.0,-0.966040481901733,-0.35401450017518793,0.0
2019-03-06,-0.0,-0.3695850800816941,-0.0,1.0,-0.9654412555089756,-0.35230570783618187,0.0
2019-03-07,-0.0,-0.35709883985746055,-0.0,1.0,-0.9823969134313961,-0.3398172708517536,0.0
2019-03-08,-0.0,-0.34452574525745255,-0.0,1.0,-1.0312466124661246,-0.3342547425474255,0.0
2019-03-11,-0.0,-0.3440013129821106,-0.0,1.0,-1.034575195579627,-0.3567755347666721,0.0
2019-03-12,-0.0,-0.29665903385107734,-0.0,1.0,-1.0502662289292906,-0.4119237454134135,0.0
2019-03-13,-0.0,-0.3132387054015244,-0.0,1.0,-1.046835303214404,-0.4014415111012924,0.0
2019-03-14,-0.0,-0.30586947598850733,-0.0,1.0,-1.0454508140648515,-0.3850321521411958,0.0
2019-03-15,-0.0,-0.29442097756322344,-0.0,1.0,-1.047616435350266,-0.4008448077239563,0.0
2019-03-18,-0.0,-0.3076071922544952,-0.0,1.0,-1.0531673582295988,-0.4054771784232365,0.0
2019-03-19,-0.0,-0.30467596847411366,-0.0,1.0,-1.0629403737432812,-0.41735594730832426,0.0
2019-03-20,-0.0,-0.3069947825116487,-0.0,1.0,-1.0631399793532545,-0.4199938617784102,0.0
2019-03-21,-0.0,-0.3103295608622264,-0.0,1.0,-1.079802982927032,-0.37696117767508786,0.0
2019-03-22,-0.0,-0.30600801816703577,-0.0,1.0,-1.1046847402506377,-0.39289018475426835,0.0
2019-03-25,-0.0,-0.23916301271021814,-0.0,1.0,-1.1403396791918743,-0.3956541044569018,0.0
2019-03-26,-0.0,-0.25576730190571717,-0.0,1.0,-1.1291931349604367,-0.4011478881087707,0.0
2019-03-27,-0.0,-0.2508073496659243,-0.0,1.0,-1.1334910913140313,-0.3996380846325167,0.0
2019-03-28,-0.0,-0.24072327916135117,-0.0,1.0,-1.1170891341727216,-0.41549725442342894,0.0
2019-03-29,-0.0,-0.24937426998164525,-0.0,1.0,-1.1196951999555036,-0.41192502363868955,0.0
2019-04-01,-0.0,-0.2588759042849193,-0.0,1.0,-1.1220089037284362,-0.4015303283249861,0.0
2019-04-02,-0.0,-0.27284345047923325,-0.0,1.0,-1.1404917349631893,-0.3648562300319489,0.0
2019-04-03,-0.0,-0.27455394363848595,-0.0,1.0,-1.1335389917180814,-0.37107442610193986,0.0
2019-04-04,-0.0,-0.2727954659109852,-0.0,1.0,-1.1484691893093295,-0.3569761626937823,0.0
2019-04-05,-0.0,-0.27605594792964966,-0.0,1.0,-1.1477080736740064,-0.3459354660019388,0.0
2019-04-08,-0.0,-0.27138585903327617,-0.0,1.0,-1.1508498975693484,-0.3461602347599801,0.0
2019-04-09,-0.0,-0.26238271570565475,-0.0,1.0,-1.1890748113706602,-0.3327115293593563,0.0
2019-04-10,-0.0,-0.259729767377072,-0.0,1.0,-1.1862654965872685,-0.3399080651901379,0.0
2019-04-11,-0.0,-0.25545145279125536,-0.0,1.0,-1.1973955719145615,-0.33561987619206957,0.0
2019-04-12,-0.0,-0.2582816308442278,-0.0,1.0,-1.1790660314646575,-0.33242853977398623,0.0
2019-04-15,-0.0,-0.2623633235277793,-0.0,1.0,-1.1696453349614253,-0.34312038630182606,0.0
2019-04-16,-0.0,-0.25430665007604036,-0.0,1.0,-1.165546799391677,-0.34525093322272915,0.0
2019-04-17,-0.0,-0.24640828600066822,-0.0,1.0,-1.2122452388907452,-0.32562089319523335,0.0
2019-04-18,-0.0,-0.27313877642825013,-0.0,1.0,-1.2250618533513271,-0.3133153396311291,0.0
2019-04-22,-0.0,-0.2640092923111791,-0.0,1.0,-1.2394469941639752,-0.32956541447107485,0.0
2019-04-23,-0.0,-0.2654688919164396,-0.0,1.0,-1.2349284741144413,-0.33795980926430513,0.0
2019-04-24,-0.0,-0.25115584122688317,-0.0,1.0,-1.235312359043753,-0.3326567433468651,0.0
2019-04-25,-0.0,-0.2589745755553679,-0.0,1.0,-1.2331559534870624,-0.3234225863670918,0.0
2019-04-26,-0.0,-0.25597202244972783,-0.0,1.0,-1.2351580787996728,-0.32921566968440646,0.0
2019-04-29,-0.0,-0.2546818592057762,-0.0,1.0,-1.2356441787003611,-0.3300428700361011,0.0
2019-04-30,-0.0,-0.247531196061232,-0.0,1.0,-1.2505588410061967,-0.3314563821057695,0.0
2019-05-01,-0.0,-0.24702288348937856,-0.0,1.0,-1.237292450428535,-0.344270641812576,0.0
2019-05-02,-0.0,-0.24302867636671846,-0.0,1.0,-1.2363610679474502,-0.34586806046051705,0.0
2019-05-03,-0.0,-0.2535982389795112,-0.0,1.0,-1.2268724953434555,-0.341677484901507,0.0
2019-05-06,-0.0,-0.23506043445186375,-0.0,1.0,-1.232890992590088,-0.3495055363029329,0.0
2019-05-07,-0.0,-0.23278143830602013,-0.0,1.0,-1.2360477558146084,-0.34698991946837865,0.0
2019-05-08,-0.0,-0.24693187218696713,-0.0,1.0,-1.1923625283050516,-0.35623829358977943,0.0
2019-05-09,-0.0,-0.24147719288384248,-0.0,1.0,-1.2127821028076782,-0.35622944830105957,0.0
2019-05-10,-0.0,-0.2420281690140845,-0.0,1.0,-1.223661971830986,-0.3512112676056338,0.0
2019-05-13,-0.0,-0.23876523060472182,-0.0,1.0,-1.223344683006444,-0.35188676590595713,0.0
2019-05-14,-0.0,-0.18837021122241135,-0.0,1.0,-1.2425011858589805,-0.3593850274840258,0.0
2019-05-15,-0.0,-0.18812655329368072,-0.0,1.0,-1.2561782692468795,-0.34813325514506716,0.0
2019-05-16,-0.0,-0.18972067039106144,-0.0,1.0,-1.2549441340782124,-0.34863128491620116,0.0
2019-05-17,-0.0,-0.1781605986151441,-0.0,1.0,-1.2441366986821534,-0.369723028813938,0.0
2019-05-20,-0.0,-0.1742174859119567,-0.0,1.0,-1.2454667187412822,-0.3700273391731295,0.0
2019-05-21,-0.0,-0.17573432643575168,-0.0,1.0,-1.2513650491417692,-0.37300142805140984,0.0
2019-05-22,-0.0,-0.16760902424004925,-0.0,1.0,-1.2605665341767898,-0.37090634271958794,0.0
2019-05-23,-0.0,-0.16593947530346254,-0.0,1.0,-1.2705990938076859,-0.36032332046764,0.0
2019-05-24,-0.0,-0.15183027126488055,-0.0,1.0,-1.2767013298391368,-0.35939111767821796,0.0
2019-05-28,-0.0,-0.14624627136126678,-0.0,1.0,-1.2804493880850827,-0.361071617741351,0.0
2019-05-29,-0.0,-0.14120331719263093,-0.0,1.0,-1.2809317081315745,-0.3607725274113653,0.0
2019-05-30,-0.0,-0.14192991252994597,-0.0,1.0,-1.2848905231489218,-0.35885007521310375,0.0
2019-05-31,-0.0,-0.1371369698994793,-0.0,1.0,-1.2870548269428899,-0.36034305126277394,0.0
2019-06-03,-0.0,-0.14644351464435149,-0.0,1.0,-1.3027238216631107,-0.32173238382886754,0.0
2019-06-04,-0.0,-0.14461103566776598,-0.0,1.0,-1.3143308483219245,-0.3124463043538509,0.0
2019-06-05,-0.0,-0.14652435686918444,-0.0,1.0,-1.3317733990147784,-0.25842911877394636,0.0
2019-06-06,-0.0,-0.13658616634302437,-0.0,1.0,-1.3425867680441976,-0.25583239887317777,0.0
2019-06-07,-0.0,-0.15238823497282683,-0.0,1.0,-1.3244394680066636,-0.2541169402190239,0.0
2019-06-10,-0.0,-0.15361749706836836,-0.0,1.0,-1.3146254329269955,-0.25885625460197986,0.0
2019-06-11,-0.0,-0.15232803219007474,-0.014671666712287522,1.0,-1.3223934524950045,-0.24785810089508117,0.0
2019-06-12,-0.0,-0.15891812065853525,-0.01876059727615818,1.0,-1.3155390253240717,-0.2415905485970574,0.0
2019-06-13,-0.0,-0.1585159742667103,-0.022707447388507253,1.0,-1.3052829571475302,-0.2394777014502235,0.0
2019-06-14,-0.0,-0.15747495644599302,-0.02041594076655052,1.0,-1.303816419860627,-0.24041811846689892,0.0
2019-06-17,-0.0,-0.1535367808907851,-0.022446262126688227,1.0,-1.3106062664746325,-0.23090301366884972,0.0
2019-06-18,-0.0,-0.176600743006993,-0.017127403846153848,1.0,-1.316597465034965,-0.22131774475524474,0.0
2019-06-19,-0.0,-0.14729439874019168,-0.04724281176183106,1.0,-1.304254568162689,-0.21633949661969534,0.0
2019-06-20,-0.0,-0.15347937442101248,-0.05081466950029971,1.0,-1.301890905127786,-0.21843496267233395,0.0
2019-06-21,-0.0,-0.15614780902550685,-0.051831262262916934,1.0,-1.2968715936341835,-0.22026923915413124,0.0
2019-06-24,-0.0,-0.13883217639853,-0.06086838165237512,1.0,-1.2754865931672792,-0.24701238600789438,0.0
2019-06-25,-0.0,-0.1398555661534269,-0.05883635372666576,1.0,-1.2770404687287098,-0.24943452786483172,0.0
2019-06-26,-0.0,-0.1366318780394514,-0.056089831156767384,1.0,-1.2768154745642313,-0.2625539588000656,0.0
2019-06-27,-0.0,-0.1390953726307705,-0.07320953452011959,1.0,-1.2878185259346626,-0.24283402364429327,0.0
2019-06-28,-0.0,-0.12703324387973056,-0.07322416342625554,1.0,-1.2956624130565748,-0.24242839147817513,0.0
2019-07-01,-0.0,-0.12469216877360038,-0.07439938707382476,1.0,-1.2988562359765774,-0.23832977617249493,0.0
2019-07-02,-0.0,-0.13386793224777022,-0.07184354799116274,1.0,-1.2892834738019257,-0.23255052778005073,0.0
2019-07-03,-0.0,-0.1218700561889695,-0.08371065408324696,1.0,-1.2914189078610006,-0.2306202607604604,0.0
2019-07-05,-0.0,-0.09518242618672176,-0.09730302865532055,1.0,-1.29046816377576,-0.23579468218150185,0.0
2019-07-08,-0.0,-0.09170056956875508,-0.10246813127203688,1.0,-1.288120423108218,-0.22994304312449143,0.0
2019-07-09,-0.0,-0.08477518034387374,-0.10302652275315942,1.0,-1.2902587188805121,-0.23387752888213917,0.0
2019-07-10,-0.0,-0.05158569227025712,-0.0937897098980723,1.0,-1.3201935815286454,-0.23808365101251794,0.0
2019-07-11,-0.0,-0.05042062268387027,-0.09659444399361626,1.0,-1.3213503205388297,-0.23660364088831184,0.0
2019-07-12,-0.0,-0.07469978165938865,-0.09448689956331877,1.0,-1.3352347161572051,-0.2248362445414847,0.0
2019-07-15,-0.0,-0.07281698972219951,-0.09808892887325862,1.0,-1.337340857664731,-0.21796025190152937,0.0
2019-07-16,-0.0,-0.08311525460691309,-0.11604514229636897,1.0,-1.3286446407152983,-0.198179042634391,0.0
2019-07-17,-0.0,-0.08377605230894973,-0.11502520092630432,1.0,-1.3266584933932708,-0.19896471870317395,0.0
2019-07-18,-0.0,-0.08435440832108045,-0.11727386592604694,1.0,-1.3305287807003212,-0.19073680771115833,0.0
2019-07-19,-0.0,-0.08561000190668155,-0.12303543703865116,1.0,-1.323618336828916,-0.1915942581646828,0.0
2019-07-22,-0.0,-0.09051594361571097,-0.12878062132201998,1.0,-1.338250992199261,-0.1795812234843301,0.0
2019-07-23,-0.0,-0.08577337542179167,-0.126374224447589,1.0,-1.329351257211277,-0.17973767279851965,0.0
2019-07-24,-0.0,-0.0860001631365725,-0.12692025340547594,1.0,-1.3284754887299817,-0.1775741591669159,0.0
2019-07-25,-0.0,-0.07556339940266087,-0.13002986695628563,1.0,-1.3412707032310616,-0.1683138745587836,0.0
2019-07-26,-0.0,-0.07346196640343022,-0.12977285679394285,1.0,-1.343998480284404,-0.16654454666341015,0.0
2019-07-29,-0.0,-0.07213221525685908,-0.13267659909359822,1.0,-1.3369426578740264,-0.1720263779207034,0.0
2019-07-30,-0.0,-0.07205157375805839,-0.13749390541199413,1.0,-1.322363074922802,-0.1767701392274771,0.0
2019-07-31,-0.0,-0.07650879566982409,-0.13726657645466847,1.0,-1.3189986468200272,-0.17358592692828148,0.0
2019-08-01,-0.0,-0.09278934311293281,-0.14440189839283787,1.0,-1.2990777693884155,-0.1603117247330385,0.0
2019-08-02,-0.0,-0.08458864426419468,-0.15317038993236143,1.0,-1.3014363092511252,-0.15559567759842627,0.0
2019-08-05,-0.0,-0.0805430595587641,-0.147374942757859,1.0,-1.3139024324542736,-0.15192737655900654,0.0
2019-08-06,-0.0,-0.08374867444326618,-0.1555673382820785,1.0,-1.2545334040296925,-0.15723753976670202,0.0
2019-08-07,-0.0,-0.08967614011896893,-0.1437144745538665,1.0,-1.2490945142101786,-0.16129543952412428,0.0
2019-08-08,-0.0,-0.08990340082043138,-0.14653963212915178,1.0,-1.2505226941908163,-0.15956067222442769,0.0
2019-08-09,-0.0,-0.09872098022355977,-0.14622742906276873,1.0,-1.281841143594153,-0.1602267841788478,0.0
2019-08-12,-0.0,-0.09336912751677852,-0.15940939597315437,1.0,-1.2915973154362417,-0.14018791946308726,0.0
2019-08-13,-0.0,-0.07208437056666399,-0.15720442195990256,1.0,-1.300168634064081,-0.14727374929735806,0.0
2019-08-14,-0.0,-0.07954212697990151,-0.15567682683348863,1.0,-1.2910688140556368,-0.1357380540396646,0.0
2019-08-15,-0.0,-0.10150503860751212,-0.17003010077215025,1.0,-1.2565371024734981,-0.08938620599397984,0.0
2019-08-16,-0.0,-0.10188748396554885,-0.17120867038404147,1.0,-1.2529647372967878,-0.09180868609125893,0.0
2019-08-19,-0.0,-0.10098103335513409,-0.17075212557226946,1.0,-1.2550686723348594,-0.08928711576193592,0.0
2019-08-20,-0.0,-0.102335522886039,-0.17881347096236053,1.0,-1.2472891252215619,-0.07817224481284538,0.0
2019-08-21,-0.0,-0.10361790733992712,-0.19297241020301925,1.0,-1.2383914627798023,-0.06782925559604373,0.0
2019-08-22,-0.0,-0.1062402496099844,-0.18676547061882476,1.0,-1.2352314092563703,-0.07186687467498701,0.0
2019-08-23,-0.0,-0.10457397235310961,-0.18381797828860022,1.0,-1.2371332621768671,-0.07778616614167079,0.0
2019-08-26,-0.0,-0.0889535782369004,-0.18594466484620534,1.0,-1.2375444381472511,-0.06368179710443608,0.0
2019-08-27,-0.0,-0.08548196181359682,-0.18285214348206472,1.0,-1.235113993103803,-0.06975966239514178,0.0
2019-08-28,-0.0,-0.08522464103751735,-0.1811538263599403,1.0,-1.235680098811178,-0.07114919458597087,0.0
2019-08-29,-0.0,-0.08516102521957986,-0.1848322974985875,1.0,-1.2354512301607683,-0.06271508552057116,0.0
2019-08-30,-0.0,-0.08583273620636708,-0.18714812160917188,1.0,-1.2292199815743678,-0.056914730269218956,0.0
2019-09-03,-0.0,-0.09112550234213018,-0.1955614713185041,1.0,-1.2191875495942868,-0.05383059871502802,0.0
2019-09-04,-0.0,-0.06536065027308392,-0.20705659119464603,1.0,-1.2228518679966152,-0.06889920254365497,0.0
2019-09-05,-0.0,-0.06482191220808421,-0.19643313403853033,1.0,-1.230824262864735,-0.06300781848842557,0.0
2019-09-06,-0.0,-0.05784576163161249,-0.20790312300828553,1.0,-1.2433652007648184,-0.0402804333970682,0.0
2019-09-09,-0.0,-0.05710789312665715,-0.2080104017948195,1.0,-1.2430654701203345,-0.041275749541097285,0.0
2019-09-10,-0.0,-0.056998630206483686,-0.2259905636446654,1.0,-1.225584698899092,-0.028080767084369133,0.0
2019-09-11,-0.0,-0.03327044666530696,-0.27210381399143385,1.0,-1.2441107485213134,-0.0,0.0
2019-09-12,-0.0,-0.031109072842620194,-0.27340823970037453,1.0,-1.2432928227470763,-0.0,0.0
