Date,IWF,IWM,MTUM,SPY,VLUE,VXX,ZS
2018-12-18,-0.2320929049758413,-2.063660252606595,-0.0,-2.8927693481393573,-2.2881240993472916,0.0,1.0
2018-12-19,-0.2525698751168125,-2.0624415937473453,-0.0,-2.889813949536998,-2.2905445586611166,0.0,1.0
2018-12-20,-0.24613826285135476,-2.01131088039166,-0.0,-2.915928083059002,-2.267578289862412,0.0,1.0
2018-12-21,-0.22880507343124165,-2.0044225634178905,-0.0,-2.9110480640854473,-2.200183578104139,0.0,1.0
2018-12-24,-0.1724450300584699,-1.9383183727250268,-0.0,-2.8854484064893358,-2.239067775673228,0.0,1.0
2018-12-26,-0.18508196721311476,-2.027377049180328,-0.0,-2.789180327868853,-2.1950819672131145,0.0,1.0
2018-12-27,-0.08969770806365644,-1.8998705550902308,-0.0,-2.4577019721312725,-2.167136221731516,0.0,1.0
2018-12-28,-0.08635499809958191,-1.904903078677309,-0.0,-2.451615355378183,-2.1587229190421895,0.0,1.0
2018-12-31,-0.09078467153284671,-1.8992548661800488,-0.0,-2.4524026763990268,-2.160888077858881,0.0,1.0
2019-01-02,-0.0744097486671744,-1.9056359482102057,-0.0,-2.455217060167555,-2.1808073115003808,0.0,1.0
2019-01-03,-0.09125475285171103,-1.8979467680608364,-0.0,-2.463954372623574,-2.15148288973384,0.0,1.0
2019-01-04,-0.0,-1.9459010200226672,-0.0,-2.419871552701171,-2.1899508877975067,0.0,1.0
2019-01-07,-0.0,-1.8417245158933138,-0.0,-2.370843989769821,-2.094702228717574,0.0,1.0
2019-01-08,-0.0,-1.8112259755387303,-0.0,-2.3849009900990095,-2.0840128130460105,0.0,1.0
2019-01-09,-0.0,-1.7732558139534884,-0.0,-2.3848837209302327,-2.109375,0.0,1.0
2019-01-10,-0.0,-1.7662431941923773,-0.0,-2.3886751361161522,-2.1046098003629763,0.0,1.0
2019-01-11,-0.0,-1.7631521660256877,-0.0,-2.3882882229156084,-2.1049270735070027,0.0,1.0
2019-01-14,-0.0,-1.7695936139332367,-0.0,-2.3981857764876633,-2.08911465892598,0.0,1.0
2019-01-15,-0.0,-1.7571055684454757,-0.0,-2.400087006960557,-2.09338747099768,0.0,1.0
2019-01-16,-0.0,-1.7510863267670915,-0.0,-2.3672508690614134,-2.1238412514484355,0.0,1.0
2019-01-17,-0.0,-1.7333478608266146,-0.0,-2.389336819931721,-2.141061959758844,0.0,1.0
2019-01-18,-0.0,-1.7265211400391616,-0.0,-2.3880629487272462,-2.1375009065196893,0.0,1.0
2019-01-22,-0.0,-1.7443826313127662,-0.0,-2.3792356043638465,-2.1013655082725236,0.0,1.0
2019-01-23,-0.0,-1.7278349032861149,-0.0,-2.3839073847702594,-2.078881138994751,0.0,1.0
2019-01-24,-0.0,-1.7259978425026967,-0.0,-2.3872707659115426,-2.0783890686803304,0.0,1.0
2019-01-25,-0.0,-1.720839925212139,-0.0,-2.4078095785991662,-2.0624910110743566,0.0,1.0
2019-01-28,-0.0,-1.7024894181792096,-0.0,-2.415453045412153,-2.056173326637492,0.0,1.0
2019-01-29,-0.0,-1.7023655913978493,-0.0,-2.4061648745519713,-2.0599283154121864,0.0,1.0
2019-01-30,-0.0,-1.703419599971324,-0.0,-2.4065524410351995,-2.059000645207542,0.0,1.0
2019-01-31,-0.0,-1.704927411857255,-0.0,-2.352141886576557,-2.0944003432739753,0.0,1.0
2019-02-01,-0.0,-1.7060803552245218,-0.0,-2.359163503545083,-2.0965408579818092,0.0,1.0
2019-02-04,-0.0,-1.7074410943207048,-0.0,-2.3620282174317837,-2.0923154049989257,0.0,1.0
2019-02-05,-0.0,-1.6886090440755581,-0.0,-2.3573983972524326,-2.1090440755580997,0.0,1.0
2019-02-06,-0.0,-1.6941201747475472,-0.0,-2.3497099477189716,-2.1179545942848956,0.0,1.0
2019-02-07,-0.0,-1.6975211348330705,-0.0,-2.355566700100301,-2.1112623585040837,0.0,1.0
2019-02-08,-0.0,-1.7154919499105545,-0.0,-2.3678711985688725,-2.0722719141323793,0.0,1.0
2019-02-11,-0.0,-1.717546872763704,-0.0,-2.3707599828252466,-2.06784027479605,0.0,1.0
2019-02-12,-0.0,-1.706526406182911,-0.0,-2.3781308143695434,-2.0714899098325463,0.0,1.0
2019-02-13,-0.0,-1.702365683340459,-0.0,-2.3678210061279747,-2.0552942853071112,0.0,1.0
2019-02-14,-0.0,-1.7126436781609196,-0.0,-2.38287998857714,-2.0436924394945386,0.0,1.0
2019-02-15,-0.0,-1.7233495284366962,-0.0,-2.380251500428694,-2.041368962560732,0.0,1.0
2019-02-19,-0.0,-1.6937566892615057,-0.0,-2.4019978594363183,-2.039457723867285,0.0,1.0
2019-02-20,-0.0,-1.6940916226630514,-0.0,-2.4063793349507634,-2.0351791066076785,0.0,1.0
2019-02-21,-0.0,-1.6900292627221467,-0.0,-2.409749482549425,-2.037399186353579,0.0,1.0
2019-02-22,-0.0,-1.6908260807533173,-0.0,-2.4116849764588384,-2.031102867741475,0.0,1.0
2019-02-25,-0.0,-1.6808814091135993,-0.0,-2.412465235684233,-2.0377237395707053,0.0,1.0
2019-02-26,-0.0,-1.6819737592698232,-0.0,-2.4128636622932116,-2.0357244723331434,0.0,1.0
2019-02-27,-0.0,-1.6746292070735882,-0.0,-2.4176411865373644,-2.0383628066172275,0.0,1.0
2019-02-28,-0.0,-1.6815263908701854,-0.0,-2.422111269614836,-2.0290299572039943,0.0,1.0
2019-03-01,-0.0,-1.6815977175463623,-0.0,-2.422111269614836,-2.0289586305278173,0.0,1.0
2019-03-04,-0.0,-1.8791807302853636,-0.0,-2.618594660938938,-2.1732126419146978,0.0,1.0
2019-03-05,-0.0,-1.8558592287532758,-0.0,-2.5335829277424184,-2.0984649943841256,0.0,1.0
2019-03-06,-0.0,-1.8464549483013295,-0.0,-2.4860413589364847,-2.053101920236337,0.0,1.0
2019-03-07,-0.0,-1.7687989363273748,-0.0,-2.565445412911804,-2.0523711035603487,0.0,1.0
2019-03-08,-0.0,-1.767516879219805,-0.0,-2.6452363090772693,-2.0891222805701424,0.0,1.0
2019-03-11,-0.0,-1.7734446130500758,-0.0,-2.651820940819423,-2.16206373292868,0.0,1.0
2019-03-12,-0.0,-1.614484762685344,-0.0,-2.620520080470904,-2.2160047686461515,0.0,1.0
2019-03-13,-0.029319371727748688,-1.638444278234854,-0.0,-2.6097980553477935,-2.2018698578908,0.0,1.0
2019-03-14,-0.02869740677079441,-1.640834018384276,-0.0,-2.6050369927509154,-2.1987145953217246,0.0,1.0
2019-03-15,-0.04675637074344133,-1.619108471773284,-0.0,-2.624671126813501,-2.2265654363677365,0.0,1.0
2019-03-18,-0.06804170789253368,-1.6584976025572722,-0.0,-2.636045361138595,-2.2483446228784536,0.0,1.0
2019-03-19,-0.04743052912066997,-1.6630376855728968,-0.0,-2.632813094784926,-2.2699657403882756,0.0,1.0
2019-03-20,-0.05767761650114592,-1.6650878533231475,-0.0,-2.632849503437739,-2.2838044308632544,0.0,1.0
2019-03-21,-0.0818383082678067,-1.6595159935872967,-0.0,-2.6492098633483474,-2.2435300404611036,0.0,1.0
2019-03-22,-0.07504215851602024,-1.6388931473248507,-0.04200521232561705,-2.6823547447493485,-2.22688946803618,0.0,1.0
2019-03-25,-0.04318317422434367,-1.4452565632458234,-0.170868138424821,-2.637604415274463,-2.161396181384248,0.0,1.0
2019-03-26,-0.02295131311611107,-1.4776883136428622,-0.2019715554217774,-2.645120024080066,-2.1772142373391525,0.0,1.0
2019-03-27,-0.02068135669699932,-1.4689027600210574,-0.19981950815973526,-2.653681281492066,-2.177483642926976,0.0,1.0
2019-03-28,-0.0,-1.4565021071643587,-0.23728175797712223,-2.638847080072246,-2.1929560505719445,0.0,1.0
2019-03-29,-0.0,-1.44894273459252,-0.23899465723530736,-2.6405297614568437,-2.1966287907291746,0.0,1.0
2019-04-01,-0.0,-1.4670730789493491,-0.2450515541506736,-2.636185745465493,-2.177843004440431,0.0,1.0
2019-04-02,-0.0,-1.469178338701221,-0.3534566699123662,-2.6019024792150405,-2.065538161935436,0.0,1.0
2019-04-03,-0.0,-1.4699760407307576,-0.3542976939203354,-2.6006289308176096,-2.062294100029949,0.0,1.0
2019-04-04,-0.0,-1.4662608957018335,-0.36158701532912535,-2.6256387135557557,-2.060790501953712,0.0,1.0
2019-04-05,-0.015424756350241731,-1.4642774921341417,-0.4031156473025861,-2.7026321847901156,-2.0886347939528815,0.0,1.0
2019-04-08,-0.018106490716587386,-1.4463710296148533,-0.4059383151756943,-2.708608255332208,-2.093141015804818,0.0,1.0
2019-04-09,-0.07444035571910457,-1.3951241950321986,-0.42916283348666057,-2.715271389144434,-2.052284575283655,0.0,1.0
2019-04-10,-0.07718249405993716,-1.367134207097417,-0.4630949643596229,-2.736261209473442,-2.020924350425385,0.0,1.0
2019-04-11,-0.09238921741801706,-1.3610321787881114,-0.4743107288226711,-2.7442592734812994,-2.0079102987481763,0.0,1.0
2019-04-12,-0.09240341040018435,-1.3616253168446117,-0.4766111068438436,-2.743912742914202,-2.0065289192718336,0.0,1.0
2019-04-15,-0.07889501071319253,-1.3685338230792776,-0.487450260177533,-2.7078359351086627,-2.0095653504744417,0.0,1.0
2019-04-16,-0.09250362235949058,-1.3693281476397468,-0.5030122778921682,-2.677953176237322,-1.983222756043621,0.0,1.0
2019-04-17,-0.09036236297198538,-1.3197320341047503,-0.546741778319123,-2.688413520097442,-1.967570036540804,0.0,1.0
2019-04-18,-0.1012543448692761,-1.3176666162913706,-0.5911289103823484,-2.6434184675834964,-1.9028260541030675,0.0,1.0
2019-04-22,-0.1232855952110328,-1.3211335909676443,-0.5703568992952944,-2.650450860043949,-1.9121770099264985,0.0,1.0
2019-04-23,-0.13067191879403078,-1.3311870312855087,-0.5793500492386942,-2.6497235057950155,-1.8842511930914325,0.0,1.0
2019-04-24,-0.11421876181117244,-1.3093204323834002,-0.597702018293144,-2.6420742308564518,-1.8959104996598382,0.0,1.0
2019-04-25,-0.10588858613381776,-1.2965485921889193,-0.6189827429609447,-2.6502422040569185,-1.8972903421132306,0.0,1.0
2019-04-26,-0.11451135241855873,-1.2638772875692916,-0.6481889285443087,-2.6844103576581366,-1.8826790189080416,0.0,1.0
2019-04-29,-0.12155911124592401,-1.246606506407826,-0.6437400470160006,-2.6754379312959737,-1.8959581405930086,0.0,1.0
2019-04-30,-0.1201180744777475,-1.2314562518922194,-0.6438086587950349,-2.669845594913715,-1.90357250983954,0.0,1.0
2019-05-01,-0.12990251643618228,-1.2387213783722513,-0.6429381092722739,-2.64747222851961,-1.8977556109725686,0.0,1.0
2019-05-02,-0.11729652259183827,-1.2551859395036584,-0.6319680168967338,-2.6262351964999624,-1.9124990571019085,0.0,1.0
2019-05-03,-0.11927574500188609,-1.2488117691437195,-0.6327423613730667,-2.629196529611467,-1.9142210486608828,0.0,1.0
2019-05-06,-0.1125658389766742,-1.2019563581640331,-0.6527464258841233,-2.6343115124153504,-1.9229495861550039,0.0,1.0
2019-05-07,-0.09104623972241081,-1.218752357245229,-0.6779814437655579,-2.6296296296296298,-1.9257750622312744,0.0,1.0
2019-05-08,-0.10358744394618835,-1.1995515695067265,-0.7020179372197309,-2.5652466367713003,-1.9034379671150972,0.0,1.0
2019-05-09,-0.11934617107030902,-1.1898044484251382,-0.7083893118375877,-2.56777130915062,-1.8784146887595166,0.0,1.0
2019-05-10,-0.11870987009108556,-1.1903837539196656,-0.7142750485291922,-2.570703299985068,-1.8718829326564133,0.0,1.0
2019-05-13,-0.09953738248022682,-1.1887777943590507,-0.7275779734368004,-2.5841665423071185,-1.8614385912550366,0.0,1.0
2019-05-14,-0.010239906377998828,-1.0642188414277354,-0.8662229373902867,-2.545421299005266,-1.8281889994148623,0.0,1.0
2019-05-15,-0.0,-1.0856474714995616,-0.8689710610932476,-2.555173925752704,-1.7979391990646012,0.0,1.0
2019-05-16,-0.0,-1.0852351440029167,-0.8843601895734597,-2.539846882974845,-1.7818446955887715,0.0,1.0
2019-05-17,-0.0,-1.0872194695424076,-0.8850189449140192,-2.5337365199650246,-1.7805304575925385,0.0,1.0
2019-05-20,-0.0,-1.0604935575453156,-0.9043459270583096,-2.532503457814661,-1.7821940743976126,0.0,1.0
2019-05-21,-0.0,-1.0559232055850485,-0.9041524252781616,-2.5319613119045887,-1.780088720820304,0.0,1.0
2019-05-22,-0.0,-1.0283300560774888,-0.9373679994173768,-2.541257009686112,-1.775762872332678,0.0,1.0
2019-05-23,-0.0,-0.9925059758382323,-1.0261644809096195,-2.1695845984882745,-1.2720459978034755,0.0,1.0
2019-05-24,-0.0,-0.9559611947919325,-1.0416773040592289,-2.1300740362522337,-1.2547230022976765,0.0,1.0
2019-05-28,-0.0,-0.94443026668368,-1.0472119433456681,-2.1321934413678703,-1.256220492535409,0.0,1.0
2019-05-29,-0.0,-0.9799533505642061,-1.0586269936329824,-2.0917859169135724,-1.173611548887348,0.0,1.0
2019-05-30,-0.0,-0.9816919191919191,-1.0547979797979798,-2.101893939393939,-1.1747474747474747,0.0,1.0
2019-05-31,-0.0,-0.9783954516740366,-1.0631711939355655,-2.106253948199621,-1.1692987997473152,0.0,1.0
2019-06-03,-0.0,-0.9673346315723349,-1.0739996230919029,-2.0944154783591933,-1.146051887681387,0.0,1.0
2019-06-04,-0.0,-0.9711055276381908,-1.094786432160804,-2.11143216080402,-1.1040201005025125,0.0,1.0
2019-06-05,-0.0,-0.966579861111111,-1.1088169642857142,-2.0943080357142856,-1.0307539682539681,0.0,1.0
2019-06-06,-0.0,-1.0089445438282647,-1.087718216026155,-2.042316945284066,-1.0297328974153352,0.0,1.0
2019-06-07,-0.0,-1.0249448394214267,-1.075876440303996,-2.011093405246384,-1.0170384898259377,0.0,1.0
2019-06-10,-0.0,-1.0317508684258638,-1.1028703760131633,-1.958193674203181,-1.0014016698153452,0.0,1.0
2019-06-11,-0.0,-1.0316927210552027,-1.1551660967269175,-1.9317293600390817,-0.9879091353199806,0.0,1.0
2019-06-12,-0.0,-1.0446368681017135,-1.1621440331727544,-1.9190804317336423,-0.9720714677724251,0.0,1.0
2019-06-13,-0.0,-1.0639882769568934,-1.1782268897301258,-1.9062767126633287,-0.9572597386738307,0.0,1.0
2019-06-14,-0.0,-1.063099383055403,-1.1839838739234012,-1.908496732026144,-0.9527212754260583,0.0,1.0
2019-06-17,-0.0,-1.0677178828994012,-1.182496027380516,-1.9033736707004034,-0.9581347023591248,0.0,1.0
2019-06-18,-0.0,-1.0473018395159812,-1.1854183218236265,-1.9088797897696024,-0.9697488235653609,0.0,1.0
2019-06-19,-0.0,-1.0477089934194492,-1.1969900073117232,-1.905252254447965,-0.9430904216427005,0.0,1.0
2019-06-20,-0.0,-1.0607539343662316,-1.1901915334878612,-1.904416249847505,-0.9443698914236917,0.0,1.0
2019-06-21,-0.0,-1.0752458315519455,-1.1832284859219449,-1.8901239846088074,-0.9590789714774325,0.0,1.0
2019-06-24,-0.0,-1.0776283618581908,-1.1865525672371637,-1.8861246943765282,-0.9621638141809291,0.0,1.0
2019-06-25,-0.0,-1.0562229404231966,-1.1859869504238063,-1.8904201475699738,-0.9653637416915666,0.0,1.0
2019-06-26,-0.0,-1.0494971045412984,-1.1669003352636391,-1.8697348369399573,-1.0095092959463579,0.0,1.0
2019-06-27,-0.0,-1.0433986449368249,-1.1705426356589146,-1.8690105597265458,-1.0209973753280839,0.0,1.0
2019-06-28,-0.0,-1.041237113402062,-1.1667785030195816,-1.8721405477947906,-1.0200695418776309,0.0,1.0
2019-07-01,-0.002800779347296639,-1.0288602045786652,-1.1737092060399414,-1.8919873356064298,-0.9912932294203606,0.0,1.0
2019-07-02,-0.0,-1.0427345224325806,-1.1657636817434711,-1.8826931271686858,-0.9963474767151641,0.0,1.0
2019-07-03,-0.0,-1.0297434022063754,-1.178460413238252,-1.8915706710550377,-0.9951240324251844,0.0,1.0
2019-07-05,-0.0,-1.0516309299641622,-1.1624855737107453,-1.872805685476523,-0.9873656077264168,0.0,1.0
2019-07-08,-0.0,-1.0610060215315371,-1.1551608782920748,-1.8750076029438598,-0.9911805851225595,0.0,1.0
2019-07-09,-0.0,-1.049459885908484,-1.1583323218837238,-1.8705546789658938,-0.9904114577011773,0.0,1.0
2019-07-10,-0.004905226185429662,-1.006358626536668,-1.1475201356506994,-1.9007448676800096,-0.9963059407739356,0.0,1.0
2019-07-11,-0.0,-1.0112809315866085,-1.150776322173702,-1.9015647743813682,-1.0009097525473072,0.0,1.0
2019-07-12,-0.0,-1.0431367810536492,-1.137868535524408,-1.862131464475592,-0.9984896085065249,0.0,1.0
2019-07-15,-0.0,-1.0356129655338926,-1.1455906319792357,-1.8736041528339469,-0.9812881028550732,0.0,1.0
2019-07-16,-0.0,-1.025924583031182,-1.1528281363306745,-1.8765409717186368,-0.9877930867778584,0.0,1.0
2019-07-17,-0.0,-1.0541337990004216,-1.14048292888541,-1.8631300054194015,-0.9637502258083941,0.0,1.0
2019-07-18,-0.0,-1.0537957564464748,-1.1395083248181763,-1.8637374526657453,-0.9536575103684559,0.0,1.0
2019-07-19,-0.0,-1.0568250150330727,-1.1405892964521946,-1.8659651232711965,-0.9498496692723992,0.0,1.0
2019-07-22,-0.0,-1.048550114306341,-1.1306100348935146,-1.8656599687161592,-0.97130309228733,0.0,1.0
2019-07-23,-0.0,-1.0569525295565023,-1.1343695613034868,-1.85458800936206,-0.9554101902418533,0.0,1.0
2019-07-24,-0.0,-1.0577476613096666,-1.15087550971456,-1.8470856320460545,-0.9409930438954186,0.0,1.0
2019-07-25,-0.0,-1.0470200658879905,-1.1568134171907758,-1.852051512428871,-0.9339323150643907,0.0,1.0
2019-07-26,-0.0,-1.0209180014343773,-1.1594549366483387,-1.8585345445852262,-0.9376643557255558,0.0,1.0
2019-07-29,-0.0,-1.0011959576630987,-1.1591819649584405,-1.8613287089637027,-0.9580218860252347,0.0,1.0
2019-07-30,-0.0,-1.011561732462709,-1.1595878511951117,-1.8621577906907087,-0.9572874857724795,0.0,1.0
2019-07-31,-0.0,-1.0096372560756615,-1.1600023943493356,-1.8555010175984676,-0.9607326708966839,0.0,1.0
2019-08-01,-0.0,-1.0338972918036708,-1.1465295629820051,-1.8519758474322952,-0.9459556405810965,0.0,1.0
2019-08-02,-0.032047477744807124,-1.0091988130563798,-1.17513353115727,-1.8232640949554895,-0.8950741839762612,0.0,1.0
2019-08-05,-0.03327412670219065,-1.0055654233274127,-1.1728833629366489,-1.823505032563647,-0.8854943753700415,0.0,1.0
2019-08-06,-0.019477876620733765,-1.0010465724751438,-1.170707599279028,-1.7482411768126054,-0.8748764463050177,0.0,1.0
2019-08-07,-0.0014478484971332602,-1.0403660161000754,-1.1523715758383042,-1.7216076909712168,-0.8756008571263103,0.0,1.0
2019-08-08,-0.012270998963014172,-1.0212582094711373,-1.129738449130084,-1.7125820947113721,-0.8851250144025808,0.0,1.0
2019-08-09,-0.0,-1.004235347985348,-1.1201923076923077,-1.6960279304029304,-0.902930402930403,0.0,1.0
2019-08-12,-0.0,-0.994345119095219,-1.1345747415319587,-1.7053178728508596,-0.8777631804421089,0.0,1.0
2019-08-13,-0.0,-1.0088410314536695,-1.1279682629640126,-1.685689997166336,-0.8448285633323889,0.0,1.0
2019-08-14,-0.0,-1.022064217594944,-1.1256701089103323,-1.6621522487444274,-0.8331922577732633,0.0,1.0
2019-08-15,-0.0,-1.0481286387579705,-1.144884945938453,-1.6163570834488494,-0.7353479345716661,0.0,1.0
2019-08-16,-0.007534924650753491,-1.0757892421075788,-1.1218237817621823,-1.5681993180068199,-0.7265977340226598,0.0,1.0
2019-08-19,-0.024131906529810006,-1.0565079711727452,-1.1289036907621752,-1.5556890150687925,-0.6944747761519984,0.0,1.0
2019-08-20,-0.0,-1.1005036500481014,-1.1765604663007188,-1.6507837700186747,-0.7311414181427197,0.0,1.0
2019-08-21,-0.0,-1.1008194405199208,-1.2047471037016106,-1.6345295281152867,-0.7111613450127156,0.0,1.0
2019-08-22,-0.0,-1.0955403280161762,-1.21596270501011,-1.6225567288249834,-0.6825994158616041,0.0,1.0
2019-08-23,-0.018660812294182216,-1.0646542261251373,-1.2094950603732162,-1.5426454445664104,-0.6530186608122942,0.0,1.0
2019-08-26,-0.02475166910926559,-1.0350105845953428,-1.21511154535092,-1.5353091244639852,-0.6177604081854203,0.0,1.0
2019-08-27,-0.06238286479250335,-1.0170816599732262,-1.2016599732262383,-1.483908969210174,-0.5897188755020081,0.0,1.0
2019-08-28,-0.06501150409331692,-1.0019797741987266,-1.2130130023008188,-1.4880410936914763,-0.5827492107656911,0.0,1.0
2019-08-29,-0.09516137694001396,-0.9641265238171957,-1.2280758283658235,-1.5107137103270503,-0.5722034262391924,0.0,1.0
2019-08-30,-0.09551343826962203,-0.9510654245636577,-1.235838954920227,-1.5134382696220152,-0.5580361923118107,0.0,1.0
2019-09-03,-0.101336183858899,-0.9501870657402459,-1.2253340459647248,-1.5203634420096206,-0.5475146980224479,0.0,1.0
2019-09-04,-0.09142918248409346,-0.9559963642196438,-1.2471261294979417,-1.5129658343581243,-0.5392183072234401,0.0,1.0
2019-09-05,-0.0928700456912124,-0.9464987780257146,-1.2234087769631283,-1.5152481139092553,-0.5349059611093402,0.0,1.0
2019-09-06,-0.07726257577368924,-0.9288524938849303,-1.2642773582899074,-1.5521642029139635,-0.4948952461980219,0.0,1.0
2019-09-09,-0.09447311027182298,-0.959625511995319,-1.259641470290973,-1.541411777222193,-0.4642268205755626,0.0,1.0
2019-09-10,-0.11239774779560183,-0.9358334218633804,-1.2949112928928077,-1.551046425156698,-0.41761393817061504,0.0,1.0
2019-09-11,-0.11456011885811314,-0.9227952881248012,-1.29443913827868,-1.5524779794120769,-0.42189323994481587,0.0,1.0
2019-09-12,-0.1386080413825535,-0.6927462967317188,-1.447331295556078,-1.8927815659534448,-0.7066188572772161,0.0,1.0
2019-09-13,-0.14806324575324753,-0.6887674131546465,-1.4330218068535825,-1.8902603891142067,-0.7177452536295773,0.0,1.0
2019-09-16,-0.1457425509362855,-0.6871982098692734,-1.4511836061712402,-1.8869391120009422,-0.717524437639854,0.0,1.0
2019-09-17,-0.14726128140260045,-0.6588809789962935,-1.4568453256457021,-1.8933929516973582,-0.7270106489380479,0.0,1.0
2019-09-18,-0.15999765313306735,-0.59639755925839,-1.4665571462098097,-1.9030157240084489,-0.7411992490025815,0.0,1.0
2019-09-19,-0.16800657238424974,-0.5801302740449504,-1.4674021477612815,-1.9213661170119123,-0.7312951117892141,0.0,1.0
2019-09-20,-0.18384515825391223,-0.6082480291799035,-1.4815860689492883,-1.8938698670431815,-0.7154371102482645,0.0,1.0
2019-09-23,-0.1623901374388014,-0.6185925794844571,-1.4976110422933995,-1.891523624137321,-0.7284846339880847,0.0,1.0
2019-09-24,-0.16315323294951284,-0.6189548272807794,-1.4930617065249485,-1.896545615589017,-0.733215234720992,0.0,1.0
2019-09-25,-0.15796298479311566,-0.6086290227513851,-1.4994105858776376,-1.9033360839325708,-0.7247436048567724,0.0,1.0
2019-09-26,-0.164382738309893,-0.5689986777256882,-1.6489962735905757,-1.941038586368554,-0.6869215049885804,0.0,1.0
2019-09-27,-0.09393428812131424,-0.5405584306174028,-1.6571789625707067,-1.9951859429534242,-0.7306535082440727,0.0,1.0
2019-09-30,-0.11406316043717167,-0.5056457943360908,-1.68407704848741,-1.9931767405349918,-0.7413803514280538,0.0,1.0
2019-10-01,-0.11850913696399493,-0.46710089861890114,-1.7122610216512875,-1.9836559917978407,-0.7495325975514142,0.0,1.0
2019-10-02,-0.15240349599417335,-0.48033503277494544,-1.7557659626122846,-1.9756615683418308,-0.7052682689973295,0.0,1.0
2019-10-03,-0.13475220065115157,-0.5559508018811046,-1.7467140962257326,-1.9560472687808994,-0.6356565778367297,0.0,1.0
2019-10-04,-0.15292835079643874,-0.5690751620132033,-1.765913633335352,-1.9354369814063352,-0.633214220822482,0.0,1.0
2019-10-07,-0.14442026357151494,-0.5813686374078104,-1.7478539475275057,-1.9315681296094789,-0.6400677064442026,0.0,1.0
2019-10-08,-0.1399455700030239,-0.5868763229513154,-1.7321439371031147,-1.9449047475052919,-0.6439068642273964,0.0,1.0
2019-10-09,-0.13200723327305605,-0.5905364677516577,-1.7328511151295962,-1.9459915611814347,-0.6263411693791441,0.0,1.0
2019-10-10,-0.16861107699864913,-0.6356379712636621,-1.799950878054771,-1.8711162962053296,-0.664988333538008,0.0,1.0
2019-10-11,-0.17743335399876006,-0.657160570365778,-1.871729696218227,-1.8334779913205208,-0.6598884066955983,0.0,1.0
2019-10-14,-0.2088410843073862,-0.627269335986073,-1.8938075105695098,-1.8472394926635163,-0.6402636160159164,0.0,1.0
2019-10-15,-0.2542015503875969,-0.6283410852713178,-1.9132403100775193,-1.8148837209302326,-0.5908837209302326,0.0,1.0
2019-10-16,-0.22725285705364393,-0.6524698682320615,-1.963779429213764,-1.825766564666209,-0.5756572784612503,0.0,1.0
2019-10-17,-0.2595004069367057,-0.6129718900644837,-1.9979966192950602,-1.8068615789144178,-0.5832968133725662,0.0,1.0
