Date,IWF,IWM,MTUM,SPY,VEC,VLUE,VXX
2018-10-30,-1.1158828131791707,-2.505346431365731,-0.16100147787533686,-1.962270711988177,1.0,-1.9488829001130141,0.0
2018-10-31,-1.1152057861201998,-2.4572929223351125,-0.15507146547270537,-1.9514379197520235,1.0,-1.931289822627863,0.0
2018-11-01,-1.0916155772385805,-2.5074691304723253,-0.12011052586132459,-1.9666695449443052,1.0,-1.9488817891373804,0.0
2018-11-02,-1.094412166780588,-2.4458304853041697,-0.10355434039644566,-1.9700102529049897,1.0,-1.9302802460697197,0.0
2018-11-05,-1.0886821440764767,-2.457750085353363,-0.10268009559576648,-1.9681631956299077,1.0,-1.918060771594401,0.0
2018-11-06,-1.106359273225917,-2.4778025368529306,-0.09873157353445321,-1.9715461090161124,1.0,-1.9160095989029824,0.0
2018-11-07,-1.1091830598745813,-2.4859548148784465,-0.09337685765827677,-1.9792973112275578,1.0,-1.9225152478309424,0.0
2018-11-08,-1.0995310979386004,-2.6093957356454034,-0.02450676811465982,-2.0674157303370784,1.0,-2.0463593736176238,0.0
2018-11-09,-1.0986911920764062,-2.6075344888574463,-0.025910859568447117,-2.0663247258578,1.0,-2.0449239476476833,0.0
2018-11-12,-1.0916110916110915,-2.5666900666900663,-0.019919269919269917,-2.0664268164268162,1.0,-2.03027378027378,0.0
2018-11-13,-1.0305841924398624,-2.5324742268041236,-0.0,-2.0347938144329896,1.0,-1.993127147766323,0.0
2018-11-14,-1.031005754530619,-2.5313063643390876,-0.0,-2.0342695181654213,1.0,-1.9922700334965213,0.0
2018-11-15,-1.0329660871062145,-2.5430366672404885,-0.0,-2.0482010673093476,1.0,-1.9831296264417282,0.0
2018-11-16,-1.0201043716314484,-2.51758063136282,-0.0,-2.036444520489349,1.0,-1.9810077850970997,0.0
2018-11-19,-1.0187355633501585,-2.5186072375737876,-0.0,-2.0366156215245104,1.0,-1.9810933356146805,0.0
2018-11-20,-0.9298186133242923,-2.496524834717749,-0.0,-2.035768774368537,1.0,-2.0138159010001693,0.0
2018-11-21,-0.9137228825534037,-2.4562380516997755,-0.0,-1.996924611420497,1.0,-1.9449754800099743,0.0
2018-11-23,-0.9109066799270678,-2.4395822973644954,-0.0,-1.9961047571689043,1.0,-1.9411569699983424,0.0
2018-11-26,-0.9090457256461233,-2.4454937044400267,-0.0,-1.992047713717694,1.0,-1.9369615639496356,0.0
2018-11-27,-0.8893963298181516,-2.473802208751972,-0.0,-1.998671427385203,1.0,-1.9417919123142076,0.0
2018-11-28,-0.8911869756624304,-2.469557272198688,-0.0,-2.0016612675471386,1.0,-1.9439322202840768,0.0
2018-11-29,-0.8161256203726304,-2.4215279472784963,-0.0,-1.9698966723618907,1.0,-1.9284842567732485,0.0
2018-11-30,-0.815290768605124,-2.4213094753965025,-0.0,-1.9695811305408701,1.0,-1.9271248474989833,0.0
2018-12-03,-0.8097287640084456,-2.4201721617670944,-0.0,-1.9668669806724053,1.0,-1.924151372421634,0.0
2018-12-04,-0.788804277381724,-2.430816591056384,-0.0,-1.960304601425794,1.0,-1.921257290991575,0.0
2018-12-06,-0.719241443108233,-2.272510021584952,-0.0,-1.8990903484428,1.0,-1.8180696885599752,0.0
2018-12-07,-0.7202651661142372,-2.2725660988206275,-0.0,-1.8990981268789022,1.0,-1.8163878825252444,0.0
2018-12-10,-0.6572422134865437,-2.2604324160870877,-0.0,-1.8731478681584517,1.0,-1.768899304505594,0.0
2018-12-11,-0.6593589355911702,-2.259525249470819,-0.0,-1.8733746598125187,1.0,-1.7673873601451466,0.0
2018-12-12,-0.659838234182478,-2.259052082545922,-0.0,-1.873157457101822,1.0,-1.76710257767027,0.0
2018-12-13,-0.6575652436264896,-2.2500377130788958,-0.0,-1.8736611856992005,1.0,-1.761351636747624,0.0
2018-12-14,-0.6635514018691588,-2.2321374736207416,-0.0,-1.880690382876093,1.0,-1.7605517033463973,0.0
2018-12-17,-0.6293051811919735,-2.226639712488769,-0.0,-1.8550464210841568,1.0,-1.7763551961665167,0.0
2018-12-18,-0.600074654721911,-2.213587159387831,-0.0,-1.8598730869727507,1.0,-1.7919372900335944,0.0
2018-12-19,-0.5994774169466218,-2.2137364688316534,-0.0,-1.8601717058603955,1.0,-1.792161254199328,0.0
2018-12-20,-0.591339748334567,-2.1800888230940045,-0.0,-1.8566247224278312,1.0,-1.7737971872686897,0.0
2018-12-21,-0.5764481034989709,-2.178476918553367,-0.0,-1.8547486033519553,1.0,-1.7410320493972362,0.0
2018-12-24,-0.5390461026271984,-2.132952160382138,-0.0,-1.826156184410509,1.0,-1.7393790258377362,0.0
2018-12-26,-0.5230265499323795,-2.127838280304648,-0.0,-1.7705886539967257,1.0,-1.696562032884903,0.0
2018-12-27,-0.40037243947858475,-2.0064511838254857,-0.0,-1.6084729981378028,1.0,-1.6354083532854484,0.0
2018-12-28,-0.3977951919245584,-2.006109709124718,-0.0,-1.6053924824013814,1.0,-1.6316907955903839,0.0
2018-12-31,-0.3975823591923485,-2.007173219978746,-0.0,-1.6054064824654624,1.0,-1.6316418703506907,0.0
2019-01-02,-0.39030053738472764,-2.0071651297021162,-0.0,-1.6029987394679228,1.0,-1.6339812910502223,0.0
2019-01-03,-0.3918981634953259,-2.0053702844261756,-0.0,-1.6035934495789963,1.0,-1.6290525757475305,0.0
2019-01-04,-0.3339910549855301,-2.020718232044199,-0.0,-1.583004472507235,1.0,-1.639502762430939,0.0
2019-01-07,-0.2794211398699477,-1.9572230014025245,-0.0,-1.5509371413999744,1.0,-1.587530281779931,0.0
2019-01-08,-0.2791111111111111,-1.9393650793650794,-0.0,-1.5513015873015872,1.0,-1.5794285714285714,0.0
2019-01-09,-0.27330884215860146,-1.9229794780846212,-0.0,-1.5508614137319485,1.0,-1.5867747656447937,0.0
2019-01-10,-0.274436566219296,-1.9182071410483668,-0.0,-1.5535578627500635,1.0,-1.5845150671055965,0.0
2019-01-11,-0.27757329610356646,-1.9031602995303973,-0.0,-1.5625713923086686,1.0,-1.602678004822947,0.0
2019-01-14,-0.2901218892839005,-1.9003301168105637,-0.0,-1.5630396140172678,1.0,-1.5949720670391063,0.0
2019-01-15,-0.2888378912475298,-1.8962197998342576,-0.0,-1.5725760183591508,1.0,-1.6170714604449543,0.0
2019-01-16,-0.27408680157821047,-1.8984981545119002,-0.0,-1.5656739213440245,1.0,-1.625493190785287,0.0
2019-01-17,-0.27861234882240615,-1.8930617441120308,-0.0,-1.567218332272438,1.0,-1.6264799490770212,0.0
2019-01-18,-0.3028431750932716,-1.8855654187572368,-0.0,-1.5816287147819375,1.0,-1.6624855268236205,0.0
2019-01-22,-0.08292584901868846,-2.0604863018286554,-0.0,-1.7761403978833143,1.0,-1.7788197468015272,0.0
2019-01-23,-0.07413563829787234,-1.9933510638297873,-0.0,-1.7739361702127658,1.0,-1.8075797872340424,0.0
2019-01-24,-0.08139380236733607,-1.9859023806357228,-0.0,-1.778427982444474,1.0,-1.8041627876047346,0.0
2019-01-25,-0.09544736661402183,-1.9822838700817138,-0.0,-1.8922612099155391,1.0,-1.896655908809998,0.0
2019-01-28,-0.11567010309278353,-1.9595876288659795,-0.0,-1.9043986254295535,1.0,-1.8931958762886598,0.0
2019-01-29,-0.11902627405006552,-1.9492448796634716,-0.0,-1.9160747534652782,1.0,-1.9117302255016897,0.0
2019-01-30,-0.11761461564977592,-1.9483626335746291,-0.0,-1.9158221302998966,1.0,-1.9123750430885902,0.0
2019-01-31,-0.1025817555938038,-1.9672977624784855,-0.0,-1.88750430292599,1.0,-1.92736660929432,0.0
2019-02-01,-0.10218124268905251,-1.9645634074176015,-0.0,-1.8932773687469897,1.0,-1.9208697447189158,0.0
2019-02-04,-0.10340557275541795,-1.963880288957688,-0.0,-1.8930856553147575,1.0,-1.9195734434124525,0.0
2019-02-05,-0.09204099883057026,-1.9619591387493982,-0.0,-1.8939946343812342,1.0,-1.9310036458691615,0.0
2019-02-06,-0.09280120895727435,-1.9481384805605166,-0.0,-1.8935293309520542,1.0,-1.9345377112240694,0.0
2019-02-07,-0.09615120274914091,-1.948797250859107,-0.0,-1.8961512027491412,1.0,-1.9317525773195876,0.0
2019-02-08,-0.10871209516605927,-1.940589974558207,-0.0,-1.9001581516880972,1.0,-1.9267688922505672,0.0
2019-02-11,-0.1118144911580541,-1.923278056836166,-0.0,-1.9053189293332415,1.0,-1.940549095162733,0.0
2019-02-12,-0.13208068527217465,-1.9259463940315005,-0.0,-1.9103343465045592,1.0,-1.9396932854379663,0.0
2019-02-13,-0.12443126981938508,-1.940300565283331,-0.0,-1.9016958499931063,1.0,-1.9272714738728802,0.0
2019-02-14,-0.14726808040339848,-1.906057884920909,-0.0,-1.915935622021137,1.0,-1.938315949437038,0.0
2019-02-15,-0.0,-1.2600426935765574,-0.0,-1.2485445371628179,1.0,-1.342955559868038,0.0
2019-02-19,-0.0,-1.1882118714695806,-0.0,-1.1834892119640708,1.0,-1.258403555884804,0.0
2019-02-20,-0.0,-1.0983328875813496,-0.0,-1.1504858696621199,1.0,-1.20874565391816,0.0
2019-02-21,-0.0,-1.1021435892865101,-0.0,-1.1496055973973884,1.0,-1.2047773964971702,0.0
2019-02-22,-0.0,-1.1134657248211826,-0.0,-1.1359900484250742,1.0,-1.193167177573415,0.0
2019-02-25,-0.0,-1.1018510238755252,-0.0,-1.1573817401412858,1.0,-1.2118841098095323,0.0
2019-02-26,-0.0,-1.0861288604898829,-0.0,-1.1537539936102237,1.0,-1.1974618388356406,0.0
2019-02-27,-0.0,-1.0829897592764997,-0.0,-1.1656691935984396,1.0,-1.184554683690207,0.0
2019-02-28,-0.0,-1.0776931254429483,-0.0,-1.1611002834868887,1.0,-1.1906892274982281,0.0
2019-03-01,-0.0,-1.0799893701833643,-0.0,-1.1600230312693771,1.0,-1.1891221543095047,0.0
2019-03-04,-0.0,-1.098339433979109,-0.0,-1.1786001249888403,1.0,-1.1869475939648246,0.0
2019-03-05,-0.0,-1.0786361404918106,-0.0,-1.1958762886597938,1.0,-1.1883340027669926,0.0
2019-03-06,-0.0,-1.0829534280861715,-0.0,-1.1930812550281578,1.0,-1.1934388129078395,0.0
2019-03-07,-0.0,-1.0420892721504846,-0.0,-1.2452079889191725,1.0,-1.1807336580134935,0.0
2019-03-08,-0.0,-1.0369214062712095,-0.0,-1.2896701506719153,1.0,-1.1981358309578751,0.0
2019-03-11,-0.0,-1.0297047718691716,-0.0,-1.272710731019424,1.0,-1.246554155483783,0.0
2019-03-12,-0.0,-0.9605021994134898,-0.0,-1.298616202346041,1.0,-1.3229930351906158,0.0
2019-03-13,-0.0,-0.9824278203117793,-0.0,-1.3081819020385572,1.0,-1.3215109307259478,0.0
2019-03-14,-0.0,-0.9881637728549717,-0.0,-1.2983926679869204,1.0,-1.3189794132547321,0.0
2019-03-15,-0.0,-0.9872466725409267,-0.0,-1.3059407318091176,1.0,-1.3443862171311969,0.0
2019-03-18,-0.0,-1.0157041065066565,-0.0,-1.3163791486967935,1.0,-1.3557097318582412,0.0
2019-03-19,-0.0,-1.0205331072807762,-0.0,-1.3170858057831778,1.0,-1.3718093623434116,0.0
2019-03-20,-0.0,-1.0251735701128797,-0.0,-1.3153072309072877,1.0,-1.3825154678127802,0.0
2019-03-21,-0.0,-1.0255114092691455,-0.0,-1.3463410025038975,1.0,-1.3524826380686918,0.0
2019-03-22,-0.0,-1.0221057646498333,-0.0,-1.3883277751310148,1.0,-1.3537398761314912,0.0
2019-03-25,-0.0,-0.9448741386584165,-0.0,-1.402709417334646,1.0,-1.3399896873388648,0.0
2019-03-26,-0.0,-0.954539023815138,-0.0,-1.409290261730724,1.0,-1.3520396132987504,0.0
2019-03-27,-0.0,-0.944030554507733,-0.0,-1.41597510373444,1.0,-1.3551961523953227,0.0
2019-03-28,-0.0,-0.9406515580736544,-0.0,-1.4116619452313504,1.0,-1.3691218130311615,0.0
2019-03-29,-0.0,-0.9292771710868435,-0.0,-1.416678485321231,1.0,-1.381458894719425,0.0
2019-04-01,-0.0,-0.9373196461516629,-0.0,-1.4150149013671414,1.0,-1.3782581957519278,0.0
2019-04-02,-0.0,-0.9482954008877137,-0.0,-1.4236471810369251,1.0,-1.3499386155444328,0.0
2019-04-03,-0.0,-0.9445099240959879,-0.0,-1.4318985432087126,1.0,-1.3381264438263167,0.0
2019-04-04,-0.0,-0.9446780365663533,-0.0,-1.4181036519109935,1.0,-1.3615061180138897,0.0
2019-04-05,-0.0,-0.9346674235973128,-0.0,-1.4258681048348945,1.0,-1.3702810105024128,0.0
2019-04-08,-0.0,-0.9262442156955332,-0.0,-1.4237888374728493,1.0,-1.3718009254887147,0.0
2019-04-09,-0.0,-0.9148139369518844,-0.0,-1.454278264991704,1.0,-1.3713676226593978,0.0
2019-04-10,-0.0,-0.8948414576431615,-0.0,-1.4672976810222433,1.0,-1.3704685281590157,0.0
2019-04-11,-0.0,-0.8924374526156179,-0.0,-1.486590219863533,1.0,-1.3594579226686883,0.0
2019-04-12,-0.0,-0.8884000378465323,-0.0,-1.4853344687293026,1.0,-1.3571293405241744,0.0
2019-04-15,-0.0,-0.8910417357525227,-0.0,-1.4816902742905869,1.0,-1.364583826803733,0.0
2019-04-16,-0.17614716263915287,-1.324599511267988,-0.1715313603040999,-2.1430898723866414,1.0,-1.9726445832202006,0.0
2019-04-17,-0.1812690919189114,-1.3306720355456818,-0.23368508747570121,-2.212788114412663,1.0,-1.9841016384337682,0.0
2019-04-18,-0.20543485952869578,-1.3238270469181233,-0.2137852947420565,-2.268629254829807,1.0,-2.065034321704055,0.0
2019-04-22,-0.2250443419652359,-1.324299396949273,-0.20624334870521463,-2.2693153600567575,1.0,-2.0698119900673997,0.0
2019-04-23,-0.22839506172839508,-1.329572867887044,-0.21136653895274585,-2.2679154250035474,1.0,-2.058038881793671,0.0
2019-04-24,-0.22317323335927003,-1.311876635778454,-0.21503855131923322,-2.263351489000495,1.0,-2.0601259107307066,0.0
2019-04-25,-0.12771604938271605,-1.0927777777777776,-0.18450617283950616,-1.9902469135802467,1.0,-1.7775925925925926,0.0
2019-04-26,-0.13701507289350134,-1.0835186557944156,-0.19971583889300715,-1.9903632320237212,1.0,-1.7668025698047936,0.0
2019-04-29,-0.13583369317130345,-1.085929307260502,-0.20220837702794398,-1.9861822219480598,1.0,-1.7584356301276909,0.0
2019-04-30,-0.13556609000800346,-1.0716616388598166,-0.20575016930370005,-1.983377454903651,1.0,-1.7602043957397033,0.0
2019-05-01,-0.1465172137710168,-1.0647287060417565,-0.21500277144792757,-1.9775820656525223,1.0,-1.7549424154708382,0.0
2019-05-02,-0.14677598323264704,-1.0626926396252003,-0.21236592282086056,-1.974787325853779,1.0,-1.76784613487856,0.0
2019-05-03,-0.14838749384539635,-1.0596381093057605,-0.21744214672575085,-1.967749876907927,1.0,-1.761447562776957,0.0
2019-05-06,-0.14090211721386928,-1.0236268794108623,-0.2279226756673826,-1.9736729057993248,1.0,-1.7707885854556609,0.0
2019-05-07,-0.13336608129681934,-1.0214294486061648,-0.23363625199557903,-1.9759916492693108,1.0,-1.7758197224610095,0.0
2019-05-08,-0.11308001461454147,-1.0057240287419316,-0.2383388137863841,-1.9655949336256242,1.0,-1.7666544878821093,0.0
2019-05-09,-0.11177010088657903,-1.01381840415775,-0.23797003974319783,-1.970162029960257,1.0,-1.7806175481504125,0.0
2019-05-10,-0.11107042597339192,-1.0097644330526059,-0.2380080556572684,-1.9683876479921882,1.0,-1.775540095203222,0.0
2019-05-13,-0.11364191499755742,-1.0116634098680999,-0.22465803615046412,-1.9742916463116758,1.0,-1.782303370786517,0.0
2019-05-14,-0.033645424343098765,-0.9287224403503473,-0.34720628209000304,-1.9682271217154939,1.0,-1.7626698882512837,0.0
2019-05-15,-0.01238615664845173,-0.9357012750455372,-0.3810564663023679,-1.9913175470552518,1.0,-1.751183970856102,0.0
2019-05-16,-0.0,-0.9405543398978847,-0.3905300267444688,-1.9925237053245806,1.0,-1.7546802820325795,0.0
2019-05-17,-0.0,-0.9292633887771887,-0.4062633278498751,-1.9902516298056419,1.0,-1.7669530250411258,0.0
2019-05-20,-0.0,-0.911707554044207,-0.41917658489191156,-1.9803862035462716,1.0,-1.7611124605295119,0.0
2019-05-21,-0.0,-0.9124893797790993,-0.4266901322976089,-1.9713557470566816,1.0,-1.7581623983493142,0.0
2019-05-22,-0.0,-0.8970472321590979,-0.4409749590735464,-1.9722912750864006,1.0,-1.7528648517552903,0.0
2019-05-23,-0.0,-0.8914517496064899,-0.4476934253541591,-1.9717883521007387,1.0,-1.7430681680590872,0.0
2019-05-24,-0.0,-0.8630582846121392,-0.4529564221565909,-1.9695015369778794,1.0,-1.7418479898740282,0.0
2019-05-28,-0.0,-0.8458657969438909,-0.4646373135229812,-1.9795252763181737,1.0,-1.749652714863804,0.0
2019-05-29,-0.0,-0.8574966775401716,-0.4686480608916274,-1.9850187265917605,1.0,-1.7296121783254805,0.0
2019-05-30,-0.0,-0.8550742126221794,-0.463798720888138,-1.9837697598648487,1.0,-1.7308434898033065,0.0
2019-05-31,-0.0,-0.8656321424275232,-0.45873932395043915,-1.9729941056177072,1.0,-1.717310236978227,0.0
2019-06-03,-0.0,-0.8644239961759081,-0.477354206500956,-1.9615200764818355,1.0,-1.6719048757170172,0.0
2019-06-04,-0.0,-0.8566907505821937,-0.4786528930554726,-1.9651877948289245,1.0,-1.6706872872753327,0.0
2019-06-05,-0.0,-0.8359149537664173,-0.5013251663820013,-1.9634254078567643,1.0,-1.5889628364450201,0.0
2019-06-06,-0.0,-0.8489755063589262,-0.4853980216674517,-1.9537800282618938,1.0,-1.5997409326424872,0.0
2019-06-07,-0.0,-0.8652578290558042,-0.4910525076524605,-1.937661878973393,1.0,-1.5925359076995527,0.0
2019-06-10,-0.0,-0.8663651315789475,-0.4873707706766917,-1.928453947368421,1.0,-1.5918703007518797,0.0
2019-06-11,-0.0,-0.8750664540138224,-0.5377163447338886,-1.911276507767736,1.0,-1.5829641443676532,0.0
2019-06-12,-0.0,-0.8826485368016553,-0.5443097842151936,-1.9080106414425069,1.0,-1.5769435412355897,0.0
2019-06-13,-0.0,-0.9087831818991626,-0.5689767800938298,-1.9009442365936218,1.0,-1.5598313439040323,0.0
2019-06-14,-0.0,-0.9093718428715754,-0.5692636833660188,-1.903250727996672,1.0,-1.5608842931003744,0.0
2019-06-17,-0.0,-0.9112682752882444,-0.5711993343634851,-1.900511113752526,1.0,-1.5602638773326993,0.0
2019-06-18,-0.0,-0.9126300148588409,-0.5708766716196136,-1.9003863298662704,1.0,-1.55964338781575,0.0
2019-06-19,-0.000710185239983429,-0.8915192045925312,-0.5867313724329762,-1.8925844824525064,1.0,-1.5467242705805766,0.0
2019-06-20,-0.008605851979345954,-0.8988664015668586,-0.5771855896492374,-1.8970265297643778,1.0,-1.553326606920292,0.0
2019-06-21,-0.018802104889729793,-0.9014958907349375,-0.5709217761485248,-1.8789688405368652,1.0,-1.542422988233903,0.0
2019-06-24,-0.020357438750147946,-0.8851343354243106,-0.5764587525150906,-1.871996685998343,1.0,-1.5639128890993017,0.0
2019-06-25,-0.019065664041683937,-0.8681390254011486,-0.5839303688791521,-1.8815205163123925,1.0,-1.5682988927704422,0.0
2019-06-26,-0.0,-0.8735768500948766,-0.5796963946869069,-1.8782020872865275,1.0,-1.5977229601518026,0.0
2019-06-27,-0.012347877708518848,-0.8593647966755714,-0.5886019590382904,-1.8739091718610865,1.0,-1.6023152270703473,0.0
2019-06-28,-0.013508709562744399,-0.8407394241023817,-0.5945017182130584,-1.877473634316862,1.0,-1.5986491290437255,0.0
2019-07-01,-0.017457687300272223,-0.8360752751804947,-0.5926736891939876,-1.8782696177062375,1.0,-1.593324653805184,0.0
2019-07-02,-0.003196590303676079,-0.8481619605753862,-0.5898893032617061,-1.8795359024447997,1.0,-1.5988279168886521,0.0
2019-07-03,-0.0016587677725118481,-0.8429502369668246,-0.5950829383886256,-1.8846563981042654,1.0,-1.5998222748815165,0.0
2019-07-05,-0.002722537878787879,-0.8370620265151515,-0.5928622159090908,-1.8829900568181817,1.0,-1.602923768939394,0.0
2019-07-08,-0.0012433392539964478,-0.8404973357015986,-0.5901716992303139,-1.8834813499111902,1.0,-1.6052693901716992,0.0
2019-07-09,-0.0,-0.8305084745762712,-0.6071042192571222,-1.9240293304483713,1.0,-1.6486957567015266,0.0
2019-07-10,-0.0,-0.8373978856319079,-0.6076405574243152,-1.9163863527150409,1.0,-1.6452426717924076,0.0
2019-07-11,-0.0,-0.8448860882210374,-0.6210615608337373,-1.933713039263209,1.0,-1.6594158991759573,0.0
2019-07-12,-0.0016967640286025935,-0.8492909950309053,-0.6225306023512301,-1.9345533874681857,1.0,-1.6517997818446248,0.0
2019-07-15,-0.008617027732265308,-0.8638266885126525,-0.6391164512409734,-1.9294860125007587,1.0,-1.627283208932581,0.0
2019-07-16,-0.017304189435336976,-0.8630236794171219,-0.6492410443230114,-1.9251973284760167,1.0,-1.6169398907103822,0.0
2019-07-17,-0.01816524908869988,-0.8748481166464155,-0.6442891859052249,-1.923329283110571,1.0,-1.6146415552855409,0.0
2019-07-18,-0.018503913122611175,-0.8732633622520173,-0.645998907965783,-1.9211308621003458,1.0,-1.6079597160711034,0.0
2019-07-19,-0.03364451988360815,-0.8730601357904948,-0.6466416100872939,-1.909675072744908,1.0,-1.5990543161978663,0.0
2019-07-22,-0.027553559507191842,-0.8593190507980821,-0.6353098258178066,-1.9166717242216422,1.0,-1.6302118104023793,0.0
2019-07-23,-0.019832794288155247,-0.8750228839934094,-0.6370903765179716,-1.9275035088789894,1.0,-1.6430097028132056,0.0
2019-07-24,-0.018588493417844954,-0.8728668941979522,-0.6447464651389566,-1.924061433447099,1.0,-1.6342637737688932,0.0
2019-07-25,-0.023557991073950624,-0.7990509010790351,-0.570984690130501,-1.7821027060618044,1.0,-1.473702050731597,0.0
2019-07-26,-0.02008236024143961,-0.7912788401872849,-0.5689625994246065,-1.7849607942686296,1.0,-1.475771422124443,0.0
2019-07-29,-0.022051773729626082,-0.7846145169477187,-0.570808189047431,-1.7813998082454456,1.0,-1.480909142180362,0.0
2019-07-30,-0.02302483069977427,-0.7910270880361173,-0.5742663656884877,-1.7757900677200904,1.0,-1.479176072234763,0.0
2019-07-31,-0.020142180094786726,-0.805800045136538,-0.5741367637102234,-1.767095463777928,1.0,-1.4748928007221844,0.0
2019-08-01,-0.023622935107402605,-0.8228561763545131,-0.564187855894458,-1.7629249591249931,1.0,-1.4643964593787,0.0
2019-08-02,-0.006467214036666291,-0.8114947699921269,-0.5744010797435608,-1.7610505005061297,1.0,-1.470250815431335,0.0
2019-08-05,-0.0010660980810234544,-0.809673437324655,-0.5669958478285266,-1.7606890360228933,1.0,-1.4726181124452926,0.0
2019-08-06,-0.0,-0.7863693777802186,-0.5310011532758526,-1.7175572519083968,1.0,-1.4568619913229723,0.0
2019-08-07,-0.0,-0.8119499262012791,-0.500355327174329,-1.6957306073361393,1.0,-1.458481386322637,0.0
2019-08-08,-0.0,-0.8405374499714122,-0.5556317895940538,-1.7940537449971412,1.0,-1.5273299028016007,0.0
2019-08-09,-0.0,-0.816281441196465,-0.5389191026512576,-1.7773056877407658,1.0,-1.5325742125538182,0.0
2019-08-12,-0.0,-0.8082137611569313,-0.5531013444808496,-1.7738673596203818,1.0,-1.5138402440402214,0.0
2019-08-13,-0.0,-0.7890166892196663,-0.5466847090663058,-1.781066756878665,1.0,-1.5214817320703653,0.0
2019-08-14,-0.0,-0.8011689333483196,-0.5381589299763966,-1.763740586714623,1.0,-1.516803416882095,0.0
2019-08-15,-0.0,-0.804208800218639,-0.5140202241049467,-1.7143481825635418,1.0,-1.4333424432905166,0.0
2019-08-16,-0.0,-0.804631601944399,-0.5152657163143809,-1.7127095963733685,1.0,-1.4291878311213064,0.0
2019-08-19,-0.0,-0.7781634756196777,-0.5143461517600477,-1.714704127569561,1.0,-1.4166621467700817,0.0
2019-08-20,-0.0,-0.7795637819992424,-0.5175082535043568,-1.7121285923039455,1.0,-1.4029333766304055,0.0
2019-08-21,-0.0,-0.7774353984214509,-0.534273975564926,-1.703643637149962,1.0,-1.390636825602768,0.0
2019-08-22,-0.0,-0.7784916050315823,-0.528478108297792,-1.7047454516007126,1.0,-1.3870323381741616,0.0
2019-08-23,-0.0,-0.7784680207433016,-0.5306287813310285,-1.7059745030250646,1.0,-1.3868301642178047,0.0
