Date,IWF,IWM,MTUM,SPY,TWNK,VLUE,VXX
2018-11-13,-0.1559918888174489,-1.4084771749344673,-0.0,-1.2507047826301991,1.0,-1.130669172560463,0.0
2018-11-14,-0.15744175693723103,-1.4075777810753327,-0.0,-1.2511252905970223,1.0,-1.1302369293169117,0.0
2018-11-15,-0.15490109022741846,-1.4069360169700558,-0.0,-1.2527749001035964,1.0,-1.11859306398303,0.0
2018-11-16,-0.14950655472087201,-1.3903373103549859,-0.0,-1.2473609269897383,1.0,-1.122698482839888,0.0
2018-11-19,-0.14972999509081983,-1.3900834560628377,-0.0,-1.246980854197349,1.0,-1.1224349533627884,0.0
2018-11-20,-0.0927059052059052,-1.3733488733488735,-0.0,-1.2470376845376847,1.0,-1.1431138306138307,0.0
2018-11-21,-0.10198777494344707,-1.3666073061558455,-0.0,-1.2480146315637481,1.0,-1.0963565481060789,0.0
2018-11-23,-0.10391544559212107,-1.3480662983425415,-0.0,-1.2546240691808792,1.0,-1.097621907278405,0.0
2018-11-26,-0.10253821747908853,-1.3580424959138542,-0.0,-1.2520911450822036,1.0,-1.094606287856937,0.0
2018-11-27,-0.08728607522524669,-1.3571530724126424,-0.0,-1.2401201315726746,1.0,-1.0825189493254517,0.0
2018-11-28,-0.08708508202975962,-1.362027851964899,-0.0,-1.2383155284242655,1.0,-1.081743609309424,0.0
2018-11-29,-0.05153867739219904,-1.3320082312225237,-0.0,-1.2187353849031894,1.0,-1.074595454120288,0.0
2018-11-30,-0.05065007950612664,-1.3323823777008696,-0.0,-1.2191562996913292,1.0,-1.0746889907398747,0.0
2018-12-03,-0.05093307141854918,-1.332304382395585,-0.0,-1.219073008746083,1.0,-1.0746924839811047,0.0
2018-12-04,-0.03482563839223192,-1.3429811866859622,-0.0,-1.216049670883712,1.0,-1.0744596424069837,0.0
2018-12-06,-0.013405667144906744,-1.2395534433285509,-0.0,-1.2079447632711622,1.0,-1.0225520086083215,0.0
2018-12-07,-0.040651150029722444,-1.2636608898440715,-0.0,-1.2383739539988112,1.0,-1.029996799122045,0.0
2018-12-10,-0.0,-1.265625,-0.0,-1.2351404899135445,1.0,-1.0020713256484148,0.0
2018-12-11,-0.0,-1.2659881102504056,-0.0,-1.2337416681678979,1.0,-1.0039632498648894,0.0
2018-12-12,-0.0,-1.2668769716088328,-0.0,-1.2362776025236595,1.0,-1.0033799008562416,0.0
2018-12-13,-0.0,-1.2601358952436665,-0.0,-1.2400215992440262,1.0,-0.999685011024614,0.0
2018-12-14,-0.0031016812011148073,-1.2489436303155623,-0.0,-1.244223680661692,1.0,-0.9989211543648296,0.0
2018-12-17,-0.0,-1.2423090681452336,-0.0,-1.228805222679306,1.0,-1.0003577177606868,0.0
2018-12-18,-0.0,-1.2179685771188316,-0.0,-1.212657667625581,1.0,-0.9951316662978534,0.0
2018-12-19,-0.0,-1.2179243195397211,-0.0,-1.21256915246736,1.0,-0.9952644390351847,0.0
2018-12-20,-0.0,-1.1947093202091665,-0.0,-1.2153623061036165,1.0,-0.9841806916553149,0.0
2018-12-21,-0.0,-1.1894883639850085,-0.0,-1.2107992678462478,1.0,-0.9577704175019611,0.0
2018-12-24,-0.0,-1.1554511359227486,-0.0,-1.1900245721429497,1.0,-0.9653834547570807,0.0
2018-12-26,-0.0,-1.159389481739722,-0.0,-1.1523319586752263,1.0,-0.9397559627566855,0.0
2018-12-27,-0.0,-1.0812681042806567,-0.0,-1.0258690054715158,1.0,-0.9160363694882523,0.0
2018-12-28,-0.0,-1.0865071385481602,-0.0,-1.023446611703197,1.0,-0.9118037401970641,0.0
2018-12-31,-0.0,-1.086185401166298,-0.0,-1.0235672632213955,1.0,-0.9120048260607279,0.0
2019-01-02,-0.0,-1.0866591567428387,-0.0,-1.0242597360798196,1.0,-0.9122545864177664,0.0
2019-01-03,-0.0,-1.0855442997266442,-0.0,-1.0304309374497507,1.0,-0.9039636597523717,0.0
2019-01-04,-0.0,-1.0920500419681043,-0.0,-0.9964027339222191,1.0,-0.908509532755106,0.0
2019-01-07,-0.0,-1.0454740454740452,-0.0,-0.9797979797979798,1.0,-0.8747318747318746,0.0
2019-01-08,-0.0,-1.0251060682729358,-0.0,-0.995173407029699,1.0,-0.8721342104238838,0.0
2019-01-09,-0.0,-1.0088247871554639,-0.0,-0.9956847957081212,1.0,-0.8830229755471757,0.0
2019-01-10,-0.0,-1.0056705635608032,-0.0,-0.9971258787431547,1.0,-0.881151202081796,0.0
2019-01-11,-0.0,-1.001012539917439,-0.0,-1.002492405950619,1.0,-0.8908793519744528,0.0
2019-01-14,-0.0,-1.0024156471596666,-0.0,-1.0054936491856932,1.0,-0.8882568378399438,0.0
2019-01-15,-0.0,-1.0000389529448426,-0.0,-1.005258647553755,1.0,-0.8900358367092552,0.0
2019-01-16,-0.0,-1.0000778391842455,-0.0,-0.9989102514205651,1.0,-0.8930100412547676,0.0
2019-01-17,-0.0,-1.0048657065005837,-0.0,-0.9970805760996495,1.0,-0.8906189178668742,0.0
2019-01-18,-0.0,-1.0048623637361773,-0.0,-1.004509450239197,1.0,-0.9118500509763939,0.0
2019-01-22,-0.0,-1.0501070836869115,-0.0,-1.1213884511253889,1.0,-0.8693983109063725,0.0
2019-01-23,-0.0,-1.0288653087774933,-0.0,-1.1473756962231167,1.0,-0.8892954425336423,0.0
2019-01-24,-0.0,-1.03261178572879,-0.0,-1.1376761564391016,1.0,-0.8909149981724405,0.0
2019-01-25,-0.0,-0.9868393390236723,-0.0,-1.3067316991128115,1.0,-0.9111129798595635,0.0
2019-01-28,-0.0,-0.9675508736303253,-0.0,-1.3450945551465923,1.0,-0.9180098997334687,0.0
2019-01-29,-0.0,-0.9418392849578515,-0.0,-1.3552336171474562,1.0,-0.9390011437285551,0.0
2019-01-30,-0.0,-0.9376881013945996,-0.0,-1.3522105887838582,1.0,-0.9490059768555804,0.0
2019-01-31,-0.0,-0.9569166772783225,-0.0,-1.3102423702194492,1.0,-0.9775032896133112,0.0
2019-02-01,-0.0,-0.9552930177213038,-0.0,-1.321873273554035,1.0,-0.9725468530874166,0.0
2019-02-04,-0.0,-0.9625063764665873,-0.0,-1.3264325794932834,1.0,-0.9620387689168509,0.0
2019-02-05,-0.0,-0.9407482647706112,-0.0,-1.3172083968173354,1.0,-0.9743101405112579,0.0
2019-02-06,-0.0,-0.9190695318106978,-0.0,-1.31861358551104,1.0,-0.984084096761937,0.0
2019-02-07,-0.0,-0.9182044677167349,-0.0,-1.3163717748405896,1.0,-0.9881761749926101,0.0
2019-02-08,-0.0,-0.9204781484464415,-0.0,-1.3413166037895807,1.0,-0.9771099147980161,0.0
2019-02-11,-0.0,-0.9165816326530613,-0.0,-1.3508928571428573,1.0,-0.9842261904761905,0.0
2019-02-12,-0.0,-0.9320796366260559,-0.0,-1.3469881563866366,1.0,-0.9659124676317018,0.0
2019-02-13,-0.0,-0.9111789808384235,-0.0,-1.3281315371098652,1.0,-0.9444397958329847,0.0
2019-02-14,-0.0,-0.5716539850625899,-0.0,-1.196255128160174,1.0,-0.7385251937304955,0.0
2019-02-15,-0.0,-0.6046919381421609,-0.0,-1.1787004243083075,1.0,-0.7232527965774801,0.0
2019-02-19,-0.0,-0.5945633921074727,-0.0,-1.1841239854464036,1.0,-0.7197732997481109,0.0
2019-02-20,-0.0,-0.5881119614215328,-0.0,-1.1868819233322851,1.0,-0.719432505154279,0.0
2019-02-21,-0.0,-0.5911123532699832,-0.0,-1.1868711570709893,1.0,-0.715623253214086,0.0
2019-02-22,-0.0,-0.588568234225421,-0.0,-1.1956187548039972,1.0,-0.7096289567465587,0.0
2019-02-25,-0.0,-0.5796507105988828,-0.0,-1.218977586084989,1.0,-0.7366895283886021,0.0
2019-02-26,-0.0,-0.5879478827361564,-0.0,-1.2193740263418777,1.0,-0.7332530803002407,0.0
2019-02-27,-0.0,-0.5946472881956752,-0.0,-1.225416518964906,1.0,-0.7248138957816377,0.0
2019-02-28,-0.0,-0.5952828515694272,-0.0,-1.2251463025359108,1.0,-0.7263344564639121,0.0
2019-03-01,-0.0,-0.6189150580564815,-0.0,-1.3139811728508115,1.0,-0.7299732610527088,0.0
2019-03-04,-0.0,-0.6201340315669975,-0.0,-1.307833156333541,1.0,-0.7340974841615704,0.0
2019-03-05,-0.0,-0.6115723732549596,-0.0,-1.3215282880235122,1.0,-0.7406686260102866,0.0
2019-03-06,-0.0,-0.6189473684210527,-0.0,-1.3201846722068329,1.0,-0.7543120960295475,0.0
2019-03-07,-0.0,-0.6014738393515108,-0.0,-1.3362932940309507,1.0,-0.7468312453942522,0.0
2019-03-08,-0.0,-0.5905646997350055,-0.0,-1.388161086851043,1.0,-0.7535923562124436,0.0
2019-03-11,-0.0,-0.587491984459281,-0.0,-1.382973105503376,1.0,-0.8015917920863038,0.0
2019-03-12,-0.0,-0.5517650208436915,-0.0,-1.4157647148812484,1.0,-0.8570008031514132,0.0
2019-03-13,-0.0,-0.5703350386583068,-0.0,-1.4223948917182754,1.0,-0.8538677539716122,0.0
2019-03-14,-0.0,-0.567778076199977,-0.0,-1.4223228331350959,1.0,-0.8467175689675018,0.0
2019-03-15,-0.0,-0.5660115071243773,-0.0,-1.4277329420396188,1.0,-0.8677066841719119,0.0
2019-03-18,-0.0,-0.5815317252433636,-0.0,-1.4409085578013214,1.0,-0.8870557879510536,0.0
2019-03-19,-0.0,-0.5852212493619694,-0.0,-1.4370018453806586,1.0,-0.9041579959951312,0.0
2019-03-20,-0.0,-0.5822073841319717,-0.0,-1.4388452474469757,1.0,-0.9066771406127259,0.0
2019-03-21,-0.0,-0.5835460435892402,-0.0,-1.4648340860003928,1.0,-0.8786177105831534,0.0
2019-03-22,-0.0,-0.5812653611353367,-0.0,-1.5023784983746928,1.0,-0.880480456671688,0.0
2019-03-25,-0.0,-0.4763171275472288,-0.0,-1.5501623186138382,1.0,-0.8848124535534087,0.0
2019-03-26,-0.0,-0.5041758588086984,-0.0,-1.5443980460132365,1.0,-0.8909155373463599,0.0
2019-03-27,-0.0,-0.4958693941778128,-0.0,-1.5514948859166013,1.0,-0.8865066876475217,0.0
2019-03-28,-0.0,-0.49051330499133994,-0.0,-1.5420406235238544,1.0,-0.9038340418831681,0.0
2019-03-29,-0.0,-0.49342933585143217,-0.0,-1.5387551148882594,1.0,-0.9023449795404469,0.0
2019-04-01,-0.0,-0.49927173955831994,-0.0,-1.5339133173247257,1.0,-0.9033578711175846,0.0
2019-04-02,-0.0,-0.5105990421606343,-0.0,-1.5401193373635864,1.0,-0.8748527910811023,0.0
2019-04-03,-0.0,-0.5124773675509723,-0.0,-1.5566008029599305,1.0,-0.8669999212784381,0.0
2019-04-04,-0.0,-0.5092812006319116,-0.0,-1.5737361769352292,1.0,-0.8664296998420221,0.0
2019-04-05,-0.0,-0.5061708860759493,-0.0,-1.5788370253164554,1.0,-0.8706882911392404,0.0
2019-04-08,-0.0,-0.5097350025670392,-0.0,-1.576635993839106,1.0,-0.8628806129299791,0.0
2019-04-09,-0.0,-0.4940990099009901,-0.0,-1.6157227722772276,1.0,-0.8506138613861386,0.0
2019-04-10,-0.0,-0.4811723756031959,-0.0,-1.6289850486512143,1.0,-0.8452258523850961,0.0
2019-04-11,-0.0,-0.45763047438029625,-0.0,-1.6674586204165676,1.0,-0.8347192523956601,0.0
2019-04-12,-0.0,-0.4586981498355849,-0.0,-1.6692682540311397,1.0,-0.8338417653817201,0.0
2019-04-15,-0.0,-0.4591691112344407,-0.0,-1.6685166098469835,1.0,-0.8364782367398717,0.0
2019-04-16,-0.0,-0.4621239148531336,-0.0,-1.6694811115075117,1.0,-0.8324017917310819,0.0
2019-04-17,-0.0,-0.4688737525740535,-0.0,-1.6750752415650243,1.0,-0.8161333755742118,0.0
2019-04-18,-0.0,-0.459800086918731,-0.0,-1.6705385010469755,1.0,-0.8205128205128205,0.0
2019-04-22,-0.0,-0.4643169008494086,-0.0,-1.6757561324124792,1.0,-0.8291259823767564,0.0
2019-04-23,-0.0,-0.4674164473159448,-0.0,-1.7000079763898857,1.0,-0.8207705192629815,0.0
2019-04-24,-0.0,-0.43762902969668094,-0.0,-1.7021994600603463,1.0,-0.8303557249483882,0.0
2019-04-25,-0.0,-0.43794460120017487,-0.0,-1.7147001549894687,1.0,-0.8214441839208361,0.0
2019-04-26,-0.0,-0.4235611867974739,-0.0,-1.711323827302697,1.0,-0.836994081900147,0.0
2019-04-29,-0.0,-0.4189824880420604,-0.0,-1.7019409416136302,1.0,-0.832114479977863,0.0
2019-04-30,-0.0,-0.39596449380205684,-0.0,-1.6762601180933014,1.0,-0.8381105071755366,0.0
2019-05-01,-0.0,-0.3918723354323933,-0.0,-1.6848672116400045,1.0,-0.8345132397230804,0.0
2019-05-02,-0.0,-0.39182795698924733,-0.0,-1.6768328445747802,1.0,-0.8414076246334311,0.0
2019-05-03,-0.0,-0.39716228893058164,-0.0,-1.6722951844903065,1.0,-0.8391963727329581,0.0
2019-05-06,-0.0,-0.36895059080450804,-0.0,-1.6865031392582772,1.0,-0.8442459930585344,0.0
2019-05-07,-0.0,-0.36638806436494303,-0.0,-1.692391813779097,1.0,-0.8468598656459928,0.0
2019-05-08,-0.0,-0.38645188574064815,-0.0,-1.6334627657529506,1.0,-0.8246126638729767,0.0
2019-05-09,-0.0,-0.38430784607696156,-0.0,-1.6382577941798333,1.0,-0.8216276477146043,0.0
2019-05-10,-0.0,-0.3936872424690963,-0.0,-1.7450894107292876,1.0,-0.8617434092091051,0.0
2019-05-13,-0.0,-0.389214864487287,-0.0,-1.7404302877898854,1.0,-0.8618927872909433,0.0
2019-05-14,-0.0,-0.32033491882542553,-0.0,-1.7527418530602619,1.0,-0.8578953575219151,0.0
2019-05-15,-0.0,-0.3274266587911006,-0.0,-1.7777909037212047,1.0,-0.8325260878125614,0.0
2019-05-16,-0.0,-0.33419339472848525,-0.0,-1.7840187361067006,1.0,-0.8512623054938077,0.0
2019-05-17,-0.0,-0.32720909886264216,-0.0,-1.7788515071979638,1.0,-0.870675256502028,0.0
2019-05-20,-0.0,-0.31066110780226325,-0.0,-1.785308715505261,1.0,-0.8746476077029978,0.0
2019-05-21,-0.0,-0.31952194388381017,-0.0,-1.7688472040840553,1.0,-0.8690490324112548,0.0
2019-05-22,-0.0,-0.302585356226564,-0.0,-1.7808565225971975,1.0,-0.8636273929346753,0.0
2019-05-23,-0.0,-0.2943840579710145,-0.0,-1.7825693131695022,1.0,-0.8612948960302459,0.0
2019-05-24,-0.0,-0.27001563721657545,-0.0,-1.7809616888193898,1.0,-0.8583268178264268,0.0
2019-05-28,-0.0,-0.2686269915651359,-0.0,-1.7809668853483287,1.0,-0.8554748516088723,0.0
2019-05-29,-0.0,-0.2737604109908928,-0.0,-1.7816610881917958,1.0,-0.8365377130847669,0.0
2019-05-30,-0.0,-0.266120218579235,-0.0,-1.7859094457455116,1.0,-0.8511319281811086,0.0
2019-05-31,-0.0,-0.26934936185160613,-0.0,-1.7850201006986457,1.0,-0.8486397876741736,0.0
2019-06-03,-0.0,-0.2802468656600551,-0.0,-1.8047587625664712,1.0,-0.796491091875946,0.0
2019-06-04,-0.0,-0.27933242771201244,-0.0,-1.8111779545895597,1.0,-0.7907238501843586,0.0
2019-06-05,-0.0,-0.2702993092862625,-0.0,-1.8528779739063699,1.0,-0.7141212586339217,0.0
2019-06-06,-0.0,-0.2723647379117297,-0.0,-1.8314352544192642,1.0,-0.7306645193450668,0.0
2019-06-07,-0.0,-0.28978950193627545,-0.0,-1.8144242935470265,1.0,-0.7299950155285457,0.0
2019-06-10,-0.0,-0.29348242322126067,-0.0,-1.797656429501417,1.0,-0.7382247070536877,0.0
2019-06-11,-0.0,-0.30241250424736665,-0.0,-1.7700381319137692,1.0,-0.7029863706724053,0.0
2019-06-12,-0.0,-0.3095336826629472,-0.0,-1.7622045463113054,1.0,-0.6980058054058129,0.0
2019-06-13,-0.0,-0.33352270575313414,-0.0,-1.7706699996212552,1.0,-0.683255690641215,0.0
2019-06-14,-0.0,-0.32209624208410753,-0.001516817716430928,-1.7943953585377879,1.0,-0.6739979522960828,0.0
2019-06-17,-0.0,-0.31730805687203795,-0.0036398104265402847,-1.7988625592417062,1.0,-0.6716587677725119,0.0
2019-06-18,-0.0,-0.31052352852171283,-0.0023074595248903013,-1.7984566500226964,1.0,-0.6714328945377516,0.0
2019-06-19,-0.0,-0.29085694879438506,-0.02803667786121278,-1.796422776499,1.0,-0.6581261084487378,0.0
2019-06-20,-0.0,-0.29917211658413034,-0.02581937776433675,-1.7949570937133785,1.0,-0.6603409821192304,0.0
2019-06-21,-0.0,-0.30456641717698646,-0.027973085355711802,-1.7864595146291677,1.0,-0.6611476525289182,0.0
2019-06-24,-0.0,-0.2838570291475571,-0.03202819997725808,-1.782549368911799,1.0,-0.6918470227040139,0.0
2019-06-25,-0.0,-0.2286929121901219,-0.04449337534641813,-1.81496526327778,1.0,-0.7082494969818914,0.0
2019-06-26,-0.0,-0.2283491591351104,-0.028753384433512563,-1.7934256187316475,1.0,-0.7628799145788049,0.0
2019-06-27,-0.0,-0.21897031363134029,-0.058115163294081784,-1.789070538470333,1.0,-0.7447124728478336,0.0
2019-06-28,-0.0,-0.19609261939218525,-0.06588468276334832,-1.8015842790768528,1.0,-0.7448396679107321,0.0
2019-07-01,-0.0,-0.201189709392642,-0.06187246618421551,-1.7952866290304246,1.0,-0.7304967226158451,0.0
2019-07-02,-0.0,-0.2080531842562514,-0.05835914482133415,-1.787640704087029,1.0,-0.7232756666918487,0.0
2019-07-03,-0.0,-0.21161966520886746,-0.05368722666264515,-1.7844593575629621,1.0,-0.7204418639722516,0.0
2019-07-05,-0.0,-0.18325256395807507,-0.06705736504000903,-1.781885119651377,1.0,-0.7245576467936438,0.0
2019-07-08,-0.0,-0.18732399654563886,-0.06165283670634176,-1.7786580557954417,1.0,-0.7271054706567041,0.0
2019-07-09,-0.0,-0.17868397358943575,-0.06174969987995197,-1.7794492797118846,1.0,-0.7316176470588235,0.0
2019-07-10,-0.0,-0.16265195857721748,-0.05748161488818851,-1.7957001350742912,1.0,-0.7362299264595529,0.0
2019-07-11,-0.0,-0.15570142535633907,-0.07093023255813953,-1.7964741185296322,1.0,-0.7278319579894973,0.0
2019-07-12,-0.0,-0.1729526671675432,-0.06882043576258452,-1.7940646130728777,1.0,-0.7207362885048836,0.0
2019-07-15,-0.0,-0.19894187835353266,-0.08926494315410302,-1.7711155303740946,1.0,-0.6928820682150763,0.0
2019-07-16,-0.0,-0.20054790407925846,-0.1002364243629677,-1.7662776297519422,1.0,-0.6857057079596203,0.0
2019-07-17,-0.0,-0.21225423983190758,-0.09541497823803093,-1.7641828005402973,1.0,-0.6802116163890141,0.0
2019-07-18,-0.0,-0.21152621126391127,-0.09506501292764268,-1.7660284033424514,1.0,-0.6745231760782404,0.0
2019-07-19,-0.0,-0.21299801356770737,-0.09587346801094411,-1.7668378246692402,1.0,-0.6722386717139538,0.0
2019-07-22,-0.0,-0.2191893508824409,-0.09583457971881543,-1.7602078970984145,1.0,-0.6639246186060425,0.0
2019-07-23,-0.0,-0.23115035017136046,-0.09529131277007896,-1.7462375204887497,1.0,-0.6525853077037699,0.0
2019-07-24,-0.0,-0.23030910982315353,-0.10157527121414771,-1.738779907861495,1.0,-0.6445980086194084,0.0
2019-07-25,-0.0,-0.18801892941143136,-0.0757459831675593,-1.2808807277055174,1.0,-0.2890985859616311,0.0
2019-07-26,-0.0,-0.16589327146171695,-0.06910838581372225,-1.2503590763451553,1.0,-0.2767926196000442,0.0
2019-07-29,-0.0,-0.16805525104143829,-0.07561390046042535,-1.2236899802674852,1.0,-0.2732953299714975,0.0
2019-07-30,-0.0,-0.1715451384135155,-0.07943375044494949,-1.2122340571178227,1.0,-0.27493770707264314,0.0
2019-07-31,-0.0,-0.1763416705476262,-0.07939073500808153,-1.2097635810755278,1.0,-0.274004876311536,0.0
2019-08-01,-0.0,-0.20264245764772634,-0.0969441517386723,-1.1577909270216962,1.0,-0.24452189889492312,0.0
2019-08-02,-0.0,-0.19408018995197235,-0.10382602126166963,-1.152285359667584,1.0,-0.24801683665209648,0.0
2019-08-05,-0.0,-0.18869553487117227,-0.09904222312154323,-1.1708350195602322,1.0,-0.2393902603534332,0.0
2019-08-06,-0.0,-0.19079349066871965,-0.10634739440919588,-1.1133292627890305,1.0,-0.24425920518197985,0.0
2019-08-07,-0.0,-0.2391682458918512,-0.10194439396692713,-1.0432491368344539,1.0,-0.21162482801588742,0.0
2019-08-08,-0.0,-0.23496884735202492,-0.09587227414330218,-1.0472222222222223,1.0,-0.21799065420560748,0.0
2019-08-09,-0.0,-0.2188485193033232,-0.09217530621737557,-1.0352214584733062,1.0,-0.23789343118507417,0.0
2019-08-12,-0.0,-0.21283137822334763,-0.10691953904190998,-1.0473102165262778,1.0,-0.21678466229135449,0.0
2019-08-13,-0.0,-0.20568656793436194,-0.10341090871562,-1.0552144073481604,1.0,-0.21577480778161928,0.0
2019-08-14,-0.0,-0.2304660635877903,-0.1041633603131778,-1.0732952441411416,1.0,-0.23718457387716235,0.0
2019-08-15,-0.0,-0.2534761026067521,-0.12360631026327416,-1.0408295865062245,1.0,-0.18101723107310863,0.0
2019-08-16,-0.0,-0.25446045968056097,-0.12525646019997402,-1.0392676275808337,1.0,-0.1780807687313336,0.0
2019-08-19,-0.0,-0.25366686499211005,-0.1281527278371317,-1.0361124763949607,1.0,-0.16894740926610963,0.0
2019-08-20,-0.0,-0.25925256800702007,-0.13273628245496308,-1.0328550043875495,1.0,-0.1560419140040262,0.0
2019-08-21,-0.0,-0.2594070108611726,-0.1598033664487569,-1.0128686879085809,1.0,-0.1416585164976579,0.0
2019-08-22,-0.0,-0.2620522973285681,-0.15252101920654101,-1.0080477206695293,1.0,-0.14856143779086212,0.0
2019-08-23,-0.0,-0.2568234387047032,-0.1539450012850167,-1.0049087638139296,1.0,-0.15438190696479054,0.0
2019-08-26,-0.0,-0.249148665819568,-0.1537992376111817,-0.9955781448538754,1.0,-0.1427700127064803,0.0
2019-08-27,-0.0,-0.243143312989085,-0.15389875148783144,-0.9879960493326917,1.0,-0.14744092992630486,0.0
2019-08-28,-0.0,-0.22325345505261823,-0.1695955369595537,-1.002586534804108,1.0,-0.1403829085837454,0.0
2019-08-29,-0.0,-0.22759648413820974,-0.1729137199434229,-0.9979793897757123,1.0,-0.1272731865023237,0.0
2019-08-30,-0.0,-0.2232300327538423,-0.17447719828672212,-1.0000251952632906,1.0,-0.12179390274628371,0.0
2019-09-03,-0.0,-0.22654300763628116,-0.17893596108772902,-0.9960432470576377,1.0,-0.11870258827087378,0.0
2019-09-04,-0.0,-0.20300808517049165,-0.1992919198513534,-0.9802641490483605,1.0,-0.12835835886104555,0.0
2019-09-05,-0.0,-0.2016907909590347,-0.1946918194817249,-0.9848481047587989,1.0,-0.1273612121516193,0.0
2019-09-06,-0.0,-0.19725711997597478,-0.20281295360128135,-0.996170979528505,1.0,-0.10641173231893489,0.0
2019-09-09,-0.0,-0.20558242088647238,-0.2048808599133071,-0.9986720453007942,1.0,-0.09646463381022775,0.0
2019-09-10,-0.0,-0.19614526679866662,-0.23817639539838092,-1.004060252136645,1.0,-0.06794656507681897,0.0
2019-09-11,-0.0,-0.19191237152074425,-0.2767649486082977,-1.0016255282966964,1.0,-0.030534923850251333,0.0
2019-09-12,-0.0,-0.1829195333532755,-0.28051151660185464,-0.9967095423272508,1.0,-0.032630371921427856,0.0
