Date,IWF,IWM,MTUM,SPY,TIGO,VLUE,VXX
2019-10-04,-0.0,-0.0,-2.1935447844538754,-1.6301652892561986,1.0,-0.7603864194773287,0.0
2019-10-07,-0.0,-0.0,-2.155577788894447,-1.6230337390917682,1.0,-0.7796676115835697,0.0
2019-10-08,-0.0,-0.0,-2.1508615897720955,-1.6233463035019455,1.0,-0.7843802112284604,0.0
2019-10-09,-0.0,-0.0,-2.0757246770166105,-1.6087286939528824,1.0,-0.7437846053631528,0.0
2019-10-10,-0.0,-0.0,-2.0550701186623517,-1.6000539374325782,1.0,-0.7386192017259978,0.0
2019-10-11,-0.0,-0.0,-2.055240869612127,-1.6003128877380375,1.0,-0.7390624157091223,0.0
2019-10-14,-0.0,-0.0,-2.0494422994422994,-1.5972758472758473,1.0,-0.7157872157872157,0.0
2019-10-15,-0.0,-0.0,-2.0473867595818818,-1.5964620745108549,1.0,-0.7166443312784777,0.0
2019-10-16,-0.0,-0.0,-2.0459142719537646,-1.592336918713544,1.0,-0.7130625568577086,0.0
2019-10-17,-0.0,-0.0,-2.0324598930481286,-1.6054010695187164,1.0,-0.7097326203208556,0.0
2019-10-18,-0.0,-0.0,-2.033169270276054,-1.6069976460517867,1.0,-0.7097688850845282,0.0
2019-10-21,-0.0,-0.0,-2.026311567463501,-1.5985881597946416,1.0,-0.7229798384940371,0.0
2019-10-22,-0.0,-0.0,-2.0259955161738015,-1.594267107932102,1.0,-0.7176790861535176,0.0
2019-10-23,-0.0,-0.0,-1.9817590271481147,-1.5938450050669368,1.0,-0.7579604245559762,0.0
2019-10-24,-0.0,-0.0,-1.9803900614480363,-1.6058242051830083,1.0,-0.7570932407160033,0.0
2019-10-25,-0.0,-0.0,-2.0822784810126582,-1.8975511652667691,1.0,-0.9352300958239679,0.0
2019-10-28,-0.0,-0.0,-2.1150178784266984,-1.9582240762812873,1.0,-0.8862336114421931,0.0
2019-10-29,-0.0,-0.0,-2.1121890251160576,-1.9568503749553625,1.0,-0.8826330198785858,0.0
2019-10-30,-0.0,-0.0,-2.112122835207998,-1.9563768374694994,1.0,-0.8827590311253941,0.0
2019-10-31,-0.0,-0.0,-2.1069346972760794,-1.9537885095753538,1.0,-0.8867015582252884,0.0
2019-11-01,-0.0,-0.0,-2.1148305338035747,-1.9862514196903582,1.0,-0.8765616593938669,0.0
2019-11-04,-0.0,-0.0,-2.121784182944259,-1.981300619342544,1.0,-0.8520724154359218,0.0
2019-11-05,-0.0,-0.0,-2.1042329630741516,-2.003182227559291,1.0,-0.8967277093965776,0.0
2019-11-06,-0.0,-0.0,-2.1183695586730087,-2.0093924980432294,1.0,-0.8930098139562889,0.0
2019-11-07,-0.0,-0.0,-2.1172185430463575,-2.009572546658639,1.0,-0.89367850692354,0.0
2019-11-08,-0.0,-0.0,-2.1217632181139345,-2.0090930988799225,1.0,-0.8910032518366855,0.0
2019-11-11,-0.0,-0.0,-2.1104224335058372,-2.0167288482368515,1.0,-0.8904200264773138,0.0
2019-11-12,-0.0,-0.0,-2.1139546112988894,-2.0273418638338967,1.0,-0.89443505552873,0.0
2019-11-13,-0.0,-0.0,-2.126396987366375,-2.0409378036929056,1.0,-0.906584062196307,0.0
2019-11-14,-0.0,-0.0,-2.137939423427807,-2.042087337306897,1.0,-0.9019583992215058,0.0
2019-11-15,-0.0,-0.0,-2.1427527850490047,-2.0404212576855176,1.0,-0.9043647653253789,0.0
2019-11-18,-0.0,-0.0,-2.179216959745114,-2.0532442865020526,1.0,-0.8946143005943263,0.0
2019-11-19,-0.0,-0.0,-2.1883675224173937,-2.057609630266552,1.0,-0.895774474880236,0.0
2019-11-20,-0.0,-0.0,-2.241986483972968,-2.0785541571083144,1.0,-0.8794717589435179,0.0
2019-11-21,-0.0,-0.0,-2.2719714964370548,-2.110513814226778,1.0,-0.8682960370046255,0.0
2019-11-22,-0.0,-0.0,-2.25918956216284,-2.1297829632417513,1.0,-0.883766152302095,0.0
2019-11-25,-0.0,-0.0,-2.2603813825116044,-2.130472964496299,1.0,-0.8818216033120061,0.0
2019-11-26,-0.0,-0.0,-2.252625,-2.126125,1.0,-0.8711874999999999,0.0
2019-11-27,-0.0,-0.0,-2.2421138620082948,-2.1400653512630385,1.0,-0.9015960789242177,0.0
2019-11-29,-0.0,-0.0,-2.2579056996780915,-2.145805718613899,1.0,-0.9082875717982706,0.0
2019-12-02,-0.0,-0.0,-2.3183018746376347,-2.2066610835534366,1.0,-0.9171551890742768,0.0
2019-12-03,-0.0,-0.0,-2.3168033320317583,-2.2452167122217883,1.0,-0.9459195626708318,0.0
2019-12-04,-0.0,-0.0,-2.3188622754491015,-2.250520697734965,1.0,-0.9393387138765946,0.0
2019-12-05,-0.0,-0.0,-2.325262677021471,-2.2577171572146444,1.0,-0.9430920837956014,0.0
2019-12-06,-0.0,-0.0,-2.3324610754939163,-2.2620698678529374,1.0,-0.9474682716210912,0.0
2019-12-09,-0.0,-0.0,-2.344845596396161,-2.2421492459358885,1.0,-0.9416987660769081,0.0
2019-12-10,-0.0,-0.0,-2.3526832460732985,-2.2525523560209426,1.0,-0.9392670157068064,0.0
2019-12-11,-0.0,-0.0,-2.3518979057591625,-2.2525523560209426,1.0,-0.9399869109947645,0.0
2019-12-12,-0.0,-0.0,-2.353041314738427,-2.25319190728737,1.0,-0.9412689059123944,0.0
2019-12-13,-0.0,-0.0,-2.384887375589314,-2.249476165531692,1.0,-0.9135018334206391,0.0
2019-12-16,-0.0,-0.0,-2.3820967847554186,-2.2481828302010345,1.0,-0.9180800209547507,0.0
2019-12-17,-0.0,-0.0,-2.3793171114599687,-2.245355834641549,1.0,-0.9164050235478808,0.0
2019-12-18,-0.0,-0.0,-2.3814926547743966,-2.2564926547743966,1.0,-0.9202518363064008,0.0
2019-12-19,-0.0,-0.0,-2.382077018959522,-2.2560519582759295,1.0,-0.9222593977563471,0.0
2019-12-20,-0.0,-0.0,-2.3774413422466907,-2.254554987547516,1.0,-0.9219425874950845,0.0
2019-12-23,-0.0,-0.0,-2.3642366786531546,-2.261588754494933,1.0,-0.912258908139915,0.0
2019-12-24,-0.0,-0.0,-2.3734222745405797,-2.254071022169904,1.0,-0.9123013537374928,0.0
2019-12-26,-0.0,-0.0,-2.3735215317258054,-2.238646017120826,1.0,-0.9224335097693264,0.0
2019-12-27,-0.0,-0.0,-2.3130980292757113,-2.133451619035549,1.0,-0.8901843989607755,0.0
2019-12-30,-0.0,-0.0,-2.3507505225156753,-2.157578060675154,1.0,-0.8251947558426752,0.0
2019-12-31,-0.0,-0.0,-2.3590880303989863,-2.1514249525015834,1.0,-0.8226092463584547,0.0
2020-01-02,-0.0,-0.0,-2.342882327016307,-2.135994459484984,1.0,-0.8171630044701882,0.0
2020-01-03,-0.0,-0.0,-2.3619935324329466,-2.13905269164923,1.0,-0.839705789106588,0.0
2020-01-06,-0.0,-0.0,-2.3744656415491607,-2.147578638422765,1.0,-0.8583551330313278,0.0
2020-01-07,-0.0,-0.0,-2.2846836847946728,-2.0750400789246517,1.0,-0.8062646442224688,0.0
2020-01-08,-0.0,-0.0,-2.2864451704370334,-2.075201873882759,1.0,-0.8024409788571779,0.0
2020-01-09,-0.0,-0.0,-2.2647420147420148,-2.063882063882064,1.0,-0.813882063882064,0.0
2020-01-10,-0.0,-0.0,-2.2874132804757186,-2.0703666997026757,1.0,-0.8365336967294351,0.0
2020-01-13,-0.0,-0.0,-2.403163063580129,-2.120974427651298,1.0,-0.8529430521012691,0.0
2020-01-14,-0.0,-0.0,-2.5500465239930876,-2.2282334175196064,1.0,-0.8680712481722717,0.0
2020-01-15,-0.0,-0.0,-2.537327249884282,-2.2228393837201614,1.0,-0.8522779871718574,0.0
2020-01-16,-0.0,-0.0,-2.5174260961576613,-2.2279611136829574,1.0,-0.8678658818861187,0.0
2020-01-17,-0.0,-0.0,-2.4872621947205587,-2.2427094990454877,1.0,-0.8529392403396748,0.0
2020-01-21,-0.0,-0.0,-2.47970795237782,-2.2500822206143525,1.0,-0.8478589752022626,0.0
2020-01-22,-0.0,-0.0,-2.49141390880979,-2.2396868215014147,1.0,-0.8482794920718468,0.0
2020-01-23,-0.0,-0.0,-2.493907284768212,-2.266754966887417,1.0,-0.8618543046357616,0.0
2020-01-24,-0.0,-0.0,-2.4871319880912997,-2.262785312603374,1.0,-0.8660271253721468,0.0
2020-01-27,-0.0,-0.0,-2.4855842185128982,-2.2532823118031273,1.0,-0.8587451342613973,0.0
2020-01-28,-0.0,-0.0,-2.5054693128970986,-2.231676164275889,1.0,-0.8129953494465186,0.0
2020-01-29,-0.0,-0.0,-2.4965185136981844,-2.209019327129563,1.0,-0.8019131906032407,0.0
2020-01-30,-0.0,-0.0,-2.4864513613620116,-2.2354279030476314,1.0,-0.7762687634024303,0.0
2020-01-31,-0.0,-0.02353710362863681,-2.495979078130108,-2.2371363190585156,1.0,-0.7814318404707421,0.0
2020-02-03,-0.0,-0.0,-2.451505231401245,-2.1983439245137686,1.0,-0.7690480775402785,0.0
2020-02-04,-0.0,-0.0,-2.4250287613447528,-2.190400102262559,1.0,-0.7759171673271124,0.0
2020-02-05,-0.0,-0.0,-2.2673067514677103,-2.1158268101761255,1.0,-0.7323263209393346,0.0
2020-02-06,-0.0,-0.0,-2.2769081422157504,-2.090462322533673,1.0,-0.699793714355054,0.0
2020-02-07,-0.0,-0.0032590983161325366,-2.244975556762629,-2.0811153358681875,1.0,-0.706017261150341,0.0
2020-02-10,-0.0,-0.017941794179417943,-2.2248424842484247,-2.064326432643264,1.0,-0.6934893489348936,0.0
2020-02-11,-0.0,-0.01422056882275291,-2.2118684747389894,-2.0598223928957156,1.0,-0.7143885755430217,0.0
2020-02-12,-0.0,-0.0200024099289071,-2.22093023255814,-2.0551271237498496,1.0,-0.7287625015062056,0.0
2020-02-13,-0.0,-0.046964627151051624,-2.1916826003824093,-2.045172084130019,1.0,-0.6913240917782026,0.0
2020-02-14,-0.0,-0.05244880852592504,-2.202909831157945,-2.026404023470243,1.0,-0.7056041192671536,0.0
2020-02-18,-0.0,-0.059407124073631364,-2.183181926846761,-2.008426966292135,1.0,-0.7254960554625867,0.0
2020-02-19,-0.0,-0.12767224438754243,-2.166378848329661,-1.9465253379384269,1.0,-0.7142857142857143,0.0
2020-02-20,-0.0,-0.132689556509299,-2.1556390081068195,-1.9558297567954221,1.0,-0.7167381974248928,0.0
2020-02-21,-0.0,-0.12990882545736251,-2.1549967224837614,-1.9584649305762472,1.0,-0.7157499553065968,0.0
2020-02-24,-0.0,-0.1535789158430668,-2.1652590595986823,-1.964420485175202,1.0,-0.7065588499550765,0.0
2020-02-25,-0.0,-0.2490566037735849,-2.0505773021684033,-1.692818924246691,1.0,-0.6398197690791326,0.0
2020-02-26,-0.0,-0.19902563250844268,-2.04860765099928,-1.725128716160106,1.0,-0.5633615678458728,0.0
2020-02-27,-0.0,-0.1739978207260423,-2.1333945059356543,-1.878419452887538,1.0,-0.5490623387050525,0.0
2020-02-28,-0.0,-0.3121333264108821,-1.8360417423809772,-1.5598359379056124,1.0,-0.4838793416748871,0.0
2020-03-02,-0.0,-0.27007829107689113,-1.8243894851454348,-1.5981230880904236,1.0,-0.4922486649038212,0.0
2020-03-03,-0.0,-0.4027959807776321,-1.5589049075287607,-1.4536187563710499,1.0,-0.4388136498228241,0.0
2020-03-04,-0.0,-0.4665080875356803,-1.5773073263558517,-1.3346812559467176,1.0,-0.37887725975261655,0.0
2020-03-05,-0.0,-0.6084895010160307,-1.3790471889817113,-1.2054639873560624,1.0,-0.3226913524497629,0.0
2020-03-06,-0.0,-0.7254709838328954,-1.3331848750723734,-1.1288469246871242,1.0,-0.26620050772725246,0.0
2020-03-09,-0.0,-0.7129036533109511,-1.332906303838848,-1.1227636170870698,1.0,-0.24897292043998764,0.0
2020-03-10,-0.22588957520178862,-0.40247830535450374,-1.0849217476979043,-0.8916594035393535,1.0,-0.18447080222820114,0.0
2020-03-11,-0.07698430748237435,-0.6630278219998483,-1.2013494048972784,-0.793002804942764,1.0,-0.05609885528011523,0.0
2020-03-12,-0.10669993130129805,-0.5776114546046209,-1.1029395812994902,-0.772354196044401,1.0,-0.056115992334671155,0.0
2020-03-13,-0.2587066318951573,-0.46469481398342855,-0.8557422506849769,-0.6240055458356717,1.0,-0.09797643019839568,0.0
2020-03-16,-0.1298211061874282,-0.7090431642868866,-0.9009026752010504,-0.5427211554242574,1.0,-0.0,0.0
2020-03-17,-0.2712042513585733,-0.5493740054643168,-0.6208004323415499,-0.5238538445371844,1.0,-0.03716936379739995,0.0
2020-03-18,-0.2596933380331336,-0.5786041593232287,-0.5374221595582188,-0.5195629185759605,1.0,-0.04209258606509223,0.0
2020-03-19,-0.25724637681159424,-0.5507536231884059,-0.5278260869565218,-0.5181159420289855,1.0,-0.04457971014492754,0.0
2020-03-20,-0.26156318480642804,-0.6257706355003653,-0.506764061358656,-0.5171950328707086,1.0,-0.010547845142439737,0.0
2020-03-23,-0.26029620612700344,-0.6421760426629568,-0.4792047068370866,-0.5088253195374315,1.0,-0.007796423499405849,0.0
2020-03-24,-0.2894354745034266,-0.6634336159832733,-0.43442908584039963,-0.49965152747125097,1.0,-0.016988035776512953,0.0
2020-03-25,-0.2866685221263568,-0.6544670192040077,-0.3576955190648483,-0.4810186473698859,1.0,-0.0033398274422488166,0.0
2020-03-26,-0.2753672412329116,-0.6570999971696244,-0.3942996235600464,-0.4972403837989301,1.0,-0.0063400413234836256,0.0
2020-03-27,-0.2698226504678118,-0.652171484429549,-0.37673509286412515,-0.49414886189079743,1.0,-0.0,0.0
2020-03-30,-0.2578511477961203,-0.6514924128731032,-0.37877271969317994,-0.4910510810961037,1.0,-0.0,0.0
2020-03-31,-0.2438116405056258,-0.6748437282955966,-0.3768856785664676,-0.4826503681066815,1.0,-0.0,0.0
2020-04-01,-0.24933967247754885,-0.6996413378930686,-0.34767981761058747,-0.48363777907526345,1.0,-0.0,0.0
2020-04-02,-0.2592317837124959,-0.6582591493570722,-0.3384437850313221,-0.4916199582371689,1.0,-0.0,0.0
2020-04-03,-0.2546577033886679,-0.6708739196048841,-0.3427905062422829,-0.47553848264508164,1.0,-0.0,0.0
2020-04-06,-0.26621450930858365,-0.658273381294964,-0.3354110604646054,-0.48599593607556707,1.0,-0.0,0.0
2020-04-07,-0.24300069858670537,-0.6324627868235799,-0.3229620076307163,-0.48841958192272555,1.0,-0.0,0.0
2020-04-08,-0.2443001131892416,-0.6378213765967767,-0.3159327332506872,-0.4969277205842721,1.0,-0.0,0.0
2020-04-09,-0.2548761130989212,-0.6066019208522774,-0.3325441876731861,-0.49627397702510023,1.0,-0.0,0.0
2020-04-13,-0.2476198182161448,-0.6259406100817219,-0.3284516007228201,-0.49505084014348516,1.0,-0.0,0.0
2020-04-14,-0.25111914136238606,-0.6199234129766464,-0.3319939593333693,-0.4936896607518473,1.0,-0.0,0.0
2020-04-15,-0.2380415223054817,-0.6308382348991486,-0.32189187011522036,-0.495017860500094,1.0,-0.0,0.0
2020-04-16,-0.2350476702027662,-0.6337048475896334,-0.32034376258896197,-0.4965489458842487,1.0,-0.0,0.0
2020-04-17,-0.23399054475126252,-0.6411303320081659,-0.3153808960997099,-0.495648436660578,1.0,-0.0,0.0
2020-04-20,-0.2510663411755238,-0.61123480966816,-0.3312498323362932,-0.4890683263138128,1.0,-0.0,0.0
2020-04-21,-0.2555358486509728,-0.6117381489841986,-0.3293023755777706,-0.49072879716220574,1.0,-0.0,0.0
2020-04-22,-0.2585169800124079,-0.6098778086478029,-0.33455614598225125,-0.4944299085587894,1.0,-0.0,0.0
2020-04-23,-0.24833822223418286,-0.6212492262978013,-0.3285610484673969,-0.49298958529562154,1.0,-0.0,0.0
2020-04-24,-0.24986557694375738,-0.6270835573717605,-0.3216206043660609,-0.48989138617055594,1.0,-0.0,0.0
2020-04-27,-0.2602776654535652,-0.6256638360965089,-0.3159994608437795,-0.4938401401806173,1.0,-0.0,0.0
2020-04-28,-0.2584345297396268,-0.6234955168421336,-0.31742911763913945,-0.4932281429225343,1.0,-0.0,0.0
2020-04-29,-0.2541661058015883,-0.630582850989366,-0.31428186835374883,-0.4931215506797685,1.0,-0.0,0.0
2020-04-30,-0.25276113186252114,-0.6223631526617042,-0.3164485529250531,-0.49566011877569666,1.0,-0.0,0.0
2020-05-01,-0.24052887209929844,-0.6482191041554236,-0.3161899622234215,-0.49341608202914194,1.0,-0.0,0.0
2020-05-04,-0.23942522847976708,-0.6485051087806325,-0.3138867171703556,-0.49410940069554904,1.0,-0.0,0.0
2020-05-05,-0.24511535639555423,-0.655968912198701,-0.29571455746080055,-0.5206663224544146,1.0,-0.0,0.0
2020-05-06,-0.24750645468134258,-0.6587851610273135,-0.2916972414730262,-0.5197717081125153,1.0,-0.0,0.0
2020-05-07,-0.2452296050303509,-0.6595258186569399,-0.29164058034134527,-0.5256825543729755,1.0,-0.0,0.0
2020-05-08,-0.24433921184411062,-0.6601077726975833,-0.2917483126496843,-0.525364685390812,1.0,-0.0,0.0
2020-05-11,-0.2438154851000136,-0.6613688937270378,-0.29114165192543207,-0.5251598856987345,1.0,-0.0,0.0
2020-05-12,-0.24177325899201924,-0.6695911227724938,-0.2747075543894173,-0.5391111839947524,1.0,-0.007953427353230567,0.0
2020-05-13,-0.2399267899582047,-0.6729040893818122,-0.27390936159750867,-0.542491873139017,1.0,-0.0024585461796924083,0.0
2020-05-14,-0.23835690968443962,-0.669341675734494,-0.2597116430903156,-0.5418117519042438,1.0,-0.011126224156692057,0.0
2020-05-15,-0.2455376578145407,-0.6735959947757945,-0.2625163256421419,-0.5392903787548976,1.0,-0.0,0.0
2020-05-18,-0.23884000429230604,-0.6655757055478055,-0.22805558536323642,-0.5131988410773688,1.0,-0.037021139607254,0.0
2020-05-19,-0.24184230234299775,-0.655370707178774,-0.23625227345672412,-0.5119824542634,1.0,-0.029180485717342462,0.0
2020-05-20,-0.24072979363714533,-0.664902192605331,-0.23358233018056748,-0.520878116938951,1.0,-0.026923903697334477,0.0
2020-05-21,-0.23307445099089447,-0.6652651312265666,-0.23090519550080343,-0.5190948044991965,1.0,-0.029753615425816816,0.0
2020-05-22,-0.23376067232288628,-0.6670770548403501,-0.22725691191820785,-0.5177582099938441,1.0,-0.030591761903487405,0.0
2020-05-26,-0.22945843761648652,-0.664332499068108,-0.2191011235955056,-0.513099739070238,1.0,-0.03655679216145694,0.0
2020-05-27,-0.2194634627167861,-0.6725630711031783,-0.20779497562405094,-0.5137331166582306,1.0,-0.05045688254255801,0.0
2020-05-28,-0.1983762334882264,-0.6623766511773612,-0.2002036234532449,-0.4945178301049443,1.0,-0.05508275465984441,0.0
2020-05-29,-0.23577558804831533,-0.6364695910150455,-0.22843822843822842,-0.5385410044500953,1.0,-0.009641873278236915,0.0
2020-06-01,-0.23634968107349869,-0.6429081862213164,-0.22173993595003041,-0.5373316041606013,1.0,-0.008363549744594129,0.0
2020-06-02,-0.2458421207186524,-0.6519127579486906,-0.22803598601137243,-0.5422995808750901,1.0,-0.001468271977361916,0.0
2020-06-03,-0.24593577320413232,-0.6518245642134487,-0.2304796988868423,-0.5412295453938764,1.0,-0.0,0.0
2020-06-04,-0.24748425980735084,-0.6643437550449335,-0.21035354894258193,-0.5540009686272399,1.0,-0.014475595974815693,0.0
2020-06-05,-0.2404647910054333,-0.6629996234332132,-0.207568992414869,-0.5526924525256872,1.0,-0.026063801172736566,0.0
2020-06-08,-0.24124430142129255,-0.6650308393671225,-0.2107535532314293,-0.5446768570662376,1.0,-0.020005363368195226,0.0
2020-06-09,-0.24464657949592572,-0.6695362624868026,-0.21248544898345922,-0.5527491269390076,1.0,-0.027721378488860016,0.0
2020-06-10,-0.23629458836294592,-0.6770649667706496,-0.206049098060491,-0.5580903295809033,1.0,-0.03510104435101045,0.0
2020-06-11,-0.23478213714378676,-0.6835226810552858,-0.20490225319270083,-0.5539437650822917,1.0,-0.03427238957728912,0.0
2020-06-12,-0.24272640349679006,-0.6781860401584483,-0.20912443655238358,-0.547193006419888,1.0,-0.05466466329736375,0.0
2020-06-15,-0.24502002963288153,-0.686714591450365,-0.20320474126104374,-0.5513087856006146,1.0,-0.05753717829117049,0.0
2020-06-16,-0.2441237113402062,-0.6955326460481099,-0.20698281786941577,-0.5496907216494845,1.0,-0.05281099656357388,0.0
2020-06-17,-0.24328489652135624,-0.6870596653456627,-0.2107001321003963,-0.5534731395860855,1.0,-0.0575737560546015,0.0
2020-06-18,-0.24461263244805284,-0.6846291454520435,-0.21260492637952386,-0.5538736755194716,1.0,-0.05644695197468006,0.0
2020-06-19,-0.24523940561364888,-0.686378646119978,-0.2119977985690699,-0.5528343423225096,1.0,-0.05533847000550358,0.0
2020-06-22,-0.24479854689564068,-0.686536767943637,-0.21521356230735358,-0.5511613826508146,1.0,-0.0543813298106561,0.0
2020-06-23,-0.24244924905099852,-0.6850965505859054,-0.21458436485668703,-0.5510260218958024,1.0,-0.05757275678054685,0.0
2020-06-24,-0.24601579917976382,-0.6892185736698687,-0.21284853155707245,-0.552062976521428,1.0,-0.052296936500509206,0.0
2020-06-25,-0.24473945136058167,-0.6930979398479673,-0.20901729646358927,-0.5537347141125922,1.0,-0.05362454555469869,0.0
2020-06-26,-0.24454172517276507,-0.6920789625836293,-0.20847443627653423,-0.5537292475427439,1.0,-0.05440378844194819,0.0
2020-06-29,-0.24110356956390316,-0.6905828364155971,-0.20920007694210108,-0.5519496578824434,1.0,-0.055096040229727125,0.0
2020-06-30,-0.24272644852880573,-0.6858430176653205,-0.21085744113849283,-0.5523503392950356,1.0,-0.05557844995741642,0.0
2020-07-01,-0.2418101436142461,-0.6863552736359393,-0.20935277480297665,-0.5534777713705138,1.0,-0.055029244583573604,0.0
2020-07-02,-0.23883830627468186,-0.6854980254497586,-0.20699868363317245,-0.55114633611233,1.0,-0.05997696358051777,0.0
2020-07-06,-0.240315383141238,-0.6831658772962467,-0.2067511703671257,-0.5481698469625209,1.0,-0.05932597804363895,0.0
2020-07-07,-0.23924047169553206,-0.6820706448876851,-0.20293304878382445,-0.5488248652493912,1.0,-0.06301129989876604,0.0
2020-07-08,-0.2381552281316755,-0.6865585802705811,-0.19896478063208634,-0.5488853590403681,1.0,-0.06611162841649779,0.0
2020-07-09,-0.24562992234022119,-0.6896078592793832,-0.2001317197661974,-0.5477621360555418,1.0,-0.0610575999560934,0.0
2020-07-10,-0.24023619884647077,-0.6963746223564955,-0.19382037901675364,-0.5493545729195276,1.0,-0.0667399066190607,0.0
2020-07-13,-0.24240593243614394,-0.6965394122493821,-0.19401263389178797,-0.5492996429552321,1.0,-0.0642405932436144,0.0
2020-07-14,-0.23800378611210182,-0.7022414881066696,-0.19144558149743476,-0.5501385497544514,1.0,-0.06173008861697166,0.0
2020-07-15,-0.24213905504033362,-0.6983208033803435,-0.19083026943971904,-0.5498545793777094,1.0,-0.06261318114470724,0.0
2020-07-16,-0.23894947940990632,-0.7078376967665724,-0.18787945386115767,-0.5470454108403615,1.0,-0.06546523447158045,0.0
2020-07-17,-0.23449948997877207,-0.7017616408899181,-0.19163013811926227,-0.5507953574283903,1.0,-0.07818487580293883,0.0
2020-07-20,-0.24535511560293505,-0.6979094559047486,-0.19689879551432923,-0.5506853108126817,1.0,-0.07808389865706769,0.0
2020-07-21,-0.26239853219170467,-0.692455242966752,-0.2073557211164239,-0.5505393083509397,1.0,-0.06719114867118871,0.0
2020-07-22,-0.2547689227517935,-0.6986819420499416,-0.20221344752794618,-0.5539458317112508,1.0,-0.07110283076580835,0.0
2020-07-23,-0.25353560612375314,-0.6990080853546721,-0.20230057514378594,-0.5520824650607096,1.0,-0.071573448917785,0.0
2020-07-24,-0.2445005409304003,-0.7021831396155234,-0.20003328802463313,-0.5505839274321063,1.0,-0.07667341673832839,0.0
2020-07-27,-0.24403521928728159,-0.700247201622087,-0.20276088103769127,-0.547537705191234,1.0,-0.08296530844651834,0.0
2020-07-28,-0.2454931807449793,-0.6948695869559178,-0.1989389183633788,-0.5507624788200328,1.0,-0.08763645454292937,0.0
2020-07-29,-0.24850040454203048,-0.6824763552158022,-0.19995536087939064,-0.554250481265519,1.0,-0.1047345367296264,0.0
2020-07-30,-0.24803347280334728,-0.674142259414226,-0.20058577405857742,-0.5549790794979079,1.0,-0.11165969316596933,0.0
2020-07-31,-0.2607635385132862,-0.6808498710617782,-0.20422693127032177,-0.5545184437717233,1.0,-0.10267406659939456,0.0
2020-08-03,-0.2599932724112799,-0.6808880417110501,-0.20482704490665468,-0.5535964568032741,1.0,-0.10388518248584404,0.0
2020-08-04,-0.258345712924293,-0.6762620175463184,-0.20343638758864258,-0.5563528323569807,1.0,-0.10852930459399614,0.0
2020-08-05,-0.2630233929624533,-0.6748293970625404,-0.20480777331573477,-0.5599988766884776,1.0,-0.1056193658906456,0.0
2020-08-06,-0.26320667284522703,-0.6704861403656585,-0.20653242339989328,-0.5598056561911984,1.0,-0.10843373493975904,0.0
2020-08-07,-0.26326173966965444,-0.6705845876317719,-0.2128361237950279,-0.5533288234962512,1.0,-0.11863690174192458,0.0
2020-08-10,-0.2707204155374887,-0.6663279132791328,-0.21705623306233063,-0.5547651309846432,1.0,-0.11410343270099367,0.0
2020-08-11,-0.2635068415855551,-0.67185780787135,-0.20598109747496124,-0.5519537311327409,1.0,-0.12794470306108055,0.0
2020-08-12,-0.2595202525579953,-0.6732249062773065,-0.2001014741945486,-0.5534571694337177,1.0,-0.1324238238858979,0.0
2020-08-13,-0.25740119996619815,-0.6771358553280189,-0.19421988113010902,-0.5520689558040619,1.0,-0.13599616912199658,0.0
