Date,IWF,IWM,MTUM,SPY,THCB,VLUE,VXX
2020-01-07,-0.0,-0.01465864243663874,-0.14590462704375304,-0.10904823716057638,1.0,-0.04153719073280101,0.0
2020-01-08,-0.0,-0.014779358730575046,-0.14597075601599896,-0.10925185233755164,1.0,-0.041387450003278474,0.0
2020-01-09,-0.0,-0.014819866490052328,-0.14599535731616153,-0.10911618513029679,1.0,-0.04156120080263348,0.0
2020-01-10,-0.0,-0.015581590396812915,-0.14492582691198824,-0.10768202547570374,1.0,-0.042289143995387114,0.0
2020-01-13,-0.0,-0.015567261577168015,-0.1455827240087009,-0.10718872028723431,1.0,-0.04203684776056817,0.0
2020-01-14,-0.0,-0.015005302921189425,-0.14438348631060716,-0.10670001178426931,1.0,-0.04328754926479253,0.0
2020-01-15,-0.0,-0.015177308679482478,-0.1444005028547483,-0.10643758839243624,1.0,-0.04348907862343513,0.0
2020-01-16,-0.0,-0.014206777352956583,-0.14332477871471222,-0.106858534541455,1.0,-0.04499031058503117,0.0
2020-01-17,-0.0,-0.013190782155803028,-0.1431356897025531,-0.10682178049386916,1.0,-0.04546108850124972,0.0
2020-01-21,-0.0,-0.013217473237888343,-0.14314130918418091,-0.10682597429790351,1.0,-0.04547595990263564,0.0
2020-01-22,-0.0,-0.012352948873971132,-0.14433583271176015,-0.10632172627226213,1.0,-0.04556458472369436,0.0
2020-01-23,-0.0,-0.013190091728713313,-0.14369087031051675,-0.10777142408500283,1.0,-0.04390154538673925,0.0
2020-01-24,-0.0,-0.0134537364219343,-0.14360685774113335,-0.1078131134668237,1.0,-0.043855516293678835,0.0
2020-01-27,-0.0,-0.006231221423905944,-0.14995427824951013,-0.09962116263879817,1.0,-0.050516002612671466,0.0
2020-01-28,-0.0,-0.009728662536206472,-0.15055397524321656,-0.0935847978282612,1.0,-0.0450194183584668,0.0
2020-01-29,-0.0,-0.011315618924173688,-0.15117303953337655,-0.08961762799740765,1.0,-0.04408295528191834,0.0
2020-01-30,-0.0,-0.011104336658580564,-0.15241220958138205,-0.08703153579721612,1.0,-0.04670048127440424,0.0
2020-01-31,-0.0,-0.010953499539278159,-0.15303751962934603,-0.08716078543340297,1.0,-0.04664321960209206,0.0
2020-02-03,-0.0,-0.011555428318607104,-0.15452782802191367,-0.0883964240633987,1.0,-0.04680729241219567,0.0
2020-02-04,-0.0,-0.012857924493890206,-0.1555457127224408,-0.08858549803288086,1.0,-0.04573877699903599,0.0
2020-02-05,-0.0,-0.01342473578977435,-0.15512450988029394,-0.08649476772870089,1.0,-0.04328633377476565,0.0
2020-02-06,-0.0,-0.013455474963993306,-0.15785854234517122,-0.0853261363194021,1.0,-0.040898415705406845,0.0
2020-02-07,-0.0,-0.01406513559102115,-0.1575580640975736,-0.08507850006487609,1.0,-0.04082003373556507,0.0
2020-02-10,-0.0,-0.012676111103910412,-0.1574144880950838,-0.08520731533446528,1.0,-0.040827965211981385,0.0
2020-02-11,-0.0,-0.012601015333609616,-0.15605573974305845,-0.08464566929133858,1.0,-0.04176595524243681,0.0
2020-02-12,-0.0,-0.01571417402861387,-0.15891381961274853,-0.07954811977171448,1.0,-0.04882339144711125,0.0
2020-02-13,-0.0,-0.015760954514666806,-0.1609961965299849,-0.07819257020788829,1.0,-0.047595477517845056,0.0
2020-02-14,-0.0,-0.013830285982184715,-0.15813668802417044,-0.0809371255925405,1.0,-0.0493957389175392,0.0
2020-02-18,-0.0,-0.013949126714335952,-0.15773844410581017,-0.08071217390171792,1.0,-0.050026700009117075,0.0
2020-02-19,-0.0,-0.014176734013747137,-0.1576494480316601,-0.08051707977504688,1.0,-0.04946886065403041,0.0
2020-02-20,-0.0,-0.014137863698496388,-0.15796393933476535,-0.08029681702792424,1.0,-0.04944346807264206,0.0
2020-02-21,-0.0,-0.014915474642392717,-0.15737321196358908,-0.0789336801040312,1.0,-0.04918075422626788,0.0
2020-02-24,-0.0,-0.014628142005700957,-0.1559989634620368,-0.07619849701995335,1.0,-0.0488598082404768,0.0
2020-02-25,-0.0,-0.02257462929876498,-0.16409968831101085,-0.07281002621317441,1.0,-0.04465368614614171,0.0
2020-02-26,-0.0,-0.018954668036471042,-0.15705663284962118,-0.069744445871324,1.0,-0.038448696545524595,0.0
2020-02-27,-0.0,-0.018335901386748843,-0.1565356959424756,-0.0714175654853621,1.0,-0.037737544940934765,0.0
2020-02-28,-0.0,-0.033723989476201865,-0.14100127141580332,-0.051536398997973284,1.0,-0.032565868150404714,0.0
2020-03-02,-0.0,-0.03471750346042532,-0.1412105196929659,-0.05018245878948031,1.0,-0.032238580596451495,0.0
2020-03-03,-0.0,-0.042348591068703235,-0.1263509237774993,-0.04347772139019518,1.0,-0.02861290682813644,0.0
2020-03-04,-0.0,-0.04718306388012618,-0.12758773659305991,-0.034687992902208205,1.0,-0.022796727129337536,0.0
2020-03-05,-0.0,-0.06457149764293485,-0.10690197026471655,-0.023340988758612354,1.0,-0.013936903179016077,0.0
2020-03-06,-0.0,-0.0645456405811756,-0.10720691440058744,-0.019609259326134845,1.0,-0.012398733643903556,0.0
2020-03-09,-0.0,-0.0629902372328432,-0.10657487586653554,-0.01782244716831778,1.0,-0.011969584302813691,0.0
2020-03-10,-0.0,-0.04862841362381099,-0.12190242405645904,-0.04855477140227064,1.0,-0.008272476219699294,0.0
2020-03-11,-0.0,-0.062455995532787884,-0.1190487751584161,-0.032423705358226716,1.0,-0.0,0.0
2020-03-12,-0.0,-0.04933747164856154,-0.10823683896382953,-0.03617046675420795,1.0,-0.0,0.0
2020-03-13,-0.011388182210915376,-0.03704459271348342,-0.10789372629962081,-0.04369269908318533,1.0,-0.0,0.0
2020-03-16,-0.0,-0.05353595900473655,-0.09676433600131637,-0.025022624966209467,1.0,-0.0,0.0
2020-03-17,-0.03205364754984921,-0.06109152913331722,-0.11458638197157292,-0.06475625739626147,1.0,-0.0,0.0
2020-03-18,-0.030226287672613646,-0.06636175788730975,-0.09874256627356112,-0.06462302187279508,1.0,-0.0,0.0
2020-03-19,-0.02830732232771362,-0.06501916380670858,-0.09639520028056815,-0.06281469976702823,1.0,-0.0,0.0
2020-03-20,-0.028289481923033575,-0.06375464916784591,-0.09710342754811967,-0.06315354463827283,1.0,-0.0,0.0
2020-03-23,-0.02930680758470625,-0.08187752564501088,-0.07287534970469381,-0.05933478396021137,1.0,-0.0,0.0
2020-03-24,-0.033935638019861124,-0.08509420343960776,-0.06677617660967172,-0.05862515244281839,1.0,-0.0,0.0
2020-03-25,-0.03512860348696703,-0.08496707849374861,-0.05547335454119504,-0.05745850903800154,1.0,-0.0,0.0
2020-03-26,-0.035823029794997595,-0.0849101958802283,-0.05486865299983975,-0.05712454235031619,1.0,-0.0,0.0
2020-03-27,-0.034900380842752356,-0.08320985537772009,-0.05064841233881535,-0.055816117853075525,1.0,-0.0,0.0
2020-03-30,-0.02835635460059928,-0.0804404492192258,-0.055823527978757094,-0.053423956734634216,1.0,-0.0,0.0
2020-03-31,-0.026473483973696685,-0.08253211945886156,-0.05464866113211216,-0.05182871242600673,1.0,-0.0,0.0
2020-04-01,-0.02818578318815225,-0.08572365783431132,-0.048122365175978905,-0.05287264156674078,1.0,-0.0,0.0
2020-04-02,-0.029854711899614736,-0.07847731307592903,-0.04605016847622613,-0.05333268921872924,1.0,-0.0,0.0
2020-04-03,-0.02927229508790135,-0.07956369077066014,-0.046345789543540426,-0.05141354054804108,1.0,-0.0,0.0
2020-04-06,-0.0299699576511468,-0.07829108502346682,-0.04594428290481764,-0.052302643485395074,1.0,-0.0,0.0
2020-04-07,-0.025068041827818365,-0.07231533209186841,-0.043021534641646375,-0.05332330611660221,1.0,-0.0,0.0
2020-04-08,-0.024907165287578657,-0.07345583933326169,-0.04102637580446801,-0.054614273262408815,1.0,-0.0,0.0
2020-04-09,-0.025866793756702013,-0.06921243893720957,-0.043035863219349456,-0.05334207077326343,1.0,-0.0,0.0
2020-04-13,-0.029001905669366366,-0.06264888041924727,-0.04509290138161029,-0.05429966650786088,1.0,-0.0,0.0
2020-04-14,-0.03000452628820545,-0.06002096386116206,-0.047240155323153156,-0.053862829644805495,1.0,-0.0,0.0
2020-04-15,-0.0294481740703709,-0.06032471551683093,-0.046814740751321235,-0.05371851640241871,1.0,-0.0,0.0
2020-04-16,-0.030132363774625127,-0.05798341294170766,-0.047396687341080296,-0.05267222737102255,1.0,-0.0,0.0
2020-04-17,-0.029945812339576005,-0.05858446620401178,-0.046938872516398895,-0.052868618689989544,1.0,-0.0,0.0
2020-04-20,-0.03225193559112716,-0.05469529283237543,-0.04855602526955779,-0.051964090628414006,1.0,-0.0,0.0
2020-04-21,-0.033052056096981225,-0.055169954837176134,-0.04877584977418588,-0.05150938911338245,1.0,-0.0,0.0
2020-04-22,-0.030329587039164368,-0.05722474212153152,-0.046021388221082676,-0.05069932140361681,1.0,-0.0,0.0
2020-04-23,-0.0296829323139195,-0.057839110932266576,-0.04548305776809913,-0.050524895553477805,1.0,-0.0,0.0
2020-04-24,-0.029986977625192375,-0.05663549189061205,-0.046253107612170004,-0.0509766781105718,1.0,-0.0,0.0
2020-04-27,-0.031664115979167407,-0.05663712614632641,-0.04558019242861041,-0.05247298050800204,1.0,-0.0,0.0
2020-04-28,-0.031681829504074395,-0.056828021397985935,-0.04526314540904077,-0.05236813076019785,1.0,-0.0,0.0
2020-04-29,-0.032840177014248934,-0.055619490550144146,-0.045546762845990484,-0.05241614958415888,1.0,-0.0,0.0
2020-04-30,-0.032493840030326,-0.05141205458680819,-0.04688684609552691,-0.053828658074298714,1.0,-0.0,0.0
2020-05-01,-0.03436800530560523,-0.049491348784329516,-0.04621087412214735,-0.05421665344212982,1.0,-0.0,0.0
2020-05-04,-0.03402365116306544,-0.04762129786052666,-0.046073694283317784,-0.05366994695618273,1.0,-0.0,0.0
2020-05-05,-0.03413642755018846,-0.04793751698550177,-0.04536162871760939,-0.05416454963311316,1.0,-0.0,0.0
2020-05-06,-0.03436661663731874,-0.047839086708344664,-0.045700036635664236,-0.05390169824030632,1.0,-0.0,0.0
2020-05-07,-0.03517653320716778,-0.04831746407238748,-0.04527766278313324,-0.05403039801289254,1.0,-0.0,0.0
2020-05-08,-0.03480245497439779,-0.04863829334342443,-0.04536262904580017,-0.05374691058737273,1.0,-0.0,0.0
2020-05-11,-0.035766630419365515,-0.045317006288118765,-0.04652262304382771,-0.05437095172805068,1.0,-0.0,0.0
2020-05-12,-0.035816449561455355,-0.045213834842431265,-0.046691411144471506,-0.054351166694248096,1.0,-0.0,0.0
2020-05-13,-0.03504116245606586,-0.04425258887080414,-0.04621045927393674,-0.05393579128629727,1.0,-0.0,0.0
2020-05-14,-0.03508668613964006,-0.041976820880052765,-0.047135588429284836,-0.053601714877979836,1.0,-0.0,0.0
2020-05-15,-0.03530215251283501,-0.04219066459422543,-0.04726579058923273,-0.0527648250200179,1.0,-0.0,0.0
2020-05-18,-0.036349064164820144,-0.042218660129178257,-0.046438168874640515,-0.05362783461411532,1.0,-0.0,0.0
2020-05-19,-0.037072791702475835,-0.036707832495496875,-0.051200244875855005,-0.05230689537443637,1.0,-0.0,0.0
2020-05-20,-0.037461908627769346,-0.03514407068817432,-0.051992517030814304,-0.051980751355994025,1.0,-0.0,0.0
2020-05-21,-0.03710714747622015,-0.03395609693007725,-0.0528976731608094,-0.05180421159069264,1.0,-0.0,0.0
2020-05-22,-0.03695258691615148,-0.03531886885592722,-0.051961637009003074,-0.051115394560541594,1.0,-0.0,0.0
2020-05-26,-0.03695345557122708,-0.03527268453220498,-0.05195110484250118,-0.05118711800658204,1.0,-0.0,0.0
2020-05-27,-0.03884499623777276,-0.031202972159518436,-0.05697422874341611,-0.04867381489841986,1.0,-0.0,0.0
2020-05-28,-0.038415860211892805,-0.03190150864856602,-0.056712486624413534,-0.04884587796761638,1.0,-0.0,0.0
2020-05-29,-0.03753644314868805,-0.03386861657105238,-0.05609893727076084,-0.048081444559390576,1.0,-0.0,0.0
2020-06-01,-0.03757171071193455,-0.03398617511520738,-0.05595786701777486,-0.048069688704975085,1.0,-0.0,0.0
2020-06-02,-0.037815718921969804,-0.03438220215417901,-0.055782888857532575,-0.04788109684398664,1.0,-0.0,0.0
2020-06-03,-0.037999670998519496,-0.034039903179564304,-0.05513124809061641,-0.04782271520221841,1.0,-0.0,0.0
2020-06-04,-0.03819987074789965,-0.03306503730685623,-0.05537864990306093,-0.04837553610246167,1.0,-0.0,0.0
2020-06-05,-0.037450498830773574,-0.03398394810749832,-0.056263880891667346,-0.04741536328276477,1.0,-0.0,0.0
2020-06-08,-0.03656002348106839,-0.03218080422659231,-0.05771646609920752,-0.04760786615791019,1.0,-0.0,0.0
2020-06-09,-0.038197707197895135,-0.030973971058071793,-0.05798956962976884,-0.04742999436196203,1.0,-0.0,0.0
2020-06-10,-0.03701964283617664,-0.031524814784374966,-0.05825926665179462,-0.047316574890514385,1.0,-0.0,0.0
2020-06-11,-0.04054022285956087,-0.023249800178663783,-0.06564718604541821,-0.045982415722412906,1.0,-0.0,0.0
2020-06-12,-0.04264404935117168,-0.023516330127636417,-0.06733146432922862,-0.04943397565563008,1.0,-0.0,0.0
2020-06-15,-0.042561494796594136,-0.022954115421002837,-0.06778618732261117,-0.04929044465468307,1.0,-0.0,0.0
2020-06-16,-0.04199000744126714,-0.024532558496627808,-0.06576662768860068,-0.04886432089578682,1.0,-0.0,0.0
2020-06-17,-0.041748845558796786,-0.02425802794279168,-0.06630212700624757,-0.04870501812856519,1.0,-0.0,0.0
2020-06-18,-0.0413851750366136,-0.025098029952284218,-0.06584541975716918,-0.0487551377143667,1.0,-0.0,0.0
2020-06-19,-0.04150230305893469,-0.024731309790953112,-0.06586748553206567,-0.04895476556041101,1.0,-0.0,0.0
2020-06-22,-0.04073028732035097,-0.024681444041615982,-0.06750197805831434,-0.04800481819577463,1.0,-0.0,0.0
2020-06-23,-0.040607398835740174,-0.024277060775307297,-0.06745858375940204,-0.04844785037017794,1.0,-0.0,0.0
2020-06-24,-0.04048836358054575,-0.024252872206019526,-0.06757506700830077,-0.04844670626158623,1.0,-0.0,0.0
2020-06-25,-0.03967234368554423,-0.023419176144734512,-0.0680535093405622,-0.04747480700100183,1.0,-0.0,0.0
2020-06-26,-0.039783172283761485,-0.022967240160263965,-0.06810040065991044,-0.04756068819231676,1.0,-0.0,0.0
2020-06-29,-0.03874117647058824,-0.022623529411764706,-0.06861176470588234,-0.04650588235294118,1.0,-0.0,0.0
2020-06-30,-0.038724400371716594,-0.02212654832903977,-0.06832057027914035,-0.04714683982072908,1.0,-0.0,0.0
2020-07-01,-0.03764465142534575,-0.022285727726032555,-0.06904459497600904,-0.04706463449054474,1.0,-0.0,0.0
2020-07-02,-0.03824705882352941,-0.02168235294117647,-0.06938823529411764,-0.04716470588235294,1.0,-0.0,0.0
2020-07-06,-0.03861131045517112,-0.021482100210585754,-0.06935212526911448,-0.047022976200279995,1.0,-0.0,0.0
2020-07-07,-0.03717594497677973,-0.022961613073893362,-0.06779142907530422,-0.0477808476867909,1.0,-0.0,0.0
2020-07-08,-0.03693298696413668,-0.02424976196913239,-0.06708356352779378,-0.047194762145451555,1.0,-0.0,0.0
2020-07-09,-0.03702223215020515,-0.024665812337608894,-0.06680226201253277,-0.04719188309016307,1.0,-0.0,0.0
2020-07-10,-0.03797676715421154,-0.023726661336594082,-0.06752339745097116,-0.046512721629121005,1.0,-0.0,0.0
2020-07-13,-0.03920485270260739,-0.02260597653586627,-0.0676180847812287,-0.04614064373545247,1.0,-0.0,0.0
2020-07-14,-0.03779632956426785,-0.022731809268848262,-0.0667512064532037,-0.04688435661699954,1.0,-0.0,0.0
2020-07-15,-0.03848864250311245,-0.022069014117591792,-0.06690000234901694,-0.047039064151652536,1.0,-0.0,0.0
2020-07-16,-0.03951403494342549,-0.0198216404845551,-0.06831239939371864,-0.04731579503930254,1.0,-0.0,0.0
2020-07-17,-0.04026743120344042,-0.02029234131553592,-0.06880830963739337,-0.04562545531454892,1.0,-0.0,0.0
2020-07-20,-0.04308229520573801,-0.019807002642506604,-0.06957814269535674,-0.04723480558701397,1.0,-0.0,0.0
2020-07-21,-0.04208452299487954,-0.020387456051346186,-0.06929139432265981,-0.048066259232166876,1.0,-0.0,0.0
2020-07-22,-0.0420978113385641,-0.020329184118931035,-0.06934104182644092,-0.0480915580201758,1.0,-0.0,0.0
2020-07-23,-0.04228861596598961,-0.02118564005668399,-0.06987482286254133,-0.047567312234293814,1.0,-0.0,0.0
2020-07-24,-0.03702524180231187,-0.024758197688133997,-0.06906109931587638,-0.04869072894550601,1.0,-0.0,0.0
2020-07-27,-0.03692645392749244,-0.025113293051359516,-0.06949820619335347,-0.04859799848942598,1.0,-0.0,0.0
2020-07-28,-0.03729722071359418,-0.024782167229450522,-0.06922241375239085,-0.049363621336985526,1.0,-0.0,0.0
2020-07-29,-0.03928816852681216,-0.024513637117603848,-0.06966659557830383,-0.05134949408781782,1.0,-0.0,0.0
2020-07-30,-0.0392814399639772,-0.024765674064769937,-0.06966382671137918,-0.051249540827813383,1.0,-0.0,0.0
2020-07-31,-0.038635258971228055,-0.025428852560074922,-0.06969520941756666,-0.05172311595319669,1.0,-0.0,0.0
2020-08-03,-0.03747822067347011,-0.026336687645936302,-0.07034574310469485,-0.05110881959013381,1.0,-0.0,0.0
2020-08-04,-0.03744234850550727,-0.026072110311466272,-0.0701777266637421,-0.051954519047223834,1.0,-0.0,0.0
2020-08-05,-0.03763785129847029,-0.02601683861022175,-0.07020040317799123,-0.051974386339381,1.0,-0.0,0.0
2020-08-06,-0.03781059123524877,-0.026294253691513964,-0.07004684812903991,-0.05186502994722173,1.0,-0.0,0.0
2020-08-07,-0.03922968038159131,-0.026585304928094775,-0.07056108672637952,-0.05312302989211243,1.0,-0.0,0.0
2020-08-10,-0.03866561972065577,-0.027196802055821256,-0.07051419325671593,-0.053334760986984565,1.0,-0.0,0.0
2020-08-11,-0.038901846915460774,-0.027001618431073876,-0.07074685833968013,-0.05337252475247525,1.0,-0.0,0.0
2020-08-12,-0.03827125255696684,-0.027424955996384566,-0.07006089148946291,-0.05352980352980353,1.0,-0.0,0.0
2020-08-13,-0.03791373406886057,-0.028462050599201066,-0.06867034430283432,-0.053844873501997334,1.0,-0.0,0.0
2020-08-14,-0.037701078362600914,-0.028534401788155847,-0.06845878562341723,-0.054239142065652904,1.0,-0.0,0.0
2020-08-17,-0.03807677209844528,-0.028774667824473337,-0.06843351136593431,-0.05424244947482365,1.0,-0.0,0.0
2020-08-18,-0.038163670755064896,-0.028765509939447296,-0.06697676631889507,-0.0557346625584411,1.0,-0.0,0.0
2020-08-19,-0.037982817296937095,-0.02968895023679764,-0.06654132654275446,-0.055724791165901136,1.0,-0.0,0.0
2020-08-20,-0.03773540013561903,-0.029622051178339024,-0.06648901366897061,-0.05579414458891969,1.0,-0.0,0.0
2020-08-21,-0.03880295097572584,-0.027356020942408375,-0.06939552594002855,-0.05435506901475488,1.0,-0.0,0.0
2020-08-24,-0.039020849200304644,-0.026466108149276468,-0.06997334348819498,-0.054574447829398326,1.0,-0.0,0.0
2020-08-25,-0.03853704386726791,-0.029125867053742458,-0.06878130614284525,-0.05333793382431677,1.0,-0.0,0.0
2020-08-26,-0.03808266114640588,-0.029397768101458586,-0.06859875794132345,-0.05364408594474981,1.0,-0.0,0.0
2020-08-27,-0.03829680919408952,-0.028957574892331122,-0.06924120208437434,-0.05321578984938254,1.0,-0.0,0.0
2020-08-28,-0.038523312671766625,-0.02876756332314135,-0.06938479292827145,-0.053026066886369315,1.0,-0.0,0.0
2020-08-31,-0.03857136058630371,-0.028506162851568075,-0.06976633512587445,-0.052895826393185165,1.0,-0.0,0.0
2020-09-01,-0.03846336822074215,-0.028116079923882018,-0.07038534728829686,-0.05237868696479544,1.0,-0.0,0.0
2020-09-02,-0.03814824063834088,-0.02799281747588979,-0.07043392434566492,-0.052584638436017274,1.0,-0.0,0.0
2020-09-03,-0.038567689745419936,-0.028027599333809185,-0.07060433024030455,-0.052403045443730666,1.0,-0.0,0.0
2020-09-04,-0.034899424266116995,-0.029130239059871586,-0.0683772833890113,-0.052230672637240266,1.0,-0.0,0.0
2020-09-08,-0.03501867109240709,-0.03003971311718333,-0.06783237508150079,-0.05257542528599372,1.0,-0.0,0.0
2020-09-09,-0.0330678281041033,-0.03222752180654019,-0.06441953771318334,-0.05381510894393618,1.0,-0.0,0.0
2020-09-10,-0.03205438959503399,-0.033047590895654747,-0.06281998226426248,-0.054460537984037834,1.0,-0.0,0.0
2020-09-11,-0.03202733377470916,-0.03332781613543932,-0.06303792679466566,-0.053851792301144424,1.0,-0.0,0.0
2020-09-14,-0.03265687236280686,-0.03256231753873793,-0.06299715153592493,-0.05371895942416112,1.0,-0.0,0.0
2020-09-15,-0.03248995034287066,-0.03325845353511468,-0.06182312603452353,-0.05475289666587845,1.0,-0.0,0.0
2020-09-16,-0.03346556930546509,-0.03206821007756528,-0.06260879862632482,-0.05607199952631891,1.0,-0.0,0.0
2020-09-17,-0.03429444655041698,-0.03120261561789234,-0.06304492039423806,-0.05606757012888552,1.0,-0.0,0.0
2020-09-18,-0.033634437117454154,-0.03174020623438739,-0.06261616962837557,-0.055891649993488585,1.0,-0.0,0.0
2020-09-21,-0.03265745771338613,-0.032598274209012464,-0.06387083792005492,-0.05454351763076596,1.0,-0.0,0.0
2020-09-22,-0.0319693094629156,-0.034420289855072464,-0.06250592024249313,-0.05514113858103628,1.0,-0.0,0.0
2020-09-23,-0.032224827684218006,-0.03414339515384069,-0.0626021459532438,-0.0553305383831924,1.0,-0.0,0.0
2020-09-24,-0.031605966335860707,-0.03390071089767095,-0.06214736045232491,-0.05519215528560107,1.0,-0.0,0.0
2020-09-25,-0.0316981399971603,-0.03415921245681291,-0.06202375881489895,-0.05532680202565195,1.0,-0.0,0.0
2020-09-28,-0.031338323813578366,-0.03424746632608413,-0.0613285084140443,-0.05565213277988671,1.0,-0.0,0.0
2020-09-29,-0.03148907992290319,-0.03396043467464437,-0.061228109590984875,-0.05580058886826142,1.0,-0.0,0.0
2020-09-30,-0.031163950506399425,-0.034508432111750593,-0.06060247940721132,-0.055508940283867304,1.0,-0.0,0.0
2020-10-01,-0.03121971970789119,-0.03438659513624654,-0.060513317420178195,-0.05553848698981401,1.0,-0.0,0.0
2020-10-02,-0.03123116735793541,-0.03403169201318728,-0.06033535396504662,-0.056069575903671405,1.0,-0.0,0.0
2020-10-05,-0.030079716563330382,-0.03531148509005019,-0.05921464422793032,-0.056392087392973134,1.0,-0.0,0.0
2020-10-06,-0.030409632865069064,-0.034411521662141425,-0.05890685869436903,-0.05677015700625664,1.0,-0.0,0.0
2020-10-07,-0.029850746268656716,-0.03521916111143886,-0.05867500442451773,-0.05613828092737891,1.0,-0.0,0.0
2020-10-08,-0.029306015631446792,-0.03538884108029094,-0.057338881750344815,-0.05679661436537033,1.0,-0.0,0.0
2020-10-09,-0.02926927021324249,-0.035469687503683706,-0.057241875213655063,-0.05680572418752136,1.0,-0.0,0.0
2020-10-12,-0.028685916322922805,-0.03574543311726576,-0.05719505008839127,-0.05693576900412492,1.0,-0.0,0.0
2020-10-13,-0.027745705600980233,-0.03640519333631801,-0.057293998444826695,-0.05670491764650439,1.0,-0.0,0.0
2020-10-14,-0.027580438035320867,-0.03639298295220254,-0.05698700503069075,-0.057187290142438056,1.0,-0.0,0.0
2020-10-15,-0.02745213549337261,-0.03633578792341679,-0.0570839469808542,-0.05734315169366715,1.0,-0.0,0.0
2020-10-16,-0.02759124431563818,-0.03559058457623524,-0.05764473033151905,-0.05727951744775099,1.0,-0.0,0.0
2020-10-19,-0.02694233374565589,-0.03551864286976498,-0.0578547446545326,-0.05774871885492137,1.0,-0.0,0.0
2020-10-20,-0.026618476354175254,-0.035777775161582745,-0.05742809714978632,-0.05746341578271977,1.0,-0.0,0.0
2020-10-21,-0.02665410878267012,-0.03576642335766423,-0.05728749705674594,-0.057581822462914996,1.0,-0.0,0.0
2020-10-22,-0.026725690806126898,-0.035673499181746476,-0.057171786147379826,-0.05777223118311219,1.0,-0.0,0.0
2020-10-23,-0.02698216493024898,-0.035446465359938784,-0.05696627229383719,-0.05783742421566896,1.0,-0.0,0.0
2020-10-26,-0.026887986344105008,-0.035340514450526814,-0.057083995526517155,-0.05791983047854494,1.0,-0.0,0.0
