Date,AUDC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-29,1.0,-0.588253176871162,-1.5629598102997508,-0.0,-1.5207636651060983,-1.408159542773758,0.0
2018-10-30,1.0,-0.5941437876666464,-1.5648627259998784,-0.0,-1.5223717051196204,-1.406099713885676,0.0
2018-10-31,1.0,-0.5971612437601491,-1.518133156913454,-0.0,-1.5103145486257292,-1.3887051181812713,0.0
2018-11-01,1.0,-0.5821691947958512,-1.523712452784939,-0.0,-1.5049463397086158,-1.3847352958810482,0.0
2018-11-02,1.0,-0.5844594594594594,-1.472913703176861,-0.0,-1.5028449502133712,-1.3667614983404457,0.0
2018-11-05,1.0,-0.5884448666943768,-1.4695089365239593,-0.0,-1.5054331690517189,-1.3745620806365417,0.0
2018-11-06,1.0,-0.5981691731557987,-1.4792248707127147,-0.0,-1.5008024728050882,-1.366046483980265,0.0
2018-11-07,1.0,-0.5994503196510725,-1.492262651610205,-0.0,-1.5078568441178228,-1.3752165860070504,0.0
2018-11-08,1.0,-0.545583038869258,-1.4847467608951708,-0.0,-1.4830388692579504,-1.3759717314487632,0.0
2018-11-09,1.0,-0.5479419742894209,-1.4868498643707981,-0.0,-1.4840783111215945,-1.3781106262530958,0.0
2018-11-12,1.0,-0.5438853130485665,-1.4555295494441194,-0.0,-1.4848449385605618,-1.3671152720889408,0.0
2018-11-13,1.0,-0.5082165715274174,-1.4350458398201003,-0.0,-1.4730438793749638,-1.349651156086029,0.0
2018-11-14,1.0,-0.5082175191742114,-1.4353843492301481,-0.0,-1.4732137708321318,-1.3499221498183496,0.0
2018-11-15,1.0,-0.505578559926386,-1.4332873245916724,-0.0,-1.473314929836669,-1.3389118932597193,0.0
2018-11-16,1.0,-0.498654759860324,-1.4151926269391493,-0.0,-1.467513881733356,-1.3430648577480107,0.0
2018-11-19,1.0,-0.5027203482045702,-1.4148674188190826,-0.0,-1.466410858484623,-1.3430502262184296,0.0
2018-11-20,1.0,-0.4591194968553459,-1.3952631877160178,-0.0,-1.4600260637996487,-1.3516913139554647,0.0
2018-11-21,1.0,-0.46269490862348406,-1.3757894148549712,-0.0,-1.4475493209635053,-1.302744089867546,0.0
2018-11-23,1.0,-0.46377781495733644,-1.3592660755116837,-0.0,-1.4513970219173498,-1.3024928894094028,0.0
2018-11-26,1.0,-0.46324062203890537,-1.3601805919402488,-0.0,-1.4496404882670977,-1.3007636140683352,0.0
2018-11-27,1.0,-0.4444198283024094,-1.3641096649127666,-0.0,-1.439878150096926,-1.2902243145942953,0.0
2018-11-28,1.0,-0.4442967148634424,-1.3677912581020442,-0.0,-1.4383136668328627,-1.2894576477757465,0.0
2018-11-29,1.0,-0.40572701586611604,-1.3344925016300804,-0.0,-1.4150184742447292,-1.2783633992610302,0.0
2018-11-30,1.0,-0.40520425901781837,-1.334528465884398,-0.0,-1.4155258583224686,-1.2771621034332898,0.0
2018-12-03,1.0,-0.4005981511691136,-1.3392604676454596,-0.0,-1.4186514410005437,-1.279227841218053,0.0
2018-12-04,1.0,-0.4021270793564221,-1.3428415598581946,-0.0,-1.425034087810199,-1.2839923643305153,0.0
2018-12-06,1.0,-0.3797374940698962,-1.2275578514574879,-0.0,-1.4286542617679616,-1.2352010964103106,0.0
2018-12-07,1.0,-0.3809423421524191,-1.2272056498366186,-0.0,-1.4287973015705704,-1.233424686412986,0.0
2018-12-10,1.0,-0.346973704683367,-1.2179866189512991,-0.0,-1.4166796327991287,-1.204813028369898,0.0
2018-12-11,1.0,-0.34825225599004256,-1.2175085572036095,-0.0,-1.4163987138263667,-1.2040244787885075,0.0
2018-12-12,1.0,-0.35157588659847344,-1.2186510203021963,-0.0,-1.4193364141440363,-1.2028142686536163,0.0
2018-12-13,1.0,-0.35083532219570407,-1.2117360174328111,-0.0,-1.426066203175262,-1.1996990764760818,0.0
2018-12-14,1.0,-0.35375842405391394,-1.2044064282011406,-0.0,-1.427371695178849,-1.1984966303784346,0.0
2018-12-17,1.0,-0.331736218444101,-1.1993302421432253,-0.0,-1.4093250901597116,-1.2115919629057186,0.0
2018-12-18,1.0,-0.31413425760742136,-1.1780416942759568,-0.0,-1.3980325194964067,-1.2068912788623272,0.0
2018-12-19,1.0,-0.31464396758244556,-1.177939752280952,-0.0,-1.3977266935113921,-1.2067893368673224,0.0
2018-12-20,1.0,-0.31123817234225576,-1.154126397814097,-0.0,-1.399635682841674,-1.1949602793098215,0.0
2018-12-21,1.0,-0.30252185270772636,-1.1515121069024417,-0.0,-1.4010348638601429,-1.1685421480960516,0.0
2018-12-24,1.0,-0.27929988563472724,-1.1223708418278553,-0.0,-1.3900850280940777,-1.1806474068917507,0.0
2018-12-26,1.0,-0.2761395417300427,-1.1233501790883667,-0.0,-1.3527795495804917,-1.1543103871252638,0.0
2018-12-27,1.0,-0.19632590099565278,-1.0647408030664236,-0.0,-1.2518580844201372,-1.161548169962137,0.0
2018-12-28,1.0,-0.18782177291023122,-1.076663858466723,-0.0,-1.254984554900309,-1.1608162501170083,0.0
2018-12-31,1.0,-0.18621206444361182,-1.0808823529411764,-0.0,-1.2554327463469466,-1.1608748594979394,0.0
2019-01-02,1.0,-0.18143973057673415,-1.080125356658403,-0.0,-1.2531923850507507,-1.162729781561345,0.0
2019-01-03,1.0,-0.15146666666666667,-1.1428363636363637,-0.0,-1.2854787878787879,-1.2687030303030304,0.0
2019-01-04,1.0,-0.10515424226382405,-1.1558785312093942,-0.0,-1.2706578757399296,-1.280860484142644,0.0
2019-01-07,1.0,-0.08230992781475578,-1.1094497046967282,-0.0,-1.2501640573732071,-1.2453829567826005,0.0
2019-01-08,1.0,-0.08478220228080015,-1.0957655636567583,-0.0,-1.2528977378949335,-1.2403252944475602,0.0
2019-01-09,1.0,-0.08235403842566685,-1.0847789591494124,-0.0,-1.251585525088603,-1.2445905614624138,0.0
2019-01-10,1.0,-0.08508849764161958,-1.080325036192967,-0.0,-1.260309157988138,-1.2443375519544204,0.0
2019-01-11,1.0,-0.08799176685222436,-1.0653038312204706,-0.0,-1.2655190157646068,-1.2591102586892455,0.0
2019-01-14,1.0,-0.09818964307433224,-1.0642279084997897,-0.0,-1.2637881835617721,-1.2517659166393789,0.0
2019-01-15,1.0,-0.09179943767572633,-1.054779756326148,-0.0,-1.2651358950328022,-1.2743205248359888,0.0
2019-01-16,1.0,-0.08827114194637165,-1.0579411213200824,-0.0,-1.2653290830676915,-1.2762516407275453,0.0
2019-01-17,1.0,-0.08422779470353878,-1.0631356925240214,-0.0,-1.265104288727443,-1.274666041715491,0.0
2019-01-18,1.0,-0.09421220335758787,-1.0633471251248394,-0.0,-1.2817805678413468,-1.316450278213725,0.0
2019-01-22,1.0,-0.0,-1.071114839855895,-0.0,-1.4562009574100576,-1.4077875931500765,0.0
2019-01-23,1.0,-0.0,-1.0278712871287128,-0.0,-1.474207920792079,-1.4484158415841584,0.0
2019-01-24,1.0,-0.0,-1.0317232505196476,-0.0,-1.4681282787290906,-1.449173512817975,0.0
2019-01-25,1.0,-0.0,-0.9320940626745897,-0.0,-1.5720453044847378,-1.57483874244502,0.0
2019-01-28,1.0,-0.0,-0.90169835234474,-0.0,-1.6017743979721166,-1.5662357414448669,0.0
2019-01-29,1.0,-0.0,-0.9799902917857721,-0.0,-1.6927350196861013,-1.7207270373766248,0.0
2019-01-30,1.0,-0.0,-0.9928307625461654,-0.0,-1.710134694764284,-1.7283293504236368,0.0
2019-01-31,1.0,-0.0,-1.0140929372075307,-0.0,-1.6780933725106106,-1.749102187397976,0.0
2019-02-01,1.0,-0.0,-1.026525198938992,-0.0,-1.7158488063660478,-1.783709106984969,0.0
2019-02-04,1.0,-0.0,-1.030078513767555,-0.0,-1.7209996682516864,-1.7781156695786797,0.0
2019-02-05,1.0,-0.0,-1.0305930515600796,-0.0,-1.7156450542155344,-1.7859039610533303,0.0
2019-02-06,1.0,-0.0,-1.0291525799479022,-0.0,-1.7129634761403314,-1.8001441002050655,0.0
2019-02-07,1.0,-0.0,-1.027042003768148,-0.0,-1.71362074697994,-1.8007314640363516,0.0
2019-02-08,1.0,-0.0,-1.0328343257832935,-0.0,-1.743224442094719,-1.7890811953920642,0.0
2019-02-11,1.0,-0.0,-1.0079647989306004,-0.0,-1.757491366826334,-1.8043889940960232,0.0
2019-02-12,1.0,-0.0,-1.0161073825503357,-0.0,-1.7724272930648772,-1.8043064876957495,0.0
2019-02-13,1.0,-0.0,-1.0517134308135268,-0.0,-1.7882346299328176,-1.8055665330548183,0.0
2019-02-14,1.0,-0.0,-1.0311430527036276,-0.0,-1.8502167465206478,-1.8224960073009355,0.0
2019-02-15,1.0,-0.0,-1.0484253106038717,-0.0,-1.8803813926610806,-1.8498699797746316,0.0
2019-02-19,1.0,-0.0,-1.0014886916690524,-0.0,-1.892756942456341,-1.83143429716576,0.0
2019-02-20,1.0,-0.0,-1.0107144903454994,-0.0,-1.888214060619951,-1.8306881338451844,0.0
2019-02-21,1.0,-0.0,-1.0057497700091997,-0.0,-1.9023114075436982,-1.841651333946642,0.0
2019-02-22,1.0,-0.0,-1.0087527352297592,-0.0,-1.9133364044685017,-1.8362893009328574,0.0
2019-02-25,1.0,-0.0,-1.0068742418115648,-0.0,-1.9282537115129106,-1.841488071168621,0.0
2019-02-26,1.0,-0.0,-1.010778373339548,-0.0,-1.9461081333022607,-1.86926124446516,0.0
2019-02-27,1.0,-0.0,-1.023894374014138,-0.0,-1.9527370450429398,-1.8655138166734826,0.0
2019-02-28,1.0,-0.0,-1.0211584546145305,-0.0,-1.9499094044070375,-1.8737506575486584,0.0
2019-03-01,1.0,-0.0,-1.02405337390999,-0.0,-1.9482647626850822,-1.880084274594721,0.0
2019-03-04,1.0,-0.0,-1.0184773710677113,-0.0,-1.9374342182200912,-1.8913577359373173,0.0
2019-03-05,1.0,-0.0,-1.0072774223839427,-0.0,-1.966195199248782,-1.89541639767592,0.0
2019-03-06,1.0,-0.0,-1.0071667743640955,-0.0,-1.965164777066322,-1.9020736650414147,0.0
2019-03-07,1.0,-0.0,-0.9715071378422655,-0.0,-1.9823309150479758,-1.896852328574772,0.0
2019-03-08,1.0,-0.0,-0.9765924329501916,-0.0,-2.0656728927203067,-1.9443247126436782,0.0
2019-03-11,1.0,-0.0,-0.9790696267618413,-0.0,-2.0697477466577943,-2.000423446857419,0.0
2019-03-12,1.0,-0.0,-0.8986284669308138,-0.0,-2.106552880219445,-2.090582139591588,0.0
2019-03-13,1.0,-0.0,-0.9396530511811023,-0.0,-2.1188484251968505,-2.0930733267716533,0.0
2019-03-14,1.0,-0.0,-0.9397716110019647,-0.0,-2.1095284872298627,-2.0901277013752457,0.0
2019-03-15,1.0,-0.0,-0.9321406539173351,-0.0,-2.1231955582973474,-2.113695249845774,0.0
2019-03-18,1.0,-0.0,-0.9810174163638642,-0.0,-2.148039092845508,-2.135822578624232,0.0
2019-03-19,1.0,-0.0,-0.983890177396101,-0.0,-2.134457468814643,-2.150065818341378,0.0
2019-03-20,1.0,-0.0,-0.984437751004016,-0.0,-2.1272590361445785,-2.1634036144578315,0.0
2019-03-21,1.0,-0.0,-0.9880660762514918,-0.0,-2.1808303498523967,-2.112178883235978,0.0
2019-03-22,1.0,-0.0,-0.9928830145516934,-0.0,-2.249221579716591,-2.112346698862553,0.0
2019-03-25,1.0,-0.0,-0.8973114264376401,-0.0,-2.2398556136420216,-2.0863828727906397,0.0
2019-03-26,1.0,-0.0,-0.9176610978520285,-0.0,-2.2483356362266047,-2.114621278733827,0.0
2019-03-27,1.0,-0.0,-0.9046036126442549,-0.0,-2.2560837932764675,-2.111264425489212,0.0
2019-03-28,1.0,-0.0,-0.907260601484837,-0.0,-2.2574556436391093,-2.1270290675726686,0.0
2019-03-29,1.0,-0.0,-0.9183866691914411,-0.0,-2.264217635548823,-2.1293315659912895,0.0
2019-04-01,1.0,-0.0,-0.9276278720340574,-0.0,-2.2306392036561697,-2.1022976272459775,0.0
2019-04-02,1.0,-0.0,-0.9443720121686223,-0.0,-2.231638418079096,-2.0325324393121003,0.0
2019-04-03,1.0,-0.0,-0.9716230097586029,-0.0,-2.374357986646122,-2.0740883410374935,0.0
2019-04-04,1.0,-0.0,-0.9704538139684584,-0.0,-2.393820405535887,-2.072803347280335,0.0
2019-04-05,1.0,-0.0,-0.9551083591331267,-0.0,-2.413377192982456,-2.0814628482972135,0.0
2019-04-08,1.0,-0.0,-0.9364591339994875,-0.0,-2.3948244939789904,-2.0740456059441454,0.0
2019-04-09,1.0,-0.0,-0.8760341016735081,-0.0,-2.429365329965267,-2.0097252920745188,0.0
2019-04-10,1.0,-0.0,-0.8615820989599747,-0.0,-2.4428616451307907,-1.998739363378506,0.0
2019-04-11,1.0,-0.0,-0.8346956740442657,-0.0,-2.477049798792757,-1.9759808853118712,0.0
2019-04-12,1.0,-0.0,-0.8417402269861287,-0.0,-2.4852459016393444,-1.9781841109709966,0.0
2019-04-15,1.0,-0.0,-0.8474083438685209,-0.0,-2.4815423514538555,-1.9922250316055625,0.0
2019-04-16,1.0,-0.0,-0.8470000632231144,-0.0,-2.48403616362142,-1.9912752102168554,0.0
2019-04-17,1.0,-0.0,-0.8459153325317977,-0.0,-2.501993292412833,-1.980003796747453,0.0
2019-04-18,1.0,-0.0,-0.8544568245125349,-0.0,-2.4939858191947333,-1.982273993416055,0.0
2019-04-22,1.0,-0.0,-0.8535048067740499,-0.0,-2.5114280257210164,-2.001718978799262,0.0
2019-04-23,1.0,-0.0,-0.8621919378462715,-0.0,-2.517735464560912,-1.9882824937909953,0.0
2019-04-24,1.0,-0.0,-0.8593879239040528,-0.0,-2.514920150155882,-1.9882293058471718,0.0
2019-04-25,1.0,-0.0,-0.850401222774169,-0.0,-2.5286587695834926,-1.9895554706406828,0.0
2019-04-26,1.0,-0.0,-0.8380308634102794,-0.0,-2.542660374952175,-1.9960464226501724,0.0
2019-04-29,1.0,-0.0,-0.8200561726030895,-0.0,-2.5458955700242565,-2.0172986084514233,0.0
2019-04-30,1.0,-0.0,-0.809326358764991,-0.0,-2.5483541719826484,-2.021497831079357,0.0
2019-05-01,1.0,-0.0,-0.9676776012653875,-0.0,-2.764252802420741,-2.1452444811223437,0.0
2019-05-02,1.0,-0.0,-0.9675477442568503,-0.0,-2.7622474398007193,-2.1895931358981455,0.0
2019-05-03,1.0,-0.0,-0.9797993773780699,-0.0,-2.753441715669318,-2.1848495330335522,0.0
2019-05-06,1.0,-0.0,-0.9211363008017694,-0.0,-2.778269283936964,-2.2124688968758637,0.0
2019-05-07,1.0,-0.0,-0.9250311504914855,-0.0,-2.781323549771563,-2.2159767409663575,0.0
2019-05-08,1.0,-0.0,-0.9125188536953244,-0.0,-2.7424242424242427,-2.2008775538187306,0.0
2019-05-09,1.0,-0.0,-0.9120306933406411,-0.0,-2.739517676075637,-2.1995752260893395,0.0
2019-05-10,1.0,-0.0,-0.9113378063809394,-0.0,-2.74038066547994,-2.194782965904423,0.0
2019-05-13,1.0,-0.0,-0.905762387079113,-0.0,-2.7401450862304957,-2.1978510813030385,0.0
2019-05-14,1.0,-0.0,-0.8455176093916756,-0.024946638207043757,-2.675960512273212,-2.12386606189968,0.0
2019-05-15,1.0,-0.0,-0.8486063765791056,-0.047256199451908294,-2.688924537129871,-2.0993249114364017,0.0
2019-05-16,1.0,-0.0,-0.8498962725021749,-0.0519975908452118,-2.6900890048852304,-2.1001137656427757,0.0
2019-05-17,1.0,-0.0,-0.825187466523835,-0.07846813069094805,-2.6742099625066955,-2.1173674343867166,0.0
2019-05-20,1.0,-0.0,-0.8032490974729243,-0.09586843160850382,-2.66934082096537,-2.1169273967107904,0.0
2019-05-21,1.0,-0.0,-0.800921289805728,-0.10147539889178182,-2.6605914947593297,-2.113024901528807,0.0
2019-05-22,1.0,-0.0,-0.7924679487179487,-0.10710470085470085,-2.663995726495726,-2.113782051282051,0.0
2019-05-23,1.0,-0.0,-0.7758840501912366,-0.149768502985976,-2.6997248876065223,-2.0846809367241494,0.0
2019-05-24,1.0,-0.0,-0.7232763228220203,-0.1718332442544094,-2.698423303046499,-2.0873864243719935,0.0
2019-05-28,1.0,-0.0,-0.7021347788262062,-0.17560061567289031,-2.711503714113632,-2.1029244462290038,0.0
2019-05-29,1.0,-0.0,-0.707047136475765,-0.17454496966464428,-2.7081138742582835,-2.07747183145543,0.0
2019-05-30,1.0,-0.0,-0.703750582905869,-0.17000866031576845,-2.708347212044501,-2.079674905069616,0.0
2019-05-31,1.0,-0.0,-0.7044121567581978,-0.17921887496667555,-2.7118101839509463,-2.069448147160757,0.0
2019-06-03,1.0,-0.0,-0.70690225663424,-0.21136920124412684,-2.698696313943485,-2.0007279465290186,0.0
2019-06-04,1.0,-0.0,-0.6962482444994316,-0.2531933391292717,-2.7769009563298335,-1.9612786731759513,0.0
2019-06-05,1.0,-0.0,-0.6678988712126213,-0.2992276717935177,-2.7853323651726183,-1.8487028846788565,0.0
2019-06-06,1.0,-0.0,-0.6729792147806005,-0.2931705707687232,-2.7802705377763117,-1.8519960409105904,0.0
2019-06-07,1.0,-0.0,-0.7025711843230091,-0.30137436706779774,-2.7387387387387387,-1.833234694548563,0.0
2019-06-10,1.0,-0.0,-0.70448133324585,-0.28666098025063974,-2.7317105176825667,-1.8383964306804017,0.0
2019-06-11,1.0,-0.0,-0.7078969900546664,-0.35065533820720546,-2.7037476124613056,-1.824013699532372,0.0
2019-06-12,1.0,-0.0,-0.7041427912797208,-0.3480208127511032,-2.703550023052098,-1.8305341500362249,0.0
2019-06-13,1.0,-0.0,-0.7392850088880111,-0.3759299493054184,-2.667456712094279,-1.8010402264796894,0.0
2019-06-14,1.0,-0.0,-0.7333815979992102,-0.38778465183625116,-2.670198762669475,-1.7901803343425038,0.0
2019-06-17,1.0,-0.0,-0.7200105457421566,-0.39322436066438177,-2.6896256261534406,-1.7882283153176906,0.0
2019-06-18,1.0,-0.0,-0.7124579568686936,-0.39682120952318145,-2.6912220536833082,-1.7944997691749656,0.0
2019-06-19,1.0,-0.0,-0.7069056404849763,-0.4205983131259884,-2.6959673168160254,-1.7658144438587242,0.0
2019-06-20,1.0,-0.0,-0.7197729672650476,-0.4093848996832102,-2.6991156282998947,-1.7715813093980994,0.0
2019-06-21,1.0,-0.0,-0.7343409675928981,-0.407167843706686,-2.6838492508745295,-1.7748663454557454,0.0
2019-06-24,1.0,-0.0,-0.7108728740652506,-0.4138706902256634,-2.681688835947323,-1.8113294950698169,0.0
2019-06-25,1.0,-0.0,-0.7036130227633668,-0.4160931709899418,-2.684356802541027,-1.813194812069878,0.0
2019-06-26,1.0,-0.0,-0.7003909096932353,-0.40290200755317035,-2.674816139932419,-1.8474789637580333,0.0
2019-06-27,1.0,-0.0,-0.6923025835159726,-0.4396626153948329,-2.6816098824467023,-1.8277877399216311,0.0
2019-06-28,1.0,-0.0,-0.6666003316749586,-0.4461691542288557,-2.693731343283582,-1.8270646766169156,0.0
2019-07-01,1.0,-0.0,-0.6536882532114953,-0.4523904118659781,-2.702026221692491,-1.8135346311746792,0.0
2019-07-02,1.0,-0.0,-0.6693585754948037,-0.4419805388230621,-2.693585754948037,-1.8145230687760638,0.0
2019-07-03,1.0,-0.0,-0.6739058465205588,-0.4385221479176322,-2.6915844534198503,-1.8171886380189368,0.0
2019-07-05,1.0,-0.0,-0.6578964764989754,-0.4415283929397766,-2.6896278178092157,-1.8216434190520265,0.0
2019-07-08,1.0,-0.0,-0.6621487603305786,-0.4363636363636364,-2.6882644628099177,-1.824727272727273,0.0
2019-07-09,1.0,-0.0,-0.6518924631745823,-0.43609221216725014,-2.6898738357883616,-1.8275975956139772,0.0
2019-07-10,1.0,-0.0,-0.730950688295741,-0.4432236799586376,-2.5481160731596977,-1.7405803657984877,0.0
2019-07-11,1.0,-0.0,-0.7227754785307812,-0.46178220382824625,-2.5503103983445423,-1.7317640972581478,0.0
2019-07-12,1.0,-0.01794526693584567,-0.6970454399794911,-0.4642056014868935,-2.5390630007049926,-1.6907005063128884,0.0
2019-07-15,1.0,-0.02037155669442665,-0.7326073030108905,-0.4878923766816144,-2.510057655349135,-1.655285073670724,0.0
2019-07-16,1.0,-0.06200267362658349,-0.7256986440893755,-0.5282322235661085,-2.464638105544592,-1.585142275128907,0.0
2019-07-17,1.0,-0.06765044078190878,-0.7351475661172863,-0.5259358630382011,-2.475086239938674,-1.5843234955921808,0.0
2019-07-18,1.0,-0.06342831644036463,-0.7337923121055651,-0.5253394530502964,-2.4768916937591636,-1.5751896474788039,0.0
2019-07-19,1.0,-0.08993863462030172,-0.7365763231909997,-0.5209665047302481,-2.4769879826131427,-1.567757606750192,0.0
2019-07-22,1.0,-0.0836852207293666,-0.7322456813819578,-0.5138835572616763,-2.4792066538707616,-1.58893154190659,0.0
2019-07-23,1.0,-0.0892205213604048,-0.7282392877730097,-0.5167488631268815,-2.481393710369564,-1.5893165951450714,0.0
2019-07-24,1.0,-0.06977806788511749,-0.7366840731070496,-0.5111618798955614,-2.555874673629243,-1.6539164490861618,0.0
2019-07-25,1.0,-0.07966511871280005,-0.6922624108836418,-0.5354176205114789,-2.595918634312251,-1.6373863562038067,0.0
2019-07-26,1.0,-0.06297659742308703,-0.6524454378122535,-0.5575861162240336,-2.638443334209834,-1.6623718117275834,0.0
2019-07-29,1.0,-0.06695521017771658,-0.6216145321004657,-0.5542658534985901,-2.6318447111285987,-1.68312676241065,0.0
2019-07-30,1.0,-0.0446370389678092,-0.6120161605630131,-0.5650983969764107,-2.609539945262609,-1.6851296754854683,0.0
2019-07-31,1.0,-0.04069122921421585,-0.6245842843169221,-0.5666775350505381,-2.6039778284969026,-1.6850994457124224,0.0
2019-08-01,1.0,-0.02932608273451156,-0.646339094969897,-0.5817958179581796,-2.5637987958826955,-1.652489156470512,0.0
2019-08-02,1.0,-0.007748934521503293,-0.6226268888027897,-0.610874338111843,-2.5590210512721168,-1.6572387963321709,0.0
2019-08-05,1.0,-0.0,-0.6170719156053005,-0.5912131738067671,-2.5607230155667056,-1.6634504052489387,0.0
2019-08-06,1.0,-0.0,-0.6004149899396379,-0.5652665995975855,-2.4780558350100605,-1.6439260563380285,0.0
2019-08-07,1.0,-0.0,-0.6307730766827073,-0.5341541153677895,-2.446284607212049,-1.6383351040559964,0.0
2019-08-08,1.0,-0.0,-0.6305230923067308,-0.5338416348978188,-2.4467845759640023,-1.6383976001499905,0.0
2019-08-09,1.0,-0.0,-0.5958504162007703,-0.51907069201143,-2.428438315318673,-1.6685923717231954,0.0
2019-08-12,1.0,-0.0,-0.5843978667989583,-0.5409276944065485,-2.434143619000372,-1.641696638968126,0.0
2019-08-13,1.0,-0.0,-0.5380023386054527,-0.5319711982275833,-2.433257431226537,-1.6510554495661274,0.0
2019-08-14,1.0,-0.0,-0.5485407253632922,-0.5218585907925266,-2.408902185859079,-1.6264501160092806,0.0
2019-08-15,1.0,-0.0,-0.5651837293788339,-0.5314751950449645,-2.348162706211661,-1.5107498064439282,0.0
2019-08-16,1.0,-0.0,-0.5700750804433322,-0.5311047550947444,-2.341616017161244,-1.5159694911214399,0.0
2019-08-19,1.0,-0.0,-0.5343529551247851,-0.541170193846701,-2.3540221708459304,-1.4985476317505484,0.0
2019-08-20,1.0,-0.0,-0.5299669655497876,-0.5489617744218971,-2.3416705993393108,-1.4784096271826332,0.0
2019-08-21,1.0,-0.0,-0.5338753387533876,-0.55920820077766,-2.335807705903146,-1.4624131023918936,0.0
2019-08-22,1.0,-0.0,-0.5434630213810024,-0.5252950110994276,-2.313062273630097,-1.4600420609884333,0.0
2019-08-23,1.0,-0.0,-0.5398457583547558,-0.5264664641271325,-2.3123977564851597,-1.463835008179481,0.0
2019-08-26,1.0,-0.0,-0.5011229484595451,-0.5204146271235244,-2.3093003167290527,-1.427929743737403,0.0
2019-08-27,1.0,-0.0,-0.49038847764962407,-0.5160383313249555,-2.299477821770815,-1.4323176679864578,0.0
2019-08-28,1.0,-0.0,-0.4727314390467461,-0.5266384051329056,-2.3031049495875346,-1.4262144821264895,0.0
2019-08-29,1.0,-0.0,-0.4518751789292872,-0.5399370168909247,-2.3133123389636414,-1.420612653879187,0.0
2019-08-30,1.0,-0.0,-0.43506271379703537,-0.5440136830102623,-2.3167616875712658,-1.405473204104903,0.0
2019-09-03,1.0,-0.0,-0.41898343162033136,-0.5096882898062342,-2.2963774220724513,-1.391350744172985,0.0
2019-09-04,1.0,-0.0,-0.3887827357536249,-0.5233786669663932,-2.3011689333483196,-1.4065415308530966,0.0
2019-09-05,1.0,-0.0,-0.40726394970248125,-0.5118446165936904,-2.3185696643089706,-1.3758841360727518,0.0
