Date,IWF,IWM,MTUM,SPY,USX,VLUE,VXX
2019-05-13,-0.03616186018420656,-1.2874075192510945,-0.22338819266193571,-2.5137399969802203,1.0,-2.4888268156424584,0.0
2019-05-14,-0.0,-1.2042938860411558,-0.33682490156749123,-2.4591783671346854,1.0,-2.4285714285714284,0.0
2019-05-15,-0.0,-1.192931762613914,-0.3405201155812403,-2.4579536193228124,1.0,-2.4177224568422613,0.0
2019-05-16,-0.0,-1.1936463270142181,-0.3401954976303318,-2.453347156398104,1.0,-2.418024289099526,0.0
2019-05-17,-0.0,-1.1928397070789258,-0.33227309712256825,-2.4476662475035136,1.0,-2.42421776758636,0.0
2019-05-20,-0.0,-1.1511150891325428,-0.3740583277392407,-2.479823972551652,1.0,-2.453792794808682,0.0
2019-05-21,-0.0,-1.1482861400894186,-0.37459016393442623,-2.4765275707898655,1.0,-2.452235469448584,0.0
2019-05-22,-0.0,-1.122124822057391,-0.4114033116056042,-2.5044579306211134,1.0,-2.4543343073349813,0.0
2019-05-23,-0.0,-1.1165244723843737,-0.4252357431522228,-2.5047148630444545,1.0,-2.437434515791049,0.0
2019-05-24,-0.0,-1.0603093939167476,-0.4596816381436365,-2.503026679620357,1.0,-2.4502653015469695,0.0
2019-05-28,-0.0,-1.059258705724107,-0.4598714691376476,-2.5032132715588102,1.0,-2.4503811089523237,0.0
2019-05-29,-0.0,-1.0695107398568018,-0.46293257756563244,-2.502312052505966,1.0,-2.423478520286396,0.0
2019-05-30,-0.0,-1.0746302274945567,-0.4573916960732788,-2.534874990614911,1.0,-2.4410991816202414,0.0
2019-05-31,-0.0,-1.0674140395756526,-0.47227447144684376,-2.546008577232714,1.0,-2.438266496125198,0.0
2019-06-03,-0.0,-1.066317365269461,-0.5050898203592814,-2.5355538922155687,1.0,-2.3781437125748504,0.0
2019-06-04,-0.0,-1.0714125476706797,-0.5197786584909894,-2.5377252673296944,1.0,-2.3488372093023258,0.0
2019-06-05,-0.0,-1.0584053935219113,-0.5312179393228785,-2.498461087498168,1.0,-2.240070350285798,0.0
2019-06-06,-0.0,-1.1005715133971647,-0.45253469902768506,-2.522229644474134,1.0,-2.3469902768499966,0.0
2019-06-07,-0.0,-1.1311487591023925,-0.4547481052162282,-2.5056471986922277,1.0,-2.3389062267796104,0.0
2019-06-10,-0.0,-1.1332047763850774,-0.4344730401246013,-2.5021137728992064,1.0,-2.346955425350441,0.0
2019-06-11,-0.0,-1.1447161768005385,-0.46526063869568474,-2.5055717597786256,1.0,-2.3633236107994917,0.0
2019-06-12,-0.0,-1.156947017413857,-0.46572804742497226,-2.4620970729899967,1.0,-2.325379770285291,0.0
2019-06-13,-0.0,-1.1712866884079454,-0.4865105247554106,-2.4469315149718347,1.0,-2.3070708568040317,0.0
2019-06-14,-0.0,-1.1650777354062776,-0.4551921384570255,-2.414197711938985,1.0,-2.2990613083015545,0.0
2019-06-17,-0.0,-1.1461758398856325,-0.43080771979985705,-2.311937097927091,1.0,-2.2591136526090065,0.0
2019-06-18,-0.0,-1.1361976369495168,-0.4364482635159327,-2.3177228786251343,1.0,-2.270390261367705,0.0
2019-06-19,-0.0,-1.112252908013987,-0.45486334118318705,-2.3102119460500963,1.0,-2.2589024477271105,0.0
2019-06-20,-0.0,-1.1267615760713257,-0.43550474547023293,-2.343255680184067,1.0,-2.2845844118492953,0.0
2019-06-21,-0.0,-1.1392805755395683,-0.4338129496402877,-2.3319424460431653,1.0,-2.289280575539568,0.0
2019-06-24,-0.0,-1.1066676256922967,-0.4380349564842121,-2.3225203193555353,1.0,-2.3255412500899086,0.0
2019-06-25,-0.0,-1.1134057710297187,-0.43491401021803267,-2.3216521551413973,1.0,-2.3258976757573575,0.0
2019-06-26,-0.0,-1.1095782136954804,-0.40468491772652154,-2.2912265574477257,1.0,-2.3799669468994757,0.0
2019-06-27,-0.0,-1.0932739292900258,-0.42821212992239144,-2.287870077608508,1.0,-2.376616843920667,0.0
2019-06-28,-0.0,-1.0670447204077238,-0.43715454741224613,-2.2984710358193956,1.0,-2.3755652860526886,0.0
2019-07-01,-0.0,-1.0453475935828875,-0.44620320855614964,-2.284634581105169,1.0,-2.3539393939393936,0.0
2019-07-02,-0.0,-1.0437602451714063,-0.44430190292922817,-2.2877913192217236,1.0,-2.351293564250588,0.0
2019-07-03,-0.0,-1.0447070548871644,-0.4421584680002847,-2.2842599843382927,1.0,-2.3477610877767496,0.0
2019-07-05,-0.0,-1.0395742553039502,-0.43724551753696694,-2.297735552539467,1.0,-2.3688120580041434,0.0
2019-07-08,-0.0,-1.054421768707483,-0.4246330110991765,-2.3011099176512713,1.0,-2.3805227354099534,0.0
2019-07-09,-0.0,-1.0417948901452803,-0.42746725828383314,-2.302154154440707,1.0,-2.385242968582266,0.0
2019-07-10,-0.0,-0.9777540867093106,-0.41044776119402987,-2.3277896233120114,1.0,-2.391329068941009,0.0
2019-07-11,-0.0,-0.9561750176429076,-0.4408609738884968,-2.306069160197601,1.0,-2.3541284403669724,0.0
2019-07-12,-0.0,-0.9847992081447963,-0.4349547511312217,-2.2997030542986425,1.0,-2.350678733031674,0.0
2019-07-15,-0.0,-1.0315666690967413,-0.5137420718816068,-2.411533134067216,1.0,-2.3333090325873007,0.0
2019-07-16,-0.0,-1.0304864707169425,-0.5402961126103129,-2.4082123842170517,1.0,-2.314419079571147,0.0
2019-07-17,-0.0,-1.0677390791027155,-0.5332054309327037,-2.438606847697757,1.0,-2.3395070838252656,0.0
2019-07-18,-0.0,-1.0646516771102101,-0.5295245116107631,-2.440545521562846,1.0,-2.3371913011426466,0.0
2019-07-19,-0.0,-1.0666175386882832,-0.5283714075165807,-2.442004421518055,1.0,-2.3322033898305086,0.0
2019-07-22,-0.0,-1.047917897223863,-0.5110750147666864,-2.448759598346131,1.0,-2.375590667454223,0.0
2019-07-23,-0.0,-1.0479002140379363,-0.5115506679459738,-2.446379806627795,1.0,-2.3747878072182447,0.0
2019-07-24,-0.0,-1.0462150807105477,-0.5140414240436352,-2.4423969927028817,1.0,-2.36817277216776,0.0
2019-07-25,-0.0,-1.062301146873844,-0.5001849796522382,-2.449796522382538,1.0,-2.3869034406215315,0.0
2019-07-26,-0.0,-1.0445874001774624,-0.5039189588879031,-2.456373853889382,1.0,-2.3893818396923985,0.0
2019-07-29,-0.0,-0.9998512236851894,-0.5120880755783679,-2.4793572863200177,1.0,-2.4475191549505317,0.0
2019-07-30,-0.0,-0.9881833819460025,-0.5244185176875328,-2.4939047191683494,1.0,-2.472365567272455,0.0
2019-07-31,-0.0,-1.028042288370698,-0.5229062007947815,-2.4848916547949313,1.0,-2.4620979230711555,0.0
2019-08-01,-0.0,-1.0591804629560266,-0.5165180912427897,-2.473368791669788,1.0,-2.442130496666417,0.0
2019-08-02,-0.0,-1.0417633410672853,-0.5208442481850161,-2.4700246987500933,1.0,-2.451837437317566,0.0
2019-08-05,-0.0,-1.037372000896928,-0.5058674041408178,-2.471559907317438,1.0,-2.459600867030421,0.0
2019-08-06,-0.0,-1.0183990617211551,-0.4701656648585251,-2.401407418267116,1.0,-2.4404046327517954,0.0
2019-08-07,-0.0,-1.05263931774739,-0.4324364064108219,-2.3953830319070724,1.0,-2.4714747831201294,0.0
2019-08-08,-0.0,-1.0491863633016716,-0.43406229290921144,-2.4026213091819453,1.0,-2.4773580737795453,0.0
2019-08-09,-0.0,-1.0183479532163742,-0.4118421052631579,-2.3792397660818714,1.0,-2.5005116959064324,0.0
2019-08-12,-0.0,-1.0102309266296405,-0.41457176264250223,-2.386290558316282,1.0,-2.4967114878690446,0.0
2019-08-13,-0.0,-0.9952596266044342,-0.40482788798133024,-2.3905338389731625,1.0,-2.502260793465578,0.0
2019-08-14,-0.0,-1.017633343048674,-0.4006120664529292,-2.3708102593995917,1.0,-2.497449723112795,0.0
2019-08-15,-0.0,-1.0338426388690563,-0.4008996144509496,-2.3190061402256177,1.0,-2.3860488362130514,0.0
2019-08-16,-0.0,-1.046211251435132,-0.39523536165327205,-2.322474167623421,1.0,-2.4116676234213545,0.0
2019-08-19,-0.0,-1.007780712399172,-0.4039546006138911,-2.331001499036334,1.0,-2.3955314440716684,0.0
2019-08-20,-0.0,-1.0160911356354576,-0.4039159843360627,-2.3246707013171948,1.0,-2.375293698825205,0.0
2019-08-21,-0.0,-1.02411701748127,-0.4508027113806636,-2.315305030324652,1.0,-2.344987513378523,0.0
2019-08-22,-0.0,-1.0306006262453744,-0.4296897238827213,-2.310489610019926,1.0,-2.3457159123256477,0.0
2019-08-23,-0.0,-1.0229550138582901,-0.43216544666335016,-2.3077251083789356,1.0,-2.3439698671025515,0.0
2019-08-26,-0.0,-0.9782806697961186,-0.41946332235689765,-2.295032578995306,1.0,-2.313458978490857,0.0
2019-08-27,-0.0,-0.9719038300251606,-0.4143136706737489,-2.2883701425775786,1.0,-2.314439474419905,0.0
2019-08-28,-0.0,-0.9200282087447107,-0.4764456981664315,-2.3435825105782793,1.0,-2.3121297602256696,0.0
2019-08-29,-0.0,-0.8800784533482768,-0.48220790137293357,-2.3351779209862706,1.0,-2.307298963295041,0.0
2019-08-30,-0.0,-0.867904768554074,-0.47901975843049643,-2.3353347762340295,1.0,-2.2995880751239266,0.0
2019-09-03,-0.0,-0.8739142616979546,-0.4974082376015691,-2.3217988231997757,1.0,-2.3116419165032225,0.0
2019-09-04,-0.0,-0.8717984702827872,-0.5021402006876711,-2.326924426356045,1.0,-2.316188337660515,0.0
2019-09-05,-0.0,-0.8638303827583794,-0.48380099363235596,-2.3320971240640964,1.0,-2.3176824574907284,0.0
2019-09-06,-0.0,-0.8678941472976758,-0.4699663959675161,-2.337300476057127,1.0,-2.325679081489779,0.0
2019-09-09,-0.0,-0.8708977678259043,-0.4718354208942691,-2.334826114337695,1.0,-2.3198516548876915,0.0
2019-09-10,-0.0,-0.8776610644257702,-0.4504201680672269,-2.337675070028011,1.0,-2.337044817927171,0.0
2019-09-11,-0.0,-0.9126542121959816,-0.3889319703912583,-2.3462812830454705,1.0,-2.401903419104688,0.0
2019-09-12,-0.0,-0.8761804087385483,-0.4044397463002114,-2.3584918957011984,1.0,-2.4080338266384778,0.0
2019-09-13,-0.0,-0.8754669109873846,-0.3977729226865882,-2.358799069701882,1.0,-2.4156741137500886,0.0
2019-09-16,-0.0,-0.8717569091934574,-0.4026367738296673,-2.360265087422448,1.0,-2.4155386350817825,0.0
2019-09-17,-0.0,-0.8229447678546074,-0.4177907141842964,-2.397131904018174,1.0,-2.4613800937100665,0.0
2019-09-18,-0.0,-0.8240096549765724,-0.4102655118557433,-2.39755785886696,1.0,-2.4674854465426663,0.0
2019-09-19,-0.0,-0.8145379467464047,-0.4205467748825288,-2.417627794389862,1.0,-2.466752100242062,0.0
2019-09-20,-0.0,-0.8250035698986149,-0.45052120519777245,-2.4091103812651724,1.0,-2.4551620733971156,0.0
2019-09-23,-0.0,-0.8300728259317436,-0.45259174639440247,-2.4001142367556763,1.0,-2.4570898186491505,0.0
2019-09-24,-0.0,-0.8299314872966029,-0.4459035112760491,-2.4015843562660577,1.0,-2.459320582357979,0.0
2019-09-25,-0.0,-0.8140495867768595,-0.4417212881162724,-2.4078084924479906,1.0,-2.4610287831290965,0.0
2019-09-26,-0.0,-0.7785615591593339,-0.6071558432114028,-2.449494582212203,1.0,-2.4369864009890194,0.0
2019-09-27,-0.0,-0.7422399174223991,-0.6443264764432647,-2.506303915063039,1.0,-2.4801297648012977,0.0
2019-09-30,-0.0,-0.6618603963324461,-0.7122892635314996,-2.5171546879621416,1.0,-2.502957704821059,0.0
2019-10-01,-0.0,-0.6323301042668048,-0.7370405975005546,-2.5153442283516974,1.0,-2.5100199659838798,0.0
2019-10-02,-0.0,-0.6727029835238236,-0.8212112216119934,-2.496363366483598,1.0,-2.431423482262135,0.0
2019-10-03,-0.0,-0.7051912768925765,-0.7922754974667743,-2.465232395917468,1.0,-2.379983846097364,0.0
2019-10-04,-0.0,-0.7391240230054564,-0.8079191859607728,-2.449786167231972,1.0,-2.3767880843533407,0.0
2019-10-07,-0.0,-0.7600911697669289,-0.7970002205720168,-2.4236453201970445,1.0,-2.371663848246453,0.0
2019-10-08,-0.0,-0.7607992947399354,-0.7796062297972378,-2.432559506317955,1.0,-2.373567440493682,0.0
2019-10-09,-0.0,-0.7639193336256028,-0.7603390325880461,-2.430293730819816,1.0,-2.3521847143065906,0.0
2019-10-10,-0.0,-0.839672497208783,-0.8608113137327875,-2.356010420543357,1.0,-2.386825455898772,0.0
2019-10-11,-0.0,-0.8555981076819102,-0.9451828489900128,-2.3143350604490496,1.0,-2.3940827513704286,0.0
2019-10-14,-0.0,-0.8361710177828227,-0.9897086643965191,-2.3470298902762012,1.0,-2.394324631101022,0.0
2019-10-15,-0.0,-0.8364779874213837,-1.0115177691899673,-2.3484125179965143,1.0,-2.3809956808365538,0.0
2019-10-16,-0.0,-0.865002663419831,-1.0443649646145652,-2.340993836085534,1.0,-2.3594094817745987,0.0
2019-10-17,-0.0,-0.8366457728176121,-1.0940223207460633,-2.348035468582786,1.0,-2.3653875554196606,0.0
2019-10-18,-0.0,-0.8595009596928982,-1.1177735124760075,-2.3295201535508636,1.0,-2.3707485604606524,0.0
2019-10-21,-0.0,-0.8155423280423281,-0.5337301587301587,-2.1865740740740742,1.0,-2.077910052910053,0.0
2019-10-22,-0.0,-0.7745771670190275,-0.5437367864693446,-2.188953488372093,1.0,-2.099563953488372,0.0
2019-10-23,-0.0,-0.7721767801661278,-0.45456851182550256,-2.031767167586076,1.0,-2.0821761460909265,0.0
2019-10-24,-0.0,-0.7552848672338232,-0.5378319154421243,-2.0738592420726993,1.0,-2.077919566898685,0.0
2019-10-25,-0.0,-0.7564102564102564,-0.5327277412704549,-2.0729287462955805,1.0,-2.080337585362711,0.0
2019-10-28,-0.0,-0.7703241574479033,-0.5397478775405197,-2.0883714947260095,1.0,-2.0331875482377155,0.0
2019-10-29,-0.0,-0.76653848660627,-0.6427035130026723,-2.0804927328423384,1.0,-2.027895457211758,0.0
2019-10-30,-0.0,-0.7631561786762309,-0.6425823280078253,-2.0839908705575483,1.0,-2.031300945549397,0.0
2019-10-31,-0.0,-0.7530206573989866,-0.6399246459659608,-2.019942834870729,1.0,-2.0832142393140183,0.0
2019-11-01,-0.0,-0.7687190190451343,-0.6583615966605791,-2.036264022958518,1.0,-2.058961648839029,0.0
2019-11-04,-0.0,-0.7048443370907139,-0.8073000536768652,-2.1625067096081585,1.0,-2.034957058507783,0.0
2019-11-05,-0.0,-0.7761685771157939,-1.1475736152103784,-2.082229391173039,1.0,-1.8579174960532638,0.0
2019-11-06,-0.0,-0.7714006423683843,-1.1494204720011172,-2.112065354000838,1.0,-1.9493785784108366,0.0
2019-11-07,-0.0,-0.817408878667503,-1.137919018746951,-2.0833507561502542,1.0,-1.930378423583525,0.0
2019-11-08,-0.0,-0.786909242994563,-1.142966680607835,-2.093196709884288,1.0,-1.9474417956224732,0.0
2019-11-11,-0.0,-0.7547674336781367,-1.2336922102596581,-2.0750123144043346,1.0,-1.9733305186123429,0.0
2019-11-12,-0.0,-0.7274846365755456,-1.2571166207529842,-2.089708271526453,1.0,-1.9892632619905346,0.0
2019-11-13,-0.0,-0.742636998631814,-1.4098797436451358,-2.064160725858717,1.0,-1.9843018650536477,0.0
2019-11-14,-0.0,-0.7412824207492795,-1.4046829971181556,-2.0587896253602307,1.0,-1.9998559077809797,0.0
2019-11-15,-0.0,-0.7464385424869353,-1.3643066790750948,-2.0612785453504183,1.0,-1.9866848020617078,0.0
2019-11-18,-0.0,-0.745552754771336,-1.3998559596687072,-2.0843356139719122,1.0,-1.9722002160604968,0.0
2019-11-19,-0.0,-0.7672108945903243,-1.4491008953427131,-2.2406891881724476,1.0,-2.0668121285080128,0.0
2019-11-20,-0.0,-0.7837309052599895,-1.467454285499285,-2.2316201369553763,1.0,-2.0421401158853185,0.0
2019-11-21,-0.0,-0.7526624479086279,-1.60395122704121,-2.2466430004630342,1.0,-2.113906467047384,0.0
2019-11-22,-0.0,-0.7447673081346317,-1.6161925937284367,-2.2383654067315804,1.0,-2.0676991489687957,0.0
2019-11-25,-0.0,-0.7444123460544321,-1.5788353352592368,-2.207997567279915,1.0,-2.0710810399878365,0.0
2019-11-26,-0.0,-0.6687405159332321,-1.596433990895296,-2.212215477996965,1.0,-2.109863429438543,0.0
2019-11-27,-0.0,-0.625472125698746,-1.589892733041245,-2.2203505061187494,1.0,-2.118220274966007,0.0
2019-11-29,-0.0,-0.6216112727829683,-1.672767652014091,-2.27531015469444,1.0,-2.08845152396998,0.0
2019-12-02,-0.0,-0.6293767368003175,-1.8321556173084557,-2.3612544660579595,1.0,-2.1167923779277493,0.0
2019-12-03,-0.0,-0.6070971867007672,-1.8189737851662402,-2.400095907928389,1.0,-2.1661604859335037,0.0
2019-12-04,-0.0,-0.662799129804206,-1.846184836032552,-2.3962613810329545,1.0,-2.1521231165901216,0.0
2019-12-05,-0.0,-0.6255774373936299,-1.9110138584974472,-2.3319555879730935,1.0,-2.235837588135181,0.0
2019-12-06,-0.0,-0.758455673615054,-1.9127260929515777,-2.347960094087112,1.0,-2.0918160434747346,0.0
2019-12-09,-0.0,-0.6365150757954356,-2.0602198900549724,-2.4567716141929035,1.0,-2.1756621689155424,0.0
2019-12-10,-0.0,-0.6060434905393957,-2.6853996046314603,-2.924503435940883,1.0,-2.1976842699802317,0.0
2019-12-11,-0.0,-0.5903079539013791,-2.710938976006046,-2.930946533157,1.0,-2.2142452295484603,0.0
2019-12-12,-0.0,-0.5930023640661939,-2.714326241134752,-2.9355082742316783,1.0,-2.2133333333333334,0.0
2019-12-13,-0.0,-0.6020136778115502,-2.7875189969604866,-2.9316109422492405,1.0,-2.1773366261398177,0.0
2019-12-16,-0.0,-0.6035839575234664,-2.8064852564710345,-2.9254764387977623,1.0,-2.1458234569071775,0.0
2019-12-17,-0.0,-0.5306802587727897,-3.053812977847481,-3.0978239560870415,1.0,-2.1196824152127034,0.0
2019-12-18,-0.0,-0.6204274558158652,-3.248664200575421,-3.215371968762844,1.0,-2.191019317714755,0.0
2019-12-19,-0.0,-0.6929869596467809,-3.248998870520587,-3.1396447273847414,1.0,-2.1863641030906664,0.0
2019-12-20,-0.0,-0.6548463356973996,-3.2288004933703363,-3.177921677459143,1.0,-2.21687737691438,0.0
2019-12-23,-0.0,-0.6510669003195546,-3.246469436140604,-3.1807030203071847,1.0,-2.22997629110401,0.0
2019-12-24,-0.0,-0.6514356282803333,-3.225686940413708,-3.186580220232582,1.0,-2.2275393640012346,0.0
2019-12-26,-0.0,-0.6457947768866955,-3.2233189389265884,-3.1702652683528685,1.0,-2.2423401192679417,0.0
2019-12-27,-0.0,-0.6870481305515389,-3.265854162363148,-3.142739103491014,1.0,-2.232803139847139,0.0
2019-12-30,-0.0,-0.6943897127449964,-3.339520895986726,-3.1842787514259046,1.0,-2.152027377372187,0.0
2019-12-31,-0.0,-0.6832504145936983,-3.3430762852404645,-3.1857379767827534,1.0,-2.1527777777777777,0.0
2020-01-02,-0.0,-0.6827355432395691,-3.3854438983582553,-3.2174003973648437,1.0,-2.1712851615601796,0.0
2020-01-03,-0.0,-0.670004215851602,-3.416631534569983,-3.239671163575042,1.0,-2.213427487352445,0.0
2020-01-06,-0.0,-0.6879770992366413,-3.412849872773537,-3.263252756573367,1.0,-2.238125530110263,0.0
2020-01-07,-0.0,-0.6908975309950196,-3.408498463494755,-3.260146232913002,1.0,-2.2371516371728304,0.0
2020-01-08,-0.0,-0.6787076271186441,-3.4153601694915254,-3.254237288135593,1.0,-2.2449152542372883,0.0
2020-01-09,-0.0,-0.7093700370566437,-3.393859184753838,-3.240444679724722,1.0,-2.244044467972472,0.0
