Date,IWF,IWM,MTOR,MTUM,SPY,VLUE,VXX
2018-11-01,-0.3127652628142344,-1.2410335338836809,1.0,-0.0,-1.0189356839699641,-1.091180448673103,0.0
2018-11-02,-0.3155405092055837,-1.2174094513750406,1.0,-0.0,-1.0204516996707325,-1.0841719612298846,0.0
2018-11-05,-0.3232704402515723,-1.2071278825995806,1.0,-0.0,-1.0255765199161426,-1.1027719543442813,0.0
2018-11-06,-0.3231593662628145,-1.2065237651444547,1.0,-0.0,-1.026328052190121,-1.1038210624417522,0.0
2018-11-07,-0.32317158439379107,-1.206917447443248,1.0,-0.0,-1.0270358458024518,-1.104274460448422,0.0
2018-11-08,-0.285127210601653,-1.207646488433301,1.0,-0.0,-1.013298240753567,-1.1113727663111233,0.0
2018-11-09,-0.2853317327669791,-1.2073041229973682,1.0,-0.0,-1.0132970127891407,-1.1110854610092802,0.0
2018-11-12,-0.2833624574634416,-1.1933688954290447,1.0,-0.0,-1.0148992918237838,-1.1069162144762257,0.0
2018-11-13,-0.2434429594489805,-1.1903480363088994,1.0,-0.0,-1.0209369155681247,-1.106691602426675,0.0
2018-11-14,-0.2440025540454255,-1.1897290887530785,1.0,-0.0,-1.0208428349904224,-1.1062665328833348,0.0
2018-11-15,-0.2461651510976394,-1.207449251400753,1.0,-0.0,-1.0450996601451272,-1.0939193533572151,0.0
2018-11-16,-0.23835961556405713,-1.2074274517122328,1.0,-0.0,-1.0761873658673136,-1.143510310721284,0.0
2018-11-19,-0.2320742337613647,-1.2164214078170401,1.0,-0.0,-1.0870278376605118,-1.150951354391227,0.0
2018-11-20,-0.1993850740706233,-1.2082828659275133,1.0,-0.0,-1.087440603745458,-1.163421224261623,0.0
2018-11-21,-0.19940902165381597,-1.1988549794542684,1.0,-0.0,-1.0807516505840529,-1.1380488480539266,0.0
2018-11-23,-0.19962117712279404,-1.201561489420678,1.0,-0.0,-1.080338168714774,-1.1382703501801719,0.0
2018-11-26,-0.19835550628233553,-1.208841463414634,1.0,-0.0,-1.0772357723577235,-1.134931633407243,0.0
2018-11-27,-0.18609886071297316,-1.2105843439911796,1.0,-0.0,-1.0695975744211688,-1.1276185226019846,0.0
2018-11-28,-0.18321033210332102,-1.23630073800738,1.0,-0.0,-1.0661439114391145,-1.1269372693726938,0.0
2018-11-29,-0.15727571115973743,-1.2188183807439825,1.0,-0.0,-1.0568016046681254,-1.12582056892779,0.0
2018-11-30,-0.15711030082041932,-1.2192798541476755,1.0,-0.0,-1.058021877848678,-1.1234731084776663,0.0
2018-12-03,-0.15418602532568096,-1.2200965655461418,1.0,-0.0,-1.057848228113328,-1.1228477726154686,0.0
2018-12-04,-0.13930846223839854,-1.2313921747042766,1.0,-0.0,-1.055186533212011,-1.1237033666969973,0.0
2018-12-06,-0.12352447057783279,-1.1508024227419424,1.0,-0.0,-1.0560590653875062,-1.090675980370485,0.0
2018-12-07,-0.12474582265051719,-1.1506498099195472,1.0,-0.0,-1.0560516311555124,-1.089072584210061,0.0
2018-12-10,-0.06810337197982122,-1.187361713425967,1.0,-0.0,-1.0896539516771395,-1.0800955836799717,0.0
2018-12-11,-0.09145014434821232,-1.1843215634021764,1.0,-0.0,-1.1023761936486787,-1.063335554075061,0.0
2018-12-12,-0.09347372162246212,-1.1841485627971033,1.0,-0.0,-1.1032031631791728,-1.0618419298947088,0.0
2018-12-13,-0.09280227343368411,-1.1777008125749302,1.0,-0.0,-1.110829892100706,-1.058967186181786,0.0
2018-12-14,-0.09529093249300963,-1.1729616972171675,1.0,-0.0,-1.1118459012027873,-1.0582308818960542,0.0
2018-12-17,-0.07283655971006807,-1.172721647661982,1.0,-0.0,-1.0964377265093257,-1.0776982232829488,0.0
2018-12-18,-0.04448579910496699,-1.166201426735788,1.0,-0.0,-1.1140502459125348,-1.1061190128051752,0.0
2018-12-19,-0.051971087756640506,-1.1651368010287793,1.0,-0.0,-1.1117023635315506,-1.105538557048468,0.0
2018-12-20,-0.0502490413011857,-1.1465156256887206,1.0,-0.0,-1.1146030766518271,-1.0964869749195576,0.0
2018-12-21,-0.041139661829317005,-1.1714818266542404,1.0,-0.0,-1.1508010473527714,-1.0745129365819022,0.0
2018-12-24,-0.005607806773524088,-1.1414315361858083,1.0,-0.0,-1.152558837815163,-1.1159535479312934,0.0
2018-12-26,-0.002971768202080238,-1.1450922122192115,1.0,-0.0,-1.12433353727821,-1.0978498383008477,0.0
2018-12-27,-0.0,-1.0853213701731583,1.0,-0.0,-1.0263720598717034,-1.081002892960463,0.0
2018-12-28,-0.0,-1.0941171534071836,1.0,-0.0,-1.0248405505203089,-1.0770812353138637,0.0
2018-12-31,-0.0,-1.0908861822763545,1.0,-0.0,-1.0284334313313734,-1.0806383872322551,0.0
2019-01-02,-0.0,-1.0892692339961405,1.0,-0.0,-1.025044047319406,-1.0806695192549711,0.0
2019-01-03,-0.0,-1.0890902227255568,1.0,-0.0,-1.0256281196258545,-1.0797785327796652,0.0
2019-01-04,-0.0,-1.0873397101207134,1.0,-0.0,-1.0119460340002506,-1.0776074516519778,0.0
2019-01-07,-0.0,-1.0529529898766343,1.0,-0.0,-0.9945079716381818,-1.051108651993934,0.0
2019-01-08,-0.0,-1.0317564249467999,1.0,-0.0,-1.011744966442953,-1.0488214110329024,0.0
2019-01-09,-0.0,-1.0221023818278385,1.0,-0.0,-1.0103770886955101,-1.0529885198349473,0.0
2019-01-10,-0.0,-1.0259453265673595,1.0,-0.0,-1.010476346374202,-1.0559011294810936,0.0
2019-01-11,-0.0,-1.0174697559975394,1.0,-0.0,-1.0157883945048185,-1.0676645478777937,0.0
2019-01-14,-0.0,-1.0192804692948272,1.0,-0.0,-1.0195266029453993,-1.0634204372974527,0.0
2019-01-15,-0.0,-1.0115485780042741,1.0,-0.0,-1.0214121321716259,-1.0768535262206147,0.0
2019-01-16,-0.0,-0.9581698350413349,1.0,-0.0,-0.8516895881747877,-0.9998095165530115,0.0
2019-01-17,-0.0,-0.9018452645620275,1.0,-0.0,-0.8229583518600859,-0.980546909737661,0.0
2019-01-18,-0.0,-0.9026706894625098,1.0,-0.0,-0.829962379409245,-0.9921778969717288,0.0
2019-01-22,-0.0,-0.9047709705669574,1.0,-0.0,-0.8444960590945437,-1.0583710924113772,0.0
2019-01-23,-0.0,-0.8767551892551894,1.0,-0.0,-0.8529456654456655,-1.085927960927961,0.0
2019-01-24,-0.0,-0.9090698482566895,1.0,-0.0,-0.8390671454496312,-1.113054558091046,0.0
2019-01-25,-0.0,-0.8830258158028754,1.0,-0.0,-0.837387863830454,-1.197007090531594,0.0
2019-01-28,-0.0,-0.879178286656978,1.0,-0.0,-0.850504733100279,-1.1982010291056209,0.0
2019-01-29,-0.0,-0.8802747791952896,1.0,-0.0,-0.8486359175662415,-1.196506378802748,0.0
2019-01-30,-0.0,-0.88042060645582,1.0,-0.0,-0.8988017606781872,-1.2964215846103684,0.0
2019-01-31,-0.0,-0.9080102936971528,1.0,-0.0,-0.8188799477145542,-1.3579102160859442,0.0
2019-02-01,-0.0,-0.9053551733997794,1.0,-0.0,-0.8328499652791961,-1.3466361668232507,0.0
2019-02-04,-0.0,-0.9098893019076019,1.0,-0.0,-0.8266819165883746,-1.3482292390016748,0.0
2019-02-05,-0.0,-0.896609477124183,1.0,-0.0,-0.8148692810457516,-1.3734885620915032,0.0
2019-02-06,-0.0,-0.8910777782319041,1.0,-0.0,-0.8121142763722564,-1.383945722810316,0.0
2019-02-07,-0.0,-0.8877813636177949,1.0,-0.0,-0.8150659749172761,-1.3822868581232892,0.0
2019-02-08,-0.0,-0.887651490337373,1.0,-0.0,-0.8373321323288568,-1.3693498198493286,0.0
2019-02-11,-0.0,-0.8680044409720795,1.0,-0.0,-0.8367120358567376,-1.4072947078416054,0.0
2019-02-12,-0.0,-0.8693287180121153,1.0,-0.0,-0.8486421889809207,-1.4028516091811927,0.0
2019-02-13,-0.0,-0.8815122935628681,1.0,-0.0,-0.8451052263086364,-1.3918290021004076,0.0
2019-02-14,-0.0,-0.8664079593774512,1.0,-0.0,-0.863353011600545,-1.3985468356520663,0.0
2019-02-15,-0.0,-0.9385123832061691,1.0,-0.0,-0.7975437594353095,-1.3441184870863765,0.0
2019-02-19,-0.0,-0.931527556481595,1.0,-0.0,-0.8081872778526781,-1.3457531560240228,0.0
2019-02-20,-0.0,-0.9351832931464302,1.0,-0.0,-0.8057133515877233,-1.345907066083616,0.0
2019-02-21,-0.0,-0.9431372549019609,1.0,-0.0,-0.8036356209150327,-1.3381944444444445,0.0
2019-02-22,-0.0,-0.9384571405235431,1.0,-0.0,-0.8121860579082778,-1.3331563686854249,0.0
2019-02-25,-0.0,-0.933221283922276,1.0,-0.0,-0.8263507419857342,-1.339796671312618,0.0
2019-02-26,-0.0,-0.9391622610817405,1.0,-0.0,-0.7973973159821065,-1.3301342008946726,0.0
2019-02-27,-0.0,-0.9369773360804751,1.0,-0.0,-0.8104068193754292,-1.2925301983597948,0.0
2019-02-28,-0.0,-0.9432162631855474,1.0,-0.0,-0.8165541769389322,-1.2818170795780623,0.0
2019-03-01,-0.0,-0.9343165699548679,1.0,-0.0,-0.820357833655706,-1.2749838813668601,0.0
2019-03-04,-0.0,-0.9284822615068659,1.0,-0.0,-0.8190713969315024,-1.2793460314903555,0.0
2019-03-05,-0.0,-0.9179580306698951,1.0,-0.0,-0.8391444713478613,-1.2783696529459243,0.0
2019-03-06,-0.0,-0.9158293991849252,1.0,-0.0,-0.8440866723157002,-1.2751482871323085,0.0
2019-03-07,-0.0,-0.8888575912438131,1.0,-0.0,-0.8562633294434832,-1.2788620176250451,0.0
2019-03-08,-0.0,-0.8819737268893935,1.0,-0.0,-0.8755270840090821,-1.2970321115796304,0.0
2019-03-11,-0.0,-0.8803471284129518,1.0,-0.0,-0.8832125752179787,-1.3299357321216587,0.0
2019-03-12,-0.0,-0.8215704120469965,1.0,-0.0,-0.9139500248221083,-1.4015389707099124,0.0
2019-03-13,-0.0,-0.8413253413253413,1.0,-0.0,-0.9242007992007992,-1.396978021978022,0.0
2019-03-14,-0.0,-0.8464001996423075,1.0,-0.0,-0.9176059559955081,-1.3952501767666263,0.0
2019-03-15,-0.0,-0.8309090151294127,1.0,-0.0,-0.9207685574959363,-1.416204726378527,0.0
2019-03-18,-0.0,-0.8542508417508418,1.0,-0.0,-0.9331649831649832,-1.421338383838384,0.0
2019-03-19,-0.0,-0.8589900697232199,1.0,-0.0,-0.930445806042679,-1.4362138178744983,0.0
2019-03-20,-0.0,-0.8653593663970184,1.0,-0.0,-0.9259667104315785,-1.4439879717081023,0.0
2019-03-21,-0.0,-0.8614442567567567,1.0,-0.0,-0.9369510135135135,-1.4245777027027025,0.0
2019-03-22,-0.0,-0.8596193786292544,1.0,-0.0,-0.9653286991904378,-1.4135972534226253,0.0
2019-03-25,-0.0,-0.8100399075824406,1.0,-0.0,-0.9826507036336903,-1.4081075404326822,0.0
2019-03-26,-0.0,-0.8333544758763584,1.0,-0.0,-0.9820288384286862,-1.4131252907099665,0.0
2019-03-27,-0.0,-0.810946958472675,1.0,-0.0,-1.0054184481225925,-1.416839520805994,0.0
2019-03-28,-0.0,-0.8083068446704811,1.0,-0.0,-1.0008900190718373,-1.4289891926255565,0.0
2019-03-29,-0.0,-0.8019239733864474,1.0,-0.0,-1.001652752468534,-1.434292494808662,0.0
2019-04-01,-0.0,-0.8077004442563993,1.0,-0.0,-1.0013539242648615,-1.4219589591707213,0.0
2019-04-02,-0.0,-0.8210095382797332,1.0,-0.0,-1.0166708871444248,-1.382755127880476,0.0
2019-04-03,-0.0,-0.8155127450155631,1.0,-0.0,-1.0248170270042904,-1.3659459914191974,0.0
2019-04-04,-0.0,-0.8132918052106571,1.0,-0.0,-1.0154467780630498,-1.3801927690559366,0.0
2019-04-05,-0.0,-0.8058982592529998,1.0,-0.0,-1.0179989859726213,-1.401216832854487,0.0
2019-04-08,-0.0,-0.8004643309413254,1.0,-0.0,-1.017138032925285,-1.4036302237230898,0.0
2019-04-09,-0.0,-0.8009362743030661,1.0,-0.0,-1.0099531862848468,-1.4065201805069378,0.0
2019-04-10,-0.0,-0.7852357476930856,1.0,-0.0,-1.0259132852989508,-1.4024354274638688,0.0
2019-04-11,-0.0,-0.7784373158204934,1.0,-0.0,-1.0532962869411466,-1.3780415929948642,0.0
2019-04-12,-0.0,-0.7724861040929762,1.0,-0.0,-1.0554573016675088,-1.3829796193363653,0.0
2019-04-15,-0.0,-0.772598929579839,1.0,-0.0,-1.055796704454465,-1.385814825740655,0.0
2019-04-16,-0.0,-0.7771127502634353,1.0,-0.0,-1.0543730242360378,-1.3834773445732351,0.0
2019-04-17,-0.0,-0.7692859251760935,1.0,-0.0,-1.060103758066557,-1.3884179003753847,0.0
2019-04-18,-0.0,-0.7253057384760112,1.0,-0.0,-1.0767125630719234,-1.4740443000085521,0.0
2019-04-22,-0.0,-0.727569051295248,1.0,-0.0,-1.0838051123691885,-1.4775261622919882,0.0
2019-04-23,-0.0,-0.70797745131534,1.0,-0.0,-1.0749487529894088,-1.487658011615989,0.0
2019-04-24,-0.0,-0.6811457887986319,1.0,-0.0,-1.0797349294570329,-1.514450619923044,0.0
2019-04-25,-0.0,-0.6849925069578249,1.0,-0.0,-1.0890173410404624,-1.5077285377863412,0.0
2019-04-26,-0.0,-0.6824562914477651,1.0,-0.0,-1.0795366462836966,-1.5442683662044612,0.0
2019-04-29,-0.0,-0.6831904905465351,1.0,-0.0,-1.0800637409018476,-1.5435634609586975,0.0
2019-04-30,-0.0,-0.6824897695455524,1.0,-0.0,-1.0868404049106182,-1.5382295929356018,0.0
2019-05-01,-0.0,-0.6673564407656493,1.0,-0.0,-1.1068287635799277,-1.5369029142955681,0.0
2019-05-02,-0.0,-0.6703657325445831,1.0,-0.0,-1.106783539876506,-1.5408264605552917,0.0
2019-05-03,-0.0,-0.6541304629749708,1.0,-0.0,-1.121082436346345,-1.547572731595556,0.0
2019-05-06,-0.0,-0.6190599507963227,1.0,-0.0,-1.1312529673270317,-1.5657991281453665,0.0
2019-05-07,-0.0,-0.60948589233166,1.0,-0.0,-1.1392591310368703,-1.5788038774450406,0.0
2019-05-08,-0.0,-0.6103896103896105,1.0,-0.0,-1.1274619420314786,-1.5624838737421518,0.0
2019-05-09,-0.0,-0.6095581605049594,1.0,-0.0,-1.1377044956846578,-1.5466099875477692,0.0
2019-05-10,-0.0,-0.6100807144083806,1.0,-0.0,-1.137300360638846,-1.545938519663404,0.0
2019-05-13,-0.0,-0.6103594897564746,1.0,-0.0,-1.1322853584160115,-1.552334321178542,0.0
2019-05-14,-0.0,-0.5927728176702068,1.0,-0.0,-1.1213557313925444,-1.5172428384039267,0.0
2019-05-15,-0.0,-0.593998982878454,1.0,-0.0,-1.1444736395999322,-1.4995338192914052,0.0
2019-05-16,-0.0,-0.5967707759460948,1.0,-0.0,-1.1391702335042588,-1.5019282112132897,0.0
2019-05-17,-0.0,-0.5901778513519249,1.0,-0.0,-1.1264909376459105,-1.5279511014898766,0.0
2019-05-20,-0.0,-0.587463928025802,1.0,-0.0,-1.1262519096927517,-1.53004583262604,0.0
2019-05-21,-0.0,-0.5837466615795498,1.0,-0.0,-1.1260333206155413,-1.5295264742040784,0.0
2019-05-22,-0.0,-0.5825950574371582,1.0,-0.0,-1.126785638590988,-1.5295239710058919,0.0
2019-05-23,-0.0,-0.5848976651553033,1.0,-0.0,-1.128013898894021,-1.5245561252595448,0.0
2019-05-24,-0.0,-0.5601451415552086,1.0,-0.0,-1.128180245559259,-1.5308636766381165,0.0
2019-05-28,-0.0,-0.5573832721751233,1.0,-0.0,-1.1296975831962548,-1.5307267282466575,0.0
2019-05-29,-0.0,-0.582402293519963,1.0,-0.0,-1.1413634638897088,-1.4922635861545595,0.0
2019-05-30,-0.0,-0.5766214050771696,1.0,-0.0,-1.1390739647465633,-1.501222906300076,0.0
2019-05-31,-0.0,-0.5750158261236549,1.0,-0.0,-1.1488921713441655,-1.4963494408102975,0.0
2019-06-03,-0.0,-0.5791398663135325,1.0,-0.0,-1.14819018791777,-1.4766469079749442,0.0
2019-06-04,-0.0,-0.5696931483816731,1.0,-0.0,-1.1531315678856664,-1.4805800756620429,0.0
2019-06-05,-0.0,-0.5664684602270365,1.0,-0.0,-1.1639153395151565,-1.4277932554368165,0.0
2019-06-06,-0.0,-0.5578248235782483,1.0,-0.0,-1.16035699460357,-1.4329182233291822,0.0
2019-06-07,-0.0,-0.5635223781449805,1.0,-0.0,-1.1589304990450884,-1.429336544050486,0.0
2019-06-10,-0.0,-0.5656716417910448,1.0,-0.0,-1.148217247097844,-1.4320480928689885,0.0
2019-06-11,-0.0,-0.5704401467155719,1.0,-0.0,-1.1537179059686562,-1.443897965988663,0.0
2019-06-12,-0.0,-0.5735422831659234,1.0,-0.0,-1.1520860250906515,-1.4422123119243113,0.0
2019-06-13,-0.0,-0.5848577024042668,1.0,-0.0,-1.1549647901995916,-1.427017792408017,0.0
2019-06-14,-0.0,-0.5830766669441438,1.0,-0.0,-1.1671522517272954,-1.4119287438608172,0.0
2019-06-17,-0.0,-0.5870479044408374,1.0,-0.0,-1.156823573479835,-1.4181129562575434,0.0
2019-06-18,-0.0,-0.5999667193610116,1.0,-0.0,-1.1495132706547966,-1.4105998835177636,0.0
2019-06-19,-0.0,-0.5955583229555832,1.0,-0.0,-1.1551681195516812,-1.4003320880033208,0.0
2019-06-20,-0.0,-0.6023270309578226,1.0,-0.0,-1.1520465406191565,-1.4010804072304177,0.0
2019-06-21,-0.0,-0.599112972773192,1.0,-0.0,-1.119009486263398,-1.388485072481623,0.0
2019-06-24,-0.0,-0.6053075498868545,1.0,-0.0,-1.118740999794281,-1.3902900637728863,0.0
2019-06-25,-0.0,-0.5947091253188513,1.0,-0.0,-1.125812556570394,-1.3936888011190653,0.0
2019-06-26,-0.0,-0.5928686128381438,1.0,-0.0,-1.1178408201918721,-1.4067196442541277,0.0
2019-06-27,-0.0,-0.5680532033541245,1.0,-0.0,-1.1176008922301623,-1.4450824073691602,0.0
2019-06-28,-0.0,-0.5652263629235277,1.0,-0.0,-1.1181131608270398,-1.443564029548925,0.0
2019-07-01,-0.0,-0.5391598143775951,1.0,-0.0,-1.111943336318489,-1.4196043311894488,0.0
2019-07-02,-0.0,-0.5534309128715293,1.0,-0.0,-1.0980144330737556,-1.4256533616015004,0.0
2019-07-03,-0.0,-0.5588666938442723,1.0,-0.0,-1.091194455768447,-1.4265796983285772,0.0
2019-07-05,-0.0,-0.5574157806835308,1.0,-0.0,-1.0868059798769807,-1.4292231862805003,0.0
2019-07-08,-0.0,-0.5525994132985659,1.0,-0.0,-1.094361147327249,-1.4273549543676662,0.0
2019-07-09,-0.0,-0.5494407521478359,1.0,-0.0,-1.0771194683092884,-1.4259199221916032,0.0
2019-07-10,-0.0,-0.5443186888970021,1.0,-0.0,-1.079712790556164,-1.4325585168958663,0.0
2019-07-11,-0.0,-0.5337126255901222,1.0,-0.0,-1.090344187547916,-1.4110075454948958,0.0
2019-07-12,-0.0,-0.5426300286486704,1.0,-0.0,-1.0875600209821248,-1.4048339587620549,0.0
2019-07-15,-0.0,-0.5792131200517046,1.0,-0.0,-1.0717805784456294,-1.3884714816610113,0.0
2019-07-16,-0.0,-0.5844507269789985,1.0,-0.0,-1.0819063004846527,-1.3724151857835218,0.0
2019-07-17,-0.0,-0.5618480476399825,1.0,-0.0,-1.0622277287078854,-1.3725270772551057,0.0
2019-07-18,-0.0,-0.5503154214486585,1.0,-0.0,-0.953750855058144,-1.2961541384814168,0.0
2019-07-19,-0.0,-0.5604101481509405,1.0,-0.0,-0.9246805141930863,-1.284653372036039,0.0
2019-07-22,-0.0,-0.5432238580596451,1.0,-0.0,-0.9172517931294828,-1.3145337863344657,0.0
2019-07-23,-0.0,-0.5562898901015898,1.0,-0.0,-0.9094376675856338,-1.3108878734091165,0.0
2019-07-24,-0.0,-0.5534800894176486,1.0,-0.0,-0.9131209032698063,-1.322282423369833,0.0
2019-07-25,-0.0,-0.5479778854892458,1.0,-0.0,-0.9196076946379886,-1.3191457134201758,0.0
2019-07-26,-0.0,-0.5558625387934297,1.0,-0.0,-0.9133676481719778,-1.3154946635379607,0.0
2019-07-29,-0.0,-0.5356547438617763,1.0,-0.0,-0.9172097605334951,-1.3361624734768112,0.0
2019-07-30,-0.0,-0.5369893125142121,1.0,-0.0,-0.9177215189873419,-1.3351777457742744,0.0
2019-07-31,-0.0,-0.531251185913248,1.0,-0.0,-0.9221281924784638,-1.341543015445334,0.0
2019-08-01,-0.0,-0.5662951575710992,1.0,-0.0,-0.9490392006149116,-1.3278247501921598,0.0
2019-08-02,-0.0,-0.580943351505096,1.0,-0.0,-0.9784704116299282,-1.3909694240341313,0.0
2019-08-05,-0.0,-0.5830026979844469,1.0,-0.0,-0.9798841453737502,-1.4047373432788446,0.0
2019-08-06,-0.0,-0.5873053327041057,1.0,-0.0,-0.951195532483876,-1.394132452414661,0.0
2019-08-07,-0.0,-0.5879838425036277,1.0,-0.0,-0.9338013255421781,-1.3998980352170673,0.0
2019-08-08,-0.0,-0.5939462939698493,1.0,-0.0,-0.9335348618090452,-1.3983982412060303,0.0
2019-08-09,-0.0,-0.5744306863013163,1.0,-0.0,-0.9110191008163743,-1.420647630951916,0.0
2019-08-12,-0.0,-0.5735443532629934,1.0,-0.0,-0.9128565846033606,-1.4213755373192651,0.0
2019-08-13,-0.0,-0.5802627487562189,1.0,-0.0,-0.8967661691542289,-1.409787002487562,0.0
2019-08-14,-0.0,-0.5980848259285104,1.0,-0.0,-0.8722571140575327,-1.4065286500736607,0.0
2019-08-15,-0.0,-0.6177595837478002,1.0,-0.0,-0.8545030224194659,-1.353584819037417,0.0
2019-08-16,-0.0,-0.6286688635144455,1.0,-0.0,-0.8411755690091195,-1.3618668097172197,0.0
2019-08-19,-0.0,-0.6200916730328496,1.0,-0.0,-0.8432773109243697,-1.3563025210084034,0.0
2019-08-20,-0.0,-0.6288384512683578,1.0,-0.0,-0.844249475491131,-1.3414838832729352,0.0
2019-08-21,-0.0,-0.6335543362292333,1.0,-0.0,-0.8443453741807652,-1.332456942539247,0.0
2019-08-22,-0.0,-0.6357890729107177,1.0,-0.0,-0.8446601941747572,-1.3269369883875881,0.0
2019-08-23,-0.0,-0.632899345210903,1.0,-0.0,-0.8442972437947311,-1.3297548347799604,0.0
2019-08-26,-0.0,-0.6223119293744812,1.0,-0.0,-0.8322266656606051,-1.3181921074473704,0.0
2019-08-27,-0.0,-0.614711429649189,1.0,-0.0,-0.8271218408147868,-1.3302904564315352,0.0
2019-08-28,-0.0,-0.6153846153846154,1.0,-0.0,-0.8207266005206173,-1.3364771569774023,0.0
2019-08-29,-0.0,-0.5908492800481221,1.0,-0.0,-0.8220985751344035,-1.3465919771419979,0.0
2019-08-30,-0.0,-0.5814807872539831,1.0,-0.0,-0.8267291471415184,-1.340618556701031,0.0
2019-09-03,-0.0,-0.5890318466559136,1.0,-0.0,-0.8362654263100642,-1.3257811620840991,0.0
2019-09-04,-0.0,-0.5757960356862891,1.0,-0.0,-0.8250774571652544,-1.3320019410952255,0.0
2019-09-05,-0.0,-0.5897044591677212,1.0,-0.0,-0.8216705129159533,-1.310801756867416,0.0
2019-09-06,-0.0,-0.590139534883721,1.0,-0.0,-0.8126883720930232,-1.3181023255813955,0.0
2019-09-09,-0.0,-0.5942627525393459,1.0,-0.0,-0.812255832124121,-1.3141347620642185,0.0
2019-09-10,-0.0,-0.6081681412625527,1.0,-0.0,-0.7602941725463844,-1.3646918281255833,0.0
2019-09-11,-0.0,-0.6172572960095295,1.0,-0.0,-0.7639964264443121,-1.341200119118523,0.0
2019-09-12,-0.0,-0.6302248405980835,1.0,-0.0,-0.7588276967821321,-1.339647264998695,0.0
2019-09-13,-0.0,-0.6274605376626298,1.0,-0.0,-0.7505530351317911,-1.3713771512129278,0.0
2019-09-16,-0.0,-0.6339920948616601,1.0,-0.0,-0.7524938829286655,-1.3778656126482214,0.0
2019-09-17,-0.0,-0.614351974056337,1.0,-0.0,-0.7629624043138883,-1.3935668765790565,0.0
2019-09-18,-0.0,-0.6321085358959865,1.0,-0.0,-0.7512719050310911,-1.3851893725268514,0.0
2019-09-19,-0.0,-0.627423666277625,1.0,-0.0,-0.7561838786190279,-1.381310944618049,0.0
