Date,IWF,IWM,MTUM,SPY,VLUE,VXX,Z
2018-10-17,-0.6290625,-1.7261458333333333,-0.0,-0.9305729166666666,-0.9225520833333334,0.0,1.0
2018-10-18,-0.6279372687959153,-1.7241181680821134,-0.0,-0.9345073724795498,-0.9236700880529359,0.0,1.0
2018-10-19,-0.6045660688517831,-1.7083591012162442,-0.0,-0.9270253555967842,-0.9136260564831994,0.0,1.0
2018-10-22,-0.6057528738594773,-1.7082839321614518,-0.0,-0.9270580957781329,-0.9138099902056808,0.0,1.0
2018-10-23,-0.6177550281784809,-1.714027196111887,-0.0,-0.924305878703273,-0.9142753735587611,0.0,1.0
2018-10-24,-0.6170113512672991,-1.7106204322811382,-0.0,-0.9310112476027576,-0.9246358782978282,0.0,1.0
2018-10-25,-0.5544013121924549,-1.6272180525871067,-0.0,-0.9278791192405189,-0.8609274814851633,0.0,1.0
2018-10-26,-0.5429821973050064,-1.6064227402380251,-0.0,-0.9208714468378086,-0.8475951608143996,0.0,1.0
2018-10-29,-0.558914342629482,-1.6197211155378484,-0.0,-0.9446713147410358,-0.8568227091633466,0.0,1.0
2018-10-30,-0.56888378823412,-1.6220747467691232,-0.0,-0.946908836884387,-0.851903597624869,0.0,1.0
2018-10-31,-0.569639751552795,-1.6106832298136644,-0.0,-0.9420124223602484,-0.8466086956521739,0.0,1.0
2018-11-01,-0.5637996922924214,-1.613529207404834,-0.0,-0.940294803712343,-0.8454017569110129,0.0,1.0
2018-11-02,-0.5665910883280757,-1.585715694006309,-0.0,-0.940408123028391,-0.8363071766561513,0.0,1.0
2018-11-05,-0.5649325056655828,-1.5892206128682629,-0.0,-0.9400433540250271,-0.8323972805202483,0.0,1.0
2018-11-06,-0.5798269468479604,-1.6058343634116192,-0.0,-0.9362669962917182,-0.8224474660074165,0.0,1.0
2018-11-07,-0.5790227755545674,-1.605355466627143,-0.0,-0.9346870213922237,-0.8214021046390988,0.0,1.0
2018-11-08,-0.7772577696526507,-2.2853382084095064,-0.0,-1.6427056672760512,-1.6073126142595977,0.0,1.0
2018-11-09,-0.7778265321047243,-2.2851396811467017,-0.0,-1.6426795378089805,-1.6074301594266491,0.0,1.0
2018-11-12,-0.7877000221222623,-2.2650984440675463,-0.0,-1.6930167391785265,-1.6282722513089005,0.0,1.0
2018-11-13,-0.7291126102750389,-2.296315516346653,-0.0,-1.7347468307509823,-1.6533471717695898,0.0,1.0
2018-11-14,-0.7289040486430372,-2.2970487913391664,-0.0,-1.7352810321815215,-1.6538632656087793,0.0,1.0
2018-11-15,-0.7299449322815895,-2.3052537579997026,-0.0,-1.741925881827653,-1.664458996874535,0.0,1.0
2018-11-16,-0.7212834065361423,-2.2889898012357626,-0.0,-1.7481575225191692,-1.6859971711456858,0.0,1.0
2018-11-19,-0.7186777106186106,-2.2960226848742633,-0.0,-1.7556152525930901,-1.691739422431162,0.0,1.0
2018-11-20,-0.6578908663038683,-2.266068539491102,-0.0,-1.7365789086630388,-1.6934843359317548,0.0,1.0
2018-11-21,-0.6919297200714711,-2.3040500297796305,-0.0,-1.7849166170339488,-1.6640857653365098,0.0,1.0
2018-11-23,-0.6917935388043075,-2.2900854066097294,-0.0,-1.7838098774600817,-1.6608986260675829,0.0,1.0
2018-11-26,-0.6903134749665726,-2.3005496954390137,-0.0,-1.780344673896895,-1.6571088991234588,0.0,1.0
2018-11-27,-0.7065527065527066,-2.3136902084270505,-0.0,-1.800419853051432,-1.676713150397361,0.0,1.0
2018-11-28,-0.7117536612842659,-2.303942921517086,-0.0,-1.810439354111904,-1.6841907622981602,0.0,1.0
2018-11-29,-0.649157509157509,-2.2476190476190476,-0.0,-1.7691575091575091,-1.66007326007326,0.0,1.0
2018-11-30,-0.6582353376229568,-2.270837955772502,-0.0,-1.7967605946305747,-1.6700687818948303,0.0,1.0
2018-12-03,-0.6528106508875741,-2.27448224852071,-0.0,-1.798372781065089,-1.6708579881656807,0.0,1.0
2018-12-04,-0.6328377980571092,-2.2781130409184573,-0.0,-1.786208419193406,-1.6622755372387399,0.0,1.0
2018-12-06,-0.5918208786551773,-2.1275603898855766,-0.0,-1.7635259217403587,-1.5803079531007203,0.0,1.0
2018-12-07,-0.6075760800170249,-2.134709512662268,-0.0,-1.772788536568064,-1.578562814783287,0.0,1.0
2018-12-10,-0.545961391037703,-2.132343717332218,-0.0,-1.7571259321207053,-1.5336957279252907,0.0,1.0
2018-12-11,-0.5498641020280158,-2.1308105094431666,-0.0,-1.7577531535298627,-1.530699003414872,0.0,1.0
2018-12-12,-0.5503135888501742,-2.130383275261324,-0.0,-1.7574912891986063,-1.5305226480836238,0.0,1.0
2018-12-13,-0.5509732530457919,-2.129673715165943,-0.0,-1.784203893012183,-1.5369696120991458,0.0,1.0
2018-12-14,-0.5501688713763017,-2.153461863214185,-0.0,-1.7863777089783281,-1.546228539262595,0.0,1.0
2018-12-17,-0.5145753233135266,-2.1495281370150296,-0.0,-1.7588255854596293,-1.567633694512408,0.0,1.0
2018-12-18,-0.48659452753463367,-2.117030808463712,-0.0,-1.7349920738851747,-1.553656351230271,0.0,1.0
2018-12-19,-0.4857320099255584,-2.1173835125448033,-0.0,-1.7355252274607116,-1.5540391508133444,0.0,1.0
2018-12-20,-0.4794286495352652,-2.083037178786222,-0.0,-1.7353061782394752,-1.5364953526517222,0.0,1.0
2018-12-21,-0.46597673160173164,-2.0735930735930737,-0.0,-1.7238906926406925,-1.5006087662337662,0.0,1.0
2018-12-24,-0.42512529234881385,-2.028800534580688,-0.0,-1.7063815569662544,-1.5220180420982292,0.0,1.0
2018-12-26,-0.42079798515376465,-2.055341993637328,-0.0,-1.6591330858960764,-1.4925106044538707,0.0,1.0
2018-12-27,-0.3332921251081716,-1.9285449375695387,-0.0,-1.4876375324514772,-1.4318209914698974,0.0,1.0
2018-12-28,-0.3352715575900037,-1.9282444636892242,-0.0,-1.4888036620066807,-1.4335024124706173,0.0,1.0
2018-12-31,-0.33884451049600595,-1.9248250665675894,-0.0,-1.4917332342559912,-1.4369310793237973,0.0,1.0
2019-01-02,-0.33193147380790405,-1.9245469726018927,-0.0,-1.4888985094934752,-1.4393592677345537,0.0,1.0
2019-01-03,-0.35707620528771383,-1.9280870917573871,-0.0,-1.519751166407465,-1.4159253499222395,0.0,1.0
2019-01-04,-0.29690199950629476,-1.9462478400394965,-0.0,-1.4990125894840782,-1.4290915823253518,0.0,1.0
2019-01-07,-0.24993994715349505,-1.887280807110257,-0.0,-1.4828248858995916,-1.3852990631755946,0.0,1.0
2019-01-08,-0.25515340364333655,-1.858940556088207,-0.0,-1.4982023010546501,-1.380093480345158,0.0,1.0
2019-01-09,-0.2521214294251225,-1.8458228755826462,-0.0,-1.4951595553961994,-1.3827536751523846,0.0,1.0
2019-01-10,-0.2525077621208503,-1.8430260329591595,-0.0,-1.4947456412705995,-1.3805827561499882,0.0,1.0
2019-01-11,-0.2537304488524001,-1.8485647510037757,-0.0,-1.5020075507880386,-1.3883861688739738,0.0,1.0
2019-01-14,-0.2619019067034416,-1.8447655594195946,-0.0,-1.500419714594076,-1.3888355917975777,0.0,1.0
2019-01-15,-0.25786881307063914,-1.8396203748197981,-0.0,-1.5008409418548776,-1.4084574723690535,0.0,1.0
2019-01-16,-0.23733189241114314,-1.8442603266090296,-0.0,-1.4932756964457252,-1.428974543707973,0.0,1.0
2019-01-17,-0.24231877100336052,-1.8367138742198752,-0.0,-1.492918867018723,-1.4290686509841573,0.0,1.0
2019-01-18,-0.2548711121868571,-1.819193997337529,-0.0,-1.5023599177054339,-1.474646012344185,0.0,1.0
2019-01-22,-0.0,-2.003803941132452,-0.0,-1.7142678972312295,-1.517897231229733,0.0,1.0
2019-01-23,-0.0,-1.9521186705889717,-0.0,-1.728234336859235,-1.5786443011829505,0.0,1.0
2019-01-24,-0.0,-1.9435519159842471,-0.0,-1.7345752328561606,-1.5729824342064138,0.0,1.0
2019-01-25,-0.0,-1.8428294452436051,-0.0,-1.8152479829883044,-1.5962224029019951,0.0,1.0
2019-01-28,-0.0,-1.8080996884735203,-0.0,-1.8378816199376948,-1.5845482866043612,0.0,1.0
2019-01-29,-0.0,-1.7777916173631438,-0.0,-1.8408793672541572,-1.6090801519586473,0.0,1.0
2019-01-30,-0.0,-1.7762477412922923,-0.0,-1.8409869773817684,-1.6136830955199701,0.0,1.0
2019-01-31,-0.0,-1.7887051482059282,-0.0,-1.8125429017160686,-1.6389391575663026,0.0,1.0
2019-02-01,-0.0,-1.791476312660367,-0.0,-1.831528881657175,-1.635208711433757,0.0,1.0
2019-02-04,-0.0,-1.7991099410806068,-0.0,-1.8400401153315784,-1.6288705026952488,0.0,1.0
2019-02-05,-0.0,-1.7799924783753294,-0.0,-1.829384480381096,-1.6586436003510094,0.0,1.0
2019-02-06,-0.0,-1.7707274210757546,-0.0,-1.8397665223121822,-1.6657879871963848,0.0,1.0
2019-02-07,-0.0,-1.7751051937448972,-0.0,-1.845506500031401,-1.6596118821830055,0.0,1.0
2019-02-08,-0.0,-1.7634792410294948,-0.0,-1.8554699730728286,-1.6431836683574428,0.0,1.0
2019-02-11,-0.0,-1.750487452041009,-0.0,-1.8816906723693314,-1.6575256305428014,0.0,1.0
2019-02-12,-0.0,-1.7457680646791311,-0.0,-1.909234461849419,-1.6613188479029812,0.0,1.0
2019-02-13,-0.0,-1.7708830548926013,-0.0,-1.8792865217937444,-1.630448436126115,0.0,1.0
2019-02-14,-0.0,-1.729188951110552,-0.0,-1.9154973887875166,-1.6473919335556535,0.0,1.0
2019-02-15,-0.0,-1.7481570159410245,-0.0,-1.909646525108689,-1.642933652573877,0.0,1.0
2019-02-19,-0.0,-1.7333207689408219,-0.0,-1.9119864304560876,-1.6368890564141225,0.0,1.0
2019-02-20,-0.0,-1.7377668618930666,-0.0,-1.9243025379431955,-1.635556395238995,0.0,1.0
2019-02-21,-0.0,-1.7258635961027455,-0.0,-1.9448943439200304,-1.6559534354042766,0.0,1.0
2019-02-22,-0.0,-1.7241313840896144,-0.0,-1.9536738181127773,-1.6509081703689636,0.0,1.0
2019-02-25,-0.14183823529411765,-1.9732352941176468,-0.0,-2.247426470588235,-1.990441176470588,0.0,1.0
2019-02-26,-0.14102187637644986,-1.9688738804874466,-0.0,-2.2486419028042874,-1.9824548524445749,0.0,1.0
2019-02-27,-0.14359200470311578,-1.974647266313933,-0.0,-2.2549235743680187,-1.9754556143445032,0.0,1.0
2019-02-28,-0.13650025657942966,-1.9675243750458178,-0.0,-2.247782420643648,-1.9790337951763064,0.0,1.0
2019-03-01,-0.13732678348852553,-1.9703790600483904,-0.0,-2.251411393797199,-1.9727985922721605,0.0,1.0
2019-03-04,-0.1273223237982896,-1.9671188439988203,-0.0,-2.26717782365084,-2.0107637864936594,0.0,1.0
2019-03-05,-0.156871442300584,-1.9475123826421232,-0.0,-2.2764101426776078,-2.01182819546093,0.0,1.0
2019-03-06,-0.15969553650605972,-1.9445019213715635,-0.0,-2.276825302985516,-2.0089417676618386,0.0,1.0
2019-03-07,-0.1716472839687914,-1.907699102016782,-0.0,-2.287796260856764,-1.993375533637568,0.0,1.0
2019-03-08,-0.19451687402220072,-1.9057587722565745,-0.0,-2.332191015421292,-2.017507263651941,0.0,1.0
2019-03-11,-0.19561602418745275,-1.9237339380196523,-0.0,-2.3561602418745276,-2.0829931972789115,0.0,1.0
2019-03-12,-0.21398515798332185,-1.8782036569505012,-0.0,-2.397980261647923,-2.1602784790758167,0.0,1.0
2019-03-13,-0.26285317276516906,-1.8972518141114714,-0.0,-2.396093870619114,-2.1634244248880656,0.0,1.0
2019-03-14,-0.2631253860407659,-1.9014051883878937,-0.0,-2.394147621988882,-2.1620599135268685,0.0,1.0
2019-03-15,-0.27719162141194725,-1.8939487975174556,-0.0,-2.4002327385570212,-2.186656322730799,0.0,1.0
2019-03-18,-0.28694697207405084,-1.9228114213994352,-0.04196736743018512,-2.3966112331346094,-2.196030749921556,0.0,1.0
2019-03-19,-0.2790422934551469,-1.9306922895172087,-0.04701898086162085,-2.4024572733716623,-2.216744112782547,0.0,1.0
2019-03-20,-0.28903785488958994,-1.936435331230284,-0.043533123028391164,-2.3946372239747635,-2.2227917981072554,0.0,1.0
2019-03-21,-0.2815112793816059,-1.9421044328758479,-0.04535415680706736,-2.4008518693800283,-2.217857706262817,0.0,1.0
2019-03-22,-0.27446791676556687,-1.9193765329535564,-0.10277711844291479,-2.417754569190601,-2.197642218529947,0.0,1.0
2019-03-25,-0.23604814756917306,-1.7394872596529622,-0.22111927465999687,-2.4359856182585586,-2.1835235266531186,0.0,1.0
2019-03-26,-0.22391475927387527,-1.7628255722178372,-0.25082872928176797,-2.444593528018942,-2.2104972375690606,0.0,1.0
2019-03-27,-0.23949115044247787,-1.7414664981036663,-0.2548988621997471,-2.45480404551201,-2.21057206068268,0.0,1.0
2019-03-28,-0.22557164332621252,-1.7357385869135216,-0.2827755360392436,-2.446158715088219,-2.221852994698948,0.0,1.0
2019-03-29,-0.22863686621386825,-1.711577949770968,-0.27610172168693725,-2.450402779971568,-2.2309271836992575,0.0,1.0
2019-04-01,-0.22372052677233656,-1.720763346739216,-0.2696159608863654,-2.4447598769813106,-2.2269537102752146,0.0,1.0
2019-04-02,-0.23928739601318474,-1.7132318317375608,-0.33252236697535703,-2.4106890598022286,-2.152330874274054,0.0,1.0
2019-04-03,-0.2501374813418179,-1.7136460051850106,-0.3288553696284076,-2.416529185324849,-2.1468300730615133,0.0,1.0
2019-04-04,-0.25589993706733793,-1.7153870358716172,-0.32551919446192573,-2.41637822529893,-2.1533983637507865,0.0,1.0
2019-04-05,-0.2798237330815235,-1.6959395656279508,-0.32286748504878815,-2.4153289266603712,-2.1551778407302487,0.0,1.0
2019-04-08,-0.2810781078107811,-1.6852899575671851,-0.3286185761433286,-2.4138771019959138,-2.148986327204149,0.0,1.0
2019-04-09,-0.3154536862003781,-1.6546156269691243,-0.3469596723377442,-2.427536231884058,-2.131931316950221,0.0,1.0
2019-04-10,-0.31711343447842155,-1.6306894112098107,-0.3631789953619999,-2.428504048423866,-2.1215313261536046,0.0,1.0
2019-04-11,-0.3474809400298671,-1.586182504126385,-0.3915743142340643,-2.4366108622180302,-2.098011475280987,0.0,1.0
2019-04-12,-0.3476381356598286,-1.5861039063114044,-0.39078833608425684,-2.4365322644030494,-2.098640257800833,0.0,1.0
2019-04-15,-0.33523839348626006,-1.5869412041024034,-0.38863227119705623,-2.42229703280357,-2.0959054255069285,0.0,1.0
2019-04-16,-0.3338549409279399,-1.5825835224160862,-0.3901103200062593,-2.4225021516313276,-2.09514122525624,0.0,1.0
2019-04-17,-0.3344269978907898,-1.5489414889461761,-0.4043434106710413,-2.4259823451292863,-2.0981954534801965,0.0,1.0
2019-04-18,-0.32916926920674583,-1.5576202373516552,-0.3945190505933791,-2.422158026233604,-2.1042317301686446,0.0,1.0
2019-04-22,-0.3459484924623116,-1.57027324120603,-0.38983982412060303,-2.4302763819095476,-2.1154208542713566,0.0,1.0
2019-04-23,-0.3429421901926994,-1.5603164656117814,-0.38445871847093843,-2.4206485978380075,-2.125019583268056,0.0,1.0
2019-04-24,-0.3309914129586261,-1.544886807181889,-0.395160031225605,-2.409445745511319,-2.1259172521467606,0.0,1.0
2019-04-25,-0.33176618084939663,-1.5371415138692994,-0.40181789688136654,-2.4243848926500546,-2.1406519354333176,0.0,1.0
2019-04-26,-0.3391195558683243,-1.5127062319180544,-0.40448823207443896,-2.426773008053796,-2.136210806161545,0.0,1.0
2019-04-29,-0.3373456307644208,-1.5034391120837893,-0.3967484758480538,-2.430983273409411,-2.1477254963264034,0.0,1.0
2019-04-30,-0.3387285948862303,-1.4979279067949018,-0.402142466181875,-2.433106575963719,-2.1472359058565957,0.0,1.0
2019-05-01,-0.3507060934696106,-1.5049543574939532,-0.4016540532105797,-2.410236404774908,-2.1345868768042444,0.0,1.0
2019-05-02,-0.3465168889929012,-1.5088540447772838,-0.39581870660737967,-2.4047897651922927,-2.1449411030501597,0.0,1.0
2019-05-03,-0.34455877767383847,-1.5140318054256314,-0.3927346429685064,-2.4011537262238853,-2.14289055191768,0.0,1.0
2019-05-06,-0.3346285359030153,-1.489431147031396,-0.39485545539322353,-2.405424308361828,-2.1469536835561085,0.0,1.0
2019-05-07,-0.3249727371864777,-1.500233681258763,-0.41088954665835803,-2.4034117463779405,-2.1498675806200347,0.0,1.0
2019-05-08,-0.3099822160364958,-1.4793164772287946,-0.4276656614861208,-2.378643779478853,-2.1365499110801824,0.0,1.0
2019-05-09,-0.3066296210542564,-1.4722543798718841,-0.43080960098788307,-2.376398857760284,-2.131743459134059,0.0,1.0
2019-05-10,-0.30454195535026946,-1.466281755196305,-0.43110084680523486,-2.3735950731331794,-2.122709776751347,0.0,1.0
2019-05-13,-0.28481991034162935,-1.4680785283660536,-0.4366980986242078,-2.40021641675684,-2.1393569330653888,0.0,1.0
2019-05-14,-0.1933727084451944,-1.372938559484544,-0.5976835161463526,-2.3915778169824344,-2.1149037355219757,0.0,1.0
2019-05-15,-0.1835637480798771,-1.3756528417818739,-0.616205837173579,-2.3996159754224267,-2.105453149001536,0.0,1.0
2019-05-16,-0.1726259131103422,-1.3782391387927722,-0.6266820453671665,-2.406228373702422,-2.105497885428681,0.0,1.0
2019-05-17,-0.1710435117443204,-1.3654986522911052,-0.6418944936465152,-2.3964574509048906,-2.1262995764343477,0.0,1.0
2019-05-20,-0.16524701873935266,-1.3363016880904444,-0.6777141087192194,-2.417531361313303,-2.146662536781787,0.0,1.0
2019-05-21,-0.14887031878675333,-1.3348808418446303,-0.6922779325286289,-2.41511915815537,-2.1463943051686782,0.0,1.0
2019-05-22,-0.14392826775914044,-1.3223312978279353,-0.7050320785344361,-2.416479863956095,-2.1419185282522997,0.0,1.0
2019-05-23,-0.1463395759170407,-1.3125677139761647,-0.7357994118557498,-2.4273332301501314,-2.116700201207243,0.0,1.0
2019-05-24,-0.12605042016806722,-1.2715287950042402,-0.763086886130599,-2.427492097756534,-2.1213476216174545,0.0,1.0
2019-05-28,-0.12802528133189456,-1.2646832125790042,-0.7631416679512872,-2.428780638199476,-2.1230923385232003,0.0,1.0
2019-05-29,-0.1394884399723481,-1.2657654197711037,-0.7597357707965281,-2.4199247254013363,-2.0962439511483217,0.0,1.0
2019-05-30,-0.13978743068391866,-1.262091805298829,-0.7597042513863216,-2.4275261860751693,-2.1127541589648797,0.0,1.0
2019-05-31,-0.143000385653683,-1.2571538758195142,-0.7689934438873892,-2.43316621673737,-2.110759737755496,0.0,1.0
2019-06-03,-0.1344370353337932,-1.2539281060780256,-0.8006438261669349,-2.4209396796198357,-2.0547252241894687,0.0,1.0
2019-06-04,-0.1637521092192054,-1.2468936953520477,-0.8058751342230404,-2.4256020862095413,-2.0279183923914714,0.0,1.0
2019-06-05,-0.14927394477465955,-1.217440373184862,-0.8228124294635467,-2.4009480099315326,-1.9334135881423518,0.0,1.0
2019-06-06,-0.14934478084048802,-1.213435758397349,-0.8291911432444645,-2.4078174423859013,-1.9315408947130588,0.0,1.0
2019-06-07,-0.15897628904779829,-1.2201731275875047,-0.830259691381257,-2.392472713586752,-1.9254045916447122,0.0,1.0
2019-06-10,-0.1337301288329692,-1.2324267309575831,-0.8246816846229188,-2.3974986815339414,-1.9457545392902886,0.0,1.0
2019-06-11,-0.14179725944431826,-1.2352941176470589,-0.8822772352184116,-2.3787569081686724,-1.9323945794534025,0.0,1.0
2019-06-12,-0.14300855477326063,-1.239533651298357,-0.8844727080021197,-2.3746687864334923,-1.9289121053826936,0.0,1.0
2019-06-13,-0.1540618369202789,-1.2621248863291907,-0.8983782964534708,-2.3528341921794484,-1.9107305244013337,0.0,1.0
2019-06-14,-0.1649585531273549,-1.2443104747550864,-0.9174830444611906,-2.33594574227581,-1.873172569706104,0.0,1.0
2019-06-17,-0.16853678740869044,-1.2397770916484676,-0.9176142781835982,-2.333609458543565,-1.8712252428646736,0.0,1.0
2019-06-18,-0.16927828838330572,-1.2446888654512582,-0.915850534880217,-2.3342624679825223,-1.8694440259153233,0.0,1.0
2019-06-19,-0.1729526671675432,-1.2258452291510142,-0.9354620586025545,-2.3297520661157023,-1.8491359879789633,0.0,1.0
2019-06-20,-0.18192098914354643,-1.2365048250904702,-0.92083835946924,-2.3395657418576596,-1.860524728588661,0.0,1.0
2019-06-21,-0.1900165887498115,-1.241140099532499,-0.9195445634142664,-2.330493138289851,-1.8591464334187906,0.0,1.0
2019-06-24,-0.18345785223756697,-1.2258697456795715,-0.9306467436419894,-2.321485170930496,-1.8851407440947854,0.0,1.0
2019-06-25,-0.18127550249357713,-1.1974459724950883,-0.9433277920507782,-2.339806558863533,-1.8943630043826505,0.0,1.0
2019-06-26,-0.16496173372736228,-1.1942108054860952,-0.9387739637796468,-2.354095627794196,-1.9254375994544213,0.0,1.0
2019-06-27,-0.1772084537022959,-1.1846586589630532,-0.9432872130150525,-2.355557244944504,-1.9415386954538545,0.0,1.0
2019-06-28,-0.18105215212935546,-1.1614666363015258,-0.947316480680179,-2.36248386851894,-1.9388901541030896,0.0,1.0
2019-07-01,-0.1878411158277744,-1.1553214069132807,-0.9443602183141296,-2.362568223165555,-1.9302607640994538,0.0,1.0
2019-07-02,-0.17728133282847405,-1.1597122302158274,-0.9412343809163195,-2.363801590306702,-1.930935251798561,0.0,1.0
2019-07-03,-0.17422578935413038,-1.1580222609222381,-0.943741955023851,-2.3642008026046795,-1.9314757325660634,0.0,1.0
2019-07-05,-0.17493571320526397,-1.1491453637876266,-0.9413099379821509,-2.3626531538345183,-1.9351081530782028,0.0,1.0
2019-07-08,-0.1748600816820451,-1.1509605203448798,-0.94002420208743,-2.3618968386023296,-1.9354863106942974,0.0,1.0
2019-07-09,-0.17424529015661647,-1.1405765302262236,-0.9432548989937202,-2.365589770749792,-1.9423469773776196,0.0,1.0
2019-07-10,-0.18516280123895146,-1.1141497318123443,-0.936919241519982,-2.3768980886907913,-1.9414519906323187,0.0,1.0
2019-07-11,-0.19199030963736843,-1.1070482246952833,-0.9452645923234158,-2.385343326519797,-1.9408736467559995,0.0,1.0
2019-07-12,-0.18607835678965384,-1.1337390642829972,-0.9487257512362114,-2.3974134651958914,-1.9415747432483832,0.0,1.0
2019-07-15,-0.1979048052835345,-1.13064601837091,-0.9505048204661047,-2.3854095498367873,-1.926744097775753,0.0,1.0
2019-07-16,-0.20054673855266156,-1.1353177917837345,-0.9507935302604601,-2.3820335636722607,-1.9248993849191283,0.0,1.0
2019-07-17,-0.20331005162465837,-1.1485727300334043,-0.9436683874886121,-2.377846948071667,-1.9185393258426966,0.0,1.0
2019-07-18,-0.19919715216238731,-1.1465576005453304,-0.9429675073846853,-2.3761266378853287,-1.9092630462773612,0.0,1.0
2019-07-19,-0.2132464383146408,-1.147544710518339,-0.9439224007274932,-2.3698090330403154,-1.903531373143377,0.0,1.0
2019-07-22,-0.21089724158836012,-1.1416338284328584,-0.9400575932100637,-2.3729160351621705,-1.9125492573507124,0.0,1.0
2019-07-23,-0.2118708308065494,-1.1444815039417828,-0.9409490600363857,-2.3718162522741055,-1.9112340812613706,0.0,1.0
2019-07-24,-0.19718512135573746,-1.0874623007324429,-0.8932213126525923,-2.222246158265116,-1.7806979750107714,0.0,1.0
2019-07-25,-0.21034878713937133,-1.0509544997846993,-0.909573704607435,-2.245371034878714,-1.760370317209703,0.0,1.0
2019-07-26,-0.2052238805970149,-1.0349454649827783,-0.9176951779563719,-2.2543053960964405,-1.7634902411021813,0.0,1.0
2019-07-29,-0.2050344234079174,-1.0223752151462995,-0.9222604704532414,-2.2472030981067124,-1.7746701090074584,0.0,1.0
2019-07-30,-0.21307245753601378,-1.0182756396473878,-0.9238873360567621,-2.237798322941303,-1.7738120834229198,0.0,1.0
2019-07-31,-0.21569049669824863,-1.0206000574217629,-0.9264283663508469,-2.2369365489520527,-1.7780648865920183,0.0,1.0
2019-08-01,-0.2236235226289997,-1.0549870279619487,-0.9146728163735948,-2.2419285096569617,-1.77154799654079,0.0,1.0
2019-08-02,-0.21298963133640553,-1.038594470046083,-0.936491935483871,-2.23934331797235,-1.7731134792626728,0.0,1.0
2019-08-05,-0.20395114942528736,-1.035057471264368,-0.9254310344827587,-2.2427442528735635,-1.7767241379310348,0.0,1.0
2019-08-06,-0.16262101866142836,-1.0166269117440718,-0.8953977830784341,-2.1925775220990595,-1.748351339974744,0.0,1.0
2019-08-07,-0.14387683694891532,-1.0264520643806858,-0.883484954513646,-2.1932120363890832,-1.7508047585724285,0.0,1.0
2019-08-08,-0.14443589564244247,-1.0283276211792685,-0.8859201231027487,-2.1899699237602293,-1.745820801566762,0.0,1.0
2019-08-09,-0.11726235741444867,-1.058403041825095,-0.9773384030418251,-2.411102661596958,-2.040532319391635,0.0,1.0
2019-08-12,-0.10948905109489052,-1.0541362530413627,-0.989279197080292,-2.41522201946472,-2.035279805352798,0.0,1.0
2019-08-13,-0.0940586537000456,-1.0366205743807932,-0.9867801246011245,-2.432381097097706,-2.0477890898039814,0.0,1.0
2019-08-14,-0.059350333940497886,-1.059350333940498,-0.9924104432301154,-2.4297965998785673,-2.0486490588949606,0.0,1.0
2019-08-15,-0.04632233239603374,-1.0595678555572,-0.9870504661832173,-2.3736125499482017,-1.9331804055054016,0.0,1.0
2019-08-16,-0.045663114268798106,-1.0574304322084074,-0.9881586737714625,-2.3724097098875077,-1.9371669626998225,0.0,1.0
2019-08-19,-0.0467866323907455,-1.0240176276165993,-0.9866323907455014,-2.3705471905986046,-1.9168564083731179,0.0,1.0
