Date,IWF,IWM,MTUM,PEN,SPY,VLUE,VXX
2018-11-05,-0.5673652694610778,-1.2753583741607695,-0.0,1.0,-0.9892941389947378,-0.7043639992741789,0.0
2018-11-06,-0.5659161067731978,-1.2742418739785726,-0.0,1.0,-0.9916469947339749,-0.7078717995278737,0.0
2018-11-07,-0.5712975278631381,-1.2867036646333074,-0.0,1.0,-1.0078888226390863,-0.7206347750309591,0.0
2018-11-08,-0.5587658934512145,-1.282550243813517,-0.0,1.0,-0.9991341202205715,-0.7168117395069044,0.0
2018-11-09,-0.5588771418155305,-1.2822183740430186,-0.0,1.0,-0.9990885891359825,-0.7168702150929639,0.0
2018-11-12,-0.5577001680366956,-1.2723556928107544,-0.0,1.0,-0.9990008628911394,-0.7124755892638176,0.0
2018-11-13,-0.5614990390775144,-1.2867209664134711,-0.0,1.0,-1.0091974009334674,-0.7184039535096549,0.0
2018-11-14,-0.5601395071359736,-1.2925519709972009,-0.0,1.0,-1.0132164655132854,-0.7231884723050801,0.0
2018-11-15,-0.5594395957740009,-1.294350022967386,-0.0,1.0,-1.0142397795130913,-0.7254478640330729,0.0
2018-11-16,-0.5578165818781796,-1.2876850451441404,-0.0,1.0,-1.0113662404326504,-0.7262935973234337,0.0
2018-11-19,-0.555616714829595,-1.2897114811247188,-0.0,1.0,-1.0138984450254573,-0.7277189119765148,0.0
2018-11-20,-0.5867144920109937,-1.3157404388130618,-0.0,1.0,-1.0295337028928122,-0.7263241254017795,0.0
2018-11-21,-0.596410280071979,-1.307617773266276,-0.0,1.0,-1.025284916716652,-0.6846767867854011,0.0
2018-11-23,-0.5966603625628488,-1.3060104248350937,-0.0,1.0,-1.0253701739010102,-0.6847179297938096,0.0
2018-11-26,-0.5958045182111572,-1.3096818810511754,-0.0,1.0,-1.0228215767634854,-0.6821115721530658,0.0
2018-11-27,-0.5872346279059103,-1.3096428080150395,-0.0,1.0,-1.0151313677839424,-0.6732541611261406,0.0
2018-11-28,-0.5889474891080028,-1.3040587021325385,-0.0,1.0,-1.0178399449667508,-0.6752579683558817,0.0
2018-11-29,-0.5576583510662381,-1.285190383483497,-0.0,1.0,-1.0087381717752524,-0.6759632362928418,0.0
2018-11-30,-0.5589662208116074,-1.2885966900929495,-0.0,1.0,-1.0141917932441622,-0.6723192019950125,0.0
2018-12-03,-0.5570153581298419,-1.2885425633126444,-0.0,1.0,-1.0134553526933356,-0.6714085081321071,0.0
2018-12-04,-0.5554046098809039,-1.2894534257120862,-0.0,1.0,-1.0133586922066748,-0.6701082280487253,0.0
2018-12-06,-0.5492988702800123,-1.2122730669479977,-0.0,1.0,-1.0097586707108004,-0.6244670095388808,0.0
2018-12-07,-0.5414849085701696,-1.2170522141440845,-0.0,1.0,-1.0145847102886096,-0.6331791143423661,0.0
2018-12-10,-0.515752320362543,-1.2196609874068587,-0.0,1.0,-1.0118523682949148,-0.6102226676543641,0.0
2018-12-11,-0.5196514161220044,-1.2180392156862745,-0.0,1.0,-1.0125925925925927,-0.6070152505446622,0.0
2018-12-12,-0.5137220517316966,-1.2278386672512056,-0.0,1.0,-1.0202104340201665,-0.6222709338009645,0.0
2018-12-13,-0.513643730016206,-1.2246506942315274,-0.0,1.0,-1.0209802461565416,-0.6206911655205641,0.0
2018-12-14,-0.5113207547169811,-1.2353663887670032,-0.0,1.0,-1.017858709960509,-0.6233435717419921,0.0
2018-12-17,-0.4886994535519126,-1.2368524590163934,-0.0,1.0,-1.001792349726776,-0.6442841530054645,0.0
2018-12-18,-0.482760121898128,-1.2318241184153242,-0.0,1.0,-0.9983456682629517,-0.6405746626033957,0.0
2018-12-19,-0.49058741502527453,-1.230695485445355,-0.0,1.0,-0.9959909360292837,-0.6403608157573645,0.0
2018-12-20,-0.48856152512998263,-1.2139081455805891,-0.0,1.0,-0.9976603119584055,-0.6326256499133449,0.0
2018-12-21,-0.4839071050023698,-1.2153905812400363,-0.0,1.0,-1.0003877806023527,-0.6089878926278599,0.0
2018-12-24,-0.4540195406239287,-1.18786424408639,-0.0,1.0,-1.0003428179636613,-0.6429550908467604,0.0
2018-12-26,-0.4550893122321693,-1.1961050532479103,-0.0,1.0,-0.9700029700029699,-0.6216216216216216,0.0
2018-12-27,-0.4285831554752914,-1.1530126416023643,-0.0,1.0,-0.9059678213758005,-0.6168527335412904,0.0
2018-12-28,-0.42722946919353516,-1.1541143654114365,-0.0,1.0,-0.9052424317007137,-0.6154729674296497,0.0
2018-12-31,-0.4307774446589182,-1.1495338617602364,-0.0,1.0,-0.90771694936137,-0.6189165879502238,0.0
2019-01-02,-0.42188915424524415,-1.1546981800214116,-0.0,1.0,-0.9107716379807297,-0.6302808202256445,0.0
2019-01-03,-0.4264197530864198,-1.1525102880658435,-0.0,1.0,-0.9132510288065844,-0.6230041152263375,0.0
2019-01-04,-0.42057687566768015,-1.1544498315391567,-0.0,1.0,-0.9114553373325663,-0.6222779193031474,0.0
2019-01-07,-0.4082754161952481,-1.1287376757717795,-0.0,1.0,-0.9026588007111686,-0.6010586714077905,0.0
2019-01-08,-0.4136507165411708,-1.101489757914339,-0.0,1.0,-0.9308558011497046,-0.6022589264027205,0.0
2019-01-09,-0.4117789724726141,-1.093091879219047,-0.0,1.0,-0.9305954161445491,-0.6067343061562716,0.0
2019-01-10,-0.41316905675621085,-1.0893152898404364,-0.0,1.0,-0.9324176933952737,-0.6046859220359523,0.0
2019-01-11,-0.41663279408178194,-1.0849117957889602,-0.0,1.0,-0.9417527030322739,-0.6214128932607105,0.0
2019-01-14,-0.4306640625,-1.0858561197916665,-0.0,1.0,-0.9466959635416666,-0.6058349609375,0.0
2019-01-15,-0.4243202478496596,-1.0775753128694305,-0.0,1.0,-0.9491255961844197,-0.625453507806449,0.0
2019-01-16,-0.4285306820959987,-1.0729769374949067,-0.003137478608100399,1.0,-0.9522043843207563,-0.6177980604677695,0.0
2019-01-17,-0.41896086921003184,-1.0908830977861284,-0.0,1.0,-0.9561310350461564,-0.6186586063230128,0.0
2019-01-18,-0.4137179961369334,-1.0791517692023178,-0.009164509102864425,1.0,-0.9571363991287553,-0.6504335675831175,0.0
2019-01-22,-0.17437452615617893,-1.2368797910875242,-0.0,1.0,-1.2490944318086092,-0.5515542077331312,0.0
2019-01-23,-0.18153897934284152,-1.17480752240313,-0.0,1.0,-1.2578568723968193,-0.5929992847827001,0.0
2019-01-24,-0.1873500820603459,-1.172200479737407,-0.0,1.0,-1.2562386904010436,-0.5924336152842654,0.0
2019-01-25,-0.0351368829489114,-1.2104763957749516,-0.0,1.0,-1.5198103039448159,-0.5458503987928434,0.0
2019-01-28,-0.04632470506892528,-1.1954107428373881,-0.0,1.0,-1.534203361998185,-0.5453524048226093,0.0
2019-01-29,-0.05529170842229097,-1.1807328656703413,-0.0,1.0,-1.5651605594527471,-0.5559234891725852,0.0
2019-01-30,-0.05281506013595957,-1.1805386090291092,-0.0,1.0,-1.5662367090814016,-0.5580878507930974,0.0
2019-01-31,-0.041316894018887725,-1.201775096187478,-0.0,1.0,-1.5601171738370059,-0.568905211612452,0.0
2019-02-01,-0.03724540974312007,-1.2004884643900737,-0.0,1.0,-1.5533603733263552,-0.5701949496271098,0.0
2019-02-04,-0.040254699289109866,-1.2014479480134328,-0.0,1.0,-1.5547559858694229,-0.5648741768066641,0.0
2019-02-05,-0.02068333551511978,-1.2003752672688397,-0.0,1.0,-1.5562682724614916,-0.5862460182397347,0.0
2019-02-06,-0.02382926722821106,-1.1979225767031816,-0.0,1.0,-1.555972591978353,-0.5866102212717671,0.0
2019-02-07,-0.02051416350224783,-1.1992056217537426,-0.0,1.0,-1.55410065034263,-0.590895203177513,0.0
2019-02-08,-0.018676464156060012,-1.1994926300135589,-0.0,1.0,-1.5676420417268075,-0.5880243187683156,0.0
2019-02-11,-0.01482001140000877,-1.1909063006971545,-0.0,1.0,-1.5713158240890956,-0.6076204674003596,0.0
2019-02-12,-0.016172269830806416,-1.2095803120193362,-0.0,1.0,-1.5676115139529774,-0.6012744451768842,0.0
2019-02-13,-0.0033059289225281655,-1.250685110270129,-0.0,1.0,-1.5358649789029535,-0.5600939579799035,0.0
2019-02-14,-0.01995208015682858,-1.2088433892398172,-0.0,1.0,-1.5505989980396426,-0.5769113482901328,0.0
2019-02-15,-0.026053673176460353,-1.193336522987256,-0.0,1.0,-1.5502153016397722,-0.5799225784002436,0.0
2019-02-19,-0.049635226680562784,-1.167752301545944,-0.0,1.0,-1.5518933472294598,-0.5732586416536389,0.0
2019-02-20,-0.05395275865074523,-1.173581452104942,-0.0,1.0,-1.5644992591301314,-0.565980998866905,0.0
2019-02-21,-0.059937183737567616,-1.1583493282149713,-0.0,1.0,-1.569097888675624,-0.5748560460652592,0.0
2019-02-22,-0.06057960893854749,-1.1535439944134078,-0.0,1.0,-1.574284217877095,-0.5761173184357542,0.0
2019-02-25,-0.047136718407436634,-1.1471981057616414,-0.0,1.0,-1.598132070507761,-0.5923002718582829,0.0
2019-02-26,-0.04764409379793995,-1.1396449704142013,-0.0,1.0,-1.6012272627657242,-0.5946088099934254,0.0
2019-02-27,-0.057626673667629295,-1.1394941804498118,-0.0,1.0,-1.60580204778157,-0.5726787433272075,0.0
2019-02-28,-0.0,-1.1421807420896881,-0.0,1.0,-1.6829046209879353,-0.7276121101752787,0.0
2019-03-01,-0.0,-1.1516432565116597,-0.0,1.0,-1.6806218464475657,-0.7134415200690941,0.0
2019-03-04,-0.0,-1.172314578005115,-0.0,1.0,-1.683092802338327,-0.7116368286445013,0.0
2019-03-05,-0.0,-1.1575235827456727,-0.0,1.0,-1.7049638245260554,-0.7166407180144703,0.0
2019-03-06,-0.0,-1.1578032831862453,-0.0,1.0,-1.705199140335635,-0.7096803694727697,0.0
2019-03-07,-0.027009792757913917,-1.103256661352767,-0.0,1.0,-1.7275335914370304,-0.697016624914598,0.0
2019-03-08,-0.0006904170118751725,-1.1012151339409002,-0.0,1.0,-1.8013440117831168,-0.6995765442327164,0.0
2019-03-11,-0.0,-1.0993540592034947,-0.0,1.0,-1.7966912960639434,-0.7510107346995679,0.0
2019-03-12,-0.004723820214208877,-1.0234787895795332,-0.0,1.0,-1.8204948318600624,-0.8283522753846873,0.0
2019-03-13,-0.03044276102197337,-1.0252670211264292,-0.0,1.0,-1.8143320942925705,-0.8352232625982214,0.0
2019-03-14,-0.027627429754788914,-1.026497858521203,-0.0,1.0,-1.8147032522238435,-0.8377182661081565,0.0
2019-03-15,-0.040326769608537566,-1.0098219766728054,-0.0,1.0,-1.8187656419700617,-0.853237002408273,0.0
2019-03-18,-0.04621929069878597,-1.0249020170155818,-0.0,1.0,-1.825112321957748,-0.883376350253322,0.0
2019-03-19,-0.028091779306363942,-1.0258790706623695,-0.006157102313723605,1.0,-1.8428014815527443,-0.9073067487613643,0.0
2019-03-20,-0.03311991527463534,-1.0132864776392434,-0.010301834111587157,1.0,-1.8417176142107543,-0.9155153324026379,0.0
2019-03-21,-0.07261091329034741,-1.0015397940525455,-0.0049080935424886925,1.0,-1.8675295929169473,-0.8653161389664131,0.0
2019-03-22,-0.051812469792170135,-0.9856935717738038,-0.0541324311261479,1.0,-1.8872885451909134,-0.854374093765104,0.0
2019-03-25,-0.01040970298920829,-0.8417056632604336,-0.17806322223283352,1.0,-1.8963327284882054,-0.8486295482761913,0.0
2019-03-26,-0.0,-0.8472428852521956,-0.20597974756442866,1.0,-1.8770456399673658,-0.868887075874646,0.0
2019-03-27,-0.008984337465167675,-0.8230037474776594,-0.21403862784664168,1.0,-1.8901220332468531,-0.8682617469011242,0.0
2019-03-28,-0.0,-0.8165531894345454,-0.22796851610410934,1.0,-1.898111932010237,-0.8861847505915302,0.0
2019-03-29,-0.0,-0.7982791124861024,-0.23294822835597234,1.0,-1.9029825494271766,-0.8996954609174844,0.0
2019-04-01,-0.0,-0.8134043067989354,-0.22695378659569318,1.0,-1.9056375514154367,-0.8930558916041615,0.0
2019-04-02,-0.0,-0.824252395238556,-0.3127358947062809,1.0,-1.8877867027968642,-0.8140907771218426,0.0
2019-04-03,-0.0,-0.8242752746455015,-0.3117649905628418,1.0,-1.8939166626336932,-0.8095629869815613,0.0
2019-04-04,-0.0,-0.8207428238944918,-0.3088149728471683,1.0,-1.9066621411947247,-0.8125,0.0
2019-04-05,-0.0017983863128220082,-0.8064061436764849,-0.3218625449596578,1.0,-1.9150383979780305,-0.8153980752405948,0.0
2019-04-08,-0.004223505995436671,-0.7955240545657556,-0.3214233700665081,1.0,-1.9158211563668137,-0.81761250546143,0.0
2019-04-09,-0.027523828049017703,-0.7762594825909356,-0.3275141023147247,1.0,-1.9251604746158337,-0.8064092588990469,0.0
2019-04-10,-0.027626723635657408,-0.7598077296562439,-0.3398718197708293,1.0,-1.92619926199262,-0.8017576228393862,0.0
2019-04-11,-0.027953023391245273,-0.7611375327574493,-0.3392701155003397,1.0,-1.920557119285645,-0.804037658934291,0.0
2019-04-12,-0.02713065424189478,-0.7647058823529412,-0.34337992622791685,1.0,-1.9168608037274317,-0.8013007183071248,0.0
2019-04-15,-0.017741700286783648,-0.7696009332620425,-0.3497788363388908,1.0,-1.9127011131094154,-0.8109172216011278,0.0
2019-04-16,-0.013465558310242574,-0.768606290408828,-0.3386320548344757,1.0,-1.9199844441203635,-0.8204268144475232,0.0
2019-04-17,-0.0021427875718320836,-0.7427680919450667,-0.3801012954124866,1.0,-1.9438979253920328,-0.8010616538424077,0.0
2019-04-18,-0.0,-0.7835966452116248,-0.36639360249658665,1.0,-1.935293543982836,-0.7908621025941096,0.0
2019-04-22,-0.0,-0.7807434252411969,-0.3584406680052892,1.0,-1.950732161222391,-0.8074832264067779,0.0
2019-04-23,-0.0,-0.7687530562347188,-0.35359413202933987,1.0,-1.954963325183374,-0.8126650366748167,0.0
2019-04-24,-0.0,-0.7552331808003115,-0.37172621945282835,1.0,-1.9248369194820367,-0.8163275240969721,0.0
2019-04-25,-0.008909413191529061,-0.7856609758372983,-0.350312529153839,1.0,-1.8106166620020525,-0.7091613023602948,0.0
2019-04-26,-0.010954030521486753,-0.7613051212433293,-0.37992697312985674,1.0,-1.8410729332459506,-0.6879505664263645,0.0
2019-04-29,-0.010675656693355807,-0.7504331132649716,-0.37168141592920356,1.0,-1.8470759001732453,-0.702439481200543,0.0
2019-04-30,-0.010673657600299612,-0.7310051027573616,-0.38191095922475543,1.0,-1.8491643649641871,-0.7086746875146295,0.0
2019-05-01,-0.029816513761467888,-0.7211664482306684,-0.3788148286837671,1.0,-1.8466111215128256,-0.7043156712226175,0.0
2019-05-02,-0.018492377188029364,-0.7284020327498588,-0.3785055524185959,1.0,-1.878505552418596,-0.7015339732731037,0.0
2019-05-03,-0.00779331192140563,-0.7494804458719062,-0.38480068014358587,1.0,-1.878943888154166,-0.7022010202153788,0.0
2019-05-06,-0.0,-0.6955067822155236,-0.40519027882441594,1.0,-1.8815938206480785,-0.7275810097965335,0.0
2019-05-07,-0.0,-0.6928221552373776,-0.4125376789751319,1.0,-1.8767426525998492,-0.7277694046721929,0.0
2019-05-08,-0.0,-0.6794050236213106,-0.44889845175171894,1.0,-1.807802048739417,-0.7413817297347864,0.0
2019-05-09,-0.0014619883040935672,-0.671854367100547,-0.45623467270326357,1.0,-1.8490850782871155,-0.7374551971326165,0.0
2019-05-10,-0.0009437078280564338,-0.6715424904449582,-0.4552446562544236,1.0,-1.850988533949889,-0.7397725664134384,0.0
2019-05-13,-0.0158707666147088,-0.672759907420528,-0.4358792688111095,1.0,-1.8499362335269944,-0.7490435029049171,0.0
2019-05-14,-0.0,-0.5972034490794687,-0.5223957119552552,1.0,-1.8019575856443721,-0.7393614542064787,0.0
2019-05-15,-0.0,-0.6268939393939393,-0.4978219696969697,1.0,-1.8412405303030304,-0.7688446969696969,0.0
2019-05-16,-0.0,-0.6297486297486298,-0.512001512001512,1.0,-1.8237573237573237,-0.7594972594972594,0.0
2019-05-17,-0.0,-0.6241473071602347,-0.5273577255163859,1.0,-1.8580355865095644,-0.7607689739064065,0.0
2019-05-20,-0.0,-0.607730067197255,-0.5428680360291664,1.0,-1.8536910832578755,-0.7614259162178907,0.0
2019-05-21,-0.0,-0.613603886824807,-0.5457749833285701,1.0,-1.8456225588263313,-0.7582642659807565,0.0
2019-05-22,-0.0,-0.5917131550088208,-0.5695417918275879,1.0,-1.8528107566871692,-0.7539217088637773,0.0
2019-05-23,-0.0,-0.5784267097878817,-0.5671549510130315,1.0,-1.8597926376866736,-0.750642062208694,0.0
2019-05-24,-0.0,-0.5458848028775616,-0.5844100525344313,1.0,-1.8525249656869704,-0.7500118320791329,0.0
2019-05-28,-0.0,-0.5573972343246827,-0.5757245690471681,1.0,-1.8515817389657132,-0.751041863989392,0.0
2019-05-29,-0.0,-0.5684116035150714,-0.5789001228385147,1.0,-1.8532552206368706,-0.723991306812813,0.0
2019-05-30,-0.0,-0.5636200716845878,-0.5828145632899453,1.0,-1.8453593661573289,-0.7242973023957744,0.0
2019-05-31,-0.0,-0.5509502435297489,-0.6233884060739184,1.0,-1.8920351446853216,-0.7087193200267405,0.0
2019-06-03,-0.0,-0.5552916587497625,-0.6385616568497055,1.0,-1.8856165684970547,-0.6706726201786054,0.0
2019-06-04,-0.0,-0.55307209435039,-0.6293037854289519,1.0,-1.8807304546319195,-0.6924576754803119,0.0
2019-06-05,-0.0,-0.5467494006487096,-0.6484275842617403,1.0,-1.8732195741080242,-0.6323978752409157,0.0
2019-06-06,-0.0,-0.5560359005685823,-0.6358723744184953,1.0,-1.8640101498989707,-0.6431088764625723,0.0
2019-06-07,-0.0,-0.5623825629462608,-0.6388575723412251,1.0,-1.8506200676437428,-0.6456219466366028,0.0
2019-06-10,-0.0,-0.5590847155006343,-0.6294695296715689,1.0,-1.8643048442418835,-0.645726636282479,0.0
2019-06-11,-0.0,-0.5602890473716525,-0.6554101922259482,1.0,-1.8569404430170502,-0.6503565862182968,0.0
2019-06-12,-0.0,-0.552288043734389,-0.6527169046609171,1.0,-1.8544700504265048,-0.6532824355530421,0.0
2019-06-13,-0.0,-0.5438291064790853,-0.6488495741777631,1.0,-1.8455747423893096,-0.6669176116312991,0.0
2019-06-14,-0.0,-0.5312104300520565,-0.6788444402757585,1.0,-1.8437837077334334,-0.635933030061436,0.0
2019-06-17,-0.0,-0.5160260922614858,-0.6830447228870431,1.0,-1.869491764043362,-0.6242902060162373,0.0
2019-06-18,-0.0,-0.5185602327654981,-0.68478107841757,1.0,-1.865549767703787,-0.6239617063212727,0.0
2019-06-19,-0.0,-0.47634819929091254,-0.7232226161597313,1.0,-1.8489923493189027,-0.6164862847546184,0.0
2019-06-20,-0.0,-0.4873459096002989,-0.7079286514755323,1.0,-1.8535674262233843,-0.6206107583115428,0.0
2019-06-21,-0.0,-0.5008179481187193,-0.7038560411311054,1.0,-1.8403365272259873,-0.6289319934564152,0.0
2019-06-24,-0.0,-0.47358084728326943,-0.7109323856728702,1.0,-1.8259141494435613,-0.6654820910876275,0.0
2019-06-25,-0.0,-0.45511921458625526,-0.7143525011687704,1.0,-1.835203366058906,-0.670406732117812,0.0
2019-06-26,-0.0,-0.4561790372525101,-0.6953176316036408,1.0,-1.8086234399924932,-0.7316317913108755,0.0
2019-06-27,-0.0,-0.4559661096728642,-0.7244057425276537,1.0,-1.8203812661802776,-0.7061896916921628,0.0
2019-06-28,-0.0,-0.40274255658871044,-0.7318963088193857,1.0,-1.8533389687235842,-0.7081807081807082,0.0
2019-07-01,-0.0,-0.39365645380753533,-0.7372495659925867,1.0,-1.8676863885891242,-0.6933796274574203,0.0
2019-07-02,-0.0,-0.4014803710297011,-0.7288016490208938,1.0,-1.8583341141197411,-0.6961023142509135,0.0
2019-07-03,-0.0,-0.3936893431478269,-0.7358525950583712,1.0,-1.8638004594683295,-0.6951099442074171,0.0
2019-07-05,-0.0,-0.38864834337349397,-0.7273155120481928,1.0,-1.8741057981927711,-0.7162085843373495,0.0
2019-07-08,-0.0,-0.3963908782510365,-0.7213531850735018,1.0,-1.8749057670561629,-0.7190444779494911,0.0
2019-07-09,-0.0,-0.3849941383352873,-0.7240328253223917,1.0,-1.8673388042203987,-0.7130128956623681,0.0
2019-07-10,-0.0,-0.3364018691588785,-0.7137383177570092,1.0,-1.905607476635514,-0.7171028037383178,0.0
2019-07-11,-0.0,-0.3417008196721312,-0.7015648286140089,1.0,-1.8971218330849478,-0.7168871087928466,0.0
2019-07-12,-0.0,-0.3390020034477939,-0.7007408097656432,1.0,-1.8957275311000328,-0.7237571634906584,0.0
2019-07-15,-0.0,-0.3500560014933731,-0.7191525107336195,1.0,-1.9040041067761808,-0.6935318275154004,0.0
2019-07-16,-0.0,-0.3443909732280521,-0.7387282156707003,1.0,-1.901929636032332,-0.6872401065271224,0.0
2019-07-17,-0.0,-0.3407487030892181,-0.7407113146702808,1.0,-1.9033976725709214,-0.6886946768238538,0.0
2019-07-18,-0.0,-0.34261642873859116,-0.7473905920898666,1.0,-1.9134097823543177,-0.6770886964661831,0.0
2019-07-19,-0.0,-0.34388610499695593,-0.7522596356483866,1.0,-1.909193087622348,-0.6778438626890836,0.0
2019-07-22,-0.0,-0.32640059958778345,-0.7412872400224846,1.0,-1.9134345137717819,-0.7031572044219598,0.0
2019-07-23,-0.0,-0.3357629908300024,-0.732094991770515,1.0,-1.9194921232071478,-0.7152127909710793,0.0
2019-07-24,-0.0,-0.33408726792950716,-0.7271227970973518,1.0,-1.9287531806615779,-0.7221751013099614,0.0
2019-07-25,-0.0,-0.3038607892599085,-0.7205523964256703,1.0,-1.694386249946556,-0.5566719398007611,0.0
2019-07-26,-0.0,-0.29976070421331513,-0.7217331851978463,1.0,-1.6969062473292882,-0.5546961798136911,0.0
2019-07-29,-0.0,-0.26829059463161953,-0.7232330151119484,1.0,-1.697932274498052,-0.5915492957746479,0.0
2019-07-30,-0.0,-0.26551208039341456,-0.7256360915116528,1.0,-1.6897583921317083,-0.5952961299978619,0.0
2019-07-31,-0.0,-0.26438356164383564,-0.726541095890411,1.0,-1.6900684931506849,-0.5997859589041097,0.0
2019-08-01,-0.0,-0.26349165264656405,-0.7601052586169709,1.0,-1.6791337733488634,-0.611147060092317,0.0
2019-08-02,-0.0,-0.25126881720430105,-0.7839569892473117,1.0,-1.6766021505376343,-0.589247311827957,0.0
2019-08-05,-0.0,-0.2510422486783857,-0.7730691537370525,1.0,-1.6712511282073323,-0.602527184424292,0.0
2019-08-06,-0.0,-0.2519148576023021,-0.7728830773136981,1.0,-1.5990859464263045,-0.6078456265075536,0.0
2019-08-07,-0.0,-0.2464430894308943,-0.7734586720867208,1.0,-1.6081470189701896,-0.6064109078590786,0.0
2019-08-08,-0.0,-0.24103886862936938,-0.741928310949035,1.0,-1.737970292626523,-0.7263185982389042,0.0
2019-08-09,-0.0,-0.2185204849128396,-0.7340500840633573,1.0,-1.7211308733740378,-0.750730023891691,0.0
2019-08-12,-0.0,-0.21360724541639053,-0.7520653854649878,1.0,-1.721051468963994,-0.7311685442898167,0.0
2019-08-13,-0.0,-0.20093705799151343,-0.7502210042432814,1.0,-1.7334246817538899,-0.7355021216407355,0.0
2019-08-14,-0.0,-0.21014397041341965,-0.748690177431427,1.0,-1.7187073482146789,-0.7252234403205213,0.0
2019-08-15,-0.0,-0.24730577797013634,-0.7639904782514607,1.0,-1.67522181346029,-0.64159272884657,0.0
2019-08-16,-0.0,-0.25125780707841777,-0.7600190839694657,1.0,-1.666854614850798,-0.6590909090909092,0.0
2019-08-19,-0.0,-0.2114288182446441,-0.7693071872840359,1.0,-1.6878455425017278,-0.6506997235659986,0.0
2019-08-20,-0.0,-0.22576051779935274,-0.7740237324703344,1.0,-1.686688241639698,-0.628522114347357,0.0
2019-08-21,-0.0,-0.23305157840262203,-0.7885544247024323,1.0,-1.6803950319130585,-0.6105744350526134,0.0
2019-08-22,-0.0,-0.2405759724908661,-0.7689662583279605,1.0,-1.6738878143133462,-0.614829142488717,0.0
