Date,DBI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-12,1.0,-0.428042804280428,-1.4864986498649864,-0.0,-1.0277027702770278,-1.0582558255825583,0.0
2018-11-13,1.0,-0.38995546759030186,-1.4820385947550718,-0.0,-1.0254329539831766,-1.0505690252350322,0.0
2018-11-14,1.0,-0.38909018712463395,-1.4884598203206432,-0.0,-1.0300789199384524,-1.0558395790936614,0.0
2018-11-15,1.0,-0.3871495095610819,-1.4885068859605668,-0.0,-1.0308134350539977,-1.047458634697315,0.0
2018-11-16,1.0,-0.37991959898754285,-1.4761526626631596,-0.0,-1.0384634473174847,-1.0684897513524245,0.0
2018-11-19,1.0,-0.3771428571428571,-1.4791055900621117,-0.0,-1.0419378881987575,-1.070757763975155,0.0
2018-11-20,1.0,-0.30486416942946215,-1.4721163837894007,-0.0,-1.0560146469394824,-1.1152951655203127,0.0
2018-11-21,1.0,-0.31273601098523857,-1.4652542788485114,-0.0,-1.0526212544750135,-1.0735128242852239,0.0
2018-11-23,1.0,-0.31331733359455355,-1.4576088553656266,-0.0,-1.0538766714012833,-1.0730763579370133,0.0
2018-11-26,1.0,-0.3126101429410613,-1.4595163501076955,-0.0,-1.0519385157626788,-1.071176816134717,0.0
2018-11-27,1.0,-0.2994649805447471,-1.4604085603112842,-0.0,-1.042169260700389,-1.0617704280155642,0.0
2018-11-28,1.0,-0.2994259583576571,-1.4634656547966531,-0.0,-1.0408153337225141,-1.0610527339949407,0.0
2018-11-29,1.0,-0.26331687203337006,-1.441290693771875,-0.0,-1.0296303399338351,-1.0603154816128877,0.0
2018-11-30,1.0,-0.2630620266513278,-1.441760138050043,-0.0,-1.0303901831080433,-1.0581919279071998,0.0
2018-12-03,1.0,-0.2603927203065134,-1.4419540229885057,-0.0,-1.0296934865900382,-1.0572318007662835,0.0
2018-12-04,1.0,-0.25224365094519763,-1.4433836165743748,-0.0,-1.024393736872255,-1.0537044109222837,0.0
2018-12-06,1.0,-0.23553661586919264,-1.3782945018296355,-0.0,-1.0040298300060215,-1.014127564963639,0.0
2018-12-07,1.0,-0.22439478584729983,-1.3876163873370577,-0.0,-1.0135474860335196,-1.0299813780260707,0.0
2018-12-10,1.0,-0.19865536931294897,-1.3875483514459384,-0.0,-1.0063087124700683,-1.0123871799594768,0.0
2018-12-11,1.0,-0.17657431899392084,-1.4065153835444801,-0.0,-1.0118334957538635,-1.045663371850202,0.0
2018-12-12,1.0,-0.19585418155825587,-1.4401238980223967,-0.0,-1.0616154395997142,-1.067715034548487,0.0
2018-12-13,1.0,-0.19508009153318076,-1.4337814645308926,-0.0,-1.0726067887109076,-1.0659324942791761,0.0
2018-12-14,1.0,-0.19179329849959253,-1.4589904606682327,-0.0,-1.0702267388907531,-1.0726235559177413,0.0
2018-12-17,1.0,-0.1682889588701212,-1.4589655501479148,-0.0,-1.0531539269014218,-1.0910869357763147,0.0
2018-12-18,1.0,-0.14583037026501683,-1.444697292940786,-0.0,-1.0512018205091738,-1.099227231783056,0.0
2018-12-19,1.0,-0.16460709003292143,-1.4483992556896799,-0.0,-1.0538193616107638,-1.1043942936208788,0.0
2018-12-20,1.0,-0.16119998101295865,-1.4271134950396354,-0.0,-1.0621350927991646,-1.0962642996155123,0.0
2018-12-21,1.0,-0.15253996783653392,-1.434395989026582,-0.0,-1.0719421057610443,-1.0710434206792168,0.0
2018-12-24,1.0,-0.12584427767354597,-1.4085834896810507,-0.0,-1.0641651031894934,-1.0918386491557222,0.0
2018-12-26,1.0,-0.124569567240577,-1.42940902745463,-0.0,-1.0280130293159608,-1.0713820381572825,0.0
2018-12-27,1.0,-0.06543594306049823,-1.3736654804270463,-0.0,-0.9390569395017794,-1.0701512455516013,0.0
2018-12-28,1.0,-0.061730589751566596,-1.3770054664237146,-0.0,-0.9379138704946448,-1.067552553219857,0.0
2018-12-31,1.0,-0.06261665629721802,-1.3760110212425563,-0.0,-0.9378721891387433,-1.067593991645187,0.0
2019-01-02,1.0,-0.05618776671408251,-1.3778894025604553,-0.0,-0.9375889046941679,-1.0735241820768135,0.0
2019-01-03,1.0,-0.0620086172433705,-1.3750721805179231,-0.0,-0.9407009283525074,-1.0641407186958647,0.0
2019-01-04,1.0,-0.02523937695803733,-1.3865331156510612,-0.0,-0.9275471032078719,-1.073158893350395,0.0
2019-01-07,1.0,-0.0028927939208151635,-1.3517982815940588,-0.0,-0.9158930961530158,-1.0470186952204135,0.0
2019-01-08,1.0,-0.004225048501832291,-1.3455054968743263,-0.0,-0.9170079758568658,-1.0445785729683121,0.0
2019-01-09,1.0,-0.0,-1.328852119958635,-0.0,-0.920889348500517,-1.0591175456739055,0.0
2019-01-10,1.0,-0.0009908667930380837,-1.324358090642771,-0.0,-0.9254265035326555,-1.0573410305014648,0.0
2019-01-11,1.0,-0.005721414436892369,-1.287017121225157,-0.0,-0.9286328830766584,-1.080400929192119,0.0
2019-01-14,1.0,-0.021628608358466177,-1.2875915553640673,-0.0,-0.9332615252046531,-1.066006031882809,0.0
2019-01-15,1.0,-0.021553213545266067,-1.2802349689011747,-0.0,-0.9417328956461645,-1.075760193503801,0.0
2019-01-16,1.0,-0.012298796012600872,-1.2815345445130109,-0.0,-0.9372114098304062,-1.0843222716092005,0.0
2019-01-17,1.0,-0.020093135563987584,-1.2696619523973784,-0.0,-0.9366591928251122,-1.0854605036219387,0.0
2019-01-18,1.0,-0.03263039139113078,-1.2608261737394775,-0.0,-0.942593074720125,-1.103054760045127,0.0
2019-01-22,1.0,-0.0,-1.3615970089464549,-0.0,-0.9550451773712556,-1.1343303511817333,0.0
2019-01-23,1.0,-0.0,-1.3390375765157947,-0.0,-0.9630936955453285,-1.165944327778026,0.0
2019-01-24,1.0,-0.0,-1.3274308652988402,-0.0,-0.9748884924174843,-1.1579839429081178,0.0
2019-01-25,1.0,-0.0,-1.3228062157221208,-0.0,-1.030255941499086,-1.2173674588665448,0.0
2019-01-28,1.0,-0.0,-1.31363864663714,-0.0,-1.0377151728231586,-1.214647732980229,0.0
2019-01-29,1.0,-0.0,-1.2906057142857144,-0.0,-1.0427428571428572,-1.23808,0.0
2019-01-30,1.0,-0.0,-1.2891632373113855,-0.0,-1.0417466849565615,-1.2415180612711476,0.0
2019-01-31,1.0,-0.0,-1.3031052486946963,-0.0,-1.0088394247503893,-1.2680223504625812,0.0
2019-02-01,1.0,-0.0,-1.3015043111355713,-0.0,-1.0178407631627224,-1.266969363419556,0.0
2019-02-04,1.0,-0.0,-1.309673568706671,-0.0,-1.0253431890179514,-1.2561406730636793,0.0
2019-02-05,1.0,-0.0,-1.2903655400440852,-0.0,-1.022731447465099,-1.2791146216017635,0.0
2019-02-06,1.0,-0.0,-1.2859178888326974,-0.0,-1.0200910302974575,-1.2914348765573995,0.0
2019-02-07,1.0,-0.0,-1.2863644722324385,-0.0,-1.017975358587716,-1.2929385803604265,0.0
2019-02-08,1.0,-0.0,-1.278082002668998,-0.0,-1.0301872900464775,-1.293451750954857,0.0
2019-02-11,1.0,-0.0,-1.2643476656209633,-0.0,-1.0388448053146335,-1.3102048348403763,0.0
2019-02-12,1.0,-0.0,-1.285846824697314,-0.0,-1.0439764345688174,-1.308994758083221,0.0
2019-02-13,1.0,-0.0,-1.311079282942155,-0.0,-1.0249491776011828,-1.2841896137497688,0.0
2019-02-14,1.0,-0.0,-1.2952923732740247,-0.0,-1.0497173570568066,-1.2884348067834306,0.0
2019-02-15,1.0,-0.0,-1.3157235621521335,-0.0,-1.0415584415584416,-1.2808905380333953,0.0
2019-02-19,1.0,-0.0,-1.2879299967591091,-0.0,-1.0637992499652762,-1.2781147275336824,0.0
2019-02-20,1.0,-0.0,-1.3069595375722542,-0.0,-1.0492023121387284,-1.26806936416185,0.0
2019-02-21,1.0,-0.0,-1.3226968367582546,-0.0,-1.041884091433849,-1.2532902332024936,0.0
2019-02-22,1.0,-0.0,-1.3153352715861368,-0.0,-1.0519174858092206,-1.2475887212146386,0.0
2019-02-25,1.0,-0.0,-1.3101274623406722,-0.0,-1.0678099652375435,-1.2570104287369641,0.0
2019-02-26,1.0,-0.0,-1.302304062181919,-0.0,-1.0700009253261775,-1.2543258998797078,0.0
2019-02-27,1.0,-0.0,-1.2597694067945786,-0.0,-1.0181306108079564,-1.1227336736490057,0.0
2019-02-28,1.0,-0.0,-1.278412108337759,-0.0,-1.039166224110462,-1.1079837139316695,0.0
2019-03-01,1.0,-0.0,-1.2835919883273643,-0.0,-1.0346641906530485,-1.1031967104390503,0.0
2019-03-04,1.0,-0.0,-1.2742412863895392,-0.0,-1.0342801607986924,-1.109025047488625,0.0
2019-03-05,1.0,-0.0,-1.2752579153326218,-0.0,-1.0474030594094628,-1.1241995731056562,0.0
2019-03-06,1.0,-0.0,-1.274801013828983,-0.0,-1.047756681044066,-1.1241051180577173,0.0
2019-03-07,1.0,-0.0,-1.236542902824658,-0.0,-1.0878486409664239,-1.1168946526914194,0.0
2019-03-08,1.0,-0.0,-1.2293890732932626,-0.0,-1.1277922310935677,-1.1283304925091953,0.0
2019-03-11,1.0,-0.0,-1.2204817095255343,-0.0,-1.1317457442955452,-1.1751177109742847,0.0
2019-03-12,1.0,-0.0,-1.176641460715603,-0.0,-1.1844337882700111,-1.2497694577646625,0.0
2019-03-13,1.0,-0.0,-1.1996098829648894,-0.0,-1.1939438974549506,-1.2506966375626973,0.0
2019-03-14,1.0,-0.0,-1.1987381703470033,-0.0,-1.1937279643718686,-1.2466134718871777,0.0
2019-03-15,1.0,-0.0,-1.1912634471196388,-0.0,-1.1989940855958647,-1.2668001676524006,0.0
2019-03-18,1.0,-0.0,-1.2193441849492805,-0.0,-1.2184477471101673,-1.2803019580089643,0.0
2019-03-19,1.0,-0.0,-1.2201960877184672,-0.0,-1.221048643016151,-1.2952209539146495,0.0
2019-03-20,1.0,-0.0,-1.3327587954983273,-0.0,-1.3464970090236237,-1.3901956808273344,0.0
2019-03-21,1.0,-0.0,-1.338119640773251,-0.0,-1.3476076919173983,-1.3880968085646153,0.0
2019-03-22,1.0,-0.0,-1.3353339489073561,-0.0,-1.4086898532881913,-1.3857597209397763,0.0
2019-03-25,1.0,-0.0,-1.2278909844769177,-0.0,-1.4449107549173283,-1.3835768822369419,0.0
2019-03-26,1.0,-0.0,-1.2986364109503485,-0.0,-1.5082231706047673,-1.3976787758925784,0.0
2019-03-27,1.0,-0.0,-1.29316705637828,-0.0,-1.5118732138217719,-1.3911145752143415,0.0
2019-03-28,1.0,-0.0,-1.2962265138430942,-0.0,-1.5177683571465954,-1.4197414560108863,0.0
2019-03-29,1.0,-0.0,-1.2923447229344356,-0.0,-1.518287897022657,-1.421903615718696,0.0
2019-04-01,1.0,-0.0,-1.3137851447754931,-0.0,-1.5205098615190937,-1.4111938732689886,0.0
2019-04-02,1.0,-0.0,-1.3315084206684396,-0.0,-1.5319881119974974,-1.35053965274519,0.0
2019-04-03,1.0,-0.0,-1.332041275993924,-0.0,-1.5624639882667226,-1.3436174113456603,0.0
2019-04-04,1.0,-0.0,-1.3310352142554094,-0.0,-1.6184768773865084,-1.3538396266440391,0.0
2019-04-05,1.0,-0.0,-1.326907758483352,-0.0,-1.6249800860283574,-1.3585045934894588,0.0
2019-04-08,1.0,-0.0,-1.3167312695799926,-0.0,-1.6354802739871503,-1.3575638506876229,0.0
2019-04-09,1.0,-0.0,-1.3015543489832855,-0.0,-1.674917491749175,-1.3465878845949109,0.0
2019-04-10,1.0,-0.0,-1.2788020888841523,-0.0,-1.7057977192795482,-1.3442395822231694,0.0
2019-04-11,1.0,-0.0,-1.2713495692863979,-0.0,-1.7016909496969053,-1.3444113580772095,0.0
2019-04-12,1.0,-0.0,-1.273031381086391,-0.0,-1.6947910582488186,-1.3420060532044815,0.0
2019-04-15,1.0,-0.0,-1.2749228641344823,-0.0,-1.697414618576444,-1.3473773805724012,0.0
2019-04-16,1.0,-0.0,-1.2750824555803808,-0.0,-1.698744547292265,-1.345834663262049,0.0
2019-04-17,1.0,-0.0,-1.2510636034886193,-0.0,-1.721229525632844,-1.3457774941501808,0.0
2019-04-18,1.0,-0.0,-1.2519814883770415,-0.0,-1.7156763657641363,-1.351774030533539,0.0
2019-04-22,1.0,-0.0,-1.260342063067878,-0.0,-1.7236237306253341,-1.3608230892570818,0.0
2019-04-23,1.0,-0.0,-1.2732394366197184,-0.0,-1.7387323943661972,-1.4051462621885158,0.0
2019-04-24,1.0,-0.0,-1.250702550799827,-0.0,-1.7392996108949417,-1.4142347600518805,0.0
2019-04-25,1.0,-0.0,-1.2606175514626219,-0.0,-1.7485915492957749,-1.4078548212351032,0.0
2019-04-26,1.0,-0.0,-1.236609071274298,-0.0,-1.754049676025918,-1.4089092872570195,0.0
2019-04-29,1.0,-0.0,-1.2278248663823355,-0.0,-1.7535496409868812,-1.417372995735032,0.0
2019-04-30,1.0,-0.0,-1.2423506556580866,-0.0,-1.7471804004101235,-1.4067778317414061,0.0
2019-05-01,1.0,-0.0,-1.2328456513523727,-0.0,-1.7585164390217567,-1.407277438859796,0.0
2019-05-02,1.0,-0.0,-1.2256074462903837,-0.0,-1.7566426754694517,-1.4292981221927594,0.0
2019-05-03,1.0,-0.0,-1.23172249580605,-0.0,-1.7527463607338059,-1.4270793874127388,0.0
2019-05-06,1.0,-0.0,-1.1921376186367558,-0.0,-1.7567946505608285,-1.4436475409836067,0.0
2019-05-07,1.0,-0.0,-1.178300043421624,-0.0,-1.7818606165870605,-1.4675423360833697,0.0
2019-05-08,1.0,-0.0,-1.1705872853528556,-0.0,-1.7553426279808366,-1.4571244011411961,0.0
2019-05-09,1.0,-0.0,-1.1691803982609628,-0.0,-1.759111158821319,-1.4391068649025818,0.0
2019-05-10,1.0,-0.0,-1.1672655118785864,-0.0,-1.7629109240092242,-1.4326165066766772,0.0
2019-05-13,1.0,-0.0,-1.1624759255296384,-0.0,-1.7548148940723305,-1.4326449818104,0.0
2019-05-14,1.0,-0.0,-1.0953107731172043,-0.0,-1.7482764065049206,-1.419293721383085,0.0
2019-05-15,1.0,-0.0,-1.1143784117828819,-0.0,-1.7057369451024824,-1.3297455968688845,0.0
2019-05-16,1.0,-0.0,-1.1166083196046128,-0.0,-1.6998043657331139,-1.3318574958813838,0.0
2019-05-17,1.0,-0.0,-1.1064356435643563,-0.0,-1.689872112211221,-1.3604063531353134,0.0
2019-05-20,1.0,-0.0,-1.0905952074207679,-0.0,-1.6979129090440608,-1.3648028858541614,0.0
2019-05-21,1.0,-0.0,-1.0872272540139976,-0.001646768217373405,-1.6945759571840266,-1.3627006998764923,0.0
2019-05-22,1.0,-0.0,-1.0683092433516794,-0.02119232549765959,-1.6970320456766628,-1.3572347101486548,0.0
2019-05-23,1.0,-0.0,-1.073063834175518,-0.013664019799938126,-1.6976384448798596,-1.3719191502526553,0.0
2019-05-24,1.0,-0.0,-1.0368580681642934,-0.03140903716650388,-1.6953169176990697,-1.3770626638564745,0.0
2019-05-28,1.0,-0.0,-1.029056933107449,-0.03650084706607116,-1.693978130294163,-1.3741978540992863,0.0
2019-05-29,1.0,-0.0,-1.0353778414908867,-0.035736227728855215,-1.6922998156870777,-1.3563383166086422,0.0
2019-05-30,1.0,-0.0,-1.0378636293674004,-0.0319634703196347,-1.7019137037607102,-1.3588322815658507,0.0
2019-05-31,1.0,-0.0,-1.0232074097200543,-0.06873764179415132,-1.7504943282339473,-1.3610157144343846,0.0
2019-06-03,1.0,-0.0,-1.019530642905248,-0.07491063565248925,-1.7449101175983008,-1.3412422939439466,0.0
2019-06-04,1.0,-0.0,-1.018982733513626,-0.057000208029956305,-1.7394944872061575,-1.3852714790929892,0.0
2019-06-05,1.0,-0.0,-0.9981999588562025,-0.09447644517588974,-1.7518000411437975,-1.2984468216416376,0.0
2019-06-06,1.0,-0.0,-1.0090025207057975,-0.06219455733319615,-1.743711096249807,-1.3294408148567312,0.0
2019-06-07,1.0,-0.0,-1.0317484820417824,-0.06740763610167747,-1.7237316044046516,-1.3227333539158177,0.0
2019-06-10,1.0,-0.0,-1.0314620604565083,-0.061690314620604564,-1.7239872506683116,-1.3237199259716224,0.0
2019-06-11,1.0,-0.0,-1.030472058671625,-0.11677512653651484,-1.7080363598801778,-1.309472161966739,0.0
2019-06-12,1.0,-0.0,-1.0272084258350973,-0.11570034591357323,-1.7076772161701688,-1.3123031648510508,0.0
2019-06-13,1.0,-0.0,-1.0386611312921639,-0.12625843279709392,-1.7020757654385055,-1.3224701608718215,0.0
2019-06-14,1.0,-0.0,-1.024657392026578,-0.14290905315614616,-1.713455149501661,-1.3100083056478404,0.0
2019-06-17,1.0,-0.0,-1.0113317392660361,-0.1474165713691652,-1.7337561077035035,-1.305541116540181,0.0
2019-06-18,1.0,-0.0,-0.9905326674989597,-0.15111319184352892,-1.7412609238451935,-1.3189242613399916,0.0
2019-06-19,1.0,-0.0,-0.9603047105767736,-0.17142561019847644,-1.7296470954034306,-1.320775250038866,0.0
2019-06-20,1.0,-0.0,-0.966814044213264,-0.15859557867360208,-1.7443433029908972,-1.3317555266579972,0.0
2019-06-21,1.0,-0.0,-0.970856102003643,-0.16138433515482697,-1.741191777257351,-1.3308873276086393,0.0
2019-06-24,1.0,-0.0,-0.9280909422745998,-0.1628513323251812,-1.741356833707045,-1.3822808572769463,0.0
2019-06-25,1.0,-0.0,-0.9336327084747531,-0.16025272831705914,-1.7426766226306718,-1.385045167354185,0.0
2019-06-26,1.0,-0.0,-0.9285304696867017,-0.13491111922014284,-1.7085961528436637,-1.4409112234791221,0.0
2019-06-27,1.0,-0.0,-0.9063920974233,-0.14582135577274866,-1.7060575968222442,-1.4683008414780745,0.0
2019-06-28,1.0,-0.0,-0.8859873609442733,-0.15140753120593303,-1.7168224787172925,-1.4685329294406433,0.0
2019-07-01,1.0,-0.0,-0.8770017213499557,-0.15632987324604872,-1.724271034374837,-1.4586093578843045,0.0
2019-07-02,1.0,-0.0,-0.8875795181979351,-0.1470434873292314,-1.71670664302847,-1.462978412764626,0.0
2019-07-03,1.0,-0.0,-0.9029749478079332,-0.1342901878914405,-1.7129958246346557,-1.4688935281837163,0.0
2019-07-05,1.0,-0.0,-0.882362139059731,-0.1427603460856875,-1.714531429167101,-1.4725320546231626,0.0
2019-07-08,1.0,-0.0,-0.8896019199666092,-0.13825846507017267,-1.715239734961131,-1.4741482756821622,0.0
2019-07-09,1.0,-0.0,-0.881297590487118,-0.13831229790341087,-1.716699697507041,-1.4790341086888497,0.0
2019-07-10,1.0,-0.0,-0.8568519968676586,-0.13014878621769774,-1.7407465413730097,-1.4928217175672147,0.0
2019-07-11,1.0,-0.0,-0.8549861568197253,-0.13451392153789898,-1.7427780389698586,-1.4916157342109388,0.0
2019-07-12,1.0,-0.0,-0.8641897894131786,-0.13471285990489626,-1.7428019020745151,-1.483774886345822,0.0
2019-07-15,1.0,-0.0,-0.8762024257632789,-0.14664366373902132,-1.7335319949811794,-1.4715077373483898,0.0
2019-07-16,1.0,-0.0,-0.8991278764316485,-0.1698014080067248,-1.7369969528212672,-1.4477776610276345,0.0
2019-07-17,1.0,-0.0,-0.9094780003154076,-0.1652210482048047,-1.7357409451716341,-1.4463018451348366,0.0
2019-07-18,1.0,-0.0,-0.9088570378537303,-0.16422533732346303,-1.7362839292277,-1.4408043261405996,0.0
2019-07-19,1.0,-0.0,-0.9105473263998319,-0.16818993591763842,-1.7339006198130056,-1.4399621809013552,0.0
2019-07-22,1.0,-0.0,-0.8966776002539414,-0.15098931330017987,-1.7485980319542904,-1.494180509998942,0.0
2019-07-23,1.0,-0.0,-0.9114226541341405,-0.14529233710371195,-1.7531729594817056,-1.50050448728161,0.0
2019-07-24,1.0,-0.0,-0.9108412008061949,-0.15747321523284183,-1.7470563275697464,-1.488596584279198,0.0
2019-07-25,1.0,-0.0,-0.8817415283449118,-0.17341040462427748,-1.7735058598928781,-1.474359654239805,0.0
2019-07-26,1.0,-0.0,-0.8764914885718832,-0.16911491753725408,-1.7796043909423558,-1.4779127114599353,0.0
2019-07-29,1.0,-0.0,-0.8622427328665394,-0.16958412900488012,-1.7820390409505624,-1.4906110757479312,0.0
2019-07-30,1.0,-0.0,-0.8564170415453823,-0.17406721354855784,-1.7679280232865837,-1.4939931198729821,0.0
2019-07-31,1.0,-0.0,-0.8822999947053529,-0.17339969291046753,-1.7571874834542278,-1.4817599406999522,0.0
2019-08-01,1.0,-0.0,-0.89751306827182,-0.1620465705686678,-1.7523628491472623,-1.4681873382966364,0.0
2019-08-02,1.0,-0.0,-0.9018421192334235,-0.1327706110314806,-1.7633381111641981,-1.5107501194457715,0.0
2019-08-05,1.0,-0.0,-0.8950601081421597,-0.09942779148511732,-1.7415612368103313,-1.5135702661557038,0.0
2019-08-06,1.0,-0.0,-0.8889003667165952,-0.07995454780228294,-1.6879293424926396,-1.5081865606115386,0.0
2019-08-07,1.0,-0.0,-0.8837857364021054,-0.0730725565073795,-1.6937764475178037,-1.509908143255238,0.0
2019-08-08,1.0,-0.0,-0.8827450777737585,-0.06754172910960675,-1.6996537646633252,-1.5177510206190896,0.0
2019-08-09,1.0,-0.0,-0.8576271186440677,-0.04971751412429378,-1.6810477657935283,-1.547714432460195,0.0
2019-08-12,1.0,-0.0,-0.8553691447334668,-0.060335539479759885,-1.6769278128366938,-1.5378892822328254,0.0
2019-08-13,1.0,-0.0,-0.8331697742885181,-0.05516243995661381,-1.7075564278704611,-1.5691854759568205,0.0
2019-08-14,1.0,-0.0,-0.785345717234262,-0.0,-1.406739354780814,-1.294880423565307,0.0
2019-08-15,1.0,-0.0,-0.8084270902272226,-0.0,-1.3772777410103685,-1.2263842929627178,0.0
2019-08-16,1.0,-0.0,-0.8225348362474482,-0.0,-1.3658027868997957,-1.2494009052986599,0.0
2019-08-19,1.0,-0.0,-0.7995149911816578,-0.0,-1.364241622574956,-1.2454144620811287,0.0
2019-08-20,1.0,-0.0,-0.8080070391553014,-0.0,-1.362384513858337,-1.2290805103387594,0.0
2019-08-21,1.0,-0.0,-0.8079426510686957,-0.0,-1.361861201512886,-1.228120327205559,0.0
2019-08-22,1.0,-0.0,-0.8097873835881216,-0.0,-1.3614918292040061,-1.2216218590757335,0.0
2019-08-23,1.0,-0.0,-0.7986955755332276,-0.0,-1.3660320817909393,-1.2420676890534108,0.0
2019-08-26,1.0,-0.0,-0.7852223190932869,-0.0,-1.352397558849172,-1.2216216216216216,0.0
2019-08-27,1.0,-0.0,-0.7814581066376496,-0.0,-1.3456800870511425,-1.2254189336235037,0.0
2019-08-28,1.0,-0.0,-0.7561315011306314,-0.0,-1.3728474517307356,-1.219603409288572,0.0
2019-08-29,1.0,-0.0,-0.7520938754144129,-0.0,-1.3751090560111674,-1.2350375152678414,0.0
2019-08-30,1.0,-0.0,-0.7499455835618825,-0.0,-1.373079099734448,-1.2302903661137956,0.0
2019-09-03,1.0,-0.0,-0.7315963788915876,-0.0,-1.3850298079046146,-1.2993596820490174,0.0
2019-09-04,1.0,-0.0,-0.7596757671580635,-0.0,-1.4015053667661337,-1.2925666948737362,0.0
2019-09-05,1.0,-0.0,-0.7918351028386121,-0.0,-1.4051796899293678,-1.2452578739283018,0.0
2019-09-06,1.0,-0.0,-0.7975849731663686,-0.0,-1.406484794275492,-1.2682021466905187,0.0
2019-09-09,1.0,-0.0,-0.8040591890562833,-0.0,-1.403996602440878,-1.2624614421744378,0.0
