Date,IWF,IWM,MKL,MTUM,SPY,VLUE,VXX
2018-10-24,-0.15862179560605713,-0.39543194886715083,1.0,-0.0,-0.4000595633547914,-0.3367849533802204,0.0
2018-10-25,-0.1392665474060823,-0.36963327370304117,1.0,-0.0,-0.4072450805008945,-0.31999105545617174,0.0
2018-10-26,-0.12576591776929225,-0.36295622058431753,1.0,-0.0,-0.4154160376520735,-0.3159133291892372,0.0
2018-10-29,-0.1129777404451911,-0.36808948031565686,1.0,-0.0,-0.41008864033245646,-0.3193262450540463,0.0
2018-10-30,-0.16044253678242706,-0.394840131292033,1.0,-0.0,-0.4336080060596323,-0.30642458741708173,0.0
2018-10-31,-0.15779139362683636,-0.43180904165976675,1.0,-0.0,-0.4509001443069717,-0.3251874807787845,0.0
2018-11-01,-0.16358507561750343,-0.42867301948513725,1.0,-0.0,-0.45214052055184184,-0.3260560375480017,0.0
2018-11-02,-0.1748892804419258,-0.39739987618458017,1.0,-0.0,-0.4789037573217772,-0.3298490404304966,0.0
2018-11-05,-0.16950204003722175,-0.41535635036148033,1.0,-0.0,-0.4824031877072845,-0.31874686836391397,0.0
2018-11-06,-0.16483437522454553,-0.41366673852123304,1.0,-0.0,-0.48913798471892894,-0.3275370649804795,0.0
2018-11-07,-0.16472306697636552,-0.41359162855295617,1.0,-0.0,-0.48885323627307775,-0.32741074207993104,0.0
2018-11-08,-0.15745816847022928,-0.4126185822567574,1.0,-0.0,-0.4859131429661057,-0.3275492205749153,0.0
2018-11-09,-0.1568533969010727,-0.41272943980929677,1.0,-0.0,-0.4867222884386174,-0.32748510131108466,0.0
2018-11-12,-0.15648020531343568,-0.40516135164678485,1.0,-0.0,-0.48909272372986073,-0.3255786321942873,0.0
2018-11-13,-0.14744725588867627,-0.4022964065490113,1.0,-0.0,-0.4906088312424694,-0.32220568431497626,0.0
2018-11-14,-0.14790579008291796,-0.4018804186057499,1.0,-0.0,-0.4906097186459096,-0.32196262786137814,0.0
2018-11-15,-0.14742270479975397,-0.40245546802923854,1.0,-0.0,-0.49092801551817944,-0.3247699477207674,0.0
2018-11-16,-0.1471387713617132,-0.40087928711560733,1.0,-0.0,-0.4902734772023542,-0.32540714302597673,0.0
2018-11-19,-0.14556722490301824,-0.40190651906519065,1.0,-0.0,-0.491744725139559,-0.3262134544422367,0.0
2018-11-20,-0.11064521448257991,-0.39678688370120846,1.0,-0.0,-0.5002944571388189,-0.34793055522838096,0.0
2018-11-21,-0.10987668819729889,-0.3951614797416324,1.0,-0.0,-0.5004580152671756,-0.34330005871990604,0.0
2018-11-23,-0.11098594193714942,-0.38590438639724,1.0,-0.0,-0.5051749630359783,-0.3448567204111807,0.0
2018-11-26,-0.11044110746128577,-0.3889253871421867,1.0,-0.0,-0.5036602534021586,-0.34326607226654154,0.0
2018-11-27,-0.11097790314997649,-0.3893511988716502,1.0,-0.0,-0.5058062999529854,-0.3446168312176775,0.0
2018-11-28,-0.10788734389385962,-0.4065960008498784,1.0,-0.0,-0.5025850468613517,-0.34370499775726526,0.0
2018-11-29,-0.10202786850576874,-0.4028949409027892,1.0,-0.0,-0.5006461921658012,-0.3442206922480438,0.0
2018-11-30,-0.10180681844881465,-0.4029040671036865,1.0,-0.0,-0.5008340969432109,-0.34402387161955783,0.0
2018-12-03,-0.10456651224354732,-0.4059043206958495,1.0,-0.0,-0.5050581450316725,-0.3480901957076676,0.0
2018-12-04,-0.09886326116692608,-0.4091080609405217,1.0,-0.0,-0.5031602282911184,-0.34727135512475826,0.0
2018-12-06,-0.09624878881557698,-0.36979190698103626,1.0,-0.0,-0.5100355280764084,-0.33094172472661837,0.0
2018-12-07,-0.10169021889720144,-0.3697238385517687,1.0,-0.0,-0.5106446845848343,-0.32696037683568857,0.0
2018-12-10,-0.1254422169811321,-0.3993956367924528,1.0,-0.0,-0.5524764150943396,-0.37944673742138363,0.0
2018-12-11,-0.13184733724902314,-0.39748347300385833,1.0,-0.0,-0.554496080214298,-0.3737190042024035,0.0
2018-12-12,-0.13308751229105212,-0.3974188790560472,1.0,-0.0,-0.5550884955752212,-0.3726401179941003,0.0
2018-12-13,-0.13265531726730045,-0.39423195027882185,1.0,-0.0,-0.5586017146928047,-0.3710909671555261,0.0
2018-12-14,-0.1356727156643666,-0.38585074773469535,1.0,-0.0,-0.5630479090440292,-0.371043390712865,0.0
2018-12-17,-0.1290583223152637,-0.3849223838205768,1.0,-0.0,-0.5581754076685764,-0.3763282895059008,0.0
2018-12-18,-0.1251189227429073,-0.38089429902666305,1.0,-0.0,-0.5574610299319396,-0.37599102285756103,0.0
2018-12-19,-0.11493436520376175,-0.38673099529780564,1.0,-0.0,-0.5662715517241379,-0.3811226489028213,0.0
2018-12-20,-0.11306575576430401,-0.3766499939002074,1.0,-0.0,-0.5724289374161279,-0.37777235573990486,0.0
2018-12-21,-0.11134971570804558,-0.37668073891505405,1.0,-0.0,-0.5740989287195881,-0.37814490348715196,0.0
2018-12-24,-0.10020142208848011,-0.36435557065547114,1.0,-0.0,-0.5727424952071251,-0.3894726624117262,0.0
2018-12-26,-0.10018584220307485,-0.3656264330364686,1.0,-0.0,-0.5643327782202593,-0.38339005140829774,0.0
2018-12-27,-0.09020471993176002,-0.3537105487631504,1.0,-0.0,-0.5406359586769026,-0.38486873282153344,0.0
2018-12-28,-0.09090693538826318,-0.35310017783046826,1.0,-0.0,-0.5412448132780083,-0.3858209839952578,0.0
2018-12-31,-0.09009842286256374,-0.3547729159255306,1.0,-0.0,-0.5411597296335823,-0.38560417407802683,0.0
2019-01-02,-0.09145616288473431,-0.3566195709052852,1.0,-0.0,-0.5444079729794016,-0.38609010037581465,0.0
2019-01-03,-0.10237908123169251,-0.3545283513133767,1.0,-0.0,-0.5552618418232479,-0.36929342001857546,0.0
2019-01-04,-0.08924631698811472,-0.3583849310843831,1.0,-0.0,-0.5517282281213673,-0.3729509168979669,0.0
2019-01-07,-0.08168571964017991,-0.34538980509745126,1.0,-0.0,-0.551279047976012,-0.36422413793103453,0.0
2019-01-08,-0.08262934968291485,-0.3416329300540566,1.0,-0.0,-0.5527110195867363,-0.3631151569045,0.0
2019-01-09,-0.08075637519575532,-0.3347357595306547,1.0,-0.0,-0.553467498772877,-0.36841736203632286,0.0
2019-01-10,-0.08167460984954678,-0.33256237734791144,1.0,-0.0,-0.5547845995701336,-0.3672320343893094,0.0
2019-01-11,-0.08378334151530027,-0.32061621899618953,1.0,-0.0,-0.5567244079762489,-0.37660424994740166,0.0
2019-01-14,-0.08821947283485744,-0.32144444184577964,1.0,-0.0,-0.5561194658184625,-0.37301494492129944,0.0
2019-01-15,-0.08214610488026675,-0.3134049945204841,1.0,-0.0,-0.5474386177629584,-0.38869587520693916,0.0
2019-01-16,-0.07780677634338444,-0.3164934520203197,1.0,-0.0,-0.5441114787714965,-0.39183017197185066,0.0
2019-01-17,-0.07489788773485821,-0.32108764149842456,1.0,-0.0,-0.5452211459913642,-0.3927879565876998,0.0
2019-01-18,-0.07969253773188169,-0.32052240549507033,1.0,-0.0,-0.5413532077940283,-0.39477127237045,0.0
2019-01-22,-0.0,-0.29050514499532276,1.0,-0.0,-0.6893592142188961,-0.35876987839101965,0.0
2019-01-23,-0.0,-0.27770177838577287,1.0,-0.0,-0.6964715316760224,-0.3844285107788103,0.0
2019-01-24,-0.0,-0.27077684781327355,1.0,-0.0,-0.7071554874454791,-0.37970057762583986,0.0
2019-01-25,-0.0,-0.2292172437363,1.0,-0.0,-0.7959318358592405,-0.3318405732198836,0.0
2019-01-28,-0.0,-0.22646161070673865,1.0,-0.0,-0.7923221413477343,-0.3291852547546372,0.0
2019-01-29,-0.0,-0.21738107561285466,1.0,-0.0,-0.796381687291206,-0.33884628052510235,0.0
2019-01-30,-0.0,-0.21812025301573118,1.0,-0.0,-0.7971641545371175,-0.33616290827004025,0.0
2019-01-31,-0.0,-0.21908485034029626,1.0,-0.0,-0.8018039234156795,-0.33410263052539857,0.0
2019-02-01,-0.0,-0.21793755734889303,1.0,-0.0,-0.7986495070936168,-0.3361880337858504,0.0
2019-02-04,-0.0,-0.21889048414809234,1.0,-0.0,-0.795843434462306,-0.33892720126156234,0.0
2019-02-05,-0.0,-0.21390851268570893,1.0,-0.0,-0.7935785199615086,-0.3395451451639402,0.0
2019-02-06,-0.0,-0.2062668700856707,1.0,-0.0,-0.7953996009857999,-0.3454993545358526,0.0
2019-02-07,-0.0,-0.22354773026709787,1.0,-0.0,-0.8488920828841778,-0.32308060845610254,0.0
2019-02-08,-0.0,-0.2246272592166451,1.0,-0.0,-0.8555299870559471,-0.31691356249101105,0.0
2019-02-11,-0.0,-0.22040247826713413,1.0,-0.0,-0.8617021276595744,-0.3193170356851256,0.0
2019-02-12,-0.0,-0.22637240980963155,1.0,-0.0,-0.8615917787778874,-0.31871675771942914,0.0
2019-02-13,-0.0,-0.23171318575553415,1.0,-0.0,-0.8576034648700673,-0.3168431183830606,0.0
2019-02-14,-0.0,-0.2262770196836131,1.0,-0.0,-0.8736384494626254,-0.3152517811858472,0.0
2019-02-15,-0.0,-0.22012700098993168,1.0,-0.0,-0.8766448559770144,-0.31769563222831204,0.0
2019-02-19,-0.0,-0.2106658951733449,1.0,-0.0,-0.8845653117315204,-0.315685423598052,0.0
2019-02-20,-0.0,-0.2086277157531769,1.0,-0.0,-0.8846905066190831,-0.31802946637409274,0.0
2019-02-21,-0.0,-0.21886219609166044,1.0,-0.0,-0.8818582684754586,-0.3088600274692176,0.0
2019-02-22,-0.0,-0.219718513520027,1.0,-0.0,-0.8802477466621681,-0.3100207258880802,0.0
2019-02-25,-0.0,-0.21297909407665505,1.0,-0.0,-0.888187185443283,-0.31850077429345725,0.0
2019-02-26,-0.0,-0.21455011733965595,1.0,-0.0,-0.8858539181767595,-0.31897031427672806,0.0
2019-02-27,-0.0,-0.20568509237064478,1.0,-0.0,-0.902036270308225,-0.31352751749352314,0.0
2019-02-28,-0.0,-0.2019011591250788,1.0,-0.0,-0.898418933992919,-0.3246277705029341,0.0
2019-03-01,-0.0,-0.20258965592492909,1.0,-0.0,-0.9031546276763416,-0.3190271816881259,0.0
2019-03-04,-0.0,-0.19290063792770154,1.0,-0.0,-0.9102310071525228,-0.31326116373477675,0.0
2019-03-05,-0.0,-0.19316417620803417,1.0,-0.0,-0.911604890355133,-0.32097807102658643,0.0
2019-03-06,-0.0,-0.1953928820992265,1.0,-0.0,-0.9048456663694852,-0.30934194356762484,0.0
2019-03-07,-0.0,-0.20683422898040824,1.0,-0.0,-0.8966190327011592,-0.3063594958671711,0.0
2019-03-08,-0.0,-0.19547959505717266,1.0,-0.0,-0.9329222402952101,-0.2993129567138452,0.0
2019-03-11,-0.0,-0.1933463796477495,1.0,-0.0,-0.926247553816047,-0.3265900195694716,0.0
2019-03-12,-0.0,-0.16135320534965208,1.0,-0.0,-0.939643685535212,-0.3665548043231505,0.0
2019-03-13,-0.0,-0.16918991363049735,1.0,-0.0,-0.9449518514841656,-0.3677404943909461,0.0
2019-03-14,-0.0,-0.1669024045261669,1.0,-0.0,-0.9485098885828432,-0.3660388595250502,0.0
2019-03-15,-0.0,-0.16071739942707683,1.0,-0.0,-0.9610910449620128,-0.36916178851662723,0.0
2019-03-18,-0.0,-0.1717742137891223,1.0,-0.0,-0.9605451396732173,-0.37753181236352684,0.0
2019-03-19,-0.0,-0.1700435428255015,1.0,-0.0,-0.9582945307190859,-0.38858825602174624,0.0
2019-03-20,-0.0,-0.17614266976087176,1.0,-0.0,-0.9559328019372414,-0.39037433155080214,0.0
2019-03-21,-0.0,-0.17643943406219262,1.0,-0.0,-0.9670121812816828,-0.37855287382411545,0.0
2019-03-22,-0.0,-0.173932880462334,1.0,-0.0,-0.9869208151677988,-0.37387204704450977,0.0
2019-03-25,-0.0,-0.1198570673645537,1.0,-0.0,-1.0178917436271673,-0.37864566295075364,0.0
2019-03-26,-0.0,-0.12725526861070402,1.0,-0.0,-1.0160711578308992,-0.3835599130742407,0.0
2019-03-27,-0.0,-0.11624557857503791,1.0,-0.0,-1.027210712481051,-0.3830722587165235,0.0
2019-03-28,-0.0,-0.1136116519584292,1.0,-0.0,-1.022909449515766,-0.39211571042051235,0.0
2019-03-29,-0.0,-0.11219845243513883,1.0,-0.0,-1.0229606028422598,-0.39354169827542607,0.0
2019-04-01,-0.0,-0.11070559610705595,1.0,-0.0,-1.0198195458231953,-0.4039182887266829,0.0
2019-04-02,-0.0,-0.12599802296403315,1.0,-0.0009124781385445974,-1.0424048868273643,-0.3653207614123134,0.0
2019-04-03,-0.0,-0.1271064034665383,1.0,-0.002863441704888123,-1.0352228669893317,-0.3688264957048375,0.0
2019-04-04,-0.0,-0.1259317478829674,1.0,-0.0,-1.030779372242787,-0.37865726890117135,0.0
2019-04-05,-0.0,-0.12112211221122114,1.0,-0.0,-1.031810104087332,-0.38578319370398584,0.0
2019-04-08,-0.0,-0.11931976582102036,1.0,-0.00040550472666447024,-1.034087741085232,-0.38059153002002183,0.0
2019-04-09,-0.0,-0.11140724946695096,1.0,-0.008731850949334959,-1.0446745862524114,-0.37354046096050364,0.0
2019-04-10,-0.0,-0.09136657900060692,1.0,-0.018308719401173377,-1.0376289702609751,-0.3814990896216872,0.0
2019-04-11,-0.0,-0.08259154359700586,1.0,-0.02523770989277766,-1.0425096095488569,-0.3784897835322678,0.0
2019-04-12,-0.0,-0.08224100409939775,1.0,-0.022521382661065844,-1.0442583126676452,-0.38144642947517593,0.0
2019-04-15,-0.0,-0.08127629378072888,1.0,-0.01847534086877186,-1.0548177809316237,-0.37979623903897813,0.0
2019-04-16,-0.0,-0.07725419694629428,1.0,-0.017572734408629376,-1.0553262603499354,-0.3819157825437419,0.0
2019-04-17,-0.0,-0.07411636345182816,1.0,-0.009185252848189591,-1.0595011545000126,-0.3945598944457131,0.0
2019-04-18,-0.0,-0.06806586856594433,1.0,-0.02298328029499419,-1.047936556043845,-0.3866242359953528,0.0
2019-04-22,-0.0,-0.06881812893598725,1.0,-0.022408255140494195,-1.0484331925440704,-0.3894888591011406,0.0
2019-04-23,-0.0,-0.06451123638110165,1.0,-0.02007128592734902,-1.0505321165853536,-0.39275512525594686,0.0
2019-04-24,-0.0,-0.0636657736440378,1.0,-0.02047212252944447,-1.0499924177323965,-0.3932669463680938,0.0
2019-04-25,-0.0,-0.0654009505511174,1.0,-0.023814339164728485,-1.0502578622712102,-0.388588330468197,0.0
2019-04-26,-0.0,-0.058713414788393925,1.0,-0.029419948900862615,-1.0577015506817435,-0.3838506488578584,0.0
2019-04-29,-0.0,-0.05554431404289761,1.0,-0.028075677863213275,-1.058351881829219,-0.3873937677053824,0.0
2019-04-30,-0.0,-0.050555245677196894,1.0,-0.016885553470919325,-1.0576035697986919,-0.41034937376400793,0.0
2019-05-01,-0.0,-0.038736061368081484,1.0,-0.030531636566841932,-1.0503187787345374,-0.4204831212375219,0.0
2019-05-02,-0.0,-0.03971238375933737,1.0,-0.027897759032471162,-1.0500025407795113,-0.4231668275827024,0.0
2019-05-03,-0.0,-0.04645551294099718,1.0,-0.026389982474410097,-1.0460745218561884,-0.42104594752482793,0.0
2019-05-06,-0.0,-0.016209507889471418,1.0,-0.03515437023529114,-1.0426006129220171,-0.4387964440392067,0.0
2019-05-07,-0.0,-0.021938814241251048,1.0,-0.036615298970115645,-1.038867380247476,-0.4330069080695362,0.0
2019-05-08,-0.0,-0.02816617539616557,1.0,-0.05975864762048724,-0.9912579044163957,-0.4401531756229058,0.0
2019-05-09,-0.0,-0.029057031348357045,1.0,-0.06206722900667254,-0.991363464685887,-0.4354525997733854,0.0
2019-05-10,-0.0,-0.028342017166301695,1.0,-0.0631528606307735,-0.9931284452163408,-0.43245488182436004,0.0
2019-05-13,-0.0,-0.0278882456581928,1.0,-0.06272338283413038,-0.994638811980871,-0.4317392398691165,0.0
2019-05-14,-0.0,-0.01601352695444599,1.0,-0.10262084742391088,-0.9512383131092103,-0.41667495524169484,0.0
2019-05-15,-0.0,-0.017937554422191818,1.0,-0.1096902599825849,-0.9564622465480782,-0.4037566861549944,0.0
2019-05-16,-0.0,-0.016963908166057258,1.0,-0.10720592990572843,-0.9597293734298435,-0.403452478670746,0.0
2019-05-17,-0.0,-0.0071734582046428215,1.0,-0.1201803327687556,-0.9515293414366843,-0.4119258742652187,0.0
2019-05-20,-0.0,-0.0,1.0,-0.12602657906525308,-0.9506993181026331,-0.4119755114230252,0.0
2019-05-21,-0.0,-0.0,1.0,-0.12751777987765456,-0.9486497239767245,-0.41055353856865767,0.0
2019-05-22,-0.0,-0.0,1.0,-0.12721701873256275,-0.9500548027102431,-0.4137604623355918,0.0
2019-05-23,-0.0,-0.0,1.0,-0.14308489438023114,-0.9564816660023913,-0.39146572339577523,0.0
2019-05-24,-0.0,-0.0,1.0,-0.13781244548558327,-0.9646123557704289,-0.3896378996685523,0.0
2019-05-28,-0.0,-0.0,1.0,-0.13821036889332003,-0.9649551345962113,-0.38938185443668993,0.0
2019-05-29,-0.0,-0.0,1.0,-0.1406898952970728,-0.9664005570892088,-0.3799149444154294,0.0
2019-05-30,-0.0,-0.0,1.0,-0.1414372898243866,-0.9630589114460083,-0.386474031635322,0.0
2019-05-31,-0.0,-0.0,1.0,-0.13444078619175898,-0.9641075526289534,-0.3956899131996408,0.0
2019-06-03,-0.0,-0.0,1.0,-0.15619652290369782,-0.961533692120731,-0.3623670047865876,0.0
2019-06-04,-0.0,-0.0,1.0,-0.14893405555831635,-0.9479202902151768,-0.38788947969984594,0.0
2019-06-05,-0.0,-0.0,1.0,-0.16347693292938248,-0.9488657356092515,-0.3507721865070568,0.0
2019-06-06,-0.0,-0.0,1.0,-0.16353563954204112,-0.9446017481226148,-0.3540071402191308,0.0
2019-06-07,-0.0,-0.01655824955647546,1.0,-0.1640055194165188,-0.9310812142716341,-0.3523802483737434,0.0
2019-06-10,-0.0,-0.02051647460625568,1.0,-0.17366520061917984,-0.9107349074915845,-0.3521462443794688,0.0
2019-06-11,-0.0,-0.017147080561714708,1.0,-0.18593249568859324,-0.9164818920916482,-0.34407489529440755,0.0
2019-06-12,-0.0,-0.017863302616665848,1.0,-0.18577834721332478,-0.9156852116493372,-0.3445769477159612,0.0
2019-06-13,-0.0,-0.023095314387123807,1.0,-0.19033299647531488,-0.9083335387345641,-0.3430529195730941,0.0
2019-06-14,-0.0,-0.019557613675550516,1.0,-0.19993595743632692,-0.9098231439972412,-0.333883442534115,0.0
2019-06-17,-0.0,-0.014264948631402598,1.0,-0.2007686811697751,-0.9181798024095199,-0.33048362856931685,0.0
2019-06-18,-0.0,-0.00885239433841298,1.0,-0.20372836218375498,-0.9172707994279232,-0.33599644917887256,0.0
2019-06-19,-0.0,-0.0014280438261725962,1.0,-0.21231072263941894,-0.9147113135541056,-0.33366982641881077,0.0
2019-06-20,-0.0,-0.0021425932766900627,1.0,-0.21118088905307228,-0.9150597217091491,-0.33436768870828715,0.0
2019-06-21,-0.0,-0.003687859566307715,1.0,-0.21121601022766387,-0.9082460539902641,-0.3354477061513498,0.0
2019-06-24,-0.0,-0.007813270235630485,1.0,-0.21647934536133293,-0.9024450359854087,-0.33801636596667656,0.0
2019-06-25,-0.0,-0.0025635969236836916,1.0,-0.21689508972589233,-0.9055659633208439,-0.33997239203312957,0.0
2019-06-26,-0.0,-0.0,1.0,-0.20869500887749062,-0.8881929374630104,-0.3690816729137897,0.0
2019-06-27,-0.0,-0.0,1.0,-0.22179949602253077,-0.8932506546766146,-0.355402934927615,0.0
2019-06-28,-0.0,-0.0006917508708649356,1.0,-0.22180497566519256,-0.8926303826864639,-0.3554117152951058,0.0
2019-07-01,-0.0,-0.009047760308513795,1.0,-0.21660239295955702,-0.8884356768515772,-0.35797982794423017,0.0
2019-07-02,-0.0,-0.00980803913333498,1.0,-0.21837092669911307,-0.8890975121674036,-0.35328705190602067,0.0
2019-07-03,-0.0,-0.009777536357126984,1.0,-0.21804399891360707,-0.8892373027826475,-0.3519913088565714,0.0
2019-07-05,-0.0,-0.004738400789733465,1.0,-0.21850937808489632,-0.8886969397828233,-0.35597235932872656,0.0
2019-07-08,-0.0,-0.010344657317795772,1.0,-0.2122753308315228,-0.8869988149318585,-0.3592731582065969,0.0
2019-07-09,-0.0,-0.009950371595763067,1.0,-0.21132811535517643,-0.8882743635959607,-0.3594972963630528,0.0
2019-07-10,-0.0,-0.0019055160978989829,1.0,-0.21121532331906256,-0.9028186790071518,-0.35878145957583707,0.0
2019-07-11,-0.0,-0.0011140544153689996,1.0,-0.21379942069170402,-0.903102022627683,-0.35763622409823487,0.0
2019-07-12,-0.0,-0.0,1.0,-0.2164614547792118,-0.9102754289670177,-0.34569549522820553,0.0
2019-07-15,-0.0,-0.004796400227458156,1.0,-0.22379904566469702,-0.9114149380671002,-0.33236086730783493,0.0
2019-07-16,-0.0,-0.007809796846423806,1.0,-0.23814937472196135,-0.9056398596213732,-0.3198803815926054,0.0
2019-07-17,-0.0,-0.0,1.0,-0.2420995457238791,-0.9045279478570016,-0.32226446770689315,0.0
2019-07-18,-0.0,-0.0,1.0,-0.2295877122069523,-0.908184512873276,-0.31194728203620686,0.0
2019-07-19,-0.0,-0.0,1.0,-0.2455070838108708,-0.8818552025165208,-0.31110244092760125,0.0
2019-07-22,-0.0,-0.0,1.0,-0.24106729104168192,-0.8818077607863223,-0.3160898514670374,0.0
2019-07-23,-0.0,-0.0,1.0,-0.23827314238273142,-0.8833052523624643,-0.3202451590848045,0.0
2019-07-24,-0.0,-0.0,1.0,-0.24075565643992092,-0.8820385150472284,-0.31793219594347216,0.0
2019-07-25,-0.0,-0.0,1.0,-0.24077826331079266,-0.8799404340502405,-0.32053316407489685,0.0
2019-07-26,-0.0,-0.0,1.0,-0.24119327197715013,-0.8834069770280498,-0.3166272001562386,0.0
2019-07-29,-0.0,-0.0,1.0,-0.2401007655244943,-0.8866877002470221,-0.3189766918580478,0.0
2019-07-30,-0.0,-0.0,1.0,-0.24242201834862384,-0.882617737003058,-0.32141896024464833,0.0
2019-07-31,-0.0,-0.0,1.0,-0.2431665239202251,-0.8802153432032301,-0.32369998776459075,0.0
2019-08-01,-0.0,-0.010677026069535049,1.0,-0.2442033765789538,-0.8736348310488896,-0.31474015978890274,0.0
2019-08-02,-0.0,-0.0011232936924617225,1.0,-0.25913897096530003,-0.8738492344509292,-0.307831310590706,0.0
2019-08-05,-0.0,-0.0,1.0,-0.25445938361679804,-0.8793587272150509,-0.3063370830384813,0.0
2019-08-06,-0.0,-0.0026833631484794278,1.0,-0.25624909345839575,-0.8521974568486196,-0.3063143644538993,0.0
2019-08-07,-0.0,-0.002968289975384912,1.0,-0.25174960181475936,-0.8508373956272021,-0.30768859500941165,0.0
2019-08-08,-0.0,-0.0042022895232574995,1.0,-0.25573588368835437,-0.8507462686567165,-0.30444863063324157,0.0
2019-08-09,-0.0,-0.002170819363708724,1.0,-0.25318989845389417,-0.8501169830434887,-0.3065438143708242,0.0
2019-08-12,-0.0,-0.0,1.0,-0.2639772508193561,-0.8551185656448814,-0.290775014459225,0.0
2019-08-13,-0.0,-0.0,1.0,-0.26128077395133925,-0.8561836690491661,-0.28910066661853534,0.0
2019-08-14,-0.0,-0.0,1.0,-0.26199217718906725,-0.8492789096057399,-0.28836416864636577,0.0
2019-08-15,-0.0,-0.0,1.0,-0.2733400019053063,-0.8357864151662381,-0.2725064304086882,0.0
2019-08-16,-0.0,-0.0,1.0,-0.276188432746865,-0.8401754636914128,-0.2676536499308635,0.0
2019-08-19,-0.0,-0.0,1.0,-0.27381434458445486,-0.8418093899621256,-0.2664062313903909,0.0
2019-08-20,-0.0,-0.0,1.0,-0.2831273764258555,-0.8354800380228137,-0.2578184410646388,0.0
2019-08-21,-0.0,-0.0,1.0,-0.3009637295860236,-0.8235377895936196,-0.2492404101785036,0.0
2019-08-22,-0.0,-0.0,1.0,-0.296005503107358,-0.8253949428341003,-0.2506285876939134,0.0
2019-08-23,-0.0,-0.0,1.0,-0.2945462312511866,-0.8251613821910005,-0.2535836339472185,0.0
2019-08-26,-0.0,-0.0,1.0,-0.2972928398086846,-0.8187215795301935,-0.24008670452135808,0.0
2019-08-27,-0.0,-0.0,1.0,-0.2975887727229914,-0.8174154657624565,-0.2397098992182349,0.0
2019-08-28,-0.0,-0.0,1.0,-0.29535228852088286,-0.8179548184966196,-0.24235000353348565,0.0
2019-08-29,-0.0,-0.0,1.0,-0.29732210090361444,-0.8179828689759036,-0.23785768072289157,0.0
2019-08-30,-0.0,-0.0,1.0,-0.2981467127052357,-0.8191811711648228,-0.23157870011509643,0.0
2019-09-03,-0.0,-0.0,1.0,-0.3064561601353256,-0.8119772577765246,-0.23096983366224977,0.0
2019-09-04,-0.0,-0.0,1.0,-0.3034821197961915,-0.8135199229848084,-0.23102209490713566,0.0
2019-09-05,-0.0,-0.0,1.0,-0.29464933848495495,-0.8221051399133591,-0.2248916988643016,0.0
