Date,IWF,IWM,MTUM,SPY,TECK,VLUE,VXX
2018-10-22,-0.4025203217065933,-0.9843017504623458,-0.0,-0.9226699926884865,1.0,-0.9913552105285794,0.0
2018-10-23,-0.4089500860585198,-0.9855421686746988,-0.0,-0.9188037865748709,1.0,-0.9896299483648882,0.0
2018-10-24,-0.4162278392136212,-1.0268123573810777,-0.0,-0.940143935404599,1.0,-1.0050903984553274,0.0
2018-10-25,-0.38096455351056574,-0.9745228357191547,-0.0,-0.9350715746421268,1.0,-0.9698364008179959,0.0
2018-10-26,-0.34294473076239557,-1.0284787631064511,-0.0,-1.0512262306735383,1.0,-1.020259463301937,0.0
2018-10-29,-0.31069722173066716,-1.043222438506459,-0.0,-1.0388869226685544,1.0,-1.0311891700583968,0.0
2018-10-30,-0.3071513864932997,-1.0429436999690416,-0.0,-1.038742205121401,1.0,-1.0337888638273407,0.0
2018-10-31,-0.30971197752019675,-1.0218651211801897,-0.0,-1.0329733052335792,1.0,-1.0260361784334389,0.0
2018-11-01,-0.35553365879876386,-1.017512428897747,-0.0,-1.0588525104134008,1.0,-1.0469386841044477,0.0
2018-11-02,-0.35848552338530065,-0.9949220489977728,-0.0,-1.0605345211581292,1.0,-1.0403563474387527,0.0
2018-11-05,-0.35465918703530563,-1.0049418992921064,-0.0,-1.0609500912693113,1.0,-1.031654868438627,0.0
2018-11-06,-0.3607104700854701,-1.0096153846153846,-0.0,-1.056445868945869,1.0,-1.0248397435897436,0.0
2018-11-07,-0.3596350689808634,-1.0110369381397417,-0.0,-1.0547841566533154,1.0,-1.0249221183800623,0.0
2018-11-08,-0.33256900961284064,-1.0074962518740629,-0.0,-1.0425522532851221,1.0,-1.0269424111473675,0.0
2018-11-09,-0.33575060800353745,-1.0113199204068097,-0.0,-1.0441300022109221,1.0,-1.0306875967278355,0.0
2018-11-12,-0.3345364908882824,-0.9894356897614227,-0.0,-1.051456994453737,1.0,-1.0264107755964433,0.0
2018-11-13,-0.29678151884361764,-0.9845844796716013,-0.0,-1.059740600026202,1.0,-1.0258963273505393,0.0
2018-11-14,-0.2988335008082485,-0.9838350299270392,-0.0,-1.0606404823277558,1.0,-1.0256018174669055,0.0
2018-11-15,-0.29929469487887156,-0.9936916809041925,-0.0,-1.0760502913216805,1.0,-1.0117404827616419,0.0
2018-11-16,-0.3018826523895204,-0.997630227761443,-0.0,-1.0774564444639487,1.0,-1.0114538991530257,0.0
2018-11-19,-0.3053629421574651,-0.9967085052225051,-0.0,-1.0757043798823838,1.0,-1.01088387606425,0.0
2018-11-20,-0.25724874645737955,-0.9856551122738174,-0.0,-1.081752779594506,1.0,-1.0354916067146283,0.0
2018-11-21,-0.2564857724457534,-0.9783013556238901,-0.0,-1.0780025120187102,1.0,-1.0182771016501364,0.0
2018-11-23,-0.25668240696616557,-0.9796386951436121,-0.0,-1.0775895680804055,1.0,-1.0182818524455226,0.0
2018-11-26,-0.258437717466945,-0.9774704244954766,-0.0,-1.0867258176757133,1.0,-1.0267049408489908,0.0
2018-11-27,-0.24227698715723708,-0.9894567858382507,-0.0,-1.0842155501561959,1.0,-1.0228219368274905,0.0
2018-11-28,-0.2386908393619803,-1.016778523489933,-0.0,-1.0804061710101978,1.0,-1.0221825154711062,0.0
2018-11-29,-0.22829568077555615,-1.0065783779104995,-0.0,-1.0733142906604345,1.0,-1.0196918549294556,0.0
2018-11-30,-0.22698907956318254,-1.0081036574796325,-0.0,-1.0742763043855088,1.0,-1.0241809672386895,0.0
2018-12-03,-0.22567233987267765,-1.007925165648954,-0.0,-1.0736217573946558,1.0,-1.0234290416179463,0.0
2018-12-04,-0.227776570310802,-1.0102586394262116,-0.0,-1.080634644642469,1.0,-1.028167789610954,0.0
2018-12-06,-0.22276164289396805,-0.9227530503522943,-0.0,-1.1348599415707166,1.0,-1.0159391648049494,0.0
2018-12-07,-0.21881179606224746,-0.9240821941363598,-0.0,-1.1366176597025193,1.0,-1.0193018657037227,0.0
2018-12-10,-0.1714651858180265,-0.9430585219991456,-0.0,-1.1545066211020931,1.0,-1.0026911576249466,0.0
2018-12-11,-0.1623818282927664,-0.9483252769816486,-0.0,-1.1532703084228086,1.0,-1.0137314454378235,0.0
2018-12-12,-0.17079165229389445,-0.9573128665056917,-0.0,-1.1687650914108314,1.0,-1.0149620558813384,0.0
2018-12-13,-0.17138669770248716,-0.9563343247553774,-0.0,-1.168541747489116,1.0,-1.0142678563731196,0.0
2018-12-14,-0.18183780982813716,-0.9299594092754123,-0.0,-1.1891355039295277,1.0,-1.0172294671387858,0.0
2018-12-17,-0.1626037232899093,-0.9280708542929619,-0.0,-1.1754589621221891,1.0,-1.0332344468807775,0.0
2018-12-18,-0.14772145417306706,-0.9133811230585424,-0.0,-1.1711042840075097,1.0,-1.0347755589691072,0.0
2018-12-19,-0.1485321727257211,-0.9131677760710019,-0.0,-1.1706349206349205,1.0,-1.0345622119815667,0.0
2018-12-20,-0.1489678022258092,-0.9022597910118086,-0.0,-1.168592303117832,1.0,-1.0279075694503441,0.0
2018-12-21,-0.14088632311741234,-0.9132354189659563,-0.0,-1.1882163171746327,1.0,-1.0024620086594787,0.0
2018-12-24,-0.11380400421496312,-0.8856902002107483,-0.0,-1.1854583772391991,1.0,-1.0300105374077977,0.0
2018-12-26,-0.11422485800200469,-0.8992231874373539,-0.0,-1.1523554961577014,1.0,-1.0106498496491816,0.0
2018-12-27,-0.06744773903623158,-0.8557557276411346,-0.0,-1.0730249167435701,1.0,-1.0161698029932191,0.0
2018-12-28,-0.06239473895260245,-0.8610554174352394,-0.0,-1.0729007939690434,1.0,-1.0136338118533965,0.0
2018-12-31,-0.06750020101310605,-0.8556323872316475,-0.0,-1.0777116668006754,1.0,-1.0194178660448663,0.0
2019-01-02,-0.06647375612892853,-0.8553974760871312,-0.0,-1.0774857326581464,1.0,-1.0195723816413471,0.0
2019-01-03,-0.08584434418304866,-0.8530051563003546,-0.0,-1.0972446019980664,1.0,-0.9922252658717371,0.0
2019-01-04,-0.07843294988335613,-0.8538331590378891,-0.0,-1.0964926393693186,1.0,-0.9934438098302629,0.0
2019-01-07,-0.06562561771101008,-0.8261316465704684,-0.0,-1.088278315872702,1.0,-0.9733148843644989,0.0
2019-01-08,-0.06953537903289422,-0.8084325944624123,-0.0,-1.0972233178196735,1.0,-0.9689989745207858,0.0
2019-01-09,-0.07081570519157011,-0.8165355264718673,-0.0,-1.0993238701514372,1.0,-0.9672610810169624,0.0
2019-01-10,-0.06832248849388986,-0.8244723059831773,-0.0,-1.1012537692429774,1.0,-0.9736152991588637,0.0
2019-01-11,-0.06906417643552554,-0.8118021060997418,-0.0,-1.1063779058215777,1.0,-0.9864891714683092,0.0
2019-01-14,-0.0789588714484403,-0.8117226306377907,-0.0,-1.1053447248162132,1.0,-0.9777468706536857,0.0
2019-01-15,-0.0741654398599451,-0.8051963553893288,-0.0,-1.1049218159392034,1.0,-0.9945092109974933,0.0
2019-01-16,-0.05812380649267983,-0.8082033736473585,-0.0,-1.0985041374920432,1.0,-1.0135264162953532,0.0
2019-01-17,-0.07110600538741879,-0.7873554111868166,-0.0,-1.0913088258596102,1.0,-1.0115274916811916,0.0
2019-01-18,-0.08242303872889772,-0.7862562065541212,-0.0,-1.086395233366435,1.0,-1.0171996027805363,0.0
2019-01-22,-0.0,-0.7439589943861361,-0.0,-1.2875274591164265,1.0,-1.0364901147180865,0.0
2019-01-23,-0.0,-0.7251905285894771,-0.0,-1.29779516648327,1.0,-1.0524513999266414,0.0
2019-01-24,-0.0,-0.7382836275106512,-0.0,-1.2631365388516942,1.0,-1.056238587948874,0.0
2019-01-25,-0.0,-0.648081310931342,-0.0,-1.4012860402406142,1.0,-1.0991080688653807,0.0
2019-01-28,-0.0,-0.6525518440332796,-0.0,-1.3892131296825199,1.0,-1.0974792002980256,0.0
2019-01-29,-0.0,-0.646180641950734,-0.0,-1.3902297420585552,1.0,-1.1105581819689807,0.0
2019-01-30,-0.0,-0.6422636517713199,-0.0,-1.3857633004009755,1.0,-1.1057418048034393,0.0
2019-01-31,-0.0,-0.6516439321696589,-0.0,-1.3795348065840212,1.0,-1.1149301380654255,0.0
2019-02-01,-0.0,-0.6488448297316356,-0.0,-1.3936704135385127,1.0,-1.1053133684516157,0.0
2019-02-04,-0.0,-0.6645300923999001,-0.0,-1.4120119870140682,1.0,-1.0856155831182885,0.0
2019-02-05,-0.0,-0.654124397139531,-0.0,-1.4062032263429236,1.0,-1.0972892067187758,0.0
2019-02-06,-0.0,-0.6414521561941199,-0.0,-1.4116521811452571,1.0,-1.1053769701002205,0.0
2019-02-07,-0.0,-0.6444287318554257,-0.0,-1.4166701326789504,1.0,-1.098157467870066,0.0
2019-02-08,-0.0,-0.6422825226126464,-0.0,-1.434079446459089,1.0,-1.0918677837522404,0.0
2019-02-11,-0.0,-0.6230556949322629,-0.0,-1.43452082288008,1.0,-1.1237247031276132,0.0
2019-02-12,-0.0,-0.6130972409152087,-0.0,-1.4625672947510093,1.0,-1.1302153432032302,0.0
2019-02-13,-0.0,-0.6219189586395129,-0.0,-1.45635103926097,1.0,-1.1207642242284275,0.0
2019-02-14,-0.0,-0.6046104589114194,-0.0,-1.5357097118463179,1.0,-1.1286232657417288,0.0
2019-02-15,-0.0,-0.643622242137157,-0.0,-1.5143600904707037,1.0,-1.1095036913754106,0.0
2019-02-19,-0.0,-0.6153911637013705,-0.0,-1.53741380778071,1.0,-1.1035583553247637,0.0
2019-02-20,-0.0,-0.6110094086593726,-0.0,-1.5382093746008771,1.0,-1.108050576865767,0.0
2019-02-21,-0.0,-0.6388136686009027,-0.0,-1.5464431549537931,1.0,-1.1130883301096068,0.0
2019-02-22,-0.0,-0.5924446521905409,-0.0,-1.5643564356435644,1.0,-1.0925933795096248,0.0
2019-02-25,-0.0,-0.5972251959063076,-0.0,-1.5899456172654478,1.0,-1.0948914486361494,0.0
2019-02-26,-0.0,-0.6014405762304922,-0.0,-1.5970673983879267,1.0,-1.088964157091408,0.0
2019-02-27,-0.0,-0.5983648660217448,-0.0,-1.6130896327369233,1.0,-1.0690009417001969,0.0
2019-02-28,-0.0,-0.5883233532934132,-0.0,-1.6014970059880238,1.0,-1.087339606501283,0.0
2019-03-01,-0.0,-0.5882730579927241,-0.0,-1.5994864112989515,1.0,-1.0921463727797989,0.0
2019-03-04,-0.0,-0.5722560713979232,-0.0,-1.5973139963957779,1.0,-1.1211705140307215,0.0
2019-03-05,-0.0,-0.5637863618785717,-0.0,-1.6129420358355175,1.0,-1.1200962488720836,0.0
2019-03-06,-0.0,-0.5598727757242327,-0.0,-1.6227112524714173,1.0,-1.1155763775466345,0.0
2019-03-07,-0.0,-0.47744699079031916,-0.0,-1.6964232169629472,1.0,-1.1097022917112873,0.0
2019-03-08,-0.0,-0.4565414703721312,-0.0,-1.7507023382460993,1.0,-1.114837705839132,0.0
2019-03-11,-0.0,-0.4548993875765529,-0.0,-1.7566491688538932,1.0,-1.162904636920385,0.0
2019-03-12,-0.0,-0.3865635359116022,-0.0,-1.7889502762430938,1.0,-1.2443756906077348,0.0
2019-03-13,-0.0,-0.4027876736729605,-0.0,-1.802280014250089,1.0,-1.2481296758104736,0.0
2019-03-14,-0.0,-0.40964176321747237,-0.0,-1.7847028010831447,1.0,-1.244772939139699,0.0
2019-03-15,-0.0,-0.41774458816731114,-0.0,-1.7790816553318218,1.0,-1.248210872560786,0.0
2019-03-18,-0.0,-0.44943214975086415,-0.0,-1.7821968846792655,1.0,-1.2573057413475783,0.0
2019-03-19,-0.0,-0.457276910583777,-0.0,-1.7762789858341606,1.0,-1.2778579806911485,0.0
2019-03-20,-0.0,-0.4536563278243152,-0.0,-1.7770432420194702,1.0,-1.2972605841068598,0.0
2019-03-21,-0.0,-0.45086757577130426,-0.0,-1.829610836768903,1.0,-1.2499433697277216,0.0
2019-03-22,-0.0,-0.44576224797007574,-0.0,-1.8698111486178268,1.0,-1.2460998084116415,0.0
2019-03-25,-0.0,-0.3558052434456929,-0.0,-1.9100221109155724,1.0,-1.246604395108524,0.0
2019-03-26,-0.0,-0.35838124122945997,-0.0,-1.9146711330406048,1.0,-1.253677968403422,0.0
2019-03-27,-0.0,-0.3629334900755075,-0.0,-1.9101143916444363,1.0,-1.248360989284261,0.0
2019-03-28,-0.0,-0.3494589720468891,-0.0,-1.888863841298467,1.0,-1.2701983769161407,0.0
2019-03-29,-0.0,-0.34812716399118665,-0.0,-1.878996357749899,1.0,-1.2694815414362157,0.0
2019-04-01,-0.0,-0.356153949549711,-0.0,-1.8607912540884448,1.0,-1.2635422733993458,0.0
2019-04-02,-0.0,-0.3731283243194922,-0.0,-1.877843829616055,1.0,-1.2187011129486434,0.0
2019-04-03,-0.0,-0.36874247759996437,-0.0,-1.8808897606205144,1.0,-1.2080863014309275,0.0
2019-04-04,-0.0,-0.36379124820659975,-0.0,-1.9191624820659972,1.0,-1.2005021520803445,0.0
2019-04-05,-0.0,-0.3559963931469793,-0.0,-1.9190712353471595,1.0,-1.2334986474301173,0.0
2019-04-08,-0.0,-0.34524663677130046,-0.0,-1.9043497757847534,1.0,-1.2347533632286996,0.0
2019-04-09,-0.0,-0.3226839944045847,-0.0,-1.9573575199675104,1.0,-1.2323902350976943,0.0
2019-04-10,-0.0,-0.2967550828059782,-0.0,-1.9385575153718413,1.0,-1.2528163008841613,0.0
2019-04-11,-0.0,-0.2890316205533597,-0.0,-1.96298957959037,1.0,-1.2395346748113545,0.0
2019-04-12,-0.0,-0.28772843608279824,-0.0,-1.9647074671096942,1.0,-1.2377531318755333,0.0
2019-04-15,-0.0,-0.2859643610574981,-0.0,-1.9653934198123795,1.0,-1.2372189056959468,0.0
2019-04-16,-0.0,-0.29426825981493127,-0.0,-1.961009792471476,1.0,-1.2366364208067557,0.0
2019-04-17,-0.0,-0.27025569586123216,-0.0,-1.9846312856693478,1.0,-1.2388891385431178,0.0
2019-04-18,-0.0,-0.25524177254972386,-0.0,-1.9619269968122837,1.0,-1.2725721725856418,0.0
2019-04-22,-0.0,-0.26820027063599455,-0.0,-1.9652232746955345,1.0,-1.2771763644564726,0.0
2019-04-23,-0.0,-0.2703934307886663,-0.0,-1.9627774769897128,1.0,-1.2786500631654936,0.0
2019-04-24,-0.0,-0.2565360212392566,-0.0,-1.9505467308644198,1.0,-1.2928047518336858,0.0
2019-04-25,-0.0,-0.2432882882882883,-0.0,-1.9507657657657658,1.0,-1.3104504504504504,0.0
2019-04-26,-0.0,-0.24897277283605004,-0.0,-1.9379148417392875,1.0,-1.3284417754097622,0.0
2019-04-29,-0.0,-0.262301013024602,-0.0,-1.9447358900144718,1.0,-1.3153491316931982,0.0
2019-04-30,-0.0,-0.2687288326936103,-0.0,-1.9454955972002708,1.0,-1.3014224429893881,0.0
2019-05-01,-0.0,-0.2690882804734797,-0.0,-1.9500316255534471,1.0,-1.298816300713834,0.0
2019-05-02,-0.0,-0.2748122866894198,-0.0,-1.9782480091012513,1.0,-1.2975654152445961,0.0
2019-05-03,-0.0,-0.2717465519595794,-0.0,-1.9810187081797077,1.0,-1.2991032818972188,0.0
2019-05-06,-0.0,-0.27213084878582167,-0.0,-1.9832338603125428,1.0,-1.3006515103193768,0.0
2019-05-07,-0.0,-0.26301132213294376,-0.0,-1.9928780131482835,1.0,-1.3094868517165812,0.0
2019-05-08,-0.0,-0.286530094271211,-0.0,-1.943301305293691,1.0,-1.3024383611312547,0.0
2019-05-09,-0.0,-0.28556010253181635,-0.0,-1.9496334937266715,1.0,-1.261815892431533,0.0
2019-05-10,-0.0,-0.2837303370786517,-0.0,-1.9530786516853933,1.0,-1.2575730337078652,0.0
2019-05-13,-0.0,-0.2848751177077261,-0.0,-1.9481189184341507,1.0,-1.2511546567418501,0.0
2019-05-14,-0.0,-0.2551418439716312,-0.0,-1.9372783687943262,1.0,-1.2402482269503545,0.0
2019-05-15,-0.0,-0.25032086744855053,-0.0,-1.948085859703474,1.0,-1.2273511838902411,0.0
2019-05-16,-0.0,-0.25484727755644093,-0.0,-1.9443116423196105,1.0,-1.2275785745905268,0.0
2019-05-17,-0.0,-0.24692999955667863,-0.0,-1.9306202065877556,1.0,-1.2556190982843463,0.0
2019-05-20,-0.0,-0.25061032447068227,-0.0,-1.9313773358782016,1.0,-1.2567357627946203,0.0
2019-05-21,-0.0,-0.22766228629191754,-0.0,-1.9258998813343293,1.0,-1.241418714015734,0.0
2019-05-22,-0.0,-0.2217051540960576,-0.0,-1.930722627096321,1.0,-1.237773290016683,0.0
2019-05-23,-0.0,-0.22294362798859396,-0.006492651897345909,-1.9286246983987716,1.0,-1.22890984865102,0.0
2019-05-24,-0.0,-0.20553463525702778,-0.008757334267448989,-1.9352832997635518,1.0,-1.2290918644364655,0.0
2019-05-28,-0.0,-0.20727861960234736,-0.007488832442848384,-1.9355347289130247,1.0,-1.229131996146098,0.0
2019-05-29,-0.0,-0.22913472070098576,-0.012968236582694413,-1.948959474260679,1.0,-1.1900985761226723,0.0
2019-05-30,-0.0,-0.22527809407024613,-0.009153017430148024,-1.949286152229132,1.0,-1.195716913374792,0.0
2019-05-31,-0.0,-0.24221755858691849,-0.003891220706540748,-1.9411507520111926,1.0,-1.1848548443511717,0.0
2019-06-03,-0.0,-0.2701755903468558,-0.05081740333881152,-1.9233630308796816,1.0,-1.0805293659718018,0.0
2019-06-04,-0.0,-0.27606378369009443,-0.03899818008492936,-1.9080942889331831,1.0,-1.1100181991507063,0.0
2019-06-05,-0.0,-0.26967206096412366,-0.06344721294631389,-1.9062419727716413,1.0,-1.0417843993492593,0.0
2019-06-06,-0.0,-0.2845946293203135,-0.03893100346909932,-1.892843376590004,1.0,-1.0664268277014004,0.0
2019-06-07,-0.0,-0.3051594947548705,-0.0414472275743952,-1.8726611004067653,1.0,-1.0624277456647397,0.0
2019-06-10,-0.0,-0.30839283423831715,-0.03629911496857497,-1.8627559964085683,1.0,-1.0681516952413528,0.0
2019-06-11,-0.0,-0.30262764366588335,-0.03170262764366588,-1.878316599017304,1.0,-1.05998718222602,0.0
2019-06-12,-0.0,-0.2895474742245805,-0.015098572106466503,-1.9101850653552481,1.0,-1.0990466330184203,0.0
2019-06-13,-0.0,-0.30728356661482636,-0.029764990495939177,-1.8893208916537068,1.0,-1.0936581994124763,0.0
2019-06-14,-0.0,-0.29019438444924406,-0.056241900647948165,-1.9030669546436285,1.0,-1.0701511879049674,0.0
2019-06-17,-0.0,-0.28714531384350817,-0.0555030094582975,-1.8802665520206363,1.0,-1.076311263972485,0.0
2019-06-18,-0.0,-0.3140280389810224,-0.06039493930586425,-1.8452299538382628,1.0,-1.0545819798256113,0.0
2019-06-19,-0.0,-0.3122834039276088,-0.060753861292944855,-1.845890557480854,1.0,-1.0595131134214693,0.0
2019-06-20,-0.0,-0.3153021860265752,-0.05160737248178311,-1.854479211315902,1.0,-1.0649378482640377,0.0
2019-06-21,-0.0,-0.3209738951519568,-0.052766942432165974,-1.8468858502293284,1.0,-1.0658836641090488,0.0
2019-06-24,-0.0,-0.31728580631307707,-0.05793429246295899,-1.8417865578698733,1.0,-1.0776036074726218,0.0
2019-06-25,-0.0,-0.28598452278589853,-0.06521926053310403,-1.8614359415305246,1.0,-1.0865864144453998,0.0
2019-06-26,-0.0,-0.29267771701982226,-0.06608851674641147,-1.834073820915926,1.0,-1.0792036910457963,0.0
2019-06-27,-0.0,-0.2954885610434039,-0.07688689330767585,-1.8378875347444943,1.0,-1.0659824673936285,0.0
2019-06-28,-0.0,-0.2838398085224601,-0.08039492242595205,-1.8439970936444843,1.0,-1.0657776638030516,0.0
2019-07-01,-0.0,-0.2744227732491144,-0.08552771968759336,-1.8501557765353593,1.0,-1.057744014339977,0.0
2019-07-02,-0.0,-0.2839959051356424,-0.07861286469885684,-1.8427742706022863,1.0,-1.060100665415458,0.0
2019-07-03,-0.0,-0.28617048454398364,-0.07604530358511453,-1.8393511027846374,1.0,-1.0562888529336625,0.0
2019-07-05,-0.0,-0.31643899740414483,-0.052129877867143286,-1.8266734754670413,1.0,-1.060300438316524,0.0
2019-07-08,-0.0,-0.3153034300791557,-0.050812835134905095,-1.826155417482339,1.0,-1.063409651885267,0.0
2019-07-09,-0.0,-0.31258244330028506,-0.04876388238798349,-1.829751925449981,1.0,-1.0640398280924217,0.0
2019-07-10,-0.0,-0.3232340425531915,-0.04829787234042554,-1.8174468085106383,1.0,-1.0663404255319149,0.0
2019-07-11,-0.0,-0.3183308494783904,-0.05680221417926336,-1.8205663189269745,1.0,-1.0623376623376624,0.0
2019-07-12,-0.0,-0.2949394335879796,-0.06820579918119277,-1.8325243742877644,1.0,-1.0249440763094584,0.0
2019-07-15,-0.0,-0.3152054678930048,-0.08661716310859843,-1.819129187410345,1.0,-0.9981436165724412,0.0
2019-07-16,-0.0,-0.30976771636946165,-0.07659879431727161,-1.817545634669702,1.0,-1.0117617301125585,0.0
2019-07-17,-0.0,-0.30924100749726224,-0.07556229466767754,-1.8123157274029147,1.0,-1.0148260466683514,0.0
2019-07-18,-0.0,-0.3124791039786025,-0.0962888665997994,-1.7766633233032432,1.0,-0.9937729856235373,0.0
2019-07-19,-0.0,-0.3170772512443013,-0.1005897360826467,-1.7769459199464637,1.0,-0.987912501568447,0.0
2019-07-22,-0.0,-0.3012562814070352,-0.08798157453936348,-1.7798157453936347,1.0,-1.0185929648241205,0.0
2019-07-23,-0.0,-0.3085836191751025,-0.0894336149920522,-1.7738224713461055,1.0,-1.0112524052539111,0.0
2019-07-24,-0.0,-0.3081458559839425,-0.09078364138161747,-1.7736890524379025,1.0,-1.0090323659780882,0.0
2019-07-25,-0.0,-0.29212591850367403,-0.09594188376753507,-1.791499665998664,1.0,-0.9954909819639278,0.0
2019-07-26,-0.0,-0.31169487244253596,-0.08566978193146417,-1.808705902163846,1.0,-1.0037467373915971,0.0
2019-07-29,-0.0,-0.28897883464035756,-0.0934733114090564,-1.800320431739607,1.0,-1.0334345223037356,0.0
2019-07-30,-0.0,-0.28941156634631593,-0.09838138593829034,-1.7919828022255944,1.0,-1.0353228797841847,0.0
2019-07-31,-0.0,-0.29450206594147904,-0.09836411164516401,-1.7869128931613119,1.0,-1.0364701914158023,0.0
2019-08-01,-0.0,-0.28471876555500253,-0.06918865107018418,-1.7767960842873736,1.0,-1.017297162767546,0.0
2019-08-02,-0.0,-0.29248331724514204,-0.037058798841650226,-1.8084945649892978,1.0,-1.05884081084484,0.0
2019-08-05,-0.0,-0.2925887045979425,-0.03770732731471762,-1.8096157883686752,1.0,-1.0590804115053538,0.0
2019-08-06,-0.0,-0.2959857933426943,-0.04299165771867515,-1.7351119187247048,1.0,-1.0557528702403567,0.0
2019-08-07,-0.0,-0.3243232089798613,-0.015557939914163089,-1.7159953780125454,1.0,-1.0708979861340375,0.0
2019-08-08,-0.0,-0.3134832386129643,-0.0025945144551519643,-1.7193806111522938,1.0,-1.0828597314883452,0.0
2019-08-09,-0.0,-0.2946629098779044,-0.0016742210788517294,-1.6958634488954225,1.0,-1.091265466127649,0.0
2019-08-12,-0.0,-0.2962795105269663,-0.0,-1.6977462815705986,1.0,-1.1261587903259034,0.0
2019-08-13,-0.0,-0.30274326485422565,-0.0,-1.6902858080124656,1.0,-1.1075162996678558,0.0
2019-08-14,-0.0,-0.30436027486910994,-0.0,-1.6847594895287956,1.0,-1.1011943717277488,0.0
2019-08-15,-0.0,-0.33311878997546157,-0.0,-1.65762902771632,1.0,-1.0319803692827547,0.0
2019-08-16,-0.0,-0.3410961654286288,-0.0,-1.6454527203372817,1.0,-1.0287090945593254,0.0
2019-08-19,-0.0,-0.31861097775644104,-0.005480876940310449,-1.6653064490318452,1.0,-1.0112417986877902,0.0
2019-08-20,-0.0,-0.31896998445409974,-0.016582293618208635,-1.6531271176306455,1.0,-0.9974887391876271,0.0
2019-08-21,-0.0,-0.3212152584215976,-0.025045791192163734,-1.6481245520426855,1.0,-0.9874571951899339,0.0
2019-08-22,-0.0,-0.3258082497212932,-0.019230769230769232,-1.654204491161013,1.0,-0.9822423952858735,0.0
2019-08-23,-0.0,-0.3268174217692491,-0.019229237996655785,-1.6542718369296918,1.0,-0.9808503861772434,0.0
2019-08-26,-0.0,-0.30237785401632555,-0.024291178674237943,-1.6575969083954416,1.0,-0.9591072203162586,0.0
2019-08-27,-0.0,-0.30171802348490817,-0.02218456931200252,-1.6565923240602096,1.0,-0.9599259200882654,0.0
2019-08-28,-0.0,-0.300101689612015,-0.025383291614518147,-1.6504224030037546,1.0,-0.9352315394242803,0.0
2019-08-29,-0.0,-0.2915266161181897,-0.03404205424841711,-1.6567654185882905,1.0,-0.9260533104041274,0.0
2019-08-30,-0.0,-0.2780569514237856,-0.03708464804643372,-1.6650305792528535,1.0,-0.91523509017958,0.0
2019-09-03,-0.0,-0.2871387395808989,-0.05425722520838201,-1.6428293214925604,1.0,-0.9107657552387629,0.0
2019-09-04,-0.0,-0.281126213592233,-0.04155339805825242,-1.6507184466019418,1.0,-0.9100582524271844,0.0
2019-09-05,-0.0,-0.29121475054229934,-0.044391075302138205,-1.6464208242950107,1.0,-0.8915013944840409,0.0
