Date,IWF,IWM,MTUM,SPY,TIF,VLUE,VXX
2018-10-17,-0.6546134080822238,-1.1766876897921046,-0.06647979444055127,-0.96916608269096,1.0,-0.8048119598224714,0.0
2018-10-18,-0.6581412778714634,-1.1840453438261196,-0.06408094435075885,-0.9700206108300543,1.0,-0.8079913809256136,0.0
2018-10-19,-0.644942672793947,-1.1706818920298936,-0.04785777282644014,-0.9733556143526899,1.0,-0.8050874994197651,0.0
2018-10-22,-0.6444372153545868,-1.1749697927316665,-0.053164792266939306,-0.9710010223998512,1.0,-0.8037457012733524,0.0
2018-10-23,-0.6476823655214096,-1.1749035287554046,-0.05964944906783207,-0.9659677344367474,1.0,-0.8009205448881863,0.0
2018-10-24,-0.6493844367015098,-1.1717073170731707,-0.05049941927990708,-0.9694773519163763,1.0,-0.8047386759581883,0.0
2018-10-25,-0.6035825194653225,-1.1103109950942887,-0.03199963994779243,-0.9906386426031775,1.0,-0.7641658040415861,0.0
2018-10-26,-0.586166941485806,-1.0982664111591425,-0.004902179241499176,-1.0083782699763804,1.0,-0.7589019118499042,0.0
2018-10-29,-0.5596664004968502,-1.1128116404933015,-0.0,-0.9973826634726288,1.0,-0.7663029012509981,0.0
2018-10-30,-0.5428799715909091,-1.1147017045454546,-0.0,-0.9996004971590908,1.0,-0.7817382812499999,0.0
2018-10-31,-0.5455904992302617,-1.087882120079173,-0.0,-0.9930943479217067,1.0,-0.7718935561908952,0.0
2018-11-01,-0.5333157756123256,-1.095118953559828,-0.0,-0.990694407865859,1.0,-0.7703450092178035,0.0
2018-11-02,-0.5347385877629397,-1.075586977393733,-0.0,-0.9902679584533473,1.0,-0.7635943091559744,0.0
2018-11-05,-0.5298917786699249,-1.0895880607435853,-0.0,-0.9912724733810439,1.0,-0.7530109966835399,0.0
2018-11-06,-0.5320624672831966,-1.090821846100157,-0.0,-0.9890943988832664,1.0,-0.7502181120223347,0.0
2018-11-07,-0.53117903930131,-1.094410480349345,-0.0,-0.9891703056768558,1.0,-0.7520524017467249,0.0
2018-11-08,-0.4966512552391652,-1.0936784340837402,-0.0,-0.9755433608434516,1.0,-0.755087931555978,0.0
2018-11-09,-0.4964790253596578,-1.0932734263619475,-0.0,-0.9755907893031494,1.0,-0.7548710416036635,0.0
2018-11-12,-0.497182976510358,-1.1009361185750195,-0.0,-0.9772904567911935,1.0,-0.7584727398803849,0.0
2018-11-13,-0.4657681246512426,-1.095892174958149,-0.0,-0.9800403485427308,1.0,-0.7506975147014636,0.0
2018-11-14,-0.46567933032839665,-1.0960721184803606,-0.0,-0.9801244902339558,1.0,-0.7508478214209059,0.0
2018-11-15,-0.464687205011585,-1.0962413112503218,-0.0,-0.9804342229468808,1.0,-0.7493778426156354,0.0
2018-11-16,-0.45934959349593496,-1.08395378690629,-0.0,-0.9790329482242192,1.0,-0.7566110397946085,0.0
2018-11-19,-0.45960978949169945,-1.0838182440527124,-0.0,-0.9788208112271093,1.0,-0.756417935991785,0.0
2018-11-20,-0.43356286661565924,-1.0757034770041658,-0.0,-0.9781093258522486,1.0,-0.7632406698971351,0.0
2018-11-21,-0.4373159444678166,-1.0657551535549012,-0.0,-0.9714345814051326,1.0,-0.7324358435002104,0.0
2018-11-23,-0.43752102253615877,-1.0630676084762867,-0.0,-0.9717036663303061,1.0,-0.7322149344096872,0.0
2018-11-26,-0.43655697053755305,-1.0675829025343588,-0.0,-0.9691926196780566,1.0,-0.729584331526079,0.0
2018-11-27,-0.4318267498848071,-1.0666862145520044,-0.0,-0.9654421312780128,1.0,-0.7248355883215348,0.0
2018-11-28,-0.43061960258237614,-1.0746206087029428,-0.0,-0.9629831474805064,1.0,-0.7239456694893939,0.0
2018-11-29,-0.34608752388497926,-1.2219322365661553,-0.0,-1.1592021251805937,1.0,-0.9332152677447919,0.0
2018-11-30,-0.34536443966524855,-1.2261910327738557,-0.0,-1.1626069474963767,1.0,-0.9411379681144514,0.0
2018-12-03,-0.3439061989068996,-1.2256738450039706,-0.0,-1.1617228009529592,1.0,-0.9400663334423319,0.0
2018-12-04,-0.3407849908993326,-1.2260699117935316,-0.0,-1.161245157978252,1.0,-0.9389088533159099,0.0
2018-12-06,-0.3240553078412827,-1.1380444084132775,-0.0,-1.151105706436067,1.0,-0.8906904472368599,0.0
2018-12-07,-0.3167735525246138,-1.1431668322644748,-0.0,-1.156489928642399,1.0,-0.8998735434920062,0.0
2018-12-10,-0.2843967207271431,-1.1427998574229192,-0.0,-1.1522455890215648,1.0,-0.8760470504366422,0.0
2018-12-11,-0.2809895252952975,-1.1445509248941388,-0.0,-1.1513706262536216,1.0,-0.880410073545799,0.0
2018-12-12,-0.280012486621477,-1.145469140206921,-0.0,-1.1514448804851944,1.0,-0.8825365679628969,0.0
2018-12-13,-0.2802584670231729,-1.143404634581105,-0.0,-1.1512923351158646,1.0,-0.8813279857397505,0.0
2018-12-14,-0.2803888343886561,-1.1469722643360387,-0.0,-1.1496477303130295,1.0,-0.8821011326139303,0.0
2018-12-17,-0.2595501131372288,-1.1453924308975554,-0.0,-1.1342118106393362,1.0,-0.8975553485070322,0.0
2018-12-18,-0.24378984392174102,-1.129566937788525,-0.0,-1.1271927896240932,1.0,-0.896065069245988,0.0
2018-12-19,-0.24164467897977132,-1.1304749340369395,-0.0,-1.1285400175901497,1.0,-0.8968777484608619,0.0
2018-12-20,-0.23990042363628422,-1.1124164737738567,-0.0,-1.1277023190811022,1.0,-0.8873214831637332,0.0
2018-12-21,-0.23258040649344996,-1.1183792488140314,-0.0,-1.1381816599207903,1.0,-0.8630804717761239,0.0
2018-12-24,-0.21219964626202492,-1.0952935593805273,-0.0,-1.130710495664553,1.0,-0.8757171821750572,0.0
2018-12-26,-0.21050835892186967,-1.1015011941316957,-0.0,-1.098984988058683,1.0,-0.8537615148413511,0.0
2018-12-27,-0.15704397394136807,-1.0495114006514656,-0.0,-1.0144951140065146,1.0,-0.8506514657980455,0.0
2018-12-28,-0.15567400415022176,-1.050412987752777,-0.0,-1.0135899418155185,1.0,-0.8491679212271637,0.0
2018-12-31,-0.15559895833333334,-1.0509847005208335,-0.0,-1.0133870442708333,1.0,-0.8490397135416667,0.0
2019-01-02,-0.15375233758842183,-1.050410602488007,-0.0,-1.0122774209285308,1.0,-0.8489308073827141,0.0
2019-01-03,-0.15399625985852508,-1.0502886413529555,-0.0,-1.0121554597934792,1.0,-0.8489308073827141,0.0
2019-01-04,-0.12642842721582878,-1.0567332929537654,-0.0,-1.0013729053099132,1.0,-0.8534221683827983,0.0
2019-01-07,-0.10483074613895801,-1.023067504048663,-0.0,-0.9934036418217008,1.0,-0.8286131848165263,0.0
2019-01-08,-0.10422434933945099,-1.0273712522743454,-0.0,-0.9931176330986474,1.0,-0.8306304880942963,0.0
2019-01-09,-0.10193446506119225,-1.0176865377023292,-0.0,-0.992735886300829,1.0,-0.8355704697986577,0.0
2019-01-10,-0.10377358490566038,-1.0133022815189074,-0.0,-0.9964474619088971,1.0,-0.8337017446909292,0.0
2019-01-11,-0.10361627124014733,-1.0022576939834433,-0.0,-1.0053075612944111,1.0,-0.8497247197686852,0.0
2019-01-14,-0.1083191312274583,-1.0005152391898855,-0.0,-1.0038444770322223,1.0,-0.8506995362847292,0.0
2019-01-15,-0.10470331414963287,-0.9948799364953363,-0.0,-1.0042071839650724,1.0,-0.8652510418733875,0.0
2019-01-16,-0.08991349892865645,-0.9948416792318069,-0.0,-0.9997619236568526,1.0,-0.8833822712483135,0.0
2019-01-17,-0.09456349206349206,-0.988015873015873,-0.0,-1.000952380952381,1.0,-0.8847222222222223,0.0
2019-01-18,-0.10031172568140037,-0.9796978658780273,-0.0,-1.0027575733354648,1.0,-0.9137159299816162,0.0
2019-01-22,-0.0,-1.033817624901693,-0.0,-1.1610165983691378,1.0,-0.9444099507429944,0.0
2019-01-23,-0.0,-1.0089256061109266,-0.0,-1.1736134174692794,1.0,-0.9689056791763533,0.0
2019-01-24,-0.0,-1.006975006227684,-0.0,-1.1766586398737857,1.0,-0.968155775139085,0.0
2019-01-25,-0.0,-0.968148526656447,-0.0,-1.2855987055016183,1.0,-1.0044711292795094,0.0
2019-01-28,-0.0,-0.9574205097604638,-0.0,-1.2998039382831814,1.0,-1.004986787145171,0.0
2019-01-29,-0.0,-0.9326369643999147,-0.0,-1.3068428906416543,1.0,-1.0240034107866127,0.0
2019-01-30,-0.0,-0.9326226012793177,-0.0,-1.3066524520255864,1.0,-1.0251172707889127,0.0
2019-01-31,-0.0,-0.9469726103491006,-0.0,-1.2712472759902578,1.0,-1.0546938426697432,0.0
2019-02-01,-0.0,-0.9422527402226296,-0.0,-1.2808461636883182,1.0,-1.0418390412419498,0.0
2019-02-04,-0.0,-0.9451885343797987,-0.0,-1.2831428083944718,1.0,-1.037152363077973,0.0
2019-02-05,-0.0,-0.9349180607715943,-0.0,-1.2774837828610448,1.0,-1.0552663024923181,0.0
2019-02-06,-0.0,-0.9228962985100115,-0.0,-1.2845920676258378,1.0,-1.0618195790462366,0.0
2019-02-07,-0.0,-0.9232411202185793,-0.0,-1.2841956967213115,1.0,-1.0616888661202186,0.0
2019-02-08,-0.0,-0.9254172015404365,-0.0,-1.2958065896448439,1.0,-1.0577663671373556,0.0
2019-02-11,-0.0,-0.9066438062580369,-0.0,-1.3009001285897985,1.0,-1.078739819974282,0.0
2019-02-12,-0.0,-0.9098688454095893,-0.0,-1.3106428725005375,1.0,-1.0796817888626102,0.0
2019-02-13,-0.0,-0.9238934250107435,-0.0,-1.30313708637731,1.0,-1.070391061452514,0.0
2019-02-14,-0.0,-0.8873482042890362,-0.0,-1.3292136766859013,1.0,-1.0896994229609853,0.0
2019-02-15,-0.0,-0.9091496789208292,-0.0,-1.3194414515364392,1.0,-1.081196397017627,0.0
2019-02-19,-0.0,-0.886828974535444,-0.0,-1.3362869924294563,1.0,-1.078329318651067,0.0
2019-02-20,-0.0,-0.8961139561905582,-0.0,-1.3340792701295348,1.0,-1.073245255411628,0.0
2019-02-21,-0.0,-0.9073619895873671,-0.0,-1.3306226066004045,1.0,-1.0647562497310787,0.0
2019-02-22,-0.0,-0.9115953240501977,-0.0,-1.3268007564036446,1.0,-1.0593518996046072,0.0
2019-02-25,-0.0,-0.9071040606948876,-0.0,-1.3378739546512632,1.0,-1.0657384257263558,0.0
2019-02-26,-0.0,-0.9084992673045427,-0.0,-1.3328592362727352,1.0,-1.0686147745883976,0.0
2019-02-27,-0.0,-0.8998491054106489,-0.0,-1.3483940504419056,1.0,-1.0630308256089676,0.0
2019-02-28,-0.0,-0.9038453238962496,-0.0,-1.3512148806698028,1.0,-1.0606792973976091,0.0
2019-03-01,-0.0,-0.9096390731329141,-0.0,-1.34223447325351,1.0,-1.0551296407959343,0.0
2019-03-04,-0.0,-0.9078751857355126,-0.0,-1.2862237316917853,1.0,-1.051241774570155,0.0
2019-03-05,-0.0,-0.8938466768655448,-0.0,-1.300994390617032,1.0,-1.054691483936767,0.0
2019-03-06,-0.0,-0.8914198291615316,-0.0,-1.306021843525562,1.0,-1.0522714716756618,0.0
2019-03-07,-0.0,-0.8610027146250424,-0.0,-1.338140481845945,1.0,-1.042458432304038,0.0
2019-03-08,-0.0,-0.8550115750664495,-0.0,-1.376832718854497,1.0,-1.055217354025551,0.0
2019-03-11,-0.0,-0.8501940491591203,-0.0,-1.366839154808107,1.0,-1.0951703320396722,0.0
2019-03-12,-0.0,-0.810341820718521,-0.0,-1.3960585978374607,1.0,-1.153514126264388,0.0
2019-03-13,-0.0,-0.8311175463998947,-0.0,-1.4013426352507568,1.0,-1.1552367162476418,0.0
2019-03-14,-0.0,-0.8283412156244526,-0.0,-1.4013399894902785,1.0,-1.1493694167104571,0.0
2019-03-15,-0.0,-0.8175035112359551,-0.0,-1.4035287921348316,1.0,-1.1679687500000002,0.0
2019-03-18,-0.0,-0.8384533428038712,-0.0,-1.415608630027524,1.0,-1.1852525969990235,0.0
2019-03-19,-0.0,-0.8408070752411004,-0.0,-1.4058486289498244,1.0,-1.197635660637305,0.0
2019-03-20,-0.0,-0.8419176617358759,-0.0,-1.4084833363036893,1.0,-1.2051327749064338,0.0
2019-03-21,-0.0,-0.8417910447761193,-0.0,-1.431677433726888,1.0,-1.181866785475607,0.0
2019-03-22,-0.0,-0.8426042415528396,-0.0,-1.461448598130841,1.0,-1.1890726096333573,0.0
2019-03-25,-0.0,-0.6956738166349896,-0.0,-1.584034754276405,1.0,-1.2455878360032582,0.0
2019-03-26,-0.0,-0.7063701813542331,-0.0,-1.5852091497311582,1.0,-1.265059691971202,0.0
2019-03-27,-0.0,-0.689506032324152,-0.0,-1.597268381516048,1.0,-1.2659230594127018,0.0
2019-03-28,-0.0,-0.6899653031409787,-0.0,-1.595781592403214,1.0,-1.2796292914536156,0.0
2019-03-29,-0.0,-0.6863962031670697,-0.0,-1.594532925660567,1.0,-1.2825719892301375,0.0
2019-04-01,-0.0,-0.6945065984748162,-0.0,-1.592264486962875,1.0,-1.2796474724873281,0.0
2019-04-02,-0.0,-0.7138429281188751,-0.0,-1.6076849446191714,1.0,-1.2365650211951318,0.0
2019-04-03,-0.0,-0.7145786811283781,-0.0,-1.6091236385179786,1.0,-1.2335596773458506,0.0
2019-04-04,-0.0,-0.7139339777494073,-0.0,-1.6117545139522163,1.0,-1.2338592011672445,0.0
2019-04-05,-0.0,-0.7017463863936894,-0.0,-1.6165245542838904,1.0,-1.2414390588664448,0.0
2019-04-08,-0.0,-0.6963269764689818,-0.0,-1.6188612261617588,1.0,-1.236265986982841,0.0
2019-04-09,-0.0,-0.6885530341080315,-0.0,-1.6455869594995662,1.0,-1.2318615588329298,0.0
2019-04-10,-0.0,-0.6785730557200783,-0.010342156818078272,-1.6479566267255912,1.0,-1.2191443801539934,0.0
2019-04-11,-0.0,-0.6564735906667275,-0.031581825639156,-1.6589345121451033,1.0,-1.2102720685412205,0.0
2019-04-12,-0.0,-0.6581426036310688,-0.03144196205123539,-1.6524548391500204,1.0,-1.2082176821222186,0.0
2019-04-15,-0.0,-0.6608347002004739,-0.029979952615272462,-1.650173136504465,1.0,-1.2151904501549116,0.0
2019-04-16,-0.0,-0.6638762511373976,-0.03967242948134668,-1.6398999090081892,1.0,-1.2061419472247499,0.0
2019-04-17,-0.0,-0.6486363429403998,-0.04448390474889587,-1.6468150981195648,1.0,-1.2131767062787417,0.0
2019-04-18,-0.0,-0.6545429715950474,-0.03860160233066278,-1.63906591405681,1.0,-1.219819737800437,0.0
2019-04-22,-0.0,-0.6569339730408956,-0.03532099611606123,-1.647338359607037,1.0,-1.2297464016449622,0.0
2019-04-23,-0.0,-0.6671538180489587,-0.04192546583850932,-1.6385184508586044,1.0,-1.219446474241871,0.0
2019-04-24,-0.0,-0.6576547825294063,-0.04508981489924318,-1.6344488009482994,1.0,-1.2219841342208442,0.0
2019-04-25,-0.0,-0.6506370735717222,-0.05215326300406448,-1.6395396629675298,1.0,-1.224505640042015,0.0
2019-04-26,-0.0,-0.643991033441603,-0.04922457568964728,-1.6462784207877763,1.0,-1.2352349146804518,0.0
2019-04-29,-0.0,-0.650928260371304,-0.04859041943616777,-1.6528993811597525,1.0,-1.231629612651845,0.0
2019-04-30,-0.0,-0.6436918564685395,-0.052105769671417446,-1.653361440813895,1.0,-1.2335365015352184,0.0
2019-05-01,-0.0,-0.6433088909257562,-0.060724106324472955,-1.6468377635197067,1.0,-1.2320806599450047,0.0
2019-05-02,-0.0,-0.6405935152958417,-0.058206631251144905,-1.6450357208279904,1.0,-1.2357574647371314,0.0
2019-05-03,-0.0,-0.6507609094242759,-0.057893289328932895,-1.6412724605793914,1.0,-1.233819215254859,0.0
2019-05-06,-0.0,-0.62483427056188,-0.06624605678233438,-1.643670278425456,1.0,-1.2370959630594798,0.0
2019-05-07,-0.0,-0.6131346578366446,-0.06213208241353937,-1.6665746872700515,1.0,-1.2570824135393674,0.0
2019-05-08,-0.0,-0.5988040352398777,-0.08184598530150182,-1.6339526178846944,1.0,-1.2501483544072671,0.0
2019-05-09,-0.0,-0.4305583964000818,-0.0,-1.1067021204063543,1.0,-0.8717188245721689,0.0
2019-05-10,-0.0,-0.42948674255333646,-0.0,-1.10864971712903,1.0,-0.8699815963465339,0.0
2019-05-13,-0.0,-0.4252978918423465,-0.0,-1.0981770037682046,1.0,-0.8713039345486642,0.0
2019-05-14,-0.0,-0.40820219360991894,-0.0,-1.109373935554193,1.0,-0.8886163907623135,0.0
2019-05-15,-0.0,-0.4111270198404582,-0.0,-1.1215313288334356,1.0,-0.8763209927047113,0.0
2019-05-16,-0.0,-0.4149592609006921,-0.0,-1.1180922510483073,1.0,-0.8760440459550677,0.0
2019-05-17,-0.0,-0.41009452957035114,-0.00563082278265024,-1.1129235914411495,1.0,-0.8839367982800395,0.0
2019-05-20,-0.0,-0.4195945483186083,-0.0,-1.1185535237312512,1.0,-0.8862406684473665,0.0
2019-05-21,-0.0,-0.42015397775876817,-0.0,-1.1156201881950385,1.0,-0.8857142857142858,0.0
2019-05-22,-0.0,-0.4184141995614035,-0.0015076754385964914,-1.1169133771929827,1.0,-0.8896998355263158,0.0
2019-05-23,-0.0,-0.4064447640572564,-0.013389493870282859,-1.131018423395658,1.0,-0.8735360591740291,0.0
2019-05-24,-0.0,-0.402499144128723,-0.009722697706264978,-1.1374186922286886,1.0,-0.8738445737761039,0.0
2019-05-28,-0.0,-0.38242761081377796,-0.01735968162481131,-1.1485865239467543,1.0,-0.8823589954713873,0.0
2019-05-29,-0.0,-0.3747260273972603,-0.013801369863013698,-1.1495890410958904,1.0,-0.886541095890411,0.0
2019-05-30,-0.0,-0.37249264051482167,-0.010508660231395905,-1.1497227356746764,1.0,-0.8902923255973163,0.0
2019-05-31,-0.0,-0.3782182963571624,-0.006505067104902766,-1.1480416324294713,1.0,-0.8909545330046563,0.0
2019-06-03,-0.0,-0.3806425237624774,-0.026811569515892753,-1.1437672469594249,1.0,-0.8555854597485776,0.0
2019-06-04,-0.0,-0.37011173184357543,-0.0191783621746832,-1.1436503610846165,1.0,-0.8735181904891675,0.0
2019-06-05,-0.0,-0.3653839668139355,-0.03504097669555833,-1.1424572527064853,1.0,-0.8296853394489225,0.0
2019-06-06,-0.0,-0.37673979712196276,-0.0281063593165504,-1.1305226974016782,1.0,-0.8346982104943889,0.0
2019-06-07,-0.0,-0.4004722550177096,-0.028638893573958508,-1.1149603643110138,1.0,-0.829144881092933,0.0
2019-06-10,-0.0,-0.4018745153568659,-0.011800006742860997,-1.1184383533933449,1.0,-0.8393176224672129,0.0
2019-06-11,-0.0,-0.402605752961083,-0.033908629441624365,-1.1056175972927242,1.0,-0.8419627749576989,0.0
2019-06-12,-0.0,-0.4026870621679245,-0.03390977698060848,-1.1052489085925075,1.0,-0.8423635317608041,0.0
2019-06-13,-0.0,-0.41445072998882154,-0.044544561498594225,-1.0934250194776602,1.0,-0.8349988144033061,0.0
2019-06-14,-0.0,-0.40405647919276744,-0.06118579216469712,-1.1009040734094064,1.0,-0.8199302475197238,0.0
2019-06-17,-0.0,-0.39930931744312026,-0.06189057421451788,-1.1048889490790899,1.0,-0.8196099674972914,0.0
2019-06-18,-0.0,-0.40761679079214624,-0.06249153689911984,-1.1000338524035207,1.0,-0.8150981719702098,0.0
2019-06-19,-0.0,-0.3910180651696775,-0.08022961337160223,-1.0954921492486915,1.0,-0.8098936349822724,0.0
2019-06-20,-0.0,-0.3969140188813318,-0.0824958549047474,-1.0935607214157614,1.0,-0.8107467938957128,0.0
2019-06-21,-0.0,-0.3935163113805081,-0.08792481100592522,-1.1125110672205953,1.0,-0.811312402097664,0.0
2019-06-24,-0.0,-0.38678729941959716,-0.10129737111642198,-1.092045066575623,1.0,-0.8340047797883237,0.0
2019-06-25,-0.0,-0.3973973632078694,-0.09884554955939615,-1.0871302684609605,1.0,-0.8321265113737278,0.0
2019-06-26,-0.0,-0.3965004613649568,-0.09302484535730154,-1.0763815317316565,1.0,-0.8516113598304912,0.0
2019-06-27,-0.0,-0.3881358252892449,-0.09902786335318682,-1.0747244471828576,1.0,-0.8611282261929212,0.0
2019-06-28,-0.0,-0.36722332489220455,-0.10570802819793307,-1.0871945794264595,1.0,-0.8619191020464034,0.0
2019-07-01,-0.0,-0.3693123503250086,-0.10413958262059528,-1.087649674991447,1.0,-0.8600410537119397,0.0
2019-07-02,-0.0,-0.3714851891079299,-0.10017424578906009,-1.0838771396357922,1.0,-0.8610475246848202,0.0
2019-07-03,-0.0,-0.38503149821966587,-0.08877704738427829,-1.0810736784442618,1.0,-0.8688715420432758,0.0
2019-07-05,-0.0,-0.36647960580344924,-0.09810429783739393,-1.0841773884478512,1.0,-0.8730837667670408,0.0
2019-07-08,-0.0,-0.3724751797329681,-0.09168093118794933,-1.0827456350564875,1.0,-0.8765491270112974,0.0
2019-07-09,-0.0,-0.36899145299145303,-0.0913846153846154,-1.0824957264957267,1.0,-0.8759316239316239,0.0
2019-07-10,-0.0,-0.36509456547761554,-0.08912753514142072,-1.086630869728787,1.0,-0.8792366359998631,0.0
2019-07-11,-0.0,-0.36621741807484437,-0.08945063966614217,-1.0856536909078471,1.0,-0.8793528083738115,0.0
2019-07-12,-0.0,-0.35886544258701014,-0.08940805700191834,-1.0878322828172102,1.0,-0.8894902713072074,0.0
2019-07-15,-0.0,-0.3644955824943497,-0.09715088007670707,-1.0858160399972603,1.0,-0.8769947263886035,0.0
2019-07-16,-0.0,-0.3694937315886826,-0.10526135507296021,-1.0826882236075908,1.0,-0.8679523189696514,0.0
2019-07-17,-0.0,-0.3738352973417375,-0.10287064949301178,-1.0814606741573032,1.0,-0.8674294327212935,0.0
2019-07-18,-0.0,-0.37426460528116023,-0.10709399370638938,-1.0765494595703926,1.0,-0.8625666985907785,0.0
2019-07-19,-0.0,-0.376111947447653,-0.10797865060900506,-1.0776652524976051,1.0,-0.8596551252223895,0.0
2019-07-22,-0.0,-0.3605542251111871,-0.09982894286691756,-1.0815942524803284,1.0,-0.8791652411905576,0.0
2019-07-23,-0.0,-0.3654879676856194,-0.09755930578851882,-1.08058056344778,1.0,-0.8794714681819737,0.0
2019-07-24,-0.0,-0.3659737417943107,-0.10130607221006564,-1.0772702407002188,1.0,-0.8744529540481399,0.0
2019-07-25,-0.0,-0.36593955142231943,-0.10069064551422319,-1.0779198577680524,1.0,-0.8744871444201312,0.0
2019-07-26,-0.0,-0.35743822835856603,-0.10112436348723558,-1.0823280133966713,1.0,-0.876661768223916,0.0
2019-07-29,-0.0,-0.34772509905724824,-0.10541057521519331,-1.0752493510042356,1.0,-0.8873479983604318,0.0
2019-07-30,-0.0,-0.346760726578741,-0.10793034113757964,-1.068738711106567,1.0,-0.8845039702825205,0.0
2019-07-31,-0.0,-0.37233897379912667,-0.10569050218340612,-1.0599072052401748,1.0,-0.8736353711790392,0.0
2019-08-01,-0.0,-0.37736104071633725,-0.08112856901503633,-1.0615306639635074,1.0,-0.8589288731204595,0.0
2019-08-02,-0.0,-0.3753256860555612,-0.07579602747605996,-1.0662876865292863,1.0,-0.866341826548912,0.0
2019-08-05,-0.0,-0.37349153229895554,-0.07264307203461448,-1.0693303586519285,1.0,-0.8648548152655242,0.0
2019-08-06,-0.0,-0.37540700378762704,-0.06495448202538374,-1.0311648614525881,1.0,-0.850986776530002,0.0
2019-08-07,-0.0,-0.38652258941297357,-0.05366435745301468,-1.0208492160827338,1.0,-0.8536577281315256,0.0
2019-08-08,-0.0,-0.39178363347457623,-0.060215836864406784,-1.014201536016949,1.0,-0.8441803495762712,0.0
2019-08-09,-0.0,-0.3849350306708001,-0.05454785304399446,-1.0067607677593826,1.0,-0.8516918409075918,0.0
2019-08-12,-0.0,-0.38217756547521003,-0.05501564816339977,-1.0107725251194202,1.0,-0.8463844506671059,0.0
2019-08-13,-0.0,-0.3602173555079862,-0.05252758109665734,-1.0181788243042977,1.0,-0.8623415116087603,0.0
2019-08-14,-0.0,-0.3677840461821044,-0.050347677774862244,-1.007543951718709,1.0,-0.8543033324586724,0.0
2019-08-15,-0.0,-0.3702222365577525,-0.07486372286552916,-0.9709382962939072,1.0,-0.8095023062284297,0.0
2019-08-16,-0.0,-0.3841258560537537,-0.0679674376534436,-0.9589417237369169,1.0,-0.8193565060085282,0.0
2019-08-19,-0.0,-0.36556543019062343,-0.07554095826893355,-0.9686695002575991,1.0,-0.810246007212777,0.0
2019-08-20,-0.0,-0.368928605869684,-0.07274422192934521,-0.9686907325854255,1.0,-0.8041402809476358,0.0
2019-08-21,-0.0,-0.3760670046851935,-0.060361979333803994,-0.9744881586547718,1.0,-0.7981195045247416,0.0
2019-08-22,-0.0,-0.380380476556495,-0.0441967717140661,-0.96192031770433,1.0,-0.8161670509864207,0.0
2019-08-23,-0.0,-0.3770192307692308,-0.04378205128205128,-0.9620833333333333,1.0,-0.8222115384615384,0.0
2019-08-26,-0.0,-0.37117375378244943,-0.04038859691033604,-0.9567128523650263,1.0,-0.8169772256728778,0.0
2019-08-27,-0.0,-0.37022645475682386,-0.04290218810714399,-0.9568748606554764,1.0,-0.8150460235054304,0.0
2019-08-28,-0.0,-0.36212381497741297,-0.0500413564929694,-0.9628427817013424,1.0,-0.8062925494687281,0.0
2019-08-29,-0.0,-0.3652767151236929,-0.04612981382300434,-0.9632109155827595,1.0,-0.8133766896199948,0.0
2019-08-30,-0.0,-0.34889700047611494,-0.0493572448817648,-0.9736549754007301,1.0,-0.8021901285510237,0.0
2019-09-03,-0.0,-0.35000634356762245,-0.04719614311088557,-0.9786856127886323,1.0,-0.7959274295863994,0.0
