Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WTM
2018-12-11,-0.00021568204545008925,-0.34334620889786477,-0.0,-0.35573812278190625,-0.2614458540028627,0.0,1.0
2018-12-12,-0.0,-0.3439572948149311,-0.0,-0.3553204851434627,-0.2632570553832869,0.0,1.0
2018-12-13,-0.0,-0.3409973712088516,-0.0,-0.3589280809824617,-0.26185898693451565,0.0,1.0
2018-12-14,-0.0,-0.35057855793450887,-0.0,-0.3545340050377834,-0.2627912468513854,0.0,1.0
2018-12-17,-0.0,-0.3484887119235824,-0.0,-0.34644881627209073,-0.26650059823862854,0.0,1.0
2018-12-18,-0.0,-0.3460816150866623,-0.0,-0.3446926718572714,-0.26546422003990766,0.0,1.0
2018-12-19,-0.0,-0.3485791716580585,-0.0,-0.34799002376229843,-0.26727676204316486,0.0,1.0
2018-12-20,-0.0,-0.3474157215179938,-0.0,-0.34804364035948354,-0.26680664024174877,0.0,1.0
2018-12-21,-0.0,-0.347015948900819,-0.0,-0.3477213056937968,-0.2645871703436655,0.0,1.0
2018-12-24,-0.0,-0.3313004169751763,-0.0,-0.3410233428159464,-0.2761778574490472,0.0,1.0
2018-12-26,-0.0,-0.3320720301160399,-0.0,-0.33577832110839445,-0.2726161369193154,0.0,1.0
2018-12-27,-0.0,-0.31532111481369285,-0.0,-0.3035822478036959,-0.2744622841563163,0.0,1.0
2018-12-28,-0.0,-0.31470030349013656,-0.0,-0.3054248861911988,-0.27668816388467377,0.0,1.0
2018-12-31,-0.0,-0.3137106106884711,-0.0,-0.3060651476921326,-0.2773804329267136,0.0,1.0
2019-01-02,-0.0,-0.3133425608160634,-0.0,-0.3052463927494738,-0.277450181073548,0.0,1.0
2019-01-03,-0.0,-0.31310776229741255,-0.0,-0.3111363851767605,-0.2713107762297413,0.0,1.0
2019-01-04,-0.0,-0.3137362222557753,-0.0,-0.30195908198701493,-0.27168579193718856,0.0,1.0
2019-01-07,-0.0,-0.30001489092398176,-0.0,-0.2989166852803216,-0.2624339215248306,0.0,1.0
2019-01-08,-0.0,-0.29484796669392616,-0.0,-0.30237528808267045,-0.2613746189874359,0.0,1.0
2019-01-09,-0.0,-0.30529426065490994,-0.0,-0.30570568324201,-0.2591214257662745,0.0,1.0
2019-01-10,-0.0,-0.30423404056453873,-0.0,-0.3065333208711094,-0.258547527806337,0.0,1.0
2019-01-11,-0.0,-0.2960363799685605,-0.0,-0.30917359083763757,-0.2661875888913841,0.0,1.0
2019-01-14,-0.0,-0.29571605262171585,-0.0,-0.30877778194220606,-0.2694988943442899,0.0,1.0
2019-01-15,-0.0,-0.2913201028895439,-0.0,-0.3102269953624603,-0.2759993240832879,0.0,1.0
2019-01-16,-0.0,-0.2894016132057775,-0.0,-0.3048771337460139,-0.281541924592009,0.0,1.0
2019-01-17,-0.0,-0.2887150921810236,-0.0,-0.30510699750557957,-0.28168195202460655,0.0,1.0
2019-01-18,-0.0,-0.286191662890802,-0.0,-0.30850702310829176,-0.2932336505059659,0.0,1.0
2019-01-22,-0.0,-0.26806869317660026,-0.0,-0.29865001377536965,-0.2699972449260722,0.0,1.0
2019-01-23,-0.0,-0.2561152932948041,-0.0,-0.3011724429883492,-0.28328210413944155,0.0,1.0
2019-01-24,-0.0,-0.2551125686281735,-0.0,-0.30400899075131727,-0.2832455138361767,0.0,1.0
2019-01-25,-0.0,-0.2430029634507738,-0.0,-0.31476603373211864,-0.27153989682801005,0.0,1.0
2019-01-28,-0.0,-0.24393754440942303,-0.0,-0.3079964290269099,-0.27000929181773464,0.0,1.0
2019-01-29,-0.0,-0.24619999999999997,-0.0,-0.30121818181818183,-0.2707636363636363,0.0,1.0
2019-01-30,-0.0,-0.2463562679460619,-0.0,-0.2993312252389779,-0.27165340021080947,0.0,1.0
2019-01-31,-0.0,-0.24803542585434024,-0.0,-0.2826083011197619,-0.28420536832362386,0.0,1.0
2019-02-01,-0.0,-0.24750640431678203,-0.0,-0.2894206137243146,-0.2799004378554169,0.0,1.0
2019-02-04,-0.0,-0.2417805488092217,-0.0,-0.2892123101460833,-0.28145503316779646,0.0,1.0
2019-02-05,-0.0,-0.2406677277002098,-0.0,-0.2901504738479346,-0.2777617015119728,0.0,1.0
2019-02-06,-0.0,-0.2420835370159144,-0.0,-0.2847210906523274,-0.28370720402657834,0.0,1.0
2019-02-07,-0.0,-0.24029464463468048,-0.0,-0.2858849293251045,-0.28367690442147936,0.0,1.0
2019-02-08,-0.0,-0.24579100145137878,-0.0,-0.29954644412191583,-0.26888606676342525,0.0,1.0
2019-02-11,-0.0,-0.24084911489949473,-0.0,-0.30389662316891425,-0.2727090981789102,0.0,1.0
2019-02-12,-0.0,-0.2565072749872048,-0.0,-0.29876800467938874,-0.2725926738319807,0.0,1.0
2019-02-13,-0.0,-0.2673030153418546,-0.0,-0.29632270923619874,-0.2649807083950482,0.0,1.0
2019-02-14,-0.0,-0.25526871841984383,-0.0,-0.31851171336701883,-0.263610473128158,0.0,1.0
2019-02-15,-0.0,-0.26204968829879177,-0.0,-0.3157101086816602,-0.26116699461189063,0.0,1.0
2019-02-19,-0.0,-0.2599794728932224,-0.0,-0.31406473369744514,-0.25873318426743885,0.0,1.0
2019-02-20,-0.0,-0.2645403721015489,-0.0,-0.31240032994226014,-0.2560718540922005,0.0,1.0
2019-02-21,-0.0,-0.25008235423300756,-0.0,-0.3131656967168112,-0.2668460158852165,0.0,1.0
2019-02-22,-0.0,-0.24398003400800833,-0.0,-0.32172307242243064,-0.2627027224690545,0.0,1.0
2019-02-25,-0.0,-0.24439840111481903,-0.0,-0.32538780299974335,-0.26379771902159965,0.0,1.0
2019-02-26,-0.0,-0.24525154004106775,-0.0,-0.3228402757406864,-0.2652904077442065,0.0,1.0
2019-02-27,-0.0,-0.24413679288530304,-0.0,-0.3245438709085908,-0.2650041257907766,0.0,1.0
2019-02-28,-0.0,-0.25109673173941655,-0.0,-0.32945821452072827,-0.2473312861007531,0.0,1.0
2019-03-01,-0.0,-0.2516771775888858,-0.0,-0.3344301252170734,-0.24187917009414128,0.0,1.0
2019-03-04,-0.0,-0.24751027866605754,-0.0,-0.3331018730013705,-0.24670625856555503,0.0,1.0
2019-03-05,-0.0,-0.2412354534143307,-0.0,-0.34434238454219424,-0.24418136573226965,0.0,1.0
2019-03-06,-0.0,-0.23864739609093075,-0.0,-0.3524940008426297,-0.24066238024582806,0.0,1.0
2019-03-07,-0.0,-0.22295381801554642,-0.0,-0.36898033836305444,-0.23705532693187018,0.0,1.0
2019-03-08,-0.0,-0.2194162202106041,-0.0,-0.38902641788287456,-0.23896175872898576,0.0,1.0
2019-03-11,-0.0,-0.2166311380380717,-0.0,-0.4010995175586222,-0.25219716518942364,0.0,1.0
2019-03-12,-0.0,-0.20235726887128863,-0.0,-0.4106077099207988,-0.26382267932885406,0.0,1.0
2019-03-13,-0.0,-0.20853205647821743,-0.0,-0.41284144249439175,-0.2637660942183347,0.0,1.0
2019-03-14,-0.0,-0.20659895607605194,-0.0,-0.41583598711111946,-0.26188546985999356,0.0,1.0
2019-03-15,-0.0,-0.2008505812305075,-0.0,-0.42205840657782817,-0.26729042623570554,0.0,1.0
2019-03-18,-0.0,-0.20749833476068133,-0.0,-0.42447426015795986,-0.2711580550004758,0.0,1.0
2019-03-19,-0.0,-0.2099192177682715,-0.0,-0.4197620457193056,-0.2800641674464794,0.0,1.0
2019-03-20,-0.0,-0.2118997512913717,-0.0,-0.41865314712071927,-0.2825712645877176,0.0,1.0
2019-03-21,-0.0,-0.21424871957184782,-0.0,-0.41384205175423444,-0.2901536513782586,0.0,1.0
2019-03-22,-0.0,-0.21251637260189538,-0.0,-0.4265159103166654,-0.2871561753601973,0.0,1.0
2019-03-25,-0.0,-0.151630008231398,-0.0,-0.46704569383028005,-0.2956220448324049,0.0,1.0
2019-03-26,-0.0,-0.12893799002138273,-0.0,-0.4200997861724875,-0.2328581610833927,0.0,1.0
2019-03-27,-0.0,-0.1236173206747297,-0.0,-0.42400384745551384,-0.23360823640476658,0.0,1.0
2019-03-28,-0.0,-0.1223682099370688,-0.0,-0.42117554775105626,-0.23919205604977448,0.0,1.0
2019-03-29,-0.0,-0.11994296916770628,-0.0,-0.4216360720014258,-0.2406166458741757,0.0,1.0
2019-04-01,-0.0,-0.12279356702207324,-0.0,-0.421067646114895,-0.239114930642228,0.0,1.0
2019-04-02,-0.0,-0.12831189167067028,-0.0,-0.4282816420221,-0.22279755867542125,0.0,1.0
2019-04-03,-0.0,-0.1279711073156846,-0.0,-0.42897808141189864,-0.2221391972672929,0.0,1.0
2019-04-04,-0.0,-0.12738887504893412,-0.0,-0.4311541335990604,-0.22087974661019966,0.0,1.0
2019-04-05,-0.0,-0.12341518215374737,-0.0,-0.4392196722480786,-0.22056384742951907,0.0,1.0
2019-04-08,-0.0,-0.12121050098914614,-0.0,-0.4415156213798143,-0.21951915022545404,0.0,1.0
2019-04-09,-0.0,-0.11569996963255388,-0.0,-0.4540111823654454,-0.21662706989871564,0.0,1.0
2019-04-10,-0.0,-0.11884125310506281,-0.0,-0.45225798380899623,-0.21598727594402845,0.0,1.0
2019-04-11,-0.0,-0.11043943269007207,-0.0,-0.4669397099064618,-0.21111369448965359,0.0,1.0
2019-04-12,-0.0,-0.11036986693375306,-0.0,-0.46659035627414513,-0.2115467162684218,0.0,1.0
2019-04-15,-0.0,-0.1112582307472087,-0.0,-0.4640352132837103,-0.2139994274262811,0.0,1.0
2019-04-16,-0.0,-0.11077313961602463,-0.0,-0.46399112526615255,-0.21451448406663207,0.0,1.0
2019-04-17,-0.0,-0.10689673689297798,-0.0,-0.46965113573308037,-0.21341758104068592,0.0,1.0
2019-04-18,-0.0,-0.10580039755735034,-0.0,-0.46655683100231016,-0.21842373882989202,0.0,1.0
2019-04-22,-0.0,-0.10556711385321761,-0.0,-0.46712461439127634,-0.22083721931271974,0.0,1.0
2019-04-23,-0.0,-0.10428996735894401,-0.0,-0.46558341403924103,-0.2235912335449622,0.0,1.0
2019-04-24,-0.0,-0.10588425476883286,-0.0,-0.4715306965549448,-0.2187735747386572,0.0,1.0
2019-04-25,-0.0,-0.10979863358504134,-0.0,-0.4749910104279036,-0.21314275440489033,0.0,1.0
2019-04-26,-0.0,-0.10742254307163303,-0.0,-0.476065314058365,-0.21678938556537705,0.0,1.0
2019-04-29,-0.0,-0.11995951343828509,-0.0,-0.4830010663871166,-0.20447521101812854,0.0,1.0
2019-04-30,-0.0,-0.12268664800938883,-0.0,-0.48697300713189495,-0.1958833619210978,0.0,1.0
2019-05-01,-0.0,-0.12053200332502077,-0.0,-0.4897538761791174,-0.19680870288047997,0.0,1.0
2019-05-02,-0.0,-0.13111268603827075,-0.0,-0.4862345308837159,-0.19987642879209147,0.0,1.0
2019-05-03,-0.0,-0.136267848708353,-0.0,-0.4822148748319588,-0.19819787087163465,0.0,1.0
2019-05-06,-0.0,-0.14482305488127611,-0.0,-0.48117391542406596,-0.1991020423062182,0.0,1.0
2019-05-07,-0.0,-0.13965510942238135,-0.0,-0.4862811004347667,-0.2008147309195864,0.0,1.0
2019-05-08,-0.0,-0.14249271137026243,-0.0,-0.47243075801749274,-0.20723396501457728,0.0,1.0
2019-05-09,-0.0,-0.13760571944500746,-0.0,-0.5015938530707007,-0.20340513349671094,0.0,1.0
2019-05-10,-0.0,-0.13730252911073204,-0.0,-0.5185233256693614,-0.19836089890973818,0.0,1.0
2019-05-13,-0.0,-0.13784651948678908,-0.0,-0.5156804129453924,-0.2032419184135767,0.0,1.0
2019-05-14,-0.0,-0.13153541624073006,-0.0,-0.5167741575748565,-0.2103228444510529,0.0,1.0
2019-05-15,-0.0,-0.1316709435084979,-0.0,-0.5253077466622038,-0.20249916322659822,0.0,1.0
2019-05-16,-0.0,-0.13120422351935163,-0.0,-0.5253745770903818,-0.2023645759750158,0.0,1.0
2019-05-17,-0.0,-0.1280377699194944,-0.0,-0.5535512752990746,-0.19938304115566924,0.0,1.0
2019-05-20,-0.0,-0.12628095444032866,-0.0,-0.5541996502641822,-0.19981949119079404,0.0,1.0
2019-05-21,-0.0,-0.1270200022601424,-0.0,-0.5559950276867444,-0.20041812634195957,0.0,1.0
2019-05-22,-0.0,-0.12472956448123414,-0.0,-0.5581412849214562,-0.19840090301947136,0.0,1.0
2019-05-23,-0.0,-0.12388779972854774,-0.0,-0.5825667320162872,-0.17863067410646963,0.0,1.0
2019-05-24,-0.0,-0.11801884840390511,-0.0,-0.5848084121818626,-0.1782509734579861,0.0,1.0
2019-05-28,-0.0,-0.1148873083491283,-0.0,-0.5809484489650385,-0.18077579897535986,0.0,1.0
2019-05-29,-0.0,-0.12103379125513053,-0.0,-0.5866146897314317,-0.16651985681353898,0.0,1.0
2019-05-30,-0.0,-0.12031920274244608,-0.0,-0.58586066725362,-0.16709439334619636,0.0,1.0
2019-05-31,-0.0,-0.12367789363138547,-0.0,-0.5797577075988297,-0.1718925812017103,0.0,1.0
2019-06-03,-0.0,-0.13183297788752946,-0.007932053728439406,-0.591555356007034,-0.1394657088337636,0.0,1.0
2019-06-04,-0.0,-0.12432664970821487,-0.0030487804878048777,-0.5915756396827772,-0.15148511147688165,0.0,1.0
2019-06-05,-0.0,-0.11400374025589274,-0.019090117947673447,-0.5920528820338103,-0.1264465717407003,0.0,1.0
2019-06-06,-0.0,-0.1196026196026196,-0.02701002701002701,-0.5858400858400858,-0.11754911754911754,0.0,1.0
2019-06-07,-0.0,-0.12824334768687204,-0.022542416547053846,-0.5756873136800265,-0.11374259320599167,0.0,1.0
2019-06-10,-0.0,-0.13279777480923013,-0.03723900671583069,-0.5488498911193661,-0.11103994729811334,0.0,1.0
2019-06-11,-0.0,-0.1327324791659018,-0.036289878483057376,-0.5533793457909615,-0.11320165938544,0.0,1.0
2019-06-12,-0.0,-0.13513314832852444,-0.03943910462573282,-0.5537463473802217,-0.1094958925256832,0.0,1.0
2019-06-13,-0.0,-0.13991572671904612,-0.04565109389662723,-0.555890849540913,-0.09857029826853368,0.0,1.0
2019-06-14,-0.0,-0.13521567184769615,-0.04892853858180815,-0.5602317667617034,-0.09502437229835373,0.0,1.0
2019-06-17,-0.0,-0.12867714738043518,-0.04891204300283494,-0.5676521483008726,-0.09565185376090718,0.0,1.0
2019-06-18,-0.0,-0.12240005900575304,-0.05198038058710724,-0.5674325121699365,-0.10209839209322909,0.0,1.0
2019-06-19,-0.0,-0.123291456360756,-0.05275761706517334,-0.5667575433813506,-0.09928895111078363,0.0,1.0
2019-06-20,-0.0,-0.12522816527462802,-0.05145933587772185,-0.5670298873462765,-0.1000424064752844,0.0,1.0
2019-06-21,-0.0,-0.12672602916505354,-0.05156425713917003,-0.5640359124679682,-0.10122965175229984,0.0,1.0
2019-06-24,-0.0,-0.121824693546005,-0.052614089499335395,-0.5628230689706099,-0.10884655146950227,0.0,1.0
2019-06-25,-0.0,-0.1093963700883451,-0.05559457361475622,-0.5710642072967878,-0.11216870587365542,0.0,1.0
2019-06-26,-0.0,-0.10913263984007701,-0.04997593751156851,-0.5573242512864176,-0.1345278199385481,0.0,1.0
2019-06-27,-0.0,-0.11154823983521073,-0.0594577541893221,-0.5641806001447474,-0.12056711266168094,0.0,1.0
2019-06-28,-0.0,-0.08646245978165858,-0.06403317896929459,-0.585523256895237,-0.12378880023805537,0.0,1.0
2019-07-01,-0.0,-0.08626685262668528,-0.06408182240818225,-0.5859786145978615,-0.12327289632728965,0.0,1.0
2019-07-02,-0.0,-0.08165058709146661,-0.06663675117792237,-0.5984593523296686,-0.12297135591952733,0.0,1.0
2019-07-03,-0.0,-0.0692312029015466,-0.0764850694379193,-0.611222821490989,-0.1222821490989044,0.0,1.0
2019-07-05,-0.0,-0.06909193457416807,-0.07302124459484866,-0.6109607068997931,-0.1269599548787366,0.0,1.0
2019-07-08,-0.0,-0.07297937989163154,-0.0688591210114389,-0.6104003612281759,-0.12913907284768214,0.0,1.0
2019-07-09,-0.0,-0.07565243626489666,-0.06695957157942374,-0.6147043294614573,-0.12833760748227485,0.0,1.0
2019-07-10,-0.0,-0.06989115466601271,-0.06545811246722379,-0.6219275244760522,-0.1291052800362189,0.0,1.0
2019-07-11,-0.0,-0.06907484996036689,-0.0681123315592798,-0.6222398369380591,-0.1278639640659797,0.0,1.0
2019-07-12,-0.0,-0.07305979163521063,-0.06817152347878605,-0.6229616487996376,-0.1231503850218934,0.0,1.0
2019-07-15,-0.0,-0.07684468767692017,-0.07256086053972446,-0.6211360634081902,-0.11660690696357802,0.0,1.0
2019-07-16,-0.0,-0.07834440585837234,-0.0769477578136796,-0.6189981881322664,-0.113071870753435,0.0,1.0
2019-07-17,-0.0,-0.07542647946859904,-0.07818161231884059,-0.6193010265700484,-0.11416817632850243,0.0,1.0
2019-07-18,-0.0,-0.07550862928876594,-0.07594150527920501,-0.6227579846799541,-0.10788022509551504,0.0,1.0
2019-07-19,-0.0,-0.07464542012770525,-0.07639712945697011,-0.6222335235727335,-0.11026350982275716,0.0,1.0
2019-07-22,-0.0,-0.07970932640536166,-0.07905041605482134,-0.6220866749501112,-0.10175458413343877,0.0,1.0
2019-07-23,-0.0,-0.08383729912017936,-0.07718683471806176,-0.6212061267167807,-0.10177282917914807,0.0,1.0
2019-07-24,-0.0,-0.0842509458467446,-0.07990287424473431,-0.6193460952058275,-0.09878216349502136,0.0,1.0
2019-07-25,-0.0,-0.08940085215489611,-0.07746691301232986,-0.6153802646959013,-0.1030692658647864,0.0,1.0
2019-07-26,-0.0,-0.07432942954287874,-0.08061956932376275,-0.6262561390253117,-0.10774461654703438,0.0,1.0
2019-07-29,-0.0,-0.06985141215168815,-0.08134523044349502,-0.6251276040682067,-0.11410639343642481,0.0,1.0
2019-07-30,-0.0,-0.07368221822655437,-0.08210466546796631,-0.6232800227122173,-0.11361786694426043,0.0,1.0
2019-07-31,-0.0,-0.0947426275490865,-0.08003563035402926,-0.6160071260708059,-0.10442726101129558,0.0,1.0
2019-08-01,-0.0,-0.10424790822700944,-0.07509559686518003,-0.6163252943626245,-0.09733843183280962,0.0,1.0
2019-08-02,-0.0,-0.100964447806354,-0.07908472012102874,-0.6170574886535551,-0.09396747352496217,0.0,1.0
2019-08-05,-0.0,-0.09909858942445501,-0.07049106132609187,-0.6172399487063438,-0.09894772572980313,0.0,1.0
2019-08-06,-0.0,-0.10064995704306899,-0.07392327518583541,-0.5912928168540584,-0.10182660341414217,0.0,1.0
2019-08-07,-0.0,-0.10722741084577672,-0.06988796301474565,-0.5854258710362955,-0.10161624070242158,0.0,1.0
2019-08-08,-0.0,-0.1098757601760997,-0.07519680632764988,-0.5838898630750289,-0.09650039174719248,0.0,1.0
2019-08-09,-0.0,-0.10245079836613442,-0.07387671741552172,-0.5756962495358336,-0.10464166357222429,0.0,1.0
2019-08-12,-0.0,-0.09865895053141172,-0.08018474208446942,-0.5840335355109157,-0.09194442898744273,0.0,1.0
2019-08-13,-0.0,-0.08539995925397736,-0.07988072527920285,-0.587835460152242,-0.09897579315837238,0.0,1.0
2019-08-14,-0.0,-0.08973932949342785,-0.08001033820705951,-0.5804349431398612,-0.09592379264510412,0.0,1.0
2019-08-15,-0.0,-0.09102138643067846,-0.08584070796460176,-0.5732485250737462,-0.093547197640118,0.0,1.0
2019-08-16,-0.0,-0.0883247607986284,-0.08734767619785042,-0.5716497981306344,-0.09623361539737847,0.0,1.0
2019-08-19,-0.0,-0.08554958007956387,-0.08693089730366878,-0.5735229114483572,-0.09575290997495212,0.0,1.0
2019-08-20,-0.0,-0.08387440910846654,-0.09031213787775673,-0.5704379494914195,-0.09474497397318227,0.0,1.0
2019-08-21,-0.0,-0.08193761170379378,-0.08389070071674681,-0.5769719750152008,-0.09975494260497852,0.0,1.0
2019-08-22,-0.0,-0.08418940314444567,-0.07918185500202511,-0.5773776648624765,-0.10024301336573511,0.0,1.0
2019-08-23,-0.0,-0.08019371708466835,-0.07982543365373992,-0.5758479725997128,-0.10556844547563805,0.0,1.0
2019-08-26,-0.0,-0.07890919107519971,-0.0799191993389037,-0.574345790101919,-0.10318611697732072,0.0,1.0
2019-08-27,-0.0,-0.07875562081306782,-0.07915940167018447,-0.5737909516380656,-0.10364320455171148,0.0,1.0
2019-08-28,-0.0,-0.08773352002653008,-0.06991783042853457,-0.573270938501787,-0.11144478425881572,0.0,1.0
2019-08-29,-0.0,-0.08642543093140051,-0.07448628561967659,-0.5759119924943431,-0.102798064717894,0.0,1.0
2019-08-30,-0.0,-0.07327183978178164,-0.07210537649845669,-0.5668114277510589,-0.08237025339171633,0.0,1.0
2019-09-03,-0.0,-0.06360354564300522,-0.060744156122667814,-0.5673922367574523,-0.09537851168775467,0.0,1.0
2019-09-04,-0.0,-0.05666142520191552,-0.06491673218497605,-0.5667035951683225,-0.09858123079122291,0.0,1.0
2019-09-05,-0.0,-0.051372991563222094,-0.06324896555430168,-0.5703154387661884,-0.10629265409210596,0.0,1.0
2019-09-06,-0.0,-0.04783603159286658,-0.06931489224831135,-0.5756763518101569,-0.0941174368321361,0.0,1.0
2019-09-09,-0.0,-0.04569332407357943,-0.07019605748170307,-0.5720569118720729,-0.09277561123279378,0.0,1.0
