Date,IWF,IWM,MTUM,PEAK,SPY,VLUE,VXX
2019-03-26,-0.0,-0.1505514509048078,-0.0,1.0,-1.0946835849662706,-0.43171110397258805,0.0
2019-03-27,-0.0,-0.1467372416927313,-0.0,1.0,-1.0981367123800356,-0.4284492207340872,0.0
2019-03-28,-0.0,-0.1318122865990842,-0.0,1.0,-1.0713850877425162,-0.4436356898970382,0.0
2019-03-29,-0.0,-0.1326085231330847,-0.0,1.0,-1.0691479512208026,-0.44353622728354897,0.0
2019-04-01,-0.0,-0.14665675682849785,-0.0,1.0,-1.075385554641255,-0.4323786266026067,0.0
2019-04-02,-0.0,-0.15978165823153767,-0.0,1.0,-1.092238798060362,-0.3977582871830202,0.0
2019-04-03,-0.0,-0.1609375,-0.0,1.0,-1.0902012711864408,-0.397166313559322,0.0
2019-04-04,-0.0,-0.16027929857970324,-0.0,1.0,-1.0962733740643764,-0.38829379248327117,0.0
2019-04-05,-0.0,-0.1636694441514608,-0.0,1.0,-1.0972207573040818,-0.3759624512182259,0.0
2019-04-08,-0.0,-0.16118490406915453,-0.0,1.0,-1.0987244360109636,-0.3755534471853257,0.0
2019-04-09,-0.0,-0.14322573850771417,-0.0,1.0,-1.1407245537359803,-0.3488494550050024,0.0
2019-04-10,-0.0,-0.13782127167021807,-0.0,1.0,-1.1436876857917029,-0.34917002078236387,0.0
2019-04-11,-0.0,-0.13147987257457283,-0.0,1.0,-1.1603612142274176,-0.3408893452333939,0.0
2019-04-12,-0.0,-0.13847224369877842,-0.0,1.0,-1.1194783774032266,-0.3192361218493892,0.0
2019-04-15,-0.0,-0.1404798761609907,-0.0,1.0,-1.1146026831785345,-0.32487100103199174,0.0
2019-04-16,-0.0,-0.1366704451772465,-0.0,1.0,-1.111758037922506,-0.3278287304204452,0.0
2019-04-17,-0.0,-0.14440037574365933,-0.0,1.0,-1.165562049890408,-0.2993685419058553,0.0
2019-04-18,-0.0,-0.1652226423020374,-0.0,1.0,-1.16674543163201,-0.29353077084646084,0.0
2019-04-22,-0.0,-0.15558676240693145,-0.0,1.0,-1.1830105190641476,-0.31104104289764445,0.0
2019-04-23,-0.0,-0.15188829787234043,-0.0,1.0,-1.176063829787234,-0.3316223404255319,0.0
2019-04-24,-0.0,-0.15403176623445497,-0.0,1.0,-1.1657783788083684,-0.3317954021159812,0.0
2019-04-25,-0.0,-0.1623571220197841,-0.0,1.0,-1.1672898931232927,-0.32238045986156416,0.0
2019-04-26,-0.0,-0.1557603441865406,-0.0,1.0,-1.1817071227492433,-0.3182928772507569,0.0
2019-04-29,-0.0,-0.15760104163898705,-0.0,1.0,-1.1836420163154677,-0.3159992559721521,0.0
2019-04-30,-0.0,-0.14123810542072063,-0.0,1.0,-1.2046936811718165,-0.3270341067037314,0.0
2019-05-01,-0.0,-0.1445606359707624,-0.0,1.0,-1.1872432374753241,-0.3358587205890199,0.0
2019-05-02,-0.0,-0.14393939393939395,-0.0,1.0,-1.1747759282970551,-0.3488049509176269,0.0
2019-05-03,-0.0,-0.16610024351735395,-0.0,1.0,-1.1645213947389548,-0.34542000053520294,0.0
2019-05-06,-0.0,-0.16456305487217884,-0.0,1.0,-1.1658733554390843,-0.34361963846400684,0.0
2019-05-07,-0.0,-0.1572141439072812,-0.0,1.0,-1.1758330203358909,-0.3497880560175994,0.0
2019-05-08,-0.0,-0.1678379606124576,-0.0,1.0,-1.1384442722389974,-0.3658712556449242,0.0
2019-05-09,-0.0,-0.1679715682868824,-0.0,1.0,-1.1375891831226785,-0.3665927370868183,0.0
2019-05-10,-0.0,-0.1699954546669875,-0.0,1.0,-1.141199433170236,-0.36250367637228953,0.0
2019-05-13,-0.0,-0.16592908557717942,-0.0,1.0,-1.1377765929085577,-0.36225006664889364,0.0
2019-05-14,-0.0,-0.10823385531598118,-0.0,1.0,-1.1731848031265786,-0.37721000717836917,0.0
2019-05-15,-0.0,-0.10804983229516052,-0.0,1.0,-1.1884416759836023,-0.36549007080871004,0.0
2019-05-16,-0.0,-0.10953611681010365,-0.0,1.0,-1.1895766166635582,-0.3653246649436466,0.0
2019-05-17,-0.0,-0.10858787781864704,-0.0,1.0,-1.1875366490751105,-0.36926275387813845,0.0
2019-05-20,-0.0,-0.0996057328573712,-0.0,1.0,-1.1927380254675264,-0.37159678192764667,0.0
2019-05-21,-0.0,-0.10396198205894917,-0.0,1.0,-1.1931332763776163,-0.3727039726612559,0.0
2019-05-22,-0.0,-0.09791588934491766,-0.0,1.0,-1.1958317786898354,-0.3713288204253505,0.0
2019-05-23,-0.0,-0.10379490998058667,-0.0,1.0,-1.2033082466824456,-0.352259128261043,0.0
2019-05-24,-0.0,-0.07064305684995341,-0.0,1.0,-1.225296232192784,-0.36679536679536684,0.0
2019-05-28,-0.0,-0.06715444991352933,-0.0,1.0,-1.2239457230278035,-0.36950911267793,0.0
2019-05-29,-0.0,-0.06646638130433627,-0.0,1.0,-1.2259325233296998,-0.36625634753941455,0.0
2019-05-30,-0.0,-0.06639527248850953,-0.0,1.0,-1.2077478660538412,-0.3522521339461589,0.0
2019-05-31,-0.0,-0.060816658361962705,-0.0,1.0,-1.2063412971073406,-0.3553801368964884,0.0
2019-06-03,-0.0,-0.06978323322016192,-0.0,1.0,-1.2268738574040219,-0.31496474275267694,0.0
2019-06-04,-0.0,-0.07072157948342953,-0.0,1.0,-1.2240474262881618,-0.31681073881590976,0.0
2019-06-05,-0.0,-0.06326861688209744,-0.0,1.0,-1.2990999005704118,-0.2542257574964676,0.0
2019-06-06,-0.0,-0.04932536472062009,-0.0,1.0,-1.309731972753608,-0.250750319701438,0.0
2019-06-07,-0.0,-0.05642150335500379,-0.0,1.0,-1.3008015456515496,-0.25367483877705543,0.0
2019-06-10,-0.0,-0.05982215036378335,-0.0,1.0,-1.2870628732364984,-0.2608809033301171,0.0
2019-06-11,-0.0,-0.061465968586387434,-0.001099476439790576,1.0,-1.3055759162303664,-0.24965968586387433,0.0
2019-06-12,-0.0,-0.06023560209424084,-0.00031413612565445024,1.0,-1.3057329842931937,-0.25149214659685865,0.0
2019-06-13,-0.0,-0.07323272022218728,-0.01241943090709008,1.0,-1.2894723051931039,-0.24500864643923911,0.0
2019-06-14,-0.0,-0.07613683771380893,-0.0012254901960784314,1.0,-1.2789424280350437,-0.25109511889862324,0.0
2019-06-17,-0.0,-0.07160365058670143,-0.0018774445893089962,1.0,-1.283155149934811,-0.2509256844850065,0.0
2019-06-18,-0.0,-0.08808438598775882,-0.0022659200416720927,1.0,-1.273030342492512,-0.24115119156140122,0.0
2019-06-19,-0.0,-0.07038229794307085,-0.023711822148348223,1.0,-1.2692187824641596,-0.23381986287138998,0.0
2019-06-20,-0.0,-0.07115764314662788,-0.024654473656863764,1.0,-1.267717967369843,-0.23443832484672142,0.0
2019-06-21,-0.0,-0.06930977706923136,-0.02799048689334344,1.0,-1.2804275671013772,-0.23576300865065467,0.0
2019-06-24,-0.0,-0.06394525719679094,-0.04163389439463059,1.0,-1.2586649887263386,-0.25753762256829743,0.0
2019-06-25,-0.0,-0.056116428477776314,-0.043555788645601154,1.0,-1.2630129802019143,-0.25957781565491017,0.0
2019-06-26,-0.0,-0.0537170516125638,-0.04256326616509707,1.0,-1.2670595043931183,-0.2672962592728995,0.0
2019-06-27,-0.0,-0.0547905378617682,-0.06356548169684154,1.0,-1.2787894806396194,-0.24590987181181445,0.0
2019-06-28,-0.0,-0.05078341744391894,-0.06375670462652258,1.0,-1.2816603693819855,-0.24601685734668535,0.0
2019-07-01,-0.0,-0.04764795945303838,-0.06546644844517185,1.0,-1.28440948207592,-0.2422786547700755,0.0
2019-07-02,-0.0,-0.059693998890151416,-0.05940332426076157,1.0,-1.27910049414687,-0.24427238855270458,0.0
2019-07-03,-0.0,-0.03933183904365461,-0.0760753548937987,1.0,-1.3049685131817697,-0.24799871918027538,0.0
2019-07-05,-0.0,-0.009424445152383987,-0.09145693957736009,1.0,-1.3015291494106402,-0.2523627482213019,0.0
2019-07-08,-0.0,-0.006297162291423106,-0.09408545010096715,1.0,-1.3038845785949624,-0.25276331172281863,0.0
2019-07-09,-0.0,-0.0,-0.09466794380587484,1.0,-1.308030012771392,-0.25803533418475944,0.0
2019-07-10,-0.0,-0.0,-0.08581077487634951,1.0,-1.3214114768919853,-0.2519012923469659,0.0
2019-07-11,-0.0,-0.0,-0.08544690806614559,1.0,-1.3214760461530282,-0.25166161535598447,0.0
2019-07-12,-0.0,-0.0,-0.08777178268069875,1.0,-1.336636572466478,-0.24664779101447729,0.0
2019-07-15,-0.0,-0.0,-0.0718942173190108,1.0,-1.3324711657737074,-0.23492306474174562,0.0
2019-07-16,-0.0,-0.0,-0.08350504570190732,1.0,-1.3305331008612036,-0.22769060072911715,0.0
2019-07-17,-0.0,-0.0,-0.08424715309995784,1.0,-1.3251792492619148,-0.22659215520877268,0.0
2019-07-18,-0.0,-0.0,-0.08663575042158515,1.0,-1.3295478499156828,-0.21872365092748733,0.0
2019-07-19,-0.0,-0.0,-0.09008011806873288,1.0,-1.3270082226438962,-0.21837444655281468,0.0
2019-07-22,-0.0,-0.0,-0.10888071466106147,1.0,-1.3303993694167104,-0.18815028901734102,0.0
2019-07-23,-0.0,-0.004358442513193478,-0.10880352876309501,1.0,-1.326646887389398,-0.18573266468873895,0.0
2019-07-24,-0.0,-0.0038117770767613036,-0.10523133543638276,1.0,-1.3308096740273396,-0.1889589905362776,0.0
2019-07-25,-0.0,-0.0,-0.1137893992192208,1.0,-1.333848612675872,-0.17242644169046556,0.0
2019-07-26,-0.0,-0.0,-0.11209764018752782,1.0,-1.3367905502736963,-0.17024174327545116,0.0
2019-07-29,-0.0,-0.0,-0.11433138544587407,1.0,-1.330625507717303,-0.17549330468279134,0.0
2019-07-30,-0.0,-0.0,-0.11822066109203387,1.0,-1.322524836824032,-0.18055519148601534,0.0
2019-07-31,-0.0,-0.0,-0.11904324792152954,1.0,-1.322090797031131,-0.181541608749246,0.0
2019-08-01,-0.0,-0.014978935871430801,-0.13577261143184063,1.0,-1.2850418682061684,-0.16471628439174077,0.0
2019-08-02,-0.0,-0.0,-0.16686306858354938,1.0,-1.2971691937046639,-0.15465996281457042,0.0
2019-08-05,-0.0,-0.0,-0.15873557187827914,1.0,-1.3155299055613852,-0.14902938090241344,0.0
2019-08-06,-0.0,-0.0,-0.16671820243248814,1.0,-1.2547412904555761,-0.15532879818594106,0.0
2019-08-07,-0.0,-0.0062405300598371806,-0.15901795115436965,1.0,-1.2454094866329386,-0.1574513983409949,0.0
2019-08-08,-0.0,-0.009336609336609337,-0.1692745376955903,1.0,-1.2535367903788956,-0.1541704383809647,0.0
2019-08-09,-0.0,-0.0010285420416559527,-0.16657238364618154,1.0,-1.2438158909745434,-0.15991257392645924,0.0
2019-08-12,-0.0,-0.0,-0.17409728285993117,1.0,-1.2466228363038676,-0.14746520108891056,0.0
2019-08-13,-0.0,-0.0,-0.1691553776683087,1.0,-1.2533610426929394,-0.14316502463054187,0.0
2019-08-14,-0.0,-0.0,-0.1695646623260564,1.0,-1.245627473509511,-0.13810800459594025,0.0
2019-08-15,-0.0,-0.019280431239814468,-0.18701266140152942,1.0,-1.2123605365425598,-0.08855459445906982,0.0
2019-08-16,-0.0,-0.01154001209433582,-0.19368574884095946,1.0,-1.22828058859101,-0.0861469461802056,0.0
2019-08-19,-0.0,-0.0,-0.19673405909797823,1.0,-1.233557417348116,-0.07811167410826268,0.0
2019-08-20,-0.0,-0.0,-0.21002838221381268,1.0,-1.2145595777523277,-0.0650799183388936,0.0
2019-08-21,-0.0,-0.0,-0.22289592534371336,1.0,-1.2092971030765776,-0.06300371784315194,0.0
2019-08-22,-0.0,-0.0,-0.21560227159509812,1.0,-1.2051658862209824,-0.07001594101823254,0.0
2019-08-23,-0.0,-0.0,-0.2129053065072316,1.0,-1.2016919298419708,-0.06623830906249226,0.0
2019-08-26,-0.0,-0.0,-0.21264649634678567,1.0,-1.1910949835727946,-0.04808022360613936,0.0
2019-08-27,-0.0,-0.0,-0.21171689475359268,1.0,-1.187945259137758,-0.048522535314711,0.0
2019-08-28,-0.0,-0.0,-0.21604364419219102,1.0,-1.1901360211370975,-0.040243663763577645,0.0
2019-08-29,-0.0,-0.0,-0.21947642443352644,1.0,-1.1914155117205643,-0.033438439539488156,0.0
2019-08-30,-0.0,-0.0,-0.2244912808323834,1.0,-1.1763721471708182,-0.024496131551502508,0.0
2019-09-03,-0.0,-0.0,-0.24616946203296441,1.0,-1.155251582966794,-0.015322151868142493,0.0
2019-09-04,-0.0,-0.0,-0.26218995765275255,1.0,-1.1401814882032668,-0.01747126436781609,0.0
2019-09-05,-0.0,-0.0,-0.2560510169573409,1.0,-1.1452002512198656,-0.014348519252137783,0.0
2019-09-06,-0.0,-0.0,-0.270557478637651,1.0,-1.1501052988308198,-0.0,0.0
2019-09-09,-0.0,-0.0,-0.27015181965665025,1.0,-1.1512143151165886,-0.0,0.0
2019-09-10,-0.0,-0.0,-0.3,1.0,-1.1021378813355753,-0.0,0.0
2019-09-11,-0.0,-0.0,-0.3157603597970129,1.0,-1.0892998869621684,-0.0,0.0
2019-09-12,-0.0,-0.0,-0.321531375935521,1.0,-1.0772404528881212,-0.0,0.0
2019-09-13,-0.0,-0.0,-0.31658870097157255,1.0,-1.082355763464076,-0.0,0.0
2019-09-16,-0.0,-0.0,-0.3261985890483275,1.0,-1.0733550895042472,-0.0,0.0
2019-09-17,-0.0,-0.0,-0.3286908743430482,1.0,-1.0602245580506449,-0.0,0.0
2019-09-18,-0.0,-0.0,-0.34305498785795,1.0,-1.0613113413959752,-0.0,0.0
2019-09-19,-0.0,-0.0,-0.34642265292888536,1.0,-1.0552873646035976,-0.0,0.0
