Date,IWF,IWM,KAI,MTUM,SPY,VLUE,VXX
2019-02-01,-0.0,-0.6710441680960548,1.0,-0.0,-0.4740834048027444,-0.5349753430531733,0.0
2019-02-04,-0.0,-0.6748740756617726,1.0,-0.0,-0.47521701854034937,-0.5291501446790269,0.0
2019-02-05,-0.0,-0.6702666488007504,1.0,-0.0,-0.47010585555406675,-0.5395149403725044,0.0
2019-02-06,-0.0,-0.6492297817715019,1.0,-0.0,-0.47651904150620455,-0.548620025673941,0.0
2019-02-07,-0.0,-0.645365526492287,1.0,-0.0,-0.46739101274312544,-0.5700067069081153,0.0
2019-02-08,-0.0,-0.6347197106690777,1.0,-0.0,-0.4711343823378586,-0.593128390596745,0.0
2019-02-11,-0.0,-0.6377617094755018,1.0,-0.0,-0.4747194042736887,-0.5855547161666307,0.0
2019-02-12,-0.0,-0.6333315328940261,1.0,-0.0,-0.48120341363292646,-0.5861240142594794,0.0
2019-02-13,-0.0,-0.6245024206562668,1.0,-0.0,-0.48044647660032275,-0.5846691769768693,0.0
2019-02-14,-0.0,-0.6075942544533376,1.0,-0.0,-0.49680653246018275,-0.5905085293879861,0.0
2019-02-15,-0.0,-0.6112896691424713,1.0,-0.0,-0.498149898717083,-0.5914382174206617,0.0
2019-02-19,-0.0,-0.5906718940110856,1.0,-0.0,-0.5222657834257131,-0.5908611599297012,0.0
2019-02-20,-0.0,-0.5760705425520439,1.0,-0.0,-0.5332218746629274,-0.5872883184122533,0.0
2019-02-21,-0.0,-0.5757264772604516,1.0,-0.0,-0.5335691908825754,-0.591363292643405,0.0
2019-02-22,-0.0,-0.5896335869623873,1.0,-0.0,-0.5076898170632993,-0.6008850035076359,0.0
2019-02-25,-0.0,-0.5890852025217133,1.0,-0.0,-0.5130279498904191,-0.6035877594090749,0.0
2019-02-26,-0.0,-0.5912679102460124,1.0,-0.0,-0.5075966477426331,-0.6045688023790213,0.0
2019-02-27,-0.0,-0.5852966605425267,1.0,-0.0,-0.5226413055225332,-0.5938614503404301,0.0
2019-02-28,-0.0,-0.5898323418063818,1.0,-0.0,-0.5274202271498106,-0.5869118442401298,0.0
2019-03-01,-0.0,-0.5852833761666442,1.0,-0.0,-0.5253077235222507,-0.5946976870012174,0.0
2019-03-04,-0.0,-0.5855149286023367,1.0,-0.0,-0.5185796192124622,-0.6003623972306361,0.0
2019-03-05,-0.0,-0.5801417288759061,1.0,-0.0,-0.5271556853835334,-0.5974521259331386,0.0
2019-03-06,-0.0,-0.58091836458587,1.0,-0.0,-0.5254755526693184,-0.5994534188381091,0.0
2019-03-07,-0.0,-0.5669314742758322,1.0,-0.0,-0.5399373108517077,-0.5952766969303934,0.0
2019-03-08,-0.0,-0.5629297458893872,1.0,-0.0,-0.5552928387009105,-0.5995379807039,0.0
2019-03-11,-0.0,-0.5650724241596065,1.0,-0.0,-0.5547144028423067,-0.6132003279584586,0.0
2019-03-12,-0.0,-0.5404048761652601,1.0,-0.0,-0.5685365988195709,-0.6490981300678471,0.0
2019-03-13,-0.0,-0.5480460533599026,1.0,-0.0,-0.5707129414369534,-0.6488708070408502,0.0
2019-03-14,-0.0,-0.5513429866254007,1.0,-0.0,-0.5636675140930696,-0.6483364651265613,0.0
2019-03-15,-0.0,-0.5497424250817039,1.0,-0.0,-0.5640336786129729,-0.6558466736830444,0.0
2019-03-18,-0.0,-0.5525430381876297,1.0,-0.0,-0.5755060842258735,-0.6757416026467785,0.0
2019-03-19,-0.0,-0.5547057334870511,1.0,-0.0,-0.5732643477771842,-0.6839692939290837,0.0
2019-03-20,-0.0,-0.5627994813687356,1.0,-0.0,-0.5716500366424263,-0.6841986583234682,0.0
2019-03-21,-0.0,-0.5619594918166708,1.0,-0.0,-0.5903264880700865,-0.6646947801346517,0.0
2019-03-22,-0.0,-0.5588243614042036,1.0,-0.0,-0.6113264122655654,-0.6586235184294645,0.0
2019-03-25,-0.0,-0.5411721591069264,1.0,-0.0,-0.6195698136610944,-0.6583034984354298,0.0
2019-03-26,-0.0,-0.5534260515603799,1.0,-0.0,-0.6221449570330168,-0.6512042062415196,0.0
2019-03-27,-0.0,-0.5641791044776119,1.0,-0.0,-0.6101943114615601,-0.6417628836947339,0.0
2019-03-28,-0.0,-0.562533472390563,1.0,-0.0,-0.6096344110268626,-0.6465597429320405,0.0
2019-03-29,-0.0,-0.5616878541026581,1.0,-0.0,-0.609549849198072,-0.6474899230487359,0.0
2019-04-01,-0.0,-0.5659416415768592,1.0,-0.0,-0.6100059090013789,-0.6378344916851909,0.0
2019-04-02,-0.0,-0.5729713051527306,1.0,-0.0,-0.6177947322655746,-0.614204370143895,0.0
2019-04-03,-0.0,-0.5722379603399433,1.0,-0.0,-0.6226404510139398,-0.6099065997251283,0.0
2019-04-04,-0.0,-0.57145662664123,1.0,-0.0,-0.6246212546291101,-0.6094153293681966,0.0
2019-04-05,-0.0,-0.5687716628624566,1.0,-0.0,-0.6233832107532336,-0.6257784540817763,0.0
2019-04-08,-0.0,-0.5662901726614652,1.0,-0.0,-0.6231304396811537,-0.6272427682167704,0.0
2019-04-09,-0.0,-0.5675332731784345,1.0,-0.0,-0.6266354613128807,-0.6255921497856981,0.0
2019-04-10,-0.0,-0.5572177146720757,1.0,-0.0,-0.6331981068289384,-0.6267748478701826,0.0
2019-04-11,-0.0,-0.5540109967573663,1.0,-0.0,-0.6466657267728746,-0.6190046524742704,0.0
2019-04-12,-0.0,-0.5524838500380829,1.0,-0.0,-0.6469293915202121,-0.6215408051002849,0.0
2019-04-15,-0.0,-0.5509230508665952,1.0,-0.0,-0.6528256083102806,-0.6190368655789532,0.0
2019-04-16,-0.0,-0.5392826044212241,1.0,-0.0,-0.6484649307603719,-0.6211904159995506,0.0
2019-04-17,-0.0,-0.5492862951849462,1.0,-0.0,-0.633023921029754,-0.622030903839143,0.0
2019-04-18,-0.0,-0.5366552440874108,1.0,-0.0,-0.6294590191562272,-0.6427167013089152,0.0
2019-04-22,-0.0,-0.5310420660877411,1.0,-0.0,-0.6376452013082216,-0.6507556106913274,0.0
2019-04-23,-0.0,-0.530773351377259,1.0,-0.0,-0.6379655473794017,-0.6506244889903859,0.0
2019-04-24,-0.0,-0.5337265748475953,1.0,-0.0,-0.6400146759990968,-0.6485662677805374,0.0
2019-04-25,-0.0,-0.5367900536874823,1.0,-0.0,-0.647075445040972,-0.641791466515965,0.0
2019-04-26,-0.0,-0.534459822818488,1.0,-0.0,-0.645721887294444,-0.6502221844838809,0.0
2019-04-29,-0.0,-0.537170195900804,1.0,-0.0,-0.6467557468010418,-0.6470105310836824,0.0
2019-04-30,-0.0,-0.539824765361386,1.0,-0.0,-0.6443700910199337,-0.6512887401820399,0.0
2019-05-01,-0.0,-0.5526038252144914,1.0,-0.0,-0.6603483168486162,-0.6374312345010404,0.0
2019-05-02,-0.0,-0.5546848284509289,1.0,-0.0,-0.6499487062578365,-0.6450188077054599,0.0
2019-05-03,-0.0,-0.5012259910093992,1.0,-0.0,-0.7289976063985054,-0.6888026154474868,0.0
2019-05-06,-0.0,-0.4684684684684684,1.0,-0.0,-0.738476340418088,-0.7085920872328639,0.0
2019-05-07,-0.0,-0.4744671018427589,1.0,-0.0,-0.7224597077003062,-0.6914100860724395,0.0
2019-05-08,-0.0,-0.4598195100988397,1.0,-0.0,-0.7056868643460822,-0.6994126915914626,0.0
2019-05-09,-0.0,-0.46509946796206336,1.0,-0.0,-0.7073791348600509,-0.7190319222761972,0.0
2019-05-10,-0.0,-0.464001849764444,1.0,-0.0,-0.7120726032544293,-0.7141824908234341,0.0
2019-05-13,-0.0,-0.46611489214442264,1.0,-0.0,-0.707434536855462,-0.7102895374322298,0.0
2019-05-14,-0.0,-0.431790882571641,1.0,-0.0,-0.7197563347251615,-0.7083738488817708,0.0
2019-05-15,-0.0,-0.4357469948483114,1.0,-0.0,-0.7307097882083572,-0.6956210646823126,0.0
2019-05-16,-0.0,-0.43703661294478,1.0,-0.0,-0.7296539089113446,-0.695960839320986,0.0
2019-05-17,-0.0,-0.43090574923898683,1.0,-0.0,-0.739101717305152,-0.7017402791338809,0.0
2019-05-20,-0.0,-0.43203953227799013,1.0,-0.0,-0.7385870658200936,-0.7023874508001264,0.0
2019-05-21,-0.0,-0.42865752166676235,1.0,-0.0,-0.7391666188371694,-0.7019744016529874,0.0
2019-05-22,-0.0,-0.4251362984218077,1.0,-0.0,-0.7426685796269727,-0.701635581061693,0.0
2019-05-23,-0.0,-0.4231309684264861,1.0,-0.0,-0.7501935705887414,-0.6943592096584554,0.0
2019-05-24,-0.0,-0.46202681155140846,1.0,-0.0,-0.7874564459930312,-0.7033307742278392,0.0
2019-05-28,-0.0,-0.46798073229114334,1.0,-0.0,-0.7849227223026685,-0.7022961671444191,0.0
2019-05-29,-0.0,-0.483403777377117,1.0,-0.0,-0.7961753317766677,-0.6761445925575621,0.0
2019-05-30,-0.0,-0.48113956428424426,1.0,-0.0,-0.7857877870226091,-0.6731249816246729,0.0
2019-05-31,-0.0,-0.4866931333627408,1.0,-0.0,-0.7801793853845022,-0.6738420820467578,0.0
2019-06-03,-0.0,-0.4928818325619544,1.0,-0.0,-0.7847852832620539,-0.6516491885874978,0.0
2019-06-04,-0.0,-0.4804111033028812,1.0,-0.0,-0.7789880534082924,-0.6686870461466385,0.0
2019-06-05,-0.0,-0.4738911378396482,1.0,-0.0,-0.7838483268777121,-0.6545708710720214,0.0
2019-06-06,-0.0,-0.4732991313472862,1.0,-0.0,-0.7927184749023496,-0.6489243864047106,0.0
2019-06-07,-0.0,-0.4846241291864634,1.0,-0.0,-0.7843297286268108,-0.6458740198793249,0.0
2019-06-10,-0.0,-0.48411612264508047,1.0,-0.0,-0.7790524997816148,-0.6486329091809102,0.0
2019-06-11,-0.0,-0.4895586903823125,1.0,-0.0,-0.7795788428400361,-0.6514793072227576,0.0
2019-06-12,-0.0,-0.4831316518442922,1.0,-0.0,-0.7785974631870535,-0.6541478349613647,0.0
2019-06-13,-0.0,-0.4918773879312859,1.0,-0.0,-0.7809373815148598,-0.6437425263219296,0.0
2019-06-14,-0.0,-0.48726838363827063,1.0,-0.0,-0.7972264304859573,-0.6289476750961426,0.0
2019-06-17,-0.0,-0.47882527578077244,1.0,-0.0,-0.7996914748086271,-0.6321273685129668,0.0
2019-06-18,-0.0,-0.49880890128406247,1.0,-0.0,-0.7867352274708035,-0.6195456394166521,0.0
2019-06-19,-0.0,-0.4952563321437897,1.0,-0.0,-0.798909101459367,-0.6071314590767981,0.0
2019-06-20,-0.0,-0.4958941473464295,1.0,-0.0,-0.7987406784087283,-0.6070278269448394,0.0
2019-06-21,-0.0,-0.5022872032426173,1.0,-0.0,-0.7893746381007528,-0.6035321366531559,0.0
2019-06-24,-0.0,-0.490152855526873,1.0,-0.0,-0.7902659744177276,-0.6200655509470081,0.0
2019-06-25,-0.0,-0.49513519793209604,1.0,-0.0,-0.7877784554616478,-0.6214457901309866,0.0
2019-06-26,-0.0,-0.4901943693890003,1.0,-0.0,-0.7659722827508062,-0.6492344344693338,0.0
2019-06-27,-0.0,-0.4871593520053515,1.0,-0.0,-0.7702934589768198,-0.6509612308408225,0.0
2019-06-28,-0.0,-0.4766681203663324,1.0,-0.0,-0.7791830207879054,-0.6515481901439163,0.0
2019-07-01,-0.0,-0.47305267439495624,1.0,-0.0,-0.7868619076672768,-0.6454574508265783,0.0
2019-07-02,-0.0,-0.4771731243651139,1.0,-0.0,-0.7780873603250616,-0.6470758960963575,0.0
2019-07-03,-0.0,-0.47702667401967896,1.0,-0.0,-0.7778713029344324,-0.6476068847415319,0.0
2019-07-05,-0.0,-0.45752391997680486,1.0,-0.0,-0.7888373441577269,-0.653029863728617,0.0
2019-07-08,-0.0,-0.45771605833067575,1.0,-0.0,-0.7865943814687038,-0.6548285159307685,0.0
2019-07-09,-0.0,-0.45690153881754014,1.0,-0.0,-0.7804003239615873,-0.6552123105403216,0.0
2019-07-10,-0.0,-0.467978729553205,1.0,-0.0,-0.7676434888156755,-0.6543841396451072,0.0
2019-07-11,-0.0,-0.46921787386554137,1.0,-0.0,-0.766633909474536,-0.654517602173536,0.0
2019-07-12,-0.0,-0.4669961273914803,1.0,-0.0,-0.7715738974625744,-0.651436333159933,0.0
2019-07-15,-0.0,-0.4672848600398648,1.0,-0.0,-0.7817257416876102,-0.6397434786376636,0.0
2019-07-16,-0.0,-0.4625646060116074,1.0,-0.0,-0.777437703924003,-0.6474172032454595,0.0
2019-07-17,-0.0,-0.46894338094962695,1.0,-0.0,-0.7743045515007807,-0.6484009022034585,0.0
2019-07-18,-0.0,-0.4687518083444245,1.0,-0.0,-0.7691395173890401,-0.6554886869972802,0.0
2019-07-19,-0.0,-0.47647398843930644,1.0,-0.0,-0.7665028901734104,-0.6471965317919075,0.0
2019-07-22,-0.0,-0.4555793494617432,1.0,-0.0,-0.7585947447621253,-0.6796793610371571,0.0
2019-07-23,-0.0,-0.45618959430522604,1.0,-0.0,-0.7573933676717401,-0.6801030152207882,0.0
2019-07-24,-0.0,-0.45671978482806486,1.0,-0.0,-0.7580761778060561,-0.6772999392659861,0.0
2019-07-25,-0.0,-0.4540364245100586,1.0,-0.0,-0.7617686957023696,-0.6704187952780905,0.0
2019-07-26,-0.0,-0.45550479935237653,1.0,-0.0,-0.7620851162252804,-0.6735862148722099,0.0
2019-07-29,-0.0,-0.4351034582549559,1.0,-0.0,-0.7642019968166691,-0.694631746491101,0.0
2019-07-30,-0.0,-0.4382769586585719,1.0,-0.0,-0.7583405608557386,-0.6943625325238508,0.0
2019-07-31,-0.0,-0.44506442705936494,1.0,-0.0,-0.7483893235158766,-0.682754256787851,0.0
2019-08-01,-0.0,-0.4839144904506341,1.0,-0.0,-0.8229544568704464,-0.6913620963631457,0.0
2019-08-02,-0.0,-0.49419374711227476,1.0,-0.0,-0.8429385492068382,-0.7431079624210688,0.0
2019-08-05,-0.0,-0.49430994602929845,1.0,-0.0,-0.8411410948342328,-0.7485582112567464,0.0
2019-08-06,-0.0,-0.4942965779467681,1.0,-0.0,-0.7969277566539924,-0.7505703422053233,0.0
2019-08-07,-0.0,-0.5035058430717863,1.0,-0.0,-0.7753832144483229,-0.7565032630141144,0.0
2019-08-08,-0.0,-0.4958151382823872,1.0,-0.0,-0.7725921882581271,-0.7641011644832606,0.0
2019-08-09,-0.0,-0.4844443103292193,1.0,-0.0,-0.7576269652071578,-0.7755212891155436,0.0
2019-08-12,-0.0,-0.4847231447376366,1.0,-0.0,-0.7597669222873014,-0.774651289173359,0.0
2019-08-13,-0.0,-0.47291917973462,1.0,-0.0,-0.7608564535585043,-0.7819059107358263,0.0
2019-08-14,-0.0,-0.4733907907425265,1.0,-0.0,-0.7588295564127289,-0.7812801350048215,0.0
2019-08-15,-0.0,-0.4957140738543675,1.0,-0.0,-0.7347174847990509,-0.7355776360670324,0.0
2019-08-16,-0.0,-0.4949273212696529,1.0,-0.0,-0.7369919905072678,-0.7345298131118362,0.0
2019-08-19,-0.0,-0.4912613306475502,1.0,-0.0,-0.7382842585461225,-0.7326855856389597,0.0
2019-08-20,-0.0,-0.5045478707695943,1.0,-0.0,-0.734717382316461,-0.713897584312799,0.0
2019-08-21,-0.0,-0.5075824629727975,1.0,-0.0,-0.735026848409748,-0.7077653862040478,0.0
2019-08-22,-0.0,-0.5085414703110274,1.0,-0.0,-0.7387193685202639,-0.6980737511781339,0.0
2019-08-23,-0.0,-0.4994020011084857,1.0,-0.0,-0.7193489104751903,-0.6983460225781045,0.0
2019-08-26,-0.0,-0.4909463713287319,1.0,-0.0,-0.7149334334478874,-0.682011147370549,0.0
2019-08-27,-0.0,-0.48954035259832074,1.0,-0.0,-0.7128430042992757,-0.6830654701791846,0.0
2019-08-28,-0.0,-0.4772950204835267,1.0,-0.0,-0.7292712480526226,-0.6784374819687267,0.0
2019-08-29,-0.0,-0.47519017980636236,1.0,-0.0,-0.7368891194098663,-0.669432918395574,0.0
2019-08-30,-0.0,-0.46640225326205664,1.0,-0.0,-0.7452434327757658,-0.6624130597229406,0.0
2019-09-03,-0.0,-0.48705478472321556,1.0,-0.0,-0.7314833357173507,-0.6422543269918466,0.0
2019-09-04,-0.0,-0.5179561200923788,1.0,-0.0,-0.7409642032332564,-0.6278868360277137,0.0
2019-09-05,-0.0,-0.5204557224236147,1.0,-0.0,-0.7402612348236376,-0.6162897750158237,0.0
2019-09-06,-0.0,-0.523054671680648,1.0,-0.0,-0.7360138848712756,-0.6336129592131906,0.0
2019-09-09,-0.0,-0.5331541995319408,1.0,-0.0,-0.7320216116263616,-0.6241079425616134,0.0
2019-09-10,-0.0,-0.5373436776285317,1.0,-0.0,-0.7093851320055581,-0.6481299212598425,0.0
2019-09-11,-0.0,-0.5435360009238408,1.0,-0.0,-0.7181130550262717,-0.6253247878053004,0.0
2019-09-12,-0.0,-0.5599343185550082,1.0,-0.0,-0.704606343444819,-0.6162244692190245,0.0
2019-09-13,-0.0,-0.5582691030859387,1.0,-0.0,-0.7213994977050316,-0.6070840911059149,0.0
2019-09-16,-0.0,-0.5642436950317432,1.0,-0.0,-0.7298328382549945,-0.6181489894577435,0.0
