Date,AIMC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-18,1.0,-0.18940584721785603,-0.7619302106255894,-0.0,-0.576768311851619,-0.6155611442942471,0.0
2018-10-19,1.0,-0.19139423534261343,-0.7768969781526461,-0.0,-0.5815074357104354,-0.6210800012683515,0.0
2018-10-22,1.0,-0.19726756678746674,-0.806645072319682,-0.0,-0.581604182033931,-0.6215644142266125,0.0
2018-10-23,1.0,-0.19500449467060488,-0.8075959933222037,-0.0,-0.5844355977911905,-0.6234429176833184,0.0
2018-10-24,1.0,-0.19438271008471025,-0.8154411054208136,-0.0,-0.5867877733758495,-0.6243437369149998,0.0
2018-10-25,1.0,-0.19852415317599637,-0.8285222027176385,-0.0,-0.5904362525193421,-0.6332488134711657,0.0
2018-10-26,1.0,-0.20533263625669845,-0.8331590641746177,-0.0,-0.5916873611292641,-0.6373676643576004,0.0
2018-10-29,1.0,-0.20173805090006208,-0.8352445359208077,-0.0,-0.5921787709497207,-0.6378516122709008,0.0
2018-10-30,1.0,-0.19576719576719576,-0.8352276438696192,-0.0,-0.5923639689071788,-0.6426938402247044,0.0
2018-10-31,1.0,-0.20155894771029553,-0.8147125690159143,-0.0,-0.5924001299123092,-0.6391685612211757,0.0
2018-11-01,1.0,-0.21103367420048197,-0.8099394255194424,-0.0,-0.5948674526151241,-0.6408519507588094,0.0
2018-11-02,1.0,-0.20925248128730176,-0.8394499950539123,-0.0,-0.5968608830415142,-0.6518284037326475,0.0
2018-11-05,1.0,-0.21018604037471963,-0.8373136297664601,-0.0,-0.5970114790869508,-0.6541100409024938,0.0
2018-11-06,1.0,-0.20762879788639363,-0.8355019815059445,-0.0,-0.60056142668428,-0.6588177014531044,0.0
2018-11-07,1.0,-0.20679175475687106,-0.8373744714587738,-0.0,-0.599762156448203,-0.6594542811839323,0.0
2018-11-08,1.0,-0.19740738303612554,-0.8370073040731724,-0.0,-0.5955780746199908,-0.6601302888728039,0.0
2018-11-09,1.0,-0.19738790012172253,-0.8367602065993355,-0.0,-0.5957166825673585,-0.659900648090272,0.0
2018-11-12,1.0,-0.1966824644549763,-0.8384017904160085,-0.0,-0.5957082675092154,-0.6604462875197472,0.0
2018-11-13,1.0,-0.17456945851442765,-0.8370968269010817,-0.0,-0.597333420476455,-0.6589000359465377,0.0
2018-11-14,1.0,-0.17652637430916643,-0.836489093822558,-0.0,-0.5984172144282024,-0.6587854409889139,0.0
2018-11-15,1.0,-0.17564831145078058,-0.8373832386178065,-0.0,-0.6004964400026128,-0.6525573192239859,0.0
2018-11-16,1.0,-0.17623044514843725,-0.8368986576962015,-0.0,-0.6003461902740128,-0.6524706881348182,0.0
2018-11-19,1.0,-0.1741077265001961,-0.8383448816838802,-0.0,-0.6023663223950843,-0.6535821676036083,0.0
2018-11-20,1.0,-0.19588923402286695,-0.8538431035622233,-0.0,-0.6081223977265217,-0.6466525675764986,0.0
2018-11-21,1.0,-0.1998687448728466,-0.8499425758818703,-0.0,-0.6056439704675964,-0.6259228876127974,0.0
2018-11-23,1.0,-0.1997305822052832,-0.8551715074254173,-0.0,-0.6045143908529372,-0.6261335260875278,0.0
2018-11-26,1.0,-0.19984882345208363,-0.8545747337978178,-0.0,-0.6052320231365848,-0.6268239779150783,0.0
2018-11-27,1.0,-0.19194762684124386,-0.857708674304419,-0.0,-0.6010474631751228,-0.6225859247135843,0.0
2018-11-28,1.0,-0.19026708176306736,-0.86770440766836,-0.0,-0.5980337538915288,-0.6210716041291169,0.0
2018-11-29,1.0,-0.16598993016079258,-0.858340100698392,-0.0,-0.5971739483514699,-0.6268312489848952,0.0
2018-11-30,1.0,-0.1657410114001754,-0.858553379453701,-0.0,-0.5974211569066874,-0.6261976679983111,0.0
2018-12-03,1.0,-0.164616133744522,-0.8586593085538063,-0.0,-0.597143320889466,-0.6258074987826652,0.0
2018-12-04,1.0,-0.15760834359007578,-0.8625380579128068,-0.0,-0.5941568957699034,-0.6246680054414717,0.0
2018-12-06,1.0,-0.1512537419126404,-0.8554092767244986,-0.0,-0.5925902082595681,-0.6195641677664403,0.0
2018-12-07,1.0,-0.13725617263949194,-0.8642991380986326,-0.0,-0.6020024625753354,-0.6366729311126952,0.0
2018-12-10,1.0,-0.11923831580301714,-0.8684422142880118,-0.0,-0.6019814082151244,-0.6269420052108463,0.0
2018-12-11,1.0,-0.11185884019705702,-0.8719129342821264,-0.0,-0.6007985317319767,-0.6353157098238722,0.0
2018-12-12,1.0,-0.11154762671475495,-0.8720293681973337,-0.0,-0.6006633605976686,-0.6359567205512978,0.0
2018-12-13,1.0,-0.1123758545079324,-0.8745646846382046,-0.0,-0.5998645685541081,-0.6377531278214885,0.0
2018-12-14,1.0,-0.1141448004641867,-0.8704467797047256,-0.0,-0.6015086067951776,-0.637450841338405,0.0
2018-12-17,1.0,-0.10457117140285457,-0.8706763533496206,-0.0,-0.5942844284428442,-0.6451073678796451,0.0
2018-12-18,1.0,-0.09758908846412448,-0.866455351711331,-0.0,-0.5918419620273428,-0.6458553453078475,0.0
2018-12-19,1.0,-0.10177416255684367,-0.8654326522769487,-0.0,-0.5900851854224045,-0.6451995132261578,0.0
2018-12-20,1.0,-0.10117737149420886,-0.8564819246354615,-0.0,-0.5920040841070802,-0.641077183242398,0.0
2018-12-21,1.0,-0.09653221448777852,-0.8601443056482629,-0.0,-0.5971520294968374,-0.6247099583611455,0.0
2018-12-24,1.0,-0.08068544689999683,-0.8457428309462834,-0.0,-0.5944228397989187,-0.6408359416990737,0.0
2018-12-26,1.0,-0.0811387676951568,-0.8551743620327067,-0.0,-0.5732759973633824,-0.6292413446749742,0.0
2018-12-27,1.0,-0.0563953488372093,-0.8328947368421052,-0.0,-0.5348225214198287,-0.6358629130966953,0.0
2018-12-28,1.0,-0.055395815490028144,-0.8338737305762879,-0.0,-0.5345038541539215,-0.6351095069130063,0.0
2018-12-31,1.0,-0.05854614489558455,-0.8294751668810093,-0.0,-0.536407618347725,-0.6376079367995591,0.0
2019-01-02,1.0,-0.05827234589827601,-0.8296842943319962,-0.0,-0.5364852864623204,-0.637688703800104,0.0
2019-01-03,1.0,-0.04126003705991353,-0.8421865348980853,-0.0,-0.5332612723903645,-0.6716182828906733,0.0
2019-01-04,1.0,-0.03787738470087053,-0.8437056244983638,-0.0,-0.5329381984318083,-0.6724702105328147,0.0
2019-01-07,1.0,-0.03186409550045914,-0.8337618610345884,-0.0,-0.5301193755739211,-0.6651668197122743,0.0
2019-01-08,1.0,-0.032195868400918135,-0.8330221882172915,-0.0,-0.5303136954858454,-0.6649120122417751,0.0
2019-01-09,1.0,-0.03346112559423401,-0.8395338138322342,-0.0,-0.5315442416807238,-0.6624750805091243,0.0
2019-01-10,1.0,-0.03249285955591045,-0.8425416909800066,-0.0,-0.5314640213752649,-0.6646908878719942,0.0
2019-01-11,1.0,-0.0337852377878201,-0.8333794460327707,-0.0,-0.5338928340865073,-0.673122444587906,0.0
2019-01-14,1.0,-0.04480827229642395,-0.8340001230996492,-0.0,-0.5382224410660429,-0.6604603926878808,0.0
2019-01-15,1.0,-0.042242656134287834,-0.8348555912120466,-0.0,-0.5379227351271292,-0.6706677363613922,0.0
2019-01-16,1.0,-0.03164810759122737,-0.8367932385329592,-0.0,-0.5330207594311979,-0.6831179246738024,0.0
2019-01-17,1.0,-0.027390499691548432,-0.8424737816162863,-0.0,-0.5330043183220234,-0.6816471314003701,0.0
2019-01-18,1.0,-0.034356815649374775,-0.8379039247245265,-0.0,-0.5355020428376873,-0.6874148817630309,0.0
2019-01-22,1.0,-0.0,-0.9188287389297742,-0.0,-0.478763876761881,-0.7208120244480478,0.0
2019-01-23,1.0,-0.0,-0.9042593055208593,-0.0,-0.48101423932050963,-0.7373844616537596,0.0
2019-01-24,1.0,-0.0,-0.9052585560829377,-0.0,-0.4793592305770672,-0.7380089932550586,0.0
2019-01-25,1.0,-0.0,-0.9060493944281061,-0.0,-0.46137305126015876,-0.7948328748063119,0.0
2019-01-28,1.0,-0.0,-0.8971096798756305,-0.0,-0.4812018147783876,-0.794377994225705,0.0
2019-01-29,1.0,-0.0,-0.8869659275283938,-0.0,-0.4900900327681099,-0.8042821238825437,0.0
2019-01-30,1.0,-0.0,-0.8812521916541809,-0.0,-0.4865312888520514,-0.8200771462271668,0.0
2019-01-31,1.0,-0.0,-0.8945584756058571,-0.0,-0.47720442483534753,-0.8253404949165547,0.0
2019-02-01,1.0,-0.0,-0.8906548604917823,-0.0,-0.494171232004077,-0.8002611797681232,0.0
2019-02-04,1.0,-0.0,-0.8764771107239031,-0.0,-0.5003643275780136,-0.7912244574687154,0.0
2019-02-05,1.0,-0.0,-0.8860281278770755,-0.0,-0.5033810597161815,-0.7852947712625797,0.0
2019-02-06,1.0,-0.0,-0.9107008052340212,-0.0,-0.4751195269250126,-0.759625062908908,0.0
2019-02-07,1.0,-0.0,-0.9125581687838008,-0.0,-0.4719846560181109,-0.7596843164381839,0.0
2019-02-08,1.0,-0.0,-0.9075405081646806,-0.0,-0.47793329550469704,-0.7669125528024715,0.0
2019-02-11,1.0,-0.0,-0.9009256626544088,-0.0,-0.47265662022557103,-0.7856759232932108,0.0
2019-02-12,1.0,-0.0,-0.9051369646359209,-0.0,-0.4749478079331942,-0.7830391598658822,0.0
2019-02-13,1.0,-0.0,-0.9096502077188976,-0.0,-0.477499762153934,-0.7840991976659373,0.0
2019-02-14,1.0,-0.0,-0.8820160366552119,-0.0,-0.49754995545373554,-0.8023100420007636,0.0
2019-02-15,1.0,-0.0,-0.8927251879220282,-0.0,-0.4935023569881513,-0.798859727353803,0.0
2019-02-19,1.0,-0.0,-0.8938217150893343,-0.0,-0.4995365487263081,-0.8028893789752932,0.0
2019-02-20,1.0,-0.0,-0.8876817382968525,-0.0,-0.5013899984023007,-0.8063268892794376,0.0
2019-02-21,1.0,-0.0,-0.8892941703461958,-0.0,-0.5011198566583478,-0.8091764254175466,0.0
2019-02-22,1.0,-0.0,-0.911271059587885,-0.0,-0.47915538711423933,-0.79435650816905,0.0
2019-02-25,1.0,-0.0,-0.9086931527848748,-0.0,-0.4860756259580991,-0.798863055697496,0.0
2019-02-26,1.0,-0.0,-0.9135672290388548,-0.0,-0.48712295501022496,-0.7946063394683026,0.0
2019-02-27,1.0,-0.0,-0.9226167626359565,-0.0,-0.4935060780550224,-0.7828534868841971,0.0
2019-02-28,1.0,-0.0,-0.9129837343814912,-0.0,-0.48282363467868217,-0.7997954814175695,0.0
2019-03-01,1.0,-0.0,-0.9080635893506991,-0.0,-0.48413458469003384,-0.8000383068377707,0.0
2019-03-04,1.0,-0.0,-0.902614191324332,-0.0,-0.4763318331258578,-0.8130166937980784,0.0
2019-03-05,1.0,-0.0,-0.884601837917454,-0.0,-0.5073804873363005,-0.8099644583907016,0.0
2019-03-06,1.0,-0.0,-0.8844947846675627,-0.0,-0.5105586484929929,-0.8045050233570104,0.0
2019-03-07,1.0,-0.0,-0.8411510791366908,-0.0,-0.5576019184652279,-0.7986570743405277,0.0
2019-03-08,1.0,-0.0,-0.8356861986720816,-0.0,-0.5808031973183782,-0.806613807774125,0.0
2019-03-11,1.0,-0.0,-0.8310663853270573,-0.0,-0.5819185197208245,-0.8332413569225776,0.0
2019-03-12,1.0,-0.0,-0.8020261437908497,-0.0,-0.596732026143791,-0.8692483660130719,0.0
2019-03-13,1.0,-0.0,-0.8046180589720884,-0.0,-0.6067434156581062,-0.8685427531240775,0.0
2019-03-14,1.0,-0.0,-0.8036874220851651,-0.0,-0.6086542877763926,-0.8682829210681715,0.0
2019-03-15,1.0,-0.0,-0.7989074994241337,-0.0,-0.6087729112507816,-0.8829839744644444,0.0
2019-03-18,1.0,-0.0,-0.8063019780656704,-0.0,-0.6162486332460819,-0.8907922202710313,0.0
2019-03-19,1.0,-0.0,-0.8111902069057282,-0.0,-0.6119020690572816,-0.9033663761559443,0.0
2019-03-20,1.0,-0.0,-0.80703098967011,-0.0,-0.6139286904365212,-0.9112629123625459,0.0
2019-03-21,1.0,-0.0,-0.8080538702580171,-0.0,-0.6164077605173678,-0.9091272751516768,0.0
2019-03-22,1.0,-0.0,-0.8043943548926493,-0.0,-0.6400909638151293,-0.8997725904621765,0.0
2019-03-25,1.0,-0.0,-0.7980145731666555,-0.0,-0.6456648171669229,-0.8987900260712613,0.0
2019-03-26,1.0,-0.0,-0.80307454771255,-0.0,-0.6403853254120095,-0.9130332628469775,0.0
2019-03-27,1.0,-0.0,-0.7942232211748129,-0.0,-0.6483947800999698,-0.9120399879231104,0.0
2019-03-28,1.0,-0.0,-0.7912106358692003,-0.0,-0.6427180554622977,-0.9233868260256496,0.0
2019-03-29,1.0,-0.0,-0.7914582144176209,-0.0,-0.6415740523117215,-0.9245878521304101,0.0
2019-04-01,1.0,-0.0,-0.7871043771043772,-0.0,-0.6427272727272728,-0.9371717171717171,0.0
2019-04-02,1.0,-0.0,-0.7857506188748348,-0.0,-0.6515649903353793,-0.9537793753603039,0.0
2019-04-03,1.0,-0.0,-0.7858862626742176,-0.0,-0.6515310793855336,-0.9536776425107667,0.0
2019-04-04,1.0,-0.0,-0.7838140481845944,-0.0,-0.6555480149304377,-0.9539531727180183,0.0
2019-04-05,1.0,-0.0,-0.7749804641049163,-0.0,-0.6585465294057691,-0.9640199775761901,0.0
2019-04-08,1.0,-0.0,-0.7680952865723302,-0.0,-0.6578438358953477,-0.9674573280396349,0.0
2019-04-09,1.0,-0.0,-0.7642160361646443,-0.0,-0.6721389483702117,-0.9625777505863158,0.0
2019-04-10,1.0,-0.0,-0.7689636388397113,-0.0,-0.6666553179899225,-0.9689500204276182,0.0
2019-04-11,1.0,-0.0,-0.7530044598781194,-0.0,-0.6978858135021959,-0.9535968406359583,0.0
2019-04-12,1.0,-0.0,-0.7453570094727192,-0.0,-0.6963976504940074,-0.9534852137303501,0.0
2019-04-15,1.0,-0.0,-0.7443741926711538,-0.0,-0.7017132367937997,-0.9531919233122578,0.0
2019-04-16,1.0,-0.0,-0.7482671921717857,-0.0,-0.7019230769230769,-0.9474721391682521,0.0
2019-04-17,1.0,-0.0,-0.7353333105545495,-0.0,-0.6954932176171115,-0.9859910479379507,0.0
2019-04-18,1.0,-0.0,-0.7148826853913341,-0.0,-0.6990923103271108,-1.0112690529200206,0.0
2019-04-22,1.0,-0.0,-0.7151427885769138,-0.0,-0.7014295999177209,-1.01172477630361,0.0
2019-04-23,1.0,-0.0,-0.7255157288739633,-0.0,-0.6998834898224933,-1.0013707079706666,0.0
2019-04-24,1.0,-0.0,-0.7111544248392833,-0.0,-0.7039050745452059,-1.004479551360963,0.0
2019-04-25,1.0,-0.0,-0.7329461493522114,-0.0,-0.718512663665418,-0.9850853981236468,0.0
2019-04-26,1.0,-0.0,-0.7314888192123489,-0.0,-0.7110912035282363,-1.002997622575199,0.0
2019-04-29,1.0,-0.0,-0.7899377777777778,-0.0,-0.7859555555555555,-0.9796622222222222,0.0
2019-04-30,1.0,-0.0,-0.7808447902234537,-0.0,-0.7838289104408682,-0.9878503676862409,0.0
2019-05-01,1.0,-0.0,-0.7787651512458678,-0.0,-0.7956847829950591,-0.9801300963281554,0.0
2019-05-02,1.0,-0.0,-0.7838913769815882,-0.0,-0.7812255633752756,-0.9893367455747494,0.0
2019-05-03,1.0,-0.0,-0.77412241704307,-0.0,-0.789380090336807,-0.9930646939573925,0.0
2019-05-06,1.0,-0.0,-0.7574530078527519,-0.0,-0.7876203674093024,-1.0082080801620295,0.0
2019-05-07,1.0,-0.0,-0.7496706192358366,-0.0,-0.7947868817434034,-1.0164156251112773,0.0
2019-05-08,1.0,-0.0,-0.7315310207986395,-0.0,-0.7891436062785672,-1.0225348120327393,0.0
2019-05-09,1.0,-0.0,-0.7348360947166322,-0.0,-0.7822299651567944,-1.0383275261324043,0.0
2019-05-10,1.0,-0.0,-0.736022747467567,-0.0,-0.7836147147680825,-1.0346543451217347,0.0
2019-05-13,1.0,-0.0,-0.7368551939747051,-0.0,-0.7816185874662498,-1.0341409691629957,0.0
2019-05-14,1.0,-0.0,-0.7143512150389729,-0.0,-0.7883116425069657,-1.0243007794589638,0.0
2019-05-15,1.0,-0.0,-0.722404719013811,-0.0,-0.7956271413938046,-1.0141641058245912,0.0
2019-05-16,1.0,-0.0,-0.7228788146057507,-0.0,-0.7904392309049215,-1.0146763097548068,0.0
2019-05-17,1.0,-0.0,-0.7166113426089413,-0.0,-0.7842008616427714,-1.030510629281729,0.0
2019-05-20,1.0,-0.0,-0.7252521677579189,-0.0,-0.783118032206689,-1.0308264024066536,0.0
2019-05-21,1.0,-0.0,-0.7210790552962806,-0.0,-0.7835878942158111,-1.0309362183566682,0.0
2019-05-22,1.0,-0.0,-0.7181445340121624,-0.0,-0.7827393579408853,-1.0346839202375904,0.0
2019-05-23,1.0,-0.0,-0.7552639821807678,-0.0,-0.7504611422406293,-0.9745936727804267,0.0
2019-05-24,1.0,-0.0,-0.7544805985731686,-0.0,-0.7492952844962589,-0.9763006786149296,0.0
2019-05-28,1.0,-0.0,-0.7629196266889539,-0.0,-0.743383479593258,-0.9760412313692713,0.0
2019-05-29,1.0,-0.0,-0.7717107780057733,-0.0,-0.7508086112753452,-0.9554133481723647,0.0
2019-05-30,1.0,-0.0,-0.7689287327565238,-0.0,-0.7472810035095034,-0.9585461621321102,0.0
2019-05-31,1.0,-0.0,-0.7780879274249826,-0.0,-0.7339497557571528,-0.9771109560362875,0.0
2019-06-03,1.0,-0.0,-0.7823136354144915,-0.0,-0.7355745806361802,-0.9623094591772813,0.0
2019-06-04,1.0,-0.0,-0.7848369924498103,-0.0,-0.738561636686267,-0.9559166347726245,0.0
2019-06-05,1.0,-0.0,-0.7810473467680078,-0.0,-0.7401506171117774,-0.965309253190154,0.0
2019-06-06,1.0,-0.0,-0.7793415781222782,-0.0,-0.7279219648144921,-0.9764500958021249,0.0
2019-06-07,1.0,-0.0,-0.7851544811731512,-0.0,-0.724929464627817,-0.9731443101466439,0.0
2019-06-10,1.0,-0.0,-0.789997563776842,-0.0,-0.7184770124943446,-0.9718442209306373,0.0
2019-06-11,1.0,-0.0,-0.7952585454418492,-0.0,-0.7188994797667679,-0.977340176669809,0.0
2019-06-12,1.0,-0.0,-0.7989597151434755,-0.0,-0.715283111080081,-0.9766459540599037,0.0
2019-06-13,1.0,-0.0,-0.8183406113537118,-0.0,-0.7151091703056768,-0.9599650655021833,0.0
2019-06-14,1.0,-0.0,-0.8271319459042814,-0.0,-0.7152266834839884,-0.9612150515030481,0.0
2019-06-17,1.0,-0.0,-0.8321587602117737,-0.0,-0.7070930191788506,-0.9669366431752042,0.0
2019-06-18,1.0,-0.0,-0.8402005821089176,-0.0,-0.704421923764772,-0.9620226531542588,0.0
2019-06-19,1.0,-0.0,-0.8375954599593639,-0.0,-0.7203461080361522,-0.9451762068240734,0.0
2019-06-20,1.0,-0.0,-0.8389732440298769,-0.0,-0.7207279868148824,-0.9469789949854474,0.0
2019-06-21,1.0,-0.0,-0.8388910362275555,-0.0,-0.731754453775607,-0.9431462806142169,0.0
2019-06-24,1.0,-0.0,-0.8301959818444108,-0.0,-0.7312902431300798,-0.9570388093311284,0.0
2019-06-25,1.0,-0.0,-0.8375981134067791,-0.0,-0.726373587694907,-0.9557917707930028,0.0
2019-06-26,1.0,-0.0,-0.8351764457279706,-0.0,-0.7167711488342607,-0.9699232232161723,0.0
2019-06-27,1.0,-0.0,-0.8282197771194809,-0.0,-0.717167442516575,-0.9812385385809,0.0
2019-06-28,1.0,-0.0,-0.7992665984979374,-0.0,-0.7439794083424421,-0.9826874933888087,0.0
2019-07-01,1.0,-0.0,-0.7914201183431953,-0.0,-0.7545083122006199,-0.9761552550014089,0.0
2019-07-02,1.0,-0.0,-0.7972269144144143,-0.0,-0.7434543918918919,-0.9784628378378378,0.0
2019-07-03,1.0,-0.0,-0.8117900232837085,-0.0,-0.7281450645593734,-0.9878995272701616,0.0
2019-07-05,1.0,-0.0,-0.7924847544855299,-0.0,-0.7355564172159752,-0.9969332722337764,0.0
2019-07-08,1.0,-0.0,-0.7900842765964949,-0.0,-0.7360626256214958,-1.0000705243485313,0.0
2019-07-09,1.0,-0.0,-0.7774880180434169,-0.0,-0.7350577953199886,-1.0115590639977445,0.0
2019-07-10,1.0,-0.0,-0.7875479804204669,-0.0,-0.7244779378103321,-1.0094728316371449,0.0
2019-07-11,1.0,-0.0,-0.7892954168577778,-0.0,-0.7286455209399146,-1.0103023674275835,0.0
2019-07-12,1.0,-0.0,-0.7941093474426808,-0.0,-0.7381305114638449,-0.9950970017636687,0.0
2019-07-15,1.0,-0.0,-0.8047550178136794,-0.0,-0.7480687149458535,-0.9746375533528518,0.0
2019-07-16,1.0,-0.0,-0.7978065241844768,-0.0,-0.7205427446569178,-0.9968363329583801,0.0
2019-07-17,1.0,-0.0,-0.803187559370932,-0.0,-0.7168842134890758,-0.9982056784998067,0.0
2019-07-18,1.0,-0.0,-0.8069517028515311,-0.0,-0.7076566939076147,-0.992809792711585,0.0
2019-07-19,1.0,-0.0,-0.8145076632374555,-0.0,-0.6977395199104206,-0.9869130100076984,0.0
2019-07-22,1.0,-0.0,-0.7989484752891693,-0.0,-0.6890641430073606,-1.0170697511391518,0.0
2019-07-23,1.0,-0.0,-0.8006240358995933,-0.0,-0.6904361239657832,-1.0147595007712802,0.0
2019-07-24,1.0,-0.0,-0.7967313585291114,-0.0,-0.6959247648902822,-1.0295868409002853,0.0
2019-07-25,1.0,-0.0,-0.791550783312797,-0.0,-0.7028692131666959,-1.026086956521739,0.0
2019-07-26,1.0,-0.0,-0.9026112662177698,-0.0,-1.0191328625390048,-1.1840203645918872,0.0
2019-07-29,1.0,-0.0,-0.8848397699260476,-0.0,-1.0209942481511916,-1.2026294165981921,0.0
2019-07-30,1.0,-0.0,-0.8837056504599212,-0.0,-1.0209839027595269,-1.2017904073587384,0.0
2019-07-31,1.0,-0.0,-0.9017996548607117,-0.0,-1.0122853151450406,-1.1946749938367984,0.0
2019-08-01,1.0,-0.0,-0.925970026688565,-0.0,-1.002340381851776,-1.1776226647505648,0.0
2019-08-02,1.0,-0.0,-0.9276115096050788,-0.0,-0.9992579767499382,-1.195440679363509,0.0
2019-08-05,1.0,-0.0,-0.9277058775039156,-0.0,-0.9995466161074932,-1.194460473167917,0.0
2019-08-06,1.0,-0.0,-0.9247246270779986,-0.0,-0.9474454334837215,-1.1923749136284194,0.0
2019-08-07,1.0,-0.0,-0.9336310127866856,-0.0,-0.9333062715648468,-1.192368581286787,0.0
2019-08-08,1.0,-0.0,-0.9263564316195895,-0.0,-0.9334688071530177,-1.2043893517577728,0.0
2019-08-09,1.0,-0.0,-0.9181681985666275,-0.0,-0.9206381341863384,-1.210268453658339,0.0
2019-08-12,1.0,-0.0,-0.9158171521035599,-0.0,-0.9332928802588997,-1.1961569579288025,0.0
2019-08-13,1.0,-0.0,-0.8646904135787713,-0.0,-0.9039365686508886,-1.2157542433660053,0.0
2019-08-14,1.0,-0.0,-0.8721105727222178,-0.0,-0.8873619826832949,-1.2122090714115497,0.0
2019-08-15,1.0,-0.0,-0.8967706537074777,-0.0,-0.8721194544599468,-1.1502194701363848,0.0
2019-08-16,1.0,-0.0,-0.8927549860898867,-0.0,-0.870851455663963,-1.1547353160142628,0.0
2019-08-19,1.0,-0.0,-0.8714636906387794,-0.0,-0.8797752370546689,-1.1508955398603036,0.0
2019-08-20,1.0,-0.0,-0.8723934988502162,-0.0,-0.8771875121799119,-1.1479908017305218,0.0
2019-08-21,1.0,-0.0,-0.8754672897196263,-0.0,-0.8787772585669783,-1.1397975077881621,0.0
2019-08-22,1.0,-0.0,-0.8777963661829359,-0.0,-0.8730887445045326,-1.1397502237092947,0.0
2019-08-23,1.0,-0.0,-0.8717749153597697,-0.0,-0.8720862357473635,-1.147643693816399,0.0
2019-08-26,1.0,-0.0,-0.8572144674944089,-0.0,-0.8663144906300609,-1.1324130485077504,0.0
2019-08-27,1.0,-0.0,-0.8528346941919581,-0.0,-0.8604606378061932,-1.1381528269912187,0.0
2019-08-28,1.0,-0.0,-0.8397951719092904,-0.0,-0.8768721364493898,-1.1334847726485195,0.0
2019-08-29,1.0,-0.0,-0.8344042168442923,-0.0,-0.8850371282366974,-1.1280058481782156,0.0
2019-08-30,1.0,-0.0,-0.823130294782842,-0.0,-0.8895235174608043,-1.1206347989420018,0.0
2019-09-03,1.0,-0.0,-0.8330009970089731,-0.0,-0.8752204923690466,-1.1263900605874684,0.0
2019-09-04,1.0,-0.0,-0.8561575215782985,-0.0,-0.8793541923551172,-1.1177173242909988,0.0
2019-09-05,1.0,-0.0,-0.8807111450965398,-0.0,-0.8599885299177977,-1.0826610590709231,0.0
2019-09-06,1.0,-0.0,-0.8787878787878787,-0.0,-0.8704021345530778,-1.0624737945492662,0.0
2019-09-09,1.0,-0.0,-0.880976873547453,-0.0,-0.8673753190840858,-1.061568941212329,0.0
2019-09-10,1.0,-0.0,-0.8868429095354524,-0.0,-0.8372555012224939,-1.0961567848410758,0.0
2019-09-11,1.0,-0.0,-0.8885707741639944,-0.0,-0.8458543289051763,-1.0829134218964727,0.0
2019-09-12,1.0,-0.0,-0.9259984639016897,-0.0,-0.8365591397849462,-1.0776881720430107,0.0
2019-09-13,1.0,-0.0,-0.9241585984324573,-0.0,-0.8447057015521745,-1.0731519901644384,0.0
2019-09-16,1.0,-0.0,-0.9270513214505224,-0.0,-0.8414643515673018,-1.0729102642901045,0.0
2019-09-17,1.0,-0.0,-0.9494035060800184,-0.0,-0.827764778088918,-1.058805477770532,0.0
