Date,IWF,IWM,MTUM,ROIC,SPY,VLUE,VXX
2018-10-19,-0.16978131212723657,-0.6292113982770047,-0.0,1.0,-0.44567263088137843,-0.40609675281643476,0.0
2018-10-22,-0.16971064507565703,-0.6192726307406424,-0.0,1.0,-0.4528802760817627,-0.4127422352004248,0.0
2018-10-23,-0.1658941984976826,-0.6219434233658303,-0.0,1.0,-0.4588727292099516,-0.41694635341750574,0.0
2018-10-24,-0.1643387341368026,-0.6192566578870354,-0.0,1.0,-0.4590948998323889,-0.4178040279884003,0.0
2018-10-25,-0.15603527708305912,-0.6095827300250098,-0.0,1.0,-0.4573384230617349,-0.4096353823877846,0.0
2018-10-26,-0.15145722590274688,-0.6039435439524471,-0.0,1.0,-0.4572782738484904,-0.405902223153264,0.0
2018-10-29,-0.13969131296276985,-0.6082490353530087,-0.0,1.0,-0.45153300657002815,-0.4076546042340181,0.0
2018-10-30,-0.11193205721497686,-0.6173222549432057,-0.0,1.0,-0.4611116954143879,-0.439025031552377,0.0
2018-10-31,-0.11366669283303242,-0.6079231755501479,-0.0,1.0,-0.4590888871444645,-0.43598398618415884,0.0
2018-11-01,-0.08558736166968955,-0.6368057198433352,-0.0,1.0,-0.46421155008805826,-0.44199984228373157,0.0
2018-11-02,-0.09016029077216745,-0.6152759982218968,-0.0,1.0,-0.47101430327118693,-0.43840702873728526,0.0
2018-11-05,-0.09137055837563451,-0.6126955884661678,-0.0,1.0,-0.4712177507980532,-0.44128421162802867,0.0
2018-11-06,-0.08918699400005241,-0.6112872376660465,-0.0,1.0,-0.474231666098986,-0.4453585558204732,0.0
2018-11-07,-0.08856417105297615,-0.6117003168617592,-0.0,1.0,-0.473197685076073,-0.4452300521119753,0.0
2018-11-08,-0.07508452535760728,-0.611261378413524,-0.0,1.0,-0.46759427828348504,-0.44684005201560467,0.0
2018-11-09,-0.07449603329431655,-0.6113148653921187,-0.0,1.0,-0.4685654831577578,-0.44671608791780465,0.0
2018-11-12,-0.07401264641857572,-0.5990204208562248,-0.0,1.0,-0.4738001451228361,-0.44464600393904846,0.0
2018-11-13,-0.055502712151983345,-0.5970590503611918,-0.0,1.0,-0.4758734157690429,-0.44232499550116966,0.0
2018-11-14,-0.0553055819813334,-0.5973568508471961,-0.0,1.0,-0.4759725400457666,-0.4425217905535701,0.0
2018-11-15,-0.05465098361497766,-0.5986953618573116,-0.0,1.0,-0.47912065334634546,-0.4357183214340747,0.0
2018-11-16,-0.05030929952000821,-0.5903898970712801,-0.0,1.0,-0.4809158345953438,-0.4451859647321543,0.0
2018-11-19,-0.04887758771253916,-0.5913597369908049,-0.0,1.0,-0.48227770072430265,-0.44593414496327116,0.0
2018-11-20,-0.013902731989061822,-0.5863937233254107,-0.0,1.0,-0.4888957039535894,-0.4664571034271256,0.0
2018-11-21,-0.017038971576358426,-0.5824944851542888,-0.0,1.0,-0.487309515961358,-0.44869291817743856,0.0
2018-11-23,-0.01800866239456954,-0.5747321496415998,-0.0,1.0,-0.4905904105772397,-0.4495326866087485,0.0
2018-11-26,-0.01798333375547732,-0.5747068210025075,-0.0,1.0,-0.4906410678554241,-0.4495326866087485,0.0
2018-11-27,-0.011827902753959446,-0.5766922223343085,-0.0,1.0,-0.48736507616261476,-0.4460556844547564,0.0
2018-11-28,-0.012030568236273298,-0.5772402834876037,-0.0,1.0,-0.4869731897399682,-0.4458876642538273,0.0
2018-11-29,-0.0,-0.5691569156915692,-0.0,1.0,-0.48354835483548353,-0.44754475447544756,0.0
2018-11-30,-0.0,-0.5691892297307433,-0.0,1.0,-0.483512087802195,-0.4473611840296007,0.0
2018-12-03,-0.0,-0.5713031481249217,-0.0,1.0,-0.48684309544713406,-0.45029474476357706,0.0
2018-12-04,-0.0,-0.5718218218218218,-0.0,1.0,-0.4827827827827828,-0.44792292292292296,0.0
2018-12-06,-0.0,-0.5469122746612233,-0.0,1.0,-0.47839453038538154,-0.4340522859742751,0.0
2018-12-07,-0.0020837984669196995,-0.5550346059388256,-0.0,1.0,-0.49118106720250054,-0.4323881818858376,0.0
2018-12-10,-0.0,-0.5542933018589555,-0.0,1.0,-0.48586111930756365,-0.4187567620733747,0.0
2018-12-11,-0.0,-0.5548831488314884,-0.0,1.0,-0.483690036900369,-0.4214514145141452,0.0
2018-12-12,-0.0,-0.5550442913385827,-0.0,1.0,-0.4848179133858268,-0.4207677165354331,0.0
2018-12-13,-0.0,-0.5509851791571108,-0.0,1.0,-0.49520357081206384,-0.4198416808463417,0.0
2018-12-14,-0.0,-0.537795217294736,-0.0,1.0,-0.5078354433503615,-0.42225019125885344,0.0
2018-12-17,-0.0,-0.535404001870493,-0.0,1.0,-0.4906106175087987,-0.4351357337993158,0.0
2018-12-18,-0.0,-0.5506089039728489,-0.0,1.0,-0.5038680375324416,-0.44100618886005183,0.0
2018-12-19,-0.0,-0.5507875883072468,-0.0,1.0,-0.5040315534586485,-0.44149878928580344,0.0
2018-12-20,-0.0,-0.5516224925682596,-0.0,1.0,-0.5042092378406735,-0.44223226999075715,0.0
2018-12-21,-0.0,-0.5508913454835176,-0.0,1.0,-0.5034857085947615,-0.4353899014042426,0.0
2018-12-24,-0.0,-0.5363728620578699,-0.0,1.0,-0.49573030370535387,-0.4430830920026732,0.0
2018-12-26,-0.0,-0.5364834458373513,-0.0,1.0,-0.49432534678436313,-0.44180698761219495,0.0
2018-12-27,-0.0,-0.5194279481274997,-0.0,1.0,-0.4649375833232336,-0.4395830808386863,0.0
2018-12-28,-0.0,-0.5220698677261495,-0.0,1.0,-0.4634187702892582,-0.4371093560734532,0.0
2018-12-31,-0.0,-0.5220456417462086,-0.0,1.0,-0.4634187702892582,-0.43713358205339403,0.0
2019-01-02,-0.0,-0.5227145940963885,-0.0,1.0,-0.46147129447718843,-0.44129132406801036,0.0
2019-01-03,-0.0,-0.5250474660435227,-0.0,1.0,-0.48434837641789585,-0.4247358940655275,0.0
2019-01-04,-0.0,-0.5318405667014385,-0.0,1.0,-0.46294364522937337,-0.4311637272264137,0.0
2019-01-07,-0.0,-0.5127206707914288,-0.0,1.0,-0.4581591457442488,-0.4180024366355319,0.0
2019-01-08,-0.0,-0.5168098394391137,-0.0,1.0,-0.4566294178172334,-0.4194204493790529,0.0
2019-01-09,-0.0,-0.5287110127069695,-0.0,1.0,-0.4606517135155949,-0.417236234116288,0.0
2019-01-10,-0.0,-0.5261650987657291,-0.0,1.0,-0.46363352019825327,-0.41618747443639775,0.0
2019-01-11,-0.0,-0.5099826806504378,-0.0,1.0,-0.4666602520927548,-0.4288222842297701,0.0
2019-01-14,-0.0,-0.5087997310859804,-0.0,1.0,-0.4639487142548441,-0.4282935964849096,0.0
2019-01-15,-0.0,-0.5078804478400846,-0.0,1.0,-0.4638412378069291,-0.4308538753543799,0.0
2019-01-16,-0.0,-0.5113718151720167,-0.0,1.0,-0.4566719447243414,-0.43107336500167936,0.0
2019-01-17,-0.0,-0.5173763605117434,-0.0,1.0,-0.44846763414168417,-0.4210425816307046,0.0
2019-01-18,-0.0,-0.5135608678955453,-0.0,1.0,-0.45257296466973884,-0.434019777265745,0.0
2019-01-22,-0.0,-0.53826261852313,-0.0,1.0,-0.4624796475433387,-0.3936643999616895,0.0
2019-01-23,-0.0,-0.5255792777897588,-0.0,1.0,-0.4676634797402536,-0.4029425155152997,0.0
2019-01-24,-0.0,-0.5260144684520672,-0.0,1.0,-0.46584103866238685,-0.4035835768696402,0.0
2019-01-25,-0.0,-0.5255630603562244,-0.0,1.0,-0.48626300987909526,-0.39184674182150325,0.0
2019-01-28,-0.0,-0.523187112643789,-0.0,1.0,-0.49518894542648373,-0.39318011913087514,0.0
2019-01-29,-0.0,-0.5200464283987039,-0.0,1.0,-0.4901823281907433,-0.4078928277796585,0.0
2019-01-30,-0.0,-0.5192340199463911,-0.0,1.0,-0.48943517422906957,-0.40614812489435176,0.0
2019-01-31,-0.0,-0.5265270590511195,-0.0,1.0,-0.4754558204768583,-0.41616288629878606,0.0
2019-02-01,-0.0,-0.5250387822377351,-0.0,1.0,-0.4797847585805701,-0.41904207872794264,0.0
2019-02-04,-0.0,-0.5195644283121598,-0.0,1.0,-0.4858560193587416,-0.414422262552934,0.0
2019-02-05,-0.0,-0.5240044569324678,-0.0,1.0,-0.4828262765235927,-0.4154151729483578,0.0
2019-02-06,-0.0,-0.5247438412906039,-0.0,1.0,-0.4795920839086307,-0.41796865537872735,0.0
2019-02-07,-0.0,-0.5258491205969282,-0.0,1.0,-0.48246039052279666,-0.4142884829691361,0.0
2019-02-08,-0.0,-0.5268717973626054,-0.0,1.0,-0.5021492580809676,-0.3995191490395123,0.0
2019-02-11,-0.0,-0.5245698152700368,-0.0,1.0,-0.5113052790420327,-0.3979847640372867,0.0
2019-02-12,-0.0,-0.5133207162614646,-0.0,1.0,-0.5116950550783714,-0.4013199398262726,0.0
2019-02-13,-0.0,-0.5278585976141984,-0.0,1.0,-0.5058190282222869,-0.3909174667830473,0.0
2019-02-14,-0.0,-0.485585432679485,-0.0,1.0,-0.5317750891060301,-0.4072691123342143,0.0
2019-02-15,-0.0,-0.4868743777167974,-0.0,1.0,-0.5331358216566697,-0.40838777046552854,0.0
2019-02-19,-0.0,-0.4743421691426352,-0.0,1.0,-0.5461938052238081,-0.40688416351102047,0.0
2019-02-20,-0.0,-0.4803107550376305,-0.0,1.0,-0.5439912600145667,-0.40349599417334303,0.0
2019-02-21,-0.0,-0.467204274719349,-0.0,1.0,-0.5637776361586352,-0.4201186332663366,0.0
2019-02-22,-0.0,-0.4571841119894276,-0.0,1.0,-0.5752918430777515,-0.4148454516531656,0.0
2019-02-25,-0.0,-0.4498229914445865,-0.0,1.0,-0.5846690923394631,-0.4239354902153604,0.0
2019-02-26,-0.0,-0.4514343354819662,-0.0,1.0,-0.5892092702848989,-0.41964768980957534,0.0
2019-02-27,-0.0,-0.4379977807915177,-0.0,1.0,-0.6129700406854888,-0.4148193810874121,0.0
2019-02-28,-0.0,-0.43550894509562,-0.0,1.0,-0.6105860579888958,-0.42151758173966686,0.0
2019-03-01,-0.0,-0.43438155136268347,-0.0,1.0,-0.6155136268343816,-0.41650018497965224,0.0
2019-03-04,-0.0,-0.4204700230306332,-0.0,1.0,-0.6167009237017409,-0.439216463188133,0.0
2019-03-05,-0.0,-0.4147410654580578,-0.0,1.0,-0.6256779849914555,-0.4362136860093618,0.0
2019-03-06,-0.0,-0.4108371701569385,-0.0,1.0,-0.6304272488737066,-0.43410564879449476,0.0
2019-03-07,-0.0,-0.40384615384615385,-0.0,1.0,-0.6389657899940677,-0.4290092940478545,0.0
2019-03-08,-0.0,-0.3914093024413309,-0.0,1.0,-0.6716273050792624,-0.42557798073812303,0.0
2019-03-11,-0.0,-0.39199740564272706,-0.0,1.0,-0.6708409209968319,-0.4317359742559932,0.0
2019-03-12,-0.0,-0.3673187166851051,-0.0,1.0,-0.6844765161420094,-0.46253645780951425,0.0
2019-03-13,-0.0,-0.3784650340823024,-0.0,1.0,-0.6883362787174956,-0.4577884372633173,0.0
2019-03-14,-0.0,-0.3705054846205742,-0.0,1.0,-0.6876389895304965,-0.44051872766797434,0.0
2019-03-15,-0.0,-0.3631626415472492,-0.0,1.0,-0.6905501553261849,-0.45152319871730634,0.0
2019-03-18,-0.0,-0.37273461557877735,-0.0,1.0,-0.6937250744611035,-0.45762027361300417,0.0
2019-03-19,-0.0,-0.3693914714957762,-0.0,1.0,-0.7004906672062319,-0.4593049724315848,0.0
2019-03-20,-0.0,-0.3663449114539789,-0.0,1.0,-0.7020850751184413,-0.4651009601986268,0.0
2019-03-21,-0.0,-0.36896272695089266,-0.0,1.0,-0.7195670864309918,-0.4401709401709402,0.0
2019-03-22,-0.0,-0.36836897785219574,-0.0,1.0,-0.7277824289012355,-0.4408503944998351,0.0
2019-03-25,-0.0,-0.31787862770268577,-0.0,1.0,-0.7548642049887991,-0.44433537214629115,0.0
2019-03-26,-0.0,-0.3231858407079646,-0.0,1.0,-0.7478381795195953,-0.4574209860935524,0.0
2019-03-27,-0.0,-0.3286620969789287,-0.0,1.0,-0.7476516882457477,-0.4623762376237624,0.0
2019-03-28,-0.0,-0.32166379572398424,-0.0,1.0,-0.7335849630155031,-0.4779106292430844,0.0
2019-03-29,-0.0,-0.3204751532343853,-0.0,1.0,-0.7326629856643534,-0.4796869459500532,0.0
2019-04-01,-0.0,-0.32789377660652747,-0.0,1.0,-0.7339093857693088,-0.4721518345834178,0.0
2019-04-02,-0.0,-0.33758284008701367,-0.0,1.0,-0.7468761066423837,-0.4450093590327313,0.0
2019-04-03,-0.0,-0.337599595295308,-0.0,1.0,-0.7472366257746301,-0.44459339825471106,0.0
2019-04-04,-0.0,-0.3364299598616616,-0.0,1.0,-0.7598263196425415,-0.4281675207633858,0.0
2019-04-05,-0.0,-0.3377209572080591,-0.0,1.0,-0.7628413647023224,-0.4210605945986837,0.0
2019-04-08,-0.0,-0.33466747218446363,-0.0,1.0,-0.7588481095504204,-0.4237275336051956,0.0
2019-04-09,-0.0,-0.3230451118339764,-0.0,1.0,-0.7888392969715309,-0.409738507703558,0.0
2019-04-10,-0.0,-0.307785184253553,-0.0,1.0,-0.7906678405232046,-0.4169538422839894,0.0
2019-04-11,-0.0,-0.32997695621681195,-0.0,1.0,-0.7465935277026351,-0.4281885582606953,0.0
2019-04-12,-0.0,-0.33705214527940236,-0.0,1.0,-0.7091954587899936,-0.41111711800265394,0.0
2019-04-15,-0.0,-0.33726345720168643,-0.0,1.0,-0.7043827826257476,-0.4095744680851064,0.0
2019-04-16,-0.0,-0.3374782331444829,-0.0,1.0,-0.7029897235915925,-0.412160007848331,0.0
2019-04-17,-0.0,-0.36054622261518815,-0.0,1.0,-0.7209450830140486,-0.3745456331663228,0.0
2019-04-18,-0.0,-0.3696917597936878,-0.0,1.0,-0.710769986491465,-0.37563551516640054,0.0
2019-04-22,-0.0,-0.35954667785980593,-0.0,1.0,-0.7224266067504507,-0.3871015530480729,0.0
2019-04-23,-0.0,-0.367727689979408,-0.0,1.0,-0.7168233805542462,-0.3964075718857767,0.0
2019-04-24,-0.0,-0.37759418210601825,-0.0,1.0,-0.70386128082717,-0.39213891706038045,0.0
2019-04-25,-0.0,-0.3906711326138196,-0.0,1.0,-0.7108795434809576,-0.37953107554893933,0.0
2019-04-26,-0.0,-0.383640295279994,-0.0,1.0,-0.7399895608082916,-0.3619168344393905,0.0
2019-04-29,-0.0,-0.37806666500956976,-0.0,1.0,-0.7394297929457384,-0.3681737963262161,0.0
2019-04-30,-0.0,-0.36279716114943666,-0.0,1.0,-0.7418482306814234,-0.37686733832944563,0.0
2019-05-01,-0.0,-0.36195390607556627,-0.0,1.0,-0.7343025130864075,-0.3845791262497209,0.0
2019-05-02,-0.0,-0.3553520007943601,-0.0,1.0,-0.7315559527355775,-0.3954671830006951,0.0
2019-05-03,-0.0,-0.3562796237933345,-0.0,1.0,-0.7312206864034543,-0.3940740005459463,0.0
2019-05-06,-0.0,-0.3428394449950446,-0.0,1.0,-0.7374628344895937,-0.3973736372646184,0.0
2019-05-07,-0.0,-0.3471641125937662,-0.0,1.0,-0.7351521303196098,-0.39336023568440076,0.0
2019-05-08,-0.0,-0.36327547095374296,-0.0,1.0,-0.7167373508235526,-0.3857135812210278,0.0
2019-05-09,-0.0,-0.36187661618027334,-0.0,1.0,-0.7143208964413249,-0.38655338012560025,0.0
2019-05-10,-0.0,-0.36332307692307697,-0.0,1.0,-0.7143384615384616,-0.38385230769230766,0.0
2019-05-13,-0.0,-0.36167171829181144,-0.0,1.0,-0.7179714644784505,-0.38456420492348636,0.0
2019-05-14,-0.0,-0.3259154310281652,-0.0,1.0,-0.728534088965972,-0.38835283484378436,0.0
2019-05-15,-0.0,-0.3255717357310399,-0.0,1.0,-0.7383698201720095,-0.37937353401094603,0.0
2019-05-16,-0.0,-0.3286643199374205,-0.0,1.0,-0.7350640461523419,-0.3807812652781852,0.0
2019-05-17,-0.0,-0.3169368225759203,-0.0,1.0,-0.7250512645249487,-0.39920417927936724,0.0
2019-05-20,-0.0,-0.31004611893316414,-0.0,1.0,-0.7288987579610062,-0.401185915424221,0.0
2019-05-21,-0.0,-0.30228312725148476,-0.0,1.0,-0.7328643754259566,-0.39889007886281763,0.0
2019-05-22,-0.0,-0.3006991309413992,-0.0,1.0,-0.7324367626353353,-0.3944020973928242,0.0
2019-05-23,-0.0,-0.2956684128831975,-0.0,1.0,-0.7397167248738843,-0.38991559953434224,0.0
2019-05-24,-0.0,-0.2841934625341753,-0.0,1.0,-0.7432193752873146,-0.39207858508141585,0.0
2019-05-28,-0.0,-0.27847825560852835,-0.0,1.0,-0.7465695409114009,-0.3950291619273492,0.0
2019-05-29,-0.0,-0.2720627134131679,-0.0,1.0,-0.7410426585870244,-0.391550040879142,0.0
2019-05-30,-0.0,-0.27508411803151706,-0.0,1.0,-0.7545205877369223,-0.3910822783278062,0.0
2019-05-31,-0.0,-0.26977721934953847,-0.0,1.0,-0.7501328951819456,-0.39636592084279704,0.0
2019-06-03,-0.0,-0.2772363006281135,-0.0,1.0,-0.7617500541477149,-0.36757875484321223,0.0
2019-06-04,-0.0,-0.27637658837119755,-0.0,1.0,-0.7632364266461301,-0.3670340777820562,0.0
2019-06-05,-0.0,-0.274471436071207,-0.0,1.0,-0.7907220923018183,-0.3210996038753401,0.0
2019-06-06,-0.0,-0.2591394758277035,-0.0,1.0,-0.8274399885007905,-0.3090891667864501,0.0
2019-06-07,-0.0,-0.2778611051591553,-0.0,1.0,-0.803109301716544,-0.29981191819631925,0.0
2019-06-10,-0.0,-0.28080726442901965,-0.0,1.0,-0.7946182371398688,-0.30167823523818577,0.0
2019-06-11,-0.0,-0.2823978071743535,-0.0,1.0,-0.8061256107734478,-0.29498271958050293,0.0
2019-06-12,-0.0,-0.28464856877279116,-0.0,1.0,-0.8048716543127488,-0.2938722978287294,0.0
2019-06-13,-0.0,-0.2955434678881573,-0.0,1.0,-0.8053249355854567,-0.2848554251359863,0.0
2019-06-14,-0.0,-0.2974740963567779,-0.0,1.0,-0.8027264479778445,-0.28725588502124816,0.0
2019-06-17,-0.0,-0.29173729319359226,-0.0,1.0,-0.8144531716284289,-0.281161219471435,0.0
2019-06-18,-0.0,-0.2984369406992006,-0.0,1.0,-0.8100226703257368,-0.2778904665314402,0.0
2019-06-19,-0.0,-0.293007293007293,-0.0,1.0,-0.8137899804566471,-0.2765146098479432,0.0
2019-06-20,-0.0,-0.2914722407389772,-0.0,1.0,-0.8130654223407294,-0.2761879820969431,0.0
2019-06-21,-0.0,-0.2951104551513997,-0.0,1.0,-0.8069891449247762,-0.27837554751475907,0.0
2019-06-24,-0.0,-0.29097285175819454,-0.0,1.0,-0.8003960112600792,-0.29421728135884345,0.0
2019-06-25,-0.0,-0.28946489092558114,-0.0,1.0,-0.8010644899517876,-0.29621938994701413,0.0
2019-06-26,-0.0,-0.2880068777761857,-0.0,1.0,-0.7830634761427139,-0.3170463772269188,0.0
2019-06-27,-0.0,-0.2989884393063584,-0.0,1.0,-0.8221820809248555,-0.2873073217726397,0.0
2019-06-28,-0.0,-0.31086232688317333,-0.0,1.0,-0.8136852772282005,-0.2882304685615017,0.0
2019-07-01,-0.0,-0.30882565710151916,-0.0,1.0,-0.8157222088256572,-0.28685796961659027,0.0
2019-07-02,-0.0,-0.3160979139032919,-0.0,1.0,-0.8065838659110093,-0.28899071506089474,0.0
2019-07-03,-0.0,-0.30277542116107137,-0.0,1.0,-0.8318749242516059,-0.2892982668767422,0.0
2019-07-05,-0.0,-0.2839296954437612,-0.007674429864910667,1.0,-0.8352055391468552,-0.29414612889168645,0.0
2019-07-08,-0.0,-0.2841929472130116,-0.007841808456567515,1.0,-0.8348863663867173,-0.29339012997071423,0.0
2019-07-09,-0.0,-0.2774980635166538,-0.008932029434546863,1.0,-0.8368996901626646,-0.29727439969016267,0.0
2019-07-10,-0.0,-0.26334398915044077,-0.005909134941393005,1.0,-0.8539668700959023,-0.2985566211372663,0.0
2019-07-11,-0.0,-0.2606468217355412,-0.006045743699315301,1.0,-0.8612149759627058,-0.3000534162093915,0.0
2019-07-12,-0.0,-0.2832592091269458,-0.0007734699796964131,1.0,-0.8332205356279611,-0.29981630087982214,0.0
2019-07-15,-0.0,-0.2689611984874395,-0.0,1.0,-0.8345576723909535,-0.30501698017775,0.0
2019-07-16,-0.0,-0.27862320579904953,-0.025730881858768182,1.0,-0.8227881522730546,-0.2731265901781,0.0
2019-07-17,-0.0,-0.27455629805274123,-0.026681995640822975,1.0,-0.8185193169025892,-0.27541855284903355,0.0
2019-07-18,-0.0,-0.27481153523991864,-0.026875673088428864,1.0,-0.8195046069163576,-0.27201148737585257,0.0
2019-07-19,-0.0,-0.27506045153103975,-0.028513969690440278,1.0,-0.8178553472671121,-0.2726902726902727,0.0
2019-07-22,-0.0,-0.28858224330410615,-0.03689329691917014,1.0,-0.820612332902113,-0.24960471467586604,0.0
2019-07-23,-0.0,-0.2942486351882004,-0.03653864572358969,1.0,-0.817091274782109,-0.24655205440091946,0.0
2019-07-24,-0.0,-0.2934295371191601,-0.03461418606323561,1.0,-0.8198576120046983,-0.24920296282091234,0.0
2019-07-25,-0.0,-0.2878047612204819,-0.037936485127173444,1.0,-0.8231786176174738,-0.24606025769986106,0.0
2019-07-26,-0.0,-0.2820414611959592,-0.03947431416670657,1.0,-0.8264710106764973,-0.24584669890362426,0.0
2019-07-29,-0.0,-0.27558451513990034,-0.04060463779225757,1.0,-0.8252922575699502,-0.254072441548486,0.0
2019-07-30,-0.0,-0.2692021774058176,-0.043644037313253885,1.0,-0.8234334908035779,-0.2617203424378312,0.0
2019-07-31,-0.0,-0.2804591641104294,-0.04256134969325154,1.0,-0.8185151457055215,-0.25493673312883436,0.0
2019-08-01,-0.0,-0.2913137114142139,-0.04699688920794449,1.0,-0.8074419717635798,-0.2471643933955492,0.0
2019-08-02,-0.0,-0.2882516277288395,-0.04646208349291459,1.0,-0.8065875143623132,-0.2524415932592876,0.0
2019-08-05,-0.0,-0.28551971326164877,-0.04408602150537635,1.0,-0.8142652329749105,-0.24561529271206692,0.0
2019-08-06,-0.0,-0.2873869833101202,-0.04534831566771323,1.0,-0.7844243525884658,-0.24347867141946603,0.0
2019-08-07,-0.0,-0.2964411051181195,-0.036248439597710624,1.0,-0.7764326259509622,-0.24620203971076618,0.0
2019-08-08,-0.0,-0.29645808736717827,-0.04028335301062574,1.0,-0.7796694214876033,-0.24484061393152304,0.0
2019-08-09,-0.0,-0.2925445514254102,-0.037359636526283574,1.0,-0.7750417853527626,-0.2491584076837967,0.0
2019-08-12,-0.0,-0.28880891899520184,-0.04593564775613886,1.0,-0.7824818891711356,-0.2348527613133879,0.0
2019-08-13,-0.0,-0.27582319507727,-0.04424820329747757,1.0,-0.7877542392785006,-0.24078162431302552,0.0
2019-08-14,-0.0,-0.2859918535511962,-0.04389250433072709,1.0,-0.7769558499929772,-0.23409335643054452,0.0
2019-08-15,-0.0,-0.2969393897300551,-0.05607260267629763,1.0,-0.7567254711302496,-0.2053757466314766,0.0
2019-08-16,-0.0,-0.2970381863233217,-0.056526874001343125,1.0,-0.7538151587430238,-0.20836903411064542,0.0
2019-08-19,-0.0,-0.28175738007380075,-0.05857933579335793,1.0,-0.7612776752767528,-0.20465867158671588,0.0
2019-08-20,-0.0,-0.28111149385692963,-0.06905500057411873,1.0,-0.7494316224595247,-0.19687679412102424,0.0
2019-08-21,-0.0,-0.2786742259049281,-0.08995340510019052,1.0,-0.7360157917689995,-0.19069479192967154,0.0
2019-08-22,-0.0,-0.27929561943245473,-0.08820828358894298,1.0,-0.7349389291946,-0.1934521076315548,0.0
2019-08-23,-0.0,-0.28184549060973657,-0.08686280354972598,1.0,-0.7341833107844712,-0.19021302942053245,0.0
2019-08-26,-0.0,-0.27743860768144335,-0.08720215043965557,1.0,-0.7300332589184018,-0.1833340926693699,0.0
2019-08-27,-0.0,-0.27560864618885095,-0.08657565415244596,1.0,-0.7278270762229807,-0.18530147895335608,0.0
2019-08-28,-0.0,-0.2791994900050089,-0.08269204498884386,1.0,-0.727995082191157,-0.18685396839852467,0.0
2019-08-29,-0.0,-0.2739046318424946,-0.08558097189029247,1.0,-0.7309206782747241,-0.18568339592579947,0.0
2019-08-30,-0.0,-0.27905768622667926,-0.09023354564755838,1.0,-0.711794732800289,-0.17755341735555855,0.0
2019-09-03,-0.0,-0.2902092389468231,-0.10817811211964234,1.0,-0.6867046555102593,-0.16723349624991554,0.0
2019-09-04,-0.0,-0.2714150603494866,-0.12072149162313096,1.0,-0.6817465321563683,-0.17794091154746894,0.0
2019-09-05,-0.0,-0.2652145629107876,-0.10825725117207653,1.0,-0.6880594001659974,-0.1816774714551695,0.0
2019-09-06,-0.0,-0.2634773455172568,-0.11124549262021545,1.0,-0.6902058276781114,-0.17476315259020359,0.0
2019-09-09,-0.0,-0.25827339741435323,-0.11093186350294638,1.0,-0.6910219354260492,-0.18036790571575811,0.0
2019-09-10,-0.0,-0.2668800931315483,-0.09393749440315213,1.0,-0.6763902570072535,-0.20153129757320676,0.0
2019-09-11,-0.0,-0.2626490925772596,-0.08760937185311164,1.0,-0.6771096739543939,-0.21041913755678388,0.0
2019-09-12,-0.0,-0.2473802980539357,-0.09310275487633218,1.0,-0.6788211899814554,-0.21498313113032597,0.0
2019-09-13,-0.0,-0.24764309012108485,-0.09152852866270497,1.0,-0.6783879183235779,-0.21650060319020595,0.0
