Date,D,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-04,1.0,-0.0,-0.21323180465076144,-0.0,-0.5786272056602959,-0.365244402260667,0.0
2019-01-07,1.0,-0.0,-0.19783042499893858,-0.0,-0.5717318388315714,-0.35333078588714817,0.0
2019-01-08,1.0,-0.0,-0.18553072388787584,-0.0,-0.5826724905644375,-0.3521479156948391,0.0
2019-01-09,1.0,-0.0,-0.1859902869382648,-0.0,-0.5826776663202765,-0.3521090916802749,0.0
2019-01-10,1.0,-0.0,-0.1841631165087641,-0.0,-0.5841758334922955,-0.3511371102774422,0.0
2019-01-11,1.0,-0.0,-0.16395314416205015,-0.0,-0.586184293990781,-0.3643168266587728,0.0
2019-01-14,1.0,-0.0,-0.17927877828634983,-0.0,-0.6042905419857124,-0.35528510929546137,0.0
2019-01-15,1.0,-0.0,-0.18823910928548263,-0.0,-0.6061398767700789,-0.3675710733974705,0.0
2019-01-16,1.0,-0.0,-0.19128088917664832,-0.0,-0.6002589834898026,-0.36665587568792496,0.0
2019-01-17,1.0,-0.0,-0.19182247525393026,-0.0,-0.5995557568307778,-0.3651204416553449,0.0
2019-01-18,1.0,-0.0,-0.19213878864298448,-0.0,-0.5989390843080135,-0.3829514326709857,0.0
2019-01-22,1.0,-0.0,-0.09059195934451647,-0.0,-0.7538922026744762,-0.3088998471112642,0.0
2019-01-23,1.0,-0.0,-0.05678464488054975,-0.0,-0.7623273949290191,-0.33508541392904073,0.0
2019-01-24,1.0,-0.0,-0.054777372499082724,-0.0,-0.7686530118921718,-0.3348585241620443,0.0
2019-01-25,1.0,-0.0,-0.0,-0.0,-0.9028020632977793,-0.28289473684210525,0.0
2019-01-28,1.0,-0.0,-0.0,-0.0,-0.9058219552157292,-0.2787766247951939,0.0
2019-01-29,1.0,-0.0,-0.0,-0.0,-0.9117138037549017,-0.2790325760729073,0.0
2019-01-30,1.0,-0.0,-0.0,-0.0,-0.9090391022268982,-0.2827897597755567,0.0
2019-01-31,1.0,-0.0,-0.0,-0.0,-0.8957150684931506,-0.2960657534246576,0.0
2019-02-01,1.0,-0.0,-0.0,-0.0,-0.8969063123506326,-0.2956434037141792,0.0
2019-02-04,1.0,-0.0,-0.0,-0.0,-0.892875178394994,-0.302755516522121,0.0
2019-02-05,1.0,-0.0,-0.0,-0.0,-0.8908736246876781,-0.3008591592513041,0.0
2019-02-06,1.0,-0.0,-0.0,-0.0,-0.8900738668648105,-0.2953363346300101,0.0
2019-02-07,1.0,-0.0,-0.0,-0.0,-0.8914920121511464,-0.2939659505649409,0.0
2019-02-08,1.0,-0.0,-0.0,-0.0,-0.9061535116329638,-0.268232224396608,0.0
2019-02-11,1.0,-0.0,-0.0,-0.0,-0.9108427431660636,-0.2690630858438331,0.0
2019-02-12,1.0,-0.0,-0.0,-0.0,-0.901291653098882,-0.2695538912406382,0.0
2019-02-13,1.0,-0.0,-0.0,-0.0,-0.8995293147951327,-0.2695269288332646,0.0
2019-02-14,1.0,-0.0,-0.0,-0.0,-0.9011039158590117,-0.27195879873093143,0.0
2019-02-15,1.0,-0.0,-0.0,-0.0,-0.9018831818379507,-0.2726699430261384,0.0
2019-02-19,1.0,-0.0,-0.0,-0.0,-0.8995709828393136,-0.2671823539608251,0.0
2019-02-20,1.0,-0.0,-0.0,-0.0,-0.8942517794171733,-0.26915172100469464,0.0
2019-02-21,1.0,-0.0,-0.0,-0.0,-0.8943451737117639,-0.2689395578246009,0.0
2019-02-22,1.0,-0.0,-0.0,-0.0,-0.9048743500866551,-0.26150346620450604,0.0
2019-02-25,1.0,-0.0,-0.0,-0.0,-0.9146182008368201,-0.2646007670850767,0.0
2019-02-26,1.0,-0.0,-0.0,-0.0,-0.9146636448822157,-0.264507834121467,0.0
2019-02-27,1.0,-0.0,-0.0,-0.0,-0.9221487386124738,-0.26776016117729506,0.0
2019-02-28,1.0,-0.0,-0.0,-0.0,-0.9228747289334764,-0.2675618250717368,0.0
2019-03-01,1.0,-0.0,-0.0,-0.0,-0.9201674326277861,-0.23746952337799643,0.0
2019-03-04,1.0,-0.0,-0.0,-0.0,-0.9141057988829224,-0.24241444005951995,0.0
2019-03-05,1.0,-0.0,-0.0,-0.0,-0.9135276917784658,-0.23647660818713453,0.0
2019-03-06,1.0,-0.0,-0.0,-0.0,-0.9131890059433132,-0.2324114403415796,0.0
2019-03-07,1.0,-0.0,-0.0,-0.0,-0.922175911082612,-0.21526130169926258,0.0
2019-03-08,1.0,-0.0,-0.0,-0.0,-0.9595369492110029,-0.1961929809433474,0.0
2019-03-11,1.0,-0.0,-0.0,-0.0,-0.9598728472207102,-0.21740077075486075,0.0
2019-03-12,1.0,-0.0,-0.0,-0.0,-0.9655035773252615,-0.23590533847000553,0.0
2019-03-13,1.0,-0.0,-0.0,-0.0,-0.9672402018021193,-0.2358397039060607,0.0
2019-03-14,1.0,-0.0,-0.0,-0.0,-0.9512339067520602,-0.23460622090100328,0.0
2019-03-15,1.0,-0.0,-0.0,-0.0,-0.9497314479886002,-0.2425298695604516,0.0
2019-03-18,1.0,-0.0,-0.0,-0.0,-0.9565159603925304,-0.25866690295283873,0.0
2019-03-19,1.0,-0.0,-0.0,-0.0,-0.9584195421477675,-0.2663240561525284,0.0
2019-03-20,1.0,-0.0,-0.0,-0.0,-0.965817333572582,-0.27713978108738563,0.0
2019-03-21,1.0,-0.0,-0.0,-0.0,-0.9711529834006282,-0.2720053835800808,0.0
2019-03-22,1.0,-0.0,-0.0,-0.0,-0.9834669790071178,-0.268988197134877,0.0
2019-03-25,1.0,-0.0,-0.0,-0.0,-0.9876532184241665,-0.24503784411351,0.0
2019-03-26,1.0,-0.0,-0.0,-0.0,-0.9810050116341507,-0.2563540361553606,0.0
2019-03-27,1.0,-0.0,-0.0,-0.0,-0.9805403954549522,-0.2561957591482509,0.0
2019-03-28,1.0,-0.0,-0.0,-0.0,-0.9661213649652955,-0.26567277434329456,0.0
2019-03-29,1.0,-0.0,-0.0,-0.0,-0.9685313116813207,-0.27442580297864705,0.0
2019-04-01,1.0,-0.0,-0.0,-0.0,-0.9676456059993713,-0.2776505456015088,0.0
2019-04-02,1.0,-0.0,-0.0,-0.0,-0.9744403235175836,-0.2597971312391081,0.0
2019-04-03,1.0,-0.0,-0.0,-0.0,-0.9776229398365268,-0.25561659743624104,0.0
2019-04-04,1.0,-0.0,-0.0,-0.0,-0.9770857551640884,-0.2584503263882679,0.0
2019-04-05,1.0,-0.0,-0.0,-0.0,-0.9781233938906393,-0.2564635427141293,0.0
2019-04-08,1.0,-0.0,-0.0,-0.0,-0.9751936945988792,-0.2575970705785161,0.0
2019-04-09,1.0,-0.0,-0.0,-0.0,-0.9957352247985455,-0.24888330228277705,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0,-0.9949973079684135,-0.24836234745154345,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-1.0113978688008634,-0.23670248639899286,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-0.9988608188702005,-0.23482767093301168,0.0
2019-04-15,1.0,-0.0,-0.0,-0.0,-0.9961326090358348,-0.23935349741801354,0.0
2019-04-16,1.0,-0.0,-0.0,-0.0,-0.9965366224248112,-0.237900522858292,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0,-1.0340044138179525,-0.21796604062514074,0.0
2019-04-18,1.0,-0.0,-0.0,-0.0,-1.0301940241462264,-0.21805795993614965,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-1.0336629639664048,-0.22408109816671185,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-1.0350683325064274,-0.22012989941815886,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-1.0048104633119042,-0.2119929062292175,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-1.0173144797886744,-0.20249062132344778,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-1.0171862245460763,-0.18900434619542436,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-1.014605132723868,-0.18830267650622315,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-1.0151815617838884,-0.18823814560197427,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-1.0239551591449987,-0.2002713583487177,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-1.0103690217149963,-0.20997824059682935,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-1.0102573211074355,-0.2099198508026021,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-1.0115161447490808,-0.20312707622801965,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-1.0208040984519433,-0.20661543601737387,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0,-0.9899489682715776,-0.22882183270468162,0.0
2019-05-09,1.0,-0.0,-0.0,-0.0,-0.9904283801874164,-0.24071842927264614,0.0
2019-05-10,1.0,-0.0,-0.0,-0.0,-0.990912541585728,-0.24185589568401544,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-0.998946471801309,-0.2426028871155743,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-0.9951498431485973,-0.2296927492379914,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-1.019048470756573,-0.21668753353604006,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-1.0163410381365403,-0.2190950954531229,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-1.0098777571680784,-0.22490893244239837,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-1.0061695398458728,-0.2211234353423315,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-1.0052763986909188,-0.22105216287819757,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-0.9976306990544939,-0.21666925001660725,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-1.0120218337716294,-0.1978740801308258,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-1.0131013035135314,-0.19250534859613136,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-1.0140367113990436,-0.1895286573676208,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-0.9967393207282913,-0.19161414565826332,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-1.0005037783375315,-0.18985872303143136,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-0.9823763501989766,-0.20418069707438666,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-1.0035223517133414,-0.1707688293616281,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-0.9882763129222053,-0.19084767923294838,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-0.9936659939021771,-0.15345471722420237,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-1.0149823230145727,-0.14076916443907905,0.0
2019-06-07,1.0,-0.0,-0.0,-0.0,-1.0094520814001164,-0.14855737068128358,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0,-0.9996547557396859,-0.1581218712238909,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0,-1.010075295031391,-0.14735388664753726,0.0
2019-06-12,1.0,-0.0,-0.0,-0.0,-1.0259700779536622,-0.14544112218530822,0.0
2019-06-13,1.0,-0.0,-0.0,-0.0,-1.0403776135347853,-0.13981729783940525,0.0
2019-06-14,1.0,-0.0,-0.0,-0.0,-1.038311078086413,-0.14714688462967415,0.0
2019-06-17,1.0,-0.0,-0.0,-0.0,-1.0458061978233315,-0.13960400367148915,0.0
2019-06-18,1.0,-0.0,-0.0,-0.0,-1.0449646971386102,-0.14097099263339674,0.0
2019-06-19,1.0,-0.0,-0.0,-0.0,-1.0426004090335494,-0.1331099604020713,0.0
2019-06-20,1.0,-0.0,-0.0,-0.0,-1.0445902926169812,-0.13586411408137455,0.0
2019-06-21,1.0,-0.0,-0.0,-0.0,-1.0401386648061746,-0.14012558322068633,0.0
2019-06-24,1.0,-0.0,-0.0,-0.0,-1.0005400501166508,-0.15963881448198391,0.0
2019-06-25,1.0,-0.0,-0.0,-0.0,-1.0017042390249162,-0.1555603494768633,0.0
2019-06-26,1.0,-0.0,-0.0,-0.0,-0.9862277388019428,-0.1724338909875877,0.0
2019-06-27,1.0,-0.0,-0.0,-0.0,-1.0371132215851897,-0.15116635301326098,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-1.038019819307418,-0.14954170586047735,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0,-1.0377597899803106,-0.14994530737256617,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-1.031532712731087,-0.15368646475241465,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0,-1.0301825805888005,-0.15379575434611686,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0,-1.017975544648239,-0.13478429346422113,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0,-1.018499817365334,-0.1301433144968952,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-1.0169604328130704,-0.12992979668949525,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0,-1.0204182411542426,-0.12661027138440398,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0,-1.0244934791483145,-0.12405732333541027,0.0
2019-07-12,1.0,-0.0,-0.0,-0.0,-1.031167493077468,-0.11535406873162041,0.0
2019-07-15,1.0,-0.0,-0.0,-0.0,-1.0404587037752866,-0.10703088090022764,0.0
2019-07-16,1.0,-0.0,-0.0,-0.0,-1.0453832097172955,-0.10446092658282274,0.0
2019-07-17,1.0,-0.0,-0.0,-0.0,-1.0468057646805764,-0.10419445041944504,0.0
2019-07-18,1.0,-0.0,-0.0,-0.0,-1.036773807999317,-0.09751568702778846,0.0
2019-07-19,1.0,-0.0,-0.0,-0.0,-1.0365146996165318,-0.09386450788240308,0.0
2019-07-22,1.0,-0.0,-0.0,-0.0,-1.0391194407258666,-0.08578228256943117,0.0
2019-07-23,1.0,-0.0,-0.0,-0.0,-1.0385147061951043,-0.08819463643903787,0.0
2019-07-24,1.0,-0.0,-0.0,-0.0,-1.0457762193178195,-0.07939645096164062,0.0
2019-07-25,1.0,-0.0,-0.0,-0.0,-1.0533554055774863,-0.0689757629780551,0.0
2019-07-26,1.0,-0.0,-0.0,-0.0,-1.054049467566077,-0.06720122184039709,0.0
2019-07-29,1.0,-0.0,-0.0,-0.0,-1.0493803582038876,-0.07268058738646975,0.0
2019-07-30,1.0,-0.0,-0.0,-0.0,-1.043974424119241,-0.07323424796747968,0.0
2019-07-31,1.0,-0.0,-0.0,-0.0,-1.0429588205388918,-0.07534739874597525,0.0
2019-08-01,1.0,-0.0,-0.0,-0.0,-1.0406798315236947,-0.07587783351323893,0.0
2019-08-02,1.0,-0.0,-0.0,-0.0,-1.0709793923943063,-0.053516039940514126,0.0
2019-08-05,1.0,-0.0,-0.0,-0.0,-1.0725654339302746,-0.046730952633252096,0.0
2019-08-06,1.0,-0.0,-0.0,-0.0,-1.0412379774951281,-0.054187708232927526,0.0
2019-08-07,1.0,-0.0,-0.0,-0.0,-1.0335486298363328,-0.05670868083861123,0.0
2019-08-08,1.0,-0.0,-0.0,-0.0,-1.0350906578451489,-0.058624010719819104,0.0
2019-08-09,1.0,-0.0,-0.0,-0.0,-1.0259236876654094,-0.057974034634380146,0.0
2019-08-12,1.0,-0.0,-0.0,-0.0,-1.0280062467464863,-0.05424258198854763,0.0
2019-08-13,1.0,-0.0,-0.0,-0.0,-1.028287573005217,-0.0501527653648702,0.0
2019-08-14,1.0,-0.0,-0.0,-0.0,-1.0249497065350395,-0.04900761142335691,0.0
2019-08-15,1.0,-0.0,-0.0,-0.0,-1.0172895956235073,-0.023984976219151237,0.0
2019-08-16,1.0,-0.0,-0.0,-0.0,-1.0379895158803576,-0.01772021790523178,0.0
2019-08-19,1.0,-0.0,-0.0,-0.0,-1.0423668106183097,-0.004339016353179557,0.0
2019-08-20,1.0,-0.0,-0.0,-0.0,-1.0432649055369265,-0.0013903655843624766,0.0
2019-08-21,1.0,-0.0,-0.0,-0.024356439679595623,-1.013839349407904,-0.0,0.0
2019-08-22,1.0,-0.0,-0.0,-0.019225683071226577,-1.015238133989787,-0.0,0.0
2019-08-23,1.0,-0.0,-0.0,-0.018653986832479885,-1.0133707225879867,-0.0,0.0
2019-08-26,1.0,-0.0,-0.0,-0.01591927800446222,-0.9940905710437982,-0.0,0.0
2019-08-27,1.0,-0.0,-0.0,-0.01870922412927833,-0.9887383318277627,-0.0,0.0
2019-08-28,1.0,-0.0,-0.0,-0.022180737885904696,-0.9851258581235698,-0.0,0.0
2019-08-29,1.0,-0.0,-0.0,-0.025528928105885893,-0.9798656372204954,-0.0,0.0
2019-08-30,1.0,-0.0,-0.0,-0.02584393468897125,-0.9775618551537614,-0.0,0.0
2019-09-03,1.0,-0.0,-0.0,-0.0331910288016355,-0.9710981500410879,-0.0,0.0
2019-09-04,1.0,-0.0,-0.0,-0.03638264085710266,-0.9737080142314419,-0.0,0.0
2019-09-05,1.0,-0.0,-0.0,-0.02202607983705094,-0.9748986560696526,-0.0,0.0
2019-09-06,1.0,-0.0,-0.0,-0.02847444089456869,-0.9683306709265175,-0.0,0.0
2019-09-09,1.0,-0.0,-0.0,-0.031080513138671523,-0.9702403586367002,-0.0,0.0
2019-09-10,1.0,-0.0,-0.0,-0.02955340193825557,-0.9686282345888702,-0.0,0.0
2019-09-11,1.0,-0.0,-0.0,-0.02595742981510323,-0.9707679405774529,-0.0,0.0
2019-09-12,1.0,-0.0,-0.0,-0.02441367165612743,-0.9767269671015769,-0.0,0.0
2019-09-13,1.0,-0.0,-0.0,-0.02258677603280984,-0.9780334100230069,-0.0,0.0
2019-09-16,1.0,-0.0,-0.0,-0.020313777086697366,-0.9731874090465084,-0.0,0.0
2019-09-17,1.0,-0.0,-0.0,-0.020609515457136594,-0.9725737976121664,-0.0,0.0
2019-09-18,1.0,-0.0,-0.0,-0.028310338648987635,-0.9625714228831949,-0.0,0.0
2019-09-19,1.0,-0.0,-0.0,-0.03244191144234984,-0.9603044916503924,-0.0,0.0
2019-09-20,1.0,-0.0,-0.0,-0.049496845299896175,-0.9471487900327451,-0.0,0.0
2019-09-23,1.0,-0.0,-0.0,-0.059275324830371894,-0.930477346439302,-0.0,0.0
2019-09-24,1.0,-0.0,-0.0,-0.07668821126928109,-0.9059241048415876,-0.0,0.0
2019-09-25,1.0,-0.0,-0.0,-0.07445986890310315,-0.9058557934134701,-0.0,0.0
2019-09-26,1.0,-0.0,-0.0,-0.10783426813823051,-0.9024988440584605,-0.0,0.0
2019-09-27,1.0,-0.0,-0.0,-0.11346018322762509,-0.9000302023557838,-0.0,0.0
2019-09-30,1.0,-0.0,-0.0,-0.13798527780578804,-0.8787536553393163,-0.0,0.0
2019-10-01,1.0,-0.0,-0.0,-0.14571566887203485,-0.8713893819590125,-0.0,0.0
2019-10-02,1.0,-0.0,-0.0,-0.1605963618684925,-0.8650893327391322,-0.0,0.0
2019-10-03,1.0,-0.0,-0.0,-0.15762002063565922,-0.8655040563232111,-0.0,0.0
2019-10-04,1.0,-0.0,-0.0,-0.166910183043143,-0.8623929542595073,-0.0,0.0
2019-10-07,1.0,-0.0,-0.0,-0.1971458773784355,-0.8357049926817369,-0.0,0.0
2019-10-08,1.0,-0.0,-0.0,-0.1977347133822722,-0.8357362181507616,-0.0,0.0
2019-10-09,1.0,-0.0,-0.0,-0.19200291834708066,-0.8346269987637557,-0.0,0.0
2019-10-10,1.0,-0.0,-0.0,-0.2443380592892653,-0.8015303095398842,-0.0,0.0
2019-10-11,1.0,-0.0,-0.0,-0.3008858589157414,-0.7402637165251469,-0.0,0.0
2019-10-14,1.0,-0.0,-0.0,-0.3083619421284944,-0.7351234265162662,-0.0,0.0
2019-10-15,1.0,-0.0,-0.0,-0.3270812026999386,-0.7183268562078134,-0.0,0.0
2019-10-16,1.0,-0.0,-0.0,-0.33334016015729,-0.7147275073217687,-0.0,0.0
