Date,DG,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-17,1.0,-0.24459573934050763,-0.6993379976782856,-0.0,-0.5750321588805571,-0.6184858657798136,0.0
2018-10-18,1.0,-0.24535234267051878,-0.7017648536616004,-0.0,-0.5741740987313152,-0.6190177113427962,0.0
2018-10-19,1.0,-0.2303185189802406,-0.6907997257370817,-0.0,-0.5760456273764258,-0.6194602007105903,0.0
2018-10-22,1.0,-0.2302297309934229,-0.6818677722016147,-0.0,-0.5810916118574858,-0.6239518718244443,0.0
2018-10-23,1.0,-0.23392979612195272,-0.6822744560134671,-0.0,-0.5784961655963589,-0.6227009165159922,0.0
2018-10-24,1.0,-0.2321662201731979,-0.6778393869540837,-0.0,-0.5795277552800449,-0.625537349697838,0.0
2018-10-25,1.0,-0.19444191066922073,-0.6374167654839004,-0.0,-0.6058560612970901,-0.6028155310286113,0.0
2018-10-26,1.0,-0.17542114938372055,-0.6265557665069463,-0.0,-0.6158273814905223,-0.5957869993671457,0.0
2018-10-29,1.0,-0.1725831726133076,-0.6271998553519769,-0.0,-0.6173457087753134,-0.596311475409836,0.0
2018-10-30,1.0,-0.14926005507974457,-0.6329328450806525,-0.0,-0.6234300759616257,-0.6207366159247041,0.0
2018-10-31,1.0,-0.15080249330000903,-0.6226926435604806,-0.0,-0.6206751181908519,-0.61706163991689,0.0
2018-11-01,1.0,-0.12765188042430087,-0.6437439729990356,-0.0,-0.6223481195756991,-0.619786644165863,0.0
2018-11-02,1.0,-0.1306693845738781,-0.6261878353667676,-0.0,-0.6253484816691147,-0.6155160526394676,0.0
2018-11-05,1.0,-0.13079713403483528,-0.6259255928290914,-0.0,-0.6253559972419582,-0.615792787121144,0.0
2018-11-06,1.0,-0.12786855701069325,-0.6244443109455725,-0.0,-0.6297909407665505,-0.6216208098041571,0.0
2018-11-07,1.0,-0.1272623585556923,-0.6244859981390881,-0.0,-0.6285379836119699,-0.6211843803463697,0.0
2018-11-08,1.0,-0.10730763506474177,-0.623842833755023,-0.0,-0.6209257329959815,-0.6245274594433695,0.0
2018-11-09,1.0,-0.1059286651556722,-0.6257902898723607,-0.0,-0.6248657998329953,-0.6256411785756889,0.0
2018-11-12,1.0,-0.105030157173842,-0.615681730397837,-0.0,-0.6272692159134802,-0.6231393172296996,0.0
2018-11-13,1.0,-0.08051159638110393,-0.61223587658032,-0.0,-0.6318922582736569,-0.6223440308843898,0.0
2018-11-14,1.0,-0.08053869275652738,-0.6121883656509696,-0.0,-0.6318736370601756,-0.6222962220781517,0.0
2018-11-15,1.0,-0.07952672474688015,-0.6120791146691783,-0.0,-0.6327407581822463,-0.6189368966329174,0.0
2018-11-16,1.0,-0.07299183721755591,-0.6043416538507039,-0.0,-0.6413107772388502,-0.6388856027445877,0.0
2018-11-19,1.0,-0.07554201543967583,-0.6037149871336035,-0.0,-0.6400366766245674,-0.6384986246265787,0.0
2018-11-20,1.0,-0.04507232741385394,-0.5968775726214277,-0.0,-0.6438315888509938,-0.6543278842761379,0.0
2018-11-21,1.0,-0.039822747415066466,-0.6017725258493353,-0.0,-0.6489512555391432,-0.6636927621861152,0.0
2018-11-23,1.0,-0.04122889859520718,-0.5903966473851966,-0.0,-0.6543501357572896,-0.6652697438318972,0.0
2018-11-26,1.0,-0.04026568265682657,-0.5966346863468636,-0.0,-0.6522509225092251,-0.6628782287822879,0.0
2018-11-27,1.0,-0.035286852706795664,-0.5966418678507366,-0.0,-0.6489252212779721,-0.6596877113535449,0.0
2018-11-28,1.0,-0.0356995824266306,-0.5966300064694465,-0.0,-0.6487384579191908,-0.6595600776333589,0.0
2018-11-29,1.0,-0.022949289942553873,-0.588516606887703,-0.0,-0.6447088327063832,-0.6598722771411074,0.0
2018-11-30,1.0,-0.02312695033392633,-0.5892268657586982,-0.0,-0.6464755460934994,-0.6575578173758349,0.0
2018-12-03,1.0,-0.02139380337520767,-0.5897286426302136,-0.0,-0.6463901600163222,-0.6571745023171762,0.0
2018-12-04,1.0,-0.015174418604651163,-0.5921220930232559,-0.0,-0.6436627906976745,-0.6560174418604652,0.0
2018-12-06,1.0,-0.008008124183954735,-0.5908022631655302,-0.0,-0.6458726244015668,-0.6568112577977658,0.0
2018-12-07,1.0,-0.020649827918100685,-0.593974216881526,-0.0,-0.6509070757743686,-0.6511112407396605,0.0
2018-12-10,1.0,-0.012088103678735397,-0.5939152670424827,-0.0,-0.6513628174580113,-0.6484279653629337,0.0
2018-12-11,1.0,-0.035334035334035334,-0.592049842049842,-0.0,-0.6657891657891657,-0.6318006318006317,0.0
2018-12-12,1.0,-0.03734488410208382,-0.59210372278155,-0.0,-0.6670276281901194,-0.6302095527979396,0.0
2018-12-13,1.0,-0.03663818330797144,-0.5877326466112606,-0.0,-0.6736802060166217,-0.6283214327519606,0.0
2018-12-14,1.0,-0.04086707231453312,-0.5764392698338404,-0.0,-0.6799087292300492,-0.6281593728059912,0.0
2018-12-17,1.0,-0.03037546641791045,-0.5754430970149254,-0.0,-0.6723414179104478,-0.6369811100746269,0.0
2018-12-18,1.0,-0.022260869565217393,-0.5680289855072465,-0.0,-0.6700869565217392,-0.6381739130434784,0.0
2018-12-19,1.0,-0.028781988046190445,-0.5671386293738757,-0.0,-0.6678755875355422,-0.6376428944467011,0.0
2018-12-20,1.0,-0.028221496865882895,-0.557872844391808,-0.0,-0.6694300817470176,-0.6330338831277622,0.0
2018-12-21,1.0,-0.024957491570362256,-0.5573359462808727,-0.0,-0.6703363209314389,-0.6292688550102308,0.0
2018-12-24,1.0,-0.007934916497178377,-0.5404050531381592,-0.0,-0.6686241370420235,-0.6476266865278295,0.0
2018-12-26,1.0,-0.008324100116480581,-0.5474019148271257,-0.0,-0.6487968408193414,-0.6364669450836671,0.0
2018-12-27,1.0,-0.006701247721856161,-0.5361278564418898,-0.0,-0.6282349642506659,-0.6328052712743586,0.0
2018-12-28,1.0,-0.0045673615781214975,-0.5381080475229769,-0.0,-0.6279141448105806,-0.6314727639542704,0.0
2018-12-31,1.0,-0.0038116591928251124,-0.5398542600896862,-0.0,-0.6278307174887892,-0.6311659192825112,0.0
2019-01-02,1.0,-0.002576669934182888,-0.5395042711104887,-0.0,-0.6270270270270271,-0.6315922139756337,0.0
2019-01-03,1.0,-0.010219223339026234,-0.5371391774225159,-0.0,-0.6329198980877454,-0.6195089173222835,0.0
2019-01-04,1.0,-0.0,-0.5442611070851218,-0.0,-0.616227214448966,-0.6267350465466303,0.0
2019-01-07,1.0,-0.0,-0.5191869874098253,-0.0,-0.6124749705132073,-0.6112680692322462,0.0
2019-01-08,1.0,-0.0,-0.534150516260836,-0.0,-0.6092706090221413,-0.6173596157031639,0.0
2019-01-09,1.0,-0.0,-0.526218570798412,-0.0,-0.6088167181296869,-0.6218846493162771,0.0
2019-01-10,1.0,-0.0,-0.5278130346007394,-0.0,-0.6084653164836377,-0.6229512720048562,0.0
2019-01-11,1.0,-0.0,-0.525996079189331,-0.0,-0.6096308363475715,-0.6255073584228401,0.0
2019-01-14,1.0,-0.0,-0.5288315420108861,-0.0,-0.61445583400105,-0.6196778382560164,0.0
2019-01-15,1.0,-0.0,-0.5340899630934872,-0.0,-0.615367538918334,-0.6254682687238116,0.0
2019-01-16,1.0,-0.0,-0.5305211193388246,-0.0,-0.6059295005130766,-0.6369359625038135,0.0
2019-01-17,1.0,-0.0,-0.5301111326663526,-0.0,-0.6056591746805976,-0.6356178809965912,0.0
2019-01-18,1.0,-0.0,-0.5293119750820401,-0.0,-0.6086267311863841,-0.6430835975304522,0.0
2019-01-22,1.0,-0.0,-0.5021268259920524,-0.0,-0.6348575586276376,-0.6614708680808193,0.0
2019-01-23,1.0,-0.0,-0.4846201255042582,-0.0,-0.6421727924697445,-0.6746414164051995,0.0
2019-01-24,1.0,-0.0,-0.48063557897096737,-0.0,-0.6497309718641409,-0.6720098643649816,0.0
2019-01-25,1.0,-0.0,-0.43343846787713464,-0.0,-0.702327167334413,-0.7057085215809962,0.0
2019-01-28,1.0,-0.0,-0.4300098995898742,-0.0,-0.6969876962240136,-0.7014566539386226,0.0
2019-01-29,1.0,-0.0,-0.3909983174425126,-0.0,-0.693690409422322,-0.7195457094784072,0.0
2019-01-30,1.0,-0.0,-0.3903306178438453,-0.0,-0.6927577615408304,-0.7163853195599227,0.0
2019-01-31,1.0,-0.0,-0.40439117284642095,-0.0,-0.6554273552145178,-0.7406743586871289,0.0
2019-02-01,1.0,-0.0,-0.4029675251959687,-0.0,-0.6529395296752519,-0.7436450167973123,0.0
2019-02-04,1.0,-0.0,-0.40772352035819226,-0.0,-0.6543164964320693,-0.7363089408143277,0.0
2019-02-05,1.0,-0.0,-0.4043121435526498,-0.0,-0.6537209625817221,-0.7239949923494228,0.0
2019-02-06,1.0,-0.0,-0.3960211463550362,-0.0,-0.6512520868113523,-0.7351419031719533,0.0
2019-02-07,1.0,-0.0,-0.3977917454666815,-0.0,-0.6492657692735566,-0.7341194793636666,0.0
2019-02-08,1.0,-0.0,-0.4038150482458587,-0.0,-0.6675776674661164,-0.7174131295666238,0.0
2019-02-11,1.0,-0.0,-0.39156693882116095,-0.0,-0.6668996756514931,-0.7376412034448048,0.0
2019-02-12,1.0,-0.0,-0.3949709107182815,-0.0,-0.66580890579548,-0.7362665025732826,0.0
2019-02-13,1.0,-0.0,-0.40309644244473636,-0.0,-0.6628287175474388,-0.7286979850767124,0.0
2019-02-14,1.0,-0.0,-0.3698706824161675,-0.0,-0.6877624139282316,-0.7414488047920282,0.0
2019-02-15,1.0,-0.0,-0.39935700307520267,-0.0,-0.6700866648029074,-0.7261951355884819,0.0
2019-02-19,1.0,-0.0,-0.38203125,-0.0,-0.6854352678571428,-0.7227399553571429,0.0
2019-02-20,1.0,-0.0,-0.3903568737967019,-0.0,-0.6810736906721728,-0.7188258600965429,0.0
2019-02-21,1.0,-0.0,-0.43649639043671595,-0.0,-0.6489802640608273,-0.6594383903818176,0.0
2019-02-22,1.0,-0.0,-0.40417220519219815,-0.0,-0.6653826329924314,-0.6431923609038873,0.0
2019-02-25,1.0,-0.0,-0.3985351376371607,-0.0,-0.6737822310561713,-0.6504751272905492,0.0
2019-02-26,1.0,-0.0,-0.39311712299000434,-0.0,-0.677558670143416,-0.6455073880921339,0.0
2019-02-27,1.0,-0.0,-0.39326727297407355,-0.0,-0.6871453780371929,-0.6343694855436405,0.0
2019-02-28,1.0,-0.0,-0.3928241620946276,-0.0,-0.6865663534140909,-0.6366722798631105,0.0
2019-03-01,1.0,-0.0,-0.40535495226412077,-0.0,-0.6479545575764041,-0.6134993866339539,0.0
2019-03-04,1.0,-0.0,-0.3983246908655764,-0.0,-0.6551256481850818,-0.6057439170323096,0.0
2019-03-05,1.0,-0.0,-0.39556052379431494,-0.0,-0.6603853933780475,-0.6056105610561056,0.0
2019-03-06,1.0,-0.0,-0.39102785834020704,-0.0,-0.6667908362823617,-0.6029587845568475,0.0
2019-03-07,1.0,-0.0,-0.37657026000584287,-0.0,-0.684779433245691,-0.5945077417470056,0.0
2019-03-08,1.0,-0.0,-0.366968797625732,-0.0,-0.7089917381888186,-0.5977915029009919,0.0
2019-03-11,1.0,-0.0,-0.36653836836863773,-0.0,-0.709767717277205,-0.6152666002745404,0.0
2019-03-12,1.0,-0.0,-0.3468095470043838,-0.0,-0.7210856740812902,-0.638171781133301,0.0
2019-03-13,1.0,-0.0,-0.35945740227260364,-0.0,-0.7239710759528081,-0.6349698254770837,0.0
2019-03-14,1.0,-0.0,-0.35812702122455636,-0.0,-0.7262820338614561,-0.633203793787537,0.0
2019-03-15,1.0,-0.0,-0.38318157166100536,-0.0,-0.7624525447435276,-0.7088174007364486,0.0
2019-03-18,1.0,-0.0,-0.39427319126849103,-0.0,-0.7663427434470429,-0.7230023933792786,0.0
2019-03-19,1.0,-0.0,-0.40129881425216707,-0.0,-0.757660974690517,-0.7402081581770213,0.0
2019-03-20,1.0,-0.0,-0.3980317589340146,-0.0,-0.7593984962406015,-0.7455801666327982,0.0
2019-03-21,1.0,-0.0,-0.3967112322728459,-0.0,-0.7761955859748847,-0.727241089295554,0.0
2019-03-22,1.0,-0.0,-0.39369642544754796,-0.0,-0.8024957723482418,-0.7194588605749607,0.0
2019-03-25,1.0,-0.0,-0.31992248510441373,-0.0,-0.8434372649968184,-0.7289871001330479,0.0
2019-03-26,1.0,-0.0,-0.33630943725461687,-0.0,-0.8411516649701904,-0.7307837719936019,0.0
2019-03-27,1.0,-0.0,-0.3269577350154061,-0.0,-0.8498924481134817,-0.7299575606069415,0.0
2019-03-28,1.0,-0.0,-0.3250705536644264,-0.0,-0.8467021617060894,-0.7376858398068138,0.0
2019-03-29,1.0,-0.0,-0.3227251570863393,-0.0,-0.8471608098673492,-0.7391203164998835,0.0
2019-04-01,1.0,-0.0,-0.3305975144794668,-0.0,-0.847754591227917,-0.7320934835123257,0.0
2019-04-02,1.0,-0.0,-0.3420534214033258,-0.0,-0.8592038936207197,-0.6957529404948144,0.0
2019-04-03,1.0,-0.0,-0.3422371585016079,-0.0,-0.8585045050265087,-0.6964104644088421,0.0
2019-04-04,1.0,-0.0,-0.34139769368951733,-0.0,-0.8623167410326245,-0.6936605435475459,0.0
2019-04-05,1.0,-0.0,-0.34770040181539613,-0.0,-0.8526869597895528,-0.6903708842829474,0.0
2019-04-08,1.0,-0.0,-0.35310292925784414,-0.0,-0.8524371888387171,-0.6889544980896145,0.0
2019-04-09,1.0,-0.0,-0.3442993907745866,-0.0,-0.8754569190600522,-0.6813170873223092,0.0
2019-04-10,1.0,-0.0,-0.3395072463768116,-0.0,-0.8810144927536232,-0.6780289855072464,0.0
2019-04-11,1.0,-0.0,-0.3320209593839562,-0.0,-0.8828416755927395,-0.6800799004139767,0.0
2019-04-12,1.0,-0.0,-0.32991838860913353,-0.0,-0.8834288360247727,-0.6807026682873184,0.0
2019-04-15,1.0,-0.0,-0.33094377800260155,-0.0,-0.877207688972395,-0.6824396589102472,0.0
2019-04-16,1.0,-0.0,-0.3307287144758928,-0.0,-0.8830815535104475,-0.6802106847253574,0.0
2019-04-17,1.0,-0.0,-0.32436580562956097,-0.0,-0.8966755473184294,-0.6748233522529826,0.0
2019-04-18,1.0,-0.0,-0.31856509518704185,-0.0,-0.8923531627596999,-0.6867085856683377,0.0
2019-04-22,1.0,-0.0,-0.3229746982358403,-0.0,-0.8910747446610956,-0.6875290157845868,0.0
2019-04-23,1.0,-0.0,-0.3397623109620333,-0.0,-0.8867940895815862,-0.6650377353034728,0.0
2019-04-24,1.0,-0.0,-0.33148501126321256,-0.0,-0.8844221105527639,-0.6720961127476462,0.0
2019-04-25,1.0,-0.0,-0.33795358527692576,-0.0,-0.8954221887840731,-0.6603102031367556,0.0
2019-04-26,1.0,-0.0,-0.3234519294791998,-0.0,-0.9131806733636337,-0.6582809831224851,0.0
2019-04-29,1.0,-0.0,-0.3096211264747659,-0.0,-0.9134127605299012,-0.6757399194132824,0.0
2019-04-30,1.0,-0.0,-0.30678688429536427,-0.0,-0.9169106775287739,-0.6754124025164526,0.0
2019-05-01,1.0,-0.0,-0.29856637065412966,-0.0,-0.9260258865865691,-0.6774914388530965,0.0
2019-05-02,1.0,-0.0,-0.294552517902183,-0.0,-0.9356391151827907,-0.6689183312556171,0.0
2019-05-03,1.0,-0.0,-0.29818508639684566,-0.0,-0.9337237620317755,-0.6673141598051723,0.0
2019-05-06,1.0,-0.0,-0.27160279250311403,-0.0,-0.945366588453405,-0.6798180817473422,0.0
2019-05-07,1.0,-0.0,-0.2713358070500928,-0.0,-0.9460807050092764,-0.6814703153988869,0.0
2019-05-08,1.0,-0.0,-0.2750519510505657,-0.0,-0.9265181251443085,-0.684599399676749,0.0
2019-05-09,1.0,-0.0,-0.27452677746999077,-0.0,-0.9310076177285319,-0.679968836565097,0.0
2019-05-10,1.0,-0.0,-0.2739022560729329,-0.0,-0.9360683168888121,-0.6750331775431309,0.0
2019-05-13,1.0,-0.0,-0.27528949724219587,-0.0,-0.9328308643044847,-0.6796326778133934,0.0
2019-05-14,1.0,-0.0,-0.25266659020529875,-0.0,-0.9355717398784265,-0.6790629659364606,0.0
2019-05-15,1.0,-0.0,-0.25485743849160725,-0.0,-0.958180041388825,-0.6611864796504944,0.0
2019-05-16,1.0,-0.0,-0.24197168047021103,-0.0,-0.840154955917713,-0.5895004007480631,0.0
2019-05-17,1.0,-0.0,-0.24324324324324323,-0.0,-0.8408823843606452,-0.5865292169639996,0.0
2019-05-20,1.0,-0.0,-0.23084505541346972,-0.0,-0.8458013640238703,-0.5874627024722933,0.0
2019-05-21,1.0,-0.0,-0.21442135246334001,-0.0,-0.8450522206983858,-0.5779354362274501,0.0
2019-05-22,1.0,-0.0,-0.21194132235765922,-0.0,-0.8476069864387102,-0.5788348899794206,0.0
2019-05-23,1.0,-0.0,-0.20463890353189246,-0.0,-0.8606747496046389,-0.5704269899841855,0.0
2019-05-24,1.0,-0.0,-0.19403769815189673,-0.0,-0.8622203527958148,-0.5726228344593707,0.0
2019-05-28,1.0,-0.0,-0.19771353482260184,-0.0,-0.8609986859395532,-0.5694086727989487,0.0
2019-05-29,1.0,-0.0,-0.1941773083188817,-0.0,-0.8618687266803301,-0.5715224131588629,0.0
2019-05-30,1.0,-0.0,-0.1942998369879581,-0.0,-0.8635694378713783,-0.571357206709786,0.0
2019-05-31,1.0,-0.0,-0.17453685888626244,-0.0,-0.991589247430048,-0.5824858446484525,0.0
2019-06-03,1.0,-0.0,-0.17862027463209146,-0.013184528694129874,-0.9961431150500574,-0.5474314787461021,0.0
2019-06-04,1.0,-0.0,-0.17406545255374506,-0.005148569081199508,-0.9918389702861838,-0.5675749691907436,0.0
2019-06-05,1.0,-0.0,-0.16997097990290475,-0.022429551680182257,-0.9998372704835778,-0.5199208049686747,0.0
2019-06-06,1.0,-0.0,-0.17335429996746557,-0.014965838846112134,-0.9956078516429888,-0.5272746990565014,0.0
2019-06-07,1.0,-0.0,-0.17994308171839005,-0.022089714053394768,-0.9824095405881555,-0.525924922076162,0.0
2019-06-10,1.0,-0.0,-0.18352890282809708,-0.03306656572757259,-0.962877845671335,-0.524252419834532,0.0
2019-06-11,1.0,-0.0,-0.18313677646739868,-0.052812796529754645,-0.9512267859563508,-0.5239799376440287,0.0
2019-06-12,1.0,-0.0,-0.18783692266016525,-0.054259785994853045,-0.9457943925233646,-0.5210348096979548,0.0
2019-06-13,1.0,-0.0,-0.19610871744844594,-0.062488144595290354,-0.9375118554047096,-0.5136980733273717,0.0
2019-06-14,1.0,-0.0,-0.18906470141974638,-0.07039124309092878,-0.9437791264766445,-0.5061775224883495,0.0
2019-06-17,1.0,-0.0,-0.18791128442602972,-0.0713840821079427,-0.9467598234354266,-0.5019904135185637,0.0
2019-06-18,1.0,-0.0,-0.1936077508051203,-0.07347568401396444,-0.939920435170902,-0.4992557711563963,0.0
2019-06-19,1.0,-0.0,-0.188259765519477,-0.08204116916094872,-0.9380571613809497,-0.49305743151980114,0.0
2019-06-20,1.0,-0.0,-0.19488912925905894,-0.07988101676581937,-0.935992428339643,-0.493401838831801,0.0
2019-06-21,1.0,-0.0,-0.19938890841738097,-0.07968526079550063,-0.9298055863504854,-0.4950653002730985,0.0
2019-06-24,1.0,-0.0,-0.1878249566724437,-0.0836763431542461,-0.9230935875216638,-0.5133503032928942,0.0
2019-06-25,1.0,-0.0,-0.20417658515472842,-0.08131356849166847,-0.9117885739017528,-0.5077634711101493,0.0
2019-06-26,1.0,-0.0,-0.20358843905607274,-0.07950855163455293,-0.9079616800173197,-0.515154795410262,0.0
2019-06-27,1.0,-0.0,-0.19432562672586495,-0.09191076939736857,-0.9037305755590449,-0.5172992582164708,0.0
2019-06-28,1.0,-0.0,-0.17836755674593513,-0.097881665449233,-0.9119930741552363,-0.5171658144631117,0.0
2019-07-01,1.0,-0.0,-0.16560164626881838,-0.10470594606303478,-0.9317664897649734,-0.5055778186938157,0.0
2019-07-02,1.0,-0.0,-0.1692324341873867,-0.10229701577338277,-0.9288709721057331,-0.5051540813289683,0.0
2019-07-03,1.0,-0.0,-0.1646367868355527,-0.1067175489877666,-0.9303615892605825,-0.5047905164014291,0.0
2019-07-05,1.0,-0.0,-0.16002923897447005,-0.10978151988520997,-0.9310718249993232,-0.5064569401954679,0.0
2019-07-08,1.0,-0.0,-0.16119782508723995,-0.10993588876565587,-0.9297752049124896,-0.5041794032515486,0.0
2019-07-09,1.0,-0.0,-0.16030616936683525,-0.10907959862602438,-0.9314364536283234,-0.5038541638492955,0.0
2019-07-10,1.0,-0.0,-0.15239744561099686,-0.10758740123389976,-0.9413356423855396,-0.504627124147635,0.0
2019-07-11,1.0,-0.0,-0.14737982396750168,-0.11485443466486121,-0.9449153689911983,-0.5010426540284361,0.0
2019-07-12,1.0,-0.0,-0.15275031822982965,-0.11510440646751348,-0.9460228042141754,-0.49446144679468085,0.0
2019-07-15,1.0,-0.0,-0.14756315248553037,-0.11418834856926488,-0.9479363877319198,-0.49491534591875375,0.0
2019-07-16,1.0,-0.0,-0.14912019893504877,-0.1345244208989918,-0.9408060112982133,-0.47844419817823064,0.0
2019-07-17,1.0,-0.0,-0.16166400519663301,-0.12831894335128696,-0.9407259046742631,-0.47584377621999074,0.0
2019-07-18,1.0,-0.0,-0.1633484407035718,-0.13793568576669904,-0.9285097658357613,-0.467977770583792,0.0
2019-07-19,1.0,-0.0,-0.1654054054054054,-0.12967567567567567,-0.9464324324324325,-0.46116216216216216,0.0
2019-07-22,1.0,-0.0,-0.15749458874458874,-0.12738095238095237,-0.9532738095238095,-0.467478354978355,0.0
2019-07-23,1.0,-0.0,-0.1649254543475895,-0.11938186962672762,-0.9600609424311678,-0.4762759821525737,0.0
2019-07-24,1.0,-0.0,-0.16729914344573346,-0.12864577686219233,-0.9508836604141818,-0.46378618670714516,0.0
2019-07-25,1.0,-0.0,-0.16765558535858463,-0.12685252919342166,-0.9530195887181989,-0.46186566961987596,0.0
2019-07-26,1.0,-0.0,-0.16181965881397237,-0.12437043054427294,-0.9570268074735987,-0.4646087191984836,0.0
2019-07-29,1.0,-0.0,-0.15284812698068745,-0.12668273788564152,-0.9532760909017036,-0.47585254205151817,0.0
2019-07-30,1.0,-0.0,-0.1617395553383826,-0.12783342834649944,-0.9517061649971497,-0.47340988679859924,0.0
2019-07-31,1.0,-0.0,-0.14203236386306348,-0.13010598216463828,-0.9576613449705907,-0.4807687095112894,0.0
2019-08-01,1.0,-0.0,-0.15269282814614343,-0.12389715832205683,-0.9573207036535859,-0.47247631935047363,0.0
2019-08-02,1.0,-0.0,-0.14937703141928493,-0.12221018418201518,-0.9595612134344529,-0.47738353196099675,0.0
2019-08-05,1.0,-0.0,-0.1447874356891416,-0.117411318711075,-0.974031952342269,-0.47159490928784187,0.0
2019-08-06,1.0,-0.0,-0.14727481507196838,-0.11656474483937297,-0.9355355569204474,-0.4710390685502176,0.0
2019-08-07,1.0,-0.0,-0.15538613280729346,-0.11052168581558391,-0.9287180444112707,-0.47111667955108893,0.0
2019-08-08,1.0,-0.0,-0.15660563417819354,-0.11167079768662883,-0.9276671730497588,-0.4692305642173716,0.0
2019-08-09,1.0,-0.0,-0.15148698884758363,-0.10650557620817844,-0.9217206585236325,-0.47562400424853957,0.0
2019-08-12,1.0,-0.0,-0.15051250730256518,-0.11153008656859101,-0.9220882680970842,-0.4713473896648786,0.0
2019-08-13,1.0,-0.0,-0.1328615727120935,-0.10998913360366808,-0.9271686411703903,-0.48034772468262177,0.0
2019-08-14,1.0,-0.0,-0.14111028945700402,-0.10978766110289459,-0.9138495668709065,-0.4762835410944433,0.0
2019-08-15,1.0,-0.0,-0.16041986820514156,-0.12491860495402808,-0.8902925012372047,-0.42901049670512853,0.0
2019-08-16,1.0,-0.0,-0.16419386745796238,-0.12431672653443697,-0.8851840283200582,-0.42925191316570355,0.0
2019-08-19,1.0,-0.0,-0.14874663351978454,-0.12352392790553138,-0.8894758649264554,-0.42787963538429663,0.0
2019-08-20,1.0,-0.0,-0.1562137199762648,-0.11122004076262222,-0.8932690075075462,-0.41918423157297285,0.0
2019-08-21,1.0,-0.0,-0.15590567397796315,-0.13726701678508907,-0.874935639995881,-0.40626609000102976,0.0
2019-08-22,1.0,-0.0,-0.15728515172573546,-0.13422386945667003,-0.8739093506292951,-0.408385452860783,0.0
2019-08-23,1.0,-0.0,-0.1556385169927909,-0.13370236869207003,-0.8738671472708547,-0.4114572605561277,0.0
2019-08-26,1.0,-0.0,-0.1483704536166735,-0.1341438496117695,-0.8693297915815285,-0.40225275847977116,0.0
2019-08-27,1.0,-0.0,-0.14748238177918496,-0.13573690123582882,-0.8689612909815136,-0.40115922786232255,0.0
2019-08-28,1.0,-0.0,-0.1413770224059613,-0.13964170877354157,-0.8713571173378247,-0.39955596386464554,0.0
2019-08-29,1.0,-0.0,-0.12958616114711435,-0.13940909322855538,-0.8724804817063836,-0.4099607082716742,0.0
2019-08-30,1.0,-0.0,-0.15564330371832838,-0.12833168805528133,-0.960184271141823,-0.49797082373587803,0.0
2019-09-03,1.0,-0.0,-0.15475864336200756,-0.12533559804942193,-0.9620294778368309,-0.4974795901594433,0.0
2019-09-04,1.0,-0.0,-0.14873997865761895,-0.12072126303116534,-0.9672750157331654,-0.4994390784469313,0.0
2019-09-05,1.0,-0.0,-0.15246134513467738,-0.11798612249358029,-0.9701415068567995,-0.49120362782057586,0.0
2019-09-06,1.0,-0.0,-0.15002863141820957,-0.12207891364218906,-0.9764404330161155,-0.4782537561693889,0.0
