Date,EIDX,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-05-01,1.0,-0.0,-3.0612175102599184,-0.685704514363885,-6.680745554035568,-5.672195622435021,0.0
2019-05-02,1.0,-0.0,-3.0288968213496514,-0.6583375828658847,-6.655107938126806,-5.655617882032977,0.0
2019-05-03,1.0,-0.0,-3.0329707681849083,-0.6594153636981644,-6.650407885791978,-5.652617267165193,0.0
2019-05-06,1.0,-0.0,-2.9133937562940586,-0.6816045652903658,-6.5914736488754615,-5.597683786505538,0.0
2019-05-07,1.0,-0.0,-2.9273368014767582,-0.6848464507467696,-6.581473401577446,-5.587514683671757,0.0
2019-05-08,1.0,-0.0,-2.858231202384896,-0.7646571712487579,-6.423815833057303,-5.5150712156343165,0.0
2019-05-09,1.0,-0.0,-2.8513312386307255,-0.7681494956176615,-6.417231685133124,-5.500413428146188,0.0
2019-05-10,1.0,-0.0,-2.8459887751733244,-0.7665896335424233,-6.4085506767910205,-5.486134037636183,0.0
2019-05-13,1.0,-0.0,-2.847206197461678,-0.750782924015164,-6.400527443547058,-5.4839294544255806,0.0
2019-05-14,1.0,-0.0,-2.5752738654147107,-0.951643192488263,-6.0043818466353684,-5.118153364632238,0.0
2019-05-15,1.0,-0.0,-2.528482972136223,-0.9473684210526315,-5.9565015479876156,-5.0475232198142415,0.0
2019-05-16,1.0,-0.0,-2.525722230804882,-0.9437664143364746,-5.939749729646223,-5.039548895411711,0.0
2019-05-17,1.0,-0.0,-2.5186153846153845,-0.9187692307692308,-5.905384615384616,-5.0416923076923075,0.0
2019-05-20,1.0,-0.0,-2.465816561683823,-0.9537563373790138,-5.903057305269628,-5.040712859118145,0.0
2019-05-21,1.0,-0.0,-2.4591774094536527,-0.9689993861264581,-5.885819521178638,-5.032842234499694,0.0
2019-05-22,1.0,-0.0,-2.4098610899099375,-0.998015570141963,-5.866890551060907,-4.990077850709816,0.0
2019-05-23,1.0,-0.0,-2.393157171223461,-1.0565144340919503,-5.884374522682144,-4.940125248205285,0.0
2019-05-24,1.0,-0.0,-2.279981760145919,-1.114607083143335,-5.863505091959264,-4.941784465724274,0.0
2019-05-28,1.0,-0.0,-2.2993883792048933,-1.1035168195718654,-5.911926605504587,-4.975535168195719,0.0
2019-05-29,1.0,-0.0,-2.33927200122869,-1.123022577177085,-5.952388266011366,-4.94394102288435,0.0
2019-05-30,1.0,-0.0,-2.3311268472906406,-1.1273091133004927,-5.963977832512315,-4.971674876847291,0.0
2019-05-31,1.0,-0.0,-2.3289696596334513,-1.133220391190513,-5.967965501309102,-4.970891729554905,0.0
2019-06-03,1.0,-0.0,-2.3159495210582337,-1.1930971567584006,-5.896153261365365,-4.799300592975521,0.0
2019-06-04,1.0,-0.0,-2.3138297872340425,-1.2003039513677811,-5.896960486322189,-4.786474164133739,0.0
2019-06-05,1.0,-0.0,-2.267669858641131,-1.3126614987080103,-6.007447940416477,-4.612099103207174,0.0
2019-06-06,1.0,-0.0,-2.315700963155481,-1.2418590429597922,-6.0261427916220764,-4.704632319217246,0.0
2019-06-07,1.0,-0.0,-2.3633716475095787,-1.2591570881226053,-6.001072796934865,-4.702222222222222,0.0
2019-06-10,1.0,-0.0,-2.3876638396299152,-1.2292983808789513,-6.034695451040863,-4.768542791056284,0.0
2019-06-11,1.0,-0.0,-2.4195121951219516,-1.337844217151849,-6.132022029897718,-4.846262785208498,0.0
2019-06-12,1.0,-0.0,-2.4275385099025466,-1.3384155925809496,-6.116944357120403,-4.83542911034266,0.0
2019-06-13,1.0,-0.0,-2.496614706345458,-1.3930089749645724,-6.0744764603999375,-4.781451739883483,0.0
2019-06-14,1.0,-0.0,-2.4586536952769498,-1.4395104346461636,-6.068413619959203,-4.72461948846697,0.0
2019-06-17,1.0,-0.0,-2.4409967089797835,-1.4420937157185394,-6.07052186177715,-4.717912552891396,0.0
2019-06-18,1.0,-0.0,-2.4711885696341658,-1.4391584236143824,-6.076464123096248,-4.714240854137228,0.0
2019-06-19,1.0,-0.0,-2.414439756211908,-1.5008595092983277,-6.055789967182372,-4.656352555086732,0.0
2019-06-20,1.0,-0.0,-2.460693825588797,-1.4937937619350732,-6.194302991725016,-4.764640356460854,0.0
2019-06-21,1.0,-0.0,-2.5603164139749506,-1.5207646671061306,-6.420566908371787,-4.9780817402768625,0.0
2019-06-24,1.0,-0.0,-2.526115072127342,-1.539545680649975,-6.448018570717957,-5.0673188525949255,0.0
2019-06-25,1.0,-0.0,-2.4595265684489322,-1.561165369971859,-6.461678530044694,-5.071345803674888,0.0
2019-06-26,1.0,-0.0,-2.4596572949592415,-1.53485276992181,-6.482781567126935,-5.158875395108967,0.0
2019-06-27,1.0,-0.0,-2.4355108877721943,-1.5785594639865996,-6.525293132328308,-5.211055276381909,0.0
2019-06-28,1.0,-0.0,-2.382705764745085,-1.5709763412195936,-6.520659780073309,-5.186771076307897,0.0
2019-07-01,1.0,-0.0,-2.3631561571475737,-1.5382964674810167,-6.478870914493232,-5.1267745130406075,0.0
2019-07-02,1.0,-0.0,-2.3674639580602883,-1.51064875491481,-6.420543905635649,-5.083879423328964,0.0
2019-07-03,1.0,-0.0,-2.356063095629313,-1.5277686493591849,-6.449392047321723,-5.0979296746631615,0.0
2019-07-05,1.0,-0.0,-2.3291884816753923,-1.5137434554973823,-6.433409685863874,-5.085078534031414,0.0
2019-07-08,1.0,-0.0,-2.3386278041591617,-1.507286720157197,-6.435074504666776,-5.093499263140658,0.0
2019-07-09,1.0,-0.0,-2.3109915198956297,-1.5061969993476843,-6.405414220482714,-5.085453359425962,0.0
2019-07-10,1.0,-0.0,-2.287354436608168,-1.5135312448745284,-6.48105625717566,-5.119567000164015,0.0
2019-07-11,1.0,-0.0,-2.23838808868749,-1.553325780870691,-6.382262502022981,-5.009710309111507,0.0
2019-07-12,1.0,-0.0,-2.2536009062955173,-1.5500890111668555,-6.3770836704968445,-5.003074931218644,0.0
2019-07-15,1.0,-0.0,-2.3193290994951963,-1.6269337241491613,-6.389675948542583,-4.948216902784562,0.0
2019-07-16,1.0,-0.0,-2.32621454189762,-1.6555265731985653,-6.380013042060646,-4.940821649820672,0.0
2019-07-17,1.0,-0.0,-2.370352408664727,-1.617685095376657,-6.304073714839961,-4.873423860329777,0.0
2019-07-18,1.0,-0.0,-2.3551746235181032,-1.6150272348606214,-6.236783082345402,-4.81352130727331,0.0
2019-07-19,1.0,-0.0,-2.398722777140986,-1.6472899950876043,-6.41460618961847,-4.914033076797118,0.0
2019-07-22,1.0,-0.0,-2.325182186234818,-1.5982186234817815,-6.352712550607288,-4.918056680161944,0.0
2019-07-23,1.0,-0.0,-2.3258950072242737,-1.5954406806871086,-6.281265050569915,-4.851501043506182,0.0
2019-07-24,1.0,-0.0,-2.323170731707317,-1.6360718870346598,-6.269094993581515,-4.817875481386393,0.0
2019-07-25,1.0,-0.0,-2.2626375378727475,-1.6482219741667994,-6.270291819486525,-4.765428161377771,0.0
2019-07-26,1.0,-0.0,-2.2017295597484274,-1.6083333333333334,-6.203616352201258,-4.709748427672955,0.0
2019-07-29,1.0,-0.0,-2.139560967793623,-1.6462105431821823,-6.347219996795385,-4.89008171767345,0.0
2019-07-30,1.0,-0.0,-2.1281031190324633,-1.6386059834500322,-6.2869191597708465,-4.8598026734563975,0.0
2019-07-31,1.0,-0.0,-2.1752478413815157,-1.6498241125679565,-6.293732011512632,-4.87080268628078,0.0
2019-08-01,1.0,-0.0,-2.213143309580364,-1.6215360253365005,-6.213460015835313,-4.787173396674585,0.0
2019-08-02,1.0,-0.0,-2.1564636667196693,-1.7273016377802513,-6.212275401494673,-4.8048974399745585,0.0
2019-08-05,1.0,-0.0,-2.1333017826155545,-1.6967976021454487,-6.18031235210601,-4.7649471525477205,0.0
2019-08-06,1.0,-0.0,-2.040852575488455,-1.5547661338069865,-5.719508584961516,-4.486530491415039,0.0
2019-08-07,1.0,-0.0,-2.0895698291101943,-1.4811431938715383,-5.665439010017679,-4.495875073659399,0.0
2019-08-08,1.0,-0.0,-2.094744633604737,-1.495780903034789,-5.700074019245004,-4.513249444855663,0.0
2019-08-09,1.0,-0.0,-2.0067606444188724,-1.4085155350978136,-5.5012945914844655,-4.467779056386651,0.0
2019-08-12,1.0,-0.0,-1.9992595883311117,-1.5683399970383531,-5.723678365171034,-4.51710350955131,0.0
2019-08-13,1.0,-0.0,-0.996618236472946,-0.4736973947895792,-5.9795841683366735,-4.0750250501002006,0.0
2019-08-14,1.0,-0.0,-1.04132539091586,-0.4637627202779846,-5.885951849094068,-4.018987341772152,0.0
2019-08-15,1.0,-0.0,-1.1547101449275363,-0.5609903381642511,-5.70036231884058,-3.6612318840579707,0.0
2019-08-16,1.0,-0.0,-1.1684665226781856,-0.5638348932085433,-5.6407487401007925,-3.6259899208063358,0.0
2019-08-19,1.0,-0.0,-1.094949494949495,-0.6016636957813428,-5.631372549019608,-3.555555555555556,0.0
2019-08-20,1.0,-0.0,-1.095890410958904,-0.6049834671705243,-5.58656117146906,-3.5217288615965985,0.0
2019-08-21,1.0,-0.0,-1.1179396092362344,-0.6300769686204856,-5.601302545885139,-3.492125518058023,0.0
2019-08-22,1.0,-0.0,-1.1430115273775214,-0.6198366954851104,-5.707732949087415,-3.5371037463976944,0.0
2019-08-23,1.0,-0.0,-1.1337047353760445,-0.6183844011142061,-5.7652900569214,-3.5934358725929507,0.0
2019-08-26,1.0,-0.0,-1.0648974388689303,-0.6037779580484413,-5.515586974156912,-3.4045659983775636,0.0
2019-08-27,1.0,-0.0,-1.048893523346078,-0.5893870930367281,-5.51303441084463,-3.434827945776851,0.0
2019-08-28,1.0,-0.0,-0.9863061390275037,-0.6577695253568527,-5.562956945572705,-3.3979343158871997,0.0
2019-08-29,1.0,-0.0,-0.8847348441274591,-0.700908777177039,-5.556079604279305,-3.361785344530082,0.0
2019-08-30,1.0,-0.0,-0.810747389416872,-0.7733192537838789,-5.743400211193242,-3.405373694708436,0.0
2019-09-03,1.0,-0.0,-0.8233980011757789,-0.7951793062904173,-5.731804820693709,-3.4074074074074074,0.0
2019-09-04,1.0,-0.0,-0.7584105028718789,-0.8309694056968702,-5.709412730043372,-3.4231625835189314,0.0
2019-09-05,1.0,-0.0,-0.7771112136594371,-0.7646515920627597,-5.669704660821412,-3.3252191970466085,0.0
2019-09-06,1.0,-0.0,-0.7472903593839133,-0.8027381631488877,-5.66001140901312,-3.1988590986879637,0.0
2019-09-09,1.0,-0.0,-0.7721432632177373,-0.8022740193291643,-5.627743035815804,-3.1680500284252413,0.0
2019-09-10,1.0,-0.0,-0.7431818181818183,-0.9042045454545455,-5.63,-3.086136363636364,0.0
2019-09-11,1.0,-0.0,-0.7514966677962274,-0.9370834745284086,-5.580142324635717,-3.026770586241952,0.0
2019-09-12,1.0,-0.0,-0.666779089376054,-0.9700955593029793,-5.572231590781337,-3.0332771219786396,0.0
2019-09-13,1.0,-0.0,-0.6609693016979648,-0.9711008658495447,-5.577982683009108,-3.0347464297762285,0.0
2019-09-16,1.0,-0.0,-0.661304836895388,-0.977615298087739,-5.575028121484814,-3.0345331833520808,0.0
2019-09-17,1.0,-0.0,-0.6418280054029716,-0.979626294461954,-5.595114813147231,-3.039509230076542,0.0
2019-09-18,1.0,-0.0,-0.6311936936936937,-0.9864864864864864,-5.601801801801802,-3.0417792792792793,0.0
2019-09-19,1.0,-0.0,-0.6475474239533056,-0.9931529913570547,-5.548321921652262,-3.0356942417779775,0.0
2019-09-20,1.0,-0.0,-0.7279640511579675,-1.0670584168683026,-5.631639589814494,-3.095402696163152,0.0
2019-09-23,1.0,-0.0,-0.7396396396396396,-1.075,-5.440427927927927,-3.006306306306306,0.0
2019-09-24,1.0,-0.0,-0.7392385041238277,-1.0657552818890519,-5.468308665687492,-3.0247429668963957,0.0
2019-09-25,1.0,-0.0,-0.7026206276009447,-1.0671465526937354,-5.474974693510291,-3.0024744123270724,0.0
2019-09-26,1.0,-0.0,-0.5618213660245184,-1.4591943957968474,-5.709048453006422,-2.945359019264448,0.0
2019-09-27,1.0,-0.0,-0.5115135524106501,-1.4893259774526266,-5.900095946270089,-3.0924682177980336,0.0
2019-09-30,1.0,-0.0,-0.336797583081571,-1.644229607250755,-5.94380664652568,-3.1598791540785496,0.0
2019-10-01,1.0,-0.0,-0.2992221682061254,-1.6909333981526493,-5.974112785610111,-3.1893534273213415,0.0
2019-10-02,1.0,-0.0,-0.4072458499939416,-1.8412698412698412,-5.8755604022779595,-2.992851084454138,0.0
2019-10-03,1.0,-0.0,-0.6375896002915806,-1.8143603450370551,-5.873648402381242,-2.8234722390961005,0.0
2019-10-04,1.0,-0.0,-0.6973986690865094,-1.8849364791288568,-5.747973381730187,-2.7689050211736235,0.0
2019-10-07,1.0,-0.0,-0.735878410722834,-1.8539971278123506,-5.652824317855433,-2.7247486835806605,0.0
2019-10-08,1.0,-0.0,-0.7258913615697535,-1.8202919358698253,-5.69047619047619,-2.7279253409906676,0.0
2019-10-09,1.0,-0.0,-0.7444078172827878,-1.7719566753002118,-5.620320226041912,-2.6362137979750413,0.0
2019-10-10,1.0,-0.0,-0.8998009289980093,-1.8301260783012607,-4.873589913735899,-2.455872594558726,0.0
2019-10-11,1.0,-0.0,-0.9228681293824927,-1.976249717258539,-4.90375480660484,-2.506898891653472,0.0
2019-10-14,1.0,-0.0,-0.8017009847806624,-2.0940017905102954,-4.914838854073412,-2.380035810205909,0.0
2019-10-15,1.0,-0.0,-0.8148606115107914,-2.119379496402878,-4.926034172661871,-2.380732913669065,0.0
2019-10-16,1.0,-0.0,-0.9150860167622409,-2.129245699161888,-4.739744155271284,-2.2437141596824,0.0
2019-10-17,1.0,-0.0,-0.9023822714681441,-2.166315789473684,-4.7498060941828255,-2.2618282548476456,0.0
2019-10-18,1.0,-0.0,-0.9444444444444445,-2.236559139784946,-4.719758064516129,-2.3000672043010755,0.0
2019-10-21,1.0,-0.0,-0.8821541234790445,-2.2518026137899954,-4.7387336638125275,-2.393645786390266,0.0
2019-10-22,1.0,-0.0,-0.8627517537904503,-2.259674134419552,-4.7722335369993205,-2.4201176736818284,0.0
2019-10-23,1.0,-0.0,-0.8615384615384616,-2.2201357466063345,-4.787556561085973,-2.4429864253393663,0.0
2019-10-24,1.0,-0.0,-0.8057529610829102,-2.4215454032712915,-4.695205865764241,-2.3579244218838125,0.0
2019-10-25,1.0,-0.0,-0.8136890690082178,-2.386693684566025,-4.693121693121693,-2.363953619272768,0.0
2019-10-28,1.0,-0.0,-0.9092638174088162,-2.4083687625867083,-4.574960841351532,-2.2955918550011187,0.0
2019-10-29,1.0,-0.0,-0.8379072874910062,-2.376914379689588,-4.050776030424504,-2.0130537568095384,0.0
2019-10-30,1.0,-0.0,-0.8794863698558046,-2.4574255341542997,-4.1308283338595935,-2.057467634985791,0.0
2019-10-31,1.0,-0.0,-0.8694550063371357,-2.4789818335445712,-4.103929024081116,-2.109632446134347,0.0
2019-11-01,1.0,-0.0,-0.8971276595744682,-2.5214893617021277,-4.139574468085106,-2.0801063829787236,0.0
2019-11-04,1.0,-0.0,-0.8377216550241806,-2.630628694250403,-4.232885545405696,-2.045781837721655,0.0
2019-11-05,1.0,-0.0,-0.9322015334063527,-3.06867469879518,-4.10328587075575,-1.8487404162102956,0.0
2019-11-06,1.0,-0.0,-0.8886923842157621,-3.082126671824914,-4.096053940532774,-1.9865148668066763,0.0
2019-11-07,1.0,-0.0,-0.9471939902783915,-3.0672779496243923,-4.06805125939019,-1.964759169244366,0.0
2019-11-08,1.0,-0.0,-0.8967571144937126,-3.07180675049636,-4.0748952128833,-1.986763732627399,0.0
2019-11-11,1.0,-0.0,-0.8309998897585713,-3.1892845331275494,-4.000881931429832,-2.002756035718223,0.0
2019-11-12,1.0,-0.0,-0.7950214781363586,-3.191430774314352,-4.012556448948122,-2.0154202004626063,0.0
2019-11-13,1.0,-0.0,-0.8304120191213294,-3.552014568631915,-3.9786023218757114,-2.0206009560664695,0.0
2019-11-14,1.0,-0.0,-0.839356971839015,-3.52958613613043,-3.9871166343632427,-2.045262797856573,0.0
2019-11-15,1.0,-0.0,-0.822268326417704,-3.5970493314891656,-4.035269709543568,-2.0713462425080684,0.0
2019-11-18,1.0,-0.0,-0.7968641918376759,-3.608023979709477,-4.0592575513027445,-2.064560756283145,0.0
2019-11-19,1.0,-0.0,-1.0405922900178706,-3.9551953025274442,-4.415113607352565,-2.3538422261935152,0.0
2019-11-20,1.0,-0.0,-1.067673020340284,-3.9907893053601127,-4.414609185109377,-2.3196878597927593,0.0
2019-11-21,1.0,-0.0,-0.9738406658739597,-4.295547628484608,-4.432025366627031,-2.5103712511560317,0.0
2019-11-22,1.0,-0.0,-0.9697607152248225,-4.235866421246385,-4.409150670523271,-2.5327373126479094,0.0
2019-11-25,1.0,-0.0,-0.9708240241818898,-4.234459193060848,-4.407412274937574,-2.529767380733342,0.0
2019-11-26,1.0,-0.0,-0.8931937172774869,-4.230235602094241,-4.4204188481675395,-2.5451570680628275,0.0
2019-11-27,1.0,-0.0,-0.8988526968218383,-4.218383225636292,-4.457866279836477,-2.6122906501384677,0.0
2019-11-29,1.0,-0.0,-0.8878756742871821,-4.2328538402260465,-4.383508862060108,-2.3394554328281534,0.0
2019-12-02,1.0,-0.0,-0.9380833442881558,-4.466018141185749,-4.407256474299987,-2.334297357696858,0.0
2019-12-03,1.0,-0.0,-0.9158017644006228,-4.380643487285937,-4.347820446289569,-2.329268292682927,0.0
2019-12-04,1.0,-0.0,-1.055815195620243,-4.570436640405928,-4.412204566697824,-2.3143276805982107,0.0
2019-12-05,1.0,-0.0,-0.9955501618122978,-4.694714131607336,-4.335490830636461,-2.4584681769147787,0.0
2019-12-06,1.0,-0.0,-1.1393981805458362,-4.8902729181245626,-4.5291812456263125,-2.4369489153254023,0.0
2019-12-09,1.0,-0.0,-0.8854368932038834,-4.9350901525658815,-4.564632454923718,-2.4846047156726767,0.0
2019-12-10,1.0,-0.0,-0.888576501923646,-5.704646345072506,-4.9816513761467895,-2.2224030778336785,0.0
2019-12-11,1.0,-0.0,-0.8490954552140021,-5.693043094572732,-4.934549198411532,-2.231357552581262,0.0
2019-12-12,1.0,-0.0,-0.8159226190476191,-5.770386904761905,-5.015922619047619,-2.278720238095238,0.0
2019-12-13,1.0,-0.0,-0.8291195716835218,-5.894110648423558,-4.964604402141583,-2.1844140392623443,0.0
2019-12-16,1.0,-0.0,-0.8336562826054554,-5.917871515874199,-4.97242510061112,-2.1813981219257714,0.0
2019-12-17,1.0,-0.0,-0.7129245428000615,-6.27939142461964,-5.219455970493314,-2.156293222683264,0.0
2019-12-18,1.0,-0.21707317073170734,-0.7915447154471545,-6.583739837398374,-5.385853658536586,-2.2821138211382115,0.0
2019-12-19,1.0,-0.19420949902407286,-0.8893949251789199,-6.603936239427456,-5.307091737150293,-2.2708197787898508,0.0
2019-12-20,1.0,-0.20857003733160204,-0.9913975004057783,-6.606719688362279,-5.251257912676514,-2.1733484823892226,0.0
2019-12-23,1.0,-0.21631263174963514,-1.0502675531052375,-6.578401167504459,-5.247283930598345,-2.123074428409275,0.0
2019-12-24,1.0,-0.23536998226664516,-1.0602934064162501,-6.515556988553926,-5.2121554086732225,-2.098017088505562,0.0
2019-12-26,1.0,-0.2236014831533129,-1.0567467354505884,-6.520393358052555,-5.210704497823634,-2.109785587618894,0.0
2019-12-27,1.0,-0.21104054714215925,-1.1092655919231396,-6.612115290669273,-5.2240677414101935,-2.1275036638983877,0.0
2019-12-30,1.0,-0.29815389642215323,-1.1097859826825682,-6.690410063715079,-5.250285900996569,-1.988727332135272,0.0
2019-12-31,1.0,-0.2528246274766661,-1.159325364336008,-6.720320943179957,-5.263468151301785,-1.9787129523497626,0.0
2020-01-02,1.0,-0.2718098958333333,-1.189453125,-6.666178385416666,-5.206868489583334,-1.9417317708333333,0.0
2020-01-03,1.0,-0.2086141706394871,-1.200394542166694,-6.7609732040111785,-5.244780535919776,-2.0243301002794674,0.0
2020-01-06,1.0,-0.29341021416803953,-1.2373970345963756,-6.727512355848435,-5.201153212520593,-2.01499176276771,0.0
2020-01-07,1.0,-0.28113238422516773,-1.2179675994108983,-6.693830796923581,-5.164621174930454,-2.0063819342169857,0.0
2020-01-08,1.0,-0.2727272727272727,-1.2000657570277822,-6.734177215189873,-5.175735656748315,-2.0567154364622717,0.0
2020-01-09,1.0,-0.2657597876575979,-1.2569674850696748,-6.769907100199071,-5.193928334439283,-2.1025215660252154,0.0
2020-01-10,1.0,-0.3184459571642039,-1.25601859538436,-6.770048148763075,-5.168354640544579,-2.0903204383197744,0.0
2020-01-13,1.0,-0.3232356857523302,-1.2573235685752329,-6.795106524633821,-5.180925432756324,-2.0880492676431426,0.0
2020-01-14,1.0,-0.525924674885999,-1.1830771829082927,-6.947812869447729,-5.239655463604121,-1.9925688228339808,0.0
2020-01-15,1.0,-0.5517006802721088,-1.2035714285714285,-6.990816326530612,-5.257993197278911,-2.002891156462585,0.0
2020-01-16,1.0,-0.5700220675606859,-1.177558988287218,-6.930741809539977,-5.258529960957393,-2.0383636054999155,0.0
2020-01-17,1.0,-0.5962616822429907,-1.1386576040781649,-6.925063721325404,-5.279354290569244,-2.0531860662701784,0.0
2020-01-21,1.0,-0.6230482009504412,-1.154786150712831,-6.879667345553292,-5.278004073319755,-2.0366598778004072,0.0
2020-01-22,1.0,-0.6549747048903879,-1.1720067453625633,-6.7942664418212475,-5.255143338954469,-1.9868465430016864,0.0
2020-01-23,1.0,-0.7117377271955155,-1.1336843893324273,-6.771190759300152,-5.295396636657041,-2.0745710888398166,0.0
2020-01-24,1.0,-0.7145038167938931,-1.1324851569126377,-6.750127226463104,-5.282442748091603,-2.084139100932994,0.0
2020-01-27,1.0,-0.65947039973014,-1.0868611907572945,-6.774160904031033,-5.240681396525552,-2.1049080789340526,0.0
