Date,FOSL,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-19,1.0,-2.4909596662030595,-2.744923504867872,-2.3550764951321277,-2.644367176634214,-2.673018080667594,0.0
2018-11-20,1.0,-2.4887679642807314,-2.757360122784987,-2.3475652295242084,-2.661504116087624,-2.697362913352867,0.0
2018-11-21,1.0,-2.470563789998615,-2.737636791799418,-2.3292699819919656,-2.641917163041972,-2.673084914808145,0.0
2018-11-23,1.0,-2.4687802852000553,-2.7347362591720894,-2.327426277170151,-2.6414232313443167,-2.6721583829433753,0.0
2018-11-26,1.0,-2.4725457570715474,-2.7412645590682194,-2.3302828618968383,-2.645452024403771,-2.6760953965612866,0.0
2018-11-27,1.0,-2.457154684697116,-2.732992962605216,-2.3107492755623014,-2.6333655305643715,-2.6646888367600385,0.0
2018-11-28,1.0,-2.4873585696326304,-2.776505098477441,-2.3356614052241933,-2.668389439865903,-2.700656516273223,0.0
2018-11-29,1.0,-2.477805695142379,-2.777777777777778,-2.3213288665549974,-2.673227247347851,-2.7086823003908433,0.0
2018-11-30,1.0,-2.4791230275101244,-2.7792207792207795,-2.322022063957548,-2.674766094120933,-2.7095377740539033,0.0
2018-12-03,1.0,-2.4768350544236672,-2.778258442645827,-2.3183086798771977,-2.673318448227742,-2.708065866592241,0.0
2018-12-04,1.0,-2.4690721649484537,-2.7776539426023965,-2.3101142379492896,-2.669406519921984,-2.7050710504318753,0.0
2018-12-06,1.0,-2.4190502258108664,-2.714383467907486,-2.273162720678801,-2.6251539619542905,-2.6538935267551667,0.0
2018-12-07,1.0,-2.426531172754738,-2.7256248283438618,-2.278906893710519,-2.6358143367206814,-2.665476517440264,0.0
2018-12-10,1.0,-2.386847457627119,-2.697084745762712,-2.2408135593220337,-2.6039322033898307,-2.6306440677966103,0.0
2018-12-11,1.0,-2.3910561370123693,-2.7058583661818676,-2.244257170042137,-2.6109827375288845,-2.6404784558923473,0.0
2018-12-12,1.0,-2.3913811854268627,-2.7062262098966827,-2.2445622620989667,-2.61147362697118,-2.640701468189233,0.0
2018-12-13,1.0,-2.3898097826086957,-2.703532608695652,-2.2437500000000004,-2.611005434782609,-2.638858695652174,0.0
2018-12-14,1.0,-2.3927891156462584,-2.708843537414966,-2.245714285714286,-2.6148299319727895,-2.643265306122449,0.0
2018-12-17,1.0,-2.3792869730242647,-2.701233563779314,-2.231530432425105,-2.6036329131083096,-2.639962044191406,0.0
2018-12-18,1.0,-2.3651329105383887,-2.687761435703684,-2.2156254216704903,-2.593307245985697,-2.6316286600998517,0.0
2018-12-19,1.0,-2.369829683698297,-2.693295485266288,-2.218707758853744,-2.598404974317383,-2.6369288997026223,0.0
2018-12-20,1.0,-2.3637835649709893,-2.6839832681149645,-2.219403589259209,-2.595331264336797,-2.630953987316152,0.0
2018-12-21,1.0,-2.3467060244196967,-2.6726150543405343,-2.20018784382128,-2.5823158459680666,-2.615591037166242,0.0
2018-12-24,1.0,-2.3311054671835314,-2.656730383638551,-2.1923539633738804,-2.5734527469589628,-2.6135543376553936,0.0
2018-12-26,1.0,-2.3004229447528415,-2.6336241078509115,-2.1575469204335183,-2.5415014538725877,-2.5839280993920166,0.0
2018-12-27,1.0,-2.1658684144189566,-2.5165112175447444,-2.0286110410889844,-2.415805394504664,-2.4771867910259644,0.0
2018-12-28,1.0,-2.1615907374779764,-2.513843443241883,-2.0245406493833378,-2.411905361188019,-2.473068210420337,0.0
2018-12-31,1.0,-2.161611076148521,-2.5145374449339206,-2.024669603524229,-2.4123348017621145,-2.473505349276274,0.0
2019-01-02,1.0,-2.1666666666666665,-2.5220792329043653,-2.026873580620742,-2.4192530910926067,-2.4818319454958364,0.0
2019-01-03,1.0,-2.1689411170078343,-2.527798837503159,-2.0272934040940105,-2.423932271923174,-2.4878695981804397,0.0
2019-01-04,1.0,-2.135709818636648,-2.508818011257036,-1.9982489055659791,-2.3976235146966856,-2.4674171357098187,0.0
2019-01-07,1.0,-2.080338525696063,-2.4575003066355943,-1.9557218201888875,-2.352385624923341,-2.4194774929473812,0.0
2019-01-08,1.0,-2.075199020208206,-2.454133496631966,-1.949540722596448,-2.3510104102878135,-2.417513778322107,0.0
2019-01-09,1.0,-2.069054021021755,-2.447567831825959,-1.9431679296015643,-2.34698117819604,-2.4150574431679295,0.0
2019-01-10,1.0,-2.067790399413705,-2.445584463173324,-1.941614755099548,-2.3461585440332233,-2.413460363991694,0.0
2019-01-11,1.0,-2.0889793903492535,-2.4672343576453164,-1.96482784154017,-2.3746760459089225,-2.445267184993212,0.0
2019-01-14,1.0,-2.0907855731225298,-2.469367588932806,-1.9667737154150198,-2.3772233201581026,-2.4476284584980235,0.0
2019-01-15,1.0,-2.093000247341083,-2.4701953994558496,-1.9718031164976502,-2.3797922334899826,-2.4522631709126883,0.0
2019-01-16,1.0,-2.061555338859093,-2.4264992686494393,-1.9481960019502682,-2.339712335446124,-2.4132130667966845,0.0
2019-01-17,1.0,-2.060185185185185,-2.4253167641325537,-1.9473684210526316,-2.3385721247563356,-2.4119152046783627,0.0
2019-01-18,1.0,-2.0719010289073982,-2.433733463988241,-1.9628858402743752,-2.3512983831455165,-2.4289563939245467,0.0
2019-01-22,1.0,-2.1066135259683647,-2.4756507659733464,-2.006227425582264,-2.3994270768464316,-2.467056918669822,0.0
2019-01-23,1.0,-2.114496191784243,-2.4737170682981646,-2.0199775252840557,-2.4047946060681733,-2.473092770633038,0.0
2019-01-24,1.0,-2.105701155136008,-2.4563408272264313,-2.010557694696311,-2.391504160973792,-2.456713451745125,0.0
2019-01-25,1.0,-2.166412795125666,-2.4935262757044936,-2.075907590759076,-2.4478293983244477,-2.50977405432851,0.0
2019-01-28,1.0,-2.1703317656031524,-2.4910385153171477,-2.086055675606966,-2.452523198169569,-2.5113766365831953,0.0
2019-01-29,1.0,-2.1711814828945695,-2.4888719318326338,-2.088897367417016,-2.4541523591504513,-2.514816227902836,0.0
2019-01-30,1.0,-2.1642169285352257,-2.4776989356310186,-2.0833755701976684,-2.442980233147491,-2.5027876330461227,0.0
2019-01-31,1.0,-0.0,-2.4700264826257925,-0.0,-1.8281036834924966,-2.726907952812776,0.0
2019-02-01,1.0,-0.0,-2.4301126072919126,-0.0,-1.8003779825183086,-2.644145208284117,0.0
2019-02-04,1.0,-0.0,-2.4409399640877507,-0.0,-1.77172300726052,-2.594347724256382,0.0
2019-02-05,1.0,-0.0,-2.409948542024013,-0.0,-1.7675814751286447,-2.619055044440979,0.0
2019-02-06,1.0,-0.0,-2.3934669057456928,-0.0,-1.7687690028845404,-2.6338972479925156,0.0
2019-02-07,1.0,-0.0,-2.425755896786449,-0.0,-1.8594269431692256,-2.630045907867659,0.0
2019-02-08,1.0,-0.0,-2.437440305635148,-0.0,-1.9075135307226998,-2.614215218083413,0.0
2019-02-11,1.0,-0.0,-2.414118022837978,-0.0,-1.923900023955921,-2.6472889882615984,0.0
2019-02-12,1.0,-0.0,-2.4377858002406736,-0.0,-1.9411953469715202,-2.6434817488969116,0.0
2019-02-13,1.0,-0.0,-2.4765943826518364,-0.0,-1.9175802192526206,-2.6076658398015526,0.0
2019-02-14,1.0,-0.0,-2.4288128772635815,-0.0,-1.9925150905432596,-2.6269617706237427,0.0
2019-02-15,1.0,-0.0,-2.4516598013084563,-0.0,-1.9953154026330668,-2.629916808012277,0.0
2019-02-19,1.0,-0.0,-2.409368138570383,-0.0,-2.0710742457509963,-2.6516223469138818,0.0
2019-02-20,1.0,-0.0,-2.444345213931964,-0.0,-2.0458715596330275,-2.6285621498741576,0.0
2019-02-21,1.0,-0.0,-2.4791430881164107,-0.0,-2.021099434114794,-2.5838318512530316,0.0
2019-02-22,1.0,-0.0,-2.4874595469255665,-0.0,-2.0294498381877024,-2.5736245954692554,0.0
2019-02-25,1.0,-0.0,-2.4423473433782714,-0.0,-1.9721649484536083,-2.515781126090405,0.0
2019-02-26,1.0,-0.0,-2.4413398952214638,-0.0,-1.9737259882521034,-2.5226226385140498,0.0
2019-02-27,1.0,-0.0,-2.45739517861405,-0.0,-1.9844060784469728,-2.5142811679529005,0.0
2019-02-28,1.0,-0.0,-2.4621182070606906,-0.0,-1.983498611662039,-2.4877429591431977,0.0
2019-03-01,1.0,-0.0,-2.463161234039178,-0.0,-1.985724482512491,-2.4820366404948846,0.0
2019-03-04,1.0,-0.0,-2.4536809572866316,-0.0,-1.9802678500673587,-2.4906886441080913,0.0
2019-03-05,1.0,-0.0,-2.416435533718995,-0.0,-2.0163245899041127,-2.4917980822569143,0.0
2019-03-06,1.0,-0.0,-2.416244057052298,-0.0,-2.016164817749604,-2.4916006339144214,0.0
2019-03-07,1.0,-0.0,-2.3604926575082903,-0.0,-2.0517921995894524,-2.4827885678193593,0.0
2019-03-08,1.0,-0.0,-2.3342082239720034,-0.0,-2.120098624035632,-2.4992444126302393,0.0
2019-03-11,1.0,-0.0,-2.3266961059815334,-0.0,-2.1204335608189484,-2.581774387796066,0.0
2019-03-12,1.0,-0.0,-2.2347463856897822,-0.0,-2.2073021318304336,-2.7258841787143675,0.0
2019-03-13,1.0,-0.0,-2.2719334376802043,-0.0,-2.2347804596754264,-2.7311969684488013,0.0
2019-03-14,1.0,-0.0,-2.2746728125771667,-0.0,-2.2299777759486377,-2.726561856942958,0.0
2019-03-15,1.0,-0.0,-2.253599205692537,-0.0,-2.256908820122456,-2.7634453086215456,0.0
2019-03-18,1.0,-0.0,-2.3141968563503403,-0.0,-2.298646717659914,-2.7926367991930734,0.0
2019-03-19,1.0,-0.0,-2.3267929634641407,-0.0,-2.3023511502029774,-2.8283152909336944,0.0
2019-03-20,1.0,-0.0,-2.3294534412955463,-0.0,-2.2934379217273952,-2.811740890688259,0.0
2019-03-21,1.0,-0.0,-2.3282211173843432,-0.0,-2.3157495575966967,-2.7828431785623997,0.0
2019-03-22,1.0,-0.0,-2.3173698536917318,-0.0,-2.4162129976182376,-2.772711806736986,0.0
2019-03-25,1.0,-0.0,-2.1078834690622115,-0.0,-2.5018050541516246,-2.7859121820166237,0.0
2019-03-26,1.0,-0.0,-2.144429393836776,-0.0,-2.5039790044023027,-2.8175584151710122,0.0
2019-03-27,1.0,-0.0,-2.1329220888964002,-0.0,-2.5096332600980222,-2.8075883048842316,0.0
2019-03-28,1.0,-0.0,-2.134490055014812,-0.0,-2.5084214980956414,-2.8209056284384255,0.0
2019-03-29,1.0,-0.0,-2.114973715448533,-0.0,-2.5197558080379854,-2.844158046464304,0.0
2019-04-01,1.0,-0.0,-2.150123540938911,-0.0,-2.539575700775326,-2.830450711425407,0.0
2019-04-02,1.0,-0.0,-2.1805508330499834,-0.0,-2.5722543352601157,-2.7477048622917377,0.0
2019-04-03,1.0,-0.0,-2.182279766438182,-0.0,-2.5465854277735462,-2.733519505796733,0.0
2019-04-04,1.0,-0.0,-2.181925976115864,-0.0,-2.55060557296519,-2.7370204116202252,0.0
2019-04-05,1.0,-0.0,-2.1685622135460876,-0.0,-2.5658631811237482,-2.753013070785945,0.0
2019-04-08,1.0,-0.0,-2.143310463121784,-0.0,-2.6392795883361924,-2.793739279588336,0.0
2019-04-09,1.0,-0.0,-2.1232027550581143,-0.0,-2.702281532501076,-2.7840723202755058,0.0
2019-04-10,1.0,-0.0,-2.0876119917298412,-0.0,-2.749483115093039,-2.777567195037905,0.0
2019-04-11,1.0,-0.0,-2.0361622977766243,-0.0,-2.818409897049918,-2.796695215849122,0.0
2019-04-12,1.0,-0.0,-2.0387476215187683,-0.0,-2.8156893271060373,-2.794585711814565,0.0
2019-04-15,1.0,-0.0,-2.045619806094183,-0.0,-2.8027181440443214,-2.8082583102493075,0.0
2019-04-16,1.0,-0.0,-2.0592547869587716,-0.0,-2.782818699327238,-2.7830774538554426,0.0
2019-04-17,1.0,-0.0,-1.9921861583376268,-0.0,-2.816932852481539,-2.777434312210201,0.0
2019-04-18,1.0,-0.0,-1.978966346153846,-0.0,-2.816105769230769,-2.790006868131868,0.0
2019-04-22,1.0,-0.0,-1.9796269234075474,-0.0,-2.819736955213616,-2.7968709705149144,0.0
2019-04-23,1.0,-0.0,-1.9921774262872862,-0.0,-2.8185334823347374,-2.7855239405140546,0.0
2019-04-24,1.0,-0.0,-1.880805212161711,-0.0,-2.74164717674574,-2.7303708653524894,0.0
2019-04-25,1.0,-0.0,-1.9215474209650583,-0.0,-2.712146422628952,-2.685773710482529,0.0
2019-04-26,1.0,-0.0,-1.910846582868559,-0.0,-2.7460251394322817,-2.6674436027636728,0.0
2019-04-29,1.0,-0.0,-1.8802300383397232,-0.0,-2.7502083680613434,-2.7042840473412237,0.0
2019-04-30,1.0,-0.0,-1.884904086738949,-0.0,-2.749791492910759,-2.7055879899916597,0.0
2019-05-01,1.0,-0.0,-1.8858241390839183,-0.0,-2.783767970578402,-2.688816449348044,0.0
2019-05-02,1.0,-0.0,-1.8820924208239327,-0.0,-2.7670259881340353,-2.7071947856605663,0.0
2019-05-03,1.0,-0.0,-1.891961898395722,-0.0,-2.76019385026738,-2.7034592245989306,0.0
2019-05-06,1.0,-0.0,-1.8341938707528314,-0.0,-2.7676548967355097,-2.7259327115256493,0.0
2019-05-07,1.0,-0.0,-1.844550079226086,-0.0,-2.7654073888749897,-2.7297139521307647,0.0
2019-05-08,1.0,-0.0,-1.8524698496613248,-0.0,-2.7133652734181397,-2.6945316372046917,0.0
2019-05-09,1.0,-0.0,-1.8479342956694875,-0.0,-2.7555998008959683,-2.6924672307947572,0.0
2019-05-10,1.0,-0.0,-1.8766323024054983,-0.0,-2.9439003436426114,-2.77053264604811,0.0
2019-05-13,1.0,-0.0,-1.8771372111006102,-0.0,-2.9377953432425468,-2.7768708651946046,0.0
2019-05-14,1.0,-0.0,-1.7238918737407656,-0.0,-2.932421087978509,-2.7385829415715244,0.0
2019-05-15,1.0,-0.0,-1.7361870322092339,-0.0,-2.9681271549911696,-2.705407451013371,0.0
2019-05-16,1.0,-0.0,-1.74767061193654,-0.0,-2.9487954335599764,-2.697725174179468,0.0
2019-05-17,1.0,-0.0,-1.7532467532467533,-0.0,-2.9089233347297863,-2.7165479681608713,0.0
2019-05-20,1.0,-0.0,-1.7293289146644573,-0.0,-2.8721623860811927,-2.683512841756421,0.0
2019-05-21,1.0,-0.0,-1.710107916632342,-0.0,-2.860202652607299,-2.667600296564791,0.0
2019-05-22,1.0,-0.0,-1.688447593935399,-0.0,-2.886206328279499,-2.665293342122611,0.0
2019-05-23,1.0,-0.0,-1.6984179850124896,-0.0,-2.8973355537052456,-2.7306411323896755,0.0
2019-05-24,1.0,-0.0,-1.631959448230015,-0.0,-2.9176499916902108,-2.7601794914409172,0.0
2019-05-28,1.0,-0.0,-1.6242937853107347,-0.0,-2.9210701229644402,-2.7630442007311404,0.0
2019-05-29,1.0,-0.0,-1.6256830601092895,-0.0,-2.91364464315284,-2.740188772975658,0.0
2019-05-30,1.0,-0.0,-1.6234777566067435,-0.0,-2.917819567558612,-2.743103305442797,0.0
2019-05-31,1.0,-0.0,-1.6294975957552644,-0.0,-2.910130989885591,-2.7508705024042444,0.0
2019-06-03,1.0,-0.0,-1.6479070533948583,-0.0,-2.9330916282135795,-2.6589485827290704,0.0
2019-06-04,1.0,-0.0,-1.6378726567016269,-0.0,-2.9198117102981254,-2.7006358906598393,0.0
2019-06-05,1.0,-0.0,-1.638622705863245,-0.0,-2.876563261328569,-2.6055708949163554,0.0
2019-06-06,1.0,-0.0,-1.6525768167777597,-0.0,-2.835636481872866,-2.640546252641847,0.0
2019-06-07,1.0,-0.0,-1.7107697257299124,-0.0,-2.744952947800209,-2.587388401833829,0.0
2019-06-10,1.0,-0.0,-1.7108433734939759,-0.0,-2.7341365461847387,-2.58714859437751,0.0
2019-06-11,1.0,-0.0,-1.7222087672559943,-0.0,-2.7691127795269233,-2.581658190037943,0.0
2019-06-12,1.0,-0.0,-1.719696357910038,-0.0,-2.76928046515384,-2.5866106759266736,0.0
2019-06-13,1.0,-0.0,-1.7356275303643727,-0.0,-2.77165991902834,-2.589878542510122,0.0
2019-06-14,1.0,-0.0,-1.7214985031151386,-0.0,-2.8024921110122176,-2.567278906060361,0.0
2019-06-17,1.0,-0.0,-1.719468246976856,-0.0,-2.7741651317370066,-2.5146952830944183,0.0
2019-06-18,1.0,-0.0,-1.7352139765988137,-0.0,-2.7717582945984933,-2.507052412245552,0.0
2019-06-19,1.0,-0.0,-1.737245508982036,-0.0,-2.776926147704591,-2.469860279441118,0.0
2019-06-20,1.0,-0.0,-1.7433005359571234,-0.0,-2.780257579393648,-2.4758819294456442,0.0
2019-06-21,1.0,-0.0,-1.7494802494802495,-0.0,-2.7703502318886932,-2.4762513993283224,0.0
2019-06-24,1.0,-0.0,-1.7087550200803214,-0.0,-2.78714859437751,-2.5362248995983934,0.0
2019-06-25,1.0,-0.0,-1.6687096774193548,-0.0,-2.8387903225806452,-2.557016129032258,0.0
2019-06-26,1.0,-0.0,-1.6730738298214571,-0.0,-2.8048093935981986,-2.564580987614605,0.0
2019-06-27,1.0,-0.0,-1.6500079961618423,-0.0,-2.802334879257956,-2.543898928514313,0.0
2019-06-28,1.0,-0.0,-1.6308220819685229,-0.0,-2.8145721818327076,-2.5437405129024526,0.0
2019-07-01,1.0,-0.0,-1.6143279290791472,-0.0,-2.854085136969891,-2.5181694752815273,0.0
2019-07-02,1.0,-0.0,-1.6407065435568047,-0.0,-2.844480128462465,-2.543797671617824,0.0
2019-07-03,1.0,-0.0,-1.6479280436877608,-0.0,-2.83681336331513,-2.5460167041439123,0.0
2019-07-05,1.0,-0.0,-1.621808254376104,-0.0,-2.844708527380761,-2.5630319576039824,0.0
2019-07-08,1.0,-0.0,-1.6336848884952901,-0.0,-2.844456968038,-2.572820223814508,0.0
2019-07-09,1.0,-0.0,-1.6176897051715804,-0.0,-2.85153858546802,-2.5862735621072983,0.0
2019-07-10,1.0,-0.0,-1.6052058989443145,-0.0,-2.8611491659279555,-2.5922314449190105,0.0
2019-07-11,1.0,-0.0,-1.6038390192757481,-0.0,-2.8701508186144045,-2.591176707799016,0.0
2019-07-12,1.0,-0.0,-1.601403678606002,-0.0,-2.8706034204582123,-2.595111326234269,0.0
2019-07-15,1.0,-0.0,-1.5682710018419157,-0.0,-2.8504044205974215,-2.5896532393689435,0.0
2019-07-16,1.0,-0.0,-1.5863694471077023,-0.0,-2.861057845957175,-2.5423457973793546,0.0
2019-07-17,1.0,-0.0,-1.5895409181636726,-0.0,-2.8530938123752496,-2.5414770459081835,0.0
2019-07-18,1.0,-0.0,-1.5876165431508487,-0.0,-2.8511435174117463,-2.5299227030042237,0.0
2019-07-19,1.0,-0.0,-1.5915920716112533,-0.0,-2.87971547314578,-2.521019820971867,0.0
2019-07-22,1.0,-0.0,-1.5938672841970773,-0.0,-2.862652718997045,-2.528787031861375,0.0
2019-07-23,1.0,-0.0,-1.6046195652173911,-0.0,-2.8593350383631715,-2.5283727621483374,0.0
2019-07-24,1.0,-0.0,-1.6077548764115928,-0.0,-2.820658611703388,-2.468609334280976,0.0
2019-07-25,1.0,-0.0,-1.5682429834678968,-0.0,-2.7258746635909263,-2.3953094963475587,0.0
2019-07-26,1.0,-0.0,-1.506984199679414,-0.0,-2.7278070376307157,-2.3982138768032977,0.0
2019-07-29,1.0,-0.0,-1.4961948249619483,-0.0,-2.7091324200913247,-2.4049467275494676,0.0
2019-07-30,1.0,-0.0,-1.4846537647414575,-0.0,-2.673646809797399,-2.4014212276988207,0.0
2019-07-31,1.0,-0.0,-1.4938420853796752,-0.0,-2.666490366452588,-2.395391008689082,0.0
2019-08-01,1.0,-0.0,-1.532828474062855,-0.0,-2.665278303672851,-2.374782279439606,0.0
2019-08-02,1.0,-0.0,-1.5199456029011784,-0.0,-2.63229072227259,-2.4029918404351767,0.0
2019-08-05,1.0,-0.0,-1.5134911064214651,-0.0,-2.6305396442568587,-2.392975580343684,0.0
2019-08-06,1.0,-0.0,-1.5047534165181222,-0.0,-2.5283719548425427,-2.394087938205585,0.0
2019-08-07,1.0,-0.0,-1.4934959349593495,-0.0,-2.5065040650406503,-2.3909830007390984,0.0
2019-08-08,1.0,-0.0,-1.488163929575381,-0.0,-2.512501849386004,-2.396804260985353,0.0
2019-08-09,1.0,-0.0,-1.4657915963921686,-0.0,-2.4661582459485225,-2.4010412847400455,0.0
2019-08-12,1.0,-0.0,-1.462751136530283,-0.0,-2.4751429828420592,-2.3945593195483212,0.0
2019-08-13,1.0,-0.0,-1.3785314785601606,-0.0,-2.400473253979636,-2.3915101104259286,0.0
2019-08-14,1.0,-0.0,-1.3925106990014264,-0.0,-2.364835948644793,-2.375320970042796,0.0
2019-08-15,1.0,-0.0,-1.4423969518531348,-0.0,-2.2972635954277796,-2.1880152407343263,0.0
2019-08-16,1.0,-0.0,-1.440552164261931,-0.0,-2.2829495005549387,-2.213235294117647,0.0
2019-08-19,1.0,-0.0,-1.4173607764851655,-0.0,-2.283196805947546,-2.183176154746334,0.0
2019-08-20,1.0,-0.0,-1.4191822173435784,-0.0,-2.27339462129528,-2.1680845225027445,0.0
2019-08-21,1.0,-0.0,-1.4303042763157896,-0.0,-2.275424890350877,-2.1472724780701755,0.0
2019-08-22,1.0,-0.0,-1.4344546381243628,-0.0,-2.217533129459735,-2.143866802582399,0.0
2019-08-23,1.0,-0.0,-1.4121561363792274,-0.0,-2.247993414282774,-2.199972559511559,0.0
2019-08-26,1.0,-0.0,-1.3692077727952168,-0.0,-2.2547221089821985,-2.1704715314580785,0.0
2019-08-27,1.0,-0.0,-1.3771718975345102,-0.0,-2.307808529633954,-2.1826797610054256,0.0
2019-08-28,1.0,-0.0,-1.3267045454545454,-0.0,-2.4214939024390243,-2.180848115299335,0.0
2019-08-29,1.0,-0.0,-1.309659090909091,-0.0,-2.450942350332594,-2.1684451219512195,0.0
2019-08-30,1.0,-0.0,-1.2993169116125025,-0.0,-2.4467674049541155,-2.1537983854274474,0.0
2019-09-03,1.0,-0.0,-1.3117277559190998,-0.0,-2.441844412231656,-2.1491682197832542,0.0
2019-09-04,1.0,-0.0,-1.295713398219093,-0.0,-2.447918823773038,-2.159108165941879,0.0
2019-09-05,1.0,-0.0,-1.2519026909486273,-0.0,-2.3866539820603423,-2.15676814351726,0.0
2019-09-06,1.0,-0.0,-1.2405337668495562,-0.0,-2.416988416988417,-2.116168800379327,0.0
