Date,IWF,IWM,MTUM,NODK,SPY,VLUE,VXX
2019-01-14,-0.0,-0.3776624122789018,-0.0,1.0,-0.37501538966635206,-0.29927771165921124,0.0
2019-01-15,-0.0,-0.37260471338890605,-0.0,1.0,-0.37799732427704025,-0.30764639291962537,0.0
2019-01-16,-0.0,-0.37184420073661034,-0.0,1.0,-0.369231085780128,-0.31649554535914903,0.0
2019-01-17,-0.0,-0.3638256209419767,-0.0,1.0,-0.37528599402246726,-0.3221065649799031,0.0
2019-01-18,-0.0,-0.36295914156004955,-0.0,1.0,-0.37626908790755265,-0.3243293437886917,0.0
2019-01-22,-0.0,-0.35960371114765416,-0.0,1.0,-0.3929796780153074,-0.2775849117891873,0.0
2019-01-23,-0.0,-0.35410712827631263,-0.0,1.0,-0.3963215481342369,-0.29088756430146157,0.0
2019-01-24,-0.0,-0.35278503756942176,-0.0,1.0,-0.3987054884024829,-0.2903258738974192,0.0
2019-01-25,-0.0,-0.33575697824881384,-0.0,1.0,-0.43771437960851967,-0.28044447183026266,0.0
2019-01-28,-0.0,-0.3328281483605382,-0.0,1.0,-0.43690990640424354,-0.2782886517705368,0.0
2019-01-29,-0.0,-0.3308584591337255,-0.0,1.0,-0.44784254041380445,-0.27798116079141133,0.0
2019-01-30,-0.0,-0.32939241287138893,-0.0,1.0,-0.4455433329906446,-0.2812172303896371,0.0
2019-01-31,-0.0,-0.3353995057660626,-0.0,1.0,-0.4348434925864909,-0.28906507413509064,0.0
2019-02-01,-0.0,-0.333024405313562,-0.0,1.0,-0.4425084955205437,-0.2839872309751828,0.0
2019-02-04,-0.0,-0.3295194978907295,-0.0,1.0,-0.44877044963473606,-0.2795555098261138,0.0
2019-02-05,-0.0,-0.3249928098935864,-0.0,1.0,-0.4470808167960886,-0.28224249147458813,0.0
2019-02-06,-0.0,-0.3172721295306978,-0.0,1.0,-0.4505013561272294,-0.28694419330977233,0.0
2019-02-07,-0.0,-0.31819582862426793,-0.0,1.0,-0.45250179800678103,-0.28416726600226033,0.0
2019-02-08,-0.0,-0.32118581606748015,-0.0,1.0,-0.45221521578904267,-0.27393333879289167,0.0
2019-02-11,-0.0,-0.3226657936199382,-0.0,1.0,-0.4527838595486076,-0.27075361666427944,0.0
2019-02-12,-0.0,-0.32375266699491223,-0.0,1.0,-0.4580871491875923,-0.26969473165928115,0.0
2019-02-13,-0.0,-0.3070979810096985,-0.0,1.0,-0.4550556086452636,-0.27106927190289326,0.0
2019-02-14,-0.0,-0.28113480377181727,-0.0,1.0,-0.4745320869228733,-0.2809515081159243,0.0
2019-02-15,-0.0,-0.2721197921972089,-0.0,1.0,-0.4797799735153305,-0.28538249974533975,0.0
2019-02-19,-0.0,-0.2627270505823898,-0.0,1.0,-0.48951291032011074,-0.28406776899894115,0.0
2019-02-20,-0.0,-0.23179540835831708,-0.0,1.0,-0.49268596953661037,-0.2876315418821304,0.0
2019-02-21,-0.0,-0.2334963079213698,-0.0,1.0,-0.4933301140822116,-0.2852256493833122,0.0
2019-02-22,-0.0,-0.2555518856010414,-0.0,1.0,-0.4270920359828246,-0.2602731741436593,0.0
2019-02-25,-0.0,-0.2562159417176117,-0.0,1.0,-0.43621945741127766,-0.26070821695736246,0.0
2019-02-26,-0.0,-0.26543780614954854,-0.0,1.0,-0.4441799618358153,-0.25760824661145326,0.0
2019-02-27,-0.0,-0.26287097536015114,-0.0,1.0,-0.4487325828544438,-0.2564158072896166,0.0
2019-02-28,-0.0,-0.26552993758491017,-0.0,1.0,-0.4510819271889583,-0.25229872610210874,0.0
2019-03-01,-0.0,-0.2618401918012813,-0.0,1.0,-0.4546044098573282,-0.24875211256534213,0.0
2019-03-04,-0.0,-0.2619333032012105,-0.0,1.0,-0.4578772574527875,-0.24532788334938196,0.0
2019-03-05,-0.0,-0.2626242779109522,-0.0,1.0,-0.4563799269069046,-0.24586395252878532,0.0
2019-03-06,-0.0,-0.2611556288789379,-0.0,1.0,-0.45510252180061284,-0.24776101814753718,0.0
2019-03-07,-0.0,-0.23271695528813227,-0.0,1.0,-0.4787789844437922,-0.2452793268760395,0.0
2019-03-08,-0.0,-0.22904546433958198,-0.0,1.0,-0.4889816066286654,-0.2407984172690055,0.0
2019-03-11,-0.0,-0.22826129782120486,-0.0,1.0,-0.49103660218273515,-0.2506599424766558,0.0
2019-03-12,-0.0,-0.2168109812058577,-0.0,1.0,-0.5032720162802761,-0.27504888073101635,0.0
2019-03-13,-0.0,-0.21845313410054026,-0.0,1.0,-0.5114980618987367,-0.27844389548311943,0.0
2019-03-14,-0.0,-0.22218863361547764,-0.0,1.0,-0.5164046755340589,-0.27672309552599755,0.0
2019-03-15,-0.0,-0.20635845635845634,-0.0,1.0,-0.6185789519122853,-0.33339808339808336,0.0
2019-03-18,-0.0,-0.20648370270924576,-0.0,1.0,-0.6334265026300152,-0.3609393225785153,0.0
2019-03-19,-0.0,-0.2088765358568813,-0.0,1.0,-0.6246884168265943,-0.37233362010014776,0.0
2019-03-20,-0.0,-0.21518287559152624,-0.0,1.0,-0.6242757949670514,-0.3718322940161868,0.0
2019-03-21,-0.0,-0.21759535985477407,-0.0,1.0,-0.6251577339443448,-0.37107878948883133,0.0
2019-03-22,-0.0,-0.2153438328395447,-0.0,1.0,-0.6491724399100043,-0.36307945913434764,0.0
2019-03-25,-0.0,-0.21618066702336364,-0.0,1.0,-0.6495229177813447,-0.3636525771357232,0.0
2019-03-26,-0.0,-0.23843953420276146,-0.0,1.0,-0.6573191882334392,-0.3566457193053585,0.0
2019-03-27,-0.0,-0.23710386827562874,-0.0,1.0,-0.6594338558700801,-0.35901657832412315,0.0
2019-03-28,-0.0,-0.23146281235132868,-0.0,1.0,-0.6620828708003896,-0.37192179606261755,0.0
2019-03-29,-0.0,-0.24004808673758704,-0.0,1.0,-0.6603080273096378,-0.36786354254088505,0.0
2019-04-01,-0.0,-0.2531256405001025,-0.0,1.0,-0.6673270934390017,-0.3568581904306438,0.0
2019-04-02,-0.0,-0.258287795992714,-0.0,1.0,-0.6743169398907104,-0.3442622950819672,0.0
2019-04-03,-0.0,-0.2577705711740928,-0.0,1.0,-0.6900906661794597,-0.33594445840089526,0.0
2019-04-04,-0.0,-0.2547617410438011,-0.0,1.0,-0.7075569002269132,-0.3297577299502624,0.0
2019-04-05,-0.0,-0.24912739965095987,-0.0,1.0,-0.7084825939193534,-0.33872967759713424,0.0
2019-04-08,-0.0,-0.24348405171423979,-0.0,1.0,-0.713504948676143,-0.33938043952511077,0.0
2019-04-09,-0.0,-0.23950617283950615,-0.0,1.0,-0.7355717087804314,-0.33252567208953504,0.0
2019-04-10,-0.0,-0.23074440371625515,-0.0,1.0,-0.7426055282753533,-0.3320192728865528,0.0
2019-04-11,-0.0,-0.22433205666558995,-0.0,1.0,-0.7562179871717963,-0.3266577453740021,0.0
2019-04-12,-0.0,-0.22456796105304444,-0.0,1.0,-0.7563277266329802,-0.3263884082047022,0.0
2019-04-15,-0.0,-0.22589658915086713,-0.0,1.0,-0.7531810729048796,-0.3302080687250306,0.0
2019-04-16,-0.0,-0.22591446517642713,-0.0,1.0,-0.7527249214853132,-0.3306161093663403,0.0
2019-04-17,-0.0,-0.22222735674676525,-0.0,1.0,-0.7560536044362292,-0.33223197781885394,0.0
2019-04-18,-0.0,-0.22083025147928992,-0.0,1.0,-0.7522189349112426,-0.33834134615384615,0.0
2019-04-22,-0.0,-0.2207530566876621,-0.0,1.0,-0.7537282326787699,-0.3411911819192293,0.0
2019-04-23,-0.0,-0.23288051011921265,-0.0,1.0,-0.7500462064504204,-0.32739580445430183,0.0
2019-04-24,-0.0,-0.22976748481839804,-0.0,1.0,-0.7506522893624882,-0.3285460296935972,0.0
2019-04-25,-0.0,-0.22153525529697812,-0.0,1.0,-0.7572305198564316,-0.3368530739840222,0.0
2019-04-26,-0.0,-0.21311969577517045,-0.0,1.0,-0.7695821546167047,-0.3360849603487456,0.0
2019-04-29,-0.0,-0.21638933370465782,-0.0,1.0,-0.7717514910998167,-0.33263709995590524,0.0
2019-04-30,-0.0,-0.21252407136725365,-0.0,1.0,-0.7722558641330827,-0.33537504930280043,0.0
2019-05-01,-0.0,-0.2166949487435784,-0.0,1.0,-0.7783769962109764,-0.3294823217648016,0.0
2019-05-02,-0.0,-0.21365178198039123,-0.0,1.0,-0.7740114306955996,-0.33564890107337014,0.0
2019-05-03,-0.0,-0.21707821319891288,-0.0,1.0,-0.771516179237613,-0.33433993820994684,0.0
2019-05-06,-0.0,-0.20945773487713762,-0.0,1.0,-0.773580527646936,-0.3373088614056663,0.0
2019-05-07,-0.0,-0.212560947295101,-0.0,1.0,-0.7724169955885767,-0.33682377524959367,0.0
2019-05-08,-0.0,-0.21624814677538917,-0.0,1.0,-0.7524091919940696,-0.3478734247590808,0.0
2019-05-09,-0.0,-0.21449704142011833,-0.0,1.0,-0.7483126849112425,-0.34858080621301774,0.0
2019-05-10,-0.0,-0.21882735523952823,-0.0,1.0,-0.833762073484444,-0.37424161529874295,0.0
2019-05-13,-0.0,-0.21748530340572314,-0.0,1.0,-0.837098576495166,-0.37460525676529177,0.0
2019-05-14,-0.0,-0.17807095824992164,-0.0,1.0,-0.8569981428330239,-0.37683606280601045,0.0
2019-05-15,-0.0,-0.18364242248623588,-0.0,1.0,-0.864604462474645,-0.3665121220902154,0.0
2019-05-16,-0.0,-0.18083499780776538,-0.0,1.0,-0.8838359234179374,-0.3711453207969991,0.0
2019-05-17,-0.0,-0.17805080200867826,-0.0,1.0,-0.8768709472965726,-0.38279459802057436,0.0
2019-05-20,-0.0,-0.18528763769889842,-0.0,1.0,-0.8784088127294982,-0.3842839657282742,0.0
2019-05-21,-0.0,-0.18247094529572877,-0.0,1.0,-0.8900486095689293,-0.3949959286401658,0.0
2019-05-22,-0.0,-0.16103374733408607,-0.0,1.0,-0.9424664408480743,-0.40559528290051433,0.0
2019-05-23,-0.0,-0.17161881398783446,-0.0,1.0,-0.967283286189892,-0.36428946907306814,0.0
2019-05-24,-0.0,-0.19051860145554483,-0.0,1.0,-0.9890070741513564,-0.3651076390656013,0.0
2019-05-28,-0.0,-0.1987125664707529,-0.0,1.0,-0.980815713813195,-0.3648322011042414,0.0
2019-05-29,-0.0,-0.1974377913047908,-0.0,1.0,-0.9833430965540076,-0.36614624455594325,0.0
2019-05-30,-0.0,-0.19178711885183106,-0.0,1.0,-0.9850860615966087,-0.3768833954747433,0.0
2019-05-31,-0.0,-0.1922280984134284,-0.0,1.0,-0.9898316343476151,-0.37283155770164284,0.0
2019-06-03,-0.0,-0.19050636119418116,-0.0,1.0,-0.9877591362968219,-0.35607481372598715,0.0
2019-06-04,-0.0,-0.1975796242847739,-0.0,1.0,-0.975188617145172,-0.35900551926679836,0.0
2019-06-05,-0.0,-0.19262171909436987,-0.0,1.0,-0.9823181727108795,-0.32956822280104187,0.0
2019-06-06,-0.0,-0.1948367387820513,-0.0,1.0,-0.9788411458333333,-0.33032852564102566,0.0
2019-06-07,-0.0,-0.20621086902078636,-0.0,1.0,-0.9683446030553469,-0.32980215376909594,0.0
2019-06-10,-0.0,-0.20690950056327448,-0.0,1.0,-0.9664538740768556,-0.3300788584303417,0.0
2019-06-11,-0.0,-0.2090950409049591,-0.0,1.0,-0.9761640238359761,-0.33973841026158974,0.0
2019-06-12,-0.0,-0.20870817749924186,-0.0,1.0,-0.9751086626907914,-0.3432224805417972,0.0
2019-06-13,-0.0,-0.23534050726296776,-0.0,1.0,-0.9860591721997507,-0.3225469994148923,0.0
2019-06-14,-0.0,-0.2291995318304412,-0.0,1.0,-1.0001781079843266,-0.31502213627805203,0.0
2019-06-17,-0.0,-0.22009935040122278,-0.0,1.0,-1.010979493058209,-0.31634186727805375,0.0
2019-06-18,-0.0,-0.22065416751579375,-0.0,1.0,-1.0104187894844099,-0.3163083350315875,0.0
2019-06-19,-0.0,-0.22008253094910593,-0.0,1.0,-1.0270518110958275,-0.3001171735697183,0.0
2019-06-20,-0.0,-0.21792061076577854,-0.0,1.0,-1.0456526785483995,-0.3156740863016172,0.0
2019-06-21,-0.0,-0.22779832889256796,-0.0,1.0,-1.034172336187495,-0.3249088134102491,0.0
2019-06-24,-0.0,-0.20512491004420688,-0.0,1.0,-1.0083530379356431,-0.35668757067955176,0.0
2019-06-25,-0.0,-0.1876431383649417,-0.0,1.0,-1.0235454568847946,-0.36211111397030443,0.0
2019-06-26,-0.0,-0.18461180003624408,-0.0,1.0,-0.9922075232350428,-0.4120692779661895,0.0
2019-06-27,-0.0,-0.1926325668700141,-0.0,1.0,-1.026252672193545,-0.3881589238229313,0.0
2019-06-28,-0.0,-0.21855399553864324,-0.0,1.0,-1.0127804750032803,-0.3929668022569217,0.0
2019-07-01,-0.0,-0.19394393724398276,-0.0,1.0,-1.0995421809322374,-0.38379159861851087,0.0
2019-07-02,-0.0,-0.19800524092197447,-0.0,1.0,-1.0940157227659233,-0.38194555858602064,0.0
2019-07-03,-0.0,-0.1868353206574283,-0.0,1.0,-1.116204748093243,-0.382533032549146,0.0
2019-07-05,-0.0,-0.17972758778174786,-0.0,1.0,-1.1164602530693388,-0.39032318727668375,0.0
2019-07-08,-0.0,-0.18137610488702616,-0.0,1.0,-1.1134305902581876,-0.3918218210150184,0.0
2019-07-09,-0.0,-0.1813148416922002,-0.0,1.0,-1.1154383701553512,-0.3909853249475891,0.0
2019-07-10,-0.0,-0.17217152547847858,-0.0,1.0,-1.1284018412339498,-0.39126221432609226,0.0
2019-07-11,-0.0,-0.16712114257944327,-0.0,1.0,-1.142849428980264,-0.38988633602419076,0.0
2019-07-12,-0.0,-0.1690641668013577,-0.0,1.0,-1.1552718064759442,-0.36948440278002265,0.0
2019-07-15,-0.0,-0.16417624521072796,-0.0,1.0,-1.2227695675971537,-0.34975369458128075,0.0
2019-07-16,-0.0,-0.17823902479202702,-0.0,1.0,-1.2291958377948,-0.3380830793729237,0.0
2019-07-17,-0.0,-0.18222759226713534,-0.0,1.0,-1.226411467486819,-0.3374066344463972,0.0
2019-07-18,-0.0,-0.17890579690132288,-0.0,1.0,-1.2365710182551297,-0.3462951199977906,0.0
2019-07-19,-0.0,-0.17957307788144744,-0.0,1.0,-1.2366344583183366,-0.3524183947506852,0.0
2019-07-22,-0.0,-0.16270500886524822,-0.0,1.0,-1.241688829787234,-0.3660239361702127,0.0
2019-07-23,-0.0,-0.1581184784408988,-0.0,1.0,-1.2359907248937225,-0.3663390934687793,0.0
2019-07-24,-0.0,-0.1622787610619469,-0.0,1.0,-1.2490597345132743,-0.3541758849557522,0.0
2019-07-25,-0.0,-0.1674283340257582,-0.0,1.0,-1.2427087660988785,-0.3595623874809583,0.0
2019-07-26,-0.0,-0.16078496498657588,-0.0,1.0,-1.2458136123335823,-0.3612333582440698,0.0
2019-07-29,-0.0,-0.15029638247188523,-0.0,1.0,-1.2435322142817573,-0.3761287463298432,0.0
2019-07-30,-0.0,-0.14756006318064677,-0.0,1.0,-1.239227422617563,-0.384293512899382,0.0
2019-07-31,-0.0,-0.1905888245770258,-0.0,1.0,-1.2244267586821016,-0.3677092609082814,0.0
2019-08-01,-0.0,-0.1912610834699947,-0.0,1.0,-1.2221419240070046,-0.36615059621424806,0.0
2019-08-02,-0.0,-0.1807409879839786,-0.0,1.0,-1.2384846461949266,-0.3622607921673342,0.0
2019-08-05,-0.0,-0.17749506958140052,-0.0,1.0,-1.2411599677786729,-0.35901780506097053,0.0
2019-08-06,-0.0,-0.18271361733563166,-0.0,1.0,-1.1944239240471697,-0.35891542860269776,0.0
2019-08-07,-0.0,-0.18798243460709704,-0.0,1.0,-1.1791179117911792,-0.36041785996781495,0.0
2019-08-08,-0.0,-0.18370018820063821,-0.0,1.0,-1.1798543490712707,-0.3639909445490004,0.0
2019-08-09,-0.0,-0.17203339296362552,-0.0,1.0,-1.1629533257440234,-0.37550821271751506,0.0
2019-08-12,-0.0,-0.16886879298207613,-0.0,1.0,-1.1811339145502788,-0.3575296474792874,0.0
2019-08-13,-0.0,-0.15346936566356353,-0.0,1.0,-1.188920762069712,-0.3638233383849318,0.0
2019-08-14,-0.0,-0.15503645692681609,-0.0,1.0,-1.1843910342965163,-0.3610856062651904,0.0
2019-08-15,-0.0,-0.17478487198555187,-0.0,1.0,-1.1602570912567725,-0.32085944969722724,0.0
2019-08-16,-0.0,-0.17355613410552043,-0.0,1.0,-1.1589182296371077,-0.3241326178205196,0.0
2019-08-19,-0.0,-0.16549277127575068,-0.0,1.0,-1.1623947465974687,-0.3199968225387915,0.0
2019-08-20,-0.0,-0.16772319070258848,-0.0,1.0,-1.1612519809825674,-0.3123349181193872,0.0
2019-08-21,-0.0,-0.16901557139086829,-0.0,1.0,-1.1625758775402482,-0.30765373449458955,0.0
2019-08-22,-0.0,-0.172400147733868,-0.0,1.0,-1.1583390492270353,-0.3073655885611776,0.0
2019-08-23,-0.0,-0.17656691582367082,-0.0,1.0,-1.162885290932622,-0.3017881197010116,0.0
2019-08-26,-0.0,-0.16626216759310006,-0.0,1.0,-1.1573370912602103,-0.28607218351209585,0.0
2019-08-27,-0.0,-0.1664185536315913,-0.0,1.0,-1.1622398077776908,-0.28305779727859176,0.0
2019-08-28,-0.0,-0.15149534664854125,-0.0,1.0,-1.188565303774966,-0.2741817421311304,0.0
2019-08-29,-0.0,-0.14096467391304346,-0.0,1.0,-1.1943457357859533,-0.2775658444816054,0.0
2019-08-30,-0.0,-0.13570051581305684,-0.0,1.0,-1.198744333871724,-0.2706715990204763,0.0
2019-09-03,-0.0,-0.1468961919666145,-0.00693792383933229,1.0,-1.1999478351591029,-0.2544600938967136,0.0
2019-09-04,-0.0,-0.13712601403344027,-0.01077288259383885,1.0,-1.202441505595117,-0.25813183086835173,0.0
2019-09-05,-0.0,-0.14320653587968984,-0.00694697403340792,1.0,-1.2065098610605194,-0.2451995628870271,0.0
2019-09-06,-0.0,-0.13948297342192692,-0.013211171096345514,1.0,-1.213766611295681,-0.22905419435215946,0.0
2019-09-09,-0.0,-0.15512687726566546,-0.01400828586224754,1.0,-1.2067322630761264,-0.21343863283272918,0.0
2019-09-10,-0.0,-0.15476774510057062,-0.027369671305739883,1.0,-1.1955640476129,-0.2043429987864391,0.0
2019-09-11,-0.0,-0.15533178414665635,-0.02822101729925123,1.0,-1.1938548928479216,-0.204570100697134,0.0
2019-09-12,-0.0,-0.16147418373136638,-0.026177335327796977,1.0,-1.1906432145251975,-0.20075308196213962,0.0
2019-09-13,-0.0,-0.15924798844646174,-0.021662884258304104,1.0,-1.191046007839901,-0.20693212296265734,0.0
2019-09-16,-0.0,-0.15537941184064444,-0.02762644909762206,1.0,-1.1913712530014717,-0.20755983579045212,0.0
2019-09-17,-0.0,-0.15686881986936205,-0.02610177368135698,1.0,-1.1942529625900393,-0.2045284382826014,0.0
2019-09-18,-0.0,-0.18188838550247116,-0.024171128500823726,1.0,-1.1781558896210873,-0.1898939456342669,0.0
