Date,FORM,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-19,1.0,-0.6950720624331298,-1.9869721190760903,-0.03801372018377494,-1.2434388570709296,-1.3301655233180187,0.0
2018-11-20,1.0,-0.6661666354147134,-1.9849990624414025,-0.0035002187636727295,-1.2474529658103632,-1.3482717669854367,0.0
2018-11-21,1.0,-0.6851666249060386,-1.995114006514658,-0.01208970182911551,-1.2633425206715108,-1.3083813580556252,0.0
2018-11-23,1.0,-0.6842006504878659,-1.9781711283462597,-0.016512384288216164,-1.2675131348511384,-1.3083562672004003,0.0
2018-11-26,1.0,-0.6838911479512043,-1.9870503597122304,-0.013950578667500784,-1.2652486706287145,-1.3056615577103536,0.0
2018-11-27,1.0,-0.6734871571615151,-1.9911686050127497,-0.0,-1.2572299272342808,-1.2974065551340257,0.0
2018-11-28,1.0,-0.6745444368430873,-1.988432116425151,-0.0,-1.258287206915853,-1.2980284843584802,0.0
2018-11-29,1.0,-0.6320598515974735,-1.9640031888146197,-0.0,-1.2430244680198688,-1.2932482982768136,0.0
2018-11-30,1.0,-0.6316370324954016,-1.9643776824034336,-0.0,-1.2431637032495402,-1.2920907418761498,0.0
2018-12-03,1.0,-0.6297340360338277,-1.96476283858316,-0.0,-1.242370388528006,-1.29133472239245,0.0
2018-12-04,1.0,-0.614028644876974,-1.9769249602154486,-0.0,-1.2385236871098053,-1.2912229159015791,0.0
2018-12-06,1.0,-0.5855614973262032,-1.8867498514557337,-0.00540701128936423,-1.2235888294711823,-1.2405228758169933,0.0
2018-12-07,1.0,-0.5851803434547508,-1.8876344405490524,-0.004397171549111653,-1.2240180640560938,-1.2408342741695884,0.0
2018-12-10,1.0,-0.5452196382428941,-1.8945266619685226,-0.0,-1.21764153159502,-1.2152924594785062,0.0
2018-12-11,1.0,-0.5585018814675446,-1.8917568203198494,-0.0,-1.2236006585136405,-1.2057267168391346,0.0
2018-12-12,1.0,-0.5574185198258619,-1.8929285798329216,-0.0,-1.2240851864925286,-1.2086127779738793,0.0
2018-12-13,1.0,-0.5564435564435565,-1.886407709937122,-0.0,-1.2282423458894047,-1.2054416172063231,0.0
2018-12-14,1.0,-0.559776864357017,-1.8718731650029359,-0.003464474456840869,-1.232824427480916,-1.2041103934233703,0.0
2018-12-17,1.0,-0.5424630311531943,-1.8708866678356422,-0.0,-1.2182477058857912,-1.2132211116955989,0.0
2018-12-18,1.0,-0.5211414651122325,-1.854880807377762,-0.0,-1.210138623049707,-1.21396670726756,0.0
2018-12-19,1.0,-0.5275133503598793,-1.8542488971441842,-0.0,-1.2089041095890412,-1.213779893197121,0.0
2018-12-20,1.0,-0.5249884579870729,-1.8363919667590027,-0.0,-1.2058518005540166,-1.2037742382271468,0.0
2018-12-21,1.0,-0.5164456690201481,-1.838815223006716,-0.0,-1.2066471499913898,-1.178347970839791,0.0
2018-12-24,1.0,-0.4908045322553094,-1.8145533223253427,-0.0,-1.1961509992598074,-1.1922792233673063,0.0
2018-12-26,1.0,-0.48740966576332434,-1.8311314363143631,-0.0,-1.158818879855465,-1.168529810298103,0.0
2018-12-27,1.0,-0.3980571986758561,-1.7790199164269822,-0.0,-1.0706029196288056,-1.1791393064524882,0.0
2018-12-28,1.0,-0.39687618634416183,-1.7795433591843375,-0.0,-1.0694180812408483,-1.177449970171918,0.0
2018-12-31,1.0,-0.3944411269746485,-1.785625101786005,-0.0,-1.0705716302046577,-1.1779490798545138,0.0
2019-01-02,1.0,-0.3892082429501084,-1.7855748373101952,-0.0,-1.068167028199566,-1.1800433839479392,0.0
2019-01-03,1.0,-0.399002493765586,-1.781903935812642,-0.0,-1.0749213921717446,-1.1653475008131844,0.0
2019-01-04,1.0,-0.3922343766922993,-1.7850644427596665,-0.0,-1.0728365644969133,-1.1651684176324055,0.0
2019-01-07,1.0,-0.3570367225642115,-1.7484079813203142,-0.0,-1.063946083634048,-1.1373381447675655,0.0
2019-01-08,1.0,-0.3609257493909544,-1.726564982523038,-0.0,-1.075415739858066,-1.1331426755640295,0.0
2019-01-09,1.0,-0.35559318446396443,-1.7101280558789291,-0.0,-1.0791618160651921,-1.1467351042438354,0.0
2019-01-10,1.0,-0.3567236000211517,-1.7059912220400826,-0.0,-1.0808524139389772,-1.1444133044259954,0.0
2019-01-11,1.0,-0.35815283588412855,-1.7006301964730182,-0.0,-1.0846793412063762,-1.1523063072604989,0.0
2019-01-14,1.0,-0.3636700746940722,-1.6969327753350638,-0.0,-1.0850241034062615,-1.1518249721883775,0.0
2019-01-15,1.0,-0.35666966982881976,-1.6884837564258837,-0.0024378610419206106,-1.0825162965710955,-1.1695373363718267,0.0
2019-01-16,1.0,-0.34049761778718896,-1.683853890947591,-0.0,-1.0776071995764953,-1.1918475383800953,0.0
2019-01-17,1.0,-0.3430204859456884,-1.6757715314170771,-0.0056111375787411995,-1.07717960933778,-1.1919432534010905,0.0
2019-01-18,1.0,-0.3453915823122003,-1.6589770911028237,-0.023974427277570588,-1.083324453915823,-1.2159829515183804,0.0
2019-01-22,1.0,-0.11186514886164624,-1.8614273204903677,-0.0,-1.2172176007005253,-1.2823445709281962,0.0
2019-01-23,1.0,-0.10677054756940635,-1.8340283112037747,-0.0,-1.2299462306594975,-1.3158674421156589,0.0
2019-01-24,1.0,-0.10310069025966911,-1.8399254957817464,-0.0,-1.2176509258244768,-1.3175194477922647,0.0
2019-01-25,1.0,-0.023275473399458974,-1.894781334535618,-0.0,-1.3026938683498648,-1.415013525698828,0.0
2019-01-28,1.0,-0.03533269263384024,-1.884165300469218,-0.0,-1.3164678613827803,-1.4172649669285997,0.0
2019-01-29,1.0,-0.03498443249363147,-1.8657797905462778,-0.0,-1.3227285592980471,-1.4374752335125955,0.0
2019-01-30,1.0,-0.03918237925372289,-1.8647868184134535,-0.0,-1.320536775947002,-1.437744182096144,0.0
2019-01-31,1.0,-0.02126814882032668,-1.8788566243194194,-0.0,-1.3100612522686026,-1.4613203266787658,0.0
2019-02-01,1.0,-0.021176337004655387,-1.878959918246849,-0.0,-1.3181560122629727,-1.4590666515271944,0.0
2019-02-04,1.0,-0.017357762777242044,-1.8837710590504282,-0.0,-1.3153894151681889,-1.4560099835498328,0.0
2019-02-05,1.0,-0.0,-1.8744980487528986,-0.0,-1.3070527685085687,-1.474237882472711,0.0
2019-02-06,1.0,-0.0,-1.8718108276291225,-0.0,-1.3067828251400124,-1.478474854330486,0.0
2019-02-07,1.0,-0.0,-1.8660941296118425,-0.0,-1.3060624894061812,-1.477823605853438,0.0
2019-02-08,1.0,-0.0,-1.8596768726697546,-0.0,-1.3180431589650885,-1.4713591684555418,0.0
2019-02-11,1.0,-0.004787923167915282,-1.8587281022925703,-0.0,-1.3095814791866165,-1.4597532811355827,0.0
2019-02-12,1.0,-0.01943173473422584,-1.8522284358583294,-0.0,-1.3174603174603174,-1.4596396091058015,0.0
2019-02-13,1.0,-0.009873617693522907,-1.872037914691943,-0.0,-1.3120627397878581,-1.4480929812683367,0.0
2019-02-14,1.0,-0.026849810638177603,-1.8409360691877226,-0.0,-1.3285851562941609,-1.4562206771804873,0.0
2019-02-15,1.0,-0.0264259846084201,-1.8562698053417837,-0.0,-1.324298325033952,-1.451731552738796,0.0
2019-02-19,1.0,-0.05104578858111927,-1.8262860373092145,-0.0,-1.3304126625211985,-1.4452232899943471,0.0
2019-02-20,1.0,-0.052771493212669676,-1.8335407239819004,-0.0,-1.3289592760180995,-1.4408371040723982,0.0
2019-02-21,1.0,-0.06184370509561181,-1.7410191223610039,-0.0,-1.2896540289598764,-1.4341770752735714,0.0
2019-02-22,1.0,-0.06226519337016575,-1.7402209944751381,-0.0,-1.2909392265193371,-1.4314364640883979,0.0
2019-02-25,1.0,-0.0665371809100999,-1.736126526082131,-0.0,-1.3049389567147613,-1.441842397336293,0.0
2019-02-26,1.0,-0.06885264092321348,-1.7357967154904572,-0.0,-1.3014314247669774,-1.4420772303595204,0.0
2019-02-27,1.0,-0.07435356786150261,-1.7327710575962714,-0.0,-1.3051825546554212,-1.4365220286316724,0.0
2019-02-28,1.0,-0.07296876736690008,-1.7299655440702457,-0.0,-1.3070467933755698,-1.4473713460042237,0.0
2019-03-01,1.0,-0.07251611469215381,-1.730940208935319,-0.0,-1.307512780617915,-1.4458212936208044,0.0
2019-03-04,1.0,-0.06310409954449506,-1.7298077991334295,-0.0,-1.3033551827574714,-1.4586712587490278,0.0
2019-03-05,1.0,-0.08647597889475146,-1.7020272146625939,-0.0,-1.3119688975284645,-1.4534851430158289,0.0
2019-03-06,1.0,-0.09281553398058252,-1.6951456310679611,-0.0,-1.3101803051317615,-1.449597780859917,0.0
2019-03-07,1.0,-0.11653116531165311,-1.6488026104750844,-0.0,-1.3259222388142249,-1.4394115369725125,0.0
2019-03-08,1.0,-0.12899983246775004,-1.645110850505389,-0.0,-1.3564527838275535,-1.4537890210532194,0.0
2019-03-11,1.0,-0.1346522376282268,-1.6484049148912185,-0.0,-1.3712095592379665,-1.4821891556757976,0.0
2019-03-12,1.0,-0.13434280184436728,-1.6093243012466558,-0.026527010872658966,-1.3922126714863097,-1.5300848181248932,0.0
2019-03-13,1.0,-0.1537801178961827,-1.6102558232701882,-0.058948091340926004,-1.37909918159446,-1.5210896812224577,0.0
2019-03-14,1.0,-0.15025432931359664,-1.6146196490826998,-0.05755272332399841,-1.3736640566954337,-1.5191747156655426,0.0
2019-03-15,1.0,-0.15809076323630528,-1.6011345404538162,-0.06818702727481091,-1.3729085491634196,-1.5297387118954846,0.0
2019-03-18,1.0,-0.1530133734730504,-1.609795634805766,-0.11810339836739421,-1.3700573148845019,-1.5384125513807678,0.0
2019-03-19,1.0,-0.15101139269937225,-1.6091025342943504,-0.1275284817484306,-1.3765984654731458,-1.5483608463148106,0.0
2019-03-20,1.0,-0.16068824730242054,-1.6064741907261593,-0.12796733741615632,-1.3769028871391078,-1.5605715952172647,0.0
2019-03-21,1.0,-0.1702573657854897,-1.6029463141958773,-0.1335157796669384,-1.383428438337021,-1.5326074298357983,0.0
2019-03-22,1.0,-0.16955909943714823,-1.5952157598499062,-0.1622889305816135,-1.4027908067542214,-1.5331848030018764,0.0
2019-03-25,1.0,-0.14036713185476865,-1.4889107649545428,-0.23377149806010772,-1.405871793386994,-1.5218020730789272,0.0
2019-03-26,1.0,-0.13020924404033338,-1.499096578655942,-0.2548231042723087,-1.4052573293699364,-1.5390802587865013,0.0
2019-03-27,1.0,-0.1412406429524749,-1.462136598386816,-0.26571113561190735,-1.4015551558057215,-1.532234666047699,0.0
2019-03-28,1.0,-0.13422428820453225,-1.457931435212086,-0.2812899477048228,-1.3980244044160373,-1.5391632771644392,0.0
2019-03-29,1.0,-0.1257335425018883,-1.4519202835395966,-0.29516007204694666,-1.3952704665620823,-1.542095171692522,0.0
2019-04-01,1.0,-0.1267818700180369,-1.454296852272066,-0.29382672950485833,-1.3971606446732996,-1.5462267993250713,0.0
2019-04-02,1.0,-0.1358692491130111,-1.451637294247659,-0.30890478683185013,-1.3895771534927006,-1.5302739487000523,0.0
2019-04-03,1.0,-0.14034781597161636,-1.4508811725702322,-0.30710172744721687,-1.3911475600535101,-1.5268423195486536,0.0
2019-04-04,1.0,-0.13874847481261982,-1.4509325431410143,-0.309918075649294,-1.387078031491488,-1.5235605136250072,0.0
2019-04-05,1.0,-0.15109378636257853,-1.4419944147079355,-0.3137654177333023,-1.3886432394693973,-1.5225157086339305,0.0
2019-04-08,1.0,-0.15032261814799747,-1.4375399639597746,-0.31267802127535893,-1.3890600476661048,-1.5233970819043192,0.0
2019-04-09,1.0,-0.17956926658905703,-1.4101280558789289,-0.3268917345750873,-1.3975552968568101,-1.5065774155995344,0.0
2019-04-10,1.0,-0.1813075453124095,-1.3756442179628234,-0.342463373675372,-1.3891945103943482,-1.502055706757774,0.0
2019-04-11,1.0,-0.19298042395459283,-1.3605930730916251,-0.3524267346229584,-1.3920421637901077,-1.493687014942662,0.0
2019-04-12,1.0,-0.17784130751388963,-1.2858298721613897,-0.33108581908409296,-1.2411672690004856,-1.3581638707589407,0.0
2019-04-15,1.0,-0.17104126161157918,-1.2908835601641824,-0.332901274573342,-1.2403326852451935,-1.3655217109526896,0.0
2019-04-16,1.0,-0.17462887989203776,-1.2919298245614035,-0.33705802968960863,-1.2348717948717949,-1.3596221322537112,0.0
2019-04-17,1.0,-0.17611651528994463,-1.2494222604396195,-0.3600795399580803,-1.23539528134573,-1.3533078948782713,0.0
2019-04-18,1.0,-0.17035173189142888,-1.2543498045933936,-0.3414529685743348,-1.226296910969538,-1.3611542373788745,0.0
2019-04-22,1.0,-0.18428111587982832,-1.2556330472103003,-0.3312768240343347,-1.2293454935622317,-1.3643776824034333,0.0
2019-04-23,1.0,-0.18652155264850956,-1.2512867252841517,-0.3295625134033884,-1.228608192150976,-1.3653763671456145,0.0
2019-04-24,1.0,-0.1772985122551643,-1.2402333297656,-0.3390773841378572,-1.2241250133790003,-1.3708658889007814,0.0
2019-04-25,1.0,-0.17540290196498368,-1.2443647266691653,-0.3458799593082401,-1.2230550945012582,-1.3654227124270495,0.0
2019-04-26,1.0,-0.17946931117662826,-1.2369874028410615,-0.34505494505494505,-1.2284106137764674,-1.3706244974537656,0.0
2019-04-29,1.0,-0.17831493193268305,-1.2284810805016615,-0.3380319434022939,-1.2322328223818202,-1.3825168828384609,0.0
2019-04-30,1.0,-0.18000214224507285,-1.2292202227934876,-0.341152527849186,-1.2305591259640103,-1.3746786632390746,0.0
2019-05-01,1.0,-0.16596018672533133,-1.2211192788538927,-0.36325588882330845,-1.2294897247411065,-1.3857917046734989,0.0
2019-05-02,1.0,-0.16447615471273,-1.2225202510594926,-0.3604420363714393,-1.2241832519714608,-1.3928437315594657,0.0
2019-05-03,1.0,-0.17745406389670584,-1.2025602825139325,-0.36290901064945097,-1.312641394912542,-1.4623406720741599,0.0
2019-05-06,1.0,-0.17115970107943537,-1.2220869083863823,-0.3536119568225851,-1.3227234984777192,-1.4659839468585663,0.0
2019-05-07,1.0,-0.16920173198623292,-1.2177750638392362,-0.35428000444099034,-1.3325746641501055,-1.4773509492616852,0.0
2019-05-08,1.0,-0.1602365686491267,-1.2042339155427815,-0.37303780676542114,-1.3176542118063233,-1.4720871103250055,0.0
2019-05-09,1.0,-0.15852916781863421,-1.206027094277025,-0.37213160077412216,-1.3163948023223666,-1.4763616256566214,0.0
2019-05-10,1.0,-0.15995352439969016,-1.2074250304304526,-0.3706982405665597,-1.3149828482903618,-1.4797499170078565,0.0
2019-05-13,1.0,-0.16081096011490445,-1.206109822119103,-0.36344050381173354,-1.3109601149044305,-1.4828748204618276,0.0
2019-05-14,1.0,-0.1184598580010923,-1.1575641725832877,-0.4242490442381212,-1.2956308028399781,-1.4655925723648278,0.0
2019-05-15,1.0,-0.1012311901504788,-1.1702872777017785,-0.4331600547195622,-1.306812585499316,-1.4605198358413132,0.0
2019-05-16,1.0,-0.088958230689221,-1.174522362730607,-0.44303936059560955,-1.3063447747303882,-1.4615426725789675,0.0
2019-05-17,1.0,-0.08907747057213249,-1.1756912127018888,-0.4388721598686011,-1.2976183958390364,-1.4736928551875172,0.0
2019-05-20,1.0,-0.09125745880549625,-1.175398259155855,-0.4406306454261784,-1.2939727377237642,-1.4731483002134997,0.0
2019-05-21,1.0,-0.09190371991247265,-1.1719365426695842,-0.43955142231947486,-1.2949124726477026,-1.4721006564551424,0.0
2019-05-22,1.0,-0.08543646891729488,-1.159674423686223,-0.45373101715284603,-1.2951491314323171,-1.468698787282858,0.0
2019-05-23,1.0,-0.08580479545578676,-1.1569719809929542,-0.44491779998907643,-1.297230870063903,-1.4768146813042766,0.0
2019-05-24,1.0,-0.07171249659678736,-1.1364007623196297,-0.46125782738905524,-1.2955622107269262,-1.4802069153280697,0.0
2019-05-28,1.0,-0.0767051645238614,-1.1242100675528437,-0.4625735454347352,-1.2993026803225103,-1.4850185225539334,0.0
2019-05-29,1.0,-0.0857298178852949,-1.1283500951345473,-0.46066865996194617,-1.2945365588475128,-1.4670290839902147,0.0
2019-05-30,1.0,-0.08778314954641751,-1.1255364224020858,-0.4554837307838557,-1.2927915693410832,-1.4705307186702157,0.0
2019-05-31,1.0,-0.09166938199196263,-1.1289779515585967,-0.45508851960464863,-1.290159661127403,-1.4647550776583036,0.0
2019-06-03,1.0,-0.08709049626986701,-1.133095469780517,-0.478159801059574,-1.2828954481565573,-1.4246945615742241,0.0
2019-06-04,1.0,-0.10878841894884678,-1.1168368173715768,-0.4768000864257549,-1.286933506184843,-1.4122508507535247,0.0
2019-06-05,1.0,-0.09941239316239317,-1.0976495726495725,-0.5002136752136752,-1.2872863247863247,-1.357318376068376,0.0
2019-06-06,1.0,-0.0941320946126328,-1.119120081157563,-0.48267392813284205,-1.2733194511185861,-1.3700678092797265,0.0
2019-06-07,1.0,-0.09641063988890076,-1.1268026920200833,-0.4856852900331161,-1.26631770110031,-1.3661467791902575,0.0
2019-06-10,1.0,-0.08084743049255563,-1.1336250600352207,-0.4860451464859384,-1.262020385292705,-1.3739260366081436,0.0
2019-06-11,1.0,-0.0926204011584254,-1.1354177839751154,-0.4943687654188566,-1.2603775608709644,-1.3802424112410168,0.0
2019-06-12,1.0,-0.09693494802271996,-1.1286571642910728,-0.48992605294180686,-1.2596184760475833,-1.3833458364591147,0.0
2019-06-13,1.0,-0.11026083207587842,-1.122601853847812,-0.48431774089243373,-1.2677840051735287,-1.4041819357620178,0.0
2019-06-14,1.0,-0.1166254435960856,-1.1125927519088072,-0.4996236154425207,-1.2639531132379827,-1.3841273255188729,0.0
2019-06-17,1.0,-0.11586942469295411,-1.1219564748976514,-0.49859943977591037,-1.2571105365223012,-1.3932342167636285,0.0
2019-06-18,1.0,-0.11246970105036358,-1.11241583625101,-0.5019122003770535,-1.2606517640721788,-1.398976568812281,0.0
2019-06-19,1.0,-0.11307572418982102,-1.1045842962326005,-0.5110442306658783,-1.2579674316117588,-1.3876498092115868,0.0
2019-06-20,1.0,-0.11819453410802669,-1.1070583171938886,-0.5060253927264903,-1.2593070798364538,-1.3892296105013988,0.0
2019-06-21,1.0,-0.12034199064365221,-1.1125450341452923,-0.5037909340216163,-1.2500403290853364,-1.390439318169597,0.0
2019-06-24,1.0,-0.12468357839177034,-1.1036247105078905,-0.5059514191845748,-1.2502289007378682,-1.4014111057252112,0.0
2019-06-25,1.0,-0.12607833681616032,-1.0736751861972889,-0.5066173712693565,-1.2512993623747521,-1.4005251031452608,0.0
2019-06-26,1.0,-0.12490678598061149,-1.0748375412804942,-0.5038883562373496,-1.2330350484712902,-1.389794396505806,0.0
2019-06-27,1.0,-0.13331908984082896,-1.0693836128618737,-0.4924153402414272,-1.2328811024463198,-1.4133639568422178,0.0
2019-06-28,1.0,-0.13436182138472216,-1.0636310254630865,-0.4909517962953077,-1.2354134415203117,-1.4137618107083758,0.0
2019-07-01,1.0,-0.14979498375845357,-1.0579903083231268,-0.4850631024016188,-1.232014484264338,-1.4001810533042227,0.0
2019-07-02,1.0,-0.1436096626582952,-1.0597531126955413,-0.4831861232308184,-1.2321485580504417,-1.4021496222198573,0.0
2019-07-03,1.0,-0.14344240489491886,-1.0640063846767756,-0.4797020484171322,-1.2304336259643522,-1.4029795158286777,0.0
2019-07-05,1.0,-0.1432975443818433,-1.068406505793558,-0.4721484001275646,-1.2267460401828425,-1.4045923248644625,0.0
2019-07-08,1.0,-0.1440340154132341,-1.0663832048897157,-0.47387722561785806,-1.2270528833377623,-1.403560988572947,0.0
2019-07-09,1.0,-0.14177954847277555,-1.0623638778220452,-0.47452855245683934,-1.2272509960159363,-1.4061620185922974,0.0
2019-07-10,1.0,-0.13631517219319755,-1.0484593240217508,-0.4715854568717347,-1.2494935494189146,-1.4252585563492908,0.0
2019-07-11,1.0,-0.17342070773263432,-1.0090694626474443,-0.48403669724770637,-1.2066579292267365,-1.369226736566186,0.0
2019-07-12,1.0,-0.18278048524865065,-1.0082272179426714,-0.48252371220457996,-1.205628045904732,-1.3611067442226066,0.0
2019-07-15,1.0,-0.18414027741428948,-1.0361685422664224,-0.5022245485475006,-1.1849254121957602,-1.3267207537293901,0.0
2019-07-16,1.0,-0.1865577889447236,-1.0356469849246233,-0.5040305695142379,-1.1836264656616415,-1.3246440536013402,0.0
2019-07-17,1.0,-0.18942846665618943,-1.0397087327780397,-0.5027502750275027,-1.1839803027921838,-1.3227513227513228,0.0
2019-07-18,1.0,-0.1905934111978212,-1.0400670402765413,-0.5067825904781857,-1.1840465091918504,-1.3160844288482691,0.0
2019-07-19,1.0,-0.18692844226298114,-1.0317230689744252,-0.4867476104365797,-1.1684835959700335,-1.2927925600619994,0.0
2019-07-22,1.0,-0.18521388716676998,-1.0269167183302335,-0.4828476958049184,-1.1695081628435626,-1.3019218846869187,0.0
2019-07-23,1.0,-0.19076461148211418,-1.0254697934461872,-0.48698037997618676,-1.1728529274732102,-1.3007195734327275,0.0
2019-07-24,1.0,-0.18772637897133396,-1.0248370071406396,-0.48809893407844357,-1.1729794059815792,-1.300734761461244,0.0
2019-07-25,1.0,-0.18430175402286955,-1.0249909453096704,-0.4881771614839344,-1.1739017954157396,-1.3026853624463186,0.0
2019-07-26,1.0,-0.1820439844760673,-1.0253040103492885,-0.48755498059508406,-1.175627425614489,-1.3041138421733507,0.0
2019-07-29,1.0,-0.17947921519904747,-1.0056944660143914,-0.48946523787337576,-1.1798415903090542,-1.322306776414557,0.0
2019-07-30,1.0,-0.17596810933940774,-1.004711120314765,-0.4934251397804929,-1.1785048664319735,-1.3244460550838684,0.0
2019-07-31,1.0,-0.16720972329971553,-1.0296353762606671,-0.4919058701836049,-1.1671580036203777,-1.3160589604344455,0.0
2019-08-01,1.0,-0.1733002942542977,-1.0414537194775697,-0.4783955397243302,-1.1641629239584947,-1.3050436219090396,0.0
2019-08-02,1.0,-0.1878228782287823,-1.0151291512915128,-0.5519240906694781,-1.203690036900369,-1.3129151291512915,0.0
2019-08-05,1.0,-0.17890534720033618,-1.0140771089400147,-0.5400252127324299,-1.2003361697657318,-1.3193087509192143,0.0
2019-08-06,1.0,-0.15040860659977243,-1.0095686355642908,-0.5277749043136444,-1.1701148236267713,-1.3144201924071583,0.0
2019-08-07,1.0,-0.14323306330942676,-1.0165110159434496,-0.510396780351891,-1.165006965584851,-1.3245446571384345,0.0
2019-08-08,1.0,-0.13723464697071433,-1.0194204844791075,-0.5113888745416042,-1.1687412840245854,-1.3281855276070451,0.0
2019-08-09,1.0,-0.12180968520515588,-1.0062650849894728,-0.5034149848508191,-1.1597596672315515,-1.3440661428644791,0.0
2019-08-12,1.0,-0.11983577110597896,-1.0032332563510393,-0.5112650756992558,-1.1612522453169105,-1.3365665896843726,0.0
