Date,FIZZ,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-08,1.0,-0.2657262127537066,-1.4305935415766997,-0.0,-1.1659709227004462,-0.9359435727652224,0.0
2018-11-09,1.0,-0.26508972267536707,-1.430285001439401,-0.0,-1.1669225602149507,-0.9356587659533634,0.0
2018-11-12,1.0,-0.2628144054878049,-1.4009622713414636,-0.0,-1.1726371951219512,-0.9272580030487805,0.0
2018-11-13,1.0,-0.21490876514687163,-1.3980857183271254,-0.0,-1.1811966617945213,-0.920788344570701,0.0
2018-11-14,1.0,-0.23328924610845456,-1.5223827449384473,-0.0,-1.2979957269305118,-1.0333197680333706,0.0
2018-11-15,1.0,-0.23120653773920108,-1.5234759656870211,-0.0,-1.3021166438251865,-1.019085325617989,0.0
2018-11-16,1.0,-0.2234172077922078,-1.5079646915584417,-0.0,-1.3052962662337662,-1.036424512987013,0.0
2018-11-19,1.0,-0.22248160365389494,-1.5088556204009134,-0.0,-1.3064196904339,-1.0370971834559757,0.0
2018-11-20,1.0,-0.11647741869187689,-1.5258695987257875,-0.0,-1.3622771412423573,-1.1333299080306223,0.0
2018-11-21,1.0,-0.11789643686282425,-1.5023720601594832,-0.0,-1.3427879277278691,-1.0838800847885333,0.0
2018-11-23,1.0,-0.11915322580645163,-1.4963205645161293,-0.0,-1.3420866935483873,-1.0827620967741935,0.0
2018-11-26,1.0,-0.11787819253438114,-1.502090574782127,-0.0,-1.3385219888166844,-1.0790388393531813,0.0
2018-11-27,1.0,-0.09784951626647952,-1.5120557421424634,-0.0,-1.3321469747857035,-1.0707804902501379,0.0
2018-11-28,1.0,-0.09679686715533688,-1.523496334973391,-0.0,-1.3299528065066775,-1.070338387388292,0.0
2018-11-29,1.0,-0.04069537732121692,-1.497481232714342,-0.0,-1.3220071118135124,-1.0785756617937574,0.0
2018-11-30,1.0,-0.039609359508229226,-1.5031231409875072,-0.0,-1.3267896093595082,-1.0878445369819552,0.0
2018-12-03,1.0,-0.03948867859089332,-1.50230391913987,-0.0,-1.3258187583609968,-1.0870534608333746,0.0
2018-12-04,1.0,-0.02388590040961358,-1.5087598085179883,-0.0,-1.3192024872921086,-1.083205843162414,0.0
2018-12-06,1.0,-0.0025410568914404027,-1.3899581196179003,-0.0,-1.29749188273493,-1.015669850830549,0.0
2018-12-07,1.0,-0.004093154551870148,-1.3897906374970597,-0.0,-1.2976711362032465,-1.013220418725006,0.0
2018-12-10,1.0,-0.0,-1.3843551601093655,-0.0,-1.2791602947309884,-0.9706195838546735,0.0
2018-12-11,1.0,-0.0,-1.3921339927218437,-0.0,-1.3089017448912943,-0.9644490062517495,0.0
2018-12-12,1.0,-0.0,-1.398154220931322,-0.0,-1.3127518036166026,-0.9738124238733251,0.0
2018-12-13,1.0,-0.0,-1.3907777206191834,-0.0,-1.3160922227938083,-0.9697423186643596,0.0
2018-12-14,1.0,-0.0,-1.4199160733650806,-0.0,-1.3154321278702439,-0.9796312886038946,0.0
2018-12-17,1.0,-0.0,-1.4095505617977528,-0.0,-1.2840355805243446,-0.9880617977528089,0.0
2018-12-18,1.0,-0.0,-1.3823937795056929,-0.0,-1.2649264093307413,-0.9810237896880496,0.0
2018-12-19,1.0,-0.0,-1.386153774766832,-0.0,-1.2697322630040369,-0.9842698714676813,0.0
2018-12-20,1.0,-0.0,-1.360367816091954,-0.0,-1.267264367816092,-0.9700229885057471,0.0
2018-12-21,1.0,-0.0,-1.3598137241473771,-0.0,-1.2685020316851572,-0.937268867278455,0.0
2018-12-24,1.0,-0.0,-1.316766794101584,-0.0,-1.2569634079737848,-0.9775168396140542,0.0
2018-12-26,1.0,-0.0,-1.3115922538999463,-0.0,-1.2203245472476243,-0.9507799892415277,0.0
2018-12-27,1.0,-0.0,-1.2331670291245576,-0.0,-1.078674683382372,-0.952368768922434,0.0
2018-12-28,1.0,-0.0,-1.2333660535188427,-0.0,-1.0802782638385047,-0.9542059664546968,0.0
2018-12-31,1.0,-0.0,-1.2341772151898736,-0.0,-1.099026952553173,-0.972358563678636,0.0
2019-01-02,1.0,-0.0,-1.2317974727069543,-0.0,-1.0940428092495487,-0.9723201237857818,0.0
2019-01-03,1.0,-0.0,-1.230937755058207,-0.0,-1.095794492890588,-0.9689849220327333,0.0
2019-01-04,1.0,-0.0,-1.2407027442934087,-0.0,-1.057279644353253,-0.9765751902197144,0.0
2019-01-07,1.0,-0.0,-1.192404426559356,-0.0,-1.052481556002683,-0.9469735077129443,0.0
2019-01-08,1.0,-0.0,-1.1788563552065492,-0.0,-1.0560544672319452,-0.9420241426840984,0.0
2019-01-09,1.0,-0.0,-1.210167337428511,-0.0,-1.0757890277483584,-0.9504342300360092,0.0
2019-01-10,1.0,-0.0,-1.2097255369928401,-0.0,-1.09563586771224,-0.9564865325605183,0.0
2019-01-11,1.0,-0.0,-1.2010168332906095,-0.0,-1.1020678458514912,-0.9693241049303598,0.0
2019-01-14,1.0,-0.0,-1.2002568493150685,-0.0,-1.103553082191781,-0.9770119863013698,0.0
2019-01-15,1.0,-0.0,-1.190380332362515,-0.0,-1.0972246016789449,-0.9954171663525785,0.0
2019-01-16,1.0,-0.0,-1.1956288376486752,-0.0,-1.1033105758083215,-0.9948902915539524,0.0
2019-01-17,1.0,-0.0,-1.1909403177329327,-0.0,-1.1060541004723057,-0.9966938600257622,0.0
2019-01-18,1.0,-0.0,-1.1898237039622972,-0.0,-1.1282073660324663,-1.0457322394833304,0.0
2019-01-22,1.0,-0.0,-1.2570400072906225,-0.0,-1.2661532853367357,-1.0334457304292355,0.0
2019-01-23,1.0,-0.0,-1.159430733201225,-0.0,-1.2568005764727075,-1.0874617186092597,0.0
2019-01-24,1.0,-0.0,-1.1435670401156486,-0.0,-1.291832309360318,-1.082128659197687,0.0
2019-01-25,1.0,-0.0,-1.1152617235222253,-0.0,-1.4561601353256273,-1.1273846443003477,0.0
2019-01-28,1.0,-0.0,-1.066833317611546,-0.0,-1.5274974059051034,-1.1222054523158194,0.0
2019-01-29,1.0,-0.0,-1.0465182512934923,-0.0,-1.5356719039255706,-1.164522713248208,0.0
2019-01-30,1.0,-0.0,-1.048077835785477,-0.0,-1.5370194589463695,-1.1609397247271,0.0
2019-01-31,1.0,-0.0,-1.0719779698034375,-0.0,-1.486895831355047,-1.1890133890418764,0.0
2019-02-01,1.0,-0.0,-1.0709354915496312,-0.0,-1.4959771482980244,-1.1938586050940252,0.0
2019-02-04,1.0,-0.0,-1.0695991621441492,-0.0,-1.5024278777492146,-1.1885175664095973,0.0
2019-02-05,1.0,-0.0,-1.061520879958097,-0.0,-1.495976382077044,-1.2042283700776153,0.0
2019-02-06,1.0,-0.0,-1.123813391542718,-0.0,-1.5776942992030052,-1.3748921265038836,0.0
2019-02-07,1.0,-0.0,-1.1331701845620474,-0.0,-1.6027837259100641,-1.3624961762006729,0.0
2019-02-08,1.0,-0.0,-1.1431572475277962,-0.0,-1.6338576625505967,-1.3467233693702927,0.0
2019-02-11,1.0,-0.0,-1.1201028277634961,-0.0,-1.6483804627249357,-1.372904884318766,0.0
2019-02-12,1.0,-0.0,-1.1285190350741257,-0.0,-1.6658401776951288,-1.3711968593419082,0.0
2019-02-13,1.0,-0.0,-1.1456636073012272,-0.0,-1.6549448282974117,-1.355625451170465,0.0
2019-02-14,1.0,-0.0,-1.1187143597719025,-0.0,-1.6934162778641784,-1.3719025401762572,0.0
2019-02-15,1.0,-0.0,-1.1572124857409518,-0.0,-1.6734937260188736,-1.3544021570050813,0.0
2019-02-19,1.0,-0.0,-1.1306662531658656,-0.0,-1.6910115263348322,-1.3470822349718303,0.0
2019-02-20,1.0,-0.0,-1.1525928246905843,-0.0,-1.7212387069820878,-1.3483732832001671,0.0
2019-02-21,1.0,-0.0,-1.125227805259047,-0.0,-1.72059359541786,-1.3611559489716218,0.0
2019-02-22,1.0,-0.0,-1.1216807247735083,-0.0,-1.732114964073727,-1.3529105487868374,0.0
2019-02-25,1.0,-0.0,-1.0474409448818898,-0.0,-1.630757874015748,-1.2430610236220472,0.0
2019-02-26,1.0,-0.0,-1.0523797780517878,-0.0,-1.6416276202219482,-1.2381750924784216,0.0
2019-02-27,1.0,-0.0,-1.0793430258522305,-0.0,-1.6601994740237187,-1.222547511536744,0.0
2019-02-28,1.0,-0.0,-1.0821829696699816,-0.0,-1.6571174113106724,-1.2085003216070456,0.0
2019-03-01,1.0,-0.0,-1.0860379972293688,-0.0,-1.6627745893528596,-1.1986938452404512,0.0
2019-03-04,1.0,-0.0,-1.0755511518454297,-0.0,-1.6481545702254148,-1.230517711171662,0.0
2019-03-05,1.0,-0.0,-1.0532715403398616,-0.0,-1.6923805252404447,-1.2377036926296907,0.0
2019-03-06,1.0,-0.0,-1.0550600428521602,-0.0,-1.6902685734216951,-1.2374806916139318,0.0
2019-03-07,1.0,-0.0,-0.9949610856116543,-0.0,-1.7689582917581321,-1.2251546597485532,0.0
2019-03-08,1.0,-0.0,-0.9770899093778638,-0.0,-1.8662050707667242,-1.2478362692190204,0.0
2019-03-11,1.0,-0.0,-1.0475175671005645,-0.0,-2.1562032023960374,-1.5559843336021195,0.0
2019-03-12,1.0,-0.0,-0.9281154753004774,-0.0,-2.165851975386739,-1.656794525274599,0.0
2019-03-13,1.0,-0.0,-0.9651115852603656,-0.0,-2.1613517098206563,-1.6402168271725968,0.0
2019-03-14,1.0,-0.0,-0.9626006904487917,-0.0,-2.159436133486766,-1.631645569620253,0.0
2019-03-15,1.0,-0.0,-0.9561057636553404,-0.0,-2.1762727589006143,-1.6661254783717963,0.0
2019-03-18,1.0,-0.0,-1.0004728132387708,-0.0,-2.207565011820331,-1.702127659574468,0.0
2019-03-19,1.0,-0.0,-1.0057213636899847,-0.0,-2.171935826353663,-1.7206558924147692,0.0
2019-03-20,1.0,-0.0,-1.0327712566287315,-0.0,-2.19084788178514,-1.7347911577191206,0.0
2019-03-21,1.0,-0.0,-1.0348851053696868,-0.0,-2.225026788903441,-1.6931777592570545,0.0
2019-03-22,1.0,-0.0,-1.0212587580094616,-0.0,-2.296424935624888,-1.6706988442421702,0.0
2019-03-25,1.0,-0.0,-0.8294138501536279,-0.0,-2.3945284802647127,-1.6848262822027888,0.0
2019-03-26,1.0,-0.0,-0.8633647986617278,-0.0,-2.4004062612020554,-1.710658382124507,0.0
2019-03-27,1.0,-0.0,-0.8382116244411326,-0.0,-2.4133532041728762,-1.7096870342771981,0.0
2019-03-28,1.0,-0.0,-0.8321686675028371,-0.0,-2.4058412470883357,-1.7346950964582213,0.0
2019-03-29,1.0,-0.0,-0.8094665303422144,-0.0,-2.4308053166536356,-1.7741023636254287,0.0
2019-04-01,1.0,-0.0,-0.8148348673524635,-0.0,-2.430187090176262,-1.7707994946760515,0.0
2019-04-02,1.0,-0.0,-0.84874747714591,-0.0,-2.4427757331117177,-1.6446040603110532,0.0
2019-04-03,1.0,-0.0,-0.8501423825344092,-0.0,-2.4424537256763172,-1.6400094921689607,0.0
2019-04-04,1.0,-0.0,-0.8457459485224023,-0.0,-2.464609151572927,-1.647640610104862,0.0
2019-04-05,1.0,-0.0,-0.8352456077447115,-0.0,-2.4737659854189076,-1.6668459423927335,0.0
2019-04-08,1.0,-0.0,-0.8275656324582339,-0.0,-2.47673031026253,-1.6623508353221959,0.0
2019-04-09,1.0,-0.0,-0.8053707366780555,-0.0,-2.5382125516993344,-1.6505424683809866,0.0
2019-04-10,1.0,-0.0,-0.7974243785564541,-0.0,-2.536028751123091,-1.656364180892483,0.0
2019-04-11,1.0,-0.0,-0.7722635621699472,-0.0,-2.5768122899663943,-1.651884301488238,0.0
2019-04-12,1.0,-0.0,-0.779066971263677,-0.0,-2.581519778766382,-1.6511963448358786,0.0
2019-04-15,1.0,-0.0,-0.7880658436213992,-0.0,-2.583454369402082,-1.6802832244008716,0.0
2019-04-16,1.0,-0.0,-0.7941958887545345,-0.0,-2.5809552599758163,-1.6707980652962515,0.0
2019-04-17,1.0,-0.0,-0.7747169582854028,-0.0,-2.6082823757340923,-1.6713688926560515,0.0
2019-04-18,1.0,-0.0,-0.7645775245484302,-0.0,-2.5937689416899024,-1.7029943023396776,0.0
2019-04-22,1.0,-0.0,-0.7648778705000913,-0.0,-2.6062008893220443,-1.720168118413839,0.0
2019-04-23,1.0,-0.0,-0.7658524700006091,-0.0,-2.6079064384479502,-1.7175488822561977,0.0
2019-04-24,1.0,-0.0,-0.7531276569901615,-0.0,-2.5992955180371675,-1.7207579254220817,0.0
2019-04-25,1.0,-0.0,-0.7673935617860851,-0.0,-2.630688412436626,-1.7102803738317758,0.0
2019-04-26,1.0,-0.0,-0.7552533235312137,-0.0,-2.6558230717392637,-1.7153096857195371,0.0
2019-04-29,1.0,-0.0,-0.759504537650233,-0.0,-2.660412067696836,-1.7120431689968114,0.0
2019-04-30,1.0,-0.0,-0.7454511925252029,-0.0,-2.680169658224736,-1.7214777477255965,0.0
2019-05-01,1.0,-0.0,-0.739122418879056,-0.0,-2.694567354965585,-1.7118362831858407,0.0
2019-05-02,1.0,-0.0,-0.7406520537852276,-0.0,-2.6709645729723097,-1.7283109228218827,0.0
2019-05-03,1.0,-0.0,-0.7593243326552,-0.0,-2.674742617594476,-1.730781086246224,0.0
2019-05-06,1.0,-0.0,-0.7048626052744821,-0.0,-2.6906620765967912,-1.7518288559660662,0.0
2019-05-07,1.0,-0.0,-0.715695343817453,-0.0,-2.695713845205057,-1.7557200123342585,0.0
2019-05-08,1.0,-0.0,-0.7127085377821394,-0.0,-2.6445657507360156,-1.776128557409225,0.0
2019-05-09,1.0,-0.0,-0.7138036809815951,-0.0,-2.636748466257669,-1.784478527607362,0.0
2019-05-10,1.0,-0.0,-0.7110783952889216,-0.0,-2.639553429027113,-1.7836461783830204,0.0
2019-05-13,1.0,-0.0,-0.703418333027579,-0.0,-2.629976151164924,-1.7816914327646303,0.0
2019-05-14,1.0,-0.0,-0.5464201877934273,-0.0,-2.59325117370892,-1.7289319248826291,0.0
2019-05-15,1.0,-0.0,-0.5564255827854154,-0.0,-2.70424387328153,-1.71667662881052,0.0
2019-05-16,1.0,-0.0,-0.5614307931570762,-0.0,-2.7024763727718626,-1.717669577700682,0.0
2019-05-17,1.0,-0.0,-0.5419632709218161,-0.0,-2.684153855356822,-1.7558174313573007,0.0
2019-05-20,1.0,-0.0,-0.5190766654706375,-0.0,-2.697942829805047,-1.7631264202846548,0.0
2019-05-21,1.0,-0.0,-0.5134699241383429,-0.0,-2.697031240666627,-1.7628576548593273,0.0
2019-05-22,1.0,-0.0,-0.49253017808055455,-0.0,-2.722242141747341,-1.7610254571531017,0.0
2019-05-23,1.0,-0.0,-0.4982121573301549,-0.0,-2.7351013110846245,-1.7261025029797379,0.0
2019-05-24,1.0,-0.0,-0.45210252775809123,-0.0,-2.7295062603354596,-1.724368060477203,0.0
2019-05-28,1.0,-0.0,-0.4444903743947089,-0.0,-2.7320774772646748,-1.728770520845636,0.0
2019-05-29,1.0,-0.0,-0.4151442166480644,-0.0,-2.7137402338013277,-1.7455207660224403,0.0
2019-05-30,1.0,-0.0,-0.406956930489453,-0.0,-2.7126740701568837,-1.7561548857159643,0.0
2019-05-31,1.0,-0.0,-0.4199988187348651,-0.0,-2.7081093851514972,-1.7781584076545982,0.0
2019-06-03,1.0,-0.0,-0.4185074968524665,-0.0,-2.653199038571592,-1.6510243790774863,0.0
2019-06-04,1.0,-0.0,-0.4068548387096774,-0.0,-2.6355990783410137,-1.7179147465437787,0.0
2019-06-05,1.0,-0.0,-0.3987395194417872,-0.0,-2.600922851837263,-1.6274267064318273,0.0
2019-06-06,1.0,-0.0,-0.41116751269035534,-0.0,-2.5612521150592213,-1.6676818950930625,0.0
2019-06-07,1.0,-0.0,-0.4356446797724329,-0.0,-2.5368670083929477,-1.6602827691094464,0.0
2019-06-10,1.0,-0.0,-0.44275753486279806,-0.0,-2.508603238866397,-1.6716711650922178,0.0
2019-06-11,1.0,-0.0,-0.4502518186905428,-0.0,-2.5075545607162844,-1.6382204812534975,0.0
2019-06-12,1.0,-0.0,-0.4859457949147806,-0.0,-2.499189717798268,-1.6029617211511595,0.0
2019-06-13,1.0,-0.0,-0.4647339288650189,-0.0,-2.4491149230010416,-1.5665588863922837,0.0
2019-06-14,1.0,-0.0,-0.4488350721660631,-0.0,-2.4069409157251744,-1.5499216173847234,0.0
2019-06-17,1.0,-0.0,-0.44809716599190286,-0.0,-2.3968690958164642,-1.5531443994601888,0.0
2019-06-18,1.0,-0.0,-0.4564207797818339,-0.0,-2.3956690787342048,-1.548007344205638,0.0
2019-06-19,1.0,-0.0,-0.42780085225740333,-0.0,-2.432763363719726,-1.533469982199687,0.0
2019-06-20,1.0,-0.0,-0.44019861830742657,-0.0,-2.4228734887737478,-1.5341645077720207,0.0
2019-06-21,1.0,-0.0,-0.4586028460543338,-0.0,-2.3952673566192324,-1.5363842173350584,0.0
2019-06-24,1.0,-0.0,-0.420223136915078,-0.0,-2.4027296360485266,-1.5929376083188909,0.0
2019-06-25,1.0,-0.0,-0.38636240446636677,-0.0,-2.429887798796683,-1.6040977830776737,0.0
2019-06-26,1.0,-0.0,-0.3664722564075124,-0.0,-2.3379528064636954,-1.6463160147680453,0.0
2019-06-27,1.0,-0.0,-0.3650836192109777,-0.0,-2.3707118353344767,-1.6244103773584904,0.0
2019-06-28,1.0,-0.0,-0.38665590529997307,-0.0,-2.3634651600753296,-1.630562281409739,0.0
2019-07-01,1.0,-0.0,-0.38600342685799954,-0.0,-2.360623259798672,-1.6077853930177766,0.0
2019-07-02,1.0,-0.0,-0.3880517259805493,-0.0,-2.349310676498878,-1.6062306294752593,0.0
2019-07-03,1.0,-0.0,-0.3950505104495163,-0.0,-2.3392484900315353,-1.6107221123523439,0.0
2019-07-05,1.0,-0.0,-0.3825808175260486,-0.0,-2.3455516965001335,-1.615228426395939,0.0
2019-07-08,1.0,-0.0,-0.3862606005653635,-0.0,-2.330737639340765,-1.616619553042829,0.0
2019-07-09,1.0,-0.0,-0.3782573940847322,-0.0,-2.3310951239008793,-1.6196642685851317,0.0
2019-07-10,1.0,-0.0,-0.34882343438694746,-0.0,-2.377039470141619,-1.658876743309461,0.0
2019-07-11,1.0,-0.0,-0.34606050800841287,-0.0,-2.390282047133689,-1.6565819985978536,0.0
2019-07-12,1.0,-0.0,-0.3615426105717368,-0.0,-2.3831175836030205,-1.6491370010787487,0.0
2019-07-15,1.0,-0.0,-0.3766373780389197,-0.0,-2.386286453560455,-1.6275672470486764,0.0
2019-07-16,1.0,-0.0,-0.3785298555723216,-0.0,-2.3823022203061006,-1.6283142918732483,0.0
2019-07-17,1.0,-0.0,-0.3813943449169005,-0.0,-2.379829484135549,-1.634901791495791,0.0
2019-07-18,1.0,-0.0,-0.382083602671838,-0.0,-2.380629174746822,-1.6240034475328595,0.0
2019-07-19,1.0,-0.0,-0.3843418287623256,-0.0,-2.384072417694919,-1.6198071016757367,0.0
2019-07-22,1.0,-0.0,-0.3769396551724138,-0.0,-2.3792564655172415,-1.6317349137931036,0.0
2019-07-23,1.0,-0.0,-0.38262277388019433,-0.0,-2.3778737182946577,-1.6361575822989747,0.0
2019-07-24,1.0,-0.0,-0.38437533627461534,-0.0,-2.374636823415474,-1.6213816851393523,0.0
2019-07-25,1.0,-0.0,-0.35983241123704135,-0.0,-2.4076918945050223,-1.6039641188161358,0.0
2019-07-26,1.0,-0.0,-0.3338314564764903,-0.0,-2.4002241554144206,-1.6029246944548219,0.0
2019-07-29,1.0,-0.0,-0.33515746552926656,-0.0,-2.418423735178926,-1.6115134932131554,0.0
2019-07-30,1.0,-0.0,-0.3402680965147453,-0.0,-2.4081501340482574,-1.6135120643431637,0.0
2019-07-31,1.0,-0.0,-0.38750806972240154,-0.0,-2.3961695717667313,-1.5960834947277815,0.0
2019-08-01,1.0,-0.0,-0.42497981157469716,-0.0,-2.3858411843876177,-1.5727590847913864,0.0
2019-08-02,1.0,-0.0,-0.40579397986107374,-0.0,-2.4049862689138983,-1.5740132464595338,0.0
2019-08-05,1.0,-0.0,-0.38683104511067523,-0.0,-2.576239843093304,-1.6407397029980386,0.0
2019-08-06,1.0,-0.0,-0.3931614654002714,-0.0,-2.4331071913161466,-1.6010854816824966,0.0
2019-08-07,1.0,-0.0,-0.4229895010282498,-0.0,-2.3792077064617385,-1.6096439008550711,0.0
2019-08-08,1.0,-0.0,-0.4131470651938488,-0.0,-2.3787632661901665,-1.6228611652588258,0.0
2019-08-09,1.0,-0.0,-0.3941472826669525,-0.0,-2.3381391360274417,-1.6273448386750993,0.0
2019-08-12,1.0,-0.0,-0.38626517623148104,-0.0,-2.356634754238648,-1.605551692784939,0.0
2019-08-13,1.0,-0.0,-0.3587986508913753,-0.0,-2.374698859681996,-1.6201081428341988,0.0
2019-08-14,1.0,-0.0,-0.378030021747202,-0.0,-2.3226542194876147,-1.6035113774996024,0.0
2019-08-15,1.0,-0.0,-0.4217938833204831,-0.0,-2.2350038550501155,-1.4832690824980725,0.0
2019-08-16,1.0,-0.0,-0.4063814507027803,-0.0,-2.24335693033754,-1.4799938442597722,0.0
2019-08-19,1.0,-0.0,-0.38019640767312873,-0.0,-2.2427619192998525,-1.4653742431180992,0.0
2019-08-20,1.0,-0.0,-0.38848119844121665,-0.0,-2.2305784705703733,-1.441925198643656,0.0
2019-08-21,1.0,-0.0,-0.3989692284371684,-0.0,-2.2356626749532618,-1.4181193471780102,0.0
2019-08-22,1.0,-0.0,-0.40923061419861945,-0.0,-2.2096034665188693,-1.419710787524563,0.0
2019-08-23,1.0,-0.0,-0.4234886025768087,-0.0,-2.1581764122893956,-1.3737363726461844,0.0
2019-08-26,1.0,-0.0,-0.3915551677331782,-0.0,-2.1217762264882687,-1.334496800465387,0.0
2019-08-27,1.0,-0.0,-0.3879781420765027,-0.0,-2.1113690217128487,-1.3364766187920112,0.0
2019-08-28,1.0,-0.0,-0.38875293891847795,-0.0,-2.0973081905858644,-1.3121251379492345,0.0
2019-08-29,1.0,-0.0,-0.3705123903561328,-0.0,-2.112304078991516,-1.3103580501366054,0.0
2019-08-30,1.0,-0.0,-0.3718692514504032,-0.0,-2.0685816706759117,-1.2762605537474647,0.0
2019-09-03,1.0,-0.0,-0.3780897017817477,-0.0,-2.0621957559430975,-1.285883075759724,0.0
2019-09-04,1.0,-0.0,-0.335560293769249,-0.0,-2.0854299928926796,-1.3172234067756459,0.0
2019-09-05,1.0,-0.0,-0.36305823169284795,-0.0,-2.1081106734374258,-1.2746903326847325,0.0
2019-09-06,1.0,-0.0,-0.3524900587010036,-0.0,-2.145663700056807,-1.2357981442908539,0.0
2019-09-09,1.0,-0.0,-0.3513040185544563,-0.0,-2.145406352061343,-1.2365219860841579,0.0
2019-09-10,1.0,-0.0,-0.3783902012248469,-0.0,-2.095071449402158,-1.3870418975405852,0.0
2019-09-11,1.0,-0.0,-0.38446573610232965,-0.0,-2.083264432663781,-1.3958465055201594,0.0
2019-09-12,1.0,-0.0,-0.39307397153820006,-0.0,-2.0745543736946916,-1.3893341104473265,0.0
2019-09-13,1.0,-0.0,-0.3979369460990847,-0.0,-2.064603612765751,-1.380308973800184,0.0
2019-09-16,1.0,-0.0,-0.39129804205946334,-0.0,-2.0652646845540246,-1.3778583514624123,0.0
2019-09-17,1.0,-0.0,-0.33512025499855114,-0.0,-2.086206896551724,-1.4081425673717762,0.0
2019-09-18,1.0,-0.0,-0.3102981684627652,-0.0,-2.105397960663026,-1.416855941622771,0.0
2019-09-19,1.0,-0.0,-0.311162745667538,-0.0,-2.11167586407203,-1.417901055281247,0.0
2019-09-20,1.0,-0.0,-0.3443281991669088,-0.0,-2.100164680809842,-1.3990603506732537,0.0
2019-09-23,1.0,-0.0,-0.3412740769492019,-0.0,-2.110038329047596,-1.4004657707049635,0.0
