Date,IWF,IWM,MTUM,SEDG,SPY,VLUE,VXX
2019-03-27,-0.0,-0.7140334279407128,-0.0,1.0,-2.5612109744560074,-2.031851151056449,0.0
2019-03-28,-0.0,-0.7092861655085282,-0.0,1.0,-2.553379658875553,-2.0544535691724573,0.0
2019-03-29,-0.0,-0.7125331984317693,-0.0,1.0,-2.5570380675350957,-2.0539395472366255,0.0
2019-04-01,-0.0,-0.7285741312984801,-0.0,1.0,-2.539383237686826,-2.038405751403166,0.0
2019-04-02,-0.0,-0.7585468740162438,-0.0,1.0,-2.567084303972801,-1.970408612982434,0.0
2019-04-03,-0.0,-0.7529212212589522,-0.0,1.0,-2.5770197260962435,-1.9522553084558363,0.0
2019-04-04,-0.0,-0.7519501761449422,-0.0,1.0,-2.575176144942124,-1.963701560140916,0.0
2019-04-05,-0.0,-0.7380877248343326,-0.0,1.0,-2.579299463553171,-1.9937519722309878,0.0
2019-04-08,-0.0,-0.7231783919597989,-0.0,1.0,-2.565891959798995,-1.9923994974874373,0.0
2019-04-09,-0.0,-0.6990413723511604,-0.0,1.0,-2.6231710393541876,-1.9844853683148334,0.0
2019-04-10,-0.0,-0.6772609981748379,-0.0,1.0,-2.631569010006923,-1.9848322739001825,0.0
2019-04-11,-0.0,-0.6631817609270689,-0.0,1.0,-2.659214006801864,-1.9756896334550949,0.0
2019-04-12,-0.0,-0.6659314343332493,-0.0,1.0,-2.6613940005041594,-1.9746659944542477,0.0
2019-04-15,-0.0,-0.6683702441794435,-0.0,1.0,-2.6570130607609315,-1.9841630386775193,0.0
2019-04-16,-0.0,-0.669760101010101,-0.0,1.0,-2.662373737373737,-1.9809974747474746,0.0
2019-04-17,-0.0,-0.6334049544994945,-0.0,1.0,-2.6818124368048535,-2.0042972699696664,0.0
2019-04-18,-0.0,-0.6217413313085295,-0.0,1.0,-2.6732472791698303,-2.0324601366742594,0.0
2019-04-22,-0.0,-0.6313079954239227,-0.0,1.0,-2.681390619041566,-2.043027837803483,0.0
2019-04-23,-0.0,-0.6102038232687682,-0.0,1.0,-2.6724901886314725,-2.047221167236359,0.0
2019-04-24,-0.0,-0.6027777777777777,-0.0,1.0,-2.6605429292929292,-2.0498106060606056,0.0
2019-04-25,-0.0,-0.6040811169372671,-0.0,1.0,-2.677427506475457,-2.0360098553288273,0.0
2019-04-26,-0.0,-0.5435930915781352,-0.0,1.0,-2.575464419253368,-1.8160128197519139,0.0
2019-04-29,-0.0,-0.5302841549504657,-0.0,1.0,-2.5739455419113724,-1.828083288841431,0.0
2019-04-30,-0.0,-0.5504592523255133,-0.0,1.0,-2.5430878137249167,-1.7568010296612648,0.0
2019-05-01,-0.0,-0.5626721359507765,-0.0,1.0,-2.55024904775857,-1.747084676237914,0.0
2019-05-02,-0.0,-0.5633200562324273,-0.0,1.0,-2.5239573570759135,-1.7703256794751638,0.0
2019-05-03,-0.0,-0.5686102329937947,-0.0,1.0,-2.517796510947196,-1.7677086992155486,0.0
2019-05-06,-0.0,-0.526484844945395,-0.0,1.0,-2.5279448694738074,-1.7856099982479707,0.0
2019-05-07,-0.0,-0.5241520467836257,-0.0,1.0,-2.5330409356725143,-1.7907602339181286,0.0
2019-05-08,-0.07558632382028822,-0.8942497880757277,-0.36189601582367903,1.0,-2.531223509465951,-2.2011161345012713,0.0
2019-05-09,-0.10004873633641997,-0.8769755622084522,-0.3619021095871336,1.0,-2.4823504838821973,-2.141126505604679,0.0
2019-05-10,-0.11226299277042695,-0.8642067930705224,-0.3601145819124267,1.0,-2.400286454781067,-2.083481107625153,0.0
2019-05-13,-0.09743867732755117,-0.8513348692234721,-0.36387044314947825,1.0,-2.38772191353842,-2.075552242851335,0.0
2019-05-14,-0.02251865548438222,-0.7343326949745757,-0.48444825992207613,1.0,-2.334808162187149,-2.0275374760615468,0.0
2019-05-15,-0.0,-0.7459338929695697,-0.5024921301154249,1.0,-2.3273216159496326,-1.9824895068205666,0.0
2019-05-16,-0.0,-0.7435964624959056,-0.4987225679659351,1.0,-2.327415656731084,-1.9811988208319684,0.0
2019-05-17,-0.0,-0.7125909418627514,-0.5343121190273317,1.0,-2.317690240545323,-1.9897751851609098,0.0
2019-05-20,-0.0,-0.6876597417917294,-0.5521331673110951,1.0,-2.320401074775542,-1.993380955501671,0.0
2019-05-21,-0.0,-0.6951219512195123,-0.5595485210171252,1.0,-2.268617021276596,-1.963479501816295,0.0
2019-05-22,-0.0,-0.6743175776437788,-0.5810153666601828,1.0,-2.271218310315762,-1.9573364455683069,0.0
2019-05-23,-0.0,-0.6680272108843538,-0.6055069646906382,1.0,-2.2734045999352124,-1.9318432134758667,0.0
2019-05-24,-0.0,-0.6314023996903625,-0.615985034189137,1.0,-2.271061798477616,-1.9323313120887626,0.0
2019-05-28,-0.0,-0.6236392914653784,-0.6127536231884059,1.0,-2.2697584541062805,-1.9350080515297907,0.0
2019-05-29,-0.0,-0.6511793214862682,-0.622875605815832,1.0,-2.2859450726979,-1.9020355411954766,0.0
2019-05-30,-0.0,-0.649802933385023,-0.6184661110034245,1.0,-2.28875104994508,-1.9041157847127999,0.0
2019-05-31,-0.0,-0.6520222250936814,-0.6246285049748029,1.0,-2.2891846491794805,-1.8950122754877892,0.0
2019-06-03,-0.0,-0.6514538558786346,-0.6326801517067003,1.0,-2.2310998735777496,-1.8058786346396964,0.0
2019-06-04,-0.012767840212375958,-0.6415523671070098,-0.6358637254282283,1.0,-2.2382276720814107,-1.7923013715947158,0.0
2019-06-05,-0.010223048327137546,-0.59454770755886,-0.6732342007434945,1.0,-2.216728624535316,-1.7010532837670387,0.0
2019-06-06,-0.012482234443551876,-0.5942655873447446,-0.6530927516529692,1.0,-2.207378112834456,-1.7120435024408327,0.0
2019-06-07,-0.018914575349239706,-0.6081097787118308,-0.657003337866238,1.0,-2.1908764989491902,-1.706267771047101,0.0
2019-06-10,-0.0009878372538124345,-0.6147434710131506,-0.6515404087176637,1.0,-2.1901586713588936,-1.7165524479841945,0.0
2019-06-11,-0.011840555452234827,-0.6218461347715578,-0.6959270968941789,1.0,-2.1639699956605294,-1.7055979170541191,0.0
2019-06-12,-0.011934945272401213,-0.6289035928514006,-0.6968647578999444,1.0,-2.15125842557665,-1.695009585059675,0.0
2019-06-13,-0.027284027346177752,-0.6349906774394034,-0.6964574269732754,1.0,-2.14791796146675,-1.7083903045369797,0.0
2019-06-14,-0.019811788013868254,-0.6459881129271917,-0.6697622585438335,1.0,-2.133543833580981,-1.7221396731054979,0.0
2019-06-17,-0.021912227640269122,-0.644898463057836,-0.6694648478488983,1.0,-2.1283254120116046,-1.707857539658046,0.0
2019-06-18,-0.0200734394124847,-0.6257037943696451,-0.6635250917992657,1.0,-2.1140146878824972,-1.6966952264381885,0.0
2019-06-19,-0.019766945274845953,-0.6204014398145323,-0.6690866939173937,1.0,-2.1087792081020074,-1.6828137392471478,0.0
2019-06-20,-0.024196504949285103,-0.626665037272394,-0.6655260906757913,1.0,-2.108639863130881,-1.6851399242331662,0.0
2019-06-21,-0.02687221985253793,-0.6343306318932423,-0.661934068612516,1.0,-2.087563219791603,-1.6827128145755896,0.0
2019-06-24,-0.028037383177570097,-0.6202431128214526,-0.6675829210188748,1.0,-2.0855781564962435,-1.7069207745403459,0.0
2019-06-25,-0.02527626839245375,-0.5813541730264363,-0.6789181268697723,1.0,-2.1042798705659687,-1.7154893461139264,0.0
2019-06-26,-0.011066952002445734,-0.5841027208804647,-0.6762457963925406,1.0,-2.1029654539896057,-1.7400183430143688,0.0
2019-06-27,-0.01917539667953195,-0.5770997978312811,-0.6849231146235374,1.0,-2.1021258347117566,-1.74300067389573,0.0
2019-06-28,-0.015020148980339479,-0.570460373671999,-0.6902552204176333,1.0,-2.0948223226279152,-1.7351935523262914,0.0
2019-07-01,-0.025054864667154352,-0.5623018775908315,-0.688246769080712,1.0,-2.09491587417703,-1.7255547427456717,0.0
2019-07-02,-0.008292177306261814,-0.5746600817023353,-0.6859947564172917,1.0,-2.0959697579415892,-1.7322724224132675,0.0
2019-07-03,-0.004753488938996892,-0.5726125906514717,-0.6888293009933573,1.0,-2.0953744896093607,-1.7325857760984824,0.0
2019-07-05,-0.0064024390243902435,-0.5645731707317073,-0.6866463414634146,1.0,-2.0977439024390243,-1.7421951219512193,0.0
2019-07-08,-0.004880727228357026,-0.5692758220974925,-0.6836068574217559,1.0,-2.0986516991031663,-1.7444329205051554,0.0
2019-07-09,-0.0014021825275864171,-0.562580015850759,-0.6842650734621716,1.0,-2.100652319697616,-1.7474852161190026,0.0
2019-07-10,-0.0030480370641307,-0.5491953182150695,-0.6805657156791027,1.0,-2.1108266276517926,-1.7524384296513047,0.0
2019-07-11,-0.0,-0.5583202795517532,-0.6553199180624172,1.0,-2.0733220869984335,-1.7378599831304977,0.0
2019-07-12,-0.0,-0.5920847802658364,-0.6371093282241648,1.0,-2.031133995928631,-1.7269788049335406,0.0
2019-07-15,-0.0,-0.6117202948049613,-0.6527053747977709,1.0,-2.0202528611660373,-1.7072922284139254,0.0
2019-07-16,-0.0,-0.6148405658115561,-0.6581754974826182,1.0,-2.0178614241189163,-1.7028889954447375,0.0
2019-07-17,-0.0,-0.625322222888316,-0.6540375277261554,1.0,-2.016365925304238,-1.6991787063125712,0.0
2019-07-18,-0.0,-0.61991326560922,-0.6452801045565258,1.0,-2.0030891700825757,-1.6724885641299827,0.0
2019-07-19,-0.0,-0.6228018060836502,-0.6514377376425855,1.0,-1.9982770912547527,-1.6685480038022813,0.0
2019-07-22,-0.0,-0.4820319432120674,-0.5496894409937888,1.0,-1.866958740017746,-1.6470164152617566,0.0
2019-07-23,-0.0,-0.48400864697078877,-0.5473089074884985,1.0,-1.8638102100770468,-1.647802228257857,0.0
2019-07-24,-0.0,-0.4740647422906282,-0.561976228295996,1.0,-1.8302021142575449,-1.6111628416497783,0.0
2019-07-25,-0.0,-0.45053264135482113,-0.5725757989620323,1.0,-1.8458891013384324,-1.5939907129199673,0.0
2019-07-26,-0.0,-0.4398168338421282,-0.5779546445704318,1.0,-1.8450174443959877,-1.5885848233754907,0.0
2019-07-29,-0.0,-0.4270208356059779,-0.5815970328351696,1.0,-1.8431875204538017,-1.6024871822842806,0.0
2019-07-30,-0.0,-0.42456025346880805,-0.588113186933246,1.0,-1.8413634873811864,-1.6085982737900142,0.0
2019-07-31,-0.0,-0.4249863313285948,-0.5897758337889557,1.0,-1.8399671951886276,-1.6127392017495898,0.0
2019-08-01,-0.0,-0.46050170535812524,-0.5767411156342832,1.0,-1.855759709539003,-1.6082077236219605,0.0
2019-08-02,-0.0,-0.43880481608306643,-0.6121175301005192,1.0,-1.8671158731912074,-1.6049928200596488,0.0
2019-08-05,-0.0,-0.4358776522457977,-0.6011573436208322,1.0,-1.8653072471755303,-1.6088729677597136,0.0
2019-08-06,-0.0,-0.4148379791880088,-0.5681242249420392,1.0,-1.8194317140238316,-1.5893136356284034,0.0
2019-08-07,-0.0,-0.42418054809242345,-0.547178936055884,1.0,-1.8087049973132725,-1.5933369156367545,0.0
2019-08-08,-0.1218663401430689,-0.6362698975317393,-0.7848810981504156,1.0,-2.0698588644712252,-1.831668492620996,0.0
2019-08-09,-0.09828183100397486,-0.6104628798563918,-0.7762533658161302,1.0,-2.064816002051545,-1.861264264649314,0.0
2019-08-12,-0.09555327078781647,-0.5976738208456496,-0.8070942038298418,1.0,-2.084693484128004,-1.8409587456625114,0.0
2019-08-13,-0.0913698986223031,-0.5783727579932415,-0.8170002599428127,1.0,-2.129321549259163,-1.882505848713283,0.0
2019-08-14,-0.06380225184418274,-0.5890384366507053,-0.8172641387343081,1.0,-2.123139640222596,-1.8776368577714506,0.0
2019-08-15,-0.0496395598836474,-0.5879600354116605,-0.8157961300113824,1.0,-2.0861262172758317,-1.7839888706209686,0.0
2019-08-16,-0.04861022972458434,-0.5992511740068537,-0.8139992384820408,1.0,-2.08554385074248,-1.7985784998096206,0.0
2019-08-19,-0.055233291298865075,-0.5655737704918034,-0.8168978562421186,1.0,-2.0870113493064313,-1.7805170239596468,0.0
2019-08-20,-0.044115796098174946,-0.5686595342983007,-0.8249842668344871,1.0,-2.0879798615481433,-1.7675267463813717,0.0
2019-08-21,-0.04844290657439446,-0.5718779490405788,-0.8341616860648003,1.0,-2.0838628499528156,-1.752941176470588,0.0
2019-08-22,-0.04488746787035295,-0.5672998558084132,-0.8361858190709046,1.0,-2.080559212588552,-1.740329759889662,0.0
2019-08-23,-0.05578265517891956,-0.5858751021948305,-0.8356078234073328,1.0,-2.089176781334507,-1.722470284887743,0.0
2019-08-26,-0.041209642436636294,-0.540373055710479,-0.8312573588647209,1.0,-2.0912189378447046,-1.6929416868067173,0.0
2019-08-27,-0.039245982694684795,-0.5357231149567366,-0.8239184177997528,1.0,-2.085105067985167,-1.696477132262052,0.0
2019-08-28,-0.042356137317856264,-0.5216102741417634,-0.8326129908619413,1.0,-2.0886638676216354,-1.6891207705606321,0.0
2019-08-29,-0.0563814693726482,-0.5029301091851213,-0.838257972981309,1.0,-2.0904324224292146,-1.6805872555672074,0.0
