Date,COST,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-25,1.0,-0.22164376958303206,-0.31470233791275004,-0.0,-0.4384912026994457,-0.43533381537719934,0.0
2018-10-26,1.0,-0.21281229060974444,-0.30829424715229253,-0.0,-0.4412750071790945,-0.4306499473533072,0.0
2018-10-29,1.0,-0.22240738057286386,-0.30819204946143075,-0.0,-0.45266386514031787,-0.4318456262377433,0.0
2018-10-30,1.0,-0.19978640258258692,-0.3137212068254084,-0.0,-0.4585062744241365,-0.45522949586155,0.0
2018-10-31,1.0,-0.19972328082141905,-0.3138092579556764,-0.0,-0.4585285336310897,-0.4552758696021555,0.0
2018-11-01,1.0,-0.18933074684772067,-0.3218962172647915,-0.0,-0.4581474296799224,-0.4554558680892338,0.0
2018-11-02,1.0,-0.19303835662732033,-0.30458396697805773,-0.0,-0.4636831052212325,-0.45257923576411513,0.0
2018-11-05,1.0,-0.1900555153270577,-0.3131547188027999,-0.0,-0.4646150132754043,-0.4459087617668356,0.0
2018-11-06,1.0,-0.18568108081933077,-0.31134085516439886,-0.0,-0.47055832647329426,-0.4536099946733814,0.0
2018-11-07,1.0,-0.18569007263922518,-0.31135593220338986,-0.0,-0.47060532687651335,-0.45365617433414046,0.0
2018-11-08,1.0,-0.17483207742494644,-0.3104942581313046,-0.0,-0.4664997472133279,-0.4556660326937429,0.0
2018-11-09,1.0,-0.17521130830543985,-0.3107135116911889,-0.0,-0.46632311508175406,-0.45582392178582615,0.0
2018-11-12,1.0,-0.1749201853140978,-0.30166350608511966,-0.0,-0.469646414940349,-0.4542355793465998,0.0
2018-11-13,1.0,-0.16477774331321132,-0.29715349192336143,-0.0,-0.47085490682637016,-0.45322230440695765,0.0
2018-11-14,1.0,-0.16486531625032805,-0.2970677355474435,-0.0,-0.4708324386228616,-0.45315295970224034,0.0
2018-11-15,1.0,-0.16443448834659932,-0.2969591535198513,-0.0,-0.4720699680663457,-0.4496210857442448,0.0
2018-11-16,1.0,-0.15931653302787321,-0.28947117220313096,-0.0,-0.4758018327605956,-0.4617936235204276,0.0
2018-11-19,1.0,-0.15904155032099473,-0.2896350922412353,-0.0,-0.4760029593565786,-0.4618982840505,0.0
2018-11-20,1.0,-0.14220543160595908,-0.28457718535414733,-0.0,-0.47831872074512316,-0.47095302587497323,0.0
2018-11-21,1.0,-0.13666666666666666,-0.2907434052757794,-0.0,-0.48486810551558757,-0.48580335731414875,0.0
2018-11-23,1.0,-0.1378112194771273,-0.28127770722005224,-0.0,-0.4898516690230284,-0.4873595169058973,0.0
2018-11-26,1.0,-0.1369324447427722,-0.28704991130076235,-0.0,-0.48801361653162006,-0.48525674833389265,0.0
2018-11-27,1.0,-0.12932517683043396,-0.29153125597400115,-0.0,-0.48599694131141274,-0.48274708468744026,0.0
2018-11-28,1.0,-0.1323547019804114,-0.28185540841495244,-0.0,-0.49313920352498863,-0.4873679925285567,0.0
2018-11-29,1.0,-0.13233428291001365,-0.2817370071577335,-0.0,-0.492638785818591,-0.4871807148157901,0.0
2018-11-30,1.0,-0.13250993345780077,-0.28191871319833406,-0.0,-0.49360907654746516,-0.48556656613528654,0.0
2018-12-03,1.0,-0.13115460069859802,-0.2823819321498636,-0.0,-0.4935882099621991,-0.4853103019283219,0.0
2018-12-04,1.0,-0.12611902886199242,-0.28475256033803625,-0.0,-0.49168039342070713,-0.48470958962973576,0.0
2018-12-06,1.0,-0.12296313688659309,-0.25714956562573377,-0.0,-0.49267433669875554,-0.4751819675980277,0.0
2018-12-07,1.0,-0.1371634262438724,-0.261823004238994,-0.0,-0.49960925474222656,-0.4695573921898312,0.0
2018-12-10,1.0,-0.1365997106742239,-0.2610335096165248,-0.0,-0.5017430692247492,-0.4721227500177865,0.0
2018-12-11,1.0,-0.12977298632218845,-0.26453267477203646,-0.0,-0.5006648936170213,-0.47962575987841943,0.0
2018-12-12,1.0,-0.13299683340872837,-0.26585081307587916,-0.0,-0.504368943596581,-0.4776791028785029,0.0
2018-12-13,1.0,-0.13296214338401505,-0.26437766197920387,-0.0,-0.5053893925333715,-0.47671734837128515,0.0
2018-12-14,1.0,-0.13309694921707677,-0.2649564513826091,-0.0,-0.5049973823235449,-0.4766550854314407,0.0
2018-12-17,1.0,-0.16055150122471656,-0.30516906138733874,-0.0,-0.5826873058761143,-0.47678088937148055,0.0
2018-12-18,1.0,-0.1573565707953458,-0.30169243942980906,-0.0,-0.5824812370926309,-0.47698080894575123,0.0
2018-12-19,1.0,-0.15925347572033044,-0.301254281684465,-0.0,-0.5815283094902277,-0.4766270400967157,0.0
2018-12-20,1.0,-0.15834901518002759,-0.2937398067996487,-0.0,-0.5838414251662276,-0.4731652239367708,0.0
2018-12-21,1.0,-0.1566280147261389,-0.29261939943399534,-0.0,-0.5850133987828395,-0.4702096220791906,0.0
2018-12-24,1.0,-0.14762842401734752,-0.28187233618304625,-0.0,-0.583634505620498,-0.47932504174871016,0.0
2018-12-26,1.0,-0.14761621273006895,-0.2825569281143027,-0.0,-0.576028178796448,-0.47432653668700697,0.0
2018-12-27,1.0,-0.1353831921316584,-0.2711315610088616,-0.0,-0.5515629564709319,-0.4764095822378031,0.0
2018-12-28,1.0,-0.13546941955590183,-0.27093883911180366,-0.0,-0.5517140631086872,-0.4766264121542657,0.0
2018-12-31,1.0,-0.13453155061980956,-0.2728866807919924,-0.0,-0.5516426779669272,-0.47631572538418454,0.0
2019-01-02,1.0,-0.13368059781418104,-0.27259450380936157,-0.0,-0.5511282038799504,-0.476669181900056,0.0
2019-01-03,1.0,-0.13529955711296052,-0.27205918138901053,-0.0,-0.5519297221005499,-0.47413247676059767,0.0
2019-01-04,1.0,-0.12707812537921995,-0.2737179331602068,-0.0,-0.549765793752882,-0.4764701599398102,0.0
2019-01-07,1.0,-0.12089917863490082,-0.26238051779624383,-0.0,-0.5490177241942457,-0.4693789327057016,0.0
2019-01-08,1.0,-0.12276411067951855,-0.25411211816045653,-0.0,-0.5534695247686184,-0.4673907831007529,0.0
2019-01-09,1.0,-0.12193077015211404,-0.25030542579949694,-0.0,-0.5534555036531321,-0.4698047670379686,0.0
2019-01-10,1.0,-0.12230577641536546,-0.2495928728805441,-0.0,-0.5536689338059202,-0.46929782546220905,0.0
2019-01-11,1.0,-0.12333397257646947,-0.2425448269249209,-0.0,-0.5555662096078243,-0.4757167513663822,0.0
2019-01-14,1.0,-0.12733812949640289,-0.2439328537170264,-0.0,-0.555083932853717,-0.47172661870503596,0.0
2019-01-15,1.0,-0.12484991114739925,-0.24285577061620478,-0.0,-0.554176072234763,-0.47953988761346716,0.0
2019-01-16,1.0,-0.12754234242867069,-0.23671034664494645,-0.0,-0.5547277387825503,-0.47665476846417365,0.0
2019-01-17,1.0,-0.12810995905270467,-0.2351715715619837,-0.0,-0.5551830655396184,-0.4761140777280238,0.0
2019-01-18,1.0,-0.12845008061217122,-0.23560411001756623,-0.0,-0.5547801814375436,-0.48749909762494886,0.0
2019-01-22,1.0,-0.0,-0.17165754870908917,-0.0,-0.7120644975525483,-0.515764468758998,0.0
2019-01-23,1.0,-0.0,-0.15205170094176437,-0.0,-0.7199932731116664,-0.5304151451085912,0.0
2019-01-24,1.0,-0.0,-0.15611267199769469,-0.0,-0.7127728549816295,-0.5324544341185794,0.0
2019-01-25,1.0,-0.0,-0.07726413722924844,-0.0,-0.815961622328827,-0.5296070165237196,0.0
2019-01-28,1.0,-0.0,-0.06553162592161428,-0.0,-0.8325087310826542,-0.5272846332945285,0.0
2019-01-29,1.0,-0.0,-0.05480318023778843,-0.0,-0.8314084952223492,-0.545138466775268,0.0
2019-01-30,1.0,-0.0,-0.05596136578736623,-0.0,-0.8321401703594049,-0.5386706142160312,0.0
2019-01-31,1.0,-0.0,-0.05729040391795569,-0.0,-0.8119575231537604,-0.5552295980216263,0.0
2019-02-01,1.0,-0.0,-0.05700246889674203,-0.0,-0.8075228736021688,-0.5559616594858886,0.0
2019-02-04,1.0,-0.0,-0.062102142961271194,-0.0,-0.8222459789105399,-0.5453131833422421,0.0
2019-02-05,1.0,-0.0,-0.057796741660201705,-0.0,-0.8202337083010085,-0.5463295190069821,0.0
2019-02-06,1.0,-0.0,-0.06280883635306657,-0.0,-0.8159335335723282,-0.5435035364790234,0.0
2019-02-07,1.0,-0.0,-0.06381999612478201,-0.0,-0.8162904475876768,-0.5419007944196861,0.0
2019-02-08,1.0,-0.0,-0.06395250212044105,-0.0,-0.8208166727250696,-0.5385920271416454,0.0
2019-02-11,1.0,-0.0,-0.06181941648679456,-0.0,-0.8175005456794315,-0.5459462081342614,0.0
2019-02-12,1.0,-0.0,-0.06750819274183761,-0.0,-0.8143464012622891,-0.5456487437795849,0.0
2019-02-13,1.0,-0.0,-0.08165148755312689,-0.0,-0.8076017000607164,-0.539404978749241,0.0
2019-02-14,1.0,-0.0,-0.0730550284629981,-0.0,-0.8155257140076874,-0.5441784654308374,0.0
2019-02-15,1.0,-0.0,-0.08620605706495275,-0.0,-0.8094994644074398,-0.5388304606096017,0.0
2019-02-19,1.0,-0.0,-0.08244285957695396,-0.0,-0.8133291142321641,-0.5383005135944309,0.0
2019-02-20,1.0,-0.0,-0.08757275406083335,-0.0,-0.8088059810535032,-0.53887928305287,0.0
2019-02-21,1.0,-0.0,-0.10961496469903195,-0.0,-0.80095591624815,-0.5155882281582842,0.0
2019-02-22,1.0,-0.0,-0.09909800688618398,-0.0,-0.8106784346054993,-0.5149362300567383,0.0
2019-02-25,1.0,-0.0,-0.0968337666755765,-0.0,-0.8151775083226009,-0.5179452287804048,0.0
2019-02-26,1.0,-0.0,-0.09602488094081058,-0.0,-0.8161628924093692,-0.5175916026824764,0.0
2019-02-27,1.0,-0.0,-0.09359821255100058,-0.0,-0.8146007382941519,-0.5204002331455216,0.0
2019-02-28,1.0,-0.0,-0.09674055391182035,-0.0,-0.8153708104961925,-0.5130474850851239,0.0
2019-03-01,1.0,-0.0,-0.09960478141745265,-0.0,-0.8173023300923793,-0.507746769148704,0.0
2019-03-04,1.0,-0.0,-0.09727541571726378,-0.0,-0.8145634362728462,-0.5121442769186018,0.0
2019-03-05,1.0,-0.0,-0.09468547427711282,-0.0,-0.8194906407050426,-0.5136322804632305,0.0
2019-03-06,1.0,-0.0,-0.09511580579513519,-0.0,-0.8213247407694543,-0.5062748328326387,0.0
2019-03-07,1.0,-0.0,-0.08658636869346491,-0.0,-0.8329463551492284,-0.49908092681275096,0.0
2019-03-08,1.0,-0.0,-0.07358412567176519,-0.0,-0.8595676385477714,-0.4985531211244316,0.0
2019-03-11,1.0,-0.0,-0.08811521603005637,-0.0,-0.8679273638071384,-0.5486537257357545,0.0
2019-03-12,1.0,-0.0,-0.07593349549865838,-0.0,-0.8736865862527271,-0.5580911302254432,0.0
2019-03-13,1.0,-0.0,-0.07760961383748995,-0.0,-0.8762318986323411,-0.5602373290426388,0.0
2019-03-14,1.0,-0.0,-0.07556427870461237,-0.0,-0.8802999421252611,-0.5604036133967439,0.0
2019-03-15,1.0,-0.0,-0.08035602041586001,-0.0,-0.8755437105574133,-0.5583687426143364,0.0
2019-03-18,1.0,-0.0,-0.08692478098882288,-0.0,-0.8742070284966268,-0.5562380424932031,0.0
2019-03-19,1.0,-0.0,-0.0910330891639303,-0.0,-0.8662541045718616,-0.5686031826218743,0.0
2019-03-20,1.0,-0.0,-0.09072300422026232,-0.0,-0.8664425968512294,-0.569937580551414,0.0
2019-03-21,1.0,-0.0,-0.09126743480897513,-0.0,-0.881746513038205,-0.5537699615928846,0.0
2019-03-22,1.0,-0.0,-0.0900987836156327,-0.0,-0.8982198633789584,-0.5511059193986643,0.0
2019-03-25,1.0,-0.0,-0.04466244672534234,-0.0,-0.9229566489294632,-0.5542581897964846,0.0
2019-03-26,1.0,-0.0,-0.05121068744781519,-0.0,-0.9118740986261163,-0.5670875186600207,0.0
2019-03-27,1.0,-0.0,-0.03820577005739715,-0.0,-0.9202002579079116,-0.5701029103137879,0.0
2019-03-28,1.0,-0.0,-0.041456526124672176,-0.0,-0.9176669356465604,-0.562537825297559,0.0
2019-03-29,1.0,-0.0,-0.04323588023106223,-0.0,-0.9174633604923945,-0.5617889665262468,0.0
2019-04-01,1.0,-0.0,-0.04615847241016388,-0.0,-0.9145241317095173,-0.5451811757630431,0.0
2019-04-02,1.0,-0.0,-0.05406960742612655,-0.0,-0.9232366702529586,-0.5247579252883628,0.0
2019-04-03,1.0,-0.0,-0.055354903436167543,-0.0,-0.9161524956107349,-0.5366440933032356,0.0
2019-04-04,1.0,-0.0,-0.05587068922242859,-0.0,-0.9129059786155314,-0.5411374930977361,0.0
2019-04-05,1.0,-0.0,-0.05492738328559224,-0.0,-0.9123071511131213,-0.5454545454545454,0.0
2019-04-08,1.0,-0.0,-0.05307711630243657,-0.0,-0.9127354935945743,-0.5461190655614167,0.0
2019-04-09,1.0,-0.0,-0.04593274942112151,-0.0,-0.9306855934762911,-0.5402446390818484,0.0
2019-04-10,1.0,-0.0,-0.04516989009330751,-0.0,-0.933678730414225,-0.5361786675385427,0.0
2019-04-11,1.0,-0.0,-0.03910220924966031,-0.0,-0.9446932716018318,-0.5324342005938303,0.0
2019-04-12,1.0,-0.0,-0.043312552058355845,-0.0,-0.950099699639062,-0.5306040031298115,0.0
2019-04-15,1.0,-0.0,-0.04462346583160766,-0.0,-0.9459316127077125,-0.5348249911611698,0.0
2019-04-16,1.0,-0.0,-0.04464647487844408,-0.0,-0.9553028768233387,-0.5324655591572123,0.0
2019-04-17,1.0,-0.0,-0.05028342949691264,-0.0,-0.9604464014576374,-0.519890677194048,0.0
2019-04-18,1.0,-0.0,-0.049472378976136856,-0.0,-0.9576890958321734,-0.5233949945593036,0.0
2019-04-22,1.0,-0.0,-0.05159997971499569,-0.0,-0.9583903849079567,-0.5256351741974745,0.0
2019-04-23,1.0,-0.0,-0.06495678840256482,-0.0,-0.9522011303444256,-0.5172466229059483,0.0
2019-04-24,1.0,-0.0,-0.0578495658117927,-0.0,-0.9540241525101901,-0.5198612623104382,0.0
2019-04-25,1.0,-0.0,-0.06610375779704852,-0.0,-0.9594807038896496,-0.5100157208783407,0.0
2019-04-26,1.0,-0.0,-0.06091860583274058,-0.0,-0.9573976221928665,-0.5220760085357179,0.0
2019-04-29,1.0,-0.0,-0.04958299430431245,-0.0,-0.9571043531326282,-0.536030309194467,0.0
2019-04-30,1.0,-0.0,-0.047597254004576664,-0.0,-0.9582506992117976,-0.5367404017289601,0.0
2019-05-01,1.0,-0.0,-0.044805740019845816,-0.0,-0.9613261074218253,-0.5382031905961377,0.0
2019-05-02,1.0,-0.0,-0.041953949879150236,-0.0,-0.9712504770385446,-0.5310265869482254,0.0
2019-05-03,1.0,-0.0,-0.044470450555880635,-0.0,-0.9700816648434122,-0.5295240033581805,0.0
2019-05-06,1.0,-0.0,-0.0337729663795075,-0.0,-0.9741302635257045,-0.5333536631851795,0.0
2019-05-07,1.0,-0.0,-0.03399440630561912,-0.0,-0.9746758199847445,-0.5339181286549708,0.0
2019-05-08,1.0,-0.0,-0.046164772727272735,-0.0,-0.9507913961038962,-0.5395951704545455,0.0
2019-05-09,1.0,-0.0,-0.04531852302698316,-0.0,-0.9585362142422398,-0.5321566240616757,0.0
2019-05-10,1.0,-0.0,-0.04566685282022643,-0.0,-0.965933898563233,-0.526831497182312,0.0
2019-05-13,1.0,-0.0,-0.044048496555931176,-0.0,-0.9710494878377348,-0.5266248125460692,0.0
2019-05-14,1.0,-0.0,-0.026954722124072485,-0.013628792085205189,-0.9588864772096309,-0.5243551562263389,0.0
2019-05-15,1.0,-0.0,-0.024620352151758236,-0.02086171232531154,-0.9612279905151102,-0.5158417839665002,0.0
2019-05-16,1.0,-0.0,-0.024902232874984234,-0.021647533745427026,-0.9606408477355872,-0.5158571969219125,0.0
2019-05-17,1.0,-0.0,-0.011962447001817082,-0.0384867756915001,-0.9461185140319,-0.5271552594387241,0.0
2019-05-20,1.0,-0.0,-0.0003026481715006305,-0.04630517023959647,-0.9462295081967212,-0.5292307692307692,0.0
2019-05-21,1.0,-0.0,-0.002342982389842038,-0.05265412037386944,-0.9361600282165621,-0.5282039654347115,0.0
2019-05-22,1.0,-0.0,-0.0,-0.05984089421479281,-0.9336136146216203,-0.524042092543175,0.0
2019-05-23,1.0,-0.0,-0.0054993125859267595,-0.08921384826896638,-0.9108361454818147,-0.4941132358455193,0.0
2019-05-24,1.0,-0.0,-0.0,-0.09532714941153002,-0.9062437662078595,-0.49194594055455815,0.0
2019-05-28,1.0,-0.0,-0.0,-0.09619893250860477,-0.9066942684690976,-0.49127051429141516,0.0
2019-05-29,1.0,-0.0,-0.0,-0.09745045314211732,-0.9098446369883477,-0.4825216611891246,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0954,-0.92165,-0.48294999999999993,0.0
2019-05-31,1.0,-0.0,-0.0,-0.09552022398880057,-0.9211539423028848,-0.4832008399580021,0.0
2019-06-03,1.0,-0.0,-0.0,-0.10776312515551133,-0.9176412042796717,-0.4627519283403832,0.0
2019-06-04,1.0,-0.0,-0.0,-0.10593505039193729,-0.9125544357347268,-0.4700012442453652,0.0
2019-06-05,1.0,-0.0,-0.0,-0.11829949113186107,-0.9064522503828862,-0.44550664492861025,0.0
2019-06-06,1.0,-0.0,-0.0,-0.11839537583677098,-0.9054417903811476,-0.44633549885136964,0.0
2019-06-07,1.0,-0.0,-0.0,-0.12731584407884985,-0.8952126871202015,-0.44770515290746504,0.0
2019-06-10,1.0,-0.0,-0.0,-0.1331586234177215,-0.8927511867088607,-0.44640031645569617,0.0
2019-06-11,1.0,-0.0,-0.0,-0.154419410745234,-0.8810349096310969,-0.4404307997028968,0.0
2019-06-12,1.0,-0.0,-0.0,-0.1576004947433519,-0.8771552257266544,-0.43896103896103894,0.0
2019-06-13,1.0,-0.0,-0.0,-0.16972772277227724,-0.869059405940594,-0.4363861386138614,0.0
2019-06-14,1.0,-0.0,-0.0,-0.1790361684231359,-0.8672999851565979,-0.4275641977141161,0.0
2019-06-17,1.0,-0.0,-0.0,-0.17896898035917477,-0.8694651956661554,-0.4251966556176718,0.0
2019-06-18,1.0,-0.0,-0.006429754927417959,-0.1798105695279076,-0.865222444790662,-0.421519895145535,0.0
2019-06-19,1.0,-0.0,-0.004567111857209865,-0.18623941540968228,-0.8644925568420273,-0.41341002789641296,0.0
2019-06-20,1.0,-0.0,-0.005878139741658228,-0.18516140186223415,-0.8647533898095778,-0.4140136827286423,0.0
2019-06-21,1.0,-0.0,-0.0073176761433868965,-0.18632880098887517,-0.8654388133498145,-0.41310259579728054,0.0
2019-06-24,1.0,-0.0,-0.003193938943771819,-0.18997746911287727,-0.8600856668894996,-0.4226645868924707,0.0
2019-06-25,1.0,-0.0,-0.0,-0.19100205511674548,-0.8624309802659271,-0.42261123628890485,0.0
2019-06-26,1.0,-0.0,-0.0,-0.18594396412911537,-0.8508187380781331,-0.44050833601704364,0.0
2019-06-27,1.0,-0.0,-0.0004956383822363205,-0.19144032513877876,-0.8560418318794608,-0.4302388977002379,0.0
2019-06-28,1.0,-0.0,-0.0,-0.19460529571888147,-0.8523880227666418,-0.42761692650334077,0.0
2019-07-01,1.0,-0.0,-0.0,-0.19859085290482076,-0.859629171817058,-0.41394313967861557,0.0
2019-07-02,1.0,-0.0,-0.0,-0.19607067836401826,-0.8566662547880884,-0.41853453601878166,0.0
2019-07-03,1.0,-0.0,-0.0,-0.19819062685386593,-0.8567826774767648,-0.4168479335574452,0.0
2019-07-05,1.0,-0.0,-0.0,-0.205318781174379,-0.8530544718257692,-0.41088448812287026,0.0
2019-07-08,1.0,-0.0,-0.0,-0.20426204410203225,-0.8525322863421982,-0.4125243845223103,0.0
2019-07-09,1.0,-0.0,-0.0,-0.20416728385918137,-0.851380042462845,-0.41322273243470103,0.0
2019-07-10,1.0,-0.0,-0.0,-0.20005432232894638,-0.8586384849008617,-0.4105286550285192,0.0
2019-07-11,1.0,-0.0,-0.0,-0.2013089651765868,-0.8591010125957027,-0.4093356384292418,0.0
2019-07-12,1.0,-0.0,-0.0,-0.20078242998984822,-0.8651051080793324,-0.4101567336023968,0.0
2019-07-15,1.0,-0.0,-0.0,-0.20304643962848296,-0.8617956656346749,-0.411938080495356,0.0
2019-07-16,1.0,-0.0,-0.0,-0.21037899430270005,-0.859251919742383,-0.4074560317067129,0.0
2019-07-17,1.0,-0.0,-0.0,-0.2082486995293535,-0.8612583601684419,-0.40760465692345804,0.0
2019-07-18,1.0,-0.0,-0.0,-0.21429631461785803,-0.8564185011130349,-0.4026712837002226,0.0
2019-07-19,1.0,-0.0,-0.0,-0.20944644708903265,-0.8601797442101624,-0.3993876845587872,0.0
2019-07-22,1.0,-0.0,-0.0,-0.20677647988541228,-0.8608648408366878,-0.4019213197342751,0.0
2019-07-23,1.0,-0.0,-0.0,-0.2049368683748857,-0.8614069333596895,-0.4045612908008203,0.0
2019-07-24,1.0,-0.0,-0.0,-0.2120673480472029,-0.8580950970226634,-0.3986076136868612,0.0
2019-07-25,1.0,-0.0,-0.0,-0.21371654126063896,-0.8637967188849143,-0.38949056371037377,0.0
2019-07-26,1.0,-0.0,-0.0,-0.21904971618712074,-0.8477197103151302,-0.3799177921315326,0.0
2019-07-29,1.0,-0.0,-0.0,-0.21651501809999024,-0.8438508952157323,-0.3856031699442325,0.0
2019-07-30,1.0,-0.0,-0.0,-0.21819027111676617,-0.8417343642948028,-0.3869775863756485,0.0
2019-07-31,1.0,-0.0,-0.0,-0.21835396584625924,-0.841341684200225,-0.38684738464549595,0.0
2019-08-01,1.0,-0.0,-0.0,-0.22369580111578743,-0.836522462562396,-0.386683958109034,0.0
2019-08-02,1.0,-0.0,-0.0,-0.2281710120823754,-0.8343687325734971,-0.38330969035855794,0.0
2019-08-05,1.0,-0.0,-0.0,-0.22852955544699563,-0.8353932584269663,-0.378676111382511,0.0
2019-08-06,1.0,-0.0,-0.0,-0.23131741607077932,-0.8127742091867652,-0.3798812265179978,0.0
2019-08-07,1.0,-0.0,-0.0,-0.22859910400774913,-0.8123259474512654,-0.3806756265891755,0.0
2019-08-08,1.0,-0.0,-0.0,-0.23132389715700796,-0.8162859015756635,-0.3802228750394523,0.0
2019-08-09,1.0,-0.0,-0.0,-0.22582517228871965,-0.8016684802321364,-0.39059364043041955,0.0
2019-08-12,1.0,-0.0,-0.0,-0.22953156330780564,-0.8049428647355832,-0.3813929891527553,0.0
2019-08-13,1.0,-0.0,-0.0,-0.22689542010520727,-0.8043289416533951,-0.3817865933111336,0.0
2019-08-14,1.0,-0.0,-0.0,-0.2265046882155856,-0.8029262178513752,-0.38093860727456796,0.0
2019-08-15,1.0,-0.0,-0.0,-0.2366505435563431,-0.791149849145156,-0.36672094248359755,0.0
2019-08-16,1.0,-0.0,-0.0,-0.24057519472738165,-0.795230677052127,-0.36083882564409825,0.0
2019-08-19,1.0,-0.0,-0.0,-0.2401767586289263,-0.79648871372268,-0.35194076197300844,0.0
2019-08-20,1.0,-0.0,-0.0,-0.23926672864669005,-0.7981835085460918,-0.3463729767098144,0.0
2019-08-21,1.0,-0.0,-0.0,-0.25554470305167115,-0.7872644543440456,-0.3394477928389356,0.0
2019-08-22,1.0,-0.0,-0.0,-0.25142897970848815,-0.7861293702962752,-0.3440744974754692,0.0
2019-08-23,1.0,-0.0,-0.0,-0.25207505886270126,-0.7744666682521939,-0.3517254500915642,0.0
2019-08-26,1.0,-0.0,-0.0,-0.2515011110585788,-0.7691362110538509,-0.34334074039052526,0.0
2019-08-27,1.0,-0.0,-0.0,-0.2517733850373593,-0.7698382672845927,-0.3429017308237965,0.0
2019-08-28,1.0,-0.0,-0.0,-0.2863848635116268,-0.8115882721101536,-0.3092292138077126,0.0
2019-08-29,1.0,-0.0,-0.0,-0.2872094701891151,-0.8107646407776334,-0.3080698715172513,0.0
2019-08-30,1.0,-0.0,-0.0,-0.29256640550353524,-0.7915631568889738,-0.30455761513472196,0.0
2019-09-03,1.0,-0.0,-0.0,-0.2897488540870894,-0.7974360198624905,-0.30010981665393427,0.0
2019-09-04,1.0,-0.0,-0.0,-0.28829667836760037,-0.8010841273252621,-0.29856484466413546,0.0
2019-09-05,1.0,-0.0,-0.0,-0.285209839429294,-0.8044997971989597,-0.296184954548708,0.0
2019-09-06,1.0,-0.0,-0.0,-0.29073977039965704,-0.811651502881913,-0.2793550231029391,0.0
2019-09-09,1.0,-0.0,-0.0,-0.2872854205518099,-0.8135609429541434,-0.29003490651747715,0.0
2019-09-10,1.0,-0.0,-0.0,-0.32610359175474674,-0.8155818068774211,-0.24962934621454874,0.0
2019-09-11,1.0,-0.0,-0.0,-0.3376288043608196,-0.8153106844860976,-0.23786071198029982,0.0
2019-09-12,1.0,-0.0,-0.0,-0.3464648161032605,-0.8232528010364434,-0.22945706676903146,0.0
