Date,IFN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-07,1.0,-0.18567505816756452,-0.23342486427568282,-0.0,-0.40926908000922296,-0.26773848701448427,0.0
2018-12-10,1.0,-0.18334866990128829,-0.23243265852434333,-0.0,-0.4099464614355028,-0.2656223858122804,0.0
2018-12-11,1.0,-0.16063152102601003,-0.24831220503269774,-0.0,-0.4131976042835072,-0.2942159954286682,0.0
2018-12-12,1.0,-0.16395010306649382,-0.25033470046964323,-0.0,-0.41808870093716133,-0.29273009329111505,0.0
2018-12-13,1.0,-0.16440202854513938,-0.2587036997410823,-0.0,-0.41809855990413625,-0.298632657864892,0.0
2018-12-14,1.0,-0.1658609625668449,-0.2546524064171123,-0.0,-0.42002139037433156,-0.2984812834224599,0.0
2018-12-17,1.0,-0.1600127959053103,-0.25370014928556195,-0.0,-0.4150351887396034,-0.3039027511196417,0.0
2018-12-18,1.0,-0.1547566019726376,-0.24753420299077317,-0.0,-0.4137024074663273,-0.3051224944320713,0.0
2018-12-19,1.0,-0.16462895118002896,-0.2476143818693022,-0.0,-0.4119664309448752,-0.30580642412882336,0.0
2018-12-20,1.0,-0.16421396869890212,-0.24295512943025208,-0.0,-0.4128177358730967,-0.30356119003631266,0.0
2018-12-21,1.0,-0.16205525235859033,-0.2445530312645429,-0.0,-0.41775606041375807,-0.29098447349494433,0.0
2018-12-24,1.0,-0.15560655185481495,-0.23617836540485915,-0.0,-0.416122784117226,-0.29744410290959616,0.0
2018-12-26,1.0,-0.15793765288841496,-0.2447678186874072,-0.0,-0.3996320224131803,-0.28844424930481505,0.0
2018-12-27,1.0,-0.14371931260229134,-0.23326513911620295,-0.0,-0.3761252045826514,-0.29271685761047467,0.0
2018-12-28,1.0,-0.14146969820888197,-0.2357283062075734,-0.0,-0.37607344401733867,-0.2914042692402061,0.0
2018-12-31,1.0,-0.1370855219960604,-0.24421372291529875,-0.0,-0.3782829940906106,-0.29228906762967827,0.0
2019-01-02,1.0,-0.13604396055032705,-0.2439564495294335,-0.0,-0.37758093949273136,-0.29281745299460743,0.0
2019-01-03,1.0,-0.13913595933926304,-0.24283723408615815,-0.0,-0.3797188178874452,-0.2877402959380252,0.0
2019-01-04,1.0,-0.1247321483235036,-0.24775004591743024,-0.0,-0.37560457949837756,-0.2926879043284831,0.0
2019-01-07,1.0,-0.11951170298627925,-0.23761097659402747,-0.0,-0.37471751412429377,-0.28591606133979014,0.0
2019-01-08,1.0,-0.12074871050934881,-0.23235009671179885,-0.0,-0.3772364603481625,-0.2844938749194068,0.0
2019-01-09,1.0,-0.12177828487602126,-0.25028014914121555,-0.0,-0.38354964242782336,-0.28184022330433367,0.0
2019-01-10,1.0,-0.12281488121918423,-0.2476264210912351,-0.0,-0.386292327126034,-0.2806731592029665,0.0
2019-01-11,1.0,-0.12460474509883923,-0.23976417307574613,-0.0,-0.38791081009404516,-0.28774556804504375,0.0
2019-01-14,1.0,-0.12378779235596121,-0.23899845163393366,-0.0,-0.3839540379757151,-0.2905834895281558,0.0
2019-01-15,1.0,-0.12494643403734314,-0.24256708499132743,-0.0,-0.38392000816243244,-0.2891745740230589,0.0
2019-01-16,1.0,-0.11885145607308915,-0.24463659352312586,-0.0,-0.38021045762297084,-0.29561954482421077,0.0
2019-01-17,1.0,-0.1185967344109913,-0.2446337933424384,-0.0,-0.3802515441221436,-0.29496300222190514,0.0
2019-01-18,1.0,-0.12184137593739812,-0.24417182914900554,-0.0,-0.37781219432670365,-0.29399657645908056,0.0
2019-01-22,1.0,-0.02221139399845698,-0.23671173914808952,-0.0,-0.5036748284403297,-0.26771429731595403,0.0
2019-01-23,1.0,-0.01841307553662133,-0.23728084548582662,-0.0,-0.5107529084057021,-0.2817262002293954,0.0
2019-01-24,1.0,-0.01492903595239069,-0.24095055012474945,-0.0,-0.5050922328111579,-0.28408114851323163,0.0
2019-01-25,1.0,-0.0,-0.22034139982074472,-0.0,-0.5668540699095576,-0.24979630082294466,0.0
2019-01-28,1.0,-0.0,-0.21729494530519297,-0.0,-0.5677483632223171,-0.24824122646496688,0.0
2019-01-29,1.0,-0.0,-0.21710767725363886,-0.0,-0.5770579361519957,-0.2444041260651527,0.0
2019-01-30,1.0,-0.0,-0.2171430901602577,-0.0,-0.5769481711046772,-0.24483138278350935,0.0
2019-01-31,1.0,-0.0,-0.21896470876062712,-0.0,-0.5694101816550796,-0.25040265856592386,0.0
2019-02-01,1.0,-0.0,-0.21913889286225147,-0.0,-0.5793980015121483,-0.2449067167991499,0.0
2019-02-04,1.0,-0.0,-0.22458301048081236,-0.0,-0.5759349129317727,-0.23855063007218302,0.0
2019-02-05,1.0,-0.0,-0.22240802675585283,-0.0,-0.5731503385267966,-0.2437596867607472,0.0
2019-02-06,1.0,-0.0,-0.22459424190522795,-0.0,-0.5740763396134084,-0.24029442949188484,0.0
2019-02-07,1.0,-0.0,-0.22618052866488678,-0.0,-0.5726659465628631,-0.2391831577231133,0.0
2019-02-08,1.0,-0.0,-0.23436224073166748,-0.0,-0.5876000326637268,-0.21954107463661604,0.0
2019-02-11,1.0,-0.0,-0.22588790802709918,-0.0,-0.5807226442208993,-0.2463765140628208,0.0
2019-02-12,1.0,-0.0,-0.22344119157678477,-0.0,-0.5820647149460709,-0.24893682588597843,0.0
2019-02-13,1.0,-0.0,-0.23175797959855216,-0.0,-0.5783152352747615,-0.24652435011516946,0.0
2019-02-14,1.0,-0.0,-0.2339177663507011,-0.0,-0.5913718687400615,-0.23984470189785845,0.0
2019-02-15,1.0,-0.0,-0.24312988140005784,-0.0,-0.5870903756353568,-0.23598082565395265,0.0
2019-02-19,1.0,-0.0,-0.22832626899617492,-0.0,-0.6042179261862917,-0.23506668045073917,0.0
2019-02-20,1.0,-0.0,-0.23866200244250793,-0.0,-0.6035271470265571,-0.2277328144728944,0.0
2019-02-21,1.0,-0.0,-0.2539459258186632,-0.0,-0.5988291512380794,-0.21588299786930348,0.0
2019-02-22,1.0,-0.0,-0.25921642330490097,-0.0,-0.5916892129122865,-0.2143993060575394,0.0
2019-02-25,1.0,-0.0,-0.25864178330741316,-0.0,-0.5987558320373251,-0.216215655780197,0.0
2019-02-26,1.0,-0.0,-0.2510549395995367,-0.0,-0.6018740691709417,-0.2155800099288433,0.0
2019-02-27,1.0,-0.0,-0.2550191254005996,-0.0,-0.594210689548227,-0.2183810606843792,0.0
2019-02-28,1.0,-0.0,-0.2566812841303988,-0.0,-0.5952341552209168,-0.21659357934800597,0.0
2019-03-01,1.0,-0.0,-0.2562347491624964,-0.0,-0.5976467182265602,-0.21402870259315934,0.0
2019-03-04,1.0,-0.0,-0.25666639148022785,-0.0,-0.5830099892677288,-0.22420127136134732,0.0
2019-03-05,1.0,-0.0,-0.25510077902806977,-0.0,-0.5837352128931207,-0.2220642182927332,0.0
2019-03-06,1.0,-0.0,-0.251849249969007,-0.0,-0.5970081408322657,-0.21734369188809455,0.0
2019-03-07,1.0,-0.0,-0.2306438972074413,-0.0,-0.6181371942416367,-0.21366992533927318,0.0
2019-03-08,1.0,-0.0,-0.2257417554016334,-0.0,-0.6361211619973121,-0.20576863434301662,0.0
2019-03-11,1.0,-0.0,-0.22561102552358744,-0.0,-0.6324894866136487,-0.2237581712953325,0.0
2019-03-12,1.0,-0.0,-0.22601856354525657,-0.0,-0.6462143476330423,-0.24204494999682855,0.0
2019-03-13,1.0,-0.0,-0.22681685582266892,-0.0,-0.6554947511871048,-0.24702425313544707,0.0
2019-03-14,1.0,-0.0,-0.23121498114574235,-0.0,-0.6520164468778628,-0.24719316559790366,0.0
2019-03-15,1.0,-0.0,-0.22900665642601126,-0.0,-0.6536311657279399,-0.250810718552654,0.0
2019-03-18,1.0,-0.0,-0.23691857336576336,-0.0,-0.6541036182440431,-0.26139176478185067,0.0
2019-03-19,1.0,-0.0,-0.23804080576284345,-0.0,-0.6527412327998964,-0.26594918690419705,0.0
2019-03-20,1.0,-0.0,-0.24107007800851396,-0.0,-0.6510361518680986,-0.2687944335198911,0.0
2019-03-21,1.0,-0.0,-0.2365774708675011,-0.0,-0.6873327578765646,-0.23407423392317653,0.0
2019-03-22,1.0,-0.0,-0.23364871316349117,-0.0,-0.7101905299249165,-0.22620545983247253,0.0
2019-03-25,1.0,-0.0,-0.21881611329389922,-0.0,-0.7140235741116532,-0.22596174603859936,0.0
2019-03-26,1.0,-0.0,-0.22867737948084055,-0.0,-0.7122286556936223,-0.22767982998286818,0.0
2019-03-27,1.0,-0.0,-0.21877099815758103,-0.0,-0.7212311693941693,-0.2275495827462881,0.0
2019-03-28,1.0,-0.0,-0.21541030534351147,-0.0,-0.7157356002775851,-0.23748698820263706,0.0
2019-03-29,1.0,-0.0,-0.21995007055248017,-0.0,-0.715901443612287,-0.23501573863019645,0.0
2019-04-01,1.0,-0.0,-0.22386309342831084,-0.0,-0.7149589540893889,-0.23294097207140685,0.0
2019-04-02,1.0,-0.0,-0.2275296777840588,-0.0,-0.7207896682175935,-0.2258555463756142,0.0
2019-04-03,1.0,-0.0,-0.2284251796994119,-0.0,-0.7150076236114136,-0.23474188629928122,0.0
2019-04-04,1.0,-0.0,-0.2274966217688854,-0.0,-0.7155311451113726,-0.23647617802188223,0.0
2019-04-05,1.0,-0.0,-0.22204762216547722,-0.0,-0.7208363342718087,-0.2396385778825378,0.0
2019-04-08,1.0,-0.0,-0.2214901276317225,-0.0,-0.7218064797643723,-0.23844223846405585,0.0
2019-04-09,1.0,-0.0,-0.2185945614304183,-0.0,-0.7407366829546201,-0.23185134868637292,0.0
2019-04-10,1.0,-0.0,-0.20853132458887158,-0.0,-0.7502572973919898,-0.23097641623053847,0.0
2019-04-11,1.0,-0.0,-0.20675160908971493,-0.0,-0.7509961031568808,-0.23148999518367702,0.0
2019-04-12,1.0,-0.0,-0.20727997023223238,-0.0,-0.749600542823998,-0.23192593078994025,0.0
2019-04-15,1.0,-0.0,-0.20773105562855892,-0.0,-0.7489049496276828,-0.23344283837056506,0.0
2019-04-16,1.0,-0.0,-0.20866098613453662,-0.0,-0.7502026153812456,-0.23157295248943113,0.0
2019-04-17,1.0,-0.0,-0.20757031455357924,-0.0,-0.753680014019101,-0.22923420660650137,0.0
2019-04-18,1.0,-0.0,-0.1993859649122807,-0.0,-0.750811403508772,-0.24280701754385964,0.0
2019-04-22,1.0,-0.0,-0.20005716547205488,-0.0,-0.7523195989622268,-0.2462952376764434,0.0
2019-04-23,1.0,-0.0,-0.20364701477745722,-0.0,-0.7479023058118793,-0.25075428898627966,0.0
2019-04-24,1.0,-0.0,-0.19705267788408667,-0.0,-0.744968657208842,-0.25749477620147365,0.0
2019-04-25,1.0,-0.0,-0.194311126766765,-0.0,-0.7516621901281317,-0.2556030117564176,0.0
2019-04-26,1.0,-0.0,-0.19450462000972632,-0.0,-0.742296299571157,-0.2737300499579999,0.0
2019-04-29,1.0,-0.0,-0.19524640498332266,-0.0,-0.7421528130591328,-0.271542488568841,0.0
2019-04-30,1.0,-0.0,-0.18853818760921012,-0.0,-0.7499059963283272,-0.2734069142465329,0.0
2019-05-01,1.0,-0.0,-0.19314187172514424,-0.0,-0.743560832172625,-0.27417036987906523,0.0
2019-05-02,1.0,-0.0,-0.18982953541777073,-0.0,-0.744700582935877,-0.27356032503091327,0.0
2019-05-03,1.0,-0.0,-0.19748380557881287,-0.0,-0.7356233199665095,-0.2701934517252016,0.0
2019-05-06,1.0,-0.0,-0.1901639344262295,-0.0,-0.738915172186159,-0.27138299042798986,0.0
2019-05-07,1.0,-0.0,-0.1889744718309859,-0.0,-0.7387984154929578,-0.272931338028169,0.0
2019-05-08,1.0,-0.0,-0.19656052076002814,-0.0,-0.72009148486981,-0.2825255102040816,0.0
2019-05-09,1.0,-0.0,-0.19652315333728929,-0.0,-0.724753302125228,-0.2764994175952177,0.0
2019-05-10,1.0,-0.0,-0.19436384419238548,-0.0,-0.726699199859316,-0.2771256484656643,0.0
2019-05-13,1.0,-0.0,-0.19178682561248192,-0.0,-0.7209098479204101,-0.2786299688828505,0.0
2019-05-14,1.0,-0.0,-0.18124918218694117,-0.012561608583765866,-0.7073101583286082,-0.2797138744711476,0.0
2019-05-15,1.0,-0.0,-0.18399318300996328,-0.011099458136689392,-0.7106056633455691,-0.27923439958049295,0.0
2019-05-16,1.0,-0.0,-0.1859702797202797,-0.015996503496503497,-0.7034965034965035,-0.2798513986013986,0.0
2019-05-17,1.0,-0.0,-0.18183209779352272,-0.019987316582475018,-0.6957291871678803,-0.28922565549213847,0.0
2019-05-20,1.0,-0.0,-0.16712232890794165,-0.03256709170840533,-0.6942324096148379,-0.2932569278887164,0.0
2019-05-21,1.0,-0.0,-0.16688087218578265,-0.04746498847722035,-0.6940702003190923,-0.30748094309519586,0.0
2019-05-22,1.0,-0.0,-0.16264407229608654,-0.05218680176094507,-0.6934274273831383,-0.3039842488330421,0.0
2019-05-23,1.0,-0.0,-0.155944859276278,-0.0520037113948659,-0.7002606813060575,-0.30093226704369724,0.0
2019-05-24,1.0,-0.0,-0.14946101448316912,-0.05385446288825695,-0.7003725503163372,-0.30075171395189915,0.0
2019-05-28,1.0,-0.0,-0.15814467145223632,-0.049872998343456654,-0.7006515737161789,-0.30007730535615684,0.0
2019-05-29,1.0,-0.0,-0.1620823415322225,-0.05086837697258221,-0.7042449087542978,-0.2868068412236622,0.0
2019-05-30,1.0,-0.0,-0.16102385620195167,-0.05097253122453026,-0.7033724695464458,-0.28741987355992693,0.0
2019-05-31,1.0,-0.0,-0.15966775359125762,-0.053582444699039396,-0.7044593284568609,-0.28551599541729095,0.0
2019-06-03,1.0,-0.0,-0.16433758199328696,-0.0700699822302174,-0.703661452734572,-0.25573130333677024,0.0
2019-06-04,1.0,-0.0,-0.16833640917479567,-0.0636259776781791,-0.691976447842517,-0.27309078126373143,0.0
2019-06-05,1.0,-0.0,-0.16794657036569713,-0.0764243914112298,-0.7010464028542215,-0.23005634476907344,0.0
2019-06-06,1.0,-0.0,-0.1712446445270873,-0.06768012874883103,-0.6967878036580327,-0.23909875818272763,0.0
2019-06-07,1.0,-0.0,-0.18492167101827675,-0.065970409051349,-0.687532637075718,-0.23738033072236728,0.0
2019-06-10,1.0,-0.0,-0.1877512003302266,-0.06621912272697647,-0.6771166004040932,-0.24145647309305004,0.0
2019-06-11,1.0,-0.0,-0.1867612807731656,-0.07740362639037027,-0.6764763501012168,-0.2360418798023552,0.0
2019-06-12,1.0,-0.0,-0.18590678537997693,-0.07656137753880314,-0.6768835579162766,-0.23754272155343187,0.0
2019-06-13,1.0,-0.0,-0.19428646139765968,-0.08358937482295004,-0.666993528142773,-0.2342071430127912,0.0
2019-06-14,1.0,-0.0,-0.18842251926677406,-0.09528889275917621,-0.6706579004658858,-0.22268907563025211,0.0
2019-06-17,1.0,-0.0,-0.18974681621938255,-0.09448289328097541,-0.6556310068774001,-0.22966610982144792,0.0
2019-06-18,1.0,-0.0,-0.1834455789702368,-0.09795785357375625,-0.6548555290028242,-0.236237236584836,0.0
2019-06-19,1.0,-0.0,-0.17716603757212895,-0.10523233112065598,-0.6525879647707059,-0.23428348301444749,0.0
2019-06-20,1.0,-0.0,-0.18398160400893768,-0.09850966440332343,-0.6522767208278196,-0.23457057943033172,0.0
2019-06-21,1.0,-0.0,-0.1849129426050001,-0.09876623517422321,-0.6491684555172489,-0.23545610269086495,0.0
2019-06-24,1.0,-0.0,-0.18268646348875575,-0.10048189632716853,-0.6470217938699314,-0.24053572979074414,0.0
2019-06-25,1.0,-0.0,-0.18588214889650087,-0.10126609721198457,-0.6428912110306552,-0.23791354116983915,0.0
2019-06-26,1.0,-0.0,-0.18748917373982332,-0.09871384029100988,-0.6308894855361165,-0.24815953576996364,0.0
2019-06-27,1.0,-0.0,-0.18164647648821153,-0.09304849984803093,-0.629238851982111,-0.2670531023403239,0.0
2019-06-28,1.0,-0.0,-0.17592672975084642,-0.09460456636860838,-0.6326721069537286,-0.267123882281448,0.0
2019-07-01,1.0,-0.0,-0.16922209451107112,-0.09821951378196091,-0.6408015441001063,-0.26043677213680033,0.0
2019-07-02,1.0,-0.0,-0.1674692000694083,-0.09782231476661461,-0.6431979871594656,-0.2605196946035051,0.0
2019-07-03,1.0,-0.0,-0.16516966067864272,-0.10001735659116551,-0.6440380109346524,-0.26034886748242647,0.0
2019-07-05,1.0,-0.0,-0.16914840583479637,-0.09577995968528513,-0.6407221969352146,-0.2618289008821553,0.0
2019-07-08,1.0,-0.0,-0.1697221861049712,-0.09428769557491441,-0.639557058033199,-0.2634681229142288,0.0
2019-07-09,1.0,-0.0,-0.172661558165281,-0.09240888271430742,-0.6438665422102589,-0.2618143139340526,0.0
2019-07-10,1.0,-0.0,-0.17432168439331452,-0.09212068591274147,-0.6416105925765141,-0.2625569785109616,0.0
2019-07-11,1.0,-0.0,-0.1803487693670722,-0.0843615618989995,-0.6326901052358622,-0.2635218359012036,0.0
2019-07-12,1.0,-0.0,-0.184594781406601,-0.08339813374805599,-0.6278944185242786,-0.2641264904095386,0.0
2019-07-15,1.0,-0.0,-0.20870502046972636,-0.10034475328592976,-0.6063348416289592,-0.23934496875673344,0.0
2019-07-16,1.0,-0.0,-0.20799120708605418,-0.1103208982565031,-0.603629232128618,-0.23320618090127368,0.0
2019-07-17,1.0,-0.0,-0.2146198452219276,-0.10715902476880294,-0.6029446636055962,-0.2309383690098946,0.0
2019-07-18,1.0,-0.0,-0.21518251319048132,-0.10819425002691935,-0.6040271347044256,-0.22614407235921183,0.0
2019-07-19,1.0,-0.0,-0.21821974666121852,-0.1152712961569066,-0.5939482569517623,-0.22314458375448934,0.0
2019-07-22,1.0,-0.0,-0.2232856927288797,-0.11976977300653172,-0.6008320938153442,-0.21179589989006015,0.0
2019-07-23,1.0,-0.0,-0.22705126546802915,-0.11902298107187514,-0.5991894105980253,-0.21055922045444747,0.0
2019-07-24,1.0,-0.0,-0.22777203411734295,-0.1280908072714741,-0.5946842422675971,-0.20332557939174634,0.0
2019-07-25,1.0,-0.0,-0.21984854352222366,-0.1301794242932748,-0.6053095822038639,-0.19603287294006283,0.0
2019-07-26,1.0,-0.0,-0.21732120977623007,-0.13170396165172718,-0.6059199071387116,-0.19460028804195953,0.0
2019-07-29,1.0,-0.0,-0.21820133075767334,-0.133848465335909,-0.5996136509980683,-0.19471989697359948,0.0
2019-07-30,1.0,-0.0,-0.2191704396712658,-0.13462652618930113,-0.5974078921957814,-0.19457974808488723,0.0
2019-07-31,1.0,-0.0,-0.2099696911072419,-0.1357451473528084,-0.6023301304787085,-0.2015218933384923,0.0
2019-08-01,1.0,-0.0,-0.21157838416265384,-0.12672017121455323,-0.6051578384162654,-0.1967255216693419,0.0
2019-08-02,1.0,-0.0,-0.20747224594363792,-0.1351195559350982,-0.6049743808710504,-0.18738257899231428,0.0
2019-08-05,1.0,-0.0,-0.20659411011523685,-0.131284677763551,-0.6061032863849765,-0.1900128040973111,0.0
2019-08-06,1.0,-0.0,-0.20823987473020442,-0.13280291167632993,-0.5854670108764654,-0.18953404714545685,0.0
2019-08-07,1.0,-0.0,-0.20299543069893386,-0.13320781858182434,-0.5900110001692334,-0.18918175664240988,0.0
2019-08-08,1.0,-0.0,-0.20335425324399964,-0.1300992282249173,-0.5939063692646934,-0.19290136544822323,0.0
2019-08-09,1.0,-0.0,-0.20541803888239668,-0.1320514182513545,-0.599383830872198,-0.18786784234569212,0.0
2019-08-12,1.0,-0.0,-0.20531052341130024,-0.1276053826887974,-0.6014135925627202,-0.18818185677293375,0.0
2019-08-13,1.0,-0.0,-0.2066717466768267,-0.12545508424350182,-0.6022352044704089,-0.18230886461772922,0.0
2019-08-14,1.0,-0.0,-0.2152171160906444,-0.1260497109338735,-0.59005359328185,-0.17863020635523486,0.0
2019-08-15,1.0,-0.0,-0.22457078407619369,-0.13645097957308158,-0.573332219390952,-0.1543297547934333,0.0
2019-08-16,1.0,-0.0,-0.22673011102763171,-0.13636363636363635,-0.5706653309959095,-0.15320560981718007,0.0
2019-08-19,1.0,-0.0,-0.21807592303692147,-0.13485179407176287,-0.5732501300052002,-0.1538845553822153,0.0
2019-08-20,1.0,-0.0,-0.2181923450714419,-0.15365687227311264,-0.5539174127912988,-0.1420152602303509,0.0
2019-08-21,1.0,-0.0,-0.22106218792555607,-0.13886023191515703,-0.5614245037758429,-0.14195518507819915,0.0
2019-08-22,1.0,-0.0,-0.22200222744709813,-0.13702924555541807,-0.5611722971579425,-0.14226787113806047,0.0
2019-08-23,1.0,-0.0,-0.2255179393964431,-0.13785553467043973,-0.565013529423915,-0.13719455518145954,0.0
2019-08-26,1.0,-0.0,-0.21513626319666093,-0.14377199443489647,-0.5639168508061216,-0.12316883542024716,0.0
2019-08-27,1.0,-0.0,-0.21338041104557423,-0.14609057697410047,-0.5597077372084005,-0.12176255689123823,0.0
2019-08-28,1.0,-0.0,-0.20333897993754718,-0.15451966446925322,-0.5674429046676327,-0.1156397330448803,0.0
2019-08-29,1.0,-0.0,-0.19986535558366314,-0.16216491900934352,-0.5747888530743809,-0.10322738585825615,0.0
2019-08-30,1.0,-0.0,-0.19518847187169258,-0.16545225107872671,-0.5769152487177399,-0.0977774159407311,0.0
