Date,GL,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-29,1.0,-0.0,-0.12697040693310283,-0.0,-0.3273889407001342,-0.8202579441803334,0.0
2019-01-30,1.0,-0.0,-0.1286747974879403,-0.0,-0.3292755074178575,-0.8174660962956222,0.0
2019-01-31,1.0,-0.0,-0.12354433821197155,-0.0,-0.31652997417191536,-0.8255471475825819,0.0
2019-02-01,1.0,-0.0,-0.12325254175744371,-0.0,-0.32636619462599853,-0.8198075526506899,0.0
2019-02-04,1.0,-0.0,-0.1208766277961795,-0.0,-0.3268750850764554,-0.8209537637823858,0.0
2019-02-05,1.0,-0.0,-0.11211240749988652,-0.0,-0.3221273891133609,-0.8357016388977164,0.0
2019-02-06,1.0,-0.0,-0.10963787035985924,-0.0,-0.32223861959359745,-0.8385060733340901,0.0
2019-02-07,1.0,-0.0,-0.11241580192972875,-0.0,-0.3378163116693974,-0.8253914072455852,0.0
2019-02-08,1.0,-0.0,-0.11207544590992961,-0.0,-0.3437663728103146,-0.8221143989612519,0.0
2019-02-11,1.0,-0.0,-0.10974330916883236,-0.0,-0.342543199744677,-0.8274061915834587,0.0
2019-02-12,1.0,-0.0,-0.11662746351823516,-0.0,-0.34570325880929,-0.8213478270798602,0.0
2019-02-13,1.0,-0.0,-0.11418535161150521,-0.0,-0.3470951848726078,-0.8196893319039256,0.0
2019-02-14,1.0,-0.0,-0.12934327815171912,-0.0,-0.34084500636710935,-0.8037793341822813,0.0
2019-02-15,1.0,-0.0,-0.13944912360573639,-0.0,-0.33651263373548823,-0.8003869792852264,0.0
2019-02-19,1.0,-0.0,-0.1412756264236902,-0.0,-0.3356036446469248,-0.8010250569476083,0.0
2019-02-20,1.0,-0.0,-0.1393759963561831,-0.0,-0.3369391938055113,-0.8010703712138465,0.0
2019-02-21,1.0,-0.0,-0.1365323737730306,-0.0,-0.3372429342503815,-0.80366211938327,0.0
2019-02-22,1.0,-0.0,-0.14003733721883252,-0.0,-0.3308669520080138,-0.8057553956834532,0.0
2019-02-25,1.0,-0.0,-0.13597140320120216,-0.0,-0.3313449147332711,-0.8094988729764806,0.0
2019-02-26,1.0,-0.0,-0.1388237437100116,-0.0,-0.3314738495867392,-0.8066212800837906,0.0
2019-02-27,1.0,-0.0,-0.13735488276804006,-0.0,-0.3313908490780787,-0.8076030047803323,0.0
2019-02-28,1.0,-0.0,-0.14086525338913658,-0.0,-0.33425075061413884,-0.7994722955145119,0.0
2019-03-01,1.0,-0.0,-0.14353283609241405,-0.0,-0.3335910496634528,-0.7968437329452429,0.0
2019-03-04,1.0,-0.0,-0.1434223091264608,-0.0,-0.3294984311763903,-0.8007139284252649,0.0
2019-03-05,1.0,-0.0,-0.13745900145772597,-0.0,-0.3402879008746356,-0.799949890670554,0.0
2019-03-06,1.0,-0.0,-0.13705803337659084,-0.0,-0.3427816861325501,-0.7968717983744279,0.0
2019-03-07,1.0,-0.0,-0.1276726412519334,-0.0,-0.35044581930670554,-0.7964698389591485,0.0
2019-03-08,1.0,-0.0,-0.11883464208489813,-0.0,-0.3464663707750085,-0.8107886650734039,0.0
2019-03-11,1.0,-0.0,-0.12081375019866948,-0.0,-0.3468655631996004,-0.802829053425062,0.0
2019-03-12,1.0,-0.0,-0.1197531701362989,-0.0,-0.3422843064126037,-0.7983092606405822,0.0
2019-03-13,1.0,-0.0,-0.12570003400974947,-0.0,-0.3476703321618864,-0.7939689377621585,0.0
2019-03-14,1.0,-0.0,-0.12475642361897855,-0.0,-0.3497983414147822,-0.7912720351656318,0.0
2019-03-15,1.0,-0.0,-0.11931521467656608,-0.0,-0.3533365120450469,-0.7978339350180506,0.0
2019-03-18,1.0,-0.0,-0.1241002277904328,-0.0,-0.3570387243735763,-0.796765375854214,0.0
2019-03-19,1.0,-0.0,-0.1262029646522235,-0.0,-0.35621436716077537,-0.798084378563284,0.0
2019-03-20,1.0,-0.0,-0.131509851823101,-0.0,-0.35521358935135505,-0.7964337085321582,0.0
2019-03-21,1.0,-0.0,-0.13289112534309241,-0.0,-0.34926806953339434,-0.8051006404391584,0.0
2019-03-22,1.0,-0.0,-0.13323877284893962,-0.0,-0.35961199698016516,-0.7949028848573585,0.0
2019-03-25,1.0,-0.0,-0.12351034199351628,-0.0,-0.3644810739235651,-0.7950321903109446,0.0
2019-03-26,1.0,-0.0,-0.13439776423695424,-0.0,-0.3645484949832776,-0.7917945663627618,0.0
2019-03-27,1.0,-0.0,-0.1372360404928771,-0.0,-0.36159589574458334,-0.7915120699922129,0.0
2019-03-28,1.0,-0.0,-0.13764115720273953,-0.0,-0.3594841606157088,-0.7934580937764848,0.0
2019-03-29,1.0,-0.0,-0.13441759248654223,-0.0,-0.3590883060359638,-0.7971824533272248,0.0
2019-04-01,1.0,-0.0,-0.13883608547282597,-0.0,-0.3600760369191306,-0.7913565261205139,0.0
2019-04-02,1.0,-0.0,-0.13859883159298955,-0.0,-0.3635861815170891,-0.7978287869727219,0.0
2019-04-03,1.0,-0.0,-0.13833310335311164,-0.0,-0.3644036612851295,-0.7970654523710962,0.0
2019-04-04,1.0,-0.0,-0.13568300121534546,-0.0,-0.3405260382031232,-0.8168955949459974,0.0
2019-04-05,1.0,-0.0,-0.13047769896471775,-0.0,-0.34634896586552805,-0.8186993549571885,0.0
2019-04-08,1.0,-0.0,-0.1305126380311761,-0.0,-0.34511811565922085,-0.820106063040933,0.0
2019-04-09,1.0,-0.0,-0.12829408385985067,-0.0,-0.35037334865020103,-0.8188397472716828,0.0
2019-04-10,1.0,-0.0,-0.1290574712643678,-0.0,-0.3483448275862069,-0.8214252873563219,0.0
2019-04-11,1.0,-0.0,-0.13012469516403627,-0.0,-0.35199926379238944,-0.8185248240003681,0.0
2019-04-12,1.0,-0.0,-0.13105557216103741,-0.0,-0.34844687650886347,-0.8196951233531833,0.0
2019-04-15,1.0,-0.0,-0.1291475477875902,-0.0,-0.35742119947427886,-0.8192257142198344,0.0
2019-04-16,1.0,-0.0,-0.13147998615757295,-0.0,-0.35665013265659246,-0.8189410543315262,0.0
2019-04-17,1.0,-0.0,-0.1467546198400294,-0.0,-0.3336168061046244,-0.8180564493886182,0.0
2019-04-18,1.0,-0.0,-0.15468304351826298,-0.0,-0.33797957493789677,-0.8074569877633637,0.0
2019-04-22,1.0,-0.0,-0.1410771051349282,-0.0,-0.3577511195674873,-0.8215188992273244,0.0
2019-04-23,1.0,-0.0,-0.14584982077184486,-0.0,-0.3516363297798054,-0.8301522275499279,0.0
2019-04-24,1.0,-0.0,-0.13747558366663568,-0.0,-0.34922332806250583,-0.8386661705887825,0.0
2019-04-25,1.0,-0.0,-0.13251862197392925,-0.0,-0.3545856610800745,-0.8406424581005587,0.0
2019-04-26,1.0,-0.0,-0.12462707439865747,-0.0,-0.3737646839455529,-0.8323932500466158,0.0
2019-04-29,1.0,-0.0,-0.1256090453432801,-0.0,-0.3741927963632125,-0.8314955122974705,0.0
2019-04-30,1.0,-0.0,-0.1199906803355079,-0.0,-0.3698508853681267,-0.8400745573159366,0.0
2019-05-01,1.0,-0.0,-0.1190376276402294,-0.0,-0.37865435725276264,-0.8336597193080618,0.0
2019-05-02,1.0,-0.0,-0.11924574039111482,-0.0,-0.3714192480712304,-0.8401743467822762,0.0
2019-05-03,1.0,-0.0,-0.1198089023537637,-0.0,-0.3711256117455139,-0.8395012817525053,0.0
2019-05-06,1.0,-0.0,-0.10485879915256209,-0.0,-0.37464205061346123,-0.8486019602821688,0.0
2019-05-07,1.0,-0.0,-0.1077370564281559,-0.0,-0.3714019778941245,-0.8477952297847585,0.0
2019-05-08,1.0,-0.0,-0.12020918070889018,-0.0,-0.3781522370714701,-0.8258919233004067,0.0
2019-05-09,1.0,-0.0,-0.11911956117515804,-0.0,-0.3859938638899219,-0.819147452584604,0.0
2019-05-10,1.0,-0.0,-0.12067202676953107,-0.0,-0.3872054654459265,-0.8158665241437004,0.0
2019-05-13,1.0,-0.0,-0.11960264284384887,-0.0,-0.391215335938954,-0.8156290712823376,0.0
2019-05-14,1.0,-0.0,-0.13493721448084295,-0.0,-0.3737287941048185,-0.7869424485204656,0.0
2019-05-15,1.0,-0.0,-0.13106840539922215,-0.0,-0.37023564401738734,-0.7865248226950354,0.0
2019-05-16,1.0,-0.0,-0.13366449958794982,-0.0,-0.36690779232671,-0.7885724750480725,0.0
2019-05-17,1.0,-0.0,-0.13269349703369449,-0.0,-0.3679135075703782,-0.7899764069908606,0.0
2019-05-20,1.0,-0.0,-0.12617848970251716,-0.0,-0.3693592677345538,-0.7927917620137299,0.0
2019-05-21,1.0,-0.0,-0.12908616427067118,-0.0,-0.36530537496566245,-0.7947761194029851,0.0
2019-05-22,1.0,-0.0,-0.12533461459262818,-0.0,-0.3692772324799231,-0.7933511794449402,0.0
2019-05-23,1.0,-0.0,-0.12529442703926455,-0.0,-0.3766836653022022,-0.7848338631114363,0.0
2019-05-24,1.0,-0.0,-0.12600965608768278,-0.0,-0.37439077408873533,-0.7877720064984097,0.0
2019-05-28,1.0,-0.0,-0.127516010978957,-0.0,-0.37083714547118024,-0.7889295516925893,0.0
2019-05-29,1.0,-0.0,-0.13547607098863998,-0.0,-0.36732971394680414,-0.7783201788402756,0.0
2019-05-30,1.0,-0.0,-0.132282494639354,-0.0,-0.365276700579406,-0.783543957297322,0.0
2019-05-31,1.0,-0.0,-0.13506546831516036,-0.0,-0.3632008759523701,-0.7828596195081893,0.0
2019-06-03,1.0,-0.0,-0.1373530147610708,-0.0,-0.36675233698000775,-0.770327745809357,0.0
2019-06-04,1.0,-0.0,-0.1395729958574225,-0.0,-0.35261983884918285,-0.7839486502480995,0.0
2019-06-05,1.0,-0.0,-0.13561928888084682,-0.0,-0.3652854428661902,-0.7609246358454718,0.0
2019-06-06,1.0,-0.0,-0.14103549626950032,-0.0,-0.35898711281935336,-0.7608862762830657,0.0
2019-06-07,1.0,-0.0,-0.142682595710019,-0.0,-0.36118653271789297,-0.7587790750294143,0.0
2019-06-10,1.0,-0.0,-0.14318654489556018,-0.0,-0.3548015191246949,-0.7626141604123339,0.0
2019-06-11,1.0,-0.0,-0.1442290269976445,-0.0,-0.3582623663707193,-0.7624116687805761,0.0
2019-06-12,1.0,-0.0,-0.1513175767454496,-0.0,-0.35637960699085397,-0.7561803857647378,0.0
2019-06-13,1.0,-0.0,-0.14855129739617445,-0.0,-0.3576929156974775,-0.7520607032361509,0.0
2019-06-14,1.0,-0.0,-0.14480547338948227,-0.0,-0.36873123038363403,-0.7444848375369748,0.0
2019-06-17,1.0,-0.0,-0.13828080876539026,-0.0,-0.3768891901050492,-0.74395120298204,0.0
2019-06-18,1.0,-0.0,-0.12842605156037992,-0.0,-0.38156942559927637,-0.7514246947082769,0.0
2019-06-19,1.0,-0.0,-0.12078581912611494,-0.0,-0.38839336118324486,-0.7489443378119002,0.0
2019-06-20,1.0,-0.0,-0.1231099559272234,-0.0,-0.387433608317324,-0.7495988247259577,0.0
2019-06-21,1.0,-0.0,-0.12410112613631223,-0.0,-0.3886074804396002,-0.7486319026728778,0.0
2019-06-24,1.0,-0.0,-0.13844243792325056,-0.0,-0.3865462753950339,-0.7323250564334085,0.0
2019-06-25,1.0,-0.0,-0.12756876383180524,-0.0,-0.39551059121087573,-0.7351745630278669,0.0
2019-06-26,1.0,-0.0,-0.12741025062090766,-0.0,-0.3884172499435538,-0.7420410927974712,0.0
2019-06-27,1.0,-0.0,-0.12861859960195404,-0.0,-0.40555455038899946,-0.7274289849828116,0.0
2019-06-28,1.0,-0.0,-0.1285478435895696,-0.0,-0.40563584141845893,-0.7273899179048783,0.0
2019-07-01,1.0,-0.0,-0.1324933956512904,-0.0,-0.4023346654925602,-0.7230915125651968,0.0
2019-07-02,1.0,-0.0,-0.12865973778955234,-0.0,-0.4122681883024251,-0.7234110001585037,0.0
2019-07-03,1.0,-0.0,-0.13204301075268818,-0.0,-0.40769666100735713,-0.7239841539332201,0.0
2019-07-05,1.0,-0.0,-0.14845444685466375,-0.0,-0.39549439624005783,-0.7156091829356471,0.0
2019-07-08,1.0,-0.0,-0.148514627809782,-0.0,-0.3957076697164803,-0.7148763131141986,0.0
2019-07-09,1.0,-0.0,-0.14965679190751446,-0.0,-0.39516347543352603,-0.7131277095375722,0.0
2019-07-10,1.0,-0.0,-0.15148640101201769,-0.0,-0.39644890214150175,-0.7110328002168609,0.0
2019-07-11,1.0,-0.0,-0.14913469793502326,-0.0,-0.4035515792327504,-0.7065654511770819,0.0
2019-07-12,1.0,-0.0,-0.1293925421907874,-0.0,-0.4252652312099915,-0.6835802855991764,0.0
2019-07-15,1.0,-0.0,-0.15743967828418232,-0.0,-0.42006255585344054,-0.6566353887399464,0.0
2019-07-16,1.0,-0.0,-0.15964339976762892,-0.0,-0.42660201984091517,-0.6480918759495933,0.0
2019-07-17,1.0,-0.0,-0.16447662465361582,-0.0,-0.4252704031465093,-0.644967372843479,0.0
2019-07-18,1.0,-0.0,-0.16549154357624168,-0.0,-0.42163862733723056,-0.6440938908474273,0.0
2019-07-19,1.0,-0.0,-0.16905552707251287,-0.0,-0.4156617106172399,-0.6443904505026637,0.0
2019-07-22,1.0,-0.0,-0.16935843669135361,-0.0,-0.4196038190416703,-0.641786383510306,0.0
2019-07-23,1.0,-0.0,-0.16946619375850452,-0.0,-0.4193936960449709,-0.6418389881549889,0.0
2019-07-24,1.0,-0.0,-0.17076813338683072,-0.0,-0.42073469751682935,-0.6375551691855021,0.0
2019-07-25,1.0,-0.0,-0.154722618622904,-0.0,-0.44797984302533,-0.6270290759900108,0.0
2019-07-26,1.0,-0.0,-0.14160932892502906,-0.0,-0.4618890179608614,-0.6304172996157628,0.0
2019-07-29,1.0,-0.0,-0.14534611003149503,-0.0,-0.4616587370725279,-0.6266836426991892,0.0
2019-07-30,1.0,-0.0,-0.15133079847908745,-0.0,-0.46255871169760676,-0.6227465891299486,0.0
2019-07-31,1.0,-0.0,-0.15022256022546804,-0.0,-0.4632160511776679,-0.6233475742053817,0.0
2019-08-01,1.0,-0.0,-0.1579770710885646,-0.0,-0.4592933604487452,-0.617516258073167,0.0
2019-08-02,1.0,-0.0,-0.16064807532415,-0.0,-0.4565065953574077,-0.6299858430147637,0.0
2019-08-05,1.0,-0.0,-0.1600665258237066,-0.0,-0.4550051692363015,-0.6324223490807749,0.0
2019-08-06,1.0,-0.0,-0.1631086268435585,-0.0,-0.4517924888320201,-0.6299189619951961,0.0
2019-08-07,1.0,-0.0,-0.157475889665715,-0.0,-0.4604230829755187,-0.6301283636445384,0.0
2019-08-08,1.0,-0.0,-0.15870518152186128,-0.0,-0.4598403956389794,-0.6294031696077329,0.0
2019-08-09,1.0,-0.0,-0.15917826077184147,-0.0,-0.4622507922950709,-0.6262165381762603,0.0
2019-08-12,1.0,-0.0,-0.156073906113194,-0.0,-0.47208315560245157,-0.6168646027434165,0.0
2019-08-13,1.0,-0.0,-0.14936288585786073,-0.0,-0.4721374730796842,-0.6218368628858578,0.0
2019-08-14,1.0,-0.0,-0.15070671773850325,-0.0,-0.4666129068386981,-0.6226732074457362,0.0
2019-08-15,1.0,-0.0,-0.15272083697381095,-0.0,-0.4692071599793893,-0.6183659296099648,0.0
2019-08-16,1.0,-0.0,-0.14977687080931987,-0.0,-0.47841589487139236,-0.614311663265535,0.0
2019-08-19,1.0,-0.0,-0.14505474820304978,-0.0,-0.48079894310217425,-0.6133366174791195,0.0
2019-08-20,1.0,-0.0,-0.14889241567382705,-0.0,-0.47897713302188344,-0.6074166797058363,0.0
2019-08-21,1.0,-0.0,-0.14911065427243475,-0.0,-0.4823248122988917,-0.6031015373614587,0.0
2019-08-22,1.0,-0.0,-0.1492443888044353,-0.0,-0.48151211660556203,-0.6047795761423589,0.0
2019-08-23,1.0,-0.0,-0.14716078098092275,-0.0,-0.48100105114843555,-0.6083242010153647,0.0
2019-08-26,1.0,-0.0,-0.15116661189615513,-0.0,-0.458801621207142,-0.5808522291598203,0.0
2019-08-27,1.0,-0.0,-0.15107110001314233,-0.0,-0.4580759626757787,-0.5812415122442721,0.0
2019-08-28,1.0,-0.0,-0.1467536447616129,-0.0,-0.46055339083227526,-0.5817389781533208,0.0
2019-08-29,1.0,-0.0,-0.147215115134816,-0.0,-0.46285726781692144,-0.576745610006779,0.0
2019-08-30,1.0,-0.0,-0.1381811054488436,-0.0,-0.4685090814059846,-0.5711050132845507,0.0
2019-09-03,1.0,-0.0,-0.1298721105034968,-0.0,-0.4629948364888124,-0.5858297566395783,0.0
2019-09-04,1.0,-0.0,-0.1334583596833635,-0.0,-0.46298275072508016,-0.5842510412805024,0.0
2019-09-05,1.0,-0.0,-0.14540988239386102,-0.0,-0.46092476250516295,-0.5675311406273778,0.0
2019-09-06,1.0,-0.0,-0.1455787047105389,-0.0,-0.4586142403549215,-0.5705710930364055,0.0
2019-09-09,1.0,-0.0,-0.14336371744947463,-0.0,-0.45769791372071267,-0.5744120782300346,0.0
2019-09-10,1.0,-0.0,-0.1452963567156063,-0.0,-0.45115823817292006,-0.5786623164763458,0.0
2019-09-11,1.0,-0.0,-0.14872330244899734,-0.0,-0.44693114098046893,-0.5792987950759058,0.0
2019-09-12,1.0,-0.0,-0.1407217502770113,-0.0,-0.4501922784452604,-0.5817237708301649,0.0
2019-09-13,1.0,-0.0,-0.13896493286403339,-0.0,-0.447812106200843,-0.5859079650632252,0.0
2019-09-16,1.0,-0.0,-0.13915386454010126,-0.0,-0.4472523413224398,-0.5865365811260077,0.0
2019-09-17,1.0,-0.0,-0.11840212701041714,-0.0,-0.45813537898269624,-0.6027764459748072,0.0
2019-09-18,1.0,-0.0,-0.12132906010857478,-0.0,-0.4627946017834172,-0.5961148538164693,0.0
2019-09-19,1.0,-0.0,-0.11772149137159936,-0.0,-0.4706896175578681,-0.5932325413966882,0.0
