Date,IWF,IWM,MTUM,SOR,SPY,VLUE,VXX
2018-11-05,-0.19421470767977184,-0.25133428396822166,-0.061580770014259524,1.0,-0.29278875534732124,-0.23715624363414137,0.0
2018-11-06,-0.1919305184611307,-0.250056066382597,-0.06271279740667496,1.0,-0.2944198658484373,-0.2396786886582805,0.0
2018-11-07,-0.19263490768132205,-0.25045394267061105,-0.06157298786085892,1.0,-0.2953177598694277,-0.24021217994491484,0.0
2018-11-08,-0.19072437802842135,-0.2502952074595871,-0.05967262510688546,1.0,-0.29459668553279855,-0.24062461826621606,0.0
2018-11-09,-0.19026485617149488,-0.2502188473361699,-0.060035422731621914,1.0,-0.2948026302396124,-0.24046741719427536,0.0
2018-11-12,-0.19041916167664671,-0.2422612402314016,-0.059738150817010054,1.0,-0.2982644879732061,-0.2391555871308231,0.0
2018-11-13,-0.18817247795485803,-0.2405954210824367,-0.05683197152333953,1.0,-0.29900493487581914,-0.23788528436210662,0.0
2018-11-14,-0.18866665318421744,-0.24017635043582017,-0.05682852346957348,1.0,-0.2990474649624851,-0.237628167532914,0.0
2018-11-15,-0.18862772068937617,-0.24014887935917145,-0.05661865846751355,1.0,-0.2989926369447366,-0.23842948458613156,0.0
2018-11-16,-0.1888396381079604,-0.24093751897504403,-0.05691501204282794,1.0,-0.2991074139292003,-0.2382051126358613,0.0
2018-11-19,-0.18880949007064923,-0.24125994453329014,-0.056195469543917895,1.0,-0.2995809631773923,-0.23848660904066885,0.0
2018-11-20,-0.18679386381551025,-0.24035410392707723,-0.05351981728884128,1.0,-0.3005841097883865,-0.2398690300543687,0.0
2018-11-21,-0.18590994066487848,-0.24416808908396326,-0.048870194261562215,1.0,-0.30466146468341054,-0.24841502072665203,0.0
2018-11-23,-0.19152620160213618,-0.28969876502002667,-0.030248664886515356,1.0,-0.3131466955941255,-0.2614944926568758,0.0
2018-11-26,-0.19322411726356964,-0.2870391789867721,-0.02923177220247734,1.0,-0.3230636579672352,-0.2704254379508318,0.0
2018-11-27,-0.19338957732848036,-0.28694956975447605,-0.029328227893374848,1.0,-0.3235572573688751,-0.2707075382382024,0.0
2018-11-28,-0.19289158402290862,-0.29261154275366896,-0.027940959720379844,1.0,-0.3220895710946876,-0.2700187396037311,0.0
2018-11-29,-0.18364442956390725,-0.28975893529756425,-0.018686699589855194,1.0,-0.3248932786473592,-0.2756131246337993,0.0
2018-11-30,-0.18483084910400266,-0.2907804387874728,-0.017103500251214203,1.0,-0.32708089097303633,-0.27365600401942725,0.0
2018-12-03,-0.1852046169989507,-0.2911647429171039,-0.01970619097586569,1.0,-0.3278488982161595,-0.27471143756558236,0.0
2018-12-04,-0.18144308304534507,-0.2922819143365798,-0.02125877055189025,1.0,-0.3258351659859672,-0.27364121897580895,0.0
2018-12-06,-0.17591597055661234,-0.2741088412869076,-0.031945248531965925,1.0,-0.3220370523529898,-0.2636258373997188,0.0
2018-12-07,-0.17366732222337233,-0.27580995756132903,-0.02894110340544457,1.0,-0.32414863885726114,-0.2676120484421903,0.0
2018-12-10,-0.16927072597600692,-0.2760852537411881,-0.02745599208475904,1.0,-0.3245454920229212,-0.26390320319907656,0.0
2018-12-11,-0.1657174693574347,-0.27896083529363214,-0.024266435557756594,1.0,-0.32456357558499443,-0.26994346085592835,0.0
2018-12-12,-0.16396803047871458,-0.28254927944343217,-0.020850588040417426,1.0,-0.3270664237203909,-0.27615123405665065,0.0
2018-12-13,-0.16487618731594011,-0.28505952134057816,-0.019577751047326727,1.0,-0.32657928574391304,-0.27786303869924095,0.0
2018-12-14,-0.1655506954953461,-0.27498497066688776,-0.024731026762577997,1.0,-0.33072824892721653,-0.27703725201600365,0.0
2018-12-17,-0.16057730082914626,-0.2754791886359407,-0.019870562206645577,1.0,-0.3260550420776213,-0.28569360875049105,0.0
2018-12-18,-0.15784164367768766,-0.27111211759377446,-0.016387367727590894,1.0,-0.3257709885947214,-0.2876024210482974,0.0
2018-12-19,-0.1683673469387755,-0.27113112451458315,-0.013405767165165661,1.0,-0.324465008675535,-0.2882549781046022,0.0
2018-12-20,-0.169400376445281,-0.2729021449107494,-0.011893188822470887,1.0,-0.3248184995966658,-0.2893664550023786,0.0
2018-12-21,-0.1694655540140393,-0.27322800405855924,-0.010664071397511026,1.0,-0.3256165489822541,-0.2917192967924958,0.0
2018-12-24,-0.16682166697666728,-0.27034120734908135,-0.01138735610804555,1.0,-0.32467398268129866,-0.29344658689317377,0.0
2018-12-26,-0.17168854108899706,-0.278534311007045,-0.005956415470248731,1.0,-0.311253517366032,-0.2865241234826545,0.0
2018-12-27,-0.15856023268966632,-0.26935040801486626,-0.008867253777167326,1.0,-0.2928819584713581,-0.2901955239557243,0.0
2018-12-28,-0.156398295672543,-0.2729145211122554,-0.007491771167787404,1.0,-0.29345126310050285,-0.2890894771914945,0.0
2018-12-31,-0.15432959482671516,-0.27614428614731734,-0.007982216833383854,1.0,-0.2936041224613519,-0.2887541679296756,0.0
2019-01-02,-0.15432023924991917,-0.276127546071775,-0.007840284513417395,1.0,-0.29360653087617206,-0.2887972841901067,0.0
2019-01-03,-0.1536935842946772,-0.2786885245901639,-0.00230722525804493,1.0,-0.2934426229508197,-0.2957296093908116,0.0
2019-01-04,-0.14377357729317544,-0.28228197938310706,-0.0016541929757317787,1.0,-0.2902705210707873,-0.2993484093522422,0.0
2019-01-07,-0.12948092059380292,-0.2693832818571286,-0.016100428414865,1.0,-0.28701803327687553,-0.29066454119756896,0.0
2019-01-08,-0.12953739490775787,-0.2687970673785711,-0.01631669123799657,1.0,-0.2871657967087699,-0.29045304219627843,0.0
2019-01-09,-0.12969568943183404,-0.2695350644692003,-0.016381354749995018,1.0,-0.2871918531656669,-0.29006157954522815,0.0
2019-01-10,-0.13008227255523017,-0.2683320384868224,-0.016574035339349386,1.0,-0.2877547361501225,-0.2893085519631865,0.0
2019-01-11,-0.1291987090090449,-0.266486034187353,-0.018089811531258715,1.0,-0.2879228593058931,-0.2905526556958999,0.0
2019-01-14,-0.13027193943619883,-0.26658033668692105,-0.018866420958262773,1.0,-0.28735929873493377,-0.2891722283095926,0.0
2019-01-15,-0.13039321142583962,-0.26401338592087964,-0.017967411656906098,1.0,-0.2888729532687941,-0.29070554957969796,0.0
2019-01-16,-0.13229517675911712,-0.26640480130799754,-0.01583155544035252,1.0,-0.290172073455227,-0.28921500209359363,0.0
2019-01-17,-0.13211045758149734,-0.2665138071976872,-0.01587080051839298,1.0,-0.2901804406340345,-0.2891237164789153,0.0
2019-01-18,-0.13195262726927764,-0.2658225320045535,-0.018613568732399992,1.0,-0.28984841525034455,-0.2909069121846978,0.0
2019-01-22,-0.07446576320958749,-0.27091807377130495,-0.0,1.0,-0.3482013532014524,-0.29058116232464926,0.0
2019-01-23,-0.07276226759529338,-0.266047582197353,-0.0,1.0,-0.3512709089826775,-0.29416433517868124,0.0
2019-01-24,-0.07046667063326788,-0.27002637789809797,-0.0,1.0,-0.3460264572301223,-0.2968009361178874,0.0
2019-01-25,-0.034310592746445115,-0.2520969803482984,-0.0,1.0,-0.41032912605847577,-0.30040741332481224,0.0
2019-01-28,-0.0386925017014292,-0.24676728451899593,-0.0,1.0,-0.41685015412946874,-0.29939148885063455,0.0
2019-01-29,-0.037416873647944875,-0.24519269289319767,-0.0,1.0,-0.4186162967710921,-0.30181876452207357,0.0
2019-01-30,-0.035860245211956084,-0.2438096001282154,-0.0,1.0,-0.417601570638673,-0.3060742046638352,0.0
2019-01-31,-0.032836478743438716,-0.24470088552309974,-0.0,1.0,-0.41833954401570705,-0.30756901871218495,0.0
2019-02-01,-0.03284473942772353,-0.24451083796194184,-0.0,1.0,-0.42188847225842674,-0.3059092458543041,0.0
2019-02-04,-0.032809241135889615,-0.24326167174715224,-0.0,1.0,-0.42076447938392425,-0.30861944489010107,0.0
2019-02-05,-0.028370217290985333,-0.24092614514155014,-0.0,1.0,-0.4210790313195963,-0.31600489556790595,0.0
2019-02-06,-0.02833634356813165,-0.23662452337949025,-0.0,1.0,-0.4221151916516155,-0.31974714027694157,0.0
2019-02-07,-0.02722126309872726,-0.23475328220982053,-0.0,1.0,-0.42028345445055604,-0.32520978038302484,0.0
2019-02-08,-0.025262480389396193,-0.23315499416710245,-0.0,1.0,-0.4231063196427853,-0.32980007240838327,0.0
2019-02-11,-0.023218349141142593,-0.23051209247064985,-0.0,1.0,-0.42234036126381924,-0.3376829980466784,0.0
2019-02-12,-0.023788883736870752,-0.2328488196278451,-0.0,1.0,-0.42239380682620004,-0.33697558615406326,0.0
2019-02-13,-0.01799221413155294,-0.24356052201625752,-0.0,1.0,-0.4229380559533655,-0.33257357242269603,0.0
2019-02-14,-0.02019345328244583,-0.2380606207467539,-0.0,1.0,-0.4251125785020497,-0.33595848226005126,0.0
2019-02-15,-0.016549132130372405,-0.25106589343086344,-0.0,1.0,-0.42187152700600133,-0.3311645012022874,0.0
2019-02-19,-0.026763205130790797,-0.24270415263295889,-0.0,1.0,-0.41893390879938686,-0.32841901458161066,0.0
2019-02-20,-0.02395608387656663,-0.24862257563220247,-0.0,1.0,-0.41623443460009285,-0.3293911077922864,0.0
2019-02-21,-0.023513028033987932,-0.25050961713120873,-0.0,1.0,-0.4161301390598825,-0.3281530667850728,0.0
2019-02-22,-0.023810484684611968,-0.2498284837967634,-0.0,1.0,-0.4182775737519674,-0.32592114290326485,0.0
2019-02-25,-0.022616309567041925,-0.24912238227817457,-0.0,1.0,-0.41921881935197514,-0.3265746681192753,0.0
2019-02-26,-0.023143197272048586,-0.2489457436290632,-0.0,1.0,-0.4181917233308448,-0.3274550553862916,0.0
2019-02-27,-0.02265483155134154,-0.25009078071414165,-0.0,1.0,-0.41579584426064153,-0.3288279201129716,0.0
2019-02-28,-0.02469708272010645,-0.25146670430031653,-0.0,1.0,-0.4155158162133828,-0.3243886211971532,0.0
2019-03-01,-0.023680922245959128,-0.25478656939014066,-0.0,1.0,-0.41559514692248783,-0.3213148454190011,0.0
2019-03-04,-0.02540238915412663,-0.25325839527809674,-0.0,1.0,-0.41691343848834633,-0.31888962752563405,0.0
2019-03-05,-0.02618644750624446,-0.2538876802836194,-0.0,1.0,-0.415155910079768,-0.31911207799532676,0.0
2019-03-06,-0.029387475577577697,-0.2507905815054283,-0.0,1.0,-0.41805144318891374,-0.31599089572381006,0.0
2019-03-07,-0.03154973758822465,-0.2442138706239569,-0.0,1.0,-0.4253282660714645,-0.30970621946069854,0.0
2019-03-08,-0.021657079422746996,-0.24206277121808456,-0.0,1.0,-0.4450095872439197,-0.3096175194267837,0.0
2019-03-11,-0.01691958127079445,-0.24206767832508316,-0.0,1.0,-0.4489775217073764,-0.3207417025075063,0.0
2019-03-12,-0.016440591534931156,-0.22694543600203976,-0.0,1.0,-0.4566445690973993,-0.33976542580316166,0.0
2019-03-13,-0.025019946400441886,-0.22751171211718255,-0.0,1.0,-0.4541846525234754,-0.3390683496655142,0.0
2019-03-14,-0.02115494568324757,-0.23152005227476924,-0.0,1.0,-0.4496242750959732,-0.33968390100465573,0.0
2019-03-15,-0.021803037726604607,-0.23058549730524253,-0.0,1.0,-0.4506981871631553,-0.338396211007676,0.0
2019-03-18,-0.02177609341390966,-0.2324285567960668,-0.0009628188056949709,1.0,-0.45107036771484177,-0.3422923281778142,0.0
2019-03-19,-0.017616176530905213,-0.23110208769123497,-0.005352528608342562,1.0,-0.4526885689676387,-0.34403839055001845,0.0
2019-03-20,-0.02257925338483348,-0.2266143447085653,-0.004766502989337004,1.0,-0.4500030817907259,-0.3505434224313274,0.0
2019-03-21,-0.03063214732995257,-0.2250395220399532,-0.0030796394768719077,1.0,-0.4586404418256103,-0.33570123390888373,0.0
2019-03-22,-0.013277255484083787,-0.22084776513277254,-0.023400131947880588,1.0,-0.47653801748309416,-0.3276430809830117,0.0
2019-03-25,-0.007951634388769342,-0.19889332923455272,-0.04572189773542371,1.0,-0.46994569115688084,-0.32689824777128806,0.0
2019-03-26,-0.0,-0.20063746658441292,-0.058215093563643835,1.0,-0.4615258071149496,-0.33594488998560557,0.0
2019-03-27,-0.005073535453126284,-0.19548516966559856,-0.058684578095472846,1.0,-0.46128091364719415,-0.33353873962698216,0.0
2019-03-28,-0.0008217770929635337,-0.1959527478171546,-0.06307139188495121,1.0,-0.45906522855675397,-0.33551104262968673,0.0
2019-03-29,-0.0,-0.1959290145010886,-0.06841802571581153,1.0,-0.45440167604650206,-0.3352298402004683,0.0
2019-04-01,-0.0,-0.20032469534123837,-0.06578163210784817,1.0,-0.45555989396025565,-0.3333881342348082,0.0
2019-04-02,-0.0,-0.20190472280946614,-0.07871349110239939,1.0,-0.45107859034092074,-0.32080622318917923,0.0
2019-04-03,-0.0,-0.20249994868742432,-0.07834404055745983,1.0,-0.45386999445824183,-0.31778904373883954,0.0
2019-04-04,-0.002978085399166136,-0.20205795970342377,-0.07428782681919942,1.0,-0.45322352071309746,-0.32128406827004047,0.0
2019-04-05,-0.0126171297057373,-0.1964696695709354,-0.07155186585566331,1.0,-0.4518329771494328,-0.32245602498767056,0.0
2019-04-08,-0.013064645344179454,-0.19430578665187648,-0.072019884554549,1.0,-0.4521681970378587,-0.32265154783180294,0.0
2019-04-09,-0.022203947368421052,-0.18731496710526316,-0.07298519736842105,1.0,-0.4555304276315789,-0.3179276315789474,0.0
2019-04-10,-0.02069942706942933,-0.17758794176232623,-0.07811569501201306,1.0,-0.45468920056677004,-0.3224017906647227,0.0
2019-04-11,-0.02490862047722699,-0.16612591892890877,-0.08146125097539939,1.0,-0.4606554683970594,-0.3203211630867797,0.0
2019-04-12,-0.02591300779647107,-0.16731637258924908,-0.0800779647107099,1.0,-0.4573245794009027,-0.32107098892080427,0.0
2019-04-15,-0.024521371555208997,-0.16779184536145939,-0.08099234604887859,1.0,-0.4565079104508239,-0.32220466624258715,0.0
2019-04-16,-0.02729528535980149,-0.16889855013022168,-0.08434673830568258,1.0,-0.4513873223550643,-0.3188072924143305,0.0
2019-04-17,-0.02530580412117232,-0.16061899679829242,-0.08611772432476808,1.0,-0.4558533782119695,-0.3244602249404811,0.0
2019-04-18,-0.029296514371294338,-0.15764314875982194,-0.08520197771987773,1.0,-0.453767720493199,-0.32564675953470246,0.0
2019-04-22,-0.035875084804999895,-0.1577681379905841,-0.07804115869328344,1.0,-0.45648732550728804,-0.32770707839065805,0.0
2019-04-23,-0.03816057014931504,-0.15200558647743845,-0.07387705641931443,1.0,-0.4566739920721313,-0.33313479430672227,0.0
2019-04-24,-0.028031638047621,-0.15357977132084752,-0.08622597434531372,1.0,-0.4463341666325151,-0.33494528912749477,0.0
2019-04-25,-0.026016060308095706,-0.1560553916748607,-0.08796296296296297,1.0,-0.44612422156669945,-0.33235004916420846,0.0
2019-04-26,-0.026014461582580552,-0.15366967778938528,-0.09082529343083634,1.0,-0.4487392203855056,-0.3291546324177062,0.0
2019-04-29,-0.026323875857830588,-0.14997439311686983,-0.08786233739629212,1.0,-0.4502919184676841,-0.3340981255761549,0.0
2019-04-30,-0.02573823234082666,-0.15194983503760323,-0.08616979856144592,1.0,-0.4511567859997131,-0.3342281604131232,0.0
2019-05-01,-0.03687608896177103,-0.14955416623962284,-0.08004509582863585,1.0,-0.4538075228041406,-0.3295275187045198,0.0
2019-05-02,-0.03711141621754545,-0.15012602717268797,-0.07856718375376545,1.0,-0.44564437795856476,-0.3377733150269473,0.0
2019-05-03,-0.03794276812069531,-0.14722040013119053,-0.07787389307969826,1.0,-0.4479542472941948,-0.3388816005247622,0.0
2019-05-06,-0.036008356888288066,-0.13911761091311292,-0.08168448650198681,1.0,-0.4481790995862521,-0.34326737946007946,0.0
2019-05-07,-0.03206901497920125,-0.1395873035388619,-0.08495727546566668,1.0,-0.4483514682076187,-0.34417327513780455,0.0
2019-05-08,-0.03918196892464534,-0.14014616471166247,-0.09019631926958588,1.0,-0.4324346455403386,-0.3451452435054965,0.0
2019-05-09,-0.04370869058094088,-0.13814483619472467,-0.09097792056313818,1.0,-0.4347950643557265,-0.338640037651681,0.0
2019-05-10,-0.04150735068599587,-0.1357883329584722,-0.09019158811622059,1.0,-0.43946674300202426,-0.33772261639438117,0.0
2019-05-13,-0.045368311539952265,-0.13651292303298584,-0.0893086636339528,1.0,-0.435833622325126,-0.3329185451133188,0.0
2019-05-14,-0.0394901881448513,-0.13748735585676716,-0.11001416144042078,1.0,-0.41486951244183695,-0.3211814687436779,0.0
2019-05-15,-0.037479015392083495,-0.1372949576262616,-0.11247749843247506,1.0,-0.4159098723731316,-0.31945146740559455,0.0
2019-05-16,-0.03367057871307163,-0.13832456495346016,-0.11574261432618374,1.0,-0.4160056657223796,-0.3197288547146904,0.0
2019-05-17,-0.033163368540326164,-0.13781311966330784,-0.11614260855489458,1.0,-0.4132370199506293,-0.3230342762332564,0.0
2019-05-20,-0.03287543749620668,-0.1363369681765765,-0.11770418175564952,1.0,-0.4128143397600599,-0.32337291873191853,0.0
2019-05-21,-0.03991005044468305,-0.1365247867749843,-0.11193047142480907,1.0,-0.41393002572881427,-0.3235752922347602,0.0
2019-05-22,-0.038696743884659,-0.13439575571035153,-0.11495626113721043,1.0,-0.41430422809006967,-0.3225943625465738,0.0
2019-05-23,-0.03844051739843323,-0.13347907937086292,-0.11724459019048197,1.0,-0.4154774194854355,-0.319629157304508,0.0
2019-05-24,-0.036361061087392,-0.13259545537322193,-0.11814815564233827,1.0,-0.41751482163452786,-0.31883207543352016,0.0
2019-05-28,-0.03613385906379537,-0.13044181579213426,-0.1205540390253766,1.0,-0.4172480032352644,-0.31768274188656354,0.0
2019-05-29,-0.039980615459171316,-0.13179468540505612,-0.11935627170664728,1.0,-0.4159599386156207,-0.3121516840319845,0.0
2019-05-30,-0.038320284123012346,-0.13156832674146418,-0.12170070223585439,1.0,-0.41474291710388245,-0.3115868915973848,0.0
2019-05-31,-0.0356818686084273,-0.12885007160578496,-0.12273836658127761,1.0,-0.41515218750630334,-0.314662040865724,0.0
2019-06-03,-0.03291775588176151,-0.1314297204906495,-0.13267645284536497,1.0,-0.41435753066559416,-0.29947717675447416,0.0
2019-06-04,-0.0582619880220266,-0.1239800635073757,-0.12719562683387595,1.0,-0.4187668314642871,-0.2815225692350979,0.0
2019-06-05,-0.056792494348756724,-0.12476744883874452,-0.1319890375882694,1.0,-0.4202124467382824,-0.2666786693072476,0.0
2019-06-06,-0.05783306003279607,-0.124425068991721,-0.12820461544614647,1.0,-0.41926968763748357,-0.27000759908810945,0.0
2019-06-07,-0.0633486869653646,-0.1240254431616518,-0.12394568403421666,1.0,-0.41446830571673543,-0.26821000578253673,0.0
2019-06-10,-0.05941639278956279,-0.12668060950104573,-0.13108256149785877,1.0,-0.4058161537695449,-0.2688776018324868,0.0
2019-06-11,-0.056398699718804214,-0.12639850028917296,-0.1362503240731508,1.0,-0.4061783299762678,-0.26907045848872224,0.0
2019-06-12,-0.05687506231927411,-0.12535646624788116,-0.1353275501046964,1.0,-0.4065410310100709,-0.27011666168112475,0.0
2019-06-13,-0.060348957917431924,-0.1239718917192366,-0.13301525193643693,1.0,-0.4045955441986744,-0.2743951129920945,0.0
2019-06-14,-0.06214080459770115,-0.12152777777777778,-0.1386294699872286,1.0,-0.40513250319284805,-0.2680795019157088,0.0
2019-06-17,-0.06306216469555853,-0.11782772581320675,-0.1379709219999601,1.0,-0.40557627490476855,-0.2699188289024949,0.0
2019-06-18,-0.0654211197958207,-0.12069309299728825,-0.13774126654968896,1.0,-0.40177859307704583,-0.26828441537725317,0.0
2019-06-19,-0.06607552057387665,-0.11917903756102421,-0.1397429510810003,1.0,-0.40087675600278966,-0.2667330875759689,0.0
2019-06-20,-0.06673978065802592,-0.12119641076769692,-0.13896311066799602,1.0,-0.40019940179461616,-0.2669391824526421,0.0
2019-06-21,-0.06756244891449534,-0.12300392735392038,-0.13827475528797273,1.0,-0.3969019756384442,-0.26785749885369114,0.0
2019-06-24,-0.06726278392080157,-0.11714103229411998,-0.1395553071733663,1.0,-0.3953534789030378,-0.27663566324697614,0.0
2019-06-25,-0.0662518447608791,-0.1178453192932073,-0.14123888157632325,1.0,-0.39392126361134383,-0.2750987196362331,0.0
2019-06-26,-0.06405012271285192,-0.11772452461240696,-0.14142905600893907,1.0,-0.39353911846279704,-0.27856815052776507,0.0
2019-06-27,-0.06825986264175052,-0.11425890432838205,-0.1379971250598946,1.0,-0.39021322472448494,-0.2857770324229356,0.0
2019-06-28,-0.07051755453982955,-0.10404981936488295,-0.13923873774974554,1.0,-0.3961198379273867,-0.2860222350851281,0.0
2019-07-01,-0.07007424556921603,-0.10368433657991377,-0.13968944595241894,1.0,-0.396255787961041,-0.2861448187769439,0.0
2019-07-02,-0.06886024423337855,-0.10423816745151249,-0.13969590549924174,1.0,-0.3962806289408572,-0.2863157474658791,0.0
2019-07-03,-0.06767112352823788,-0.1055877070445021,-0.13931351027738975,1.0,-0.3958690880063859,-0.2871682298942327,0.0
2019-07-05,-0.06847648302549168,-0.10430047472772969,-0.13814975864682652,1.0,-0.39488171699844415,-0.2888458930067419,0.0
2019-07-08,-0.06818816582212824,-0.1040577744084906,-0.13813190759286595,1.0,-0.3950444878905159,-0.28955033316043566,0.0
2019-07-09,-0.06364126204873376,-0.10604881358638168,-0.13915663852800894,1.0,-0.39667524795944836,-0.2901075655071943,0.0
2019-07-10,-0.0650568748752744,-0.11209339453202953,-0.14144881261225303,1.0,-0.390720415086809,-0.28629016164438237,0.0
2019-07-11,-0.06779255000598873,-0.1100730626422326,-0.14271170200023953,1.0,-0.39076536112109234,-0.28490437976603983,0.0
2019-07-12,-0.06687561136286507,-0.11077396043359351,-0.14301399397121353,1.0,-0.39059349609725913,-0.2850098816201865,0.0
2019-07-15,-0.06627131504332893,-0.1198234894772573,-0.1492951559442514,1.0,-0.38407012499500814,-0.27726528493271035,0.0
2019-07-16,-0.0709494530064681,-0.12073784237003912,-0.15407649924139583,1.0,-0.3799009821927653,-0.2706619819532061,0.0
2019-07-17,-0.07201489549131097,-0.11764234804196365,-0.15526147193080803,1.0,-0.3855209417794507,-0.27164250820853686,0.0
2019-07-18,-0.07584398951391808,-0.11820856096535991,-0.1581917512157051,1.0,-0.38276200196113747,-0.2661543695343299,0.0
2019-07-19,-0.08741069820495888,-0.11860879309999801,-0.15402933701546898,1.0,-0.3794400752436413,-0.2616717696263833,0.0
2019-07-22,-0.0853951477300024,-0.11554167667547442,-0.15137320842341262,1.0,-0.3787733205220594,-0.2706781968131956,0.0
2019-07-23,-0.08837311759051586,-0.11490708106376162,-0.15205462992630567,1.0,-0.37820410124959947,-0.2690243511694969,0.0
2019-07-24,-0.08848370826995437,-0.11514290289008086,-0.15511168040989512,1.0,-0.3763109438795933,-0.26639180209751023,0.0
2019-07-25,-0.08936714937194974,-0.10994879590367229,-0.15749259940795263,1.0,-0.3798503880310425,-0.26352108168653493,0.0
2019-07-26,-0.08711644177911045,-0.10260869565217393,-0.15882058970514745,1.0,-0.38412793603198403,-0.26634682658670666,0.0
2019-07-29,-0.08902906419674227,-0.10837192590226766,-0.15927419354838712,1.0,-0.3791320664324497,-0.2603401469179176,0.0
2019-07-30,-0.08593374939990399,-0.11567850856136982,-0.16038566170587296,1.0,-0.3806409025444071,-0.2577012321971516,0.0
2019-07-31,-0.0810751310891406,-0.12624584717607973,-0.1616899491654325,1.0,-0.3782772285153905,-0.25407276948324864,0.0
2019-08-01,-0.08241692326148678,-0.13094333586595755,-0.15945535250129964,1.0,-0.37651457591874277,-0.2501099692086216,0.0
2019-08-02,-0.07511190509644915,-0.13534996688010598,-0.15229129448603948,1.0,-0.38653927216523815,-0.2579939380557619,0.0
2019-08-05,-0.07092397848599181,-0.13347916833908646,-0.14943405314281127,1.0,-0.3951994862326403,-0.2578670626956731,0.0
2019-08-06,-0.0703209304184485,-0.13436713160944805,-0.15335118500459616,1.0,-0.3795411854042604,-0.2607209943647336,0.0
