Date,DFS,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-27,1.0,-0.09074980675083742,-0.30584900798763204,-0.006725070858026282,-0.5832517392424633,-0.5900798763205359,0.0
2018-12-28,1.0,-0.09104966110867717,-0.30554338582068397,-0.0067778264567172645,-0.5833827281395768,-0.5903924954256115,0.0
2018-12-31,1.0,-0.09327627101165308,-0.3031349902031556,-0.0059038878003506235,-0.5842270805403733,-0.5915747138290193,0.0
2019-01-02,1.0,-0.09316353887399463,-0.30310373272839763,-0.005542379872138585,-0.5842957310785729,-0.5917457207671685,0.0
2019-01-03,1.0,-0.09341169192700279,-0.30286627487369827,-0.0063924115888235895,-0.5841581606351169,-0.590808330755748,0.0
2019-01-04,1.0,-0.07874116891457933,-0.307694283879255,-0.0049839434810533085,-0.5809120102761721,-0.596737315350032,0.0
2019-01-07,1.0,-0.07512422519338148,-0.3038522616669228,-0.007965780441575738,-0.5798627119512321,-0.5945392141796014,0.0
2019-01-08,1.0,-0.07604776638453474,-0.2936047254967142,-0.010663052650420642,-0.584882501853888,-0.5919144910118393,0.0
2019-01-09,1.0,-0.07459255096306136,-0.2872068666019517,-0.010141521483676494,-0.5857303428191897,-0.5968681346753181,0.0
2019-01-10,1.0,-0.07457462572173114,-0.2875427929078739,-0.010142557866230646,-0.5855602677430892,-0.5970057738490624,0.0
2019-01-11,1.0,-0.07466312102073691,-0.28246695134112354,-0.011659720268991793,-0.5865913216906594,-0.6015750850187936,0.0
2019-01-14,1.0,-0.07803431259747896,-0.28258034823962563,-0.014369359003860806,-0.5856920048068318,-0.5961238526245813,0.0
2019-01-15,1.0,-0.07869422840769545,-0.2786277118297176,-0.012075317232910356,-0.5892345476872697,-0.5996981170691773,0.0
2019-01-16,1.0,-0.07159306074407656,-0.28250857172099686,-0.004273066885011003,-0.5865360012281868,-0.6138119850570595,0.0
2019-01-17,1.0,-0.07147986663246986,-0.28753526545268016,-0.0,-0.5888689407540395,-0.6168761220825852,0.0
2019-01-18,1.0,-0.07331136738056013,-0.2871962520593081,-0.0018018945634266886,-0.5876750411861614,-0.624176276771005,0.0
2019-01-22,1.0,-0.0,-0.19991760222473995,-0.0,-0.6728035843032238,-0.7022350396539294,0.0
2019-01-23,1.0,-0.0,-0.18121376111325857,-0.0,-0.6805308594253318,-0.7152686509470428,0.0
2019-01-24,1.0,-0.0,-0.17649483473735733,-0.0,-0.6886158126594017,-0.7111059587294226,0.0
2019-01-25,1.0,-0.0,-0.10858553392815819,-0.0,-0.7230721760818699,-0.73963127715924,0.0
2019-01-28,1.0,-0.0,-0.1073656645528998,-0.0,-0.7218813380914482,-0.738081178917101,0.0
2019-01-29,1.0,-0.0,-0.11003311003311003,-0.0,-0.7105567105567104,-0.7460794127460794,0.0
2019-01-30,1.0,-0.0,-0.11196405648267009,-0.0,-0.7126829268292683,-0.7427471116816431,0.0
2019-01-31,1.0,-0.0,-0.11467701320725628,-0.0,-0.7046353872244204,-0.7501670178323654,0.0
2019-02-01,1.0,-0.0,-0.11326719440731983,-0.0,-0.7036085123881979,-0.7532898118638841,0.0
2019-02-04,1.0,-0.0,-0.1070216921969775,-0.0,-0.7002415955587541,-0.7628765292484836,0.0
2019-02-05,1.0,-0.0,-0.11205432937181665,-0.0,-0.697407007254206,-0.7629521016617792,0.0
2019-02-06,1.0,-0.0,-0.11307456851094477,-0.0,-0.6956298068266584,-0.7635105589423051,0.0
2019-02-07,1.0,-0.0,-0.10949186521705605,-0.0,-0.69843472896908,-0.7623049836790294,0.0
2019-02-08,1.0,-0.0,-0.11498150431565968,-0.0,-0.7069975339087546,-0.7468660090423346,0.0
2019-02-11,1.0,-0.0,-0.10941240058682727,-0.0,-0.7022366355236405,-0.7621547885620158,0.0
2019-02-12,1.0,-0.0,-0.11176121865092663,-0.0,-0.7062401732092688,-0.759517488465603,0.0
2019-02-13,1.0,-0.0,-0.11914673561732386,-0.0,-0.7062702003878475,-0.7602327084680026,0.0
2019-02-14,1.0,-0.0,-0.1502662297767766,-0.0,-0.6724861765308212,-0.7371492934671309,0.0
2019-02-15,1.0,-0.0,-0.14954802693913088,-0.0,-0.6733246267701211,-0.7378812322347699,0.0
2019-02-19,1.0,-0.0,-0.15213044147054297,-0.0,-0.6724350099984618,-0.7391426959954879,0.0
2019-02-20,1.0,-0.0,-0.16039380576351145,-0.0,-0.6663162752538202,-0.7371295251769049,0.0
2019-02-21,1.0,-0.0,-0.16262372429355354,-0.0,-0.6656495204882301,-0.735960818503513,0.0
2019-02-22,1.0,-0.0,-0.1637058114794022,-0.0,-0.6645389525494118,-0.735240585505909,0.0
2019-02-25,1.0,-0.0,-0.16107244664732015,-0.0,-0.6684814710187729,-0.7385911297157092,0.0
2019-02-26,1.0,-0.0,-0.16434626252247625,-0.0,-0.6688671975340356,-0.7354996146930387,0.0
2019-02-27,1.0,-0.0,-0.16509167479841816,-0.0,-0.6661188434081455,-0.7367110061116532,0.0
2019-02-28,1.0,-0.0,-0.17083633001130175,-0.0,-0.6708620158224597,-0.7268827699578754,0.0
2019-03-01,1.0,-0.0,-0.16679495073891626,-0.0,-0.6809575123152709,-0.7179289819376027,0.0
2019-03-04,1.0,-0.0,-0.15984530273537548,-0.0,-0.686507529966192,-0.7148601577707202,0.0
2019-03-05,1.0,-0.0,-0.15446779034864927,-0.0,-0.6958105646630237,-0.7152056235408809,0.0
2019-03-06,1.0,-0.0,-0.15171405861388168,-0.0,-0.6958795928309529,-0.7164431681238942,0.0
2019-03-07,1.0,-0.0,-0.13020539876043644,-0.0,-0.7231470573170108,-0.7077293448752753,0.0
2019-03-08,1.0,-0.0,-0.12072012087377398,-0.0,-0.727598658096238,-0.7125662629004584,0.0
2019-03-11,1.0,-0.0,-0.12239389187382708,-0.0,-0.7265739479163988,-0.7218180415948996,0.0
2019-03-12,1.0,-0.0,-0.10437457986452248,-0.0,-0.7359997931640725,-0.7450747194787735,0.0
2019-03-13,1.0,-0.0,-0.10873394115209284,-0.0,-0.7376191462909242,-0.74378367177787,0.0
2019-03-14,1.0,-0.0,-0.10769988082284057,-0.0,-0.739856987408674,-0.7432509456448522,0.0
2019-03-15,1.0,-0.0,-0.10708645107837299,-0.0,-0.7418895476788442,-0.7401548300235611,0.0
2019-03-18,1.0,-0.0,-0.10970486021059184,-0.0,-0.7419990663416153,-0.741791586700555,0.0
2019-03-19,1.0,-0.0,-0.11115729315495519,-0.0,-0.7407715287699702,-0.7458111443044552,0.0
2019-03-20,1.0,-0.0,-0.1120006238141034,-0.0,-0.7405453174953863,-0.7466794895121254,0.0
2019-03-21,1.0,-0.0,-0.1151434394105659,-0.0,-0.7242253226733553,-0.773370956785285,0.0
2019-03-22,1.0,-0.0,-0.11578147915357218,-0.0,-0.7346270689293944,-0.7684894196522103,0.0
2019-03-25,1.0,-0.0,-0.10185959047221062,-0.0,-0.7409632260760551,-0.7689615545340577,0.0
2019-03-26,1.0,-0.0,-0.10004977600796416,-0.0,-0.7397762699431506,-0.7799638468994786,0.0
2019-03-27,1.0,-0.0,-0.1041421356987728,-0.0,-0.7357458722558023,-0.776748567391475,0.0
2019-03-28,1.0,-0.0,-0.10370641817610722,-0.0,-0.7335619306878861,-0.7802586116637003,0.0
2019-03-29,1.0,-0.0,-0.09979090433873497,-0.0,-0.7336121275483534,-0.780266596968113,0.0
2019-04-01,1.0,-0.0,-0.1030222291878902,-0.0,-0.7338244129247969,-0.7752788443956847,0.0
2019-04-02,1.0,-0.0,-0.10295236845558325,-0.0,-0.7369111665135809,-0.7844902243800026,0.0
2019-04-03,1.0,-0.0,-0.10262736554765217,-0.0,-0.7421979579516523,-0.7798892359379511,0.0
2019-04-04,1.0,-0.0,-0.09874571211605436,-0.0,-0.7257063552331823,-0.7941291995077115,0.0
2019-04-05,1.0,-0.0,-0.09252221319424422,-0.0,-0.7293790789715096,-0.7991245773595785,0.0
2019-04-08,1.0,-0.0,-0.0928202574117277,-0.0,-0.7290623607434008,-0.7994180712469527,0.0
2019-04-09,1.0,-0.0,-0.08712320134439659,-0.0,-0.7452736057136856,-0.7933515387039177,0.0
2019-04-10,1.0,-0.0,-0.07247629524857248,-0.0,-0.740950285504741,-0.8058567761538058,0.0
2019-04-11,1.0,-0.0,-0.06833128094951135,-0.0,-0.7487882201902166,-0.8029449524458302,0.0
2019-04-12,1.0,-0.0,-0.06433054393305439,-0.0,-0.7489539748953974,-0.8017782426778242,0.0
2019-04-15,1.0,-0.0,-0.06300967564307627,-0.0,-0.7561423289718646,-0.8029734903112463,0.0
2019-04-16,1.0,-0.0,-0.06951030995362487,-0.0,-0.7529803233159535,-0.7975738203159798,0.0
2019-04-17,1.0,-0.0,-0.05739705534997245,-0.0,-0.7545075190929849,-0.8125606907592579,0.0
2019-04-18,1.0,-0.0,-0.05785015603283245,-0.0,-0.7559856292450108,-0.80856476018147,0.0
2019-04-22,1.0,-0.0,-0.058520967826588985,-0.0,-0.7567574660158506,-0.8089802130898021,0.0
2019-04-23,1.0,-0.0,-0.050638219799229424,-0.0,-0.7536235682646188,-0.816764081461484,0.0
2019-04-24,1.0,-0.0,-0.035983263598326355,-0.0,-0.7577405857740586,-0.8213389121338912,0.0
2019-04-25,1.0,-0.0,-0.03940320346999033,-0.0,-0.75553291003632,-0.8179822842361056,0.0
2019-04-26,1.0,-0.0,-0.03199476782210595,-0.0,-0.7786003924133421,-0.8055199476782211,0.0
2019-04-29,1.0,-0.0,-0.06690965201660104,-0.0,-0.8112695541130148,-0.782244333297861,0.0
2019-04-30,1.0,-0.0,-0.06547128149192583,-0.0,-0.8117800420335737,-0.7831280427784725,0.0
2019-05-01,1.0,-0.0,-0.05689673508454748,-0.0,-0.8281399553334041,-0.7736892481123046,0.0
2019-05-02,1.0,-0.0,-0.05175527112432949,-0.0,-0.8294651866801211,-0.7742577938286684,0.0
2019-05-03,1.0,-0.0,-0.050946451801311486,-0.0,-0.8301961929540446,-0.773701117689224,0.0
2019-05-06,1.0,-0.0,-0.04754576810825152,-0.0,-0.8317590872910586,-0.7739188113557973,0.0
2019-05-07,1.0,-0.0,-0.048065183926960034,-0.0,-0.8314135569828547,-0.7746164870746856,0.0
2019-05-08,1.0,-0.0,-0.06471943436697296,-0.0,-0.8188968037497021,-0.7645049386966077,0.0
2019-05-09,1.0,-0.0,-0.06755395301977835,-0.0,-0.8187337610689855,-0.7649663290736518,0.0
2019-05-10,1.0,-0.0,-0.06830470737913487,-0.0,-0.8196564885496184,-0.762590118744699,0.0
2019-05-13,1.0,-0.0,-0.06893173031089456,-0.0,-0.8186801546528255,-0.7605529368147873,0.0
2019-05-14,1.0,-0.0,-0.09780110728089418,-0.0,-0.7841063407500262,-0.7296302099655282,0.0
2019-05-15,1.0,-0.0,-0.09857904085257549,-0.0,-0.7872740570473304,-0.726204158395152,0.0
2019-05-16,1.0,-0.0,-0.10192614274886966,-0.0,-0.7834200141128506,-0.7281708177612837,0.0
2019-05-17,1.0,-0.0,-0.09559458681255398,-0.0,-0.7851739392194331,-0.7368269507630292,0.0
2019-05-20,1.0,-0.0,-0.09376716449140794,-0.0,-0.7853948159966521,-0.736379567389428,0.0
2019-05-21,1.0,-0.0,-0.09842365304681987,-0.0,-0.7787885917444384,-0.7369618069171046,0.0
2019-05-22,1.0,-0.0,-0.09591975340891282,-0.0,-0.7810459223656027,-0.7352280445117809,0.0
2019-05-23,1.0,-0.0,-0.09571301759699231,-0.0,-0.7897759908098793,-0.72534071327868,0.0
2019-05-24,1.0,-0.0,-0.09247755272499479,-0.0,-0.7921538943411985,-0.7255168093547713,0.0
2019-05-28,1.0,-0.0,-0.09229484234704531,-0.0,-0.7912664439340154,-0.7265608686573397,0.0
2019-05-29,1.0,-0.0,-0.0950916247425905,-0.0,-0.7925344733206474,-0.7190522117665458,0.0
2019-05-30,1.0,-0.0,-0.09177850162866451,-0.0,-0.7905407166123778,-0.7235439739413682,0.0
2019-05-31,1.0,-0.0,-0.09336878323428213,-0.0,-0.7840162652486706,-0.7291992492962153,0.0
2019-06-03,1.0,-0.0,-0.09650582362728787,-0.0,-0.7852017470881865,-0.7181260399334444,0.0
2019-06-04,1.0,-0.0,-0.093520877749467,-0.0,-0.7920284956580521,-0.7144194269668764,0.0
2019-06-05,1.0,-0.0,-0.09563053957393874,-0.0,-0.7936557300575339,-0.7023272689576531,0.0
2019-06-06,1.0,-0.0,-0.1043144973325737,-0.0,-0.7872274304656341,-0.6981923654633035,0.0
2019-06-07,1.0,-0.0,-0.11129817654372151,-0.0,-0.7827134272689599,-0.6960992540406133,0.0
2019-06-10,1.0,-0.0,-0.11389097306667355,-0.0,-0.7728389951100876,-0.7005252128017386,0.0
2019-06-11,1.0,-0.0,-0.1121529216742644,-0.0,-0.7799678823041857,-0.6980159552424369,0.0
2019-06-12,1.0,-0.0,-0.11768814839727836,-0.0,-0.7740149535611726,-0.6954182081597806,0.0
2019-06-13,1.0,-0.0,-0.10899627097576135,-0.0,-0.7724518334369174,-0.7081261653200747,0.0
2019-06-14,1.0,-0.0,-0.10396706199181728,-0.0,-0.7849707390336113,-0.7005282510746283,0.0
2019-06-17,1.0,-0.0,-0.10110032362459548,-0.0,-0.7868996763754046,-0.7009967637540453,0.0
2019-06-18,1.0,-0.0,-0.09131864433109806,-0.0,-0.7905910985682106,-0.7071951945731817,0.0
2019-06-19,1.0,-0.0,-0.09461275979733223,-0.0,-0.7913607693103092,-0.6990745527866818,0.0
2019-06-20,1.0,-0.0,-0.09674495688427376,-0.0,-0.7910764689126549,-0.7017375767149183,0.0
2019-06-21,1.0,-0.0,-0.09740091305250052,-0.0,-0.7975980493878398,-0.6989001867607388,0.0
2019-06-24,1.0,-0.0,-0.09826679447654084,-0.0,-0.7981813000336796,-0.6942925982538408,0.0
2019-06-25,1.0,-0.0,-0.09541826474551673,-0.0,-0.7993417642790505,-0.6967191873121177,0.0
2019-06-26,1.0,-0.0,-0.09295270690728064,-0.0,-0.7851586807716241,-0.7147116780750882,0.0
2019-06-27,1.0,-0.0,-0.08813304275633042,-0.0,-0.7924709422997094,-0.7138075965130759,0.0
2019-06-28,1.0,-0.0,-0.06846902838201782,-0.0,-0.8068935156411849,-0.7142376217112077,0.0
2019-07-01,1.0,-0.0,-0.06560091054891615,-0.0,-0.8176574059703037,-0.7035283770500285,0.0
2019-07-02,1.0,-0.0,-0.06433005690636316,-0.0,-0.8182617692705639,-0.7040610450077599,0.0
2019-07-03,1.0,-0.0,-0.06189110266945758,-0.0,-0.8213039770524847,-0.7009587306509548,0.0
2019-07-05,1.0,-0.0,-0.06759273630296446,-0.0,-0.8209426250711366,-0.6982513321951472,0.0
2019-07-08,1.0,-0.0,-0.0681888705006206,-0.0,-0.8172579644187008,-0.7004033926354986,0.0
2019-07-09,1.0,-0.0,-0.06433125951932261,-0.0,-0.8169966698505304,-0.7002091024085499,0.0
2019-07-10,1.0,-0.0,-0.057429117388834376,-0.0,-0.823581056654444,-0.7012343128647421,0.0
2019-07-11,1.0,-0.0,-0.05535894190281832,-0.0,-0.8308232802045931,-0.6970370179018883,0.0
2019-07-12,1.0,-0.0,-0.06104546158212498,-0.0,-0.8159089736312504,-0.7031838588162445,0.0
2019-07-15,1.0,-0.0,-0.09879592466810742,-0.0,-0.801919316661521,-0.6720952969023362,0.0
2019-07-16,1.0,-0.0,-0.094136674025774,-0.0,-0.785670277763516,-0.6873235097807671,0.0
2019-07-17,1.0,-0.0,-0.10485133020344287,-0.0,-0.7802406423971882,-0.6803920059519228,0.0
2019-07-18,1.0,-0.0,-0.10356593124679324,-0.0,-0.7814776808619806,-0.6803745510518214,0.0
2019-07-19,1.0,-0.0,-0.10333564796954968,-0.0,-0.7808039503124758,-0.6877041380551913,0.0
2019-07-22,1.0,-0.0,-0.11399256124150316,-0.0,-0.7729126587148903,-0.6781582659997435,0.0
2019-07-23,1.0,-0.0,-0.11574085952533675,-0.0,-0.7746760744066709,-0.6753046824887748,0.0
2019-07-24,1.0,-0.0,-0.11385325808106722,-0.0,-0.7699332991277579,-0.6816059517701385,0.0
2019-07-25,1.0,-0.0,-0.1782772543741588,-0.0,-0.7502826379542396,-0.7632301480484522,0.0
2019-07-26,1.0,-0.0,-0.17098571082586583,-0.0,-0.7545814160006459,-0.765426118780442,0.0
2019-07-29,1.0,-0.0,-0.17703542322278706,-0.0,-0.7526560692864251,-0.7599720272196671,0.0
2019-07-30,1.0,-0.0,-0.18405816615053183,-0.0,-0.7525515012791166,-0.7562407432341457,0.0
2019-07-31,1.0,-0.0,-0.17255862793139654,-0.0,-0.7583263778573544,-0.7615303842115182,0.0
2019-08-01,1.0,-0.0,-0.17855315941092537,-0.0,-0.755431709878039,-0.7583393910023423,0.0
2019-08-02,1.0,-0.0,-0.17881935101974925,-0.0,-0.7557983102835925,-0.7560135607813594,0.0
2019-08-05,1.0,-0.0,-0.17772996234534696,-0.0,-0.7559440559440559,-0.7559440559440559,0.0
2019-08-06,1.0,-0.0,-0.18207628026569528,-0.0,-0.7445628883651167,-0.7517409470752088,0.0
2019-08-07,1.0,-0.0,-0.18151665106326068,-0.0,-0.7395479470375819,-0.7538050020061522,0.0
2019-08-08,1.0,-0.0,-0.17976024831424597,-0.0,-0.7390827357379857,-0.7569303221663278,0.0
2019-08-09,1.0,-0.0,-0.1692725674559838,-0.0,-0.727672269131396,-0.7666675545374637,0.0
2019-08-12,1.0,-0.0,-0.16681306396230935,-0.0,-0.7362719263222338,-0.7586840214006229,0.0
2019-08-13,1.0,-0.0,-0.16071857566131917,-0.0,-0.7426527507140379,-0.765929049995996,0.0
2019-08-14,1.0,-0.0,-0.16307069415587874,-0.0,-0.7343774972031325,-0.7662351499653722,0.0
2019-08-15,1.0,-0.0,-0.1707025966103493,-0.0,-0.7310028379704534,-0.7506299233482747,0.0
2019-08-16,1.0,-0.0,-0.17453793322903133,-0.0,-0.7257033756728807,-0.7515313834159794,0.0
2019-08-19,1.0,-0.0,-0.165762667019447,-0.0,-0.7310490805662124,-0.7490408784230719,0.0
2019-08-20,1.0,-0.0,-0.17126108998732573,-0.0,-0.7289026193493875,-0.7403094634558514,0.0
2019-08-21,1.0,-0.0,-0.17081671991761505,-0.0,-0.7296612183464921,-0.7400385519262761,0.0
2019-08-22,1.0,-0.0,-0.17189437307093675,-0.0,-0.7313952568127259,-0.7347455615057904,0.0
2019-08-23,1.0,-0.0,-0.1724265287817232,-0.0,-0.7318366485516804,-0.7338416081886772,0.0
2019-08-26,1.0,-0.0,-0.16894965163665043,-0.0,-0.7281451294859996,-0.7320625739450506,0.0
2019-08-27,1.0,-0.0,-0.16915919783425765,-0.0,-0.7267852918758378,-0.7323573474912608,0.0
2019-08-28,1.0,-0.0,-0.16050678068357685,-0.0,-0.7296907378747737,-0.7328909057524329,0.0
2019-08-29,1.0,-0.0,-0.15149606299212598,-0.0,-0.7307874015748032,-0.7424146981627296,0.0
2019-08-30,1.0,-0.0,-0.14459724950884087,-0.0,-0.7369744597249509,-0.7379436804191225,0.0
2019-09-03,1.0,-0.0,-0.15002489061230906,-0.0,-0.7391987842900934,-0.7308669793276914,0.0
2019-09-04,1.0,-0.0,-0.15683857090394,-0.0,-0.7395729500026232,-0.7267457111379256,0.0
2019-09-05,1.0,-0.0,-0.16380777792326828,-0.0,-0.7398193007725545,-0.71522849286369,0.0
