Date,CFR,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-25,1.0,-0.11204304478556734,-0.5784143060610857,-0.0,-0.4493063248404284,-0.49773170860368204,0.0
2018-10-26,1.0,-0.09848722780569515,-0.5701162060301508,-0.0,-0.45634422110552764,-0.4923052763819096,0.0
2018-10-29,1.0,-0.07461047788350936,-0.5862438565303775,-0.0,-0.4490222733451845,-0.5043919272194918,0.0
2018-10-30,1.0,-0.047104979067379336,-0.5941178019431791,-0.0,-0.45746333500092157,-0.5343479291187235,0.0
2018-10-31,1.0,-0.048671754123724854,-0.5858967298665199,-0.0,-0.4559305588335562,-0.5319015026355126,0.0
2018-11-01,1.0,-0.044863731656184486,-0.5885220125786164,-0.0,-0.4554769392033543,-0.5316823899371069,0.0
2018-11-02,1.0,-0.04735303330896941,-0.5756238905711601,-0.0,-0.4584943092826564,-0.5289495666701473,0.0
2018-11-05,1.0,-0.043194400919252064,-0.5883735506110938,-0.0,-0.46025279431735094,-0.5197169121487517,0.0
2018-11-06,1.0,-0.04449434681567747,-0.5889756377784161,-0.0,-0.4593310180954122,-0.5183695850849936,0.0
2018-11-07,1.0,-0.04493647723113923,-0.5895069796622575,-0.0,-0.4606054268834632,-0.5190568306582318,0.0
2018-11-08,1.0,-0.02674421623867266,-0.5910212136161815,-0.0,-0.4549372939007608,-0.523823124659206,0.0
2018-11-09,1.0,-0.02592409798166091,-0.5913447801127361,-0.0,-0.4565290801880666,-0.5238070498999923,0.0
2018-11-12,1.0,-0.025479686164841142,-0.5785235246899195,-0.0,-0.46303632926797694,-0.5223594603692483,0.0
2018-11-13,1.0,-0.010213795055185366,-0.5769121922354575,-0.0,-0.46396871542874785,-0.5216496436749081,0.0
2018-11-14,1.0,-0.009881626351003602,-0.5773803396809059,-0.0,-0.46412763767370047,-0.5219763252702007,0.0
2018-11-15,1.0,-0.008998788128819327,-0.5785266740582214,-0.0,-0.464327153649795,-0.5265967047417682,0.0
2018-11-16,1.0,-0.010879115199751927,-0.5819163781073957,-0.0,-0.4655796165176495,-0.5257636053542819,0.0
2018-11-19,1.0,-0.011524250019379345,-0.581638717345805,-0.0,-0.4651559391230201,-0.5255936539107516,0.0
2018-11-20,1.0,-0.0,-0.5722845093602139,-0.0,-0.46181341287800864,-0.5373894260440238,0.0
2018-11-21,1.0,-0.0,-0.5712343176745259,-0.0,-0.4603997229135131,-0.5339559227236576,0.0
2018-11-23,1.0,-0.0,-0.5639514020607986,-0.0,-0.46416670938637417,-0.5350643358794279,0.0
2018-11-26,1.0,-0.0,-0.5653154307384821,-0.0,-0.4630758981192026,-0.5340029723773895,0.0
2018-11-27,1.0,-0.0,-0.565166180160803,-0.0,-0.46202693706150455,-0.5333640600194602,0.0
2018-11-28,1.0,-0.0,-0.5692658435370664,-0.0,-0.4601157846201137,-0.5322250115272299,0.0
2018-11-29,1.0,-0.0,-0.5569501257653904,-0.0,-0.4514088264437613,-0.5323305978302295,0.0
2018-11-30,1.0,-0.0,-0.5570147585541189,-0.0,-0.45169812279320243,-0.5314857621866029,0.0
2018-12-03,1.0,-0.0,-0.5571138211382114,-0.0,-0.45190548780487805,-0.5316565040650406,0.0
2018-12-04,1.0,-0.0,-0.5574660174477581,-0.0,-0.44859504970582265,-0.5299756542909312,0.0
2018-12-06,1.0,-0.0,-0.551931330472103,-0.0,-0.44551880838172175,-0.5271648573592527,0.0
2018-12-07,1.0,-0.0,-0.5519252619618735,-0.0,-0.4451205655851534,-0.5279131422800151,0.0
2018-12-10,1.0,-0.0,-0.5522320757552984,-0.0,-0.4392254120947944,-0.513678039981963,0.0
2018-12-11,1.0,-0.0,-0.5542256348489412,-0.0,-0.43418147144434405,-0.5208521529659741,0.0
2018-12-12,1.0,-0.0,-0.5543620118462002,-0.0,-0.4337666900913563,-0.5216594719405682,0.0
2018-12-13,1.0,-0.0,-0.5604212860310421,-0.0,-0.4334055633944769,-0.5258012497480347,0.0
2018-12-14,1.0,-0.0,-0.5713022609574334,-0.0,-0.4283945939118353,-0.5265125678918783,0.0
2018-12-17,1.0,-0.0,-0.5690571550920678,-0.0,-0.4183984483236353,-0.5314743444419255,0.0
2018-12-18,1.0,-0.0,-0.5589775717328656,-0.0,-0.41285553188823454,-0.5340934719959904,0.0
2018-12-19,1.0,-0.0,-0.5639545145104763,-0.0,-0.4195557348528781,-0.5378583495121152,0.0
2018-12-20,1.0,-0.0,-0.5637780187085549,-0.0,-0.4198582990847432,-0.5377322810821713,0.0
2018-12-21,1.0,-0.0,-0.5649782777931243,-0.0,-0.4217372743025037,-0.5245473493885137,0.0
2018-12-24,1.0,-0.0,-0.5553527219985496,-0.0,-0.41556428017704866,-0.5297706869389082,0.0
2018-12-26,1.0,-0.0,-0.5558579024889533,-0.0,-0.4122125970492049,-0.5283720698005343,0.0
2018-12-27,1.0,-0.0,-0.5406983877696253,-0.0,-0.38651812225466864,-0.5267355402321415,0.0
2018-12-28,1.0,-0.0,-0.5423533451049637,-0.0,-0.3851775554247597,-0.5248920933882676,0.0
2018-12-31,1.0,-0.0,-0.5446404475085257,-0.0,-0.38465124267033046,-0.5241541745381388,0.0
2019-01-02,1.0,-0.0,-0.5443019349142899,-0.0,-0.38381930990509355,-0.5242416067881404,0.0
2019-01-03,1.0,-0.0,-0.5446025515210992,-0.0,-0.38221295387634935,-0.5265947006869479,0.0
2019-01-04,1.0,-0.0,-0.5484635302164248,-0.0,-0.36379402999658017,-0.5304362694806781,0.0
2019-01-07,1.0,-0.0,-0.5377374470659407,-0.0,-0.35929824561403506,-0.5228312159709619,0.0
2019-01-08,1.0,-0.0,-0.5293790770717565,-0.0,-0.36535395022952405,-0.5213094950471128,0.0
2019-01-09,1.0,-0.0,-0.5281984397265899,-0.0,-0.3652633867111079,-0.5218220901867014,0.0
2019-01-10,1.0,-0.0,-0.5288361641982169,-0.0,-0.3650003624151345,-0.5222402087511175,0.0
2019-01-11,1.0,-0.0,-0.5169817715267859,-0.0,-0.36967731002929144,-0.5340966859522138,0.0
2019-01-14,1.0,-0.0,-0.5167807970576137,-0.0,-0.37333946330486123,-0.5296295400101628,0.0
2019-01-15,1.0,-0.0,-0.5104866280338481,-0.0,-0.375530393036394,-0.5386611061271003,0.0
2019-01-16,1.0,-0.0,-0.5101284225829901,-0.0,-0.36944511751877873,-0.5434940634843712,0.0
2019-01-17,1.0,-0.0,-0.5174627882089697,-0.0,-0.3698316956902422,-0.5448730421247203,0.0
2019-01-18,1.0,-0.0,-0.5138444243505462,-0.0,-0.37464258657347443,-0.5553654781397395,0.0
2019-01-22,1.0,-0.0,-0.5245068081257487,-0.0,-0.3037133009020461,-0.616349280074315,0.0
2019-01-23,1.0,-0.0,-0.5100812371537634,-0.0,-0.3057649016345307,-0.6310316139767055,0.0
2019-01-24,1.0,-0.0,-0.5095078436651085,-0.0,-0.307701720466949,-0.6301118425882871,0.0
2019-01-25,1.0,-0.0,-0.4930132833871405,-0.0,-0.2836335855287478,-0.6877787909406806,0.0
2019-01-28,1.0,-0.0,-0.4878878237512014,-0.0,-0.29047044037556374,-0.68597057591365,0.0
2019-01-29,1.0,-0.0,-0.4885755835448966,-0.0,-0.2819255132976757,-0.6942890241798328,0.0
2019-01-30,1.0,-0.0,-0.48880293661156415,-0.0,-0.2821807789904166,-0.6926165898844572,0.0
2019-01-31,1.0,-0.0,-0.4876767478397486,-0.0,-0.2496808719560094,-0.7174734878240376,0.0
2019-02-01,1.0,-0.0,-0.48624192514423786,-0.0,-0.25459835297598504,-0.7247398786922432,0.0
2019-02-04,1.0,-0.0,-0.4812211782693399,-0.0,-0.25210229094227027,-0.732682301299598,0.0
2019-02-05,1.0,-0.0,-0.4790495593902649,-0.0,-0.2543754142222441,-0.7212253614472619,0.0
2019-02-06,1.0,-0.0,-0.4691864032396614,-0.0,-0.2576021597742054,-0.7275248496748068,0.0
2019-02-07,1.0,-0.0,-0.4629806397924468,-0.0,-0.26120371050248425,-0.7234011307731845,0.0
2019-02-08,1.0,-0.0,-0.4711931637325237,-0.0,-0.27416076981464704,-0.7031659361915722,0.0
2019-02-11,1.0,-0.0,-0.4637919603172655,-0.0,-0.2695773886992609,-0.7222454141394298,0.0
2019-02-12,1.0,-0.0,-0.4718155647959058,-0.0,-0.2709445660999434,-0.7176635583003222,0.0
2019-02-13,1.0,-0.0,-0.47450574882438395,-0.0,-0.2721028140926213,-0.7154147278233253,0.0
2019-02-14,1.0,-0.0,-0.44731325984562653,-0.0,-0.2985129836502183,-0.7202041873196715,0.0
2019-02-15,1.0,-0.0,-0.44510751627539946,-0.0,-0.29961530873939635,-0.7212714539356876,0.0
2019-02-19,1.0,-0.0,-0.4444280224652675,-0.0,-0.29869937924918716,-0.720169474825106,0.0
2019-02-20,1.0,-0.0,-0.4432954068662537,-0.0,-0.29715921711874027,-0.7276698669694203,0.0
2019-02-21,1.0,-0.0,-0.4462750716332378,-0.0,-0.29621578895366074,-0.727596087343148,0.0
2019-02-22,1.0,-0.0,-0.4404335695414929,-0.0,-0.3031530085676897,-0.725488259549147,0.0
2019-02-25,1.0,-0.0,-0.43650715098728166,-0.0,-0.3075419409115653,-0.7303657148512891,0.0
2019-02-26,1.0,-0.0,-0.4358517638909504,-0.0,-0.3105981891049428,-0.7274751373014694,0.0
2019-02-27,1.0,-0.0,-0.4435004458535618,-0.0,-0.3066729416427227,-0.7267908451401962,0.0
2019-02-28,1.0,-0.0,-0.44949419815531094,-0.0,-0.31344837845879203,-0.7164782306853119,0.0
2019-03-01,1.0,-0.0,-0.4521454599538931,-0.0,-0.31357675813688307,-0.713120646488684,0.0
2019-03-04,1.0,-0.0,-0.451177199504337,-0.0,-0.3107806691449814,-0.7163816604708797,0.0
2019-03-05,1.0,-0.0,-0.4433826449563145,-0.0,-0.3250099285146942,-0.7137112787926926,0.0
2019-03-06,1.0,-0.0,-0.44056603773584907,-0.0,-0.3311320754716981,-0.7109235352532274,0.0
2019-03-07,1.0,-0.0,-0.4406384193412267,-0.0,-0.3301064859632139,-0.711445379402785,0.0
2019-03-08,1.0,-0.0,-0.43798150041137895,-0.0,-0.3313969433294273,-0.7238525019322346,0.0
2019-03-11,1.0,-0.0,-0.43961040574452753,-0.0,-0.3294903967997615,-0.7155812855616567,0.0
2019-03-12,1.0,-0.0,-0.4352336725619998,-0.0,-0.3244738662187531,-0.7104041102657841,0.0
2019-03-13,1.0,-0.0,-0.4389821706768219,-0.0,-0.32572516629985904,-0.7081530205989268,0.0
2019-03-14,1.0,-0.0,-0.4365637570642383,-0.0,-0.32852101379531595,-0.7027467239209298,0.0
2019-03-15,1.0,-0.0,-0.43237097093138227,-0.0,-0.33419023136246784,-0.7052847538066047,0.0
2019-03-18,1.0,-0.0,-0.4352244280863509,-0.0,-0.3381664064242695,-0.7050834014920564,0.0
2019-03-19,1.0,-0.0,-0.4376086200903719,-0.0,-0.3374050350067034,-0.7077312676895575,0.0
2019-03-20,1.0,-0.0,-0.4549497776223077,-0.0,-0.33933836389985506,-0.7043376143121283,0.0
2019-03-21,1.0,-0.0,-0.4566500112988676,-0.0,-0.321088708664976,-0.7331207472317774,0.0
2019-03-22,1.0,-0.0,-0.4553281474208896,-0.0,-0.3472043904035445,-0.7149258615915213,0.0
2019-03-25,1.0,-0.0,-0.4403172372251782,-0.0,-0.35498443931332196,-0.7144864973396244,0.0
2019-03-26,1.0,-0.0,-0.44991434042124356,-0.0,-0.35379925425778497,-0.7156857805099264,0.0
2019-03-27,1.0,-0.0,-0.455899082336881,-0.0,-0.3517708622999722,-0.7203276284854767,0.0
2019-03-28,1.0,-0.0,-0.45720777581418837,-0.0,-0.35150214592274676,-0.7159050744761424,0.0
2019-03-29,1.0,-0.0,-0.4612726676587051,-0.0,-0.35055108577769933,-0.7103079522812681,0.0
2019-04-01,1.0,-0.0,-0.46879495268138804,-0.0,-0.35187381703470033,-0.7030157728706624,0.0
2019-04-02,1.0,-0.0,-0.4722425959179544,-0.0,-0.3600242798249829,-0.6968815599787551,0.0
2019-04-03,1.0,-0.0,-0.4728017601092481,-0.0,-0.360316617353261,-0.6957489315428773,0.0
2019-04-04,1.0,-0.0,-0.46781836872853094,-0.0,-0.3234962264624025,-0.7159942832785898,0.0
2019-04-05,1.0,-0.0,-0.45789117182208167,-0.0,-0.32457790823110305,-0.7262487142821304,0.0
2019-04-08,1.0,-0.0,-0.4581193154769362,-0.0,-0.32552429154869583,-0.7219062413870861,0.0
2019-04-09,1.0,-0.0,-0.44710223136969457,-0.0,-0.35144700183228333,-0.7114279260058735,0.0
2019-04-10,1.0,-0.0,-0.4436499573485875,-0.0,-0.35423252546540224,-0.7110492247478549,0.0
2019-04-11,1.0,-0.0,-0.4400467394276906,-0.0,-0.3269025184595878,-0.7191905128906347,0.0
2019-04-12,1.0,-0.0,-0.44467177755318366,-0.0,-0.30677644390760966,-0.7136095841447483,0.0
2019-04-15,1.0,-0.0,-0.4417769188840989,-0.0,-0.32352212477082404,-0.7122788761706557,0.0
2019-04-16,1.0,-0.0,-0.4386721169329865,-0.0,-0.3213922953053388,-0.7173541434410999,0.0
2019-04-17,1.0,-0.0,-0.43923309687980555,-0.0,-0.3120938538617987,-0.7289548092663327,0.0
2019-04-18,1.0,-0.0,-0.4338490528612516,-0.0,-0.3151343846077556,-0.7304621640384805,0.0
2019-04-22,1.0,-0.0,-0.44218905472636816,-0.0,-0.317139303482587,-0.7282338308457711,0.0
2019-04-23,1.0,-0.0,-0.4416515268410443,-0.0,-0.31358104576790025,-0.7335058858664543,0.0
2019-04-24,1.0,-0.0,-0.44466324343187597,-0.0,-0.3179121591305648,-0.7300712896953986,0.0
2019-04-25,1.0,-0.0,-0.4408170391061452,-0.0,-0.31813647246608145,-0.7350608539505188,0.0
2019-04-26,1.0,-0.0,-0.4499165697527431,-0.0,-0.2956717398998837,-0.782601001162967,0.0
2019-04-29,1.0,-0.0,-0.458478998834676,-0.0,-0.30022293154988094,-0.7746364695749101,0.0
2019-04-30,1.0,-0.0,-0.46215645895304197,-0.0,-0.29781608318714564,-0.7824218849312282,0.0
2019-05-01,1.0,-0.0,-0.46123902811347156,-0.0,-0.3068566340160285,-0.7761099096807021,0.0
2019-05-02,1.0,-0.0,-0.4677517958123185,-0.0,-0.29785011972082126,-0.7816496000815122,0.0
2019-05-03,1.0,-0.0,-0.48036361779275827,-0.0,-0.29390735917471017,-0.7792502936520096,0.0
2019-05-06,1.0,-0.0,-0.47223710051776474,-0.0,-0.2961716020098452,-0.782130741959344,0.0
2019-05-07,1.0,-0.0,-0.4748102490958178,-0.0,-0.2921399826804544,-0.78004177066884,0.0
2019-05-08,1.0,-0.0,-0.4702802978323295,-0.0,-0.30187288760133163,-0.7690782953419227,0.0
2019-05-09,1.0,-0.0,-0.471122845319997,-0.0,-0.30557741616105205,-0.7619506993983398,0.0
2019-05-10,1.0,-0.0,-0.47295342048483313,-0.0,-0.3075009518974489,-0.7579388247239498,0.0
2019-05-13,1.0,-0.0,-0.47378034858056167,-0.0,-0.3050460461222315,-0.7581500367861582,0.0
2019-05-14,1.0,-0.0,-0.4822193119427794,-0.0,-0.29771319196091267,-0.7385785523598448,0.0
2019-05-15,1.0,-0.0,-0.4805946122695374,-0.0,-0.2987901501622356,-0.7358955655607817,0.0
2019-05-16,1.0,-0.0,-0.48329385677568915,-0.0,-0.2949402812074787,-0.7415461371768381,0.0
2019-05-17,1.0,-0.0,-0.4831741700773079,-0.0,-0.30705876408468497,-0.7361679551311201,0.0
2019-05-20,1.0,-0.0,-0.47741431057529826,-0.0,-0.30797750258518497,-0.7367398925571893,0.0
2019-05-21,1.0,-0.0,-0.48699090748809915,-0.0,-0.2949399289726217,-0.7367957081328868,0.0
2019-05-22,1.0,-0.0,-0.4841582419787773,-0.0,-0.2946842937059429,-0.729724305747184,0.0
2019-05-23,1.0,-0.0,-0.4823810121813387,-0.0,-0.2901921386412156,-0.7390430742182594,0.0
2019-05-24,1.0,-0.0,-0.4850472456775231,-0.0,-0.2878216726980298,-0.740199034981906,0.0
2019-05-28,1.0,-0.0,-0.4899591345551182,-0.0,-0.2768821921929451,-0.7402411813372779,0.0
2019-05-29,1.0,-0.0,-0.49726023969775063,-0.0,-0.27290014261765955,-0.7319038206520379,0.0
2019-05-30,1.0,-0.0,-0.4940066564900778,-0.0,-0.27058882410350094,-0.737844398288331,0.0
2019-05-31,1.0,-0.0,-0.5022938654766979,-0.0,-0.26152573391160466,-0.743137205745945,0.0
2019-06-03,1.0,-0.0,-0.5044033024768577,-0.0,-0.26139604703527647,-0.736102076557418,0.0
2019-06-04,1.0,-0.0,-0.5040658543298221,-0.0,-0.26016463582455523,-0.7378337128130708,0.0
2019-06-05,1.0,-0.0,-0.49873986275733,-0.0,-0.2643543356207112,-0.732252027448534,0.0
2019-06-06,1.0,-0.0,-0.5056745903070514,-0.0,-0.24763662667431594,-0.7409892494574842,0.0
2019-06-07,1.0,-0.0,-0.5171682387582971,-0.0,-0.24282577232120575,-0.7353645755352598,0.0
2019-06-10,1.0,-0.0,-0.5171286708750219,-0.0,-0.23383816961501036,-0.7441053918510941,0.0
2019-06-11,1.0,-0.0,-0.5203770377037704,-0.0,-0.23344834483448346,-0.7463996399639965,0.0
2019-06-12,1.0,-0.0,-0.5292267758198972,-0.0,-0.22772425497928417,-0.7389307642390056,0.0
2019-06-13,1.0,-0.0,-0.5292019060449566,-0.0,-0.23117032158271586,-0.7344510141456477,0.0
2019-06-14,1.0,-0.0,-0.5238617936884121,-0.0,-0.2424847199700636,-0.7283522514656355,0.0
2019-06-17,1.0,-0.0,-0.5217987728837232,-0.0,-0.247119269716167,-0.7252207312814885,0.0
2019-06-18,1.0,-0.0,-0.5034246575342466,-0.0,-0.2570992900709929,-0.7392260773922608,0.0
2019-06-19,1.0,-0.0,-0.510309021017423,-0.0,-0.25365683191053867,-0.7321651440267586,0.0
2019-06-20,1.0,-0.0,-0.5160451864440668,-0.0,-0.25124962511246623,-0.7319554133759874,0.0
2019-06-21,1.0,-0.0,-0.5196541469875302,-0.0,-0.24589549441487366,-0.7334132993477771,0.0
2019-06-24,1.0,-0.0,-0.5285380175159236,-0.0,-0.2429090366242038,-0.7165853901273885,0.0
2019-06-25,1.0,-0.0,-0.5247480403135498,-0.0,-0.24519099166355607,-0.7185516983949235,0.0
2019-06-26,1.0,-0.0,-0.519054138145613,-0.0,-0.22996888612321095,-0.7400871188550093,0.0
2019-06-27,1.0,-0.0,-0.5092414756429124,-0.0,-0.23005163253598065,-0.7550572447681524,0.0
2019-06-28,1.0,-0.0,-0.5006358943667241,-0.0,-0.23762499688287075,-0.7554674447021271,0.0
2019-07-01,1.0,-0.0,-0.5010709304642359,-0.0,-0.2403367204622435,-0.7491532177724647,0.0
2019-07-02,1.0,-0.0,-0.5028604118993134,-0.0,-0.23363346930653667,-0.7508208138493683,0.0
2019-07-03,1.0,-0.0,-0.5065725716273638,-0.0,-0.22806450811321224,-0.7502919762443158,0.0
2019-07-05,1.0,-0.0,-0.5025718758541858,-0.0,-0.23084760082498818,-0.7514847302636484,0.0
2019-07-08,1.0,-0.0,-0.5094222354813047,-0.0,-0.22049025457438348,-0.7561654733492442,0.0
2019-07-09,1.0,-0.0,-0.5157326940365597,-0.0,-0.225701728099091,-0.7558185995405053,0.0
2019-07-10,1.0,-0.0,-0.5002627561872826,-0.0,-0.2458396937013588,-0.7563374289932684,0.0
2019-07-11,1.0,-0.0,-0.5012659497129679,-0.0,-0.24895339800957608,-0.7566117670652528,0.0
2019-07-12,1.0,-0.0,-0.5205947955390334,-0.0,-0.19199504337050805,-0.7657249070631971,0.0
2019-07-15,1.0,-0.0,-0.5588547713742249,-0.0,-0.1752180035078185,-0.7362219312764013,0.0
2019-07-16,1.0,-0.0,-0.5693900807610365,-0.0,-0.17826884011296634,-0.7296734875885647,0.0
2019-07-17,1.0,-0.0,-0.5845282832278481,-0.0,-0.1684384889240506,-0.7193433544303798,0.0
2019-07-18,1.0,-0.0,-0.5831321739987192,-0.0,-0.16522981427656536,-0.7148381693679492,0.0
2019-07-19,1.0,-0.0,-0.5822015549650624,-0.0,-0.16511662237968705,-0.7130695797657711,0.0
2019-07-22,1.0,-0.0,-0.5591907969126395,-0.0,-0.156408239516248,-0.7424659554594168,0.0
2019-07-23,1.0,-0.0,-0.5607699493583755,-0.0,-0.15573528688726093,-0.7418260484782929,0.0
2019-07-24,1.0,-0.0,-0.5608563142112766,-0.0,-0.1557292434744138,-0.7412623506857396,0.0
2019-07-25,1.0,-0.0,-0.5733422143280048,-0.0,-0.1420219064535228,-0.7515788434971383,0.0
2019-07-26,1.0,-0.0,-0.583670648632639,-0.0,-0.13557606871359462,-0.7489140092802843,0.0
2019-07-29,1.0,-0.0,-0.584745972431884,-0.0,-0.14385409191021803,-0.7461209136578485,0.0
2019-07-30,1.0,-0.0,-0.5895720268629346,-0.0,-0.14757267117686418,-0.741010581617228,0.0
2019-07-31,1.0,-0.0,-0.6010553958973343,-0.0,-0.14262709344960858,-0.7337478941631156,0.0
2019-08-01,1.0,-0.0,-0.6094809243406404,-0.0,-0.13882428620911474,-0.7258647137414023,0.0
2019-08-02,1.0,-0.0,-0.6175103630197211,-0.0,-0.14221831428212536,-0.7525185278231377,0.0
2019-08-05,1.0,-0.0,-0.6167766873321453,-0.0,-0.14259180241459804,-0.7506086694611079,0.0
2019-08-06,1.0,-0.0,-0.6154768446820204,-0.0,-0.13508517759904085,-0.7473147824349303,0.0
2019-08-07,1.0,-0.0,-0.6225646917774004,-0.0,-0.12868418423418923,-0.746528124687781,0.0
2019-08-08,1.0,-0.0,-0.623732200849363,-0.0,-0.12785410941793657,-0.7465400949288034,0.0
2019-08-09,1.0,-0.0,-0.6211547090791245,-0.0,-0.12090541955427034,-0.7508351199082615,0.0
2019-08-12,1.0,-0.0,-0.6195042969236518,-0.0,-0.1347614896001993,-0.7366795366795368,0.0
2019-08-13,1.0,-0.0,-0.6105901132339003,-0.0,-0.1344091385244675,-0.7491644635107497,0.0
2019-08-14,1.0,-0.0,-0.6145213864490283,-0.0,-0.12463609445370624,-0.7490855706785438,0.0
2019-08-15,1.0,-0.0,-0.6199040174153968,-0.0,-0.11916188402928952,-0.7347367900257273,0.0
2019-08-16,1.0,-0.0,-0.6254954419342054,-0.0,-0.11063218390804598,-0.7410820451843044,0.0
2019-08-19,1.0,-0.0,-0.6318568277024516,-0.0,-0.10651166249411298,-0.7403762734551224,0.0
2019-08-20,1.0,-0.0,-0.6363118952760386,-0.0,-0.10229887901808914,-0.7359629803766301,0.0
2019-08-21,1.0,-0.0,-0.6366471155987824,-0.0,-0.10416511990496698,-0.7340064840250452,0.0
2019-08-22,1.0,-0.0,-0.6378521431574782,-0.0,-0.10484529197892706,-0.7306522223046672,0.0
2019-08-23,1.0,-0.0,-0.6358261385844693,-0.0,-0.10447022734581797,-0.7335427850481162,0.0
2019-08-26,1.0,-0.0,-0.6345884262561176,-0.0,-0.09989916627726815,-0.7248960920784043,0.0
2019-08-27,1.0,-0.0,-0.6333734555012406,-0.0,-0.09545800682895673,-0.7276277972929818,0.0
2019-08-28,1.0,-0.0,-0.6334892606108105,-0.0,-0.08143322475570033,-0.7342215473537264,0.0
2019-08-29,1.0,-0.0,-0.6290385841055057,-0.0,-0.08226700004902682,-0.7400107858998871,0.0
2019-08-30,1.0,-0.0,-0.6250550526058234,-0.0,-0.08527036946415463,-0.7364570589674577,0.0
2019-09-03,1.0,-0.0,-0.6270144501591968,-0.0,-0.08236590742101396,-0.7398236590742101,0.0
2019-09-04,1.0,-0.0,-0.6377156600485926,-0.0,-0.0804230986330282,-0.7360296463543329,0.0
2019-09-05,1.0,-0.0,-0.6494676294211235,-0.0,-0.07805654142699792,-0.7201566515726349,0.0
2019-09-06,1.0,-0.0,-0.6493112475838614,-0.0,-0.07824618922952704,-0.7191651782437425,0.0
2019-09-09,1.0,-0.0,-0.6507486055387024,-0.0,-0.07889715236324493,-0.7167775711909188,0.0
2019-09-10,1.0,-0.0,-0.6563845401174169,-0.0,-0.053767123287671234,-0.73603228962818,0.0
2019-09-11,1.0,-0.0,-0.6642373380447585,-0.0,-0.026231841382018062,-0.7633981154299175,0.0
2019-09-12,1.0,-0.0,-0.6579598637622209,-0.0,-0.0271985494106981,-0.7651613535566392,0.0
2019-09-13,1.0,-0.0,-0.6558939553573616,-0.0,-0.025163550829392596,-0.7691421850880847,0.0
2019-09-16,1.0,-0.0,-0.6569636381456435,-0.0,-0.024110555718906204,-0.769210036263844,0.0
2019-09-17,1.0,-0.0,-0.6654418969233784,-0.0,-0.020968058005095044,-0.7631295316480502,0.0
2019-09-18,1.0,-0.0,-0.6796675818787997,-0.0,-0.009217493626201216,-0.7625759952931948,0.0
