Date,DIN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-18,1.0,-0.6596671434143804,-1.9626836562215575,-0.0,-1.436224158106878,-1.4425302301391236,0.0
2018-10-19,1.0,-0.6196759110997246,-1.9283930058284764,-0.0,-1.427208095817588,-1.4296419650291423,0.0
2018-10-22,1.0,-0.6215887251761693,-1.9284433055733508,-0.0,-1.4267777065983345,-1.4294042280589367,0.0
2018-10-23,1.0,-0.6251520778638663,-1.9278350515463918,-0.0,-1.4231926746494206,-1.427098674521355,0.0
2018-10-24,1.0,-0.6274636094293443,-1.945897204688909,-0.0,-1.4328867705783845,-1.4345613809094422,0.0
2018-10-25,1.0,-0.535400963795873,-1.8343630297788212,-0.0,-1.4495860620289138,-1.3588903991103423,0.0
2018-10-26,1.0,-0.49094801223241585,-1.8095412844036698,-0.0,-1.4718654434250764,-1.3438532110091743,0.0
2018-10-29,1.0,-0.4466213757127259,-1.8222127866068178,-0.0,-1.4486837316510979,-1.3482955234744631,0.0
2018-10-30,1.0,-0.45740864595366937,-1.8259865020976467,-0.0,-1.452118927463975,-1.3446221195354777,0.0
2018-10-31,1.0,-0.4592943149823279,-1.7772120050320495,-0.0,-1.4323369076858565,-1.3217516324207752,0.0
2018-11-01,1.0,-0.438406878843972,-1.787902310861647,-0.0,-1.4268227145160326,-1.3180868215202721,0.0
2018-11-02,1.0,-0.4409225310467179,-1.7511531638083973,-0.0,-1.419278533412182,-1.3022471910112359,0.0
2018-11-05,1.0,-0.43275269581703985,-1.7819646877592132,-0.0,-1.4251688588695341,-1.2850456215191373,0.0
2018-11-06,1.0,-0.42869923063159776,-1.7853521798771395,-0.0,-1.4435498300232599,-1.3064949006977993,0.0
2018-11-07,1.0,-0.42912795924483066,-1.798381780041954,-0.0,-1.4503446209169915,-1.3155528918189991,0.0
2018-11-08,1.0,-0.3714927048260382,-1.7933132494536006,-0.0,-1.42394707306988,-1.3182704235335816,0.0
2018-11-09,1.0,-0.37046448410353383,-1.7939368868928023,-0.0,-1.426486230941969,-1.3185793641413543,0.0
2018-11-12,1.0,-0.37127659574468086,-1.7615839243498819,-0.0,-1.4556737588652482,-1.3216903073286053,0.0
2018-11-13,1.0,-0.3111853284115545,-1.7609421690982598,-0.0,-1.4681549188492413,-1.3189781449581064,0.0
2018-11-14,1.0,-0.31073147822003055,-1.7655864741106024,-0.0,-1.4714688270517788,-1.322824938358577,0.0
2018-11-15,1.0,-0.3084813316921634,-1.768184748842389,-0.0,-1.4776390598440887,-1.3069573881952992,0.0
2018-11-16,1.0,-0.299894527129966,-1.751025430680886,-0.0,-1.4818352279385913,-1.3268487050275402,0.0
2018-11-19,1.0,-0.32773661567877627,-1.7814890057361377,-0.0,-1.5094407265774379,-1.3564770554493306,0.0
2018-11-20,1.0,-0.23715743267291495,-1.7669355795468027,-0.0,-1.523015778858702,-1.404792976628307,0.0
2018-11-21,1.0,-0.24979414186566287,-1.7600282319727092,-0.0,-1.5249970591695095,-1.3468415480531701,0.0
2018-11-23,1.0,-0.25101214574898784,-1.7460540984568445,-0.0,-1.5255530129672006,-1.3449510062782375,0.0
2018-11-26,1.0,-0.25036646144825564,-1.747288185282908,-0.0,-1.523131046613896,-1.342597478745236,0.0
2018-11-27,1.0,-0.22739214198143498,-1.7598225232062583,-0.0,-1.5166092591511473,-1.3342285013719424,0.0
2018-11-28,1.0,-0.23036037614625315,-1.7522925062788388,-0.0,-1.5208807896735004,-1.3372466561532619,0.0
2018-11-29,1.0,-0.178289699325483,-1.7122441980107463,-0.0,-1.4961701154681601,-1.3295987195609922,0.0
2018-11-30,1.0,-0.17754285714285717,-1.7123428571428572,-0.0,-1.4966857142857144,-1.3277142857142858,0.0
2018-12-03,1.0,-0.17118721985978622,-1.727330191931962,-0.0,-1.509883921388346,-1.3380645902769797,0.0
2018-12-04,1.0,-0.14772201665124884,-1.7606382978723405,-0.0,-1.52104532839963,-1.352277983348751,0.0
2018-12-06,1.0,-0.12378545352429092,-1.6354394832912102,-0.0,-1.5502386969952258,-1.3069362538612748,0.0
2018-12-07,1.0,-0.13365222284749578,-1.6378728193584693,-0.0,-1.5541361845807542,-1.301800787844682,0.0
2018-12-10,1.0,-0.07485029940119761,-1.6463739188290085,-0.0,-1.555721889554225,-1.2674650698602794,0.0
2018-12-11,1.0,-0.06910140422933896,-1.6502747405228395,-0.0,-1.5551423655436531,-1.275795082422157,0.0
2018-12-12,1.0,-0.06358741853216208,-1.68880702748654,-0.0,-1.5929158401813543,-1.3220742419948994,0.0
2018-12-13,1.0,-0.06350373218728794,-1.680275955666139,-0.0,-1.5942094548744628,-1.316840081429541,0.0
2018-12-14,1.0,-0.07909700898441943,-1.6496076424428525,-0.0,-1.630160354827704,-1.327476401683157,0.0
2018-12-17,1.0,-0.05953388634952881,-1.6411602054060153,-0.0,-1.6088821172620054,-1.3334461937813893,0.0
2018-12-18,1.0,-0.05126196205719403,-1.625216856007611,-0.0,-1.5953886619284796,-1.324416587385976,0.0
2018-12-19,1.0,-0.05254616675993285,-1.6246782316731951,-0.0,-1.5946838276440962,-1.3240626748740907,0.0
2018-12-20,1.0,-0.04897551224387806,-1.594313954134044,-0.0,-1.5995335665500583,-1.3099561330445888,0.0
2018-12-21,1.0,-0.043005410179971296,-1.5886607044275147,-0.0,-1.5940156784807331,-1.2949100143535386,0.0
2018-12-24,1.0,-0.00611253615674289,-1.5478906292637666,-0.0,-1.5818370354199638,-1.3217267914642798,0.0
2018-12-26,1.0,-0.00348993288590604,-1.5494228187919463,-0.0,-1.5303087248322147,-1.2859597315436242,0.0
2018-12-27,1.0,-0.0,-1.4506483600305113,-0.0,-1.360284769895754,-1.2742435799644038,0.0
2018-12-28,1.0,-0.0,-1.4613348266558064,-0.0,-1.3593137504454516,-1.2702743980043782,0.0
2018-12-31,1.0,-0.0,-1.458539320116202,-0.0,-1.3634880994852454,-1.2745527750879162,0.0
2019-01-02,1.0,-0.0,-1.4576392072953284,-0.0,-1.3589077385501043,-1.2780070304141833,0.0
2019-01-03,1.0,-0.0,-1.4568184132803748,-0.0,-1.360423668398004,-1.2748752418779918,0.0
2019-01-04,1.0,-0.0,-1.4618611939544053,-0.0,-1.3155739776575848,-1.277409897386645,0.0
2019-01-07,1.0,-0.0,-1.3952028253298672,-0.0,-1.283710207485162,-1.226124491097268,0.0
2019-01-08,1.0,-0.0,-1.3889922632455196,-0.0,-1.2842522769562237,-1.2234355107237291,0.0
2019-01-09,1.0,-0.0,-1.3820510313813665,-0.0,-1.2817968520872032,-1.2242643464659302,0.0
2019-01-10,1.0,-0.0,-1.3801289566236812,-0.0,-1.2817506838608832,-1.2228409534974598,0.0
2019-01-11,1.0,-0.0,-1.3641570393577442,-0.0,-1.2898962208733113,-1.2411396122968474,0.0
2019-01-14,1.0,-0.0,-1.3653902943203071,-0.0,-1.2940250024608722,-1.2623289693867505,0.0
2019-01-15,1.0,-0.0,-1.3574772111357478,-0.0,-1.2877063316087707,-1.282089184528209,0.0
2019-01-16,1.0,-0.0,-1.379798283907873,-0.0,-1.2799939786241155,-1.3580209744593306,0.0
2019-01-17,1.0,-0.0,-1.3906918238993708,-0.0,-1.2814088050314465,-1.3593459119496856,0.0
2019-01-18,1.0,-0.0,-1.3854521425303719,-0.0,-1.2966502312814516,-1.4010064555482133,0.0
2019-01-22,1.0,-0.0,-1.4491467216146248,-0.0,-1.3951497860199715,-1.43916098694986,0.0
2019-01-23,1.0,-0.0,-1.4032677311548458,-0.0,-1.413452867221898,-1.4880377698795817,0.0
2019-01-24,1.0,-0.0,-1.391721942159724,-0.0,-1.432846908994428,-1.4818784823560627,0.0
2019-01-25,1.0,-0.0,-1.3266104590290406,-0.0,-1.5784427178045957,-1.6054995316030198,0.0
2019-01-28,1.0,-0.0,-1.2891652846876727,-0.0,-1.6354339414040906,-1.603372028745163,0.0
2019-01-29,1.0,-0.0,-1.2564102564102564,-0.0,-1.6475605028520794,-1.6341031179044136,0.0
2019-01-30,1.0,-0.0,-1.2605461811722913,-0.0,-1.6529751332149203,-1.6370448490230909,0.0
2019-01-31,1.0,-0.0,-1.2906634043263083,-0.0,-1.5784907968637047,-1.6916532280487127,0.0
2019-02-01,1.0,-0.0,-1.2902127184411813,-0.0,-1.5931550443861315,-1.6997934230361231,0.0
2019-02-04,1.0,-0.0,-1.2946313609136202,-0.0,-1.5902703913116496,-1.7132620500475841,0.0
2019-02-05,1.0,-0.0,-1.1855466824410923,-0.0,-1.2393276151040127,-1.5046337375529921,0.0
2019-02-06,1.0,-0.0,-1.1262013396757595,-0.0,-1.216872148335113,-1.5108241918260361,0.0
2019-02-07,1.0,-0.0,-1.1312847810307283,-0.0,-1.2079361238809583,-1.4998306315025405,0.0
2019-02-08,1.0,-0.0,-1.1288867329614358,-0.0,-1.2341498908561725,-1.487800145525103,0.0
2019-02-11,1.0,-0.0,-1.1376586066554943,-0.0,-1.2020110126885324,-1.448503710797223,0.0
2019-02-12,1.0,-0.0,-1.1808765704421214,-0.0,-1.195118442505035,-1.419248105878968,0.0
2019-02-13,1.0,-0.0,-1.2113120872810794,-0.0,-1.180304335343095,-1.3935304813857785,0.0
2019-02-14,1.0,-0.0,-1.1531712929670646,-0.0,-1.2247471115585598,-1.4161752720648162,0.0
2019-02-15,1.0,-0.0,-1.1712516203370302,-0.0,-1.2189255365115945,-1.4108214508617793,0.0
2019-02-19,1.0,-0.0,-1.137677351550184,-0.0,-1.2393350212583003,-1.4000859886303922,0.0
2019-02-20,1.0,-0.0,-1.1718883508971805,-0.0,-1.200417734738441,-1.374679578467673,0.0
2019-02-21,1.0,-0.0,-1.1514907332796134,-0.0,-1.2017348438166564,-1.386784850926672,0.0
2019-02-22,1.0,-0.0,-1.2027033919918388,-0.0,-1.4276460086712575,-1.4703391991838817,0.0
2019-02-25,1.0,-0.0,-1.1933579714608358,-0.0,-1.451647674776717,-1.487886253978031,0.0
2019-02-26,1.0,-0.0,-1.2005538177529358,-0.0,-1.4454130557407314,-1.4820265627403724,0.0
2019-02-27,1.0,-0.0,-1.1981803395344108,-0.0,-1.4035274982210022,-1.4811426247839787,0.0
2019-02-28,1.0,-0.0,-1.1998677383253638,-0.0,-1.40558551225964,-1.4815342354257808,0.0
2019-03-01,1.0,-0.0,-1.1956355867541586,-0.0,-1.4284551604862914,-1.4626379775166591,0.0
2019-03-04,1.0,-0.0,-1.190152973356296,-0.0,-1.3904366325600244,-1.4847026643703778,0.0
2019-03-05,1.0,-0.0,-1.1695793537898802,-0.0,-1.4229831335094494,-1.4877057508636455,0.0
2019-03-06,1.0,-0.0,-1.1683434959349592,-0.0,-1.4222560975609755,-1.490650406504065,0.0
2019-03-07,1.0,-0.0,-1.1457584198531274,-0.0,-1.4406685236768804,-1.4781463661686505,0.0
2019-03-08,1.0,-0.0,-1.107198866798199,-0.0,-1.4857085040724438,-1.4660292406536144,0.0
2019-03-11,1.0,-0.0,-1.1057855489843147,-0.0,-1.5069169452301363,-1.5300591411673952,0.0
2019-03-12,1.0,-0.0,-1.022635152918882,-0.0,-1.5837237458546087,-1.6576301521292836,0.0
2019-03-13,1.0,-0.0,-1.0502817051132136,-0.0,-1.6023174231954926,-1.662591687041565,0.0
2019-03-14,1.0,-0.0,-1.0512371243495806,-0.0,-1.6002973346076244,-1.6580652012318147,0.0
2019-03-15,1.0,-0.0,-1.0345985712762555,-0.0,-1.6091267725770337,-1.6873334044141168,0.0
2019-03-18,1.0,-0.0,-1.0875286665938626,-0.0,-1.6567107131156493,-1.7160642131702524,0.0
2019-03-19,1.0,-0.0,-1.0850153576129882,-0.0,-1.6725537516454583,-1.7272926722246598,0.0
2019-03-20,1.0,-0.0,-1.090394237642272,-0.0,-1.6757574091383955,-1.7322263155000823,0.0
2019-03-21,1.0,-0.0,-1.094105367247157,-0.0,-1.6919189144646485,-1.7075756743393946,0.0
2019-03-22,1.0,-0.0,-1.0792713221087495,-0.0,-1.7365719017388905,-1.7043886282086669,0.0
2019-03-25,1.0,-0.0,-0.9299940304987248,-0.0,-1.7944863515493572,-1.7023389591360505,0.0
2019-03-26,1.0,-0.0,-0.9553976496310468,-0.0,-1.7861164252528012,-1.7244602350368952,0.0
2019-03-27,1.0,-0.0,-0.9314095206864513,-0.0,-1.8076187353117996,-1.7263485817347106,0.0
2019-03-28,1.0,-0.0,-0.9304724798331778,-0.0,-1.8065631345003568,-1.750535038138616,0.0
2019-03-29,1.0,-0.0,-0.940021990104453,-0.0,-1.8081363386476086,-1.749422759758109,0.0
2019-04-01,1.0,-0.0,-0.9518045774647886,-0.0,-1.8089788732394365,-1.7409771126760563,0.0
2019-04-02,1.0,-0.0,-0.979722343681679,-0.0,-1.8326956711849582,-1.6532575426322693,0.0
2019-04-03,1.0,-0.0,-0.9781528210169862,-0.0,-1.8351084166257032,-1.6485881260582227,0.0
2019-04-04,1.0,-0.0,-0.973077975376197,-0.0,-1.8425170998632012,-1.6563611491108072,0.0
2019-04-05,1.0,-0.0,-0.9593839070379303,-0.0,-1.8500877000657752,-1.6717825038368779,0.0
2019-04-08,1.0,-0.0,-0.9504326870412969,-0.0,-1.8545295213057291,-1.672088947310768,0.0
2019-04-09,1.0,-0.0,-0.9307861462341945,-0.0,-1.908301264431006,-1.6584387025838372,0.0
2019-04-10,1.0,-0.0,-0.93968564746832,-0.0,-1.8937836514929027,-1.6051558166095612,0.0
2019-04-11,1.0,-0.0,-0.9202303972178449,-0.0,-1.9330543933054394,-1.5806118567624845,0.0
2019-04-12,1.0,-0.0,-0.9282216841538876,-0.0,-1.8957223567393062,-1.556793112725316,0.0
2019-04-15,1.0,-0.0,-0.9325388265746334,-0.0,-1.890261000862813,-1.5697799827437449,0.0
2019-04-16,1.0,-0.0,-0.9358683926645092,-0.0,-1.888673139158576,-1.5692017259978426,0.0
2019-04-17,1.0,-0.0,-0.9311760574793366,-0.0,-1.9152936092053374,-1.5556696018583545,0.0
2019-04-18,1.0,-0.0,-0.9321242689274025,-0.0,-1.9068519611525458,-1.5266942104415946,0.0
2019-04-22,1.0,-0.0,-0.9291228070175438,-0.0,-1.9253441295546558,-1.5435897435897434,0.0
2019-04-23,1.0,-0.0,-0.9539742212674543,-0.0,-1.9106874328678838,-1.505907626208378,0.0
2019-04-24,1.0,-0.0,-0.9211538461538462,-0.0,-1.9086004273504273,-1.5121260683760682,0.0
2019-04-25,1.0,-0.0,-0.9272202629047772,-0.0,-1.9270599551138186,-1.489259378005771,0.0
2019-04-26,1.0,-0.0,-0.9045366587830574,-0.0,-1.993334766716835,-1.4773167060847128,0.0
2019-04-29,1.0,-0.0,-0.8868993532524453,-0.0,-1.976000855203378,-1.482120904377572,0.0
2019-04-30,1.0,-0.0,-0.8353978584925467,-0.0,-1.9323955490237246,-1.480999370144867,0.0
2019-05-01,1.0,-0.0,-0.8474773063120118,-0.0,-1.9645872915347267,-1.465484483850538,0.0
2019-05-02,1.0,-0.0,-0.8626973196313169,-0.0,-1.9563513084013135,-1.4780697107744465,0.0
2019-05-03,1.0,-0.0,-0.8848817387598552,-0.0,-1.9610590240784147,-1.4811421265714895,0.0
2019-05-06,1.0,-0.0,-0.862705025415291,-0.0,-1.94922182046848,-1.4283393596394696,0.0
2019-05-07,1.0,-0.0,-0.8738904354220285,-0.0,-1.948631755869531,-1.4298545091653974,0.0
2019-05-08,1.0,-0.0,-0.8781565000519589,-0.0,-1.8955107554816588,-1.422217603657903,0.0
2019-05-09,1.0,-0.0,-0.880020730759264,-0.0,-1.895776107799948,-1.4068929774552992,0.0
2019-05-10,1.0,-0.0,-0.8798463694399751,-0.0,-1.9111953080396533,-1.3991799449836506,0.0
2019-05-13,1.0,-0.0,-0.8791716406290548,-0.0,-1.916281725229667,-1.3947682566045572,0.0
2019-05-14,1.0,-0.0,-0.8143840856924254,-0.0,-1.9151747003315482,-1.3711808212190768,0.0
2019-05-15,1.0,-0.0,-0.8259117572047947,-0.0,-1.9359857179290998,-1.3388421321091557,0.0
2019-05-16,1.0,-0.0,-0.8284636173576054,-0.0,-1.929580337565652,-1.3411350772525623,0.0
2019-05-17,1.0,-0.0,-0.8080792605076349,-0.0,-1.902916092130126,-1.396047188601195,0.0
2019-05-20,1.0,-0.0,-0.7801770454894336,-0.0,-1.9255487898480275,-1.4111958245919254,0.0
2019-05-21,1.0,-0.0,-0.780673514231693,-0.0,-1.9200265726404007,-1.409423067095917,0.0
2019-05-22,1.0,-0.0,-0.7640437993379169,-0.0,-1.9345047109752993,-1.3944486885663356,0.0
2019-05-23,1.0,-0.0,-0.7446776155717761,-0.0,-1.9445965125709652,-1.379663422546634,0.0
2019-05-24,1.0,-0.0,-0.7123405113722325,-0.0,-1.9466438045287207,-1.3841343486812243,0.0
2019-05-28,1.0,-0.0,-0.7203808180535965,-0.0,-1.941718718517026,-1.375176304654443,0.0
2019-05-29,1.0,-0.0,-0.7180970428364832,-0.0,-1.9265446566598512,-1.3421433202014659,0.0
2019-05-30,1.0,-0.0,-0.7140522066471842,-0.0,-1.9039576006736343,-1.3352320570607756,0.0
2019-05-31,1.0,-0.0,-0.7006897236143502,-0.0,-1.9243288840371162,-1.3370714037612266,0.0
2019-06-03,1.0,-0.0,-0.7235023041474654,-0.01272290122219996,-2.0114205570026042,-1.2614205570026047,0.0
2019-06-04,1.0,-0.0,-0.7076520601700458,-0.03325451526890376,-2.0670624339689088,-1.2229712733309857,0.0
2019-06-05,1.0,-0.0,-0.6832412523020258,-0.08431636055945448,-2.0963615549250907,-1.113433875864815,0.0
2019-06-06,1.0,-0.0,-0.6967738728438634,-0.08057861510165532,-2.080081523089924,-1.1135358154794452,0.0
2019-06-07,1.0,-0.0,-0.7059579728059332,-0.10051915945611867,-2.0367861557478366,-1.1011124845488256,0.0
2019-06-10,1.0,-0.0,-0.7157636675655799,-0.1188036283402795,-1.9758274086785979,-1.0927678352537387,0.0
2019-06-11,1.0,-0.0,-0.7157267985434503,-0.15992520421218384,-1.9574352918019877,-1.0876882196634188,0.0
2019-06-12,1.0,-0.0,-0.7191044481704311,-0.16742282276358617,-1.9621757569780058,-1.0827497780846238,0.0
2019-06-13,1.0,-0.0,-0.706170661177278,-0.1631622800568544,-1.946527471450277,-1.085379601039063,0.0
2019-06-14,1.0,-0.0,-0.6966061021597532,-0.17914687301043145,-1.9513688231549047,-1.070228708555757,0.0
2019-06-17,1.0,-0.0,-0.6782332845290386,-0.18482186432406053,-1.976281112737921,-1.041093216203026,0.0
2019-06-18,1.0,-0.0,-0.6871339320577898,-0.18503514252245215,-1.9720812182741116,-1.0366067942210075,0.0
2019-06-19,1.0,-0.0,-0.686252501098043,-0.2064808940510468,-1.982724122785613,-1.004733785564394,0.0
2019-06-20,1.0,-0.0,-0.6970333805776844,-0.19612922144567715,-1.9856312008210741,-1.0085039831875275,0.0
2019-06-21,1.0,-0.0,-0.70830078125,-0.19560546874999998,-1.968798828125,-1.010107421875,0.0
2019-06-24,1.0,-0.0,-0.6767377471219702,-0.21144411521834167,-1.9199494826832468,-1.0493029581774906,0.0
2019-06-25,1.0,-0.0,-0.6556181959564541,-0.2167573872472784,-1.9324455676516328,-1.0552099533437014,0.0
2019-06-26,1.0,-0.0,-0.6465337408431572,-0.20176587590355602,-1.9060786882064717,-1.0969291223984863,0.0
2019-06-27,1.0,-0.0,-0.6335644668573922,-0.23381661252000194,-1.9004994423701693,-1.0810260388886195,0.0
2019-06-28,1.0,-0.0,-0.6236981058954609,-0.23775614009591628,-1.9032601850506226,-1.0795427021266288,0.0
2019-07-01,1.0,-0.0,-0.6073131955484897,-0.2474827768945416,-1.8988774871127811,-1.0640265934383581,0.0
2019-07-02,1.0,-0.0,-0.6203614689482793,-0.2412997500480677,-1.8859834647183233,-1.059123245529706,0.0
2019-07-03,1.0,-0.0,-0.6148593411877855,-0.24650156287569128,-1.8883385429189707,-1.0591007453714836,0.0
2019-07-05,1.0,-0.0,-0.6013367312593163,-0.253978939270087,-1.8896956291772853,-1.0633745251719,0.0
2019-07-08,1.0,-0.0,-0.6201125448724168,-0.2357135927039876,-1.9094789948578639,-1.085766954496944,0.0
2019-07-09,1.0,-0.0,-0.6252983293556086,-0.23135745945156105,-1.9244069943013005,-1.0896205737664995,0.0
2019-07-10,1.0,-0.0,-0.5657364717301625,-0.212958019898083,-1.9712691094394563,-1.1032759039068187,0.0
2019-07-11,1.0,-0.0,-0.5698381058875005,-0.21177500121542125,-1.9727259468131655,-1.1073460061257232,0.0
2019-07-12,1.0,-0.0,-0.5433032683541849,-0.22054116962467268,-1.9893317815924743,-1.095965473765881,0.0
2019-07-15,1.0,-0.0,-0.573386940515404,-0.24612478201898855,-1.9666731253633016,-1.0578376283665956,0.0
2019-07-16,1.0,-0.0,-0.5746257811364628,-0.26449643947100715,-1.960180206365354,-1.0449547061958049,0.0
2019-07-17,1.0,-0.0,-0.5811623246492986,-0.26579989246786256,-1.990224351141307,-1.0506378610880298,0.0
2019-07-18,1.0,-0.0,-0.581982421875,-0.27099609375,-1.9903808593749999,-1.039453125,0.0
2019-07-19,1.0,-0.0,-0.582378640776699,-0.25281553398058254,-1.9992718446601943,-1.0199029126213592,0.0
2019-07-22,1.0,-0.0,-0.564707028396084,-0.23666650431055478,-2.007452145536019,-1.0618089717987433,0.0
2019-07-23,1.0,-0.0,-0.5798704145759244,-0.23257173478832754,-2.001315340770692,-1.0578749939104595,0.0
2019-07-24,1.0,-0.0,-0.5810006827270068,-0.27289573783282944,-1.9915634448454111,-1.031161611235736,0.0
2019-07-25,1.0,-0.0,-0.5678832116788322,-0.2767883211678832,-2.00330900243309,-1.0181995133819952,0.0
2019-07-26,1.0,-0.0,-0.5476432689047135,-0.2730707745967156,-2.0042629462771884,-1.0192317008186795,0.0
2019-07-29,1.0,-0.0,-0.5185705973622964,-0.27584367726920095,-2.0029577191621413,-1.0513479441427462,0.0
2019-07-30,1.0,-0.0,-0.5283925451368666,-0.2803339157445156,-1.9939332168510968,-1.0507668413900213,0.0
2019-07-31,1.0,-0.0,-0.4954580972846259,-0.2862375463957804,-2.0217327603047472,-1.0803379566321547,0.0
2019-08-01,1.0,-0.0,-0.508932929805721,-0.31484916528360835,-1.9864297569071563,-1.071170555501318,0.0
2019-08-02,1.0,-0.0,-0.4794870535056257,-0.3623544440623004,-2.001867046627033,-1.0695229204539873,0.0
2019-08-05,1.0,-0.0,-0.47683416593202077,-0.3604662552649623,-2.0014692918013517,-1.0589186012342051,0.0
2019-08-06,1.0,-0.0,-0.4782816914898712,-0.3570231310760979,-1.9032134476318183,-1.0505244001724054,0.0
2019-08-07,1.0,-0.0,-0.5250227479526843,-0.31837555672621043,-1.87529332886356,-1.0703510368277382,0.0
2019-08-08,1.0,-0.0,-0.5223244227268372,-0.31714094088339556,-1.8782696177062372,-1.072913672511258,0.0
2019-08-09,1.0,-0.0,-0.5080292664386165,-0.30767768909160015,-1.853762827822121,-1.0815754465982517,0.0
2019-08-12,1.0,-0.0,-0.5013282732447818,-0.3212998102466793,-1.8605787476280835,-1.0606736242884252,0.0
2019-08-13,1.0,-0.0,-0.48294162244124333,-0.3153904473085671,-1.8728203184230476,-1.067333206974981,0.0
2019-08-14,1.0,-0.0,-0.5043955005198979,-0.3133093865204651,-1.8508365630021741,-1.0578031950089801,0.0
2019-08-15,1.0,-0.0,-0.5405554787895537,-0.3400580350974161,-1.7767030537515547,-0.9486896043480263,0.0
2019-08-16,1.0,-0.0,-0.5320233230797484,-0.34318901795142553,-1.7623616913823974,-0.9535833983747303,0.0
2019-08-19,1.0,-0.0,-0.5093538966964775,-0.35271034860375977,-1.7666088702317941,-0.9342489505384194,0.0
2019-08-20,1.0,-0.0,-0.5255183051308806,-0.34518894887265805,-1.7601506147076171,-0.9056843442362655,0.0
2019-08-21,1.0,-0.0,-0.5202192667145937,-0.4183590941768512,-1.6924424874191228,-0.8621495327102803,0.0
2019-08-22,1.0,-0.0,-0.5323696346222064,-0.3858637814827953,-1.654443064916637,-0.8615200425682866,0.0
2019-08-23,1.0,-0.0,-0.5244711645513249,-0.384146069917613,-1.6636829213983524,-0.8810509908706301,0.0
2019-08-26,1.0,-0.0,-0.507541733751377,-0.3970426235064825,-1.559062791288874,-0.7732819252605712,0.0
2019-08-27,1.0,-0.0,-0.5013552430967305,-0.387895985092326,-1.5569625614094529,-0.7889208876842284,0.0
2019-08-28,1.0,-0.0,-0.5197610878129368,-0.36527301224213155,-1.5370017367729911,-0.8140382090058034,0.0
2019-08-29,1.0,-0.0,-0.5091904741690368,-0.3634163942777094,-1.5426412531307043,-0.8297745892940528,0.0
2019-08-30,1.0,-0.0,-0.485901224145209,-0.3694385816800338,-1.5548754748839173,-0.8109328830730266,0.0
2019-09-03,1.0,-0.0,-0.5111621380278096,-0.392141854828422,-1.577199472721861,-0.7717395926351152,0.0
2019-09-04,1.0,-0.0,-0.4828554411639582,-0.4075129754105335,-1.5765761933123457,-0.7872883519101507,0.0
2019-09-05,1.0,-0.0,-0.49046852495128357,-0.3937981869016352,-1.5848089468779125,-0.7671354740320258,0.0
2019-09-06,1.0,-0.0,-0.47872205552972996,-0.41309216920931413,-1.603346997422136,-0.7308033639014495,0.0
2019-09-09,1.0,-0.0,-0.47496617050067663,-0.4123815967523681,-1.6046600135317997,-0.7367219215155616,0.0
2019-09-10,1.0,-0.0,-0.48857458375806995,-0.3665052667346245,-1.6077556914712876,-0.7845310907237513,0.0
2019-09-11,1.0,-0.0,-0.48006115428717033,-0.37550431052788036,-1.6103962288189577,-0.780863804306281,0.0
