Date,IWF,IWM,MTUM,SHO,SPY,VLUE,VXX
2019-03-05,-0.0,-0.5239657596763451,-0.0,1.0,-0.4463576485679749,-0.4965833682808299,0.0
2019-03-06,-0.0,-0.5219815463561455,-0.0,1.0,-0.45130014308975186,-0.4937829969901811,0.0
2019-03-07,-0.0,-0.5128072508743412,-0.0,1.0,-0.4628343431358061,-0.4873158957686814,0.0
2019-03-08,-0.0,-0.510337996780983,-0.0,1.0,-0.47562213693202926,-0.4902067599356197,0.0
2019-03-11,-0.0,-0.5096067695370832,-0.0,1.0,-0.47650572424091586,-0.5026879044300647,0.0
2019-03-12,-0.0,-0.49252872124746583,-0.0,1.0,-0.48602107476284634,-0.5243911596125448,0.0
2019-03-13,-0.0,-0.5093429624766426,-0.0,1.0,-0.4898237462754407,-0.5259582849351043,0.0
2019-03-14,-0.0,-0.49700287327850984,-0.0,1.0,-0.4828098682255028,-0.49715149113246804,0.0
2019-03-15,-0.0,-0.49020435527524653,-0.0,1.0,-0.48489062150820655,-0.5079581853847491,0.0
2019-03-18,-0.0,-0.49785193326006594,-0.0,1.0,-0.4893595763812569,-0.5105405135378159,0.0
2019-03-19,-0.0,-0.49686398960493766,-0.0,1.0,-0.4908168619905545,-0.5111072240685675,0.0
2019-03-20,-0.0,-0.5102332580887886,-0.0,1.0,-0.48628041133684474,-0.5116378229245047,0.0
2019-03-21,-0.0,-0.5131002727659467,-0.0,1.0,-0.5060684167062885,-0.4832962138084632,0.0
2019-03-22,-0.0,-0.5091041698103718,-0.0,1.0,-0.5271616115889542,-0.4786731049745989,0.0
2019-03-25,-0.0,-0.46905431994221813,-0.0,1.0,-0.5462877636920626,-0.47525590894373737,0.0
2019-03-26,-0.0,-0.47779746898634656,-0.0,1.0,-0.5308139680003994,-0.48748221551057086,0.0
2019-03-27,-0.0,-0.4552600810965447,-0.0,1.0,-0.540933854075972,-0.491430135077987,0.0
2019-03-28,-0.0,-0.4653918205483784,-0.0,1.0,-0.5211785027856847,-0.4463421161472399,0.0
2019-03-29,-0.0,-0.47258288470439214,-0.0,1.0,-0.5203527319675526,-0.44305863438162285,0.0
2019-04-01,-0.0,-0.48102006485115933,-0.0,1.0,-0.5221981129775459,-0.43479532876612137,0.0
2019-04-02,-0.0,-0.47979797979797983,-0.0,1.0,-0.5152486402486403,-0.43305652680652684,0.0
2019-04-03,-0.0,-0.4795965487908616,-0.0,1.0,-0.5244622675902297,-0.4263701543322397,0.0
2019-04-04,-0.0,-0.47920671614551646,-0.0,1.0,-0.517897554447013,-0.4363061199659326,0.0
2019-04-05,-0.0,-0.4761521972132905,-0.0,1.0,-0.5253824417811557,-0.43437591347559196,0.0
2019-04-08,-0.0,-0.4745300477257232,-0.0,1.0,-0.5245203077822148,-0.43593552157397486,0.0
2019-04-09,-0.0,-0.4673562994047038,-0.0,1.0,-0.5428174099736508,-0.42956475065872934,0.0
2019-04-10,-0.0,-0.47923220605583955,-0.0,1.0,-0.5342115611482501,-0.44428332677939436,0.0
2019-04-11,-0.0,-0.485546711353163,-0.0,1.0,-0.5414869760220804,-0.43729515266517166,0.0
2019-04-12,-0.0,-0.48752985203240023,-0.0,1.0,-0.5380259497254845,-0.4364674889824458,0.0
2019-04-15,-0.0,-0.4872041183280376,-0.0,1.0,-0.5398655139289145,-0.4360452227887386,0.0
2019-04-16,-0.0,-0.4876570583887657,-0.0,1.0,-0.5391722099039172,-0.4368070953436808,0.0
2019-04-17,-0.0,-0.48727550442216255,-0.0,1.0,-0.543322411371979,-0.4330023896922963,0.0
2019-04-18,-0.0,-0.501242465247878,-0.0,1.0,-0.5275433632673145,-0.43154139500553573,0.0
2019-04-22,-0.0,-0.49521436676698405,-0.0,1.0,-0.5338941240317726,-0.43771276333316883,0.0
2019-04-23,-0.0,-0.4944559944559945,-0.0,1.0,-0.5269527769527769,-0.45359370359370355,0.0
2019-04-24,-0.0,-0.49309405940594053,-0.0,1.0,-0.529579207920792,-0.45257425742574253,0.0
2019-04-25,-0.0,-0.493061567764118,-0.0,1.0,-0.5273950577584288,-0.4531377544710218,0.0
2019-04-26,-0.0,-0.4895704305603725,-0.0,1.0,-0.5277708962988654,-0.4599910816033295,0.0
2019-04-29,-0.0,-0.490744641308388,-0.0,1.0,-0.5285342584562012,-0.4587287820592244,0.0
2019-04-30,-0.0,-0.4828722165803879,-0.0,1.0,-0.530329675773413,-0.4637009882842494,0.0
2019-05-01,-0.0,-0.4911049614548329,-0.0,1.0,-0.5160851947025104,-0.46362917572642814,0.0
2019-05-02,-0.0,-0.48988364337063667,-0.0,1.0,-0.5071765606857878,-0.47335655525087084,0.0
2019-05-03,-0.0,-0.48768497245485315,-0.0,1.0,-0.508955260752489,-0.4737765260999531,0.0
2019-05-06,-0.0,-0.464009840098401,-0.0,1.0,-0.5020418204182042,-0.4939729397293973,0.0
2019-05-07,-0.0,-0.4706011783976725,-0.0,1.0,-0.4917976676527394,-0.4824096032075887,0.0
2019-05-08,-0.0,-0.47465798683341087,-0.0,1.0,-0.49289053131347743,-0.47977288857345635,0.0
2019-05-09,-0.0,-0.47632359793030726,-0.0,1.0,-0.48968831996861134,-0.48623065793668313,0.0
2019-05-10,-0.0,-0.4750067483006552,-0.0,1.0,-0.5001840445633237,-0.47871217884223705,0.0
2019-05-13,-0.0,-0.47467530873290614,-0.0,1.0,-0.5025165107657558,-0.4779651862217966,0.0
2019-05-14,-0.0,-0.4480861011006136,-0.0,1.0,-0.5138794194993669,-0.4729960066231616,0.0
2019-05-15,-0.0,-0.447402360384475,-0.0,1.0,-0.5160968487650566,-0.46991118140893057,0.0
2019-05-16,-0.0,-0.44715070164734594,-0.0,1.0,-0.52366076876144,-0.4697010372178157,0.0
2019-05-17,-0.0,-0.4446072326813664,-0.0,1.0,-0.5148829145605939,-0.48233340658803997,0.0
2019-05-20,-0.0,-0.4422311729525204,-0.0,1.0,-0.5155132430123276,-0.4833394361039912,0.0
2019-05-21,-0.0,-0.45149653894901043,-0.0,1.0,-0.5048747197036171,-0.48098859315589354,0.0
2019-05-22,-0.0,-0.44849016597206987,-0.0,1.0,-0.5064463454461261,-0.48224513172966776,0.0
2019-05-23,-0.0,-0.4478732480195003,-0.0,1.0,-0.5057891529555149,-0.48390006093845217,0.0
2019-05-24,-0.0,-0.4440554339897885,-0.0,1.0,-0.5054704595185996,-0.48178944809141744,0.0
2019-05-28,-0.0,-0.44105873504937043,-0.0,1.0,-0.5003760401756471,-0.48463087411145345,0.0
2019-05-29,-0.0,-0.4453842611667192,-0.0,1.0,-0.4993819829863552,-0.47882988778749913,0.0
2019-05-30,-0.0,-0.4464385187338032,-0.0,1.0,-0.49943084114413044,-0.47608321829058586,0.0
2019-05-31,-0.0,-0.4452084644811389,-0.0,1.0,-0.49198586024889834,-0.48397172049779674,0.0
2019-06-03,-0.0,-0.45398003953522004,-0.0,1.0,-0.4989875126560918,-0.4577165999710718,0.0
2019-06-04,-0.0,-0.45522927817156084,-0.0,1.0,-0.49315299676937174,-0.46251024639567967,0.0
2019-06-05,-0.0,-0.4494809357508492,-0.0,1.0,-0.5198775295412142,-0.4226666028799694,0.0
2019-06-06,-0.0,-0.4358339090454297,-0.0,1.0,-0.5209757724468161,-0.42547109131190897,0.0
2019-06-07,-0.0,-0.4538041534536611,-0.0,1.0,-0.5094537564674185,-0.42104384730931543,0.0
2019-06-10,-0.0,-0.4532241897761443,-0.0,1.0,-0.5130781346952412,-0.4202186053171686,0.0
2019-06-11,-0.0,-0.4552370926838605,-0.0,1.0,-0.5151442652758506,-0.4221015359586583,0.0
2019-06-12,-0.0,-0.45145700751232115,-0.0,1.0,-0.5151203406861572,-0.4258816211301976,0.0
2019-06-13,-0.0,-0.45768595437025683,-0.0,1.0,-0.515357544708051,-0.42093797131981514,0.0
2019-06-14,-0.0,-0.45315267869966963,-0.0,1.0,-0.526403983338919,-0.41427682290419876,0.0
2019-06-17,-0.0,-0.4565488167097825,-0.0,1.0,-0.5202165373191531,-0.4185829261281977,0.0
2019-06-18,-0.0,-0.4736892460773058,-0.0,1.0,-0.510165518561041,-0.40800803673938,0.0
2019-06-19,-0.0,-0.45826873076831337,-0.0,1.0,-0.5175440688881998,-0.4095365312596904,0.0
2019-06-20,-0.0,-0.4589248645940207,-0.0,1.0,-0.5174536517859274,-0.4096299300899525,0.0
2019-06-21,-0.0,-0.46314584227851724,-0.0,1.0,-0.5088020609703735,-0.4134583273698774,0.0
2019-06-24,-0.0,-0.46459594630165835,-0.0,1.0,-0.5049175620378569,-0.42346071932805285,0.0
2019-06-25,-0.0,-0.4660919540229885,-0.0,1.0,-0.5039990421455938,-0.4245450191570881,0.0
2019-06-26,-0.0,-0.4656398955663608,-0.0,1.0,-0.5028144386691896,-0.42678866559678075,0.0
2019-06-27,-0.0,-0.46727874196950814,-0.0,1.0,-0.5101399942468118,-0.41974302425927706,0.0
2019-06-28,-0.0,-0.5090429266639227,-0.0,1.0,-0.48657482507323924,-0.42551388518993777,0.0
2019-07-01,-0.0,-0.5031574363068883,-0.0,1.0,-0.49747163146306644,-0.41886235513295106,0.0
2019-07-02,-0.0,-0.5096972335074483,-0.0,1.0,-0.4887067130973109,-0.4198587734571484,0.0
2019-07-03,-0.0,-0.5048405053487585,-0.0,1.0,-0.4967084563628443,-0.41872791519434627,0.0
2019-07-05,-0.0,-0.49622257736452124,-0.0,1.0,-0.503728994140152,-0.4214731948278367,0.0
2019-07-08,-0.0,-0.4961135191418263,-0.0,1.0,-0.5038622660241664,-0.4215076155652953,0.0
2019-07-09,-0.0,-0.49381014555829583,-0.0,1.0,-0.503094927220852,-0.42100681851153343,0.0
2019-07-10,-0.0,-0.4654614790500096,-0.0,1.0,-0.5231222243676384,-0.42500965437343113,0.0
2019-07-11,-0.0,-0.4618783196523419,-0.0,1.0,-0.5321825205214872,-0.4202317720907774,0.0
2019-07-12,-0.0,-0.4885755955274672,-0.0,1.0,-0.5323043266893535,-0.40984443364122514,0.0
2019-07-15,-0.0,-0.4856774945941349,-0.0,1.0,-0.5336621395077626,-0.41026264000583107,0.0
2019-07-16,-0.0,-0.48085519922254616,-0.0,1.0,-0.5321185617103984,-0.4165694849368319,0.0
2019-07-17,-0.0,-0.4769286754002911,-0.0,1.0,-0.5304949053857351,-0.4185832120329937,0.0
2019-07-18,-0.0,-0.4746850775193799,-0.0,1.0,-0.5308624031007751,-0.41693313953488376,0.0
2019-07-19,-0.0,-0.4745606816091398,-0.0,1.0,-0.5351212663987994,-0.4108050539768602,0.0
2019-07-22,-0.0,-0.44775759330293596,-0.0,1.0,-0.5295891534583002,-0.43516441099129094,0.0
2019-07-23,-0.0,-0.448572876203344,-0.0,1.0,-0.5270345260211836,-0.4371124568726325,0.0
2019-07-24,-0.0,-0.44711329764144125,-0.0,1.0,-0.5252737182269812,-0.43920320262383644,0.0
2019-07-25,-0.0,-0.43811839476154946,-0.0,1.0,-0.5347745492188064,-0.4344832566985243,0.0
2019-07-26,-0.0,-0.4364454713938431,-0.0,1.0,-0.5357065492093291,-0.43476063253664526,0.0
2019-07-29,-0.0,-0.4351246030982392,-0.0,1.0,-0.5337967862984702,-0.43654382757625326,0.0
2019-07-30,-0.0,-0.4328376167099817,-0.0,1.0,-0.5340504379632304,-0.43952738473385317,0.0
2019-07-31,-0.0,-0.4518265225034315,-0.0,1.0,-0.5257543285091627,-0.43049100585161465,0.0
2019-08-01,-0.0,-0.4639036468976128,-0.0,1.0,-0.5150131019063875,-0.42512681202971364,0.0
2019-08-02,-0.0,-0.46620839363241673,-0.0,1.0,-0.5129040038591414,-0.4328268210323203,0.0
2019-08-05,-0.0,-0.45293628673414504,-0.0,1.0,-0.5528580509510538,-0.4390983325998729,0.0
2019-08-06,-0.0,-0.4528973229413758,-0.0,1.0,-0.5253424989107809,-0.4422471801326427,0.0
2019-08-07,-0.0,-0.4501774633604559,-0.0,1.0,-0.5196175483497115,-0.4446966221599827,0.0
2019-08-08,-0.0,-0.44769056184658473,-0.0,1.0,-0.5194968249752517,-0.4472559576985296,0.0
2019-08-09,-0.0,-0.44951998645805624,-0.0,1.0,-0.5241699513940947,-0.44449012163567336,0.0
2019-08-12,-0.0,-0.44881490251032885,-0.0,1.0,-0.533016018748943,-0.4342699751141608,0.0
2019-08-13,-0.0,-0.4425026552090374,-0.0,1.0,-0.5335763251906923,-0.4377474172057546,0.0
2019-08-14,-0.0,-0.4473177772432042,-0.0,1.0,-0.5267981717584796,-0.4314890546066875,0.0
2019-08-15,-0.0,-0.45376503503192334,-0.0,1.0,-0.5190224539085104,-0.41847007341160714,0.0
2019-08-16,-0.0,-0.4490371965075948,-0.0,1.0,-0.5243870350436551,-0.418634134672886,0.0
2019-08-19,-0.0,-0.4433228331424207,-0.0,1.0,-0.5280402825505918,-0.41504390988927065,0.0
2019-08-20,-0.0,-0.44410668059942526,-0.0,1.0,-0.5234284085781462,-0.4073669461134728,0.0
2019-08-21,-0.0,-0.4475236268030981,-0.0,1.0,-0.5262322650939151,-0.3948696084701201,0.0
2019-08-22,-0.0,-0.4483485261039422,-0.0,1.0,-0.5236415295371137,-0.39573813188114126,0.0
2019-08-23,-0.0,-0.44578113529258534,-0.0,1.0,-0.5231486963317309,-0.3992232457906079,0.0
2019-08-26,-0.0,-0.4417252982563475,-0.0,1.0,-0.5203426124197001,-0.39101583641198207,0.0
2019-08-27,-0.0,-0.4412560272844878,-0.0,1.0,-0.5192755498059508,-0.39157944254968835,0.0
2019-08-28,-0.0,-0.42652456239412767,-0.0,1.0,-0.5395962732919255,-0.3865989083380388,0.0
2019-08-29,-0.0,-0.4264837178704008,-0.0,1.0,-0.5436774587660355,-0.37935247403787414,0.0
2019-08-30,-0.0,-0.4227442154863211,-0.0,1.0,-0.5474599713997702,-0.3740769393065616,0.0
2019-09-03,-0.0,-0.4321739945626699,-0.0,1.0,-0.5474828911596512,-0.3640198743789257,0.0
2019-09-04,-0.0,-0.42329592051924925,-0.0,1.0,-0.5499449352110036,-0.3699650865805938,0.0
2019-09-05,-0.0,-0.41994523369298103,-0.0,1.0,-0.5490205256629298,-0.371498115945421,0.0
2019-09-06,-0.0,-0.41915117502630655,-0.0,1.0,-0.5520402198059161,-0.36714603063252665,0.0
2019-09-09,-0.0,-0.42820026683519413,-0.0,1.0,-0.5547363246962994,-0.3577230063431875,0.0
2019-09-10,-0.0,-0.4345899563933043,-0.0,1.0,-0.5237961269751958,-0.38605992403994943,0.0
2019-09-11,-0.0,-0.42674920277621453,-0.0,1.0,-0.5399080847870943,-0.3781185518664415,0.0
2019-09-12,-0.0,-0.4092537523122673,-0.0,1.0,-0.5489498208724565,-0.3833095277120847,0.0
2019-09-13,-0.0,-0.41064701064701065,-0.0,1.0,-0.5429507429507429,-0.3864045864045864,0.0
2019-09-16,-0.0,-0.41113038585962774,-0.0,1.0,-0.5434385109475361,-0.389633831872099,0.0
2019-09-17,-0.0,-0.3928186377912155,-0.0,1.0,-0.5515398678104345,-0.3994281160643135,0.0
