Date,BLE,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-17,1.0,-0.0688749646816361,-0.23393222198214964,-0.0,-0.18021506806056475,-0.1790183987900344,0.0
2018-10-18,1.0,-0.06944975957138816,-0.23562003960000666,-0.0,-0.1794978452937555,-0.17931482005291094,0.0
2018-10-19,1.0,-0.063922797756516,-0.2297096667766414,-0.0,-0.17842296271857475,-0.17754866380732434,0.0
2018-10-22,1.0,-0.06442553894441232,-0.23247707937556783,-0.0,-0.17789708433137852,-0.17713719335921368,0.0
2018-10-23,1.0,-0.06408921933085503,-0.23253201156546885,-0.0,-0.17824039653035936,-0.1773316811235027,0.0
2018-10-24,1.0,-0.06338016542569877,-0.22926813161413878,-0.0,-0.17899654950388802,-0.17931023096861534,0.0
2018-10-25,1.0,-0.05010364609278334,-0.20946152239237678,-0.0,-0.18127621281997716,-0.1660747858784207,0.0
2018-10-26,1.0,-0.04734551505648181,-0.20675861627572084,-0.0,-0.18173381548209544,-0.1642132548241544,0.0
2018-10-29,1.0,-0.039919810345101905,-0.20866811983898423,-0.0,-0.17718095177483253,-0.1652956993524367,0.0
2018-10-30,1.0,-0.0449155243863564,-0.20935607268090534,-0.0,-0.1776856869620657,-0.1619062798852407,0.0
2018-10-31,1.0,-0.0466716339827835,-0.20204822524136404,-0.0,-0.1766515004993738,-0.15994229458298323,0.0
2018-11-01,1.0,-0.03812767305559956,-0.20893394582607316,-0.0,-0.1766355140186916,-0.16035165531443055,0.0
2018-11-02,1.0,-0.03954989504916118,-0.20167921342108167,-0.0,-0.17822704101762857,-0.15875195303252687,0.0
2018-11-05,1.0,-0.039388966039641454,-0.20205782098219918,-0.0,-0.17824453983082944,-0.1583922484534781,0.0
2018-11-06,1.0,-0.03885809925315397,-0.2017115879557261,-0.0,-0.17897462618224308,-0.1594113653229754,0.0
2018-11-07,1.0,-0.03895057730884049,-0.20179747595204628,-0.0,-0.17921056372510308,-0.15952993950498337,0.0
2018-11-08,1.0,-0.03456677565392354,-0.20097145372233402,-0.0,-0.1768108651911469,-0.15956677565392355,0.0
2018-11-09,1.0,-0.03398493402739554,-0.20123610171890477,-0.0,-0.17778791262364946,-0.15962382247943763,0.0
2018-11-12,1.0,-0.034035148227695294,-0.19204540110053772,-0.0,-0.18295263925251226,-0.15870004859924436,0.0
2018-11-13,1.0,-0.022391304347826088,-0.18928571428571428,-0.0,-0.1842701863354037,-0.15684782608695652,0.0
2018-11-14,1.0,-0.022591062944446173,-0.1890817625687048,-0.0,-0.1842530199049778,-0.15672452877061144,0.0
2018-11-15,1.0,-0.02238343253968254,-0.1892361111111111,-0.0,-0.18537636408730157,-0.15308779761904762,0.0
2018-11-16,1.0,-0.02168663508869694,-0.1871459087953933,-0.0,-0.18493235503544783,-0.15417479335005108,0.0
2018-11-19,1.0,-0.0215496555460949,-0.187228113631086,-0.0,-0.18507624429135383,-0.15423794411332145,0.0
2018-11-20,1.0,-0.005783992493116125,-0.1832571876874798,-0.0,-0.18674911932561106,-0.16250557632254986,0.0
2018-11-21,1.0,-0.005275507230818777,-0.18209701412425044,-0.0,-0.1859462941095281,-0.1602742036897879,0.0
2018-11-23,1.0,-0.005715511561269364,-0.17839138229570492,-0.0,-0.1875239423238994,-0.16066257029466297,0.0
2018-11-26,1.0,-0.005165146754540578,-0.18189899609165452,-0.0,-0.18632845428768488,-0.1592918997624339,0.0
2018-11-27,1.0,-0.002641181050670982,-0.1822567594387872,-0.0,-0.1844093983297965,-0.15738691012350958,0.0
2018-11-28,1.0,-0.002885980851746095,-0.181770984440135,-0.0,-0.18470277451175007,-0.1575989860892669,0.0
2018-11-29,1.0,-0.0034537035622048684,-0.18209881259837707,-0.0,-0.18488011369714383,-0.15775478704708346,0.0
2018-11-30,1.0,-0.0040929373749807665,-0.18669026004000613,-0.0,-0.1917218033543622,-0.15620864748422833,0.0
2018-12-03,1.0,-0.0026310120934240084,-0.18752500230790536,-0.0,-0.1921408129981229,-0.1563067360064006,0.0
2018-12-04,1.0,-0.0027703389047926863,-0.18736725459414535,-0.0,-0.19252316311139842,-0.15640102194724045,0.0
2018-12-06,1.0,-0.0019856790420602925,-0.1646007581683615,-0.0,-0.19191888801973644,-0.14579697936097238,0.0
2018-12-07,1.0,-0.0020753752218245253,-0.16448100580503505,-0.0,-0.19183685746082355,-0.1455018497909586,0.0
2018-12-10,1.0,-0.0,-0.16322020992280933,-0.0,-0.18960240082416352,-0.14022724218761665,0.0
2018-12-11,1.0,-0.0004630390297091816,-0.16300467520052578,-0.0,-0.19237031172982416,-0.13783626342439767,0.0
2018-12-12,1.0,-0.0,-0.16387654653441647,-0.0,-0.19227144203581528,-0.13989497778376195,0.0
2018-12-13,1.0,-0.0,-0.16155859696357788,-0.0,-0.1953930147333782,-0.13880786777353973,0.0
2018-12-14,1.0,-0.0,-0.17020286199078039,-0.0,-0.19166028499782276,-0.13970599276243675,0.0
2018-12-17,1.0,-0.0,-0.16927688272761332,-0.0,-0.18944923192206817,-0.13997751967028849,0.0
2018-12-18,1.0,-0.0,-0.16802022105562284,-0.0,-0.188450666307713,-0.13916932142803726,0.0
2018-12-19,1.0,-0.0,-0.1682605247010581,-0.0,-0.18867388018378006,-0.13964590909771174,0.0
2018-12-20,1.0,-0.0,-0.16622100058260258,-0.0,-0.1889574401338492,-0.13867435502905545,0.0
2018-12-21,1.0,-0.0,-0.16608127699642786,-0.0,-0.18882927047991988,-0.139701376537582,0.0
2018-12-24,1.0,-0.0,-0.15012077654847464,-0.0,-0.1844004413562759,-0.15654728178212507,0.0
2018-12-26,1.0,-0.0,-0.15229553325637155,-0.0,-0.17607968504869312,-0.151659118491549,0.0
2018-12-27,1.0,-0.0,-0.13981306250993197,-0.0,-0.1514135883619133,-0.15343609598243307,0.0
2018-12-28,1.0,-0.0,-0.13974114520136363,-0.0,-0.15136938810885767,-0.15340613624544983,0.0
2018-12-31,1.0,-0.0,-0.14144888991674376,-0.0,-0.15101757631822388,-0.15295444033302497,0.0
2019-01-02,1.0,-0.0,-0.14145297909860946,-0.0,-0.1510797606313781,-0.15292995287791622,0.0
2019-01-03,1.0,-0.0,-0.14718754116596655,-0.0,-0.14364543844498764,-0.1728458307109088,0.0
2019-01-04,1.0,-0.0,-0.1475887382204291,-0.0,-0.13557248350495943,-0.1733545013618422,0.0
2019-01-07,1.0,-0.0,-0.13634210412988243,-0.0,-0.133112269066793,-0.1660278770653001,0.0
2019-01-08,1.0,-0.0,-0.13789585608368296,-0.0,-0.13246450945456634,-0.166503822058739,0.0
2019-01-09,1.0,-0.0,-0.13785869268460907,-0.0,-0.13249895822855745,-0.16656847671461208,0.0
2019-01-10,1.0,-0.0,-0.14035820809498423,-0.0,-0.13214506995576433,-0.1683837408682872,0.0
2019-01-11,1.0,-0.0,-0.14066074065494977,-0.0,-0.13476850913513044,-0.17229348235225989,0.0
2019-01-14,1.0,-0.0,-0.13670543917413122,-0.0,-0.12646834696841167,-0.17463444091386177,0.0
2019-01-15,1.0,-0.0,-0.13766480238091816,-0.0,-0.12691041364139577,-0.17317728926142653,0.0
2019-01-16,1.0,-0.0,-0.13677645571075472,-0.0,-0.12780939242398115,-0.1724578950393746,0.0
2019-01-17,1.0,-0.0,-0.13210692727795345,-0.0,-0.13023857430296062,-0.17484909456740444,0.0
2019-01-18,1.0,-0.0,-0.1326895358893053,-0.0,-0.1324445085038916,-0.17620351686364946,0.0
2019-01-22,1.0,-0.0,-0.10951291271657404,-0.0,-0.09096109839816933,-0.16162689332025715,0.0
2019-01-23,1.0,-0.0,-0.11315544899855878,-0.0,-0.09031154452271593,-0.14346133642228895,0.0
2019-01-24,1.0,-0.0,-0.10949734435744403,-0.0,-0.11335760827903411,-0.1460466517001588,0.0
2019-01-25,1.0,-0.0,-0.09776892214270223,-0.0,-0.09515289525048796,-0.16253253090435915,0.0
2019-01-28,1.0,-0.0,-0.09112866020787538,-0.0,-0.105158891693126,-0.16058780428234146,0.0
2019-01-29,1.0,-0.0,-0.08961275750401393,-0.0,-0.11067570141780281,-0.16036683266661225,0.0
2019-01-30,1.0,-0.0,-0.08920749789155807,-0.0,-0.11045515139973337,-0.1606360693201295,0.0
2019-01-31,1.0,-0.0,-0.09187586694590257,-0.0,-0.09890662822639867,-0.16913264612288192,0.0
2019-02-01,1.0,-0.0,-0.0913851971760097,-0.0,-0.09969665229279175,-0.16923537333532845,0.0
2019-02-04,1.0,-0.0,-0.09107232734346306,-0.0,-0.10120658931073416,-0.168024703113735,0.0
2019-02-05,1.0,-0.0,-0.08349889774923115,-0.0,-0.09867185586370195,-0.1786326647252538,0.0
2019-02-06,1.0,-0.0,-0.08803697661772703,-0.0,-0.09355628058727569,-0.1778412180532898,0.0
2019-02-07,1.0,-0.0,-0.08899982317015112,-0.0,-0.09767808806126474,-0.17355169552620484,0.0
2019-02-08,1.0,-0.0,-0.0866985802544904,-0.0,-0.09988680223122348,-0.17725679527569793,0.0
2019-02-11,1.0,-0.0,-0.09121440270876632,-0.0,-0.1191829656036227,-0.16600828596203873,0.0
2019-02-12,1.0,-0.0,-0.087668925914167,-0.0,-0.12594729649517553,-0.16677939897574645,0.0
2019-02-13,1.0,-0.0,-0.08995117645436239,-0.0,-0.12587923758033817,-0.16335199845530024,0.0
2019-02-14,1.0,-0.0,-0.0870437224227838,-0.0,-0.13520616346459743,-0.16093337206246455,0.0
2019-02-15,1.0,-0.0,-0.10338223252328148,-0.0,-0.12900226222364095,-0.1554827696279128,0.0
2019-02-19,1.0,-0.0,-0.1046248000556367,-0.0,-0.12957785659642534,-0.1567146533138605,0.0
2019-02-20,1.0,-0.0,-0.10617905630981526,-0.0,-0.12878366347651904,-0.15609002893389717,0.0
2019-02-21,1.0,-0.0,-0.10284728694031409,-0.0,-0.1291780840972,-0.15894454258411808,0.0
2019-02-22,1.0,-0.0,-0.10077433012088462,-0.0,-0.13060553729597238,-0.16130020611665088,0.0
2019-02-25,1.0,-0.0,-0.10010341550673599,-0.0,-0.1345519593046006,-0.16285147297221755,0.0
2019-02-26,1.0,-0.0,-0.10126900715563505,-0.0,-0.13423803667262968,-0.16207792933810375,0.0
2019-02-27,1.0,-0.0,-0.09979448320214744,-0.0,-0.1366057572664868,-0.1616592335761321,0.0
2019-02-28,1.0,-0.0,-0.1036785084404132,-0.0,-0.14091150863637633,-0.15514683239550964,0.0
2019-03-01,1.0,-0.0,-0.10506059842696,-0.0,-0.1423153357404764,-0.1521118481820472,0.0
2019-03-04,1.0,-0.0,-0.10739673122131421,-0.0,-0.13766371879547742,-0.1542454942348595,0.0
2019-03-05,1.0,-0.0,-0.1002989180010385,-0.0,-0.15010455113181861,-0.15296742776148306,0.0
2019-03-06,1.0,-0.0,-0.09818987395016894,-0.0,-0.15152619845487303,-0.15240952875029795,0.0
2019-03-07,1.0,-0.0,-0.09255707826476477,-0.0,-0.15804135112056777,-0.1492363901059675,0.0
2019-03-08,1.0,-0.0,-0.08877251604026563,-0.0,-0.1658359891614135,-0.14935347550788325,0.0
2019-03-11,1.0,-0.0,-0.08826809333578013,-0.0,-0.1669089933795401,-0.15643483293572932,0.0
2019-03-12,1.0,-0.0,-0.07637041357822703,-0.0,-0.17322767431603805,-0.17309963152129068,0.0
2019-03-13,1.0,-0.0,-0.08028477076810911,-0.0,-0.17665222798816316,-0.1726494260267902,0.0
2019-03-14,1.0,-0.0,-0.07985029854583893,-0.0,-0.17774190783647115,-0.1708710681941548,0.0
2019-03-15,1.0,-0.0,-0.07649788062779242,-0.0,-0.17888647038606942,-0.17662389735364875,0.0
2019-03-18,1.0,-0.0,-0.0810215510415617,-0.0,-0.18142032448929646,-0.17717345925168795,0.0
2019-03-19,1.0,-0.0,-0.08041353058223029,-0.0,-0.18254174236525647,-0.17892262883179053,0.0
2019-03-20,1.0,-0.0,-0.08226321339323117,-0.0,-0.181412413872799,-0.1808057317020324,0.0
2019-03-21,1.0,-0.0,-0.08131160790313037,-0.0,-0.1947206627314581,-0.16719825657752313,0.0
2019-03-22,1.0,-0.0,-0.07849200127747293,-0.0,-0.2102168800627123,-0.16297941526580145,0.0
2019-03-25,1.0,-0.0,-0.06064762014754074,-0.0,-0.2195643072658765,-0.16343530294937128,0.0
2019-03-26,1.0,-0.0,-0.0630361697194528,-0.0,-0.21788778112682586,-0.1681978900996986,0.0
2019-03-27,1.0,-0.0,-0.061612267377819004,-0.0,-0.2188967476375442,-0.16883587454345178,0.0
2019-03-28,1.0,-0.0,-0.06011262045744804,-0.0,-0.2186665505631023,-0.17251538372228029,0.0
2019-03-29,1.0,-0.0,-0.05935450165437975,-0.0,-0.2185667846984385,-0.1732890230452197,0.0
2019-04-01,1.0,-0.0,-0.06432264435924248,-0.0,-0.21883350761008485,-0.1691355873126525,0.0
2019-04-02,1.0,-0.0,-0.06630629059680021,-0.0,-0.22229972245230106,-0.16452330092854964,0.0
2019-04-03,1.0,-0.0,-0.06659691645959574,-0.0,-0.22189284624438732,-0.16463955127366786,0.0
2019-04-04,1.0,-0.0,-0.06615210186638758,-0.0,-0.2232251875109018,-0.16418105703819988,0.0
2019-04-05,1.0,-0.0,-0.06502313938935297,-0.0,-0.22416101522251652,-0.16612335186424892,0.0
2019-04-08,1.0,-0.0,-0.06448702838767878,-0.0,-0.2243077684170704,-0.16623743215912232,0.0
2019-04-09,1.0,-0.0,-0.05803206997084547,-0.0,-0.24083090379008742,-0.15886297376093292,0.0
2019-04-10,1.0,-0.0,-0.0578621843847777,-0.0,-0.24533216910427127,-0.1520774212326275,0.0
2019-04-11,1.0,-0.0,-0.05479432107753913,-0.0,-0.25131416090280306,-0.15001092100473246,0.0
2019-04-12,1.0,-0.0,-0.0555911193877848,-0.0,-0.2489452090668374,-0.15033316844647485,0.0
2019-04-15,1.0,-0.0,-0.05639338534994759,-0.0,-0.24668102946314197,-0.15259986025387215,0.0
2019-04-16,1.0,-0.0,-0.053792220638291685,-0.0,-0.2471125592761761,-0.15372530765426354,0.0
2019-04-17,1.0,-0.0,-0.051393702851483994,-0.0,-0.25839571257973376,-0.14654996650452914,0.0
2019-04-18,1.0,-0.0,-0.05085585257484157,-0.0,-0.25846019375045526,-0.14745429383057762,0.0
2019-04-22,1.0,-0.0,-0.05097466598525224,-0.0,-0.26005694677666646,-0.14914214791560196,0.0
2019-04-23,1.0,-0.0,-0.05432171110460006,-0.0,-0.25631409317316145,-0.15435101084090244,0.0
2019-04-24,1.0,-0.0,-0.051296315273243645,-0.0,-0.256452297647455,-0.1561873252426474,0.0
2019-04-25,1.0,-0.0,-0.04771747735069048,-0.0,-0.2598586800363562,-0.15839856920866685,0.0
2019-04-26,1.0,-0.0,-0.04494299590626972,-0.0,-0.2648452746027321,-0.15748389652693204,0.0
2019-04-29,1.0,-0.0,-0.04049515260849797,-0.0,-0.26359249644329064,-0.16259661782608056,0.0
2019-04-30,1.0,-0.0,-0.04252164978717158,-0.0,-0.2623954205195949,-0.16286511081755467,0.0
2019-05-01,1.0,-0.0,-0.0454638932957283,-0.0,-0.26241259768494035,-0.16106998060990657,0.0
2019-05-02,1.0,-0.0,-0.04619517350713405,-0.0,-0.25519640655275677,-0.16651987552110858,0.0
2019-05-03,1.0,-0.0,-0.047466682322550344,-0.0,-0.25441789467504256,-0.16586919509188044,0.0
2019-05-06,1.0,-0.0,-0.040564322168123425,-0.0,-0.2539449756555406,-0.17203906845779315,0.0
2019-05-07,1.0,-0.0,-0.043525427704396526,-0.0,-0.2521513494495184,-0.1703194405758433,0.0
2019-05-08,1.0,-0.0,-0.04533251177324942,-0.0,-0.24841923037424998,-0.17331983627481184,0.0
2019-05-09,1.0,-0.0,-0.04484784551594802,-0.0,-0.24511743073564535,-0.17517178732070385,0.0
2019-05-10,1.0,-0.0,-0.042924417924417924,-0.0,-0.24695799695799697,-0.1726044226044226,0.0
2019-05-13,1.0,-0.0,-0.03980933121479128,-0.0,-0.23414704607828973,-0.17050411671240792,0.0
2019-05-14,1.0,-0.0,-0.033123912762195035,-0.0,-0.23577785125867992,-0.16878243742542087,0.0
2019-05-15,1.0,-0.0,-0.0378188720485462,-0.0,-0.24034396479825143,-0.15983146875269622,0.0
2019-05-16,1.0,-0.0,-0.03782975173326429,-0.0,-0.24075832110698772,-0.1598055291850062,0.0
2019-05-17,1.0,-0.0,-0.03736380776925402,-0.0,-0.24145425236402365,-0.16046575224168455,0.0
2019-05-20,1.0,-0.0,-0.035710186513629845,-0.0,-0.23896700143472027,-0.16004304160688665,0.0
2019-05-21,1.0,-0.0,-0.03293507535384792,-0.0,-0.24017248295226634,-0.15947510171336887,0.0
2019-05-22,1.0,-0.0,-0.02975253897868688,-0.0,-0.24378486625661563,-0.15687312258618222,0.0
2019-05-23,1.0,-0.0,-0.026437456164207094,-0.0,-0.2579476976368035,-0.14698767587993647,0.0
2019-05-24,1.0,-0.0,-0.01777057477147041,-0.0,-0.2547873928434341,-0.14908801410272815,0.0
2019-05-28,1.0,-0.0,-0.016814837958360553,-0.0,-0.25551736870508707,-0.14783991819808562,0.0
2019-05-29,1.0,-0.0,-0.02050504477950346,-0.0,-0.2559091939689378,-0.14067282621018026,0.0
2019-05-30,1.0,-0.0,-0.019812496459525295,-0.0,-0.2548292075001416,-0.14156234067863818,0.0
2019-05-31,1.0,-0.0,-0.01472520950214095,-0.0,-0.25429956333111936,-0.14415725732374265,0.0
2019-06-03,1.0,-0.0,-0.01697230907912899,-0.0,-0.2522606270599172,-0.13927152877545845,0.0
2019-06-04,1.0,-0.0,-0.02506350075078236,-0.0008139322752213756,-0.2480949774765293,-0.12935909849983862,0.0
2019-06-05,1.0,-0.0,-0.013680781758957655,-0.014276803659297248,-0.24107006722572594,-0.11705592903181093,0.0
2019-06-06,1.0,-0.0,-0.013924717760949766,-0.017821974425119968,-0.24164378241935036,-0.11351973592965522,0.0
2019-06-07,1.0,-0.0,-0.015537782221111388,-0.019592324141186925,-0.23944013996500874,-0.11397150712321918,0.0
2019-06-10,1.0,-0.0,-0.016042632323961255,-0.02009492353381998,-0.23721169058258626,-0.11440783813039496,0.0
2019-06-11,1.0,-0.0,-0.015094703757823055,-0.013137217060461528,-0.23981969066196138,-0.1104739323426429,0.0
2019-06-12,1.0,-0.0,-0.015978052580062588,-0.013069192274287607,-0.23896769924314487,-0.1106056219584488,0.0
2019-06-13,1.0,-0.0,-0.02390878219817233,-0.019215372297838273,-0.2339940918251843,-0.10331023439441209,0.0
2019-06-14,1.0,-0.0,-0.024417865922713586,-0.02176615197635555,-0.233585614451841,-0.10133138137723394,0.0
2019-06-17,1.0,-0.0,-0.02436262188216446,-0.021904262077728363,-0.23405518879650858,-0.10076512996160539,0.0
2019-06-18,1.0,-0.0,-0.02427975582134077,-0.021738529956080988,-0.23433140899925417,-0.1007513189514681,0.0
2019-06-19,1.0,-0.0,-0.03350533195734434,-0.01693842449260406,-0.2331750945992432,-0.09237014103887169,0.0
2019-06-20,1.0,-0.0,-0.03678506011485863,-0.012504992356530001,-0.2348542231893239,-0.09307129773725743,0.0
2019-06-21,1.0,-0.0,-0.0380978597481247,-0.013639804555777305,-0.23438166678136396,-0.09024843438166678,0.0
2019-06-24,1.0,-0.0,-0.029648815838419468,-0.016229695658763074,-0.22889657357783505,-0.102957992918452,0.0
2019-06-25,1.0,-0.0,-0.028561198633909882,-0.017144981822187946,-0.22887517902390656,-0.10253938525944695,0.0
2019-06-26,1.0,-0.0,-0.027541905602117337,-0.015645677106307897,-0.22657973092192324,-0.10869265549183944,0.0
2019-06-27,1.0,-0.0,-0.023483582213258553,-0.014670331947341518,-0.22531806440027075,-0.11792902432622838,0.0
2019-06-28,1.0,-0.0,-0.012972689799688436,-0.014833808952672431,-0.23283289907219767,-0.11796738216358547,0.0
2019-07-01,1.0,-0.0,-0.010179904675317519,-0.016364988842053063,-0.23587348816706613,-0.11511970686282613,0.0
2019-07-02,1.0,-0.0,-0.008804493327629273,-0.01796779045857886,-0.2396395401791259,-0.11361660433600597,0.0
2019-07-03,1.0,-0.0,-0.005041436464088398,-0.021353591160220994,-0.24168508287292817,-0.1131353591160221,0.0
2019-07-05,1.0,-0.0,-0.0,-0.019815553339980058,-0.24522266533732134,-0.11971031350393264,0.0
2019-07-08,1.0,-0.0,-0.0011639507815098106,-0.01808280678417027,-0.24582917636625654,-0.12056590178472454,0.0
2019-07-09,1.0,-0.0,-0.000179965668087934,-0.01825959355446038,-0.24555623234952104,-0.12035550141203832,0.0
2019-07-10,1.0,-0.0,-0.0,-0.01700760356217886,-0.24634710469094084,-0.12162929518164066,0.0
2019-07-11,1.0,-0.0,-0.0,-0.01963229283566787,-0.24653282901755405,-0.11931778821508236,0.0
2019-07-12,1.0,-0.0,-0.0019392193257057372,-0.019295232290772086,-0.24428622877247413,-0.1196359808294318,0.0
2019-07-15,1.0,-0.0,-0.002465902283397651,-0.01710806781927862,-0.24178380863483748,-0.13180735312556596,0.0
2019-07-16,1.0,-0.0,-0.006347479143997099,-0.014257414692670405,-0.24282246589101866,-0.13162300159035742,0.0
2019-07-17,1.0,-0.0,-0.009520884520884522,-0.013304109895018987,-0.2439272950636587,-0.12927183381728838,0.0
2019-07-18,1.0,-0.0,-0.010470620996936787,-0.017780562517404622,-0.23795600111389587,-0.12617655249234197,0.0
2019-07-19,1.0,-0.0,-0.010914963523973937,-0.01731915130589742,-0.23904327003397002,-0.12495127248426796,0.0
2019-07-22,1.0,-0.0,-0.009388494219250592,-0.017021869341133863,-0.24085527232205045,-0.12567209917815853,0.0
2019-07-23,1.0,-0.0,-0.010947685107805449,-0.01777257785949078,-0.23998551451334335,-0.12411554961279178,0.0
2019-07-24,1.0,-0.0,-0.011149001322291043,-0.019750852529751547,-0.23866657387431275,-0.12231888092421184,0.0
2019-07-25,1.0,-0.0,-0.012684135780123083,-0.01862938932360558,-0.23806076132661302,-0.12297067750828437,0.0
2019-07-26,1.0,-0.0,-0.01761819803746655,-0.01733942908117752,-0.23709299732381803,-0.12179415700267619,0.0
2019-07-29,1.0,-0.0,-0.018155177225788445,-0.01741557354172481,-0.23795701925760537,-0.12196483393804075,0.0
2019-07-30,1.0,-0.0,-0.013222077795015863,-0.018463387703188113,-0.2392273610354033,-0.12676981564565948,0.0
2019-07-31,1.0,-0.0,-0.02465699780422651,-0.017328428973021354,-0.23518552188081285,-0.12141088935819079,0.0
2019-08-01,1.0,-0.0,-0.029724406699166095,-0.014946012766967913,-0.23479208280370434,-0.11737508904750596,0.0
2019-08-02,1.0,-0.0,-0.021759498804346303,-0.02897537372918094,-0.23370484834076827,-0.11398565215567272,0.0
2019-08-05,1.0,-0.0,-0.02065428527508769,-0.02610433348705264,-0.23602901102586676,-0.11466062969018573,0.0
2019-08-06,1.0,-0.0,-0.021369140323553762,-0.02776725456356723,-0.2371792173534818,-0.11676558488024583,0.0
2019-08-07,1.0,-0.0,-0.02288409590325696,-0.022492197013170602,-0.234229568771257,-0.12003303147787871,0.0
2019-08-08,1.0,-0.0,-0.024775814552118747,-0.023628656566080496,-0.232509338145801,-0.11805934444118019,0.0
2019-08-09,1.0,-0.0,-0.02124367498849998,-0.02267943517473062,-0.2276028380657662,-0.12241598015026693,0.0
2019-08-12,1.0,-0.0,-0.020278710823640453,-0.01986231019071149,-0.22846514726702385,-0.11939594148183105,0.0
2019-08-13,1.0,-0.0,-0.020666934289392452,-0.019047355379908915,-0.22759928572417326,-0.11694190279758032,0.0
2019-08-14,1.0,-0.0,-0.023435235663515283,-0.019115312952867294,-0.22328341729349252,-0.11433303429714994,0.0
2019-08-15,1.0,-0.0,-0.034026593931128536,-0.023088987384930107,-0.21235594953972042,-0.09433344698261166,0.0
2019-08-16,1.0,-0.0,-0.026974080771549124,-0.027097375198641017,-0.22414926845306588,-0.09173105375637021,0.0
2019-08-19,1.0,-0.0,-0.037349498561331955,-0.021314635304634465,-0.23376260580495573,-0.10433835237589742,0.0
2019-08-20,1.0,-0.0,-0.03846529337108269,-0.021784912344318768,-0.2326048451207096,-0.1018116902135256,0.0
2019-08-21,1.0,-0.0,-0.038822436901412356,-0.0,-0.23883906914856756,-0.10835909021608062,0.0
2019-08-22,1.0,-0.0,-0.0398075483209007,-0.0,-0.24354565874490447,-0.10318626771304179,0.0
2019-08-23,1.0,-0.0,-0.040688727766764174,-0.0,-0.24374419475136205,-0.10190897370135722,0.0
2019-08-26,1.0,-0.0,-0.037271013116423744,-0.0,-0.24187621289070563,-0.09716888943942083,0.0
2019-08-27,1.0,-0.0,-0.037462826302456224,-0.0,-0.24248265227447957,-0.09687190219187136,0.0
2019-08-28,1.0,-0.0,-0.03585383303065324,-0.0,-0.24551483132463814,-0.09444994771889274,0.0
2019-08-29,1.0,-0.0,-0.030441839991196214,-0.0,-0.24807417189391437,-0.09707549246175855,0.0
2019-08-30,1.0,-0.0,-0.029038187205091628,-0.0,-0.2490398332053111,-0.09358882914517722,0.0
2019-09-03,1.0,-0.0,-0.026227892460165363,-0.0,-0.2486584898428517,-0.09400153315446531,0.0
2019-09-04,1.0,-0.0,-0.024508059881222802,-0.0,-0.24904896138372698,-0.09485754946769206,0.0
2019-09-05,1.0,-0.0,-0.02539457156900224,-0.0,-0.24897602533995958,-0.09092894981158868,0.0
2019-09-06,1.0,-0.0,-0.019723434230143208,-0.002981767449494604,-0.27201105168852835,-0.0730533025126178,0.0
2019-09-09,1.0,-0.0,-0.01882127979239227,-0.0034555760431605547,-0.2710783309431128,-0.07248514648637575,0.0
2019-09-10,1.0,-0.0,-0.01663093791389598,-0.012425413383945275,-0.2716523068940563,-0.06472138399989076,0.0
2019-09-11,1.0,-0.0,-0.011762455771253705,-0.02840202735010041,-0.27473052910558887,-0.05123020806295168,0.0
