Date,IWF,IWM,MET,MTUM,SPY,VLUE,VXX
2018-11-09,-0.011326139302595201,-0.5406224917506465,1.0,-0.0,-0.6327179761586254,-0.788073367222569,0.0
2018-11-12,-0.010518206867944654,-0.527214008473823,1.0,-0.0,-0.638647743770555,-0.7865248437083345,0.0
2018-11-13,-0.0,-0.5199211393596987,1.0,-0.0,-0.6373881826741996,-0.7852813088512242,0.0
2018-11-14,-0.0,-0.5212389380530973,1.0,-0.0,-0.6415929203539823,-0.7869911504424779,0.0
2018-11-15,-0.0,-0.5209051533633873,1.0,-0.0,-0.6424762073131205,-0.7830814107663749,0.0
2018-11-16,-0.0,-0.511268683064611,1.0,-0.0,-0.6413145816170412,-0.7896316346945981,0.0
2018-11-19,-0.0,-0.5141626342499704,1.0,-0.0,-0.6436622211731382,-0.7927239466540777,0.0
2018-11-20,-0.0,-0.49910438995742185,1.0,-0.0,-0.6347672882102481,-0.8025840552048157,0.0
2018-11-21,-0.0,-0.4943987397164363,1.0,-0.0,-0.6341968609603827,-0.7886982904486843,0.0
2018-11-23,-0.0,-0.48756958409839407,1.0,-0.0,-0.6374923493923231,-0.7894552767334091,0.0
2018-11-26,-0.0,-0.4895111007517044,1.0,-0.0,-0.636006060252899,-0.7880659635219393,0.0
2018-11-27,-0.0,-0.4885120986505352,1.0,-0.0,-0.633375988832015,-0.7864122847836202,0.0
2018-11-28,-0.0,-0.4848158706149282,1.0,-0.0,-0.6360753970562569,-0.7879457792774449,0.0
2018-11-29,-0.0,-0.47549557880136395,1.0,-0.0,-0.6284459342310582,-0.7857307981274924,0.0
2018-11-30,-0.0,-0.47583094680204807,1.0,-0.0,-0.62816396193121,-0.7887413578639823,0.0
2018-12-03,-0.0,-0.4756975567442533,1.0,-0.0,-0.6275552985398295,-0.7881451496313431,0.0
2018-12-04,-0.0,-0.4769048786820923,1.0,-0.0,-0.622284411875018,-0.7858976948154986,0.0
2018-12-06,-0.0,-0.4561183121110033,1.0,-0.0,-0.6184834123222748,-0.780420259235996,0.0
2018-12-07,-0.0,-0.4590422632198089,1.0,-0.0,-0.6198892491320689,-0.7902906492984823,0.0
2018-12-10,-0.0,-0.4567760667216988,1.0,-0.0,-0.6133614186900458,-0.7763513705843841,0.0
2018-12-11,-0.0,-0.4613275448417685,1.0,-0.0,-0.6059636695989946,-0.7888723866103051,0.0
2018-12-12,-0.0,-0.4617824384947281,1.0,-0.0,-0.6053376003657457,-0.7902677372346201,0.0
2018-12-13,-0.0,-0.4605300736848118,1.0,-0.0,-0.6061860969897754,-0.7892842862854857,0.0
2018-12-14,-0.0,-0.45303756994404476,1.0,-0.0,-0.6121674089299989,-0.7896825396825398,0.0
2018-12-17,-0.0,-0.44983910926331977,1.0,-0.0,-0.6032121194862887,-0.7945724293077427,0.0
2018-12-18,-0.0,-0.4369262155729344,1.0,-0.0,-0.5976141901847444,-0.7989629377762666,0.0
2018-12-19,-0.0,-0.43934873412326314,1.0,-0.0,-0.6002614156224249,-0.8018640070468559,0.0
2018-12-20,-0.0,-0.42967931844555773,1.0,-0.0,-0.6035492909909145,-0.7971469814044323,0.0
2018-12-21,-0.0,-0.4316508196258781,1.0,-0.0,-0.609006009649296,-0.7808029794317636,0.0
2018-12-24,-0.0,-0.4177197416456051,1.0,-0.0,-0.6017691659646166,-0.7887110362257792,0.0
2018-12-26,-0.0,-0.4252216583951375,1.0,-0.0,-0.5830312831093515,-0.7799308537333407,0.0
2018-12-27,-0.0,-0.4070866571959349,1.0,-0.0,-0.5483280515790624,-0.7764998360834882,0.0
2018-12-28,-0.0,-0.40649272508478285,1.0,-0.0,-0.5499945301389344,-0.7784432775407504,0.0
2018-12-31,-0.0,-0.40467266708614885,1.0,-0.0,-0.5513637731513145,-0.7797171230815527,0.0
2019-01-02,-0.0,-0.40429372350608506,1.0,-0.0,-0.5506905510734309,-0.7798714617803912,0.0
2019-01-03,-0.0,-0.4048485511806715,1.0,-0.0,-0.5486907270090569,-0.7826634197061318,0.0
2019-01-04,-0.0,-0.4046392455093085,1.0,-0.0,-0.5370022078665467,-0.7841197154305339,0.0
2019-01-07,-0.0,-0.3894594958889338,1.0,-0.0,-0.5316080334276856,-0.7746866154468257,0.0
2019-01-08,-0.0,-0.38122409431016846,1.0,-0.0,-0.5372772783549551,-0.7729988695698984,0.0
2019-01-09,-0.0,-0.3751747499731154,1.0,-0.0,-0.5369125712442198,-0.7763738036347994,0.0
2019-01-10,-0.0,-0.37705182713524565,1.0,-0.0,-0.5363543404553038,-0.7775146655185403,0.0
2019-01-11,-0.0,-0.37362696532414386,1.0,-0.0,-0.5377449924617704,-0.7808528968339437,0.0
2019-01-14,-0.0,-0.37478113299032945,1.0,-0.0,-0.5383185626161678,-0.7806750532015193,0.0
2019-01-15,-0.0,-0.35477431230717377,1.0,-0.0,-0.5168131497757382,-0.7210339374141195,0.0
2019-01-16,-0.0,-0.3413209101204572,1.0,-0.0,-0.5163440749510966,-0.7162050859672604,0.0
2019-01-17,-0.0,-0.3441938394122954,1.0,-0.0,-0.5162263178244619,-0.7172316020105683,0.0
2019-01-18,-0.0,-0.34188299911912534,1.0,-0.0,-0.5189388051194362,-0.7299860096378051,0.0
2019-01-22,-0.0,-0.25512451734950375,1.0,-0.0,-0.49265334680867606,-0.8436341962735494,0.0
2019-01-23,-0.0,-0.22747683442780386,1.0,-0.0,-0.4962753393723882,-0.8718301450930517,0.0
2019-01-24,-0.0,-0.2291190525659672,1.0,-0.0,-0.4964678994390193,-0.8715717847496364,0.0
2019-01-25,-0.0,-0.16454078305553382,1.0,-0.0,-0.4657380598377546,-0.9781673057359731,0.0
2019-01-28,-0.0,-0.15608189272470882,1.0,-0.0,-0.4796051600772967,-0.9756880973520656,0.0
2019-01-29,-0.0,-0.14160125588697017,1.0,-0.0,-0.4857142857142857,-0.9891156462585035,0.0
2019-01-30,-0.0,-0.14341754275851248,1.0,-0.0,-0.48749934620011504,-0.9842564987708562,0.0
2019-01-31,-0.0,-0.1372380580502408,1.0,-0.0,-0.4730704152023949,-0.9928413380190031,0.0
2019-02-01,-0.0,-0.13637903625133566,1.0,-0.0,-0.4817179640874619,-0.9880639024263116,0.0
2019-02-04,-0.0,-0.13860870018505486,1.0,-0.0,-0.48476555373107094,-0.9830583574425938,0.0
2019-02-05,-0.0,-0.13587324751133578,1.0,-0.0,-0.47743263668108615,-0.9926252149893157,0.0
2019-02-06,-0.0,-0.1295055904506242,1.0,-0.0,-0.47864161171779307,-0.998123485105163,0.0
2019-02-07,-0.0,-0.1270354062996639,1.0,-0.0,-0.48083787093244407,-0.9974207331370659,0.0
2019-02-08,-0.0,-0.11978893205922503,1.0,-0.0,-0.48138716790927233,-1.02404704399874,0.0
2019-02-11,-0.0,-0.10534495930033455,1.0,-0.0,-0.47704222754932696,-1.051895366296989,0.0
2019-02-12,-0.0,-0.12168375436000423,1.0,-0.0,-0.47751294789134346,-1.0432036782581122,0.0
2019-02-13,-0.0,-0.12013312906122879,1.0,-0.0,-0.47950235089016846,-1.0417877331079295,0.0
2019-02-14,-0.0,-0.11067298277185277,1.0,-0.0,-0.49741974753222007,-1.0382935930346417,0.0
2019-02-15,-0.0,-0.12597987288135593,1.0,-0.0,-0.4899364406779661,-1.0323622881355932,0.0
2019-02-19,-0.0,-0.12878607202480324,1.0,-0.0,-0.4880621141055198,-1.0330709913347642,0.0
2019-02-20,-0.0,-0.12092013659104746,1.0,-0.0,-0.49519548931889773,-1.030997697011409,0.0
2019-02-21,-0.0,-0.11988350542758804,1.0,-0.0,-0.4950489806724914,-1.0326714323537198,0.0
2019-02-22,-0.0,-0.11376389624139754,1.0,-0.0,-0.5015881418740074,-1.031524616199047,0.0
2019-02-25,-0.0,-0.10985370507791796,1.0,-0.0,-0.504584967666702,-1.0358316548287927,0.0
2019-02-26,-0.0,-0.11309019690874443,1.0,-0.0,-0.49552720728350624,-1.038005504975651,0.0
2019-02-27,-0.0,-0.1213157336726039,1.0,-0.0,-0.4979325699745547,-1.0313030110262935,0.0
2019-02-28,-0.0,-0.1272124187342444,1.0,-0.0,-0.5037813453628764,-1.0225819291495288,0.0
2019-03-01,-0.0,-0.12965125537448907,1.0,-0.0,-0.5092892404055417,-1.0151281915175965,0.0
2019-03-04,-0.0,-0.12873178887031286,1.0,-0.0,-0.5102300772231511,-1.0147812010721016,0.0
2019-03-05,-0.0,-0.11876844540161123,1.0,-0.0,-0.528808061471378,-1.0112201217728856,0.0
2019-03-06,-0.0,-0.11779561888558061,1.0,-0.0,-0.5303860059549128,-1.0102615908124204,0.0
2019-03-07,-0.0,-0.1086494527680374,1.0,-0.0,-0.5368186165125917,-1.0110243332270747,0.0
2019-03-08,-0.0,-0.09619430610668726,1.0,-0.0,-0.5384164691469813,-1.0285759940344616,0.0
2019-03-11,-0.0,-0.09831955188050145,1.0,-0.0,-0.5409442518004801,-1.0281141637770073,0.0
2019-03-12,-0.0,-0.09048100457592849,1.0,-0.0,-0.5397733319144408,-1.030195807172502,0.0
2019-03-13,-0.0,-0.10029632398088577,1.0,-0.0,-0.5445954243306015,-1.024693665073814,0.0
2019-03-14,-0.0,-0.09915459903458942,1.0,-0.0,-0.5468170786996293,-1.0208816705336425,0.0
2019-03-15,-0.0,-0.08878554629035706,1.0,-0.0,-0.5508873209322215,-1.032980543083173,0.0
2019-03-18,-0.0,-0.09766528592178171,1.0,-0.0,-0.556431222766152,-1.0356662542363764,0.0
2019-03-19,-0.0,-0.0999352995093546,1.0,-0.0,-0.5550223755863483,-1.0408961017954386,0.0
2019-03-20,-0.0,-0.11307124110500827,1.0,-0.0,-0.5520712140479992,-1.0405584566682,0.0
2019-03-21,-0.0,-0.11771761947602301,1.0,-0.0,-0.5328916877947711,-1.0755977208909244,0.0
2019-03-22,-0.0,-0.11632558012109256,1.0,-0.0,-0.5642037204460152,-1.0590942713898248,0.0
2019-03-25,-0.0,-0.10487771553490914,1.0,-0.0,-0.5682743544200027,-1.0594616750922257,0.0
2019-03-26,-0.0,-0.11253904751465996,1.0,-0.0,-0.5679289746259659,-1.0597084452238725,0.0
2019-03-27,-0.0,-0.11208833360732094,1.0,-0.0,-0.5673461559537508,-1.0604142692750287,0.0
2019-03-28,-0.0,-0.11482271831910702,1.0,-0.0,-0.5648664915736484,-1.0561391989494417,0.0
2019-03-29,-0.0,-0.11124487004103968,1.0,-0.0,-0.5648700410396718,-1.0598632010943914,0.0
2019-04-01,-0.0,-0.11735252270986099,1.0,-0.0,-0.5658585969136477,-1.0528893509904782,0.0
2019-04-02,-0.0,-0.12008571664056705,1.0,-0.0,-0.574109178823594,-1.053133327838677,0.0
2019-04-03,-0.0,-0.12025055633396524,1.0,-0.0,-0.5740817055413611,-1.053023434709745,0.0
2019-04-04,-0.0,-0.11755662319835276,1.0,-0.0,-0.5614001372683596,-1.066410432395333,0.0
2019-04-05,-0.0,-0.11125776824506409,1.0,-0.0,-0.5624759390639609,-1.0760600560963538,0.0
2019-04-08,-0.0,-0.10952577319587628,1.0,-0.0,-0.5625567010309278,-1.0770584192439863,0.0
2019-04-09,-0.0,-0.0975851529586695,1.0,-0.0,-0.5912107277583502,-1.064707987994603,0.0
2019-04-10,-0.0,-0.09624917382683411,1.0,-0.0,-0.5906311962987442,-1.0670577219651904,0.0
2019-04-11,-0.0,-0.09838776353865235,1.0,-0.0,-0.5930274217996417,-1.0645445776491662,0.0
2019-04-12,-0.0,-0.09786295326071971,1.0,-0.0,-0.5916724114159658,-1.0679442989107957,0.0
2019-04-15,-0.0,-0.09650357369539421,1.0,-0.0,-0.5951651626790296,-1.0679416066451417,0.0
2019-04-16,-0.0,-0.10310360061851115,1.0,-0.0,-0.5927214490832781,-1.0653854649878507,0.0
2019-04-17,-0.0,-0.14151585249693835,1.0,-0.0,-0.5244795210232684,-1.0554633283439925,0.0
2019-04-18,-0.0,-0.1486725663716814,1.0,-0.0,-0.5269979577944179,-1.0472702518720218,0.0
2019-04-22,-0.0,-0.1564000215761368,1.0,-0.0,-0.5094125896758185,-1.0312314580074438,0.0
2019-04-23,-0.0,-0.14640318759422788,1.0,-0.0,-0.5068113288821883,-1.0390103381434417,0.0
2019-04-24,-0.0,-0.14449282373810676,1.0,-0.0,-0.5005913024780949,-1.0426544105789388,0.0
2019-04-25,-0.0,-0.1354618138746063,1.0,-0.0,-0.5076049209895819,-1.0489406950763183,0.0
2019-04-26,-0.0,-0.12911917656885727,1.0,-0.0,-0.5188208983375098,-1.0465335596691188,0.0
2019-04-29,-0.0,-0.13173571986953123,1.0,-0.0,-0.5200150955602879,-1.043857993907863,0.0
2019-04-30,-0.0,-0.13526348452551198,1.0,-0.0,-0.5176061088475756,-1.045384636140417,0.0
2019-05-01,-0.0,-0.12161286840116593,1.0,-0.0,-0.536138400086365,-1.041158372017705,0.0
2019-05-02,-0.0,-0.1214509338227356,1.0,-0.0,-0.5315502536975062,-1.045908452984994,0.0
2019-05-03,-0.0,-0.14909864455777677,1.0,-0.0,-0.5319224370687539,-1.0462541249625004,0.0
2019-05-06,-0.0,-0.1422733217088056,1.0,-0.0,-0.5340834786399303,-1.0481418918918919,0.0
2019-05-07,-0.0,-0.14502589261379123,1.0,-0.0,-0.5310983919324067,-1.0494412646497684,0.0
2019-05-08,-0.0,-0.15640016288855707,1.0,-0.0,-0.532292656440885,-1.0261164653183112,0.0
2019-05-09,-0.0,-0.15551875780444108,1.0,-0.0,-0.536456919485314,-1.0226125196807645,0.0
2019-05-10,-0.0,-0.15834734957408714,1.0,-0.0,-0.5360533883131681,-1.0184200531712875,0.0
2019-05-13,-0.0,-0.15772622439289108,1.0,-0.0,-0.5371320037986704,-1.0184506851173518,0.0
2019-05-14,-0.0,-0.19049002773741908,1.0,-0.0,-0.4872804120987981,-0.9638885219918109,0.0
2019-05-15,-0.0,-0.18846275585566574,1.0,-0.0,-0.48602025743827815,-0.9632042625026377,0.0
2019-05-16,-0.0,-0.1913484124679986,1.0,-0.0,-0.48230357095726994,-0.9656364644091951,0.0
2019-05-17,-0.0,-0.19029131341943323,1.0,-0.0,-0.48387607954995643,-0.9669598288566674,0.0
2019-05-20,-0.0,-0.1866177673412311,1.0,-0.0,-0.4829687871032426,-0.968839872298884,0.0
2019-05-21,-0.0,-0.18754615465766433,1.0,-0.0,-0.4799029433484545,-0.9699335372929634,0.0
2019-05-22,-0.0,-0.18572369287501647,1.0,-0.0,-0.4808112735414198,-0.9674700381930726,0.0
2019-05-23,-0.0,-0.1830055033309635,1.0,-0.0,-0.49608973852594995,-0.9540774679411222,0.0
2019-05-24,-0.0,-0.17777660861787764,1.0,-0.0,-0.4937128426369233,-0.9591466301888778,0.0
2019-05-28,-0.0,-0.18304335237293043,1.0,-0.0,-0.491616435471559,-0.9575425758732331,0.0
2019-05-29,-0.0,-0.18597985853645713,1.0,-0.0,-0.49067865688517265,-0.9527753674633852,0.0
2019-05-30,-0.0,-0.18292394588204386,1.0,-0.0,-0.4874819387889137,-0.9566793642453697,0.0
2019-05-31,-0.0,-0.18645759462085992,1.0,-0.0,-0.4885614477451212,-0.9515141964121555,0.0
2019-06-03,-0.0,-0.1886812236231618,1.0,-0.0,-0.4857532307530997,-0.9468662350258198,0.0
2019-06-04,-0.0,-0.18124098124098126,1.0,-0.0,-0.47356683720320086,-0.9688311688311688,0.0
2019-06-05,-0.0,-0.18900031175309154,1.0,-0.0,-0.4821781149329731,-0.9267380234853996,0.0
2019-06-06,-0.0,-0.19291001168679392,1.0,-0.0,-0.47456174522789246,-0.9296195299311777,0.0
2019-06-07,-0.0,-0.19685550935550936,1.0,-0.0,-0.47541580041580045,-0.9265072765072766,0.0
2019-06-10,-0.0,-0.19802160141240005,1.0,-0.0,-0.46689687402637864,-0.931405130335445,0.0
2019-06-11,-0.0,-0.197628150113131,1.0,-0.0,-0.470989050999974,-0.9320953941379938,0.0
2019-06-12,-0.0,-0.20131558421298942,1.0,-0.0,-0.46867037595548855,-0.9300088398939212,0.0
2019-06-13,-0.0,-0.1965461805735622,1.0,-0.0,-0.4690141575480994,-0.9273971892340402,0.0
2019-06-14,-0.0,-0.19140219871395975,1.0,-0.0,-0.481176104542626,-0.9202447624974072,0.0
2019-06-17,-0.0,-0.18441868305713324,1.0,-0.0,-0.4949039134832335,-0.9141056562670195,0.0
2019-06-18,-0.0,-0.17875963760027,1.0,-0.0,-0.4972612341320319,-0.9199916928428649,0.0
2019-06-19,-0.0,-0.17859734605017624,1.0,-0.0,-0.5025139954385237,-0.9106365332780427,0.0
2019-06-20,-0.0,-0.18211765926540777,1.0,-0.0,-0.5008041087362524,-0.9109773811994191,0.0
2019-06-21,-0.0,-0.18338785896037804,1.0,-0.0,-0.5038946876460508,-0.9092018486784027,0.0
2019-06-24,-0.0,-0.19910866093049615,1.0,-0.0,-0.49698593436034827,-0.8800298830439487,0.0
2019-06-25,-0.0,-0.17720964959707527,1.0,-0.0,-0.5113411086223322,-0.8860482479853764,0.0
2019-06-26,-0.0,-0.17801168386648478,1.0,-0.0,-0.5115937926242375,-0.8839333968139588,0.0
2019-06-27,-0.0,-0.17578567748583204,1.0,-0.0,-0.5185986604842865,-0.8816074188562597,0.0
2019-06-28,-0.0,-0.16565365200370866,1.0,-0.0,-0.5276604512207685,-0.8821211496857937,0.0
2019-07-01,-0.0,-0.16556427744177069,1.0,-0.0,-0.5304336636211556,-0.8776734011066787,0.0
2019-07-02,-0.0,-0.16479072762395364,1.0,-0.0,-0.5352479072762395,-0.8756213779781069,0.0
2019-07-03,-0.0,-0.16973173178322484,1.0,-0.0,-0.5276370277013297,-0.8747138558090485,0.0
2019-07-05,-0.0,-0.1879838006869329,1.0,-0.0,-0.5093812477572154,-0.8658173988824525,0.0
2019-07-08,-0.0,-0.18871695019471205,1.0,-0.0,-0.5089413814306211,-0.8643420782947325,0.0
2019-07-09,-0.0,-0.18711836692981784,1.0,-0.0,-0.505812319562607,-0.8619350553128433,0.0
2019-07-10,-0.0,-0.19367770599800835,1.0,-0.0,-0.49835303730562014,-0.8614253249240355,0.0
2019-07-11,-0.0,-0.1912850246481571,1.0,-0.0,-0.5052744502056141,-0.8576281576460372,0.0
2019-07-12,-0.0,-0.18844464869281047,1.0,-0.0,-0.5127144607843137,-0.8519454656862745,0.0
2019-07-15,-0.0,-0.21459544944393427,1.0,-0.0,-0.506759514335272,-0.8294306703397613,0.0
2019-07-16,-0.0,-0.21933673469387754,1.0,-0.0,-0.5113010204081633,-0.8203826530612244,0.0
2019-07-17,-0.0,-0.22455280818597054,1.0,-0.0,-0.510296256602618,-0.8168873918701677,0.0
2019-07-18,-0.0,-0.22418367346938775,1.0,-0.0,-0.5095153061224489,-0.8173214285714285,0.0
2019-07-19,-0.0,-0.22432432432432434,1.0,-0.0,-0.5114482406935237,-0.8139469658337584,0.0
2019-07-22,-0.0,-0.20606601248884926,1.0,-0.0,-0.5112781954887219,-0.8314260226838283,0.0
2019-07-23,-0.0,-0.20410501922636176,1.0,-0.0,-0.5097150423998574,-0.8327179199877767,0.0
2019-07-24,-0.0,-0.20492721164613661,1.0,-0.0,-0.51043469408531,-0.8296599816756592,0.0
2019-07-25,-0.0,-0.19459844361934794,1.0,-0.0,-0.526906057677636,-0.8216011393113271,0.0
2019-07-26,-0.0,-0.19261461827793025,1.0,-0.0,-0.5276252922639015,-0.8211853207278642,0.0
2019-07-29,-0.0,-0.20934282253179892,1.0,-0.0,-0.5132495457298607,-0.8011306279022815,0.0
2019-07-30,-0.0,-0.21650995854817512,1.0,-0.0,-0.514937822262663,-0.7961025174400972,0.0
2019-07-31,-0.0,-0.2170409477858893,1.0,-0.0,-0.5143607750018946,-0.794680071740723,0.0
2019-08-01,-0.0,-0.2227076441324276,1.0,-0.0,-0.5114775625647112,-0.7911310891689184,0.0
2019-08-02,-0.0,-0.2222503096640461,1.0,-0.0,-0.5094415935690992,-0.7961778609166056,0.0
2019-08-05,-0.0,-0.2235025959225022,1.0,-0.0,-0.5098138533620362,-0.7992908699506142,0.0
2019-08-06,-0.0,-0.22646822204344327,1.0,-0.0,-0.49286001609010455,-0.794750603378922,0.0
2019-08-07,-0.0,-0.21603973376361438,1.0,-0.0,-0.5097569584509883,-0.79538120209762,0.0
2019-08-08,-0.0,-0.2187838894353232,1.0,-0.0,-0.5088900658243172,-0.7943557539532422,0.0
2019-08-09,-0.0,-0.21379899927082546,1.0,-0.0,-0.5022252394961153,-0.7983706720977597,0.0
2019-08-12,-0.0,-0.21078271350726968,1.0,-0.0,-0.5096552243678277,-0.7906486201441378,0.0
2019-08-13,-0.0,-0.20975156371674747,1.0,-0.0,-0.509281820693813,-0.7929613906403075,0.0
2019-08-14,-0.0,-0.20865261412456348,1.0,-0.0,-0.5083285179509083,-0.7954174308469211,0.0
2019-08-15,-0.0,-0.21307651794447371,1.0,-0.0,-0.5091666039675972,-0.7857196599202468,0.0
2019-08-16,-0.0,-0.21976124333658684,1.0,-0.0,-0.5009385088970644,-0.7819906399379334,0.0
2019-08-19,-0.0,-0.21525368738925352,1.0,-0.0,-0.504205245950735,-0.7762609498614889,0.0
2019-08-20,-0.0,-0.21959543620148475,1.0,-0.0,-0.501569428528723,-0.7699915300682576,0.0
2019-08-21,-0.0,-0.22132596409988298,1.0,-0.0,-0.5031244553987103,-0.7651554758881669,0.0
2019-08-22,-0.0,-0.2219596527449566,1.0,-0.0,-0.5047138130892267,-0.7608268451033557,0.0
2019-08-23,-0.0,-0.21897246975655899,1.0,-0.0,-0.5042813760143376,-0.7659182555881914,0.0
2019-08-26,-0.0,-0.21738050900062075,1.0,-0.0,-0.5028926132836747,-0.7626567349472377,0.0
2019-08-27,-0.0,-0.2151286755590817,1.0,-0.0,-0.5003966876580553,-0.7637477066494769,0.0
2019-08-28,-0.0,-0.219588473280548,1.0,-0.0,-0.49192087170195337,-0.7705825411402616,0.0
2019-08-29,-0.0,-0.21766514580440385,1.0,-0.0,-0.5038186867684983,-0.7581829002182106,0.0
2019-08-30,-0.0,-0.2058496853017401,1.0,-0.0,-0.511958533876342,-0.7503887449092929,0.0
2019-09-03,-0.0,-0.20672887045813587,1.0,-0.0,-0.5121198657187994,-0.7495556872037915,0.0
2019-09-04,-0.0,-0.2051149255203709,1.0,-0.0,-0.5106787017855381,-0.7504192561901943,0.0
2019-09-05,-0.0,-0.21891659501289765,1.0,-0.0,-0.5058100970396756,-0.731973958973099,0.0
2019-09-06,-0.0,-0.21998227735932654,1.0,-0.0,-0.5016984197312067,-0.7397971742234036,0.0
2019-09-09,-0.0,-0.22098087949405715,1.0,-0.0,-0.4997662229003125,-0.7400644732632823,0.0
2019-09-10,-0.0,-0.2164788663091079,1.0,-0.0,-0.5306303203267234,-0.7131575062736801,0.0
2019-09-11,-0.0,-0.22456917774495322,1.0,-0.0,-0.5142786804529789,-0.7229689807976366,0.0
2019-09-12,-0.0,-0.21452453535254204,1.0,-0.0,-0.5180696233651293,-0.725882584324909,0.0
2019-09-13,-0.0,-0.21224038343369792,1.0,-0.0,-0.517365122280939,-0.7283028143050265,0.0
2019-09-16,-0.0,-0.2158487411487018,1.0,-0.0,-0.513817859952793,-0.7290273406766326,0.0
2019-09-17,-0.0,-0.20242466057216074,1.0,-0.0,-0.5209816918414114,-0.7406795949042703,0.0
2019-09-18,-0.0,-0.19381697253356325,1.0,-0.0,-0.5214435275280207,-0.7480970562877203,0.0
2019-09-19,-0.0,-0.1842513863216266,1.0,-0.0,-0.5394208256315466,-0.7408995686999383,0.0
