Date,HFRO,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-22,1.0,-0.09560002789205772,-0.23690816539990234,-0.0,-0.2177672407781884,-0.19297817446482113,0.0
2018-10-23,1.0,-0.10015892698091129,-0.2384079358703435,-0.0,-0.21556436542726906,-0.19230164690267032,0.0
2018-10-24,1.0,-0.09977997415569449,-0.23911221318059583,-0.0,-0.21550309083924146,-0.19182411902350438,0.0
2018-10-25,1.0,-0.08436619240042108,-0.21650989846853885,-0.0,-0.2200244490475059,-0.17694998132364428,0.0
2018-10-26,1.0,-0.07779144412057085,-0.2114875907735337,-0.0,-0.22208555879429162,-0.1735269835386093,0.0
2018-10-29,1.0,-0.0736744966442953,-0.21154362416107383,-0.0,-0.21942953020134232,-0.17318791946308726,0.0
2018-10-30,1.0,-0.07583057733308711,-0.2117615458223513,-0.0,-0.21955109372639214,-0.17165544680779624,0.0
2018-10-31,1.0,-0.07727773879923824,-0.20520530553606628,-0.0,-0.2183522100831913,-0.16969028766162172,0.0
2018-11-01,1.0,-0.07904636115894538,-0.20421981843411965,-0.0,-0.21868155752094023,-0.1699296139635196,0.0
2018-11-02,1.0,-0.08144758735440932,-0.1926622296173045,-0.0,-0.22198003327787022,-0.16778702163061565,0.0
2018-11-05,1.0,-0.08089495134325876,-0.1940946519171588,-0.0,-0.222024453131498,-0.16646427680279466,0.0
2018-11-06,1.0,-0.08120113125935785,-0.19432706704375313,-0.0,-0.22184328730660458,-0.16624521710197973,0.0
2018-11-07,1.0,-0.0808878543519827,-0.19444675367861,-0.0,-0.22121539612602875,-0.16609859506193364,0.0
2018-11-08,1.0,-0.07221974611664107,-0.19381303752125323,-0.0,-0.21738556265372488,-0.16730220043249308,0.0
2018-11-09,1.0,-0.07219030639197042,-0.19383914421553092,-0.0,-0.21747886951928158,-0.16731048600105652,0.0
2018-11-12,1.0,-0.07203529334299072,-0.18963587278593533,-0.0,-0.2183610983077632,-0.1661124646078883,0.0
2018-11-13,1.0,-0.06643145325950245,-0.18634128812008952,-0.0,-0.2173927247186423,-0.16326097254210156,0.0
2018-11-14,1.0,-0.06643145325950245,-0.1863576223844759,-0.0,-0.2173927247186423,-0.16326097254210156,0.0
2018-11-15,1.0,-0.06623499478079332,-0.1861625782881002,-0.0,-0.21790187891440502,-0.1607026356993737,0.0
2018-11-16,1.0,-0.06485536147422227,-0.18274756222631006,-0.0,-0.2174217389181006,-0.16285467775806217,0.0
2018-11-19,1.0,-0.06553374352964156,-0.18252107953250643,-0.0,-0.21699710258163235,-0.16271120226584626,0.0
2018-11-20,1.0,-0.061006666774805755,-0.1805219873801684,-0.0,-0.2168080585248747,-0.16374961475449723,0.0
2018-11-21,1.0,-0.06123075431765675,-0.17868394267896667,-0.0,-0.2157455127065932,-0.15991081958737902,0.0
2018-11-23,1.0,-0.06194404533199877,-0.17236814490741487,-0.0,-0.21907237298806964,-0.1609867135915277,0.0
2018-11-26,1.0,-0.06217072303565079,-0.17136946895504054,-0.0,-0.22033679175151102,-0.16219011603477812,0.0
2018-11-27,1.0,-0.05906303812543252,-0.1720874841076975,-0.0,-0.21822746511740188,-0.15995300706503374,0.0
2018-11-28,1.0,-0.057845112418405994,-0.17817712950278025,-0.0,-0.21653638488194055,-0.1591747924893223,0.0
2018-11-29,1.0,-0.04852178921098099,-0.17429768989569336,-0.0,-0.21576438215908364,-0.161211364945287,0.0
2018-11-30,1.0,-0.04841883007821872,-0.1742246109058336,-0.0,-0.21573332053681396,-0.1611881568213446,0.0
2018-12-03,1.0,-0.04734267075978511,-0.17464504988488103,-0.0,-0.2158160654898951,-0.1610706062931696,0.0
2018-12-04,1.0,-0.044225769923924664,-0.1760896955391461,-0.0,-0.21425495606130684,-0.1603164223856079,0.0
2018-12-06,1.0,-0.04384143390216865,-0.1546472232197224,-0.0,-0.2129619510062608,-0.14985401801745538,0.0
2018-12-07,1.0,-0.040287139706917316,-0.1559562721884237,-0.0,-0.2143851362975243,-0.15332885003362473,0.0
2018-12-10,1.0,-0.0363234905381661,-0.15519895507766945,-0.0,-0.21371149570058,-0.1497411018332789,0.0
2018-12-11,1.0,-0.03583370919327496,-0.15548159323141048,-0.0,-0.21358694806911677,-0.15038026657542342,0.0
2018-12-12,1.0,-0.034790324087045854,-0.156175087948694,-0.0,-0.21367641107063914,-0.15195666386476137,0.0
2018-12-13,1.0,-0.034534254246779916,-0.15442411797647937,-0.0,-0.21559019351627154,-0.15106402837409,0.0
2018-12-14,1.0,-0.0317814808452156,-0.16420171479439644,-0.0,-0.21299058268651122,-0.1527697521513017,0.0
2018-12-17,1.0,-0.0286702069674365,-0.16347157117717595,-0.0,-0.20997305841496272,-0.15518664444894337,0.0
2018-12-18,1.0,-0.03057998143807711,-0.17032923817463938,-0.0,-0.21541268817542591,-0.1567224048701452,0.0
2018-12-19,1.0,-0.019285714285714285,-0.17785714285714285,-0.0,-0.22673015873015873,-0.16342857142857142,0.0
2018-12-20,1.0,-0.019745151645962238,-0.18390969990567094,-0.0,-0.22786064879210835,-0.16728220378275538,0.0
2018-12-21,1.0,-0.018970362800204393,-0.18355582524271843,-0.0,-0.2278838783852836,-0.166421819110884,0.0
2018-12-24,1.0,-0.030791714962455273,-0.22520116245863364,-0.0,-0.25973895076349346,-0.16410489005358733,0.0
2018-12-26,1.0,-0.032053205320532054,-0.22838950561722837,-0.0,-0.24890822415574887,-0.15748241490815745,0.0
2018-12-27,1.0,-0.03809766022380468,-0.23611393692777213,-0.0,-0.2609189555781621,-0.1603594438792811,0.0
2018-12-28,1.0,-0.034764028557377605,-0.24026183248825653,-0.0,-0.2615950753785887,-0.1591853346673676,0.0
2018-12-31,1.0,-0.03591483586394096,-0.23856137076936124,-0.0,-0.26204088557129523,-0.1599966070065315,0.0
2019-01-02,1.0,-0.03751110807300567,-0.2420534554651719,-0.0,-0.26770455943673527,-0.1616651855902659,0.0
2019-01-03,1.0,-0.03226691355484689,-0.2451908239893015,-0.0,-0.26555909885814216,-0.1714844151836231,0.0
2019-01-04,1.0,-0.019697538661113574,-0.24970129382446316,-0.0,-0.2619226436349981,-0.1755880244426996,0.0
2019-01-07,1.0,-0.019261938477812088,-0.24956920819613393,-0.0,-0.2620237831197857,-0.17525122413116545,0.0
2019-01-08,1.0,-0.017291905879933508,-0.257407756508029,-0.0,-0.26054394954670873,-0.17850593820157326,0.0
2019-01-09,1.0,-0.016142561240734717,-0.25295718712018767,-0.0,-0.26091719876063474,-0.1817963948850506,0.0
2019-01-10,1.0,-0.01621131196932347,-0.2529443987948507,-0.0,-0.26090454669953433,-0.18179950698438785,0.0
2019-01-11,1.0,-0.016930274003118733,-0.2485905718251452,-0.0,-0.2621108007608342,-0.1859588395565228,0.0
2019-01-14,1.0,-0.01520409565695437,-0.24824766355140182,-0.0,-0.26247251236943375,-0.19205263881253434,0.0
2019-01-15,1.0,-0.014180979589026952,-0.24837366192820018,-0.0,-0.2624341720304271,-0.1960210649502633,0.0
2019-01-16,1.0,-0.008525559489841522,-0.25122898690226547,-0.0,-0.25796692907972085,-0.20114132489944653,0.0
2019-01-17,1.0,-0.008439181175985288,-0.2512332204671628,-0.0,-0.2579880029562916,-0.2011137656623296,0.0
2019-01-18,1.0,-0.009836744555275603,-0.24990508404376488,-0.0,-0.2591205605218652,-0.2068822696993753,0.0
2019-01-22,1.0,-0.0,-0.24506002158079312,-0.0,-0.28230374966280014,-0.15863568923657945,0.0
2019-01-23,1.0,-0.0,-0.23837886176118242,-0.0,-0.2846778139605514,-0.16420605058464238,0.0
2019-01-24,1.0,-0.0,-0.23618226392763547,-0.0,-0.2905571054188858,-0.16402062727195874,0.0
2019-01-25,1.0,-0.0,-0.21968748943078434,-0.0,-0.3244495552474042,-0.14693746406466668,0.0
2019-01-28,1.0,-0.0,-0.20968451695890594,-0.0,-0.33902579378511943,-0.1437952745244059,0.0
2019-01-29,1.0,-0.0,-0.20488648502009188,-0.0,-0.34181657878227845,-0.14881568015734414,0.0
2019-01-30,1.0,-0.0,-0.20175170068027212,-0.0,-0.340374149659864,-0.1585374149659864,0.0
2019-01-31,1.0,-0.0,-0.20079877634262405,-0.0,-0.3423011556764106,-0.15642420122365736,0.0
2019-02-01,1.0,-0.0,-0.20018371721158099,-0.0,-0.34948797332698256,-0.15143061273092231,0.0
2019-02-04,1.0,-0.0,-0.19899642796393946,-0.0,-0.34932811702670524,-0.15264500765436298,0.0
2019-02-05,1.0,-0.0,-0.19472020126470388,-0.0,-0.3409600870333855,-0.16420752022846263,0.0
2019-02-06,1.0,-0.0,-0.14822406611787084,-0.0,-0.3222754255354039,-0.16932865435702338,0.0
2019-02-07,1.0,-0.0,-0.14795014758937355,-0.0,-0.3249262053132175,-0.1670055755985569,0.0
2019-02-08,1.0,-0.0,-0.14740453754473518,-0.0,-0.32824966345995993,-0.16600453097810028,0.0
2019-02-11,1.0,-0.0,-0.139829042936904,-0.0,-0.32476901032659716,-0.18238714033960837,0.0
2019-02-12,1.0,-0.0,-0.13831313381152607,-0.0,-0.32710033803281385,-0.18352708384862723,0.0
2019-02-13,1.0,-0.0,-0.14091747956762457,-0.0,-0.3255668336409175,-0.1812878987608753,0.0
2019-02-14,1.0,-0.0,-0.1322207534699273,-0.0,-0.33845009914077995,-0.18167547918043625,0.0
2019-02-15,1.0,-0.0,-0.15389690721649485,-0.0,-0.32531134020618563,-0.17027628865979383,0.0
2019-02-19,1.0,-0.0,-0.15036070757980036,-0.0,-0.3276674243172909,-0.1690384425338472,0.0
2019-02-20,1.0,-0.0,-0.15579089531589693,-0.0,-0.32434613610909807,-0.16687528822715592,0.0
2019-02-21,1.0,-0.0,-0.16190350471916046,-0.0,-0.32326249092469145,-0.16489010626361297,0.0
2019-02-22,1.0,-0.0,-0.16991464798460704,-0.0,-0.308451329616656,-0.16618152515335405,0.0
2019-02-25,1.0,-0.0,-0.17159342657805113,-0.0,-0.3148993155440929,-0.16679892867771054,0.0
2019-02-26,1.0,-0.0,-0.17577181430131367,-0.0,-0.31451639588365704,-0.1641739187981867,0.0
2019-02-27,1.0,-0.0,-0.17381448757404283,-0.0,-0.3213706608425163,-0.15940302458718023,0.0
2019-02-28,1.0,-0.0,-0.17115550255085138,-0.0,-0.3192539587888425,-0.1659875438945206,0.0
2019-03-01,1.0,-0.0,-0.17382954771207204,-0.0,-0.3184226210184756,-0.16325077809416594,0.0
2019-03-04,1.0,-0.0,-0.17189749019737605,-0.0,-0.32011978227420873,-0.16245057326737586,0.0
2019-03-05,1.0,-0.0,-0.16894333742249926,-0.0,-0.3247239813003548,-0.1641026491164086,0.0
2019-03-06,1.0,-0.0,-0.1669708331950758,-0.0,-0.3313700766499651,-0.16076583601552907,0.0
2019-03-07,1.0,-0.0,-0.16010542193638216,-0.0,-0.33726731754214395,-0.16020487659334648,0.0
2019-03-08,1.0,-0.0,-0.15414328765754814,-0.0,-0.35427315562511447,-0.15655749987512696,0.0
2019-03-11,1.0,-0.0,-0.1529129873829192,-0.0,-0.3529431477354602,-0.16973576180023794,0.0
2019-03-12,1.0,-0.0,-0.13525917926565875,-0.0,-0.36070801835853133,-0.19139781317494603,0.0
2019-03-13,1.0,-0.0,-0.14328317744340516,-0.0,-0.36176630066422666,-0.18940626270841807,0.0
2019-03-14,1.0,-0.0,-0.14391706474235186,-0.0,-0.36014838906392926,-0.1898566927533286,0.0
2019-03-15,1.0,-0.0,-0.13829714945809127,-0.0,-0.3654061767403935,-0.19507015934495295,0.0
2019-03-18,1.0,-0.0,-0.1445508982035928,-0.0,-0.3663301967493584,-0.19998289136013686,0.0
2019-03-19,1.0,-0.0,-0.1433193529059317,-0.0,-0.36812462552426606,-0.2004279722673971,0.0
2019-03-20,1.0,-0.0,-0.1405303355359135,-0.0,-0.3683171715438085,-0.2074487256500472,0.0
2019-03-21,1.0,-0.0,-0.1416758166346418,-0.0,-0.3845388416140544,-0.18942149327477353,0.0
2019-03-22,1.0,-0.0,-0.13849761211013603,-0.0,-0.40142411337735556,-0.18416923846140582,0.0
2019-03-25,1.0,-0.0,-0.1216251008393265,-0.0,-0.4098796793738522,-0.1849092875165205,0.0
2019-03-26,1.0,-0.0,-0.11727873320338777,-0.0,-0.40869025235885675,-0.198971935211219,0.0
2019-03-27,1.0,-0.0,-0.11059453854130662,-0.0,-0.41977186311787074,-0.1979433114414103,0.0
2019-03-28,1.0,-0.0,-0.11351851528536759,-0.0,-0.4225256211044573,-0.20985735984775739,0.0
2019-03-29,1.0,-0.0,-0.12520844669908196,-0.0,-0.4249153048148993,-0.20521687233407643,0.0
2019-04-01,1.0,-0.0,-0.12357594936708863,-0.0,-0.42477144866385375,-0.20973980309423348,0.0
2019-04-02,1.0,-0.0,-0.13984015243741066,-0.0,-0.45625363891388343,-0.16821044831419044,0.0
2019-04-03,1.0,-0.0,-0.13974377073480623,-0.0,-0.4548069457189243,-0.170113644384838,0.0
2019-04-04,1.0,-0.0,-0.13947656553526647,-0.0,-0.45272489669056615,-0.17377176562003321,0.0
2019-04-05,1.0,-0.0,-0.13581207768776313,-0.0,-0.45301942194077904,-0.18001556585417627,0.0
2019-04-08,1.0,-0.0,-0.13399911621741054,-0.0,-0.45528943879805567,-0.1782766239505082,0.0
2019-04-09,1.0,-0.0,-0.124653887113951,-0.0,-0.4749201277955271,-0.17534611288604898,0.0
2019-04-10,1.0,-0.0,-0.11959337189085617,-0.0,-0.47468331973175315,-0.17986019941099243,0.0
2019-04-11,1.0,-0.0,-0.11588493140960797,-0.0,-0.4803634492182647,-0.1784060054304424,0.0
2019-04-12,1.0,-0.0,-0.11593894213702521,-0.0,-0.48162939297124596,-0.1773695420660277,0.0
2019-04-15,1.0,-0.0,-0.11709967857079434,-0.0,-0.4783790023263661,-0.18037328408303882,0.0
2019-04-16,1.0,-0.0,-0.115583331853772,-0.0,-0.47854340145233737,-0.18134687427871382,0.0
2019-04-17,1.0,-0.0,-0.11036872501110617,-0.0,-0.48044424700133276,-0.1861572634384718,0.0
2019-04-18,1.0,-0.0,-0.10488963198804718,-0.0,-0.4762988918731435,-0.19750626989914802,0.0
2019-04-22,1.0,-0.0,-0.10627106253231816,-0.0,-0.4772925842055524,-0.19950787226075636,0.0
2019-04-23,1.0,-0.0,-0.10960443913144324,-0.0,-0.474708726604457,-0.19988581012364623,0.0
2019-04-24,1.0,-0.0,-0.10193058452323654,-0.0,-0.47537301459971126,-0.20532292279444536,0.0
2019-04-25,1.0,-0.0,-0.1064361294006388,-0.0,-0.4786681655157647,-0.19923986938600716,0.0
2019-04-26,1.0,-0.0,-0.10316056529274087,-0.0,-0.48053456254131593,-0.20294438191206157,0.0
2019-04-29,1.0,-0.0,-0.10306257370546403,-0.0,-0.48084551334738945,-0.202891040989172,0.0
2019-04-30,1.0,-0.0,-0.10512192067552821,-0.0,-0.479202819471528,-0.20468003649569746,0.0
2019-05-01,1.0,-0.0,-0.10428975543380957,-0.0,-0.48236473663479784,-0.20372757546460413,0.0
2019-05-02,1.0,-0.0,-0.1029261744966443,-0.0,-0.476993288590604,-0.20978970917225953,0.0
2019-05-03,1.0,-0.0,-0.09885897504791588,-0.0,-0.48068139072491795,-0.21170759668260877,0.0
2019-05-06,1.0,-0.0,-0.0895169946332737,-0.0,-0.4850447227191413,-0.21434704830053664,0.0
2019-05-07,1.0,-0.0,-0.08872382316090927,-0.0,-0.48593162699122966,-0.2152317880794702,0.0
2019-05-08,1.0,-0.0,-0.0937952485654529,-0.0,-0.47349886487549386,-0.22030353408054917,0.0
2019-05-09,1.0,-0.0,-0.09304445755349386,-0.0,-0.47684167247635906,-0.217711517491643,0.0
2019-05-10,1.0,-0.0,-0.09271250715512307,-0.0,-0.47674585002862047,-0.21932240984544935,0.0
2019-05-13,1.0,-0.0,-0.09216268421805696,-0.0,-0.4760516525969381,-0.22032837315781945,0.0
2019-05-14,1.0,-0.0,-0.07364713416586616,-0.0,-0.4815348489700075,-0.22375209022663395,0.0
2019-05-15,1.0,-0.0,-0.07755428978284087,-0.0,-0.48819864720541123,-0.21423994304022784,0.0
2019-05-16,1.0,-0.0,-0.07920880216493378,-0.0,-0.4867006124483692,-0.21446375160233586,0.0
2019-05-17,1.0,-0.0,-0.07488499803872624,-0.0,-0.4865920193987804,-0.22149912634168953,0.0
2019-05-20,1.0,-0.0,-0.07333986986362422,-0.0008200374364916661,-0.4867456992601837,-0.22178447276940907,0.0
2019-05-21,1.0,-0.0,-0.07358389739935875,-0.004631278945493409,-0.48158175988599927,-0.22146419665122907,0.0
2019-05-22,1.0,-0.0,-0.0714667426698493,-0.006840286436994549,-0.48161673020057716,-0.22138302041397984,0.0
2019-05-23,1.0,-0.0,-0.06926214180127874,-0.0045949170955849605,-0.48387326577499146,-0.22324529377192823,0.0
2019-05-24,1.0,-0.0,-0.053848067083570206,-0.0153851620238772,-0.48072413303013073,-0.22663800454803862,0.0
2019-05-28,1.0,-0.0,-0.05297377957791516,-0.015757123569956653,-0.4809386768990266,-0.22678178071484403,0.0
2019-05-29,1.0,-0.0,-0.057215297601106364,-0.01677275225616567,-0.4822609528199855,-0.2167514760376589,0.0
2019-05-30,1.0,-0.0,-0.056595412811514055,-0.01566875819773831,-0.4825764826828317,-0.217661030167677,0.0
2019-05-31,1.0,-0.0,-0.06184124284777949,-0.014490443039095854,-0.48070007617225563,-0.21441604223131566,0.0
2019-06-03,1.0,-0.0,-0.06337171371643185,-0.026713451942235466,-0.4786733200500767,-0.19450566889425705,0.0
2019-06-04,1.0,-0.0,-0.06197982790238398,-0.028583015940189024,-0.48370715192551844,-0.1890076174354634,0.0
2019-06-05,1.0,-0.0,-0.060121258849092314,-0.03537884628863812,-0.4842468633910423,-0.1725660615406182,0.0
2019-06-06,1.0,-0.0,-0.062450731365507585,-0.027607953052465623,-0.4810720854865551,-0.18064290093719892,0.0
2019-06-07,1.0,-0.0,-0.06515605558768378,-0.03203476858910328,-0.47428281022729263,-0.18097541313986296,0.0
2019-06-10,1.0,-0.0,-0.06582956814122097,-0.024902805505936747,-0.47506216945115765,-0.18545760218556268,0.0
2019-06-11,1.0,-0.0,-0.06492344925553743,-0.034706511636063905,-0.4721418424790867,-0.1819505094614265,0.0
2019-06-12,1.0,-0.0,-0.06540269398063701,-0.034604321593938545,-0.4716395397783078,-0.18224708853655114,0.0
2019-06-13,1.0,-0.0,-0.07018621549046106,-0.03889288660336627,-0.4668023939484353,-0.17921266475946435,0.0
2019-06-14,1.0,-0.0,-0.0706559910099733,-0.041210141873858686,-0.4664629863744908,-0.177535468464672,0.0
2019-06-17,1.0,-0.0,-0.06333210221776675,-0.04129513357603897,-0.4772507430661812,-0.1768585448214003,0.0
2019-06-18,1.0,-0.0,-0.0599623365423538,-0.04343617451908693,-0.47616114327953685,-0.18041500202397087,0.0
2019-06-19,1.0,-0.0,-0.062216757421394694,-0.045020200245916034,-0.47584753205691194,-0.17347619884068152,0.0
2019-06-20,1.0,-0.0,-0.066415665300234,-0.045708052569538526,-0.4735832790865427,-0.17366596878903573,0.0
2019-06-21,1.0,-0.0,-0.06807433323370664,-0.04548251551539233,-0.4695230225566554,-0.17503823906890065,0.0
2019-06-24,1.0,-0.0,-0.06768474635773214,-0.04253115674916623,-0.4734597156398105,-0.17165174653326312,0.0
2019-06-25,1.0,-0.0,-0.07791957705302592,-0.042189660907165236,-0.46392871522854195,-0.16655287712480088,0.0
2019-06-26,1.0,-0.0,-0.07674381931911763,-0.0371454102640478,-0.45182485588632104,-0.18642790811767385,0.0
2019-06-27,1.0,-0.0,-0.07373627530080332,-0.03862209281930754,-0.45080155751219003,-0.19077770372189287,0.0
2019-06-28,1.0,-0.0,-0.0882239110548167,-0.034884948279501796,-0.4441629723453663,-0.19192878755893325,0.0
2019-07-01,1.0,-0.0,-0.09052672333386129,-0.033384369005508334,-0.4433240061242807,-0.1925980676838604,0.0
2019-07-02,1.0,-0.0,-0.09163017288380028,-0.03447123586415519,-0.4430257303153414,-0.18962697198332717,0.0
2019-07-03,1.0,-0.0,-0.09996475149806133,-0.02687698272823405,-0.44120549876630244,-0.1943602396898132,0.0
2019-07-05,1.0,-0.0,-0.10142477237103961,-0.025254926824113698,-0.43937232524964337,-0.195100473750022,0.0
2019-07-08,1.0,-0.0,-0.10660417254017479,-0.01952354102058077,-0.43778192839018887,-0.19814279672963064,0.0
2019-07-09,1.0,-0.0,-0.10932674490426189,-0.01798288184946616,-0.4410482661254743,-0.19641754169240272,0.0
2019-07-10,1.0,-0.0,-0.11588913572410874,-0.019217884974787543,-0.4324024119327198,-0.19558164956451216,0.0
2019-07-11,1.0,-0.0,-0.11245503914239369,-0.02560124127230411,-0.4331934551096692,-0.1919035192890895,0.0
2019-07-12,1.0,-0.0,-0.12038373525787714,-0.023622601654638264,-0.42249603942967784,-0.1937687026931878,0.0
2019-07-15,1.0,-0.0,-0.13905804498574395,-0.039652926889366044,-0.41678693371818787,-0.16450772642472455,0.0
2019-07-16,1.0,-0.0,-0.1324079300126993,-0.04330111471708762,-0.4194299421475942,-0.16863623536051925,0.0
2019-07-17,1.0,-0.0,-0.13402625820568928,-0.04159313898496506,-0.4186666196089504,-0.17036069739535542,0.0
2019-07-18,1.0,-0.0,-0.13452487969964572,-0.043625403204484166,-0.4164771825921421,-0.16801508822025982,0.0
2019-07-19,1.0,-0.0,-0.13587167283624182,-0.046130794993830423,-0.413996121981315,-0.16673717609730299,0.0
2019-07-22,1.0,-0.0,-0.12650347430425735,-0.04299671969242708,-0.4188212056012134,-0.1752671863426334,0.0
2019-07-23,1.0,-0.0,-0.12570683671851604,-0.040921662233339796,-0.4177074708897775,-0.17723325171314322,0.0
2019-07-24,1.0,-0.0,-0.12590415515390438,-0.045212157476989145,-0.41502261487830205,-0.173756181693388,0.0
2019-07-25,1.0,-0.0,-0.1355986083393674,-0.039930770181728276,-0.4093742825353655,-0.18116313158963673,0.0
2019-07-26,1.0,-0.0,-0.1357571478997529,-0.04034592304977056,-0.40896576067772683,-0.17986233674549948,0.0
2019-07-29,1.0,-0.0,-0.1237847774596104,-0.042369286244564645,-0.4071128080036766,-0.19431187471276556,0.0
2019-07-30,1.0,-0.0,-0.12211296997135077,-0.04412336858486896,-0.40467937608318894,-0.19757365684575393,0.0
2019-07-31,1.0,-0.0,-0.12133010069548905,-0.044401578565487466,-0.4049055869184349,-0.19907268126072877,0.0
2019-08-01,1.0,-0.0,-0.12946791585646103,-0.041488421424783456,-0.4038006010252784,-0.19298214601378824,0.0
2019-08-02,1.0,-0.0,-0.12847454053484206,-0.04670204167691605,-0.4025371613311312,-0.17932318937344063,0.0
2019-08-05,1.0,-0.0,-0.1288128462239675,-0.04084566299698479,-0.3956770212467569,-0.18769721618399834,0.0
2019-08-06,1.0,-0.0,-0.1293232298654802,-0.04449233550001738,-0.3732837429177239,-0.1908651673676527,0.0
2019-08-07,1.0,-0.0,-0.13511587072547418,-0.04467933450392031,-0.3699344587194242,-0.1887658420402983,0.0
2019-08-08,1.0,-0.0,-0.12911524422040674,-0.03572049365548409,-0.37510863897097163,-0.1982791586998088,0.0
2019-08-09,1.0,-0.0,-0.12634590377113136,-0.03429562201993931,-0.371443433029909,-0.20175119202427397,0.0
2019-08-12,1.0,-0.0,-0.12575607896150712,-0.037782283921731746,-0.3715662316504619,-0.198027695453994,0.0
2019-08-13,1.0,-0.0,-0.12535330940366574,-0.03629332917165201,-0.3746033397492587,-0.19776656435866755,0.0
2019-08-14,1.0,-0.0,-0.13125691371681417,-0.03690196349557522,-0.36469856194690264,-0.19557176438053098,0.0
2019-08-15,1.0,-0.0,-0.13648541888503418,-0.04346855356713496,-0.3557345515748978,-0.1817572905574829,0.0
2019-08-16,1.0,-0.0,-0.13433553818400482,-0.04484150846147239,-0.3566188471780775,-0.18226956447040635,0.0
2019-08-19,1.0,-0.0,-0.12437299916114564,-0.04584595894749456,-0.36091281050451096,-0.18081591426566004,0.0
2019-08-20,1.0,-0.0,-0.1258773502740919,-0.05124921017128609,-0.35548269207780453,-0.17511142988882628,0.0
2019-08-21,1.0,-0.0,-0.1290096915096915,-0.05867799617799617,-0.3511466011466011,-0.1674174174174174,0.0
2019-08-22,1.0,-0.0,-0.12747203656294565,-0.05836669473033109,-0.3534131715949898,-0.17893163347708801,0.0
2019-08-23,1.0,-0.0,-0.1268793924085434,-0.0585425365568672,-0.35323126621647166,-0.17964843548636528,0.0
2019-08-26,1.0,-0.0,-0.12230620915590287,-0.059822205538587546,-0.3501800126264781,-0.1739723923763373,0.0
2019-08-27,1.0,-0.0,-0.1192165961512215,-0.05684454756380511,-0.3492902961648697,-0.18066739456803602,0.0
2019-08-28,1.0,-0.0,-0.12750966241406436,-0.0491671512125047,-0.3481889386735985,-0.18531313062215685,0.0
2019-08-29,1.0,-0.0,-0.12948691601589257,-0.04702698999862995,-0.3476332374297849,-0.18843334703384026,0.0
2019-08-30,1.0,-0.0,-0.13017954028103446,-0.04742670340767111,-0.3460386465161655,-0.1879096992828658,0.0
2019-09-03,1.0,-0.0,-0.12430122232669459,-0.041302675442345504,-0.34715787674160187,-0.19678605008975128,0.0
2019-09-04,1.0,-0.0,-0.11773956445933473,-0.04471641995145465,-0.34617619910430414,-0.20071108680045127,0.0
2019-09-05,1.0,-0.0,-0.11973165360782505,-0.04276130485993752,-0.34799679076833784,-0.19653129854389645,0.0
