Date,IWF,IWM,MTUM,SPY,VLUE,VTR,VXX
2018-12-03,-0.0,-0.61538691097914,-0.0,-0.7700916171774748,-0.5987943537557074,1.0,0.0
2018-12-04,-0.0,-0.6164530232281474,-0.0,-0.7630788448383549,-0.5946227284894269,1.0,0.0
2018-12-06,-0.0,-0.5498749173304195,-0.0,-0.7619978721568853,-0.5635621243925583,1.0,0.0
2018-12-07,-0.0,-0.56580483249679,-0.0,-0.7848430022178127,-0.567497373643049,1.0,0.0
2018-12-10,-0.0,-0.5626567499783793,-0.0,-0.7765574101300124,-0.5435440629594396,1.0,0.0
2018-12-11,-0.0,-0.5644430332246052,-0.0,-0.7731143376728343,-0.5489997979389776,1.0,0.0
2018-12-12,-0.0,-0.5644718990849522,-0.0,-0.7732009352538751,-0.5488843344975897,1.0,0.0
2018-12-13,-0.0,-0.5644484587145271,-0.0,-0.7960200454518968,-0.5531146203601188,1.0,0.0
2018-12-14,-0.0,-0.5665937909925666,-0.0,-0.794957003352281,-0.5534761696545692,1.0,0.0
2018-12-17,-0.0,-0.5615877898035574,-0.0,-0.7750631111626963,-0.5650117517337434,1.0,0.0
2018-12-18,-0.0,-0.5545580509208475,-0.0,-0.7702788522602622,-0.5618324577102939,1.0,0.0
2018-12-19,-0.0,-0.5559635680208183,-0.0,-0.7717218447303745,-0.5637415064334249,1.0,0.0
2018-12-20,-0.0,-0.5425583867168424,-0.0,-0.7730889661313953,-0.5570365689006349,1.0,0.0
2018-12-21,-0.0,-0.5399144079885877,-0.0,-0.7728102710413696,-0.5403708987161199,1.0,0.0
2018-12-24,-0.0,-0.5200248896934042,-0.0,-0.7618791718520195,-0.5464701889353999,1.0,0.0
2018-12-26,-0.0,-0.5202721859937623,-0.0,-0.7664020413949532,-0.5485965409696626,1.0,0.0
2018-12-27,-0.0,-0.4821020563594821,-0.0,-0.6995430312261995,-0.5384071374170384,1.0,0.0
2018-12-28,-0.0,-0.4862931737829752,-0.0,-0.6979874898014685,-0.5353277128093554,1.0,0.0
2018-12-31,-0.0,-0.4869040171893274,-0.0,-0.6977452606957326,-0.5351538064024804,1.0,0.0
2019-01-02,-0.0,-0.48576473784297747,-0.0,-0.6950285248573758,-0.5358598207008965,1.0,0.0
2019-01-03,-0.0,-0.4925626626489522,-0.0,-0.7286946993562526,-0.5180934118613888,1.0,0.0
2019-01-04,-0.0,-0.5029674807865876,-0.0,-0.7036074720345704,-0.5284303804392418,1.0,0.0
2019-01-07,-0.0,-0.4730248155600268,-0.0,-0.7000670690811536,-0.5096713615023474,1.0,0.0
2019-01-08,-0.0,-0.46327366139519954,-0.0,-0.7053865296620374,-0.5072382328543523,1.0,0.0
2019-01-09,-0.0,-0.458227577546822,-0.0,-0.704320179539929,-0.5091773758315744,1.0,0.0
2019-01-10,-0.0,-0.45532494590912737,-0.0,-0.7078024414349441,-0.5080268183882256,1.0,0.0
2019-01-11,-0.0,-0.4419395432273957,-0.0,-0.7128972663257384,-0.5226110471498567,1.0,0.0
2019-01-14,-0.0,-0.44239075032862085,-0.0,-0.7107868122434745,-0.5294685731147892,1.0,0.0
2019-01-15,-0.0,-0.4396813048260321,-0.0,-0.7107599860503797,-0.5321511924242831,1.0,0.0
2019-01-16,-0.0,-0.44085419499320166,-0.0,-0.6915940174358154,-0.5336052680689968,1.0,0.0
2019-01-17,-0.0,-0.44119747176896834,-0.0,-0.6819876761960172,-0.5214079813820643,1.0,0.0
2019-01-18,-0.0,-0.4375216614679144,-0.0,-0.6835692767069238,-0.5449358820549735,1.0,0.0
2019-01-22,-0.0,-0.3839683989896275,-0.0,-0.801391949266405,-0.5018003976997903,1.0,0.0
2019-01-23,-0.0,-0.35583517848463575,-0.0,-0.8200302424798834,-0.5243559971917697,1.0,0.0
2019-01-24,-0.0,-0.3558370014312333,-0.0,-0.8201236801598661,-0.5244794901568957,1.0,0.0
2019-01-25,-0.0,-0.3000246123554024,-0.0,-0.9331911286132305,-0.5014904148549238,1.0,0.0
2019-01-28,-0.0,-0.29123316175665315,-0.0,-0.9465556894097032,-0.5001368962873727,1.0,0.0
2019-01-29,-0.0,-0.2616287000409221,-0.0,-0.9418087573318784,-0.5247305960987587,1.0,0.0
2019-01-30,-0.0,-0.2603427573409017,-0.0,-0.9409998908416113,-0.5276443619692174,1.0,0.0
2019-01-31,-0.0,-0.2782351985266237,-0.0,-0.8854612426195764,-0.5446888034234332,1.0,0.0
2019-02-01,-0.0,-0.27717494249763225,-0.0,-0.8836152076850223,-0.5452036260316602,1.0,0.0
2019-02-04,-0.0,-0.2758200054215234,-0.0,-0.8966928706966657,-0.5382488479262673,1.0,0.0
2019-02-05,-0.0,-0.2649646461920441,-0.0,-0.8908619852107735,-0.5429643223403682,1.0,0.0
2019-02-06,-0.0,-0.2723699795412943,-0.0,-0.8883923764401852,-0.531172606869818,1.0,0.0
2019-02-07,-0.0,-0.27591964237625893,-0.0,-0.8937092691334088,-0.5233209457639899,1.0,0.0
2019-02-08,-0.0,-0.2833882378355025,-0.0,-0.9115677485553816,-0.5052654317654048,1.0,0.0
2019-02-11,-0.0,-0.2730424419706942,-0.0,-0.9138701551962298,-0.521600173343084,1.0,0.0
2019-02-12,-0.0,-0.25550033579583614,-0.0,-0.9078576225654801,-0.5230087306917394,1.0,0.0
2019-02-13,-0.0,-0.26207414964160114,-0.0,-0.9058498214717173,-0.5167118580364574,1.0,0.0
2019-02-14,-0.0,-0.2002241913099178,-0.0,-0.9330895697662004,-0.5356304046119356,1.0,0.0
2019-02-15,-0.0,-0.21393061420858503,-0.0,-0.9278879563799649,-0.5309777088790293,1.0,0.0
2019-02-19,-0.0,-0.2056934189833942,-0.0,-0.9321907401977769,-0.5275741663779087,1.0,0.0
2019-02-20,-0.0,-0.21858418877483002,-0.0,-0.9281162511665112,-0.5196107185708572,1.0,0.0
2019-02-21,-0.0,-0.19453742134154506,-0.0,-0.9431249163207927,-0.5400722988351855,1.0,0.0
2019-02-22,-0.0,-0.18171617867065612,-0.0,-0.9608890788630049,-0.5289057490916862,1.0,0.0
2019-02-25,-0.0,-0.17214885954381753,-0.0,-0.9676137121515271,-0.5279711884753902,1.0,0.0
2019-02-26,-0.0,-0.17273309494582909,-0.0,-0.9749426268879756,-0.5208411165074451,1.0,0.0
2019-02-27,-0.0,-0.17629146856135477,-0.0,-0.9778033014584113,-0.5170147977990278,1.0,0.0
2019-02-28,-0.0,-0.17782638851838017,-0.0,-0.9769513951875366,-0.5129114869551299,1.0,0.0
2019-03-01,-0.0,-0.17670597022888543,-0.0,-0.9770847783172383,-0.5138451688630422,1.0,0.0
2019-03-04,-0.0,-0.16384617434640086,-0.0,-0.9802787623590864,-0.520907176931482,1.0,0.0
2019-03-05,-0.0,-0.15678679240242566,-0.0,-0.9939358320198756,-0.5207170143990597,1.0,0.0
2019-03-06,-0.0,-0.15264224390764145,-0.0,-0.9932544126273128,-0.5203434117207913,1.0,0.0
2019-03-07,-0.0,-0.15364167995746944,-0.0,-0.9934343434343436,-0.5110579479000532,1.0,0.0
2019-03-08,-0.0,-0.12682627706089367,-0.0,-1.040604671003519,-0.4986402900714514,1.0,0.0
2019-03-11,-0.0,-0.1292436613665664,-0.0,-1.041281693167168,-0.5153362698753761,1.0,0.0
2019-03-12,-0.0,-0.0925850284562808,-0.0,-1.0618958146120958,-0.5686082291751763,1.0,0.0
2019-03-13,-0.0,-0.11097481190709847,-0.0,-1.0579271617053756,-0.5570821066404973,1.0,0.0
2019-03-14,-0.0,-0.10366757390390471,-0.0,-1.0532215904497562,-0.5378479614109785,1.0,0.0
2019-03-15,-0.0,-0.09320865875739805,-0.0,-1.055698186633516,-0.5536037618571467,1.0,0.0
2019-03-18,-0.0,-0.11722717913520933,-0.0,-1.0663555250514756,-0.5617570350034317,1.0,0.0
2019-03-19,-0.0,-0.11461968865990804,-0.0,-1.0784444075120492,-0.5768655476150906,1.0,0.0
2019-03-20,-0.0,-0.12104298567144285,-0.0,-1.0788348328335,-0.5770021104076419,1.0,0.0
2019-03-21,-0.0,-0.122750999555753,-0.0,-1.1127554420257664,-0.541037316748112,1.0,0.0
2019-03-22,-0.0,-0.11983657368272753,-0.0,-1.1402648633417864,-0.557621865314173,1.0,0.0
2019-03-25,-0.0,-0.02916190847561485,-0.0,-1.1925744366766007,-0.563546221764198,1.0,0.0
2019-03-26,-0.0,-0.04620628003128841,-0.0,-1.1781204603866353,-0.5692814839646888,1.0,0.0
2019-03-27,-0.0,-0.04096782295649262,-0.0,-1.1822063461055452,-0.5675773728127704,1.0,0.0
2019-03-28,-0.0,-0.0307966971658112,-0.0,-1.17339879491185,-0.5853325150636018,1.0,0.0
2019-03-29,-0.0,-0.037977867203219315,-0.0,-1.1739045383411582,-0.5826346970713169,1.0,0.0
2019-04-01,-0.0,-0.051796625371377324,-0.0,-1.1785694265373619,-0.5724816413476091,1.0,0.0
2019-04-02,-0.0,-0.07040950752585699,-0.0,-1.2058749334305015,-0.5266418140538723,1.0,0.0
2019-04-03,-0.0,-0.07131248598968842,-0.0,-1.2071004259134723,-0.5236494059627886,1.0,0.0
2019-04-04,-0.0,-0.06919173512013232,-0.0,-1.2274804452045194,-0.506882727298214,1.0,0.0
2019-04-05,-0.0,-0.06990242261103634,-0.0,-1.2337090623598026,-0.5003084342754598,1.0,0.0
2019-04-08,-0.0,-0.07046085663796248,-0.0,-1.2332893887969483,-0.5012201621272895,1.0,0.0
2019-04-09,-0.0,-0.058616316753557836,-0.0,-1.2752148795265605,-0.4842609553332394,1.0,0.0
2019-04-10,-0.0,-0.04979171357802297,-0.0,-1.2805955865795993,-0.48426593109659993,1.0,0.0
2019-04-11,-0.0,-0.0457619477006312,-0.0,-1.2962691614066728,-0.47582281334535625,1.0,0.0
2019-04-12,-0.0,-0.05442002410689098,-0.0,-1.1363065165542532,-0.3738363295976201,1.0,0.0
2019-04-15,-0.0,-0.05562686107403223,-0.0,-1.1334325906150529,-0.37791354348495737,1.0,0.0
2019-04-16,-0.0,-0.04817891373801917,-0.0,-1.1277955271565494,-0.379961661341853,1.0,0.0
2019-04-17,-0.0,-0.04543437981158172,-0.0,-1.2078081369555573,-0.3564289255982672,1.0,0.0
2019-04-18,-0.0,-0.06864988558352404,-0.0,-1.211709934506431,-0.3498776927325811,1.0,0.0
2019-04-22,-0.0,-0.06454853034468175,-0.0,-1.2190209346584902,-0.35966906322689784,1.0,0.0
2019-04-23,-0.0,-0.06893614756061857,-0.0,-1.215778126746693,-0.3769130446354902,1.0,0.0
2019-04-24,-0.0,-0.07127492896407042,-0.0,-1.2073983588708606,-0.37690203680590595,1.0,0.0
2019-04-25,-0.0,-0.08640820797819757,-0.0,-1.2219253480107943,-0.36350762818286264,1.0,0.0
2019-04-26,-0.0,-0.08305923251771627,-0.0,-1.2288541248830058,-0.36224094130231316,1.0,0.0
2019-04-29,-0.0,-0.0909627087745637,-0.0,-1.235060722232648,-0.3548698426315648,1.0,0.0
2019-04-30,-0.0,-0.0815011677538858,-0.0,-1.2437518455880379,-0.35921183323937617,1.0,0.0
2019-05-01,-0.0,-0.07596811547368988,-0.0,-1.2355792535142995,-0.38140248828566814,1.0,0.0
2019-05-02,-0.0,-0.07753564702717246,-0.0,-1.2206887274683886,-0.3921172988969599,1.0,0.0
2019-05-03,-0.0,-0.0910556003223207,-0.0,-1.208272898200376,-0.38667741069030354,1.0,0.0
2019-05-06,-0.0,-0.084445399135408,-0.0,-1.209408479445802,-0.3912144564079156,1.0,0.0
2019-05-07,-0.0,-0.08247865542608603,-0.0,-1.212640283520378,-0.3897331257047737,1.0,0.0
2019-05-08,-0.0,-0.102464816941277,-0.0,-1.1709616257644135,-0.3970144470852137,1.0,0.0
2019-05-09,-0.0,-0.10098509052183173,-0.0,-1.1630191693290735,-0.39840255591054313,1.0,0.0
2019-05-10,-0.0,-0.10390820510089985,-0.0,-1.1644214898035248,-0.3939353602044619,1.0,0.0
2019-05-13,-0.0,-0.100529945940188,-0.0,-1.1673457431226866,-0.3951958669542755,1.0,0.0
2019-05-14,-0.0,-0.04423539359987316,-0.0,-1.1929286790159344,-0.4053325582009883,1.0,0.0
2019-05-15,-0.0,-0.04393803204145297,-0.0,-1.204330354782425,-0.3954158515306932,1.0,0.0
2019-05-16,-0.0,-0.044785600847009,-0.0,-1.2065113816834303,-0.39560614081524614,1.0,0.0
2019-05-17,-0.0,-0.03889286566451921,-0.0,-1.202603462445982,-0.4096874254354569,1.0,0.0
2019-05-20,-0.0,-0.027570118233391654,-0.0,-1.2102221515296112,-0.4131806372938869,1.0,0.0
2019-05-21,-0.0,-0.03362212860662905,-0.0,-1.2043292796015155,-0.4115730069151896,1.0,0.0
2019-05-22,-0.0,-0.027765278843863317,-0.0,-1.20851750880072,-0.41052380826341284,1.0,0.0
2019-05-23,-0.0,-0.028805713529956357,-0.0,-1.2231715381563286,-0.39317550588546485,1.0,0.0
2019-05-24,-0.0,-0.0,-0.0,-1.2395073474997358,-0.4035045987947986,1.0,0.0
2019-05-28,-0.0,-0.0,-0.0,-1.2392482355740002,-0.4040865956490709,1.0,0.0
2019-05-29,-0.0,-0.0,-0.0,-1.240422266906551,-0.40536035559318445,1.0,0.0
2019-05-30,-0.0,-0.0,-0.0,-1.2206846131752787,-0.3903496174834852,1.0,0.0
2019-05-31,-0.0,-0.0,-0.0,-1.2073757905421232,-0.3952320224865315,1.0,0.0
2019-06-03,-0.0,-0.0,-0.0,-1.223355246130752,-0.36477043325223873,1.0,0.0
2019-06-04,-0.0,-0.005581251130461745,-0.0,-1.225265497015581,-0.3530658122529134,1.0,0.0
2019-06-05,-0.0,-0.0,-0.0,-1.3092170208344158,-0.28861640775185743,1.0,0.0
2019-06-06,-0.0,-0.0,-0.0,-1.3283248414266402,-0.2712384319434335,1.0,0.0
2019-06-07,-0.0,-0.0,-0.0,-1.3203358548441604,-0.27915984299045987,1.0,0.0
2019-06-10,-0.0,-0.0017903476907109494,-0.0,-1.3134405812143226,-0.27947586922677736,1.0,0.0
2019-06-11,-0.0,-0.0035645522193890823,-0.0,-1.3296560337201437,-0.2686683665504501,1.0,0.0
2019-06-12,-0.0,-0.007229604972303852,-0.0,-1.3261123969521234,-0.26723532624242585,1.0,0.0
2019-06-13,-0.0,-0.031278461578495405,-0.0,-1.3180150407244526,-0.2529079601342736,1.0,0.0
2019-06-14,-0.0,-0.03173042082923547,-0.0,-1.2989285159687354,-0.25749262384181376,1.0,0.0
2019-06-17,-0.0,-0.01877616830936468,-0.0,-1.3230697214781681,-0.2587314383793202,1.0,0.0
2019-06-18,-0.0,-0.044566272329040216,-0.0,-1.3292762899037325,-0.2492458620780106,1.0,0.0
2019-06-19,-0.0,-0.021457215770011983,-0.0,-1.3337586584032084,-0.24881516587677727,1.0,0.0
2019-06-20,-0.0,-0.024251442295141878,-0.0,-1.3359438222779125,-0.2502936800062652,1.0,0.0
2019-06-21,-0.0,-0.021513587528965664,-0.0,-1.3578575942700655,-0.25387086580998525,1.0,0.0
2019-06-24,-0.0,-0.01994550697034627,-0.0,-1.3481205195354868,-0.2772266751316033,1.0,0.0
2019-06-25,-0.0,-0.017962487764873945,-0.0,-1.3495410174334013,-0.2779291553133515,1.0,0.0
2019-06-26,-0.0,-0.0160008477270319,-0.0,-1.343488396736251,-0.28965773021087216,1.0,0.0
2019-06-27,-0.0,-0.019225144255058897,-0.0,-1.3661286462626638,-0.2736990453904858,1.0,0.0
2019-06-28,-0.0,-0.02686296956950028,-0.0,-1.3608263890737735,-0.274673198264157,1.0,0.0
2019-07-01,-0.0,-0.020701399606194455,-0.0,-1.3750997818104411,-0.2650470970145283,1.0,0.0
2019-07-02,-0.0,-0.029245207773907954,-0.0,-1.3652726450961103,-0.2641639858559541,1.0,0.0
2019-07-03,-0.0,-0.02156090289608177,-0.0,-1.3764906303236797,-0.2638149488926746,1.0,0.0
2019-07-05,-0.0,-0.0027178257394084734,-0.0,-1.3920063948840926,-0.26981081801225687,1.0,0.0
2019-07-08,-0.0,-0.0,-0.0,-1.3964937560038424,-0.2718806702956559,1.0,0.0
2019-07-09,-0.0,-0.0,-0.0,-1.3946245733788396,-0.2717310153583618,1.0,0.0
2019-07-10,-0.0,-0.0,-0.0,-1.4005703016735953,-0.26439078989446757,1.0,0.0
2019-07-11,-0.0,-0.0,-0.0,-1.4047257113902445,-0.26212763687761687,1.0,0.0
2019-07-12,-0.0,-0.0,-0.0,-1.4041955422363737,-0.27142589570010434,1.0,0.0
2019-07-15,-0.0,-0.0,-0.0,-1.3787153453627228,-0.251617654795097,1.0,0.0
2019-07-16,-0.0,-0.0,-0.0,-1.3899371069182391,-0.2415462750980237,1.0,0.0
2019-07-17,-0.0,-0.0,-0.0,-1.3860353973005621,-0.23987710729478495,1.0,0.0
2019-07-18,-0.0,-0.0,-0.0,-1.3910580831257373,-0.2312049298544644,1.0,0.0
2019-07-19,-0.0,-0.0,-0.0,-1.3886719261919114,-0.23235394333342074,1.0,0.0
2019-07-22,-0.0,-0.0,-0.004670690107583311,-1.4106271319863553,-0.20868538441353976,1.0,0.0
2019-07-23,-0.0,-0.0,-0.006404199475065616,-1.4102624671916009,-0.20797900262467192,1.0,0.0
2019-07-24,-0.0,-0.0,-0.006558925385664813,-1.4102739007241054,-0.2067373281561549,1.0,0.0
2019-07-25,-0.0,-0.0,-0.011912553999214558,-1.4136928917397564,-0.19253829035214032,1.0,0.0
2019-07-26,-0.0,-0.0,-0.010678391959798996,-1.416352596314908,-0.1902219430485762,1.0,0.0
2019-07-29,-0.0,-0.0,-0.014286461876602647,-1.401407713642786,-0.20087393374849546,1.0,0.0
2019-07-30,-0.0,-0.0,-0.018495232107303784,-1.3933511474379126,-0.20787488211254324,1.0,0.0
2019-07-31,-0.0,-0.0,-0.01923429679515736,-1.3925473651109772,-0.20872094546788605,1.0,0.0
2019-08-01,-0.0,-0.0,-0.036413692795179475,-1.3617474416913409,-0.19910653992000418,1.0,0.0
2019-08-02,-0.0,-0.0,-0.04787620729047669,-1.360577422369924,-0.1878699761138228,1.0,0.0
2019-08-05,-0.0,-0.0,-0.04074045186282921,-1.3796895717962716,-0.17949717910719393,1.0,0.0
2019-08-06,-0.0,-0.0,-0.05034722222222223,-1.3170189950980393,-0.18576388888888892,1.0,0.0
2019-08-07,-0.0,-0.0,-0.04519529459693436,-1.3118093395121455,-0.18920914599989816,1.0,0.0
2019-08-08,-0.0,-0.0,-0.051595470921255784,-1.3284611425630468,-0.19328358208955224,1.0,0.0
2019-08-09,-0.0,-0.0,-0.047013684614400815,-1.3158715948330988,-0.19498657117278426,1.0,0.0
2019-08-12,-0.0,-0.0,-0.05858797122889354,-1.313650971790032,-0.17839106259246035,1.0,0.0
2019-08-13,-0.0,-0.0,-0.05261952039101879,-1.3204521154727358,-0.17262359350338577,1.0,0.0
2019-08-14,-0.0,-0.0,-0.052676832814910354,-1.3115089902131856,-0.16470677490326985,1.0,0.0
2019-08-15,-0.0,-0.010034275495504447,-0.07344394217872932,-1.2825244647558494,-0.11772887586309672,1.0,0.0
2019-08-16,-0.0,-0.0034900533479583187,-0.07949842947599342,-1.2941616393279156,-0.1157451263897891,1.0,0.0
2019-08-19,-0.0,-0.0,-0.08104889726860005,-1.2967823562976009,-0.10297948349003944,1.0,0.0
2019-08-20,-0.0,-0.0,-0.09006050129645636,-1.2874181997777505,-0.09196197061365602,1.0,0.0
2019-08-21,-0.0,-0.0,-0.11614270227653493,-1.2679856115107915,-0.07962944712722972,1.0,0.0
2019-08-22,-0.0,-0.0,-0.11287781825342129,-1.2683863345476027,-0.0801171605789111,1.0,0.0
2019-08-23,-0.0,-0.0,-0.11110295377236132,-1.2642243594449745,-0.07184983970829358,1.0,0.0
2019-08-26,-0.0,-0.0,-0.11065999661664129,-1.2528335629183887,-0.053191232267575335,1.0,0.0
2019-08-27,-0.0,-0.0,-0.1117869988171965,-1.2505370893378713,-0.0515605764356579,1.0,0.0
2019-08-28,-0.0,-0.0,-0.11285069838129931,-1.2515620099872145,-0.04795792825609726,1.0,0.0
2019-08-29,-0.0,-0.0,-0.11627850908915571,-1.2530739187038913,-0.04156420270987029,1.0,0.0
2019-08-30,-0.0,-0.0,-0.11991096431392259,-1.2368062037768364,-0.036715253344821806,1.0,0.0
2019-09-03,-0.0,-0.0,-0.13542986966399617,-1.2255649886404398,-0.030491450436446247,1.0,0.0
2019-09-04,-0.0,-0.0,-0.14794356767097083,-1.212888570062171,-0.030368244858919174,1.0,0.0
2019-09-05,-0.0,-0.0,-0.13913644378782825,-1.2203212124100464,-0.023423723967020922,1.0,0.0
2019-09-06,-0.0,-0.0,-0.14717070851165,-1.2303613884926297,-0.0,1.0,0.0
2019-09-09,-0.0,-0.0,-0.14598263015518959,-1.225546960277158,-0.001400028475155427,1.0,0.0
2019-09-10,-0.0,-0.0,-0.19475929024200578,-1.1616985178028607,-0.0,1.0,0.0
2019-09-11,-0.0,-0.0,-0.23922117345728788,-1.132357823839112,-0.0,1.0,0.0
2019-09-12,-0.0,-0.0,-0.24621795023556428,-1.1212623404910154,-0.0,1.0,0.0
2019-09-13,-0.0,-0.0,-0.23877309332070107,-1.1297726196115585,-0.0,1.0,0.0
2019-09-16,-0.0,-0.0,-0.2444150256495118,-1.119595281435427,-0.0,1.0,0.0
2019-09-17,-0.0,-0.0,-0.24407437195439274,-1.1214221507309456,-0.0,1.0,0.0
2019-09-18,-0.0,-0.0,-0.25929368029739774,-1.1237012677533125,-0.0,1.0,0.0
2019-09-19,-0.0,-0.0,-0.2640486830845298,-1.1130550537225445,-0.0,1.0,0.0
2019-09-20,-0.0,-0.0,-0.2778438838648263,-1.1019752498810091,-0.0,1.0,0.0
2019-09-23,-0.0,-0.0,-0.2818651369814105,-1.0983505105562565,-0.0,1.0,0.0
2019-09-24,-0.0,-0.0,-0.3019234874178782,-1.0698242534923985,-0.0,1.0,0.0
2019-09-25,-0.0,-0.0,-0.2991734362788054,-1.0692039883475832,-0.0,1.0,0.0
