Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WST
2018-12-19,-0.13226145755071375,-0.7140495867768596,-0.0,-0.678076634109692,-0.4808715251690459,0.0,1.0
2018-12-20,-0.13137900089739754,-0.7036494166915944,-0.0,-0.6800777744540831,-0.4762189650014957,0.0,1.0
2018-12-21,-0.12822040208488458,-0.7035591958302309,-0.0,-0.6812211466865228,-0.4654058078927774,0.0,1.0
2018-12-24,-0.119123836623392,-0.6943209437429605,-0.0,-0.678878416029403,-0.4716936392198708,0.0,1.0
2018-12-26,-0.11924446144340814,-0.6977551560799082,-0.0,-0.6638618376533584,-0.4612963017446821,0.0,1.0
2018-12-27,-0.09111649793241124,-0.6730643091401682,-0.0,-0.6186225581063739,-0.4690432054755454,0.0,1.0
2018-12-28,-0.08739275432545678,-0.6771940826041103,-0.0,-0.6186472080494827,-0.46712082775133257,0.0,1.0
2018-12-31,-0.08802234764266575,-0.6764437603329342,-0.0,-0.6186363377230488,-0.46733367538908843,0.0,1.0
2019-01-02,-0.08820761443034364,-0.6768857835448453,-0.0,-0.6194210751461571,-0.46733209753315264,0.0,1.0
2019-01-03,-0.09855535887626335,-0.6733854850682349,-0.00562439330782847,-0.6305887055330326,-0.44683949066407813,0.0,1.0
2019-01-04,-0.0829542870138731,-0.6786445303616101,-0.004576984307482375,-0.6258528542187856,-0.4507903115760745,0.0,1.0
2019-01-07,-0.06799057556378324,-0.6617020083024795,-0.02095254123190845,-0.617440816784472,-0.4368057892965332,0.0,1.0
2019-01-08,-0.06913538780194252,-0.6485571136675344,-0.024407310997284968,-0.6234500517815658,-0.4334536904861869,0.0,1.0
2019-01-09,-0.07057040197619582,-0.6558780597350101,-0.023832247922748708,-0.6252526386705591,-0.4315629912418594,0.0,1.0
2019-01-10,-0.07002501897506537,-0.6587299356253339,-0.023079301717594806,-0.6255024878419027,-0.4338121609085543,0.0,1.0
2019-01-11,-0.06848235889933037,-0.6500759664622137,-0.027685555117888692,-0.6267795847166732,-0.44054920938607844,0.0,1.0
2019-01-14,-0.0730795186143291,-0.6476211899673827,-0.031267573951186595,-0.6252390057361377,-0.43462490158587336,0.0,1.0
2019-01-15,-0.072411173938729,-0.6462711339916167,-0.03330801474104706,-0.6241314316257349,-0.43708329816862185,0.0,1.0
2019-01-16,-0.06994658420016868,-0.6457689063817823,-0.032780432949114424,-0.623165588979477,-0.43969637334832723,0.0,1.0
2019-01-17,-0.06951510892480674,-0.6456500351370345,-0.03333801827125791,-0.6231061138439916,-0.43935347856640894,0.0,1.0
2019-01-18,-0.06835335689045936,-0.6383038869257951,-0.03946289752650177,-0.6228409893992932,-0.4578939929328622,0.0,1.0
2019-01-22,-0.0,-0.701652561756633,-0.0,-0.7720150960658737,-0.3854357273559012,0.0,1.0
2019-01-23,-0.0,-0.6595093778591034,-0.0,-0.7798204483074107,-0.4197735590118939,0.0,1.0
2019-01-24,-0.0,-0.6575350300257363,-0.0,-0.7826994566771518,-0.41935945095796395,0.0,1.0
2019-01-25,-0.0,-0.6477433513326211,-0.0,-0.8703185007652103,-0.36952441454188445,0.0,1.0
2019-01-28,-0.0,-0.6375227686703097,-0.0,-0.8856795905976234,-0.3680573625928817,0.0,1.0
2019-01-29,-0.0,-0.6280761761210469,-0.0,-0.8931563233716919,-0.37737325719586073,0.0,1.0
2019-01-30,-0.0,-0.6287444231994902,-0.0,-0.8937076308013211,-0.37458717191030766,0.0,1.0
2019-01-31,-0.0,-0.6342099165894347,-0.0,-0.8650370713623726,-0.3969531974050046,0.0,1.0
2019-02-01,-0.0,-0.6131799571066485,-0.0,-0.8640503579088098,-0.30805225190095537,0.0,1.0
2019-02-04,-0.0,-0.6315343077662491,-0.0,-0.9024059257583895,-0.293234570693506,0.0,1.0
2019-02-05,-0.0,-0.6340021951425436,-0.0,-0.8836293023386711,-0.29665381476374075,0.0,1.0
2019-02-06,-0.0,-0.6519621564126966,-0.0,-0.8626210602922241,-0.28447069361249505,0.0,1.0
2019-02-07,-0.0,-0.6500419815281276,-0.0,-0.8627483907080884,-0.28597816960537364,0.0,1.0
2019-02-08,-0.0,-0.6424205036172957,-0.0,-0.8708429140261343,-0.2908417923840503,0.0,1.0
2019-02-11,-0.0,-0.6270748490380564,-0.0,-0.8728549361044797,-0.3086645134110378,0.0,1.0
2019-02-12,-0.0,-0.6385572628444619,-0.0,-0.8725525997921291,-0.29795780780359,0.0,1.0
2019-02-13,-0.0,-0.6525609345164551,-0.0,-0.8645681231045715,-0.290913175334157,0.0,1.0
2019-02-14,-0.0,-0.6538353548966757,-0.0,-0.8594451931716083,-0.294446316262354,0.0,1.0
2019-02-15,-0.0,-0.6554206541922583,-0.0,-0.8846164833595201,-0.31669761462648194,0.0,1.0
2019-02-19,-0.0,-0.646974926548193,-0.0,-0.8909490258721511,-0.3145734090195967,0.0,1.0
2019-02-20,-0.0,-0.629774897680764,-0.0,-0.8978512960436563,-0.314574806730332,0.0,1.0
2019-02-21,-0.0,-0.6446513212045526,-0.0,-0.8931967189850424,-0.3004001930008799,0.0,1.0
2019-02-22,-0.0,-0.6491357534129936,-0.0,-0.8954673175715949,-0.2936735446882185,0.0,1.0
2019-02-25,-0.0,-0.6457569817324356,-0.0,-0.8980936958436319,-0.2971391232705474,0.0,1.0
2019-02-26,-0.0,-0.6449623419070627,-0.0,-0.8966605087395196,-0.300497371038795,0.0,1.0
2019-02-27,-0.0,-0.6505533900475147,-0.0,-0.8999630124903975,-0.29464819187981905,0.0,1.0
2019-02-28,-0.0,-0.6497964760467962,-0.0,-0.898608066949418,-0.29808431299991456,0.0,1.0
2019-03-01,-0.0,-0.6487078779599271,-0.0,-0.9088968579234973,-0.28847905282331515,0.0,1.0
2019-03-04,-0.0,-0.6520303918499758,-0.0,-0.9015679690390143,-0.29208047579750146,0.0,1.0
2019-03-05,-0.0,-0.6484983314794216,-0.0,-0.9061635435384046,-0.29751005390604945,0.0,1.0
2019-03-06,-0.0,-0.649669364952685,-0.0,-0.9054269752593775,-0.29520579181393225,0.0,1.0
2019-03-07,-0.0,-0.655942424759629,-0.0,-0.9030835751265858,-0.28560050065426407,0.0,1.0
2019-03-08,-0.0,-0.6496404732575128,-0.0,-0.9402698599134844,-0.27484458704557824,0.0,1.0
2019-03-11,-0.0,-0.6479679944738659,-0.0,-0.9419468109601657,-0.2882799907897766,0.0,1.0
2019-03-12,-0.0,-0.6173208686563697,-0.0,-0.9583672047381256,-0.3275751945186389,0.0,1.0
2019-03-13,-0.0,-0.6252770971881928,-0.0,-0.9605355267763388,-0.3309707152024268,0.0,1.0
2019-03-14,-0.0,-0.6225324144375657,-0.0,-0.9657750262819764,-0.3319121597944165,0.0,1.0
2019-03-15,-0.0,-0.6186368819625158,-0.0,-0.9718429285693402,-0.3334113037630479,0.0,1.0
2019-03-18,-0.0,-0.6251833167126181,-0.0,-0.9720478676599987,-0.3358068868422596,0.0,1.0
2019-03-19,-0.0,-0.6256268879960114,-0.0,-0.9584420916796199,-0.3487110302959205,0.0,1.0
2019-03-20,-0.0,-0.6254400375498709,-0.0,-0.9586658061487914,-0.3494778221074865,0.0,1.0
2019-03-21,-0.0,-0.6291068814055637,-0.0,-0.9686969253294289,-0.3304538799414348,0.0,1.0
2019-03-22,-0.0,-0.6258317140670082,-0.0,-0.9855738091032208,-0.33271506800918565,0.0,1.0
2019-03-25,-0.0,-0.5936158406588593,-0.0,-0.9952104202564178,-0.33164919248853714,0.0,1.0
2019-03-26,-0.0,-0.6041252194265653,-0.0,-0.998595669982446,-0.3229666471620831,0.0,1.0
2019-03-27,-0.0,-0.594567727977078,-0.0,-1.006929216735374,-0.32222319679560274,0.0,1.0
2019-03-28,-0.0,-0.5952401861772195,-0.0,-1.0039518749451128,-0.32812271303533264,0.0,1.0
2019-03-29,-0.0,-0.5989993270327998,-0.0,-1.0008192644175908,-0.3261550165315856,0.0,1.0
2019-04-01,-0.0,-0.5936149572272688,-0.0,-1.0019696034335774,-0.34412205661874945,0.0,1.0
2019-04-02,-0.0,-0.5976128332209155,-0.0,-1.0036657966509281,-0.33132936449749256,0.0,1.0
2019-04-03,-0.0,-0.5969624113059286,-0.0,-1.0031665982525069,-0.3319064094294259,0.0,1.0
2019-04-04,-0.0,-0.5956628910147309,-0.0,-1.000645577792124,-0.33816538529256407,0.0,1.0
2019-04-05,-0.0,-0.5922107674684994,-0.0,-1.0050812112667784,-0.33982436044291714,0.0,1.0
2019-04-08,-0.0,-0.5924904664124376,-0.0,-1.0061894983866237,-0.3347609269580522,0.0,1.0
2019-04-09,-0.0,-0.581079492003763,-0.0,-1.033601834430856,-0.32511171213546564,0.0,1.0
2019-04-10,-0.0,-0.5440648523451072,-0.0,-1.0099015634047481,-0.3411986103068906,0.0,1.0
2019-04-11,-0.0,-0.5472717293971519,-0.0,-0.9951182876455125,-0.3461682890898062,0.0,1.0
2019-04-12,-0.0,-0.5445447466328267,-0.0,-0.9957315490439247,-0.3438121881579327,0.0,1.0
2019-04-15,-0.0,-0.5447905539998268,-0.0,-0.9972862957937585,-0.344842518548457,0.0,1.0
2019-04-16,-0.0,-0.5473365093113902,-0.0,-0.9998267648332612,-0.3400895048361484,0.0,1.0
2019-04-17,-0.0,-0.5713543920380788,-0.007154190105293523,-1.0077888360017309,-0.2984566565700274,0.0,1.0
2019-04-18,-0.0,-0.5847518857836479,-0.007254125603306264,-1.0020808647148927,-0.2960030056934771,0.0,1.0
2019-04-22,-0.0,-0.5861051657314745,-0.007346560999595072,-1.0008677040550704,-0.29805634291664257,0.0,1.0
2019-04-23,-0.0,-0.5940362333497067,-0.014533791788263167,-0.9986708659597214,-0.28215204137652056,0.0,1.0
2019-04-24,-0.0,-0.6016551883789572,-0.013802882111233289,-0.9986399675907169,-0.2795590022570751,0.0,1.0
2019-04-25,-0.0,-0.5964434661723819,-0.02021547729379055,-1.0011005560704358,-0.2784406858202039,0.0,1.0
2019-04-26,-0.0,-0.5610090648854962,-0.06795682251908397,-1.1087189885496183,-0.24418535305343514,0.0,1.0
2019-04-29,-0.0,-0.560681926561755,-0.06860991893180735,-1.1077730090605629,-0.2433536003814974,0.0,1.0
2019-04-30,-0.0,-0.5542359225328997,-0.07534839306496374,-1.1132762376533079,-0.2412640625466265,0.0,1.0
2019-05-01,-0.0,-0.5450473318004001,-0.08830292352256099,-1.0985755666377996,-0.25427777943679636,0.0,1.0
2019-05-02,-0.0,-0.5582746742549048,-0.08075483001347912,-1.0977984124606859,-0.2585292796165943,0.0,1.0
2019-05-03,-0.0,-0.570299164495553,-0.07863923576797532,-1.0908274189201328,-0.25490372233701675,0.0,1.0
2019-05-06,-0.0,-0.5425172609618316,-0.08787398750635143,-1.0904145619750725,-0.26810532922856206,0.0,1.0
2019-05-07,-0.0,-0.5437285094931977,-0.08880251158618627,-1.0908955000747496,-0.26658693377186427,0.0,1.0
2019-05-08,-0.0,-0.5361284567350579,-0.11697888789771038,-1.037496283080583,-0.28293190603627716,0.0,1.0
2019-05-09,-0.0,-0.5367891981917678,-0.11548298834166074,-1.0350642398286938,-0.2867891981917678,0.0,1.0
2019-05-10,-0.0,-0.5359595659283485,-0.11657499628363313,-1.0365393191615877,-0.28401962241712503,0.0,1.0
2019-05-13,-0.0,-0.5369313113291704,-0.11162652393696104,-1.037674695212608,-0.2873030032708891,0.0,1.0
2019-05-14,-0.0,-0.48435982697230967,-0.16670099755760232,-1.0026483830150368,-0.2889385869405291,0.0,1.0
2019-05-15,-0.0,-0.47623537731679294,-0.1834575831688128,-1.0117276129298405,-0.2751863747532192,0.0,1.0
2019-05-16,-0.0,-0.4773912275016938,-0.18496479806757593,-1.0068930980646302,-0.276548737738239,0.0,1.0
2019-05-17,-0.0,-0.46641318124207853,-0.19671647950010313,-0.9903321838064079,-0.29401361747280924,0.0,1.0
2019-05-20,-0.0,-0.4591015854374633,-0.19876688197298883,-0.9882853787433941,-0.28984145625366997,0.0,1.0
2019-05-21,-0.0,-0.4616648572518412,-0.20900208327220446,-0.9744432381678941,-0.28904668290249697,0.0,1.0
2019-05-22,-0.0,-0.45594958968347016,-0.21524032825322392,-0.9740914419695194,-0.28558030480656504,0.0,1.0
2019-05-23,-0.0,-0.4506134879498667,-0.2143254560894902,-0.9785059591788925,-0.2848985328999385,0.0,1.0
2019-05-24,-0.0,-0.44244247167386985,-0.21720593388622825,-0.9779815442121246,-0.2825604485457306,0.0,1.0
2019-05-28,-0.0,-0.4371222517445765,-0.21930567315834038,-0.9795322491167625,-0.28383310461619315,0.0,1.0
2019-05-29,-0.0,-0.4385796265548079,-0.21946459261848586,-0.9808907920417139,-0.274024876926214,0.0,1.0
2019-05-30,-0.0,-0.43711058056251095,-0.21664822686775753,-0.9813369824724859,-0.2764514062772958,0.0,1.0
2019-05-31,-0.0,-0.43386782294910226,-0.21642464278439022,-0.9802112737537468,-0.2795739603643454,0.0,1.0
2019-06-03,-0.0,-0.43436450005793076,-0.22934770015061987,-0.9761615108330436,-0.2566620322094775,0.0,1.0
2019-06-04,-0.0,-0.4309800399779832,-0.22816419942640284,-0.9787363480981488,-0.25907471247718644,0.0,1.0
2019-06-05,-0.0,-0.4225449118980658,-0.24611146186075877,-0.9811169144234633,-0.21999655627618667,0.0,1.0
2019-06-06,-0.0,-0.4283829140250724,-0.24406896353882784,-0.974755443357526,-0.2214922975415244,0.0,1.0
2019-06-07,-0.0,-0.4324363093871931,-0.24647119577691073,-0.9663472572871242,-0.2236917603855864,0.0,1.0
2019-06-10,-0.0,-0.4338816920784134,-0.24521380259085176,-0.9610512438381291,-0.22583973403645533,0.0,1.0
2019-06-11,-0.0,-0.43350926510240373,-0.24835063966496473,-0.966209626527451,-0.2203832252882795,0.0,1.0
2019-06-12,-0.0,-0.4311913440289298,-0.2456447493040209,-0.968028011365267,-0.22512412823235656,0.0,1.0
2019-06-13,-0.0,-0.4435154858357755,-0.2575130724587715,-0.9582543239671322,-0.21372751824398092,0.0,1.0
2019-06-14,-0.0,-0.43533095840036773,-0.2665191909905769,-0.9657837278786486,-0.2052689037002988,0.0,1.0
2019-06-17,-0.0,-0.4375700451162389,-0.2661283370211788,-0.960860944280008,-0.20905773154400986,0.0,1.0
2019-06-18,-0.0,-0.44137832017229006,-0.2692605886575736,-0.9528499641062456,-0.20801148600143576,0.0,1.0
2019-06-19,-0.0,-0.4342380556590525,-0.279871600126107,-0.9507609412169328,-0.20119801668051931,0.0,1.0
2019-06-20,-0.0,-0.4386171281021374,-0.2757997417874049,-0.951829005881509,-0.20278295796872758,0.0,1.0
2019-06-21,-0.0,-0.44289893311919243,-0.2748365263278651,-0.9437019616840657,-0.2065217391304348,0.0,1.0
2019-06-24,-0.0,-0.43228568145253965,-0.2766605378074006,-0.9417375316019305,-0.22221903010802116,0.0,1.0
2019-06-25,-0.0,-0.41986838702261553,-0.2792896347596195,-0.9489640506911118,-0.2255237219460329,0.0,1.0
2019-06-26,-0.0,-0.41991142807844944,-0.27232990165065857,-0.932363259906827,-0.2511071490193823,0.0,1.0
2019-06-27,-0.0,-0.41742960787700817,-0.2824321989980999,-0.9340127828640525,-0.2451488455116025,0.0,1.0
2019-06-28,-0.0,-0.4166906557660199,-0.2812769877367724,-0.935402153261558,-0.2453509125453394,0.0,1.0
2019-07-01,-0.0,-0.4114842156665613,-0.28489357423950823,-0.9316634590526528,-0.24442018786085656,0.0,1.0
2019-07-02,-0.0,-0.41897323992190194,-0.28014815665556453,-0.9258355346273115,-0.24629608361088778,0.0,1.0
2019-07-03,-0.0,-0.4277060005742176,-0.273557278208441,-0.9185472293999426,-0.2512776342233707,0.0,1.0
2019-07-05,-0.0,-0.40702307582055325,-0.2805503798194066,-0.9200515981080695,-0.2589651712770532,0.0,1.0
2019-07-08,-0.0,-0.408090132446534,-0.2790551000516025,-0.9195573648299982,-0.26010549853792786,0.0,1.0
2019-07-09,-0.0,-0.40721102863202546,-0.2785818692499498,-0.9209251669484967,-0.25935054885213954,0.0,1.0
2019-07-10,-0.0,-0.3916222260450714,-0.2753024829405356,-0.939331383680257,-0.26090945581742075,0.0,1.0
2019-07-11,-0.0,-0.3905958630977996,-0.27928393149152253,-0.9396964741658778,-0.25928794790142584,0.0,1.0
2019-07-12,-0.0,-0.33554369787079724,-0.3150546547168834,-0.8546339947158472,-0.08503859503704086,0.0,1.0
2019-07-15,-0.0,-0.34255374255374255,-0.32266252266252266,-0.8515669515669516,-0.07319347319347319,0.0,1.0
2019-07-16,-0.0,-0.3443149443149443,-0.3323491323491323,-0.8476560476560477,-0.06565656565656566,0.0,1.0
2019-07-17,-0.0,-0.3449545089297286,-0.33240882345317396,-0.8498405868477669,-0.06487985691697555,0.0,1.0
2019-07-18,-0.0,-0.3441909841795914,-0.32606612982574246,-0.8572538256389011,-0.06175396804847104,0.0,1.0
2019-07-19,-0.0,-0.34362745098039216,-0.31775025799793605,-0.8631320949432405,-0.055469556243550044,0.0,1.0
2019-07-22,-0.0,-0.34731958762886594,-0.317860824742268,-0.8597164948453607,-0.052448453608247424,0.0,1.0
2019-07-23,-0.0,-0.3434098529791076,-0.3204281661078153,-0.8622646376063967,-0.05321124580861491,0.0,1.0
2019-07-24,-0.0,-0.3437290581988763,-0.32496520439197896,-0.859709263364091,-0.04904892004742512,0.0,1.0
2019-07-25,-0.0,-0.324138997731491,-0.33455351618890494,-0.8800268096514746,-0.039131779748401735,0.0,1.0
2019-07-26,-0.0,-0.24889722099691222,-0.35608734009704457,-1.028617115130128,-0.12334583149536833,0.0,1.0
2019-07-29,-0.0,-0.2603297769156159,-0.35491201330192595,-1.0379936261604545,-0.11799916862962449,0.0,1.0
2019-07-30,-0.0,-0.25360086587294983,-0.3583104376543724,-1.0344406516248994,-0.12890961063469597,0.0,1.0
2019-07-31,-0.0,-0.2428000665889795,-0.35960823483713444,-1.0382054270018313,-0.13392708506742135,0.0,1.0
2019-08-01,-0.0,-0.2511688383544969,-0.34785736022353164,-1.0416908733781503,-0.12573657564943147,0.0,1.0
2019-08-02,-0.0,-0.24314983272043578,-0.35720408106837725,-1.0384051759891615,-0.12619238532363758,0.0,1.0
2019-08-05,-0.0,-0.2428535918468804,-0.35813516723285554,-1.0389979838152843,-0.12191012787582511,0.0,1.0
2019-08-06,-0.0,-0.24328964220508487,-0.3622094449137532,-0.9887184238493609,-0.13080088290595962,0.0,1.0
2019-08-07,-0.0,-0.24164819830911927,-0.36682262168595586,-0.9988508577526062,-0.12875865276751758,0.0,1.0
2019-08-08,-0.0,-0.24260419802413727,-0.36947538381544015,-0.9984127418516187,-0.12615965627651132,0.0,1.0
2019-08-09,-0.0,-0.23767562406220163,-0.36701677806574823,-0.9933160551084436,-0.1301323148274451,0.0,1.0
2019-08-12,-0.0,-0.23307163886162907,-0.37893904699596553,-1.001608330607349,-0.11239232362883002,0.0,1.0
2019-08-13,-0.0,-0.22588113526175302,-0.3771585771095495,-1.008961159230811,-0.11172849594160265,0.0,1.0
2019-08-14,-0.0,-0.22838734232274902,-0.3768214441061331,-1.0047031317964332,-0.1086613745106568,0.0,1.0
2019-08-15,-0.0,-0.24421414380067658,-0.38994791386994576,-0.9796488213499436,-0.07101433711002524,0.0,1.0
2019-08-16,-0.0,-0.2433535635641012,-0.3909984424512595,-0.9779794833234868,-0.073097373650572,0.0,1.0
2019-08-19,-0.0,-0.23738117552550544,-0.3939215423751506,-0.9801044316508234,-0.06632748694604365,0.0,1.0
2019-08-20,-0.0,-0.2386445565969719,-0.40166626612192585,-0.9727095516569201,-0.057251194958476866,0.0,1.0
2019-08-21,-0.0,-0.2393408527317815,-0.4217262618990481,-0.9594432445404367,-0.045942991227368474,0.0,1.0
2019-08-22,-0.0,-0.2410935543179941,-0.41850302432785313,-0.9596845106451011,-0.045324948706333766,0.0,1.0
2019-08-23,-0.0,-0.24119371169730883,-0.41846522781774576,-0.9597122302158273,-0.045163868904876094,0.0,1.0
2019-08-26,-0.0,-0.23305946688505538,-0.4200723852798986,-0.9550365889097298,-0.033603677383562736,0.0,1.0
2019-08-27,-0.0,-0.23140452254676905,-0.4215678513944959,-0.9527692023536242,-0.032850470988680436,0.0,1.0
2019-08-28,-0.0,-0.22338798966626244,-0.4290346391100332,-0.9596931512627194,-0.02401539516001476,0.0,1.0
2019-08-29,-0.0,-0.2194479561736199,-0.4342867678044669,-0.9633375474083438,-0.01675094816687737,0.0,1.0
