Date,INT,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-22,1.0,-0.0,-1.1403729971105858,-0.0,-1.5017599159443131,-1.6112949829261887,0.0
2019-01-23,1.0,-0.0,-1.0747820607079088,-0.0,-1.5144942758113642,-1.6622728704967964,0.0
2019-01-24,1.0,-0.0,-1.082296751167795,-0.0,-1.5025455308875242,-1.6636750118091639,0.0
2019-01-25,1.0,-0.0,-1.0080038937861664,-0.0,-1.6187875182521227,-1.7812449299659294,0.0
2019-01-28,1.0,-0.0,-0.9887932434627252,-0.0,-1.6461480158085646,-1.7790049266417627,0.0
2019-01-29,1.0,-0.0,-0.9719204866391483,-0.0,-1.656256789050619,-1.803117532044319,0.0
2019-01-30,1.0,-0.0,-0.970054347826087,-0.0,-1.6559239130434784,-1.8088043478260871,0.0
2019-01-31,1.0,-0.0,-0.9844285947623455,-0.0,-1.6330375129307997,-1.8270267327271736,0.0
2019-02-01,1.0,-0.0,-0.9842171372399104,-0.0,-1.6444213860520998,-1.832559663590192,0.0
2019-02-04,1.0,-0.0,-0.9897166611968055,-0.0,-1.653484301498742,-1.826714801444043,0.0
2019-02-05,1.0,-0.0,-0.987467848738576,-0.0,-1.6494828435396487,-1.8355497181634104,0.0
2019-02-06,1.0,-0.0,-0.9848343826991515,-0.0,-1.6522857924993155,-1.8378319189707089,0.0
2019-02-07,1.0,-0.0,-0.975356537894104,-0.0,-1.6483252281296104,-1.840555160920168,0.0
2019-02-08,1.0,-0.0,-0.8077134161552663,-0.0,-1.476725041161503,-1.7047847128673352,0.0
2019-02-11,1.0,-0.0,-0.811037286790956,-0.0,-1.448482744942483,-1.6988794129313765,0.0
2019-02-12,1.0,-0.0,-0.832694509433023,-0.0,-1.453432226591667,-1.6917218378216934,0.0
2019-02-13,1.0,-0.0,-0.8550572994519184,-0.0,-1.44932735426009,-1.6781763826606877,0.0
2019-02-14,1.0,-0.0,-0.8306822729091637,-0.0,-1.4745898359343739,-1.6967286914765909,0.0
2019-02-15,1.0,-0.0,-0.8482648104562072,-0.0,-1.468626370874856,-1.690920927437528,0.0
2019-02-19,1.0,-0.0,-0.8336918997348277,-0.0,-1.4799119427627958,-1.6896482713763947,0.0
2019-02-20,1.0,-0.0,-0.8411196234540083,-0.0,-1.4758399679535326,-1.6903009363577186,0.0
2019-02-21,1.0,-0.0,-0.8379650493215162,-0.0,-1.477642581743528,-1.6916028240949377,0.0
2019-02-22,1.0,-0.0,-0.8371720408572,-0.0,-1.4829761666332866,-1.686861606248748,0.0
2019-02-25,1.0,-0.0,-0.8543472750316856,-0.0,-1.5143726235741444,-1.7009885931558935,0.0
2019-02-26,1.0,-0.0,-0.8557307243878947,-0.0,-1.5137121711360064,-1.6997516094692553,0.0
2019-02-27,1.0,-0.0,-0.8583963077547294,-0.0,-1.5203124207536645,-1.6930567530557386,0.0
2019-02-28,1.0,-0.0,-0.8632834306013702,-0.0,-1.522760720629282,-1.688809946714032,0.0
2019-03-01,1.0,-0.0,-0.8669508296544376,-0.0,-1.5189019130258283,-1.6884863246562136,0.0
2019-03-04,1.0,-0.0,-0.861422271782655,-0.0,-1.5202493790866236,-1.6869582847584774,0.0
2019-03-05,1.0,-0.0,-0.8537143438246808,-0.0,-1.543906035490924,-1.6870900493211978,0.0
2019-03-06,1.0,-0.0,-0.8517464029691393,-0.0,-1.548528140729066,-1.683868015659159,0.0
2019-03-07,1.0,-0.0,-0.8334939881284561,-0.0,-1.5590786870275481,-1.6807873776064126,0.0
2019-03-08,1.0,-0.0,-0.8328692244224422,-0.0,-1.615563118811881,-1.7083333333333333,0.0
2019-03-11,1.0,-0.0,-0.8422866092404073,-0.0,-1.6267815191855912,-1.751448707909162,0.0
2019-03-12,1.0,-0.0,-0.8042523932934892,-0.0,-1.6653620352250489,-1.8194319564182577,0.0
2019-03-13,1.0,-0.0,-0.82913716931921,-0.0,-1.677968808218449,-1.8157236386863254,0.0
2019-03-14,1.0,-0.0,-0.8357024969387212,-0.0,-1.6734813395091306,-1.814726082095512,0.0
2019-03-15,1.0,-0.0,-0.8333778086139724,-0.0,-1.6820729038800235,-1.821582964188504,0.0
2019-03-18,1.0,-0.0,-0.869992441421013,-0.0,-1.6957671957671956,-1.833279343483425,0.0
2019-03-19,1.0,-0.0,-0.875995449374289,-0.0,-1.692778590389512,-1.848583346876862,0.0
2019-03-20,1.0,-0.0,-0.8930027727939978,-0.0,-1.6892295982167127,-1.8546729734137986,0.0
2019-03-21,1.0,-0.0,-0.8938443923450194,-0.0,-1.7376915108227469,-1.8207295131126986,0.0
2019-03-22,1.0,-0.0,-0.896530870306229,-0.0,-1.7814063444939248,-1.8198361647149377,0.0
2019-03-25,1.0,-0.0,-0.8115549292721262,-0.0,-1.7956750311636225,-1.812530486152512,0.0
2019-03-26,1.0,-0.0,-0.8281471776394802,-0.0,-1.79741238126433,-1.8335516977836008,0.0
2019-03-27,1.0,-0.0,-0.8010237421041168,-0.0,-1.8087562622522326,-1.8356567196689175,0.0
2019-03-28,1.0,-0.0,-0.7994764683426951,-0.0,-1.8068931668211812,-1.8470851284288596,0.0
2019-03-29,1.0,-0.0,-0.7983980820574292,-0.0,-1.8030294774696234,-1.8472729254072904,0.0
2019-04-01,1.0,-0.0,-0.8212409717662508,-0.0,-1.8133070693806081,-1.8371087765375356,0.0
2019-04-02,1.0,-0.0,-0.8444602272727273,-0.0,-1.832167832167832,-1.7866040209790208,0.0
2019-04-03,1.0,-0.0,-0.8417490037665812,-0.0,-1.838855832741962,-1.7782630056225777,0.0
2019-04-04,1.0,-0.0,-0.8379662497952051,-0.0,-1.8378024138495985,-1.7853749112555295,0.0
2019-04-05,1.0,-0.0,-0.8293483613284456,-0.0,-1.8419871970235817,-1.8000765990042131,0.0
2019-04-08,1.0,-0.0,-0.8314625198488749,-0.0,-1.8430706893719544,-1.8010184526091004,0.0
2019-04-09,1.0,-0.0,-0.8215090399516405,-0.0,-1.8721767324284222,-1.8017805132714184,0.0
2019-04-10,1.0,-0.0,-0.8134570001646451,-0.0,-1.8753087097305305,-1.7994072773173808,0.0
2019-04-11,1.0,-0.0,-0.8087920531255145,-0.0,-1.8821689259645462,-1.7972120081224958,0.0
2019-04-12,1.0,-0.0,-0.5714678143027195,-0.0,-1.5078289533925466,-1.4989927662301985,0.0
2019-04-15,1.0,-0.0,-0.5726456577500916,-0.0,-1.5035269329424699,-1.5043056064492488,0.0
2019-04-16,1.0,-0.0,-0.574528604853879,-0.0,-1.503509657292288,-1.509794925907235,0.0
2019-04-17,1.0,-0.0,-0.531399862982416,-0.0,-1.5235441881708152,-1.5123087462891072,0.0
2019-04-18,1.0,-0.0,-0.5364338252090091,-0.0,-1.5185252866736718,-1.513545616519713,0.0
2019-04-22,1.0,-0.0,-0.5444841487997067,-0.0,-1.5207989737951255,-1.516034451163643,0.0
2019-04-23,1.0,-0.0,-0.5407431251724455,-0.0,-1.5439621079738803,-1.5138416260461696,0.0
2019-04-24,1.0,-0.0,-0.5168813247470101,-0.0,-1.5485280588776449,-1.5344066237350504,0.0
2019-04-25,1.0,-0.0,-0.5073244886677722,-0.0,-1.5603003501013453,-1.538971807628524,0.0
2019-04-26,1.0,-0.0,-0.4934034505028139,-0.0,-1.5834486576252422,-1.5360734385090875,0.0
2019-04-29,1.0,-0.0,-0.49324293159909594,-0.0,-1.5841981458419814,-1.5348923020155898,0.0
2019-04-30,1.0,-0.0,-0.48988962062888414,-0.0,-1.6114460625173916,-1.536453019200445,0.0
2019-05-01,1.0,-0.0,-0.4902797754372941,-0.0,-1.6136036746624598,-1.5357954809075305,0.0
2019-05-02,1.0,-0.0,-0.49942196531791905,-0.0,-1.5783583815028903,-1.5464971098265896,0.0
2019-05-03,1.0,-0.0,-0.49636826278047647,-0.0,-1.5813092759657643,-1.5487855655794587,0.0
2019-05-06,1.0,-0.0,-0.4757026166412848,-0.0,-1.5872444505976282,-1.551940560247358,0.0
2019-05-07,1.0,-0.0,-0.47479224376731305,-0.0,-1.5861034164358265,-1.5559095106186518,0.0
2019-05-08,1.0,-0.0,-0.46944482647962227,-0.0,-1.563654701324898,-1.551322605785541,0.0
2019-05-09,1.0,-0.0,-0.4715298422135833,-0.0,-1.5631374342556594,-1.538852046649897,0.0
2019-05-10,1.0,-0.0,-0.4750228310502283,-0.0,-1.5586301369863012,-1.5325570776255708,0.0
2019-05-13,1.0,-0.0,-0.47337899543379,-0.0,-1.5551598173515981,-1.5376712328767124,0.0
2019-05-14,1.0,-0.0,-0.4018451845184518,-0.0,-1.5690819081908192,-1.5295229522952294,0.0
2019-05-15,1.0,-0.0,-0.4091749740628806,-0.0,-1.57860074879336,-1.5229825431909423,0.0
2019-05-16,1.0,-0.0,-0.40699558836769606,-0.0,-1.5737822994507968,-1.52088772845953,0.0
2019-05-17,1.0,-0.0,-0.402784054957968,-0.0,-1.5882220012654795,-1.5285636807375937,0.0
2019-05-20,1.0,-0.0,-0.4015552240155522,-0.0,-1.5892219358922193,-1.5302228853022288,0.0
2019-05-21,1.0,-0.0,-0.3987627562539511,-0.0,-1.5874198500857941,-1.5292603630452455,0.0
2019-05-22,1.0,-0.0,-0.3879788818194125,-0.0,-1.5969947204548531,-1.5274581471955238,0.0
2019-05-23,1.0,-0.0,-0.38864845370119916,-0.0,-1.6024704715535119,-1.5170859255252007,0.0
2019-05-24,1.0,-0.0,-0.36860789071627575,-0.0,-1.6053293789880472,-1.5196369192055361,0.0
2019-05-28,1.0,-0.0,-0.3720501640670652,-0.0,-1.604530947992988,-1.5184069762215129,0.0
2019-05-29,1.0,-0.0,-0.3670959924606202,-0.0,-1.603599156307499,-1.517030920432617,0.0
2019-05-30,1.0,-0.0,-0.35928629359286296,-0.0,-1.6103901955483464,-1.5360457781382355,0.0
2019-05-31,1.0,-0.0,-0.3594214652608813,-0.0,-1.610705596107056,-1.5356402631341806,0.0
2019-06-03,1.0,-0.0,-0.3588343256188728,-0.0,-1.6112628139128877,-1.5063789784681498,0.0
2019-06-04,1.0,-0.0,-0.34432037311090186,-0.0,-1.5937934436521817,-1.546392214897529,0.0
2019-06-05,1.0,-0.0,-0.3390025688723536,-0.0,-1.5993002037381523,-1.490787492249092,0.0
2019-06-06,1.0,-0.0,-0.3462543746954326,-0.0,-1.6016036858193419,-1.4822132636335446,0.0
2019-06-07,1.0,-0.0,-0.35821159805223557,-0.0,-1.591943337760071,-1.476582558654272,0.0
2019-06-10,1.0,-0.0,-0.3623028321477489,-0.0,-1.576459152564839,-1.4796094198736358,0.0
2019-06-11,1.0,-0.0,-0.3593846425107996,-0.0,-1.57414264303976,-1.4744776514149696,0.0
2019-06-12,1.0,-0.0,-0.36874752540583344,-0.0,-1.565175311248955,-1.4653556816682063,0.0
2019-06-13,1.0,-0.0,-0.37879787187266417,-0.0,-1.5620190827947062,-1.4560963813041377,0.0
2019-06-14,1.0,-0.0,-0.3712643173739413,-0.0,-1.58116469917058,-1.4360380918945015,0.0
2019-06-17,1.0,-0.0,-0.3644539990347914,-0.0,-1.58627648839556,-1.4366252796911334,0.0
2019-06-18,1.0,-0.0,-0.3835592402509102,-0.0,-1.5774005351581346,-1.4255823134622976,0.0
2019-06-19,1.0,-0.0,-0.3842942520653893,-0.0,-1.6058621901915977,-1.404288978730884,0.0
2019-06-20,1.0,-0.0,-0.4007356199592307,-0.0,-1.6177435079322875,-1.4129664096428256,0.0
2019-06-21,1.0,-0.0,-0.4171639796918144,-0.0,-1.6072860069475372,-1.4290994922953595,0.0
2019-06-24,1.0,-0.0,-0.42370918162783444,-0.0,-1.605247917316345,-1.4260257495433688,0.0
2019-06-25,1.0,-0.0,-0.4171418389166073,-0.0,-1.6097647897362795,-1.4278777619387026,0.0
2019-06-26,1.0,-0.0,-0.41393625569145615,-0.0,-1.5789661637353807,-1.470984733505937,0.0
2019-06-27,1.0,-0.0,-0.40485558436913177,-0.0,-1.5848162389340965,-1.4814450505231156,0.0
2019-06-28,1.0,-0.0,-0.3889906617219963,-0.0,-1.5969795808945086,-1.4821500379786425,0.0
2019-07-01,1.0,-0.0,-0.3793349062903441,-0.0,-1.5949338912878956,-1.477496327293772,0.0
2019-07-02,1.0,-0.0,-0.38403734993330374,-0.0,-1.586571809693197,-1.475811471765229,0.0
2019-07-03,1.0,-0.0,-0.3881034942651374,-0.0,-1.5813994843069261,-1.476126967191251,0.0
2019-07-05,1.0,-0.0,-0.36567826704545453,-0.0,-1.5878462357954544,-1.4853959517045454,0.0
2019-07-08,1.0,-0.0,-0.3661546657196129,-0.0,-1.5870549587143745,-1.4861049453964308,0.0
2019-07-09,1.0,-0.0,-0.35982966643009223,-0.0,-1.5861870120652946,-1.4897533711852378,0.0
2019-07-10,1.0,-0.0,-0.36157189745409385,-0.0,-1.5840060321121263,-1.4897986339040186,0.0
2019-07-11,1.0,-0.0,-0.36236067320928994,-0.0,-1.5883920245126337,-1.4899862338469736,0.0
2019-07-12,1.0,-0.0,-0.36717120156243066,-0.0,-1.5963424918993299,-1.4751653424475122,0.0
2019-07-15,1.0,-0.0,-0.5507711855433592,-0.0,-0.9915293121095542,-0.9871527900328239,0.0
2019-07-16,1.0,-0.0,-0.5604089546976908,-0.0,-1.0033491979552265,-0.9617133791644631,0.0
2019-07-17,1.0,-0.0,-0.56647969802801,-0.0,-0.9994708434755001,-0.9617596218294704,0.0
2019-07-18,1.0,-0.0,-0.5657398597455685,-0.0,-1.00042287768263,-0.9577827113507417,0.0
2019-07-19,1.0,-0.0,-0.5687934257397806,-0.0,-1.0052551758191373,-0.9529150354459844,0.0
2019-07-22,1.0,-0.0,-0.5289633610847648,-0.0,-0.9907261039097903,-0.993114834720905,0.0
2019-07-23,1.0,-0.0,-0.5267250782926914,-0.0,-0.9992962454695803,-0.9927513283366761,0.0
2019-07-24,1.0,-0.0,-0.5282376876666199,-0.0,-0.99698330293251,-0.9825662971797391,0.0
2019-07-25,1.0,-0.0,-0.4914896609931073,-0.0,-1.0568293712195809,-0.9683499788999859,0.0
2019-07-26,1.0,-0.0,-0.4969658704268827,-0.0,-1.0498789855835,-0.9608544670104178,0.0
2019-07-29,1.0,-0.0,-0.5525337651345085,-0.0,-1.1700217127295476,-0.957568174290656,0.0
2019-07-30,1.0,-0.0,-0.5679153877445362,-0.0,-1.178210864982804,-0.9519248548500426,0.0
2019-07-31,1.0,-0.0,-0.6067340815646183,-0.0,-1.161943919694781,-0.9354372708078675,0.0
2019-08-01,1.0,-0.0,-0.6143679858239811,-0.0,-1.1534627879503838,-0.9238777318369756,0.0
2019-08-02,1.0,-0.0,-0.6088401462279828,-0.0,-1.1535024555961744,-0.9302832244008714,0.0
2019-08-05,1.0,-0.0,-0.6077417448474551,-0.0,-1.1479648371130975,-0.9378370392258256,0.0
2019-08-06,1.0,-0.0,-0.6085944038132663,-0.0,-1.0958774515154823,-0.9341411054106175,0.0
2019-08-07,1.0,-0.0,-0.5991738531777665,-0.0,-1.0868903543735053,-0.9373505326472932,0.0
2019-08-08,1.0,-0.0,-0.5940274707353314,-0.0,-1.0859275903308812,-0.9441525024462725,0.0
2019-08-09,1.0,-0.0,-0.5880823401950164,-0.0,-1.072481040086674,-0.9508486818345975,0.0
2019-08-12,1.0,-0.0,-0.5852471428056387,-0.0,-1.075855355662112,-0.9441900710242637,0.0
2019-08-13,1.0,-0.0,-0.5811049127226922,-0.0,-1.0746805830484074,-0.9432787475256433,0.0
2019-08-14,1.0,-0.0,-0.5865432895775051,-0.0,-1.0595007531740908,-0.9404992468259092,0.0
2019-08-15,1.0,-0.0,-0.6157863166437317,-0.0,-1.033449772414523,-0.8792209166931302,0.0
2019-08-16,1.0,-0.0,-0.620581165158371,-0.0,-1.023684954751131,-0.8908017533936651,0.0
2019-08-19,1.0,-0.0,-0.6308599922744671,-0.0,-1.0086034343505283,-0.8721424307335743,0.0
2019-08-20,1.0,-0.0,-0.6338482014640467,-0.0,-1.0055689818220028,-0.8631221323246122,0.0
2019-08-21,1.0,-0.0,-0.647517655739433,-0.0,-1.0192895541267,-0.8467376409823971,0.0
2019-08-22,1.0,-0.0,-0.6485481834759432,-0.0,-1.0228292888203112,-0.835460793940244,0.0
2019-08-23,1.0,-0.0,-0.6521861084814697,-0.0,-1.0237368956207706,-0.8302654184635883,0.0
2019-08-26,1.0,-0.0,-0.6380033993548164,-0.0,-1.0154358458496653,-0.8152901592146797,0.0
2019-08-27,1.0,-0.0,-0.6305087098341314,-0.0,-1.0106530640571865,-0.82889166493164,0.0
2019-08-28,1.0,-0.0,-0.6281709638345735,-0.0,-1.0152967641460462,-0.8173386399030974,0.0
2019-08-29,1.0,-0.0,-0.6119351381253674,-0.0,-1.0220585693047055,-0.8234277218822391,0.0
2019-08-30,1.0,-0.0,-0.5980327868852459,-0.0,-1.0397584124245038,-0.8134598792062122,0.0
2019-09-03,1.0,-0.0,-0.6002553837658752,-0.0,-1.040895913859746,-0.8099806736609607,0.0
2019-09-04,1.0,-0.0,-0.6131131650915637,-0.0,-1.0449683248520096,-0.8036487001073146,0.0
2019-09-05,1.0,-0.0,-0.6177365799667959,-0.0,-1.044237686773658,-0.7967971776425014,0.0
2019-09-06,1.0,-0.0,-0.6189340522604728,-0.0,-1.0454859670952579,-0.7919258952025438,0.0
2019-09-09,1.0,-0.0,-0.633299989651961,-0.0,-1.0380807836914905,-0.7779655755234383,0.0
2019-09-10,1.0,-0.0,-0.6356134111391182,-0.0,-1.0180587686889266,-0.799281792755775,0.0
2019-09-11,1.0,-0.0,-0.6178006849078141,-0.0,-1.0704624857310872,-0.7708672039849181,0.0
2019-09-12,1.0,-0.0,-0.603733794295592,-0.0,-1.079066551426102,-0.7743820224719101,0.0
2019-09-13,1.0,-0.0,-0.6014878892733565,-0.0,-1.071695501730104,-0.7870242214532873,0.0
2019-09-16,1.0,-0.0,-0.6080838736377432,-0.0,-1.0602496896123603,-0.7804179886880949,0.0
2019-09-17,1.0,-0.0,-0.6461517231862558,-0.0,-1.0492979611550004,-0.7543381515851934,0.0
2019-09-18,1.0,-0.0,-0.6504191244954983,-0.0,-1.0492945600055195,-0.7498706405878092,0.0
