Date,IWF,IWM,MTUM,SPY,VLUE,VXX,ZNH
2018-11-12,-0.7910438729198185,-1.3060816944024205,-0.0,-1.531800302571861,-1.4225113464447805,0.0,1.0
2018-11-13,-0.7385171790235082,-1.306871609403255,-0.0,-1.5531645569620254,-1.4291742013261002,0.0,1.0
2018-11-14,-0.7669679027734496,-1.3648488625740105,-0.0,-1.6186350888127141,-1.4820816453723902,0.0,1.0
2018-11-15,-0.7677512021482545,-1.3753825017173547,-0.0,-1.6349216261787296,-1.466870667582589,0.0,1.0
2018-11-16,-0.7637834474175482,-1.3630989421281892,-0.0,-1.6289981331673926,-1.4668948350964528,0.0,1.0
2018-11-19,-0.7669093398046171,-1.3620807665982206,-0.0,-1.6272167257793544,-1.466181320390766,0.0,1.0
2018-11-20,-0.706216082881105,-1.341267883571781,-0.0,-1.6288233843117907,-1.4903798717316232,0.0,1.0
2018-11-21,-0.7205432521717852,-1.3305395815490029,-0.0,-1.6298176924018108,-1.4368041110975163,0.0,1.0
2018-11-23,-0.7206970345460104,-1.3273616630999694,-0.0,-1.6299602568022011,-1.4363191684500154,0.0,1.0
2018-11-26,-0.719749139203148,-1.357292179045745,-0.0,-1.6336079685194291,-1.4378996556812593,0.0,1.0
2018-11-27,-0.6999021287007585,-1.3642647418644485,-0.0,-1.6247859065329096,-1.4280645950574995,0.0,1.0
2018-11-28,-0.6982726938625506,-1.3785373024623302,-0.0,-1.6214626975376703,-1.426926375107191,0.0,1.0
2018-11-29,-0.6344118536437858,-1.355185969156335,-0.0,-1.6180223767765347,-1.4401572422134865,0.0,1.0
2018-11-30,-0.6335208371136515,-1.3554708764289602,-0.0,-1.6185810197786246,-1.4408758241093569,0.0,1.0
2018-12-03,-0.6318143357911278,-1.3547685241145897,-0.0,-1.617490632176961,-1.4396833071437205,0.0,1.0
2018-12-04,-0.619695419249985,-1.3555649190393066,-0.0,-1.6098838259194608,-1.4342984409799555,0.0,1.0
2018-12-06,-0.6094821470796878,-1.235634901868054,-0.0,-1.6594348545755497,-1.4070111137384724,0.0,1.0
2018-12-07,-0.5999762808349146,-1.2425284629981024,-0.0,-1.6674573055028463,-1.419829222011385,0.0,1.0
2018-12-10,-0.5500292568753657,-1.2444119368051492,-0.0,-1.6678174370977181,-1.3891164423639555,0.0,1.0
2018-12-11,-0.5547039550666979,-1.2427451439269834,-0.0,-1.6683243622747486,-1.384975427100398,0.0,1.0
2018-12-12,-0.5555815586239177,-1.2425696232155397,-0.0,-1.6682073484671192,-1.3843318511584368,0.0,1.0
2018-12-13,-0.554997371341784,-1.2354693615281265,-0.0,-1.6709504059816578,-1.3801039780361002,0.0,1.0
2018-12-14,-0.5671231273408239,-1.2062265917602997,-0.0,-1.6944054307116105,-1.3843632958801497,0.0,1.0
2018-12-17,-0.539057043073341,-1.2019790454016297,-0.0,-1.6736321303841677,-1.4059953434225843,0.0,1.0
2018-12-18,-0.5146846690900698,-1.17748543073106,-0.0,-1.6678783682418787,-1.4099590329467429,0.0,1.0
2018-12-19,-0.5228112728112728,-1.1768306768306767,-0.0,-1.6657426657426655,-1.4096789096789097,0.0,1.0
2018-12-20,-0.51980056163677,-1.1514126884062124,-0.0,-1.664278755229526,-1.3954954438649778,0.0,1.0
2018-12-21,-0.5115485265673001,-1.1451814768460578,-0.0,-1.6636704972124245,-1.3685288428717717,0.0,1.0
2018-12-24,-0.48402726914192346,-1.1101470505380584,-0.0,-1.6533325821173022,-1.3866133303284691,0.0,1.0
2018-12-26,-0.48381335119446295,-1.1286001339584728,-0.0,-1.609399419513284,-1.3597343156954675,0.0,1.0
2018-12-27,-0.38210599497299325,-1.0736937804160651,-0.0,-1.5015241456762396,-1.390609123482539,0.0,1.0
2018-12-28,-0.3699254571780984,-1.0922400386121092,-0.0,-1.5086609106022417,-1.3919129082426127,0.0,1.0
2018-12-31,-0.3690393177063777,-1.0947808829051118,-0.0,-1.5085018505605319,-1.3915678807058949,0.0,1.0
2019-01-02,-0.36563286732015643,-1.0930419411859231,-0.0,-1.5059189029942686,-1.3918260217472818,0.0,1.0
2019-01-03,-0.3756690216227789,-1.089006636694498,-0.0,-1.5117212588310853,-1.3757760650824233,0.0,1.0
2019-01-04,-0.33515666489644186,-1.096388741370154,-0.0,-1.4958576739245883,-1.383271375464684,0.0,1.0
2019-01-07,-0.29911247210255876,-1.045518243629003,-0.0,-1.49327866299891,-1.3523122437328075,0.0,1.0
2019-01-08,-0.297523670793882,-1.0544168140672145,-0.0,-1.493653105816252,-1.3567786910831339,0.0,1.0
2019-01-09,-0.2937389679161042,-1.0386252725573668,-0.0,-1.4936143702626934,-1.3655902813830338,0.0,1.0
2019-01-10,-0.29550287878001974,-1.033819181492816,-0.0,-1.4950464235696872,-1.3626225426630012,0.0,1.0
2019-01-11,-0.29461183425815485,-1.0335010112534357,-0.0,-1.495254887724939,-1.3624954623243273,0.0,1.0
2019-01-14,-0.28776454682543806,-1.0320316156206126,-0.0,-1.4967500389995319,-1.3834433986792158,0.0,1.0
2019-01-15,-0.2821140328039573,-1.0261390262952357,-0.0,-1.495287685498568,-1.403436605050768,0.0,1.0
2019-01-16,-0.25079036019694223,-1.035034983156258,-0.0,-1.468929774552993,-1.427882871210158,0.0,1.0
2019-01-17,-0.24206061859935862,-1.0427226647356986,-0.0,-1.4659666908037654,-1.4215371883728145,0.0,1.0
2019-01-18,-0.24103998342655894,-1.0206650093225607,-0.0,-1.4567018852289206,-1.4607934534907812,0.0,1.0
2019-01-22,-0.0,-0.9070812458034192,-0.0,-1.751923970869273,-1.5060172511750427,0.0,1.0
2019-01-23,-0.0,-0.8212682524121562,-0.0,-1.75873277952634,-1.5797430473143799,0.0,1.0
2019-01-24,-0.0,-0.8297958975925078,-0.0,-1.691912251234285,-1.5681274494833815,0.0,1.0
2019-01-25,-0.0,-0.7001199103279286,-0.0,-1.841301287732652,-1.672071320577655,0.0,1.0
2019-01-28,-0.0,-0.6731391585760518,-0.0,-1.879423739430003,-1.6671886418206494,0.0,1.0
2019-01-29,-0.0,-0.6799231607912362,-0.0,-1.8488655833030474,-1.6631016042780749,0.0,1.0
2019-01-30,-0.0,-0.6734566941377702,-0.0,-1.8390607992536154,-1.6707614160576376,0.0,1.0
2019-01-31,-0.0,-0.6871172012872417,-0.0,-1.7878646319941867,-1.7154572822589018,0.0,1.0
2019-02-01,-0.0,-0.6857231952601216,-0.0,-1.7969959981289954,-1.7144639052024324,0.0,1.0
2019-02-04,-0.0,-0.6923716915397015,-0.0,-1.804014351827778,-1.7035515573813114,0.0,1.0
2019-02-05,-0.0,-0.6754732681506136,-0.0,-1.7870813397129186,-1.738194299979197,0.0,1.0
2019-02-06,-0.0,-0.6487343417017517,-0.0,-1.7993138936535162,-1.7496751390404905,0.0,1.0
2019-02-07,-0.0,-0.6608597051850325,-0.0,-1.783733635707659,-1.7095144830429851,0.0,1.0
2019-02-08,-0.0,-0.6613778489844436,-0.0,-1.808775647320275,-1.6980722517959586,0.0,1.0
2019-02-11,-0.0,-0.6685239642986122,-0.0,-1.8092658515193727,-1.6813702729195688,0.0,1.0
2019-02-12,-0.0,-0.6475612265898333,-0.0,-1.8128215682239142,-1.684708787816423,0.0,1.0
2019-02-13,-0.0,-0.6849948612538541,-0.0,-1.7964542651593012,-1.6572970195272354,0.0,1.0
2019-02-14,-0.0,-0.6659410148758618,-0.0,-1.818898045923392,-1.6983880163789977,0.0,1.0
2019-02-15,-0.0,-0.7214174048983847,-0.0,-1.8043251693590412,-1.6853048462741012,0.0,1.0
2019-02-19,-0.0,-0.6851086103114369,-0.0,-1.856529704265899,-1.6925412195760272,0.0,1.0
2019-02-20,-0.0,-0.7055651536568766,-0.0,-1.849013140673263,-1.680697345688707,0.0,1.0
2019-02-21,-0.0,-0.724831160672216,-0.0,-1.8434113397204333,-1.6670854929061305,0.0,1.0
2019-02-22,-0.0,-0.7486696466581524,-0.0,-1.9018731375053213,-1.670870583226905,0.0,1.0
2019-02-25,-0.0,-0.7583091319780574,-0.0,-1.935463052597612,-1.6843067656233195,0.0,1.0
2019-02-26,-0.0,-0.744266738953646,-0.0,-1.9611818921116835,-1.7160748170235836,0.0,1.0
2019-02-27,-0.0,-0.7493624179282652,-0.0,-1.9667372076618372,-1.710076509848608,0.0,1.0
2019-02-28,-0.0,-0.75109952761036,-0.0,-1.9667155345604603,-1.7118966172557963,0.0,1.0
2019-03-01,-0.0,-0.7560749700337801,-0.0,-1.9601721695543204,-1.7321564781519012,0.0,1.0
2019-03-04,-0.0,-0.755036480453011,-0.0,-1.9474028095393663,-1.7424044429924863,0.0,1.0
2019-03-05,-0.0,-0.7460958829310911,-0.0,-1.968384842197226,-1.7458228677514471,0.0,1.0
2019-03-06,-0.0,-0.7394539585271106,-0.0,-1.9906439787711332,-1.7412595064835585,0.0,1.0
2019-03-07,-0.0,-0.7003491924923614,-0.0,-2.0332278481012658,-1.7226102138804016,0.0,1.0
2019-03-08,-0.0,-0.6717688014588054,-0.0,-2.103718848427916,-1.750290103332044,0.0,1.0
2019-03-11,-0.0,-0.6730844573795266,-0.0,-2.1105389824816703,-1.813287065539822,0.0,1.0
2019-03-12,-0.0,-0.5797273601448045,-0.0,-2.15300639176424,-1.9236382148311555,0.0,1.0
2019-03-13,-0.0,-0.612723023428148,-0.0,-2.1631419939577037,-1.9244142963005189,0.0,1.0
2019-03-14,-0.0,-0.622745716862038,-0.0,-2.108825518485122,-1.9041366095581607,0.0,1.0
2019-03-15,-0.0,-0.6134225144541435,-0.0,-2.1376261194875865,-1.9172429429769868,0.0,1.0
2019-03-18,-0.0,-0.6484191197566994,-0.0,-2.1501692775578123,-1.9396339014173407,0.0,1.0
2019-03-19,-0.0,-0.6517151916978957,-0.0,-2.1532430095128277,-1.960392043816662,0.0,1.0
2019-03-20,-0.0,-0.6417816091954024,-0.0,-2.1264942528735635,-1.978850574712644,0.0,1.0
2019-03-21,-0.0,-0.6429967801287949,-0.0,-2.174965501379945,-1.9318077276908925,0.0,1.0
2019-03-22,-0.0,-0.6363741741045554,-0.0,-2.2441173061319115,-1.9152660252695026,0.0,1.0
2019-03-25,-0.0,-0.5060261609641857,-0.0,-2.294110927057748,-1.9118638258982121,0.0,1.0
2019-03-26,-0.0,-0.4929545324890182,-0.0,-2.29733584345941,-1.9145416167493867,0.0,1.0
2019-03-27,-0.0,-0.48333997835621123,-0.0,-2.3046078487213078,-1.9077860682348922,0.0,1.0
2019-03-28,-0.0,-0.4790281916112766,-0.0,-2.2975590190236073,-1.9534150813660325,0.0,1.0
2019-03-29,-0.0,-0.4700864487318945,-0.0,-2.298906509417759,-1.9560886242628956,0.0,1.0
2019-04-01,-0.0,-0.46800941068456986,-0.0,-2.2929936305732483,-1.9772766396970218,0.0,1.0
2019-04-02,-0.0,-0.48229429291771714,-0.0,-2.307357322942929,-1.9403506761402702,0.0,1.0
2019-04-03,-0.0,-0.48538580335182746,-0.0,-2.2966310129840415,-1.9378253160212775,0.0,1.0
2019-04-04,-0.0,-0.5477006311992786,-0.0,-2.342530808536219,-2.121190261496844,0.0,1.0
2019-04-05,-0.0,-0.5526685822583604,-0.0,-2.432047441462371,-2.1288744879867947,0.0,1.0
2019-04-08,-0.0,-0.5486056020015866,-0.0,-2.433148227253311,-2.120644413254409,0.0,1.0
2019-04-09,-0.0,-0.4947049924357035,-0.0,-2.5023903177004536,-2.054341906202723,0.0,1.0
2019-04-10,-0.0,-0.49023154848046313,-0.0,-2.5112759286058854,-2.028400868306802,0.0,1.0
2019-04-11,-0.0,-0.47357625482625487,-0.0,-2.548443532818533,-2.0107987451737452,0.0,1.0
2019-04-12,-0.0,-0.48747731397459165,-0.0,-2.5540834845735025,-2.0080459770114945,0.0,1.0
2019-04-15,-0.0,-0.4864066550123575,-0.0,-2.5363795286032915,-2.0053047199951775,0.0,1.0
2019-04-16,-0.0,-0.4967027648375583,-0.0,-2.538568576441406,-2.014701433843548,0.0,1.0
2019-04-17,-0.0,-0.46447591382231906,-0.0,-2.5705640280803683,-2.0167634955216656,0.0,1.0
2019-04-18,-0.0,-0.4455172413793103,-0.0,-2.509685157421289,-2.0418590704647674,0.0,1.0
2019-04-22,-0.0,-0.4449981986309595,-0.0,-2.51170889876306,-2.0477963252071576,0.0,1.0
2019-04-23,-0.0,-0.4819298664122138,-0.0,-2.4828244274809164,-1.9989861641221374,0.0,1.0
2019-04-24,-0.0,-0.4196363636363636,-0.0,-2.5453939393939393,-2.0955151515151513,0.0,1.0
2019-04-25,-0.0,-0.40920096852300236,-0.0,-2.561138014527845,-2.0829297820823243,0.0,1.0
2019-04-26,-0.0,-0.38858251015089995,-0.0,-2.5707532876795347,-2.1009029755772377,0.0,1.0
2019-04-29,-0.0,-0.382135498727427,-0.0,-2.570961095624773,-2.106774936371349,0.0,1.0
2019-04-30,-0.0,-0.3934782608695652,-0.0,-2.575,-2.070169082125604,0.0,1.0
2019-05-01,-0.0,-0.3761740289644307,-0.0,-2.5948009452826755,-2.0885293582984907,0.0,1.0
2019-05-02,-0.0,-0.36493522218186225,-0.0,-2.5872987044436373,-2.101767768494975,0.0,1.0
2019-05-03,-0.0,-0.4086145271702914,-0.0,-2.559156721390925,-2.090264736172533,0.0,1.0
2019-05-06,-0.0,-0.37974835952079944,-0.0,-2.5681175124917224,-2.072241285894889,0.0,1.0
2019-05-07,-0.0,-0.3389486627728251,-0.0,-2.6602520750076857,-2.1490316630802337,0.0,1.0
2019-05-08,-0.0,-0.37397878307523474,-0.0,-2.5967564931105964,-2.1261431532739907,0.0,1.0
2019-05-09,-0.0,-0.3740109555690809,-0.0,-2.60407790626902,-2.108338405356056,0.0,1.0
2019-05-10,-0.0,-0.3723326423606877,-0.0,-2.608828191683941,-2.115717595415193,0.0,1.0
2019-05-13,-0.0,-0.3644723220266732,-0.0,-2.6067839961025516,-2.1184458924547838,0.0,1.0
2019-05-14,-0.0,-0.30937574742884477,-0.053874671131308303,-2.544666347763693,-2.071454197560392,0.0,1.0
2019-05-15,-0.0,-0.3172393187929489,-0.08228264117119809,-2.5561995817149685,-2.0198386614878996,0.0,1.0
2019-05-16,-0.0,-0.3230291818344572,-0.10049531539058304,-2.5304648803485112,-2.0136659306558453,0.0,1.0
2019-05-17,-0.0,-0.3175409248416776,-0.10526944676783367,-2.5113514159397776,-2.0402676544390013,0.0,1.0
2019-05-20,-0.0,-0.3150954653937948,-0.09976133651551312,-2.5138424821002383,-2.037887828162291,0.0,1.0
2019-05-21,-0.0,-0.3178308493445861,-0.09169809062069792,-2.530077213144191,-2.045908900460885,0.0,1.0
2019-05-22,-0.0,-0.3080844001896633,-0.1032479848269322,-2.501600284495021,-2.0139876718824086,0.0,1.0
2019-05-23,-0.0,-0.2892547353513896,-0.09689030506874373,-2.50663834306957,-2.007907004189532,0.0,1.0
2019-05-24,-0.0,-0.2513963195955083,-0.11011817273208302,-2.5045564113116585,-2.013228290904815,0.0,1.0
2019-05-28,-0.0,-0.24088664158043271,-0.11294684854186265,-2.508231420507996,-2.017579962370649,0.0,1.0
2019-05-29,-0.0,-0.25878744987025243,-0.1187780136824723,-2.53827553668318,-1.981776362349611,0.0,1.0
2019-05-30,-0.0,-0.2508560632896446,-0.11105207226354942,-2.5423898925492976,-1.9996457669146297,0.0,1.0
2019-05-31,-0.0,-0.2742496609469898,-0.09994693083318593,-2.5321658116634236,-1.9902116870098474,0.0,1.0
2019-06-03,-0.0,-0.27754671665397457,-0.15183644777693164,-2.522523577997774,-1.905980903286275,0.0,1.0
2019-06-04,-0.0,-0.282190978324546,-0.14856473345049795,-2.5152314001171647,-1.9122437024018746,0.0,1.0
2019-06-05,-0.0,-0.2680898092135877,-0.205793392275477,-2.56415774778967,-1.7785597952536063,0.0,1.0
2019-06-06,-0.0,-0.30044063079777367,-0.19080473098330242,-2.5240607606679037,-1.7824675324675325,0.0,1.0
2019-06-07,-0.0,-0.3362888270746407,-0.18996291145108946,-2.4961752433936026,-1.7726587853500233,0.0,1.0
2019-06-10,-0.0,-0.3360703134034925,-0.16832427431479124,-2.498785706025211,-1.7791719671562392,0.0,1.0
2019-06-11,-0.0,-0.3165733417999192,-0.14997402297523524,-2.541996190036368,-1.7641286151359463,0.0,1.0
2019-06-12,-0.0,-0.322107330599041,-0.14227947547801975,-2.5401189994800992,-1.7721102189359366,0.0,1.0
2019-06-13,-0.0,-0.2754311563471869,-0.11399491094147583,-2.498953915747809,-1.7661294882668928,0.0,1.0
2019-06-14,-0.0,-0.2577464788732394,-0.1531830985915493,-2.4978028169014084,-1.7251267605633802,0.0,1.0
2019-06-17,-0.0,-0.2540786006615462,-0.1527162639457308,-2.4703145147726637,-1.729214554016931,0.0,1.0
2019-06-18,-0.0,-0.27206703910614527,-0.1593296089385475,-2.440446927374302,-1.7147486033519552,0.0,1.0
2019-06-19,-0.0,-0.2765767773568085,-0.16141074214397147,-2.4338644974370403,-1.6997994205482505,0.0,1.0
2019-06-20,-0.0,-0.29865660042189407,-0.1469412679027423,-2.4145109359387145,-1.6911291217941602,0.0,1.0
2019-06-21,-0.0,-0.2958337999776011,-0.1562884981520887,-2.4515063276962707,-1.6961585843879494,0.0,1.0
2019-06-24,-0.0,-0.29465339854950245,-0.16691966042615394,-2.4453814583684714,-1.7151290268173385,0.0,1.0
2019-06-25,-0.0,-0.2882290084922108,-0.16630110792418873,-2.45042461053934,-1.7190259265508125,0.0,1.0
2019-06-26,-0.0,-0.28860759493670884,-0.1648382559774965,-2.444838255977497,-1.727594936708861,0.0,1.0
2019-06-27,-0.0,-0.285448811803131,-0.16589706047978378,-2.4422232233359615,-1.7376393738033564,0.0,1.0
2019-06-28,-0.0,-0.2577117218171621,-0.16533931575995514,-2.4523275378575438,-1.733090297251823,0.0,1.0
2019-07-01,-0.0,-0.24810977317278074,-0.17009241108933074,-2.459199103892467,-1.7232707924950996,0.0,1.0
2019-07-02,-0.0,-0.24972010747872816,-0.1670398566950291,-2.460591133004926,-1.7204433497536946,0.0,1.0
2019-07-03,-0.0,-0.23381999216870836,-0.18174190300385967,-2.460927448677071,-1.7172344353079374,0.0,1.0
2019-07-05,-0.0,-0.2856509695290859,-0.15157894736842106,-2.4093628808864267,-1.6935734072022162,0.0,1.0
2019-07-08,-0.0,-0.2949316347262644,-0.13601669320740212,-2.372851573224974,-1.687386744275438,0.0,1.0
2019-07-09,-0.0,-0.29049083122872515,-0.13313934336224884,-2.377127484352696,-1.6895245415614364,0.0,1.0
2019-07-10,-0.0,-0.318881885448068,-0.13548917511647027,-2.3405316525075364,-1.6859961633324199,0.0,1.0
2019-07-11,-0.0,-0.317102593628338,-0.13867412403355814,-2.3425453747875196,-1.6850359159949553,0.0,1.0
2019-07-12,-0.0,-0.3582554517133956,-0.12870962452861126,-2.2998852270864076,-1.6785265344045472,0.0,1.0
2019-07-15,-0.0,-0.3817048499097818,-0.1547378205478703,-2.2953141232434797,-1.636065394499426,0.0,1.0
2019-07-16,-0.0,-0.37798205296563797,-0.17252133946158899,-2.292460056905231,-1.6287480849201137,0.0,1.0
2019-07-17,-0.0,-0.38498166493350117,-0.1686826117891741,-2.2899677083903454,-1.629467462098407,0.0,1.0
2019-07-18,-0.0,-0.38525350652185775,-0.1780821917808219,-2.2768105659553566,-1.6174753042624026,0.0,1.0
2019-07-19,-0.0,-0.39121919373265873,-0.19514716283118436,-2.2466677547467495,-1.607366302159839,0.0,1.0
2019-07-22,-0.0,-0.34275656647711883,-0.1719469266179258,-2.246249661521798,-1.654643920931492,0.0,1.0
2019-07-23,-0.0,-0.343897285876808,-0.17384473698466874,-2.2462213554363726,-1.6534481824584213,0.0,1.0
2019-07-24,-0.0,-0.3459167117360736,-0.19031909140075715,-2.2355868036776636,-1.6365062195781503,0.0,1.0
2019-07-25,-0.0,-0.31179138321995464,-0.20980455674333226,-2.2581254724111868,-1.619263578447252,0.0,1.0
2019-07-26,-0.0,-0.2820924261874198,-0.19977535301668808,-2.248502353444587,-1.618314077877621,0.0,1.0
2019-07-29,-0.0,-0.2691157624946604,-0.2101665954720205,-2.226292182827851,-1.6340239214011107,0.0,1.0
2019-07-30,-0.0,-0.27716636392777005,-0.21487338390853722,-2.218880222245966,-1.6315311464900095,0.0,1.0
2019-07-31,-0.0,-0.27524604193410357,-0.2153936670945657,-2.2196726572528886,-1.6384788189987163,0.0,1.0
2019-08-01,-0.0,-0.2863107822410148,-0.17711416490486256,-2.212737843551797,-1.6092494714587737,0.0,1.0
2019-08-02,-0.0,-0.28135431568907965,-0.1670110740210883,-2.2261431674879457,-1.6240131404652147,0.0,1.0
2019-08-05,-0.0,-0.27355091660485326,-0.1486171452792201,-2.24520504397584,-1.6309208434883966,0.0,1.0
2019-08-06,-0.0,-0.2933043343172285,-0.15742323028325825,-2.140748796022992,-1.5869193723784372,0.0,1.0
2019-08-07,-0.0,-0.2800205973223481,-0.14212152420185376,-2.1374356333676623,-1.5897528321318228,0.0,1.0
2019-08-08,-0.0,-0.28012156802142896,-0.13959717714933292,-2.13964868902282,-1.59181991449029,0.0,1.0
2019-08-09,-0.0,-0.24904057718876324,-0.1335004861075577,-2.112265261218851,-1.6221665046308142,0.0,1.0
2019-08-12,-0.0,-0.2405950144692085,-0.12311519520739199,-2.111184444331624,-1.602071381428644,0.0,1.0
2019-08-13,-0.0,-0.21620936247907896,-0.11497692346705887,-2.1258305015976062,-1.6147486940203883,0.0,1.0
2019-08-14,-0.0,-0.21764854614412135,-0.11130214917825536,-2.1158533501896333,-1.612085967130215,0.0,1.0
2019-08-15,-0.0,-0.26500521272898775,-0.1446656406692151,-2.0633967134984856,-1.4914362309487168,0.0,1.0
2019-08-16,-0.0,-0.2699499082477806,-0.14695233844170014,-2.0558448643555027,-1.4868819124138273,0.0,1.0
2019-08-19,-0.0,-0.2452141306492994,-0.15842707716597593,-2.062759029011249,-1.4674856917308072,0.0,1.0
2019-08-20,-0.0,-0.2338244714926329,-0.16611639481594637,-2.0572118464495146,-1.4706056275563,0.0,1.0
2019-08-21,-0.0,-0.23424576604962583,-0.1497636864907444,-2.0660200866482867,-1.473168570303269,0.0,1.0
2019-08-22,-0.0,-0.23880964092474177,-0.14584358091490407,-2.069257255287752,-1.4648794884407281,0.0,1.0
2019-08-23,-0.0,-0.2372447724477245,-0.14804428044280443,-2.069766297662977,-1.4650430504305043,0.0,1.0
2019-08-26,-0.0,-0.2109027643533733,-0.15653392615503578,-2.047361299052774,-1.4179876280688188,0.0,1.0
2019-08-27,-0.0,-0.20481231953801732,-0.1587584215591915,-2.035803657362849,-1.4129451395572665,0.0,1.0
2019-08-28,-0.0,-0.19807830891184244,-0.16339178477059813,-2.040547681960125,-1.402257987028585,0.0,1.0
2019-08-29,-0.0,-0.1875601308447181,-0.18635751395035596,-2.061477775639792,-1.3750721570136617,0.0,1.0
2019-08-30,-0.0,-0.17959515719959804,-0.1948605062927693,-2.0523520122505623,-1.3585203617744173,0.0,1.0
2019-09-03,-0.0,-0.1967873411651882,-0.20968592663629823,-2.0577319587628864,-1.3307600095900263,0.0,1.0
2019-09-04,-0.0,-0.16046891515326223,-0.21759392716440856,-2.0708177188430867,-1.3556260209474393,0.0,1.0
2019-09-05,-0.0,-0.20361713179392735,-0.24219672285970628,-2.004249893752656,-1.2719932001699956,0.0,1.0
