Date,IWF,IWM,MTUM,RGNX,SPY,VLUE,VXX
2018-11-30,-0.8860585197934595,-2.7752151462994834,-0.0,1.0,-2.0645438898450945,-1.8800344234079174,0.0
2018-12-03,-0.8811812592015241,-2.797263358448082,-0.0,1.0,-2.0846107213994975,-1.897116134060795,0.0
2018-12-04,-0.8588214964575773,-2.8106963884568863,-0.0,1.0,-2.0764644893727318,-1.8940729220667012,0.0
2018-12-06,-0.8218076285240464,-2.6485074626865672,-0.0,1.0,-2.0277777777777777,-1.7937810945273631,0.0
2018-12-07,-0.8340114589388027,-2.650751473885245,-0.0,1.0,-2.031138420659304,-1.7876774889977582,0.0
2018-12-10,-0.7759071592023538,-2.6458810068649883,-0.0,1.0,-2.0103792088917944,-1.7404380516508664,0.0
2018-12-11,-0.7856792545365374,-2.6424717999019127,-0.0,1.0,-2.013323524603564,-1.732466895537028,0.0
2018-12-12,-0.7865783880987411,-2.641981363413438,-0.0,1.0,-2.013241785188818,-1.732058198463299,0.0
2018-12-13,-0.7904761904761904,-2.6557349896480336,-0.0,1.0,-2.077349896480331,-1.7580124223602485,0.0
2018-12-14,-0.786564555065346,-2.690085740447848,-0.0,1.0,-2.078082077749105,-1.7695829518022141,0.0
2018-12-17,-0.7434068668104162,-2.692818046110466,-0.0,1.0,-2.050008293249295,-1.8070160889036324,0.0
2018-12-18,-0.7072425468659674,-2.671896936163184,-0.0,1.0,-2.053513915269634,-1.8256668593608059,0.0
2018-12-19,-0.7117370116461551,-2.670851573469893,-0.0,1.0,-2.0519534153795327,-1.825142479557281,0.0
2018-12-20,-0.7045212111266104,-2.634036268154591,-0.0,1.0,-2.0580946910642486,-1.8088126692377122,0.0
2018-12-21,-0.6921944035346097,-2.6359842906234663,-0.0,1.0,-2.0561282932416955,-1.7975781377843234,0.0
2018-12-24,-0.6427992215374635,-2.587090496269867,-0.0,1.0,-2.0437885176775867,-1.8353065196237432,0.0
2018-12-26,-0.6396816464346009,-2.615483559771686,-0.0,1.0,-1.9853685987619585,-1.79877803681968,0.0
2018-12-27,-0.5123903926801373,-2.50880670987419,-0.0,1.0,-1.821120853983988,-1.7825390773922989,0.0
2018-12-28,-0.4972828166858018,-2.5370072713356295,-0.0,1.0,-1.832606199770379,-1.7871412169919634,0.0
2018-12-31,-0.498124760811328,-2.5362418675851512,-0.0,1.0,-1.8324531190202835,-1.7871412169919634,0.0
2019-01-02,-0.4904419636029974,-2.5358617525615537,-0.0,1.0,-1.8291023092215934,-1.791023092215935,0.0
2019-01-03,-0.4925099357994496,-2.5343931519413023,-0.0,1.0,-1.8302506878630385,-1.7858453072454905,0.0
2019-01-04,-0.4392664999621126,-2.54451769341517,-0.0,1.0,-1.8048798969462758,-1.7888156399181632,0.0
2019-01-07,-0.39701976984361165,-2.478164650339333,-0.0,1.0,-1.770212452050752,-1.731410445559162,0.0
2019-01-08,-0.4048180344776779,-2.441726830705761,-0.0,1.0,-1.7937232945336674,-1.7268307057610137,0.0
2019-01-09,-0.39610820372963806,-2.41571460160684,-0.0,1.0,-1.8043045625414609,-1.754772610009582,0.0
2019-01-10,-0.39577195050088393,-2.4130082498526813,-0.0,1.0,-1.8046552740129642,-1.7525044195639363,0.0
2019-01-11,-0.4004424778761062,-2.377138643067847,-0.0,1.0,-1.814749262536873,-1.7823008849557522,0.0
2019-01-14,-0.4228752861256738,-2.3779074060400207,-0.0,1.0,-1.8224913239311824,-1.7606143395111868,0.0
2019-01-15,-0.4234294161123429,-2.3704360679970438,-0.0,1.0,-1.8242424242424242,-1.7727272727272727,0.0
2019-01-16,-0.4078520919269299,-2.3579110194460817,-0.0,1.0,-1.812610489098409,-1.7876399528579847,0.0
2019-01-17,-0.40223381585715334,-2.358292306561834,-0.0,1.0,-1.8080681901682711,-1.7794841648908812,0.0
2019-01-18,-0.41075794621026895,-2.3450396384381715,-0.0,1.0,-1.823664518041046,-1.8295917611321033,0.0
2019-01-22,-0.0,-2.6260423839032976,-0.0,1.0,-2.114528345191646,-1.9098768265626196,0.0
2019-01-23,-0.0,-2.591806932595496,-0.0,1.0,-2.1352701560218277,-1.958727230804704,0.0
2019-01-24,-0.0,-2.578147778715568,-0.0,1.0,-2.1450932248906622,-1.949589503567866,0.0
2019-01-25,-0.0,-2.5400581806745817,-0.0,1.0,-2.3034043556883406,-2.0187121629058886,0.0
2019-01-28,-0.0,-2.5002362948960304,-0.0,1.0,-2.3553087586641466,-2.0209514807813482,0.0
2019-01-29,-0.0,-2.4880208745156955,-0.0,1.0,-2.373448248596505,-2.0455443978809202,0.0
2019-01-30,-0.0,-2.4846640316205533,-0.0,1.0,-2.3701185770750985,-2.0503557312252965,0.0
2019-01-31,-0.0,-2.5154052772949913,-0.0,1.0,-2.3060515089271605,-2.0786854163374944,0.0
2019-02-01,-0.0,-2.51117428729369,-0.0,1.0,-2.3190397220247965,-2.066729842849246,0.0
2019-02-04,-0.0,-2.513660770688566,-0.0,1.0,-2.317909033480733,-2.064829437776374,0.0
2019-02-05,-0.0,-2.4990125602338256,-0.0,1.0,-2.3113990046607156,-2.0890275693182714,0.0
2019-02-06,-0.0,-2.4774361811428123,-0.0,1.0,-2.3260886746226195,-2.0997391922864144,0.0
2019-02-07,-0.0,-2.4895858081888016,-0.0,1.0,-2.3427575829571556,-2.087194107864101,0.0
2019-02-08,-0.0,-2.476995081707124,-0.0,1.0,-2.358876725368872,-2.0968586387434556,0.0
2019-02-11,-0.0,-2.4719101123595504,-0.0,1.0,-2.3874412303769224,-2.1094111084548572,0.0
2019-02-12,-0.0,-2.496933004062774,-0.0,1.0,-2.3841312833585597,-2.0852385883852467,0.0
2019-02-13,-0.0,-2.5245078504821867,-0.0,1.0,-2.376424643341038,-2.0691001833107516,0.0
2019-02-14,-0.0,-2.4902558344694845,-0.0,1.0,-2.4398107306119177,-2.0898227604459056,0.0
2019-02-15,-0.0,-2.525351546805946,-0.0,1.0,-2.4289272800321413,-2.081076737645641,0.0
2019-02-19,-0.0,-2.491146542744972,-0.0,1.0,-2.4480410223539777,-2.0729909462382823,0.0
2019-02-20,-0.0,-2.51457480125271,-0.0,1.0,-2.4510559704488877,-2.0645627559624184,0.0
2019-02-21,-0.0,-2.1632727009203565,-0.0,1.0,-2.2200884122037827,-1.8635408362924848,0.0
2019-02-22,-0.0,-2.1400375939849625,-0.0,1.0,-2.2367698091382304,-1.8527327935222673,0.0
2019-02-25,-0.0,-2.123706865369312,-0.0,1.0,-2.2530565000361715,-1.8575562468349853,0.0
2019-02-26,-0.0,-2.1510775383248166,-0.0,1.0,-2.2843812486114197,-1.9703028956528177,0.0
2019-02-27,-0.0,-2.1518537704432767,-0.0,1.0,-2.297935321542219,-1.9505661215126173,0.0
2019-02-28,-0.0,-2.1528322843391337,-0.0,1.0,-2.2987782302850794,-1.953054424287301,0.0
2019-03-01,-0.0,-2.134188601341886,-0.0,1.0,-2.294403892944039,-1.9444075794440758,0.0
2019-03-04,-0.0,-2.1417531463899318,-0.0,1.0,-2.2678295429454627,-1.9503937587399722,0.0
2019-03-05,-0.0,-2.1169342848647044,-0.0,1.0,-2.347829319060363,-1.9690752304490038,0.0
2019-03-06,-0.0,-2.115690205687978,-0.0,1.0,-2.349149773520457,-1.9607187940892552,0.0
2019-03-07,-0.0,-2.0832715957919694,-0.0,1.0,-2.3696843976885464,-1.95554897021781,0.0
2019-03-08,-0.0,-2.0709134615384617,-0.0,1.0,-2.4591346153846154,-1.9819711538461542,0.0
2019-03-11,-0.0,-2.0686483199026915,-0.0,1.0,-2.4759008666565308,-2.0577010795195383,0.0
2019-03-12,-0.0,-1.992692869779248,-0.0,1.0,-2.5314975771094534,-2.1675255749557727,0.0
2019-03-13,-0.0,-2.018752421542038,-0.0,1.0,-2.55304145679969,-2.1771406431615654,0.0
2019-03-14,-0.0,-2.0221499380421313,-0.0,1.0,-2.549721189591078,-2.172862453531598,0.0
2019-03-15,-0.0,-2.0197501951600314,-0.0,1.0,-2.5639344262295083,-2.2227166276346604,0.0
2019-03-18,-0.0,-2.0539747959102796,-0.0,1.0,-2.599667115796148,-2.272172465720853,0.0
2019-03-19,-0.0,-2.0571360457724093,-0.0,1.0,-2.5925778766687855,-2.2968849332485695,0.0
2019-03-20,-0.0,-2.06291364325014,-0.0,1.0,-2.5958854955745156,-2.315046646997847,0.0
2019-03-21,-0.0,-2.0646209958769424,-0.0,1.0,-2.65953060577228,-2.2048049476688867,0.0
2019-03-22,-0.0,-2.057624680306905,-0.0,1.0,-2.731617647058823,-2.2031649616368285,0.0
2019-03-25,-0.0,-1.908662613981763,-0.0,1.0,-2.6061550151975683,-2.0839665653495443,0.0
2019-03-26,-0.0,-1.8624824217304417,-0.0,1.0,-2.5600621715639105,-1.9788320627636737,0.0
2019-03-27,-0.0,-1.8739248695140778,-0.0,1.0,-2.534514445342939,-1.9428802470043374,0.0
2019-03-28,-0.0,-1.8593726991606538,-0.0,1.0,-2.531806803121779,-1.97150640553674,0.0
2019-03-29,-0.0,-1.8477572365029091,-0.0,1.0,-2.5353907343301167,-1.9822493923547173,0.0
2019-04-01,-0.0,-1.8436382217680123,-0.0,1.0,-2.51032922111103,-1.9458354624425143,0.0
2019-04-02,-0.0,-1.86909965034965,-0.0,1.0,-2.536931818181818,-1.8784236596736594,0.0
2019-04-03,-0.0,-1.8647114474929045,-0.0,1.0,-2.5493777745433372,-1.8634014991630885,0.0
2019-04-04,-0.0,-1.8611617229064936,-0.0,1.0,-2.5708038772684207,-1.8561329349172802,0.0
2019-04-05,-0.0,-1.837238157798701,-0.0,1.0,-2.5949200788263633,-1.866506094445661,0.0
2019-04-08,-0.0,-1.816667873434219,-0.0,1.0,-2.5649844326985733,-1.8589530084715082,0.0
2019-04-09,-0.0,-1.8128910228430088,-0.0,1.0,-2.605048741452059,-1.8569038265677287,0.0
2019-04-10,-0.0,-1.8072113986624019,-0.0,1.0,-2.6111514975283514,-1.8511922070369293,0.0
2019-04-11,-0.0,-1.7835793760453786,-0.0,1.0,-2.6382081303177953,-1.850410879208785,0.0
2019-04-12,-0.0,-1.792047364958702,-0.0,1.0,-2.6618668226006874,-1.8554930195161177,0.0
2019-04-15,-0.0,-1.7986970207159065,-0.0,1.0,-2.6522948539638382,-1.8691164629236512,0.0
2019-04-16,-0.0,-1.7922609904176723,-0.0,1.0,-2.652622339258284,-1.8698705288567041,0.0
2019-04-17,-0.0,-1.7353949383706513,-0.0,1.0,-2.6818612792648238,-1.8761578294799797,0.0
2019-04-18,-0.0,-1.7101300979388978,-0.0,1.0,-2.6862300833211523,-1.9125127905277008,0.0
2019-04-22,-0.0,-1.714097110165762,-0.0,1.0,-2.6959806366436854,-1.92452691799912,0.0
2019-04-23,-0.0,-1.744496330887258,-0.0,1.0,-2.7072122155511082,-1.960640426951301,0.0
2019-04-24,-0.0,-1.7351287363125185,-0.0,1.0,-2.69954128440367,-1.9640426161586266,0.0
2019-04-25,-0.0,-1.7484122401847577,-0.0,1.0,-2.584800808314088,-1.8838770207852193,0.0
2019-04-26,-0.0,-1.7375415282392026,-0.0,1.0,-2.6198179979777554,-1.8649429438104868,0.0
2019-04-29,-0.0,-1.719040414955695,-0.0,1.0,-2.6070888264534258,-1.877962682803833,0.0
2019-04-30,-0.0,-1.712357441894038,-0.0,1.0,-2.6279052981088493,-1.8778692074491123,0.0
2019-05-01,-0.0,-1.6961222430445437,-0.0,1.0,-2.6579212916246213,-1.8536831483350154,0.0
2019-05-02,-0.0,-1.7184347950497174,-0.0,1.0,-2.576936833822162,-1.858144359396237,0.0
2019-05-03,-0.0,-1.745030745030745,-0.0,1.0,-2.5569140569140565,-1.8480623480623477,0.0
2019-05-06,-0.0,-1.6925270964061607,-0.0,1.0,-2.566314888762122,-1.871719908727895,0.0
2019-05-07,-0.0,-1.6954490763677543,-0.0,1.0,-2.527638190954774,-1.8545544624531105,0.0
2019-05-08,-0.0,-1.6964360881156166,-0.0,1.0,-2.479093587764838,-1.839974743931528,0.0
2019-05-09,-0.0,-1.7104441606357315,-0.0,1.0,-2.498793812970058,-1.8860508017596138,0.0
2019-05-10,-0.0,-1.7100482543286972,-0.0,1.0,-2.5084445075219985,-1.877732046551235,0.0
2019-05-13,-0.0,-1.7029640084685957,-0.0,1.0,-2.4786873676781935,-1.8755116443189839,0.0
2019-05-14,-0.0,-1.55660508403945,-0.07709404083900542,1.0,-2.460272260036116,-1.851507153771357,0.0
2019-05-15,-0.0,-1.5460850267008805,-0.1018794645953256,1.0,-2.4566890907829944,-1.8305707746723074,0.0
2019-05-16,-0.0,-1.5491229286556194,-0.11453927754281357,1.0,-2.445330375095334,-1.82437773001456,0.0
2019-05-17,-0.0,-1.5196452082322778,-0.14247106922597186,1.0,-2.408703485551937,-1.8587069503152938,0.0
2019-05-20,-0.0,-1.5026299610629141,-0.1726210806749095,1.0,-2.336361773345174,-1.8193865701209102,0.0
2019-05-21,-0.0,-1.4721602056694405,-0.15066639604898183,1.0,-2.343955077464312,-1.7987280968811312,0.0
2019-05-22,-0.0,-1.4567709738332886,-0.16839762611275966,1.0,-2.335648772592393,-1.7831804693822497,0.0
2019-05-23,-0.0,-1.4469819455672328,-0.19017784963621667,1.0,-2.3416195095661547,-1.757949339800593,0.0
2019-05-24,-0.0,-1.3795350712174148,-0.2344127922601451,1.0,-2.329145391023918,-1.7755307712980382,0.0
2019-05-28,-0.0,-1.4166047422819699,-0.2112409646693238,1.0,-2.3419577112747416,-1.785584003242586,0.0
2019-05-29,-0.0,-1.4615542763157894,-0.22786458333333334,1.0,-2.411595394736842,-1.7519873903508771,0.0
2019-05-30,-0.0,-1.4639182329537659,-0.21834270819042392,1.0,-2.4233090958979284,-1.75415008917547,0.0
2019-05-31,-0.0,-1.5001380643379816,-0.1834875051774127,1.0,-2.4359381471765844,-1.7836531823829906,0.0
2019-06-03,-0.0,-1.503910537870472,-0.2293496158068057,1.0,-2.422269484083425,-1.7049945115257958,0.0
2019-06-04,-0.0,-1.5086693270950873,-0.209233521398101,1.0,-2.411449016100179,-1.750997660657768,0.0
2019-06-05,-0.0,-1.4468758416374898,-0.26932399676811203,1.0,-2.3833153784002152,-1.6335173713977913,0.0
2019-06-06,-0.0,-1.3968727224541178,-0.255615185847744,1.0,-2.3589081030941497,-1.6141920095408469,0.0
2019-06-07,-0.0,-1.446183433914716,-0.25499038397771734,1.0,-2.328602692486239,-1.6019629948935605,0.0
2019-06-10,-0.0,-1.453892294509261,-0.2995847340320348,1.0,-2.2608265770219496,-1.5772196954716233,0.0
2019-06-11,-0.0,-1.4522095250677058,-0.3654138318250875,1.0,-2.2360790012550367,-1.5517537485963406,0.0
2019-06-12,-0.0,-1.4484556494192187,-0.371700105596621,1.0,-2.2343585005279833,-1.545274551214361,0.0
2019-06-13,-0.0,-1.4866666666666668,-0.4031023102310231,1.0,-2.2014521452145215,-1.5094389438943894,0.0
2019-06-14,-0.0,-1.4900019798059791,-0.4223586088563321,1.0,-2.1957368177918566,-1.491321850458655,0.0
2019-06-17,-0.0,-1.488847828956051,-0.42167084598125903,1.0,-2.1972416523690113,-1.4911574501781708,0.0
2019-06-18,-0.0,-1.5260537670096248,-0.4071025555924328,1.0,-2.2236973116495187,-1.4810487885828079,0.0
2019-06-19,-0.0,-1.474534899063201,-0.4470906452038528,1.0,-2.1993666710647846,-1.4761841931653252,0.0
2019-06-20,-0.0,-1.4897258011232242,-0.42272877436405676,1.0,-2.210439378923026,-1.4843078956062106,0.0
2019-06-21,-0.0,-1.497160216616035,-0.42180689472989036,1.0,-2.1970017170783254,-1.4881785761458197,0.0
2019-06-24,-0.0,-1.4703153988868274,-0.4203551550490326,1.0,-2.21170156374238,-1.5237211767824013,0.0
2019-06-25,-0.0,-1.4971762673576507,-0.41100259118995414,1.0,-2.2103514716630124,-1.5255464753172547,0.0
2019-06-26,-0.0,-1.49490916350569,-0.38816796433087114,1.0,-2.180208957210355,-1.591335595927331,0.0
2019-06-27,-0.0,-1.4559633027522934,-0.45950196592398423,1.0,-2.1182175622542596,-1.5194626474442987,0.0
2019-06-28,-0.0,-1.4319101710406057,-0.4736257997127562,1.0,-2.1133960047003524,-1.5093354223789004,0.0
2019-07-01,-0.0,-1.4212549683977325,-0.47885580243695836,1.0,-2.1139636411024956,-1.5019221997784584,0.0
2019-07-02,-0.0,-1.432987012987013,-0.46616883116883123,1.0,-2.088051948051948,-1.5062337662337661,0.0
2019-07-03,-0.0,-1.4809245518418805,-0.42957515266924945,1.0,-2.1034211044717313,-1.5524985225556502,0.0
2019-07-05,-0.0,-1.4675554971758833,-0.43537370287665833,1.0,-2.1086299750426902,-1.5561539471955865,0.0
2019-07-08,-0.0,-1.4583825653144282,-0.4461073913614284,1.0,-2.10962321123802,-1.5502166207168178,0.0
2019-07-09,-0.0,-1.4601926479260863,-0.4410589083284188,1.0,-2.103597405150383,-1.547867112246904,0.0
2019-07-10,-0.0,-1.4040536122915985,-0.4322981366459627,1.0,-2.150441320693037,-1.5512912716574043,0.0
2019-07-11,-0.0,-1.4047650215996859,-0.4384081686084566,1.0,-2.150608718418641,-1.551577431600995,0.0
2019-07-12,-0.0,-1.42273291114448,-0.4294574655611412,1.0,-2.1190833714173793,-1.5573545733498726,0.0
2019-07-15,-0.0,-1.4505846234241295,-0.44953948657652365,1.0,-2.098177542621987,-1.5338689659677314,0.0
2019-07-16,-0.0,-1.4453885874893784,-0.4808811033400876,1.0,-2.0945159814366954,-1.515589254199621,0.0
2019-07-17,-0.0,-1.4291117777487936,-0.4886526672753358,1.0,-2.0859527846615364,-1.5177383592017737,0.0
2019-07-18,-0.0,-1.4322083686924736,-0.5027090541158039,1.0,-2.087603629479731,-1.5053201906129643,0.0
2019-07-19,-0.0,-1.4321811992668236,-0.5128960460853627,1.0,-2.084446190102121,-1.5166928515318145,0.0
2019-07-22,-0.0,-1.4003924133420536,-0.49587965990843685,1.0,-2.0903858731196863,-1.5534990189666447,0.0
2019-07-23,-0.0,-1.396736993840912,-0.5030795439654042,1.0,-2.0987419735290263,-1.55366269165247,0.0
2019-07-24,-0.0,-1.3991720875221763,-0.5402457454497668,1.0,-2.098166765227676,-1.533149352782706,0.0
2019-07-25,-0.0,-1.3822525597269626,-0.547715935941192,1.0,-2.11111840378052,-1.5223155683906537,0.0
2019-07-26,-0.0,-1.4070496083550914,-0.5453655352480418,1.0,-2.0794386422976503,-1.4955613577023499,0.0
2019-07-29,-0.0,-1.3856900378639507,-0.5415197806502153,1.0,-2.0872176524350436,-1.5137746442094266,0.0
2019-07-30,-0.0,-1.399397826940699,-0.5422175677444692,1.0,-2.0924859274774184,-1.5112580180651918,0.0
2019-07-31,-0.0,-1.3691539674198634,-0.5467025748817657,1.0,-2.112782448765108,-1.539936941671046,0.0
2019-08-01,-0.0,-1.3954646742692358,-0.552038275003277,1.0,-2.0889369511076157,-1.5174990169091624,0.0
2019-08-02,-0.0,-1.3773152693239086,-0.5698016885921853,1.0,-2.073368675960469,-1.5243798677923948,0.0
2019-08-05,-0.0,-1.3768903436988544,-0.5647790507364976,1.0,-2.0771194762684124,-1.5278559738134208,0.0
2019-08-06,-0.0,-1.3711632705700283,-0.5576476657209183,1.0,-1.987425844725303,-1.531983492391024,0.0
2019-08-07,-0.0,-1.3879637368996336,-0.535652285732656,1.0,-1.9697164534173472,-1.536230952227866,0.0
2019-08-08,-0.0,-1.3871486460410367,-0.5315494950794366,1.0,-1.9727921785553482,-1.5406187688943205,0.0
2019-08-09,-0.0,-1.3548531575916565,-0.5192270778680658,1.0,-1.9468296116194252,-1.5774521722439054,0.0
2019-08-12,-0.0,-1.3525575447570333,-0.5346547314578005,1.0,-1.9445652173913044,-1.562084398976982,0.0
2019-08-13,-0.0,-1.3344618332801024,-0.5297987863302459,1.0,-1.9517087192590226,-1.5717662088789526,0.0
2019-08-14,-0.0,-1.359663651420563,-0.5287934768760352,1.0,-1.9223467957701617,-1.5594343228436742,0.0
2019-08-15,-0.0,-1.4092078027974662,-0.5673963494950762,1.0,-1.8734240732609924,-1.4223170043279183,0.0
2019-08-16,-0.0,-1.377319080968178,-0.5671458410124094,1.0,-1.8019412704263424,-1.396854650448458,0.0
2019-08-19,-0.0,-1.3735996103263517,-0.5775694106186069,1.0,-1.7778860204578664,-1.3596566000974184,0.0
2019-08-20,-0.0,-1.4044916831802077,-0.545367201104906,1.0,-1.7476130426950098,-1.3074521107307993,0.0
2019-08-21,-0.0,-1.4026145358599185,-0.583893019908851,1.0,-1.7239745742384267,-1.2860997841208923,0.0
2019-08-22,-0.0,-1.4041674151248429,-0.5832584875157176,1.0,-1.7251062810610143,-1.275133225555356,0.0
2019-08-23,-0.0,-1.4106123430082327,-0.5884261763115197,1.0,-1.740520401418184,-1.2696953308094465,0.0
2019-08-26,-0.0,-1.3800700754201556,-0.5978383514460478,1.0,-1.7299720886038363,-1.2307144129698913,0.0
2019-08-27,-0.0,-1.3741774853281166,-0.5849190823403876,1.0,-1.7222716225028158,-1.2467247613966446,0.0
2019-08-28,-0.0,-1.3656933009536218,-0.5891725404252799,1.0,-1.722975774447669,-1.2452763134514009,0.0
2019-08-29,-0.0,-1.354424385912992,-0.5976916247410476,1.0,-1.7288546907369047,-1.2379402189997042,0.0
2019-08-30,-0.0,-1.322186159731077,-0.5861829141068737,1.0,-1.6997218036397357,-1.1876666280282833,0.0
2019-09-03,-0.0,-1.2924677674734224,-0.5199615471612757,1.0,-1.6725853879212846,-1.1698145216014477,0.0
2019-09-04,-0.0,-1.2887268204432383,-0.517243328810493,1.0,-1.6766169154228854,-1.1709633649932156,0.0
2019-09-05,-0.0,-1.3046566692975532,-0.497857706618559,1.0,-1.693933927162025,-1.1411658586086366,0.0
2019-09-06,-0.0,-1.2836695593373155,-0.5334723317930802,1.0,-1.726417220782148,-1.091569931252113,0.0
