Date,IWF,IWM,MTSI,MTUM,SPY,VLUE,VXX
2018-10-17,-1.4767064925442253,-2.4457719736963974,1.0,-0.5697879040474206,-1.9176623136056314,-1.851810688154117,0.0
2018-10-18,-1.4758773960551903,-2.444670802852116,1.0,-0.5696823779979627,-1.9183257709047135,-1.8515603296601535,0.0
2018-10-19,-1.453186611646034,-2.4311783585511235,1.0,-0.5342503438789546,-1.9116001834021092,-1.8399816597890877,0.0
2018-10-22,-1.4533541055718477,-2.425953079178886,1.0,-0.5314332844574781,-1.9125733137829912,-1.840817448680352,0.0
2018-10-23,-1.4558284457478006,-2.425036656891496,1.0,-0.5372067448680352,-1.908174486803519,-1.837884897360704,0.0
2018-10-24,-1.456917864664408,-2.4202911821261788,1.0,-0.5246772273601318,-1.9117296950828677,-1.8430546653236881,0.0
2018-10-25,-1.3675258635805718,-2.302647729265299,1.0,-0.4686130106961248,-1.8792740662809049,-1.7494301244958794,0.0
2018-10-26,-1.3344547964113183,-2.266649413388544,1.0,-0.43288474810213945,-1.871031746031746,-1.7216183574879227,0.0
2018-10-29,-1.3076066472502998,-2.2778824738735652,1.0,-0.40174747301696073,-1.8559191365427445,-1.7228884701045057,0.0
2018-10-30,-1.289794168096055,-2.285334476843911,1.0,-0.3867924528301887,-1.8644082332761578,-1.7500000000000002,0.0
2018-10-31,-1.293391245103049,-2.2424629535002554,1.0,-0.38443195367058425,-1.8586271504002725,-1.737438255833759,0.0
2018-11-01,-1.2727504460871781,-2.2651032373183786,1.0,-0.36043843996941116,-1.8590364516951314,-1.739485087942901,0.0
2018-11-02,-1.2742389357892046,-2.2821693527756457,1.0,-0.35661294448708114,-1.8662061908416474,-1.7480173957533898,0.0
2018-11-05,-1.2692604336275601,-2.3307052875139256,1.0,-0.3558145513754392,-1.8796812066158197,-1.7342531493701259,0.0
2018-11-06,-1.2833962912087913,-2.3457245879120876,1.0,-0.34993131868131866,-1.8783482142857144,-1.7276785714285714,0.0
2018-11-07,-1.2790837336993823,-2.3447151681537406,1.0,-0.3562113932738504,-1.8739704873026768,-1.7252059025394646,0.0
2018-11-08,-1.2384049289748416,-2.376946773917508,1.0,-0.2977066575389355,-1.88096868047236,-1.7632209481430772,0.0
2018-11-09,-1.2369952087611225,-2.3760266940451746,1.0,-0.29902464065708423,-1.881331279945243,-1.7624058863791925,0.0
2018-11-12,-1.2425513698630137,-2.3471746575342465,1.0,-0.2949486301369863,-1.9087328767123288,-1.768236301369863,0.0
2018-11-13,-1.2103882920226716,-2.3410878944251756,1.0,-0.24879451823026816,-1.9048303866001186,-1.754504695034261,0.0
2018-11-14,-1.2140074525745257,-2.34154810298103,1.0,-0.2496612466124661,-1.9076050135501355,-1.7559281842818428,0.0
2018-11-15,-1.3206113856855208,-2.5496064433461467,1.0,-0.2580084202818964,-2.1291414973457807,-1.8952041003111844,0.0
2018-11-16,-1.317003937368373,-2.5364893324787103,1.0,-0.24549033971248055,-2.1388151268198885,-1.9188718981778226,0.0
2018-11-19,-1.3169994504488,-2.538285400256457,1.0,-0.24317640593515297,-2.140593515295842,-1.9200403004213227,0.0
2018-11-20,-1.268606653975161,-2.527241410570211,1.0,-0.18157918593055933,-2.1455897017496146,-1.942253648807905,0.0
2018-11-21,-1.2919960025438357,-2.5371127464340875,1.0,-0.19478513673117107,-2.1635322976287816,-1.8976106114290905,0.0
2018-11-23,-1.2905858879013243,-2.5136042082350807,1.0,-0.2007074188282242,-2.1678759296208963,-1.896698712134954,0.0
2018-11-26,-1.2892876563349647,-2.5174913902483236,1.0,-0.19856806235272792,-2.1644915715062534,-1.8930578212796811,0.0
2018-11-27,-1.2752632052551067,-2.5207414739494283,1.0,-0.1688113020786466,-2.1537838567443535,-1.8798704220282552,0.0
2018-11-28,-1.275045045045045,-2.5346846846846844,1.0,-0.1663963963963964,-2.1526126126126126,-1.8803603603603603,0.0
2018-11-29,-1.2239334395468224,-2.4999114887590728,1.0,-0.11833952912019827,-2.1348026199327315,-1.8740485041600283,0.0
2018-11-30,-1.2239652574669857,-2.5051847912789156,1.0,-0.11504032615439157,-2.1390587609678278,-1.879730568111318,0.0
2018-12-03,-1.222133687472333,-2.505799026117751,1.0,-0.10810092961487384,-2.1387339530765828,-1.8787073926516158,0.0
2018-12-04,-1.2040564373897706,-2.5090828924162256,1.0,-0.10696649029982364,-2.1277777777777778,-1.870546737213404,0.0
2018-12-06,-1.1517726843505882,-2.362863765130054,1.0,-0.1601854236415143,-2.113400291870547,-1.7962056828912354,0.0
2018-12-07,-1.1498260869565216,-2.406173913043478,1.0,-0.13391304347826086,-2.1585217391304345,-1.8473043478260869,0.0
2018-12-10,-1.0996986655187257,-2.4240206629358587,1.0,-0.10030133448127422,-2.1659061558329746,-1.819629789065863,0.0
2018-12-11,-1.1063646542072172,-2.4203772284902247,1.0,-0.10653690465937474,-2.1673413142709497,-1.811902506244079,0.0
2018-12-12,-1.1072259064680046,-2.4196021014555162,1.0,-0.1078287830505555,-2.167169063818793,-1.8106967530789768,0.0
2018-12-13,-1.1040860215053763,-2.409548387096774,1.0,-0.11217204301075268,-2.1709247311827955,-1.8054193548387096,0.0
2018-12-14,-1.1056204881402543,-2.390340323135098,1.0,-0.12169130285321417,-2.1741148160880024,-1.8021656926778962,0.0
2018-12-17,-1.080359435173299,-2.39469405220368,1.0,-0.09234060761660248,-2.1579803166452716,-1.8326059050064185,0.0
2018-12-18,-1.0613669248446678,-2.3785002978976935,1.0,-0.06162226572474253,-2.162992595114478,-1.8468805855817516,0.0
2018-12-19,-1.068404463753301,-2.3784819831331463,1.0,-0.061845131612573476,-2.16236476701593,-1.8474316381293128,0.0
2018-12-20,-1.0515159192635757,-2.3450722067392955,1.0,-0.07828730681530277,-2.147200405371168,-1.823072375643949,0.0
2018-12-21,-1.0454048600016816,-2.350458252753721,1.0,-0.06550071470612966,-2.155385520894644,-1.7915580593626506,0.0
2018-12-24,-0.9995000416631947,-2.304641279893342,1.0,-0.0693275560369969,-2.1420714940421632,-1.8171819015082076,0.0
2018-12-26,-1.0027281746031746,-2.330026455026455,1.0,-0.04298941798941799,-2.1014384920634925,-1.7900958994708995,0.0
2018-12-27,-0.882089552238806,-2.235506677140613,1.0,-0.002827965435978005,-1.9642576590730558,-1.770777690494894,0.0
2018-12-28,-0.8754909662215239,-2.2460329929300866,1.0,-0.0,-1.9652788688138259,-1.7686567164179103,0.0
2018-12-31,-0.875,-2.2478786926461343,1.0,-0.0,-1.9651948460087996,-1.7686203645505971,0.0
2019-01-02,-0.8675914249684742,-2.257329760403531,1.0,-0.0,-1.9719419924337958,-1.7846784363177808,0.0
2019-01-03,-0.8697809988971167,-2.2554750275720816,1.0,-0.0,-1.9727430282023002,-1.7797384591145424,0.0
2019-01-04,-0.8131147540983608,-2.264090554254489,1.0,-0.0,-1.9474629195940671,-1.7817330210772835,0.0
2019-01-07,-0.7573282442748092,-2.2030534351145037,1.0,-0.0,-1.933969465648855,-1.7392366412213738,0.0
2019-01-08,-0.7576080340839927,-2.181223371880706,1.0,-0.0019780888618381007,-1.936701156421181,-1.7304473524041388,0.0
2019-01-09,-0.7523158694001518,-2.1622627182991647,1.0,-0.0,-1.9375854214123007,-1.7408504176157933,0.0
2019-01-10,-0.7510442773600668,-2.1637426900584793,1.0,-0.0,-1.9384825700615174,-1.7415508468140046,0.0
2019-01-11,-0.7529107373868047,-2.1544022524921997,1.0,-0.0028156152499809756,-1.9449813560611824,-1.7546609847043604,0.0
2019-01-14,-0.754626456477039,-2.150864366765669,1.0,-0.010966415352981493,-1.942730942045541,-1.7564541923692025,0.0
2019-01-15,-0.7391271231624649,-2.1402239317541323,1.0,-0.02825805468809506,-1.9349531571330643,-1.77408789702186,0.0
2019-01-16,-0.7303216974674881,-2.140086698608259,1.0,-0.021066240778766447,-1.931021370446422,-1.782569016655259,0.0
2019-01-17,-0.734779299847793,-2.129147640791477,1.0,-0.0286910197869102,-1.9328767123287671,-1.7848554033485542,0.0
2019-01-18,-0.7315821718486751,-2.1107367131260526,1.0,-0.0559044264052688,-1.9350589676826468,-1.8249349058048707,0.0
2019-01-22,-0.5392382921205375,-2.296811640295778,1.0,-0.0,-2.184066152500596,-1.9308261111552836,0.0
2019-01-23,-0.5307962342428595,-2.276926759214935,1.0,-0.0,-2.2091910004786977,-1.9614648157012924,0.0
2019-01-24,-0.0,-2.236076153597935,1.0,-0.0,-1.7756050338818972,-1.4420135527589544,0.0
2019-01-25,-0.0,-2.2776513122656667,1.0,-0.0,-1.8870514193893948,-1.5305302624531334,0.0
2019-01-28,-0.0,-2.2652528766390154,1.0,-0.0,-1.8955713138881456,-1.529033984479529,0.0
2019-01-29,-0.0,-2.242064290987182,1.0,-0.0,-1.9132944097711564,-1.5556674048721562,0.0
2019-01-30,-0.0,-2.24102288744211,1.0,-0.0,-1.912007517283039,-1.5588965702396131,0.0
2019-01-31,-0.0,-2.2695745681833457,1.0,-0.0,-1.8511996773976747,-1.6001075341084752,0.0
2019-02-01,-0.0,-2.2690754945498584,1.0,-0.0,-1.858430897591172,-1.6010631139819673,0.0
2019-02-04,-0.0,-2.2706230655362667,1.0,-0.0,-1.8601130399677026,-1.5977661149239673,0.0
2019-02-05,-0.0,-2.274979908920439,1.0,-0.0,-1.830833110099116,-1.5911465309402624,0.0
2019-02-06,-0.0,-2.2607878665861354,1.0,-0.0,-1.8269914770820748,-1.6231125427823636,0.0
2019-02-07,-0.0,-2.353003458742147,1.0,-0.0,-2.0281640431989834,-1.6774899414131432,0.0
2019-02-08,-0.0,-2.341284920132292,1.0,-0.0,-2.0510871859826896,-1.6444303708394907,0.0
2019-02-11,-0.0,-2.3544707382740544,1.0,-0.0,-2.092319682584668,-1.6383732464219924,0.0
2019-02-12,-0.0,-2.3748133399701343,1.0,-0.0,-2.100974187584441,-1.6349996444570858,0.0
2019-02-13,-0.0,-2.4037068598210483,1.0,-0.0,-2.0850021303792072,-1.6125550347961937,0.0
2019-02-14,-0.0,-2.3592336728153263,1.0,-0.0,-2.1276974574460508,-1.6350687272986255,0.0
2019-02-15,-0.0,-2.4053707529026287,1.0,-0.0,-2.103782320678111,-1.613861386138614,0.0
2019-02-19,-0.0,-2.3773934087835435,1.0,-0.0,-2.1276959214178945,-1.6128550074738417,0.0
2019-02-20,-0.0,-2.3875383189562984,1.0,-0.0,-2.134882726170956,-1.606687103443359,0.0
2019-02-21,-0.0,-2.398346164813231,1.0,-0.0,-2.1318790989449674,-1.5983746792130027,0.0
2019-02-22,-0.0,-2.398418014679683,1.0,-0.0,-2.1364640490272926,-1.5911779377182353,0.0
2019-02-25,-0.0,-2.398106984081457,1.0,-0.0,-2.162985802380611,-1.6093503513552272,0.0
2019-02-26,-0.0,-2.393607831845667,1.0,-0.0,-2.1757126403685576,-1.6289951050964586,0.0
2019-02-27,-0.0,-2.3750627375062736,1.0,-0.0,-2.158528715852871,-1.6364092636409262,0.0
2019-02-28,-0.0,-2.375861079219288,1.0,-0.0,-2.1602324913892077,-1.6395665901262915,0.0
2019-03-01,-0.0,-2.37432771602725,1.0,-0.0,-2.164216565077089,-1.6324847615632845,0.0
2019-03-04,-0.0,-2.373871938117748,1.0,-0.0,-2.145752757484601,-1.642672969488612,0.0
2019-03-05,-0.0,-2.3610214475288718,1.0,-0.0,-2.1645506061258155,-1.6475862563661143,0.0
2019-03-06,-0.0,-2.3614898808669444,1.0,-0.0,-2.1640591359265104,-1.651141093727573,0.0
2019-03-07,-0.0,-2.3538285550868667,1.0,-0.0,-2.167083720597698,-1.628583684850218,0.0
2019-03-08,-0.0,-2.352902804957599,1.0,-0.0,-2.2426614481409,-1.65246067985794,0.0
2019-03-11,-0.0,-2.3548339700264473,1.0,-0.0,-2.26461945342345,-1.7270055833088453,0.0
2019-03-12,-0.0,-2.2079588286459844,1.0,-0.0,-2.2415192809510005,-1.7989997100608872,0.0
2019-03-13,-0.0,-2.238303454306952,1.0,-0.0,-2.2525142107564493,-1.7967497449351404,0.0
2019-03-14,-0.0,-2.242116708952519,1.0,-0.0,-2.2218194998187752,-1.7849945632475535,0.0
2019-03-15,-0.0,-2.235969758650771,1.0,-0.0,-2.2334981099156734,-1.8000872346612389,0.0
2019-03-18,-0.0,-2.268891502499265,1.0,-0.0,-2.2494854454572186,-1.8324022346368716,0.0
2019-03-19,-0.0,-2.2661319991170625,1.0,-0.0,-2.238540210433375,-1.8530645279964684,0.0
2019-03-20,-0.0,-2.2516857226619758,1.0,-0.0,-2.2313837584286134,-1.8461594840222808,0.0
2019-03-21,-0.0,-2.250878992089071,1.0,-0.0,-2.258496923527688,-1.8156314093173163,0.0
2019-03-22,-0.0,-2.2477620773840346,1.0,-0.0,-2.330472738033587,-1.8198564770289263,0.0
2019-03-25,-0.0,-2.067991329479769,1.0,-0.0,-2.366907514450867,-1.7906069364161852,0.0
2019-03-26,-0.0,-2.0390177548682704,1.0,-0.0,-2.351159793814433,-1.7689719358533793,0.0
2019-03-27,-0.0,-2.007359245498714,1.0,-0.0,-2.3680337239211204,-1.7695770220062874,0.0
2019-03-28,-0.0,-2.004621606008088,1.0,-0.0,-2.406195840554593,-1.810369728480647,0.0
2019-03-29,-0.0,-1.9949484015299128,1.0,-0.0,-2.4035505520675473,-1.8180702893844265,0.0
2019-04-01,-0.0,-1.9855458882963795,1.0,-0.0,-2.2867667695761997,-1.7442464215548694,0.0
2019-04-02,-0.0,-1.9889283476081054,1.0,-0.0,-2.271708098321844,-1.7026669451988024,0.0
2019-04-03,-0.0,-1.9897620365246267,1.0,-0.0,-2.239623685666851,-1.6881571665744328,0.0
2019-04-04,-0.0,-1.992107449459983,1.0,-0.0,-2.235253392412074,-1.6959291055109387,0.0
2019-04-05,-0.0,-1.9769102759672723,1.0,-0.0,-2.250034669255305,-1.7069061156566359,0.0
2019-04-08,-0.0,-1.9585614302543137,1.0,-0.0,-2.257639803201441,-1.713325479869725,0.0
2019-04-09,-0.0,-1.9262158791741721,1.0,-0.0,-2.316267147013995,-1.6856034363308854,0.0
2019-04-10,-0.0,-1.8830801104972377,1.0,-0.0,-2.3327348066298343,-1.690331491712707,0.0
2019-04-11,-0.0,-1.8613546917075192,1.0,-0.0,-2.351239384105503,-1.692052751501761,0.0
2019-04-12,-0.0,-1.894542615854091,1.0,-0.0,-2.4525583705911576,-1.7496274217585692,0.0
2019-04-15,-0.0,-1.9004762920309948,1.0,-0.0,-2.446577095329495,-1.761782896139902,0.0
2019-04-16,-0.0,-1.8808697499822933,1.0,-0.0,-2.4424534315461432,-1.7593313974077485,0.0
2019-04-17,-0.0,-1.6569333421417716,1.0,-0.0,-2.3353372530884586,-1.6140582678205722,0.0
2019-04-18,-0.0,-1.6474881084250994,1.0,-0.0,-2.2575747703134166,-1.6109337329771292,0.0
2019-04-22,-0.0,-1.6478122358754308,1.0,-0.0,-2.247448150315324,-1.6062674728561213,0.0
2019-04-23,-0.0,-1.6430753233248845,1.0,-0.0,-2.2444271137973613,-1.6114902190160525,0.0
2019-04-24,-0.0,-1.6069525666016893,1.0,-0.0,-2.252501624431449,-1.6382716049382717,0.0
2019-04-25,-0.0,-1.5914657980456026,1.0,-0.0,-2.2716612377850165,-1.6515309446254072,0.0
2019-04-26,-0.0,-1.6076887447892543,1.0,-0.0,-2.269767749619533,-1.739297293720638,0.0
2019-04-29,-0.0,-1.5901118538619365,1.0,-0.0,-2.2699715401416376,-1.7584883182209279,0.0
2019-04-30,-0.0,-1.5902497184871167,1.0,-0.0,-2.2848247996290656,-1.7487580313969666,0.0
2019-05-01,-0.0,-1.5853658536585367,1.0,-0.0,-2.2988467656415694,-1.7435710498409336,0.0
2019-05-02,-0.0,-1.59210700569461,1.0,-0.0,-2.2700304595417826,-1.7595020527082508,0.0
2019-05-03,-0.0,-1.6006355932203389,1.0,-0.0,-2.2638373940677967,-1.7562897245762712,0.0
2019-05-06,-0.0,-1.5363895707556559,1.0,-0.0,-2.3097591720294566,-1.7882306110263384,0.0
2019-05-07,-0.0,-1.5284974093264247,1.0,-0.0,-2.3160621761658033,-1.7981267437225985,0.0
2019-05-08,-0.0,-1.52089650626236,1.0,-0.0,-2.277455504284773,-1.7936058009228741,0.0
2019-05-09,-0.0,-1.5977599037811019,1.0,-0.16064045703976546,-2.6650379613620987,-2.0937382545290535,0.0
2019-05-10,-0.0,-1.5973401457660228,1.0,-0.16297242467503192,-2.663686227364941,-2.0897137275527835,0.0
2019-05-13,-0.0,-1.5986935956152866,1.0,-0.1539905398303176,-2.6573316315038666,-2.0980554095652826,0.0
2019-05-14,-0.0,-1.4803451581975073,1.0,-0.2620399734493694,-2.5850726454753303,-2.0477173832878535,0.0
2019-05-15,-0.0,-1.4949815498154981,1.0,-0.2661992619926199,-2.595719557195572,-2.023173431734317,0.0
2019-05-16,-0.0,-1.5009235315847802,1.0,-0.27942371629109714,-2.583228666420392,-2.0247506464721097,0.0
2019-05-17,-0.0,-1.4987439042411705,1.0,-0.28365597753805233,-2.571966898182356,-2.0344318013890943,0.0
2019-05-20,-0.0,-1.4864248399676256,1.0,-0.2975498491648885,-2.5509528364358767,-2.0228827900816717,0.0
2019-05-21,-0.0,-1.485170429393537,1.0,-0.28751660026560427,-2.572672273867493,-2.0324627416260883,0.0
2019-05-22,-0.0,-1.4675315102823026,1.0,-0.303162084469669,-2.5736714085648997,-2.026387558045257,0.0
2019-05-23,-0.0,-1.4655286586711793,1.0,-0.33352954160841736,-2.5669192848208375,-1.9918328305496285,0.0
2019-05-24,-0.0,-1.3835403726708075,1.0,-0.3984028393966282,-2.580523513753328,-2.0319432120674357,0.0
2019-05-28,-0.0,-1.3793917921464423,1.0,-0.40374963094183647,-2.5741806908768825,-2.0238411573664012,0.0
2019-05-29,-0.0,-1.4026329413504919,1.0,-0.4135049182752755,-2.5905628281931814,-1.9892019821019153,0.0
2019-05-30,-0.0,-1.3901862252438666,1.0,-0.4246970144841857,-2.577150458173219,-1.9978569317174104,0.0
2019-05-31,-0.0,-1.3859493764297839,1.0,-0.42210906944136967,-2.5685927237842225,-2.002951811674415,0.0
2019-06-03,-0.0,-1.3888563049853373,1.0,-0.4489736070381232,-2.552932551319648,-1.9405425219941348,0.0
2019-06-04,-0.0,-1.3980367554801092,1.0,-0.4190715181932246,-2.5503727212340395,-2.013063694737619,0.0
2019-06-05,-0.0,-1.3694905343176669,1.0,-0.47240698779329005,-2.572911336890578,-1.8945252540019004,0.0
2019-06-06,-0.0,-1.3806150025564239,1.0,-0.4391936308523848,-2.5599298809436855,-1.9243298517274123,0.0
2019-06-07,-0.0,-1.4012417823228636,1.0,-0.4425858290723156,-2.5419284149013883,-1.918845872899927,0.0
2019-06-10,-0.0,-1.4028871391076116,1.0,-0.4200204141149023,-2.5400991542723825,-1.927821522309711,0.0
2019-06-11,-0.0,-1.4053202403634764,1.0,-0.459475304118423,-2.5337827934925987,-1.929649714201964,0.0
2019-06-12,-0.0,-1.4072172509901717,1.0,-0.46838785389467513,-2.534692680064545,-1.9243802259058238,0.0
2019-06-13,-0.0,-1.4165441176470586,1.0,-0.4803676470588235,-2.5269117647058823,-1.9291176470588232,0.0
2019-06-14,-0.0,-1.4066265060240966,1.0,-0.4880252718189833,-2.5312959153687924,-1.9205113135468703,0.0
2019-06-17,-0.0,-1.4115441176470587,1.0,-0.48647058823529404,-2.531617647058823,-1.9233088235294118,0.0
2019-06-18,-0.0,-1.418548209163786,1.0,-0.4856953739795543,-2.5301169375597556,-1.9202029859527836,0.0
2019-06-19,-0.0,-1.3973417535614627,1.0,-0.5185783521809371,-2.531502423263328,-1.8958731091202823,0.0
2019-06-20,-0.0,-1.3954806418371852,1.0,-0.5123656705432063,-2.5440895039010747,-1.9085823641984392,0.0
2019-06-21,-0.0,-1.3962916636009124,1.0,-0.5137223162386874,-2.5499227429916855,-1.8979471709219338,0.0
2019-06-24,-0.0,-1.3721976401179943,1.0,-0.5201327433628319,-2.5477138643067847,-1.9345870206489677,0.0
2019-06-25,-0.0,-1.377063679245283,1.0,-0.5201208726415094,-2.5420106132075473,-1.9310878537735852,0.0
2019-06-26,-0.0,-1.3742521604254376,1.0,-0.511633060048748,-2.5427284142107984,-1.9574562375360067,0.0
2019-06-27,-0.0,-1.3699045646223273,1.0,-0.5034401124509876,-2.5395427979581267,-1.985203817415107,0.0
2019-06-28,-0.0,-1.3680437513857067,1.0,-0.49449412460276393,-2.5433449116842803,-1.9844800827728915,0.0
2019-07-01,-0.0,-1.355909694555113,1.0,-0.4991884314593478,-2.549653238896267,-1.9732182381584775,0.0
2019-07-02,-0.0,-1.3611971104231164,1.0,-0.4928497714875424,-2.546218487394958,-1.9711042311661509,0.0
2019-07-03,-0.0,-1.3616660523405826,1.0,-0.49354957611500183,-2.5449318098046447,-1.971839292296351,0.0
2019-07-05,-0.0,-1.3478934553235447,1.0,-0.49133033276765287,-2.5514646203792517,-1.9878255736737251,0.0
2019-07-08,-0.0,-1.3458929361451115,1.0,-0.4945435776434155,-2.5491815366465125,-1.983851939242,0.0
2019-07-09,-0.0,-1.3303340954347669,1.0,-0.49804557858249143,-2.5510730879858396,-1.9957223984069623,0.0
2019-07-10,-0.0,-1.3009643916913947,1.0,-0.501186943620178,-2.607492581602374,-2.008827893175074,0.0
2019-07-11,-0.0,-1.289479545623283,1.0,-0.5189694854851882,-2.6151904373004675,-2.0008166901774445,0.0
2019-07-12,-0.0,-1.3229244298703235,1.0,-0.5169175734088538,-2.6201371292293936,-1.9927709047548072,0.0
2019-07-15,-0.0,-1.3432234978380795,1.0,-0.5398837035932608,-2.609959743551513,-1.961830922916356,0.0
2019-07-16,-0.0,-1.3542584160632978,1.0,-0.5434052399790998,-2.609763379861163,-1.9569306561170412,0.0
2019-07-17,-0.0,-1.3847413472273913,1.0,-0.527130628954224,-2.595459620394492,-1.9359880908075922,0.0
2019-07-18,-0.0,-1.4134324889611898,1.0,-0.6036873499109148,-2.7246107366953285,-2.0048803160585633,0.0
2019-07-19,-0.0,-1.4181268413707548,1.0,-0.6086990231043572,-2.7256939060319425,-2.000542719801519,0.0
2019-07-22,-0.0,-1.4172673021777882,1.0,-0.6009455165465395,-2.7187475780826165,-2.0131752305665347,0.0
2019-07-23,-0.0,-1.4177440582178522,1.0,-0.599520012386777,-2.7105365022838117,-2.0139351242548575,0.0
2019-07-24,-0.0,-1.417137987138762,1.0,-0.5913845200278919,-2.7196095142170917,-2.0196017664833037,0.0
2019-07-25,-0.0,-1.4098322640488519,1.0,-0.5869212336708665,-2.7249748782561642,-2.008038958027363,0.0
2019-07-26,-0.0,-1.3890003085467448,1.0,-0.5844646713977167,-2.72994446158593,-2.010259179265659,0.0
2019-07-29,-0.0,-1.383041161479651,1.0,-0.5852961618657812,-2.735423584832806,-2.018843153911499,0.0
2019-07-30,-0.0,-1.3832663782447465,1.0,-0.5900030902348578,-2.730608776266996,-2.0217088998763906,0.0
2019-07-31,-0.0,-1.4165772943159187,1.0,-0.5751493795005362,-2.67994484449211,-1.9888156886778001,0.0
2019-08-01,-0.0,-1.4470885301094194,1.0,-0.5614813681230393,-2.673043079042008,-1.9700818731348992,0.0
2019-08-02,-0.0,-1.4214964734743945,1.0,-0.6079423489727077,-2.6735663906777063,-1.9633547991413676,0.0
2019-08-05,-0.0,-1.4153716604149125,1.0,-0.5972594350455486,-2.6808543213656897,-1.9617239531501187,0.0
2019-08-06,-0.0,-1.4137640664472175,1.0,-0.598407716451045,-2.630329939523846,-2.0126310954604607,0.0
2019-08-07,-0.0,-1.414245405322962,1.0,-0.5625714939373141,-2.615877373598719,-2.033325707313353,0.0
2019-08-08,-0.0,-1.4192761904761904,1.0,-0.5697523809523809,-2.6089142857142855,-2.0210285714285714,0.0
2019-08-09,-0.0,-1.3868116927260368,1.0,-0.5427147065488329,-2.5767807236196085,-2.0470579348893416,0.0
2019-08-12,-0.0,-1.3764218455743877,1.0,-0.5685875706214689,-2.573860640301318,-2.014011299435028,0.0
2019-08-13,-0.0,-1.3629997741133948,1.0,-0.5645659212408705,-2.582185076424968,-2.0198027256983657,0.0
2019-08-14,-0.0,-1.3829771278590177,1.0,-0.5578552680914886,-2.5535058117735283,-2.0046494188226474,0.0
2019-08-15,-0.0,-1.4128810082063308,1.0,-0.5814038686987105,-2.4808763188745604,-1.8519929660023446,0.0
2019-08-16,-0.0,-1.410902696365768,1.0,-0.58697245017585,-2.4827813599062134,-1.8464243845252053,0.0
2019-08-19,-0.0,-1.360221316249272,1.0,-0.5972626674432149,-2.4947582993593476,-1.8278974956319163,0.0
2019-08-20,-0.0,-1.3692743929038826,1.0,-0.612330958266686,-2.48574960011633,-1.8032572342591247,0.0
2019-08-21,-0.0,-1.3750090810025426,1.0,-0.6407555394115511,-2.472575372321104,-1.7764620414093717,0.0
2019-08-22,-0.0,-1.3750452865734368,1.0,-0.6421998405912616,-2.469386276356786,-1.7590754293167163,0.0
2019-08-23,-0.0,-1.3718840579710143,1.0,-0.6438405797101449,-2.468985507246377,-1.7615942028985507,0.0
2019-08-26,-0.0,-1.3358033487709298,1.0,-0.6333452084075525,-2.441040256501603,-1.7148557178482366,0.0
2019-08-27,-0.0,-1.3265015656134358,1.0,-0.6263877028181042,-2.4365926558497013,-1.7269427839453457,0.0
2019-08-28,-0.0,-1.2736032164148066,1.0,-0.6323305143490919,-2.357548870095661,-1.668445861638708,0.0
2019-08-29,-0.0,-1.2560138648180244,1.0,-0.6518544194107453,-2.3700519930675914,-1.6545580589254767,0.0
2019-08-30,-0.0,-1.2393899661859085,1.0,-0.6519218825477883,-2.3714719481057207,-1.6380512041957076,0.0
