Date,CUTR,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-25,1.0,-0.022565687789799074,-3.0026790314270997,-0.0,-3.2657393096342093,-3.012982998454405,0.0
2019-01-28,1.0,-0.047313386478931574,-2.965627911792111,-0.0,-3.3163888601304485,-3.0238119888187183,0.0
2019-01-29,1.0,-0.03427610135632426,-2.9903269898012828,-0.0,-3.3788245189780253,-3.1107139102092316,0.0
2019-01-30,1.0,-0.035357255603493634,-2.9917920656634744,-0.0,-3.381248026938861,-3.1145953909291806,0.0
2019-01-31,1.0,-0.006527690040008423,-3.028742893240682,-0.0,-3.346704569383028,-3.146557169930512,0.0
2019-02-01,1.0,-0.0,-3.0299167807858423,-0.0,-3.350995470346571,-3.152638786474244,0.0
2019-02-04,1.0,-0.0044131554061153724,-3.032363139644846,-0.0,-3.3394977408847324,-3.1311337606388565,0.0
2019-02-05,1.0,-0.0,-3.0193561960866817,-0.0,-3.341258152745634,-3.1590574374079528,0.0
2019-02-06,1.0,-0.0,-3.001471206389239,-0.0,-3.341845313156789,-3.1653005464480874,0.0
2019-02-07,1.0,-0.0073398343294537064,-2.989304812834225,-0.0,-3.3323896403481177,-3.156338471217364,0.0
2019-02-08,1.0,-0.02210061039781099,-2.9916859608503477,-0.0,-3.3567669964218063,-3.1535466217638395,0.0
2019-02-11,1.0,-0.025995984360139487,-2.976540209235971,-0.0,-3.3779985205537355,-3.187044277713199,0.0
2019-02-12,1.0,-0.04901235871976339,-2.9813034752297454,-0.0,-3.3683321009823595,-3.1644660399281714,0.0
2019-02-13,1.0,-0.0375236493588396,-3.0031532478452805,-0.0,-3.340025225982762,-3.1300189194870716,0.0
2019-02-14,1.0,-0.07026401598821921,-2.9280530135689493,-0.0,-3.3656253287051645,-3.15472809508783,0.0
2019-02-15,1.0,-0.06679328901551124,-2.965600928563892,-0.0,-3.3649889205444765,-3.154479265590377,0.0
2019-02-19,1.0,-0.09692696274468533,-2.9228583456114503,-0.0,-3.365186276573353,-3.139128604504315,0.0
2019-02-20,1.0,-0.09514255543822597,-2.9495248152059133,-0.0,-3.3741288278775077,-3.1408658922914463,0.0
2019-02-21,1.0,-0.09082268454958285,-2.9459288203611784,-0.0,-3.3779702186080893,-3.145949941915725,0.0
2019-02-22,1.0,-0.08461700780755432,-2.945874657100654,-0.0,-3.378138847858198,-3.14211859041992,0.0
2019-02-25,1.0,-0.10019247219846021,-2.9736954662104362,-0.0,-3.4316723695466207,-3.187339606501283,0.0
2019-02-26,1.0,-0.10281176218072548,-2.9791800815625673,-0.0,-3.4450525863919297,-3.204764971023825,0.0
2019-02-27,1.0,-0.12347382949357681,-2.935024949570018,-0.0,-3.4147998725979405,-3.1435396538910716,0.0
2019-02-28,1.0,-0.12026797107613782,-2.937154402381965,-0.0,-3.420459378987665,-3.1558911101658866,0.0
2019-03-01,1.0,-0.12058698426201615,-2.9473628243300727,-0.0,-3.423436835389196,-3.14238621863037,0.0
2019-03-04,1.0,-0.1101667906087326,-2.9451821948369274,-0.0,-3.420694783809625,-3.147668118559439,0.0
2019-03-05,1.0,-0.15457648815873692,-2.919778109665031,-0.0,-3.4403669724770642,-3.153082995519522,0.0
2019-03-06,1.0,-0.15905696607638148,-2.9159377000213356,-0.0,-3.4446340943033924,-3.1481758054192444,0.0
2019-03-07,1.0,-0.16830844190234087,-2.8582777248172864,-0.0,-3.4495286516258874,-3.1159834763266603,0.0
2019-03-08,1.0,-0.20750456940113968,-2.8619503279217287,-0.0,-3.5229545210192454,-3.1591226749811847,0.0
2019-03-11,1.0,-0.2105435137784555,-2.8816033111861454,-0.0,-3.554950441128417,-3.244962422394075,0.0
2019-03-12,1.0,-0.2424042996599759,-2.7902818909729077,-0.0,-3.5947131731929365,-3.341120982779423,0.0
2019-03-13,1.0,-0.31920088790233075,-2.8209766925638182,-0.0,-3.6064372918978913,-3.3520532741398448,0.0
2019-03-14,1.0,-0.32085502270461846,-2.820135120168347,-0.0,-3.592535164470041,-3.3418983276110312,0.0
2019-03-15,1.0,-0.3415233415233415,-2.820192092919366,-0.0,-3.6222917132008043,-3.3841858387312937,0.0
2019-03-18,1.0,-0.36926946381616554,-2.88796158682977,-0.01874928546930376,-3.6884646164399215,-3.468160512175603,0.0
2019-03-19,1.0,-0.3586342138654977,-2.9099088706886604,-0.028953743222978428,-3.7215365094013153,-3.516207174991348,0.0
2019-03-20,1.0,-0.37158469945355194,-2.9312870596442275,-0.028717590977793278,-3.7440995233112426,-3.5508661783513547,0.0
2019-03-21,1.0,-0.4171066525871172,-2.9389886190308574,-0.04200398920567875,-3.8058195471078258,-3.529039070749736,0.0
2019-03-22,1.0,-0.42155233800142417,-2.933064324709233,-0.11951103726560647,-3.8562781865653926,-3.5376216472822217,0.0
2019-03-25,1.0,-0.3702664796633941,-2.667601683029453,-0.2820243104254324,-3.8657082748948106,-3.5021037868162694,0.0
2019-03-26,1.0,-0.3475143403441683,-2.7143881453154877,-0.3202676864244742,-3.947418738049713,-3.620697896749522,0.0
2019-03-27,1.0,-0.36154761904761906,-2.6666666666666665,-0.3276190476190476,-3.94297619047619,-3.605833333333333,0.0
2019-03-28,1.0,-0.3375803762800667,-2.653131698023339,-0.36699214098594907,-3.929864253393665,-3.6199095022624435,0.0
2019-03-29,1.0,-0.32228163992869874,-2.6428995840760545,-0.3904931669637552,-3.9152703505644677,-3.6125965537730242,0.0
2019-04-01,1.0,-0.317948717948718,-2.668932617769827,-0.3935599284436494,-3.928682170542636,-3.6170542635658918,0.0
2019-04-02,1.0,-0.3376935077403096,-2.6848673946957877,-0.5282611304452177,-3.9305172206888273,-3.5191407656306253,0.0
2019-04-03,1.0,-0.3528564570331253,-2.6837493999039843,-0.5273643783005281,-3.9290686509841573,-3.5088814210273642,0.0
2019-04-04,1.0,-0.3696904247660187,-2.6789056875449964,-0.5074394048476122,-3.9241660667146627,-3.5188384929205667,0.0
2019-04-05,1.0,-0.39800696362108295,-2.658062192340017,-0.4966982831072157,-3.9243606675471243,-3.5291151398727334,0.0
2019-04-08,1.0,-0.3951400526693799,-2.647593966961934,-0.49772564041177875,-3.9148910701460378,-3.5149628920277713,0.0
2019-04-09,1.0,-0.44104908565928774,-2.6151347449470648,-0.5259865255052936,-3.946583253128008,-3.502045235803658,0.0
2019-04-10,1.0,-0.43943931951599374,-2.5779321912064215,-0.5428297591949204,-3.9392596142326584,-3.480891338205343,0.0
2019-04-11,1.0,-0.4822898032200358,-2.513774597495528,-0.5805605247465713,-3.924388789505069,-3.4250447227191416,0.0
2019-04-12,1.0,-0.48270515267175573,-2.5141937022900764,-0.5790791984732825,-3.9244990458015265,-3.426884541984733,0.0
2019-04-15,1.0,-0.46768423563081324,-2.521702838063439,-0.5795373241116145,-3.919031719532554,-3.4367994276174576,0.0
2019-04-16,1.0,-0.4597935669707153,-2.543927028324532,-0.5686509841574652,-3.959193470955353,-3.4703552568410947,0.0
2019-04-17,1.0,-0.4593204115817181,-2.495094520220148,-0.5948791576932281,-3.958004307250538,-3.457406078009093,0.0
2019-04-18,1.0,-0.4547190072783677,-2.4932585610309035,-0.5708149385514856,-3.9463071232549813,-3.466531440162272,0.0
2019-04-22,1.0,-0.48265930637225485,-2.502340093603744,-0.5600624024960998,-3.9659186367454695,-3.4896195847833913,0.0
2019-04-23,1.0,-0.4834914155360788,-2.505462840677152,-0.5622523712330412,-3.9672229559370873,-3.487813663104814,0.0
2019-04-24,1.0,-0.4760597014925373,-2.4618507462686567,-0.5672835820895522,-3.9503283582089552,-3.48465671641791,0.0
2019-04-25,1.0,-0.0,-1.9971972552430655,-0.20711317290035758,-3.5975645114525947,-2.862762153281144,0.0
2019-04-26,1.0,-0.0,-1.8975134726292897,-0.24496549116006427,-3.5432542308783206,-2.7688380448142196,0.0
2019-04-29,1.0,-0.0,-1.872903712078387,-0.24128509515733937,-3.528829847371396,-2.7785000942151874,0.0
2019-04-30,1.0,-0.0,-1.8858520900321543,-0.23302439947039907,-3.543786646491394,-2.7944959334216,0.0
2019-05-01,1.0,-0.0,-1.8674095759750684,-0.2478043252431769,-3.5477382189064124,-2.7809047124374353,0.0
2019-05-02,1.0,-0.0,-1.876782658300057,-0.23816314888762122,-3.556569690055144,-2.835995436394752,0.0
2019-05-03,1.0,-0.0,-1.8610611936063557,-0.25026009647214603,-3.5319209306724675,-2.814716731296699,0.0
2019-05-06,1.0,-0.0,-1.7897152491569877,-0.25636942675159236,-3.5068377669539155,-2.8139752716373176,0.0
2019-05-07,1.0,-0.0,-1.7939274669665448,-0.27007778090150875,-3.495080123699747,-2.812107581295099,0.0
2019-05-08,1.0,-0.0,-1.7538589518439782,-0.2954986597652278,-3.4205564285054075,-2.773084388575654,0.0
2019-05-09,1.0,-0.0,-1.7497458645226875,-0.3021901857499307,-3.4250069309675633,-2.7644395157563997,0.0
2019-05-10,1.0,-0.0,-1.753036061926393,-0.31167145638268284,-3.4410864930008347,-2.764624084546213,0.0
2019-05-13,1.0,-0.0,-1.767487409065473,-0.2902443573960082,-3.469875023316545,-2.7990113784741655,0.0
2019-05-14,1.0,-0.0,-1.559347845561229,-0.408044432500224,-3.3224043715846996,-2.668279136432859,0.0
2019-05-15,1.0,-0.0,-1.5703445813247636,-0.41813961792537047,-3.3157471880021423,-2.622835207998572,0.0
2019-05-16,1.0,-0.0,-1.5683229813664596,-0.4327417923691216,-3.2766637089618458,-2.595297249334517,0.0
2019-05-17,1.0,-0.0,-1.5644831570527065,-0.44084970224868897,-3.2703759665807484,-2.6124788907652654,0.0
2019-05-20,1.0,-0.0,-1.526484465414404,-0.46977655123297424,-3.2823822665360987,-2.623787055995727,0.0
2019-05-21,1.0,-0.0,-1.5063615479766743,-0.46766213111857213,-3.2603816928786005,-2.6011662837957235,0.0
2019-05-22,1.0,-0.0,-1.4745063624396666,-0.48810881965774466,-3.2380868802106186,-2.575076788064941,0.0
2019-05-23,1.0,-0.0,-1.4586856941508104,-0.5340909090909092,-3.2683227625088094,-2.5479210711768854,0.0
2019-05-24,1.0,-0.0,-1.4177237337065876,-0.5348613419648325,-3.261481935088794,-2.5340740092730294,0.0
2019-05-28,1.0,-0.0,-1.3935432932713396,-0.5465391701026406,-3.282305465391701,-2.5503991578208614,0.0
2019-05-29,1.0,-0.0,-1.4192074510148494,-0.556805201651876,-3.295141024514542,-2.515420437571391,0.0
2019-05-30,1.0,-0.0,-1.413127413127413,-0.5481747981747981,-3.2929975429975427,-2.520796770796771,0.0
2019-05-31,1.0,-0.0,-1.4227101740880064,-0.5512203656722946,-3.277403551745254,-2.4968944099378882,0.0
2019-06-03,1.0,-0.0,-1.422990297990298,-0.5848925848925849,-3.2465349965349963,-2.4081774081774086,0.0
2019-06-04,1.0,-0.0,-1.4035649389980098,-0.5939257592800901,-3.2620057108246083,-2.3933546768192437,0.0
2019-06-05,1.0,-0.0,-1.3672292426426935,-0.6327707573573064,-3.232465439742176,-2.248579424985158,0.0
2019-06-06,1.0,-0.0,-1.3797135835946106,-0.613168375561393,-3.2200660960935514,-2.260910092365054,0.0
2019-06-07,1.0,-0.0,-1.39808539478143,-0.6236868858014233,-3.196628261606235,-2.253303964757709,0.0
2019-06-10,1.0,-0.0,-1.3999662047989183,-0.590233186887462,-3.19322406218317,-2.265376816492058,0.0
2019-06-11,1.0,-0.0,-1.4088308139038346,-0.6680331369032368,-3.196088478947818,-2.2675719531983947,0.0
2019-06-12,1.0,-0.0,-1.412829930810626,-0.6700264798838302,-3.192876057059879,-2.2660801230033316,0.0
2019-06-13,1.0,-0.0,-1.4357876712328765,-0.6990582191780822,-3.1738013698630136,-2.2529965753424657,0.0
2019-06-14,1.0,-0.0,-1.4442631398144965,-0.6929749227069735,-3.184043284094813,-2.266832703538303,0.0
2019-06-17,1.0,-0.0,-1.4321104063089318,-0.6950968626778673,-3.1797531287502143,-2.264957997599863,0.0
2019-06-18,1.0,-0.0,-1.450047246800103,-0.692466282965381,-3.185379262949918,-2.2624344987544025,0.0
2019-06-19,1.0,-0.0,-1.4284126848448586,-0.7075818446021028,-3.1705273955038895,-2.2412171980511153,0.0
2019-06-20,1.0,-0.0,-1.4463456577815992,-0.7128976784178848,-3.1840928632846084,-2.255116079105761,0.0
2019-06-21,1.0,-0.0,-1.4585625859697386,-0.7121733149931223,-3.169704264099037,-2.256533700137551,0.0
2019-06-24,1.0,-0.0,-1.4457394457394457,-0.7214883881550549,-3.1767245100578436,-2.289389622722956,0.0
2019-06-25,1.0,-0.0,-1.4572072072072073,-0.7155232155232156,-3.190315315315315,-2.2994629244629246,0.0
2019-06-26,1.0,-0.0,-1.4633402995471962,-0.685649599442703,-3.172500870776733,-2.386276558690352,0.0
2019-06-27,1.0,-0.0,-1.445869318677484,-0.7089767076681497,-3.173253075111228,-2.395620692663352,0.0
2019-06-28,1.0,-0.0,-1.419638197947469,-0.716907288224039,-3.173856322838754,-2.386849886936859,0.0
2019-07-01,1.0,-0.0,-1.4121527777777778,-0.7177951388888889,-3.1747395833333334,-2.375868055555556,0.0
2019-07-02,1.0,-0.0,-1.4336961253809317,-0.7053548106225512,-3.1770134958641707,-2.39103178058337,0.0
2019-07-03,1.0,-0.0,-1.4306995382873071,-0.7085983099573133,-3.1803292969770887,-2.391933095217353,0.0
2019-07-05,1.0,-0.0,-1.418362023995827,-0.7088332463919319,-3.174926099808729,-2.392018779342723,0.0
2019-07-08,1.0,-0.0,-1.4188695652173913,-0.7063478260869565,-3.175478260869565,-2.39495652173913,0.0
2019-07-09,1.0,-0.0,-1.4083014935741576,-0.703369225425495,-3.1763633205974298,-2.3956234803751304,0.0
2019-07-10,1.0,-0.0,-1.3981872580077437,-0.7222808870116156,-3.2491200281590986,-2.4301302358324532,0.0
2019-07-11,1.0,-0.0,-1.381294964028777,-0.7561950439648281,-3.3001154631850076,-2.444177990940581,0.0
2019-07-12,1.0,-0.0,-1.381041222459133,-0.7545309168443498,-3.2978855721393034,-2.4507818052594175,0.0
2019-07-15,1.0,-0.0,-1.430851063829787,-0.797695035460993,-3.262322695035461,-2.3743794326241137,0.0
2019-07-16,1.0,-0.0,-1.412709620476611,-0.7733451015004413,-3.2416593115622243,-2.3984112974404237,0.0
2019-07-17,1.0,-0.0,-1.4240148436119455,-0.7702774341756493,-3.240501855451493,-2.4007775225304826,0.0
2019-07-18,1.0,-0.0,-1.4205286343612336,-0.7672246696035242,-3.23726872246696,-2.3855506607929513,0.0
2019-07-19,1.0,-0.0,-1.4247468075737562,-0.7767503302509907,-3.227476882430647,-2.3778071334214004,0.0
2019-07-22,1.0,-0.0,-1.398839356370351,-0.7607491427064099,-3.23037017497582,-2.4027081684691813,0.0
2019-07-23,1.0,-0.0,-1.3986118432612897,-0.7606747496046389,-3.2251801089439467,-2.401423299947285,0.0
2019-07-24,1.0,-0.0,-1.3960526315789474,-0.7773684210526316,-3.21578947368421,-2.382719298245614,0.0
2019-07-25,1.0,-0.0,-1.3069843878389482,-0.7176663927691044,-2.992769104354971,-2.1995891536565324,0.0
2019-07-26,1.0,-0.0,-1.2877644743316385,-0.7139576841069378,-2.9990979170083643,-2.1999343939642446,0.0
2019-07-29,1.0,-0.0,-1.271675826429333,-0.7140513493560824,-3.002542859486506,-2.214584529570995,0.0
2019-07-30,1.0,-0.0,-1.2770114942528736,-0.7199507389162562,-2.9973727422003282,-2.2158456486042692,0.0
2019-07-31,1.0,-0.0,-1.2965885737772298,-0.7205918618988904,-2.9896424167694207,-2.2135635018495687,0.0
2019-08-01,1.0,-0.0,-1.3412521653056173,-0.7125299018394786,-2.9928235585251173,-2.202177678792378,0.0
2019-08-02,1.0,-0.0,-1.317994392215075,-0.7342899554675902,-2.992000659739403,-2.202375061850569,0.0
2019-08-05,1.0,-0.0,-1.3111971656916865,-0.7190409491637142,-3.00280135124001,-2.2063112795583755,0.0
2019-08-06,1.0,-0.0,-1.285209003215434,-0.6714630225080386,-2.9087620578778135,-2.173070739549839,0.0
2019-08-07,1.0,-0.0,-1.3258525676862871,-0.6262279370657295,-2.8649468892261,-2.169555147352448,0.0
2019-08-08,1.0,-0.0,-1.3171528774111272,-0.6150167384026782,-2.8631436314363143,-2.175354694723418,0.0
2019-08-09,1.0,-0.0,-1.2800851130900779,-0.5920088265426748,-2.8254393569233196,-2.18322956891796,0.0
2019-08-12,1.0,-0.4176410256410256,-1.6637948717948718,-1.3918974358974359,-3.151897435897436,-2.631179487179487,0.0
2019-08-13,1.0,-0.4111680327868852,-1.6448770491803277,-1.3886270491803279,-3.161885245901639,-2.6394467213114754,0.0
2019-08-14,1.0,-0.375640237656218,-1.6721983200163901,-1.3937717680803112,-3.1580618725670973,-2.644130301167794,0.0
2019-08-15,1.0,-0.34556003540171104,-1.635362375848166,-1.3575572819352935,-3.0389418821909726,-2.4563870587078376,0.0
2019-08-16,1.0,-0.34736842105263155,-1.6327594687653713,-1.3604525332021642,-3.039153959665519,-2.458042302016724,0.0
2019-08-19,1.0,-0.36403508771929827,-1.5665692007797272,-1.3612085769980509,-3.030214424951267,-2.4246588693957114,0.0
2019-08-20,1.0,-0.348327678138633,-1.5650993698497333,-1.3575375666505087,-3.0217159476490547,-2.4021328162869606,0.0
2019-08-21,1.0,-0.3541828040278854,-1.5705848179705655,-1.3562161115414408,-3.0146204492641364,-2.3868125484120837,0.0
2019-08-22,1.0,-0.34859461025789623,-1.5713319810682893,-1.3459866705302812,-3.01226697575582,-2.380952380952381,0.0
2019-08-23,1.0,-0.35179597001849505,-1.5842499756643629,-1.358804633505305,-3.043901489340991,-2.395600116811058,0.0
2019-08-26,1.0,-0.326809241932404,-1.5225319839602827,-1.339984724078671,-3.0218636624021387,-2.3363566927630326,0.0
