Date,CONN,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-11,1.0,-0.0,-1.812278211497516,-0.0,-1.3993967352732433,-1.702625975869411,0.0
2019-01-14,1.0,-0.0,-1.8240180372611845,-0.0,-1.4219176456627507,-1.6873739171709978,0.0
2019-01-15,1.0,-0.0,-1.8157832184454479,-0.0,-1.4234014737342522,-1.7032921321606844,0.0
2019-01-16,1.0,-0.0,-1.8061781098067118,-0.0,-1.4100557334281987,-1.712794972133286,0.0
2019-01-17,1.0,-0.0,-1.8023934445557979,-0.0,-1.3961563402699995,-1.696633850144432,0.0
2019-01-18,1.0,-0.0,-1.7953181629136714,-0.0,-1.4141762224466758,-1.7319232368843207,0.0
2019-01-22,1.0,-0.0,-1.8732198048603115,-0.0,-1.4087025028786135,-1.7783164656687473,0.0
2019-01-23,1.0,-0.0,-1.8162608537251805,-0.0,-1.4155079239783837,-1.8402453093691178,0.0
2019-01-24,1.0,-0.0,-1.7727026864595228,-0.0,-1.4319971152112507,-1.805336859186249,0.0
2019-01-25,1.0,-0.0,-1.7414261041204049,-0.0,-1.5134468295090058,-1.91339748334567,0.0
2019-01-28,1.0,-0.0,-1.7196169292554837,-0.0,-1.5453197405004635,-1.9136855112758728,0.0
2019-01-29,1.0,-0.0,-1.704197408394817,-0.0,-1.5599851199702401,-1.9358298716597435,0.0
2019-01-30,1.0,-0.0,-1.6947316287996037,-0.0,-1.5498668977898842,-1.9462019439113476,0.0
2019-01-31,1.0,-0.0,-1.7173913043478262,-0.0,-1.5739630184907547,-1.9554597701149423,0.0
2019-02-01,1.0,-0.0,-1.7180225281602004,-0.0,-1.585043804755945,-1.9547559449311638,0.0
2019-02-04,1.0,-0.0,-1.7241228344486836,-0.0,-1.5850272062042654,-1.9451497904809556,0.0
2019-02-05,1.0,-0.0,-1.7037407106725786,-0.0,-1.5809030162992568,-1.9603447199150692,0.0
2019-02-06,1.0,-0.0,-1.6834518906776486,-0.0,-1.5863596655434917,-1.9700486709097715,0.0
2019-02-07,1.0,-0.0,-1.6866155476591236,-0.0,-1.5825696652328407,-1.9647777569976934,0.0
2019-02-08,1.0,-0.0,-1.690923855331376,-0.0,-1.5987257167843087,-1.9567743144481227,0.0
2019-02-11,1.0,-0.0,-1.6661862388770523,-0.0,-1.604900363454067,-1.9954254919162802,0.0
2019-02-12,1.0,-0.0,-1.6793461175730904,-0.0,-1.615969820811066,-1.9920150895944673,0.0
2019-02-13,1.0,-0.0,-1.7102745294228003,-0.0,-1.5843912200612844,-1.9588518541679696,0.0
2019-02-14,1.0,-0.0,-1.66144691512684,-0.0,-1.6290635765737551,-1.9731913560914502,0.0
2019-02-15,1.0,-0.0,-1.711889956661014,-0.0,-1.6118962376735133,-1.957289115005339,0.0
2019-02-19,1.0,-0.0,-1.6790913654618473,-0.0,-1.6394954819277108,-1.9565135542168675,0.0
2019-02-20,1.0,-0.0,-1.6808109974264014,-0.0,-1.643587973134141,-1.9526708932270416,0.0
2019-02-21,1.0,-0.0,-1.7096083616672964,-0.0,-1.6414179574360912,-1.9453469336355624,0.0
2019-02-22,1.0,-0.0,-1.701717953558618,-0.0,-1.6487319866591152,-1.942420237870493,0.0
2019-02-25,1.0,-0.0,-1.7037763299386424,-0.0,-1.6672148776013664,-1.9545195774558795,0.0
2019-02-26,1.0,-0.0,-1.7038162141636606,-0.0,-1.6668565280678438,-1.9580406303398517,0.0
2019-02-27,1.0,-0.0,-1.6958283218332595,-0.0,-1.6740520351965564,-1.9604355257327342,0.0
2019-02-28,1.0,-0.0,-1.7007918910357935,-0.0,-1.6784288881849858,-1.9559075071270196,0.0
2019-03-01,1.0,-0.0,-1.7035605676634566,-0.0,-1.6839837810440952,-1.9480486568677138,0.0
2019-03-04,1.0,-0.0,-1.6926538632186094,-0.0,-1.6802307155986562,-1.9654560436077835,0.0
2019-03-05,1.0,-0.0,-1.6789911695572075,-0.0,-1.6993202464900579,-1.9745251254685217,0.0
2019-03-06,1.0,-0.0,-1.674131568901896,-0.0,-1.7154854307163763,-1.9725155872248379,0.0
2019-03-07,1.0,-0.0,-1.5997318350146852,-0.0,-1.8077512450517175,-1.977333673860299,0.0
2019-03-08,1.0,-0.0,-1.5983585369006075,-0.0,-1.8602171384257464,-2.003877471888329,0.0
2019-03-11,1.0,-0.0,-1.5985391939480893,-0.0,-1.8637667927481412,-2.059149602191209,0.0
2019-03-12,1.0,-0.0,-1.5592683087895396,-0.0,-1.9113121574324772,-2.13313081952057,0.0
2019-03-13,1.0,-0.0,-1.5897657705616184,-0.0,-1.9275352675006654,-2.136944370508384,0.0
2019-03-14,1.0,-0.0,-1.5901356022334485,-0.0,-1.9260834884339273,-2.130882743951077,0.0
2019-03-15,1.0,-0.0,-1.5890703098967014,-0.0,-1.93408863712096,-2.141286237920693,0.0
2019-03-18,1.0,-0.0,-1.6296420882669538,-0.0,-1.9459768568353069,-2.1520452099031218,0.0
2019-03-19,1.0,-0.0,-1.6378075155447416,-0.0,-1.948567180319005,-2.172276290889429,0.0
2019-03-20,1.0,-0.0,-1.648159446817165,-0.0,-1.952410006101281,-2.178631957155447,0.0
2019-03-21,1.0,-0.0,-1.5956301659511758,-0.0,-1.8526943038380217,-1.9590568334721603,0.0
2019-03-22,1.0,-0.0,-1.5949967928159074,-0.0,-1.8690186016677355,-1.9503527902501603,0.0
2019-03-25,1.0,-0.0,-1.4520721290730783,-0.0,-1.9207212907307816,-1.9543182537171782,0.0
2019-03-26,1.0,-0.0,-1.480193605910075,-0.0,-1.9184817220736212,-1.9699401350146477,0.0
2019-03-27,1.0,-0.0,-1.4622725537600205,-0.0,-1.926771853925436,-1.9731518004835225,0.0
2019-03-28,1.0,-0.0,-1.4626019367991845,-0.0,-1.9317023445463815,-1.9767456676860347,0.0
2019-03-29,1.0,-0.0,-1.4473834806383927,-0.0,-1.9310103643415784,-1.9800979207731928,0.0
2019-04-01,1.0,-0.0,-1.4790373167765474,-0.0,-1.9521218715995645,-1.96972412468796,0.0
2019-04-02,1.0,-0.0,-1.5015007344019413,-0.0,-1.9731145028418162,-1.9114886008046488,0.0
2019-04-03,1.0,-0.0,-1.5027412979727146,-0.0,-1.9669769220961366,-1.9053933443835265,0.0
2019-04-04,1.0,-0.0,-1.5196059493915395,-0.0,-1.973536797372996,-1.9455926855965489,0.0
2019-04-05,1.0,-0.0,-1.5081363812475785,-0.0,-1.9960609582849025,-1.953248095053597,0.0
2019-04-08,1.0,-0.0,-1.4981926155435064,-0.0,-2.0021946811257423,-1.9545571908081592,0.0
2019-04-09,1.0,-0.0,-1.4913564260278407,-0.0,-2.0244739397863385,-1.9586921333764973,0.0
2019-04-10,1.0,-0.0,-1.48,-0.0,-2.0357996768982227,-1.9462358642972537,0.0
2019-04-11,1.0,-0.0,-1.4529843066632364,-0.0,-2.066632364291227,-1.9120144069976843,0.0
2019-04-12,1.0,-0.0,-1.4533061536501466,-0.0,-2.027519429226653,-1.8894126640336346,0.0
2019-04-15,1.0,-0.0,-1.4622514862877962,-0.0,-2.0235888256728245,-1.9067314453749278,0.0
2019-04-16,1.0,-0.0,-1.4627343100249504,-0.0,-2.029876527413473,-1.9049325059177278,0.0
2019-04-17,1.0,-0.0,-1.4567332309267793,-0.0,-2.0383384536610345,-1.9052739375320022,0.0
2019-04-18,1.0,-0.0,-1.435950147757934,-0.0,-2.0447770782474626,-1.9435307721958117,0.0
2019-04-22,1.0,-0.0,-1.452774193548387,-0.0,-2.051032258064516,-1.9478064516129032,0.0
2019-04-23,1.0,-0.0,-1.473232160154989,-0.0,-2.043848886018728,-1.940716822731676,0.0
2019-04-24,1.0,-0.0,-1.4623898076056883,-0.0,-2.028891319734895,-1.943311241232868,0.0
2019-04-25,1.0,-0.0,-1.4812205055271834,-0.0,-2.0537849893335056,-1.929471846919646,0.0
2019-04-26,1.0,-0.0,-1.4628227528635216,-0.0,-2.07991975668155,-1.9284928492849285,0.0
2019-04-29,1.0,-0.0,-1.4473070947695494,-0.0,-2.080981356809943,-1.9450414293112377,0.0
2019-04-30,1.0,-0.0,-1.4570506615037109,-0.0,-2.072216844143272,-1.9244917715392063,0.0
2019-05-01,1.0,-0.0,-1.4603420458212326,-0.0,-2.071571474669248,-1.9217166828009034,0.0
2019-05-02,1.0,-0.0,-1.4633374248982491,-0.0,-2.070547192971122,-1.9265456424833642,0.0
2019-05-03,1.0,-0.0,-1.4728095699967667,-0.0,-2.0688005172971224,-1.9245392822502423,0.0
2019-05-06,1.0,-0.0,-1.4324899961275332,-0.0,-2.086485091002969,-1.9351361817477732,0.0
2019-05-07,1.0,-0.0,-1.4281106882538863,-0.0,-2.083274204992582,-1.9389795523447073,0.0
2019-05-08,1.0,-0.0,-1.3817170312302443,-0.0,-2.0197243646478698,-1.9204703502339109,0.0
2019-05-09,1.0,-0.0,-1.3810336113217083,-0.0,-2.015605256507455,-1.921278746525145,0.0
2019-05-10,1.0,-0.0,-1.381135889822478,-0.0,-2.020405584686335,-1.9159770042327375,0.0
2019-05-13,1.0,-0.0,-1.3818400101099455,-0.0,-2.0172500947807404,-1.9196259320106155,0.0
2019-05-14,1.0,-0.0,-1.2964461318229912,-0.0,-2.025704860895002,-1.9017862699943984,0.0
2019-05-15,1.0,-0.0,-1.3082664676245568,-0.0,-2.038066803508117,-1.8736704609068857,0.0
2019-05-16,1.0,-0.0,-1.3076016134036612,-0.0,-2.0273658082531805,-1.8703692212224639,0.0
2019-05-17,1.0,-0.0,-1.2843962848297212,-0.0,-2.001671826625387,-1.9058823529411766,0.0
2019-05-20,1.0,-0.0,-1.270857778052245,-0.0,-2.00104983634904,-1.903600321126413,0.0
2019-05-21,1.0,-0.0,-1.2574555740023365,-0.0,-1.9958802189018017,-1.895652708602349,0.0
2019-05-22,1.0,-0.0,-1.2464754198847616,-0.0,-1.9987127620448695,-1.8845163663111437,0.0
2019-05-23,1.0,-0.0,-1.257621716107141,-0.0,-1.4994601819957842,-1.3840419515706135,0.0
2019-05-24,1.0,-0.0,-1.2118490109002826,-0.0,-1.4584679047234557,-1.3761606782398061,0.0
2019-05-28,1.0,-0.0,-1.2069907154560349,-0.0,-1.4238617744898465,-1.3341442828062162,0.0
2019-05-29,1.0,-0.0,-1.2341593708265322,-0.0,-1.4227135578968195,-1.2895088292031458,0.0
2019-05-30,1.0,-0.0,-1.2346045407330464,-0.0,-1.4224662412820894,-1.2892120492654697,0.0
2019-05-31,1.0,-0.0,-1.2507314654103645,-0.0,-1.4105628564344161,-1.2977932060500867,0.0
2019-06-03,1.0,-0.0,-1.235639585801865,-0.0,-1.4792643346556076,-1.4368141775282055,0.0
2019-06-04,1.0,-0.0,-1.2186078493599917,-0.0,-1.695493494128848,-1.375171903099545,0.0
2019-06-05,1.0,-0.0,-1.2071132994604787,-0.0,-1.6962966843015035,-1.3346079304384266,0.0
2019-06-06,1.0,-0.0,-1.2131147540983607,-0.0,-1.6687267584978789,-1.3556800921803804,0.0
2019-06-07,1.0,-0.0,-1.234573074908329,-0.0,-1.6536406495547409,-1.3501309586170773,0.0
2019-06-10,1.0,-0.0,-1.2294293037610502,-0.0,-1.6411570853167339,-1.360359889103939,0.0
2019-06-11,1.0,-0.0,-1.2378003987826633,-0.0,-1.6502780984363523,-1.3590618113128345,0.0
2019-06-12,1.0,-0.0,-1.2363445378151259,-0.0,-1.6501050420168066,-1.3655987394957982,0.0
2019-06-13,1.0,-0.0,-1.2503680336487908,-0.0,-1.6478443743427968,-1.3594637223974764,0.0
2019-06-14,1.0,-0.0,-1.2569473684210526,-0.0,-1.6533157894736843,-1.3529473684210527,0.0
2019-06-17,1.0,-0.0,-1.2529987373737372,-0.0,-1.6538299663299663,-1.3541666666666667,0.0
2019-06-18,1.0,-0.0,-1.2383711742085024,-0.0,-1.6623294526681769,-1.367170626349892,0.0
2019-06-19,1.0,-0.0,-1.2397771470619152,-0.0,-1.6617260590770524,-1.3544097550720064,0.0
2019-06-20,1.0,-0.0,-1.2324847464759099,-0.0,-1.6676835682726698,-1.3596149800126236,0.0
2019-06-21,1.0,-0.0,-1.2423827816660526,-0.0,-1.6539493764142505,-1.366047466189549,0.0
2019-06-24,1.0,-0.0,-1.2298693086003372,-0.0,-1.6598334738617202,-1.380164418212479,0.0
2019-06-25,1.0,-0.0,-1.223399209486166,-0.0,-1.6643478260869564,-1.382345191040843,0.0
2019-06-26,1.0,-0.0,-1.2167344567112144,-0.0,-1.6182980296867573,-1.4473614706037716,0.0
2019-06-27,1.0,-0.0,-1.2095767195767195,-0.0,-1.6246560846560847,-1.456772486772487,0.0
2019-06-28,1.0,-0.0,-1.2022920828514352,-0.0,-1.6117653243612657,-1.442960782252129,0.0
2019-07-01,1.0,-0.0,-1.1905637576840225,-0.0,-1.6345820417170178,-1.4288341301949248,0.0
2019-07-02,1.0,-0.0,-1.1860085339514304,-0.0,-1.6502133487857555,-1.4317020492019177,0.0
2019-07-03,1.0,-0.0,-1.1967939253322084,-0.0,-1.638261970048513,-1.438093229276524,0.0
2019-07-05,1.0,-0.0,-1.1810231283915495,-0.0,-1.6420104314841157,-1.4454454454454453,0.0
2019-07-08,1.0,-0.0,-1.1773079559234458,-0.0,-1.64828386144356,-1.4467759793325248,0.0
2019-07-09,1.0,-0.0,-1.172691821247892,-0.0,-1.6481871838111297,-1.448935497470489,0.0
2019-07-10,1.0,-0.0,-1.118122637547249,-0.0,-1.6776039479210414,-1.4542209155816883,0.0
2019-07-11,1.0,-0.0,-1.107740750459197,-0.0,-1.6973497769614274,-1.442823405930202,0.0
2019-07-12,1.0,-0.0,-1.0890536096466046,-0.0,-1.7156652920603437,-1.415357310643629,0.0
2019-07-15,1.0,-0.0,-1.083363764411289,-0.0,-1.7120350566018052,-1.4214095675309093,0.0
2019-07-16,1.0,-0.0,-1.077825271059216,-0.0,-1.704076313594662,-1.4307756463719765,0.0
2019-07-17,1.0,-0.0,-1.097405648065981,-0.0,-1.6968210053766248,-1.4257973586678498,0.0
2019-07-18,1.0,-0.0,-1.1004425930747201,-0.0,-1.6900286383754233,-1.4164540484248893,0.0
2019-07-19,1.0,-0.0,-1.0998543032573629,-0.0,-1.6894577999791864,-1.4140909563950463,0.0
2019-07-22,1.0,-0.0,-1.0905819774718397,-0.0,-1.6811639549436794,-1.4430538172715894,0.0
2019-07-23,1.0,-0.0,-1.0978940783986655,-0.0,-1.676814011676397,-1.4380212677231026,0.0
2019-07-24,1.0,-0.0,-1.0975317642157885,-0.0,-1.6727765048948138,-1.436992293272235,0.0
2019-07-25,1.0,-0.0,-1.1005417795374037,-0.0,-1.670712648468431,-1.4381642008751823,0.0
2019-07-26,1.0,-0.0,-1.084573748308525,-0.0,-1.6778390756739876,-1.442177578848756,0.0
2019-07-29,1.0,-0.0,-1.0636813329862014,-0.0,-1.6765425670398333,-1.466753449622494,0.0
2019-07-30,1.0,-0.0,-1.0494149603008776,-0.0,-1.6882051817801922,-1.485948600083577,0.0
2019-07-31,1.0,-0.0,-1.0565792213200083,-0.0,-1.6754112013325004,-1.4730897355819277,0.0
2019-08-01,1.0,-0.0,-1.0793171645675028,-0.0,-1.6706047673571354,-1.4546164255230563,0.0
2019-08-02,1.0,-0.0,-1.0696936599573517,-0.0,-1.6794611743901804,-1.4518645654548292,0.0
2019-08-05,1.0,-0.0,-1.0634186879966758,-0.0,-1.6748558666181894,-1.4557731262660363,0.0
2019-08-06,1.0,-0.0,-1.0636442894507412,-0.0,-1.6210062054464334,-1.443868916354685,0.0
2019-08-07,1.0,-0.0,-1.0488679438582111,-0.0,-1.629290031759041,-1.444268005327323,0.0
2019-08-08,1.0,-0.0,-1.0332463812592707,-0.0,-1.6271801953864256,-1.454401309395939,0.0
2019-08-09,1.0,-0.0,-1.0099181119983722,-0.0,-1.5997151721682519,-1.4765779970499975,0.0
2019-08-12,1.0,-0.0,-1.0084961334961333,-0.0,-1.60526048026048,-1.4737484737484736,0.0
2019-08-13,1.0,-0.0,-0.9948519292522554,-0.0,-1.6171058667618123,-1.4851419542280444,0.0
2019-08-14,1.0,-0.0,-0.9967204843592332,-0.0,-1.59313824419778,-1.4555499495459134,0.0
2019-08-15,1.0,-0.0,-1.037756470763575,-0.0,-1.5757364995777239,-1.3544637090764569,0.0
2019-08-16,1.0,-0.0,-1.0464465864256105,-0.0,-1.5671477800529392,-1.3807121809918594,0.0
2019-08-19,1.0,-0.0,-1.0127202534151654,-0.0,-1.5643931894674323,-1.3724015046525442,0.0
2019-08-20,1.0,-0.0,-0.9895139577724246,-0.0,-1.4376741769401538,-1.2963015445656796,0.0
2019-08-21,1.0,-0.0,-0.9974566691785983,-0.0,-1.439619442351168,-1.272795779954785,0.0
2019-08-22,1.0,-0.0,-0.9981191517374335,-0.0,-1.4402595570602343,-1.2637889688249402,0.0
2019-08-23,1.0,-0.0,-0.9842352941176471,-0.0,-1.4386823529411765,-1.282964705882353,0.0
2019-08-26,1.0,-0.0,-0.962267657992565,-0.0,-1.4228159851301116,-1.2617100371747212,0.0
2019-08-27,1.0,-0.0,-0.9583855254001393,-0.0,-1.4173045697054047,-1.2636047320807238,0.0
2019-08-28,1.0,-0.0,-0.953074433656958,-0.0,-1.4035136384650948,-1.2666204345815997,0.0
2019-08-29,1.0,-0.0,-0.9339613928142606,-0.0,-1.4094855453957698,-1.274683661217327,0.0
2019-08-30,1.0,-0.0,-0.9285483647769731,-0.0,-1.4125190276304256,-1.2717376262742746,0.0
2019-09-03,1.0,-0.0,-0.9502260356121414,-0.0,-1.4180736230279547,-1.2446258879970478,0.0
2019-09-04,1.0,-0.0,-0.8104474548440066,-0.0,-1.7855603448275863,-1.5353550903119868,0.0
2019-09-05,1.0,-0.0,-0.8520600216572991,-0.0,-1.817098953230547,-1.4873923580673438,0.0
2019-09-06,1.0,-0.0,-0.8506416533525744,-0.0,-1.821470906560841,-1.4816780910168532,0.0
2019-09-09,1.0,-0.0,-0.8658041993942194,-0.0,-1.8043020688947071,-1.4636788336156887,0.0
2019-09-10,1.0,-0.0,-0.8841696844283498,-0.0,-1.753388515261252,-1.535799275737196,0.0
2019-09-11,1.0,-0.0,-0.8898746582761645,-0.0,-1.7632949914891423,-1.504925981327694,0.0
2019-09-12,1.0,-0.0,-0.8560301248323532,-0.0,-1.7885071701227688,-1.5137728257505416,0.0
2019-09-13,1.0,-0.0,-0.8541215310017538,-0.0,-1.7891261735272876,-1.5151139997936653,0.0
2019-09-16,1.0,-0.0,-0.8502811742248363,-0.0,-1.793685188051385,-1.5151421348604446,0.0
2019-09-17,1.0,-0.0,-0.8240788523067396,-0.0,-1.8061719475694085,-1.5302404788935906,0.0
2019-09-18,1.0,-0.0,-0.7988979297558966,-0.0,-1.8039962921001134,-1.5470182305077764,0.0
2019-09-19,1.0,-0.0,-0.8095754570808801,-0.0,-1.796147092242537,-1.5590331577316394,0.0
