Date,IWF,IWM,MTUM,SOGO,SPY,VLUE,VXX
2018-11-23,-0.7053058938821224,-1.9293014139717206,-0.0,1.0,-1.7404451910961782,-1.6247375052498951,0.0
2018-11-26,-0.7047585724282714,-1.9300209937018893,-0.0,1.0,-1.7393981805458363,-1.6237228831350594,0.0
2018-11-27,-0.6809756097560976,-1.9425783972125437,-0.0,1.0,-1.7310104529616728,-1.614076655052265,0.0
2018-11-28,-0.6838840094799944,-1.9343370974487664,-0.0,1.0,-1.7353269203959292,-1.6170361076258188,0.0
2018-11-29,-0.6196188648204003,-1.8986838497395118,-0.0,1.0,-1.7185357828352068,-1.6180422264875238,0.0
2018-11-30,-0.6189007675438597,-1.8987801535087718,-0.0,1.0,-1.7189555921052633,-1.6165021929824563,0.0
2018-12-03,-0.6151160402546724,-1.8986102553570208,-0.0,1.0,-1.717532689806257,-1.6147737386184706,0.0
2018-12-04,-0.5987456541004841,-1.902242825005113,-0.0,1.0,-1.7076146976617357,-1.6084259322380532,0.0
2018-12-06,-0.5795710313782603,-1.761617900172117,-0.0,1.0,-1.724347941215411,-1.5544154640540182,0.0
2018-12-07,-0.5791076393486032,-1.7618826956176354,-0.0,1.0,-1.7248775321064478,-1.5540182708857406,0.0
2018-12-10,-0.5181794402301857,-1.7728877844624642,-0.0,1.0,-1.72815851425582,-1.5201412503269685,0.0
2018-12-11,-0.5216424741728783,-1.7713482411403165,-0.0,1.0,-1.728194063031254,-1.517327056361972,0.0
2018-12-12,-0.523180540116393,-1.7710063427712026,-0.0,1.0,-1.7284378473811548,-1.5162492643693193,0.0
2018-12-13,-0.5228489358924141,-1.764264264264264,-0.0,1.0,-1.729207468337903,-1.512012012012012,0.0
2018-12-14,-0.5332985113606686,-1.7367458866544792,-0.0,1.0,-1.7458866544789766,-1.5131888221467746,0.0
2018-12-17,-0.5104186952288219,-1.7308666017526777,-0.0,1.0,-1.7261927945472249,-1.5239208049334632,0.0
2018-12-18,-0.4926025987392255,-1.7103434967194135,-0.0,1.0,-1.7129808310819503,-1.5165959089154768,0.0
2018-12-19,-0.5005149330587023,-1.709255921730175,-0.0,1.0,-1.7106719876416066,-1.516091658084449,0.0
2018-12-20,-0.49493978990520116,-1.6794773251345116,-0.0,1.0,-1.7250832692800409,-1.5057647963105303,0.0
2018-12-21,-0.48450524976137443,-1.6794145720649059,-0.0,1.0,-1.729175946547884,-1.470251352211263,0.0
2018-12-24,-0.43927713888537845,-1.6358523947933779,-0.0,1.0,-1.7262100341210664,-1.5173132819411095,0.0
2018-12-26,-0.4391802970483174,-1.6635332455975436,-0.0,1.0,-1.6760669298740367,-1.4880616657266403,0.0
2018-12-27,-0.35181224004753414,-1.5759952465834817,-0.0,1.0,-1.5348187759952465,-1.4791443850267378,0.0
2018-12-28,-0.3426822746449581,-1.587141244280706,-0.0,1.0,-1.5360389803315706,-1.476261215758512,0.0
2018-12-31,-0.3455982880580158,-1.5834868929441837,-0.0,1.0,-1.5371217975390834,-1.4779765796825775,0.0
2019-01-02,-0.3323356877768467,-1.5993654974260745,-0.0,1.0,-1.5504010535137078,-1.50377110020352,0.0
2019-01-03,-0.3203270606625383,-1.6109541273372212,-0.0,1.0,-1.5507124391270366,-1.5301509048277522,0.0
2019-01-04,-0.28549262994569435,-1.6154442919376977,-0.0,1.0,-1.533926120427284,-1.5328519424718028,0.0
2019-01-07,-0.2575299453424817,-1.557971857192697,-0.0,1.0,-1.5103500407024073,-1.4887777648563787,0.0
2019-01-08,-0.2608267145921503,-1.5395675111600673,-0.0,1.0,-1.514870427271146,-1.4821728795872224,0.0
2019-01-09,-0.2577230128427629,-1.5260904778433413,-0.0,1.0,-1.513421265764202,-1.4877357399051254,0.0
2019-01-10,-0.2581242049265641,-1.5242280559731698,-0.0,1.0,-1.5135307042905053,-1.4864114721868855,0.0
2019-01-11,-0.25546857011282526,-1.5283790006907667,-0.0,1.0,-1.5029357586921481,-1.4696062629518767,0.0
2019-01-14,-0.2788078716869526,-1.5108065066545329,-0.0,1.0,-1.4726993516096007,-1.425264475031282,0.0
2019-01-15,-0.2804163585689096,-1.5057163983846198,-0.0,1.0,-1.4721005631079005,-1.4296683920141062,0.0
2019-01-16,-0.27280975333144314,-1.496852849447122,-0.0,1.0,-1.4656648709951798,-1.435214062943011,0.0
2019-01-17,-0.2728819326301463,-1.496824316660996,-0.0,1.0,-1.4657479868435974,-1.435408869229897,0.0
2019-01-18,-0.27474032644675267,-1.478370049081155,-0.0,1.0,-1.471122018034471,-1.4828786668188565,0.0
2019-01-22,-0.0,-1.6006547619047617,-0.0,1.0,-1.7592261904761903,-1.5924999999999998,0.0
2019-01-23,-0.0,-1.5839572192513367,-0.0,1.0,-1.7708853238265003,-1.5869281045751633,0.0
2019-01-24,-0.0,-1.5899853587115667,-0.0,1.0,-1.6953440702781843,-1.5711273792093703,0.0
2019-01-25,-0.0,-1.5283737233335348,-0.0,1.0,-1.8443826675530308,-1.6706955943675588,0.0
2019-01-28,-0.0,-1.4996366279069768,-0.0,1.0,-1.8905644379844964,-1.6660004844961243,0.0
2019-01-29,-0.0,-1.4910383376875873,-0.0,1.0,-1.9019989063734128,-1.682666018591652,0.0
2019-01-30,-0.0,-1.4886445565969717,-0.0,1.0,-1.8824200913242006,-1.63704638308099,0.0
2019-01-31,-0.0,-1.5226433083065187,-0.0,1.0,-1.7661780479084734,-1.669943987605768,0.0
2019-02-01,-0.0,-1.520066789909953,-0.0,1.0,-1.7835291311348322,-1.6598485300256423,0.0
2019-02-04,-0.0,-1.536384906113144,-0.0,1.0,-1.8149859019737236,-1.6477893094966705,0.0
2019-02-05,-0.0,-1.5240352877633079,-0.0,1.0,-1.805857288603493,-1.6714277140971012,0.0
2019-02-06,-0.0,-1.508071775790674,-0.0,1.0,-1.81047830522715,-1.6827702094460781,0.0
2019-02-07,-0.0,-1.5083138243592054,-0.0,1.0,-1.8178762230626089,-1.6765712227624707,0.0
2019-02-08,-0.0,-1.4861160981448234,-0.0,1.0,-1.8281867145421902,-1.6700777977259125,0.0
2019-02-11,-0.0,-1.4674030495857846,-0.0,1.0,-1.84776083563453,-1.6879577380237722,0.0
2019-02-12,-0.0,-1.4584767771939362,-0.0,1.0,-1.8839161683879928,-1.697348553481911,0.0
2019-02-13,-0.0,-1.4878299208793864,-0.0,1.0,-1.8743733768194721,-1.6775382013649816,0.0
2019-02-14,-0.0,-1.404494382022472,-0.0,1.0,-1.9242479159115622,-1.7120937537755225,0.0
2019-02-15,-0.0,-1.4056290390771276,-0.0,1.0,-1.922812103641964,-1.7113003563447484,0.0
2019-02-19,-0.0,-1.3661741552622018,-0.0,1.0,-1.9724476202010415,-1.7168463122199344,0.0
2019-02-20,-0.0,-1.3613669413475522,-0.0,1.0,-1.9737033446437227,-1.724066892874455,0.0
2019-02-21,-0.0,-1.3571861366941347,-0.0,1.0,-1.9763693650024239,-1.7255816771691712,0.0
2019-02-22,-0.0,-1.36375189107413,-0.0,1.0,-1.9652042360060513,-1.7225416036308623,0.0
2019-02-25,-0.0,-1.3780987941482525,-0.0,1.0,-2.008875558548081,-1.7341005080492136,0.0
2019-02-26,-0.0,-1.380902862735503,-0.0,1.0,-1.9994494739417668,-1.73660386591632,0.0
2019-02-27,-0.0,-1.3888344760039177,-0.0,1.0,-2.0104064642507344,-1.7222086190009793,0.0
2019-02-28,-0.0,-1.3856469291531441,-0.0,1.0,-2.0069193558263425,-1.7307574551466536,0.0
2019-03-01,-0.0,-1.3892222902633191,-0.0,1.0,-2.004592774035517,-1.7298836497244336,0.0
2019-03-04,-0.0,-1.368771779666198,-0.0,1.0,-2.0067860854679953,-1.7379715106682154,0.0
2019-03-05,-0.0,-1.3490739605053355,-0.0,1.0,-2.0408438611554027,-1.742732736416043,0.0
2019-03-06,-0.0,-1.3765153469177198,-0.0,1.0,-2.2418106783595566,-1.82995873097756,0.0
2019-03-07,-0.0,-1.3562524097159747,-0.0,1.0,-2.2581930343143553,-1.8114638221308312,0.0
2019-03-08,-0.0,-1.3435695538057741,-0.0,1.0,-2.3673884514435692,-1.8506561679790026,0.0
2019-03-11,-0.0,-1.3502960154327148,-0.0,1.0,-2.38654959090002,-1.915120069181135,0.0
2019-03-12,-0.0,-1.228337002201321,-0.0,1.0,-2.4136481889133483,-2.0286838769928623,0.0
2019-03-13,-0.0,-1.2657370785010391,-0.0,1.0,-2.418985050613394,-2.0189716430917746,0.0
2019-03-14,-0.0,-1.273818303721086,-0.0,1.0,-2.413610459269192,-2.0172309755279922,0.0
2019-03-15,-0.0,-1.2546750975380063,-0.0,1.0,-2.42230593300148,-2.049778016951433,0.0
2019-03-18,-0.0,-1.2958004892633868,-0.0,1.0,-2.4306876868714324,-2.0687686871432454,0.0
2019-03-19,-0.0,-1.2969601962922575,-0.0,1.0,-2.4248227917121046,-2.093920392584515,0.0
2019-03-20,-0.0,-1.3090424805354461,-0.0,1.0,-2.425351727906024,-2.095273869689933,0.0
2019-03-21,-0.0,-1.3106927608857588,-0.0,1.0,-2.431705830568159,-2.0294575743211216,0.0
2019-03-22,-0.0,-1.3032443926195212,-0.0,1.0,-2.5398861375951713,-2.0160504835722617,0.0
2019-03-25,-0.0,-1.1544803351804298,-0.0,1.0,-2.5883903230166236,-2.014799297202325,0.0
2019-03-26,-0.0,-1.1989067304407242,-0.0,1.0,-2.608541168431841,-2.025486846600615,0.0
2019-03-27,-0.0,-1.1849272987917263,-0.0,1.0,-2.621271076523995,-2.0202061574168884,0.0
2019-03-28,-0.0,-1.1827758396607158,-0.0,1.0,-2.616458034065258,-2.0411792872289487,0.0
2019-03-29,-0.0,-1.1776639344262296,-0.0,1.0,-2.6090846994535517,-2.0437841530054643,0.0
2019-04-01,-0.0,-1.1804193899782134,-0.0,1.0,-2.585239651416122,-2.0426198257080608,0.0
2019-04-02,-0.0,-1.2112618724559023,-0.0,1.0,-2.6180461329715063,-1.9548846675712348,0.0
2019-04-03,-0.0,-1.2135586319218241,-0.0,1.0,-2.61142779587405,-1.9611156351791534,0.0
2019-04-04,-0.0,-1.2102975139247385,-0.0,1.0,-2.6036543947833177,-1.9786034506181227,0.0
2019-04-05,-0.0,-1.191253485683194,-0.0,1.0,-2.620145548527512,-1.9900020403999186,0.0
2019-04-08,-0.0,-1.1825100224230483,-0.0,1.0,-2.6212543317252157,-1.9910987293606035,0.0
2019-04-09,-0.0,-1.1395333061999728,-0.0,1.0,-2.692918192918193,-1.9509564509564508,0.0
2019-04-10,-0.0,-1.0943090528589752,-0.0,1.0,-2.7001282657125496,-1.9563896577330722,0.0
2019-04-11,-0.0,-1.0502270724598386,-0.0,1.0,-2.7603877177523217,-1.9676675930319258,0.0
2019-04-12,-0.0,-1.0578769438810005,-0.007640297498309668,1.0,-2.739553752535497,-1.956186612576065,0.0
2019-04-15,-0.0,-1.0630630630630629,-0.009618641197588566,1.0,-2.731084467926573,-1.9699248120300752,0.0
2019-04-16,-0.0,-1.0773094413900768,-0.0076698567840901375,1.0,-2.7299260164257113,-1.972578565125908,0.0
2019-04-17,-0.0,-1.0445534436950745,-0.05879147080863819,1.0,-2.7661966073983244,-1.942911642482458,0.0
2019-04-18,-0.0,-1.0404005995367218,-0.02731979833764818,1.0,-2.7678839078893587,-1.977312985420357,0.0
2019-04-22,-0.0,-1.0374590611353711,-0.009074781659388647,1.0,-2.7861626637554586,-1.990515829694323,0.0
2019-04-23,-0.0,-1.0343792633015005,-0.009481582537517052,1.0,-2.7877899045020462,-1.9896316507503409,0.0
2019-04-24,-0.0,-0.992162475294759,-0.01962788795747291,1.0,-2.7881823757922715,-2.015197982689293,0.0
2019-04-25,-0.0,-1.004691643435099,-0.02461412932617121,1.0,-2.770857414836472,-1.9992520568436798,0.0
2019-04-26,-0.0,-0.9819494584837546,-0.050200939990463864,1.0,-2.7953136707308768,-1.984129146515905,0.0
2019-04-29,-0.0,-0.9759520403297227,-0.04387219837863615,1.0,-2.8006676204101093,-1.9920294297976702,0.0
2019-04-30,-0.0,-0.9803361230183032,-0.04871742532489624,1.0,-2.79703340817854,-1.978022725726339,0.0
2019-05-01,-0.0,-0.9507311739784065,-0.08015580155801559,1.0,-2.798961322946563,-2.003553368867022,0.0
2019-05-02,-0.0,-0.9624803874752711,-0.06644382290742888,1.0,-2.768538099461082,-2.0242172044477793,0.0
2019-05-03,-0.0,-0.9692318188020195,-0.06938190749079003,1.0,-2.7629963160049122,-2.0206030836403333,0.0
2019-05-06,-0.0,-0.9155398518719848,-0.07949989807705375,1.0,-2.7561323639328665,-2.043690969626962,0.0
2019-05-07,-0.0,-0.9142060144237311,-0.08157572458837938,1.0,-2.7592869778201115,-2.0485780378282756,0.0
2019-05-08,-0.0,-0.9030629417704477,-0.14715583978458432,1.0,-2.652507573207674,-2.029081117468866,0.0
2019-05-09,-0.0,-0.8996500201911429,-0.1533180778032037,1.0,-2.658163952079688,-2.019316193296541,0.0
2019-05-10,-0.0,-0.8977463841237807,-0.15782038345105953,1.0,-2.6615539858728554,-2.0100908173562058,0.0
2019-05-13,-0.0,-0.9000269106566201,-0.14699946178686762,1.0,-2.6606566200215287,-2.019981162540366,0.0
2019-05-14,-0.0,-0.7732769444260887,-0.31143857794224544,1.0,-2.5575232934646137,-1.965902332650499,0.0
2019-05-15,-0.0,-0.7826603325415677,-0.33894167326471364,1.0,-2.5645288994457642,-1.9119820533122194,0.0
2019-05-16,-0.0,-0.7889702486971436,-0.3557622534467973,1.0,-2.5429118015700243,-1.9091628735404709,0.0
2019-05-17,-0.0,-0.7688750908250215,-0.37479357949666425,1.0,-2.5144989761543037,-1.947354514829249,0.0
2019-05-20,-0.0,-0.762361057876581,-0.33352497764149736,1.0,-2.4344576466078953,-1.8577999233422768,0.0
2019-05-21,-0.0,-0.7530596634370219,-0.33146353901070885,1.0,-2.4359382967873535,-1.8538373278939315,0.0
2019-05-22,-0.0,-0.7298330572193196,-0.35669682681279474,1.0,-2.438702688925704,-1.8465018478399389,0.0
2019-05-23,-0.0,-0.7179731705766418,-0.34789242799923703,1.0,-2.4425583317439123,-1.8492593299001843,0.0
2019-05-24,-0.0,-0.6865596156277659,-0.35819951953470736,1.0,-2.4292578075610067,-1.8478315842710837,0.0
2019-05-28,-0.0,-0.6749022285678813,-0.38183624061083865,1.0,-2.362964802284437,-1.7879446272270159,0.0
2019-05-29,-0.0,-0.6750555144337528,-0.384406612385887,1.0,-2.3535035775968423,-1.7553047125585985,0.0
2019-05-30,-0.0,-0.6653898430742617,-0.386074385271222,1.0,-2.3543185468923764,-1.7723958976893612,0.0
2019-05-31,-0.0,-0.6495575221238938,-0.36661580714067743,1.0,-2.3028379615501984,-1.784131827891364,0.0
2019-06-03,-0.0,-0.6425251976582775,-0.4015933369545537,1.0,-2.2724968314321923,-1.7187518860522661,0.0
2019-06-04,-0.0,-0.5480573784772634,-0.38231023868981934,1.0,-2.1996050874034494,-1.6775074046111853,0.0
2019-06-05,-0.0,-0.568985948874217,-0.4088934033068111,1.0,-2.1784887986005304,-1.4866542520173807,0.0
2019-06-06,-0.0,-0.6010324483775812,-0.3512026321760835,1.0,-2.1686521443158613,-1.5518493306103929,0.0
2019-06-07,-0.0,-0.6182646372625263,-0.3279080102210865,1.0,-2.1030996555938226,-1.505666037106988,0.0
2019-06-10,-0.0,-0.6081890629293761,-0.2711184391316296,1.0,-2.116350645781808,-1.5004122011541634,0.0
2019-06-11,-0.0,-0.6081447463066453,-0.30421070104575887,1.0,-2.108006418414209,-1.5126985005256461,0.0
2019-06-12,-0.0,-0.6003659753798382,-0.295552844626816,1.0,-2.118609293556615,-1.5305533991349671,0.0
2019-06-13,-0.0,-0.6067877575959563,-0.30250513803255014,1.0,-2.10948175304116,-1.5358551352552354,0.0
2019-06-14,-0.0,-0.6133415000835236,-0.2999053399409767,1.0,-2.1125341054624425,-1.5424578205913468,0.0
2019-06-17,-0.0,-0.6237380779742316,-0.29839924145239555,1.0,-2.1018461710078644,-1.5535724245635563,0.0
2019-06-18,-0.0,-0.6751365206731305,-0.2945503176195252,1.0,-2.0798506631004123,-1.5226234258330547,0.0
2019-06-19,-0.0,-0.6679502204364084,-0.3246832970589877,1.0,-2.096322339416262,-1.4917127071823204,0.0
2019-06-20,-0.0,-0.6932266488859254,-0.31366338834250157,1.0,-2.0702894926932265,-1.47930210590654,0.0
2019-06-21,-0.0,-0.6994838781286421,-0.3142793717742383,1.0,-2.055441478439425,-1.480492813141684,0.0
2019-06-24,-0.0,-0.6960631672597866,-0.3203959074733096,1.0,-2.0509341637010676,-1.4930493772241995,0.0
2019-06-25,-0.0,-0.6312604108828428,-0.3325930038867296,1.0,-2.081454747362576,-1.5071071626873958,0.0
2019-06-26,-0.0,-0.6281823235130628,-0.3214563646470261,1.0,-2.067426347971095,-1.5415786548082269,0.0
2019-06-27,-0.0,-0.6343931434890793,-0.2993641139065524,1.0,-2.046004976499862,-1.5497373513961847,0.0
2019-06-28,-0.0,-0.601424076833913,-0.30303030303030304,1.0,-2.065297786609262,-1.5498702875752055,0.0
2019-07-01,-0.0,-0.5819409095938917,-0.31714064401903286,1.0,-2.1177381874515877,-1.5159898196304082,0.0
2019-07-02,-0.0,-0.5789016713696549,-0.3005752116344693,1.0,-2.054645105274582,-1.4924028652051227,0.0
2019-07-03,-0.0,-0.5695385783223986,-0.3091687903269533,1.0,-2.05308247031394,-1.4903757523179526,0.0
2019-07-05,-0.0,-0.5951891891891892,-0.28962162162162164,1.0,-2.033837837837838,-1.486810810810811,0.0
2019-07-08,-0.0,-0.5990385134770162,-0.28358450818343867,1.0,-2.029060660076703,-1.489980014044185,0.0
2019-07-09,-0.0,-0.5945916770119285,-0.28180493334053003,1.0,-2.028822799157986,-1.4923624979759271,0.0
2019-07-10,-0.0,-0.5243307044369333,-0.26229947958581473,1.0,-2.076613552229197,-1.501850957669403,0.0
2019-07-11,-0.0,-0.5299067424161218,-0.25790545610462,1.0,-2.069246435845214,-1.502626219316111,0.0
2019-07-12,-0.0,-0.5467302233410102,-0.25370896041990254,1.0,-2.05554067805688,-1.4999196615071504,0.0
2019-07-15,-0.0,-0.5467002087459187,-0.26526789059572875,1.0,-2.063159021570412,-1.4773323342075684,0.0
2019-07-16,-0.0,-0.5338123415046492,-0.19611158072696533,1.0,-2.0366124260355027,-1.5166420118343193,0.0
2019-07-17,-0.0,-0.5767853381082789,-0.17521592584790396,1.0,-2.02148725510849,-1.4929955761533602,0.0
2019-07-18,-0.0,-0.575301520713162,-0.1673833245936025,1.0,-2.0222338751966435,-1.4788673308862086,0.0
2019-07-19,-0.0,-0.5835420580254644,-0.18446044667084116,1.0,-1.9898246712586098,-1.4602379461490294,0.0
2019-07-22,-0.0,-0.5931576754842741,-0.18126431993334724,1.0,-1.9735992501562176,-1.4591751718392003,0.0
2019-07-23,-0.0,-0.6031126379346241,-0.17993962107016445,1.0,-1.967988757026858,-1.4540391422027898,0.0
2019-07-24,-0.0,-0.6022378350247203,-0.17980744210252406,1.0,-1.9692948217538384,-1.452927400468384,0.0
2019-07-25,-0.0,-0.5854202312438429,-0.18966142997874216,1.0,-1.9670762689894747,-1.4427334473998028,0.0
2019-07-26,-0.0,-0.5678084676374566,-0.19184329170337355,1.0,-1.9758511685754263,-1.4466497383012904,0.0
2019-07-29,-0.0,-0.528463737977645,-0.1969846633740577,1.0,-1.9810241746815702,-1.4923316870288539,0.0
2019-07-30,-0.0,-0.5219065459465085,-0.20371526693724634,1.0,-1.9770527630346553,-1.5008325528150694,0.0
2019-07-31,-0.0,-0.5451811913525844,-0.19964746746850537,1.0,-1.951319404842138,-1.4881020270620562,0.0
2019-08-01,-0.0,-0.5640946022874295,-0.1941727475029757,1.0,-1.943590539771257,-1.4733736997360658,0.0
2019-08-02,-0.0,-0.5355472163676553,-0.26263301290289415,1.0,-1.9369248959029455,-1.4054901557600368,0.0
2019-08-05,-0.0,-0.5299768815823273,-0.2522989982019009,1.0,-1.949601849473414,-1.4055484202414592,0.0
2019-08-06,-0.0,-0.5477846013297467,-0.29746739075267725,1.0,-1.835355022077856,-1.3947114652590975,0.0
2019-08-07,-0.0,-0.5269504277027723,-0.3230959497062764,1.0,-1.893435020096877,-1.409512521900443,0.0
2019-08-08,-0.0,-0.5305628616517623,-0.3486059968437664,1.0,-1.948290373487638,-1.432930036822725,0.0
2019-08-09,-0.0,-0.4948734044779243,-0.34400502197112365,1.0,-1.923781125758527,-1.4685080560786776,0.0
2019-08-12,-0.0,-0.4815183246073298,-0.3717277486910994,1.0,-1.944869109947644,-1.437434554973822,0.0
2019-08-13,-0.0,-0.48447593248593457,-0.36252344238383,1.0,-1.9410814753073558,-1.4213898728901855,0.0
2019-08-14,-0.0,-0.49127078692431225,-0.3579236388126198,1.0,-1.9178884111278038,-1.4134590478164017,0.0
2019-08-15,-0.0,-0.5418651098479029,-0.3942233830081426,1.0,-1.8895887745173348,-1.2954370871101553,0.0
2019-08-16,-0.0,-0.5550791220010209,-0.3898928024502297,1.0,-1.8697805002552323,-1.2898928024502299,0.0
2019-08-19,-0.0,-0.5311325545962418,-0.40005078720162524,1.0,-1.8762315896394108,-1.2713052310817674,0.0
2019-08-20,-0.0,-0.521818458263646,-0.4067710709036541,1.0,-1.8703056104606963,-1.2692717044245097,0.0
2019-08-21,-0.0,-0.5283295425827648,-0.38640384129390953,1.0,-1.8752084912812736,-1.264392216325499,0.0
2019-08-22,-0.0,-0.5373744511179528,-0.36708221874526825,1.0,-1.8764952304042801,-1.2662393378085095,0.0
2019-08-23,-0.0,-0.5398556211822909,-0.36786309253369687,1.0,-1.8778837901963754,-1.2626583876015953,0.0
2019-08-26,-0.0,-0.5038343942659516,-0.38093328655205255,1.0,-1.892235978146459,-1.2352764272467547,0.0
2019-08-27,-0.0,-0.492468134414832,-0.3736712176935866,1.0,-1.9044788150536551,-1.2674693939241273,0.0
2019-08-28,-0.0,-0.43558907460252755,-0.4295760293518141,1.0,-1.9711577660008153,-1.2594781899714635,0.0
2019-08-29,-0.0,-0.4343932841516153,-0.4336809972017298,1.0,-1.9694734164334775,-1.2502162299669295,0.0
2019-08-30,-0.0,-0.42873051224944314,-0.43814537355740024,1.0,-1.9593541202672604,-1.235523385300668,0.0
2019-09-03,-0.0,-0.43273077117828745,-0.4445794723783483,1.0,-1.9519469340219757,-1.2342397083396628,0.0
2019-09-04,-0.0,-0.4072948328267477,-0.4480749746707194,1.0,-1.9609929078014185,-1.2494427558257346,0.0
