Date,HCI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-26,1.0,-0.16378522735258977,-1.0287089746292783,-0.0,-0.7212383161149765,-0.6002178649237473,0.0
2018-10-29,1.0,-0.13306211201907903,-1.0493809841125101,-0.0,-0.7118156630308982,-0.6128783361975239,0.0
2018-10-30,1.0,-0.10368956743002546,-1.0598671190274245,-0.0,-0.7228583545377438,-0.6476533785694092,0.0
2018-10-31,1.0,-0.10938486357578733,-1.035035421196605,-0.0,-0.720838886161184,-0.6417899978957705,0.0
2018-11-01,1.0,-0.07097093908180241,-1.0813068563944639,-0.0,-0.7326112350005309,-0.6548440763158827,0.0
2018-11-02,1.0,-0.07416394134402363,-1.0592537890776101,-0.0,-0.7345359918416148,-0.6486267890424446,0.0
2018-11-05,1.0,-0.07007735583684951,-1.0711322081575247,-0.0,-0.7356188466947962,-0.6393459915611814,0.0
2018-11-06,1.0,-0.07781375378334623,-1.0780601112127823,-0.0,-0.7314000140775674,-0.6321179700147814,0.0
2018-11-07,1.0,-0.0770069271071416,-1.0779211645979114,-0.0,-0.7298428214775485,-0.6314568022785612,0.0
2018-11-08,1.0,-0.1562740569668976,-1.1589684372594304,-0.0,-0.8344880677444189,-0.6993841416474211,0.0
2018-11-09,1.0,-0.15559801895254066,-1.1753304995515346,-0.0,-0.8557891042389737,-0.7130210973755021,0.0
2018-11-12,1.0,-0.1578823621615267,-1.1537285943806577,-0.0,-0.8864375563305773,-0.7206003370038011,0.0
2018-11-13,1.0,-0.11785561226477577,-1.1575953559044687,-0.0,-0.899598706510305,-0.7210036233295671,0.0
2018-11-14,1.0,-0.11663532361698793,-1.1664707726061745,-0.0,-0.906284281460586,-0.7284516533458706,0.0
2018-11-15,1.0,-0.11569794767350776,-1.1705310982296726,-0.0,-0.9134419551934828,-0.7169434435218549,0.0
2018-11-16,1.0,-0.11032515241519462,-1.158003751758637,-0.0,-0.9132405815225887,-0.7265124277004846,0.0
2018-11-19,1.0,-0.11294798139680307,-1.1573064446789385,-0.0,-0.9119474733262986,-0.7260718333528745,0.0
2018-11-20,1.0,-0.02290619931162717,-1.169323891284567,-0.0,-0.9571151639830676,-0.8068204296395933,0.0
2018-11-21,1.0,-0.02099356458954638,-1.1627295557997175,-0.0,-0.9514989797520013,-0.7888086642599278,0.0
2018-11-23,1.0,-0.022529582321134705,-1.1487736070840844,-0.0,-0.9568607475903143,-0.7900242927670246,0.0
2018-11-26,1.0,-0.021505797555625195,-1.1542619868379818,-0.0,-0.9542463177687246,-0.7872532121591977,0.0
2018-11-27,1.0,-0.0033854269180805417,-1.1791520686533086,-0.0,-0.962248553320474,-0.7917568791087668,0.0
2018-11-28,1.0,-0.006026943984873552,-1.1718663830457734,-0.0,-0.9665563696525645,-0.7947293783975421,0.0
2018-11-29,1.0,-0.0,-1.1468014777367295,-0.0,-0.9490180828310325,-0.7929613066303715,0.0
2018-11-30,1.0,-0.0,-1.147194899109677,-0.0,-0.9500797014112982,-0.7906380000777575,0.0
2018-12-03,1.0,-0.0,-1.1465584213797388,-0.0,-0.9486093847110006,-0.7892324425108763,0.0
2018-12-04,1.0,-0.0,-1.1457130680717522,-0.0,-0.9433962264150942,-0.7852078571151834,0.0
2018-12-06,1.0,-0.0,-1.077863167760075,-0.0,-0.9269728209934396,-0.7439925023430178,0.0
2018-12-07,1.0,-0.0,-1.0819056206792905,-0.0,-0.9337616471295461,-0.7414712954613766,0.0
2018-12-10,1.0,-0.0,-1.0766176907094094,-0.0,-0.9194493915108342,-0.7142698130008904,0.0
2018-12-11,1.0,-0.0,-1.0762039029457595,-0.0,-0.9209393781998961,-0.7129183052608147,0.0
2018-12-12,1.0,-0.0,-1.0761297024560361,-0.0,-0.9211619796690659,-0.7127328040365066,0.0
2018-12-13,1.0,-0.0,-1.0705812574139977,-0.0,-0.9262677935943061,-0.7101497627520759,0.0
2018-12-14,1.0,-0.0,-1.0846228239845261,-0.0,-0.9221470019342358,-0.7129519416753459,0.0
2018-12-17,1.0,-0.0,-1.082751448521765,-0.0,-0.8962264150943396,-0.7351433665131482,0.0
2018-12-18,1.0,-0.0,-1.0743490304709142,-0.0,-0.8885687903970453,-0.7305263157894737,0.0
2018-12-19,1.0,-0.0,-1.0743517766122481,-0.0,-0.8886385462066928,-0.7305902341730074,0.0
2018-12-20,1.0,-0.0,-1.0573054331864906,-0.0,-0.8910792951541852,-0.7226505139500735,0.0
2018-12-21,1.0,-0.0,-1.0568082311733802,-0.0,-0.8910172212492704,-0.7007443082311734,0.0
2018-12-24,1.0,-0.0,-1.0356186201404474,-0.0,-0.877651487728951,-0.7065083616882646,0.0
2018-12-26,1.0,-0.0,-1.0525522291621796,-0.0,-0.8479072438796755,-0.6891736664512886,0.0
2018-12-27,1.0,-0.0,-1.001207729468599,-0.0,-0.7510697032436162,-0.6984126984126984,0.0
2018-12-28,1.0,-0.0,-1.001448775439807,-0.0,-0.7504311831666092,-0.6976198689203174,0.0
2018-12-31,1.0,-0.0,-1.0034160311928504,-0.0,-0.7500086263413961,-0.6971119009005899,0.0
2019-01-02,1.0,-0.0,-1.0024478538183073,-0.0,-0.7465264609550079,-0.6987415962765041,0.0
2019-01-03,1.0,-0.0,-1.0037987360569118,-0.0,-0.7668957419622198,-0.6826674033912353,0.0
2019-01-04,1.0,-0.0,-1.0031903945111493,-0.0,-0.7473070325900515,-0.6800343053173242,0.0
2019-01-07,1.0,-0.0,-0.9716914604251319,-0.0,-0.7316901171966822,-0.6546895463245911,0.0
2019-01-08,1.0,-0.0,-0.9496514329976762,-0.0,-0.7605159465193816,-0.6576634223554373,0.0
2019-01-09,1.0,-0.0,-0.9325308517094881,-0.0,-0.7647515004383303,-0.6744891766133927,0.0
2019-01-10,1.0,-0.0,-0.9294650706701834,-0.0,-0.7760871035368905,-0.6757963075674579,0.0
2019-01-11,1.0,-0.0,-0.9108357875495073,-0.0,-0.7818624961917335,-0.6924274736806473,0.0
2019-01-14,1.0,-0.0,-0.914632081541431,-0.0,-0.7925231113067623,-0.6791168602485523,0.0
2019-01-15,1.0,-0.0,-0.9075003390750033,-0.0,-0.7905533704055336,-0.6927302319273023,0.0
2019-01-16,1.0,-0.0,-0.9020092003788391,-0.0,-0.7871059396563387,-0.6934109051549181,0.0
2019-01-17,1.0,-0.0,-0.9026437832165465,-0.0,-0.7873802511763311,-0.6951017230290105,0.0
2019-01-18,1.0,-0.0,-0.8912339322854513,-0.0,-0.7918783456647005,-0.7264823212520032,0.0
2019-01-22,1.0,-0.0,-0.9513864757801098,-0.0,-0.8500590729029119,-0.6734658419626104,0.0
2019-01-23,1.0,-0.0,-0.950174976612037,-0.0,-0.8494161671459757,-0.6653269117494197,0.0
2019-01-24,1.0,-0.0,-0.951070018699356,-0.0,-0.8455571715492763,-0.6662511254241984,0.0
2019-01-25,1.0,-0.0,-0.9214711729622267,-0.0,-0.967054813973303,-0.661601817665436,0.0
2019-01-28,1.0,-0.0,-0.89556748302705,-0.0,-1.0015995450183057,-0.6573774570788753,0.0
2019-01-29,1.0,-0.0,-0.8695018312413327,-0.0,-1.0112007965010847,-0.6751057853002881,0.0
2019-01-30,1.0,-0.0,-0.8662379649696238,-0.0,-1.0062884143958504,-0.6802501154652361,0.0
2019-01-31,1.0,-0.0,-0.8708566967137484,-0.0,-0.9712541699197956,-0.7067570445028036,0.0
2019-02-01,1.0,-0.0,-0.8695976684674438,-0.0,-0.9775376741541086,-0.7070301393232868,0.0
2019-02-04,1.0,-0.0,-0.8667045818078413,-0.0,-0.9761845519496675,-0.7116553513667223,0.0
2019-02-05,1.0,-0.0,-0.8518741585771983,-0.0,-0.9702047757386806,-0.7207893431587897,0.0
2019-02-06,1.0,-0.0,-0.8243781972129124,-0.0,-0.9733286293878992,-0.7302522490739108,0.0
2019-02-07,1.0,-0.0,-0.8257045984318712,-0.0,-0.9849191212827577,-0.721233312142403,0.0
2019-02-08,1.0,-0.0,-0.8183009313360956,-0.0,-0.9955734976451008,-0.727327454938206,0.0
2019-02-11,1.0,-0.0,-0.811324103656372,-0.0,-1.0008164714235002,-0.7376996805111821,0.0
2019-02-12,1.0,-0.0,-0.8127224832692582,-0.0,-1.0075110351701553,-0.7394987896910152,0.0
2019-02-13,1.0,-0.0,-0.8169999644798067,-0.0,-1.0033033779703762,-0.7316804603417043,0.0
2019-02-14,1.0,-0.0,-0.7856532269554067,-0.0,-1.03291067103576,-0.7431970366149024,0.0
2019-02-15,1.0,-0.0,-0.7994936528312651,-0.0,-1.0275994865211808,-0.7386963343317644,0.0
2019-02-19,1.0,-0.0,-0.7875799667762343,-0.0,-1.0204644258297104,-0.7263987558760118,0.0
2019-02-20,1.0,-0.0,-0.8004538363352716,-0.0,-1.0117359239824137,-0.7334066089916323,0.0
2019-02-21,1.0,-0.0,-0.5709219858156029,-0.0,-0.8609244743063333,-0.6787669528431006,0.0
2019-02-22,1.0,-0.0,-0.567263108759919,-0.0,-0.8648825268398942,-0.6797261552824023,0.0
2019-02-25,1.0,-0.0,-0.5541308329969884,-0.0,-0.8708746002670062,-0.6797168493278277,0.0
2019-02-26,1.0,-0.0,-0.563870887337986,-0.0,-0.8757166001994017,-0.6760343968095712,0.0
2019-02-27,1.0,-0.0,-0.5647608661785325,-0.0,-0.8748714753076803,-0.6761177753544165,0.0
2019-02-28,1.0,-0.0,-0.5674194050770908,-0.0,-0.8762809531225666,-0.6710792711415667,0.0
2019-03-01,1.0,-0.0,-0.5652119778372657,-0.0,-0.8782605988918634,-0.6692398680196725,0.0
2019-03-04,1.0,-0.0,-0.5509784369936434,-0.0,-0.8809672192446717,-0.684064564377415,0.0
2019-03-05,1.0,-0.0,-0.5547454431175362,-0.0,-0.8877121307353866,-0.700188560653677,0.0
2019-03-06,1.0,-0.0,-0.550903841325634,-0.0,-0.8868943007783079,-0.7005711775043938,0.0
2019-03-07,1.0,-0.0,-0.5102997138094789,-0.0,-0.9455294524640689,-0.6891216152467214,0.0
2019-03-08,1.0,-0.0,-0.5012282660711437,-0.0,-0.9903333865050247,-0.6987398309140214,0.0
2019-03-11,1.0,-0.0,-0.5305550565834382,-0.0,-1.193497395365547,-0.8685108676127178,0.0
2019-03-12,1.0,-0.0,-0.4958566057021867,-0.0,-1.223560763698755,-0.9311502938706969,0.0
2019-03-13,1.0,-0.0,-0.5052331817005067,-0.0,-1.2497873442065164,-0.9433410998927475,0.0
2019-03-14,1.0,-0.0,-0.5007201684086124,-0.0,-1.2539793921039997,-0.9384717657052111,0.0
2019-03-15,1.0,-0.0,-0.4782592495994634,-0.0,-1.2814933492305973,-0.9661313759827116,0.0
2019-03-18,1.0,-0.0,-0.5021687474069325,-0.0,-1.2918568249537963,-0.9777090483913553,0.0
2019-03-19,1.0,-0.0,-0.49992382693479576,-0.0,-1.3109765386959171,-0.9977909811090797,0.0
2019-03-20,1.0,-0.0,-0.49224894998090873,-0.0,-1.3174112256586483,-1.0085910652920962,0.0
2019-03-21,1.0,-0.0,-0.4965986394557823,-0.0,-1.3198425437590766,-1.0052740197202477,0.0
2019-03-22,1.0,-0.0,-0.49208061967705885,-0.0,-1.3649851632047478,-0.9966472696443024,0.0
2019-03-25,1.0,-0.0,-0.36025464028225185,-0.0,-1.4529452369995397,-1.021744132535665,0.0
2019-03-26,1.0,-0.0,-0.3895932689697957,-0.0,-1.4638827497964408,-1.0238843007250593,0.0
2019-03-27,1.0,-0.0,-0.38346301242596675,-0.0,-1.469206054271668,-1.0183873340301164,0.0
2019-03-28,1.0,-0.0,-0.3853766445453487,-0.0,-1.4680017076105094,-1.0275546241316413,0.0
2019-03-29,1.0,-0.0,-0.3741790058684078,-0.0,-1.472193074501574,-1.0399906727293926,0.0
2019-04-01,1.0,-0.0,-0.3856143079315708,-0.0,-1.4740279937791603,-1.0283825816485226,0.0
2019-04-02,1.0,-0.0,-0.40457896779200625,-0.0,-1.4948777648428406,-0.9810244470314319,0.0
2019-04-03,1.0,-0.0,-0.4060838862375354,-0.0,-1.4901641252473519,-0.9837426764443409,0.0
2019-04-04,1.0,-0.0,-0.4025025258412995,-0.0,-1.494987176498018,-0.9884199891194527,0.0
2019-04-05,1.0,-0.0,-0.3912586596092473,-0.0,-1.4950182922082977,-1.0056822604499105,0.0
2019-04-08,1.0,-0.0,-0.38949620696362575,-0.0,-1.4957790313168644,-1.004979575957985,0.0
2019-04-09,1.0,-0.0,-0.3760109396366478,-0.0,-1.5415510841961322,-0.9894510646610665,0.0
2019-04-10,1.0,-0.0,-0.37363323961262107,-0.0,-1.5424867228990942,-0.9889097157138396,0.0
2019-04-11,1.0,-0.0,-0.36508246697412655,-0.0,-1.5604627530680844,-0.9828421793168141,0.0
2019-04-12,1.0,-0.0,-0.3657145090070728,-0.0,-1.5584385135399161,-0.9834707514360517,0.0
2019-04-15,1.0,-0.0,-0.36951582575994985,-0.0,-1.552765590723911,-0.9950250705108117,0.0
2019-04-16,1.0,-0.0,-0.381520003116357,-0.0,-1.536831444041915,-0.9770947762066144,0.0
2019-04-17,1.0,-0.0,-0.367655659090023,-0.0,-1.5517953916332021,-0.9793364263713986,0.0
2019-04-18,1.0,-0.0,-0.3623454141146179,-0.0,-1.545819841610424,-0.9930558264736863,0.0
2019-04-22,1.0,-0.0,-0.361145947640696,-0.0,-1.5540445210848095,-1.0039191095783038,0.0
2019-04-23,1.0,-0.0,-0.36896985913276154,-0.0,-1.5510348626741166,-1.01483434327536,0.0
2019-04-24,1.0,-0.0,-0.35662111215834125,-0.0,-1.5464184731385489,-1.024033930254477,0.0
2019-04-25,1.0,-0.0,-0.3553475199622389,-0.0,-1.5549699091373952,-1.0231679974825945,0.0
2019-04-26,1.0,-0.0,-0.34215837587557874,-0.0,-1.6098381415964222,-1.0053820887253155,0.0
2019-04-29,1.0,-0.0,-0.33928923598785155,-0.0,-1.6026505738965804,-1.0023665838362326,0.0
2019-04-30,1.0,-0.0,-0.3228467067279368,-0.0,-1.5940065197753426,-1.010722281135855,0.0
2019-05-01,1.0,-0.0,-0.30756269592476493,-0.0,-1.610266457680251,-1.000666144200627,0.0
2019-05-02,1.0,-0.0,-0.311392008766094,-0.0,-1.5889719406723282,-1.0131100066528393,0.0
2019-05-03,1.0,-0.0,-0.3297265394452095,-0.0,-1.590517410977769,-1.014440291166634,0.0
2019-05-06,1.0,-0.0,-0.24362745098039215,-0.0,-1.72593954248366,-1.1154003267973858,0.0
2019-05-07,1.0,-0.0,-0.2671396749443115,-0.0,-1.7357891263097105,-1.1221021367873938,0.0
2019-05-08,1.0,-0.0,-0.2712329890145926,-0.0,-1.6985981308411213,-1.1292015084440072,0.0
2019-05-09,1.0,-0.0,-0.2697274031563845,-0.0,-1.705800368928059,-1.12371387579422,0.0
2019-05-10,1.0,-0.0,-0.2691787281151339,-0.0,-1.706835048587478,-1.1242363360531387,0.0
2019-05-13,1.0,-0.0,-0.26721876024926206,-0.0,-1.7078550344375205,-1.1246310265660873,0.0
2019-05-14,1.0,-0.0,-0.2214689265536723,-0.0,-1.7065778853914446,-1.1074656981436644,0.0
2019-05-15,1.0,-0.0,-0.22517680339462517,-0.0,-1.7238229945443524,-1.0922206506364922,0.0
2019-05-16,1.0,-0.0,-0.22649210005253165,-0.0,-1.7214207782761546,-1.0929809673899866,0.0
2019-05-17,1.0,-0.0,-0.22078763103573884,-0.0,-1.7147367142914962,-1.1119116039988668,0.0
2019-05-20,1.0,-0.0,-0.2087445397184922,-0.0,-1.7206358194466915,-1.1152321630804076,0.0
2019-05-21,1.0,-0.0,-0.21328162869607367,-0.0,-1.7132412344482146,-1.112901922766198,0.0
2019-05-22,1.0,-0.0,-0.2004515400741816,-0.0,-1.7219400096758586,-1.1092162554426703,0.0
2019-05-23,1.0,-0.0,-0.20012888154980063,-0.0,-1.7372024648596398,-1.090257360344758,0.0
2019-05-24,1.0,-0.0,-0.15149804427597888,-0.0,-1.7648695511915804,-1.1160530666559136,0.0
2019-05-28,1.0,-0.0,-0.15135005207916033,-0.0,-1.7544667895200705,-1.1002724140693854,0.0
2019-05-29,1.0,-0.0,-0.16108669596484218,-0.0,-1.758889332800639,-1.0752297243308029,0.0
2019-05-30,1.0,-0.0,-0.15944402284618764,-0.0,-1.7589966849063388,-1.0756480408994689,0.0
2019-05-31,1.0,-0.0,-0.1645883293365308,-0.0,-1.752517985611511,-1.0796962430055956,0.0
2019-06-03,1.0,-0.0,-0.1700558924961351,-0.0,-1.7596622666190986,-1.0343282990446743,0.0
2019-06-04,1.0,-0.0,-0.17793185419968302,-0.0,-1.743700475435816,-1.0402931854199684,0.0
2019-06-05,1.0,-0.0,-0.16243396595578163,-0.0,-1.7869301506554491,-0.9637644296615144,0.0
2019-06-06,1.0,-0.0,-0.18290638281280464,-0.0,-1.752095761687527,-0.9640503762623309,0.0
2019-06-07,1.0,-0.0,-0.19767306120860734,-0.0,-1.734114167866454,-0.9594147632203588,0.0
2019-06-10,1.0,-0.0,-0.1926552138674526,-0.0,-1.7239694419668827,-0.9612983286151937,0.0
2019-06-11,1.0,-0.0,-0.1976250729998053,-0.0,-1.7345532411913567,-0.9611835701771461,0.0
2019-06-12,1.0,-0.0,-0.2075442166223196,-0.0,-1.7487869776177805,-0.9566051025199561,0.0
2019-06-13,1.0,-0.0,-0.22325800007833616,-0.013199639653754262,-1.7374172574517255,-0.942892953664173,0.0
2019-06-14,1.0,-0.0,-0.21646902273883603,-0.026222065672576414,-1.7404015498414933,-0.9306093694963015,0.0
2019-06-17,1.0,-0.0,-0.21329747846759423,-0.0256050508593476,-1.7245800693713709,-0.9337464437429362,0.0
2019-06-18,1.0,-0.0,-0.20764281536361862,-0.02807564827451745,-1.7249366348216024,-0.9387404952232404,0.0
2019-06-19,1.0,-0.0,-0.1973560700876095,-0.053856382978723395,-1.740769712140175,-0.91915675844806,0.0
2019-06-20,1.0,-0.0,-0.20794795422480014,-0.05271202382818624,-1.737811569211475,-0.9206380310393479,0.0
2019-06-21,1.0,-0.0,-0.21425213507795976,-0.05468933636292408,-1.7288646869858184,-0.9197680796051085,0.0
2019-06-24,1.0,-0.0,-0.20574595189435624,-0.064376670334853,-1.7176151548498664,-0.9424618770633548,0.0
2019-06-25,1.0,-0.0,-0.19002077372319992,-0.06428095480735312,-1.7199466938423547,-0.9453219927095989,0.0
2019-06-26,1.0,-0.0,-0.1874434878326847,-0.04489523135589889,-1.690765420450525,-1.008177064905453,0.0
2019-06-27,1.0,-0.0,-0.1912726407990171,-0.076849906860608,-1.7153897982640403,-0.9798660378106299,0.0
2019-06-28,1.0,-0.0,-0.17950138504155125,-0.08223189552829442,-1.7178076770874555,-0.9776810447170559,0.0
2019-07-01,1.0,-0.0,-0.1759962049335863,-0.084044908285895,-1.71971853257432,-0.9734345351043642,0.0
2019-07-02,1.0,-0.0,-0.17823150744441374,-0.07997314482050473,-1.7186130089648908,-0.972433948106315,0.0
2019-07-03,1.0,-0.0,-0.1710333926101561,-0.08563524995060265,-1.7247184350918792,-0.9704406243825332,0.0
2019-07-05,1.0,-0.0,-0.1595215537659877,-0.08866256118743092,-1.7233538607295122,-0.9759987367756198,0.0
2019-07-08,1.0,-0.0,-0.1625537963438228,-0.08528447901449047,-1.7225885418723101,-0.9779286926994907,0.0
2019-07-09,1.0,-0.0,-0.159838977030547,-0.08355039861078223,-1.724169231983582,-0.9790828005367432,0.0
2019-07-10,1.0,-0.0,-0.14586953087979782,-0.07913441794345284,-1.7388248302006002,-0.9849549834149424,0.0
2019-07-11,1.0,-0.0,-0.142670674788387,-0.0880468317379954,-1.7422672256941698,-0.982477652084487,0.0
2019-07-12,1.0,-0.0,-0.13878919345296786,-0.09299940840070992,-1.7492802208637348,-0.9629264444882667,0.0
2019-07-15,1.0,-0.0,-0.1508794068932881,-0.10422746273365406,-1.7392144490890447,-0.9492073507374398,0.0
2019-07-16,1.0,-0.0,-0.15510252272816719,-0.13688063284662916,-1.724507064425991,-0.9191231453422016,0.0
2019-07-17,1.0,-0.0,-0.16649614355422634,-0.13245710687864,-1.7229261766094757,-0.9132299700928694,0.0
2019-07-18,1.0,-0.0,-0.16614309275111913,-0.13598523521558156,-1.718291054739653,-0.9063849839001021,0.0
2019-07-19,1.0,-0.0,-0.16804148008484565,-0.13708853798413073,-1.7193416607746093,-0.9035666588105902,0.0
2019-07-22,1.0,-0.0,-0.0831308638283557,-0.09875527978170673,-1.6385078308974697,-0.917504578925728,0.0
2019-07-23,1.0,-0.0,-0.0863615971287573,-0.09832510841932107,-1.6369822042769555,-0.9169283684761478,0.0
2019-07-24,1.0,-0.0,-0.08674059967887682,-0.10869646391098167,-1.6317165154400508,-0.9068742765393376,0.0
2019-07-25,1.0,-0.0,-0.0779269202087994,-0.11122296793437733,-1.6404175988068606,-0.898993288590604,0.0
2019-07-26,1.0,-0.0,-0.06758317499348013,-0.11061435863045342,-1.6462128832755858,-0.9011959315971835,0.0
2019-07-29,1.0,-0.0,-0.04855271969640598,-0.11094575489247711,-1.6422724905126869,-0.9187811593124487,0.0
2019-07-30,1.0,-0.0,-0.06106217712862824,-0.11461701415988405,-1.627494703980377,-0.9133311034303342,0.0
2019-07-31,1.0,-0.0,-0.08464171441327478,-0.11299203809807278,-1.6184239898801993,-0.9044571768732792,0.0
2019-08-01,1.0,-0.0,-0.10965630114566284,-0.1053042701978872,-1.615830977533105,-0.8888930218717451,0.0
2019-08-02,1.0,-0.0,-0.09523809523809523,-0.11750492546745472,-1.6133972714768967,-0.891193635924315,0.0
2019-08-05,1.0,-0.0,-0.08861325287741648,-0.10418296271464222,-1.6350057734569972,-0.8970089767944277,0.0
2019-08-06,1.0,-0.0,-0.0910152117608434,-0.10239667311129758,-1.5672491153832124,-0.8872797577791559,0.0
2019-08-07,1.0,-0.0,-0.1075218023255814,-0.08728197674418604,-1.5513808139534884,-0.8875363372093024,0.0
2019-08-08,1.0,-0.0,-0.11037849258679103,-0.09566136024188554,-1.5539688900222215,-0.8828457979672872,0.0
2019-08-09,1.0,-0.0,-0.09082691542828218,-0.08316158657844308,-1.5362476045847344,-0.9054850489930216,0.0
2019-08-12,1.0,-0.0,-0.08401727861771058,-0.08326133909287257,-1.5429445644348454,-0.8894888408927285,0.0
2019-08-13,1.0,-0.0,-0.04829484521341246,-0.08011010223779223,-1.5436119253592624,-0.9027311074569242,0.0
2019-08-14,1.0,-0.0,-0.05221755534989677,-0.07734747632946536,-1.5331031536982984,-0.896810706912508,0.0
2019-08-15,1.0,-0.0,-0.07790985463798933,-0.09471189040331857,-1.4883396660508244,-0.8249032662878655,0.0
2019-08-16,1.0,-0.0,-0.07606724330357144,-0.09852818080357144,-1.490025111607143,-0.8231026785714286,0.0
2019-08-19,1.0,-0.0,-0.06659725837237548,-0.10185667187228874,-1.4898490369599167,-0.8121117473538088,0.0
2019-08-20,1.0,-0.0,-0.06694083494608791,-0.11096903511197125,-1.4795410561238596,-0.7984517555985623,0.0
2019-08-21,1.0,-0.0,-0.06684132510600159,-0.13819849012375468,-1.4605811989382604,-0.7815505532765693,0.0
2019-08-22,1.0,-0.0,-0.0705428492697713,-0.13178561587214108,-1.463350785340314,-0.7788302562689445,0.0
2019-08-23,1.0,-0.0,-0.06819121091059376,-0.13414382146301143,-1.4620815539330487,-0.7795495247279239,0.0
2019-08-26,1.0,-0.0,-0.04879622398044077,-0.13823898943936977,-1.4556012088695711,-0.7530646201908384,0.0
2019-08-27,1.0,-0.0,-0.045993763557483726,-0.13513421908893708,-1.4515658893709327,-0.7567109544468545,0.0
2019-08-28,1.0,-0.0,-0.05840882773653021,-0.12148355016688236,-1.454260608950344,-0.7716095633812411,0.0
2019-08-29,1.0,-0.0,-0.03344655483155414,-0.15056148620546236,-1.5171565229446833,-0.7647996672674338,0.0
2019-08-30,1.0,-0.0,-0.01963224111710217,-0.1565394718650629,-1.5263030554403427,-0.7539402737453338,0.0
2019-09-03,1.0,-0.0,-0.0209669034829319,-0.16627967423323517,-1.512389533876278,-0.7660024259227172,0.0
2019-09-04,1.0,-0.0,-0.0,-0.17993890743766425,-1.5592100589614264,-0.8127441926546849,0.0
2019-09-05,1.0,-0.0,-0.0,-0.1863481712503544,-1.573752480861922,-0.7840232492203005,0.0
2019-09-06,1.0,-0.0,-0.0,-0.2066694987255735,-1.5929977343528745,-0.7404064004531294,0.0
2019-09-09,1.0,-0.0,-0.0,-0.2043956043956044,-1.5930875576036865,-0.7473236440978376,0.0
2019-09-10,1.0,-0.0,-0.0,-0.18102682536862677,-1.5958784864096645,-0.7761236454077102,0.0
2019-09-11,1.0,-0.0,-0.0,-0.19252210346909066,-1.5932961687320244,-0.7649398146504279,0.0
2019-09-12,1.0,-0.0,-0.0,-0.1878437355852819,-1.5931235141752118,-0.7672710499237128,0.0
2019-09-13,1.0,-0.0,-0.0,-0.17794112424984906,-1.594119527005433,-0.7789851212670004,0.0
