Date,FCPT,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-22,1.0,-0.0,-0.48004027746699485,-0.0,-0.5535914074737077,-0.20402774669948534,0.0
2019-01-23,1.0,-0.0,-0.4613348289399888,-0.0,-0.5660347728547391,-0.21604038137969714,0.0
2019-01-24,1.0,-0.0,-0.46321434180708565,-0.0,-0.5623864120801454,-0.21808880612084633,0.0
2019-01-25,1.0,-0.0,-0.46269428886339603,-0.0,-0.6263805474953326,-0.1602897181546213,0.0
2019-01-28,1.0,-0.0,-0.4620491656199533,-0.0,-0.622196303606675,-0.1586892158621927,0.0
2019-01-29,1.0,-0.0,-0.46154365132910535,-0.0,-0.6163810551882337,-0.17098457248234605,0.0
2019-01-30,1.0,-0.0,-0.4597532976185117,-0.0,-0.6156980146760905,-0.1754828253725296,0.0
2019-01-31,1.0,-0.0,-0.47659450625713584,-0.0,-0.575857977568336,-0.18623653988224498,0.0
2019-02-01,1.0,-0.0,-0.4771921160149059,-0.0,-0.5857316032864903,-0.1819467516724285,0.0
2019-02-04,1.0,-0.0,-0.4801287969196821,-0.0,-0.5972394226655557,-0.17432618045078924,0.0
2019-02-05,1.0,-0.0,-0.4716564909309684,-0.0,-0.5924952092339231,-0.16411159142564283,0.0
2019-02-06,1.0,-0.0,-0.4807244157400625,-0.0,-0.5863905719422065,-0.15227378653705306,0.0
2019-02-07,1.0,-0.0,-0.48383159109572316,-0.0,-0.5899194353818495,-0.14568213596111593,0.0
2019-02-08,1.0,-0.0,-0.4895120433739223,-0.0,-0.6022353568571682,-0.13027730868367257,0.0
2019-02-11,1.0,-0.0,-0.4781418332368784,-0.0,-0.6061968570538219,-0.14154387214530562,0.0
2019-02-12,1.0,-0.0,-0.483835005574136,-0.0,-0.608428093645485,-0.1373913043478261,0.0
2019-02-13,1.0,-0.0,-0.5014737406216506,-0.0,-0.6036977491961414,-0.12776884601643443,0.0
2019-02-14,1.0,-0.0,-0.47882342406876793,-0.0,-0.6236344914040115,-0.13608076647564468,0.0
2019-02-15,1.0,-0.0,-0.48655913978494625,-0.0,-0.6204301075268817,-0.13315412186379927,0.0
2019-02-19,1.0,-0.0,-0.46798128791100563,-0.0,-0.6396803724511493,-0.13060411397363297,0.0
2019-02-20,1.0,-0.0,-0.46487103707684047,-0.0,-0.647299838796346,-0.126768762314168,0.0
2019-02-21,1.0,-0.0,-0.4502538184583044,-0.0,-0.6502001475948744,-0.13583201019746405,0.0
2019-02-22,1.0,-0.0,-0.44794345910402367,-0.0,-0.6532396949296594,-0.13538055512066383,0.0
2019-02-25,1.0,-0.0,-0.44633478475557753,-0.0,-0.6625667729047897,-0.13556583022848678,0.0
2019-02-26,1.0,-0.0,-0.4489910565817266,-0.0,-0.6652734708552424,-0.13280302008898476,0.0
2019-02-27,1.0,-0.0,-0.45096011152583526,-0.0,-0.6687502810630931,-0.1287943517560822,0.0
2019-02-28,1.0,-0.0,-0.4482137631407154,-0.0,-0.666298989262319,-0.13655088580239966,0.0
2019-03-01,1.0,-0.0,-0.4456010971963037,-0.0,-0.670818625356926,-0.13193335881466825,0.0
2019-03-04,1.0,-0.0,-0.44023944577718993,-0.0,-0.6771517610923032,-0.12461045221173464,0.0
2019-03-05,1.0,-0.0,-0.4300785028229525,-0.0,-0.6950761409901702,-0.12420991070022717,0.0
2019-03-06,1.0,-0.0,-0.4287063691975531,-0.0,-0.6972831953940266,-0.12299838071248652,0.0
2019-03-07,1.0,-0.0,-0.4045763815597422,-0.0,-0.7246311723890149,-0.11631823591493948,0.0
2019-03-08,1.0,-0.0,-0.39906814737746815,-0.0,-0.7582385271300296,-0.10447153552122679,0.0
2019-03-11,1.0,-0.0,-0.3999954393085992,-0.0,-0.7551136752331654,-0.12523658586641734,0.0
2019-03-12,1.0,-0.0,-0.37701854756851527,-0.0,-0.7698855771892591,-0.16000738211682203,0.0
2019-03-13,1.0,-0.0,-0.38507760480708997,-0.0,-0.7738440479780989,-0.16110247546574483,0.0
2019-03-14,1.0,-0.0,-0.37337669721849487,-0.0,-0.7671541313197935,-0.13379881279992722,0.0
2019-03-15,1.0,-0.0,-0.36981992249829043,-0.0,-0.7697743332573513,-0.1398677912012765,0.0
2019-03-18,1.0,-0.0,-0.3828949186898235,-0.0,-0.7782051872667802,-0.1423043257935228,0.0
2019-03-19,1.0,-0.0,-0.38162609519846497,-0.0,-0.7791340129921168,-0.1510044617056199,0.0
2019-03-20,1.0,-0.0,-0.3818833044482957,-0.0,-0.7790641247833622,-0.1498786828422877,0.0
2019-03-21,1.0,-0.0,-0.38283813132480016,-0.0,-0.7925234508571692,-0.13506769557783838,0.0
2019-03-22,1.0,-0.0,-0.3822858620770732,-0.0,-0.8092685335402412,-0.1596717688274435,0.0
2019-03-25,1.0,-0.0,-0.33847731828989697,-0.0,-0.8311343186162526,-0.16152268171010306,0.0
2019-03-26,1.0,-0.0,-0.349386589248923,-0.0,-0.8240073047387151,-0.1678685147031279,0.0
2019-03-27,1.0,-0.0,-0.3450140449438202,-0.0,-0.827879213483146,-0.16793071161048687,0.0
2019-03-28,1.0,-0.0,-0.3344230367948807,-0.0,-0.8019985625188379,-0.18207321879854396,0.0
2019-03-29,1.0,-0.0,-0.33948039897935517,-0.0,-0.8006495012758061,-0.17951751333797264,0.0
2019-04-01,1.0,-0.0,-0.34373336419395906,-0.0,-0.8004860548547622,-0.1703275083902326,0.0
2019-04-02,1.0,-0.0,-0.35473808258428263,-0.0,-0.8163458650091272,-0.13961226517549738,0.0
2019-04-03,1.0,-0.0,-0.3555642886864857,-0.0,-0.8222062971011141,-0.133940542789773,0.0
2019-04-04,1.0,-0.0,-0.35376584982793263,-0.0,-0.8400120100699817,-0.11585098274707255,0.0
2019-04-05,1.0,-0.0,-0.35445521698984306,-0.0,-0.8447830101569714,-0.10916435826408126,0.0
2019-04-08,1.0,-0.0,-0.3538152703108055,-0.0,-0.842428297837975,-0.11114700385334225,0.0
2019-04-09,1.0,-0.0,-0.3467766221130904,-0.0,-0.8690495494452036,-0.10065093006555631,0.0
2019-04-10,1.0,-0.0,-0.3513425850844473,-0.0,-0.8668767231193383,-0.09857980214535597,0.0
2019-04-11,1.0,-0.0,-0.35789546973635356,-0.0,-0.8628620497586336,-0.10005105829929448,0.0
2019-04-12,1.0,-0.0,-0.3600315552565025,-0.0,-0.8615049073064341,-0.0987029861481705,0.0
2019-04-15,1.0,-0.0,-0.36253888656730276,-0.0,-0.8549937317175094,-0.10407670520499605,0.0
2019-04-16,1.0,-0.0,-0.3626950222882615,-0.0,-0.8550566493313522,-0.10391901931649332,0.0
2019-04-17,1.0,-0.0,-0.36627441751000234,-0.0,-0.9099788185455401,-0.07726523887973641,0.0
2019-04-18,1.0,-0.0,-0.3745313936764671,-0.0,-0.9083299931624738,-0.07490627873529342,0.0
2019-04-22,1.0,-0.0,-0.36588668487943937,-0.0,-0.9205606366551847,-0.08915548164865186,0.0
2019-04-23,1.0,-0.0,-0.36872600681942824,-0.0,-0.9157347576241684,-0.09995469610624956,0.0
2019-04-24,1.0,-0.0,-0.37700732539549975,-0.0,-0.9118566417714571,-0.09725834546278841,0.0
2019-04-25,1.0,-0.0,-0.3722591124062485,-0.0,-0.9140591410691254,-0.10225481297472891,0.0
2019-04-26,1.0,-0.0,-0.36633663366336633,-0.0,-0.9250490266417946,-0.10015784187114364,0.0
2019-04-29,1.0,-0.0,-0.36129895576955245,-0.0,-0.9237018805706231,-0.10454252192406031,0.0
2019-04-30,1.0,-0.0,-0.3454895345798389,-0.0,-0.917369508921147,-0.11294576037632748,0.0
2019-05-01,1.0,-0.0,-0.35193831352574984,-0.0,-0.8831588379551027,-0.12297208073948311,0.0
2019-05-02,1.0,-0.0,-0.3515602903742811,-0.0,-0.8805034411237862,-0.12484679928349204,0.0
2019-05-03,1.0,-0.0,-0.36058927519151446,-0.0,-0.8744372421921036,-0.12207424867413082,0.0
2019-05-06,1.0,-0.0,-0.34830191343641886,-0.0,-0.8792393325331262,-0.1260090847042764,0.0
2019-05-07,1.0,-0.0,-0.3538490495012234,-0.0,-0.8777997364953887,-0.12107095802747977,0.0
2019-05-08,1.0,-0.0,-0.3552990408124882,-0.0,-0.8520547301109648,-0.1435725032913297,0.0
2019-05-09,1.0,-0.0,-0.3536453687620299,-0.0,-0.8496314727008122,-0.14405426975259378,0.0
2019-05-10,1.0,-0.0,-0.3549779487660693,-0.0,-0.8490663413718682,-0.14183165994182229,0.0
2019-05-13,1.0,-0.0,-0.3540175953079179,-0.0,-0.8498064516129031,-0.14221700879765395,0.0
2019-05-14,1.0,-0.0,-0.3121767090731161,-0.0,-0.868120602078382,-0.14972738711030337,0.0
2019-05-15,1.0,-0.0,-0.3116062055289864,-0.0,-0.8823282398226991,-0.13894785955908084,0.0
2019-05-16,1.0,-0.0,-0.31502438341461136,-0.0,-0.8787129290430967,-0.13962713209044028,0.0
2019-05-17,1.0,-0.0,-0.3090080616894497,-0.0,-0.8762004907115318,-0.15151302722280638,0.0
2019-05-20,1.0,-0.0,-0.30052321778940483,-0.0,-0.881692048958236,-0.15357843595253667,0.0
2019-05-21,1.0,-0.0,-0.30160065428204225,-0.0,-0.8818787241500176,-0.15324220119172802,0.0
2019-05-22,1.0,-0.0,-0.29751120657452373,-0.0,-0.8840819947702653,-0.15313317146059022,0.0
2019-05-23,1.0,-0.0,-0.29654432181440604,-0.0,-0.8880462934876449,-0.14875049583498612,0.0
2019-05-24,1.0,-0.0,-0.28062459275807505,-0.0,-0.8963976542865122,-0.15007446709485248,0.0
2019-05-28,1.0,-0.0,-0.27584040944515525,-0.0,-0.8971269047342095,-0.15342561358613468,0.0
2019-05-29,1.0,-0.0,-0.2732398941848053,-0.0,-0.8970390309555856,-0.15022973035689424,0.0
2019-05-30,1.0,-0.0,-0.2739506717093204,-0.0,-0.8985591313023504,-0.1477528480939233,0.0
2019-05-31,1.0,-0.0,-0.27181200269097827,-0.0,-0.8989955227689238,-0.1490013222910432,0.0
2019-06-03,1.0,-0.0,-0.2764460235793554,-0.0,-0.9076898230394759,-0.12304178298687217,0.0
2019-06-04,1.0,-0.0,-0.28104439365607037,-0.0,-0.9308816400027702,-0.09663642449846481,0.0
2019-06-05,1.0,-0.0,-0.2831779544831368,-0.0,-0.9574993145050728,-0.04430582213691619,0.0
2019-06-06,1.0,-0.0,-0.26924220590589903,-0.0,-0.9814268395891946,-0.036643107115899264,0.0
2019-06-07,1.0,-0.0,-0.2858383418268242,-0.0,-0.9643273383761056,-0.035078498137526,0.0
2019-06-10,1.0,-0.0,-0.2945598687807545,-0.0,-0.9406779661016949,-0.04287406597412065,0.0
2019-06-11,1.0,-0.0,-0.29786118205034656,-0.014114374315943087,-0.9435197008391097,-0.02469445457862094,0.0
2019-06-12,1.0,-0.0,-0.2913593136476089,-0.012869107333348465,-0.9409882203409066,-0.024467191720193376,0.0
2019-06-13,1.0,-0.0,-0.30708500182016746,-0.027712049508554784,-0.929331998543866,-0.0110802693847834,0.0
2019-06-14,1.0,-0.0,-0.3068656852053799,-0.024468375136314068,-0.9274354780079972,-0.013131588513267903,0.0
2019-06-17,1.0,-0.0,-0.3023224136756794,-0.02594837567254648,-0.9355490476514791,-0.006379259461054734,0.0
2019-06-18,1.0,-0.0,-0.3077953632007993,-0.025500124889302665,-0.9337859624423805,-0.003633143350212312,0.0
2019-06-19,1.0,-0.0,-0.28810148335745295,-0.04576700434153401,-0.9262617583212734,-0.001085383502170767,0.0
2019-06-20,1.0,-0.0,-0.2873155408917313,-0.047433956294773004,-0.9240243158346704,-0.0010847212492373054,0.0
2019-06-21,1.0,-0.0,-0.2922562271145066,-0.04669770806021428,-0.9161204285520547,-0.0051986799873423445,0.0
2019-06-24,1.0,-0.0,-0.28071243377296806,-0.0602637808589787,-0.8850862360500507,-0.02849735091872393,0.0
2019-06-25,1.0,-0.0,-0.2761217587373168,-0.05997745208568207,-0.8879368658399097,-0.030755355129650507,0.0
2019-06-26,1.0,-0.0,-0.27367090892679846,-0.053050816860727504,-0.8725065439119054,-0.057293076992508345,0.0
2019-06-27,1.0,-0.0,-0.28083833702426886,-0.07479281294947603,-0.9002762494006986,-0.02714549896121093,0.0
2019-06-28,1.0,-0.0,-0.2745509733665016,-0.07567838966611133,-0.9046260583791679,-0.027363808567450992,0.0
2019-07-01,1.0,-0.0,-0.2727811865605255,-0.07666339727652198,-0.9061152802171483,-0.02541000433384275,0.0
2019-07-02,1.0,-0.0,-0.2822904314512451,-0.0725622548572471,-0.9001185806804707,-0.025426434370154155,0.0
2019-07-03,1.0,-0.0,-0.2671636655579768,-0.08452804220667508,-0.9168941392361509,-0.0252551898153458,0.0
2019-07-05,1.0,-0.0,-0.24566222588472278,-0.09554548367898182,-0.9177081902669046,-0.03014695783546216,0.0
2019-07-08,1.0,-0.0,-0.24419960225844056,-0.09815530207785676,-0.9165657073627905,-0.026950419457334215,0.0
2019-07-09,1.0,-0.0,-0.24117620199990866,-0.09814620336970914,-0.9156887813341856,-0.027989589516460436,0.0
2019-07-10,1.0,-0.0,-0.23514365322249117,-0.09601242406248572,-0.9229205682181519,-0.029758370255332754,0.0
2019-07-11,1.0,-0.0,-0.2322567372968525,-0.10016228942375825,-0.9257583030469267,-0.027612059704221814,0.0
2019-07-12,1.0,-0.0,-0.23646254771537636,-0.1012365996937073,-0.9301241171226772,-0.017943267274680562,0.0
2019-07-15,1.0,-0.0,-0.244331169424888,-0.1102221815854439,-0.9267166499039956,-0.004525921184968456,0.0
2019-07-16,1.0,-0.0,-0.24468692218138652,-0.1347273266829502,-0.903325952473349,-0.0,0.0
2019-07-17,1.0,-0.0,-0.248759971656495,-0.13305446981645294,-0.9039520903334933,-0.0,0.0
2019-07-18,1.0,-0.0,-0.24690709883588222,-0.12926272540515865,-0.9064140607167314,-0.0,0.0
2019-07-19,1.0,-0.0,-0.2432083087668375,-0.11975599800444466,-0.9047122318472492,-0.0,0.0
2019-07-22,1.0,-0.0,-0.24509268114951954,-0.12501707883590654,-0.9070683608871887,-0.0,0.0
2019-07-23,1.0,-0.0,-0.24538354698422096,-0.12472961588378606,-0.9067829413238006,-0.0,0.0
2019-07-24,1.0,-0.0,-0.24510853472427854,-0.12459285242466346,-0.908047286062456,-0.0,0.0
2019-07-25,1.0,-0.0,-0.24280997381304795,-0.1253785722418308,-0.9089604918592736,-0.0,0.0
2019-07-26,1.0,-0.0,-0.2435155217212928,-0.12285180289009437,-0.9128869034052057,-0.0,0.0
2019-07-29,1.0,-0.0,-0.2422474879810431,-0.1250199366583882,-0.911185034974595,-0.0,0.0
2019-07-30,1.0,-0.0,-0.24200091157702827,-0.12791704649042843,-0.909024612579763,-0.0,0.0
2019-07-31,1.0,-0.0,-0.23057849359630567,-0.12946154371118543,-0.9148069792306468,-0.0,0.0
2019-08-01,1.0,-0.0,-0.24207564722165495,-0.13395956708188686,-0.8929276427744878,-0.0,0.0
2019-08-02,1.0,-0.0,-0.23168464956025023,-0.14570677305286064,-0.8893598694351256,-0.0,0.0
2019-08-05,1.0,-0.0,-0.22754843382219808,-0.14342295853702697,-0.8922686945500633,-0.0,0.0
2019-08-06,1.0,-0.0,-0.2303315632112098,-0.1470837609888884,-0.8538310500245437,-0.0,0.0
2019-08-07,1.0,-0.0,-0.24290642038500054,-0.14285078446645152,-0.8396795371091575,-0.0,0.0
2019-08-08,1.0,-0.0,-0.24322638146167558,-0.14699197860962568,-0.837945632798574,-0.0,0.0
2019-08-09,1.0,-0.0,-0.23711705330263858,-0.14786612360545423,-0.8286036833717018,-0.0,0.0
2019-08-12,1.0,-0.0,-0.2327988499391795,-0.14946367355965942,-0.8294150171403296,-0.0,0.0
2019-08-13,1.0,-0.0,-0.2256461232604374,-0.14738237243207422,-0.8359178263750828,-0.0,0.0
2019-08-14,1.0,-0.0,-0.2284814863734425,-0.14663408620613747,-0.8262889094351253,-0.0,0.0
2019-08-15,1.0,-0.0,-0.23139830784957696,-0.1581877895469474,-0.785392696348174,-0.0,0.0
2019-08-16,1.0,-0.0,-0.22657952069716775,-0.16161220043572982,-0.7904357298474946,-0.0,0.0
2019-08-19,1.0,-0.0,-0.21711183496199782,-0.1647774158523344,-0.7896416938110749,-0.0,0.0
2019-08-20,1.0,-0.0,-0.21595022869653813,-0.1676096334352171,-0.7841798356853309,-0.0,0.0
2019-08-21,1.0,-0.0,-0.2138062862480179,-0.1724482481482286,-0.7859113321893261,-0.0,0.0
2019-08-22,1.0,-0.0,-0.21495245951460945,-0.17038596795901534,-0.7854817001693223,-0.0,0.0
2019-08-23,1.0,-0.0,-0.21586275700529192,-0.16797518868742953,-0.7850047714062636,-0.0,0.0
2019-08-26,1.0,-0.0,-0.2057875048372533,-0.1697123446704218,-0.7743905060841898,-0.0,0.0
2019-08-27,1.0,-0.0,-0.20449568465799303,-0.1699085405126884,-0.7725320966980118,-0.0,0.0
2019-08-28,1.0,-0.0,-0.20694172984814968,-0.1673360682145235,-0.7735346549539295,-0.0,0.0
2019-08-29,1.0,-0.0,-0.2013958982068077,-0.16901105980886932,-0.7771287447653817,-0.0,0.0
2019-08-30,1.0,-0.0,-0.20575273555904294,-0.16834705591504184,-0.7756519122041405,-0.0,0.0
2019-09-03,1.0,-0.0,-0.20762629847086908,-0.17216164483730131,-0.7708669376518916,-0.0,0.0
2019-09-04,1.0,-0.0,-0.19218346253229973,-0.17945736434108528,-0.7816752799310939,-0.0,0.0
2019-09-05,1.0,-0.0,-0.1838019572991841,-0.16472150245197764,-0.792941730732167,-0.0,0.0
2019-09-06,1.0,-0.0,-0.16325265138556277,-0.18138470749230243,-0.7935768046527542,-0.0,0.0
2019-09-09,1.0,-0.0,-0.1577586943518756,-0.1812569426642741,-0.79716739297616,-0.0,0.0
2019-09-10,1.0,-0.0,-0.15465650804460712,-0.19468800544819956,-0.7788584319400698,-0.0,0.0
2019-09-11,1.0,-0.0,-0.13957042193734612,-0.20143900161304013,-0.7814118346209356,-0.0,0.0
2019-09-12,1.0,-0.0,-0.11178374742506411,-0.2125110354395258,-0.7777147181233447,-0.0,0.0
2019-09-13,1.0,-0.0,-0.11629803068946774,-0.2093071873562738,-0.7649370740477485,-0.0,0.0
2019-09-16,1.0,-0.0,-0.10911674363207055,-0.21466034226967842,-0.7658022859769731,-0.0,0.0
2019-09-17,1.0,-0.0,-0.08809305428166431,-0.21889852413908115,-0.7775577420161761,-0.0,0.0
