Date,IWF,IWM,MTUM,SPY,UPWK,VLUE,VXX
2019-07-31,-0.0,-0.607483492296405,-0.5593665932990951,-2.152604548789435,1.0,-1.794509660063585,0.0
2019-08-01,-0.0,-0.6179569957970396,-0.5337759639398184,-2.158981543521959,1.0,-1.7805323749771578,0.0
2019-08-02,-0.0,-0.5940443634153753,-0.5596475235490732,-2.1620176238225466,1.0,-1.761470677605591,0.0
2019-08-05,-0.0,-0.5891806658984777,-0.5537024683122082,-2.1650797501364543,1.0,-1.7566862756989505,0.0
2019-08-06,-0.0,-0.5823350616842482,-0.534298825913344,-2.0904702306454497,1.0,-1.7527862208713272,0.0
2019-08-07,-0.0,-0.6033146536306188,-0.4954691784905211,-2.0837009657803742,1.0,-1.7791224514129007,0.0
2019-08-08,-0.0,-0.6041228439209086,-0.5112086062864354,-2.106436684896929,1.0,-1.7881483262215276,0.0
2019-08-09,-0.0,-0.5834723546234509,-0.4988083889418494,-2.0798975214489994,1.0,-1.795877025738799,0.0
2019-08-12,-0.0,-0.6004261796042618,-0.4764687975646879,-2.1311415525114157,1.0,-1.8802435312024353,0.0
2019-08-13,-0.0,-0.5931411229135053,-0.46725341426403644,-2.1337177541729893,1.0,-1.875690440060698,0.0
2019-08-14,-0.0,-0.6034274680183442,-0.46047550084479844,-2.1095220854453296,1.0,-1.8607892831281678,0.0
2019-08-15,-0.0,-0.6396916014360543,-0.47354481784474134,-2.0354305220410804,1.0,-1.7367429815784827,0.0
2019-08-16,-0.0,-0.6333745801661659,-0.47993636202934414,-2.045725060397148,1.0,-1.7333686877614753,0.0
2019-08-19,-0.0,-0.5889678670034659,-0.49720965752217594,-2.0696704458673563,1.0,-1.7185572460788345,0.0
2019-08-20,-0.0,-0.6004106776180699,-0.5108242886476972,-2.0618949838662366,1.0,-1.693634496919918,0.0
2019-08-21,-0.0,-0.6055405880285815,-0.5150521260395924,-2.0569286634649173,1.0,-1.679337003631252,0.0
2019-08-22,-0.0,-0.6065937920149647,-0.5115449815864851,-2.05904015899924,1.0,-1.6683813643537733,0.0
2019-08-23,-0.0,-0.6071783480446601,-0.5114865259835155,-2.059800081837844,1.0,-1.6670953410884433,0.0
2019-08-26,-0.0,-0.5687312917338245,-0.509440478931614,-2.0454179138844113,1.0,-1.6327999078977664,0.0
2019-08-27,-0.0,-0.5648004593741028,-0.5022107378696525,-2.03755383290267,1.0,-1.6376112546655182,0.0
2019-08-28,-0.0,-0.5689982182884074,-0.4958330938559687,-2.0402896718202195,1.0,-1.6423357664233575,0.0
2019-08-29,-0.0,-0.5548976776270407,-0.5148884801103701,-2.0552425845021847,1.0,-1.6233616923430672,0.0
2019-08-30,-0.0,-0.541983858966287,-0.5188598248526128,-2.053917921126438,1.0,-1.6089519775628185,0.0
2019-09-03,-0.0,-0.5424679487179488,-0.5192880036630038,-2.0533424908424913,1.0,-1.6084020146520148,0.0
2019-09-04,-0.0,-0.5434184900905028,-0.5144919234734792,-2.0616909153396725,1.0,-1.6084889448963224,0.0
2019-09-05,-0.0,-0.5586942875078469,-0.5093876619300348,-2.0600353820692807,1.0,-1.5786680362951548,0.0
2019-09-06,-0.0,-0.5304392646469275,-0.5583299925548365,-2.114140083614913,1.0,-1.524082240421511,0.0
2019-09-09,-0.0,-0.5233564509657821,-0.5583194818593454,-2.116638963718691,1.0,-1.5333295122370607,0.0
2019-09-10,-0.0,-0.521514925800722,-0.5687274394086976,-2.1148799633300865,1.0,-1.5246089497507593,0.0
2019-09-11,-0.0,-0.5245544667927339,-0.5654117242564896,-2.1123144805455274,1.0,-1.5279926651767808,0.0
2019-09-12,-0.0,-0.5040636446886447,-0.5728021978021979,-2.115327380952381,1.0,-1.5311927655677657,0.0
2019-09-13,-0.0,-0.5044070512820513,-0.5737179487179488,-2.114640567765568,1.0,-1.5306776556776558,0.0
2019-09-16,-0.0,-0.5038351459645106,-0.5768174012593017,-2.113165426445335,1.0,-1.5302804808242703,0.0
2019-09-17,-0.0,-0.5150769582880357,-0.5733821594095095,-2.111632431195285,1.0,-1.5216570349602334,0.0
2019-09-18,-0.0,-0.5224017417210954,-0.557694511286811,-2.1152744356594475,1.0,-1.534032313509797,0.0
2019-09-19,-0.0,-0.5254441260744985,-0.5576504297994269,-2.111518624641834,1.0,-1.5359885386819485,0.0
2019-09-20,-0.0,-0.5507171543316122,-0.5839357429718874,-2.0839931153184166,1.0,-1.518588640275387,0.0
2019-09-23,-0.0,-0.551500172433613,-0.5936889297620417,-2.082480744913209,1.0,-1.52011725485688,0.0
2019-09-24,-0.0,-0.5470251716247139,-0.5618993135011442,-2.085183066361556,1.0,-1.5266590389016017,0.0
2019-09-25,-0.0,-0.5297343616109683,-0.5615538417594973,-2.0955155669808625,1.0,-1.525849757212225,0.0
2019-09-26,-0.0,-0.47572478444534466,-0.746947514611423,-2.1052022452404375,1.0,-1.4588276141427001,0.0
2019-09-27,-0.0,-0.4615970026928931,-0.7511415525114156,-2.1466455918510716,1.0,-1.4947312961011592,0.0
2019-09-30,-0.0,-0.3906984948259642,-0.8139111006585136,-2.1539275634995296,1.0,-1.5210489181561617,0.0
2019-10-01,-0.0,-0.3548254378746914,-0.8431291877277535,-2.1467614905372048,1.0,-1.5328552956388855,0.0
2019-10-02,-0.0,-0.3649074790265961,-0.9176533587195812,-2.1787350508716608,1.0,-1.4886059380020231,0.0
2019-10-03,-0.0,-0.46238466997870825,-0.8968535604447598,-2.151999053702389,1.0,-1.4030636385143127,0.0
2019-10-04,-0.0,-0.4840605520926091,-0.9160581775007421,-2.1333333333333337,1.0,-1.4030276046304542,0.0
2019-10-07,-0.0,-0.5174631268436578,-0.9278466076696165,-2.0764011799410027,1.0,-1.3780530973451328,0.0
2019-10-08,-0.0,-0.5230044182621502,-0.9310751104565537,-2.06220913107511,1.0,-1.3747275405007364,0.0
2019-10-09,-0.0,-0.5329506180071466,-0.916935153183762,-2.062035030168121,1.0,-1.3459668443559252,0.0
2019-10-10,-0.0,-0.5811070998796631,-0.9889891696750902,-2.0551143200962696,1.0,-1.3916365824308063,0.0
2019-10-11,-0.0,-0.5651993108774431,-0.9361967563714133,-2.074674746034575,1.0,-1.3646408839779005,0.0
2019-10-14,-0.0,-0.5362154415716248,-0.982922314444378,-2.108258195497701,1.0,-1.3438227742282198,0.0
2019-10-15,-0.0,-0.5369840133619661,-0.9768551658315436,-2.103555237413505,1.0,-1.347769028871391,0.0
2019-10-16,-0.0,-0.5519367778243428,-1.0041908639166615,-2.1003412560617853,1.0,-1.330479554571035,0.0
2019-10-17,-0.0,-0.5338468018533004,-1.0382694506287984,-2.10746735663999,1.0,-1.3376256092424332,0.0
2019-10-18,-0.0,-0.5609328741465773,-1.0514168328197693,-2.096972992568425,1.0,-1.3326083016131958,0.0
2019-10-21,-0.0,-0.516732223903177,-1.0595461422087744,-2.0997276853252647,1.0,-1.375431164901664,0.0
2019-10-22,-0.0,-0.4651316183965941,-1.0555255741440306,-2.0783114469029202,1.0,-1.397313665527373,0.0
2019-10-23,-0.0,-0.4647312859884836,-1.0347288867562379,-2.0860124760076775,1.0,-1.4125479846449136,0.0
2019-10-24,-0.0,-0.45227355845422407,-1.1105693039132025,-2.1153846153846154,1.0,-1.4171034987199804,0.0
2019-10-25,-0.0,-0.45247885338345867,-1.048108552631579,-2.020676691729323,1.0,-1.352796052631579,0.0
2019-10-28,-0.0,-0.4947498820198207,-1.075035394053799,-2.022121283624351,1.0,-1.3071613968853233,0.0
2019-10-29,-0.0,-0.4933095450490633,-1.1790663098424026,-1.9722866488254536,1.0,-1.3024680344930124,0.0
2019-10-30,-0.0,-0.49513699442533504,-1.1731704424148974,-1.9630530186217534,1.0,-1.2991341477879257,0.0
2019-10-31,-0.0,-0.46963226571767497,-1.2035587188612098,-1.9329774614472124,1.0,-1.32502965599051,0.0
2019-11-01,-0.0,-0.48623580474463407,-1.2206433200547,-1.934241036922528,1.0,-1.3045365360604078,0.0
2019-11-04,-0.0,-0.46580209628708474,-1.2584236394859953,-1.9169775567004206,1.0,-1.2805116361698348,0.0
2019-11-05,-0.0,-0.433162176195696,-1.1499451912536778,-1.9226908209773264,1.0,-1.263485836266082,0.0
2019-11-06,-0.0,-0.42062240906171544,-1.157879371752204,-1.9269574356279557,1.0,-1.333274945991709,0.0
2019-11-07,-0.0,-0.4145331544876655,-1.1513384265469178,-1.9313582550883537,1.0,-1.3346357963492155,0.0
2019-11-08,-0.0,-0.4261544332782089,-1.3781961582495867,-2.1251749141330616,1.0,-1.4309884238646484,0.0
2019-11-11,-0.0,-0.4013474494706448,-1.4392685274302215,-2.123195380173244,1.0,-1.4526146936156563,0.0
2019-11-12,-0.0,-0.3754261820521068,-1.4408491476358958,-2.1477645545191377,1.0,-1.4688967513669988,0.0
2019-11-13,-0.0,-0.3865635125305825,-1.5889704423725453,-2.1546650796799574,1.0,-1.4822455861932156,0.0
2019-11-14,-0.0,-0.3836656542981645,-1.5719001716624852,-2.1375280602139175,1.0,-1.5093093886174567,0.0
2019-11-15,-0.0,-0.382339312901304,-1.576222943006553,-2.1485404117296616,1.0,-1.5123452704044482,0.0
2019-11-18,-0.0,-0.3822118587608261,-1.6049300466355763,-2.168620919387075,1.0,-1.5064623584277146,0.0
2019-11-19,-0.0,-0.5100324070881886,-1.6270426808246572,-2.206922705647108,1.0,-1.5511273529614562,0.0
2019-11-20,-0.0,-0.5015520452507416,-1.6230944333310342,-2.2088018210664275,1.0,-1.564530592536387,0.0
2019-11-21,-0.0,-0.4773926686635287,-1.7724290400798743,-2.23948081586079,1.0,-1.6422764227642277,0.0
2019-11-22,-0.0,-0.4723703861745253,-1.782163430765948,-2.2381765166062153,1.0,-1.6192304956973187,0.0
2019-11-25,-0.0,-0.4739349975108456,-1.793044591423085,-2.2420169262499106,1.0,-1.6028731953630608,0.0
2019-11-26,-0.0,-0.4585878675948289,-1.7924421082540136,-2.2458445801960507,1.0,-1.60640716010797,0.0
2019-11-27,-0.0,-0.500530447697857,-1.7525284673597852,-2.214371596293939,1.0,-1.6052761864346843,0.0
2019-11-29,-0.0,-0.49722046302160305,-1.8104989092956163,-2.227851664203786,1.0,-1.5012314404334672,0.0
2019-12-02,-0.0,-0.5345335067424191,-1.8358546101718118,-2.0799507153124788,1.0,-1.394756656855363,0.0
2019-12-03,-0.0,-0.526170613562971,-1.7709903121636166,-2.0577233584499464,1.0,-1.3727798708288483,0.0
2019-12-04,-0.0,-0.6004665111629457,-1.7411529490169944,-1.9980673108963682,1.0,-1.324758413862046,0.0
2019-12-05,-0.0,-0.5627190372280632,-1.761687495867222,-1.9006810817959396,1.0,-1.3873570058850757,0.0
2019-12-06,-0.0,-0.6216817140547096,-1.810200781565827,-1.9479854467052957,1.0,-1.35776849481202,0.0
2019-12-09,-0.0,-0.5593979698984949,-1.9567378368918444,-2.050822541127056,1.0,-1.4334616730836542,0.0
2019-12-10,-0.0,-0.5572669537922477,-2.2741075990948243,-2.20249653259362,1.0,-1.2658588218118112,0.0
2019-12-11,-0.0,-0.5407336476134356,-2.3112846199175014,-2.2279021803182086,1.0,-1.2860194460813201,0.0
2019-12-12,-0.0,-0.5429350630205646,-2.31296528340827,-2.2300434878749904,1.0,-1.2848824353209993,0.0
2019-12-13,-0.0,-0.5528425115036366,-2.39409232596111,-2.2292563455544014,1.0,-1.2454356538518627,0.0
2019-12-16,-0.0,-0.5497037037037037,-2.4157777777777776,-2.2285185185185186,1.0,-1.2134074074074075,0.0
2019-12-17,-0.07718223583460951,-0.4913476263399694,-2.5598774885145485,-2.3234303215926495,1.0,-1.2051301684532925,0.0
2019-12-18,-0.21186303148328464,-0.5317267121064589,-2.7016390782213566,-2.4061181434599157,1.0,-1.2629016553067185,0.0
2019-12-19,-0.2091678879661293,-0.5759648265754763,-2.716495684741899,-2.3745318352059925,1.0,-1.2659176029962547,0.0
2019-12-20,-0.21055218744879567,-0.6056857283303293,-2.7432410290021303,-2.383827625757824,1.0,-1.2493855480911027,0.0
2019-12-23,-0.2172379858947023,-0.6316221092340495,-2.7334754797441363,-2.3930621617188783,1.0,-1.2253567328194193,0.0
2019-12-24,-0.22442298248485842,-0.6360288099525291,-2.718448191193321,-2.3872155835652316,1.0,-1.21853003764937,0.0
2019-12-26,-0.2205111402359109,-0.6396625163827,-2.7247706422018347,-2.386713630406291,1.0,-1.219692005242464,0.0
2019-12-27,-0.20599127643815324,-0.6722903464735412,-2.7621594930458397,-2.374043288618221,1.0,-1.2152909225578141,0.0
2019-12-30,-0.24525172099195489,-0.6684083934643775,-2.813220535788339,-2.3993530729037076,1.0,-1.1676204694368415,0.0
2019-12-31,-0.22577174542746004,-0.6786394107423653,-2.815194901928329,-2.3959281635355456,1.0,-1.1605561532731936,0.0
2020-01-02,-0.21982327442480828,-0.6830610203401134,-2.844448149383128,-2.4158886295431814,1.0,-1.1728076025341783,0.0
2020-01-03,-0.1715505693235097,-0.6895512391158741,-2.8806095110515737,-2.4173643670462153,1.0,-1.213328868050904,0.0
2020-01-06,-0.22188321044156284,-0.6983642681583185,-2.888465124163065,-2.432833290956861,1.0,-1.233748622764641,0.0
2020-01-07,-0.20941475826972009,-0.6994910941475827,-2.899236641221374,-2.4284139100932993,1.0,-1.2451229855810009,0.0
2020-01-08,-0.20079438857432602,-0.6911180596636525,-2.9012929941688497,-2.4283782641764557,1.0,-1.2292740640581425,0.0
2020-01-09,-0.23444124130914024,-0.7079871120908937,-2.8886722062065457,-2.4207224012209596,1.0,-1.2270646091232829,0.0
2020-01-10,-0.26360934182590234,-0.7118471337579618,-2.8878131634819537,-2.404416135881104,1.0,-1.2247983014861996,0.0
2020-01-13,-0.2745264588465132,-0.7126475834536652,-2.896882697698123,-2.3945468444746454,1.0,-1.2154081372632293,0.0
2020-01-14,-0.3755811951093508,-0.6760805923884967,-2.966333735147236,-2.420440847253315,1.0,-1.171861546409506,0.0
2020-01-15,-0.38152540905549304,-0.6864340749718639,-2.9834646350965284,-2.4255042853432602,1.0,-1.1803307072980693,0.0
2020-01-16,-0.36809077624000686,-0.673343075732829,-2.95263474598126,-2.399724920484828,1.0,-1.2024413306971546,0.0
2020-01-17,-0.3725910064239828,-0.6588436830835117,-2.93661670235546,-2.395546038543897,1.0,-1.201798715203426,0.0
2020-01-21,-0.288539511791477,-0.6747207281754241,-2.8473314025651635,-2.2839884153909806,1.0,-1.180140670252379,0.0
2020-01-22,-0.3122230279590686,-0.6799613246313755,-2.729594714366288,-2.2334219643864315,1.0,-1.1020868584320362,0.0
2020-01-23,-0.33691056910569106,-0.6871544715447154,-2.7352032520325205,-2.269837398373984,1.0,-1.1009756097560977,0.0
2020-01-24,-0.3379002837454398,-0.6933927847588164,-2.731576813944062,-2.262910417511147,1.0,-1.081232265910012,0.0
2020-01-27,-0.3219655008703909,-0.6236746320620352,-2.6730495331539803,-2.2197341351479665,1.0,-1.0742206045260325,0.0
2020-01-28,-0.23998087801768783,-0.698510078878177,-2.7914907178710857,-2.232650784798024,1.0,-1.0047804955780415,0.0
2020-01-29,-0.21296149580098242,-0.7036127396609095,-2.7837902075740772,-2.2194580890508635,1.0,-1.0028521628901916,0.0
2020-01-30,-0.2224220154796341,-0.6710968649831913,-2.7284809631772338,-2.2039715424908137,1.0,-0.9921038230005474,0.0
2020-01-31,-0.13754874225858246,-0.7349950302010857,-2.661136172490252,-2.14160103983485,1.0,-0.9705634987384357,0.0
2020-02-03,-0.13194809091591028,-0.7003975695746755,-2.6202835496211834,-2.104043207561323,1.0,-0.9445652989273122,0.0
2020-02-04,-0.0868648852088822,-0.6757997741814076,-2.6317651486639067,-2.1439217162213025,1.0,-0.989010161836658,0.0
2020-02-05,-0.03332837375390566,-0.6872489212914744,-2.629445023062044,-2.129593810444874,1.0,-0.9596786192530873,0.0
2020-02-06,-0.04294205052005944,-0.6861069836552749,-2.6343239227340267,-2.1196879643387816,1.0,-0.9463595839524517,0.0
2020-02-07,-0.032649114978432245,-0.7016213000148743,-2.6334969507660273,-2.121002528633051,1.0,-0.948311765580842,0.0
2020-02-10,-0.02710308056872038,-0.7060130331753555,-2.6216676540284363,-2.1120408767772516,1.0,-0.9384626777251186,0.0
2020-02-11,-0.0,-0.6734648961925025,-2.5909324334238133,-2.072775291614702,1.0,-0.9991196537304674,0.0
2020-02-12,-0.0,-0.6788288951007797,-2.5941591878770045,-2.0696630866558774,1.0,-1.0135353832573195,0.0
2020-02-13,-0.0,-0.7166606432959884,-2.518973617636429,-2.0365016263100832,1.0,-0.9559089266353452,0.0
2020-02-14,-0.0,-0.7344726071659367,-2.517699432756516,-1.9698427514899115,1.0,-0.9582824728943777,0.0
2020-02-18,-0.0,-0.7390586884775434,-2.506457167455876,-1.9601808006887644,1.0,-0.9689338499067298,0.0
2020-02-19,-0.0,-0.7851745232097878,-2.5111191075926595,-1.936667866138899,1.0,-0.9638718963655991,0.0
2020-02-20,-0.0,-0.7882310469314079,-2.5189169675090253,-1.9443321299638985,1.0,-0.9687364620938628,0.0
2020-02-21,-0.0,-0.8173894094573982,-2.536500326868599,-1.939565627950897,1.0,-0.9702186387738796,0.0
2020-02-24,-0.0,-0.8439088137069841,-2.5261361986351094,-1.9352403078263396,1.0,-0.9547698562509074,0.0
2020-02-25,-0.0,-0.8944520547945207,-2.3906849315068497,-1.6981506849315071,1.0,-0.866027397260274,0.0
2020-02-26,-0.0,-0.8348798947022047,-2.3063507732806845,-1.6650871997367556,1.0,-0.7747943402435011,0.0
2020-02-27,-0.0,-0.8247767857142856,-2.296218487394958,-1.6791622899159662,1.0,-0.7649028361344538,0.0
2020-02-28,-0.0,-1.1002923777792886,-2.3543210715985583,-1.5653770313456177,1.0,-0.7795607533827429,0.0
2020-03-02,-0.016771915529299925,-1.0517416989203503,-2.3341481632375904,-1.5997148095335096,1.0,-0.7878726149249676,0.0
2020-03-03,-0.0,-1.264295039164491,-2.0605744125326373,-1.4778067885117492,1.0,-0.7248041775456919,0.0
2020-03-04,-0.0,-1.3159596728171963,-2.03493754359267,-1.3300995498066073,1.0,-0.659691839452159,0.0
2020-03-05,-0.0,-1.4330306806717703,-1.75722509049908,-1.153937451783277,1.0,-0.5901726900480684,0.0
2020-03-06,-0.0,-1.546638120587895,-1.6486517764147668,-1.0670639972225435,1.0,-0.5240134243721791,0.0
2020-03-09,-0.0,-1.5321074475443857,-1.666013373299516,-1.0592575513027438,1.0,-0.5070325109522712,0.0
2020-03-10,-0.4747634069400631,-0.956677181913775,-1.5458464773922187,-0.9958990536277602,1.0,-0.2844374342797056,0.0
2020-03-11,-0.39513464811292415,-1.0324857343077385,-1.4688657523275601,-0.8817699469416358,1.0,-0.2272499749724697,0.0
2020-03-12,-0.4529679499336241,-0.8618907642708137,-1.33496112270055,-0.878769201593021,1.0,-0.21249762943296036,0.0
2020-03-13,-0.559662220046506,-0.6326439032350182,-0.9980010606616898,-0.7176192224533922,1.0,-0.17154163097132133,0.0
2020-03-16,-0.42060531477137253,-0.8683613429219706,-0.926969965004038,-0.6298119447756029,1.0,-0.0,0.0
2020-03-17,-0.4605032182562902,-0.5714039858190204,-0.6024851134134168,-0.7081884831170618,1.0,-0.09943895639004577,0.0
2020-03-18,-0.4576579046574591,-0.6421741663525138,-0.4883991911991501,-0.7407039309092155,1.0,-0.09818705233215669,0.0
2020-03-19,-0.46003496503496505,-0.6826573426573427,-0.5132867132867134,-0.7586713286713288,1.0,-0.08181818181818183,0.0
2020-03-20,-0.47248765585591984,-0.7864374267343968,-0.4929132180029129,-0.7660118645874037,1.0,-0.034457035274057767,0.0
2020-03-23,-0.48275983765660846,-0.882795129698253,-0.39142403388035996,-0.7607552496911947,1.0,-0.011505205576142579,0.0
2020-03-24,-0.5147209557134274,-0.9077863782561058,-0.3405435973562365,-0.74728731488354,1.0,-0.02410490227264694,0.0
2020-03-25,-0.5325072200953724,-0.9039895224662502,-0.1773792732890053,-0.7442742964604742,1.0,-0.0,0.0
2020-03-26,-0.5369345806927539,-0.9031619890688394,-0.17171310733326628,-0.7412735137310129,1.0,-0.0,0.0
2020-03-27,-0.5528666666666667,-0.8876000000000001,-0.12676666666666667,-0.7661,1.0,-0.0,0.0
2020-03-30,-0.5319938702537034,-0.8712412736250639,-0.2079346160395028,-0.7942448493104035,1.0,-0.0,0.0
2020-03-31,-0.5138258217553372,-0.8956963741104711,-0.19752626228397155,-0.7815994578109116,1.0,-0.0,0.0
2020-04-01,-0.5203922894825836,-0.9104497801826175,-0.16641866756848156,-0.7845451471085559,1.0,-0.0,0.0
2020-04-02,-0.5235750174691378,-0.8745882274648121,-0.14574252154527,-0.7835490633214653,1.0,-0.0,0.0
2020-04-03,-0.5198774721981754,-0.8939535193447427,-0.1533928214690018,-0.7623360191782647,1.0,-0.0,0.0
2020-04-06,-0.5214980122273076,-0.9009120368823708,-0.15698393077873918,-0.7614004610296329,1.0,-0.0,0.0
2020-04-07,-0.5061196288741199,-0.8868526682897941,-0.14973350003290123,-0.7474172534052774,1.0,-0.0,0.0
2020-04-08,-0.5084269662921348,-0.895902181097158,-0.14094514210178455,-0.7594183740912096,1.0,-0.0,0.0
2020-04-09,-0.5149917738307088,-0.9198200315616293,-0.14666084679179398,-0.7761474666756204,1.0,-0.0,0.0
2020-04-13,-0.5361959904949964,-0.8652565346899159,-0.16570166337561498,-0.7797115030623515,1.0,-0.0,0.0
2020-04-14,-0.5456036415972152,-0.8501522910600128,-0.1746828664189845,-0.7765839943769456,1.0,-0.0,0.0
2020-04-15,-0.531414309484193,-0.8599001663893512,-0.16199667221297837,-0.7744758735440932,1.0,-0.0,0.0
2020-04-16,-0.5376008499618181,-0.846044025366048,-0.16228958464756466,-0.7742288920614894,1.0,-0.0,0.0
2020-04-17,-0.5439081225033289,-0.8406790945406125,-0.17060585885486018,-0.7737017310252996,1.0,-0.0,0.0
2020-04-20,-0.5650801037027188,-0.802732167785681,-0.18998869906268695,-0.7659708834673934,1.0,-0.0,0.0
2020-04-21,-0.5758173430500768,-0.8130975462993916,-0.20234672728488332,-0.7516547435983151,1.0,-0.0,0.0
2020-04-22,-0.5637022025846318,-0.8247898740905617,-0.18334939038570147,-0.7503072987608385,1.0,-0.0,0.0
2020-04-23,-0.500467931120539,-0.8188170701272772,-0.1303968055902171,-0.6698278013476416,1.0,-0.0,0.0
2020-04-24,-0.49981276914435496,-0.8155776071896648,-0.13421331835486486,-0.6709105660612869,1.0,-0.0,0.0
2020-04-27,-0.5175182710705436,-0.822558890875443,-0.12380414667043066,-0.6727831623851197,1.0,-0.0,0.0
2020-04-28,-0.5166164090966202,-0.8317627842693806,-0.11989571554215356,-0.6728546299786407,1.0,-0.0,0.0
2020-04-29,-0.5190925920115466,-0.8330143390543128,-0.11436729315051301,-0.671174421888237,1.0,-0.0,0.0
2020-04-30,-0.5196662693682956,-0.8327896618781758,-0.113731886330845,-0.6703469042092717,1.0,-0.0,0.0
