Date,IWF,IWM,MTUM,SPY,VCYT,VLUE,VXX
2018-12-26,-0.7420938628158844,-1.9207942238267146,-0.0,-1.983898916967509,1.0,-1.5734296028880865,0.0
2018-12-27,-0.6258016100422978,-1.8182562423250102,-0.0,-1.8336744439896304,1.0,-1.5445490517123754,0.0
2018-12-28,-0.616960262187628,-1.8313532705175475,-0.0,-1.8362010105148163,1.0,-1.5432199918066365,0.0
2018-12-31,-0.6147064853413519,-1.8376272808036629,-0.0,-1.8374906034306022,1.0,-1.544044283468872,0.0
2019-01-02,-0.6097577618560217,-1.8358921869669054,-0.0,-1.8348686455134762,1.0,-1.5430228590924597,0.0
2019-01-03,-0.6393791635189892,-1.8406702836343658,-0.0,-1.869102396813406,1.0,-1.5185083442071288,0.0
2019-01-04,-0.5303041043453605,-1.9746934146168567,-0.0,-1.9313815836109731,1.0,-1.6523711632522862,0.0
2019-01-07,-0.4855042594119263,-1.9014152239626272,-0.0,-1.892965100302281,1.0,-1.5901346523770268,0.0
2019-01-08,-0.49013428336530557,-1.8722937791175664,-0.0,-1.9054535489175115,1.0,-1.583241984105234,0.0
2019-01-09,-0.4836502941578875,-1.8514844711998906,-0.0,-1.9081953755643728,1.0,-1.5975509645642358,0.0
2019-01-10,-0.48207198576707266,-1.8528807992336118,-0.0,-1.909401943342001,1.0,-1.5983987956753798,0.0
2019-01-11,-0.4879939626783754,-1.8313666300768388,-0.0,-1.9191822173435784,1.0,-1.622049945115258,0.0
2019-01-14,-0.49907375643224705,-1.829228130360206,-0.0,-1.9175986277873072,1.0,-1.6152315608919383,0.0
2019-01-15,-0.503251420357314,-1.8200424395920325,-0.0,-1.911766719145732,1.0,-1.6100349099869944,0.0
2019-01-16,-0.479413578132493,-1.8246214975679937,-0.0,-1.9065561416729466,1.0,-1.6401315338768243,0.0
2019-01-17,-0.4770441327403353,-1.8240848443380089,-0.0,-1.9047553882996922,1.0,-1.6364009579199452,0.0
2019-01-18,-0.4837666804237172,-1.8065070848810012,-0.0,-1.9056266336497454,1.0,-1.682624845233182,0.0
2019-01-22,-0.10401499315216609,-1.9950263100987533,-0.0,-2.288329849347654,1.0,-1.8209471635551073,0.0
2019-01-23,-0.09209666884389288,-1.9618985412584369,-0.0,-2.332172146019305,1.0,-1.8712533565570797,0.0
2019-01-24,-0.09208236658932716,-1.9657772621809748,-0.0,-2.3210556844547567,1.0,-1.8716647331786542,0.0
2019-01-25,-0.0,-1.9731255645889791,-0.0,-2.5535983137609155,1.0,-2.001129177958446,0.0
2019-01-28,-0.0,-1.940259153231882,-0.0,-2.5885189091456984,1.0,-2.0045954497513936,0.0
2019-01-29,-0.0,-1.9187249792280385,-0.0,-2.604426316187023,1.0,-2.030213762368759,0.0
2019-01-30,-0.0009781054849146039,-1.9072304567000224,-0.0,-2.5886690241516814,1.0,-2.027010759160334,0.0
2019-01-31,-0.0,-1.9341573033707864,-0.0,-2.503820224719101,1.0,-2.0526591760299624,0.0
2019-02-01,-0.0,-1.9347140927510131,-0.0,-2.515908749812397,1.0,-2.0535794687077895,0.0
2019-02-04,-0.0,-1.9338935994597435,-0.0,-2.5159450739101072,1.0,-2.0536504839798906,0.0
2019-02-05,-0.0,-1.9320519558525415,-0.0,-2.5127261806441927,1.0,-2.0632930400180194,0.0
2019-02-06,-0.0,-1.925550296747051,-0.0,-2.5121328224776502,1.0,-2.074900458267598,0.0
2019-02-07,-0.0,-1.9289313378957658,-0.0,-2.52132059863127,1.0,-2.0702414078363542,0.0
2019-02-08,-0.0,-1.921032821439325,-0.0,-2.5340258958145134,1.0,-2.0727943390545014,0.0
2019-02-11,-0.0,-1.9153822907222726,-0.0,-2.5492595950438197,1.0,-2.090510728316712,0.0
2019-02-12,-0.0,-1.918719586374696,-0.0,-2.5780109489051095,1.0,-2.1066757907542577,0.0
2019-02-13,-0.0,-1.9480607847584488,-0.0,-2.544643532169048,1.0,-2.0675890224540714,0.0
2019-02-14,-0.0,-1.9249506753680377,-0.0,-2.577477614205494,1.0,-2.085900743663682,0.0
2019-02-15,-0.0,-1.9572915875066494,-0.0,-2.566000455961699,1.0,-2.076069610152747,0.0
2019-02-19,-0.0,-1.9211818937504723,-0.0,-2.574019496712763,1.0,-2.0616640217637725,0.0
2019-02-20,-0.0,-1.929733000529461,-0.0,-2.5756750624007263,1.0,-2.058391952197262,0.0
2019-02-21,-0.0,-1.9183611762037949,-0.0,-2.5770655378335476,1.0,-2.063723637463149,0.0
2019-02-22,-0.0,-1.9056532568495734,-0.0,-2.584345988376481,1.0,-2.057740206808061,0.0
2019-02-25,-0.0,-1.9168315324912495,-0.0,-2.6107137422005784,1.0,-2.0816466291279863,0.0
2019-02-26,-0.0,-1.9154308312419195,-0.0,-2.6119096509240247,1.0,-2.0777245417902503,0.0
2019-02-27,-0.0008519206939281289,-1.911245353159851,-0.0,-2.6880421313506813,1.0,-2.144594175960347,0.0
2019-02-28,-0.0,-1.9200279242941358,-0.0,-2.69756438101148,1.0,-2.1390009308098046,0.0
2019-03-01,-0.0,-1.94309262166405,-0.0,-2.7178963893249604,1.0,-2.1883045525902665,0.0
2019-03-04,-0.0,-1.934608750196017,-0.0,-2.700956562647013,1.0,-2.2051121216873137,0.0
2019-03-05,-0.0,-1.9165089877010406,-0.0,-2.746452223273415,1.0,-2.220671712393566,0.0
2019-03-06,-0.0014187751241428233,-1.9155040592732717,-0.0,-2.7459604319382045,1.0,-2.219279577520296,0.0
2019-03-07,-0.0,-1.924204223132682,-0.0,-2.741648282382603,1.0,-2.2131263788213045,0.0
2019-03-08,-0.0,-1.9431260558281713,-0.0,-2.830423940149626,1.0,-2.2708551202638563,0.0
2019-03-11,-0.0,-1.9655736364379754,-0.0,-2.8607408618856813,1.0,-2.350887235260447,0.0
2019-03-12,-0.0017278262300477211,-1.8788876090176074,-0.0,-2.900362020733915,1.0,-2.446766496626625,0.0
2019-03-13,-0.05450925080892724,-1.8972869824939849,-0.0,-2.8995270886916122,1.0,-2.445283331950552,0.0
2019-03-14,-0.05487400530503979,-1.8968832891246683,-0.0,-2.8962201591511936,1.0,-2.441064323607427,0.0
2019-03-15,-0.07764413106594774,-1.8715885524678555,-0.0,-2.88834508502696,1.0,-2.4577353795105763,0.0
2019-03-18,-0.10197036039070392,-1.9128494442573256,-0.0,-2.9115863927248227,1.0,-2.494021556079488,0.0
2019-03-19,-0.11291687828000677,-1.920687320128661,-0.0,-2.9189097680717793,1.0,-2.5120196377179616,0.0
2019-03-20,-0.12363173525668222,-1.9254136614340263,-0.0,-2.912940178192618,1.0,-2.523462028001697,0.0
2019-03-21,-0.15339657801118076,-1.9172454684058953,-0.0,-2.934270709808572,1.0,-2.465356598339827,0.0
2019-03-22,-0.1662531017369727,-1.9178574484469924,-0.0,-2.988192008214255,1.0,-2.484213228373406,0.0
2019-03-25,-0.15280480582113545,-1.6884677214654369,-0.0975547846687537,-3.038920382435062,1.0,-2.483205008884,0.0
2019-03-26,-0.12352336928608115,-1.7371169320321864,-0.14295497346344804,-3.0507618558466016,1.0,-2.5057353192946414,0.0
2019-03-27,-0.15659763819955502,-1.6796166352900908,-0.16310114667123052,-3.0563922642478176,1.0,-2.501540304638028,0.0
2019-03-28,-0.12511775284747795,-1.6577888156204506,-0.21178384859124774,-3.0465016699494734,1.0,-2.5227370043675603,0.0
2019-03-29,-0.12018529638843614,-1.6675817105601787,-0.19473277858797292,-3.066826799348031,1.0,-2.5291241314231794,0.0
2019-04-01,-0.11681279009798866,-1.6891009111225717,-0.2018222451435448,-3.06764655320612,1.0,-2.5201134605466735,0.0
2019-04-02,-0.13073296185169309,-1.6885555079297043,-0.2957565366480926,-3.033947706815259,1.0,-2.4236605229318475,0.0
2019-04-03,-0.12089513847209123,-1.6934750921718253,-0.3012946926176798,-3.0261510760524737,1.0,-2.4323930378118837,0.0
2019-04-04,-0.14174441496191045,-1.686724300265343,-0.27612770692459127,-3.0135239236497475,1.0,-2.4414105965933404,0.0
2019-04-05,-0.18854193111618855,-1.6351019717356352,-0.2504019632732504,-2.9675044427519675,1.0,-2.4209190149784208,0.0
2019-04-08,-0.18760030407973646,-1.62860038854633,-0.25373764676070615,-2.9641016977785286,1.0,-2.412534842469803,0.0
2019-04-09,-0.22282747467869604,-1.60813686271172,-0.2751723550940505,-3.0016171589071408,1.0,-2.403608817771725,0.0
2019-04-10,-0.22470578274489883,-1.56752180171027,-0.2945559224451782,-2.9876386419439505,1.0,-2.392346118025569,0.0
2019-04-11,-0.2566162171302951,-1.5243933372791072,-0.32205969392068995,-2.9905301428933795,1.0,-2.3616301682590684,0.0
2019-04-12,-0.2568264434863471,-1.522952066954096,-0.3243723053512554,-2.9904472060191054,1.0,-2.3592019612815958,0.0
2019-04-15,-0.24551151761517612,-1.5302337398373982,-0.32520325203252026,-2.995680894308943,1.0,-2.372205284552846,0.0
2019-04-16,-0.24647408666100257,-1.5414613423959218,-0.31988105352591334,-3.0050977060322857,1.0,-2.3832625318606624,0.0
2019-04-17,-0.2427539311517212,-1.5427114322141946,-0.33497662558436037,-3.013004674883128,1.0,-2.3663408414789626,0.0
2019-04-18,-0.23026934587430525,-1.5736639589568193,-0.3442496793501496,-3.028815733219324,1.0,-2.3736639589568194,0.0
2019-04-22,-0.251567465429872,-1.5817229236451085,-0.333247444816628,-3.036073177016233,1.0,-2.3862406596238084,0.0
2019-04-23,-0.2534787837141385,-1.5868407490121972,-0.33808623947775296,-3.0327263356811547,1.0,-2.378457309740594,0.0
2019-04-24,-0.24668094218415415,-1.5605995717344754,-0.3444111349036403,-3.028865096359743,1.0,-2.3846680942184153,0.0
2019-04-25,-0.24763867422290917,-1.5551262235960845,-0.3555727288339344,-3.0360638845955696,1.0,-2.3921518117808693,0.0
2019-04-26,-0.2542837559972584,-1.5290438656614118,-0.3506682659355723,-3.0393248800548323,1.0,-2.3941055517477725,0.0
2019-04-29,-0.250684697021568,-1.5197706264977748,-0.34106470386853815,-3.043906196508045,1.0,-2.403286545703526,0.0
2019-04-30,-0.25340529426882547,-1.515034695451041,-0.3504668894028956,-3.048573631457209,1.0,-2.399383191981496,0.0
2019-05-01,-0.27290648838604614,-1.517185223279335,-0.3472186508956887,-3.0422559355446985,1.0,-2.3917030941973088,0.0
2019-05-02,-0.26585623678646936,-1.547832980972516,-0.3400281888653982,-3.127554615926709,1.0,-2.527660324171952,0.0
2019-05-03,-0.27194766156838474,-1.530633896207232,-0.3417027672177526,-3.1514454955353197,1.0,-2.545221465829723,0.0
2019-05-06,-0.26717220703641653,-1.4760603121417863,-0.36442994444934307,-3.1586279869500045,1.0,-2.5511859624371747,0.0
2019-05-07,-0.24688301352904768,-1.4925280749845256,-0.3884516756565567,-3.1580157396763644,1.0,-2.5566363073658147,0.0
2019-05-08,-0.27809036658141517,-1.4682011935208867,-0.40025575447570333,-2.977237851662404,1.0,-2.4012787723785163,0.0
2019-05-09,-0.2740665481330963,-1.461772923545847,-0.40022013377360083,-2.9425958851917704,1.0,-2.3881127762255523,0.0
2019-05-10,-0.27197965239508265,-1.4612123781263247,-0.39813480288257735,-2.9515896566341673,1.0,-2.3953370072064435,0.0
2019-05-13,-0.2608363728899822,-1.4606836881839003,-0.3957926880990754,-2.9666638391721096,1.0,-2.3985070828738655,0.0
2019-05-14,-0.16775906413341077,-1.3343565917199038,-0.5355513150253048,-2.9162034348295034,1.0,-2.3427362482369536,0.0
2019-05-15,-0.1319283106538334,-1.3528045137736475,-0.5524394291403917,-2.935944241619648,1.0,-2.3242615333554593,0.0
2019-05-16,-0.11997670355270822,-1.3560196355770031,-0.5611947749396787,-2.952575089441717,1.0,-2.330476745153507,0.0
2019-05-17,-0.11796581909128803,-1.3446436015006251,-0.5763234681117132,-2.940975406419341,1.0,-2.356898707794915,0.0
2019-05-20,-0.12255227348157982,-1.326833720544308,-0.5865416528377033,-2.9192665117822765,1.0,-2.3422668436773977,0.0
2019-05-21,-0.10559880735464634,-1.3332781182706643,-0.6007950969024349,-2.905747888023853,1.0,-2.3367566672188174,0.0
2019-05-22,-0.09466039448708426,-1.3069241561442602,-0.6251547412725922,-2.902203515721713,1.0,-2.323925063959726,0.0
2019-05-23,-0.09721306068601583,-1.2983179419525066,-0.6516325857519789,-2.903364116094987,1.0,-2.294854881266491,0.0
2019-05-24,-0.07395234182415776,-1.2485620377978637,-0.6893179950698439,-2.9050944946589974,1.0,-2.299917830731306,0.0
2019-05-28,-0.08187038556193602,-1.2301066447908122,-0.6978671041837573,-2.8990155865463496,1.0,-2.2945857260049225,0.0
2019-05-29,-0.0959777632439503,-1.235938521909745,-0.6935088293001962,-2.8883257030739045,1.0,-2.2614453891432307,0.0
2019-05-30,-0.09858694764355143,-1.230744098668627,-0.6864330637915544,-2.8858123009066405,1.0,-2.2663562852242096,0.0
2019-05-31,-0.10008097165991903,-1.205263157894737,-0.6906072874493927,-2.851174089068826,1.0,-2.2500404858299596,0.0
2019-06-03,-0.08741711143457868,-1.1994986252628173,-0.6914119359534207,-2.86098981077147,1.0,-2.2472909590813517,0.0
2019-06-04,-0.1304523424878837,-1.1971728594507272,-0.6984652665589661,-2.856462035541196,1.0,-2.1949111470113087,0.0
2019-06-05,-0.1290398309726896,-1.1150324751545506,-0.7261914077783864,-2.7873073010407703,1.0,-2.0677674309413883,0.0
2019-06-06,-0.1310436551400407,-1.103896103896104,-0.7304021279924895,-2.7939289626036614,1.0,-2.0642309497731186,0.0
2019-06-07,-0.1317993269155514,-1.125225013696486,-0.734288174062769,-2.777099475620255,1.0,-2.058073100101746,0.0
2019-06-10,-0.1194752459784476,-1.12634702483211,-0.7228642823676401,-2.7779166015930032,1.0,-2.0622364516632827,0.0
2019-06-11,-0.12146892655367232,-1.1301004394224734,-0.7735404896421846,-2.764595103578155,1.0,-2.0572033898305087,0.0
2019-06-12,-0.12089119008394132,-1.136424256687848,-0.7763395308700087,-2.759629716796109,1.0,-2.0516984388483563,0.0
2019-06-13,-0.1217555450684285,-1.1760264275601697,-0.8084788422211735,-2.740836872738713,1.0,-2.0181689476168003,0.0
2019-06-14,-0.1268557065430838,-1.1646374990181447,-0.8246799151677009,-2.740711648731443,1.0,-1.998036289372398,0.0
2019-06-17,-0.1289157572426788,-1.1614979979587028,-0.8247625029441783,-2.73910654000157,1.0,-1.9968595430635157,0.0
2019-06-18,-0.13036303630363036,-1.1719314788621717,-0.8196605374823196,-2.743124312431243,1.0,-1.9929278642149928,0.0
2019-06-19,-0.1422636776924283,-1.1359147201755762,-0.8546010346449286,-2.7359303966138895,1.0,-1.9695093274807964,0.0
2019-06-20,-0.15181233328102936,-1.148517181860976,-0.8346932370939903,-2.7364663423819238,1.0,-1.974109524556724,0.0
2019-06-21,-0.15667949422759758,-1.1625697007775073,-0.8308332678865938,-2.7229246838922485,1.0,-1.9805230503416322,0.0
2019-06-24,-0.15023215550483987,-1.146690800346266,-0.8428425277406155,-2.7179507358149055,1.0,-2.0119619107578504,0.0
2019-06-25,-0.1510191233178563,-1.142205083812072,-0.8438655858975369,-2.7194459746596364,1.0,-2.0132210592586763,0.0
2019-06-26,-0.12362204724409448,-1.1434645669291337,-0.8354330708661417,-2.7157480314960627,1.0,-2.055748031496063,0.0
2019-06-27,-0.12891518737672583,-1.1323865877712032,-0.8740039447731756,-2.72181459566075,1.0,-2.0325049309664696,0.0
2019-06-28,-0.1332440312032149,-1.1077141281222915,-0.8766054684422032,-2.7314632416673237,1.0,-2.0305728468993776,0.0
2019-07-01,-0.1126126126126126,-1.1144302196933775,-0.8772720088509561,-2.7508297771455665,1.0,-2.0475738896791524,0.0
2019-07-02,-0.10005523554012467,-1.128067545174781,-0.8729582577132486,-2.7439438175649014,1.0,-2.045766590389016,0.0
2019-07-03,-0.09463399259317627,-1.128201087384761,-0.8740839965329762,-2.7380821054290445,1.0,-2.0446773303916164,0.0
2019-07-05,-0.09918264696636278,-1.0958817981766742,-0.8792832442628105,-2.7354605469977993,1.0,-2.0494341402074823,0.0
2019-07-08,-0.09979537226507161,-1.0905871241932945,-0.8856445773650244,-2.7422477569652135,1.0,-2.052022666456792,0.0
2019-07-09,-0.09535048383290064,-1.08701125009834,-0.8852175281252458,-2.7459680591613562,1.0,-2.0536543151600974,0.0
2019-07-10,-0.09136264421577797,-1.1342376052385406,-0.8903180542563143,-2.667991892734643,1.0,-2.0115372622388525,0.0
2019-07-11,-0.10272209656033071,-1.1247952577802045,-0.9019577256064271,-2.6674206380157557,1.0,-2.0028078933000546,0.0
2019-07-12,-0.056163214645876966,-1.1608098673493135,-0.9015592273679311,-2.63680086882321,1.0,-2.0020169110231945,0.0
2019-07-15,-0.06441550339234188,-1.1971457537237775,-0.9448646962489277,-2.643453170085003,1.0,-1.9486859549247444,0.0
2019-07-16,-0.09564607835501206,-1.1855284679492173,-0.9832541475192771,-2.6227120492250173,1.0,-1.9016278526364983,0.0
2019-07-17,-0.09618380062305297,-1.2091900311526482,-0.9710280373831777,-2.6180685358255458,1.0,-1.8936137071651091,0.0
2019-07-18,-0.10021039507519676,-1.2097716823813605,-0.9793501129899477,-2.6193407620977167,1.0,-1.8837372399283099,0.0
2019-07-19,-0.10978928543659125,-1.2089262110255812,-0.9722416608350829,-2.610372443822409,1.0,-1.8741155431148433,0.0
2019-07-22,-0.10506319299061796,-1.1743041017290843,-0.949290532682019,-2.610141893463596,1.0,-1.91494145925409,0.0
2019-07-23,-0.10920388349514562,-1.1732815533980583,-0.953631067961165,-2.6161553398058253,1.0,-1.9147184466019416,0.0
2019-07-24,-0.11019827790504778,-1.1869815941227584,-1.0177739157911367,-2.660715696342523,1.0,-1.9238486452326407,0.0
2019-07-25,-0.12233790818741126,-1.1517589525161698,-1.0318662249566177,-2.6796813377504334,1.0,-1.9021927748856287,0.0
2019-07-26,-0.11679004567648447,-1.1316742794140808,-1.036304929910222,-2.6860135454402263,1.0,-1.9044731453772246,0.0
2019-07-29,-0.11501220184208454,-1.1054081712981185,-1.0355034243879397,-2.689758324805164,1.0,-1.926474061245375,0.0
2019-07-30,-0.11733207339160565,-1.1035514607449406,-1.039136939916529,-2.684778329002284,1.0,-1.9299157413969605,0.0
2019-07-31,-0.11330126941575337,-1.1258377355515257,-1.040290152172199,-2.6782307025151777,1.0,-1.9269100370574785,0.0
2019-08-01,-0.10141509433962263,-1.1463050314465408,-1.047562893081761,-2.6599842767295594,1.0,-1.9062893081761005,0.0
2019-08-02,-0.061545689452666204,-1.1383603476626734,-1.048390885600188,-2.6558609349307023,1.0,-1.9260825307336937,0.0
2019-08-05,-0.04780564263322885,-1.1405956112852667,-1.0413793103448277,-2.664341692789969,1.0,-1.942868338557994,0.0
2019-08-06,-0.008741660915573959,-1.126524039567518,-1.0225442834138485,-2.591058967870562,1.0,-1.9192546583850933,0.0
2019-08-07,-0.0,-1.1517004203286205,-0.9931218952999619,-2.572793274742071,1.0,-1.9247993886129153,0.0
2019-08-08,-0.0,-1.1521705900336288,-0.994344237236319,-2.5728370528890245,1.0,-1.9235707734637726,0.0
2019-08-09,-0.0,-1.1301219419828827,-0.9665227599787927,-2.553662046504582,1.0,-1.9238051957888358,0.0
2019-08-12,-0.0,-1.1200272273483587,-0.9872182725760097,-2.556118590228407,1.0,-1.8997882317349872,0.0
2019-08-13,-0.0,-1.0853355426677713,-0.9812457633501545,-2.5573548241319575,1.0,-1.9078104993597953,0.0
2019-08-14,-0.0,-1.0840273088753847,-0.9693900517668242,-2.5515042388776354,1.0,-1.8975166929252005,0.0
2019-08-15,-0.0,-1.0905491604956374,-0.9727252731138647,-2.4854461470782314,1.0,-1.7831952489185423,0.0
2019-08-16,-0.0,-1.0863156350836023,-0.9759460252273393,-2.4861396303901433,1.0,-1.7850542681138162,0.0
2019-08-19,-0.0,-1.0435099482545005,-0.983164492383937,-2.4942059616646017,1.0,-1.7672181327891554,0.0
2019-08-20,-0.0,-1.0385479313093255,-1.0147090790522426,-2.4606187957394394,1.0,-1.7319759437721904,0.0
