Date,IWF,IWM,LRN,MTUM,SPY,VLUE,VXX
2019-01-25,-0.0,-1.1783389585342332,1.0,-0.0,-2.227338476374156,-1.6213235294117647,0.0
2019-01-28,-0.0,-1.149404216315307,1.0,-0.0,-2.3142682554231593,-1.6469905285670638,0.0
2019-01-29,-0.0,-1.1274437476945776,1.0,-0.0,-2.33308742161564,-1.6872617730234847,0.0
2019-01-30,-0.0,-1.1253463030228408,1.0,-0.0,-2.3341747214184574,-1.6969155944098997,0.0
2019-01-31,-0.0,-1.1612803559290614,1.0,-0.0,-2.2626830624729655,-1.755360563554347,0.0
2019-02-01,-0.0,-1.141889417795679,1.0,-0.0,-2.261991944342731,-1.6988892957402661,0.0
2019-02-04,-0.0,-1.1443739321454725,1.0,-0.0,-2.2625701732975347,-1.6950817671466927,0.0
2019-02-05,-0.0,-1.129505192425168,1.0,-0.0,-2.2568112400733047,-1.7224190592547342,0.0
2019-02-06,-0.0,-1.1200880034223553,1.0,-0.0,-2.2565544215608386,-1.7347063496913768,0.0
2019-02-07,-0.0,-1.1319308145240432,1.0,-0.0,-2.2752698724239453,-1.7262634936211971,0.0
2019-02-08,-0.0,-1.1359432799013562,1.0,-0.0,-2.306041923551171,-1.7232429099876694,0.0
2019-02-11,-0.0,-1.1008688150841088,1.0,-0.0,-2.311294596093413,-1.7495840778852674,0.0
2019-02-12,-0.0,-1.1321164710995222,1.0,-0.0,-2.3222201527286273,-1.7541441609238222,0.0
2019-02-13,-0.0,-1.1612120457939272,1.0,-0.0,-2.318130910900946,-1.7426580388252861,0.0
2019-02-14,-0.0,-1.1596003746487669,1.0,-0.0,-2.3351857633468622,-1.7492975335622856,0.0
2019-02-15,-0.0,-1.175200300450676,1.0,-0.0,-2.334689534301452,-1.7494992488733099,0.0
2019-02-19,-0.0,-1.128214685054044,1.0,-0.0,-2.3517207106472853,-1.732078519070692,0.0
2019-02-20,-0.0,-1.1357617952383912,1.0,-0.0,-2.3515882389507055,-1.7288493814881578,0.0
2019-02-21,-0.0,-1.1174094101560073,1.0,-0.0,-2.3585679656908445,-1.7394493131953508,0.0
2019-02-22,-0.0,-1.113070022427112,1.0,-0.0,-2.382693745327685,-1.7339895340144529,0.0
2019-02-25,-0.0,-1.1105736005528681,1.0,-0.0,-2.4113212288747876,-1.7606332851668027,0.0
2019-02-26,-0.0,-1.1164908314493847,1.0,-0.0,-2.406870133132379,-1.756531022356192,0.0
2019-02-27,-0.0,-1.1183126925253033,1.0,-0.0,-2.41541459734708,-1.7528132268812475,0.0
2019-02-28,-0.0,-1.1181915496505257,1.0,-0.0,-2.4155909577482526,-1.7630501857565646,0.0
2019-03-01,-0.0,-1.1148695378811695,1.0,-0.0,-2.4171644137063817,-1.755297076391072,0.0
2019-03-04,-0.0,-1.106284135852847,1.0,-0.0,-2.4124552702617867,-1.759118588737523,0.0
2019-03-05,-0.0,-1.0894104322657774,1.0,-0.0,-2.436041024350343,-1.7666268168376018,0.0
2019-03-06,-0.0,-1.0861689414428581,1.0,-0.0,-2.440530850996918,-1.7630039625133658,0.0
2019-03-07,-0.0,-1.0300770724982768,1.0,-0.0,-2.4885644463938843,-1.7474152515821793,0.0
2019-03-08,-0.0,-1.027394623724899,1.0,-0.0,-2.5928658497465835,-1.7953422724064922,0.0
2019-03-11,-0.0,-1.0507513841286582,1.0,-0.0,-2.6409174795676247,-1.899354073292908,0.0
2019-03-12,-0.0,-0.978329631872939,1.0,-0.0,-2.7192274042667743,-2.0324382529106937,0.0
2019-03-13,-0.0,-1.0259802577460926,1.0,-0.0,-2.7610364683301345,-2.06793254729915,0.0
2019-03-14,-0.0,-1.0282017934150183,1.0,-0.0,-2.7552193853104248,-2.0617427613115207,0.0
2019-03-15,-0.0,-0.996387184730743,1.0,-0.0,-2.741376959781868,-2.078936605316973,0.0
2019-03-18,-0.0,-1.0489366095395416,1.0,-0.0,-2.7401748227682563,-2.0936747195264642,0.0
2019-03-19,-0.0,-1.0584840055632823,1.0,-0.0,-2.7602920723226703,-2.135326842837274,0.0
2019-03-20,-0.0,-1.072383619180959,1.0,-0.0,-2.768848442422121,-2.15904795239762,0.0
2019-03-21,-0.0,-1.0737430167597766,1.0,-0.0,-2.7886173184357546,-2.120810055865922,0.0
2019-03-22,-0.0,-1.0841221265390364,1.0,-0.0,-2.8887623656679238,-2.1440466870685357,0.0
2019-03-25,-0.0,-0.8864939550949914,1.0,-0.0,-2.9154404145077724,-2.1065284974093266,0.0
2019-03-26,-0.0,-0.9267180925666199,1.0,-0.0,-2.938499298737728,-2.1473352033660587,0.0
2019-03-27,-0.0,-0.9133808724832214,1.0,-0.0,-2.943861856823266,-2.133808724832215,0.0
2019-03-28,-0.0,-0.8266579120157584,1.0,-0.0,-2.7247537754432045,-2.0145764937623114,0.0
2019-03-29,-0.0,-0.8121515093251298,1.0,-0.0,-2.6437223610844067,-1.9531500352496316,0.0
2019-04-01,-0.0,-0.8250589509910139,1.0,-0.0,-2.616850423809827,-1.9311707348161369,0.0
2019-04-02,-0.0,-0.8559057624960205,1.0,-0.0,-2.6415791149315506,-1.8698503661254378,0.0
2019-04-03,-0.0,-0.8566431342619093,1.0,-0.0,-2.6376645678305666,-1.8658016917890987,0.0
2019-04-04,-0.0,-0.8507036896158235,1.0,-0.0,-2.607328515278306,-1.881513883605934,0.0
2019-04-05,-0.0,-0.8475396269654338,1.0,-0.0,-2.620917945126997,-1.8973836654147302,0.0
2019-04-08,-0.0,-0.8361197635242515,1.0,-0.0,-2.623800139851249,-1.896955056894031,0.0
2019-04-09,-0.0,-0.8225806451612904,1.0,-0.0,-2.683819764464926,-1.8940092165898619,0.0
2019-04-10,-0.0,-0.7823203087313073,1.0,-0.0,-2.5639773275446216,-1.6836107091172217,0.0
2019-04-11,-0.0,-0.760402846460017,1.0,-0.0,-2.5990833433843927,-1.6711494391508868,0.0
2019-04-12,-0.0,-0.7600120627261762,1.0,-0.0,-2.598854041013269,-1.6724366706875753,0.0
2019-04-15,-0.0,-0.768361581920904,1.0,-0.0,-2.60816475305267,-1.6984387339772795,0.0
2019-04-16,-0.0,-0.7739530937518938,1.0,-0.0,-2.601660505423914,-1.684625174231865,0.0
2019-04-17,-0.0,-0.7490452809601745,1.0,-0.0,-2.6292053100563737,-1.6834575983512154,0.0
2019-04-18,-0.0,-0.7731143552311436,1.0,-0.0,-2.620924574209246,-1.6886861313868613,0.0
2019-04-22,-0.0,-0.7885120684387412,1.0,-0.0,-2.623709135349832,-1.6983806904980143,0.0
2019-04-23,-0.0,-0.8020484057794306,1.0,-0.0,-2.6166554898494176,-1.6777418764860086,0.0
2019-04-24,-0.0,-0.7828488195666686,1.0,-0.0,-2.6066031437761725,-1.6796140074042605,0.0
2019-04-25,-0.0,-0.8045472945621374,1.0,-0.0,-2.9272702739171503,-2.014910268519768,0.0
2019-04-26,-0.0,-0.789587413059626,1.0,-0.0,-2.9345668174758592,-2.0285637112566683,0.0
2019-04-29,-0.0,-0.783829385165688,1.0,-0.0,-2.9345346561382195,-2.0307079705743405,0.0
2019-04-30,-0.0,-0.7782529016493587,1.0,-0.0,-2.9650444580194124,-2.044186520057015,0.0
2019-05-01,-0.0,-0.7895632058783508,1.0,-0.0,-2.9750986528779424,-2.0389848959042047,0.0
2019-05-02,-0.0,-0.7878973521203457,1.0,-0.0,-2.9577292219726363,-2.0612619971411066,0.0
2019-05-03,-0.0,-0.7573174006444682,1.0,-0.0,-2.926356068743287,-2.0294709989258863,0.0
2019-05-06,-0.0,-0.7031364943489601,1.0,-0.0,-2.9405470474152344,-2.0440045475824253,0.0
2019-05-07,-0.0,-0.7154466084620551,1.0,-0.0,-2.9486232370718604,-2.0519140362659503,0.0
2019-05-08,-0.0,-0.6946346652483213,1.0,-0.0,-2.90672162755136,-2.047137823283027,0.0
2019-05-09,-0.0,-0.69598457651908,1.0,-0.0,-2.9074591144794577,-2.044608429730089,0.0
2019-05-10,-0.0,-0.6971432376639809,1.0,-0.0,-2.9214223879603116,-2.0405540387560763,0.0
2019-05-13,-0.0,-0.6908775904577863,1.0,-0.0,-2.9288998467381884,-2.043779569534217,0.0
2019-05-14,-0.0,-0.5721779677482028,1.0,-0.0,-2.9075189430736352,-1.99656757981996,0.0
2019-05-15,-0.0,-0.5846521542536012,1.0,-0.0,-2.9200310057489824,-1.9548478780440541,0.0
2019-05-16,-0.0,-0.5894539821866529,1.0,-0.0,-2.913902155673164,-1.950755131018459,0.0
2019-05-17,-0.0,-0.5763655190266632,1.0,-0.0,-2.9046725342997672,-1.990616101475537,0.0
2019-05-20,-0.0,-0.5636844140776073,1.0,-0.0,-2.897189635168235,-1.9849168492974087,0.0
2019-05-21,-0.0,-0.56372170781893,1.0,-0.0,-2.8868955761316872,-1.9793595679012346,0.0
2019-05-22,-0.0,-0.5462125585273555,1.0,-0.0,-2.895260085947021,-1.9724841254569947,0.0
2019-05-23,-0.0,-0.5411042159810633,1.0,-0.0,-2.9060840637195313,-1.9504190390889895,0.0
2019-05-24,-0.0,-0.48644175684277535,1.0,-0.0,-2.92017823042648,-1.9586887332908975,0.0
2019-05-28,-0.0,-0.4796385848816493,1.0,-0.0,-2.922817510817002,-1.9604861287859507,0.0
2019-05-29,-0.0,-0.485775698571248,1.0,-0.0,-2.9107346061448984,-1.9254646605133394,0.0
2019-05-30,-0.0,-0.4829523929789115,1.0,-0.0,-2.9078166435155954,-1.9231594898345754,0.0
2019-05-31,-0.0,-0.4848465715368102,1.0,-0.0,-2.905354211390327,-1.9236646041166814,0.0
2019-06-03,-0.0,-0.49471775957992126,1.0,-0.0,-2.9095455397887107,-1.8469087953991372,0.0
2019-06-04,-0.0,-0.48695106649937264,1.0,-0.0,-2.904705144291092,-1.881869510664994,0.0
2019-06-05,-0.0,-0.4652494365596638,1.0,-0.0,-2.8717792532131323,-1.7542181884631785,0.0
2019-06-06,-0.0,-0.4843118029170242,1.0,-0.0,-2.843853413408506,-1.8000367692119132,0.0
2019-06-07,-0.0,-0.5242658803292788,1.0,-0.0,-2.822091165990908,-1.7969652291436293,0.0
2019-06-10,-0.0,-0.5265546424628971,1.0,-0.0,-2.8016680976327732,-1.8044891450999632,0.0
2019-06-11,-0.0,-0.5434001981178802,1.0,-0.0,-2.8320950965824667,-1.815688459633482,0.0
2019-06-12,-0.0,-0.5515399900645802,1.0,-0.0,-2.842647789369101,-1.81544957774466,0.0
2019-06-13,-0.0,-0.5887704866953324,1.0,-0.0,-2.8414656945223404,-1.8015205334330404,0.0
2019-06-14,-0.0,-0.5707714303474855,1.0,-0.023372909802946477,-2.850189594082178,-1.7718654814446446,0.0
2019-06-17,-0.0,-0.5703464547373649,1.0,-0.027070656898050417,-2.8462684713771265,-1.7651806780081956,0.0
2019-06-18,-0.0,-0.5619372865569698,1.0,-0.02992859360447066,-2.8468177584601055,-1.7705060540204907,0.0
2019-06-19,-0.0,-0.5462474899598394,1.0,-0.07586596385542169,-2.8901857429718874,-1.7628012048192772,0.0
2019-06-20,-0.0,-0.5586137238810681,1.0,-0.08004545167603055,-2.9001325673884226,-1.773877911747996,0.0
2019-06-21,-0.0,-0.5788839568801522,1.0,-0.07983512999365884,-2.8918199112238425,-1.7906150919467343,0.0
2019-06-24,-0.0,-0.5800140655968289,1.0,-0.09468704047055815,-2.8987277028323,-1.8200882296528356,0.0
2019-06-25,-0.0,-0.5636584430525374,1.0,-0.09932251054582641,-2.9048958200178965,-1.8235331714176148,0.0
2019-06-26,-0.0,-0.5589326849244944,1.0,-0.08785513181469157,-2.8911568978756077,-1.8608907089838753,0.0
2019-06-27,-0.0,-0.5440138585910432,1.0,-0.10862312331579624,-2.8924675991274222,-1.8709097908379317,0.0
2019-06-28,-0.0,-0.5257639688019434,1.0,-0.10797851937092443,-2.8943229766014578,-1.8649149725099092,0.0
2019-07-01,-0.0,-0.5189720043364581,1.0,-0.1100057394298833,-2.8936292328295385,-1.854537338179963,0.0
2019-07-02,-0.0,-0.535700649102711,1.0,-0.09628356879215985,-2.8811887488863435,-1.850579101438208,0.0
2019-07-03,-0.0,-0.5331765603152409,1.0,-0.09673318927164103,-2.8768272530824963,-1.8488623363416803,0.0
2019-07-05,-0.0,-0.519051543777341,1.0,-0.10124896975844798,-2.8697140683446394,-1.849870031065745,0.0
2019-07-08,-0.0,-0.52700813421454,1.0,-0.0947508896797153,-2.8762074224707677,-1.856888662938485,0.0
2019-07-09,-0.0,-0.5220924327069578,1.0,-0.09179786693753175,-2.8770949720670393,-1.8574149314372779,0.0
2019-07-10,-0.0,-0.48892696237070876,1.0,-0.08255599974617679,-2.9043086490259533,-1.8698521479789325,0.0
2019-07-11,-0.0,-0.48099898322318246,1.0,-0.0998347737671581,-2.9103329944077276,-1.8636248093543468,0.0
2019-07-12,-0.0,-0.47066310296550845,1.0,-0.10315642102583683,-2.920771286750668,-1.8692248949980907,0.0
2019-07-15,-0.0,-0.49853577794754267,1.0,-0.1305704099821747,-2.9041889483065955,-1.8328240387063917,0.0
2019-07-16,-0.0,-0.4993312527864467,1.0,-0.13935418126233998,-2.9009617221833004,-1.8293102350168777,0.0
2019-07-17,-0.0,-0.5156379387222116,1.0,-0.13484935346200397,-2.8989744569717817,-1.8204344225746862,0.0
2019-07-18,-0.0,-0.5141221374045801,1.0,-0.13804071246819338,-2.9006997455470738,-1.8083969465648853,0.0
2019-07-19,-0.0,-0.5176313615858695,1.0,-0.14759514581612554,-2.887095749412288,-1.8013215579134632,0.0
2019-07-22,-0.0,-0.49637450706017044,1.0,-0.14101259381758047,-2.900521562142221,-1.8225416613662384,0.0
2019-07-23,-0.0,-0.5077413188913666,1.0,-0.1389614526919401,-2.900286715514495,-1.8244663905702452,0.0
2019-07-24,-0.0,-0.5056551023001652,1.0,-0.15078154784597791,-2.8898843563349854,-1.807726521794383,0.0
2019-07-25,-0.0,-0.46208446705311723,1.0,-0.09387199810718089,-2.725896131550929,-1.6332071453921686,0.0
2019-07-26,-0.0,-0.4625685800247773,1.0,-0.09138103946669814,-2.7205474603268245,-1.6248008967022596,0.0
2019-07-29,-0.0,-0.4526607997164964,1.0,-0.09727718386391826,-2.71679168389345,-1.639596007323844,0.0
2019-07-30,-0.0,-0.4568324081729066,1.0,-0.10529113027046179,-2.703732136530058,-1.6394826975315933,0.0
2019-07-31,-0.0,-0.4925030869641912,1.0,-0.09954724525195509,-2.6701946257423415,-1.6176868348327158,0.0
2019-08-01,-0.0,-0.5120908718309034,1.0,-0.10913987938403888,-2.637742256572399,-1.5962292874290063,0.0
2019-08-02,-0.0,-0.48839254308828695,1.0,-0.13073044905616132,-2.6482588814632426,-1.594970102004924,0.0
2019-08-05,-0.0,-0.4900926251612146,1.0,-0.12275765036932818,-2.642631023566655,-1.606929300035174,0.0
2019-08-06,-0.0,-0.4790401681457263,1.0,-0.10176319476879964,-2.616008874357777,-1.6415810368986454,0.0
2019-08-07,-0.0,-0.510644554222536,1.0,-0.06069160197600564,-2.627381792519407,-1.6822512350035288,0.0
2019-08-08,-0.0,-0.5103144878425777,1.0,-0.052850603412401165,-2.662861898816955,-1.7189227751025504,0.0
2019-08-09,-0.0,-0.49173989455184536,1.0,-0.034504979496192155,-2.6212653778558876,-1.7107205623901582,0.0
2019-08-12,-0.0,-0.47605369599624836,1.0,-0.06377865056568381,-2.643589893897649,-1.6785860835922388,0.0
2019-08-13,-0.0,-0.4239136707253736,1.0,-0.04737722892261527,-2.6253678804316465,-1.6739569507761556,0.0
2019-08-14,-0.0,-0.44811020431787923,1.0,-0.04138449962377728,-2.6195520055565202,-1.6789951959252185,0.0
2019-08-15,-0.0,-0.4824279347887403,1.0,-0.055564957409601164,-2.5696959440401645,-1.5333671800078974,0.0
2019-08-16,-0.0,-0.4852161155625776,1.0,-0.05732987247488997,-2.564101117255389,-1.5360568784561563,0.0
2019-08-19,-0.0,-0.43834459459459457,1.0,-0.07173423423423422,-2.5966216216216216,-1.5239301801801801,0.0
2019-08-20,-0.0,-0.43727257459553265,1.0,-0.06874545149191065,-2.587135419582377,-1.5049543749650114,0.0
2019-08-21,-0.0,-0.4394708935647709,1.0,-0.09728191103421333,-2.5673940949935816,-1.4770887983479377,0.0
2019-08-22,-0.0,-0.4445989542774502,1.0,-0.08082100344865947,-2.552675492268328,-1.484258538213372,0.0
2019-08-23,-0.0,-0.4544790378779364,1.0,-0.09104192424412724,-2.5834550972237835,-1.4909520062942565,0.0
2019-08-26,-0.0,-0.41939711664482304,1.0,-0.07787243337702053,-2.538826998689384,-1.4248034076015725,0.0
2019-08-27,-0.0,-0.4124857002778231,1.0,-0.07098109712916054,-2.5318951898458355,-1.4321512229667157,0.0
2019-08-28,-0.0,-0.41195379753732153,1.0,-0.06805056118557262,-2.5325269695979076,-1.4358722894192,0.0
2019-08-29,-0.0,-0.400108843537415,1.0,-0.08174149659863945,-2.5395374149659866,-1.4207891156462586,0.0
2019-08-30,-0.0,-0.37330292169001844,1.0,-0.0927012056044314,-2.5596828500054305,-1.404963614641034,0.0
2019-09-03,-0.0,-0.38695628504545704,1.0,-0.10806249659752845,-2.560727312319669,-1.3882083945778214,0.0
2019-09-04,-0.0,-0.367942505580661,1.0,-0.10899983666358141,-2.5709696738716175,-1.3966352697773181,0.0
2019-09-05,-0.0,-0.39458109355486776,1.0,-0.10533745995547592,-2.579138839116034,-1.350654286800239,0.0
2019-09-06,-0.0,-0.38842127981007873,1.0,-0.11060753210316177,-2.5761843099169095,-1.3202762490557893,0.0
2019-09-09,-0.0,-0.3848977168456847,1.0,-0.11021752037566795,-2.5779672909807307,-1.3244454040049658,0.0
2019-09-10,-0.0,-0.3701004211208293,1.0,-0.15057769139401794,-2.5887053233992012,-1.2895475650577692,0.0
2019-09-11,-0.0,-0.3365103433336944,1.0,-0.20410484133001194,-2.6105816094443846,-1.264107007473194,0.0
2019-09-12,-0.0,-0.36600097948522614,1.0,-0.19763835228818633,-2.6135930783044024,-1.2643521793546282,0.0
2019-09-13,-0.0,-0.36059701492537316,1.0,-0.19256445047489823,-2.6085210312075984,-1.2657259158751697,0.0
2019-09-16,-0.0,-0.36307391729078475,1.0,-0.1903831542385759,-2.607619667860632,-1.266037121458808,0.0
