Date,IWF,IWM,MTUM,SPY,SXI,VLUE,VXX
2019-01-09,-0.08512527751347922,-0.8815096733269902,-0.0,-0.6839200761179828,1.0,-0.5210275927687916,0.0
2019-01-10,-0.08479040396027036,-0.8827150699711229,-0.0,-0.6837812966077491,1.0,-0.5219750579126075,0.0
2019-01-11,-0.08784749801429707,-0.8691342335186658,-0.0,-0.6865131056393964,1.0,-0.5336616362192217,0.0
2019-01-14,-0.08896876391627966,-0.8669444621159107,-0.0,-0.6857942617214836,1.0,-0.5391246262484891,0.0
2019-01-15,-0.08189586708599383,-0.8566345817846819,-0.0,-0.6801677308681978,1.0,-0.5580228088566981,0.0
2019-01-16,-0.05318340196388977,-0.868102629078239,-0.0,-0.6603420969274628,1.0,-0.5859676908457396,0.0
2019-01-17,-0.0496134837156254,-0.8730515777468002,-0.0,-0.6605309846660754,1.0,-0.5849702192371056,0.0
2019-01-18,-0.05485258964143427,-0.8676653386454185,-0.0,-0.6630119521912351,1.0,-0.6016892430278885,0.0
2019-01-22,-0.0,-0.9595476575121163,-0.0,-0.7246203554119548,1.0,-0.5468497576736673,0.0
2019-01-23,-0.0,-0.9087036499177075,-0.0,-0.7312744053958112,1.0,-0.587181721367025,0.0
2019-01-24,-0.0,-0.8930754874831071,-0.0,-0.7489542441598558,1.0,-0.5756483686208894,0.0
2019-01-25,-0.0,-0.8795484293193717,-0.0,-0.8099803664921467,1.0,-0.5827225130890052,0.0
2019-01-28,-0.0,-0.8693813317596145,-0.0,-0.8268909216091275,1.0,-0.5823087767614176,0.0
2019-01-29,-0.0,-0.849688013136289,-0.0,-0.8374712643678162,1.0,-0.596912972085386,0.0
2019-01-30,-0.0,-0.8465388921820458,-0.0,-0.8383718632681287,1.0,-0.6082460646776,0.0
2019-01-31,-0.0,-0.8589240360193952,-0.0,-0.8178579674769931,1.0,-0.6216973974997526,0.0
2019-02-01,-0.0,-0.8686106579662859,-0.0,-0.8513118542686242,1.0,-0.6786636759108211,0.0
2019-02-04,-0.0,-0.8671819141329882,-0.0,-0.848047393687651,1.0,-0.6894555854414218,0.0
2019-02-05,-0.0,-0.8626876851315923,-0.0,-0.8451874297776717,1.0,-0.6968438255422014,0.0
2019-02-06,-0.0,-0.8535289911817779,-0.0,-0.8443362500425589,1.0,-0.7068877464165333,0.0
2019-02-07,-0.0,-0.8575073134226817,-0.0,-0.8434247227702565,1.0,-0.7006939247567862,0.0
2019-02-08,-0.0,-0.8484858830357448,-0.0,-0.8511488170427777,1.0,-0.7143832576559352,0.0
2019-02-11,-0.0,-0.8418262653898769,-0.0,-0.8545827633378933,1.0,-0.7235636114911081,0.0
2019-02-12,-0.0,-0.8504080093259275,-0.0,-0.8579510388808889,1.0,-0.7202907495028458,0.0
2019-02-13,-0.0,-0.8481021323202246,-0.0,-0.8559742615600506,1.0,-0.7185884930006503,0.0
2019-02-14,-0.0,-0.8237496564990382,-0.0,-0.873351195383347,1.0,-0.7379431162407255,0.0
2019-02-15,-0.0,-0.8444643041281408,-0.0,-0.8635066854569827,1.0,-0.7293163303887533,0.0
2019-02-19,-0.0,-0.8344559763557632,-0.0,-0.873668293353495,1.0,-0.7285724104749467,0.0
2019-02-20,-0.0,-0.8272511929692059,-0.0,-0.8792268872944489,1.0,-0.7265268289333654,0.0
2019-02-21,-0.0,-0.8109609712600315,-0.0,-0.8810275053158653,1.0,-0.7376020303175801,0.0
2019-02-22,-0.0,-0.8085748585148346,-0.0,-0.8897616189332875,1.0,-0.73160692848568,0.0
2019-02-25,-0.0,-0.8060537346251633,-0.0,-0.8937676080533223,1.0,-0.7358963787535217,0.0
2019-02-26,-0.0,-0.8057321557441836,-0.0,-0.8926767242860578,1.0,-0.7381353311110347,0.0
2019-02-27,-0.0,-0.804874694901853,-0.0,-0.8982433222180207,1.0,-0.7346075836226752,0.0
2019-02-28,-0.0,-0.812807881773399,-0.0,-0.9061972510248373,1.0,-0.7258258982396913,0.0
2019-03-01,-0.0,-0.8152447215237834,-0.0,-0.90531464195915,1.0,-0.7237970585196156,0.0
2019-03-04,-0.0,-0.8053815979629757,-0.0,-0.906991948248572,1.0,-0.7285114582616475,0.0
2019-03-05,-0.0,-0.7944208820385504,-0.0,-0.9235543601944761,1.0,-0.7301817178717975,0.0
2019-03-06,-0.0,-0.7942890643859709,-0.0,-0.923336896920371,1.0,-0.731006655860951,0.0
2019-03-07,-0.0,-0.7790785758556572,-0.0,-0.9378830659045521,1.0,-0.726327387920942,0.0
2019-03-08,-0.0,-0.776168876482903,-0.0,-0.9760990928122818,1.0,-0.7369155617585484,0.0
2019-03-11,-0.0,-0.7756299862931852,-0.0,-0.9801075457772467,1.0,-0.7588303518082451,0.0
2019-03-12,-0.0,-0.7304171988080033,-0.0,-1.003263800198666,1.0,-0.8139633886760324,0.0
2019-03-13,-0.0,-0.748695590022157,-0.0,-1.0069330283753841,1.0,-0.8180973482953328,0.0
2019-03-14,-0.0,-0.7524727727191572,-0.0,-1.0013211926441705,1.0,-0.8169969648277093,0.0
2019-03-15,-0.0,-0.7482344506183904,-0.0,-1.0030829897831153,1.0,-0.8335544004301847,0.0
2019-03-18,-0.0,-0.763671875,-0.0,-1.0054253472222223,1.0,-0.8478009259259259,0.0
2019-03-19,-0.0,-0.7691580974528541,-0.0,-1.0030522146724319,1.0,-0.8613785836270483,0.0
2019-03-20,-0.0,-0.7693064257613289,-0.0,-1.0033513040944195,1.0,-0.870064111904415,0.0
2019-03-21,-0.0,-0.7707839778401429,-0.0,-1.0078361336880854,1.0,-0.8660567846338886,0.0
2019-03-22,-0.0,-0.765915265437991,-0.0,-1.0492326896247888,1.0,-0.8561935531243116,0.0
2019-03-25,-0.0,-0.7467822144215299,-0.0,-1.05517770952172,1.0,-0.8546145970454878,0.0
2019-03-26,-0.0,-0.7688998382115018,-0.0,-1.0498235034563907,1.0,-0.8582879835269893,0.0
2019-03-27,-0.0,-0.7581391930623944,-0.0,-1.057139707503491,1.0,-0.8593003601087675,0.0
2019-03-28,-0.0,-0.7558229385141848,-0.0,-1.051992493652721,1.0,-0.8717665673179527,0.0
2019-03-29,-0.0,-0.7615599500110269,-0.0,-1.046019260457252,1.0,-0.8680805704623978,0.0
2019-04-01,-0.0,-0.7692703736393057,-0.0,-1.045417769932333,1.0,-0.8628640776699029,0.0
2019-04-02,-0.0,-0.7803472451638953,-0.0,-1.0577763095107,1.0,-0.8325441397790259,0.0
2019-04-03,-0.0,-0.7791478586370142,-0.0,-1.055488274799075,1.0,-0.8352233109471906,0.0
2019-04-04,-0.0,-0.7775819009842808,-0.0,-1.0568532393124723,1.0,-0.8382547377699426,0.0
2019-04-05,-0.0,-0.7685512367491167,-0.0,-1.0574573027090695,1.0,-0.8547924028268552,0.0
2019-04-08,-0.0,-0.7652404252970825,-0.0,-1.0585703248592766,1.0,-0.8552665464846768,0.0
2019-04-09,-0.0,-0.7564806961908626,-0.0,-1.0818614255687895,1.0,-0.8491094804380693,0.0
2019-04-10,-0.0,-0.7539392597512823,-0.0,-1.0793387209860144,1.0,-0.856895088379645,0.0
2019-04-11,-0.0,-0.7558496285070048,-0.0,-1.0908217203267658,1.0,-0.8497763649133183,0.0
2019-04-12,-0.0,-0.7537591901577566,-0.0,-1.0914028152362656,1.0,-0.8493737761850223,0.0
2019-04-15,-0.0,-0.7569906790945407,-0.0,-1.0850347684568724,1.0,-0.8567465601420329,0.0
2019-04-16,-0.0,-0.7745734286130961,-0.0,-1.0519177482864226,1.0,-0.8194181128773516,0.0
2019-04-17,-0.0,-0.7506835332288286,-0.0,-1.0675148554555065,1.0,-0.8273121650687179,0.0
2019-04-18,-0.0,-0.7422256208579129,-0.0,-1.067984851795208,1.0,-0.8312213240113613,0.0
2019-04-22,-0.0,-0.7428164591624374,-0.0,-1.0721092409361421,1.0,-0.8361751067946985,0.0
2019-04-23,-0.0,-0.7398160315374508,-0.0,-1.0705942473353776,1.0,-0.8397576288509272,0.0
2019-04-24,-0.0,-0.7256766109350526,-0.0,-1.0729974866134848,1.0,-0.8439150548209667,0.0
2019-04-25,-0.0,-0.7295177646458014,-0.0,-1.0821478076895017,1.0,-0.8361056394542934,0.0
2019-04-26,-0.0,-0.7288377715102011,-0.0,-1.074832423720743,1.0,-0.859162668034138,0.0
2019-04-29,-0.0,-0.7285782320401509,-0.0,-1.0754295343810676,1.0,-0.859435102758545,0.0
2019-04-30,-0.0,-0.7281823846351207,-0.0,-1.0738921672836563,1.0,-0.8632115236594216,0.0
2019-05-01,-0.0,-0.8111155220325525,-0.0,-1.2460103215561729,1.0,-0.9126637554585152,0.0
2019-05-02,-0.0,-0.8098015873015874,-0.0,-1.2415079365079367,1.0,-0.9169444444444445,0.0
2019-05-03,-0.0,-0.820335479767867,-0.0,-1.240003179903013,1.0,-0.9145401065267509,0.0
2019-05-06,-0.0,-0.8165133962339265,-0.0,-1.2383852860384568,1.0,-0.9261117082686412,0.0
2019-05-07,-0.0,-0.8345918734268248,-0.0,-1.236725398537696,1.0,-0.9240081505453673,0.0
2019-05-08,-0.0,-0.825038725821186,-0.0,-1.2170234738054575,1.0,-0.9298168963736744,0.0
2019-05-09,-0.0,-0.8249870934434694,-0.0,-1.2140105635201146,1.0,-0.9322505063341409,0.0
2019-05-10,-0.0,-0.8284085018144116,-0.0,-1.2304900905211948,1.0,-0.9288591139290984,0.0
2019-05-13,-0.0,-0.827817210303852,-0.0,-1.2263737140122817,1.0,-0.9333280165882446,0.0
2019-05-14,-0.0,-0.7707494274658455,-0.0,-1.2485193082208008,1.0,-0.9292031903972203,0.0
2019-05-15,-0.0,-0.7763064273855642,-0.0,-1.2586765752233378,1.0,-0.9178986481144755,0.0
2019-05-16,-0.0,-0.7759870114441849,-0.0,-1.264998218033501,1.0,-0.9189799231774444,0.0
2019-05-17,-0.0,-0.7729832632664393,-0.0,-1.2505354168319187,1.0,-0.9424922662013168,0.0
2019-05-20,-0.0,-0.7666878071983511,-0.0,-1.2534089107341049,1.0,-0.9437529728872681,0.0
2019-05-21,-0.0,-0.7615692173706504,-0.0,-1.2548196825145481,1.0,-0.9422825699695182,0.0
2019-05-22,-0.0,-0.7472762568836416,-0.0,-1.273404381759835,1.0,-0.9410879125232755,0.0
2019-05-23,-0.0,-0.7504057638256602,-0.0,-1.2929812754839476,1.0,-0.9153240172598076,0.0
2019-05-24,-0.0,-0.7421535299233142,-0.0,-1.2961103644556884,1.0,-0.9146177563443751,0.0
2019-05-28,-0.0,-0.7335415760547229,-0.0,-1.3008580127318017,1.0,-0.9195365940453124,0.0
2019-05-29,-0.0,-0.7454014368042946,-0.0,-1.3059919475803268,1.0,-0.8958711612852293,0.0
2019-05-30,-0.0,-0.7411880797315965,-0.0,-1.304124728636274,1.0,-0.9017959344779948,0.0
2019-05-31,-0.0,-0.7399644760213143,-0.0,-1.3056246299585554,1.0,-0.9015591079534241,0.0
2019-06-03,-0.0,-0.7468085942102989,-0.0,-1.3128952433324168,1.0,-0.8681802113201619,0.0
2019-06-04,-0.0,-0.7459525306507389,-0.0,-1.3066645708896574,1.0,-0.8770040867651682,0.0
2019-06-05,-0.0,-0.7460675030100595,-0.0,-1.3147551171010214,1.0,-0.8231638637511167,0.0
2019-06-06,-0.0,-0.753824648598276,-0.0,-1.2940125805700087,1.0,-0.835054748776889,0.0
2019-06-07,-0.0,-0.7513521926923227,-0.0,-1.2987275769485194,1.0,-0.8411222226545779,0.0
2019-06-10,-0.0,-0.7589188769970528,-0.0,-1.2778036295951605,1.0,-0.8410501008220878,0.0
2019-06-11,-0.0,-0.7616177328407544,-0.0,-1.289791950223605,1.0,-0.8373711841337741,0.0
2019-06-12,-0.0,-0.7613141524105755,-0.0,-1.2905132192846034,1.0,-0.8361586314152412,0.0
2019-06-13,-0.0,-0.7896436352318706,-0.0,-1.2849361967009028,1.0,-0.8158652349828821,0.0
2019-06-14,-0.0,-0.7861309894212819,-0.0,-1.2944928438083385,1.0,-0.808610765401369,0.0
2019-06-17,-0.0,-0.7882288870735596,-0.0,-1.2936165246819933,1.0,-0.808145641265025,0.0
2019-06-18,-0.0,-0.7844281102944035,-0.0,-1.2947536265702173,1.0,-0.8099404970248512,0.0
2019-06-19,-0.0,-0.7806687118946836,-0.0,-1.2969593413848004,1.0,-0.80567744941944,0.0
2019-06-20,-0.0,-0.7819016495487083,-0.0,-1.2987083722377841,1.0,-0.8098739495798319,0.0
2019-06-21,-0.0,-0.7878505036362929,-0.0,-1.2910201065608833,1.0,-0.8101738420254345,0.0
2019-06-24,-0.0,-0.7756779925187033,-0.0,-1.2906405860349128,1.0,-0.830229114713217,0.0
2019-06-25,-0.0,-0.7580223807852771,-0.0,-1.3054548290248373,1.0,-0.8356143018676649,0.0
2019-06-26,-0.0,-0.7557953168367149,-0.0,-1.2746569719713852,1.0,-0.8786990344396233,0.0
2019-06-27,-0.0,-0.742151413137086,-0.0,-1.2776559931104674,1.0,-0.8947389023721912,0.0
2019-06-28,-0.0,-0.7455690754724364,-0.0,-1.2737587542548614,1.0,-0.8931883094017763,0.0
2019-07-01,-0.0,-0.7373930705831803,-0.0,-1.282488965274794,1.0,-0.8862153822116323,0.0
2019-07-02,-0.0,-0.7422865389866209,-0.0,-1.2767094433826112,1.0,-0.881616413776963,0.0
2019-07-03,-0.0,-0.7462942736776409,-0.0,-1.271610235606179,1.0,-0.8828600405679514,0.0
2019-07-05,-0.0,-0.7156851311953353,-0.0,-1.2823323615160351,1.0,-0.8892517006802722,0.0
2019-07-08,-0.0,-0.7145856826223898,-0.0,-1.2832756542364971,1.0,-0.890617101528172,0.0
2019-07-09,-0.0,-0.7136248785228377,-0.0,-1.2823712342079692,1.0,-0.8912730806608359,0.0
2019-07-10,-0.0,-0.7295482769326295,-0.0,-1.2649798199316982,1.0,-0.886215461036945,0.0
2019-07-11,-0.0,-0.7297297297297297,-0.0,-1.2680180180180178,1.0,-0.8854846225535881,0.0
2019-07-12,-0.0,-0.7376864512119329,-0.0,-1.271674953387197,1.0,-0.875038844002486,0.0
2019-07-15,-0.0,-0.7451338435836667,-0.0,-1.2700571117759043,1.0,-0.8699638680601423,0.0
2019-07-16,-0.0,-0.7476297792974822,-0.0,-1.273546782716817,1.0,-0.8644311470313958,0.0
2019-07-17,-0.0,-0.7548585199004975,-0.0,-1.2697061567164178,1.0,-0.8622123756218906,0.0
2019-07-18,-0.0,-0.7542181789907473,-0.0,-1.2710131405022937,1.0,-0.8625301298499339,0.0
2019-07-19,-0.0,-0.7572162141134364,-0.0,-1.2741383334630045,1.0,-0.8587878316346378,0.0
2019-07-22,-0.0,-0.7503502490660025,-0.0,-1.2682518679950185,1.0,-0.8730541718555417,0.0
2019-07-23,-0.0,-0.7520143240823635,-0.0,-1.2654236892296913,1.0,-0.8749756724144641,0.0
2019-07-24,-0.0,-0.7524995137132853,-0.0,-1.2655903520715814,1.0,-0.8721649484536083,0.0
2019-07-25,-0.0,-0.7416359044103361,-0.0,-1.2803963473868272,1.0,-0.8636875850009713,0.0
2019-07-26,-0.0,-0.7383976076740845,-0.0,-1.2824575711678123,1.0,-0.8627519515320983,0.0
2019-07-29,-0.0,-0.7205979421471559,-0.0,-1.283401281304601,1.0,-0.8787808192583965,0.0
2019-07-30,-0.0,-0.7223537631487015,-0.0,-1.2785778053798083,1.0,-0.8806039669293171,0.0
2019-07-31,-0.0,-0.7299037864680323,-0.0,-1.2737042209807574,1.0,-0.875969894475481,0.0
2019-08-01,-0.0,-0.7550149381135297,-0.0,-1.265394016994529,1.0,-0.8596205331160516,0.0
2019-08-02,-0.0,-0.7493697397509986,-0.0,-1.2567583291315982,1.0,-0.8723577551099562,0.0
2019-08-05,-0.0,-0.7486518989797106,-0.0,-1.2560422081700742,1.0,-0.8747332893664895,0.0
2019-08-06,-0.0,-0.7481617647058824,-0.0,-1.2154947916666665,1.0,-0.866000306372549,0.0
2019-08-07,-0.0,-0.7446272473947398,-0.0,-1.204450891323434,1.0,-0.8681528419284651,0.0
2019-08-08,-0.0,-0.7504005493247883,-0.0,-1.2019150072480356,1.0,-0.8624780651560237,0.0
2019-08-09,-0.0,-0.7327717061323619,-0.0,-1.1805176077717061,1.0,-0.881451123254402,0.0
2019-08-12,-0.0,-0.731558387378162,-0.0,-1.17802556225585,1.0,-0.8830356126976903,0.0
2019-08-13,-0.0,-0.7282193025633259,-0.0,-1.178183332702283,1.0,-0.8798985271288479,0.0
2019-08-14,-0.0,-0.7407164939079832,-0.0,-1.0593926168394252,1.0,-0.8369158028732496,0.0
2019-08-15,-0.0,-0.7692116565505982,-0.0,-1.0086252795229476,1.0,-0.7716608099953858,0.0
2019-08-16,-0.0,-0.7690669695141427,-0.0,-1.0108954111509385,1.0,-0.7690314795755403,0.0
2019-08-19,-0.0,-0.7564193251750726,-0.0,-1.01481926858598,1.0,-0.7655796845158096,0.0
2019-08-20,-0.0,-0.7585731457258008,-0.0,-1.0140705649437884,1.0,-0.7626741144028848,0.0
2019-08-21,-0.0,-0.7671812222457179,-0.0,-1.0171283569465004,1.0,-0.7400437019806866,0.0
2019-08-22,-0.0,-0.7686808930206352,-0.0,-1.0160222550883864,1.0,-0.7366715965913092,0.0
2019-08-23,-0.0,-0.7693879708255523,-0.0,-1.0189563440329799,1.0,-0.7351044713012227,0.0
2019-08-26,-0.0,-0.7546104235663239,-0.0,-1.012550113299634,1.0,-0.7189471849398641,0.0
2019-08-27,-0.0,-0.7511836791533213,-0.0,-1.007171703105417,1.0,-0.7230538922155689,0.0
2019-08-28,-0.0,-0.596281540504648,-0.27888446215139445,-1.5545374059318282,1.0,-0.9970340858787075,0.0
2019-08-29,-0.0,-0.5532830502984591,-0.3517190319744574,-1.690342880940262,1.0,-1.0319744574522234,0.0
2019-08-30,-0.0,-0.5355297157622739,-0.3589424141749723,-1.7002122554448138,1.0,-1.019610557401255,0.0
2019-09-03,-0.0,-0.5419494851549153,-0.37115020547628935,-1.687398993397054,1.0,-1.0169460220713855,0.0
2019-09-04,-0.0,-0.5298111116242553,-0.37560615157253036,-1.690851152265275,1.0,-1.0219830970304344,0.0
2019-09-05,-0.0,-0.5346598498457004,-0.36916770300769197,-1.69407212933536,1.0,-1.0080604301966745,0.0
2019-09-06,-0.0,-0.5327352196917415,-0.3698182654704394,-1.6980906372210722,1.0,-1.0002300437083047,0.0
2019-09-09,-0.0,-0.5484197917626463,-0.37247765594766424,-1.6987008200497558,1.0,-0.9874228323965724,0.0
2019-09-10,-0.0,-0.5553509781357883,-0.36197928653624856,-1.6872727272727273,1.0,-0.9983889528193326,0.0
2019-09-11,-0.0,-0.5633757374631269,-0.340523598820059,-1.6859328908554574,1.0,-1.0192662241887906,0.0
2019-09-12,-0.0,-0.5576276649629323,-0.34240456785007134,-1.6847170419487036,1.0,-1.0198922503108163,0.0
2019-09-13,-0.0,-0.5550386882829772,-0.3457535003684598,-1.686855195283714,1.0,-1.0181005895357405,0.0
2019-09-16,-0.0,-0.5575310916628282,-0.3423307231690465,-1.6873790879778905,1.0,-1.0189313680331644,0.0
