Date,IWF,IWM,MTUM,SPY,TRTN,VLUE,VXX
2018-12-03,-0.23127373144632377,-1.3529759850091228,-0.0,-1.1171162286108782,1.0,-1.2297943685586075,0.0
2018-12-04,-0.22407516725698545,-1.3541912632821727,-0.0,-1.1132920110192839,1.0,-1.22771546635183,0.0
2018-12-06,-0.20601453432778735,-1.2713233887932682,-0.0,-1.1107764390896921,1.0,-1.1929145152036718,0.0
2018-12-07,-0.2071421742040348,-1.2712018357395543,-0.0,-1.1107180418778084,1.0,-1.1914618988431016,0.0
2018-12-10,-0.16449704142011837,-1.2817041420118345,-0.0,-1.1152662721893492,1.0,-1.1722603550295858,0.0
2018-12-11,-0.15555976869845484,-1.286804436439473,-0.0,-1.114228836856574,1.0,-1.18319271968907,0.0
2018-12-12,-0.15723359878649978,-1.2864524080394388,-0.0,-1.1147610921501705,1.0,-1.1818354190367844,0.0
2018-12-13,-0.1561578697099382,-1.28150261531146,-0.0,-1.1348549690917737,1.0,-1.182596291012839,0.0
2018-12-14,-0.1648273237560651,-1.2589667966891829,-0.0,-1.149414898677576,1.0,-1.183712301398535,0.0
2018-12-17,-0.15126807300308132,-1.2574543730741883,-0.0,-1.1401753970135104,1.0,-1.1915619815122065,0.0
2018-12-18,-0.12881180185700147,-1.2426356223782815,-0.0,-1.1400763538671819,1.0,-1.2017250318141113,0.0
2018-12-19,-0.13718922489031468,-1.241590791149691,-0.0,-1.137708166249941,1.0,-1.2011605415860735,0.0
2018-12-20,-0.13473447175830364,-1.22218052167386,-0.0,-1.1421467442296867,1.0,-1.192249953086883,0.0
2018-12-21,-0.12645287774821454,-1.224618400784204,-0.0,-1.147505017971339,1.0,-1.169257340241796,0.0
2018-12-24,-0.09843815173564444,-1.1978032163878205,-0.0,-1.1428372804375029,1.0,-1.1954859340964918,0.0
2018-12-26,-0.09679937548790009,-1.2110942737750838,-0.0,-1.1084630573540892,1.0,-1.1756440281030447,0.0
2018-12-27,-0.03522556722874547,-1.165180542067626,-0.0,-1.0270150966716696,1.0,-1.1867661340160678,0.0
2018-12-28,-0.028292725988700564,-1.173287429378531,-0.0,-1.0277189265536721,1.0,-1.1845427259887005,0.0
2018-12-31,-0.028338115206356214,-1.173913043478261,-0.0,-1.0275435886117854,1.0,-1.1842418892076803,0.0
2019-01-02,-0.02682550187513788,-1.173748069711008,-0.0,-1.026957864548864,1.0,-1.184513567174057,0.0
2019-01-03,-0.02165458723705144,-1.1774350362382888,-0.0,-1.0251016439809086,1.0,-1.1951122503093512,0.0
2019-01-04,-0.0,-1.188860069459709,-0.0,-1.0016265881215105,1.0,-1.205697454609399,0.0
2019-01-07,-0.0,-1.1481273973193122,-0.0,-0.9848726457785631,1.0,-1.176830582252295,0.0
2019-01-08,-0.0,-1.130810578370243,-0.0,-0.9957858525048376,1.0,-1.1735540743926036,0.0
2019-01-09,-0.0,-1.1272719460318825,-0.0,-0.9949727151634942,1.0,-1.174579985390796,0.0
2019-01-10,-0.0,-1.123298260682843,-0.0,-0.998582778612841,1.0,-1.1727292248228471,0.0
2019-01-11,-0.0,-1.0997723661040244,-0.0,-1.0036507322939483,1.0,-1.191556070953056,0.0
2019-01-14,-0.0,-1.097758887171561,-0.0,-1.0006869311351538,1.0,-1.1948737764039157,0.0
2019-01-15,-0.0,-1.090221362561788,-0.0,-0.9987105093488072,1.0,-1.2093273157102944,0.0
2019-01-16,-0.0,-1.0915077396733086,-0.0,-0.96403831352091,1.0,-1.220516548362268,0.0
2019-01-17,-0.0,-1.0932796268814926,-0.0,-0.9460250158999365,1.0,-1.2006783972864108,0.0
